@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute target {1,2,3,4,5,6}

@data
0.547323,0.557017,0.56233,0.559891,0.546832,0.523832,0.49127,0.448942,0.39919,0.346891,0.295736,0.248377,0.204224,0.162632,0.122504,0.086545,0.05426,0.022918,-0.005569,-0.031715,-0.055912,-0.077817,-0.096138,-0.110248,-0.119654,-0.130166,-0.140805,-0.152076,-0.164878,-0.178828,-0.195382,5
0.545514,0.553499,0.559539,0.560226,0.55117,0.531559,0.500997,0.463127,0.417705,0.366961,0.316038,0.269325,0.225691,0.185349,0.146932,0.11316,0.079156,0.0464,0.016401,-0.010369,-0.035482,-0.054953,-0.067741,-0.078191,-0.086939,-0.09832,-0.110274,-0.125074,-0.141876,-0.160122,-0.181632,1
0.583137,0.586724,0.590701,0.589937,0.581265,0.564288,0.540013,0.507663,0.465266,0.414875,0.361361,0.308527,0.258431,0.211228,0.165888,0.121254,0.081377,0.049601,0.022202,-0.002978,-0.026224,-0.046057,-0.062962,-0.07661,-0.089594,-0.103313,-0.118442,-0.13563,-0.155742,-0.178621,-0.203089,2
0.558049,0.565038,0.570502,0.569701,0.561196,0.543131,0.513964,0.47477,0.42537,0.370874,0.316655,0.265768,0.219915,0.176195,0.1328,0.094763,0.059523,0.026733,-0.005025,-0.034317,-0.060073,-0.081596,-0.098765,-0.111471,-0.121918,-0.130135,-0.140848,-0.151725,-0.164698,-0.179138,-0.195975,3
0.566498,0.571328,0.574341,0.569873,0.558511,0.540171,0.512805,0.477791,0.437844,0.391249,0.341223,0.290304,0.240947,0.193278,0.148747,0.107649,0.073792,0.046191,0.020035,-0.00279,-0.021895,-0.037678,-0.051836,-0.062914,-0.074125,-0.085429,-0.098891,-0.114934,-0.132255,-0.152491,-0.17639,1
0.547378,0.55807,0.563675,0.562777,0.552862,0.533301,0.502685,0.464792,0.417469,0.362345,0.306976,0.255103,0.207207,0.1621,0.11849,0.080672,0.049995,0.024126,-0.000442,-0.021501,-0.040908,-0.058394,-0.073168,-0.085745,-0.098192,-0.110369,-0.124166,-0.13907,-0.154699,-0.169836,-0.18669,2
0.647486,0.633965,0.620018,0.603683,0.582737,0.556543,0.524777,0.488755,0.447013,0.40138,0.350667,0.299848,0.249636,0.199285,0.147909,0.099695,0.054857,0.015062,-0.019977,-0.050067,-0.074863,-0.09425,-0.110275,-0.123737,-0.136329,-0.149879,-0.166353,-0.186537,-0.211113,-0.240081,-0.274082,5
0.597545,0.597992,0.596046,0.58944,0.57467,0.551599,0.520577,0.483937,0.441033,0.392581,0.341628,0.291445,0.242013,0.194062,0.148153,0.106332,0.071505,0.039489,0.011406,-0.013433,-0.035733,-0.055195,-0.071203,-0.084622,-0.096586,-0.110209,-0.12615,-0.144681,-0.166804,-0.192685,-0.221524,2
0.503957,0.518435,0.532004,0.538522,0.534997,0.519255,0.493783,0.458389,0.413609,0.363717,0.310887,0.262014,0.216641,0.172304,0.130308,0.092948,0.058929,0.030128,0.004688,-0.018346,-0.039466,-0.058007,-0.071736,-0.081221,-0.086442,-0.092405,-0.09992,-0.108745,-0.1188,-0.131037,-0.148019,4
0.598527,0.597899,0.596171,0.587324,0.571443,0.549039,0.516886,0.479005,0.435447,0.387652,0.337753,0.288376,0.240371,0.193726,0.150408,0.111547,0.077688,0.048471,0.022807,0.000549,-0.019288,-0.036979,-0.053445,-0.067595,-0.080505,-0.094889,-0.112247,-0.132819,-0.156115,-0.183071,-0.212655,2
0.656078,0.642325,0.628521,0.611539,0.589804,0.562593,0.530468,0.493398,0.451877,0.406759,0.35722,0.307721,0.258447,0.209292,0.158437,0.108844,0.06256,0.021963,-0.01384,-0.044467,-0.069814,-0.090057,-0.1067,-0.119319,-0.132266,-0.146975,-0.164995,-0.186924,-0.213464,-0.244642,-0.28089,6
0.650661,0.638107,0.625769,0.610124,0.590584,0.566115,0.535792,0.500536,0.460145,0.414483,0.364641,0.31526,0.266318,0.216084,0.164393,0.11526,0.070246,0.02864,-0.008747,-0.040851,-0.067877,-0.089413,-0.106092,-0.119119,-0.131724,-0.146257,-0.164411,-0.186345,-0.212368,-0.243422,-0.279676,5
0.596715,0.597328,0.595797,0.590878,0.577885,0.556538,0.527781,0.490455,0.446477,0.394873,0.339858,0.287568,0.237249,0.189956,0.145364,0.104101,0.067032,0.031686,-0.000123,-0.027408,-0.05178,-0.072226,-0.089445,-0.104438,-0.119298,-0.13184,-0.144879,-0.159074,-0.175836,-0.195006,-0.217216,1
0.652748,0.64043,0.626329,0.60904,0.587855,0.561558,0.529796,0.49272,0.451245,0.406594,0.357565,0.30759,0.258267,0.209355,0.158799,0.109515,0.064395,0.022536,-0.014261,-0.046539,-0.073776,-0.095899,-0.11321,-0.127541,-0.140848,-0.154991,-0.171881,-0.192039,-0.216982,-0.246578,-0.281421,6
0.650553,0.637445,0.623023,0.606274,0.585019,0.55885,0.527769,0.491526,0.451125,0.407678,0.359935,0.310326,0.260934,0.211553,0.160365,0.109452,0.062349,0.019239,-0.020417,-0.055164,-0.084894,-0.109136,-0.128795,-0.143787,-0.155574,-0.167014,-0.181189,-0.199012,-0.221187,-0.247967,-0.279765,6
0.601111,0.599741,0.595572,0.58705,0.571335,0.547728,0.517014,0.479899,0.435456,0.386126,0.335749,0.286215,0.238365,0.193253,0.151422,0.114036,0.07817,0.04558,0.016174,-0.009007,-0.029211,-0.044948,-0.057596,-0.068327,-0.080792,-0.094021,-0.111404,-0.13084,-0.152699,-0.177667,-0.20476,1
0.542919,0.558329,0.57155,0.578582,0.575395,0.562425,0.537153,0.501291,0.45728,0.404133,0.346823,0.290562,0.24144,0.197041,0.155143,0.112333,0.068321,0.024914,-0.017898,-0.059398,-0.098377,-0.132993,-0.160692,-0.179641,-0.192877,-0.199806,-0.202365,-0.206146,-0.210412,-0.215545,-0.221667,5
0.645056,0.632446,0.618625,0.602475,0.581735,0.556069,0.525447,0.489666,0.449146,0.403809,0.353348,0.301964,0.251701,0.201435,0.149504,0.096597,0.046811,0.001191,-0.039795,-0.075636,-0.106768,-0.132729,-0.153831,-0.171243,-0.184377,-0.195929,-0.20864,-0.224137,-0.2436,-0.267482,-0.295977,6
0.655194,0.640615,0.626177,0.60995,0.589404,0.563751,0.533121,0.497458,0.456102,0.410889,0.360778,0.311758,0.262858,0.212682,0.161054,0.110858,0.06443,0.022147,-0.015936,-0.049522,-0.078228,-0.101897,-0.120303,-0.134247,-0.147418,-0.161583,-0.178108,-0.197973,-0.221992,-0.250671,-0.283502,6
0.634486,0.623611,0.612391,0.598925,0.580228,0.556498,0.527328,0.493269,0.453208,0.408837,0.360018,0.309823,0.259356,0.209138,0.157839,0.108534,0.062319,0.019851,-0.018649,-0.052762,-0.081997,-0.106122,-0.125113,-0.139558,-0.150455,-0.161332,-0.174328,-0.191149,-0.211953,-0.237474,-0.267741,6
0.632325,0.630256,0.627433,0.619614,0.605175,0.581738,0.548812,0.51029,0.46578,0.416623,0.365619,0.315847,0.268308,0.223623,0.181038,0.141797,0.103912,0.070322,0.038853,0.00941,-0.015633,-0.036543,-0.055538,-0.074245,-0.091493,-0.111236,-0.132941,-0.156744,-0.182099,-0.210031,-0.240266,1
0.62104,0.619455,0.614473,0.605679,0.5892,0.566191,0.535215,0.496739,0.453191,0.405187,0.354273,0.302351,0.252418,0.205491,0.162555,0.123404,0.089992,0.05792,0.028658,0.003489,-0.018812,-0.036916,-0.054447,-0.070422,-0.085174,-0.101813,-0.119033,-0.138785,-0.161498,-0.188063,-0.217185,2
0.557237,0.564532,0.569444,0.569944,0.561474,0.543201,0.514075,0.474567,0.426436,0.372716,0.316792,0.264751,0.217317,0.173932,0.133079,0.093956,0.059707,0.026697,-0.004815,-0.033793,-0.058676,-0.081553,-0.099615,-0.115049,-0.128958,-0.140678,-0.151773,-0.164865,-0.180012,-0.196481,-0.215614,1
0.639742,0.628875,0.616469,0.601513,0.58236,0.559004,0.530537,0.496599,0.457649,0.414037,0.366159,0.31469,0.263887,0.213064,0.160953,0.108964,0.059819,0.014465,-0.025607,-0.061446,-0.092528,-0.11817,-0.138701,-0.154428,-0.166399,-0.178013,-0.191744,-0.208375,-0.229429,-0.255313,-0.286138,5
0.595935,0.595204,0.595822,0.590737,0.577084,0.555394,0.528006,0.489956,0.443148,0.390019,0.335314,0.283292,0.234908,0.189613,0.148287,0.112982,0.086549,0.063044,0.041904,0.024275,0.009821,-0.002372,-0.014486,-0.028255,-0.043383,-0.061269,-0.083527,-0.108215,-0.135519,-0.165923,-0.20017,1
0.574189,0.580388,0.582673,0.578822,0.567187,0.547423,0.516852,0.47795,0.430403,0.376621,0.321767,0.270869,0.222944,0.176337,0.132653,0.093434,0.062141,0.036039,0.013268,-0.00698,-0.024664,-0.04006,-0.053745,-0.067008,-0.080769,-0.096412,-0.113498,-0.130972,-0.150503,-0.172985,-0.197315,2
0.658008,0.643845,0.629094,0.611144,0.588756,0.561496,0.52947,0.492669,0.452451,0.407606,0.358392,0.308978,0.259768,0.210972,0.160726,0.110717,0.063989,0.020763,-0.018234,-0.052028,-0.080836,-0.103867,-0.12308,-0.137836,-0.151228,-0.16483,-0.180898,-0.20034,-0.223984,-0.252075,-0.28479,6
0.583494,0.588269,0.589788,0.583802,0.571439,0.548922,0.517008,0.475039,0.426374,0.373638,0.321969,0.271661,0.227215,0.18456,0.144086,0.107594,0.074099,0.042009,0.013384,-0.014234,-0.038189,-0.059735,-0.07824,-0.094105,-0.110203,-0.124977,-0.138458,-0.152996,-0.169235,-0.1865,-0.207062,3
0.579004,0.58459,0.587959,0.584701,0.573633,0.55251,0.521561,0.482142,0.434067,0.377616,0.319908,0.266766,0.216972,0.17033,0.127433,0.089685,0.05891,0.03295,0.011248,-0.009566,-0.027994,-0.042951,-0.056583,-0.069243,-0.082763,-0.099133,-0.117422,-0.137234,-0.15967,-0.184354,-0.210414,1
0.63152,0.625899,0.619667,0.608211,0.591039,0.565844,0.531341,0.488851,0.440332,0.388655,0.336598,0.287119,0.239063,0.194189,0.151813,0.112616,0.07876,0.048621,0.020956,-0.00252,-0.021307,-0.037516,-0.052158,-0.065579,-0.081775,-0.099167,-0.120398,-0.145646,-0.174199,-0.206159,-0.239905,4
0.60539,0.603802,0.601091,0.592156,0.577599,0.554145,0.522364,0.483865,0.439373,0.39016,0.338754,0.286514,0.235982,0.188045,0.144802,0.106761,0.075388,0.049398,0.026779,0.007169,-0.007635,-0.019276,-0.029991,-0.04308,-0.059592,-0.080031,-0.102039,-0.126004,-0.152335,-0.182238,-0.215708,2
0.616003,0.616018,0.612621,0.603839,0.587051,0.562095,0.530018,0.489205,0.442482,0.392606,0.34061,0.289659,0.242068,0.196925,0.154237,0.115442,0.080069,0.04723,0.018779,-0.009578,-0.033034,-0.053035,-0.068935,-0.084333,-0.098416,-0.112552,-0.129542,-0.148649,-0.171553,-0.196933,-0.225332,2
0.587932,0.592732,0.595497,0.591451,0.577649,0.554961,0.522068,0.481348,0.4341,0.383839,0.332327,0.282528,0.235977,0.192632,0.152689,0.115314,0.080383,0.04706,0.018388,-0.008099,-0.031271,-0.051283,-0.066858,-0.080595,-0.095848,-0.110729,-0.128269,-0.147627,-0.169551,-0.194255,-0.221255,2
0.527934,0.543163,0.556516,0.563142,0.559086,0.545122,0.520674,0.484959,0.438777,0.384868,0.326852,0.270432,0.218696,0.171913,0.128255,0.086631,0.049428,0.014388,-0.019307,-0.051645,-0.081814,-0.108434,-0.130258,-0.146982,-0.156404,-0.162007,-0.164777,-0.168267,-0.172585,-0.178037,-0.185686,3
0.615069,0.612755,0.60886,0.600555,0.584827,0.561571,0.530441,0.49335,0.449743,0.401698,0.351386,0.301209,0.252014,0.204686,0.158436,0.115584,0.07699,0.042878,0.011653,-0.015511,-0.038833,-0.059609,-0.076152,-0.090071,-0.104121,-0.117843,-0.13499,-0.154299,-0.176923,-0.201648,-0.230454,2
0.584212,0.588202,0.590696,0.587085,0.575665,0.556058,0.528568,0.493417,0.451335,0.401115,0.347867,0.29682,0.248971,0.203518,0.159384,0.114776,0.073814,0.039055,0.008546,-0.018871,-0.043873,-0.065267,-0.083139,-0.097793,-0.111128,-0.123158,-0.136602,-0.15271,-0.17186,-0.192736,-0.2161,2
0.647879,0.635174,0.622614,0.606409,0.5855,0.559464,0.52802,0.491833,0.450886,0.406458,0.357828,0.30799,0.258989,0.209294,0.158397,0.108979,0.06347,0.022281,-0.01376,-0.045363,-0.072039,-0.092796,-0.10996,-0.122625,-0.133597,-0.146297,-0.162033,-0.181761,-0.205644,-0.234293,-0.268225,6
0.587785,0.590685,0.590876,0.584929,0.57259,0.550871,0.519958,0.480525,0.433805,0.379177,0.323964,0.271215,0.221826,0.174925,0.131511,0.091523,0.056538,0.026411,-0.003406,-0.030247,-0.053834,-0.073982,-0.095588,-0.117094,-0.134514,-0.148099,-0.161929,-0.17616,-0.189258,-0.204033,-0.220733,2
0.595889,0.598317,0.597251,0.590982,0.577063,0.554674,0.523166,0.484679,0.439162,0.386948,0.334822,0.284081,0.236057,0.190837,0.146963,0.106111,0.067958,0.034005,0.00447,-0.020152,-0.04125,-0.058981,-0.073391,-0.086259,-0.099264,-0.114935,-0.131698,-0.151357,-0.174329,-0.199884,-0.22624,2
0.571718,0.576354,0.578137,0.57379,0.563065,0.543299,0.513441,0.475841,0.427261,0.372367,0.314242,0.25958,0.210711,0.16691,0.126484,0.08756,0.048899,0.013287,-0.018134,-0.04808,-0.073975,-0.096403,-0.116903,-0.133978,-0.147032,-0.159589,-0.168568,-0.178634,-0.189582,-0.201597,-0.21621,2
0.64633,0.633999,0.620745,0.604975,0.584686,0.559396,0.528454,0.492873,0.452388,0.407981,0.359134,0.309131,0.259846,0.209811,0.157817,0.10638,0.057251,0.012341,-0.028395,-0.063965,-0.095292,-0.121071,-0.141461,-0.157826,-0.17102,-0.182738,-0.195798,-0.21239,-0.232945,-0.257551,-0.286996,6
0.562582,0.571387,0.577124,0.576136,0.5678,0.551262,0.525006,0.488881,0.443954,0.392533,0.338924,0.288921,0.242629,0.199188,0.157996,0.118386,0.080446,0.044613,0.012632,-0.01806,-0.046237,-0.071265,-0.092778,-0.109738,-0.123392,-0.134741,-0.145804,-0.159083,-0.173721,-0.18917,-0.207014,2
0.590013,0.58898,0.584593,0.576722,0.560497,0.535257,0.502947,0.464539,0.421067,0.372907,0.324056,0.277008,0.232208,0.187117,0.145326,0.109752,0.07777,0.05058,0.026857,0.00642,-0.011292,-0.02727,-0.04114,-0.054945,-0.06835,-0.085318,-0.105657,-0.129621,-0.156583,-0.186386,-0.219782,5
0.616896,0.614182,0.609456,0.599051,0.581742,0.557223,0.523801,0.484013,0.437492,0.384944,0.33121,0.279807,0.232241,0.187323,0.146273,0.109536,0.077523,0.047064,0.018811,-0.005712,-0.027185,-0.045557,-0.061223,-0.076629,-0.093482,-0.112429,-0.132972,-0.155555,-0.179588,-0.206024,-0.23422,2
0.557278,0.566545,0.573343,0.574762,0.567825,0.550726,0.523629,0.486164,0.439445,0.386111,0.330985,0.278129,0.229909,0.184293,0.140421,0.099011,0.062629,0.027108,-0.007207,-0.040202,-0.071081,-0.0986,-0.12203,-0.139676,-0.152561,-0.162457,-0.17071,-0.179824,-0.190094,-0.20188,-0.214546,3
0.659213,0.645388,0.630252,0.611781,0.590557,0.564377,0.533072,0.496691,0.45583,0.411077,0.361725,0.311577,0.262218,0.212902,0.161642,0.109037,0.059082,0.011911,-0.030544,-0.068444,-0.101609,-0.129388,-0.152144,-0.169519,-0.184496,-0.198238,-0.212838,-0.229928,-0.250717,-0.275862,-0.305677,6
0.647087,0.635337,0.622414,0.606187,0.586877,0.562583,0.532691,0.497815,0.457937,0.413595,0.365076,0.314731,0.265195,0.214597,0.162645,0.110908,0.06304,0.017846,-0.023259,-0.059411,-0.090759,-0.117302,-0.138511,-0.154931,-0.167649,-0.17974,-0.19364,-0.211436,-0.233426,-0.260043,-0.291365,6
0.611199,0.610809,0.610618,0.606738,0.594217,0.575177,0.547608,0.515051,0.474239,0.429831,0.380948,0.329397,0.279,0.229111,0.183464,0.141743,0.104369,0.07079,0.042195,0.020386,-0.001524,-0.018622,-0.034187,-0.048796,-0.064458,-0.081266,-0.100181,-0.123516,-0.149713,-0.180865,-0.216773,1
0.527191,0.536488,0.54829,0.555284,0.553434,0.543875,0.524531,0.494712,0.455665,0.405495,0.348489,0.29072,0.236375,0.187966,0.141198,0.095197,0.053988,0.017864,-0.013613,-0.041581,-0.066693,-0.089526,-0.109616,-0.127576,-0.140744,-0.150437,-0.157948,-0.166871,-0.177834,-0.189891,-0.203683,4
0.577062,0.580055,0.579941,0.573619,0.559214,0.536269,0.504833,0.466401,0.421173,0.371586,0.319265,0.269053,0.22228,0.176505,0.13233,0.091239,0.056388,0.025075,-0.001441,-0.025558,-0.047493,-0.065981,-0.081772,-0.095583,-0.108412,-0.120188,-0.132525,-0.146563,-0.162548,-0.181278,-0.202377,2
0.657803,0.6438,0.629012,0.611106,0.588921,0.561927,0.530488,0.494276,0.453754,0.409232,0.360511,0.309637,0.261396,0.212016,0.161037,0.109649,0.060798,0.015332,-0.025395,-0.06073,-0.090718,-0.11558,-0.13535,-0.151523,-0.165297,-0.179282,-0.195107,-0.213624,-0.235636,-0.261783,-0.292445,6
0.623344,0.621393,0.618376,0.608934,0.59327,0.568902,0.534909,0.493328,0.446179,0.394753,0.343761,0.294157,0.247269,0.202324,0.161453,0.124173,0.089046,0.056991,0.026773,-0.002135,-0.027509,-0.049168,-0.068932,-0.087359,-0.102628,-0.120897,-0.140297,-0.160956,-0.184228,-0.210677,-0.240286,4
0.651954,0.638765,0.624897,0.608337,0.587427,0.561911,0.531872,0.497526,0.457565,0.413287,0.36467,0.314492,0.264767,0.215414,0.166617,0.115963,0.067011,0.022507,-0.017565,-0.053404,-0.084544,-0.110475,-0.131695,-0.148107,-0.161203,-0.173155,-0.1872,-0.20495,-0.227026,-0.253523,-0.284871,6
0.664393,0.648929,0.63322,0.616693,0.596149,0.570528,0.540103,0.504839,0.464586,0.421729,0.373465,0.322529,0.272789,0.224157,0.174416,0.122691,0.072882,0.027468,-0.013726,-0.050283,-0.082304,-0.109887,-0.132714,-0.150276,-0.164178,-0.178675,-0.194229,-0.212711,-0.234857,-0.2613,-0.292333,6
0.648695,0.636634,0.623051,0.606716,0.585779,0.560047,0.529871,0.494628,0.453803,0.408927,0.359499,0.308777,0.258786,0.207994,0.155857,0.104657,0.056894,0.012386,-0.027189,-0.062402,-0.092701,-0.118034,-0.138467,-0.154743,-0.168779,-0.181904,-0.196898,-0.215053,-0.23742,-0.264168,-0.295684,6
0.54921,0.558896,0.563077,0.560383,0.548812,0.526534,0.494465,0.451758,0.402943,0.348981,0.298231,0.251972,0.208745,0.168473,0.130502,0.096573,0.067999,0.039983,0.013931,-0.010055,-0.029924,-0.04792,-0.061279,-0.074202,-0.084185,-0.094653,-0.105997,-0.119238,-0.13288,-0.149077,-0.168234,2
0.658358,0.651192,0.642908,0.629396,0.60856,0.581016,0.546945,0.506667,0.461425,0.413157,0.364248,0.317203,0.272322,0.229022,0.189,0.153511,0.123457,0.095515,0.068364,0.044535,0.021953,0.001024,-0.019477,-0.040433,-0.064238,-0.091528,-0.122059,-0.155575,-0.189888,-0.227315,-0.266579,1
0.651745,0.639164,0.626324,0.60982,0.58878,0.562444,0.530702,0.49429,0.4523,0.406072,0.356308,0.306352,0.256396,0.205379,0.153128,0.102043,0.055312,0.012736,-0.0252,-0.058179,-0.086505,-0.10955,-0.128698,-0.144602,-0.158953,-0.173623,-0.190434,-0.20977,-0.232785,-0.260293,-0.292854,6
0.589563,0.592473,0.593447,0.589074,0.577069,0.555831,0.526375,0.491117,0.447071,0.396564,0.344476,0.294762,0.246421,0.201127,0.159948,0.12452,0.09292,0.065516,0.040153,0.017588,-0.001464,-0.017215,-0.029859,-0.042419,-0.055863,-0.071283,-0.088824,-0.109413,-0.133595,-0.16024,-0.190169,2
0.609595,0.610249,0.609048,0.601777,0.587659,0.564715,0.533712,0.496576,0.452061,0.402139,0.350397,0.297979,0.248009,0.200458,0.155622,0.11421,0.075641,0.041015,0.010473,-0.016685,-0.040098,-0.059415,-0.076958,-0.092253,-0.107412,-0.123181,-0.141467,-0.161303,-0.183877,-0.20989,-0.238841,1
0.628535,0.623802,0.616069,0.602973,0.584627,0.55784,0.523691,0.48353,0.437408,0.386391,0.335539,0.285485,0.238345,0.192315,0.150254,0.113441,0.083044,0.054699,0.031097,0.01103,-0.00672,-0.019461,-0.03396,-0.049227,-0.067383,-0.08737,-0.109629,-0.136276,-0.166403,-0.199458,-0.236082,2
0.610273,0.611775,0.60916,0.600345,0.58352,0.562156,0.535431,0.502548,0.461082,0.412737,0.362787,0.3143,0.268345,0.225426,0.185659,0.146159,0.110055,0.080415,0.055374,0.032977,0.014052,-0.002232,-0.017316,-0.033009,-0.050289,-0.070542,-0.09342,-0.119488,-0.147628,-0.179236,-0.21461,3
0.5795,0.582254,0.581077,0.574702,0.561234,0.539584,0.508885,0.469189,0.421472,0.371021,0.317855,0.267573,0.219764,0.175038,0.131265,0.089501,0.049787,0.014513,-0.016647,-0.04366,-0.066623,-0.085633,-0.100864,-0.113081,-0.123365,-0.13467,-0.147923,-0.162851,-0.180781,-0.201285,-0.224889,2
0.539411,0.550483,0.558691,0.558827,0.549033,0.52927,0.49918,0.458617,0.410573,0.359317,0.306046,0.256532,0.209355,0.165302,0.122756,0.083919,0.046065,0.012917,-0.018714,-0.048396,-0.075539,-0.100273,-0.121684,-0.138068,-0.148794,-0.155243,-0.162794,-0.171329,-0.180755,-0.191163,-0.204172,4
0.637605,0.634276,0.630036,0.621284,0.60511,0.581602,0.550946,0.511941,0.466592,0.416195,0.364297,0.313808,0.265987,0.222638,0.182922,0.148241,0.116602,0.088477,0.062875,0.040437,0.020489,0.002457,-0.014551,-0.033713,-0.055502,-0.079187,-0.105566,-0.133728,-0.164572,-0.198927,-0.235001,1
0.583274,0.585766,0.586326,0.580487,0.569309,0.549637,0.520707,0.483275,0.439963,0.390606,0.339609,0.288535,0.239215,0.193646,0.150904,0.11357,0.082588,0.055728,0.030405,0.007916,-0.012707,-0.030758,-0.045241,-0.057329,-0.07033,-0.084622,-0.101958,-0.121677,-0.143576,-0.167992,-0.196121,2
0.592114,0.591412,0.590251,0.585378,0.573936,0.553403,0.524543,0.489191,0.44541,0.394939,0.340811,0.287741,0.237476,0.188926,0.142928,0.102976,0.070416,0.041269,0.01577,-0.006385,-0.025877,-0.042309,-0.057276,-0.070036,-0.083952,-0.099844,-0.116777,-0.13637,-0.157906,-0.181573,-0.208472,2
0.620732,0.619085,0.616928,0.609125,0.593906,0.570791,0.540695,0.502908,0.457235,0.406863,0.354268,0.302123,0.252127,0.202635,0.156994,0.113682,0.076899,0.045504,0.018826,-0.004954,-0.025258,-0.043208,-0.058554,-0.074694,-0.089385,-0.107265,-0.126881,-0.150256,-0.175692,-0.204033,-0.234262,3
0.655989,0.641609,0.627142,0.610836,0.590093,0.564303,0.533148,0.496502,0.456084,0.411053,0.362381,0.312292,0.262873,0.211783,0.15944,0.108561,0.061996,0.019658,-0.017975,-0.050774,-0.078494,-0.101078,-0.118926,-0.13371,-0.147708,-0.162365,-0.17926,-0.199774,-0.224577,-0.254027,-0.28872,5
0.531614,0.544532,0.554109,0.555716,0.548094,0.529454,0.500406,0.460055,0.410701,0.356343,0.302156,0.251612,0.205133,0.160556,0.118101,0.081217,0.04914,0.018669,-0.011314,-0.040002,-0.066405,-0.089994,-0.10937,-0.123679,-0.132677,-0.14004,-0.147528,-0.156464,-0.166792,-0.178426,-0.192329,4
0.623049,0.62153,0.617747,0.608592,0.5916,0.568029,0.534796,0.495205,0.448964,0.398655,0.3483,0.29767,0.249971,0.20531,0.165178,0.12826,0.093812,0.061727,0.031951,0.005556,-0.019087,-0.040036,-0.058355,-0.07368,-0.089894,-0.107283,-0.126773,-0.147942,-0.171699,-0.198145,-0.226902,2
0.63878,0.636714,0.631148,0.618349,0.60136,0.57801,0.548131,0.512314,0.46912,0.422919,0.377393,0.331479,0.287682,0.246999,0.211143,0.179058,0.150951,0.127774,0.107039,0.088686,0.072273,0.054219,0.032948,0.008897,-0.018514,-0.050098,-0.0855,-0.12283,-0.162802,-0.207446,-0.250852,1
0.642822,0.631981,0.61965,0.603794,0.582983,0.556929,0.525522,0.489547,0.449537,0.405444,0.356267,0.305555,0.255921,0.205741,0.154076,0.102421,0.0539,0.009359,-0.030851,-0.067622,-0.101101,-0.128825,-0.151149,-0.168243,-0.180626,-0.191302,-0.203942,-0.219054,-0.238063,-0.261216,-0.28912,6
0.60916,0.60843,0.60725,0.600381,0.58617,0.563228,0.533329,0.495334,0.447576,0.392738,0.337112,0.283945,0.234366,0.187282,0.144825,0.108563,0.080537,0.053984,0.029236,0.007988,-0.00951,-0.024598,-0.038761,-0.054866,-0.071818,-0.091025,-0.111585,-0.134982,-0.160974,-0.188952,-0.219739,4
0.652403,0.639019,0.626431,0.611246,0.591783,0.567515,0.537929,0.502996,0.462641,0.418054,0.368386,0.317939,0.268501,0.219487,0.169457,0.118964,0.070742,0.026031,-0.014392,-0.049875,-0.08006,-0.105202,-0.125076,-0.140933,-0.154334,-0.168589,-0.184278,-0.202986,-0.2252,-0.251512,-0.281998,6
0.616966,0.618412,0.617866,0.611694,0.595767,0.572155,0.540724,0.502126,0.453122,0.400507,0.346002,0.294848,0.24743,0.20238,0.159297,0.120215,0.083975,0.04946,0.016131,-0.013252,-0.040963,-0.065121,-0.08468,-0.104181,-0.119729,-0.135396,-0.1527,-0.171331,-0.193403,-0.216696,-0.242951,2
0.604745,0.604724,0.602616,0.595689,0.581915,0.55995,0.529712,0.490964,0.445658,0.393755,0.339986,0.288224,0.238854,0.191987,0.146013,0.105004,0.069158,0.036604,0.006479,-0.022236,-0.047576,-0.069257,-0.087929,-0.103931,-0.118704,-0.132052,-0.147352,-0.164783,-0.18309,-0.203978,-0.227526,2
0.589816,0.593829,0.593042,0.590161,0.579937,0.56041,0.533199,0.49778,0.454443,0.405037,0.353585,0.303927,0.255945,0.211535,0.168808,0.129272,0.094323,0.06075,0.029712,-0.000283,-0.026972,-0.049206,-0.067754,-0.083895,-0.097978,-0.1132,-0.128738,-0.145325,-0.162844,-0.182749,-0.206085,2
0.651225,0.638624,0.625956,0.609715,0.588661,0.562408,0.530925,0.494799,0.454497,0.410609,0.361979,0.31252,0.264081,0.214344,0.162454,0.111598,0.064556,0.021209,-0.017983,-0.051504,-0.079271,-0.102488,-0.121011,-0.135223,-0.147613,-0.160212,-0.176159,-0.195672,-0.219662,-0.248273,-0.281461,6
0.610612,0.609733,0.607982,0.600915,0.587818,0.56694,0.535933,0.497861,0.449881,0.397179,0.34274,0.291006,0.241071,0.194935,0.151742,0.112257,0.076473,0.04609,0.020122,-0.002451,-0.02458,-0.043272,-0.059506,-0.074525,-0.091731,-0.109534,-0.129256,-0.150336,-0.174165,-0.200951,-0.23,3
