@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute target {1,2}

@data
-0.797506,-0.704268,-0.518424,1.062472,1.392233,1.552272,1.626958,1.566103,1.611151,1.536071,1.384527,1.170746,0.237576,-0.310709,-0.709148,-0.836054,-0.742757,-0.50242,0.304536,0.901444,1.414164,1.587244,1.545555,1.673784,1.633478,-0.410664,-0.585522,-0.73924,-0.634661,-0.989277,-1.276997,-1.244619,-0.916943,-0.652265,-0.678879,-1.135466,-1.254178,-1.08945,-0.663863,-0.574063,-0.55794,2
-0.720533,-0.666692,-0.499371,0.316591,0.534129,1.31179,1.500277,1.553624,1.523761,1.221273,0.476896,-0.099465,-0.612533,-0.712415,-0.612707,-0.439587,0.351847,1.475632,1.627558,1.689604,1.581168,1.713958,1.656841,-0.556024,-0.684407,-0.634394,-0.711313,-1.217304,-1.229919,-1.170653,-0.939839,-0.690786,-0.6731,-0.797685,-1.136241,-1.219319,-1.25679,-1.221313,-1.000697,-0.716996,-0.580727,2
-0.789313,-0.700358,-0.497875,0.636263,0.96532,1.477474,1.53873,1.505339,1.209386,0.294379,-0.512048,-0.741628,-0.811413,-0.751285,-0.528839,0.89885,1.428468,1.563473,1.590618,1.510624,1.617763,1.606713,1.714813,1.467144,0.295604,-0.513201,-0.700094,-0.595285,-0.860106,-1.148974,-1.25697,-1.242074,-1.119811,-0.85559,-0.666751,-0.904932,-1.260249,-1.280615,-1.115703,-0.685128,-0.54443,2
-0.858913,-0.867583,-0.662822,0.566771,0.817714,1.29984,1.464808,1.538736,1.472794,1.348441,0.725304,0.501856,-0.679752,-0.90457,-0.828132,-0.599048,1.452715,1.619965,1.520254,1.526186,1.862054,1.447467,-0.055065,-0.796713,-0.6492,-0.817066,-1.22604,-1.246872,-1.149831,-0.62814,-0.585677,-0.708821,-0.726756,-0.537716,-0.677722,-1.27293,-1.293054,-1.192545,-0.634574,-0.524208,-0.569568,2
-0.908548,-0.849355,-0.610363,0.319184,1.409944,1.494805,1.421888,1.200203,0.57894,0.373452,-0.52412,-0.766297,-0.923592,-0.827711,-0.643909,1.484328,1.641896,1.636658,1.385429,1.478671,1.467775,1.703918,1.619267,0.548349,-0.334954,-0.824023,-0.491286,-0.917411,-1.320216,-1.306366,-0.850361,-0.641604,-0.548698,-0.614281,-0.93694,-1.198121,-1.32488,-1.127949,-0.837957,-0.648267,-0.45994,2
-0.813607,-0.719448,-0.319806,1.481429,1.562427,1.479901,1.593841,1.500447,1.318583,1.092569,-0.315731,-0.557842,-0.748146,-0.771936,-0.643884,-0.47158,-0.232287,0.914611,1.451543,1.570917,1.540352,1.448826,1.540182,1.65667,1.610313,1.157606,0.617787,-0.276743,-0.751831,-0.666621,-0.993552,-1.174686,-1.193942,-0.79289,-0.861951,-1.170712,-1.207662,-1.060439,-0.676079,-0.48851,-0.587219,1
-0.850893,-0.762546,-0.544704,0.302111,0.629288,1.131926,1.431235,1.520661,1.485199,1.32851,0.536392,-0.069645,-0.58431,-0.815065,-0.871014,-0.745046,-0.530268,1.411577,1.603921,1.60103,1.493294,1.49657,1.756948,1.678892,-0.298396,-0.555034,-0.76112,-0.635826,-0.768501,-1.078102,-1.229683,-1.204609,-0.6625,-0.61638,-0.695727,-1.087854,-1.275013,-1.256164,-1.151127,-0.576427,-0.574712,2
-0.631243,-0.471947,-0.25446,0.598251,1.364295,1.505274,1.528671,1.451482,1.277708,0.364746,0.08025,-0.398758,-0.557354,-0.606387,-0.533738,-0.141057,0.87337,1.433085,1.562665,1.545868,1.423286,1.423086,1.618257,1.628855,1.614858,1.428486,-0.170193,-0.393879,-0.567333,-0.857889,-1.189043,-1.077595,-1.084134,-0.828633,-0.837852,-1.192626,-1.194642,-1.137846,-1.023724,-0.750285,-0.803777,1
-0.694427,-0.662717,-0.557133,1.051454,1.592548,1.589081,1.412263,0.574766,0.266096,-0.484486,-0.661037,-0.669038,-0.624953,-0.442695,-0.209739,0.87373,1.489338,1.560812,1.513874,1.512807,1.626418,1.645087,1.585614,0.384054,-0.179736,-0.440722,-0.62818,-0.639515,-0.796917,-0.877085,-1.140258,-1.267724,-0.951386,-0.661997,-0.69384,-0.778675,-1.241842,-1.267409,-1.188103,-0.666317,-0.58999,2
-0.728322,-0.646939,-0.446658,0.672521,1.377113,1.503203,1.562652,1.411632,1.247667,0.958332,0.547222,-0.326273,-0.737359,-0.775785,-0.345067,1.37112,1.560015,1.529332,1.607719,1.552105,1.561454,1.703364,0.932683,-0.223579,-0.681002,-0.557382,-0.749537,-1.229996,-1.231698,-1.142572,-1.199528,-1.160143,-0.875411,-0.561481,-0.671821,-0.885575,-1.18843,-1.364519,-1.138234,-0.642624,-0.557478,2
-0.916238,-0.821949,-0.571827,0.630795,1.135602,1.471884,1.597654,1.527675,1.529209,1.598613,1.455396,1.229738,0.293094,-0.5618,-0.805039,-0.898906,-0.472035,1.319656,1.494891,1.598229,1.500067,1.556626,1.689873,1.644051,1.398071,-0.065965,-0.619623,-0.835158,-0.390399,-1.219084,-1.314466,-1.114211,-0.667266,-0.55091,-0.685959,-1.13925,-1.345403,-1.116972,-0.725742,-0.400656,-0.31463,2
-0.805538,-0.7765,-0.599264,-0.087482,0.531844,0.747828,1.306553,1.488128,1.492259,1.362334,1.161707,0.863292,0.380525,-0.491812,-0.726091,-0.828447,-0.71902,-0.295363,1.39493,1.552401,1.597852,1.527151,1.501901,1.67544,1.679572,1.511083,0.664547,-0.539489,-0.714935,-0.619786,-0.767892,-1.182964,-1.275175,-1.20732,-0.859069,-0.597887,-0.841164,-1.207939,-1.291115,-0.751869,-0.586731,2
-0.784126,-0.69671,-0.497941,0.015301,0.620747,1.383857,1.559708,1.497996,0.799692,-0.341405,-0.745515,-0.763974,-0.687445,-0.458857,0.904183,1.612863,1.653822,1.520205,1.562256,1.757039,1.621419,1.327607,0.56923,-0.276162,-0.539901,-0.755364,-0.682912,-1.036888,-1.117331,-1.123411,-1.104734,-1.023108,-0.994982,-0.779866,-0.773859,-0.866244,-1.131221,-1.199418,-1.077883,-0.758203,-0.671571,1
-0.806454,-0.728838,-0.575455,-0.355823,0.253951,0.774763,1.402866,1.516754,1.513745,1.244927,0.027013,-0.518274,-0.695596,-0.692931,-0.628166,-0.455335,1.236331,1.435098,1.372997,1.230529,1.291986,1.507943,1.543184,1.666097,1.717669,1.54211,-0.276639,-0.541933,-0.732534,-0.584523,-0.893267,-1.300105,-1.162386,-0.611899,-0.636761,-0.791606,-1.212132,-1.344177,-1.092119,-0.608074,-0.538216,2
-0.808042,-0.800715,-0.559511,-0.392712,0.810485,1.295905,1.463329,1.536322,1.512986,1.348276,0.565781,-0.312473,-0.526461,-0.686097,-0.753609,-0.704684,-0.273426,0.928197,1.58218,1.719213,1.565085,1.466313,1.642691,1.70456,-0.606455,-0.718116,-0.614433,-0.93479,-1.089026,-1.249068,-1.167799,-0.910748,-0.83051,-0.836154,-0.563202,-0.704766,-1.287095,-1.267919,-1.188503,-0.839084,-0.539241,2
-0.899399,-0.785104,-0.586209,0.587133,0.823812,1.161787,1.418301,1.615694,1.573519,1.591622,1.474727,1.287733,-0.449343,-0.868278,-0.888518,-0.70944,0.381825,1.5377,1.638226,1.568127,1.670001,1.564083,1.329137,-0.370945,-0.640785,-0.84798,-0.672484,-0.6705,-0.767791,-1.175576,-1.256112,-1.213167,-0.550659,-0.693879,-1.209219,-1.280546,-1.253955,-0.990469,-0.663548,-0.475688,-0.58644,2
-0.80964,-0.706137,-0.249813,0.360267,0.925624,1.163845,1.471865,1.583818,1.603033,1.576172,1.432259,0.914644,-0.482367,-0.647945,-0.757369,-0.717881,-0.59736,-0.399842,1.349519,1.587544,1.625581,1.509313,1.588916,1.683616,1.670676,1.546958,-0.375903,-0.634671,-0.815522,-0.563656,-1.187833,-1.195636,-0.911595,-0.723254,-0.703569,-0.859304,-1.260369,-1.238373,-1.15858,-0.523227,-0.518482,2
-0.821888,-0.743261,-0.519759,0.617353,1.332885,1.486145,1.531591,1.472265,1.289911,-0.529856,-0.741987,-0.841815,-0.751799,-0.532043,0.873484,1.414459,1.637124,1.526647,1.566198,1.489378,1.782018,1.697591,0.884513,-0.023641,-0.556896,-0.759177,-0.647426,-0.715328,-0.983439,-1.120517,-1.111638,-0.896826,-0.837195,-0.671594,-0.669008,-0.814358,-1.07298,-1.268098,-1.13978,-0.581026,-0.608407,2
-0.841416,-0.74159,-0.552832,0.309778,0.806857,1.36059,1.513519,1.541786,1.527773,1.26347,0.985154,0.537239,-0.534109,-0.722359,-0.797204,-0.722818,-0.485959,-0.307059,1.226506,1.721531,1.513036,1.520284,1.726605,1.7411,1.640356,-0.565516,-0.736154,-0.550392,-0.610525,-1.015557,-1.147999,-1.133165,-1.009517,-0.819673,-0.843204,-0.706293,-0.836657,-1.069336,-1.244047,-1.166626,-0.579963,2
-0.726079,-0.698041,-0.533899,1.351074,1.480997,1.535092,1.52519,1.310745,1.113204,0.309008,0.004727,-0.511247,-0.704417,-0.698862,-0.63093,-0.449352,-0.206096,0.292925,1.520119,1.639175,1.642797,1.493796,1.673709,1.682644,-0.081462,-0.278641,-0.537932,-0.644816,-0.839218,-1.215416,-1.209282,-0.999835,-0.719124,-0.690676,-0.813306,-1.04823,-1.223457,-1.234723,-1.078562,-0.633225,-0.654259,2
-0.810579,-0.716852,-0.500175,1.224093,1.452847,1.56502,1.493176,1.539236,1.455932,1.240181,0.67828,0.21674,-0.668082,-0.810844,-0.788894,-0.614332,-0.086171,1.37902,1.558629,1.428826,1.560172,1.545847,1.680499,1.552018,1.294174,0.10752,-0.700015,-0.782415,-0.563645,-0.725733,-1.166955,-1.372963,-1.298032,-0.696798,-0.715927,-0.5716,-0.806877,-1.250434,-1.347593,-1.288461,-0.533519,2
-0.801058,-0.729212,-0.558475,-0.059187,0.825601,1.327705,1.523669,1.564015,1.475786,1.299995,0.686542,0.467146,-0.122432,-0.614094,-0.766631,-0.746148,-0.625732,-0.131676,1.552266,1.642489,1.523669,1.516575,1.643376,1.417706,-0.289157,-0.746902,-0.616422,-0.882437,-1.181726,-1.276405,-1.287023,-1.217571,-0.949229,-0.625089,-0.622207,-0.791814,-1.260887,-1.323179,-1.132956,-0.698953,-0.554396,2
-0.65732,-0.598807,-0.46205,0.569318,0.744622,1.350552,1.463148,1.461323,1.304941,0.867695,-0.266364,-0.520459,-0.704052,-0.758708,-0.634618,-0.427646,1.477483,1.61119,1.625003,1.512147,1.473052,1.669833,1.69329,1.439169,-0.013024,-0.517514,-0.734859,-0.776118,-1.183859,-1.130324,-0.89072,-0.906124,-0.726415,-0.761236,-1.162357,-1.240271,-1.259428,-1.22303,-0.846751,-0.750758,-0.762409,1
-0.869094,-0.765335,-0.564077,1.081447,1.541864,1.495936,1.513759,1.439041,0.424435,-0.180755,-0.702682,-0.801163,-0.828993,-0.671332,-0.213247,0.730252,1.270869,1.588019,1.723288,1.508046,1.449323,1.512845,1.779498,1.719861,-0.3261,-0.582334,-0.786196,-0.680312,-0.754915,-1.189146,-1.18028,-0.683694,-0.614529,-0.705195,-1.213526,-1.239758,-0.959281,-0.611535,-0.486823,-0.478757,-0.593621,2
-0.725048,-0.653667,-0.471979,0.047415,1.249048,1.534792,1.464298,1.503535,1.451884,1.297817,0.310304,-0.486388,-0.671889,-0.745398,-0.649788,-0.20439,1.370528,1.516614,1.546984,1.504865,1.668243,1.674228,1.599301,1.367868,-0.236401,-0.486056,-0.662357,-0.589735,-0.648768,-1.074591,-1.191957,-1.126863,-1.140711,-0.992082,-0.898556,-0.984833,-1.222701,-1.223063,-1.019548,-0.966079,-0.636177,1
-0.739902,-0.74671,-0.38894,1.049818,1.310164,1.502434,1.547282,1.527503,1.239098,0.319192,-0.243565,-0.492642,-0.674539,-0.764166,-0.670607,-0.27781,-0.028848,1.39572,1.5873,1.472076,1.487945,1.789919,1.697694,0.261488,-0.513962,-0.690064,-0.842063,-1.15319,-1.221888,-1.236377,-1.15917,-1.111309,-0.537697,-0.550714,-0.635717,-1.043233,-1.329175,-1.017796,-0.655772,-0.524219,-0.673504,2
-0.802755,-0.731073,-0.529637,0.817105,1.534124,1.48254,1.511507,1.428575,1.220255,0.679812,0.351182,-0.496484,-0.690004,-0.778967,-0.718098,-0.52674,1.370642,1.542457,1.485516,1.651577,1.441074,0.889521,-0.285843,-0.538823,-0.734962,-0.574416,-0.639114,-1.095812,-1.324588,-1.373281,-1.282388,-0.832694,-0.628143,-0.591855,-0.752004,-1.317346,-1.383955,-1.198484,-0.688635,-0.434524,-0.498389,2
-0.89505,-0.646679,0.532438,0.881749,1.390719,1.546011,1.574867,1.523799,1.334335,1.06229,0.72323,-0.448805,-0.702417,-0.863176,-0.855848,-0.462436,-0.151492,1.202584,1.503865,1.597838,1.449001,1.550947,1.665802,1.639034,1.392427,-0.369507,-0.808957,-0.498658,-0.691671,-1.206887,-1.354625,-0.844533,-0.801705,-0.575886,-0.493703,-0.59618,-1.236692,-1.358999,-1.34818,-0.45076,-0.433542,2
-0.773273,-0.700317,-0.531812,-0.310634,0.608485,1.132452,1.524843,1.608206,1.554577,1.295992,0.746539,0.420891,-0.105359,-0.595051,-0.745211,-0.762654,-0.625688,-0.401882,0.716353,1.489533,1.572631,1.538383,1.595197,1.445993,-0.006146,-0.513042,-0.711255,-0.558865,-0.845273,-1.151142,-1.313833,-1.277381,-1.031593,-0.612733,-0.786202,-1.226169,-1.325865,-1.358974,-1.092044,-0.743459,-0.556077,2
-0.748772,-0.657907,-0.291014,0.566865,1.450328,1.557763,1.606496,1.555769,1.408019,0.943283,0.049453,-0.466387,-0.646057,-0.746247,-0.680037,-0.522208,-0.277657,1.489979,1.549124,1.521656,1.615799,1.61004,1.388748,0.863538,-0.328539,-0.525619,-0.684024,-0.570454,-0.732912,-1.259207,-1.29208,-1.247821,-0.897718,-0.644151,-0.622,-0.739978,-0.996314,-1.29682,-1.276662,-0.823423,-0.5802,2
-0.703665,-0.603581,-0.202267,0.705631,0.956673,1.414954,1.51101,1.467794,1.495884,1.372524,1.191805,0.897743,0.47268,-0.306495,-0.520785,-0.653201,-0.629864,-0.523849,-0.31669,1.321648,1.537725,1.576815,1.453848,1.450901,1.481741,1.62337,1.666978,1.627299,0.03035,-0.454999,-0.648133,-0.755091,-0.952409,-1.211874,-1.124878,-0.810662,-0.815062,-0.949934,-1.152734,-1.070721,-0.809012,1
-0.860331,-0.784216,-0.565188,0.596266,1.126215,1.378692,1.54291,1.53588,1.418721,1.225214,0.739395,-0.718197,-0.867048,-0.833521,-0.705603,-0.209943,1.471052,1.598365,1.579815,1.459532,1.787381,1.693654,1.181279,0.259923,-0.576513,-0.800443,-0.603401,-0.784646,-0.955444,-1.198334,-1.179413,-1.051241,-0.590982,-0.641068,-0.629137,-1.158383,-1.25211,-1.272845,-1.066745,-0.543201,-0.539589,2
-0.826887,-0.747445,-0.534775,0.878225,1.210865,1.434355,1.568679,1.496809,1.48893,1.570409,1.450497,1.112668,0.896289,-0.575475,-0.791163,-0.865166,-0.738144,-0.289436,1.4038,1.5608,1.490275,1.567526,1.725679,1.640165,-0.352005,-0.600553,-0.737376,-0.572554,-0.69679,-0.843106,-1.313006,-1.025702,-0.741988,-0.599439,-0.593731,-0.654955,-1.286672,-1.263604,-1.147151,-0.673519,-0.587351,2
-0.857242,-0.735756,-0.319063,0.568372,1.283671,1.50036,1.582751,1.595522,1.522812,1.318276,1.032378,0.862035,0.547486,-0.578698,-0.774171,-0.727146,-0.345057,1.479144,1.648252,1.625389,1.565655,1.712723,1.634864,-0.087338,-0.621644,-0.812091,-0.683479,-0.86165,-1.264742,-1.203738,-0.92818,-0.831597,-0.72729,-0.539933,-0.652129,-1.252575,-1.301223,-1.23278,-0.663787,-0.568255,-0.609038,2
-0.741582,-0.648637,-0.247349,0.720627,1.512114,1.519532,1.461487,1.525837,1.528248,1.349662,0.88141,-0.165882,-0.584212,-0.695369,-0.660709,-0.337327,1.341874,1.507292,1.559403,1.436266,1.444055,1.566635,1.56682,1.634879,1.450916,-0.235276,-0.468011,-0.642535,-0.696649,-1.01417,-1.152606,-1.17664,-1.104335,-0.922819,-0.900084,-1.08158,-1.20952,-1.080115,-0.628052,-0.589127,-0.614255,1
-0.70662,-0.498157,0.01052,0.865384,1.335427,1.513994,1.574782,1.456767,1.053805,0.579321,0.328615,-0.278653,-0.514946,-0.675252,-0.746868,-0.732977,-0.40942,1.048581,1.563147,1.620611,1.488824,1.498084,1.676414,1.73554,1.53299,-0.515207,-0.686935,-0.658036,-0.789848,-1.200107,-1.216931,-0.880413,-0.825822,-0.864266,-0.683254,-0.751071,-1.102529,-1.240016,-1.142897,-0.877137,-0.699662,2
-0.794521,-0.710697,-0.502515,0.031818,0.636214,1.324969,1.512788,1.547403,1.509583,1.371123,1.068775,0.692069,-0.380251,-0.606852,-0.781231,-0.785996,-0.64245,-0.404653,1.571975,1.64206,1.552959,1.568129,1.66706,1.666633,0.599099,-0.283991,-0.748154,-0.621937,-0.662279,-1.061891,-1.191483,-1.205265,-0.87373,-0.888003,-0.732086,-0.745312,-0.854521,-1.167231,-1.267216,-0.71777,-0.662364,2
-0.807396,-0.715794,-0.492082,0.604629,1.201207,1.412991,1.456292,1.409054,1.43661,1.359651,0.917188,0.056352,-0.449489,-0.672669,-0.800626,-0.756478,-0.575241,1.413581,1.660006,1.697797,1.392521,1.392324,1.499594,1.670241,1.732438,1.650362,-0.021079,-0.534518,-0.742956,-0.810782,-0.836861,-1.105843,-1.180006,-0.684321,-0.762205,-1.196146,-1.226516,-1.14814,-0.695974,-0.607658,-0.698552,1
-0.716504,-0.635307,-0.492716,0.000393,1.177335,1.422591,1.547912,1.481528,1.550764,1.478518,1.343849,0.836544,-0.268881,-0.488724,-0.644512,-0.677324,-0.563869,-0.354831,1.285229,1.52082,1.591323,1.450317,1.611603,1.555359,1.325313,0.011484,-0.459509,-0.613522,-0.857304,-0.816381,-1.118879,-1.175372,-1.174941,-0.811739,-0.914293,-0.893253,-0.93058,-1.178808,-1.107979,-0.88484,-0.850397,1
-0.716558,-0.65544,-0.226414,0.345374,0.83295,1.028835,1.346908,1.515427,1.522868,1.430927,0.548796,-0.071386,-0.338975,-0.771339,-0.724984,-0.516496,-0.009836,1.44413,1.556956,1.449651,1.580001,1.687066,1.734837,1.600646,0.647651,-0.218204,-0.65388,-0.622312,-0.688808,-1.123572,-1.213232,-1.19626,-1.130341,-0.734802,-0.626705,-0.794336,-1.313318,-1.33264,-1.136222,-0.531524,-0.547631,2
-0.839567,-0.764487,-0.312475,0.865543,1.412191,1.514269,1.522234,1.339249,0.522358,-0.410486,-0.645599,-0.805569,-0.830827,-0.528053,-0.286966,1.48157,1.655542,1.503579,1.479055,1.523282,1.69893,1.656171,1.437553,1.106798,-0.303106,-0.782471,-0.521283,-0.620321,-1.205788,-1.279548,-1.307676,-0.835354,-0.550774,-0.642874,-0.732229,-1.048123,-1.306628,-1.33909,-1.274538,-0.454922,-0.474457,2
-0.95875,-0.858777,-0.339828,-0.139658,1.377835,1.573893,1.594553,1.653087,1.487611,1.184611,0.666513,-0.546946,-0.791513,-0.914414,-0.850878,-0.647649,0.757656,1.540069,1.609541,1.486599,1.673138,1.655517,1.120001,-0.638737,-0.869552,-0.484138,-0.724553,-1.125968,-1.262925,-1.32944,-1.264343,-0.65895,-0.500139,-0.528839,-0.701443,-1.310623,-1.370859,-1.262844,-0.533274,-0.433908,-0.384427,2
-0.729934,-0.64284,-0.28903,-0.05796,0.272842,0.554663,0.773852,1.373315,1.516623,1.561361,1.271492,0.364758,-0.213178,-0.652368,-0.615125,-0.209286,1.461426,1.538992,1.45242,1.516332,1.624401,1.599999,1.6979,1.455035,0.0305,-0.465281,-0.640487,-0.644089,-0.724385,-1.208953,-1.267461,-1.135222,-0.785595,-0.756806,-0.773627,-0.902757,-1.178798,-1.287065,-1.20535,-0.612888,-0.588021,2
-0.687125,-0.654091,-0.287457,0.280728,1.2394,1.417441,1.41315,1.243461,-0.294521,-0.666933,-0.734174,-0.637417,-0.448852,0.365701,1.563591,1.68257,1.646533,1.422017,1.458054,1.706309,1.764655,1.705165,1.478646,0.571341,0.207824,-0.351065,-0.562826,-0.64757,-0.553388,-1.048211,-1.216985,-1.202513,-0.92866,-0.799613,-0.640249,-0.860761,-1.254195,-1.319224,-0.947079,-0.479683,-0.470274,2
-0.857996,-0.791792,-0.325585,-0.060805,0.875757,1.394146,1.552779,1.599317,1.520001,1.361165,1.101363,0.893967,-0.476954,-0.693961,-0.851785,-0.821333,-0.613431,0.817079,1.367438,1.598103,1.637357,1.51737,1.671349,1.630679,0.849453,-0.553599,-0.770384,-0.736776,-0.853322,-1.069035,-1.104687,-1.034496,-0.9535,-0.935816,-0.642871,-1.056976,-1.174779,-1.092506,-0.846301,-0.67654,-0.699485,2
-0.803878,-0.733294,-0.532715,0.308919,0.8134,1.01389,1.289313,1.454789,1.486903,1.368706,1.169108,0.877628,0.4506,-0.455842,-0.674641,-0.801247,-0.68296,-0.439495,1.587037,1.668214,1.617144,1.481328,1.459249,1.773031,1.739356,1.501399,-0.25078,-0.72308,-0.623348,-0.780863,-1.178453,-1.217726,-1.03811,-0.606087,-0.630931,-0.797879,-1.213511,-1.301758,-1.276602,-0.859498,-0.552452,2
-0.71951,-0.654171,-0.451445,-0.200931,0.661859,1.458813,1.563157,1.496611,1.545057,1.437696,1.197066,0.886163,-0.442466,-0.631137,-0.745365,-0.744744,-0.379097,1.489513,1.552155,1.513647,1.586049,1.716834,1.598293,1.396171,0.87942,-0.214897,-0.466192,-0.655502,-0.755942,-0.87796,-1.118999,-1.133568,-1.058397,-0.81562,-0.796153,-0.854678,-1.094882,-1.190678,-1.039037,-0.699493,-0.711737,1
-0.834194,-0.594519,-0.362998,0.807037,1.348327,1.488749,1.534077,1.510946,1.351131,-0.321152,-0.692464,-0.76368,-0.763002,-0.59251,-0.350194,1.402533,1.625666,1.674499,1.524497,1.519591,1.593189,1.739686,1.519357,0.898556,0.362149,-0.2676,-0.736203,-0.598421,-0.772068,-1.17581,-1.243474,-1.253661,-0.91513,-0.571996,-0.71452,-1.245273,-1.333197,-1.272108,-1.038589,-0.726109,-0.560967,2
-0.788717,-0.722681,-0.541955,-0.019046,1.169008,1.539887,1.550234,1.443775,0.956782,0.634464,0.407177,-0.174571,-0.665911,-0.769633,-0.791545,-0.451086,1.530919,1.689342,1.698999,1.548624,1.491601,1.712565,1.752113,1.655312,0.207459,-0.577433,-0.712012,-0.616498,-0.957578,-1.114046,-1.15233,-1.099285,-0.94077,-0.685317,-0.63034,-0.74319,-1.231695,-1.264295,-1.134142,-0.506017,-0.540368,2
-0.771598,-0.707799,-0.507576,0.633944,1.316924,1.523561,1.477283,1.360834,1.043775,-0.147102,-0.411296,-0.632097,-0.737697,-0.719874,-0.606891,-0.161136,1.308744,1.53992,1.601481,1.420458,1.569193,1.584906,1.699848,1.446072,-0.000282,-0.511128,-0.681733,-0.506564,-0.678827,-0.912348,-1.218409,-1.283499,-1.24893,-1.056543,-1.014247,-0.68748,-0.716646,-0.854124,-1.224005,-1.344858,-0.528111,2
-0.912063,-0.824436,-0.587562,-0.066111,0.570324,0.813482,1.148257,1.526297,1.541259,1.431288,0.948364,-0.488089,-0.73813,-0.887351,-0.852041,-0.681498,-0.430186,1.569687,1.658462,1.632777,1.500363,1.516572,1.721053,1.657963,1.409095,-0.608958,-0.818675,-0.561254,-0.753915,-1.137541,-1.202975,-1.194397,-1.147765,-0.57048,-0.582998,-0.665539,-1.217687,-1.301953,-1.227113,-0.556167,-0.514148,2
-0.859386,-0.765658,-0.563701,0.304246,0.930863,1.483018,1.578348,1.518066,1.517264,1.318393,-0.152779,-0.662937,-0.816767,-0.832769,-0.771165,-0.545516,1.44076,1.565931,1.468598,1.638831,1.646842,1.643637,1.433149,0.597006,-0.309894,-0.575157,-0.763515,-0.47508,-0.659753,-1.071796,-1.24265,-1.229452,-0.925476,-0.805732,-0.624224,-0.724902,-1.271369,-1.327129,-1.127853,-0.600732,-0.490081,2
-0.927373,-0.809558,-0.411071,1.107964,1.461672,1.518878,1.474363,1.413934,1.279782,1.014904,0.830596,-0.659755,-0.828895,-0.906485,-0.787018,-0.544538,1.486045,1.679618,1.53459,1.503167,1.623218,1.759384,1.732796,0.919426,-0.062317,-0.281734,-0.82537,-0.600958,-0.857578,-1.022085,-1.22442,-1.212838,-1.183852,-0.840255,-0.606658,-0.750358,-1.155934,-1.236425,-1.154806,-0.673593,-0.535393,2
-0.74712,-0.591062,-0.343388,0.269151,0.74046,1.079073,1.319184,1.450178,1.468544,1.4256,1.249771,0.475177,0.142911,-0.401809,-0.618044,-0.715034,-0.670118,-0.543607,-0.060333,1.63249,1.593867,1.392379,1.69218,1.476917,-0.24756,-0.687619,-0.917062,-1.269017,-1.239767,-1.052972,-1.020858,-0.691914,-0.674169,-0.765352,-1.073012,-1.312826,-1.312178,-1.12595,-0.645782,-0.55098,-0.610022,2
-0.760905,-0.667128,-0.483179,0.381742,0.632715,1.265193,1.429227,1.402196,1.441703,1.3114,1.054028,0.211008,-0.576586,-0.685287,-0.695499,-0.621522,-0.386376,1.56854,1.607816,1.45672,1.470351,1.598344,1.63554,1.736733,1.707854,0.652537,-0.261664,-0.688961,-0.544957,-0.714467,-1.433206,-1.3514,-0.915628,-0.815914,-0.577857,-0.549324,-0.700582,-1.408252,-1.430372,-0.895759,-0.587884,2
-0.890127,-0.852917,-0.641738,-0.387351,1.139956,1.633901,1.50307,1.555437,1.560622,0.786866,0.444665,-0.447305,-0.70043,-0.898319,-0.919906,-0.754854,0.614037,1.491836,1.56235,1.463146,1.543339,1.68696,1.452949,1.172621,0.306575,-0.327051,-0.606429,-0.832282,-0.487056,-0.808535,-0.989487,-1.276037,-1.296898,-0.809848,-0.570843,-0.595523,-0.747941,-1.281602,-1.254485,-0.442431,-0.45688,2
-0.758587,-0.680462,-0.514669,-0.031257,0.579076,1.015712,1.311459,1.486391,1.547921,1.575317,1.452707,1.267894,-0.354917,-0.574447,-0.713607,-0.718929,-0.599194,-0.366998,1.343795,1.529732,1.491107,1.542981,1.535795,1.623373,1.600693,1.654363,-0.251461,-0.686997,-0.64049,-1.204295,-1.211166,-1.122038,-0.68931,-0.882544,-1.177348,-1.240166,-1.238257,-1.120062,-0.969337,-0.644488,-0.600429,2
-0.799713,-0.727951,-0.536435,0.60948,1.110676,1.31849,1.45466,1.509934,1.443747,1.271281,1.032865,-0.402756,-0.793474,-0.801042,-0.676211,-0.442231,1.232375,1.472926,1.604352,1.488584,1.481704,1.684298,1.751909,0.256933,-0.559921,-0.750559,-0.558664,-0.747618,-1.063395,-1.173279,-1.196457,-1.144148,-0.950473,-0.901556,-0.614484,-0.803604,-1.090249,-1.287719,-1.212683,-0.768375,-0.56794,2
