@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute target {1,2}

@data
-0.636737,-0.636737,-0.636378,-0.636019,-0.267072,-0.209952,-0.209952,-0.208874,-0.207437,-0.207437,-0.221088,-0.233303,-0.242643,-0.250187,0.015536,0.015057,0.013141,0.014099,0.99652,0.99652,0.998915,1.000352,1.002268,1.004663,1.005142,1.005621,1.007058,1.008495,1.008016,0.999394,0.985982,0.167378,-0.491242,-0.490284,-0.489805,-0.490284,-0.490763,-0.490284,-0.490284,-0.489805,-0.487889,-0.48741,-0.486452,-0.485973,-0.484057,-0.484536,2
0.532873,0.387091,0.042072,0.037213,0.027494,0.027494,0.027494,0.022635,0.022635,0.032353,0.037213,0.037213,0.042072,0.037213,-0.301326,-0.307805,-0.307805,-0.314285,-0.482744,-0.735434,-0.644725,-0.566974,-0.547536,-0.52162,-0.508661,-0.51514,-0.508661,-0.508661,-0.502182,0.171657,0.184615,0.184615,0.346595,0.353075,0.353075,0.359554,0.353075,0.353075,0.359554,0.359554,0.359554,0.353075,0.359554,0.353075,0.359554,0.359554,2
-0.389651,-0.401781,-0.402494,-0.403564,-0.402137,-0.40071,-0.400354,-0.401067,-0.39857,-0.398213,-0.174171,-0.220549,0.150475,0.266064,0.807617,0.848525,0.871833,0.897519,0.900373,0.9018,0.917022,0.898946,0.9018,0.900373,0.469414,0.432787,0.423749,0.424225,0.423749,0.425652,0.424701,0.42803,-0.515229,-0.65793,-0.681714,-0.690752,-0.694557,-0.695984,-0.695509,-0.693606,-0.694557,-0.402019,-0.327338,-0.186539,-0.030994,-0.029091,2
-0.677046,-0.675989,-0.675989,-0.67546,-0.67546,-0.674403,-0.460256,-0.298985,-0.180014,-0.154634,-0.14353,-0.136656,-0.128725,-0.124495,0.228363,0.234708,0.236118,0.239643,0.235413,0.234708,0.230478,0.226248,0.819867,0.912223,0.829737,0.74161,0.685915,0.635154,0.607658,0.583688,0.560423,0.543503,0.527992,0.518122,0.508252,0.201573,0.195228,0.193818,0.195228,-0.505553,-0.505553,-0.507668,-0.507668,-0.508373,-0.507668,-0.507668,2
-0.465364,-0.456273,-0.446483,-0.43984,-0.441938,-0.441938,-0.43984,-0.43984,-0.440889,-0.441938,-0.222713,-0.266068,0.098608,0.218186,0.75745,0.805001,0.857214,0.861876,0.864673,0.894509,0.861876,0.866072,0.861876,0.864673,0.867471,0.867471,0.863275,0.425989,0.400815,0.399417,0.396153,0.396153,0.396153,-0.52457,-0.675149,-0.694729,-0.703587,-0.709647,-0.712444,-0.715241,-0.71664,-0.71664,-0.446716,-0.370728,-0.208028,-0.145558,2
-0.615289,-0.614931,-0.614215,-0.301061,-0.229841,-0.191547,-0.191189,-0.191905,-0.196199,-0.211231,-0.221967,-0.236999,-0.240578,-0.241293,0.03297,0.034879,0.03631,0.038219,0.039651,0.394678,1.019316,1.020748,1.022179,1.023133,1.022656,1.024088,1.025997,1.025042,1.026474,0.507294,0.505862,0.492978,0.484389,-0.465691,-0.466168,-0.466168,-0.466645,-0.466645,-0.464736,-0.464259,-0.465214,-0.465214,-0.464259,-0.463305,-0.463782,-0.463782,2
-0.700459,-0.701357,-0.701357,-0.700459,-0.700459,-0.196531,-0.203718,-0.202819,-0.201921,-0.201921,-0.201023,-0.200124,-0.201023,-0.201921,0.130438,0.12924,0.12924,0.130438,0.861028,0.861028,0.858633,0.858633,0.858633,0.859831,0.858633,0.861028,0.861028,0.858633,0.858633,0.859831,0.861028,0.861028,0.131635,0.131635,0.131635,-0.531884,-0.533082,-0.533082,-0.53428,-0.53428,-0.533082,-0.533082,-0.533082,-0.533082,-0.531884,-0.53428,2
-0.416299,-0.43348,-0.436702,-0.438133,-0.439207,-0.438133,-0.440281,-0.441355,-0.440281,-0.442429,-0.217998,-0.263815,0.109522,0.219769,0.815627,0.862875,0.894852,0.891988,0.92826,0.890079,0.894852,0.89342,0.896284,0.894852,0.899147,0.89342,0.89342,0.708243,0.430479,0.418547,0.418547,-0.524517,-0.6739,-0.699672,-0.709217,-0.714944,-0.716853,-0.718285,-0.719716,-0.72258,-0.432406,-0.356045,-0.220503,-0.144142,-0.081144,-0.065871,2
-0.692269,-0.693365,-0.693365,-0.693913,-0.694461,-0.324438,-0.215898,-0.182458,-0.175332,-0.16985,-0.164368,-0.159983,-0.158338,-0.155049,0.202366,0.206752,0.214792,0.216253,0.214061,0.808291,0.921582,0.86384,0.774669,0.695731,0.648953,0.6146,0.58244,0.562705,0.539316,0.526891,0.516658,0.503501,0.496923,0.187017,0.187748,0.187748,0.184824,0.185555,-0.518312,-0.51685,-0.517581,-0.518312,-0.517581,-0.517581,-0.519774,-0.519774,2
-0.630033,-0.631101,-0.631101,-0.631635,-0.632169,-0.632169,-0.630567,-0.409996,-0.249242,-0.139223,-0.126406,-0.120531,-0.113054,-0.109315,0.258658,0.2729,0.284293,0.285717,0.279309,0.270051,0.261506,0.254385,0.895268,0.968613,0.875329,0.778485,0.722942,0.681641,0.6439,0.622537,0.59975,0.585508,0.574115,0.562009,0.550616,0.237295,0.231598,-0.456994,-0.456994,-0.456282,-0.456994,-0.456994,-0.457706,-0.457706,-0.456994,-0.457706,2
0.449126,0.449126,0.449126,0.449126,1.818189,0.382666,0.103537,0.063661,0.063661,0.037077,0.063661,0.050369,0.037077,0.050369,-0.215468,-0.215468,-0.197746,-0.197746,0.989662,-0.623086,-0.711699,-0.729421,-0.711699,-0.711699,-0.729421,-0.747144,-0.764866,-0.747144,-0.747144,-0.747144,-0.764866,-0.729421,-0.197746,-0.233191,0.298484,0.333929,0.316207,0.298484,0.316207,0.298484,0.333929,0.316207,0.316207,0.316207,0.316207,0.316207,2
-0.777191,-0.777191,-0.776277,-0.776277,-0.777191,-0.328527,-0.264562,-0.271873,-0.270959,-0.270045,-0.269131,-0.268217,-0.270045,-0.268217,0.070489,0.070489,0.070489,0.071707,0.069271,0.069271,0.814912,0.810039,0.810039,0.810039,0.80882,0.811257,0.811257,0.811257,0.811257,0.811257,0.810039,0.80882,0.80882,0.072926,0.069271,0.070489,0.069271,0.069271,0.070489,0.070489,0.069271,-0.605706,-0.606924,-0.606924,-0.606924,-0.606924,2
-0.655932,-0.655932,-0.656825,-0.655039,-0.655039,-0.655039,-0.153976,-0.161121,-0.162015,-0.161121,-0.160228,-0.160228,-0.159335,-0.160228,0.170241,0.170241,0.170241,0.171432,0.171432,0.170241,0.170241,0.900251,0.893105,0.891914,0.895487,0.895487,0.895487,0.894296,0.894296,0.894296,0.895487,0.895487,0.895487,0.895487,-0.485934,-0.490697,-0.489507,-0.489507,-0.491888,-0.490697,-0.490698,-0.490697,-0.490697,-0.490697,-0.490697,-0.489507,2
-0.130273,-0.097343,-0.101254,-0.10824,-0.113162,-0.119413,-0.107167,-0.128085,-0.09308,-0.159439,0.312417,0.45043,0.419629,0.396025,-0.38258,-0.067894,-0.015074,0.039236,0.042547,0.06245,0.064731,0.07402,0.076281,0.106822,0.243408,0.22324,0.230672,0.223731,0.223779,0.22387,0.230177,0.222842,0.224743,0.22279,0.232785,0.221276,0.232877,-0.126458,-0.400808,-0.406137,-0.430044,-0.424739,-0.433173,-0.426384,-0.433848,-0.43653,1
-0.617251,-0.616867,-0.616099,-0.276804,-0.219999,-0.211938,-0.211171,-0.212706,-0.220766,-0.235735,-0.250704,-0.259916,-0.262219,-0.261835,0.003767,0.002744,0.004279,0.004791,0.005815,1.053383,1.054918,1.057477,1.056965,1.057477,1.060547,1.037006,1.010395,0.989413,0.970478,0.456673,0.443879,0.436203,0.428015,-0.47882,-0.478308,-0.476773,-0.476261,-0.474214,-0.474214,-0.474214,-0.472679,-0.472679,-0.472167,-0.473191,-0.472679,-0.472679,2
-0.49466,-0.505145,-0.508399,-0.51093,-0.512376,-0.512015,-0.512015,-0.512015,-0.512015,-0.512015,-0.284233,-0.338467,0.044424,0.162292,0.745125,0.783691,0.836238,0.836238,0.874322,0.853111,0.842023,0.83913,0.840577,0.840577,0.840577,0.840577,0.83913,0.836238,0.837684,0.83913,0.836238,0.399957,-0.587822,-0.743533,-0.771011,-0.779207,-0.786438,-0.791259,-0.794151,-0.795597,-0.32991,-0.242171,-0.167931,-0.153951,-0.144792,-0.129365,2
-0.641594,-0.641594,-0.64069,-0.208033,-0.137579,-0.147515,-0.146612,-0.144805,-0.145709,-0.147515,-0.145709,-0.144805,-0.143902,-0.144805,0.184279,0.185483,0.183075,0.185483,0.185483,0.91531,0.90688,0.909289,0.908084,0.909289,0.909289,0.908084,0.909289,0.910493,0.910493,0.910493,0.250518,0.249313,-0.469675,-0.474492,-0.474492,-0.474492,-0.473288,-0.475696,-0.476901,-0.478105,-0.476901,-0.475696,-0.476901,-0.478105,-0.475696,-0.475696,2
-0.161922,-0.138923,-0.144645,-0.154168,-0.140148,-0.167304,-0.13237,-0.197033,-0.018473,0.362747,0.283967,0.327222,0.293759,0.311797,0.118739,0.113004,0.14558,0.04625,-0.222995,-0.093542,-0.075214,-0.046601,-0.041693,-0.031345,-0.034308,-0.020738,-0.027129,0.016178,0.125884,0.10512,0.119287,0.109505,0.11118,0.113314,0.121171,0.141705,0.165327,0.17175,0.184538,0.228775,0.168813,-0.321236,-0.44919,-0.448142,-0.462177,-0.464484,1
-0.758048,-0.75769,-0.757331,-0.756973,-0.756973,-0.756615,-0.561663,-0.366712,-0.309732,-0.309732,-0.30794,-0.306507,-0.304715,-0.30364,0.006347,0.008736,0.009692,0.003002,-0.007032,-0.020889,-0.027578,0.943833,0.934276,0.92472,0.918508,0.91803,0.918508,0.919941,0.920897,0.920897,0.921853,0.923764,0.923286,0.923286,-0.038091,-0.052903,-0.05147,-0.050514,-0.050992,-0.05147,-0.049558,-0.048125,-0.047647,-0.591886,-0.600009,-0.599053,2
-0.571179,-0.572937,-0.572937,-0.572937,-0.573816,-0.574695,-0.576453,-0.095667,-0.090393,-0.095667,-0.094788,-0.094788,-0.096546,-0.096546,0.250347,0.251519,0.251519,0.251519,0.252691,0.251519,0.252691,0.916006,0.97343,0.961711,0.961711,0.962883,0.964055,0.962883,0.34293,0.312459,0.313631,0.313631,0.315975,0.312459,0.313631,-0.397733,-0.400077,-0.401249,-0.401249,-0.402421,-0.404765,-0.405937,-0.40828,-0.40828,-0.409452,-0.410624,2
-0.644048,-0.64714,-0.646109,-0.646109,-0.646109,-0.646109,-0.647655,-0.332877,-0.249417,-0.149986,-0.131955,-0.125258,-0.11856,-0.114439,0.255807,0.261989,0.26405,0.263363,0.265424,0.260616,0.258555,0.255807,0.381512,0.864412,0.891888,0.807398,0.739394,0.677572,0.639791,0.60682,0.586212,0.567666,0.549119,0.536755,0.525764,0.516834,0.229018,0.221462,-0.468199,-0.47026,-0.470946,-0.471633,-0.471633,-0.470946,-0.470946,-0.471633,2
0.55852,0.55852,0.55367,0.55367,0.55367,0.55852,0.55852,0.228718,0.078366,0.063816,0.054116,0.054116,0.054116,0.054116,-0.30802,-0.301553,-0.301553,-0.282153,-0.275686,-0.256286,-0.243353,-0.618422,-0.527888,-0.437354,-0.405021,-0.398554,-0.392087,-0.385621,-0.379154,-0.372687,-0.372687,-0.36622,-0.36622,-0.36622,-0.243353,-0.256286,-0.256286,-0.256286,-0.24982,0.377452,0.370985,0.377452,0.383919,0.377452,0.377452,0.377452,2
-0.609663,-0.610744,-0.26253,-0.213196,-0.202394,-0.204554,-0.209235,-0.220398,-0.240564,-0.242004,-0.244525,-0.243445,-0.241644,-0.240564,0.029269,0.030709,0.031189,0.035031,1.017375,1.016415,1.018336,1.017856,1.018816,1.019776,1.020736,1.021217,1.022657,0.507958,0.508438,0.509398,0.505557,0.497395,-0.468625,-0.467665,-0.466225,-0.464304,-0.464304,-0.464304,-0.465745,-0.464304,-0.465264,-0.464304,-0.465264,-0.465264,-0.464304,-0.464304,2
0.238701,0.238701,0.238701,0.230789,0.234745,0.242656,0.242656,0.242656,0.242656,0.685705,0.294082,-0.01447,-0.022381,-0.01447,-0.18325,-0.177976,-0.177976,-0.167427,-0.18325,-0.177976,-0.172701,-0.177976,3.118515,-0.225445,-0.520811,-0.504988,-0.515536,-0.510262,-0.504988,-0.515536,-0.510262,-0.526085,-0.526085,-0.510262,-0.515536,-0.515536,-0.172701,-0.162153,-0.167427,0.15431,0.159585,0.159585,0.159585,0.15431,0.15431,0.15431,2
-0.673461,-0.673461,-0.672932,-0.672932,-0.672932,-0.673991,-0.673991,-0.462788,-0.298695,-0.179596,-0.164775,-0.157894,-0.1526,-0.146778,0.216519,0.220754,0.222871,0.231341,0.236987,0.235575,0.233458,0.231341,0.841835,0.925116,0.838306,0.745849,0.687976,0.64563,0.606812,0.584227,0.562348,0.546821,0.535529,0.519296,0.50871,0.204521,0.198875,0.199581,0.199581,0.196758,-0.500547,-0.501252,-0.500547,-0.501252,-0.501958,-0.501958,2
-0.808627,-0.808627,-0.809547,-0.808627,-0.357641,-0.291373,-0.298736,-0.299657,-0.297816,-0.297816,-0.295975,-0.295975,-0.297816,-0.298736,0.042418,0.042418,0.041191,0.042418,0.042418,0.042418,0.042418,0.793449,0.787313,0.78854,0.78854,0.78854,0.78854,0.78854,0.78854,0.78854,0.789767,0.789767,0.789767,0.78854,0.0461,0.043645,0.042418,0.043645,0.043645,0.043645,0.043645,0.043645,-0.634982,-0.637436,-0.638663,-0.637436,2
0.049316,0.012551,0.026424,0.022847,0.034939,0.032938,0.024382,0.037742,0.017769,0.061448,-0.340803,-0.519222,-0.426639,-0.533499,-0.130158,0.456707,0.356412,0.415328,0.377424,0.417019,0.377506,0.420952,0.365197,0.463997,0.185835,-0.413863,-0.324739,-0.380901,-0.317738,-0.341555,-0.329539,-0.324627,-0.299034,-0.330438,-0.300066,-0.344537,-0.276874,-0.400064,0.041296,0.454268,0.319773,0.39135,0.349905,0.379055,0.3668,0.375048,1
-0.659696,-0.65934,-0.65934,-0.658985,-0.658629,-0.658629,-0.658985,-0.658985,-0.464526,-0.272556,-0.229185,-0.22883,-0.227052,-0.225275,0.076308,0.07536,0.070146,0.05166,0.027486,0.012792,0.977382,0.97596,0.976908,0.975012,0.97833,0.979752,0.9807,0.982596,0.983544,0.98544,0.98544,0.986862,0.975012,0.154992,0.019902,0.02085,0.02085,0.021798,-0.510978,-0.51003,-0.51003,-0.509082,-0.508134,-0.507186,-0.506712,-0.506238,2
-0.453308,-0.464699,-0.469327,-0.469327,-0.471819,-0.471463,-0.470395,-0.469327,-0.470395,-0.470395,-0.249333,-0.290271,0.101303,0.204892,0.786795,0.803407,0.843277,0.858465,0.881248,0.855617,0.857041,0.857041,0.858465,0.859889,0.857041,0.858465,0.859889,0.864161,0.859889,0.859889,0.428446,0.356776,-0.633313,-0.707831,-0.730613,-0.739631,-0.74153,-0.744378,-0.745802,-0.747226,-0.74865,-0.469089,-0.3903,-0.227975,-0.119758,-0.107892,2
-0.649735,-0.648621,-0.290425,-0.206307,-0.152828,-0.137787,-0.131659,-0.124417,-0.11439,-0.105477,-0.098235,-0.088208,-0.092107,-0.097121,0.254577,0.251606,0.249377,0.245663,0.816847,0.939403,0.943859,0.858442,0.801992,0.741828,0.709889,0.678693,0.660124,0.642298,0.620015,0.610359,0.598475,-0.021731,-0.476301,-0.476301,-0.478529,-0.478529,-0.478529,-0.474072,-0.472587,-0.479272,-0.478529,-0.479272,-0.477786,-0.477786,-0.479272,-0.478529,2
-0.685352,-0.684455,-0.686249,-0.686249,-0.684455,-0.685352,-0.181275,-0.190244,-0.188451,-0.187554,-0.186657,-0.186657,-0.18576,-0.186657,0.144312,0.145508,0.144312,0.145508,0.145508,0.144312,0.145508,0.145508,0.875015,0.871427,0.872623,0.872623,0.871427,0.873819,0.873819,0.871427,0.872623,0.873819,0.873819,0.873819,0.872623,0.1479,-0.517028,-0.518224,-0.518224,-0.518224,-0.518224,-0.518224,-0.517028,-0.519419,-0.519419,-0.519419,2
0.463362,0.436924,0.436924,0.397267,0.436924,0.450143,1.904236,0.159324,0.119667,0.066791,0.066791,0.08001,0.106448,0.106448,-0.157933,-0.140307,-0.140307,-0.122682,-0.157933,-0.140307,-0.140307,1.534103,-0.492815,-0.616192,-0.616192,-0.651443,-0.669068,-0.651443,-0.651443,-0.651443,-0.633818,-0.651443,-0.651443,-0.616192,-0.122682,-0.157933,-0.157933,-0.157933,-0.157933,-0.157933,-0.157933,-0.157933,0.317952,0.317952,0.317952,0.317952,2
-0.746591,-0.745684,-0.746591,-0.745684,-0.745684,-0.745684,-0.239263,-0.245616,-0.245616,-0.243801,-0.243801,-0.241985,-0.242893,-0.241985,0.093814,0.093814,0.091393,0.092603,0.091393,0.091393,0.772672,0.834386,0.829546,0.830756,0.829546,0.830756,0.830756,0.831966,0.831966,0.829546,0.829546,0.829546,0.829546,0.829546,0.096234,0.095024,0.093814,0.093814,0.095024,-0.574154,-0.577784,-0.576574,-0.576574,-0.576574,-0.577784,-0.577784,2
0.524648,0.529257,0.533865,0.529257,0.529257,0.538474,0.543082,0.556908,0.672122,0.19744,0.086835,0.086835,0.082226,0.073009,-0.331008,-0.331008,-0.324863,-0.331008,-0.318718,-0.318718,-0.693548,-0.589087,-0.496916,-0.466192,-0.453903,-0.441613,-0.429324,-0.423179,-0.417034,-0.41089,-0.404745,-0.404745,-0.404745,-0.28185,-0.287995,-0.287995,-0.294139,-0.294139,-0.294139,0.351059,0.344914,0.351059,0.344914,0.351059,0.33877,0.33877,2
-0.695095,-0.694736,-0.694736,-0.694378,-0.694736,-0.694378,-0.694736,-0.498666,-0.319801,-0.262091,-0.261374,-0.260298,-0.259582,-0.257431,0.047129,0.047129,0.045218,0.037093,0.013197,-0.004965,-0.014045,-0.020736,0.955673,0.953761,0.956629,0.956629,0.958063,0.958063,0.957585,0.959018,0.959974,0.96093,0.962364,0.959496,0.948982,0.004116,-0.011656,-0.010222,-0.009266,-0.008788,-0.543113,-0.543591,-0.542635,-0.542635,-0.540246,-0.539768,2
0.508062,0.517524,0.517524,0.517524,0.186368,0.044445,0.030252,0.01606,0.006598,0.011329,0.006598,0.020791,0.025521,0.034983,-0.311942,-0.31825,-0.31825,-0.31825,-0.854406,-0.665175,-0.557943,-0.526405,-0.501174,-0.501174,-0.488558,-0.488558,-0.482251,-0.475943,-0.475943,-0.475943,-0.469635,0.192676,0.344062,0.344062,0.344062,0.344062,0.344062,0.337754,0.350369,0.337754,0.344062,0.344062,0.344062,0.337754,0.331446,0.331446,2
-0.674139,-0.674139,-0.673425,-0.673782,-0.673425,-0.673425,-0.673068,-0.673068,-0.480634,-0.276775,-0.238574,-0.238931,-0.236432,-0.235361,0.067273,0.064893,0.053469,0.04014,0.023003,0.008246,-0.000799,0.968869,0.971725,0.973153,0.974581,0.974581,0.973629,0.976009,0.977914,0.979342,0.979342,0.979818,0.977914,0.966489,0.14201,0.010626,0.013006,0.013006,0.013958,-0.526333,-0.525381,-0.524905,-0.523953,-0.521096,-0.520144,-0.520144,2
0.324795,0.336341,0.324795,0.31325,0.347886,0.347886,0.347886,0.347886,0.347886,2.010449,1.052166,0.001519,0.013065,0.02461,-0.229392,-0.229392,-0.229392,-0.244786,-0.229392,-0.229392,-0.229392,-0.229392,1.079106,-0.645033,-0.645033,-0.675821,-0.675821,-0.660427,-0.660427,-0.629639,-0.614245,-0.629639,-0.645033,-0.645033,-0.614245,-0.198604,-0.18321,-0.198604,-0.198604,-0.198604,0.217036,0.217036,0.217036,0.217036,0.217036,0.217036,2
-0.693751,-0.693218,-0.693751,-0.694284,-0.693218,-0.693218,-0.692685,-0.337169,-0.255619,-0.188993,-0.176734,-0.167673,-0.162876,-0.157013,0.200813,0.204366,0.203656,0.207209,0.211473,0.220001,0.21929,0.211473,0.310257,0.831893,0.875955,0.78641,0.699708,0.646407,0.606609,0.573918,0.552598,0.531277,0.516353,0.504272,0.491479,0.48153,0.183046,0.180203,0.180914,0.180203,0.180203,-0.515549,-0.518392,-0.519102,-0.519102,-0.519102,2
0.515475,0.515475,0.252641,0.054363,0.00364,0.008251,-0.000971,0.008251,0.022085,0.012863,0.026696,0.026696,0.026696,0.031307,-0.316064,-0.322212,-0.322212,-0.322212,-0.857102,-0.703398,-0.623472,-0.592731,-0.56199,-0.549694,-0.543546,-0.543546,-0.53125,-0.525101,0.145048,0.145048,0.145048,0.163493,0.335641,0.335641,0.341789,0.335641,0.341789,0.335641,0.341789,0.341789,0.329493,0.335641,0.335641,0.329493,0.335641,0.335641,2
0.419596,0.431513,0.419596,0.431513,0.431513,0.431513,2.081988,0.800933,0.032301,0.032301,0.038259,0.032301,0.026342,0.026342,-0.210007,-0.217952,-0.217952,-0.210007,-0.233841,-0.202063,-0.210007,-0.051117,-0.734346,-0.718457,-0.74229,-0.74229,-0.74229,-0.734346,-0.750235,-0.74229,-0.750235,-0.750235,-0.774068,-0.766124,-0.225896,0.290498,0.290498,0.298442,0.298442,0.290498,0.290498,0.290498,0.290498,0.290498,0.290498,0.290498,2
-0.637137,-0.635768,-0.232579,-0.159334,-0.134691,-0.127845,-0.121,-0.114839,-0.112101,-0.107994,-0.102518,-0.097726,-0.093619,-0.082666,0.282874,0.279223,0.270096,0.262794,0.915381,1.001175,0.882523,0.797641,0.729188,0.676251,0.643394,0.616012,0.600496,0.587718,0.573115,0.562162,0.552123,-0.053916,-0.460984,-0.463722,-0.463722,-0.463722,-0.462809,-0.463722,-0.464635,-0.465547,-0.46646,-0.465547,-0.465547,-0.462809,-0.464635,-0.464635,2
-0.511979,-0.515234,-0.515234,-0.514149,-0.514149,-0.514149,-0.514149,-0.514149,-0.514149,-0.514149,-0.283805,-0.340577,0.040196,0.161696,0.71375,0.803429,0.834286,0.832839,0.866589,0.844893,0.840072,0.840072,0.838625,0.838625,0.837179,0.838625,0.838625,0.837179,0.835732,0.835732,0.835732,0.838625,-0.116501,-0.278501,-0.745698,-0.77993,-0.788609,-0.79343,-0.794877,-0.794877,-0.79777,-0.504627,-0.429412,-0.296341,-0.242823,-0.168573,2
-0.618896,-0.618896,-0.617291,-0.246111,-0.134864,-0.117215,-0.109192,-0.103309,-0.097426,-0.091007,-0.082985,-0.074427,-0.069079,-0.071753,0.279103,0.273398,0.268406,0.26484,0.873846,0.954429,0.863862,0.76973,0.715533,0.672746,0.636377,0.617835,0.598581,0.585745,0.572909,0.559359,0.551515,0.252717,-0.44115,-0.44329,-0.444716,-0.444003,-0.446142,-0.445429,-0.446142,-0.446855,-0.446855,-0.446855,-0.446855,-0.447568,-0.447568,-0.447568,2
-0.687539,-0.687185,-0.687185,-0.687185,-0.687185,-0.687185,-0.687185,-0.48809,-0.310288,-0.250311,-0.250311,-0.248182,-0.246408,-0.245343,0.061284,0.061284,0.053713,0.034786,0.023902,0.016804,0.007341,-0.00023,0.962712,0.961766,0.962239,0.962712,0.963658,0.965551,0.965551,0.966498,0.966024,0.966024,0.966024,0.956087,0.945677,0.015858,0.002136,0.002136,0.002136,-0.457332,-0.534935,-0.534462,-0.533989,-0.533043,-0.533043,-0.532096,2
-0.652041,-0.620093,-0.601427,-0.59353,-0.584556,-0.584556,-0.584556,-0.57989,-0.580967,-0.580967,-0.351232,-0.413332,-0.090269,0.078442,0.62777,0.676588,0.716313,0.730193,0.745509,0.753166,0.755081,0.787148,0.76226,0.760824,0.759388,0.759388,0.759388,0.757953,0.759388,0.759388,0.757953,0.756517,0.755081,0.755081,0.753645,-0.269629,-0.343335,-0.362959,-0.375402,-0.809983,-0.851622,-0.856408,-0.860716,-0.862152,-0.583599,-0.486919,2
-0.772945,-0.772585,-0.772225,-0.771505,-0.771145,-0.771505,-0.567741,-0.383417,-0.330856,-0.332296,-0.317176,-0.318976,-0.316096,-0.313576,-0.00229,-0.000849,-0.001329,-0.00709,-0.02149,-0.02917,-0.03637,-0.04165,0.934209,0.924609,0.916449,0.912129,0.912129,0.912609,0.913569,0.913089,0.915009,0.915489,0.915489,0.915489,0.916449,-0.04741,-0.062291,-0.060851,-0.060371,-0.061331,-0.060851,-0.060371,-0.059891,-0.059411,-0.613822,-0.613822,2
-0.546875,-0.546875,-0.199841,-0.078461,-0.044806,-0.029909,-0.017771,-0.005082,0.004298,0.01147,0.010918,0.010918,0.007608,0.004849,0.354643,0.349494,0.342137,0.339195,0.336252,0.919609,1.019655,0.934322,0.865908,0.801172,0.748207,0.713632,0.006688,-0.022737,-0.038921,-0.050691,-0.062461,-0.339059,-0.380255,-0.378048,-0.381726,-0.383197,-0.376576,-0.379519,-0.380255,-0.379519,-0.380255,-0.378783,-0.382461,-0.381726,-0.381726,-0.380255,2
-0.794748,-0.794748,-0.793832,-0.79658,-0.795664,-0.795664,-0.278,-0.287162,-0.287162,-0.284414,-0.287162,-0.287162,-0.286246,-0.28533,0.053366,0.053366,0.054587,0.054587,0.053366,0.054587,0.802222,0.797336,0.797336,0.797336,0.798557,0.798557,0.796114,0.797336,0.796114,0.797336,0.798557,0.797336,0.798557,0.08635,0.054587,0.054587,0.054587,0.054587,0.054587,0.054587,0.054587,0.054587,0.054587,-0.620972,-0.623415,-0.624636,2
0.056862,0.052313,0.043215,0.047764,0.056862,0.061411,0.061411,0.061411,0.06596,0.721007,0.343445,-0.061411,-0.056862,-0.056862,-0.146324,-0.146324,-0.152389,-0.152389,-0.140259,-0.146324,-0.146324,-0.146324,3.56561,0.187265,-0.322216,-0.316151,-0.328282,-0.328282,-0.328282,-0.328282,-0.328282,-0.340412,-0.340412,-0.328282,-0.316151,-0.328282,-0.146324,-0.146324,-0.146324,-0.146324,0.011372,0.011372,0.017438,0.017438,0.011372,0.011372,2
-0.566879,-0.568423,-0.568937,-0.230319,-0.115044,-0.074389,-0.052775,-0.040939,-0.030647,-0.030132,-0.033735,-0.032705,-0.037852,-0.040939,0.32118,0.317063,0.310888,0.30883,0.304026,0.836485,1.022433,0.998418,0.927058,0.874223,0.835112,0.793943,0.767183,0.064558,0.037111,0.024074,0.007606,-0.003372,-0.34302,-0.397913,-0.397227,-0.397913,-0.39654,-0.397227,-0.398599,-0.399285,-0.39654,-0.398599,-0.399285,-0.399285,-0.397227,-0.39654,2
0.267613,0.280722,0.280722,0.483912,0.028374,-0.007676,-0.007676,-0.007676,-0.010953,-0.010953,-0.030616,-0.004398,-0.010953,-0.010953,-0.21305,-0.21305,-0.199941,-0.21742,2.893782,-0.20868,-0.60195,-0.59758,-0.59758,-0.610689,-0.610689,-0.588841,-0.632538,-0.60632,-0.60195,-0.20868,-0.20868,-0.195571,0.171481,0.188959,0.18459,0.18459,0.18022,0.188959,0.18022,0.171481,0.188959,0.188959,0.171481,0.188959,0.188959,0.188959,2
