@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.615273,-0.641292,-0.481402,-0.405899,-0.356204,-0.31819,-0.1793,-0.117506,-0.087608,-0.073992,-0.0458,0.016715,0.112118,0.195839,0.218484,0.150779,0.117818,-0.054155,-0.28425,-0.504221,-0.715642,-0.846033,-0.917165,-0.982908,-0.918269,-0.768595,-0.628895,-0.429329,-0.220899,-0.00147,0.184806,1.349498,1.582794,1.492462,1.317674,1.265217,1.29253,1.423848,1.50736,1.5253,1.584507,1.363522,1.309106,1.128513,0.828038,0.465243,0.166656,-0.072655,-0.334137,1
-0.700706,-0.559667,-0.53822,-0.44927,-0.358832,-0.252627,-0.225177,-0.136919,-0.04992,-0.020716,0.000824,0.115852,0.248125,0.294227,0.282913,0.213507,0.1439,-0.027812,-0.257892,-0.503847,-0.7142,-0.868549,-0.957422,-0.997046,-0.941675,-0.811117,-0.670785,-0.468829,-0.238349,-0.030145,0.215901,1.319634,1.521728,1.532474,1.481813,1.274254,1.285246,1.396456,1.447424,1.444047,1.614454,1.584364,1.302286,0.986772,0.661002,0.366888,0.049716,-0.242494,-0.497123,2
-0.337998,-0.727909,-0.647918,-0.536987,-0.415179,-0.296047,-0.176636,-0.091237,0.024433,0.133677,0.138664,0.133581,0.123222,0.159477,0.15353,0.071526,-0.016042,-0.121737,-0.251831,-0.376488,-0.520912,-0.616344,-0.727784,-0.761881,-0.756625,-0.694973,-0.610628,-0.505595,-0.394404,-0.278792,-0.159929,1.013188,1.227263,1.384175,1.379571,1.299197,1.345426,1.326244,1.304568,1.252775,1.315118,1.464165,1.324709,1.0481,0.798787,0.531308,0.273152,0.047126,-0.163343,6
-0.653872,-0.560188,-0.519227,-0.501826,-0.408426,-0.369507,-0.286632,-0.229238,-0.140971,-0.044385,0.077362,0.101758,0.23923,0.315295,0.363802,0.34287,0.216876,-0.008458,-0.212374,-0.468311,-0.667509,-0.872496,-1.019981,-1.037068,-1.000884,-0.856734,-0.652299,-0.447195,-0.224639,0.022413,0.243714,1.15917,1.437528,1.529723,1.432576,1.455633,1.340448,1.328166,1.355875,1.419658,1.560209,1.496259,1.349416,1.027086,0.719078,0.406687,0.10835,-0.181787,-0.426279,3
-0.690958,-0.579241,-0.499619,-0.441386,-0.363507,-0.320381,-0.259853,-0.136165,-0.027395,-0.020839,-0.018372,0.05907,0.147325,0.245455,0.321676,0.326959,0.247475,0.032707,-0.14672,-0.379666,-0.637076,-0.83035,-0.995897,-1.047158,-0.97524,-0.848489,-0.664095,-0.458892,-0.250564,-0.027717,0.215104,1.326853,1.407442,1.402643,1.309002,1.295018,1.312282,1.404335,1.315113,1.436446,1.472321,1.500358,1.306999,0.982673,0.6724,0.377319,0.090491,-0.157942,-0.406133,1
-0.440587,-0.631827,-0.562323,-0.482876,-0.370739,-0.268189,-0.172173,-0.105919,-0.06675,-0.003035,0.043357,0.120566,0.156752,0.19769,0.198606,0.103994,-0.036664,-0.212097,-0.427437,-0.624384,-0.756321,-0.874552,-0.973596,-0.897238,-0.793084,-0.62549,-0.490117,-0.35797,-0.192373,-0.03687,0.167611,1.249556,1.227243,1.256154,1.310126,1.379035,1.391222,1.375965,1.35521,1.471035,1.465491,1.366114,1.373079,1.065555,0.863136,0.552634,0.284192,0.026746,-0.184424,4
-0.580191,-0.638459,-0.533114,-0.497579,-0.398771,-0.346826,-0.286003,-0.156821,-0.044823,0.020283,0.073128,0.0941,0.156544,0.176271,0.16184,0.106558,0.009263,-0.129037,-0.315946,-0.540641,-0.693818,-0.823487,-0.885963,-0.896608,-0.840973,-0.737072,-0.54453,-0.363236,-0.168529,0.011707,0.193864,1.408831,1.544455,1.526066,1.384585,1.444638,1.336286,1.299238,1.411159,1.4986,1.673522,1.489561,1.244772,0.933838,0.625543,0.321127,0.125722,-0.099437,-0.330765,2
-0.52999,-0.530045,-0.5043,-0.427337,-0.360955,-0.337428,-0.271338,-0.226042,-0.172675,-0.05912,0.039114,0.113913,0.200749,0.251075,0.252385,0.181658,0.046914,-0.167412,-0.306901,-0.534281,-0.707607,-0.887405,-0.923258,-0.948941,-0.886651,-0.73077,-0.594735,-0.403628,-0.235702,-0.023868,0.178403,1.326138,1.428101,1.43501,1.388902,1.40741,1.380029,1.387592,1.402756,1.382102,1.433083,1.43661,1.41861,1.072177,0.788834,0.481019,0.206439,-0.067667,-0.294792,2
-0.669897,-0.599017,-0.546634,-0.472628,-0.438241,-0.351834,-0.318581,-0.258336,-0.159627,-0.004141,0.111996,0.214447,0.320716,0.387261,0.404514,0.289386,0.11222,-0.118538,-0.304011,-0.530969,-0.733506,-0.909948,-0.987086,-0.970103,-0.891468,-0.711278,-0.568033,-0.374148,-0.169522,0.042825,0.276001,1.3272,1.342778,1.210863,1.327131,1.424228,1.402709,1.455074,1.519012,1.582603,1.498632,1.436387,1.17974,0.879847,0.585204,0.302961,0.048594,-0.211956,-0.454648,2
-0.780692,-0.455917,-0.439557,-0.381981,-0.327602,-0.246334,-0.187623,-0.137604,-0.110884,-0.038485,0.058895,0.113096,0.181536,0.326113,0.4529,0.419773,0.3238,0.13669,-0.106482,-0.347929,-0.591423,-0.824137,-0.984475,-1.089276,-1.04743,-0.952956,-0.768566,-0.588802,-0.352023,-0.085804,0.146811,0.805405,1.079754,1.287935,1.529621,1.466816,1.394198,1.398965,1.425601,1.487003,1.582332,1.471863,1.280365,0.955183,0.64472,0.346258,0.022506,-0.267741,-0.538053,3
-0.559275,-0.630981,-0.54933,-0.445999,-0.368898,-0.283569,-0.242695,-0.17756,-0.086144,0.035267,0.09405,0.149151,0.211591,0.273494,0.247365,0.160204,0.01808,-0.109563,-0.28367,-0.464616,-0.619533,-0.801077,-0.913563,-0.93167,-0.89856,-0.754742,-0.634642,-0.468079,-0.311402,-0.116274,0.050463,1.192208,1.374171,1.382413,1.414038,1.462519,1.42062,1.465095,1.444088,1.508024,1.480263,1.494859,1.287425,1.015025,0.7108,0.43611,0.167602,-0.092406,-0.338504,2
-0.645511,-0.576402,-0.527084,-0.474759,-0.406387,-0.336567,-0.295734,-0.252532,-0.119604,-0.029488,0.032676,0.110539,0.215885,0.328127,0.39176,0.335348,0.235323,0.094322,-0.119931,-0.359694,-0.597386,-0.778425,-0.924561,-1.009093,-1.022898,-0.875896,-0.687848,-0.497303,-0.310944,-0.099358,0.11315,1.123918,1.437075,1.503475,1.43367,1.390255,1.356771,1.391674,1.403876,1.494962,1.548877,1.485882,1.262847,0.934054,0.645981,0.345251,0.060214,-0.213245,-0.424987,2
-0.405918,-0.765794,-0.674678,-0.557077,-0.428877,-0.29372,-0.175114,-0.056119,0.030902,0.135934,0.166173,0.145223,0.162571,0.19262,0.155651,0.057918,-0.050052,-0.178782,-0.289729,-0.412886,-0.560887,-0.650705,-0.763159,-0.805503,-0.762306,-0.686385,-0.586615,-0.48273,-0.363574,-0.231497,-0.113943,1.082262,1.29953,1.4421,1.502768,1.351477,1.279433,1.391101,1.351098,1.255166,1.250237,1.371952,1.258199,1.053444,0.833333,0.578603,0.317805,0.052761,-0.173152,6
-0.609113,-0.553005,-0.510334,-0.460495,-0.364604,-0.311944,-0.265944,-0.226585,-0.100916,-0.017717,0.076648,0.172013,0.285128,0.361281,0.409303,0.355624,0.212051,0.068053,-0.164957,-0.396063,-0.601741,-0.65773,-0.771984,-0.937774,-1.028087,-0.946169,-0.816116,-0.68445,-0.457539,-0.238748,-0.000252,0.914035,1.190072,1.435091,1.475282,1.448986,1.416303,1.39473,1.378491,1.412227,1.476879,1.501578,1.350496,1.071911,0.769952,0.449375,0.16729,-0.117682,-0.370685,2
-0.639704,-0.571882,-0.540251,-0.456382,-0.381961,-0.321354,-0.300432,-0.247175,-0.111313,-0.025515,0.082275,0.16301,0.234371,0.336898,0.369159,0.323129,0.143512,-0.07957,-0.297417,-0.471875,-0.659741,-0.843678,-0.961188,-0.980176,-0.889587,-0.778151,-0.588995,-0.411733,-0.240244,-0.074605,0.144652,1.210432,1.418786,1.488077,1.428384,1.369772,1.388489,1.380691,1.388489,1.431084,1.480278,1.483577,1.272404,0.940106,0.642634,0.349991,0.086714,-0.181842,-0.426221,2
-0.675934,-0.578622,-0.527369,-0.451239,-0.340961,-0.266299,-0.235138,-0.133934,-0.100288,0.014137,0.071976,0.116166,0.201138,0.317403,0.447229,0.494523,0.347822,0.115473,-0.074894,-0.318328,-0.527732,-0.688289,-0.864156,-1.00825,-1.012836,-1.010609,-0.85952,-0.693436,-0.47303,-0.229859,-0.001947,0.822683,1.116118,1.387547,1.42849,1.358018,1.455445,1.426775,1.407507,1.387217,1.33103,1.452113,1.393716,1.150001,0.806813,0.44195,0.126641,-0.179529,-0.418922,2
-0.412919,-0.745867,-0.682953,-0.56999,-0.444974,-0.303677,-0.187698,-0.065082,0.032964,0.143947,0.172852,0.15492,0.173655,0.222634,0.208717,0.150995,0.045544,-0.058837,-0.187966,-0.294024,-0.432761,-0.567465,-0.668099,-0.747357,-0.784265,-0.750729,-0.662407,-0.563352,-0.462059,-0.341102,-0.217915,0.892811,1.10978,1.353157,1.46182,1.31872,1.287138,1.342629,1.314973,1.350302,1.323538,1.431844,1.246813,0.9963,0.731155,0.477483,0.240227,0.003024,-0.191177,6
-0.720571,-0.553724,-0.532635,-0.489065,-0.45655,-0.409621,-0.340766,-0.284516,-0.18928,-0.044638,0.047276,0.159529,0.25726,0.355625,0.494371,0.542307,0.412418,0.167008,-0.042016,-0.293155,-0.534215,-0.748472,-0.931376,-1.03496,-1.05741,-0.955345,-0.765101,-0.580107,-0.36218,-0.10333,0.131226,1.062189,1.350829,1.422455,1.409758,1.455279,1.394585,1.408829,1.336399,1.424622,1.477885,1.490891,1.265083,0.962106,0.625963,0.341969,0.031281,-0.241039,-0.495057,2
-0.639675,-0.675228,-0.674042,-0.589833,-0.516607,-0.452857,-0.382108,-0.2741,-0.08214,0.046362,0.138391,0.237513,0.370254,0.399223,0.385011,0.345559,0.177219,0.005058,-0.194139,-0.390886,-0.599256,-0.789123,-0.872084,-0.934178,-0.889662,-0.799706,-0.645285,-0.478148,-0.284931,-0.069339,0.117066,1.357251,1.514281,1.463768,1.365394,1.33435,1.371915,1.380464,1.435594,1.542329,1.659423,1.421679,1.138508,0.847349,0.554724,0.293985,0.020673,-0.221439,-0.456905,5
-0.485915,-0.579674,-0.5673,-0.535514,-0.461198,-0.347878,-0.296565,-0.243026,-0.183175,-0.097113,0.002778,0.065467,0.161156,0.2467,0.306013,0.286785,0.212353,0.025149,-0.197882,-0.41762,-0.633249,-0.803338,-0.911086,-0.95257,-0.903752,-0.789685,-0.623935,-0.452981,-0.250808,-0.043163,0.192826,1.330685,1.488797,1.459923,1.373099,1.315449,1.238904,1.331084,1.380683,1.433609,1.363917,1.447647,1.354603,1.038012,0.742943,0.438427,0.170338,-0.083348,-0.268372,2
-0.734288,-0.519102,-0.480748,-0.425459,-0.367193,-0.324103,-0.272043,-0.243274,-0.201917,-0.093048,0.044312,0.114977,0.229649,0.372638,0.490854,0.48118,0.433492,0.24073,-0.007824,-0.272282,-0.51782,-0.73557,-0.933018,-1.02509,-1.038683,-0.973571,-0.80675,-0.610068,-0.375635,-0.163564,0.087703,0.837534,1.148588,1.369189,1.424967,1.379742,1.403108,1.412154,1.458133,1.408636,1.43954,1.466425,1.292808,0.969443,0.649496,0.334422,0.027038,-0.264367,-0.505823,3
-0.368116,-0.720295,-0.636922,-0.568074,-0.444204,-0.316043,-0.18917,-0.077179,0.020155,0.135096,0.155027,0.135275,0.134202,0.182824,0.216431,0.150201,0.080575,-0.037316,-0.151184,-0.269558,-0.404216,-0.529793,-0.664317,-0.724263,-0.755153,-0.733684,-0.67144,-0.578951,-0.470079,-0.353305,-0.237953,0.874795,1.113436,1.247862,1.281826,1.254476,1.313466,1.394265,1.315969,1.239103,1.208357,1.308818,1.237494,1.025845,0.802041,0.571139,0.306739,0.04965,-0.162428,6
-0.455735,-0.755404,-0.672816,-0.595741,-0.471116,-0.331187,-0.206571,-0.081533,0.03008,0.134502,0.180145,0.159912,0.186473,0.220322,0.214952,0.118201,0.051367,-0.050849,-0.174659,-0.294788,-0.414906,-0.548267,-0.667954,-0.760544,-0.776193,-0.730991,-0.633579,-0.528716,-0.413065,-0.295421,-0.166058,0.970452,1.174885,1.376249,1.311046,1.288225,1.320635,1.419015,1.342305,1.314881,1.315648,1.396002,1.19598,0.943412,0.698188,0.454326,0.207147,-0.027414,-0.240707,6
-0.57322,-0.612573,-0.518779,-0.434835,-0.401414,-0.315679,-0.311784,-0.213997,-0.176755,-0.038869,0.043345,0.078264,0.131007,0.110668,0.114653,0.020434,-0.101565,-0.213379,-0.342855,-0.40804,-0.639413,-0.771687,-0.893023,-0.894433,-0.827238,-0.702125,-0.523903,-0.337057,-0.089634,0.107019,0.305419,1.506359,1.537027,1.455187,1.315324,1.296386,1.400701,1.404283,1.398731,1.547637,1.632163,1.601003,1.259361,0.96531,0.672916,0.382939,0.098603,-0.167601,-0.443431,1
-0.800228,-0.61039,-0.47128,-0.38693,-0.366152,-0.285932,-0.208311,-0.153009,-0.064915,-0.024066,0.064001,0.137479,0.17913,0.334058,0.473638,0.523908,0.490431,0.316158,0.107528,-0.108155,-0.333939,-0.589432,-0.815853,-1.025109,-1.089061,-1.03557,-0.883482,-0.722246,-0.532733,-0.303531,-0.077808,0.735679,1.054564,1.3389,1.449408,1.550527,1.459761,1.458076,1.499005,1.514172,1.45928,1.431352,1.123662,0.808172,0.496654,0.190482,-0.118291,-0.364034,-0.563767,4
-0.676309,-0.588366,-0.532924,-0.45582,-0.379628,-0.330127,-0.301171,-0.203119,-0.100614,0.053405,0.12916,0.174528,0.256985,0.319721,0.36631,0.307133,0.204146,-0.031078,-0.203243,-0.411466,-0.661294,-0.824326,-0.939621,-0.992846,-0.9842,-0.894709,-0.732971,-0.536498,-0.327215,-0.118109,0.109806,1.083792,1.380855,1.51821,1.521151,1.478504,1.422327,1.412032,1.442915,1.514387,1.607623,1.538505,1.286648,1.006144,0.665727,0.348898,0.057394,-0.230464,-0.445732,2
-0.34868,-0.726634,-0.6487,-0.541701,-0.42149,-0.310366,-0.19104,-0.083278,0.016688,0.121689,0.175529,0.10967,0.138174,0.178128,0.18836,0.124937,0.040319,-0.078162,-0.212966,-0.346625,-0.474794,-0.602095,-0.691999,-0.751995,-0.7467,-0.700721,-0.633425,-0.546021,-0.442669,-0.329799,-0.211017,0.919387,1.153426,1.386166,1.364402,1.290341,1.28758,1.35011,1.334031,1.27751,1.300736,1.413776,1.267278,1.040873,0.755511,0.524492,0.301075,0.061823,-0.133741,6
-0.500528,-0.585046,-0.52937,-0.496953,-0.409235,-0.314367,-0.274833,-0.251814,-0.187889,-0.127109,-0.006246,0.094808,0.194001,0.24191,0.304559,0.270774,0.107342,-0.043312,-0.198778,-0.402438,-0.598066,-0.758629,-0.907843,-1.016957,-0.911234,-0.813831,-0.641894,-0.43565,-0.235321,-0.029785,0.182681,1.274336,1.318868,1.331888,1.483359,1.392926,1.310571,1.269569,1.358325,1.485168,1.334183,1.381142,1.399635,1.093956,0.784791,0.49637,0.209448,-0.058804,-0.30362,4
-0.391677,-0.739903,-0.672573,-0.563855,-0.448673,-0.335634,-0.227941,-0.087551,0.020362,0.12883,0.167845,0.156548,0.147239,0.133327,0.179769,0.137198,0.026011,-0.084779,-0.190621,-0.308104,-0.438307,-0.556083,-0.676297,-0.75918,-0.787798,-0.735457,-0.642836,-0.534704,-0.424155,-0.302895,-0.188414,0.951048,1.183379,1.32354,1.400523,1.35722,1.371654,1.385461,1.368307,1.33379,1.353873,1.396548,1.230239,0.986653,0.735808,0.512639,0.260413,0.038039,-0.188518,6
-0.29488,-0.714591,-0.694155,-0.593703,-0.466791,-0.3467,-0.225717,-0.100996,-0.035912,0.099283,0.166074,0.136189,0.108486,0.136189,0.185808,0.137896,0.028033,-0.077467,-0.193384,-0.306815,-0.417731,-0.536656,-0.668255,-0.75977,-0.744903,-0.718472,-0.645267,-0.553685,-0.446232,-0.33151,-0.210859,0.917094,1.148586,1.27325,1.324102,1.248772,1.275147,1.326379,1.342318,1.254085,1.237198,1.322205,1.293743,1.133596,0.895842,0.676969,0.426995,0.152981,-0.076272,6
-0.438576,-0.741581,-0.672783,-0.557752,-0.437849,-0.326762,-0.200076,-0.060541,0.040749,0.154539,0.186893,0.168602,0.188639,0.22228,0.198842,0.112902,0.031558,-0.091792,-0.20083,-0.323682,-0.447831,-0.570344,-0.674244,-0.730275,-0.753024,-0.706322,-0.627267,-0.521979,-0.412472,-0.293268,-0.18434,0.965225,1.213578,1.392443,1.327184,1.294279,1.332882,1.450717,1.352001,1.328838,1.407333,1.342809,1.137472,0.88195,0.64494,0.398149,0.173308,-0.055246,-0.250693,6
-0.769625,-0.534576,-0.527304,-0.461291,-0.400958,-0.354896,-0.261917,-0.227437,-0.090969,-0.02709,0.054185,0.139362,0.219081,0.3245,0.392224,0.3489,0.240931,-0.004265,-0.268145,-0.551515,-0.76095,-0.999866,-1.076813,-1.158181,-1.040367,-0.856376,-0.644118,-0.422774,-0.133844,0.110308,0.352578,1.292433,1.54704,1.648746,1.492286,1.441399,1.270977,1.26225,1.362621,1.389588,1.554706,1.656412,1.377473,1.056169,0.709678,0.383001,0.071484,-0.240033,-0.493818,2
-0.345327,-0.557574,-0.521476,-0.449956,-0.412659,-0.392265,-0.365398,-0.351347,-0.286462,-0.157536,-0.045098,0.052733,0.141244,0.18044,0.14914,0.037334,-0.024937,-0.126775,-0.335664,-0.475956,-0.637143,-0.784975,-0.86843,-0.833433,-0.740739,-0.626996,-0.475705,-0.308805,-0.079357,0.097294,0.284546,1.489043,1.286676,1.136787,1.160605,1.218057,1.227349,1.182853,1.228352,1.434296,1.450829,1.53223,1.424307,1.134781,0.852365,0.555511,0.303849,0.055852,-0.151182,1
-0.413713,-0.765243,-0.673639,-0.560244,-0.427851,-0.292695,-0.175917,-0.036501,0.069461,0.157863,0.162652,0.162652,0.189192,0.220023,0.190888,0.082033,-0.021833,-0.137843,-0.261784,-0.378093,-0.510116,-0.607537,-0.688645,-0.727458,-0.719486,-0.665966,-0.602838,-0.510864,-0.398557,-0.272201,-0.163954,0.998873,1.247913,1.360061,1.328931,1.307379,1.334319,1.368642,1.345494,1.331326,1.390792,1.381812,1.168492,0.920649,0.674242,0.441006,0.19458,-0.01872,-0.21937,6
-0.582564,-0.52114,-0.468747,-0.41402,-0.339028,-0.306317,-0.307873,-0.221114,-0.15964,-0.11227,-0.063928,0.055638,0.128146,0.188706,0.229994,0.228957,0.077849,-0.097652,-0.308543,-0.530819,-0.738685,-0.921017,-1.001171,-1.016168,-0.913209,-0.741012,-0.565042,-0.380705,-0.175021,0.047299,0.252226,1.458457,1.599497,1.550971,1.508236,1.443765,1.389449,1.322991,1.325151,1.499205,1.656233,1.626936,1.291706,0.988582,0.712422,0.453502,0.132489,-0.192284,-0.413567,2
-0.570102,-0.573965,-0.509443,-0.466832,-0.383093,-0.316737,-0.304855,-0.236131,-0.137533,-0.023132,0.09708,0.157038,0.226476,0.290666,0.319756,0.248582,0.076557,-0.115232,-0.328131,-0.542104,-0.724192,-0.853278,-0.96938,-0.940252,-0.845189,-0.695925,-0.554961,-0.37642,-0.176027,0.014377,0.213443,1.360626,1.416036,1.380332,1.387278,1.421421,1.364294,1.387941,1.452599,1.41908,1.398555,1.367221,1.177422,0.909425,0.615244,0.358407,0.108984,-0.155268,-0.371718,1
-0.482237,-0.594631,-0.546115,-0.48987,-0.368912,-0.309155,-0.269444,-0.215959,-0.103179,-0.01688,0.065343,0.09705,0.179974,0.18493,0.162637,0.095113,0.024836,-0.205591,-0.402636,-0.564078,-0.757686,-0.791467,-0.885402,-0.894023,-0.839702,-0.690685,-0.506738,-0.3509,-0.172019,0.028159,0.221464,1.36986,1.407116,1.348972,1.381367,1.344073,1.209216,1.294627,1.382203,1.338681,1.528453,1.541593,1.371265,1.055332,0.764653,0.485368,0.234224,-0.027401,-0.233998,2
-0.612206,-0.554565,-0.524899,-0.442877,-0.406868,-0.329646,-0.277439,-0.192056,-0.125255,-0.110528,-0.067161,0.018294,0.103127,0.170981,0.203862,0.053986,-0.118091,-0.224958,-0.382297,-0.597003,-0.775022,-0.905254,-0.955481,-0.91897,-0.784087,-0.620875,-0.430296,-0.240478,-0.015115,0.190392,0.404252,1.641485,1.653706,1.44767,1.349769,1.29716,1.204588,1.279695,1.420055,1.531446,1.722301,1.608414,1.243918,0.961929,0.660148,0.375199,0.09727,-0.15537,-0.406318,3
-0.715788,-0.616871,-0.579652,-0.502856,-0.417048,-0.339203,-0.263083,-0.167001,-0.087127,0.08529,0.145643,0.200897,0.248631,0.365475,0.424193,0.417418,0.246299,0.048933,-0.160177,-0.374724,-0.578893,-0.760969,-0.912437,-1.016489,-0.989759,-0.871865,-0.716561,-0.52684,-0.337671,-0.130093,0.075167,1.095641,1.373764,1.450768,1.417372,1.318013,1.407712,1.398052,1.457668,1.439452,1.479748,1.4527,1.204854,0.907245,0.588578,0.299387,0.034291,-0.233013,-0.477906,2
-0.857115,-0.588455,-0.501397,-0.440404,-0.372453,-0.29882,-0.244127,-0.202576,-0.155332,-0.003838,0.087485,0.195222,0.303629,0.476431,0.526086,0.531974,0.355797,0.199048,-0.006415,-0.251561,-0.50494,-0.755485,-0.959531,-1.07907,-1.101076,-0.962005,-0.813309,-0.626296,-0.396701,-0.142819,0.06209,0.839157,1.14665,1.423401,1.479061,1.413352,1.399694,1.370576,1.43577,1.454581,1.602491,1.529309,1.208494,0.880799,0.568101,0.282022,-0.038277,-0.335411,-0.607833,4
-0.366333,-0.483662,-0.445052,-0.400041,-0.355334,-0.329526,-0.290126,-0.253639,-0.198708,-0.188698,-0.139913,-0.039256,0.025133,0.091151,0.123521,0.146756,0.038665,-0.143932,-0.381019,-0.599694,-0.795498,-0.926311,-0.945013,-0.90474,-0.82278,-0.667792,-0.481127,-0.259072,-0.035739,0.146756,0.337901,1.558932,1.591951,1.470733,1.330636,1.230566,1.255766,1.245921,1.310703,1.437714,1.463562,1.26476,1.031683,1.138032,0.887939,0.587285,0.304578,0.096985,-0.121507,1
-0.6948,-0.655617,-0.579063,-0.527187,-0.420833,-0.341379,-0.28094,-0.225425,-0.12543,-0.055107,0.065587,0.162626,0.237759,0.312436,0.286419,0.227621,0.120683,-0.02569,-0.217427,-0.416907,-0.629316,-0.81268,-0.940242,-0.962904,-0.924845,-0.786427,-0.640243,-0.480893,-0.283211,-0.051991,0.154048,1.270492,1.478375,1.486007,1.494427,1.531923,1.468536,1.379196,1.505969,1.510983,1.590233,1.591904,1.271722,0.959013,0.670745,0.360843,0.082068,-0.18627,-0.443413,2
-0.542964,-0.592384,-0.515157,-0.437041,-0.341494,-0.2939,-0.26422,-0.192127,-0.141943,-0.049336,0.044235,0.129062,0.219038,0.289555,0.297435,0.253056,0.221191,0.05739,-0.169968,-0.378055,-0.577762,-0.729454,-0.890166,-0.9582,-0.970091,-0.916491,-0.763997,-0.604228,-0.409374,-0.194873,0.001167,1.131077,1.392547,1.410243,1.507772,1.516885,1.506554,1.493821,1.431559,1.501405,1.517259,1.479153,1.229636,0.964233,0.655544,0.406246,0.099678,-0.118973,-0.282446,2
-0.472215,-0.570566,-0.538411,-0.478692,-0.403818,-0.346132,-0.240951,-0.110934,-0.053143,-0.02557,0.00666,0.060563,0.146295,0.164972,0.209787,0.110912,0.008997,-0.155005,-0.352839,-0.557256,-0.700821,-0.854493,-0.909936,-0.940278,-0.811598,-0.703015,-0.524074,-0.369881,-0.165234,0.018556,0.250201,1.379437,1.392936,1.430541,1.381659,1.404171,1.370633,1.375873,1.29165,1.34288,1.493886,1.456156,1.275887,0.957818,0.739106,0.446107,0.216034,-0.069294,-0.269643,3
-0.35247,-0.731655,-0.685659,-0.574736,-0.448561,-0.314442,-0.177188,-0.082859,0.03246,0.123497,0.158891,0.142181,0.183913,0.215274,0.178645,0.070817,-0.034871,-0.152494,-0.273336,-0.400318,-0.528716,-0.647121,-0.723712,-0.743368,-0.726873,-0.670942,-0.580482,-0.473221,-0.357071,-0.225998,-0.117512,1.015507,1.236432,1.428053,1.324505,1.26096,1.292733,1.348869,1.347223,1.286148,1.321871,1.447149,1.179801,0.988838,0.753098,0.485618,0.26099,0.023373,-0.165318,5
-0.849299,-0.570448,-0.535105,-0.461559,-0.366434,-0.306876,-0.221341,-0.187787,-0.1398,-0.030788,0.082141,0.19042,0.344215,0.485326,0.522945,0.495428,0.373342,0.153536,-0.101141,-0.359663,-0.602309,-0.836144,-1.016901,-1.110318,-1.047623,-0.915698,-0.737564,-0.557737,-0.338709,-0.074873,0.18777,1.024876,1.350366,1.424189,1.500233,1.423357,1.393661,1.432238,1.390886,1.381727,1.556572,1.449167,1.174133,0.85153,0.533367,0.229719,-0.074484,-0.362396,-0.613147,4
-0.477847,-0.533079,-0.510979,-0.441981,-0.401338,-0.301343,-0.317619,-0.274931,-0.200142,-0.137261,-0.019057,0.05365,0.151435,0.21768,0.255532,0.2,0.082174,-0.065524,-0.272931,-0.477397,-0.695368,-0.866215,-1.017399,-0.989491,-0.888713,-0.731122,-0.58436,-0.395045,-0.189268,0.011846,0.229779,1.25022,1.328433,1.398929,1.475869,1.345963,1.310265,1.284344,1.342817,1.473883,1.446314,1.48557,1.368363,1.193658,0.880655,0.591364,0.272631,-0.011116,-0.265533,2
-0.423241,-0.488132,-0.443873,-0.496533,-0.441576,-0.403699,-0.38656,-0.296773,-0.260187,-0.204127,-0.104609,-0.042717,0.028048,0.034778,0.04991,-0.028209,-0.192317,-0.335095,-0.517398,-0.698331,-0.803721,-0.872845,-0.878659,-0.759376,-0.594044,-0.42092,-0.232748,0.013171,0.263405,0.367449,0.416279,1.247607,1.030144,0.955969,1.073219,1.135371,1.315562,1.351349,1.379339,1.625348,1.801779,1.708295,1.399066,1.06918,0.757119,0.485301,0.195845,0.003633,-0.228824,1
-0.474462,-0.763087,-0.674993,-0.551088,-0.42003,-0.286173,-0.172003,-0.07112,0.030941,0.158069,0.196424,0.169472,0.183136,0.220266,0.219984,0.141671,0.042155,-0.066125,-0.152109,-0.234398,-0.378254,-0.51327,-0.644035,-0.761777,-0.804477,-0.755369,-0.693567,-0.596143,-0.492547,-0.373787,-0.255121,0.813594,1.039578,1.288934,1.375822,1.347551,1.305709,1.379592,1.375069,1.342839,1.383927,1.378084,1.239742,1.020165,0.769075,0.505244,0.240641,-0.02434,-0.237584,6
