@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute target {1,2}

@data
-0.123752,-0.123752,-0.13429,-0.123752,-0.123752,-0.113214,-0.123752,-0.092138,-0.102676,-0.113214,-0.102676,-0.102676,-0.123752,-0.113214,0.150236,0.150236,0.150236,0.160774,0.150236,0.150236,0.276692,-0.13429,-0.13429,-0.123752,-0.13429,-0.13429,-0.123752,-0.123752,-0.123752,-0.13429,-0.424085,-0.408278,-0.424085,0.018511,0.018511,0.034318,0.018511,0.018511,0.034318,0.034318,0.034318,0.034318,0.034318,0.034318,0.034318,0.018511,0.002704,0.002704,0.034318,0.002704,5.108364,1.630825,-0.329243,-0.392471,-0.392471,-0.408278,-0.392471,-0.408278,-0.392471,-0.408278,-0.376664,2
0.220882,0.215957,0.21455,0.211735,0.207514,0.207514,-0.49117,-0.493984,-0.494688,-0.496095,-0.496095,-0.497502,-0.498206,-0.499613,-0.499613,-0.500317,-0.497502,-0.499613,0.066792,0.167408,0.119563,0.048498,-0.02327,-0.061968,-0.092927,-0.121072,-0.137958,-0.154845,-0.165399,-0.176657,0.301445,0.28878,-0.153438,-0.152382,-0.153438,-0.154493,-0.153438,-0.153438,-0.157659,-0.156604,-0.154493,-0.153438,-0.152382,-0.149216,-0.133385,-0.127052,-0.118609,-0.12072,-0.122831,-0.125997,0.601183,0.83865,0.896698,0.912529,0.923083,0.936804,0.943136,0.949469,0.948413,0.943136,0.936804,2
-0.089329,-0.086946,-0.083609,-0.082656,-0.082179,-0.080749,-0.076459,-0.077889,-0.074552,-0.075506,-0.075029,-0.072646,-0.071692,-0.070739,-0.070739,-0.068832,-0.627493,-0.628447,-0.628447,-0.62797,0.348734,0.349687,0.350164,0.351117,0.351594,0.35207,0.35207,0.353024,0.353977,0.35493,1.162653,1.162653,1.165513,-0.080749,-0.295967,-0.293822,-0.293822,-0.292392,-0.293822,-0.292392,-0.293107,-0.293107,-0.292392,-0.293822,-0.293107,-0.293107,-0.293822,-0.293822,-0.294537,-0.296682,-0.303832,-0.318132,-0.343158,-0.353168,0.042233,0.429053,0.514854,0.501984,0.494834,0.486254,0.490544,2
-0.400157,-0.499867,-0.462138,-0.484759,-0.465771,-0.485107,-0.460941,-0.494417,-0.443978,-0.520478,-0.396491,-0.627295,0.362461,1.039289,0.822664,0.94985,0.859501,0.935264,0.859615,0.950289,0.821857,1.049394,0.052454,-0.599423,-0.403873,-0.512062,-0.445097,-0.487088,-0.460382,-0.474839,-0.831918,-0.852593,-0.827766,-0.860428,-0.80725,-0.908003,-0.079307,0.244642,0.179778,0.237187,0.212579,0.235655,0.228733,0.237297,0.236426,0.240138,0.239717,0.241569,0.241368,0.245089,0.246802,0.24741,0.247102,0.249714,0.250775,0.251673,0.251428,0.255341,0.262708,0.257715,0.258705,1
0.13502,0.136219,0.13502,0.13502,0.13382,0.13502,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.532004,-0.530804,-0.532004,-0.533204,0.203401,0.195004,0.196203,0.196203,0.195004,0.196203,0.197403,0.197403,0.197403,0.197403,0.897418,0.893819,0.893819,-0.194893,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.198492,-0.202091,-0.202091,-0.200292,-0.198492,-0.198492,0.683275,0.81284,0.794845,0.794845,0.800244,0.802043,0.800244,0.800244,0.802043,0.802043,2
-0.28721,-0.281126,-0.281126,0.375902,0.369818,0.369818,0.369818,0.375902,0.369818,0.375902,0.369818,0.369818,0.363735,0.369818,0.363735,0.369818,0.375902,0.369818,-0.031699,0.10214,0.175143,0.199478,0.217729,0.223812,0.223812,0.229896,0.229896,0.235979,0.242063,0.242063,-0.16858,0.013928,-0.004323,0.004803,-0.004323,0.004803,0.013928,0.004803,0.004803,0.004803,0.013928,0.004803,0.023054,0.041304,0.041304,0.077806,0.077806,0.086931,0.077806,-0.570097,-0.898611,-0.907736,-0.916862,-0.925987,-0.925987,-0.935112,-0.935112,-0.944238,-0.944238,-0.953363,-0.962489,2
-0.021538,-0.020571,-0.018637,-0.017187,-0.015737,-0.013803,-0.011869,-0.010902,-0.009936,-0.462415,-0.540245,-0.539761,-0.538311,-0.537344,-0.536378,-0.534927,-0.533477,-0.53251,-0.53106,-0.528159,-0.527676,-0.526709,-0.525742,-0.172364,0.465264,0.464781,0.465264,0.466231,0.467198,0.466714,1.265804,1.266529,1.266529,1.267254,1.26798,1.268705,1.268705,-0.210554,-0.213454,-0.213454,-0.212729,-0.213454,-0.21418,-0.21418,-0.21418,-0.21418,-0.21563,-0.222156,-0.239559,-0.266389,-0.283792,-0.296119,-0.306271,-0.314247,-0.324399,0.290509,0.464539,0.535602,0.531976,0.531251,0.531251,2
-0.288204,-0.288204,0.368933,0.355921,0.37544,0.368933,0.368933,0.362427,0.362427,0.355921,0.349414,0.362427,0.355921,0.355921,0.349414,0.355921,0.355921,0.355921,0.355921,-0.080002,-0.001926,0.102175,0.1282,0.141213,0.147719,0.154225,0.160732,0.167238,0.167238,0.173744,-0.265432,-0.255672,-0.001926,-0.001926,-0.001926,-0.011686,-0.011686,-0.011686,-0.011686,-0.011686,-0.011686,-0.021445,0.007833,0.037112,0.046871,0.06639,0.06639,0.06639,0.076149,0.076149,-0.509418,-0.919316,-0.929075,-0.938835,-0.948594,-0.948594,-0.958354,-0.968113,-0.968113,-0.958354,-0.977872,2
0.466174,0.459422,0.459422,0.459422,0.459422,0.45267,0.459422,0.445919,0.432415,0.41216,0.398657,0.385154,0.371651,0.358147,0.337893,0.331141,0.310886,0.297383,0.283879,-0.37778,-0.202238,-0.12797,-0.094212,-0.094212,-0.094212,-0.094212,-0.100964,-0.107715,-0.114467,-0.121218,-0.317016,-0.306888,0.067827,0.0577,0.067827,0.0577,0.0577,0.047572,0.0577,0.077955,0.077955,0.108337,0.108337,0.108337,0.108337,0.118465,0.108337,0.108337,0.118465,-0.438545,-0.914535,-0.93479,-0.944918,-0.955045,-0.965172,-0.9753,-0.9753,-0.9753,-0.955045,-0.9753,0.09821,2
-0.040071,-0.037229,-0.035809,-0.035809,-0.035335,-0.034862,-0.567126,-0.5676,-0.566653,-0.565232,-0.563811,-0.562864,-0.561917,-0.561444,-0.560023,-0.559076,-0.558129,-0.557182,-0.555761,0.413112,0.413585,0.414059,0.415006,0.415953,0.415953,0.416427,0.417374,0.417374,0.418321,0.419268,1.203932,1.188305,1.168416,-0.242274,-0.242985,-0.242985,-0.242274,-0.242274,-0.242985,-0.242274,-0.242274,-0.241564,-0.242274,-0.244405,-0.25577,-0.279211,-0.312596,-0.341008,-0.350953,-0.357346,0.362916,0.479408,0.495745,0.502138,0.50498,0.507821,0.511372,0.512793,0.514924,0.516345,0.520606,2
0.252776,0.257876,0.260062,0.261519,0.261519,0.260062,0.259334,-0.443791,-0.447434,-0.450349,-0.453263,-0.453992,-0.454721,-0.455449,-0.457635,-0.459821,-0.46055,-0.462736,-0.461278,-0.46055,-0.462007,-0.462736,-0.349798,0.185014,0.241118,0.13401,0.058233,-0.004429,-0.039403,-0.064905,0.44149,0.417446,0.393401,0.379193,0.36717,0.354055,-0.109352,-0.114816,-0.114816,-0.113723,-0.114816,-0.113723,-0.113723,-0.111537,-0.109352,-0.102794,-0.088586,-0.063448,-0.057983,-0.065634,-0.074377,-0.082028,-0.0864,0.357334,0.673194,0.900525,0.916919,0.926756,0.933313,0.937685,0.948615,2
-0.448613,-0.459326,-0.462735,-0.461274,-0.461274,-0.464196,-0.464196,-0.464196,-0.464196,-0.464196,-0.14473,-0.219726,0.291615,0.441122,0.606212,0.157693,0.162075,0.176685,0.195191,0.210775,0.215645,0.215645,0.240481,0.220028,0.221488,0.218567,0.220028,0.220028,0.220028,0.220028,0.950029,0.947837,0.947837,0.950029,0.950029,0.896703,-0.616138,-0.744704,-0.765888,-0.781959,-0.789264,-0.793647,-0.793646,-0.795838,-0.795838,-0.354623,-0.223135,0.045684,0.131882,0.162562,0.180825,0.199817,0.207122,0.207122,0.207122,0.207122,0.207122,0.209314,0.211505,0.211505,0.211505,2
-0.296897,-0.345302,-0.327214,-0.339384,-0.334387,-0.339155,-0.338251,-0.339266,-0.3445,-0.353066,-0.356672,-0.354851,-0.363164,-0.328257,0.42311,0.62562,0.544263,0.486395,0.418,0.397409,0.347354,0.358469,0.294404,0.367416,0.09676,-0.439582,-0.333138,-0.394255,-0.351647,-0.394082,-0.017865,-0.021195,-0.022436,-0.012036,-0.036188,0.004885,-0.066448,0.159522,0.905124,0.903138,0.949598,0.879296,0.02402,-0.018003,-0.005997,-0.01411,-0.009807,-0.008526,-0.006948,-0.008152,-0.005694,-0.007016,-0.007114,-0.00935,-0.009505,-0.007398,-0.006034,-0.010733,-0.013223,-0.014136,-0.016858,1
-0.254714,-0.254714,-0.26098,-0.26098,-0.254714,-0.248448,-0.254714,-0.254714,0.371869,0.371869,0.371869,0.371869,0.371869,0.371869,0.365603,0.365603,0.359337,0.365603,0.359337,0.359337,0.359337,0.359337,0.11497,0.014716,0.133767,0.183894,0.208957,0.215223,0.221489,0.23402,-0.182657,-0.173258,-0.173258,-0.16386,-0.173258,-0.173258,-0.004081,-0.01348,0.005318,-0.01348,-0.01348,-0.004081,-0.01348,-0.01348,-0.004081,0.005318,0.024115,0.024115,0.042913,0.06171,0.071109,0.099305,0.108704,-0.069872,-0.643196,-0.840569,-0.849968,-0.859367,-0.868765,-0.878164,-0.925158,2
-0.487816,-0.48495,-0.481605,-0.481127,-0.481127,-0.480649,-0.479694,-0.477305,-0.477783,-0.475871,-0.474916,-0.474916,-0.474438,-0.470616,-0.471571,-0.469182,-0.468704,0.50982,0.509342,0.50982,0.510776,0.511253,0.511253,0.510776,0.50982,0.510298,0.510298,0.510298,0.50982,0.495008,-0.142131,-0.165066,-0.165782,-0.165782,-0.167216,-0.167216,-0.169366,-0.180116,-0.195883,-0.228851,-0.256086,-0.27472,-0.28332,-0.288337,-0.291204,-0.290487,-0.292637,0.110861,0.477091,0.554494,0.555211,0.558077,0.563094,0.561661,0.566678,0.570261,0.571695,0.575278,0.578145,-0.081213,-0.1966,2
-0.020266,-0.018854,-0.016029,-0.016499,-0.014145,-0.014145,-0.012732,-0.542001,-0.542943,-0.54106,-0.540589,-0.540589,-0.539647,-0.539647,-0.538234,-0.537293,-0.536822,-0.535409,-0.534938,0.429895,0.431307,0.431307,0.432249,0.433191,0.434133,0.434604,0.435545,0.436487,0.436016,0.436487,1.222621,1.216264,1.200019,-0.218978,-0.219684,-0.219684,-0.219684,-0.219684,-0.218978,-0.218271,-0.218271,-0.218271,-0.218271,-0.218978,-0.219684,-0.224628,-0.246524,-0.274071,-0.305149,-0.3221,-0.329164,-0.333402,-0.334108,0.404703,0.517714,0.51842,0.521246,0.523364,0.52619,0.529015,0.533959,2
0.228054,0.232371,0.235968,0.237407,0.240284,0.239565,0.238845,0.237407,0.235968,0.234529,-0.460439,-0.461878,-0.462597,-0.464036,-0.466914,-0.466914,-0.467633,-0.469072,-0.469791,-0.469791,-0.469072,-0.469791,-0.47123,-0.337417,0.158989,0.19496,0.110787,0.041003,-0.023746,-0.059717,0.444962,0.419062,0.393163,0.369422,0.354314,0.339206,0.328414,-0.122667,-0.126984,-0.124826,-0.125905,-0.124826,-0.124826,-0.125905,-0.124826,-0.122667,-0.123746,-0.117272,-0.10648,-0.088135,-0.080581,-0.084897,-0.095689,-0.102164,-0.109718,0.531293,0.699639,0.873381,0.890647,0.905755,0.918705,2
-0.47693,-0.504742,-0.504742,-0.504742,-0.504742,-0.505951,-0.504742,-0.504742,-0.504742,-0.504742,-0.504742,-0.504742,-0.503533,-0.504742,-0.504742,-0.504742,-0.505951,-0.504742,-0.505951,0.231667,0.220784,0.218366,0.220784,0.221994,0.221994,0.221994,0.220784,0.221994,0.221994,0.220784,0.915476,0.915476,-0.172814,-0.172814,-0.174628,-0.174628,-0.174628,-0.174628,-0.174628,-0.176441,-0.176441,-0.176441,-0.174628,-0.174628,-0.174628,-0.174628,-0.174628,0.815716,0.833854,0.815716,0.81753,0.819344,0.819344,0.81753,0.81753,0.81753,0.819344,0.821158,0.819344,0.819344,0.819344,2
-0.202646,-0.218495,0.423383,0.415458,0.423383,0.439232,0.423383,0.423383,0.423383,0.415458,0.415458,0.391685,0.415458,0.431307,0.423383,0.431307,0.423383,0.415458,0.423383,0.898848,-0.202646,-0.242268,-0.250193,-0.234344,-0.250193,-0.234344,-0.242268,-0.234344,-0.242268,-0.242268,-0.896033,-0.884146,0.126217,0.126217,0.126217,0.138104,0.126217,0.090557,0.090557,0.114331,0.090557,0.078671,0.126217,0.090557,0.102444,0.102444,0.114331,0.114331,0.102444,1.041487,-0.646413,-0.80094,-0.824713,-0.836599,-0.812826,-0.896033,-0.860373,-0.848486,-0.824713,-0.824713,-0.836599,2
-0.171172,-0.176686,-0.171172,-0.171172,-0.165659,-0.171172,-0.176686,0.198232,0.203746,0.203746,0.203746,0.203746,0.203746,0.203746,0.209259,0.203746,0.198232,0.187205,0.181692,0.176178,0.170665,3.3299,-0.077443,-0.226307,-0.231821,-0.242848,-0.253875,-0.259388,-0.264902,-0.270415,-0.584685,-0.568144,-0.568144,-0.576415,-0.584685,0.010773,0.019043,0.010773,0.019043,0.010773,0.010773,0.010773,0.010773,0.010773,0.002503,0.010773,0.010773,0.027314,0.010773,-0.014038,0.010773,0.019043,0.019043,0.027314,0.928771,-0.195983,-0.543334,-0.543334,-0.510253,-0.518523,-0.543334,2
-0.659892,-0.795561,-0.765306,-0.775985,-0.785795,-0.755145,-0.822802,-0.662752,-0.450548,-0.051999,0.464221,0.57583,0.718101,0.719221,0.747341,0.740485,0.732678,0.728015,0.735513,0.723804,0.748405,0.707788,0.772637,0.662891,0.858336,0.044877,-0.800573,-0.692997,-0.790798,-0.754343,-1.20539,-1.250077,-0.877022,-0.424819,-0.136502,0.024614,0.070806,0.09164,0.084559,0.088216,0.083269,0.088312,0.090493,0.084955,0.090845,0.086915,0.091615,0.088472,0.088388,0.086551,0.089625,0.088052,0.086611,0.084159,0.08679,0.088526,0.088346,0.086267,0.090222,0.090791,0.1013,1
-0.475473,-0.482655,-0.48074,-0.480261,-0.479782,-0.479304,-0.47643,-0.475473,-0.474036,-0.473079,-0.470206,-0.470206,-0.467811,-0.46829,-0.46829,-0.466375,-0.465896,-0.465417,-0.464938,0.515235,0.515714,0.516671,0.516671,0.518587,0.518587,0.518587,0.519544,0.519066,0.520502,0.515235,1.28927,1.267005,0.040232,-0.158006,-0.158724,-0.160161,-0.159442,-0.159442,-0.162315,-0.169498,-0.203256,-0.231267,-0.261434,-0.274362,-0.27939,-0.280109,-0.281545,-0.282263,-0.284418,-0.2837,0.433833,0.560245,0.553781,0.555936,0.563118,0.569583,0.571019,0.57461,0.577483,0.581793,0.586821,2
-0.037389,-0.035001,-0.033091,-0.031658,-0.030225,-0.028315,-0.027837,-0.025927,-0.024494,-0.023539,-0.024017,-0.559854,-0.558899,-0.557943,-0.556033,-0.5546,-0.553168,-0.55078,-0.550302,-0.549347,-0.54887,-0.548392,-0.546959,0.43111,0.43111,0.432543,0.432065,0.432543,0.43302,0.433976,1.232478,1.233194,1.23391,1.234627,1.233194,1.21815,-0.207405,-0.228896,-0.229612,-0.228896,-0.228896,-0.229612,-0.230328,-0.231045,-0.231045,-0.232477,-0.232477,-0.234627,-0.239641,-0.263997,-0.289786,-0.32059,-0.339931,-0.346379,0.041888,0.431588,0.512536,0.512536,0.516118,0.518984,0.521849,2
0.254543,0.258075,0.262314,0.259488,0.256663,0.25525,0.253837,0.252424,-0.439223,-0.440636,-0.444169,-0.446288,-0.446995,-0.447701,-0.450527,-0.449114,-0.448408,-0.449114,-0.449821,-0.450527,-0.451234,0.123844,0.227697,0.147158,0.073683,0.006568,-0.032289,-0.066907,-0.088101,-0.10435,0.391248,0.375352,0.357336,0.345679,-0.047478,-0.107883,-0.108942,-0.108942,-0.110002,-0.110002,-0.110002,-0.106823,-0.105763,-0.103644,-0.105763,-0.102584,-0.095166,-0.097285,-0.072912,-0.065494,-0.07927,-0.086688,-0.093047,-0.096226,0.328724,0.698568,0.888258,0.916871,0.929588,0.941245,0.951842,2
0.265442,0.263915,0.264678,-0.428738,-0.44172,-0.444775,-0.447066,-0.449357,-0.451648,-0.454702,-0.456994,-0.458521,-0.460812,-0.460812,-0.461576,-0.463867,-0.466158,-0.465394,-0.46463,0.137145,0.251696,0.170746,0.100488,0.030994,-0.010244,-0.046901,-0.070575,-0.088139,-0.107231,-0.117922,0.378848,0.368538,0.355937,-0.129759,-0.125177,-0.128614,-0.122886,-0.122886,-0.124032,-0.124032,-0.122886,-0.112577,-0.09883,-0.079357,-0.055301,-0.061029,-0.078211,-0.081648,-0.088521,-0.087375,0.640024,0.811851,0.905783,0.928693,0.940148,0.947021,0.948166,0.951603,0.968786,0.971077,0.975659,2
-0.13595,-0.13595,-0.125938,-0.115926,-0.125938,-0.125938,-0.125938,-0.125938,-0.125938,-0.125938,-0.125938,-0.125938,-0.125938,-0.13595,-0.13595,0.134369,0.134369,0.134369,0.134369,0.134369,0.835196,-0.13595,-0.13595,-0.145962,-0.155974,-0.165985,-0.186009,-0.196021,-0.206033,-0.206033,-0.406269,-0.406269,-0.406269,0.029245,0.029245,0.029245,0.029245,0.029245,0.029245,0.014227,0.014227,-0.00079,0.029245,0.029245,0.014227,0.014227,0.029245,0.029245,-0.015808,-0.00079,0.014227,0.044263,0.029245,5.225379,0.810167,-0.406269,-0.406269,-0.376234,-0.361216,-0.361216,-0.406269,2
-0.329738,-0.346281,-0.350535,-0.353844,-0.352426,-0.544327,-0.804763,-0.824143,-0.824143,-0.824143,-0.523057,-0.600101,-0.102387,0.036575,0.193972,0.228476,0.258727,0.278578,0.292286,0.302684,0.304575,0.336243,0.311665,0.310247,0.308829,0.308829,0.307411,0.308829,0.308829,0.307411,1.018767,1.018767,1.018767,1.016641,1.01664,-0.501314,-0.614753,-0.648785,-0.660129,-0.669346,-0.671473,-0.675727,-0.677854,-0.677854,-0.246786,-0.097188,0.102039,0.195626,0.267944,0.294885,0.297721,0.297721,0.297721,0.299848,0.301975,0.299848,0.299848,0.301975,0.301975,0.301975,0.304102,2
-0.618977,-0.634077,-0.640483,-0.642313,-0.645516,-0.645974,-0.649177,-0.651007,-0.652837,-0.654667,-0.37509,-0.426796,0.044047,0.174456,0.351079,0.382652,0.430697,0.426121,0.440306,0.423834,0.420631,0.420173,0.418343,0.417885,0.414682,0.411479,0.412394,0.409191,0.405988,0.405531,1.1468,1.1468,-0.19778,-0.415356,-0.457224,-0.472324,-0.478502,-0.485365,-0.483306,-0.489483,-0.493601,-0.070117,0.037641,0.222272,0.325226,0.430926,0.446026,0.450144,0.45289,0.454949,0.454949,0.459067,0.459067,-0.192976,-0.223862,-0.232785,-0.230725,-0.232785,-0.232785,-0.225921,-0.230725,2
-0.404904,-0.415816,-0.4178,-0.416312,-0.419288,-0.419288,-0.420776,-0.420776,-0.420776,-0.423752,-0.101341,-0.187152,0.122363,0.007783,0.154108,0.188829,0.25728,0.268192,0.268688,0.292001,0.281088,0.27464,0.273152,0.27464,0.273152,0.27464,0.273152,0.27464,0.27464,0.273152,1.01817,1.015938,1.008498,-0.451281,-0.693834,-0.722107,-0.739219,-0.751124,-0.753356,-0.75782,-0.75782,-0.760052,-0.324797,-0.179712,0.087394,0.097066,0.218342,0.234711,0.251823,0.260752,0.263728,0.263728,0.26596,0.268192,0.268192,0.26596,0.268192,0.268192,0.270424,0.268192,0.270424,2
-0.078273,-0.077794,-0.076835,-0.075398,-0.074919,-0.072523,-0.071565,-0.069648,-0.068211,-0.067253,-0.066294,-0.064857,-0.06342,-0.614428,-0.615386,-0.614428,-0.613949,-0.613469,-0.61299,-0.611553,-0.611553,-0.409357,0.371637,0.372596,0.372596,0.373075,0.373554,0.373554,0.373554,0.374991,1.184494,1.185213,1.185932,1.185932,1.18665,-0.260105,-0.283104,-0.282385,-0.283104,-0.284542,-0.283104,-0.283104,-0.283823,-0.284542,-0.283823,-0.283823,-0.28526,-0.288854,-0.299634,-0.324789,-0.342038,-0.357131,0.038158,0.43129,0.503161,0.494536,0.491661,0.493817,0.497411,0.499567,0.503161,2
-0.285771,-0.285771,-0.285771,-0.291996,-0.298221,-0.291996,0.318042,0.361617,0.355392,0.361617,0.361617,0.355392,0.361617,0.361617,0.361617,0.349167,0.349167,0.349167,0.349167,0.349167,-0.061675,0.087722,0.156195,0.181095,0.19977,0.205995,0.212219,0.218444,0.224669,0.224669,-0.183061,-0.183061,-0.183061,0.003686,-0.005651,-0.005651,-0.014989,-0.005652,-0.014989,-0.014989,-0.005652,-0.014989,-0.005651,-0.005651,-0.005651,0.003686,0.013023,0.02236,0.031698,0.041035,0.050372,0.069047,0.293143,-0.60324,-0.930047,-0.920709,-0.930047,-0.939384,-0.939384,-0.948721,-0.948721,2
-0.103119,-0.110413,-0.110413,-0.110413,-0.125,-0.125,-0.125,-0.117706,-0.125,-0.117706,-0.125,-0.132294,-0.125,-0.125,-0.132294,-0.139587,0.524136,0.524136,0.53143,0.524136,0.524136,0.524136,0.509549,0.137572,0.137572,0.152159,0.17404,0.195921,0.217802,0.232389,-0.263579,-0.252639,-0.241698,-0.219817,-0.219817,-0.208877,0.141219,0.141219,0.141219,0.141219,0.141219,0.152159,0.141219,0.152159,0.141219,0.141219,0.130278,0.141219,0.141219,0.141219,0.1631,0.17404,0.184981,-0.296401,-0.602735,-0.755902,-0.766842,-0.766842,-0.788723,-0.777783,-0.788723,2
0.157391,0.157391,0.157391,0.158585,0.156197,-0.505258,-0.505258,-0.506452,-0.505258,-0.505258,-0.505258,-0.50287,-0.506452,-0.505258,-0.504064,-0.506452,-0.504064,-0.504064,-0.504064,-0.505258,-0.505258,0.224253,0.218283,0.219477,0.220671,0.221865,0.220671,0.221865,0.223059,0.221865,0.91496,0.91496,0.91496,0.91496,-0.125578,-0.173934,-0.173934,-0.173934,-0.175724,-0.175724,-0.173934,-0.175724,-0.173934,-0.173934,-0.173934,-0.175724,-0.175724,-0.173934,-0.175724,-0.175724,-0.173934,-0.173934,0.834367,0.814667,0.816458,0.818249,0.82004,0.82004,0.821831,0.82004,0.821831,2
-0.211424,-0.225713,0.403012,0.410156,0.410156,0.410156,0.395867,0.388723,0.403012,0.388723,0.417301,0.360144,0.403012,0.403012,0.410156,0.395867,0.424446,0.417301,0.403012,0.417301,0.703085,-0.240002,-0.240002,-0.261436,-0.275725,-0.28287,-0.275725,-0.261436,-0.254291,-0.247147,-0.925884,-0.90445,-0.893733,0.124372,0.102939,0.113656,0.102939,0.113656,0.113656,0.124372,0.081505,0.102939,0.124372,0.081505,0.113656,0.124372,0.124372,0.124372,0.070788,0.113656,1.206779,-0.518642,-0.840148,-0.797281,-0.840148,-0.872299,-0.883016,-0.861582,-0.840148,-0.818715,-0.850865,2
-0.268768,-0.712956,-0.756717,-0.766127,-0.766127,-0.767539,-0.766127,-0.767539,-0.767539,-0.764716,-0.558149,-0.535563,-0.041968,0.099665,0.263883,0.328346,0.350932,0.360343,0.35752,0.390458,0.35752,0.358932,0.360343,0.358932,0.361755,0.360343,0.360343,0.360343,0.35752,0.358932,1.070387,1.072504,1.018157,-0.495097,-0.564972,-0.587558,-0.603086,-0.605909,-0.614378,-0.614378,-0.614378,-0.614378,-0.194422,0.13519,0.272823,0.332111,0.354697,0.361049,0.361049,0.356814,0.356814,0.356814,0.352579,0.354697,0.350462,0.350462,0.356814,0.361049,0.363166,0.358932,0.352579,2
-0.410391,-0.432168,-0.439427,-0.441362,-0.441362,-0.441362,-0.441362,-0.441362,-0.441362,-0.43991,-0.074068,-0.195048,0.233704,0.015457,0.11466,0.158213,0.179989,0.187732,0.209024,0.227897,0.234188,0.23564,0.260319,0.241931,0.238543,0.238543,0.238543,0.238543,0.239995,0.239995,0.966114,0.966114,0.966114,0.963937,0.966114,0.956678,-0.594522,-0.708485,-0.74115,-0.754941,-0.7622,-0.766555,-0.770911,-0.773088,-0.770911,-0.344095,-0.204726,0.028281,0.118289,0.174182,0.183618,0.209024,0.224993,0.227897,0.227897,0.227897,0.227897,0.227897,0.227897,0.230075,0.230075,2
0.039339,0.039339,0.039339,0.040565,0.040565,0.040565,0.040565,0.040565,0.040565,0.040565,0.040565,0.040565,0.041792,0.041792,0.041792,0.041792,-0.609643,-0.639086,-0.639086,-0.639086,-0.64154,0.052833,0.106813,0.104359,0.105586,0.105586,0.106813,0.106813,0.106813,0.10804,0.822042,0.822042,0.820202,0.820202,0.822042,-0.298647,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.300487,-0.298647,0.724511,0.72267,0.71531,0.71899,0.72083,0.71899,2
-0.286555,-0.294712,-0.30191,-0.738093,-0.782719,-0.788957,-0.785598,-0.784638,-0.788957,-0.787517,-0.489531,-0.549512,-0.059586,0.093965,0.27055,0.304619,0.347325,0.371798,0.398189,0.371798,0.361241,0.359801,0.359322,0.359322,0.36556,0.356442,0.36412,0.361241,0.366999,0.361241,1.091091,1.027031,-0.458581,-0.580942,-0.608294,-0.621969,-0.627008,-0.629167,-0.629167,-0.633486,-0.633486,-0.203061,-0.083579,0.248237,0.252555,0.289983,0.317335,0.347565,0.356922,0.356922,0.351884,0.359082,0.354763,0.356922,0.354763,0.352604,0.354763,0.3634,0.356922,0.359082,0.354043,2
-0.308141,-0.320091,-0.324393,-0.338732,-0.773226,-0.799038,-0.800472,-0.801906,-0.800472,-0.800472,-0.493124,-0.571036,-0.069145,0.073296,0.207612,0.270229,0.32711,0.340971,0.340971,0.362481,0.351487,0.346707,0.345273,0.343839,0.343839,0.343839,0.345273,0.345273,0.342405,0.342405,1.063933,1.059631,1.05748,-0.35355,-0.578684,-0.619552,-0.633892,-0.642496,-0.645364,-0.649666,-0.651817,-0.651817,-0.23453,-0.108341,0.109624,0.192077,0.311814,0.327588,0.334757,0.334757,0.336908,0.334757,0.339059,0.339059,0.339059,0.339059,0.336908,0.339059,0.336908,0.339059,0.339059,2
