@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute target {1,2}

@data
1.508133,-0.912436,-0.801767,2.0594,1.792791,-1.375295,-0.525547,-1.906557,-1.9164,2.474878,-1.365232,2.306436,-1.704549,-0.252312,0.328093,-0.519048,-0.312845,-1.218799,0.046787,-0.148289,-0.038242,1.553246,0.246177,-0.97648,-0.90695,-0.344714,0.649092,-0.766037,-0.814146,-0.74436,-0.59367,-1.570922,0.8181,3.589755,1.835303,-0.803089,2.799241,1.082363,-0.629459,1.600522,-1.551597,-1.404789,0.537462,-0.618146,-0.566689,1.516668,0.745998,-1.686963,0.987069,1.961785,0.070517,0.162505,3.287042,0.19386,-1.123291,1.662549,0.025648,-1.698091,-1.166494,1.027381,1.010634,-0.187408,0.714162,0.490544,-1.633467,-1.773326,1.455911,0.582577,-0.385618,1.523078,0.209942,-0.954061,0.483083,0.708833,-1.269334,-1.04221,0.883476,-0.463159,-0.969016,-0.921972,1.497634,-1.46989,0.371174,-0.84569,-0.940595,-0.986269,-1.045216,-1.229974,0.737339,-0.661734,-0.863921,-0.503942,-0.611232,-0.531513,0.96917,0.669184,-1.178114,1.314973,-0.712462,-0.579009,-0.337506,1.534172,0.391342,-1.160898,-0.669173,0.851376,-1.445211,0.888428,-1.169039,2.498352,1.276365,0.544732,-1.642419,-1.209306,1.298522,0.481274,-0.960173,-1.49743,-1.167904,-0.972848,-0.281206,-1.354533,-0.993753,-0.18313,-1.38703,0.296999,-1.308331,-0.980836,1.184594,1.213524,-2.008952,-1.635854,1.778034,3.389352,1.860136,3.319993,-0.432147,3.199445,1.25669,-0.222073,1.806301,-0.182,-1.634121,-1.656438,2.539318,-1.774501,1.326142,-1.147461,-1.50252,4.111607,-0.986309,-0.967233,-0.974013,-0.970524,2
-0.766744,-0.88389,1.775928,-0.617273,0.973282,-1.004747,2.767348,-1.380246,0.803129,-1.666301,1.608638,-1.033255,-1.184821,-1.552019,1.516435,-0.545643,-0.715287,-0.775255,-0.800263,2.853,1.034548,0.047064,-1.451785,-1.273486,-1.544873,-0.09219,-1.05463,0.729228,-0.438367,-0.477199,0.16738,1.109785,-1.043231,-0.797908,-0.311469,0.771768,-0.018246,-1.291159,0.835444,-1.63823,3.453264,2.061227,-0.130347,0.511967,-1.176469,0.415087,0.436181,-0.610076,-0.712988,-0.748221,-0.761229,-0.756705,-0.721332,-0.580185,1.699447,-1.691258,-1.42656,-1.517537,-2.134042,3.379601,-0.989625,1.404925,2.214038,-0.621382,1.517252,-1.24395,1.011636,-0.630519,-0.710195,-0.668551,2.196421,-1.431386,-1.738156,2.284891,-0.625951,0.311311,2.03472,1.40358,-0.703652,-0.363807,-1.38675,1.495682,-0.693247,-0.785663,-0.86843,-0.71495,-0.78388,-0.778855,0.774922,3.51165,-0.443076,1.300262,-1.400005,1.00509,3.776663,-0.916602,-0.902423,-0.886266,1.060191,-1.373924,0.783821,-0.556159,-0.787285,1.024429,1.233755,-0.300842,-0.503807,-0.609638,1.727886,-0.728883,4.263903,0.857637,0.471248,-1.290456,-0.922413,1.013768,0.907781,-0.830764,-0.911656,-0.923264,2.236866,-1.053777,-1.081652,-1.166222,-1.461984,0.898953,-0.822041,1.58566,-0.738559,-0.948251,1.752353,-0.762805,-0.969766,1.533709,-0.48546,-0.778283,-0.942131,-1.326577,1.099088,-0.483229,-0.935979,1.719664,1.21743,0.794356,-1.823935,2.551275,-0.337602,1.956507,1.388199,-0.772469,-0.76321,-0.757483,-0.754104,-0.753873,2
-0.831949,-0.789754,-0.776432,-0.773091,-0.774294,-0.77753,-0.779487,-0.765771,-0.538254,0.403096,-0.302957,-0.668742,-0.99997,1.866578,2.020243,-0.175695,-0.359042,-0.416345,-0.419098,-0.333449,1.478191,-1.435807,0.631536,-0.020958,0.761099,-0.809269,1.587855,1.663191,-1.225817,-0.932121,-0.363778,-1.422369,-1.17412,-1.270625,1.192062,-1.280255,-1.131059,-1.177616,-1.464769,1.260516,-0.567232,-0.775485,-0.80953,-1.12882,0.00092,0.004357,-0.963788,-0.762029,-0.468326,0.728874,1.288939,-0.592867,1.694338,2.25825,1.041918,0.799824,-0.471608,-0.537692,-0.031589,-1.327496,-1.160303,-1.273867,0.689546,2.740129,-0.889863,2.49083,2.151962,2.121298,1.000809,1.985541,1.753266,0.370597,0.985815,-1.002415,0.501551,-0.223938,0.135618,-0.910924,-0.571153,1.367642,-1.015698,1.715551,-1.095971,-0.782954,-0.523824,2.009953,-0.605588,-1.994268,-1.930634,-0.221071,-0.106403,-0.273981,0.283368,-1.489829,-1.229839,-1.260379,-1.562323,1.132096,-0.746553,-0.946979,-1.109501,-1.493973,2.396274,-0.756448,-1.707847,2.175844,1.354777,1.540632,-0.285297,-0.843438,1.266841,1.251311,1.843411,-0.481727,3.944976,1.812586,-0.380308,-1.114417,0.565074,-1.336066,-0.984082,0.469635,-2.121398,0.542694,-0.775824,-0.960817,-1.112264,-1.435254,0.312352,0.448457,0.219933,-0.112082,-0.389695,-0.436055,1.137679,3.875806,-0.105278,0.75522,0.651481,-0.484088,-0.589519,-0.633922,-0.662617,-0.677645,0.90027,0.232343,-0.384095,-0.031933,-0.400833,0.678474,1.147288,2.475489,1.161536,-1.025675,1
-0.694406,-0.690883,-0.693558,-0.703305,-0.722508,-0.756541,-0.818585,-0.950749,-1.416089,1.220608,-0.444422,-1.166216,2.177326,0.028413,0.289317,0.024406,-0.03721,-0.044031,-0.006839,0.09928,0.400579,2.485468,-1.924236,-0.971506,-0.730214,-0.597261,-0.439461,2.737339,-0.868004,-0.726171,-0.680522,-0.661662,-0.657012,-0.663916,-0.684121,-0.724548,-0.804205,-0.98631,-1.652964,4.496578,0.413423,0.059235,-0.058856,-0.10386,-0.108388,-0.072425,0.03626,6.85322,-0.896802,2.845126,-0.490668,-0.25236,0.838359,-1.278646,-0.847282,-0.748685,-0.721299,-0.73724,-0.818573,-1.151445,3.356842,0.007054,-0.212282,-0.291382,-0.337417,-0.382771,-0.47181,-0.888801,1.742909,0.840666,6.929926,-1.655838,-0.867511,-0.66852,-0.560936,-0.416536,2.440602,-1.184151,-1.424235,2.464323,3.325776,3.441991,0.082924,-0.072082,-0.118642,-0.129122,-0.118201,-0.087428,-0.02941,0.082231,0.366187,4.311265,-0.700756,-0.067792,3.147206,-0.517714,2.411617,-1.786335,-1.111553,-0.906885,-0.803245,-0.739364,-0.69563,-0.663676,-0.639291,-0.620119,-0.604751,-0.59231,-0.582255,-0.574286,-0.568311,-0.56447,-0.563246,-0.565745,-0.574462,-0.595661,-0.649361,-0.845723,3.433744,-0.078344,-0.207919,-0.218995,-0.163321,0.043558,2.322294,-1.329291,-0.927875,-0.923127,-1.391406,2.810896,2.454396,-0.912144,-0.57888,-0.503612,-0.469796,-0.447795,-0.429494,-0.411537,-0.391799,-0.36818,-0.337747,-0.295401,-0.230538,-0.115795,0.151957,1.928286,1.66128,-1.501897,-1.029083,-0.873171,-0.79544,-0.750102,-0.721873,-0.704306,1
0.400029,-1.205859,-0.894713,-0.870348,-1.007714,1.527259,-1.031364,0.293608,2.457689,-1.357388,0.420346,0.160755,-0.797061,-0.55783,-0.485444,-0.422643,-0.335069,-0.144271,3.153187,-1.302002,-0.381259,-0.333126,3.869342,1.691652,-0.077458,-1.036172,-0.498514,0.406152,0.985003,-1.676162,1.252286,1.634869,-1.011715,-1.144,1.115039,-0.291427,-0.698982,-0.7241,-0.747981,-0.809301,-1.130744,2.998058,0.634213,2.793016,-1.042268,-0.662784,-0.45405,0.801143,-0.897446,-0.797583,2.263009,-1.215221,-1.140163,0.696254,2.803413,-0.802749,4.430616,1.367282,-0.802504,0.889964,-1.419966,-0.996524,-0.83112,-0.693608,-0.479083,3.705429,-1.550647,-1.089877,-0.951301,-0.872566,-0.810159,-0.741647,-0.61549,1.652199,-1.00018,-0.895941,4.209036,0.117709,-1.788938,-1.441264,-1.550235,1.005403,0.937768,4.468461,-0.339491,-0.496298,-0.570222,-0.621088,-0.673642,-0.761113,-1.041275,2.098955,-0.149517,-0.319302,-0.402231,-0.64721,5.024945,-0.564056,-0.31446,-0.261789,2.51979,0.432198,0.499261,0.657934,-1.731594,0.294787,-0.207775,0.020506,-0.960299,-0.641452,-0.507178,-0.402601,4.672498,2.639345,-1.047327,0.983872,-0.84781,0.904688,0.082212,-1.785414,-1.420302,-1.479492,0.915221,2.621688,-0.807788,-0.790492,-0.781708,-0.787779,-0.921267,2.090908,-1.144698,-0.837241,-0.769885,-0.736527,-0.713142,-0.693266,-0.67408,-0.653532,-0.629057,-0.59577,-0.540715,-0.410304,0.647991,-1.187039,-0.911914,-0.87635,-1.058221,1.416445,1.113821,-1.070964,-0.757879,-0.664731,-0.590712,-0.463297,1
-1.023696,-0.96211,-0.680647,-1.699505,-0.034655,1.482476,1.635145,-1.14756,2.940876,-0.297847,-1.527474,-1.094314,-2.108963,2.301966,-0.717938,-0.805392,0.026864,0.176779,1.050026,-1.359287,0.766408,-2.113253,-0.531699,-1.123873,-0.102123,0.22525,-0.809036,0.452689,-0.697713,-1.101342,0.758231,0.550518,-0.365297,-0.513426,1.702132,-0.430348,1.110732,2.036633,0.793875,0.89938,-0.002533,-0.710075,-0.79537,-0.845788,-0.919661,0.376865,0.892644,-0.32628,1.409815,-1.332594,3.056739,-1.611479,0.839988,-0.436635,-0.543798,1.225457,-0.813529,-0.829882,-1.032957,0.076885,-0.274154,-0.742624,-0.608713,-0.489414,2.447855,-0.853773,1.879953,-1.278283,1.144705,1.515093,-1.593417,-0.063305,-0.515526,1.573059,1.346745,-1.092054,2.8738,-0.898386,-0.968142,1.38816,0.285519,-1.44564,-1.116421,1.554349,0.904212,1.647279,-0.546058,-0.370624,1.381246,2.527939,-1.153987,-0.682523,-1.58294,-0.210886,-0.67508,-0.348494,-0.543464,-1.077813,3.862915,-0.515216,-0.51809,-0.427278,3.149415,-0.750453,1.203827,0.481892,-1.793399,-1.460229,-1.68888,1.405473,-0.659798,0.402196,0.912787,-1.409528,0.806816,-0.888479,1.478428,-0.011599,1.148398,-0.259859,-1.005923,-0.758316,4.804519,1.550987,-1.743325,-1.364175,2.247107,-0.975348,-0.818177,-1.351029,-1.290403,-1.522702,-0.019188,-1.247695,0.914031,2.419248,-1.049115,0.436704,0.167083,-0.788576,-1.034259,0.945865,0.024505,-0.357601,-0.557472,2.786943,-1.077059,-0.777016,-0.558619,1.043181,0.544706,-0.566922,-1.089067,-1.080715,1
3.420397,-0.595845,-0.747219,-0.771219,-0.756209,-0.678526,0.146164,-0.883103,-0.972085,-0.953629,-0.943111,-0.926341,1.179582,-1.292261,0.438602,1.290163,-0.859545,0.724539,0.075797,-0.743318,-0.796967,-0.827755,-0.932864,1.006148,1.452443,4.143321,-0.463592,1.842184,3.124909,-1.239425,1.045323,-0.025956,-1.60987,0.698152,-0.693256,1.508041,-0.325518,-1.158032,-1.00889,-0.979104,-0.966789,-0.962026,-0.964843,-0.981607,-1.037802,-1.310329,0.577943,-0.427658,0.006386,0.017813,-0.981382,1.166301,0.690368,-0.936936,0.956426,-1.368081,-1.155803,-1.074641,-1.018784,-0.954452,-0.761525,-0.643902,-1.774358,1.44684,1.471424,-0.595273,-1.07775,0.728976,0.687842,-1.363315,-1.052475,-0.858163,1.234763,-2.331758,-0.095419,-1.298423,3.199394,-0.921843,-1.264867,1.226347,-0.455107,0.185634,1.184955,1.276491,0.179078,1.989108,-0.005604,3.181457,1.163684,0.608907,-1.207404,-1.064269,-0.573589,-0.951129,-1.077891,3.030638,1.31056,3.160074,0.220086,-0.805379,-0.416761,-0.646745,1.207598,1.044366,0.282928,0.540613,-1.117719,-1.408865,3.059915,0.073039,0.221248,-0.948818,-0.673761,-0.55358,1.513727,1.273438,-0.487149,-0.281395,-1.389134,-0.928609,0.045186,-1.537431,-1.19003,-1.083768,2.50931,-1.165822,-1.079576,-1.077454,-1.245247,0.277905,-0.469702,-0.356895,3.173461,-1.153379,1.961268,2.386167,-1.176003,-0.701612,0.882519,0.002813,0.672704,-0.489516,-1.818446,1.2085,1.755424,1.485083,-1.10647,1.591246,-1.958602,0.894359,0.181446,-0.545987,1.652226,-0.381053,1
2.097234,-0.726755,-0.73816,-0.753504,-0.773392,-0.793236,1.827487,-1.091133,-1.59507,1.61792,-0.211336,-0.449158,-0.56125,-0.651544,-0.774917,-1.170947,0.49711,-0.320496,-0.464125,-0.539988,-0.605277,-0.706453,2.105497,-0.559764,-0.687116,-0.846939,-1.340565,2.308206,0.009085,-0.235504,-0.332627,-0.386563,-0.422162,-0.448785,-0.471609,-0.496045,-0.535485,-0.667226,2.332867,0.108762,1.397713,-1.36534,-0.794436,-0.734617,-0.701453,-0.669148,2.425877,-0.835265,-0.866452,-1.039919,2.871722,-0.208547,-0.515172,-0.627886,-0.749195,-1.115237,0.419388,-0.379642,-0.76109,0.962723,2.512332,-0.569893,1.487274,-1.787142,-1.427024,2.191054,-1.631748,1.967743,2.500067,0.038414,-0.545125,-0.826468,-1.416865,2.867425,-0.023326,-0.367586,-0.596769,-1.100223,0.490834,-0.314074,-0.571371,-1.030868,2.316402,-0.017227,-0.269845,-0.409618,-0.549829,-0.831083,-0.985578,1.937622,0.105431,-0.156665,-0.305304,-0.472811,-0.928617,1.951107,0.205918,-0.005673,-0.10939,-0.283875,6.709245,-0.378083,-0.172311,-0.116818,-0.058546,0.040763,0.277552,4.240916,1.975007,-1.532147,-0.860774,-0.650454,-0.511324,-0.325081,4.164389,-1.200947,-0.835098,-0.739624,-0.703693,-0.707184,-0.808202,2.123577,-0.294833,-0.363817,-0.355693,-0.300176,-0.13199,1.525623,-1.124993,-0.788992,-0.803294,-0.205357,-0.222429,5.798816,1.605511,-1.379395,-1.048159,-0.951975,-0.923262,-0.940401,-1.031547,-1.452337,0.340085,0.182021,-0.267306,4.44514,2.040189,-1.137834,-0.824024,-0.752415,-0.725884,-0.71523,-0.712178,-0.713715,1
-1.768816,2.665393,0.888439,-0.64934,-0.826075,-0.730343,1.228598,-1.17054,1.421615,0.351477,0.936189,-0.756935,-0.447224,-0.801938,-0.99794,0.493696,-0.713989,2.140694,0.159643,1.478176,-0.926409,-0.0277,-1.157367,-0.831262,-0.658588,0.408919,1.578329,-0.049852,-1.062419,-0.803296,-0.648804,3.493485,-1.199527,-0.8111,0.261472,0.06964,-0.687136,-0.456046,2.346509,1.198748,1.709562,-0.296213,-0.474064,-0.467214,3.818746,1.814045,0.701591,-1.055172,2.121256,-1.29726,-0.971499,-0.782306,1.403754,3.558443,0.969545,-2.523583,2.22252,3.479574,-0.109008,-0.69793,-0.877877,-1.03636,2.054065,0.838618,1.15693,0.158178,-1.599657,-0.761853,-1.955386,-2.003676,2.572371,0.679165,-0.538048,-0.723384,-0.80863,-0.878736,-0.986765,1.119478,1.82869,1.503313,0.192244,1.61019,2.163967,-0.918122,0.647927,-1.161394,-0.189735,-1.443526,-1.133691,-1.038152,-0.999402,-1.091852,1.354283,-0.829403,1.965632,-1.521696,-1.263742,-1.252112,-1.577719,0.427523,-0.389746,0.049384,-0.954811,1.04736,-1.406822,-1.160599,-1.086869,-1.055759,-1.0488,-1.078192,-1.295713,0.359567,1.195479,-1.334072,-1.230629,1.556948,-0.434896,0.795741,-1.774547,-1.378548,-1.353757,-1.574893,0.944864,-0.815094,-1.034887,-1.371595,0.158039,-1.094797,1.515088,-0.368094,-0.690286,3.404009,0.181845,1.224405,0.8238,-1.282436,-0.992273,-0.713727,0.993146,-1.122763,0.487354,-0.18313,1.131867,-1.126352,-1.542459,2.751856,-0.954895,1.462774,-0.04307,1.268401,1.321378,0.966741,-0.935124,-0.555227,1
2.125842,0.390975,-1.442011,1.015902,-1.147815,-1.030828,-1.129822,1.456766,-0.656389,-0.62381,0.40146,-1.251464,-1.032007,-0.996757,-0.586227,0.064834,-0.176932,-1.282925,0.445416,-1.608113,2.787889,-1.776078,0.434154,0.288937,-0.237492,0.002315,-1.02875,2.057731,0.258981,-0.471864,-0.526495,0.103677,0.537082,-1.596574,0.052897,-0.567564,-0.143096,0.467569,-0.977655,-0.612782,0.613185,-1.105354,-0.753693,0.185752,-1.752984,0.703794,-0.340006,1.024039,1.533215,0.370987,-1.213233,-0.537391,0.60671,-0.067577,-0.689119,-0.747205,-0.765558,1.104881,-0.472221,-1.316725,0.340588,2.115532,1.761477,-1.259329,2.601901,-1.20635,-0.710385,1.16341,-0.456273,-0.439142,-0.783179,1.618979,0.643395,-0.461422,0.104316,-0.010878,-0.076218,-0.161715,0.343019,-0.958466,-1.009849,-1.207044,1.071703,-0.304933,0.99232,-1.275423,-1.028342,-1.010017,-0.746953,-0.737966,2.612575,-0.959118,2.08788,-1.859845,-1.478257,-1.469277,0.477847,-1.683701,0.73715,-1.060454,2.836972,2.399119,4.049578,-0.707253,1.008531,-0.883099,-0.785048,0.829721,0.961794,2.879018,-0.456445,0.814996,2.352576,-1.474181,0.275764,0.92601,-1.255861,0.566375,1.33858,-1.11919,0.739056,1.71523,2.073927,-1.328023,-0.910513,-0.40307,-0.103014,-1.761382,-1.147692,-1.475648,-1.267386,-1.133053,-0.446481,2.154262,-1.635975,-1.175252,-1.539309,-0.091587,0.283245,2.140118,2.677101,3.378767,-0.300405,-0.239425,-0.797106,-0.09887,-1.779072,-0.298677,-0.049138,1.96543,-0.467397,-0.769391,2.569332,0.275409,1
-0.15363,1.507964,1.370823,2.307525,-1.363378,3.805777,-0.552602,0.89332,3.187035,-0.740241,-0.562085,-0.22193,-0.748515,-0.362583,1.838103,-1.065964,0.589216,-1.363244,-1.000816,-0.846688,-0.683422,0.026918,-1.335237,-0.967762,1.044783,-1.304797,-0.553476,-0.756809,-0.762273,-0.736689,-0.660472,0.145423,-0.733553,-0.830408,-0.804131,-0.75207,-0.395232,-1.544256,-0.480261,-0.826465,-0.991903,1.4397,-0.583314,-1.004184,7.18531,1.789023,-0.663467,1.078711,-1.46418,-1.201659,-1.328208,0.988533,-0.651653,-0.836711,-1.156508,3.93857,1.705953,-0.43907,-0.531153,-0.57241,-0.60044,-0.630131,-0.686141,-0.912766,1.088683,0.037259,1.456503,1.828131,-0.808954,-0.595944,-0.391789,0.726027,-0.954886,2.56914,-1.303832,-1.0826,-1.020081,-1.014947,-1.075687,-1.404786,0.683723,-0.420316,-0.111393,1.347058,-0.962594,-1.007669,-1.343715,-0.088283,-0.52542,0.389591,1.904773,-0.692693,-0.594376,-0.657244,1.714813,0.727248,-0.042698,-0.400111,0.1376,-1.254959,-1.264596,0.905461,2.214083,1.421984,-1.186773,-1.201501,-0.407066,-1.073326,0.59473,2.803535,-1.259838,0.306894,2.663887,2.804504,-0.803825,-0.416387,-0.156457,1.161394,0.418086,2.365941,-0.840579,0.697739,0.244936,-0.834475,-0.892443,-0.993379,-1.456009,3.36318,0.184159,-0.631243,-0.526296,-0.516467,-0.516354,-0.596852,0.059266,2.707535,-1.524059,-0.405478,1.535523,-0.811294,-0.773375,3.236936,-0.515663,-0.41793,-0.664594,-0.561162,-0.500954,-0.383137,0.538377,-1.154389,-1.278583,0.544325,-0.259193,-0.284165,1
1.348642,-0.342914,-0.953354,-1.245511,3.265594,-0.491357,-0.555775,0.697521,0.358786,1.93758,-1.710355,1.190895,2.367483,-1.525176,0.387239,0.491961,0.909325,0.732551,-1.07736,0.603899,-1.042604,0.308887,-0.947605,1.021148,1.278715,-0.160181,-0.306191,-0.325786,1.795494,1.841392,1.637014,-0.815034,-0.430936,2.301116,1.98663,1.028901,0.861411,1.549916,-1.570224,0.189961,-0.117594,0.841437,2.16625,-1.258148,-1.143162,-1.097962,-1.104764,1.068259,1.752927,-1.439524,-1.338489,-1.677094,1.19707,-0.332185,-0.350027,0.342903,0.452991,0.259703,-1.384079,-1.184213,0.614334,-0.906129,-1.098634,1.487074,-0.555551,0.366048,3.060669,1.805804,1.784005,-2.216501,-0.021791,-0.980924,0.000991,0.330582,1.463382,-0.927494,-0.903642,-0.288138,0.489879,4.532245,-1.768109,1.793851,-1.205544,0.440896,-0.497214,-0.372837,0.824704,-1.328524,2.36274,0.090192,1.430096,1.188398,-0.410265,2.304034,0.460189,-1.178757,-0.907095,-1.108166,-1.150946,1.296148,0.367217,-1.694453,-1.385845,-1.307511,-1.291477,-1.333844,-1.579402,0.596685,-0.751161,-0.831968,-0.992858,-0.951443,-0.860323,2.014986,-0.451036,-1.390796,0.533532,-0.900903,1.083664,-0.708695,-0.821211,-0.925758,-0.757154,-0.85226,-0.908285,-0.984373,0.529822,-0.51647,-0.584962,0.974321,0.07577,2.228747,2.056831,2.288698,-1.022316,-0.672452,0.91756,-1.402799,-1.316564,-0.998444,0.539532,0.4136,-1.428149,-1.195523,-1.12288,-1.077458,-1.03867,-0.994975,-0.926838,-0.756517,2.124463,0.230329,-1.459463,-1.326511,1
-0.642969,-0.675344,-0.6696,-0.58866,0.587667,-1.357114,-1.397679,-0.318183,-0.781007,-0.973625,1.506576,-1.690872,0.090647,2.029453,-0.29226,-1.025806,-0.925806,-0.953781,-1.049199,0.911994,-0.535267,2.12593,-0.024682,-0.692355,-0.802167,-0.86816,-0.935395,-1.048003,1.730011,1.329554,-0.791459,-0.924022,-1.181589,1.361796,-1.31195,-1.641911,2.004807,2.874941,-1.01479,1.334173,-0.432431,-0.871776,2.896988,0.338358,-1.138929,-0.952989,-0.995966,-1.197738,-1.37122,2.639632,3.45046,1.726145,-0.795014,-0.809018,-1.085145,0.720512,-0.302156,0.991237,-1.444307,-0.305929,5.692558,-0.65577,-0.65451,-0.710762,-0.807571,1.782413,-1.011018,0.995698,-0.325109,-0.473452,-0.537083,-0.57605,-0.6058,-0.634776,-0.677913,-0.833569,4.158517,0.400948,-1.443166,1.583252,-0.823619,-0.739971,-0.753112,-0.788235,-0.865188,-1.148397,3.003616,1.910482,-0.704219,-0.669514,-0.769656,-0.42677,-0.544751,-0.541151,-0.374555,-0.853581,3.458094,0.658709,-0.660232,-0.856492,1.918151,3.152815,-0.417127,1.856777,-1.696253,1.688601,-1.201639,-1.005163,-1.127989,-0.397521,-0.520031,1.758406,-1.062093,-0.923553,-1.096655,-0.129392,1.876269,0.205616,-0.49478,-0.082782,-1.099365,-1.0417,1.281227,2.924324,3.198555,-0.922934,1.848333,-0.709161,1.189086,-1.142164,-0.857309,1.00849,-1.439915,-1.32856,-1.576803,0.585191,-0.69784,-0.861957,-0.997044,0.958069,-0.20294,0.008322,-1.769918,1.116829,0.821167,-0.421944,-0.522682,-0.126097,-1.53212,2.519076,1.26678,-1.180198,1.917525,-0.526882,1
