@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute target {1,2,3}

@data
-0.471675,1.370665,1.017673,-0.51948,1.405672,1.510512,-0.444115,-1.078817,-1.078817,3
-0.505197,1.391177,1.123036,-0.526172,1.382773,1.4984,-0.383979,-1.081973,-1.081973,3
-0.474084,1.366954,0.422121,-0.504373,1.349642,1.496495,-0.399445,-1.089503,-1.089503,3
-0.472036,1.411803,-0.461708,-0.05314,1.396244,1.565101,-0.395584,-1.086939,-1.086939,3
-0.389208,1.393768,-0.389264,1.352849,1.427486,1.307289,-0.283243,-1.104917,-1.104917,3
-0.512027,1.411769,1.16587,-0.458484,1.410336,1.45882,-0.394063,-1.086464,-1.086464,3
-0.438397,1.367631,-0.416786,1.383157,1.447889,1.361846,-0.346244,-1.093336,-1.093336,3
-0.567566,1.340931,1.122805,-0.559504,1.397163,1.600566,-0.462935,-1.065996,-1.065996,3
-0.485749,1.086046,1.416971,-0.506301,1.42551,1.435168,-0.378042,-1.085648,-1.085648,3
-0.392113,1.348626,0.801638,-0.416364,1.395442,1.49407,-0.312994,-1.1073,-1.1073,3
-0.485596,1.424466,1.111559,-0.538233,1.455625,1.549462,-0.375316,-1.06464,-1.06464,3
-0.506481,1.41263,1.383062,-0.48041,1.307828,1.518531,-0.417488,-1.075179,-1.075179,3
-0.441464,1.403371,-0.466534,1.377894,1.472348,1.113776,-0.355774,-1.096241,-1.096241,3
-0.422154,1.357338,1.136135,-0.397046,1.360792,1.486195,-0.439806,-1.096207,-1.096207,3
-0.437573,1.440539,-0.444222,-0.063423,1.423698,1.515232,-0.44273,-1.082128,-1.082128,3
-0.554442,1.489638,-0.559284,1.331524,1.531247,1.295222,-0.451768,-1.056966,-1.056966,3
-0.439051,1.342842,-0.448522,1.304121,1.455364,1.0295,-0.364444,-1.094855,-1.094855,3
-0.461479,1.441415,1.063571,-0.480313,1.376507,1.440546,-0.375777,-1.088725,-1.088725,3
-0.391731,1.267738,1.177871,-0.404861,1.256621,1.425949,-0.3158,-1.116425,-1.116425,3
-0.382915,1.31711,0.995053,-0.393231,1.35624,1.335155,-0.310962,-1.118353,-1.118353,2
-0.500227,1.518298,1.148629,-0.492207,1.407487,1.468006,-0.408159,-1.073023,-1.073023,3
-0.509586,1.380383,1.192316,-0.535663,1.395882,1.477596,-0.389507,-1.077152,-1.077152,3
-0.422498,1.412367,0.932308,-0.446345,1.283448,1.438301,-0.395256,-1.104576,-1.104576,3
-0.484999,1.321093,1.012367,-0.529458,1.438878,1.538348,-0.412354,-1.082911,-1.082911,3
-0.461554,1.40782,1.098819,-0.425738,1.303715,1.455772,-0.376972,-1.091328,-1.091328,3
-0.497709,1.4175,0.992958,-0.489152,1.272653,1.483956,-0.417483,-1.073557,-1.073557,3
-0.419272,1.389596,1.031348,-0.440968,1.420186,1.457291,-0.352098,-1.09456,-1.09456,3
-0.462997,1.384516,1.181297,-0.448324,1.274757,1.422368,-0.337785,-1.092107,-1.092107,3
-0.490109,1.431771,-0.509949,1.270782,1.476429,1.346506,-0.421439,-1.087868,-1.087868,3
-0.422842,1.450787,0.897565,-0.444783,1.339671,1.41401,-0.341305,-1.096892,-1.096892,3
-0.496381,1.428777,-0.510341,1.358976,1.522844,1.328963,-0.446537,-1.071401,-1.071401,3
-0.588616,1.462511,1.029911,-0.505496,1.429806,1.475074,1.191715,-1.066159,-1.066159,2
-0.458863,1.387636,1.194931,-0.473726,1.357884,1.476505,-0.434289,-1.089836,-1.089836,3
-0.466495,1.330266,1.168397,-0.410626,1.420017,1.470548,-0.380196,-1.097775,-1.097775,3
-0.501234,1.423578,-0.465643,1.361541,1.517855,1.259029,-0.410308,-1.08365,-1.08365,3
-0.474472,1.293249,1.197247,-0.487539,1.495102,1.492471,-0.398232,-1.080443,-1.080443,3
-0.441602,1.339112,0.979247,-0.43021,1.39682,1.396512,-0.358716,-1.103827,-1.103827,3
-0.413558,1.332168,0.803946,-0.414827,1.506298,1.507945,-0.320513,-1.105433,-1.105433,3
-0.460377,1.397311,1.073878,-0.547673,1.347718,1.432925,1.23791,-1.082401,-1.082401,3
-0.412609,1.358772,1.099774,-0.464145,1.311296,1.37896,-0.344361,-1.101838,-1.101838,3
-0.346452,1.174564,0.964579,-0.330115,1.289663,1.519797,-0.26508,-1.137664,-1.137664,3
-0.554935,1.444484,1.160342,-0.503941,1.422106,1.486604,1.276638,-1.066346,-1.066346,3
-0.459717,1.323255,1.243598,-0.484508,1.37975,1.430899,-0.391334,-1.091724,-1.091724,3
-0.439871,1.42367,1.151993,-0.4934,1.425784,1.481061,-0.359422,-1.080473,-1.080473,3
-0.318899,1.289737,1.019462,-0.36092,1.320052,1.374569,-0.245105,-1.126349,-1.126349,3
-0.37029,1.417149,0.886628,-0.454367,1.273417,1.408807,-0.266202,-1.109692,-1.109692,3
-0.570053,1.37289,1.155932,-0.499813,1.364088,1.412731,-0.454142,-1.076103,-1.076103,3
-0.442908,1.416022,1.085271,-0.493285,1.379547,1.474473,-0.372602,-1.084963,-1.084963,3
-0.470858,1.437061,1.159768,-0.489816,1.29291,1.473666,-0.425512,-1.082837,-1.082837,3
-0.453995,1.385939,1.242211,-0.534286,1.252098,1.454431,-0.40641,-1.083557,-1.083557,3
-0.499884,1.415592,1.217315,-0.472392,1.301075,1.472502,1.325832,-1.074508,-1.074508,3
-0.489018,1.386052,1.096626,-0.469482,1.260189,1.484536,1.094597,-1.096683,-1.096683,3
-0.519513,1.446048,1.057675,-0.559708,1.437758,1.473481,-0.430314,-1.075103,-1.075103,3
-0.439707,1.380605,0.869286,-0.482544,1.304423,1.501809,-0.326741,-1.096765,-1.096765,2
-0.494558,1.45947,1.212846,-0.483538,1.464535,1.454521,-0.377678,-1.083423,-1.083423,3
-0.471819,1.515674,-0.542072,1.197636,1.471161,1.134437,-0.345566,-1.090159,-1.090159,3
-0.502966,1.451468,1.245734,-0.517089,1.297403,1.469755,-0.370351,-1.079552,-1.079552,3
-0.453979,1.315625,1.21454,-0.450356,1.351499,1.432697,-0.382484,-1.098696,-1.098696,3
-0.404248,1.251269,1.15145,-0.397604,1.394479,1.443664,-0.297691,-1.112366,-1.112366,3
-0.407522,1.371136,0.992257,-0.436122,1.426631,1.446778,-0.276117,-1.094348,-1.094348,3
-0.452393,1.3611,1.315726,-0.478848,1.378179,1.511724,-0.34349,-1.092079,-1.092079,3
-0.488541,1.50743,1.666992,-0.493831,1.324,1.329354,-0.381625,-1.068725,-1.068725,3
-0.544121,1.468232,-0.514879,1.407633,1.491191,1.036383,-0.396636,-1.06656,-1.06656,3
-0.561635,1.457244,1.544189,0.438244,-0.517863,1.444306,1.586023,-1.057998,-1.057998,3
-0.51386,1.360352,1.138511,-0.467041,1.435172,1.548183,-0.385763,-1.085796,-1.085796,3
-0.45196,1.421416,-0.46353,1.311567,1.428513,1.271402,-0.351444,-1.09585,-1.09585,3
-0.409236,1.282802,0.753657,-0.463327,1.452451,1.518431,-0.342603,-1.10579,-1.10579,3
-0.504617,1.428295,0.630332,-0.493499,1.3939,1.465216,-0.428612,-1.078774,-1.078774,3
-0.555388,1.106028,1.449955,-0.54619,1.376503,1.484173,-0.442328,-1.075395,-1.075395,3
-0.380601,1.305425,1.059297,-0.370393,1.347204,1.397621,-0.293803,-1.120621,-1.120621,3
-0.491876,1.443255,1.121109,-0.488608,1.437673,1.452309,-0.359541,-1.092404,-1.092404,3
-0.451187,1.41524,1.163713,-0.442109,1.427328,1.497389,-0.378215,-1.086717,-1.086717,3
-0.454942,1.417921,-0.510847,1.396441,1.479652,1.355452,-0.386185,-1.088948,-1.088948,3
-0.470899,1.373393,1.230382,-0.500955,1.301158,1.463402,-0.407328,-1.083981,-1.083981,3
-0.47452,1.412155,1.112553,-0.501945,1.325262,1.390794,-0.399942,-1.089276,-1.089276,3
-0.456173,1.354446,1.248395,-0.534941,1.352394,1.535976,-0.471746,-1.07609,-1.07609,3
-0.430091,1.356762,1.158205,-0.45244,1.368825,1.490117,-0.356377,-1.091839,-1.091839,3
-0.413666,1.355302,0.942978,-0.456607,1.391264,1.442004,-0.422781,-1.102438,-1.102438,3
-0.410993,0.921526,1.348696,-0.43388,1.454396,1.450425,-0.386481,-1.108335,-1.108335,3
-0.527343,1.395642,1.025863,-0.428891,1.418369,1.382582,0.684507,-1.093299,-1.093299,3
-0.429213,1.451086,-0.510573,1.362391,1.446142,1.302033,-0.428857,-1.089432,-1.089432,2
-0.490053,1.475084,1.195241,-0.544919,1.380978,1.440913,0.843267,-1.073058,-1.073058,3
-0.397137,1.345806,0.900844,-0.373652,1.434778,1.46152,-0.316519,-1.112832,-1.112832,3
-0.450146,1.432472,-0.453466,-0.297527,1.426275,1.460391,-0.348432,-1.094327,-1.094327,3
-0.485995,1.408761,1.287691,-0.501862,1.469456,1.510843,-0.391656,-1.073125,-1.073125,3
-0.523724,1.424105,1.354349,-0.476221,1.425967,1.441528,-0.469024,-1.074006,-1.074006,3
-0.489758,1.38154,1.207115,-0.510862,1.401048,1.467013,-0.436852,-1.075486,-1.075486,3
-0.430583,1.413098,0.823359,-0.47156,1.259091,1.502282,-0.412586,-1.094272,-1.094272,3
-0.486277,1.417638,0.649502,-0.516968,1.423528,1.494792,-0.386841,-1.086526,-1.086526,3
-0.422484,1.482341,-0.331044,-0.653175,1.454657,1.563826,-0.392373,-1.048987,-1.048987,3
-0.401188,1.31849,1.113035,-0.458575,1.342521,1.416571,-0.37207,-1.097569,-1.097569,3
-0.426242,1.268057,0.830712,-0.481911,1.444656,1.474934,-0.317402,-1.103976,-1.103976,3
-0.333212,1.376129,0.865311,-0.421088,1.42647,1.448738,-0.331099,-1.105354,-1.105354,3
-0.510826,1.450435,0.891388,-0.502852,1.28369,1.471836,-0.391771,-1.085355,-1.085355,3
-0.459979,0.915886,1.414955,-0.483929,1.251336,1.41458,-0.445335,-1.098498,-1.098498,3
-0.446717,1.494648,0.713821,-0.477511,1.488246,1.466335,-0.352868,-1.08316,-1.08316,3
-0.476785,1.457922,-0.497889,1.375246,1.491619,1.295418,-0.400152,-1.08934,-1.08934,3
-0.495192,1.427972,1.230457,-0.527905,1.410892,1.515618,-0.383876,-1.073433,-1.073433,3
-0.445395,1.350979,-0.498021,1.402313,1.463955,0.915185,-0.382701,-1.094398,-1.094398,3
-0.502353,1.461851,-0.491596,1.279292,1.45122,1.301914,-0.44942,-1.082777,-1.082777,3
-0.502335,1.145362,1.38722,-0.52305,1.414134,1.499375,-0.467071,-1.075827,-1.075827,3
-0.427315,1.408482,0.743006,-0.452162,1.397055,1.462784,-0.346485,-1.09547,-1.09547,3
-0.542567,1.452703,1.373884,-0.52092,1.369218,1.4434,-0.423285,-1.06696,-1.06696,3
-0.409879,1.420629,1.083815,-0.412138,1.35205,1.338181,-0.272998,-1.104361,-1.104361,3
-0.480148,1.421342,1.276512,-0.485222,1.309525,1.49232,-0.449794,-1.077837,-1.077837,3
-0.519559,1.386777,0.824239,-0.433678,1.488157,1.503974,-0.39973,-1.082531,-1.082531,3
-0.560091,1.394662,1.048585,-0.53937,1.457402,1.52827,-0.465168,-1.065236,-1.065236,3
-0.490954,1.370502,0.930287,-0.465501,1.420193,1.449434,1.182095,-1.091896,-1.091896,3
-0.453923,1.123955,1.379604,-0.426034,1.390388,1.456635,-0.34064,-1.101266,-1.101266,3
-0.47678,1.446334,-0.517347,1.406577,1.439136,0.842165,-0.358663,-1.08905,-1.08905,3
-0.472467,1.437036,1.274026,-0.51884,1.24421,1.496272,-0.37879,-1.075767,-1.075767,3
-0.449025,1.506862,-0.481268,1.321172,1.441502,1.085876,-0.351479,-1.081083,-1.081083,3
-0.301558,1.866474,-0.337144,-0.096186,0.993243,1.031512,-0.250166,-1.09628,-1.09628,3
-0.527181,1.401157,0.973115,-0.518305,1.43111,1.510328,-0.45735,-1.076494,-1.076494,3
-0.455713,1.433949,-0.441545,1.462553,1.227395,1.54031,-0.40602,-1.09113,-1.09113,3
-0.396062,1.413845,1.264832,-0.416032,1.328923,1.461253,-0.366382,-1.094793,-1.094793,3
-0.884255,1.484457,-0.935044,1.504639,1.764686,-0.818343,-1.562144,-0.189902,-0.16655,2
-0.972364,1.401251,-0.923181,1.92283,1.369552,-1.557777,-0.23038,-1.640499,-0.051992,2
-0.942378,1.422753,-0.92602,1.353633,1.566557,-1.731183,-0.057416,-1.624198,-0.068927,2
-0.709466,1.316637,-0.75146,1.339355,1.540482,-1.85943,-0.220415,-1.733076,-0.467774,2
-0.809611,1.391174,-0.85394,1.401105,1.563207,-1.792732,0.102882,-1.660683,-0.309141,3
-0.981103,1.398425,-0.972142,1.236149,1.547303,-1.823935,-0.046043,-1.680961,-0.150648,3
-0.90295,1.399478,-1.029762,1.706315,-0.710787,-1.803835,0.073181,-1.593879,-0.040775,3
-0.847496,1.300446,-0.999667,1.529236,1.804824,-1.887155,0.26112,-1.636037,0.127304,2
-1.027756,1.348057,-0.887347,1.4711,1.684956,-1.757171,0.160534,-1.598073,0.010216,3
-0.971432,1.517801,-0.988191,1.472764,1.299824,-1.606778,-0.057274,-1.535146,-0.21078,3
-0.73713,1.435715,-0.738888,1.459177,1.422308,-1.77083,-0.062594,-1.756307,-0.266065,3
-1.036097,1.335872,-1.003808,1.619282,0.129607,-1.672505,0.134912,-1.474562,-0.199727,2
-1.002929,1.356032,-0.932589,1.616793,1.509665,-1.819837,0.148992,-1.792324,0.039403,2
-0.940274,1.454371,-1.036815,1.517982,1.551505,-1.67913,0.05902,-1.611776,-0.000089,2
-1.006432,1.568306,-1.087057,1.576543,1.533805,-1.56387,-0.117406,-1.396562,-0.142893,3
-0.998322,1.545281,-0.966841,1.50736,1.68527,-1.541274,-0.081052,-1.413136,-0.276995,2
-0.887316,1.345199,-0.771267,1.621113,1.508036,-1.896691,0.048864,-1.682673,-0.042691,2
-0.909058,1.528942,-0.83458,1.414437,1.524834,-1.817675,-0.116209,-1.617129,-0.068377,2
-1.127762,1.49097,-1.162291,1.559732,1.743854,-1.007674,0.003763,-1.473209,-0.105587,2
-0.872913,1.507948,-0.971884,1.532055,1.381092,-1.68766,-0.039595,-1.708059,-0.095777,2
-0.957917,1.494689,-0.975634,1.492894,1.290372,-1.804073,0.30955,-1.74884,-0.442929,2
-0.986171,1.515373,-0.899681,1.578579,1.752368,-1.617456,-0.025983,-1.418044,-0.181891,2
