@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute target {1,2}

@data
-1.617898,-1.649374,-1.655097,-1.655097,-1.65939,-0.743709,0.31934,1.343758,1.715754,1.770122,1.793014,1.774415,1.770122,1.770122,1.770122,1.761538,1.76583,-1.494853,-1.609313,-1.636498,-1.649374,-0.789493,-0.161393,0.290725,0.323632,0.323632,0.323632,0.327925,0.327925,0.332217,0.332217,0.336509,0.332217,0.327925,0.323632,0.327925,0.323632,0.323632,0.323632,0.323632,0.323632,0.323632,0.327925,0.327925,0.327925,0.327925,0.327925,0.327925,0.327925,0.323632,0.323632,0.323632,0.327925,0.327925,0.323632,0.323632,0.327925,0.332217,0.327925,0.327925,0.336509,0.332217,0.327925,-1.087089,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,-1.099966,2
-1.114219,-1.114219,-1.111975,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,1.035275,0.537167,0.220801,0.034571,-0.052934,-0.124734,-1.098513,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-1.114219,-0.176339,0.882701,0.967963,1.003863,1.028544,1.028544,1.017325,0.997131,0.979182,0.976938,0.97245,0.967963,0.952257,0.943282,0.938795,0.941038,0.936551,0.934307,0.932063,0.932063,0.932063,0.927576,0.927576,0.934307,0.941038,0.954501,0.956744,1.003863,1.039762,1.035275,1.017325,1.010594,1.015081,1.006106,1.003863,0.997131,0.992644,-1.111975,-1.114219,-1.114219,-1.114219,-1.109731,-1.105244,-1.100756,-1.096269,-1.091782,-1.087294,-1.082807,-1.078319,-1.073832,-1.069344,2
-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,0.276901,0.987837,0.385802,0.083757,-0.066238,-0.168974,-0.238835,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,0.231697,0.823459,0.8851,0.917976,0.922085,0.913866,0.903593,0.903593,0.895374,0.891264,0.891264,0.88921,0.8851,0.8851,0.8851,0.887155,0.887155,0.883046,0.883046,0.88921,0.88921,0.891264,0.893319,0.897429,0.901538,0.905648,0.905648,0.911812,0.942633,0.954961,0.950852,0.934414,0.92414,0.913866,0.911812,0.913866,0.901538,0.903593,0.905648,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,-1.192228,2
-1.588853,-1.639273,-1.639273,-1.643474,-1.643474,-0.751333,0.499347,1.346671,1.615574,1.705208,1.705208,1.722015,1.713612,1.70941,1.713612,1.713612,1.70941,1.609972,-1.531431,-1.598657,-1.625267,-1.63367,-0.787746,-0.052465,0.248651,0.293468,0.297669,0.297669,0.297669,0.293468,0.297669,0.297669,0.301871,0.297669,0.297669,0.297669,0.297669,0.301871,0.301871,0.301871,0.301871,0.301871,0.301871,0.301871,0.297669,0.301871,0.301871,0.301871,0.297669,0.297669,0.301871,0.301871,0.301871,0.306073,0.301871,0.301871,0.297669,0.301871,0.301871,0.297669,0.297669,0.297669,0.271059,-1.087461,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,-1.095864,2
-0.815138,-0.904864,-0.917162,-0.919224,-0.913359,-0.896915,-0.851263,-0.42534,0.643262,0.262685,0.135183,0.051003,-0.234961,-0.875767,-0.906608,-0.916385,-0.924062,-0.925332,-0.900214,0.880465,1.011455,1.027414,1.04733,1.062546,1.07297,1.086533,1.095364,1.09992,1.111364,1.115852,1.120329,1.125791,1.120356,1.12055,1.124874,1.126283,1.125777,1.129379,1.131492,1.12372,1.12977,1.132657,1.126498,1.133683,1.122737,1.11932,1.126303,1.115812,1.109859,1.093935,1.045898,-0.476619,-0.856645,-0.899346,-0.913669,-0.927268,-0.93599,-0.94153,-0.947841,-0.953489,-0.959378,-0.965641,-0.971115,-0.977372,-0.983083,-0.988917,-0.99527,-1.00068,-1.006896,-1.012683,-1.018458,-1.024904,-1.029678,-1.033411,-1.034412,-1.027477,1
-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.135128,-1.135128,-1.132974,0.974162,0.47,0.136048,-0.032006,-0.131115,-0.20006,-1.120046,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-0.260387,0.827653,0.91168,0.950462,0.976316,0.989243,0.980625,0.980625,0.963389,0.95908,0.95908,0.950462,0.941844,0.943998,0.943998,0.941844,0.941844,0.937535,0.931071,0.93538,0.931071,0.928916,0.933226,0.928916,0.931071,0.937535,0.943998,0.976316,1.017252,1.010789,0.993553,0.98278,0.969853,0.963389,0.967698,0.965544,0.967698,0.969853,-1.128665,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,-1.132974,2
-1.670826,-1.707826,-1.707826,-1.712096,-1.712096,-0.797036,0.473802,1.371785,1.535443,1.626522,1.694831,1.775949,1.70337,1.70337,1.70337,1.699101,1.699101,1.699101,-1.352049,-1.643786,-1.685057,-1.697865,-1.702134,-0.573607,0.146487,0.241835,0.256066,0.260336,0.260336,0.256066,0.260336,0.256066,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.260336,0.264605,0.256066,0.260336,0.260336,0.260336,0.264605,0.264605,0.260336,0.264605,0.264605,0.264605,0.264605,0.264605,0.260336,0.256066,0.256066,0.260336,0.260336,0.260336,0.260336,0.260336,-1.13289,-1.15566,-1.15566,-1.15566,-1.15566,-1.15566,-1.15566,-1.15566,-1.15566,-1.15566,2
-1.326508,-1.525309,-1.571141,-1.649325,-0.785403,1.261135,1.68572,1.755818,1.859024,1.908994,1.872925,1.887092,1.909066,1.956822,2.116091,-1.659372,-1.574135,-1.523149,-0.708342,0.231873,0.379178,0.428504,0.437111,0.439165,0.446456,0.445422,0.444353,0.437689,0.440609,0.439983,0.440155,0.443071,0.439365,0.443567,0.44416,0.439623,0.442739,0.439292,0.439642,0.437359,0.441656,0.439418,0.440194,0.439649,0.437282,0.439274,0.439637,0.439685,0.440135,0.442563,0.436319,0.429498,0.412711,0.367875,-0.399097,-0.924646,-0.960003,-0.973906,-0.980403,-0.982767,-0.982632,-0.982986,-0.982545,-0.982887,-0.982689,-0.982609,-0.983039,-0.98255,-0.982842,-0.982722,-0.982589,-0.983095,-0.98203,-0.980024,-0.975498,-0.963658,1
-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,1.02649,1.005066,1.008637,1.008637,1.008637,1.008637,1.012208,-1.158695,-1.158695,-1.158695,-1.162265,-1.162265,-1.158695,-1.158695,-1.158695,0.58374,0.812256,0.815827,0.815827,0.819397,0.822968,0.819397,0.819397,0.822968,0.819397,0.819397,0.819397,0.822968,0.822968,0.822968,0.819397,0.819397,0.822968,0.822968,0.822968,0.822968,0.822968,0.819397,0.819397,0.819397,0.819397,0.815827,0.815827,0.819397,0.819397,0.819397,0.819397,0.819397,0.819397,0.815827,0.819397,0.819397,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,-1.162265,2
-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,1.781253,1.781253,1.781253,1.781253,1.781253,1.77276,-0.718487,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,0.61065,0.623389,0.640375,0.65453,0.661607,0.671516,0.680008,0.688501,0.695579,0.69841,0.704072,0.711149,0.718226,0.721057,0.726719,0.730966,0.735212,0.738043,0.735212,0.740874,0.743705,0.740874,0.739459,0.739459,0.74229,0.74229,0.732381,0.634713,0.529967,0.488918,0.486087,0.486087,0.484672,0.484672,0.483257,0.483257,0.484672,0.486087,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,-1.114822,2
-1.630298,-1.717631,-1.723453,-1.72782,-1.72782,-0.809365,0.499179,1.327389,1.700011,1.752411,1.784434,1.761145,1.765511,1.765511,1.761145,1.756778,1.756778,-1.564798,-1.676876,-1.704531,-1.717631,-0.866132,-0.199488,0.177501,0.261923,0.285212,0.293945,0.293945,0.289579,0.289579,0.289579,0.289579,0.289579,0.289579,0.289579,0.289579,0.289579,0.298312,0.298312,0.293945,0.298312,0.298312,0.293945,0.298312,0.293945,0.298312,0.293945,0.298312,0.298312,0.289579,0.289579,0.289579,0.293945,0.293945,0.293945,0.293945,0.293945,0.293945,0.293945,0.289579,0.289579,0.289579,0.289579,0.289579,0.289579,-1.122309,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,-1.158698,2
0.979379,0.998138,0.979379,0.979379,0.979379,0.998138,0.998138,0.998138,0.998138,-0.258667,0.266565,0.397873,0.472906,0.491664,0.510423,1.016896,0.998138,0.998138,0.998138,0.998138,0.979379,0.979379,0.998138,0.979379,-0.202392,-0.952723,-0.99024,-1.027756,-1.046514,-1.046514,-1.065273,-1.065273,-1.084031,-1.084031,-1.084031,-1.102789,-1.102789,-1.121547,-1.121547,-1.121547,-1.140306,-1.140306,-1.140306,-1.140306,-1.121547,-1.121547,-1.140306,-1.140306,-1.140306,-1.121547,-1.084031,-1.027756,-1.008998,-1.008998,-1.008998,-1.008998,-0.99024,-0.99024,-0.99024,0.979379,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,0.998138,2
-1.105879,-1.107309,-1.107309,-1.105879,-1.107309,-1.107309,-1.105879,-1.107309,-1.107309,-1.107309,1.818669,1.818669,1.818669,1.818669,1.818669,1.818669,1.795787,-1.105879,-1.105879,-1.105879,-1.105879,-1.107309,-1.107309,-1.107309,-1.107309,0.3614,0.588786,0.597366,0.613097,0.621678,0.631689,0.640269,0.64885,0.660291,0.668871,0.670301,0.677452,0.683172,0.691753,0.691753,0.694613,0.698903,0.698903,0.701763,0.706054,0.708914,0.708914,0.707484,0.707484,0.710344,0.708914,0.687462,0.581635,0.494399,0.468658,0.465797,0.462937,0.460077,0.461507,0.462937,0.464367,0.462937,-1.081567,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,-1.105879,2
-1.201475,-1.197884,-1.197884,-1.197884,-1.201475,-1.197884,-1.197884,-1.197884,0.992198,0.977837,0.981427,0.981427,0.981427,0.985017,0.985017,-1.197884,-1.201475,-1.197884,-1.197884,-1.197884,-1.201475,-1.201475,-1.197884,-1.197884,0.827044,0.787551,0.798322,0.794731,0.801912,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.791141,0.794731,0.798322,0.798322,0.798322,0.798322,0.801912,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.798322,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.794731,0.798322,0.794731,0.794731,0.798322,-1.194294,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,-1.197884,2
-1.680906,-1.717944,-1.722217,-1.722217,-1.722217,-0.773482,0.453038,1.387528,1.478698,1.574142,1.65534,1.692377,1.700925,1.700925,1.696651,1.692377,1.692377,1.692377,0.826264,-1.626774,-1.68518,-1.703699,-1.712246,-0.715076,0.042773,0.192349,0.247905,0.252179,0.252179,0.252179,0.252179,0.256453,0.256453,0.260726,0.256453,0.260726,0.260726,0.260726,0.260726,0.260726,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.252179,0.252179,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.256453,0.260726,0.256453,0.252179,0.252179,0.252179,0.252179,-1.024198,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,-1.165227,2
0.548752,0.608727,0.616345,0.619359,0.619093,0.615005,0.615545,0.592245,-0.276859,-0.945467,-0.975125,-0.966704,-0.920818,0.292842,0.584175,0.625305,0.653551,0.691917,0.712497,1.434459,-1.135524,-1.084264,-1.002297,-0.992608,-0.970682,-1.040295,-0.999482,-1.006943,-1.008773,-0.98133,-0.988683,-1.011825,-1.01047,-0.999246,-1.032512,-0.995124,-1.009415,-1.011257,-1.005203,-0.97138,-0.987566,-1.013473,-0.978353,-1.004946,-0.979999,-0.979255,-0.991515,-0.965727,-0.983231,-1.015358,-1.021909,-1.112697,0.738334,0.640676,0.616791,0.633393,0.683378,0.735583,0.790378,0.844572,0.899016,0.953769,1.00775,1.062551,1.116735,1.17109,1.226043,1.279835,1.334666,1.388902,1.443156,1.498351,1.550987,1.60174,1.647937,1.680865,1
0.540151,0.59898,0.606382,0.609179,0.610282,0.609787,0.607277,0.624143,0.583425,-0.282292,-0.112929,-0.024254,0.041732,0.095322,0.625392,0.614509,0.624201,0.628042,0.613199,0.573457,0.840291,-0.894054,-0.95213,-0.968284,-0.99588,-1.02741,-1.0382,-1.041327,-1.064405,-1.085595,-1.084883,-1.097128,-1.101754,-1.119046,-1.121314,-1.124005,-1.113965,-1.119777,-1.123148,-1.139497,-1.140409,-1.141325,-1.148482,-1.144758,-1.13461,-1.15164,-1.162284,-1.160004,-1.173515,-1.202286,-1.177007,-1.113603,-0.343456,0.520946,0.571035,0.619707,0.680354,0.734443,0.784371,0.833727,0.883327,0.933233,0.982385,1.032333,1.081685,1.131201,1.181294,1.23027,1.280242,1.329648,1.379067,1.429386,1.477272,1.523382,1.56518,1.59442,1
-0.81549,-0.902318,-0.914577,-0.92064,-0.926668,-0.93616,-0.969894,1.249922,1.248305,1.234821,1.210197,1.149752,0.58392,-0.811797,-0.881657,-0.911443,-0.935529,-0.971129,-1.072313,1.257835,1.102509,1.078839,1.067044,1.060559,1.057144,1.061938,1.057134,1.06104,1.061518,1.061043,1.061519,1.063906,1.056967,1.057827,1.057327,1.057631,1.057604,1.057404,1.05798,1.057404,1.05761,1.05766,1.057407,1.060599,1.066991,1.082065,1.115096,1.253613,-1.074833,-0.971196,-0.941536,-0.928201,-0.922513,-0.920198,-0.91987,-0.919895,-0.920151,-0.919788,-0.920151,-0.919895,-0.91987,-0.920198,-0.91979,-0.920106,-0.919923,-0.919849,-0.920247,-0.919795,-0.920064,-0.919954,-0.91983,-0.920299,-0.919314,-0.917458,-0.913271,-0.902318,1
0.777752,0.891893,0.873692,0.831521,0.863713,0.807467,0.873753,-0.318918,-1.033919,-1.03728,-1.138874,-1.220089,0.949402,0.918525,0.901093,0.876915,0.829139,0.725702,0.387341,4.407448,-0.656218,-0.729319,-0.913697,-0.73644,-0.888101,-0.898201,-1.031388,-0.987584,-1.006189,-1.039839,-0.955229,-0.997916,-0.994555,-1.045417,-1.025849,-1.021074,-1.022048,-1.081259,-0.984088,-1.043237,-0.976388,-1.032605,-1.04355,-1.029631,-0.992377,-1.016817,-1.011926,-1.080213,-0.911942,-0.923394,-0.918337,-0.927473,0.820436,0.821723,0.824039,0.825084,0.825206,0.824299,0.824636,0.824398,0.824375,0.824679,0.8243,0.824594,0.824424,0.824355,0.824725,0.824305,0.824555,0.824453,0.824338,0.824773,0.823858,0.822136,0.818249,0.808082,1
1.242228,1.264117,1.264117,1.242228,1.264117,1.264117,1.264117,1.242228,1.242228,1.264117,0.060196,-0.071141,0.016417,0.082086,0.125865,0.169643,0.191533,1.264117,1.264117,1.242228,1.242228,1.242228,1.264117,1.264117,1.264117,1.264117,0.32287,-0.727825,-0.968609,-0.968609,-0.902941,-0.881051,-0.881051,-0.859162,-0.859162,-0.837273,-0.837273,-0.837273,-0.837273,-0.837273,-0.859162,-0.859162,-0.859162,-0.859162,-0.859162,-0.859162,-0.859162,-0.881051,-0.881051,-0.881051,-0.881051,-0.881051,-0.881051,-0.881051,-0.881051,-0.815383,-0.815383,-0.793494,-0.771604,-0.771604,-0.793494,-0.837273,-0.837273,-0.859162,-0.881051,-0.881051,-0.902941,-0.902941,1.242228,1.242228,1.264117,1.242228,1.286007,1.329786,1.373565,1.417344,2
1.047557,1.028938,1.047557,1.047557,1.028938,1.028938,1.028938,1.028938,1.028938,-0.423335,0.302802,0.470372,0.526228,0.544847,0.563466,0.582085,1.028938,1.028938,1.047557,1.047557,1.028938,1.047557,1.047557,1.028938,-0.739856,-0.963282,-1.00052,-0.981901,-1.019139,-1.019139,-1.037758,-1.037758,-1.056377,-1.056377,-1.074995,-1.074995,-1.074995,-1.074995,-1.074995,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.093614,-1.074995,-1.019139,-0.963282,-0.963282,-0.963282,-0.963282,-0.963282,-0.963282,-0.944663,-0.944663,-0.944663,1.047557,1.028938,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,1.047557,2
-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,1.216841,1.141822,1.145395,1.148967,1.152539,1.145395,1.145395,-0.994418,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,1.009647,0.966779,0.956062,0.970352,0.959635,0.963207,0.956062,0.956062,0.959635,0.959635,0.959635,0.963207,0.963207,0.963207,0.963207,0.963207,0.963207,0.959635,0.959635,0.956062,0.959635,0.959635,0.956062,0.956062,0.959635,0.963207,0.963207,0.956062,0.956062,0.959635,0.959635,-0.994418,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,-0.99799,2
0.446747,0.479083,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.479083,0.479083,1.416827,-0.45866,-0.45866,-0.490996,-0.45866,-0.490996,-0.45866,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.382075,0.479083,0.479083,2.51625,-0.393988,-0.329316,-0.361652,-0.393988,-0.361652,-0.393988,-0.393988,-0.393988,-0.393988,-0.361652,-0.361652,-0.361652,-0.361652,-0.361652,-0.361652,-0.393988,-0.393988,-0.393988,-0.393988,-0.361652,-0.361652,-0.361652,-0.361652,-0.361652,-0.361652,-0.393988,-0.426324,-0.393988,-0.393988,-0.393988,-0.393988,-0.426324,-0.393988,-0.426324,-0.393988,-0.426324,-0.426324,-0.393988,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,0.446747,2
1.084628,1.084628,1.084628,1.084628,1.104184,1.084628,1.084628,1.104184,1.104184,1.104184,1.104184,1.104184,0.126347,0.537039,0.654379,0.713049,0.732606,0.732606,0.752163,1.084628,1.104184,1.084628,1.104184,1.104184,1.104184,1.084628,1.084628,0.83039,-0.871047,-0.910161,-0.929718,-0.949274,-0.968831,-0.968831,-0.988388,-0.988388,-1.007945,-1.007945,-1.007945,-1.007945,-1.007945,-1.007945,-1.007945,-1.007945,-1.007945,-1.027501,-1.027501,-1.027501,-1.027501,-1.027501,-1.027501,-1.027501,-1.047058,-1.047058,-1.027501,-1.007945,-0.929718,-0.871047,-0.851491,-0.831934,-0.851491,-0.851491,-0.831934,-0.831934,-0.831934,-0.831934,-0.831934,1.084628,1.084628,1.084628,1.084628,1.123741,1.162855,1.201968,1.241082,1.280195,2
-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.061315,-1.061315,-1.059875,1.884391,1.884391,1.884391,1.884391,1.884391,1.834,-1.015243,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.061315,-0.243543,0.637577,0.634698,0.644776,0.656294,0.667812,0.67645,0.682209,0.687968,0.698046,0.706685,0.715323,0.73116,0.7326,0.738359,0.739799,0.748437,0.749877,0.758515,0.758515,0.765714,0.758515,0.758515,0.761395,0.765714,0.759955,0.725401,0.594385,0.528157,0.519518,0.520958,0.519518,0.518079,0.515199,0.515199,0.516639,0.515199,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,-1.059875,2
-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,1.706612,1.706612,1.706612,1.706612,1.706612,1.706612,-1.248813,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-1.297263,-0.469215,0.501245,0.535013,0.549694,0.56144,0.570249,0.580526,0.587867,0.595207,0.599612,0.605485,0.606953,0.611357,0.61723,0.621634,0.624571,0.626039,0.627507,0.631912,0.63338,0.639253,0.640721,0.645125,0.646593,0.648062,0.648062,0.648062,0.650998,0.64953,0.643657,0.615762,0.536481,0.488031,0.443986,0.410218,0.404345,0.404345,0.404345,0.404345,0.404345,0.404345,0.404345,0.405814,0.405814,-1.270836,-1.297263,-1.297263,-1.297263,-1.297263,2
1.186494,1.165798,1.186494,1.165798,1.165798,1.186494,1.165798,1.165798,1.165798,-0.77965,0.089593,0.296556,0.379341,0.400037,0.441429,0.462126,1.186494,1.186494,1.165798,1.165798,1.165798,1.165798,1.186494,1.165798,-0.758953,-0.924523,-0.94522,-0.94522,-0.965916,-0.965916,-0.986612,-0.986612,-1.007308,-1.007308,-1.007308,-1.007308,-1.007308,-1.028005,-1.028005,-1.028005,-1.048701,-1.048701,-1.028005,-1.048701,-1.028005,-1.028005,-1.028005,-1.048701,-1.048701,-1.028005,-1.007308,-0.94522,-0.924523,-0.903827,-0.94522,-0.94522,-0.94522,-0.94522,-0.94522,-0.924523,-0.94522,1.062317,1.186494,1.165798,1.165798,1.165798,1.124406,1.083013,1.041621,1.000228,0.958836,0.917443,0.876051,0.834658,0.793266,0.751873,2
-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,1.062716,1.055502,1.062716,1.059109,1.059109,1.062716,-1.105341,-1.105341,-1.105341,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,0.864308,0.860701,0.867916,0.864308,0.864308,0.871523,0.867916,0.867916,0.867916,0.867916,0.867916,0.867916,0.871523,0.867916,0.867916,0.871523,0.867916,0.867916,0.871523,0.871523,0.867916,0.867916,0.864308,0.867916,0.867916,0.867916,0.864308,0.867916,0.867916,0.867916,0.867916,0.867916,0.867916,0.867916,0.867916,0.867916,-1.018763,-1.105341,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,-1.108948,2
-1.135195,-1.135195,-1.135195,-1.138771,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,1.035353,1.035353,1.035353,1.038929,1.038929,1.035353,-1.128044,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.138771,-1.135195,-1.135195,0.613402,0.835105,0.849409,0.845833,0.849409,0.849409,0.849409,0.849409,0.849409,0.849409,0.852984,0.852984,0.849409,0.849409,0.852984,0.849409,0.852984,0.852984,0.852984,0.852984,0.852984,0.852984,0.849409,0.852984,0.852984,0.852984,0.852984,0.849409,0.849409,0.852984,0.852984,0.849409,0.849409,0.852984,0.852984,0.852984,0.852984,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,-1.135195,2
0.533095,0.636173,0.612705,0.598267,0.598593,0.631666,0.599452,0.627258,0.519241,-0.356224,-0.408746,-0.413493,-0.380584,0.410668,0.604251,0.62331,0.59685,0.604975,0.514272,0.37782,10.225218,-0.283471,-0.229378,-0.312067,-0.344199,-0.36315,-0.422557,-0.392703,-0.369127,-0.381258,-0.377232,-0.355394,-0.389153,-0.391748,-0.364827,-0.33341,-0.358231,-0.347562,-0.346676,-0.346418,-0.347386,-0.375414,-0.345133,-0.380837,-0.379288,-0.364129,-0.355957,-0.356271,-0.349054,-0.380718,-0.370891,-0.343454,-0.337284,0.584274,0.619794,0.612096,0.562455,0.463859,0.362275,0.259645,0.156622,0.053587,-0.049565,-0.152714,-0.255768,-0.358912,-0.462174,-0.565061,-0.668369,-0.771366,-0.874424,-0.977995,-1.079835,-1.179974,-1.276481,-1.36236,1
-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,1.007007,1.010596,1.010596,1.010596,1.014186,1.014186,-1.161073,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.171842,-1.168253,0.762918,0.809582,0.82394,0.820351,0.82394,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.82753,0.831119,0.82394,0.82394,0.82394,0.82394,0.82394,0.82753,0.82753,0.82753,0.82753,0.82394,0.82394,0.82394,0.82753,0.82753,0.82394,0.82394,0.82394,0.82753,0.82753,0.82753,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,-1.168253,2
