@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute target {1,2,3,4,5,6,7}

@data
1.508471,1.325028,1.155013,0.994686,0.840904,0.699371,0.601889,0.486381,0.391835,0.293217,0.135257,-0.018646,-0.040569,-0.046308,-0.12533,-0.255338,-0.392428,-0.513904,-0.571866,-0.709855,-0.794789,-0.858172,-0.867556,-0.840125,-0.749626,-0.674539,-0.72801,-0.782197,-0.831467,-0.821599,-0.667503,-0.519976,-0.417192,-0.338723,-0.368305,-0.199861,-0.019297,0.125807,0.033038,0.176919,0.248845,0.314279,0.387655,0.462764,0.541653,0.407366,0.263213,0.116775,0.192001,0.216568,0.099759,-0.021092,-0.133031,-0.222458,-0.314208,-0.3986,-0.48293,-0.418053,-0.320931,-0.18703,-0.050426,0.056958,0.112815,0.275183,0.426117,0.57491,0.726023,0.842609,0.940238,0.850061,0.704047,0.551913,0.397934,0.244562,0.128284,-0.010193,-0.150224,-0.278054,-0.391566,-0.372566,-0.320793,-0.252892,-0.160036,-0.018673,0.124246,0.203361,0.097069,0.177753,0.273259,0.271696,0.221787,0.170339,0.122862,0.061905,-0.093111,-0.081176,-0.141964,-0.259642,-0.324973,-0.390602,-0.505564,-0.644158,-0.758667,-0.850054,-0.813609,-0.77716,-0.748696,-0.818267,-0.848775,-0.831771,-0.787697,-0.723031,-0.618159,-0.475144,-0.301968,-0.167849,-0.048204,0.003898,0.052468,0.22746,0.331987,0.420211,0.528491,0.649017,0.76469,0.916634,1.071863,1.231855,1.395912,1.498067,2
1.515182,1.354697,1.216629,1.084188,0.95467,0.826445,0.698834,0.571387,0.443655,0.31477,0.214431,0.097388,0.00688,-0.102684,-0.218177,-0.33448,-0.450269,-0.564991,-0.678844,-0.794233,-0.891702,-0.922717,-0.928652,-0.911994,-0.874811,-0.80792,-0.736965,-0.653363,-0.557689,-0.43054,-0.318422,-0.185249,-0.065919,0.013619,0.073786,0.126764,0.196522,0.150317,0.033959,-0.062711,-0.150848,-0.236817,-0.319193,-0.397176,-0.471469,-0.533959,-0.577622,-0.359784,-0.182229,-0.011058,0.136859,0.278769,0.383566,0.445143,0.409079,0.386132,0.365421,0.335158,0.32421,0.306657,0.193425,0.05846,-0.081731,-0.21486,-0.376468,-0.189307,-0.290867,-0.194417,-0.287518,-0.303248,-0.253222,-0.157779,-0.031253,0.10466,0.223916,0.375547,0.390082,0.383057,0.381024,0.38672,0.39754,0.380269,0.277048,0.150927,0.000411,-0.103948,-0.11888,-0.177143,-0.232092,-0.229756,-0.168769,-0.091523,0.001975,0.066827,0.032926,-0.036281,-0.067003,-0.168434,-0.279636,-0.386045,-0.492424,-0.588498,-0.666337,-0.724923,-0.781066,-0.802515,-0.815581,-0.804947,-0.761841,-0.669106,-0.570909,-0.467167,-0.369198,-0.267622,-0.155439,-0.047913,0.051608,0.147357,0.246122,0.35539,0.482756,0.604861,0.727913,0.852084,0.976315,1.101961,1.229428,1.357651,1.458604,1.49617,6
1.635985,1.475044,1.322109,1.176562,1.034264,0.893097,0.75179,0.60998,0.464882,0.313344,0.139273,0.154775,0.190315,0.076007,-0.053113,-0.184577,-0.30163,-0.426883,-0.548671,-0.679543,-0.766231,-0.795365,-0.784015,-0.71121,-0.707901,-0.673638,-0.592865,-0.472558,-0.338572,-0.208813,-0.074069,0.063041,0.120749,0.139011,0.132171,0.089249,-0.059107,-0.189258,-0.322789,-0.451849,-0.553995,-0.647411,-0.716032,-0.678162,-0.586278,-0.415631,-0.372233,-0.202346,-0.034794,0.13172,0.275259,0.356813,0.337199,0.262429,0.176122,0.08973,0.043811,0.200734,0.334132,0.454989,0.369294,0.242108,0.10826,-0.030802,-0.186464,-0.065809,-0.080299,-0.215906,-0.10567,-0.052556,0.042933,0.177623,0.320685,0.439527,0.597272,0.448317,0.301993,0.19175,0.248146,0.286856,0.242958,0.119196,-0.056741,-0.235474,-0.387947,-0.481272,-0.613489,-0.71181,-0.710869,-0.632156,-0.532713,-0.422953,-0.289918,-0.159425,-0.008317,0.030905,0.028362,0.015513,-0.064114,-0.198096,-0.317067,-0.430746,-0.569154,-0.675265,-0.731953,-0.696816,-0.680806,-0.724496,-0.75525,-0.745648,-0.626,-0.515219,-0.406564,-0.282041,-0.196432,-0.074243,0.047254,0.145574,0.144022,0.207451,0.365956,0.509751,0.650152,0.789962,0.928932,1.068925,1.210499,1.355288,1.505816,1.634179,7
1.574178,1.402253,1.256839,1.120792,0.990324,0.861282,0.736621,0.623748,0.523972,0.394416,0.269593,0.146206,0.01892,-0.049845,-0.053173,-0.130011,-0.230926,-0.332422,-0.433462,-0.526671,-0.612177,-0.686865,-0.756636,-0.807464,-0.846597,-0.852474,-0.851037,-0.826675,-0.794929,-0.722893,-0.665226,-0.581149,-0.486839,-0.38475,-0.277444,-0.164724,-0.046981,0.076639,0.193091,0.272325,0.343231,0.364356,0.351105,0.351089,0.305801,0.21657,0.138968,0.05397,-0.023551,-0.090711,-0.156057,-0.196899,-0.133757,-0.027164,0.08904,0.19628,0.327443,0.430041,0.319336,0.182379,0.041405,-0.094074,-0.223977,-0.334903,-0.293784,-0.203048,-0.049751,-0.099783,-0.244276,-0.254721,-0.193161,-0.088967,0.027892,0.147787,0.250556,0.395799,0.466325,0.325252,0.211176,0.098147,0.024049,0.084287,0.148931,0.220674,0.207565,0.09643,0.09649,0.133734,0.092905,0.018998,-0.076551,-0.164996,-0.263374,-0.357145,-0.446235,-0.529695,-0.606398,-0.675062,-0.734329,-0.782794,-0.819121,-0.842323,-0.852101,-0.850618,-0.80178,-0.763425,-0.716123,-0.662847,-0.597814,-0.524165,-0.436187,-0.359933,-0.267303,-0.179946,-0.060505,0.02218,0.042323,0.124605,0.23552,0.34656,0.470563,0.591245,0.708906,0.830172,0.958573,1.082085,1.205518,1.332867,1.461946,1.568449,3
1.654235,1.495932,1.349858,1.211658,1.074544,0.937627,0.79913,0.66168,0.519124,0.374548,0.295954,0.229748,0.136724,0.008086,-0.122444,-0.249539,-0.361231,-0.481788,-0.608234,-0.740485,-0.780692,-0.793638,-0.763714,-0.687222,-0.678164,-0.647926,-0.559292,-0.459714,-0.341164,-0.233386,-0.103758,0.031728,0.093335,0.117822,0.111642,0.068978,-0.080136,-0.21566,-0.349441,-0.469741,-0.574184,-0.656507,-0.703297,-0.640107,-0.538875,-0.389043,-0.343513,-0.181117,-0.030522,0.112814,0.238532,0.311181,0.28283,0.210197,0.116047,0.025111,0.090667,0.245091,0.403752,0.393973,0.266736,0.13101,-0.007311,-0.146301,-0.107534,-0.049928,-0.115249,-0.183216,-0.082091,-0.042039,0.062477,0.206094,0.362284,0.519614,0.422547,0.265926,0.102146,0.173361,0.232602,0.25996,0.181986,0.043895,-0.117955,-0.287429,-0.361424,-0.496624,-0.617143,-0.71684,-0.708611,-0.627859,-0.530407,-0.424153,-0.29593,-0.17133,-0.037984,0.048,0.054762,0.051798,0.002652,-0.109946,-0.220248,-0.343139,-0.456515,-0.559909,-0.656774,-0.709972,-0.678814,-0.716968,-0.740552,-0.720413,-0.605206,-0.493325,-0.377419,-0.262989,-0.118145,-0.045529,0.06585,0.151633,0.151027,0.224409,0.380924,0.521374,0.660653,0.79889,0.937615,1.078402,1.22174,1.369935,1.524788,1.650116,7
1.411172,1.318308,1.188002,1.064089,0.943708,0.825614,0.709221,0.592501,0.474689,0.357491,0.243531,0.127578,0.015589,-0.095416,-0.195554,-0.259624,-0.369533,-0.483955,-0.57432,-0.642259,-0.70299,-0.741496,-0.758969,-0.746093,-0.688065,-0.596519,-0.577107,-0.64003,-0.689986,-0.742286,-0.77645,-0.700855,-0.658909,-0.583509,-0.496438,-0.403827,-0.303103,-0.198286,-0.091779,0.026236,0.138947,0.213608,0.288527,0.337123,0.295616,0.216746,0.143708,0.059887,-0.00788,-0.07202,-0.131138,-0.191184,-0.245324,-0.287954,-0.325116,-0.260604,-0.129346,-0.011097,0.105664,0.220505,0.333545,0.436187,0.512398,0.642925,0.774084,0.917081,0.994407,0.848638,0.719488,0.596598,0.480434,0.362616,0.252028,0.132547,0.021572,-0.093199,-0.207795,-0.297176,-0.275234,-0.239406,-0.193467,-0.147006,-0.082982,-0.021299,0.045507,0.115536,0.187713,0.241323,0.270733,0.214596,0.139976,0.060399,-0.0553,-0.167924,-0.283001,-0.391534,-0.485923,-0.580054,-0.659144,-0.712214,-0.748466,-0.692077,-0.643984,-0.576468,-0.496115,-0.603669,-0.680853,-0.729012,-0.728295,-0.702379,-0.653237,-0.585512,-0.513562,-0.398179,-0.282888,-0.19584,-0.119849,-0.012137,0.101143,0.215457,0.332175,0.4486,0.56635,0.684774,0.804159,0.924885,1.047635,1.173574,1.304585,1.412472,1
1.522294,1.319412,1.149408,0.988486,0.835141,0.708178,0.606584,0.493055,0.393542,0.273721,0.127174,0.008548,-0.004279,-0.005124,-0.113072,-0.251662,-0.385928,-0.491605,-0.60143,-0.700908,-0.797964,-0.848934,-0.868804,-0.814546,-0.712,-0.695586,-0.755217,-0.805915,-0.873109,-0.759973,-0.635717,-0.513559,-0.410379,-0.35621,-0.299078,-0.130036,0.022819,-0.021258,0.092482,0.170671,0.227369,0.280266,0.344992,0.402037,0.323471,0.197445,0.063184,0.140896,0.197419,0.07553,-0.053761,-0.17785,-0.281328,-0.374594,-0.455089,-0.538837,-0.488186,-0.424818,-0.321667,-0.174908,-0.04388,0.031533,0.161962,0.30799,0.453312,0.598063,0.740928,0.882314,1.02761,0.945553,0.798965,0.645286,0.486843,0.329495,0.173582,0.056138,-0.082784,-0.221881,-0.341118,-0.403742,-0.385269,-0.33748,-0.258225,-0.183891,-0.049613,0.100044,0.215306,0.180088,0.253052,0.318414,0.2773,0.20971,0.164195,0.12937,0.073414,-0.069126,-0.069737,-0.187522,-0.267504,-0.308843,-0.40455,-0.524501,-0.635835,-0.759324,-0.802582,-0.770528,-0.734121,-0.764721,-0.824616,-0.809646,-0.770818,-0.701372,-0.616428,-0.488827,-0.334986,-0.177353,-0.045718,0.025016,0.052505,0.174456,0.308846,0.414394,0.516579,0.632868,0.757727,0.911632,1.070253,1.231032,1.388379,1.511593,2
1.56355,1.411977,1.269249,1.134664,1.00322,0.873817,0.745418,0.617592,0.489842,0.361806,0.235119,0.136629,0.031048,-0.077175,-0.191109,-0.306941,-0.419387,-0.529944,-0.6447,-0.759959,-0.866241,-0.883304,-0.898084,-0.87696,-0.833235,-0.768339,-0.686018,-0.588425,-0.496306,-0.377238,-0.251172,-0.122085,-0.007111,0.058762,0.11602,0.150999,0.114442,0.004317,-0.093658,-0.184426,-0.269339,-0.350681,-0.425275,-0.488777,-0.503842,-0.38958,-0.226472,-0.057845,0.095836,0.239202,0.343,0.416848,0.421452,0.405666,0.390148,0.365427,0.376236,0.376237,0.282774,0.147463,0.013167,-0.118945,-0.246398,-0.15704,-0.313493,-0.219973,-0.195048,-0.324738,-0.19338,-0.186363,-0.072809,0.065478,0.193762,0.327962,0.374755,0.354742,0.352987,0.359863,0.370344,0.368869,0.309964,0.213721,0.070909,-0.098231,-0.216135,-0.230486,-0.301496,-0.372008,-0.322598,-0.248594,-0.162585,-0.073115,0.032116,0.080177,0.056614,-0.005213,-0.066459,-0.168436,-0.287509,-0.405889,-0.511111,-0.606952,-0.673327,-0.755401,-0.804999,-0.839675,-0.859958,-0.853808,-0.823055,-0.730859,-0.633981,-0.53188,-0.42597,-0.317271,-0.206137,-0.099669,0.0043,0.099786,0.196452,0.300971,0.422776,0.546257,0.673075,0.797468,0.922947,1.049844,1.178392,1.310806,1.446437,1.560918,6
1.651493,1.488193,1.33532,1.190712,1.049511,0.909674,0.770082,0.629773,0.487283,0.338993,0.16834,0.176866,0.193049,0.074793,-0.053971,-0.183152,-0.300524,-0.423824,-0.55482,-0.68313,-0.761409,-0.780088,-0.775717,-0.708467,-0.703029,-0.692186,-0.600311,-0.489237,-0.368167,-0.249883,-0.125435,0.014421,0.085884,0.111815,0.111337,0.085011,-0.046328,-0.182863,-0.315917,-0.439388,-0.552166,-0.650646,-0.73274,-0.744098,-0.650373,-0.524179,-0.360738,-0.29076,-0.103969,0.075756,0.231833,0.331992,0.336736,0.269935,0.194608,0.099515,0.003626,0.046838,0.179943,0.30211,0.331936,0.235862,0.113875,-0.018265,-0.156821,-0.321446,-0.270556,-0.17663,-0.167194,-0.232711,-0.189893,-0.158804,-0.012342,0.106591,0.260577,0.424196,0.559631,0.452592,0.361649,0.33764,0.371323,0.333902,0.205687,0.031474,-0.148856,-0.332063,-0.420405,-0.567596,-0.668259,-0.689749,-0.619119,-0.536441,-0.442469,-0.325246,-0.198911,-0.069977,0.033956,0.061037,0.057227,0.011417,-0.119857,-0.251073,-0.380378,-0.49836,-0.604673,-0.679246,-0.679983,-0.701953,-0.728909,-0.712298,-0.614624,-0.505746,-0.394289,-0.279158,-0.168846,-0.045118,0.074231,0.170199,0.173423,0.243173,0.400842,0.540603,0.677805,0.814563,0.951807,1.088926,1.227895,1.368929,1.516252,1.651121,7
1.492189,1.276492,1.093496,0.923961,0.763708,0.622657,0.515355,0.424077,0.342277,0.240257,0.048435,-0.033509,-0.048284,-0.061567,-0.16249,-0.301501,-0.42087,-0.543037,-0.652042,-0.754766,-0.832936,-0.858596,-0.885107,-0.843579,-0.751748,-0.647164,-0.703755,-0.761224,-0.803487,-0.789083,-0.6612,-0.52523,-0.429248,-0.338083,-0.324156,-0.148969,0.022357,0.125331,0.060978,0.199456,0.295375,0.342461,0.412814,0.484078,0.515876,0.318003,0.152382,0.206652,0.285349,0.167665,0.026788,-0.101684,-0.205176,-0.300005,-0.382734,-0.463339,-0.33706,-0.248173,-0.12567,0.012278,0.133815,0.202984,0.329244,0.478434,0.626988,0.78401,0.965481,1.007655,0.829791,0.658355,0.498065,0.346071,0.236649,0.059606,-0.101544,-0.26541,-0.44204,-0.38549,-0.314119,-0.231652,-0.135723,0.011124,0.149213,0.19468,0.032391,0.158378,0.293221,0.370753,0.315291,0.247365,0.200588,0.119446,0.001753,-0.011519,-0.06711,-0.207445,-0.346677,-0.388225,-0.453379,-0.571999,-0.681086,-0.784299,-0.859642,-0.792055,-0.730766,-0.68902,-0.778182,-0.846668,-0.852455,-0.815289,-0.776211,-0.708111,-0.553845,-0.39933,-0.231024,-0.091349,0.004295,0.046139,0.152279,0.284684,0.35662,0.432309,0.532391,0.623726,0.772187,0.92762,1.083004,1.242037,1.402565,1.47518,2
1.413347,1.26487,1.13632,1.014312,0.894974,0.777572,0.66123,0.544506,0.429307,0.31219,0.197322,0.085538,-0.026713,-0.135335,-0.223579,-0.310368,-0.418419,-0.528383,-0.599898,-0.670275,-0.720061,-0.749368,-0.768831,-0.718586,-0.646921,-0.67074,-0.719774,-0.776537,-0.816995,-0.747974,-0.705265,-0.62929,-0.542311,-0.446187,-0.344362,-0.233267,-0.112953,0.005771,0.076953,0.153725,0.217394,0.28372,0.25455,0.190202,0.116303,0.044183,-0.024267,-0.08768,-0.144848,-0.194521,-0.234437,-0.267357,-0.272273,-0.177544,-0.078017,0.030175,0.144607,0.251875,0.368362,0.484698,0.601982,0.723409,0.848915,0.980873,0.986362,0.834631,0.706209,0.600967,0.481676,0.375243,0.261734,0.148049,0.031476,-0.086694,-0.204337,-0.34259,-0.336503,-0.286898,-0.244048,-0.190112,-0.130205,-0.070619,0.003864,0.070109,0.141539,0.227885,0.306047,0.27869,0.203622,0.12514,0.017254,-0.083124,-0.196861,-0.293851,-0.383852,-0.481321,-0.568438,-0.641313,-0.685363,-0.708815,-0.659712,-0.61096,-0.540106,-0.459611,-0.567258,-0.663675,-0.724417,-0.744552,-0.728104,-0.693338,-0.646304,-0.569306,-0.481711,-0.3642,-0.248051,-0.179675,-0.089898,0.019657,0.134433,0.249683,0.364037,0.483086,0.598929,0.717337,0.835511,0.954547,1.075412,1.198421,1.302232,1.406187,1
1.402938,1.249994,1.117916,0.994178,0.870056,0.749696,0.635784,0.517208,0.401516,0.282357,0.166235,0.051109,-0.065945,-0.18293,-0.255558,-0.356552,-0.463162,-0.536555,-0.628432,-0.69362,-0.742985,-0.757328,-0.747096,-0.680202,-0.596824,-0.582743,-0.633585,-0.681555,-0.722475,-0.738405,-0.661472,-0.645944,-0.559481,-0.456511,-0.341858,-0.208991,-0.08184,0.056622,0.146534,0.202376,0.290458,0.342739,0.334424,0.267587,0.192445,0.110194,0.030079,-0.035719,-0.10867,-0.165014,-0.221968,-0.269854,-0.304315,-0.281383,-0.170565,-0.069935,0.026702,0.13004,0.237168,0.34201,0.430764,0.476409,0.531395,0.651505,0.72993,0.865686,0.941437,0.871881,0.737859,0.619494,0.497489,0.377068,0.258042,0.139745,0.052294,-0.048946,-0.164216,-0.281936,-0.324865,-0.305358,-0.272637,-0.237316,-0.18419,-0.139275,-0.073976,-0.005183,0.052966,0.110256,0.118149,0.057023,-0.012925,-0.112865,-0.215662,-0.303337,-0.402044,-0.481105,-0.565798,-0.636486,-0.70564,-0.755836,-0.800367,-0.792359,-0.71779,-0.647982,-0.566517,-0.580224,-0.670019,-0.701314,-0.681846,-0.642347,-0.588712,-0.517892,-0.400992,-0.283445,-0.177914,-0.117021,-0.012463,0.100739,0.215203,0.323277,0.433083,0.548248,0.668517,0.78124,0.898454,1.014834,1.13404,1.251761,1.356191,1.384928,1
1.445151,1.217714,1.02579,0.850956,0.684597,0.518429,0.355566,0.183629,0.009666,-0.186753,-0.066189,-0.124695,-0.272671,-0.425745,-0.565276,-0.686177,-0.788002,-0.863757,-0.745617,-0.63293,-0.515917,-0.384989,-0.257399,-0.125717,0.009547,0.148845,0.284744,0.422458,0.563096,0.702662,0.802938,0.845222,0.76007,0.611893,0.456581,0.298931,0.141691,-0.015849,-0.173111,-0.329572,-0.486243,-0.642002,-0.796949,-0.951118,-1.104331,-0.984399,-0.830105,-0.629874,-0.439979,-0.24619,-0.055259,0.1331,0.30574,0.401168,0.360601,0.258714,0.158001,0.086307,0.012566,-0.085249,-0.033586,0.054235,-0.050986,-0.194948,-0.34585,-0.290751,-0.068622,-0.001942,-0.142039,-0.097335,0.002606,0.132666,0.176751,-0.025125,-0.024163,0.133062,0.267149,0.327165,0.25364,0.112478,-0.042731,-0.204425,-0.362284,-0.520714,-0.68171,-0.811453,-0.922399,-0.928398,-0.781922,-0.629539,-0.469854,-0.308042,-0.151465,0.007966,0.172252,0.324592,0.483461,0.629665,0.747775,0.734444,0.692474,0.603624,0.406574,0.22914,0.055043,-0.116941,-0.284356,-0.446644,-0.599284,-0.713065,-0.662916,-0.628416,-0.574957,-0.505618,-0.424445,-0.320966,-0.229164,-0.125836,-0.13185,-0.116522,0.071337,0.229125,0.39332,0.557023,0.710306,0.862233,1.018008,1.173375,1.330892,1.434571,4
1.534243,1.354155,1.183511,1.021761,0.865069,0.716038,0.585949,0.469722,0.367938,0.205974,0.033533,0.028437,0.048105,0.013927,-0.101403,-0.216187,-0.337586,-0.468567,-0.629056,-0.735411,-0.808435,-0.850759,-0.858719,-0.815826,-0.71626,-0.58605,-0.642889,-0.699375,-0.737454,-0.799036,-0.745541,-0.612735,-0.488519,-0.386738,-0.324321,-0.397533,-0.227858,-0.024469,0.110788,0.033503,0.163213,0.252281,0.323178,0.404193,0.496921,0.594992,0.424501,0.249366,0.086908,0.205972,0.218354,0.116604,-0.001103,-0.104659,-0.202377,-0.292555,-0.375579,-0.461885,-0.426709,-0.317282,-0.244404,-0.110462,0.017162,0.008139,0.096287,0.213867,0.386451,0.545519,0.695286,0.816787,0.843334,0.740558,0.61165,0.4673,0.319187,0.16592,0.010819,-0.13761,-0.268767,-0.391116,-0.431894,-0.3992,-0.33486,-0.267396,-0.15896,-0.079351,0.078687,0.101194,0.120084,0.204627,0.295302,0.217742,0.140237,0.061943,0.015319,-0.066466,-0.015011,-0.014846,-0.107638,-0.204787,-0.27982,-0.402198,-0.449024,-0.558585,-0.675909,-0.752391,-0.785828,-0.757466,-0.772298,-0.883034,-0.812614,-0.754675,-0.674324,-0.533514,-0.380845,-0.232213,-0.088568,0.022646,0.046446,0.152177,0.311274,0.420698,0.526527,0.64106,0.778271,0.935396,1.095014,1.258947,1.426426,1.521532,2
1.354711,1.208261,1.082965,0.962819,0.878531,0.810479,0.758406,0.64049,0.527401,0.41399,0.299729,0.185366,0.07193,-0.041059,-0.151142,-0.250137,-0.281592,-0.406673,-0.521824,-0.615489,-0.694701,-0.759969,-0.799831,-0.820527,-0.813017,-0.762499,-0.679055,-0.551813,-0.60207,-0.657067,-0.701134,-0.727931,-0.710073,-0.661634,-0.58535,-0.494953,-0.394689,-0.287117,-0.174064,-0.056834,0.064625,0.173022,0.267572,0.360377,0.420782,0.40721,0.3194,0.237498,0.162438,0.09228,0.026787,-0.034708,-0.091168,-0.140591,-0.184806,-0.227146,-0.245649,-0.110554,0.010554,0.129427,0.244902,0.359161,0.469543,0.530562,0.519104,0.666253,0.810348,0.904234,0.779607,0.655865,0.535557,0.423216,0.30802,0.19077,0.074814,-0.039118,-0.164517,-0.220838,-0.198426,-0.163945,-0.12224,-0.075066,-0.022146,0.035833,0.097896,0.162753,0.229328,0.286169,0.269747,0.197272,0.11908,-0.003451,-0.104744,-0.218816,-0.312953,-0.416251,-0.509424,-0.598503,-0.674813,-0.734057,-0.722042,-0.67664,-0.629781,-0.553512,-0.550395,-0.668696,-0.736014,-0.763372,-0.755155,-0.726831,-0.681325,-0.614268,-0.50701,-0.399229,-0.2873,-0.223441,-0.134056,-0.024841,0.087771,0.200339,0.318369,0.434474,0.551741,0.668068,0.785929,0.904642,1.0255,1.149026,1.264638,1.342503,1
0.748866,0.57524,0.529745,0.504799,0.402653,0.318692,0.308376,0.331256,0.357309,0.413291,0.465108,0.43328,0.307234,0.179425,0.061525,-0.053998,-0.157122,-0.256644,-0.384236,-0.503046,-0.62006,-0.728911,-0.836641,-0.93056,-0.993208,-0.94052,-0.852379,-0.754909,-0.651296,-0.544084,-0.435336,-0.322783,-0.217899,-0.134467,-0.042504,-0.07101,-0.106446,0.062652,0.034789,-0.006468,-0.058314,-0.126079,-0.210773,-0.29226,-0.372989,-0.437131,-0.480517,-0.513302,-0.523638,-0.543005,-0.512021,-0.423808,-0.316259,-0.206354,-0.094195,0.017835,0.132884,0.248468,0.365243,0.481159,0.518714,0.601849,0.709098,0.82315,0.936994,1.052,1.165822,1.281111,1.409748,1.332701,1.220924,1.104309,0.984843,0.865329,0.745498,0.618968,0.477099,0.450356,0.398366,0.301589,0.195298,0.087245,-0.025771,-0.129613,-0.230802,-0.324922,-0.460469,-0.497324,-0.502731,-0.484691,-0.451843,-0.403654,-0.348334,-0.279736,-0.213535,-0.139642,-0.107671,-0.081441,-0.080596,-0.078845,-0.077478,-0.190132,-0.229038,-0.373781,-0.498631,-0.624164,-0.741386,-0.854987,-0.941248,-0.9168,-0.832303,-0.736034,-0.62889,-0.513277,-0.39425,-0.272569,-0.144883,-0.009873,0.119248,0.258549,0.394096,0.421523,0.373724,0.333454,0.323285,0.334297,0.417503,0.532201,0.655916,0.75188,5
1.478008,1.265782,1.071412,0.894567,0.725274,0.558025,0.387344,0.214197,0.03692,-0.153304,0.005259,-0.122961,-0.273616,-0.428364,-0.568771,-0.691143,-0.786436,-0.835465,-0.699094,-0.589769,-0.460281,-0.33715,-0.208721,-0.076107,0.059761,0.198193,0.338804,0.481844,0.625775,0.758472,0.807169,0.852494,0.745887,0.591948,0.432301,0.271749,0.110738,-0.050008,-0.210317,-0.370529,-0.530771,-0.689632,-0.848449,-1.005062,-1.146579,-0.97924,-0.804745,-0.612707,-0.412247,-0.225067,-0.031365,0.148826,0.281381,0.290656,0.202467,0.11994,0.027051,-0.060152,-0.157211,-0.112805,0.019474,0.102396,-0.004817,-0.146332,-0.303913,-0.358666,-0.251372,-0.071528,-0.071028,-0.143828,-0.073941,0.068164,0.231247,0.418498,0.280002,0.077321,-0.077381,0.045591,0.150507,0.201131,0.131701,0.005862,-0.138766,-0.292141,-0.446424,-0.593056,-0.741343,-0.861698,-0.910292,-0.826576,-0.69434,-0.545537,-0.386253,-0.229182,-0.070723,0.088707,0.257769,0.421194,0.581983,0.728451,0.727003,0.675491,0.530415,0.341417,0.162324,-0.012158,-0.182642,-0.348374,-0.50739,-0.65261,-0.676421,-0.626113,-0.565833,-0.510822,-0.424757,-0.327918,-0.222974,-0.108684,-0.061292,-0.130474,0.052439,0.225307,0.383991,0.560609,0.717061,0.869341,1.027044,1.189283,1.349468,1.472231,4
