@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
0.064649,0.059069,-0.017238,-0.0168,-0.028344,-0.028841,-0.021848,-0.010646,3
0.048228,0.045136,-0.017765,-0.008724,-0.00504,-0.011013,-0.024487,-0.026334,3
0.05144,0.066826,-0.009136,-0.016227,-0.009698,-0.031267,-0.027081,-0.024857,3
0.042509,0.046104,-0.003626,-0.007801,-0.006933,-0.016694,-0.028423,-0.025136,3
0.055366,0.050198,-0.015981,-0.026905,-0.019224,-0.016887,-0.012107,-0.014459,3
0.057704,0.071988,-0.020735,-0.018866,-0.031371,-0.019771,-0.018215,-0.020732,3
0.045337,0.046083,-0.005527,-0.010258,-0.015684,-0.025639,-0.017531,-0.01678,3
0.053403,0.050648,-0.019935,-0.01412,-0.00839,-0.014836,-0.024015,-0.022755,3
0.051847,0.049333,-0.009591,-0.011133,-0.01228,-0.025315,-0.018561,-0.0243,3
0.074673,0.06166,-0.026267,-0.031284,-0.024494,-0.025467,-0.019791,-0.00903,3
0.040184,0.052103,-0.021308,-0.007454,-0.003207,-0.004672,-0.027475,-0.028171,3
0.038743,0.03858,-0.012471,-0.015223,-0.01877,-0.017948,-0.00803,-0.004882,3
0.027455,0.05371,-0.004273,-0.005305,-0.023121,-0.005202,-0.008193,-0.03507,3
0.039886,0.040123,-0.015598,-0.012617,-0.014849,-0.016051,-0.013314,-0.00758,3
0.057778,0.042961,-0.023788,-0.016903,-0.014306,-0.013924,-0.017668,-0.014151,3
0.033387,0.035416,-0.00592,-0.004435,0.000617,-0.010718,-0.017754,-0.030593,3
0.029212,0.0296,-0.020113,-0.00345,-0.007607,-0.00883,-0.003963,-0.014849,3
0.014245,0.041342,-0.00485,0.008802,0.006568,0.005049,-0.021239,-0.049918,3
0.070609,0.062572,-0.016297,-0.0237,-0.02923,-0.03216,-0.022221,-0.009574,2
0.036338,0.056134,-0.000122,-0.000968,-0.008898,-0.018106,-0.02269,-0.041687,3
0.004225,0.020527,-0.019693,0.011964,0.009309,0.014097,-0.005864,-0.034564,3
0.053509,0.048674,-0.015679,-0.010084,-0.015191,-0.01887,-0.023574,-0.018786,3
0.054909,0.05609,-0.018163,-0.01565,-0.015511,-0.020606,-0.021589,-0.019481,3
0.053707,0.046934,-0.020455,-0.008848,-0.007252,-0.023635,-0.015111,-0.025339,3
0.066193,0.076617,-0.024377,-0.019248,-0.027521,-0.030705,-0.022934,-0.018026,3
0.051733,0.048963,-0.026499,-0.018665,0.001195,-0.011327,-0.027052,-0.018348,3
0.021069,0.040329,-0.005369,-0.000299,-0.002166,-0.005586,-0.019458,-0.028521,3
0.051711,0.050943,-0.011433,-0.012814,-0.01301,-0.017139,-0.025398,-0.022859,3
0.020644,0.003711,-0.020004,0.011972,0.01018,0.003597,-0.003596,-0.026504,3
0.059065,0.045744,-0.016473,-0.020718,-0.024132,-0.02518,-0.014507,-0.003798,3
0.044024,0.043186,-0.008844,-0.007633,-0.015156,-0.016859,-0.016865,-0.021853,3
0.074392,0.066895,-0.027786,-0.029489,-0.025082,-0.026681,-0.023028,-0.009222,3
0.03638,0.04352,-0.002724,0.005228,-0.001623,-0.020544,-0.028229,-0.032008,3
0.048167,0.035794,-0.015491,-0.007939,-0.008639,-0.015582,-0.026376,-0.009934,3
0.049497,0.058475,-0.004747,-0.008578,-0.021845,-0.028087,-0.028094,-0.01662,3
0.018547,0.027615,-0.009812,0.003095,0.001883,0.00315,-0.012172,-0.032307,3
0.054807,0.052811,-0.01851,-0.01556,-0.007902,-0.018836,-0.023227,-0.023582,3
0.027697,0.051736,-0.000299,-0.000406,0.000293,-0.011917,-0.032526,-0.034578,3
0.052016,0.045249,-0.018135,-0.013768,-0.006877,-0.017173,-0.032591,-0.008721,3
0.042278,0.042906,-0.011175,-0.002752,-0.003905,-0.022559,-0.021972,-0.02282,3
0.057446,0.043563,-0.029842,-0.016726,-0.01758,-0.015664,-0.016829,-0.004368,3
0.071283,0.06174,-0.026609,-0.029936,-0.03133,-0.025748,-0.015998,-0.003403,3
0.049579,0.050949,-0.004244,-0.006124,-0.000605,-0.025398,-0.032665,-0.03149,3
0.033916,0.048104,-0.026219,-0.012884,-0.001703,-0.010765,-0.007357,-0.023093,3
0.057589,0.03535,-0.026552,-0.02887,-0.019861,-0.019458,-0.012973,0.014775,3
0.040482,0.04288,-0.005549,-0.003914,-0.001629,-0.014289,-0.023042,-0.034939,2
0.047822,0.057087,-0.010419,-0.018186,-0.016466,-0.018142,-0.022832,-0.018863,3
0.0375,0.058636,-0.002704,0.004187,-0.006437,-0.018472,-0.032672,-0.040039,3
0.036262,0.034068,-0.009306,-0.008145,0.00011,0.005229,-0.022661,-0.035558,3
0.066708,0.04072,-0.016525,-0.016378,-0.019819,-0.021747,-0.024254,-0.008706,3
0.042425,0.041415,0.008396,-0.001332,-0.007092,-0.021744,-0.026223,-0.035844,3
0.048732,0.038292,-0.010054,-0.006632,-0.014183,-0.019946,-0.023764,-0.012446,3
0.072083,0.039954,-0.031071,-0.018544,-0.020318,-0.015343,-0.018036,-0.008726,3
0.040637,0.056153,-0.001274,-0.001353,-0.022666,-0.024777,-0.030428,-0.016293,3
0.02236,0.044765,-0.010538,-0.0113,-0.022282,-0.008652,0.005276,-0.01963,3
0.039574,0.052072,-0.011391,-0.014126,-0.011176,-0.019311,-0.0159,-0.019741,3
0.051303,0.062543,-0.021442,-0.013509,-0.02343,-0.023408,-0.023258,-0.008798,3
0.051855,0.050092,-0.017467,-0.007427,-0.010105,-0.010099,-0.026343,-0.030506,3
0.024753,0.043624,-0.006895,-0.005017,0.004493,-0.007291,-0.022763,-0.030905,3
0.030137,0.022509,-0.019126,-0.005487,-0.001116,-0.004388,-0.007417,-0.015111,3
0.01117,0.038877,0.000697,0.010417,-0.000025,-0.007704,-0.021649,-0.031784,3
0.050206,0.048564,-0.015467,-0.00712,-0.01011,-0.02032,-0.020475,-0.025278,3
0.052969,0.051152,-0.009958,-0.000748,-0.019512,-0.023215,-0.030576,-0.020112,3
0.033525,0.045715,0.005499,0.000798,-0.010136,-0.021391,-0.02152,-0.03249,3
0.027319,0.035823,-0.009839,0.003681,-0.000388,-0.00551,-0.020229,-0.030857,3
0.057035,0.045839,-0.017137,-0.025263,-0.022056,-0.024663,-0.015026,0.001271,3
0.052178,0.056658,-0.008376,-0.010419,-0.011119,-0.024414,-0.026715,-0.027793,3
0.046783,0.036442,-0.020866,-0.013592,-0.006842,-0.017945,-0.013511,-0.01047,3
0.06547,0.059544,-0.019741,-0.017124,-0.030732,-0.022334,-0.021305,-0.013777,3
0.053538,0.053823,-0.008719,-0.018656,-0.022,-0.017534,-0.026481,-0.01397,3
0.070671,0.051324,-0.010878,-0.015259,-0.025206,-0.035486,-0.023847,-0.011318,3
0.036447,0.045692,-0.01224,-0.009044,-0.011662,-0.016572,-0.018176,-0.014445,3
0.020783,0.044049,-0.003894,0.002813,0.005327,-0.010911,-0.018376,-0.039791,3
0.048181,0.037334,-0.021505,-0.014529,-0.003053,-0.006627,-0.016236,-0.023565,3
0.03283,0.042167,-0.024359,-0.007756,0.004455,-0.002462,-0.018723,-0.026151,3
0.045137,0.046398,-0.017489,-0.015035,-0.021252,-0.018231,-0.015015,-0.004514,3
0.036477,0.050921,-0.014538,-0.00582,-0.007042,-0.020108,-0.015783,-0.024106,3
0.057674,0.050204,-0.019313,-0.008301,-0.019455,-0.016052,-0.024239,-0.020519,3
0.053287,0.041817,-0.017485,-0.010313,-0.026108,-0.013912,-0.023353,-0.003933,3
0.054302,0.034538,-0.027821,-0.009027,-0.019948,-0.016999,-0.00625,-0.008795,3
0.05337,0.054615,-0.008868,-0.020601,-0.009731,-0.015698,-0.016094,-0.036993,3
-0.061311,-0.069696,0.007727,0.03387,0.047646,0.023708,0.005855,0.012202,2
-0.081282,-0.065838,0.050299,0.048745,0.049303,0.001072,0.012579,-0.014876,2
-0.0664,-0.083964,-0.000559,0.003668,0.017862,0.039705,0.04605,0.043638,2
-0.042742,-0.074069,-0.014143,-0.000197,0.040721,0.038891,0.034484,0.017056,2
-0.102946,-0.09717,0.028224,0.050687,0.044864,0.019443,0.04559,0.011309,3
-0.071587,-0.09517,0.004488,0.018992,0.040897,0.039611,0.020291,0.042477,3
-0.110486,-0.042447,0.047184,0.065209,0.029242,0.020643,0.000049,-0.009395,3
-0.050917,-0.083513,0.047138,0.041019,-0.004526,-0.021447,0.004132,0.068114,2
-0.061949,-0.077083,0.019099,0.040153,0.03602,-0.002869,0.008189,0.038441,3
-0.051691,-0.061859,0.032272,0.028467,0.013201,0.014965,0.007803,0.016843,3
-0.094784,-0.071585,0.007899,0.043296,0.04546,0.02558,0.031537,0.012596,3
-0.087829,-0.086374,0.051408,0.048366,0.026625,0.015438,0.007412,0.024954,2
-0.078596,-0.114212,-0.006918,0.042069,0.034837,0.04632,0.038645,0.037855,2
-0.07567,-0.082327,0.026363,0.033708,0.036845,0.017039,0.006432,0.037609,2
-0.075849,-0.089904,0.032133,0.047852,0.030254,0.021519,0.012198,0.021798,3
-0.064364,-0.077636,0.011047,0.043155,0.01068,0.009139,0.029388,0.03859,2
-0.143386,-0.1031,0.047775,0.076286,0.064321,0.059785,0.016386,-0.018066,2
-0.077846,-0.115588,0.004772,0.03121,0.048036,0.043129,0.047742,0.018546,2
-0.075552,-0.081428,0.026067,0.01752,0.037179,0.031509,0.024997,0.019707,2
-0.085094,-0.08596,0.044287,0.078487,0.048181,0.016306,-0.016332,0.000127,2
-0.082728,-0.088884,-0.016348,0.042722,0.056647,0.046961,0.022303,0.019327,2
-0.019857,-0.043749,0.0099,0.014194,0.018925,-0.007702,0.002119,0.02617,2
