@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4}

@data
-0.049562,-0.035215,-0.054463,-0.034851,-0.04971,-0.04374,-0.037776,-0.064729,-0.057692,-0.063868,-0.055409,-0.055072,-0.041421,-0.017627,-0.000254,0.024137,0.040193,0.040888,0.039549,0.052702,0.088714,0.073628,0.092976,0.038342,0.017219,0.031739,0.067104,0.077376,3
-0.134059,-0.108504,-0.103781,-0.095201,-0.065516,-0.063936,-0.050586,-0.057807,-0.048517,-0.037675,-0.036607,-0.015494,-0.003887,-0.005082,0.008352,0.029948,0.063416,0.072668,0.100926,0.113993,0.145156,0.110642,0.129919,0.023523,0.037357,-0.003853,-0.005147,0.005487,3
-0.085687,-0.095903,-0.1045,-0.065081,-0.06107,-0.073743,-0.066804,-0.05108,-0.041859,-0.027363,-0.032154,-0.016562,-0.006855,0.00813,0.022052,0.033023,0.033862,0.058087,0.076402,0.078975,0.080806,0.088902,0.089949,0.029529,0.026545,0.026132,0.043313,0.050564,4
-0.012068,0.004216,0.01659,0.058226,0.189391,0.331178,0.371828,0.363599,0.320303,0.108875,-0.102025,-0.153672,-0.148363,-0.129692,-0.141768,-0.10835,-0.104575,-0.109208,-0.090634,-0.08213,-0.07189,-0.064231,-0.038219,-0.120482,-0.114033,-0.087172,-0.084471,-0.04649,1
-0.09193,-0.072546,-0.071105,-0.053121,-0.034578,-0.039089,-0.028144,-0.007186,-0.005307,0.004482,0.008492,0.010491,0.038216,0.028339,0.048918,0.050807,0.071411,0.103526,0.101006,0.090672,0.110296,0.11451,0.142718,0.038791,-0.077413,-0.157755,-0.191806,-0.190569,2
-0.110716,-0.102326,-0.08453,-0.089405,-0.072672,-0.067117,-0.045982,-0.056804,-0.056151,-0.02891,-0.013829,-0.020467,0.003517,0.001219,0.016315,0.058032,0.190516,0.32663,0.385492,0.376122,0.3334,0.105211,-0.082781,-0.223847,-0.221425,-0.222831,-0.228851,-0.175002,1
-0.097223,-0.080387,-0.064467,-0.097852,-0.077052,-0.058816,-0.042806,-0.041293,-0.028969,-0.035481,-0.028119,-0.006171,0.006056,-0.00953,0.002988,0.007864,0.018128,0.018217,0.045787,0.045803,0.063957,0.086646,0.093942,0.030251,0.046806,0.059128,0.087426,0.086143,4
-0.100714,-0.079767,-0.084837,-0.058754,-0.051191,-0.053117,-0.025953,-0.028016,-0.020078,-0.029747,-0.008685,0.002917,0.006219,0.000493,0.007769,0.025568,0.035425,0.031794,0.036507,0.042342,0.061169,0.065677,0.074112,0.009913,0.019353,0.03089,0.061096,0.046376,4
-0.084233,-0.078248,-0.065621,-0.070579,-0.052614,-0.045136,-0.04849,-0.034796,-0.028487,-0.011784,-0.024423,-0.007226,-0.020737,-0.00909,0.006944,0.005022,0.021055,0.047939,0.032808,0.042012,0.05612,0.073868,0.07787,0.037902,0.044386,0.050853,0.058812,0.050078,4
-0.077526,-0.125037,-0.118363,-0.134375,-0.130059,-0.127252,-0.114511,-0.105508,-0.072664,-0.081978,-0.050564,-0.072351,-0.060303,-0.041974,-0.024972,-0.021721,-0.036789,-0.019163,-0.007684,0.002053,0.017017,0.053826,0.189405,0.275414,0.315485,0.357292,0.287634,0.053612,1
-0.111699,-0.131238,-0.128655,-0.136388,-0.137479,-0.100209,-0.106565,-0.064705,-0.059994,-0.032884,0.00644,0.004846,0.024149,0.006116,0.019449,0.029567,0.031054,0.069802,0.076198,0.080883,0.124785,0.12001,0.117059,0.065898,0.047003,0.091041,0.074031,0.054759,3
-0.024471,-0.016169,-0.029004,-0.008539,0.001468,0.010018,0.039874,0.068181,0.193118,0.31452,0.362789,0.385002,0.330669,0.095666,-0.085444,-0.148557,-0.141469,-0.147514,-0.133854,-0.123742,-0.123626,-0.109845,-0.095099,-0.159892,-0.157643,-0.132068,-0.108054,-0.124531,1
-0.004882,0.028492,0.022733,0.025272,0.040825,0.040759,0.074048,0.07891,0.072794,0.092222,0.093517,0.12261,0.126103,0.132857,0.114666,0.022471,-0.08129,-0.109639,-0.093199,-0.088722,-0.058693,-0.081375,-0.049289,-0.128061,-0.127513,-0.110665,-0.10438,-0.108483,2
-0.08832,-0.064786,-0.073317,-0.064943,-0.043662,-0.039954,-0.029964,-0.024801,-0.000629,0.000488,0.004715,0.004782,0.016212,0.010814,0.020641,0.026178,0.040825,0.022881,0.050116,0.048819,0.067082,0.064469,0.058627,-0.01749,-0.002768,-0.007555,0.008455,0.012392,4
-0.043299,-0.04086,-0.024751,-0.006849,0.006299,-0.001229,0.010717,0.019157,0.069031,0.204177,0.323441,0.342359,0.363185,0.311396,0.098862,-0.110157,-0.134198,-0.127091,-0.143403,-0.125709,-0.089438,-0.104373,-0.101981,-0.184634,-0.166399,-0.151533,-0.135245,-0.134729,1
-0.050664,-0.041313,-0.029233,-0.020084,-0.013981,-0.00011,0.008177,0.002285,0.024798,0.029281,0.041312,0.042724,0.07583,0.086469,0.085292,0.098029,0.119148,0.116619,0.11352,0.131193,0.107579,0.018776,-0.096872,-0.200295,-0.188264,-0.201344,-0.184611,-0.16857,2
