@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute target {1,2}

@data
0.179386,-2.41182,-2.403615,-0.948927,-0.611779,-1.3964,-2.13961,-0.685943,1.623022,3.253715,-1.57855,-0.789128,-1.792189,0.88236,2.257359,-2.237326,1.963387,-0.758137,-0.194395,0.915011,0.374178,5.509157,-1.267842,-1.160162,-3.698117,0.833047,-2.612133,1.710593,2.250519,0.650719,-3.354545,-1.86583,-1.092645,4.342063,-1.693011,1.993105,-4.797801,7.468101,8.258653,0.987024,4.371223,2.873925,3.845038,1.200574,4.112313,1.324414,0.913269,1.674194,-0.215401,-1.763929,-3.428853,1.014349,-0.543042,-2.644849,-0.276705,-2.340932,-2.744176,-1.705144,-3.60659,0.641066,0.615814,2.235211,1.265462,-3.48278,3.495251,-4.045399,-0.956087,-3.985634,1.073414,-1.471422,-1.551242,-1.102879,-0.739096,5.434533,-2.202668,2.930625,-0.33621,0.416616,-0.56789,2.201137,-2.442036,0.988967,2.645211,-2.332322,1.342175,-1.725288,0.551629,-2.344883,-0.590567,0.999707,2.509666,-1.316877,0.237147,-0.039147,-2.275558,-2.724825,0.622909,2.584455,-1.768248,-1.682866,-0.984384,-0.096846,-0.047018,1
0.29073,0.674313,3.960454,2.351886,-2.754504,0.376365,3.444704,0.384644,1.048321,0.651742,0.759724,-1.432199,-2.828939,0.322265,-0.877339,1.317207,0.772499,1.011976,-2.330033,3.965641,4.664029,0.931128,-2.936979,-0.407327,0.249456,0.009183,-2.740347,0.736261,1.833397,-0.175882,-3.208097,0.189404,-1.530736,-1.835762,-2.933759,1.928698,2.25269,-3.432902,-0.960748,2.110158,0.427403,-2.610828,-0.411364,-0.74641,-2.613743,-1.598646,0.718688,-2.740749,-0.804954,0.215778,0.647945,4.303147,-4.540912,4.639442,0.747976,-2.263826,2.074684,-1.718872,-2.113836,1.93159,-2.518689,-1.842888,-0.521892,-0.838802,-3.539165,2.30542,4.182955,2.447638,1.033923,-2.145284,-2.111681,4.585087,-1.722463,-2.089938,-1.878781,2.324082,2.163438,-2.2127,0.193473,-2.237318,2.589059,0.207988,3.976261,-2.338817,-2.139814,-1.8259,-2.744671,0.859769,1.944124,-1.714962,-2.942469,1.036015,0.283267,2.17648,3.082515,-1.85739,2.916639,6.065841,1.841333,0.347691,-2.712532,-1.852505,-2.168171,1
4.133129,-2.361747,-1.65212,4.887475,6.636391,1.214619,8.232649,-2.752799,0.141439,-2.372127,-0.241411,-2.076622,-0.477386,-1.879042,-0.651449,-1.715928,-0.818668,-1.515137,-1.161419,2.168855,-0.363655,-1.78308,-0.786885,-1.576194,-0.947002,-1.420954,-1.125485,-1.174119,-1.587474,2.17416,-0.77733,-0.124914,1.949113,-2.508345,-0.290275,-2.003163,-0.529222,-1.88054,-0.454529,5.64375,-0.255168,1.66218,-0.245938,-2.254428,3.528578,-2.126214,0.955674,2.679808,-2.034652,-0.820458,-1.513851,-0.820423,2.970428,-1.7899,-0.673723,-2.056435,1.249923,1.939712,-2.453893,-0.242102,-2.304199,0.61846,2.770775,-1.455057,-1.802079,2.395549,1.770729,-2.706617,0.063689,-2.883042,5.132337,2.077902,-3.27074,3.324971,1.699152,-2.23202,-0.607747,-1.676489,-0.862303,-1.523936,-0.972712,-1.433284,-0.992126,3.932396,2.348176,-2.282283,-0.41815,-1.996772,-0.363344,-2.385764,1.471872,0.828835,-0.37962,3.990332,0.902797,3.927437,1.5928,-2.181062,-0.47957,-1.989626,-0.268938,-2.753474,5.501065,1
-1.700963,-1.119106,4.845361,-2.649184,4.214436,-0.972011,-1.849707,-1.464232,-1.724619,-1.508487,-1.712762,-1.501388,-1.735947,-1.458864,-1.80907,-1.32485,-2.103044,-0.278363,4.666118,-3.143613,1.351873,-0.92204,-1.291287,3.543021,-0.51974,-0.551936,6.912315,2.588442,-0.285858,1.058916,-2.831035,0.829443,-0.274168,-2.385148,-0.069624,0.263085,-0.241467,3.303236,2.876328,-2.010669,-1.609583,-1.433992,-1.992904,-0.471306,6.374981,-1.870287,1.09741,1.617944,-0.298522,-1.876598,-1.527069,-1.620638,-1.641049,-1.560937,-1.648767,-1.705684,0.211553,7.282199,0.584233,5.860212,3.675803,-0.128156,-0.748508,0.705742,-0.622556,2.949922,2.979676,2.169955,-1.904537,1.744684,-1.169433,-1.059689,1.204356,-0.183054,0.318203,-2.035589,3.298008,-2.960129,-0.524813,-2.675487,-0.295372,0.999695,-0.838374,0.86088,0.018635,-0.054887,-1.905537,-1.799742,0.486988,3.476228,0.521566,-2.349315,3.608187,3.0887,-1.879422,0.036836,0.181599,-2.060507,-1.395396,-1.73214,-1.540319,-1.648197,-1.599098,1
0.20425,0.021303,-0.165852,1.379191,-3.282785,1.030788,0.117462,1.030583,-0.413433,-1.945982,-1.082731,-1.843175,-0.941529,-2.372732,1.637737,4.291338,-0.402797,2.784165,0.496227,1.762422,9.767295,3.478443,8.209949,-0.180756,-0.208606,-2.976231,5.797261,4.869222,-2.91634,-0.61964,-2.062981,2.740743,-2.273631,0.275584,1.040002,-2.325621,2.266139,-2.35448,2.035205,-1.396975,1.075681,1.175294,1.159258,-0.337482,-2.344582,-0.637432,-2.35988,1.136736,0.478319,3.527864,-3.863483,4.204735,-0.744757,4.404,3.152187,-0.734246,-1.144849,5.175751,-0.844124,0.320783,0.676555,-1.966878,-1.292826,-1.424459,-1.694856,-0.712873,1.564645,-1.983057,-1.216067,-1.388226,3.439838,3.475456,-1.918217,-1.146436,-1.737306,-1.168473,-1.773923,-1.091599,-1.897176,-0.890631,-2.281015,0.31057,1.420465,-1.803701,-1.697312,0.14626,0.519503,-2.141009,-1.090098,-1.570322,1.805852,-1.878159,-1.174152,-1.673484,-1.283619,-1.597397,-1.342598,-1.548731,-1.384514,-1.511418,-1.418656,-1.479407,-1.449348,1
-2.59439,-1.357423,0.940089,3.536119,0.763169,0.327316,0.508776,-3.387131,0.299914,-1.552959,2.365343,-3.431244,-1.337689,-3.852843,1.674231,-0.796975,-0.53951,2.411637,-0.962023,0.060951,2.877251,1.744055,0.595167,-2.309954,0.222016,-2.302612,0.927785,4.058037,1.895334,3.138235,-2.171094,2.597023,4.508824,-1.287381,-2.062974,0.599524,-2.175295,1.150126,-0.892993,-0.828252,0.005581,0.662752,2.84069,-2.266105,-2.358679,-2.601261,-1.140762,2.482973,0.163523,-1.333493,-0.024584,1.644467,-1.147754,-0.918632,0.977175,2.312711,-1.066542,0.988795,-0.406351,-2.463235,0.832519,-0.428957,-0.606844,-0.859122,-1.356256,-3.112467,-1.833498,-2.9514,-1.857487,-3.121225,0.001302,0.686958,-0.925197,-1.908754,-0.366399,-3.517955,-0.357416,-1.313467,4.342022,2.733965,1.254765,5.769892,3.807593,0.152675,2.30309,1.936878,3.472144,-0.902432,0.395465,1.329763,2.56682,0.309251,-0.77735,1.675529,0.658563,1.839764,-3.009002,-0.924532,3.286286,-1.528042,-2.647962,-2.317572,-2.44136,1
2.379027,3.231922,-1.374731,-1.15532,-1.545423,-0.920324,-2.000817,3.472554,1.63963,-2.080751,-0.823274,3.283782,2.348968,-2.636744,0.57244,8.179681,-2.04086,1.496739,0.048708,-1.961848,-0.807387,-1.746671,-0.870882,-1.771237,-0.74189,-2.131197,0.82704,1.264755,-2.087491,-0.826843,-1.669523,-0.988678,-1.603588,-1.00237,-1.628382,-0.939396,-1.741919,-0.736099,-2.186526,2.29076,-0.512937,4.853079,10.351891,5.843599,2.780601,-3.107337,3.018892,-1.865213,-0.748187,-1.816462,-0.833189,-1.741161,-0.904319,-1.653284,-1.074474,-0.999844,2.41821,-3.124916,3.698151,-2.303275,2.429357,-0.711389,0.947895,5.399479,-3.22616,0.06447,-2.683698,5.256536,1.753501,-2.133312,-0.699404,-2.092607,1.254202,0.784047,-2.212184,-0.611925,-1.953425,-0.615486,-2.120997,-0.208959,-3.101933,3.892819,6.703356,-3.812726,0.453482,-3.027474,2.499181,-0.865221,-0.933845,-2.153576,2.041223,0.250272,-2.004986,0.002179,4.066815,-0.13651,-1.637331,-1.155084,-1.342665,2.336128,-1.415198,-1.254574,-1.319935,1
-1.814674,-1.677255,-2.086794,0.497435,-0.920839,-2.284711,-1.361827,-2.203232,-1.332122,-2.319228,-1.090896,-2.862482,2.873095,10.050747,0.492648,3.384558,-0.602356,0.252311,-2.934541,7.602207,-0.766491,-0.939648,0.106821,-1.115485,5.31152,-3.434812,1.278818,-0.766125,-2.057426,-1.649323,-1.891279,-1.652481,-2.057768,0.286531,-1.141717,0.192551,-1.448432,-2.095223,-1.482866,-2.072385,-1.61679,0.126051,6.557613,0.471269,5.812614,2.76,-1.192246,0.080609,0.189857,-2.524052,3.286493,4.307858,-0.793993,-1.170196,0.788214,0.05869,-0.873781,-1.036399,6.437265,5.227401,1.54766,-1.26078,3.225572,6.350022,2.204491,3.792019,-0.608407,-1.805763,-1.971853,-1.218795,1.107336,-2.343763,-1.40958,-2.114224,-1.455849,-2.150762,-1.332275,-2.474624,0.976424,1.273313,-1.580918,-2.332086,0.285538,0.408861,-2.608061,-1.240035,-2.225019,-1.373363,-2.27805,0.929054,-1.568691,-1.924732,-0.380791,2.974847,-0.495157,-0.833618,3.100327,-2.274389,-0.587856,5.078395,-2.263254,1.548421,-1.852884,1
-1.759078,-2.144217,0.750115,-0.890493,-2.371737,-1.28818,1.800319,5.346806,-3.449731,4.243189,6.40442,-1.691401,2.595932,1.25202,2.643612,4.5252,4.032022,-2.351737,3.565717,0.47151,-1.814562,0.385975,-1.232044,-2.174147,-1.630529,-1.864627,-2.146086,5.431373,4.525631,-1.142834,0.76108,-2.234245,1.553412,-3.237835,-0.08554,2.148913,-0.510104,-2.954296,3.602792,-2.139117,2.939979,0.439157,1.684401,1.512653,3.328285,1.435178,0.785617,-0.752708,1.505848,6.614012,-1.513503,0.342065,-1.722964,4.086041,-0.335436,-0.932607,-0.063344,-1.511625,0.15093,-0.541296,-3.096897,1.893934,-2.350452,1.345822,-1.937266,-0.872365,1.39385,-2.211723,-1.767339,-1.746496,-2.022915,-1.534691,-2.257575,-1.19718,-2.933411,2.502302,0.106653,-2.308841,-2.001923,0.399994,1.638045,-0.614768,0.864556,1.058253,-0.896273,-2.303353,-1.586482,-1.044041,2.447554,-1.526715,0.534919,1.01638,0.215767,-0.212284,0.227545,-0.431987,-2.374609,-1.517774,-2.032625,-1.697626,-1.916557,-1.783067,-1.846522,2
1.708686,4.702956,2.440651,-2.92294,-0.910826,2.101223,-2.107381,-0.383808,-0.8272,2.419228,-2.009903,-2.964944,2.448565,1.17871,-0.323725,2.7515,0.28395,0.614386,-1.996887,1.616767,-1.884888,-2.223044,-3.650659,-1.244537,-1.72036,8.953192,6.097473,-1.088218,-0.026297,-1.496194,-1.513006,6.957748,6.938648,6.287749,7.156081,0.095583,3.2216,0.127781,-1.875846,2.783856,-1.575334,-3.001668,1.208685,-2.265283,-2.905376,2.511984,-3.085056,-2.269649,-3.485565,2.356679,4.041363,-0.277341,-3.596599,-1.967538,-3.630143,-0.971745,-1.749598,-2.687486,-3.015861,-2.275676,-3.417778,-0.820913,-1.760749,-0.266408,-1.917899,-1.450557,-1.434201,0.187338,-3.794153,1.05215,-0.760061,0.170982,-1.459071,3.6949,0.064356,3.750915,2.68256,-1.668077,3.257999,-4.438068,-1.715112,0.742987,-1.92136,-1.141374,-2.457405,-1.377135,0.064614,-1.102975,-1.162207,0.15732,-2.083442,0.501889,-1.629809,-0.988272,4.909333,-3.314395,3.522495,4.222514,1.551094,-0.144143,-0.411788,2.228802,-1.19936,2
-1.738035,0.948518,0.624511,0.332129,0.001309,0.41855,-1.993722,-2.039657,-1.873924,0.543201,-2.722339,-1.232876,2.418355,2.525156,1.224248,0.225393,2.155904,0.668817,2.435513,2.356639,0.030654,-0.784525,-0.456947,3.363157,-0.603039,-0.887273,-3.136143,3.270102,-2.223417,0.132158,0.355851,-1.755562,1.539389,-1.015193,1.89892,-2.348162,2.355373,0.826016,1.839006,1.510396,3.454719,0.678453,-1.696173,-2.522932,-1.17306,0.774843,-0.337084,-0.470834,2.724894,0.569232,-3.246938,-1.059648,-1.635619,5.599921,2.642928,-0.894493,2.062705,-3.741845,-0.63497,-3.604601,3.041233,0.448033,-3.010962,-0.01275,-1.042009,-2.362717,-1.934773,-1.730634,0.108139,-0.701724,-0.912699,-2.786127,-1.40216,-2.590406,0.599348,-1.455974,4.648416,-0.695214,1.164607,-4.577659,3.954089,4.406818,2.744244,5.003372,-1.553306,-2.001768,-1.937867,-2.360395,0.823919,-2.020149,0.159452,-1.614759,1.662883,-0.436048,-2.276902,1.135075,4.450906,0.301388,-3.195459,0.21311,2.138659,1.036852,-2.106031,1
0.052009,0.648138,-3.237474,1.601055,-1.502008,-1.716898,-2.032357,1.012458,-1.899942,-1.544369,-2.380274,1.781646,0.976107,2.073937,0.643836,0.192947,-1.75434,-1.931681,-1.56651,0.684543,-2.121481,-1.203476,2.129525,2.096121,3.894831,0.410819,1.262158,1.049065,5.562478,1.972077,-1.529247,-1.40517,0.756359,-1.999986,4.43004,-0.289959,5.673633,-1.720227,-1.60524,-2.102944,-1.438985,0.350926,0.409376,1.702855,5.095465,-2.371767,0.084162,3.319529,-2.226051,-2.087683,-0.425176,1.076185,-0.385749,-0.4268,-2.01837,1.673754,-0.500396,-1.950007,-1.206158,0.393193,-1.657774,1.489721,-1.396408,1.564977,-1.307,-1.261318,-2.576999,-0.524616,0.951487,-0.658871,1.164103,-0.067045,-0.82733,4.21545,-2.823438,-0.820195,-2.971842,0.576116,-1.074394,-1.316899,0.923162,-1.492134,1.651804,1.773483,0.712262,2.079209,8.155647,2.02675,2.140883,-1.003929,-0.085704,-2.774763,-1.063681,-2.437486,-1.221626,-2.376458,-1.197723,-2.548778,0.814329,0.367669,0.769716,1.852742,-2.171606,1
1.856965,1.701555,0.972596,1.795395,0.069314,1.14494,1.571073,-0.215192,2.526315,-0.37731,-0.383679,1.093625,-0.760766,-1.970839,-2.934847,0.111949,-2.484879,0.2157,-3.203911,-1.452951,-3.630247,0.333736,1.14511,-2.873053,1.559347,0.763596,-0.342758,-1.013115,-1.194301,-2.47392,1.81239,-0.931729,2.314566,-0.028206,-0.269829,4.911432,4.661975,-1.837499,-2.589711,-1.809793,0.486371,-0.628416,0.765265,-0.211815,-3.80287,3.418361,4.420674,4.514733,5.149985,0.146276,0.112302,0.254316,1.788072,-4.497096,2.582256,4.353203,-0.998995,-0.086132,-2.404941,3.613619,-2.119346,-0.953076,-0.731236,-3.413573,-0.938325,0.081233,0.184413,2.16346,2.858991,2.543165,-2.212209,-0.906,3.672683,-2.938687,0.23558,3.356163,-2.119126,-0.590977,-0.078235,-2.468262,-1.271284,1.109595,-1.248669,1.939417,-2.368255,-2.520516,-0.313676,-1.396301,2.845001,1.846481,-1.695528,-3.022099,1.689285,2.078197,2.467604,0.813601,-0.551845,-0.751231,-2.603783,-2.265718,-2.437811,-2.341491,-2.385826,1
-2.058153,-1.882048,-2.467103,1.803956,3.867419,0.907819,-2.946687,2.426259,-0.822059,0.86346,-2.28109,-1.756119,0.626507,-2.608255,-1.332058,0.247996,2.237648,1.804325,-1.589817,-2.858476,8.498541,5.631687,2.904225,-2.532691,2.654322,2.150891,-1.508561,3.134973,-0.973833,-1.874126,-2.363795,-1.575804,-2.631238,-0.708822,1.853992,0.6159,-1.601164,-2.690295,0.459915,2.013231,1.141003,2.589962,2.244026,-2.665936,-1.761739,-2.157563,-1.931517,-2.110224,-1.902825,-2.21828,-1.662683,-2.803743,1.432657,0.688694,-2.966285,1.071758,-1.164445,0.238149,-3.794967,0.208802,1.970829,0.538998,1.960395,1.951429,-0.65912,-0.160163,-1.276335,-0.632085,-0.113697,-2.330001,-0.360009,4.913782,0.989209,1.621572,0.962291,-1.175217,-1.736027,9.251731,-1.851507,-1.86885,-0.482403,6.029129,-1.36431,-1.468435,-0.369173,1.745632,7.889517,-2.111339,-1.861451,-2.044904,-2.144762,1.756176,3.41724,-0.159061,-1.962981,0.840616,-2.694798,-0.193503,1.88952,0.359102,-0.884875,-2.371992,-1.925886,1
-1.903351,0.053261,0.565339,2.441732,-2.651876,-1.349659,-2.276505,-0.86038,0.801409,-3.418512,3.211139,2.290197,3.099987,4.50354,-0.436099,-1.555635,-2.298638,-1.140693,0.176421,1.926223,-1.601846,0.372567,-1.330958,-2.113825,-1.617534,-2.016966,-1.656217,-2.007697,-1.645755,-2.03493,-1.600854,-2.102401,-1.497607,0.614084,-1.289831,-2.651082,13.015487,9.65595,7.24806,-0.072581,-2.164941,2.990275,7.622511,9.512623,-1.327158,2.42294,1.785621,3.490114,-2.050783,-1.34641,-0.363542,8.005123,0.413914,-1.052146,0.231122,-2.820823,0.999167,-1.726912,-1.966526,-0.303909,0.781927,-0.758565,-2.034633,0.062579,-0.852032,-2.903232,0.4835,2.530766,0.964691,1.242557,-2.776877,-1.09095,-2.552937,-0.991535,-3.077238,1.634185,2.565766,-3.232804,-0.89281,-2.631244,-1.037651,-2.739663,-0.539741,-0.131471,2.552024,1.691491,-3.201202,-0.873124,-2.746263,1.244402,-2.205115,-0.426753,-0.273971,-2.25065,0.920628,-2.263256,-1.452315,-2.234963,-1.333258,-2.589859,0.17572,4.891457,-0.841806,1
-1.061133,12.577157,2.863996,-2.047876,-0.827846,-0.9912,-1.791359,1.228472,3.653869,-2.310611,-0.585521,-1.262553,-1.419271,3.599633,-1.70984,2.55408,3.374841,-2.809377,-0.05779,-1.8734,-0.57408,-1.498372,-0.904631,-1.142926,-1.430629,2.365466,-0.711102,-0.840417,2.69876,4.40966,2.925728,-2.664822,-0.139412,-1.79923,-0.678845,-1.299646,-1.397831,2.48684,-0.191649,0.417746,1.742294,-2.603662,0.01015,-2.073662,-0.279345,-1.880365,-0.423463,-1.764356,-0.523146,-1.672631,-0.615228,-1.567449,-0.764618,-1.231852,4.181894,-1.995931,-0.438298,-1.718658,-0.588275,-1.539273,2.946726,-1.84904,-0.474525,-1.738192,-0.512914,-1.727297,-0.504937,-1.754098,-0.453603,-1.845184,-0.281406,-2.251402,1.830902,1.012616,1.966587,-1.723744,-0.565913,-1.725535,-0.417498,-1.998913,0.211314,2.245822,10.736316,5.442824,-1.366745,-1.272777,2.185703,-0.846883,-1.076088,-1.367579,-0.615626,-2.184179,3.733556,1.91195,-2.913152,5.757029,-0.118274,-1.80209,2.073428,-0.549987,-1.335637,-1.020021,-1.150541,1
-2.175433,1.596044,-0.757111,-1.395869,-2.721917,0.847324,3.267431,2.969392,-1.564607,3.985816,-2.812289,-1.70299,-3.199943,0.005839,-2.006137,-2.294415,-2.201404,1.920958,-1.025244,1.631936,3.618429,-3.098204,3.575834,-0.974771,-1.037965,-0.178454,-3.200138,-1.698354,-0.613506,3.207575,4.112656,-3.44803,-0.508771,0.60248,0.271704,-3.106781,-1.265895,-0.350692,2.225466,0.419823,-2.398397,1.312,-1.265924,1.389631,-1.127714,-0.506774,-2.444125,2.98102,5.844115,-3.518776,1.272043,-1.978832,1.734103,-0.560759,1.976707,4.578326,-0.60997,-0.781283,-2.614536,-0.664334,-1.112357,-0.211669,5.678268,0.822662,-3.534994,-1.158963,1.603233,2.570843,0.220388,2.102968,-1.949445,-1.435161,0.857524,-1.236987,-2.595514,-2.049766,1.636012,-0.755666,-0.753627,0.55532,0.92978,-2.577783,-1.997754,-3.092906,0.14061,1.592886,-2.096503,-0.395521,-3.430773,1.067407,-1.58197,0.210249,5.415008,2.012237,1.261732,6.600236,3.963892,0.275594,6.002464,-0.50125,-1.643126,-2.687059,-2.256827,1
-0.352238,-2.855978,-0.316656,-1.841426,-2.86975,1.245019,-1.839838,-0.799728,4.863199,-0.798829,1.76609,4.556527,1.876767,2.212121,-1.756224,2.372464,0.8952,-0.754712,-0.730492,-3.326235,-1.845877,-3.630828,3.083896,4.104763,2.068161,0.012489,-4.074157,1.423693,1.313312,-4.037252,1.370989,5.76949,3.843251,-2.761284,-1.679818,1.005882,-0.297283,-2.390906,-1.281903,-1.064547,-3.242881,-0.041085,-0.190626,-2.496133,0.406699,-0.665555,-3.7804,-0.96686,-1.396223,-0.072018,-2.685408,-1.54517,0.657344,-2.786199,2.508825,4.492344,0.216958,3.307015,-0.091486,-1.29658,2.066154,0.527654,0.191307,2.557589,7.230547,-0.559183,-1.161074,-2.946579,2.196388,0.963264,1.72298,3.260267,-0.38658,0.189933,3.160326,3.537848,-0.454723,2.014676,0.908244,-4.066015,0.072838,1.70853,0.704211,0.842958,-4.15575,-0.679888,-1.346093,2.594778,-0.796961,0.436336,2.184878,0.153249,-2.727567,-2.395243,-0.725737,-1.76938,1.864036,-3.532497,-1.724057,-3.469095,-1.413312,-2.406825,2.817658,2
-1.483204,0.622047,-1.798497,-2.220364,2.309368,-0.437248,-0.684282,2.632674,-4.938859,5.0704,2.164363,-4.504344,1.483315,1.139013,3.388991,0.553067,-2.650709,2.870693,0.785176,-0.050456,0.155224,-2.658031,-2.815399,0.116767,0.337137,-2.673766,2.979272,-0.891284,-1.407742,-0.087731,3.684522,1.27441,0.612602,2.126761,-2.170763,-2.140328,-1.859967,3.177655,3.475526,-4.61658,0.372175,-1.644228,1.01396,-1.997004,-1.969829,2.05689,4.871215,0.771205,4.92717,0.619807,2.737756,1.189111,-3.458902,1.363249,-2.47474,-1.793305,-1.40081,0.050395,0.30373,-3.36147,0.106113,2.361817,0.875085,-2.5767,1.887695,0.058517,-2.30286,3.699819,5.805244,2.157533,-3.73113,-0.006973,-2.472805,3.542699,-0.89763,-0.822302,2.921069,-2.83957,-1.872476,2.218844,-0.243949,-1.354144,3.574469,-1.045762,1.511137,-0.858618,-0.866055,-1.620845,1.717316,0.080448,-0.127714,-0.231157,-0.942671,-1.799706,0.795537,-1.235536,-2.981113,-2.110477,0.207968,2.118992,-0.53215,-2.69401,-2.519755,1
-1.792366,-2.612119,1.807585,5.530919,-2.187192,-2.567633,2.494845,3.296242,-3.471828,-1.202857,-0.688851,2.22938,-3.655985,1.663156,3.636094,1.617047,-1.612632,2.261743,0.682182,1.002545,-0.396949,3.623474,0.629423,1.022671,-0.593932,1.286866,-1.575391,-1.735813,-2.684509,0.208217,3.619207,-2.488028,-1.890531,6.346225,0.044598,-0.019528,-0.957475,-1.43322,1.85874,3.760762,1.570682,-0.505671,1.415249,-0.836656,-2.31524,-1.65157,-2.365268,-1.267205,-0.2236,3.11763,2.237637,-3.291229,3.047882,-1.499758,-2.334155,0.92906,0.5716,-2.656144,-1.694489,-1.216696,0.58641,-0.556927,-1.019528,-3.035798,-0.045261,1.659247,-1.336126,-2.815233,-0.075073,0.060481,-2.192345,-2.15676,1.359333,2.86382,1.704282,0.642907,3.333575,5.643307,-4.144532,0.536821,-0.576885,-1.59416,-0.156101,0.178376,2.117249,-0.885433,1.564253,-2.356946,2.060424,-0.966332,-2.211979,-1.699633,-2.423732,0.075369,4.169328,-2.345523,0.042814,2.058886,0.092749,-0.172355,0.202338,-2.430164,-1.842282,1
1.717161,-0.490531,1.116198,2.57238,3.869518,1.566072,-2.675828,-0.30394,-2.643737,1.314679,4.564552,-1.278746,-1.694868,-0.923972,-2.211609,0.999506,0.847692,-2.128504,-0.97357,-1.705399,-1.153103,-1.623745,-1.174706,-1.657781,-1.060514,-1.956567,0.20039,0.712645,-2.078919,-0.988758,-1.6854,-1.210699,-1.480485,-1.510254,-0.695076,2.856253,2.818846,2.478385,-2.738434,-0.285178,-2.461044,-0.328114,-2.526998,-0.188921,-2.633957,3.696251,-5.07352,8.609857,6.211178,-2.797675,-1.723916,3.290031,4.784182,-3.560489,-0.150398,-0.502714,7.508921,4.656529,-0.47358,1.058283,-0.483064,3.527565,1.406283,0.474135,-2.369909,-0.508261,-2.485817,0.46233,1.635566,2.044271,4.033953,-3.828958,4.432771,1.127707,-1.803971,-1.231454,-1.529797,-1.247716,-1.61279,-1.107916,0.718195,1.552845,0.575889,-1.12818,1.918232,-2.520906,-0.68701,0.368819,3.55084,-1.508989,-1.095234,-1.750475,-1.022189,-1.816422,-0.91358,-2.049144,-0.15068,5.738572,-1.979651,-1.146085,-1.533225,-1.333593,-1.420818,1
-1.666561,-1.498275,-3.194474,-2.500711,-2.346812,3.405413,-2.736691,-2.74895,-0.619139,-0.976423,-2.00138,-0.114864,-0.009188,-2.468184,0.15863,-0.757358,-1.63842,-2.610329,-2.79109,3.435503,6.425822,3.819613,-2.05903,2.898324,4.235638,4.014815,-1.50138,-3.200916,-2.485005,-2.741887,-2.924671,-1.732505,-1.085691,-3.046821,1.144235,-2.121017,-3.028139,-1.534749,0.003573,-1.056779,-1.271383,-1.002843,-0.91318,-0.810059,-0.98496,-1.132324,-1.713769,2.875751,1.785347,1.556908,-0.526673,-1.243237,-1.693698,-2.691818,-1.336319,4.363868,5.08013,-1.040052,1.005403,-3.938293,0.816224,-1.397899,-2.132708,0.400094,-2.204853,-0.00308,4.038771,-1.797494,4.674733,-1.571488,3.79185,-1.622782,2.678125,-1.046939,1.429435,-0.805804,0.633001,0.60752,2.514624,4.959839,-2.709473,6.576013,-0.222097,2.869165,-0.430657,-0.911432,-1.470744,-1.518239,0.783719,-3.971439,1.039865,2.350845,2.717983,-1.394468,1.566302,3.205328,4.107731,4.7842,-2.643955,1.43554,2.924197,-0.700511,0.938035,2
