@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3,4,5,6}

@data
0.01178,-0.002334,0.074201,0.026722,-0.051125,-0.088521,-0.126904,-0.172272,-0.152443,-0.11846,-0.046063,0.031384,0.113279,0.157845,0.183794,0.159116,3
0.03177,-0.004143,0.039463,-0.045728,-0.094632,-0.124494,-0.118981,-0.118357,-0.077259,-0.037797,0.011322,0.042257,0.076578,0.124202,0.145984,0.149815,3
0.052081,0.03459,-0.065397,-0.077142,-0.10578,-0.107106,-0.077995,-0.037398,0.000133,0.034042,0.076727,0.080467,0.077854,0.070393,0.047147,-0.002617,6
0.051652,0.039252,-0.046973,-0.046647,-0.070744,-0.077339,-0.072131,-0.0322,-0.007504,0.037423,0.063947,0.043146,0.021478,0.041492,0.045208,0.009941,6
0.04282,-0.030679,-0.013555,-0.081744,-0.129476,-0.133091,-0.13707,-0.121697,-0.06896,-0.009342,0.056041,0.094286,0.132015,0.141809,0.134904,0.123738,2
0.013382,0.001821,0.018333,-0.022266,-0.067198,-0.108414,-0.124502,-0.116336,-0.104088,-0.052939,-0.000961,0.061707,0.119728,0.148098,0.128939,0.104694,2
0.041273,-0.004616,0.037759,0.0082,-0.034553,-0.082919,-0.117999,-0.121391,-0.14601,-0.122776,-0.0589,0.016972,0.074759,0.136454,0.183109,0.190638,4
0.054735,0.043192,-0.048263,-0.05306,-0.074139,-0.080969,-0.057524,-0.027916,0.013182,0.046319,0.033877,0.01304,0.035869,0.051675,0.043255,0.006728,6
0.063151,0.010348,-0.104667,-0.120253,-0.142976,-0.1383,-0.097864,-0.033062,0.028874,0.072484,0.10005,0.096641,0.092682,0.094375,0.062966,0.015549,6
0.04979,0.018667,-0.087201,-0.090953,-0.122646,-0.118307,-0.081725,-0.029341,0.034483,0.06346,0.082975,0.085176,0.09655,0.070329,0.038506,-0.009761,6
0.034646,0.017701,-0.06317,-0.070944,-0.091323,-0.09653,-0.08247,-0.030916,0.016091,0.053311,0.067861,0.055377,0.063289,0.07824,0.042392,0.006445,6
0.00366,-0.019357,-0.00916,-0.073987,-0.109137,-0.150856,-0.171135,-0.125515,-0.087601,-0.033786,0.029747,0.085692,0.132132,0.182683,0.195176,0.151442,3
0.050311,-0.027946,0.027024,-0.048099,-0.11491,-0.166685,-0.163079,-0.132538,-0.096223,-0.04631,-0.012291,0.047874,0.108833,0.181303,0.198222,0.194515,4
0.032946,0.02477,0.054616,-0.012402,-0.029093,-0.063954,-0.10693,-0.113712,-0.091189,-0.059229,-0.032149,0.026431,0.057716,0.096089,0.110444,0.105647,2
0.034188,-0.00599,0.012657,-0.036483,-0.097119,-0.13024,-0.141999,-0.142692,-0.102607,-0.036651,0.029651,0.076865,0.116155,0.151478,0.149528,0.123259,2
0.002757,-0.000463,0.064374,0.015731,-0.012634,-0.058365,-0.081453,-0.096043,-0.108222,-0.103495,-0.04746,0.017608,0.061565,0.115215,0.126437,0.104448,2
0.035658,-0.023754,-0.030337,-0.082853,-0.14015,-0.161722,-0.152667,-0.144586,-0.063697,0.015247,0.050373,0.076611,0.140793,0.177749,0.169209,0.134126,2
0.078309,0.025294,-0.036512,-0.120528,-0.195706,-0.224047,-0.245839,-0.209832,-0.106716,-0.004474,0.077021,0.111005,0.174304,0.238578,0.249714,0.189432,3
0.045822,0.023816,-0.063748,-0.064299,-0.088931,-0.099497,-0.079975,-0.055012,0.018641,0.050828,0.075152,0.061044,0.051668,0.062819,0.056176,0.005497,5
0.060687,0.016049,-0.08075,-0.090146,-0.097511,-0.090592,-0.066776,-0.040895,0.024849,0.063979,0.069827,0.05995,0.067904,0.072292,0.036207,-0.005076,6
0.070525,0.019951,-0.00723,-0.068851,-0.118373,-0.169914,-0.199416,-0.156276,-0.116046,-0.054819,0.015018,0.092577,0.138914,0.187825,0.196368,0.169748,2
0.07229,0.006147,0.007516,-0.043298,-0.112679,-0.173048,-0.203637,-0.186731,-0.126793,-0.067437,0.022369,0.075949,0.13385,0.19489,0.219666,0.180946,2
0.029333,0.000053,-0.003211,-0.050974,-0.081664,-0.122195,-0.140157,-0.111487,-0.087785,-0.033732,0.020363,0.059865,0.102828,0.152317,0.152934,0.113509,2
0.013484,-0.004345,-0.06179,-0.03648,-0.039425,-0.049732,-0.036823,-0.02193,-0.006575,0.025086,0.053196,0.047343,0.040043,0.046993,0.043366,-0.012411,6
0.037759,0.019368,-0.056842,-0.064901,-0.080019,-0.09708,-0.07075,-0.040981,0.005358,0.04276,0.05555,0.054228,0.072121,0.078534,0.041966,0.00293,6
-0.011961,-0.031772,0.089627,0.080487,0.014941,-0.03697,-0.084401,-0.119604,-0.116763,-0.109555,-0.05771,-0.024222,0.037316,0.101338,0.125382,0.143869,5
0.059984,0.031695,-0.070636,-0.093784,-0.131145,-0.129213,-0.114505,-0.064238,0.002433,0.055364,0.09372,0.093845,0.084265,0.087361,0.069989,0.024864,6
0.052522,0.026817,-0.059953,-0.058152,-0.075946,-0.084533,-0.071802,-0.035483,-0.006403,0.017066,0.054425,0.072712,0.062222,0.058513,0.048884,-0.000888,6
0.033844,-0.043887,-0.085682,-0.15979,-0.199409,-0.210462,-0.178751,-0.116022,-0.052998,0.037758,0.098601,0.142384,0.19909,0.22651,0.174574,0.134241,2
0.064631,0.042776,-0.059007,-0.068285,-0.092748,-0.103717,-0.092544,-0.044489,0.012165,0.064994,0.066124,0.046697,0.059738,0.073153,0.035922,-0.00541,6
0.051199,0.019658,-0.077611,-0.09756,-0.098448,-0.093435,-0.071878,-0.028361,0.009297,0.051538,0.067765,0.068601,0.080275,0.075065,0.039309,0.004587,6
0.055867,0.015214,0.060718,0.000156,-0.066429,-0.104939,-0.142347,-0.153762,-0.141312,-0.091939,-0.022367,0.031436,0.07094,0.128262,0.189442,0.17106,3
0.078983,0.062741,-0.067642,-0.081413,-0.113643,-0.1162,-0.099289,-0.046018,0.018189,0.073608,0.066861,0.044997,0.057285,0.049741,0.054296,0.017504,6
0.01804,0.017363,0.079996,0.030024,-0.012712,-0.077052,-0.123644,-0.150707,-0.151878,-0.11172,-0.029058,0.022982,0.069623,0.116968,0.162092,0.139685,3
0.038533,0.000877,0.058129,0.010664,-0.057198,-0.123633,-0.177259,-0.192798,-0.15184,-0.104815,-0.014017,0.038726,0.108361,0.180003,0.213058,0.173209,3
0.072194,0.022233,-0.089996,-0.132502,-0.148076,-0.13283,-0.097493,-0.018416,0.038277,0.076277,0.08298,0.091444,0.101312,0.077711,0.044799,0.012085,6
0.026595,-0.00711,0.017921,-0.013172,-0.056033,-0.115405,-0.158542,-0.166117,-0.134543,-0.05606,0.02663,0.065604,0.118532,0.146552,0.171372,0.133776,3
0.025901,0.013185,-0.011847,-0.060059,-0.099676,-0.117256,-0.100841,-0.090408,-0.047972,-0.010478,0.029421,0.074651,0.107588,0.11724,0.10066,0.069893,2
0.045172,0.030494,-0.035447,-0.024001,-0.032699,-0.041541,-0.033739,-0.035916,-0.019764,-0.008627,0.023664,0.025874,0.020597,0.036152,0.042916,0.006862,6
0.019969,-0.004566,-0.082836,-0.079644,-0.101597,-0.114801,-0.090399,-0.018192,0.022168,0.080531,0.08617,0.087918,0.097261,0.074319,0.032776,-0.009076,6
0.020602,0.016034,0.021956,-0.031918,-0.062194,-0.071545,-0.077305,-0.081494,-0.057537,-0.038262,0.000381,0.036127,0.071992,0.100592,0.09248,0.060091,2
0.047761,0.000388,0.003261,-0.021219,-0.073114,-0.118654,-0.157635,-0.163463,-0.136063,-0.068534,-0.002614,0.059725,0.108302,0.159184,0.197028,0.165649,3
0.035446,-0.006433,-0.070507,-0.101097,-0.107422,-0.11032,-0.101144,-0.043988,-0.008481,0.015824,0.055622,0.087577,0.111853,0.109318,0.088309,0.045444,1
0.051254,0.030606,0.083061,0.029329,-0.036665,-0.094478,-0.110543,-0.152039,-0.155603,-0.121346,-0.056506,-0.02231,0.042127,0.12445,0.197597,0.191067,5
-0.001237,-0.007287,0.010856,-0.039466,-0.098242,-0.122476,-0.13668,-0.117289,-0.091369,-0.027945,0.036435,0.061709,0.116926,0.14998,0.157005,0.109082,3
0.008802,-0.028898,-0.0044,-0.04631,-0.058478,-0.089305,-0.103135,-0.093787,-0.078542,-0.039826,0.003306,0.031004,0.097006,0.14377,0.140257,0.118536,2
0.029066,0.00539,-0.07066,-0.081326,-0.109397,-0.105475,-0.096859,-0.057427,0.019715,0.069802,0.096366,0.081394,0.085791,0.085233,0.053507,-0.005119,6
0.045257,0.006172,-0.080264,-0.103786,-0.122909,-0.136416,-0.114393,-0.045839,0.041941,0.07975,0.096969,0.079136,0.090587,0.095833,0.062418,0.005543,6
0.100584,0.064495,0.008097,-0.042177,-0.073307,-0.10221,-0.122632,-0.129962,-0.079084,-0.048472,-0.011973,0.035994,0.077566,0.096023,0.111765,0.115293,1
0.059182,0.019622,-0.07446,-0.087149,-0.104209,-0.104541,-0.068121,-0.037513,0.005996,0.042392,0.072403,0.070305,0.076716,0.080897,0.043552,0.004927,6
0.015558,-0.0104,0.003483,-0.056275,-0.096434,-0.118636,-0.127812,-0.103256,-0.051879,-0.021032,0.020556,0.074319,0.10932,0.132606,0.129133,0.10075,2
0.05885,0.035058,-0.06827,-0.07462,-0.099689,-0.115641,-0.098748,-0.045419,0.023139,0.066791,0.071859,0.05663,0.055087,0.074018,0.05686,0.004096,5
0.042279,0.010194,-0.07477,-0.099798,-0.11209,-0.112073,-0.077797,-0.029311,0.005791,0.054632,0.087074,0.077143,0.071408,0.089023,0.058894,0.009399,6
0.040603,0.014596,-0.078243,-0.102991,-0.120373,-0.094009,-0.064628,-0.026393,0.007517,0.065757,0.076648,0.073701,0.082976,0.079893,0.043868,0.001078,6
0.050224,0.012283,0.048867,-0.054016,-0.127964,-0.1828,-0.200964,-0.180882,-0.076797,0.010914,0.031024,0.032346,0.093146,0.157237,0.201822,0.18556,3
0.056007,0.029784,-0.062889,-0.079586,-0.113162,-0.118207,-0.111929,-0.050299,0.031492,0.070336,0.079693,0.06786,0.082352,0.078319,0.046323,-0.006095,6
0.067387,0.022324,-0.077027,-0.089676,-0.115571,-0.114669,-0.092839,-0.044142,0.015863,0.058275,0.078291,0.068295,0.078356,0.078378,0.056521,0.010234,6
0.052162,0.037395,-0.048755,-0.063761,-0.085944,-0.081509,-0.071868,-0.03428,-0.00476,0.028269,0.070019,0.061174,0.048821,0.05892,0.039415,-0.005298,6
0.026206,0.009472,-0.003873,-0.048667,-0.084744,-0.090084,-0.101493,-0.099228,-0.073223,-0.036449,0.012556,0.049833,0.089556,0.125308,0.118661,0.10617,2
0.050437,0.012513,-0.093028,-0.120044,-0.15563,-0.148112,-0.106037,-0.043578,0.030036,0.091989,0.105254,0.102813,0.110974,0.098966,0.053193,0.010255,6
0.084754,0.047904,-0.076079,-0.095412,-0.122181,-0.124029,-0.095506,-0.04348,0.014281,0.048242,0.073454,0.070272,0.065993,0.076905,0.057545,0.017337,6
0.049351,-0.01371,0.020636,-0.049835,-0.10656,-0.122328,-0.179259,-0.180552,-0.129192,-0.05129,0.01847,0.046628,0.111725,0.202429,0.207751,0.175736,3
0.031369,0.015054,-0.066975,-0.072842,-0.106116,-0.111021,-0.075344,-0.047649,-0.002577,0.029984,0.077032,0.091456,0.086552,0.084667,0.05699,0.00942,6
0.053017,0.040969,0.094659,0.027724,-0.022943,-0.061799,-0.117314,-0.148783,-0.165017,-0.136828,-0.060913,-0.005931,0.032461,0.110951,0.186848,0.172899,4
0.034926,0.01003,0.080493,0.005594,-0.055917,-0.113595,-0.146518,-0.15699,-0.144391,-0.105967,-0.017347,0.022174,0.075184,0.154151,0.194238,0.163934,4
0.058948,0.027276,-0.083268,-0.115447,-0.139154,-0.139892,-0.1153,-0.042747,0.037949,0.086253,0.094484,0.086197,0.09997,0.089416,0.045663,0.009653,5
0.034179,-0.034361,-0.016393,-0.056232,-0.113871,-0.163096,-0.143726,-0.122605,-0.089113,-0.037526,-0.01562,0.058203,0.134574,0.190746,0.196524,0.178317,3
0.044726,0.028743,-0.059058,-0.074853,-0.080117,-0.076264,-0.071705,-0.0226,0.018915,0.036009,0.06421,0.056457,0.067938,0.060545,0.02609,-0.019036,6
0.047564,-0.002304,-0.041508,-0.073237,-0.080424,-0.07724,-0.098332,-0.083482,-0.051288,-0.051802,-0.000743,0.04862,0.095111,0.126293,0.125281,0.117491,2
0.033215,0.047447,0.03253,-0.037307,-0.062461,-0.104469,-0.07504,-0.09656,-0.068286,-0.068017,-0.000537,0.050171,0.069936,0.102015,0.102348,0.075017,2
0.032082,0.004512,-0.077821,-0.08317,-0.122868,-0.116697,-0.0768,-0.018787,0.031279,0.061621,0.081131,0.076319,0.089056,0.076459,0.043623,0.000062,6
0.021364,0.007484,0.123374,0.094934,0.025901,-0.053645,-0.109787,-0.160772,-0.154472,-0.114755,-0.067949,-0.078902,-0.010252,0.103453,0.1822,0.191823,5
0.052461,0.040177,-0.057669,-0.062557,-0.078474,-0.087974,-0.076774,-0.052395,0.010158,0.044164,0.070956,0.049507,0.037233,0.053799,0.052103,0.005285,6
0.047428,-0.006793,0.018432,-0.046817,-0.099439,-0.139214,-0.169573,-0.139059,-0.063676,-0.05103,-0.007019,0.043571,0.10527,0.159775,0.177839,0.170306,5
0.037423,0.01234,-0.08575,-0.098638,-0.121214,-0.115563,-0.092867,-0.029766,0.018335,0.066641,0.089397,0.084707,0.097675,0.081088,0.049778,0.006413,6
0.055285,0.039913,-0.051891,-0.066884,-0.087443,-0.096352,-0.068313,-0.036446,0.010963,0.044568,0.063234,0.046782,0.03527,0.061402,0.045044,0.004868,6
0.070644,0.046628,-0.044377,-0.046659,-0.072827,-0.086109,-0.077253,-0.040693,-0.003752,0.014046,0.04615,0.033551,0.03693,0.057121,0.049167,0.017435,6
0.061786,0.014633,-0.118301,-0.151721,-0.159366,-0.154893,-0.114185,-0.034027,0.050449,0.093913,0.12015,0.10602,0.100389,0.101435,0.06763,0.016089,6
0.047508,0.013586,-0.112276,-0.141184,-0.16189,-0.153787,-0.11213,-0.018726,0.047867,0.095817,0.103078,0.104402,0.123239,0.097651,0.054785,0.012059,6
0.052943,0.019025,0.016146,-0.040544,-0.07376,-0.124545,-0.157362,-0.159216,-0.102049,-0.056279,0.003902,0.054513,0.114068,0.157572,0.153817,0.14177,2
0.062106,0.012721,-0.087786,-0.128436,-0.141421,-0.133454,-0.093164,-0.015793,0.022469,0.074124,0.088738,0.079072,0.087642,0.091563,0.057407,0.024211,6
0.060203,0.016691,-0.10063,-0.135473,-0.165304,-0.156208,-0.098713,-0.025052,0.030125,0.087783,0.107739,0.096284,0.10668,0.098626,0.060028,0.017222,6
0.055287,0.014045,0.01999,-0.04716,-0.086707,-0.12776,-0.120959,-0.11978,-0.091001,-0.065388,-0.005442,0.042795,0.094447,0.132864,0.153335,0.151434,2
0.028685,-0.0232,0.014476,-0.044095,-0.087566,-0.121619,-0.155201,-0.15935,-0.111788,-0.052519,0.00668,0.063819,0.130506,0.167167,0.181001,0.163002,2
0.031257,0.043751,0.061666,0.018884,-0.021052,-0.047586,-0.070699,-0.103339,-0.087268,-0.074679,-0.039012,0.006537,0.049502,0.083607,0.081808,0.066623,2
0.051577,0.031039,-0.065148,-0.052492,-0.074331,-0.092323,-0.088414,-0.046158,0.009967,0.046811,0.05062,0.051994,0.069804,0.072603,0.03202,0.00243,6
0.064472,0.01486,0.009027,-0.054019,-0.106226,-0.144093,-0.152204,-0.158835,-0.124032,-0.062682,0.016768,0.093812,0.150002,0.173101,0.160103,0.119946,2
0.042079,0.015027,-0.085605,-0.105957,-0.127177,-0.132602,-0.099575,-0.030732,0.027875,0.061376,0.08668,0.089346,0.107192,0.088786,0.05639,0.006898,6
0.049429,0.021996,-0.092555,-0.106352,-0.11535,-0.112201,-0.087432,-0.048312,0.023619,0.085496,0.093779,0.089823,0.093092,0.076049,0.042369,-0.013447,6
0.049992,0.037948,-0.040128,-0.023678,-0.044043,-0.058977,-0.040496,-0.039666,-0.001342,0.037486,0.050689,0.022863,-0.005436,0.014804,0.034341,0.005645,6
0.013084,0.008465,0.063919,0.030897,0.013159,-0.029554,-0.08138,-0.118122,-0.107901,-0.095055,-0.051696,-0.017811,0.048723,0.090034,0.128583,0.104654,2
0.058132,0.015761,-0.104682,-0.147874,-0.162565,-0.148193,-0.093868,-0.02452,0.054216,0.101436,0.103878,0.096022,0.092585,0.093426,0.056925,0.009321,6
0.033186,-0.012385,0.076123,0.037186,0.010823,-0.03205,-0.093371,-0.127555,-0.143841,-0.1329,-0.06711,-0.020746,0.03245,0.115067,0.161361,0.163762,5
0.056622,0.034889,-0.051906,-0.062278,-0.085716,-0.077386,-0.054756,-0.020171,-0.00226,0.025302,0.052339,0.041712,0.037538,0.056423,0.042493,0.007155,6
0.040892,0.013356,0.029753,-0.020532,-0.071245,-0.095686,-0.116278,-0.112828,-0.053574,-0.029037,-0.007938,0.041493,0.081307,0.104724,0.111822,0.083772,2
0.050251,0.028557,0.045181,0.004333,-0.064893,-0.11525,-0.147552,-0.156091,-0.121917,-0.057766,-0.020269,0.007444,0.073832,0.139614,0.176161,0.158367,2
0.019973,-0.002078,-0.077106,-0.07564,-0.095839,-0.103424,-0.087614,-0.035994,0.047028,0.079881,0.084693,0.073794,0.074501,0.071763,0.039764,-0.013699,6
0.036357,0.005345,-0.095689,-0.135482,-0.141092,-0.13837,-0.10571,-0.024558,0.058963,0.097807,0.106024,0.103494,0.118455,0.083989,0.038199,-0.007733,6
0.071696,0.05237,0.072298,-0.000135,-0.050957,-0.085409,-0.119681,-0.149318,-0.125282,-0.075165,-0.066591,-0.022822,0.04282,0.127439,0.158227,0.17051,3
0.02938,0.007702,-0.059717,-0.03916,-0.033047,-0.034384,-0.036016,-0.018804,0.011117,0.029912,0.039225,0.028694,0.018735,0.042911,0.025641,-0.012188,6
0.018276,-0.001026,0.038313,0.002428,-0.05455,-0.091151,-0.14109,-0.148583,-0.118019,-0.053059,0.003243,0.029248,0.066423,0.148274,0.171757,0.129516,2
0.040531,-0.000312,-0.08204,-0.089511,-0.110416,-0.113316,-0.093208,-0.036536,0.020959,0.066883,0.082694,0.085373,0.100547,0.088487,0.046744,-0.006877,6
0.033467,0.011074,-0.069404,-0.087005,-0.105978,-0.10913,-0.079427,-0.028176,0.010313,0.050348,0.072537,0.075698,0.083015,0.090197,0.04983,0.002641,6
0.053265,0.028752,-0.064781,-0.074117,-0.082188,-0.079773,-0.065196,-0.0292,-0.00281,0.048182,0.064834,0.047695,0.0621,0.069908,0.032503,-0.009176,6
0.022194,-0.040251,0.001804,-0.086119,-0.142146,-0.197598,-0.214425,-0.190183,-0.109734,-0.011127,0.024233,0.090749,0.168403,0.232316,0.253273,0.198611,4
0.042037,0.014729,-0.065671,-0.07945,-0.086383,-0.094033,-0.071474,-0.043658,-0.008498,0.038889,0.066749,0.06855,0.062652,0.085341,0.059624,0.010593,6
0.029362,-0.008005,0.037008,0.000519,-0.041605,-0.090232,-0.128715,-0.137011,-0.103551,-0.082044,-0.037079,0.016594,0.0965,0.136685,0.164401,0.147172,3
0.043425,-0.019508,-0.022562,-0.042652,-0.078716,-0.124147,-0.170045,-0.171594,-0.112586,-0.095858,-0.011006,0.063267,0.136437,0.217715,0.217915,0.169914,3
0.073829,0.054247,0.034342,-0.01722,-0.076915,-0.106661,-0.113513,-0.109764,-0.087892,-0.077958,-0.027199,0.012498,0.065438,0.118042,0.130202,0.128526,2
0.080291,0.028197,0.004372,-0.044515,-0.072469,-0.106831,-0.117839,-0.141963,-0.098281,-0.060266,-0.006978,0.039614,0.079043,0.12581,0.151436,0.140379,2
0.029205,-0.002663,0.031801,-0.065915,-0.123924,-0.16872,-0.186071,-0.160819,-0.124247,-0.035784,0.04105,0.086586,0.152315,0.20356,0.187157,0.136468,3
0.033318,-0.012365,-0.134862,-0.16129,-0.159424,-0.133821,-0.071023,-0.003812,0.055519,0.102601,0.111679,0.110756,0.105799,0.099963,0.055958,0.001005,6
0.061936,0.05185,0.117516,0.063738,0.044447,-0.017706,-0.072263,-0.104828,-0.132687,-0.152675,-0.106847,-0.075817,-0.023543,0.061658,0.134632,0.150589,3
0.047391,-0.004471,0.018919,-0.039474,-0.078574,-0.110052,-0.151302,-0.136235,-0.139238,-0.073062,0.011068,0.06608,0.099897,0.154866,0.17295,0.161237,3
0.011428,-0.033005,-0.002078,-0.076619,-0.118059,-0.152466,-0.152352,-0.134547,-0.076041,-0.019718,0.050813,0.102626,0.141906,0.163337,0.165277,0.129498,2
0.04313,0.021558,-0.058038,-0.065823,-0.082832,-0.078985,-0.054653,-0.034092,0.012829,0.045575,0.05266,0.035256,0.045289,0.065671,0.04924,0.003215,6
0.081245,0.040592,0.067404,-0.002183,-0.055235,-0.118628,-0.145367,-0.148699,-0.096466,-0.064384,-0.01726,0.006162,0.051838,0.081052,0.132161,0.187769,3
0.048847,0.027907,-0.050634,-0.05671,-0.073805,-0.075613,-0.069086,-0.045566,0.003418,0.040237,0.059346,0.051366,0.038706,0.050871,0.049624,0.00109,5
0.056448,0.017529,-0.084066,-0.115547,-0.144899,-0.119311,-0.102835,-0.053289,0.016618,0.074969,0.101273,0.102798,0.092159,0.089452,0.054734,0.013967,6
0.041025,0.041055,0.06322,-0.001131,-0.086599,-0.133453,-0.169535,-0.182525,-0.14878,-0.078461,0.000704,0.068718,0.113424,0.152056,0.174961,0.14532,2
0.074041,0.017518,0.007511,-0.021512,-0.071441,-0.094774,-0.142079,-0.108408,-0.072526,-0.05765,-0.009167,0.031199,0.071151,0.124601,0.125656,0.125882,2
0.045998,0.024806,-0.067727,-0.063612,-0.070073,-0.07735,-0.069598,-0.039494,0.001972,0.051514,0.061034,0.045355,0.055926,0.0712,0.037696,-0.007646,6
0.059326,0.001144,-0.00164,-0.077622,-0.128375,-0.175369,-0.18874,-0.168514,-0.110148,-0.036532,0.041048,0.091129,0.151882,0.194555,0.200112,0.147743,2
0.039319,0.019038,0.123519,0.087623,0.041573,-0.019225,-0.092189,-0.141885,-0.186495,-0.169226,-0.110188,-0.062105,0.008439,0.113248,0.166512,0.182042,4
0.043174,-0.023651,-0.004849,-0.058368,-0.076884,-0.115614,-0.142858,-0.139541,-0.110244,-0.05807,-0.01835,0.052287,0.128302,0.18323,0.183303,0.158132,2
0.055885,-0.030329,-0.052072,-0.135163,-0.160406,-0.17124,-0.163066,-0.11515,-0.063865,0.013842,0.08015,0.103952,0.157721,0.171913,0.174064,0.133765,2
0.023277,0.017035,-0.040597,-0.030386,-0.040533,-0.050242,-0.03653,-0.010138,0.013051,0.031575,0.024787,0.023299,0.036163,0.053119,0.010922,-0.024803,6
0.047367,0.040537,-0.041868,-0.034801,-0.054406,-0.063179,-0.060909,-0.031494,0.028135,0.041985,0.046845,0.02077,0.012886,0.035867,0.024366,-0.012101,6
0.018426,0.006614,-0.010412,-0.084852,-0.138933,-0.155587,-0.146736,-0.107617,-0.060653,-0.017741,0.057188,0.108044,0.133917,0.151605,0.144935,0.101802,2
0.029276,-0.03132,-0.002098,-0.067514,-0.110134,-0.130955,-0.135013,-0.116561,-0.118075,-0.034742,0.039747,0.069499,0.120759,0.170446,0.175493,0.141192,3
0.031819,-0.012964,0.02063,-0.018398,-0.037985,-0.041703,-0.059866,-0.091331,-0.072623,-0.060159,-0.024909,0.008381,0.061463,0.089851,0.109773,0.098022,2
0.040367,-0.007275,0.032409,-0.047108,-0.083806,-0.140226,-0.165834,-0.144502,-0.128376,-0.06042,-0.016796,0.051028,0.102319,0.175951,0.205834,0.186437,4
0.008506,-0.018078,0.05744,0.021763,-0.008476,-0.070746,-0.13565,-0.135846,-0.14181,-0.106369,-0.043862,-0.001409,0.067645,0.148755,0.185238,0.172898,4
0.042055,0.030975,-0.074978,-0.085633,-0.104459,-0.110744,-0.073602,-0.047447,0.012694,0.040583,0.074126,0.077637,0.076628,0.084717,0.052382,0.005064,6
0.076818,0.040426,-0.098991,-0.131071,-0.154931,-0.140293,-0.082778,-0.026299,0.027792,0.087317,0.074532,0.07088,0.087096,0.096988,0.056961,0.015554,6
0.018334,-0.075404,-0.062474,-0.115152,-0.157421,-0.196251,-0.178114,-0.138475,-0.097213,-0.014446,0.056816,0.113546,0.18483,0.239958,0.229619,0.191847,3
0.053243,0.023287,-0.072646,-0.08861,-0.118543,-0.119284,-0.089772,-0.033854,0.0122,0.054781,0.084817,0.074474,0.069264,0.082782,0.056144,0.011717,6
0.03599,0.005516,-0.017777,-0.070401,-0.103998,-0.139336,-0.142709,-0.118996,-0.076823,-0.021756,0.039832,0.09289,0.127128,0.157544,0.134642,0.098256,2
0.064477,0.037773,-0.059649,-0.079446,-0.107713,-0.106222,-0.082378,-0.026444,0.00222,0.044609,0.074296,0.061619,0.052215,0.073116,0.042571,0.008957,6
0.080059,0.045913,0.031162,-0.029699,-0.072616,-0.133737,-0.158303,-0.175975,-0.135498,-0.070185,0.000999,0.054393,0.116353,0.138919,0.150714,0.157502,2
0.079375,0.093866,0.083548,0.042014,-0.006528,-0.053906,-0.083456,-0.119846,-0.138316,-0.132162,-0.100446,-0.025233,0.025153,0.086968,0.118649,0.130319,2
0.028916,0.024392,-0.042101,-0.020525,-0.029072,-0.049854,-0.052987,-0.035038,0.007063,0.037815,0.031329,0.003339,0.020747,0.053968,0.035909,-0.013901,6
0.082673,0.036323,-0.082326,-0.119181,-0.139887,-0.132985,-0.097041,-0.036161,0.011999,0.052141,0.077162,0.091342,0.096285,0.080811,0.058122,0.020724,6
0.031118,0.015609,-0.043209,-0.03766,-0.057468,-0.047475,-0.042083,-0.023141,-0.000652,0.02724,0.040293,0.038979,0.061483,0.048132,0.00927,-0.020437,6
0.035376,0.003941,0.030091,-0.023152,-0.048128,-0.09239,-0.137186,-0.140079,-0.159029,-0.096481,-0.013194,0.055481,0.120068,0.15328,0.157027,0.154376,2
0.010269,-0.03985,0.017807,-0.066459,-0.133798,-0.17541,-0.199412,-0.177048,-0.099975,-0.012518,0.042438,0.097102,0.153343,0.205642,0.212626,0.165241,3
0.037571,0.015344,-0.063876,-0.047734,-0.063609,-0.070881,-0.073052,-0.05497,0.00714,0.052221,0.076558,0.054149,0.055388,0.064524,0.025459,-0.014232,6
0.030644,-0.015776,0.010904,-0.059558,-0.08341,-0.136114,-0.166352,-0.150375,-0.111619,-0.076419,0.016273,0.076324,0.137503,0.183327,0.187291,0.157357,3
-0.012908,-0.021278,0.002029,-0.020379,-0.044621,-0.078211,-0.096842,-0.092262,-0.072966,-0.064991,-0.016995,0.027932,0.093284,0.128787,0.140961,0.128461,2
0.089359,0.036662,-0.087131,-0.134692,-0.162631,-0.149604,-0.09682,-0.02937,0.015095,0.073195,0.083017,0.080949,0.096494,0.102122,0.057971,0.025384,6
0.035412,-0.047146,-0.051903,-0.104864,-0.164702,-0.188197,-0.172765,-0.132756,-0.093257,-0.031243,0.050985,0.11757,0.191057,0.212729,0.215698,0.163381,3
0.001778,-0.001054,-0.096069,-0.099631,-0.105808,-0.112411,-0.087555,-0.01811,0.034381,0.079948,0.115787,0.103744,0.102365,0.078689,0.026578,-0.022631,6
0.065004,0.04241,0.031178,-0.023562,-0.083254,-0.119703,-0.14752,-0.168788,-0.106078,-0.060927,-0.022837,0.028837,0.094546,0.145855,0.165023,0.159815,2
0.055492,0.034579,0.038592,-0.004771,-0.039318,-0.07329,-0.102823,-0.108392,-0.096813,-0.073568,-0.035047,0.026769,0.064543,0.099246,0.120052,0.09475,2
