@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute target {1,2}

@data
-2.433122,-2.211702,-2.127958,-1.856186,-1.617032,-1.710096,-1.752172,-1.931002,-1.872611,-1.722476,-1.442522,-1.120207,-0.864334,-0.661985,-0.548208,-0.518024,-0.427774,-0.474578,-0.429158,-0.462982,-0.443134,-0.257578,0.105683,0.373759,0.995889,1.505745,1.945776,2.135018,1.838402,1.24072,0.559446,0.008968,-0.378949,-0.686972,-0.768002,-0.888386,-0.906027,-0.942224,-0.97474,-0.908598,-0.920447,-0.996807,-1.021212,-1.012142,-1.005039,-1.046598,-1.069902,-1.100367,-1.220479,-1.238199,-1.263668,-1.19966,-1.23072,-1.244252,-1.128852,-1.043721,-1.014221,-0.932881,-0.829319,-0.889248,-0.994291,-1.15877,-1.055136,-0.703743,-0.316295,-0.051369,0.201669,0.51951,0.62875,0.552929,0.438155,0.305651,0.423018,0.403716,0.467047,0.906298,1.437608,2.149592,2.631989,3.001547,3.136289,2.765652,2.311069,1.690782,1.071308,0.496969,0.141754,-0.19601,-0.326429,-0.344175,-0.443835,-0.470247,-0.468778,-0.442493,-0.426941,-0.457575,-0.420639,-0.418661,-0.44192,-0.358813,-0.396551,-0.497955,-0.433688,-0.6358,-0.601541,-0.620561,-0.374625,-0.423855,-0.337075,-0.289878,-0.248187,-0.13928,-0.10702,-0.265612,-0.245832,-0.142397,0.122694,0.598062,0.959955,1.153684,1.324582,1.280247,1.30782,1.197767,1.107333,0.952391,0.80409,0.961459,0.987079,1.593523,2.159573,2.896362,3.17973,3.165318,2.890938,2.390196,1.564506,1.014432,1
-0.535504,-0.443538,-0.549369,-0.517997,-0.454548,-0.443513,-0.512943,-0.546975,-0.507728,-0.478022,-0.453439,-0.50879,-0.528976,-0.599695,-0.550544,-0.615257,-0.543426,-0.569397,-0.7077,-0.682755,-0.662652,-0.560149,-0.643799,-0.568322,-0.626352,-0.591856,-0.636689,-0.699284,-0.746863,-0.780946,-0.761914,-0.804015,-0.84286,-0.789091,-0.804144,-0.851425,-0.906976,-0.938746,-1.016016,-1.019145,-1.110302,-0.973485,-1.129023,-1.25943,-1.04915,-1.027959,-1.16679,-1.327445,-1.129595,-1.368145,-1.369187,-1.342471,-1.389853,-1.363144,-1.314031,-1.368402,-1.273701,-1.350395,-1.309092,-1.274809,-1.356464,-1.32235,-1.272876,-1.292052,-1.201831,-1.135624,-1.112585,-1.224726,-1.107543,-0.924659,-0.754728,-0.672469,-0.481083,-0.358467,-0.446707,-0.400673,-0.29935,-0.379823,-0.329435,-0.390234,-0.628982,-0.093496,-0.260226,-0.22708,0.653767,0.830284,1.356203,2.211408,2.334056,2.10371,2.106875,2.062464,1.87617,1.827977,1.687356,2.055017,2.436651,2.834609,3.337431,3.648215,3.703003,3.596417,3.426122,2.926663,2.332292,1.717068,1.129812,1.057416,0.895716,0.66891,0.506585,0.574729,0.593353,0.533482,0.714059,0.818305,0.763966,0.711062,0.651074,0.573709,0.539487,0.648029,0.705596,0.682113,0.664978,0.565819,0.553495,0.521336,0.413394,0.384856,0.532248,0.422839,0.277276,0.094323,0.237102,0.176932,0.01508,-0.119609,2
-0.401987,-0.597715,-0.646499,-0.622308,-0.6291,-0.695989,-0.659086,-0.650017,-0.695772,-0.662255,-0.700326,-0.670246,-0.692545,-0.663352,-0.702546,-0.645149,-0.701609,-0.664934,-0.627586,-0.661357,-0.642779,-0.574227,-0.570901,-0.584636,-0.627544,-0.557512,-0.618194,-0.556303,-0.522251,-0.492277,-0.459629,-0.426555,-0.328206,-0.359167,-0.314015,-0.317852,-0.212185,-0.211123,-0.356595,-0.475493,-0.43053,-0.533484,-0.537372,-0.38933,-0.186658,-0.07362,0.11165,0.185647,0.29135,0.286368,0.479847,0.569358,0.647825,0.88986,1.012982,1.142112,1.470617,1.64676,1.763832,2.012433,2.083347,2.177156,2.188147,2.126818,1.988594,1.916901,1.57789,1.359982,1.233686,1.016425,0.565732,0.202129,-0.13645,-0.434331,-0.614923,-0.849989,-0.886891,-0.942243,-0.976059,-1.044832,-1.203548,-1.186032,-1.203786,-1.26542,-1.212696,-1.29661,-1.274386,-1.386389,-1.421137,-1.460185,-1.501136,-1.500326,-1.476763,-1.493888,-1.531836,-1.558882,-1.557568,-1.562078,-1.610063,-1.553738,-1.482078,-1.441586,-1.43118,-1.503969,-1.559079,-1.49204,-1.387334,-1.352874,-1.276908,-1.067876,-0.80827,-0.462494,-0.00253,0.567612,1.145462,1.751297,2.075385,2.237835,2.40987,2.483003,2.455568,2.363244,2.098745,1.934837,1.592784,1.545671,1.31308,1.08772,0.945255,0.764731,1.14637,1.335516,1.516782,1.784035,2.00739,2.137863,2.164339,1.947378,2
-0.744062,-0.839201,-0.935141,-0.906142,-1.03332,-1.173583,-1.136343,-1.073761,-1.082415,-1.200727,-1.259477,-1.247276,-1.172926,-1.121107,-0.995303,-0.973515,-0.84785,-0.65578,-0.555966,-0.577623,-1.036342,-1.407039,-1.464923,-0.939386,-0.566261,0.088169,0.598218,1.393838,1.425092,1.496444,1.19759,0.998719,1.166804,0.467373,0.130438,0.170051,0.288087,0.573977,0.841104,1.406369,2.457574,3.457737,4.08556,3.651362,2.488415,1.418042,0.726127,0.193926,-0.298817,-0.418061,-0.434292,-0.340953,-0.497607,-0.61886,-0.422818,-0.619207,-0.471705,-0.329603,-0.527898,-0.617877,-0.590765,-0.734476,-0.780054,-0.911187,-0.838594,-0.789007,-0.813429,-0.891845,-0.801023,-0.585292,-0.423291,-0.192385,-0.234729,-0.196762,-0.334973,0.030454,1.919282,-0.008915,-0.436755,0.059114,1.213133,1.025015,1.968293,1.781043,1.32018,0.988692,0.849628,0.536204,0.436041,0.150241,0.221795,0.35735,0.436958,0.913844,1.788009,2.714345,3.419298,3.947719,3.488166,2.617681,1.642573,0.943286,0.237428,-0.154111,-0.479643,-0.642828,-0.867824,-0.881256,-0.951918,-0.994029,-0.996607,-1.009119,-0.98671,-1.004251,-1.13834,-1.062156,-1.167149,-1.10764,-1.206263,-1.149523,-1.110985,-1.038396,-1.014636,-0.85077,-0.81488,-0.650041,-0.730053,-0.198869,-0.218373,-0.008805,0.562116,-0.420457,-1.30367,-1.295481,-1.050403,-0.553893,0.11833,0.758497,1
0.573178,0.546471,0.347418,0.248062,-0.176478,0.014643,0.050863,0.015442,0.283271,0.519742,1.182846,2.131378,3.217322,3.725311,3.582517,2.856427,2.068342,1.267065,0.855948,0.42544,-0.148373,-0.485412,-0.717574,-0.860372,-0.890518,-0.913491,-1.012477,-1.034844,-0.646219,-0.885335,-0.925787,-0.946754,-1.102215,-0.976306,-1.01467,-1.027915,-1.034946,-0.993419,-0.986721,-1.045033,-0.965591,-0.770068,-0.871336,-0.760516,-0.650569,-0.54104,-0.510885,-0.533717,-0.944589,-1.282819,-1.130636,-0.545983,-0.044825,0.210073,0.322193,0.271907,0.066131,0.090451,0.153261,0.218625,0.257045,0.063979,0.167644,0.28809,0.436305,0.770539,1.337193,2.266874,3.163222,3.57507,3.134474,2.5339,1.871493,1.193965,0.868687,0.156922,-0.206074,-0.314122,-0.632235,-0.72618,-0.497622,-0.917819,-0.882619,-0.99081,-0.948453,-0.914299,-0.888102,-0.870534,-0.857898,-0.831195,-0.922596,-0.968109,-0.925181,-0.942845,-0.966254,-0.928646,-1.002337,-1.129833,-0.97374,-0.897933,-0.858352,-0.832241,-0.9336,-1.22683,-1.26705,-1.274821,-0.778511,-0.182098,0.29195,0.571376,0.802519,0.749283,0.382133,0.168895,0.071782,-0.088281,0.130023,-0.341001,0.064464,0.141639,0.38883,0.993131,1.855635,2.630436,3.066532,2.614023,1.81827,1.091086,0.563422,-0.101584,-0.518158,-1.087273,-1.493614,-1.485806,-1.445352,-1.458862,-1.456926,-1.381933,1
-1.293544,-1.406974,-1.349369,-1.342163,-1.253327,-1.01717,-0.871068,-0.779302,-0.730647,-0.656446,-0.557741,-0.334837,-0.113399,0.071262,0.201684,0.525145,0.565284,0.551203,0.570948,0.885742,1.136716,1.069488,1.009414,1.238805,1.478224,1.544236,1.489719,2.249703,2.369108,2.590348,2.412216,1.71181,1.015994,0.96672,0.811167,0.505682,0.377396,0.089071,-0.028804,-0.097859,-0.122581,-0.22842,-0.229295,-0.372077,-0.33081,-0.297377,-0.31705,-0.269086,-0.263278,-0.283115,-0.287785,-0.242198,-0.292084,-0.360151,-0.451545,-0.474387,-0.558085,-0.644415,-0.764425,-0.700484,-0.811693,-0.943541,-1.081784,-1.179512,-1.184367,-1.155991,-1.355357,-1.375506,-1.316779,-1.274032,-1.18536,-1.239667,-1.282034,-1.209388,-1.225933,-1.221715,-1.147628,-1.227566,-1.177699,-1.256566,-1.297076,-1.345698,-1.295748,-1.376993,-1.398904,-1.330646,-1.491477,-1.43793,-1.356957,-1.316809,-1.300104,-1.238092,-1.214625,-1.179038,-0.994677,-0.998922,-0.867697,-0.770435,-0.637975,-0.530738,-0.566817,-0.482388,-0.357239,-0.215006,-0.015487,0.003992,0.018045,-0.000418,0.583398,0.966457,1.538864,2.064399,1.936418,1.931737,1.839855,1.888704,2.29597,2.650375,2.948629,3.480185,3.615545,3.261804,2.675494,1.903241,1.34734,1.044638,0.692336,0.704483,0.6729,0.433728,0.399388,0.287558,0.177088,-0.112648,-0.216291,-0.177446,-0.037583,-0.064378,2
0.874279,0.606077,0.451571,0.47934,0.316542,0.211525,0.141759,0.018726,-0.129542,-0.213822,-0.334367,-0.550033,-0.560062,-0.694046,-0.834894,-0.847811,-0.956794,-0.997217,-0.993732,-0.9885,-1.01529,-0.959879,-1.040661,-1.087439,-1.20265,-1.130059,-1.146029,-1.082443,-1.10625,-1.226658,-1.225253,-1.173372,-1.01412,-0.898437,-0.900978,-0.780049,-0.60262,-0.644381,-0.693884,-0.551618,-0.537686,-0.391664,-0.330912,-0.165486,-0.122391,-0.035412,0.085184,0.247839,0.40192,0.338289,0.315557,0.453745,0.310089,0.366139,0.389153,0.46822,0.537601,0.563924,0.576488,0.68037,0.698083,0.765676,0.891481,0.967401,1.186246,1.277876,1.232261,1.196307,1.146847,1.114152,1.095931,1.293546,1.142292,1.21477,1.118912,0.850699,0.941124,1.087295,1.471665,2.022363,2.488362,2.615137,2.677669,2.49596,2.585075,3.133954,3.625524,3.852002,3.913517,3.359986,2.283442,1.306957,0.479423,0.373239,0.049216,-0.04505,-0.190063,-0.080649,-0.319734,-0.212675,-0.289397,-0.330438,-0.353114,-0.417649,-0.453607,-0.754269,-0.972947,-1.028684,-0.798846,-0.847749,-0.826265,-1.163785,-1.252221,-1.347757,-0.936683,-1.072572,-1.293822,-1.338772,-1.488179,-1.678798,-1.832551,-1.528908,-1.572825,-1.599772,-1.698584,-1.704157,-1.589363,-1.540777,-1.147496,-1.0348,-1.032622,-1.019939,-0.776435,-0.629138,-0.388307,-0.08216,0.416344,0.632932,2
0.047949,-0.042483,0.211152,0.534891,0.885325,1.362413,1.947785,2.209241,2.626232,2.884823,2.753588,2.422647,2.113595,1.731438,1.143971,0.573142,0.213296,0.055513,-0.045991,-0.593054,-0.649159,-0.856484,-1.030641,-1.158022,-1.138839,-1.16429,-1.119864,-1.075371,-0.964637,-0.968618,-0.961439,-1.122243,-1.133896,-1.11621,-1.208526,-1.219195,-1.211043,-1.268407,-1.242053,-1.26675,-1.169198,-1.175108,-1.038987,-1.086687,-1.030942,-0.840594,-0.681331,-0.644208,-0.650216,-0.631134,-0.157896,-1.600169,-1.424659,-1.467197,-0.551547,-0.387729,0.067521,0.044352,0.43112,0.707492,0.301667,0.322748,0.099449,0.027196,-0.144877,-0.307176,-0.991522,0.029729,0.460298,0.809916,1.405433,1.997813,2.6848,3.273584,3.54574,3.347226,3.184403,2.696234,2.438067,2.007306,1.299678,0.875773,0.673,0.158781,-0.140595,-0.223361,-0.549021,-0.86268,-0.956173,-0.861459,-0.960217,-1.018607,-0.999057,-1.088482,-1.089054,-1.106942,-0.992061,-0.9713,-1.115539,-1.013854,-1.083388,-1.061973,-1.105593,-0.824265,-0.873417,-0.9865,-0.775222,-0.825367,0.267927,-0.068173,-0.271516,-0.476924,-0.361604,-0.757306,-1.010361,-1.384872,-0.748952,-0.560058,-0.228583,-0.013372,0.401407,0.51711,0.333848,0.300985,0.269239,0.065021,-0.111977,0.252069,-0.079475,-0.19534,-0.255962,-0.194156,0.046557,0.36865,1.098592,1.538401,2.118663,2.556359,1
-0.842154,-0.856715,-0.94364,-0.800678,-0.891001,-0.840231,-0.985253,-0.8013,-0.752679,-0.752042,-0.722876,-0.680496,-0.602827,-0.582757,-0.578063,-0.474909,-0.488219,-0.565497,-0.863481,-1.043626,-1.118384,-1.035102,-0.504371,-0.016367,0.302881,0.507383,0.679357,0.524802,0.451096,0.345978,0.26505,0.09686,0.156563,0.165548,0.123706,0.343026,0.671934,1.136581,1.929623,2.520633,3.268407,3.843602,3.675075,3.469199,2.806245,2.354177,1.778516,1.05065,0.749838,0.489382,0.052126,-0.17699,-0.534142,-0.753002,-0.687419,-0.683332,-0.905026,-0.806552,-0.770779,-0.789157,-0.881893,-0.690861,-0.814741,-0.80262,-0.915801,-0.890873,-0.775831,-0.819692,-0.791925,-0.797065,-0.808457,-0.746795,-0.690196,-0.634733,-0.551382,-0.564,-0.491819,-0.459418,-0.373998,-0.429965,-0.464349,-0.683488,-0.877904,-0.938668,-0.921812,-0.705592,-0.246374,0.21759,0.513896,0.662302,0.726697,0.570712,0.451235,0.29632,0.251649,0.380972,0.361274,0.401257,0.411842,0.517839,0.725263,0.824292,1.561239,2.268943,2.903019,3.352041,3.257233,2.9914,2.654153,2.506175,1.899947,1.326032,0.920441,0.361678,-0.286857,-0.603594,-0.835451,-1.103959,-0.971567,-1.031143,-1.11162,-1.038809,-1.161193,-1.188068,-1.194999,-1.246215,-1.144666,-1.166958,-1.030007,-1.012234,-1.04715,-1.074345,-1.111631,-1.042941,-1.039838,-1.026353,-1.058374,-0.92639,1
-0.239256,-0.375642,-0.401781,-0.400193,-0.399646,-0.443968,-0.442391,-0.444279,-0.396319,-0.437508,-0.45322,-0.434338,-0.439739,-0.433277,-0.465478,-0.43919,-0.443022,-0.412063,-0.436508,-0.470076,-0.468059,-0.42836,-0.40168,-0.441718,-0.419322,-0.407744,-0.407136,-0.409002,-0.362861,-0.399021,-0.447112,-0.44719,-0.40245,-0.438844,-0.306797,-0.317884,-0.403353,-0.402657,-0.469446,-0.406184,-0.364199,-0.396518,-0.402022,-0.402186,-0.365066,-0.442462,-0.356285,-0.282886,-0.321485,-0.320759,-0.400105,-0.396945,-0.283505,-0.209116,-0.158045,0.0833,0.145804,0.264961,0.571873,0.713717,0.976462,0.888794,1.073878,1.099238,1.096699,1.275137,1.383566,1.551162,1.760044,2.178488,2.322825,2.416571,2.932234,3.127938,3.215748,3.19179,2.893068,2.442652,2.090066,1.323829,0.706539,0.445971,0.155916,-0.033811,-0.218048,-0.813736,-0.779763,-0.725899,-1.00129,-1.228144,-1.15494,-1.136751,-1.061378,-1.273267,-1.309721,-1.412307,-1.347638,-1.4113,-1.368807,-1.325173,-1.290095,-1.187639,-1.206274,-1.336267,-1.166906,-1.078243,-1.030684,-0.96992,-0.955682,-0.630295,-0.641178,-0.5377,-0.7696,-0.939905,-0.872659,-1.045166,-0.853517,-1.20123,-1.147928,-1.221977,-1.271834,-1.552505,-1.611891,-1.424461,-1.095416,-0.655036,-0.293208,1.05926,2.021908,1.799417,2.255988,2.217963,2.491526,2.388374,2.709192,2.97644,2.752238,2.284911,2
0.927589,0.894067,0.889868,1.051645,0.697328,0.742194,0.692443,0.828192,0.986383,1.126936,1.026308,0.929812,0.753819,0.459687,0.843335,0.820312,0.648004,0.554831,0.677461,0.720771,0.466697,0.406635,0.006829,0.220101,0.175135,0.244871,0.143193,0.187579,0.000269,-0.00014,-0.196784,-0.201901,-0.284483,-0.305175,-0.514778,-0.64359,-0.850799,-0.590394,-0.615801,-0.61273,-0.802421,-0.554507,-0.681317,-0.556017,-0.526642,-0.670185,-0.596339,-0.65317,-0.792967,-1.260675,-1.481296,-1.652279,-1.773008,-1.894559,-1.914332,-2.04248,-2.069547,-2.032185,-2.126319,-2.143193,-2.208628,-2.201678,-2.117715,-2.249331,-2.652036,-2.164059,-2.175844,-2.06313,-2.115078,-2.154544,-2.225387,-2.012765,-1.93056,-2.076515,-1.981278,-1.744411,-1.669842,-1.458051,-1.271503,-0.902888,-0.500698,-0.045429,-0.335503,0.173631,0.261985,-0.025277,0.52874,0.353157,0.122495,-0.691299,-0.011655,-0.105561,1.866476,1.736119,1.248244,1.167545,2.027247,2.131515,2.11239,1.82682,1.486909,1.547304,1.191024,1.033563,1.129821,0.880078,0.723085,0.34649,0.948982,0.390129,0.171808,0.117681,0.128417,0.451591,1.592854,1.302764,0.936294,0.618416,0.637067,1.252102,0.737866,0.932537,1.106935,0.922358,1.015682,1.246952,1.573918,1.622803,1.460379,1.418092,1.362776,1.546721,1.493535,1.328131,0.802826,0.824215,1.049541,1.120371,2
