@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
3.232272,10.742068,-1.816288,15.897548,4.988625,-10.994769,-11.006068,-11.043388,3
3.167557,10.315865,-1.755822,16.020538,5.320598,-10.982597,-11.028171,-11.057969,3
3.070846,11.622691,-2.496804,15.786913,4.544561,-10.942712,-10.74318,-10.842314,3
3.77076,10.357402,-1.957774,15.830306,4.838875,-10.756522,-11.092605,-10.990443,3
3.659561,10.427103,-0.80116,14.840191,5.854229,-11.249083,-11.347424,-11.383418,3
2.464346,10.728256,-2.485279,16.709682,4.543239,-10.645696,-10.656313,-10.658237,3
3.203404,10.661446,-2.208278,16.010963,4.995286,-10.833612,-10.918068,-10.911141,3
3.096183,10.543225,-2.404065,16.51919,4.62191,-10.790048,-10.780789,-10.805606,3
3.417201,10.377531,-0.842768,15.370379,5.19401,-10.940722,-11.338222,-11.23741,3
2.990874,11.223249,-1.664924,15.374046,5.17499,-10.891442,-11.120413,-11.086381,3
2.793005,10.341367,-1.536347,16.875128,3.697602,-10.613688,-10.822864,-10.734203,3
1.873622,12.682586,-2.55221,14.533897,6.224202,-11.23942,-10.600133,-10.922545,3
3.337145,10.233837,-1.992675,16.62701,4.185161,-10.717243,-10.862687,-10.810547,3
3.170561,10.859441,-2.305638,16.257747,4.433319,-10.741327,-10.848949,-10.825154,3
2.852336,11.820776,-3.122777,15.586863,5.207807,-10.948263,-10.61941,-10.777332,3
2.938425,11.387869,-2.058287,15.562167,5.028892,-10.962235,-10.92098,-10.975851,3
2.247741,12.222792,-2.736159,15.283192,5.421864,-11.079327,-10.553722,-10.806382,3
3.762344,10.065163,-2.005712,16.156978,4.810913,-10.850694,-10.981584,-10.957407,2
2.680681,11.687202,-2.721224,15.522715,5.364261,-10.935985,-10.739598,-10.858053,3
2.398034,13.155808,-2.512211,14.156074,5.623787,-11.15145,-10.714233,-10.955811,3
3.313446,10.60791,-2.537551,16.266183,4.628693,-10.674837,-10.82358,-10.780265,3
3.337004,11.590024,-2.042341,15.462819,4.58541,-10.998437,-10.937707,-10.996771,3
3.530237,9.587519,-1.187428,16.20306,5.04608,-10.90653,-11.167215,-11.105722,3
2.54912,10.634356,-1.947557,15.97521,5.427424,-10.729028,-10.98223,-10.927295,3
2.728851,10.71284,-2.051518,16.16094,5.125404,-10.854421,-10.899743,-10.922353,3
2.349374,13.778336,-3.215086,14.213493,5.033499,-10.885498,-10.549896,-10.72422,3
2.581267,11.049136,-2.85354,16.481404,4.69869,-10.645392,-10.646832,-10.664734,3
2.783164,12.407652,-3.889587,14.314154,6.568264,-11.276002,-10.225605,-10.682039,3
2.932522,9.178698,-1.147471,17.116283,4.339754,-10.662761,-10.927518,-10.829508,3
3.456346,9.774295,-1.551406,16.52789,4.513994,-10.773727,-11.011457,-10.935933,3
3.625562,9.725762,-1.44148,16.151446,4.972458,-10.90468,-11.085049,-11.044016,3
2.797893,10.683913,-2.272849,16.525203,4.573942,-10.743635,-10.781288,-10.783179,3
2.874382,10.072796,-1.96778,16.852409,4.3398,-10.646487,-10.789583,-10.735535,3
2.582824,10.632328,-0.551725,15.596601,5.196024,-11.042223,-11.213224,-11.200605,3
2.583367,11.578893,-2.382689,15.246003,5.769174,-11.02466,-10.81774,-10.952349,3
2.738383,10.37871,-1.886015,16.614222,4.697097,-10.825526,-10.850627,-10.866243,3
2.72965,11.028072,-2.11437,15.932141,5.120556,-10.980322,-10.806289,-10.909438,3
3.392305,10.660065,-2.481439,16.312335,4.588676,-10.811095,-10.821872,-10.838974,3
2.598617,11.534371,-2.151782,15.675512,4.991214,-10.900466,-10.84553,-10.901937,3
3.316473,9.911152,-2.109651,16.877533,4.226377,-10.691661,-10.784427,-10.745798,3
3.260446,10.134535,-1.729603,16.453347,4.493217,-10.750102,-10.963594,-10.898247,3
3.478529,11.847262,-2.107966,15.051488,4.860815,-11.164842,-10.911036,-11.05425,3
2.661764,11.79921,-1.552292,14.911321,5.519405,-11.286863,-10.924006,-11.128539,3
3.126008,10.35497,-0.682767,16.644813,3.166358,-10.677893,-11.037844,-10.893644,3
3.415697,11.254953,-2.510805,15.744936,4.846519,-11.037487,-10.795247,-10.918566,2
2.955984,10.977962,-2.835424,16.180715,4.818467,-10.63219,-10.746231,-10.719282,3
2.726357,11.437253,-1.750052,14.860818,6.160888,-11.281558,-10.984855,-11.16885,3
2.831158,11.231356,-2.268177,15.72484,5.301592,-10.995588,-10.861093,-10.964086,3
2.637482,10.479988,-2.467587,16.688512,4.770337,-10.645644,-10.741469,-10.72162,3
2.495624,11.026984,-2.123212,16.557781,4.245705,-10.743489,-10.72025,-10.739142,3
2.973516,9.669797,-1.908302,17.155724,4.268099,-10.625251,-10.799937,-10.733647,3
3.391206,10.571344,-1.714379,16.17011,4.340656,-10.877053,-10.947296,-10.934589,3
2.821194,10.592845,-1.958284,16.287392,4.812628,-10.84866,-10.840459,-10.866655,3
4.111006,10.112112,-4.514189,16.481045,5.322937,-10.586041,-10.42439,-10.502482,3
3.548512,10.163633,-1.951109,16.195818,4.843776,-10.839132,-10.998401,-10.963098,3
3.420354,9.115278,-1.210173,16.516011,5.092293,-10.820988,-11.095425,-11.01735,3
2.798849,10.583264,-1.598528,15.8749,5.437754,-11.026161,-11.00631,-11.063768,3
1.843566,12.194141,-2.271265,15.125254,5.796536,-11.107447,-10.677532,-10.903254,3
2.894781,11.275247,-1.610085,15.809657,4.580648,-11.026673,-10.925771,-10.997803,3
2.625713,12.642647,-3.195444,14.458705,6.121348,-11.141314,-10.618344,-10.893312,3
2.966053,11.201353,-2.360346,15.791429,5.07927,-10.941124,-10.828963,-10.907673,3
2.890095,10.44251,-2.787081,16.501705,5.119649,-10.722832,-10.708259,-10.735786,3
2.749608,10.695156,-2.131525,15.975646,5.52732,-10.981748,-10.873652,-10.960806,3
3.242269,10.858496,-2.386893,16.210382,4.534278,-10.823688,-10.807897,-10.826945,3
2.682112,9.92404,-1.914587,16.751748,4.776812,-10.701473,-10.772389,-10.746263,3
2.606677,11.25334,-2.022617,15.748553,5.218223,-10.930294,-10.909968,-10.963913,3
3.03884,10.623057,-2.373328,16.742189,3.864976,-10.524444,-10.727124,-10.644165,3
3.184725,10.23256,-1.585904,15.940993,5.022281,-10.618234,-11.178054,-10.998366,3
3.200873,10.842208,-2.263799,16.460823,4.080953,-10.783341,-10.761655,-10.776061,3
2.828079,10.424771,-1.921286,16.605922,4.471064,-10.761897,-10.829328,-10.817324,3
3.09439,10.197564,-2.407766,17.090313,3.985902,-10.671947,-10.640892,-10.647564,3
1.957706,12.462394,-2.079809,14.786299,5.712837,-11.111257,-10.76596,-10.962209,3
3.064731,10.823712,-2.194182,15.607695,5.680098,-10.99894,-10.957972,-11.025142,3
2.166076,12.127186,-2.150356,15.325964,5.240477,-11.015899,-10.769782,-10.923666,3
2.822882,9.93983,-1.789654,16.93286,4.231251,-10.586534,-10.819284,-10.731353,3
3.125064,11.605746,-3.042566,15.636228,5.079199,-10.824736,-10.756631,-10.822301,3
3.007708,17.048956,-1.471043,9.70331,4.54951,-11.005471,-10.828216,-11.004753,3
2.832493,10.34322,-2.130714,16.695036,4.517417,-10.736615,-10.762586,-10.758251,3
2.830267,9.72654,-1.340052,16.609293,4.837094,-10.844503,-10.915154,-10.903485,3
2.88814,11.817019,-2.208853,15.410856,4.980341,-11.070265,-10.841755,-10.975483,3
-0.167977,12.544263,-6.674324,15.151505,6.328266,-9.962703,-8.454363,-8.764666,2
0.230313,10.167966,-5.019956,17.622953,3.895604,-9.075619,-9.488478,-8.332782,2
0.415483,12.248488,-5.974322,15.03735,5.707417,-9.93482,-8.346497,-9.1531,2
1.558542,11.558993,-4.051013,14.291492,6.124234,-9.509652,-9.28469,-10.687906,2
1.438756,10.33789,-5.307372,14.893762,6.819399,-11.037512,-6.864722,-10.280201,3
0.225464,11.034785,-5.422541,15.508856,5.422731,-8.993942,-8.500688,-9.274665,3
0.842801,9.242986,-6.318562,16.592213,5.36285,-8.970448,-8.119694,-8.632148,3
0.412799,9.141376,-6.298454,15.916574,6.107204,-9.634823,-6.884799,-8.759876,2
-1.486494,11.053184,-5.52594,15.937915,5.672572,-9.668929,-7.43178,-8.550528,3
0.223421,12.694689,-6.07337,15.352665,4.775928,-9.871155,-8.146141,-8.956037,3
1.086986,12.682121,-4.037783,13.443524,6.301555,-10.891252,-8.011044,-10.574108,3
-0.657671,11.0746,-6.012985,16.165599,5.062842,-8.828231,-7.490422,-9.313732,2
-1.633196,12.059212,-5.064097,14.318358,6.072663,-9.568777,-7.314101,-8.870062,2
-0.178886,12.135384,-7.643273,14.861847,5.906269,-9.32927,-7.282091,-8.469978,2
-0.323745,11.820364,-8.464482,16.010748,5.809003,-8.635547,-7.782779,-8.433561,3
0.147797,11.283764,-6.762679,17.19655,3.956193,-9.432515,-7.457882,-8.931229,2
0.24938,12.015646,-4.655109,14.769925,4.889515,-10.620936,-7.71405,-8.934371,2
-0.491844,12.807732,-5.026633,13.930587,6.629682,-9.521555,-9.47938,-8.848589,2
-0.033883,9.501705,-7.925587,17.818396,4.379805,-8.959223,-6.690746,-8.090466,2
1.19347,11.983775,-6.969077,14.462435,6.215189,-9.327405,-8.429354,-9.129034,2
0.983711,11.150942,-6.135787,15.440565,4.508231,-11.950379,-3.545899,-10.451385,2
-0.447809,11.027704,-6.393038,17.292635,4.163037,-9.289426,-7.729798,-8.623305,2
