@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute target {1,2}

@data
-0.345975,2.757364,-0.345975,2.875812,-0.345975,-0.345975,2.852123,-0.345975,-0.345975,3.33776,-0.345975,4.652533,-0.345975,3.219312,-0.345975,2.792899,-0.345975,4.095827,-0.345975,-0.345975,3.385139,-0.345975,-0.345975,4.54593,-0.345975,-0.345975,3.918155,-0.345975,-0.345975,3.207467,-0.345975,3.195622,-0.345975,-0.345975,3.207467,-0.345975,-0.345975,3.302225,-0.345975,2.875812,-0.345975,3.231156,-0.345975,-0.345975,3.716793,-0.345975,3.977379,-0.345975,-0.345975,3.373294,-0.345975,-0.345975,2
-0.28802,-0.28802,3.722062,-0.28802,-0.28802,4.458897,-0.28802,4.175499,-0.28802,-0.28802,3.353645,-0.28802,4.09048,-0.28802,-0.28802,4.813145,-0.28802,-0.28802,3.197776,-0.28802,-0.28802,3.707893,-0.28802,-0.28802,4.784805,-0.28802,-0.28802,3.608703,-0.28802,-0.28802,3.183606,-0.28802,-0.28802,3.637043,-0.28802,4.01963,-0.28802,5.153223,-0.28802,-0.28802,4.06214,-0.28802,-0.28802,4.388048,-0.28802,-0.28802,3.594533,-0.28802,-0.28802,4.643106,-0.28802,-0.28802,1
-0.427421,-0.427421,2.938214,-0.427421,-0.427421,3.682638,-0.427421,-0.427421,3.797971,-0.427421,3.179365,-0.427421,-0.427421,2.571244,-0.427421,2.88579,-0.427421,-0.427421,2.592214,-0.427421,-0.427421,3.022092,-0.427421,2.88579,-0.427421,2.623668,-0.427421,2.571244,-0.427421,2.476881,-0.427421,2.707547,-0.427421,2.571244,-0.427421,3.336638,-0.427421,-0.427421,2.980153,-0.427421,2.508335,-0.427421,2.906759,-0.427421,2.676093,-0.427421,2.875305,-0.427421,-0.427421,3.682638,-0.427421,-0.427421,1
1.69503,-0.50459,2.316661,-0.50459,1.914992,-0.50459,3.167818,-0.50459,-0.50459,3.25389,-0.50459,1.895864,-0.50459,2.594005,-0.50459,1.895864,-0.50459,-0.50459,1.924555,-0.50459,2.976547,-0.50459,2.316661,-0.50459,-0.50459,2.249716,-0.50459,1.924555,-0.50459,2.469678,-0.50459,2.058445,-0.50459,-0.50459,2.82353,-0.50459,2.115826,-0.50459,2.402733,-0.50459,1.85761,-0.50459,2.594005,-0.50459,1.981936,-0.50459,2.507932,-0.50459,-0.50459,3.263454,-0.50459,-0.50459,2
-0.441149,2.517398,-0.441149,2.827803,-0.441149,2.866603,-0.441149,2.430097,-0.441149,2.6241,-0.441149,-0.441149,3.807518,-0.441149,2.459197,-0.441149,3.390412,-0.441149,-0.441149,3.147908,-0.441149,-0.441149,2.507698,-0.441149,2.575599,-0.441149,-0.441149,3.089707,-0.441149,2.517398,-0.441149,2.692001,-0.441149,3.177008,-0.441149,2.439797,-0.441149,2.818103,-0.441149,-0.441149,4.088823,-0.441149,2.594999,-0.441149,3.128507,-0.441149,2.604699,-0.441149,-0.441149,2.556198,-0.441149,-0.441149,1
1.425624,-0.629663,1.709688,-0.629663,2.469977,-0.629663,2.511751,-0.629663,-0.629663,3.104944,-0.629663,1.684623,-0.629663,2.670493,-0.629663,2.277816,-0.629663,1.935268,-0.629663,-0.629663,2.720622,-0.629663,1.759817,-0.629663,-0.629663,1.935268,-0.629663,1.843365,-0.629663,1.726397,-0.629663,1.960333,-0.629663,2.78746,-0.629663,1.83501,-0.629663,2.002107,-0.629663,-0.629663,1.85172,-0.629663,1.709688,-0.629663,2.110719,-0.629663,1.709688,-0.629663,2.294526,-0.629663,1.885139,-0.629663,1
-0.366425,-0.366425,2.937652,-0.366425,4.107846,-0.366425,-0.366425,3.167102,-0.366425,2.983542,-0.366425,2.685257,-0.366425,-0.366425,2.765565,-0.366425,2.937652,-0.366425,3.006487,-0.366425,-0.366425,2.777037,-0.366425,-0.366425,3.958704,-0.366425,-0.366425,4.497911,-0.366425,2.914707,-0.366425,-0.366425,3.534221,-0.366425,3.373607,-0.366425,-0.366425,3.580111,-0.366425,-0.366425,4.199626,-0.366425,-0.366425,2.949124,-0.366425,-0.366425,3.017959,-0.366425,2.685257,-0.366425,3.132684,-0.366425,2
-0.367328,3.049635,-0.367328,-0.367328,2.887474,-0.367328,-0.367328,3.142298,-0.367328,4.740742,-0.367328,-0.367328,2.875891,-0.367328,2.725313,-0.367328,4.300591,-0.367328,2.945389,-0.367328,-0.367328,3.420289,-0.367328,2.736896,-0.367328,3.10755,-0.367328,-0.367328,2.945389,-0.367328,-0.367328,3.084384,-0.367328,-0.367328,3.26971,-0.367328,-0.367328,2.922223,-0.367328,-0.367328,3.58245,-0.367328,3.200213,-0.367328,-0.367328,3.130715,-0.367328,-0.367328,2.91064,-0.367328,2.71373,-0.367328,1
5.199567,-0.218057,4.280676,-0.218057,-0.218057,5.448433,-0.218057,-0.218057,3.955236,-0.218057,-0.218057,4.62526,-0.218057,3.840375,-0.218057,4.242389,-0.218057,-0.218057,4.127528,-0.218057,-0.218057,5.525007,-0.218057,4.070097,-0.218057,5.027275,-0.218057,-0.218057,4.395538,-0.218057,4.29982,-0.218057,-0.218057,4.62526,-0.218057,4.184959,-0.218057,3.859518,-0.218057,3.878662,-0.218057,4.338107,-0.218057,-0.218057,4.146672,-0.218057,-0.218057,7.439362,-0.218057,3.859518,-0.218057,-0.218057,1
1.396234,-0.531069,2.100441,-0.531069,2.61933,-0.531069,-0.531069,2.35062,-0.531069,2.118973,-0.531069,2.341354,-0.531069,2.026314,-0.531069,3.277208,-0.531069,-0.531069,2.980699,-0.531069,2.545203,-0.531069,1.998516,-0.531069,2.257961,-0.531069,2.211632,-0.531069,2.443278,-0.531069,2.054111,-0.531069,2.026314,-0.531069,2.183834,-0.531069,1.952187,-0.531069,2.248695,-0.531069,-0.531069,2.61933,-0.531069,2.702723,-0.531069,3.314271,-0.531069,2.054111,-0.531069,2.860243,-0.531069,-0.531069,1
-0.338124,3.482334,-0.338124,-0.338124,3.060766,-0.338124,-0.338124,3.758987,-0.338124,2.770938,-0.338124,3.113462,-0.338124,3.152984,-0.338124,-0.338124,3.943423,-0.338124,-0.338124,3.232028,-0.338124,3.113462,-0.338124,2.929026,-0.338124,2.849982,-0.338124,3.706291,-0.338124,-0.338124,3.13981,-0.338124,3.034418,-0.338124,2.770938,-0.338124,2.87633,-0.338124,-0.338124,5.300344,-0.338124,-0.338124,3.113462,-0.338124,-0.338124,3.376942,-0.338124,2.797286,-0.338124,3.587725,-0.338124,-0.338124,1
-0.786819,1.938245,-0.786819,-0.786819,2.001435,-0.786819,1.796068,-0.786819,1.84346,-0.786819,1.788169,-0.786819,1.661789,-0.786819,1.890853,-0.786819,1.859258,-0.786819,1.930346,-0.786819,-0.786819,2.072523,-0.786819,1.803966,-0.786819,-0.786819,2.088321,-0.786819,-0.786819,2.578043,-0.786819,1.78027,-0.786819,1.645992,-0.786819,2.807106,-0.786819,1.835561,-0.786819,1.701283,-0.786819,-0.786819,1.922447,-0.786819,-0.786819,1.709181,-0.786819,2.585941,-0.786819,1.851359,-0.786819,-0.786819,1
2.318886,-0.515644,-0.515644,2.291097,-0.515644,3.467519,-0.515644,2.235518,-0.515644,-0.515644,3.467519,-0.515644,-0.515644,2.142886,-0.515644,-0.515644,2.670887,-0.515644,-0.515644,2.939519,-0.515644,2.661624,-0.515644,2.337413,-0.515644,2.559729,-0.515644,3.347098,-0.515644,-0.515644,2.457834,-0.515644,2.698676,-0.515644,2.12436,-0.515644,2.263307,-0.515644,2.226255,-0.515644,-0.515644,2.402255,-0.515644,3.254467,-0.515644,-0.515644,2.800571,-0.515644,2.337413,-0.515644,2.068781,-0.515644,2
1.832902,-0.714995,-0.714995,2.009728,-0.714995,-0.714995,1.897202,-0.714995,2.138328,-0.714995,1.744489,-0.714995,2.564318,-0.714995,2.082066,-0.714995,-0.714995,2.226741,-0.714995,-0.714995,2.186554,-0.714995,1.921315,-0.714995,1.929353,-0.714995,-0.714995,2.660768,-0.714995,1.816827,-0.714995,2.580393,-0.714995,2.041878,-0.714995,-0.714995,2.676843,-0.714995,-0.714995,1.84094,-0.714995,1.80879,-0.714995,1.913278,-0.714995,1.792715,-0.714995,1.800752,-0.714995,-0.714995,2.082066,-0.714995,2
-0.482211,-0.482211,2.788154,-0.482211,-0.482211,3.605745,-0.482211,-0.482211,3.023211,-0.482211,2.992552,-0.482211,2.134081,-0.482211,2.348698,-0.482211,-0.482211,2.553096,-0.482211,3.248049,-0.482211,2.430458,-0.482211,2.287379,-0.482211,2.2465,-0.482211,-0.482211,2.23628,-0.482211,2.818814,-0.482211,2.297599,-0.482211,2.20562,-0.482211,2.624636,-0.482211,-0.482211,2.338479,-0.482211,2.553096,-0.482211,2.2465,-0.482211,2.328259,-0.482211,2.1954,-0.482211,2.900573,-0.482211,-0.482211,2
1.296765,-0.557801,3.403408,-0.557801,-0.557801,2.638174,-0.557801,3.052301,-0.557801,-0.557801,2.323078,-0.557801,2.089007,-0.557801,2.566152,-0.557801,2.080004,-0.557801,2.043993,-0.557801,2.737204,-0.557801,1.899949,-0.557801,2.49413,-0.557801,2.061998,-0.557801,-0.557801,2.206042,-0.557801,-0.557801,1.971971,-0.557801,2.089007,-0.557801,2.674185,-0.557801,2.03499,-0.557801,1.953965,-0.557801,2.503133,-0.557801,-0.557801,2.944268,-0.557801,1.881943,-0.557801,2.016985,-0.557801,-0.557801,1
-0.412226,-0.412226,2.589578,-0.412226,2.854755,-0.412226,2.960826,-0.412226,-0.412226,2.865362,-0.412226,-0.412226,2.72747,-0.412226,-0.412226,3.533608,-0.412226,-0.412226,2.642613,-0.412226,2.72747,-0.412226,-0.412226,3.819999,-0.412226,-0.412226,3.883641,-0.412226,2.525935,-0.412226,-0.412226,2.833541,-0.412226,-0.412226,3.226003,-0.412226,-0.412226,2.90779,-0.412226,2.547149,-0.412226,3.427537,-0.412226,2.504721,-0.412226,2.557756,-0.412226,3.735142,-0.412226,3.098718,-0.412226,-0.412226,1
-0.54238,-0.54238,2.907879,-0.54238,2.471858,-0.54238,2.320198,-0.54238,2.215932,-0.54238,-0.54238,2.689869,-0.54238,2.035836,-0.54238,1.950527,-0.54238,3.154327,-0.54238,-0.54238,2.4529,-0.54238,-0.54238,2.15906,-0.54238,-0.54238,2.632996,-0.54238,2.026357,-0.54238,2.481336,-0.54238,2.026357,-0.54238,2.196974,-0.54238,-0.54238,2.396028,-0.54238,-0.54238,2.168538,-0.54238,2.225411,-0.54238,2.433943,-0.54238,2.026357,-0.54238,2.111666,-0.54238,2.121145,-0.54238,1
-0.477041,-0.477041,3.509809,-0.477041,-0.477041,3.097029,-0.477041,2.291605,-0.477041,2.694317,-0.477041,2.392283,-0.477041,2.5433,-0.477041,-0.477041,2.603707,-0.477041,2.402351,-0.477041,2.462757,-0.477041,-0.477041,2.72452,-0.477041,-0.477041,2.573503,-0.477041,3.338656,-0.477041,-0.477041,2.613774,-0.477041,-0.477041,2.744656,-0.477041,2.412418,-0.477041,2.593639,-0.477041,-0.477041,2.915808,-0.477041,-0.477041,2.704385,-0.477041,2.412418,-0.477041,-0.477041,2.462757,-0.477041,-0.477041,1
-0.416394,-0.416394,2.771144,-0.416394,-0.416394,3.080614,-0.416394,-0.416394,2.575147,-0.416394,-0.416394,4.11218,-0.416394,3.854288,-0.416394,3.163139,-0.416394,-0.416394,2.967142,-0.416394,2.616409,-0.416394,-0.416394,3.111561,-0.416394,-0.416394,2.791775,-0.416394,2.740197,-0.416394,-0.416394,3.059982,-0.416394,2.678303,-0.416394,3.431346,-0.416394,-0.416394,2.843354,-0.416394,-0.416394,2.698935,-0.416394,3.070298,-0.416394,2.771144,-0.416394,2.647356,-0.416394,3.885235,-0.416394,-0.416394,1
-0.516149,-0.516149,2.529376,-0.516149,-0.516149,2.254235,-0.516149,-0.516149,2.368087,-0.516149,2.681178,-0.516149,2.576814,-0.516149,-0.516149,2.624252,-0.516149,-0.516149,2.643228,-0.516149,-0.516149,3.943031,-0.516149,2.254235,-0.516149,2.311161,-0.516149,2.339624,-0.516149,2.387062,-0.516149,-0.516149,2.415525,-0.516149,-0.516149,2.500913,-0.516149,2.576814,-0.516149,-0.516149,2.415525,-0.516149,2.4345,-0.516149,2.709641,-0.516149,-0.516149,2.595789,-0.516149,2.396549,-0.516149,-0.516149,1
-0.369728,-0.369728,3.038196,-0.369728,-0.369728,2.888162,-0.369728,-0.369728,3.488299,-0.369728,-0.369728,3.949119,-0.369728,2.545226,-0.369728,2.63096,-0.369728,3.627617,-0.369728,-0.369728,3.916969,-0.369728,-0.369728,2.845295,-0.369728,2.941746,-0.369728,3.402565,-0.369728,2.684544,-0.369728,3.638334,-0.369728,-0.369728,3.166797,-0.369728,2.545226,-0.369728,3.766935,-0.369728,-0.369728,3.681201,-0.369728,-0.369728,3.788368,-0.369728,2.780994,-0.369728,-0.369728,3.434716,-0.369728,-0.369728,1
-0.385083,-0.385083,4.118196,-0.385083,2.899264,-0.385083,3.757031,-0.385083,-0.385083,4.54708,-0.385083,2.504239,-0.385083,2.955696,-0.385083,-0.385083,2.662249,-0.385083,2.831545,-0.385083,-0.385083,2.560671,-0.385083,2.605817,-0.385083,-0.385083,3.339434,-0.385083,2.808972,-0.385083,3.034701,-0.385083,3.452298,-0.385083,2.504239,-0.385083,-0.385083,2.583244,-0.385083,3.395866,-0.385083,-0.385083,2.504239,-0.385083,-0.385083,2.594531,-0.385083,3.903755,-0.385083,4.039192,-0.385083,-0.385083,1
3.15197,-0.312579,3.699725,-0.312579,-0.312579,4.891091,-0.312579,-0.312579,3.768194,-0.312579,-0.312579,3.138276,-0.312579,2.878093,-0.312579,4.096847,-0.312579,-0.312579,3.028725,-0.312579,3.384766,-0.312579,-0.312579,3.466929,-0.312579,3.220439,-0.312579,3.124582,-0.312579,3.50801,-0.312579,2.946562,-0.312579,3.097194,-0.312579,2.960256,-0.312579,4.315949,-0.312579,-0.312579,3.891439,-0.312579,4.384418,-0.312579,4.315949,-0.312579,3.316296,-0.312579,-0.312579,3.603867,-0.312579,-0.312579,1
-0.228078,4.097649,-0.228078,5.280754,-0.228078,-0.228078,4.633743,-0.228078,-0.228078,6.778121,-0.228078,-0.228078,4.245537,-0.228078,-0.228078,4.448883,-0.228078,4.892548,-0.228078,-0.228078,4.319481,-0.228078,3.727929,-0.228078,4.892548,-0.228078,-0.228078,4.74466,-0.228078,-0.228078,4.374939,-0.228078,-0.228078,4.282509,-0.228078,-0.228078,3.894303,-0.228078,5.058922,-0.228078,-0.228078,3.949761,-0.228078,3.746415,-0.228078,3.931275,-0.228078,3.635499,-0.228078,4.208565,-0.228078,-0.228078,1
1.59794,-0.477267,2.776577,-0.477267,2.162074,-0.477267,3.431375,-0.477267,-0.477267,2.736281,-0.477267,2.504584,-0.477267,-0.477267,2.423993,-0.477267,2.847093,-0.477267,2.343402,-0.477267,2.806798,-0.477267,2.393772,-0.477267,2.182221,-0.477267,2.585174,-0.477267,-0.477267,3.008275,-0.477267,-0.477267,2.434067,-0.477267,2.937758,-0.477267,-0.477267,3.209751,-0.477267,-0.477267,3.47167,-0.477267,2.605322,-0.477267,-0.477267,2.413919,-0.477267,-0.477267,2.998201,-0.477267,2.272886,-0.477267,1
-0.237616,-0.237616,3.937556,-0.237616,-0.237616,5.317918,-0.237616,4.090929,-0.237616,4.414718,-0.237616,-0.237616,4.005722,-0.237616,4.363594,-0.237616,-0.237616,3.716016,-0.237616,-0.237616,5.011171,-0.237616,3.971639,-0.237616,-0.237616,5.266794,-0.237616,-0.237616,3.733057,-0.237616,5.437209,-0.237616,3.460393,-0.237616,3.698974,-0.237616,4.891881,-0.237616,-0.237616,4.465843,-0.237616,3.835307,-0.237616,-0.237616,4.687382,-0.237616,3.579684,-0.237616,-0.237616,4.295427,-0.237616,-0.237616,1
2.183501,-0.462224,-0.462224,3.610408,-0.462224,3.184318,-0.462224,3.26359,-0.462224,2.451046,-0.462224,2.451046,-0.462224,3.164499,-0.462224,-0.462224,2.966318,-0.462224,-0.462224,2.441137,-0.462224,2.4015,-0.462224,2.986136,-0.462224,2.758227,-0.462224,-0.462224,2.520409,-0.462224,-0.462224,2.807773,-0.462224,2.7285,-0.462224,-0.462224,2.411409,-0.462224,-0.462224,2.371773,-0.462224,3.095136,-0.462224,-0.462224,3.214045,-0.462224,-0.462224,3.085227,-0.462224,2.213228,-0.462224,3.005954,1
-0.721463,1.829663,-0.721463,1.821838,-0.721463,2.127034,-0.721463,2.745252,-0.721463,1.876617,-0.721463,2.682647,-0.721463,1.900093,-0.721463,1.92357,-0.721463,2.267894,-0.721463,-0.721463,2.346149,-0.721463,-0.721463,3.019146,-0.721463,-0.721463,2.447881,-0.721463,1.704455,-0.721463,2.001825,-0.721463,-0.721463,2.283545,-0.721463,1.978349,-0.721463,2.166162,-0.721463,2.236591,-0.721463,-0.721463,2.252243,-0.721463,-0.721463,2.463532,-0.721463,-0.721463,2.393102,-0.721463,1.806187,-0.721463,2
1.532704,-0.482727,2.344893,-0.482727,3.367649,-0.482727,-0.482727,2.25465,-0.482727,2.65573,-0.482727,-0.482727,3.197189,-0.482727,-0.482727,2.876325,-0.482727,2.45519,-0.482727,2.515352,-0.482727,2.204514,-0.482727,3.628351,-0.482727,2.174433,-0.482727,2.154379,-0.482727,2.495298,-0.482727,2.605595,-0.482727,3.056811,-0.482727,2.214542,-0.482727,2.635676,-0.482727,-0.482727,2.675784,-0.482727,2.284731,-0.482727,-0.482727,2.605595,-0.482727,2.575514,-0.482727,-0.482727,2.214542,-0.482727,1
-0.30712,-0.30712,3.478979,-0.30712,-0.30712,3.867667,-0.30712,-0.30712,4.19877,-0.30712,-0.30712,4.184374,-0.30712,3.709313,-0.30712,3.191063,-0.30712,3.824479,-0.30712,-0.30712,3.651729,-0.30712,-0.30712,3.522167,-0.30712,3.219855,-0.30712,3.738104,-0.30712,3.219855,-0.30712,3.608542,-0.30712,-0.30712,3.666125,-0.30712,-0.30712,3.277438,-0.30712,-0.30712,3.392605,-0.30712,-0.30712,3.30623,-0.30712,3.075897,-0.30712,3.047105,-0.30712,4.241958,-0.30712,-0.30712,1
-0.405923,2.704718,-0.405923,2.635077,-0.405923,-0.405923,3.250241,-0.405923,-0.405923,3.122566,-0.405923,-0.405923,3.134173,-0.405923,2.704718,-0.405923,-0.405923,3.482379,-0.405923,2.553829,-0.405923,2.62347,-0.405923,-0.405923,2.681505,-0.405923,2.646684,-0.405923,2.785966,-0.405923,3.238634,-0.405923,2.727932,-0.405923,3.36631,-0.405923,-0.405923,2.925249,-0.405923,-0.405923,2.658291,-0.405923,3.308276,-0.405923,3.134173,-0.405923,-0.405923,2.80918,-0.405923,-0.405923,2.890428,-0.405923,1
-0.602996,2.009654,-0.602996,2.539246,-0.602996,2.089093,-0.602996,2.362715,-0.602996,1.983175,-0.602996,2.150879,-0.602996,2.053787,-0.602996,2.000828,-0.602996,2.592205,-0.602996,-0.602996,2.874653,-0.602996,-0.602996,2.142052,-0.602996,2.345062,-0.602996,2.45098,-0.602996,1.886083,-0.602996,2.927613,-0.602996,1.947869,-0.602996,-0.602996,2.353889,-0.602996,-0.602996,2.177358,-0.602996,3.095317,-0.602996,1.965522,-0.602996,2.159705,-0.602996,1.886083,-0.602996,2.433327,-0.602996,-0.602996,1
1.69461,-0.529804,2.31439,-0.529804,3.061522,-0.529804,2.068176,-0.529804,2.068176,-0.529804,2.789837,-0.529804,2.136097,-0.529804,2.450232,-0.529804,-0.529804,2.509663,-0.529804,2.891719,-0.529804,-0.529804,2.764367,-0.529804,2.535134,-0.529804,-0.529804,2.569094,-0.529804,-0.529804,3.154913,-0.529804,-0.529804,2.552114,-0.529804,-0.529804,3.375656,-0.529804,2.721916,-0.529804,-0.529804,2.755877,-0.529804,-0.529804,2.373821,-0.529804,2.187038,-0.529804,-0.529804,2.611545,-0.529804,-0.529804,1
-0.379143,-0.379143,3.685922,-0.379143,2.719159,-0.379143,2.975409,-0.379143,-0.379143,2.754102,-0.379143,2.614329,-0.379143,3.243307,-0.379143,-0.379143,4.349844,-0.379143,2.800693,-0.379143,-0.379143,3.23166,-0.379143,-0.379143,4.047002,-0.379143,-0.379143,3.907229,-0.379143,3.12683,-0.379143,-0.379143,3.080239,-0.379143,2.823988,-0.379143,-0.379143,3.418024,-0.379143,2.625977,-0.379143,3.080239,-0.379143,-0.379143,4.303253,-0.379143,3.243307,-0.379143,-0.379143,2.893875,-0.379143,-0.379143,1
-0.554798,2.926085,-0.554798,2.85222,-0.554798,2.150503,-0.554798,2.390564,-0.554798,-0.554798,2.039706,-0.554798,2.012007,-0.554798,2.048939,-0.554798,2.233601,-0.554798,-0.554798,2.196669,-0.554798,-0.554798,2.224368,-0.554798,1.891976,-0.554798,2.529061,-0.554798,2.565993,-0.554798,1.947375,-0.554798,1.855044,-0.554798,2.695257,-0.554798,-0.554798,2.178203,-0.554798,-0.554798,2.067405,-0.554798,1.947375,-0.554798,2.695257,-0.554798,-0.554798,2.362865,-0.554798,2.519828,-0.554798,-0.554798,1
2.843873,-0.468397,2.496176,-0.468397,2.651725,-0.468397,2.441277,-0.468397,2.706625,-0.468397,-0.468397,3.484368,-0.468397,-0.468397,3.036022,-0.468397,-0.468397,3.502667,-0.468397,-0.468397,2.660875,-0.468397,2.587676,-0.468397,-0.468397,3.639916,-0.468397,2.395527,-0.468397,2.560226,-0.468397,2.907923,-0.468397,2.422977,-0.468397,2.605976,-0.468397,2.340628,-0.468397,2.770674,-0.468397,2.487026,-0.468397,3.26477,-0.468397,-0.468397,3.402018,-0.468397,-0.468397,3.063471,-0.468397,-0.468397,1
-0.40068,-0.40068,3.233809,-0.40068,-0.40068,3.325531,-0.40068,2.740803,-0.40068,-0.40068,2.809595,-0.40068,3.405788,-0.40068,2.809595,-0.40068,2.580289,-0.40068,3.531906,-0.40068,2.557359,-0.40068,2.717872,-0.40068,3.864399,-0.40068,2.591754,-0.40068,3.302601,-0.40068,2.60322,-0.40068,2.798129,-0.40068,2.981574,-0.40068,-0.40068,2.672011,-0.40068,2.60322,-0.40068,2.706407,-0.40068,-0.40068,4.185426,-0.40068,2.62615,-0.40068,-0.40068,2.832525,-0.40068,-0.40068,1
-0.319969,-0.319969,3.045916,-0.319969,3.218866,-0.319969,2.939485,-0.319969,3.923973,-0.319969,3.218866,-0.319969,-0.319969,4.070316,-0.319969,3.032612,-0.319969,-0.319969,4.176747,-0.319969,-0.319969,4.429521,-0.319969,3.112435,-0.319969,4.49604,-0.319969,-0.319969,3.099131,-0.319969,3.178955,-0.319969,-0.319969,4.575863,-0.319969,-0.319969,3.431729,-0.319969,-0.319969,3.671199,-0.319969,3.045916,-0.319969,3.817542,-0.319969,-0.319969,3.178955,-0.319969,-0.319969,3.112435,-0.319969,-0.319969,1
-0.396114,2.680345,-0.396114,4.095067,-0.396114,-0.396114,3.185602,-0.396114,-0.396114,3.488757,-0.396114,-0.396114,2.949816,-0.396114,2.556837,-0.396114,3.297882,-0.396114,-0.396114,3.466301,-0.396114,-0.396114,3.062095,-0.396114,2.624205,-0.396114,-0.396114,4.139978,-0.396114,3.129463,-0.396114,2.489469,-0.396114,2.7028,-0.396114,2.657889,-0.396114,2.983499,-0.396114,3.062095,-0.396114,-0.396114,3.084551,-0.396114,-0.396114,2.848764,-0.396114,3.084551,-0.396114,3.612265,-0.396114,-0.396114,1
-0.327328,-0.327328,4.222975,-0.327328,-0.327328,2.856558,-0.327328,3.188213,-0.327328,-0.327328,4.289306,-0.327328,2.803493,-0.327328,2.750428,-0.327328,3.400472,-0.327328,-0.327328,3.586198,-0.327328,-0.327328,3.984184,-0.327328,-0.327328,3.732126,-0.327328,2.856558,-0.327328,2.975954,-0.327328,2.816759,-0.327328,3.599464,-0.327328,-0.327328,4.010716,-0.327328,-0.327328,2.975954,-0.327328,3.705594,-0.327328,-0.327328,4.063781,-0.327328,3.400472,-0.327328,-0.327328,3.281076,-0.327328,-0.327328,1
-0.454667,2.285238,-0.454667,2.480212,-0.454667,2.531521,-0.454667,2.675187,-0.454667,3.362728,-0.454667,2.613616,-0.454667,2.418642,-0.454667,-0.454667,2.541783,-0.454667,-0.454667,3.044612,-0.454667,-0.454667,2.593092,-0.454667,3.136969,-0.454667,2.531521,-0.454667,-0.454667,2.377594,-0.454667,-0.454667,2.346809,-0.454667,2.941994,-0.454667,2.233929,-0.454667,2.8599,-0.454667,2.695711,-0.454667,-0.454667,2.900947,-0.454667,2.357071,-0.454667,2.788067,-0.454667,2.839376,-0.454667,-0.454667,1
-0.562685,2.372171,-0.562685,-0.562685,2.372171,-0.562685,1.955439,-0.562685,2.505171,-0.562685,1.893373,-0.562685,2.55837,-0.562685,1.840173,-0.562685,3.019435,-0.562685,-0.562685,2.833236,-0.562685,2.061839,-0.562685,-0.562685,2.61157,-0.562685,-0.562685,2.159372,-0.562685,-0.562685,1.982039,-0.562685,1.840173,-0.562685,3.258835,-0.562685,-0.562685,2.318971,-0.562685,2.168239,-0.562685,2.55837,-0.562685,2.221438,-0.562685,-0.562685,2.63817,-0.562685,-0.562685,2.833236,-0.562685,1.565307,1
1.207679,-0.586224,2.741466,-0.586224,1.93421,-0.586224,2.391655,-0.586224,2.508259,-0.586224,-0.586224,3.198911,-0.586224,2.319899,-0.586224,-0.586224,2.10463,-0.586224,2.077722,-0.586224,2.705588,-0.586224,1.961118,-0.586224,1.943179,-0.586224,2.508259,-0.586224,-0.586224,2.328868,-0.586224,2.140509,-0.586224,-0.586224,2.723527,-0.586224,2.176387,-0.586224,2.400625,-0.586224,1.996996,-0.586224,-0.586224,2.167417,-0.586224,2.158448,-0.586224,1.961118,-0.586224,2.929826,-0.586224,-0.586224,1
-0.615616,2.023366,-0.615616,2.14332,-0.615616,-0.615616,2.109047,-0.615616,-0.615616,2.220433,-0.615616,-0.615616,2.14332,-0.615616,2.14332,-0.615616,-0.615616,3.077246,-0.615616,2.126184,-0.615616,-0.615616,2.357523,-0.615616,-0.615616,2.760225,-0.615616,-0.615616,2.957292,-0.615616,-0.615616,2.348955,-0.615616,-0.615616,2.288978,-0.615616,-0.615616,2.348955,-0.615616,2.220433,-0.615616,2.725953,-0.615616,2.306114,-0.615616,-0.615616,2.494613,-0.615616,-0.615616,2.82877,-0.615616,-0.615616,1
