@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.643303,-0.669685,-0.490667,1.220911,1.347873,1.501697,1.43242,1.052242,0.522057,-0.389352,-0.690751,-0.554967,0.722142,1.3261,1.471442,1.308569,1.432985,1.52545,1.486428,1.282554,0.364331,-0.400182,-0.569247,-0.812595,-1.46695,-1.515422,-0.565656,-0.35525,-0.363648,-0.873361,-1.423371,-1.386212,-0.748464,3
-0.482297,-0.438452,-0.143086,0.926931,1.286857,1.369535,1.427115,1.339872,0.86779,0.36638,0.043801,-0.608002,-0.585244,-0.372964,0.125514,1.303118,1.512057,1.368049,1.355687,1.529283,0.999955,0.386762,-0.112643,-0.5946,-0.775918,-1.405821,-1.431389,-1.375242,-0.514633,-1.16484,-1.429437,-1.155039,-0.6602,1
-0.467738,-0.446782,-0.284788,-0.074988,0.716247,1.363935,1.513439,1.367928,1.482292,1.536599,1.432777,1.194945,0.802499,0.324647,-0.223613,-0.372573,-0.428238,-0.40693,-0.125046,0.087565,1.29701,1.366491,1.307392,1.348122,1.267141,1.281197,1.353234,1.221779,1.02899,0.022892,-0.396005,-1.08099,-1.08099,6
-0.612218,-0.562878,-0.396882,1.219963,1.397236,1.444619,1.42034,1.33325,0.866277,-0.315862,-0.645347,-0.649498,-0.487575,0.581746,1.535038,1.623694,1.298986,1.480528,1.310068,1.358351,0.38266,-0.469679,-0.614255,-0.598395,-1.40986,-1.30608,-0.931718,-0.534722,-0.532255,-1.085457,-1.334706,-1.229994,-0.612297,1
-0.841356,-0.763201,-0.539554,0.693881,1.458698,1.366504,1.519226,1.107016,-0.486227,-0.846344,-0.785647,-0.419254,0.110174,1.34941,1.493165,1.318025,1.330075,1.566584,1.472429,-0.041511,-0.71943,-0.158057,-0.876832,-1.604639,-1.582855,-0.591059,-0.238369,-0.627797,-1.300868,-1.499519,-1.494054,-1.172049,-0.206031,4
-0.85165,-0.809673,-0.594413,1.237402,1.369551,1.390585,1.537517,1.509272,1.360237,-0.403942,-0.841163,-0.412295,0.373507,1.319973,1.464802,1.517686,1.386678,1.35573,1.576579,1.508371,1.297738,-0.296071,-0.754506,-0.366923,-1.472176,-1.504266,-1.377541,-0.28868,-0.254005,-1.045426,-1.377781,-1.126855,-0.454181,5
-0.80766,-0.695607,0.48704,1.169921,1.335224,1.551795,1.089955,-0.241231,-0.724774,-0.843389,-0.735554,-0.039694,1.428746,1.559871,1.54325,1.32394,1.291167,1.601187,1.575481,1.317162,0.294842,-0.590116,-0.723945,-0.408409,-0.499371,-1.406465,-1.367311,-0.235571,-1.162422,-1.214807,-1.136608,-1.304579,-0.551071,1
-0.629093,-0.618006,-0.478343,0.448404,1.067385,1.295851,1.4,1.427208,0.997166,-0.234953,-0.678194,-0.696004,-0.625363,-0.180362,1.521255,1.277654,1.432347,1.600379,1.580668,-0.192294,-0.583548,-0.419141,-0.656195,-1.452131,-1.241704,-0.89596,-0.762386,-0.591643,-1.226604,-1.36058,-1.311289,-0.926547,-0.554933,2
-0.724109,-0.766671,-0.336049,1.240306,1.402642,1.385567,1.548372,1.312421,0.838079,-0.696996,-0.786248,-0.806075,-0.444627,1.289154,1.483325,1.529608,1.388257,1.390758,1.409835,1.581834,1.372464,0.047759,-0.65678,-0.374639,-0.597205,-1.49388,-1.484495,-0.443532,-0.449568,-1.07505,-1.332298,-0.988487,-0.433806,3
-0.762683,-0.753671,-0.561764,-0.086565,0.580079,1.263326,1.405297,1.508411,1.378045,0.619892,-0.325507,-0.733795,-0.738178,-0.631947,0.014265,1.429401,1.563841,1.436376,1.660442,1.587914,0.07272,-0.471829,-0.65599,-0.52121,-1.124245,-1.274459,-1.237945,-0.551549,-0.541703,-1.114646,-1.287702,-1.298736,-0.615682,1
-0.787526,-0.721262,-0.523688,1.231276,1.393058,1.577951,1.452662,0.710626,-0.575081,-0.808417,-0.844757,-0.757815,-0.340559,0.161147,1.329197,1.391537,1.571565,1.541763,1.336799,-0.228984,-0.709281,-0.252947,-1.473266,-1.524887,-0.756781,-0.30361,-0.369326,-0.671542,-1.152507,-1.313802,-1.467084,-1.085757,-0.393959,2
-0.403095,-0.381791,-0.262399,-0.03186,0.509159,0.721978,1.007911,1.202516,1.456527,1.438433,1.489644,1.162742,0.425342,-0.109805,-0.406031,-0.449544,-0.401644,-0.255451,-0.069945,0.369248,0.863835,1.39661,1.423581,1.350348,1.388757,1.349324,1.366736,1.468477,1.393878,0.015101,-0.345772,-1.079143,-1.079143,5
-0.649483,-0.605083,-0.437946,0.375998,1.29163,1.423096,1.434219,1.331429,0.840636,-0.282688,-0.493595,-0.613969,-0.620839,-0.036047,0.589237,1.406993,1.546306,1.390198,1.436803,1.385849,1.63353,0.25846,-0.449069,-0.581827,-0.76825,-1.175096,-1.319459,-1.256014,-0.64797,-1.255806,-1.284898,-0.962581,-0.575809,2
-0.990218,-0.976087,-0.791973,0.916243,1.394356,1.421024,1.584601,1.278615,-0.559995,-0.976279,-0.936553,-0.444089,1.15765,1.627489,1.392157,1.413326,1.721236,1.525493,-0.108824,-0.893198,-0.266326,-0.297639,-0.919068,-1.211391,-1.313001,-1.247186,-0.392816,-0.451182,-1.17117,-1.309537,-1.234704,-0.474468,-0.378383,4
-0.609238,-0.621048,-0.431347,0.047141,0.384237,1.291232,1.469617,1.384123,1.169925,-0.041174,-0.590468,-0.663028,-0.565121,-0.354129,1.335074,1.503047,1.345487,1.430432,1.572099,1.584429,0.118029,-0.37394,-0.545529,-0.707446,-1.286717,-1.297614,-1.024346,-0.558956,-0.523005,-1.033032,-1.297982,-1.221994,-0.727668,2
-0.405794,-0.403255,-0.244381,0.760013,1.383531,1.364284,1.44926,1.386193,1.220746,0.936374,0.696722,-0.08133,-0.462513,-0.446091,-0.358044,-0.192453,0.003012,0.951731,1.167713,1.325174,1.421617,1.257399,1.259241,1.347903,1.279308,1.379846,1.23897,0.798938,0.031699,-0.166613,-0.303475,-1.093464,-1.093464,6
-0.456714,-0.467553,-0.107405,1.198656,1.407643,1.362658,1.500093,1.372222,0.784933,-0.250507,-0.433087,-0.454181,-0.357781,0.012249,0.21672,0.963458,1.126219,1.328122,1.458296,1.336446,1.313776,1.347427,1.286679,1.306338,1.420926,1.318735,1.121615,0.964343,0.010726,-0.203415,-0.376803,-1.084435,-1.084435,5
-0.604517,-0.456653,0.660317,1.424289,1.45858,1.41085,1.038291,-0.0946,-0.562878,-0.549922,-0.635843,-0.352652,0.131417,1.258185,1.404888,1.46016,1.378783,1.545726,1.459225,0.193457,-0.368509,-0.55756,-0.608384,-0.70262,-1.023292,-1.352637,-1.395391,-1.326454,-0.652279,-0.629752,-1.312535,-1.180115,-0.702459,1
-0.472033,-0.382835,-0.02869,0.765869,0.985834,1.144669,1.363522,1.410808,1.357661,1.439908,1.376253,1.16811,1.005031,-0.222363,-0.371377,-0.422584,-0.380754,-0.079978,0.3919,0.914115,1.348366,1.441727,1.326945,1.36049,1.296229,1.37019,1.402523,1.195189,0.223365,-0.231821,-0.376247,-1.087913,-1.087913,6
-0.428857,-0.363184,-0.246776,0.727871,0.935815,1.088116,1.302889,1.396209,1.384762,1.475173,1.461398,0.898564,0.127865,-0.334644,-0.494938,-0.512244,-0.375504,-0.193092,0.25475,1.216747,1.419297,1.307545,1.277861,1.391165,1.314723,1.420267,1.278249,1.054163,0.52761,0.042324,-0.378899,-1.084255,-1.084255,6
-0.611289,-0.569978,-0.439629,0.359239,1.08466,1.261386,1.366112,1.408279,1.359205,1.11719,0.603162,-0.360097,-0.712924,-0.515181,0.179388,0.941747,1.247078,1.417522,1.51021,1.3794,1.537378,1.569908,1.383972,-0.128772,-0.318983,-0.679769,-1.385897,-1.381838,-0.605994,-1.14696,-1.249482,-1.141467,-0.638228,1
-0.812924,-0.645723,0.601231,1.361724,1.507811,1.363126,1.623895,1.635952,1.183111,-0.368354,-0.803446,-0.77535,-0.414928,1.056372,1.265267,1.363126,1.310411,1.460985,1.276483,-0.274281,-0.728132,-0.042448,-0.072759,-1.592599,-1.503746,-0.626067,-0.516628,-0.731524,-1.395617,-1.438546,-1.149905,-0.628198,-0.179338,5
-0.444587,-0.38405,-0.267572,-0.038131,1.447958,1.494076,1.438063,1.43824,1.521464,1.570232,1.414209,1.205884,-0.020002,-0.418383,-0.49749,-0.439533,-0.300243,-0.101972,0.349665,1.317556,1.298473,1.392299,1.365264,1.272852,1.29918,1.376926,1.197226,0.471532,0.206982,-0.204845,-0.370321,-1.075093,-1.075093,6
-0.363033,-0.370115,-0.280609,-0.06469,0.691198,0.975803,1.168671,1.413538,1.353001,1.489405,1.417807,1.022177,0.587275,-0.394777,-0.433486,-0.383717,-0.265726,-0.098743,0.549536,1.274418,1.438568,1.47136,1.286642,1.266074,1.334373,1.27888,1.354553,1.259671,0.270906,-0.155381,-0.325003,-1.09199,-1.09199,6
-0.513741,-0.496493,-0.384157,0.645516,0.945546,1.383443,1.452284,1.453388,1.507504,1.40774,1.253307,0.867502,-0.335214,-0.512599,-0.513667,-0.407644,-0.017292,0.455853,0.733004,1.220359,1.41363,1.366325,1.382891,1.445658,1.438663,1.40277,1.455045,1.169372,-0.046964,-0.265323,-0.429935,-1.057476,-1.057476,6
-0.483329,-0.545353,-0.38954,0.392856,1.21227,1.314675,1.369625,1.27426,0.396814,-0.219577,-0.389855,-0.477865,-0.137765,0.822333,1.338665,1.451262,1.33068,1.503655,1.500573,1.29044,1.280493,1.121913,0.018119,-0.586749,-0.899743,-1.253432,-1.439396,-1.449812,-0.864615,-0.687753,-1.408223,-1.223033,-0.689435,1
-0.524168,-0.33481,0.717972,1.106338,1.321818,1.351871,1.304237,1.12031,0.829358,0.490521,-0.347996,-0.557509,-0.517486,-0.201519,1.042801,1.348905,1.538014,1.35398,1.462149,1.632711,1.587721,-0.056793,-0.471352,-1.205834,-1.293888,-1.274284,-0.902528,-0.841243,-0.972604,-1.211462,-1.356263,-1.202132,-0.639913,2
-0.767977,-0.584704,-0.341949,1.503797,1.462662,1.613293,1.203216,0.922492,-0.637825,-0.734004,-0.736667,-0.624419,0.068542,1.235088,1.366483,1.415905,1.476571,1.403771,1.210526,-0.002127,-0.656676,-0.403237,-0.440199,-0.559728,-1.533241,-1.475034,-0.342866,-0.296849,-0.83184,-1.409564,-1.429415,-1.322677,-0.608646,1
-0.522879,-0.445932,-0.318421,0.101541,0.630702,1.114399,1.507209,1.473934,1.474918,1.539303,1.5332,1.39104,1.201428,0.937389,0.487873,-0.279869,-0.467709,-0.485508,-0.379696,-0.234681,0.945855,1.190795,1.367806,1.360127,1.455622,1.426875,1.337681,1.399113,0.946052,-0.276797,-0.466921,-1.066237,-1.066237,5
-0.658183,-0.587856,-0.405829,0.326161,0.982822,1.326102,1.330054,1.173207,0.403203,-0.49623,-0.642481,-0.634857,0.052788,1.165129,1.582794,1.317674,1.265217,1.584507,1.363522,1.309106,1.128513,0.166656,-0.572363,-0.694729,-0.556976,-1.474087,-1.283615,-0.428071,-0.511513,-1.105889,-1.391261,-1.310578,-0.795517,1
-0.736614,-0.692677,-0.498013,1.273517,1.374134,1.486111,1.317331,-0.393896,-0.573422,-0.673794,-0.168712,0.66874,1.319634,1.521728,1.481813,1.274254,1.285246,1.396456,1.444047,1.614454,1.584364,-0.497123,-0.664797,-0.426657,-1.373357,-1.368555,-0.989861,-0.49396,-0.523375,-1.163676,-1.361819,-1.042426,-0.547754,2
-0.388525,-0.359137,-0.199157,0.743407,0.914207,1.364033,1.343124,1.415634,1.403741,1.064596,0.853207,0.343704,0.054856,-0.358888,-0.427081,-0.416569,-0.124576,1.013188,1.227263,1.384175,1.379571,1.299197,1.345426,1.252775,1.315118,1.464165,1.324709,0.273152,0.047126,-0.163343,-0.287472,-1.09668,-1.09668,6
-0.697242,-0.66187,-0.251862,0.688793,1.200164,1.347877,1.359991,0.958115,-0.204577,-0.65163,-0.567567,-0.223283,1.437528,1.529723,1.328166,1.419658,1.560209,1.349416,-0.181787,-0.610502,-0.458506,-0.870053,-1.409632,-1.482106,-1.436648,-1.125153,-0.893612,-0.46463,-0.646409,-1.281901,-1.44486,-1.434201,-0.426915,3
-0.75487,-0.682879,-0.484823,0.353943,1.324091,1.456818,1.365974,1.175342,-0.347607,-0.744926,-0.716406,-0.558093,0.166177,1.326853,1.402643,1.295018,1.404335,1.315113,1.500358,1.306999,0.090491,-0.627046,-0.475604,-0.514414,-0.788432,-1.19352,-1.498497,-1.106198,-0.363421,-0.579984,-1.37791,-1.376615,-0.578741,1
-0.486633,-0.49598,-0.317064,0.19297,0.850398,1.230221,1.347559,1.373033,1.220187,-0.192305,-0.557695,-0.657393,-0.310283,1.147201,1.249556,1.256154,1.379035,1.35521,1.471035,1.373079,0.026746,-0.394541,-0.767674,-0.934448,-1.194744,-1.363721,-1.353628,-0.73968,-0.745132,-1.056463,-1.328415,-1.109909,-0.811979,4
-0.630526,-0.56702,-0.184784,1.176766,1.392072,1.431564,1.167998,-0.448932,-0.616017,-0.620168,-0.337787,0.346033,1.176184,1.544455,1.526066,1.384585,1.444638,1.299238,1.673522,1.244772,0.321127,-0.529856,-0.709898,-0.702605,-0.912597,-1.225093,-1.283889,-1.219934,-0.621487,-0.729567,-1.274648,-1.359731,-0.788456,2
-0.559881,-0.500936,-0.33781,0.905124,1.289848,1.388174,1.365447,1.273739,0.833197,0.473928,0.334802,-0.517845,-0.59439,-0.474754,-0.059958,1.326138,1.428101,1.382102,1.43661,1.41861,1.072177,-0.067667,-0.5001,-0.776897,-1.357208,-1.431055,-1.309947,-0.863296,-0.665989,-1.312889,-1.298547,-0.937187,-0.664498,2
-0.71924,-0.718791,-0.512714,0.386794,1.144507,1.360257,1.439358,1.489513,1.353901,0.87736,-0.296895,-0.673057,-0.440037,-0.020628,1.3272,1.342778,1.210863,1.424228,1.582603,1.436387,-0.454648,-0.620554,-0.479242,-0.580554,-1.415309,-1.463762,-1.36854,-0.544872,-0.514855,-1.297511,-1.359928,-1.115437,-0.546047,2
-0.829534,-0.843749,-0.703028,0.929192,1.460367,1.558219,1.460928,1.558219,0.880182,-0.564297,-0.778057,-0.845712,-0.780019,-0.384518,1.079754,1.529621,1.394198,1.425601,1.582332,1.471863,1.280365,-0.267741,-0.73185,-0.068084,-0.176086,-1.537337,-1.097856,-0.652419,-0.497623,-1.334831,-1.400495,-0.793085,-0.17788,3
-0.611391,-0.534863,-0.369041,0.439344,1.332415,1.46624,1.341001,0.642628,-0.412658,-0.587351,-0.514629,0.132429,1.192208,1.374171,1.462519,1.444088,1.508024,1.494859,1.287425,-0.092406,-0.7271,-0.784281,-1.312637,-1.137514,-0.919251,-0.801596,-0.918621,-1.189496,-1.283345,-1.282492,-1.166145,-0.860238,-0.812615,2
-0.673902,-0.678385,-0.500467,0.750007,1.114866,1.337192,1.502624,1.398484,-0.116909,-0.585312,-0.700206,-0.678811,-0.471467,0.552283,1.437075,1.503475,1.356771,1.403876,1.548877,1.485882,1.262847,-0.213245,-0.617121,-0.474418,-0.553701,-1.354075,-1.396168,-1.325188,-0.719105,-0.617717,-1.186628,-1.366986,-0.615901,2
-0.444547,-0.451789,-0.269557,0.967561,1.351666,1.412145,1.370246,1.46504,1.391101,1.195636,0.254028,-0.041976,-0.446518,-0.531207,-0.444812,-0.09343,0.11434,1.29953,1.4421,1.502768,1.351477,1.279433,1.391101,1.351098,1.255166,1.250237,1.371952,1.258199,0.833333,0.052761,-0.36729,-1.079799,-1.079799,6
-0.636836,-0.614175,-0.207611,0.871431,1.262742,1.433222,1.538915,1.460571,0.719195,-0.132359,-0.288027,-0.673018,-0.256669,1.435091,1.378491,1.501578,1.350496,-0.117682,-0.58139,-0.491836,-0.824575,-1.464574,-1.468657,-0.641966,-0.538821,-0.499174,-0.583089,-1.071123,-1.363362,-1.383155,-1.35226,-1.112231,-0.570179,2
-0.676989,-0.439059,0.384517,0.839979,1.213252,1.424485,1.503375,1.260166,0.27788,-0.526828,-0.675039,-0.641923,-0.487023,1.210432,1.418786,1.488077,1.369772,1.483577,1.272404,0.349991,-0.426221,-0.602418,-0.555594,-0.856186,-1.435878,-1.397405,-0.690367,-0.613907,-0.647473,-1.318428,-1.270614,-0.82328,-0.643723,2
-0.720276,-0.668774,-0.475109,1.525356,1.405066,1.49596,1.439279,-0.022221,-0.69243,-0.712819,-0.55726,-0.072337,1.387547,1.358018,1.455445,1.33103,1.452113,1.393716,1.150001,-0.179529,-0.631592,-0.488471,-0.746274,-1.448168,-1.497083,-1.2083,-0.450232,-0.591209,-1.257987,-1.34512,-1.308399,-1.06056,-0.517306,2
-0.460658,-0.414516,-0.288689,0.947053,1.365111,1.422922,1.387058,1.424528,1.522485,1.494651,1.379207,0.959543,0.701286,0.48917,-0.057713,-0.25898,-0.417496,-0.491312,-0.424241,0.1531,1.353157,1.46182,1.31872,1.287138,1.342629,1.323538,1.431844,1.246813,0.477483,0.003024,-0.365181,-1.077217,-1.077217,6
-0.774747,-0.772951,-0.146652,1.37424,1.410687,1.575739,1.489342,1.232506,0.893174,-0.527727,-0.694172,-0.737959,-0.605267,0.131923,1.350829,1.455279,1.336399,1.490891,1.265083,0.031281,-0.495057,-0.666395,-0.334496,-0.766448,-1.486053,-1.463515,-0.404728,-0.40767,-1.237543,-1.375747,-1.305422,-1.035796,-0.458331,2
-0.692653,-0.522613,0.314765,0.536534,1.173701,1.326987,1.545481,1.50751,1.35204,-0.288893,-0.490445,-0.617929,-0.491132,-0.259877,1.357251,1.514281,1.33435,1.435594,1.659423,0.020673,-0.456905,-0.74432,-0.91617,-1.220479,-1.383849,-1.337981,-1.1156,-0.426673,-0.523705,-1.18396,-1.339535,-1.211999,-0.84079,5
-0.515072,-0.508585,-0.389693,0.426019,1.32493,1.372433,1.292096,0.907044,-0.233077,-0.454961,-0.583932,-0.550899,-0.002611,0.474222,1.330685,1.488797,1.238904,1.433609,1.363917,1.447647,1.354603,0.438427,-0.083348,-0.650764,-1.474619,-1.519156,-0.680071,-0.482339,-1.151714,-1.393561,-1.361263,-1.131788,-0.648535,2
-0.787353,-0.587204,1.384013,1.460897,1.411902,1.60763,1.260898,-0.492732,-0.757881,-0.69449,-0.50635,0.241885,1.148588,1.369189,1.458133,1.466425,1.292808,-0.264367,-0.681224,-0.324015,-0.374291,-0.681525,-1.500411,-1.570109,-0.625922,-0.393914,-0.515119,-1.14225,-1.373304,-1.374987,-1.252652,-0.962051,-0.391401,3
-0.407415,-0.341901,-0.037459,0.720348,1.368881,1.408744,1.369239,1.367093,1.53155,1.259839,0.559574,-0.229945,-0.349838,-0.411616,-0.368679,-0.244192,-0.059213,0.622783,1.113436,1.247862,1.281826,1.254476,1.394265,1.239103,1.208357,1.308818,1.237494,0.571139,0.04965,-0.162428,-0.328816,-1.098689,-1.098689,6
-0.490936,-0.432329,-0.113004,0.416105,1.13864,1.347483,1.438768,1.398304,1.519122,1.508383,1.314881,1.181214,0.976781,-0.25743,-0.442608,-0.473906,-0.383503,-0.188678,0.252348,0.970452,1.376249,1.288225,1.320635,1.419015,1.342305,1.314881,1.315648,1.396002,1.19598,-0.027414,-0.420535,-1.078479,-1.078479,6
-0.642569,-0.464876,0.286593,1.343664,1.391479,1.187371,-0.239816,-0.559117,-0.499304,-0.191822,1.362288,1.506359,1.537027,1.315324,1.296386,1.400701,1.398731,1.632163,1.601003,-0.443431,-0.662044,-0.572683,-0.658866,-1.30897,-1.233877,-0.8987,-0.952917,-0.872599,-1.226929,-1.282408,-1.076975,-0.906982,-0.751451,1
-0.84088,-0.84478,-0.687878,-0.204146,1.382478,1.59579,1.507913,1.705094,1.642737,1.398608,-0.191795,-0.716745,-0.802985,-0.783507,-0.607898,0.122588,1.3389,1.550527,1.431352,-0.118291,-0.759576,-0.375999,-0.254681,-0.3382,-1.430609,-1.467787,-0.417747,-0.407563,-0.649381,-1.196264,-1.375138,-0.938652,-0.566993,4
-0.696118,-0.630264,-0.429878,1.432327,1.448209,1.220588,0.573284,0.346016,-0.262729,-0.628146,-0.667,-0.65997,-0.540645,0.207514,1.380855,1.51821,1.412032,1.607623,1.538505,1.006144,-0.230464,-0.6565,-0.546468,-0.63597,-1.312527,-1.325516,-0.921004,-0.521939,-0.859826,-1.187125,-1.30843,-1.157537,-0.562204,2
-0.396186,-0.35693,-0.201061,0.929781,1.339715,1.447396,1.315678,1.452593,1.473057,1.346212,1.176976,0.940013,-0.107852,-0.287661,-0.407652,-0.397063,-0.305104,0.004295,0.43674,1.386166,1.290341,1.28758,1.35011,1.27751,1.300736,1.413776,1.267278,1.040873,0.755511,0.061823,-0.301173,-1.096338,-1.096338,6
-0.520852,-0.551702,-0.16561,0.459296,0.690696,1.096958,1.31697,1.379598,1.30117,0.463975,-0.103998,-0.330322,-0.615345,-0.043224,1.071006,1.274336,1.331888,1.483359,1.269569,1.485168,1.334183,1.399635,0.209448,-0.30362,-0.61839,-0.702556,-1.472736,-1.474356,-0.562824,-0.73601,-1.41857,-1.357099,-0.705645,4
-0.427125,-0.393215,-0.258557,0.630708,0.911489,1.34425,1.422279,1.353245,1.446128,1.360985,0.705349,-0.266004,-0.43177,-0.489005,-0.384324,-0.199083,0.23828,1.183379,1.32354,1.400523,1.35722,1.385461,1.33379,1.353873,1.396548,1.230239,0.735808,0.512639,0.260413,-0.188518,-0.356229,-1.08659,-1.08659,6
-0.334157,-0.28099,-0.080085,0.90533,1.035496,1.305886,1.439469,1.324292,1.379698,1.478936,1.383114,0.271858,-0.229189,-0.412219,-0.329622,-0.183213,0.214858,1.148586,1.27325,1.324102,1.248772,1.342318,1.254085,1.237198,1.322205,1.293743,1.133596,0.676969,0.152981,-0.076272,-0.255602,-1.107321,-1.107321,6
-0.47809,-0.402003,-0.264407,0.427635,0.960078,1.390237,1.454945,1.418363,1.525719,1.478843,1.144274,-0.05953,-0.26733,-0.379392,-0.424889,-0.331486,-0.173375,0.712478,1.213578,1.392443,1.294279,1.332882,1.450717,1.352001,1.328838,1.407333,1.342809,1.137472,0.398149,-0.055246,-0.399062,-1.081159,-1.081159,6
-0.812453,-0.740999,-0.265288,0.717446,1.295821,1.357009,1.32597,0.842286,-0.69148,-0.876002,-0.237329,1.54704,1.648746,1.441399,1.270977,1.26225,1.389588,1.656412,-0.240033,-0.726797,-0.328152,-1.417893,-1.47776,-1.402258,-0.370484,-0.360423,-0.983046,-1.308252,-1.44036,-1.229029,-0.899375,-0.628274,-0.288011,2
-0.36969,-0.387139,-0.241657,0.017377,1.14115,1.214087,1.242966,0.792645,0.483314,0.202906,-0.181849,-0.341641,-0.37017,0.15287,1.387358,1.489043,1.136787,1.228352,1.434296,1.53223,1.424307,0.303849,-0.320963,-0.72801,-1.530115,-1.456222,-0.758153,-0.717976,-0.736865,-1.36669,-1.439135,-1.373652,-0.818266,1
-0.457195,-0.444244,-0.261036,-0.034246,0.500852,0.734407,1.01324,1.225164,1.401967,1.411545,1.526288,1.468018,0.810556,0.066009,-0.291048,-0.368674,-0.35273,-0.119434,0.064513,0.289128,1.247913,1.360061,1.307379,1.368642,1.331326,1.390792,1.381812,1.168492,0.19458,-0.21937,-0.370231,-1.086242,-1.086242,6
-0.628411,-0.426746,0.344438,0.512615,1.07496,1.225853,1.346281,1.31504,1.203902,1.025441,-0.649584,-0.72058,-0.683764,-0.01244,1.458457,1.599497,1.322991,1.325151,1.656233,1.626936,-0.192284,-0.413567,-0.536717,-0.510748,-1.394241,-1.450393,-1.378555,-0.937628,-0.567527,-0.554564,-1.281763,-1.355986,-0.648201,2
-0.602762,-0.577828,-0.189138,0.384902,0.555542,1.121739,1.328083,1.453185,1.489162,1.392155,1.175627,-0.275492,-0.596441,-0.41308,-0.005348,1.360626,1.421421,1.364294,1.452599,1.367221,1.177422,0.615244,-0.371718,-0.537441,-0.744526,-1.396804,-1.374347,-0.678463,-0.825339,-1.172893,-1.36117,-1.104574,-0.650407,1
-0.517499,-0.270532,0.487153,0.894726,1.205038,1.312059,1.381367,1.289994,1.138312,0.676964,0.32913,-0.457419,-0.557413,-0.467293,-0.077645,1.274005,1.407116,1.344073,1.209216,1.382203,1.338681,1.528453,1.541593,1.371265,0.485368,-0.446975,-0.754173,-0.971707,-1.411397,-0.627291,-1.057954,-1.375072,-0.831077,2
-0.631638,-0.366438,-0.078571,0.478556,1.041307,1.154897,1.252629,1.159507,-0.428604,-0.567696,-0.589052,-0.239992,1.442849,1.641485,1.653706,1.44767,1.204588,1.531446,1.722301,1.608414,1.243918,0.09727,-0.592774,-0.556531,-1.375953,-1.342632,-0.751784,-0.881783,-0.865628,-1.242811,-1.373728,-1.252665,-0.634345,3
-0.743305,-0.472275,0.053997,0.992142,1.473676,1.447732,1.519491,1.517559,1.405504,-0.162081,-0.654048,-0.768035,-0.697324,-0.289344,1.373764,1.450768,1.318013,1.407712,1.479748,1.4527,0.299387,-0.688271,-0.605582,-0.687029,-0.888094,-1.326144,-1.393708,-0.570669,-0.580163,-1.112618,-1.282194,-1.262595,-0.654158,2
-0.910404,-0.820086,-0.593119,0.958026,1.133508,1.421597,1.449169,1.638566,1.464888,-0.55524,-0.783676,-0.882188,-0.296115,1.423401,1.479061,1.370576,1.454581,1.602491,1.529309,-0.335411,-0.803827,-0.356825,-0.409675,-1.363178,-1.444173,-1.429274,-0.488732,-0.40094,-0.517928,-1.363822,-1.374464,-0.956478,-0.389679,4
-0.426253,-0.303536,1.020258,1.253092,1.161571,0.956327,-0.413491,-0.537545,-0.502095,-0.20683,0.882065,1.350366,1.558932,1.591951,1.230566,1.245921,1.463562,1.031683,1.138032,0.304578,-0.306413,-0.592725,-0.586567,-1.357054,-1.499627,-1.472673,-0.662814,-0.625623,-0.703288,-1.315077,-1.460203,-1.391082,-0.674563,1
-0.723198,-0.712602,-0.288919,0.589888,1.083832,1.407231,1.471721,1.433532,1.276389,-0.489329,-0.667001,-0.654387,-0.545273,0.124925,1.001303,1.478375,1.531923,1.379196,1.505969,1.591904,0.360843,-0.666402,-0.598631,-0.847827,-1.281733,-1.384016,-1.14647,-0.808659,-0.50352,-1.136032,-1.304417,-1.08671,-0.693207,2
-0.616415,-0.439054,1.346888,1.447975,1.518976,1.375757,0.942356,0.30519,-0.227456,-0.622157,-0.656238,-0.450258,-0.231076,0.255724,1.392547,1.507772,1.431559,1.517259,1.479153,0.099678,-0.651525,-0.59126,-0.763441,-1.361907,-1.44556,-1.359504,-0.499974,-0.515017,-1.158174,-1.352042,-1.382724,-1.210762,-0.807103,2
-0.496572,-0.562181,-0.406773,0.349726,0.994291,1.18307,1.358685,1.422743,1.319864,-0.083547,-0.508562,-0.544029,-0.529524,-0.152846,1.379437,1.430541,1.375873,1.29165,1.493886,1.456156,1.275887,-0.069294,-0.447858,-1.155064,-1.289356,-1.345365,-0.90029,-0.771545,-0.780223,-1.030964,-1.351033,-1.083241,-0.655125,3
