@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.825139,2.5204,2.214557,1.89836,1.59564,1.2872,1.09976,0.912411,0.702497,0.514954,0.226398,0.023205,0.020952,0.001754,-0.209536,-0.506467,-0.808375,-1.068866,-1.248742,-1.480804,-1.671634,-1.776814,-1.832324,-1.749229,-1.521679,-1.316077,-1.348141,-1.452444,-1.516492,-1.439602,-1.150926,-0.895506,-0.715224,-0.492231,-0.593772,-0.483705,-0.092782,0.100181,0.129896,0.34178,0.478411,0.591576,0.757602,0.883265,1.074076,0.931885,0.66779,0.472286,0.561365,0.478816,0.207388,-0.030682,-0.261742,-0.43562,-0.59242,-0.743075,-0.839548,-0.721618,-0.515928,-0.236685,0.055093,0.295832,0.360149,0.603214,0.925676,1.224053,1.526031,1.779349,1.884386,1.603657,1.315123,0.991012,0.702947,0.376852,0.135713,-0.170446,-0.435497,-0.754875,-0.899087,-0.793444,-0.665666,-0.536974,-0.347441,-0.116002,0.152877,0.208494,0.161572,0.444254,0.669687,0.63326,0.486441,0.352594,0.24704,0.090469,-0.108466,-0.145508,-0.342102,-0.660312,-0.734376,-0.747372,-0.971361,-1.199759,-1.427266,-1.534097,-1.479151,-1.384192,-1.373411,-1.64313,-1.759107,-1.691722,-1.598164,-1.439839,-1.221239,-0.914875,-0.587477,-0.31992,-0.027716,0.067266,0.058768,0.33481,0.570025,0.755193,0.977685,1.197146,1.446543,1.756195,2.048521,2.343768,2.643702,2.833745,2
2.919009,2.654841,2.405447,2.148618,1.898159,1.644149,1.393163,1.141021,0.88943,0.642366,0.427397,0.209874,0.019722,-0.214204,-0.443858,-0.680296,-0.910494,-1.142207,-1.364645,-1.587216,-1.751784,-1.811621,-1.828461,-1.790423,-1.720548,-1.595078,-1.432676,-1.268692,-1.058989,-0.823944,-0.574121,-0.305783,-0.053164,0.074686,0.154535,0.244074,0.338115,0.274554,0.077354,-0.091482,-0.262966,-0.422998,-0.579335,-0.717982,-0.84544,-0.941653,-0.959821,-0.625435,-0.291243,0.028904,0.339808,0.627536,0.818997,0.975304,0.936071,0.8799,0.838832,0.791272,0.7911,0.694572,0.436624,0.180034,-0.122305,-0.359242,-0.633076,-0.483762,-0.573949,-0.496185,-0.741349,-0.570752,-0.522051,-0.427075,-0.119279,0.131737,0.394539,0.620339,0.662091,0.664731,0.671105,0.693019,0.72418,0.726029,0.551825,0.317216,0.038694,-0.121205,-0.211408,-0.354515,-0.53644,-0.553947,-0.383217,-0.231584,-0.049591,0.061608,0.012514,-0.06322,-0.149859,-0.38109,-0.59278,-0.81341,-1.00659,-1.204416,-1.350205,-1.47954,-1.572516,-1.624337,-1.656416,-1.636507,-1.557228,-1.381292,-1.166364,-0.958259,-0.748564,-0.537512,-0.307979,-0.097351,0.100228,0.285606,0.483307,0.694614,0.941434,1.18343,1.428738,1.671771,1.916441,2.159307,2.404825,2.652857,2.855432,2.929843,6
3.117429,2.856231,2.586045,2.310919,2.039579,1.765495,1.493666,1.21921,0.947616,0.669663,0.417906,0.45113,0.398405,0.110971,-0.135233,-0.416218,-0.648106,-0.892552,-1.122576,-1.363756,-1.496651,-1.55053,-1.422082,-1.256224,-1.334561,-1.307992,-1.162593,-0.929818,-0.663125,-0.395095,-0.104585,0.13236,0.220267,0.252867,0.206719,0.149409,-0.115004,-0.372821,-0.652862,-0.889587,-1.120968,-1.30128,-1.52044,-1.464475,-1.221082,-0.902712,-0.680301,-0.362807,0.004087,0.34938,0.666675,0.845123,0.809885,0.622508,0.476214,0.316945,0.317851,0.565233,0.859234,0.961149,0.682029,0.429925,0.141666,-0.103307,-0.396371,-0.300816,-0.396316,-0.499546,-0.309101,-0.309688,-0.087713,0.2043,0.470954,0.698057,0.892244,0.697356,0.447225,0.376801,0.565594,0.651839,0.578998,0.299647,-0.046131,-0.434658,-0.737273,-1.00233,-1.28226,-1.487759,-1.408368,-1.206992,-1.004798,-0.777121,-0.519718,-0.257009,-0.002819,0.064163,0.113849,0.089541,-0.071758,-0.351873,-0.621643,-0.84586,-1.090646,-1.276019,-1.329721,-1.251872,-1.252608,-1.410687,-1.510763,-1.498934,-1.314473,-1.074502,-0.854062,-0.614624,-0.42018,-0.134882,0.113807,0.380052,0.400636,0.456151,0.721924,0.992839,1.267596,1.539088,1.811248,2.082052,2.352897,2.623826,2.895115,3.119643,7
3.013203,2.737867,2.47916,2.219416,1.963195,1.70426,1.455613,1.218813,1.010868,0.762836,0.510524,0.259775,0.024368,-0.015423,0.062957,-0.106001,-0.35494,-0.56971,-0.785327,-0.975279,-1.153968,-1.307082,-1.450562,-1.538583,-1.633789,-1.653369,-1.636259,-1.590054,-1.513139,-1.385297,-1.261636,-1.08267,-0.899248,-0.684877,-0.477427,-0.241858,-0.018104,0.238271,0.444103,0.632645,0.736468,0.808318,0.706407,0.670544,0.657841,0.477532,0.324729,0.147858,-0.014604,-0.165263,-0.372166,-0.443982,-0.242381,-0.030337,0.240467,0.446182,0.698939,0.791467,0.589963,0.341356,0.086794,-0.162085,-0.396773,-0.614972,-0.600557,-0.443811,-0.273982,-0.439236,-0.655616,-0.566225,-0.429769,-0.210096,0.049178,0.300375,0.51368,0.762098,0.783429,0.533367,0.33321,0.088612,-0.099903,-0.022853,0.161069,0.283604,0.297929,0.168363,0.263963,0.284737,0.206924,0.062943,-0.153887,-0.337817,-0.531264,-0.718144,-0.894396,-1.059875,-1.210529,-1.345701,-1.461092,-1.554828,-1.624102,-1.664989,-1.680575,-1.657534,-1.575409,-1.501337,-1.409055,-1.305623,-1.16583,-1.020573,-0.842421,-0.676514,-0.488654,-0.296741,-0.065006,0.009916,-0.019219,0.163169,0.424343,0.660542,0.912075,1.157068,1.397128,1.644479,1.896632,2.130579,2.365175,2.604303,2.837618,3.021084,3
3.159362,2.904866,2.648153,2.385243,2.12145,1.85474,1.589193,1.317101,1.050019,0.781382,0.614773,0.456344,0.246003,-0.02569,-0.278002,-0.546466,-0.759328,-0.992378,-1.217052,-1.447875,-1.503101,-1.537933,-1.349794,-1.244705,-1.315575,-1.257486,-1.119883,-0.902928,-0.675876,-0.438385,-0.157701,0.069772,0.195957,0.243884,0.1695,0.120177,-0.154866,-0.418601,-0.701441,-0.93513,-1.167233,-1.345403,-1.503311,-1.3534,-1.104426,-0.800381,-0.605155,-0.294497,0.021447,0.334658,0.610001,0.793011,0.726286,0.550413,0.391567,0.248081,0.36395,0.638654,0.856605,0.719044,0.438293,0.174449,-0.090257,-0.368267,-0.398962,-0.324195,-0.449719,-0.461617,-0.326729,-0.316884,-0.067031,0.229988,0.52239,0.792909,0.716595,0.444742,0.303925,0.459567,0.601931,0.676644,0.475696,0.169876,-0.181792,-0.521137,-0.755282,-1.040097,-1.311116,-1.499273,-1.412447,-1.20768,-1.005826,-0.785433,-0.537431,-0.286039,-0.038812,0.095574,0.129338,0.149235,0.061345,-0.166773,-0.424764,-0.655873,-0.893372,-1.08308,-1.259423,-1.270518,-1.193327,-1.371021,-1.482086,-1.429209,-1.255037,-0.998267,-0.785509,-0.510572,-0.292705,-0.108924,0.165515,0.391117,0.404713,0.476285,0.747718,1.012932,1.288124,1.55601,1.829437,2.102111,2.377433,2.652614,2.934629,3.157718,7
2.709218,2.541116,2.305776,2.074259,1.838891,1.608889,1.37704,1.147698,0.909663,0.677758,0.441189,0.211358,-0.026522,-0.254322,-0.479811,-0.573092,-0.737162,-0.979542,-1.163246,-1.318323,-1.443512,-1.531967,-1.58513,-1.562429,-1.446945,-1.259562,-1.160864,-1.260494,-1.345164,-1.454299,-1.445982,-1.340338,-1.280228,-1.103079,-0.938237,-0.741819,-0.552967,-0.332865,-0.128081,0.11754,0.300721,0.462325,0.619699,0.749566,0.699624,0.536617,0.37659,0.215232,0.070953,-0.051807,-0.183339,-0.291537,-0.395923,-0.47182,-0.531939,-0.432248,-0.204056,0.026205,0.254986,0.490403,0.719498,0.943703,1.067518,1.280031,1.521168,1.758961,1.817339,1.569186,1.351746,1.112785,0.903056,0.681407,0.452042,0.228927,-0.006855,-0.222887,-0.456465,-0.551297,-0.489015,-0.418748,-0.321452,-0.221791,-0.106969,0.035576,0.161871,0.333534,0.461292,0.650982,0.638973,0.451025,0.317528,0.13273,-0.073784,-0.308341,-0.530159,-0.741518,-0.936669,-1.120174,-1.280687,-1.387247,-1.453352,-1.381891,-1.28221,-1.155145,-1.11699,-1.333655,-1.465161,-1.566823,-1.517687,-1.46195,-1.337094,-1.206433,-1.027004,-0.815234,-0.592789,-0.477878,-0.310922,-0.067612,0.162382,0.397675,0.630998,0.865266,1.099398,1.333951,1.568551,1.803997,2.039888,2.275695,2.513911,2.706627,1
2.844055,2.512662,2.212426,1.87953,1.618478,1.356278,1.140638,0.951346,0.738451,0.523613,0.26628,0.105365,0.131976,0.073692,-0.218534,-0.519525,-0.817691,-1.048817,-1.271489,-1.481319,-1.663257,-1.778052,-1.79871,-1.659844,-1.375886,-1.25205,-1.367038,-1.458536,-1.533333,-1.341112,-1.119712,-0.880828,-0.676439,-0.610682,-0.614907,-0.328067,-0.03477,0.020483,0.194184,0.350358,0.441219,0.581445,0.708449,0.886173,0.817589,0.572055,0.352771,0.408831,0.394833,0.1297,-0.117785,-0.364687,-0.535351,-0.717301,-0.843622,-0.974833,-0.888552,-0.761532,-0.505034,-0.220922,0.092807,0.167104,0.320341,0.670394,0.94903,1.285081,1.566684,1.915348,2.070739,1.805031,1.498442,1.189546,0.880946,0.565542,0.265777,0.000726,-0.281685,-0.577709,-0.798491,-0.945462,-0.90529,-0.743682,-0.597099,-0.398204,-0.170294,0.122545,0.208145,0.191816,0.468989,0.677119,0.608153,0.448096,0.323235,0.237074,0.071626,-0.10245,-0.174999,-0.533021,-0.65551,-0.690289,-0.816522,-1.051036,-1.24118,-1.453385,-1.463392,-1.39979,-1.249018,-1.415425,-1.670487,-1.641227,-1.564636,-1.414383,-1.225692,-0.956782,-0.633977,-0.32214,-0.022064,0.13891,0.122994,0.29703,0.540999,0.750047,0.957548,1.182598,1.442135,1.752686,2.052416,2.354766,2.638851,2.851339,2
3.004733,2.757226,2.504072,2.246936,1.99417,1.739394,1.487727,1.233894,0.983471,0.73054,0.491653,0.285962,0.07196,-0.149123,-0.380542,-0.614899,-0.843976,-1.065503,-1.288289,-1.51301,-1.680975,-1.730925,-1.761076,-1.70981,-1.633228,-1.489379,-1.332077,-1.12721,-0.934162,-0.684234,-0.433534,-0.154219,0.057052,0.152826,0.230577,0.316293,0.252165,0.078464,-0.117997,-0.282025,-0.458555,-0.604384,-0.757546,-0.870879,-0.935544,-0.737493,-0.430673,-0.084017,0.222325,0.52223,0.731453,0.925817,0.897312,0.848525,0.792105,0.765604,0.736192,0.715979,0.471718,0.259669,-0.076178,-0.290699,-0.612577,-0.517587,-0.658216,-0.572161,-0.605777,-0.66572,-0.525178,-0.525879,-0.203069,0.033451,0.334783,0.550843,0.692816,0.668155,0.704622,0.715452,0.772835,0.783763,0.674397,0.449414,0.189345,-0.146323,-0.367782,-0.476468,-0.671649,-0.752092,-0.594567,-0.463402,-0.281289,-0.123691,0.067457,0.149383,0.115742,0.01277,-0.108799,-0.338314,-0.573018,-0.815938,-1.024035,-1.215607,-1.358588,-1.508974,-1.604633,-1.680908,-1.716899,-1.699345,-1.653904,-1.489258,-1.273383,-1.066828,-0.845093,-0.624356,-0.399726,-0.179055,0.027452,0.206662,0.403955,0.605472,0.843976,1.086132,1.335991,1.57944,1.82644,2.072459,2.318081,2.56422,2.810041,3.008655,6
3.14806,2.884098,2.614819,2.341199,2.072357,1.800273,1.531304,1.259579,0.991354,0.717229,0.466363,0.478735,0.396726,0.113334,-0.135771,-0.412171,-0.639059,-0.88254,-1.119385,-1.359553,-1.47436,-1.524468,-1.416204,-1.258915,-1.305632,-1.32222,-1.188557,-0.959264,-0.722264,-0.470488,-0.197429,0.060896,0.176896,0.220453,0.177865,0.14569,-0.085411,-0.345344,-0.617471,-0.854611,-1.092148,-1.283004,-1.497684,-1.553229,-1.36865,-1.082852,-0.771429,-0.520616,-0.145912,0.2348,0.559147,0.787575,0.789225,0.644692,0.477561,0.325904,0.192174,0.329275,0.582336,0.84734,0.808677,0.53941,0.271701,0.012861,-0.258928,-0.494421,-0.458365,-0.336153,-0.481651,-0.526592,-0.346772,-0.362686,-0.123377,0.150984,0.420066,0.724402,0.828191,0.605369,0.428409,0.43588,0.604902,0.587632,0.36427,0.038126,-0.325483,-0.638368,-0.888514,-1.198932,-1.436417,-1.511494,-1.308046,-1.116316,-0.893156,-0.654529,-0.385744,-0.126866,0.045869,0.082847,0.094145,0.009705,-0.208714,-0.502732,-0.743961,-0.996224,-1.17494,-1.288802,-1.195004,-1.319596,-1.454483,-1.414758,-1.263424,-1.031965,-0.814475,-0.573007,-0.343944,-0.069988,0.176094,0.428912,0.455964,0.523158,0.791567,1.055799,1.325915,1.592049,1.860704,2.125181,2.392514,2.65645,2.919526,3.150925,7
2.788526,2.434894,2.102725,1.771552,1.438859,1.153468,0.963964,0.778517,0.62556,0.420126,0.138256,0.017385,0.022684,-0.036237,-0.300321,-0.628953,-0.891366,-1.134726,-1.361449,-1.566353,-1.715568,-1.799803,-1.859564,-1.743267,-1.558598,-1.288011,-1.299998,-1.413494,-1.466573,-1.404402,-1.153979,-0.935441,-0.743895,-0.503975,-0.538458,-0.353016,0.006848,0.174651,0.211235,0.44886,0.585426,0.670334,0.841765,0.983444,1.116961,0.859117,0.56168,0.599651,0.60465,0.331245,0.059008,-0.192138,-0.361162,-0.535508,-0.664887,-0.776531,-0.59191,-0.408833,-0.139531,0.14112,0.383508,0.426626,0.631887,0.942344,1.247146,1.543198,1.837835,1.788357,1.447116,1.140359,0.842557,0.525986,0.309389,0.005588,-0.303226,-0.622575,-0.834554,-0.711264,-0.602087,-0.442138,-0.285242,-0.026695,0.267319,0.377704,0.272986,0.505183,0.756538,0.803525,0.615253,0.463557,0.360946,0.239566,0.026543,-0.05584,-0.20908,-0.489034,-0.670029,-0.669735,-0.785923,-1.02754,-1.265916,-1.450064,-1.572071,-1.479674,-1.390294,-1.404242,-1.696761,-1.794283,-1.761676,-1.673686,-1.553608,-1.390182,-1.094043,-0.773846,-0.43722,-0.157429,0.020146,0.025482,0.168322,0.440691,0.611412,0.781575,0.969821,1.184164,1.489335,1.78074,2.076904,2.365553,2.663311,2.806922,2
2.69441,2.454053,2.225935,1.987667,1.759892,1.522681,1.296169,1.057102,0.831478,0.588375,0.36571,0.122182,-0.093463,-0.353699,-0.464576,-0.585101,-0.825636,-1.04187,-1.213521,-1.356911,-1.461133,-1.545785,-1.550632,-1.418014,-1.207837,-1.189585,-1.324203,-1.420937,-1.492991,-1.395696,-1.322468,-1.162692,-1.007766,-0.808135,-0.615868,-0.393993,-0.165189,0.066469,0.231061,0.399184,0.570244,0.695508,0.563483,0.41864,0.252814,0.111712,-0.039955,-0.157811,-0.288113,-0.374658,-0.487953,-0.543071,-0.596525,-0.445267,-0.205752,0.010271,0.245782,0.463498,0.69675,0.920503,1.147606,1.379206,1.607147,1.849183,1.899249,1.665163,1.439139,1.218107,0.994275,0.781889,0.547776,0.324118,0.093502,-0.133993,-0.359945,-0.564248,-0.545737,-0.477851,-0.395377,-0.294925,-0.182192,-0.054481,0.082539,0.231434,0.373617,0.550919,0.643112,0.546367,0.378021,0.240848,0.04753,-0.174072,-0.384166,-0.59359,-0.774535,-0.981691,-1.145689,-1.320562,-1.38671,-1.43402,-1.374989,-1.267051,-1.152722,-1.079872,-1.277381,-1.427,-1.541767,-1.551058,-1.496867,-1.407791,-1.304019,-1.146745,-0.966355,-0.735732,-0.550373,-0.428359,-0.225714,0.00928,0.239307,0.475651,0.703915,0.94084,1.169712,1.405306,1.633353,1.867844,2.095399,2.335601,2.528988,2.696867,1
2.681972,2.428501,2.191162,1.945794,1.704479,1.461819,1.233106,1.005389,0.766538,0.534289,0.291649,0.065097,-0.192804,-0.368868,-0.477509,-0.70006,-0.926146,-1.10471,-1.268347,-1.415911,-1.500042,-1.548528,-1.489684,-1.353476,-1.153677,-1.050514,-1.167113,-1.253188,-1.355705,-1.343641,-1.277401,-1.219724,-1.02705,-0.827908,-0.602238,-0.344406,-0.0874,0.175923,0.359353,0.523469,0.707453,0.840528,0.797237,0.602013,0.4527,0.274242,0.122371,-0.025089,-0.157799,-0.277691,-0.393536,-0.48449,-0.560965,-0.559136,-0.352111,-0.135338,0.079193,0.297526,0.529846,0.751779,0.942332,0.999266,1.051621,1.264206,1.446573,1.659216,1.759575,1.597651,1.371785,1.152044,0.917201,0.684732,0.453356,0.219727,0.025445,-0.185498,-0.422091,-0.628511,-0.653281,-0.587679,-0.513187,-0.433408,-0.330829,-0.221719,-0.089998,0.055613,0.190409,0.329424,0.312066,0.13892,-0.010438,-0.20009,-0.405423,-0.59035,-0.776011,-0.940723,-1.099608,-1.241553,-1.392184,-1.473257,-1.553655,-1.544003,-1.428047,-1.293112,-1.196023,-1.303481,-1.518892,-1.524936,-1.437749,-1.343116,-1.219696,-1.063065,-0.846751,-0.618886,-0.456548,-0.317429,-0.072547,0.15546,0.393434,0.612058,0.834375,1.061053,1.295023,1.517359,1.747645,1.97038,2.205276,2.425897,2.628971,2.694458,1
2.738394,2.373223,2.039726,1.70927,1.403213,1.074626,0.758287,0.446518,0.119699,-0.178753,-0.116383,-0.291007,-0.584734,-0.874812,-1.135675,-1.359987,-1.534127,-1.667068,-1.509171,-1.281958,-1.046812,-0.780924,-0.528324,-0.249364,0.025962,0.312191,0.596313,0.881286,1.171301,1.44726,1.647914,1.689759,1.449497,1.132535,0.822285,0.514381,0.202652,-0.101376,-0.412516,-0.711596,-1.021088,-1.311665,-1.616491,-1.884942,-2.211123,-2.107204,-1.786622,-1.421303,-1.033869,-0.655113,-0.270351,0.108124,0.474222,0.704152,0.654797,0.460456,0.245488,0.08323,-0.133462,-0.250208,-0.032542,0.293821,0.187546,-0.189667,-0.439389,-0.453425,-0.143263,-0.245592,-0.402162,-0.277674,-0.051721,0.281313,0.471127,0.234717,0.191979,0.440267,0.639313,0.682631,0.458412,0.150825,-0.176049,-0.500612,-0.832906,-1.150532,-1.477751,-1.739072,-1.951009,-1.83617,-1.492828,-1.214728,-0.8916,-0.581998,-0.260751,0.047098,0.376517,0.678762,1.013165,1.306912,1.62089,1.602072,1.440102,1.252986,0.886711,0.533305,0.180685,-0.163179,-0.496515,-0.821795,-1.12526,-1.384324,-1.358932,-1.264491,-1.156863,-1.006553,-0.828769,-0.627411,-0.451043,-0.154012,-0.097259,-0.115972,0.170875,0.472545,0.79051,1.0994,1.396873,1.683845,1.98726,2.281325,2.566774,2.754526,4
2.896011,2.595838,2.287937,1.974086,1.665043,1.361871,1.107825,0.876977,0.678955,0.403126,0.152336,0.148215,0.154999,0.023515,-0.288106,-0.530469,-0.766161,-1.02466,-1.325795,-1.546315,-1.711699,-1.802016,-1.850279,-1.732862,-1.532901,-1.241108,-1.224758,-1.364546,-1.425515,-1.509171,-1.343574,-1.099203,-0.854149,-0.668817,-0.480423,-0.597655,-0.440284,-0.085358,0.071204,0.080253,0.34786,0.460469,0.593266,0.726832,0.897117,1.052509,0.870792,0.554613,0.434679,0.62354,0.528946,0.253301,-0.002694,-0.235265,-0.419878,-0.61379,-0.758471,-0.895978,-0.76277,-0.651194,-0.482299,-0.164922,0.132367,0.2121,0.317263,0.579558,0.879899,1.225252,1.519687,1.861848,1.890344,1.572568,1.288365,0.960714,0.660376,0.328287,0.024507,-0.291443,-0.550106,-0.882282,-0.990427,-0.887137,-0.746141,-0.584606,-0.384637,-0.190242,0.042562,-0.03671,0.077348,0.290434,0.502869,0.466497,0.288411,0.167856,0.047338,-0.01175,0.128195,0.037494,-0.219368,-0.445611,-0.614674,-0.833848,-0.985442,-1.202183,-1.414332,-1.560617,-1.561,-1.429101,-1.397708,-1.615023,-1.605221,-1.463681,-1.310629,-1.021274,-0.74145,-0.427242,-0.13738,0.134159,0.172785,0.296528,0.569477,0.782543,0.995644,1.224554,1.507749,1.812117,2.114339,2.414571,2.722266,2.903363,2
2.563732,2.324212,2.088168,1.873295,1.699636,1.560547,1.518314,1.310132,1.075252,0.839658,0.609981,0.371266,0.144773,-0.096854,-0.317656,-0.561438,-0.638872,-0.810579,-1.048297,-1.226052,-1.397305,-1.519595,-1.611761,-1.66004,-1.666392,-1.580824,-1.437838,-1.239023,-1.276045,-1.365474,-1.440962,-1.477093,-1.415176,-1.317055,-1.165664,-0.974,-0.772344,-0.55268,-0.326994,-0.08823,0.146168,0.352402,0.522421,0.702602,0.843559,0.834627,0.692845,0.531614,0.38663,0.243024,0.119407,-0.010959,-0.121876,-0.213147,-0.285611,-0.349335,-0.331394,-0.106609,0.115083,0.342687,0.568079,0.794719,1.029952,1.19104,1.226539,1.439096,1.686693,1.727792,1.465,1.250977,1.004807,0.795443,0.570554,0.345809,0.111832,-0.110371,-0.331112,-0.382348,-0.332676,-0.259264,-0.169947,-0.078215,0.031649,0.151943,0.284881,0.426509,0.578936,0.685275,0.604617,0.417829,0.260002,0.037021,-0.186992,-0.400923,-0.605057,-0.804505,-0.995691,-1.172442,-1.323683,-1.45503,-1.469608,-1.375937,-1.295649,-1.180131,-1.258866,-1.461073,-1.571234,-1.601674,-1.55312,-1.485141,-1.380164,-1.236846,-1.03491,-0.821127,-0.640166,-0.526829,-0.318785,-0.086942,0.143931,0.371123,0.605079,0.836376,1.067908,1.296895,1.527148,1.755707,1.986022,2.218023,2.432712,2.569678,1
1.439955,1.209241,1.16379,1.035244,0.806699,0.605518,0.560716,0.652977,0.70896,0.8148,0.876079,0.780517,0.534848,0.31001,0.087051,-0.133497,-0.346672,-0.534077,-0.772968,-1.002535,-1.234512,-1.451392,-1.67505,-1.868073,-2.045101,-1.970182,-1.74825,-1.544788,-1.310027,-1.095374,-0.849339,-0.632826,-0.377927,-0.247873,-0.064925,-0.016534,-0.106952,0.097327,0.056064,-0.003187,-0.112894,-0.238553,-0.43064,-0.590129,-0.747091,-0.874868,-0.970786,-1.031415,-1.074304,-1.098087,-1.006391,-0.794658,-0.564107,-0.341203,-0.112556,0.115204,0.351157,0.58202,0.829105,0.984751,1.002355,1.212242,1.451284,1.706474,1.941826,2.203693,2.433546,2.723431,2.848427,2.614464,2.401034,2.158138,1.936412,1.692378,1.471109,1.218573,1.020844,0.97026,0.823756,0.603875,0.38777,0.159969,-0.060035,-0.286672,-0.483537,-0.714729,-0.921372,-0.981754,-0.967203,-0.909234,-0.867038,-0.758754,-0.654001,-0.513022,-0.382862,-0.249388,-0.196239,-0.111764,-0.14436,-0.183244,-0.16761,-0.33263,-0.475363,-0.721418,-0.971693,-1.208372,-1.448699,-1.681158,-1.89527,-1.886805,-1.713007,-1.511628,-1.289931,-1.054956,-0.819072,-0.571827,-0.326595,-0.05889,0.198296,0.444977,0.68135,0.737569,0.664239,0.602357,0.561646,0.573265,0.771698,1.019666,1.258593,1.442323,5
2.825028,2.479487,2.139986,1.808507,1.493479,1.174587,0.840287,0.51966,0.183535,-0.102528,-0.022847,-0.28414,-0.568403,-0.869101,-1.124976,-1.35881,-1.527628,-1.620529,-1.424409,-1.192909,-0.94087,-0.687977,-0.423246,-0.151732,0.12855,0.410622,0.701786,0.988711,1.285476,1.52154,1.666482,1.69634,1.406169,1.100098,0.772238,0.468309,0.142505,-0.160081,-0.48423,-0.783122,-1.105656,-1.394768,-1.716556,-1.987433,-2.31125,-2.124039,-1.762406,-1.38376,-0.986182,-0.596101,-0.204488,0.192462,0.506698,0.549541,0.370595,0.175411,-0.02546,-0.210315,-0.342501,-0.133339,0.172428,0.433455,0.250845,-0.105518,-0.405374,-0.541798,-0.389796,-0.203782,-0.401851,-0.526571,-0.339021,-0.078879,0.25459,0.558991,0.448493,0.114682,0.016916,0.27432,0.470854,0.596349,0.422518,0.094778,-0.223986,-0.566712,-0.898015,-1.228603,-1.556742,-1.827163,-1.951764,-1.737985,-1.404033,-1.105398,-0.775134,-0.462971,-0.144039,0.176379,0.505341,0.82569,1.136585,1.457062,1.520995,1.381504,1.121019,0.748518,0.408646,0.051258,-0.27571,-0.612703,-0.911927,-1.215298,-1.309488,-1.235736,-1.124672,-1.000957,-0.821877,-0.62644,-0.411909,-0.152514,0.0419,-0.054305,0.181478,0.501988,0.809494,1.141312,1.429957,1.724986,2.025449,2.331151,2.623828,2.838613,4
