@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.422766,1.303184,1.465579,-0.437611,1.473492,1.341239,-0.350083,-1.093183,-1.093183,6
-0.480378,1.347931,-0.427486,1.572295,1.6327,-0.809153,-1.22978,-1.264551,-0.850926,4
-0.629746,1.385068,1.29184,-0.627951,1.369448,1.533916,-1.357507,-0.451839,-0.729834,2
-0.438944,1.420584,1.39769,-0.397911,1.374404,1.337617,-0.348835,-1.093656,-1.093656,6
-0.829908,1.453404,1.57928,-0.889369,1.407582,1.591679,-0.765029,-1.421632,-0.448615,4
-0.694342,1.391908,1.326141,-0.764263,1.534238,1.582753,-0.610169,-1.375229,-0.566263,3
-0.738207,1.275119,1.379709,-0.693214,1.423815,1.643717,-0.629012,-1.343396,-0.501926,3
-0.419644,1.3897,1.522091,-0.400885,1.372646,1.324823,-0.332175,-1.094962,-1.094962,6
-0.390841,1.451585,1.475446,-0.446169,1.409604,1.412115,-0.329717,-1.08306,-1.08306,6
-0.465284,1.322029,1.562002,-0.398119,1.372427,1.385802,-0.373657,-1.094176,-1.094176,6
-0.563843,1.352055,-0.637214,1.583011,1.470397,-1.515716,-0.500052,-1.442802,-0.701481,4
-0.62808,1.356306,-0.587376,1.528619,1.471181,-1.494222,-0.548519,-1.437395,-0.548519,2
-0.43598,1.356537,1.460273,-0.458638,1.366191,1.426584,-0.393582,-1.083211,-1.083211,6
-0.599138,1.368333,-0.618487,1.450191,1.603522,-1.358129,-0.426782,-1.410314,-0.675722,1
-0.466409,1.354853,1.403134,-0.497515,1.466256,1.443105,-0.387813,-1.070106,-1.070106,6
-0.366915,1.388257,1.424478,-0.366031,1.331066,1.363647,-0.284023,-1.106827,-1.106827,5
-0.387253,1.467508,1.516125,-0.440861,1.344297,1.377512,-0.302768,-1.0934,-1.0934,6
-0.485342,1.397722,1.525935,-0.404404,1.357253,1.410046,-0.400688,-1.083586,-1.083586,5
-0.595689,1.353001,1.456226,-0.677671,1.370721,1.485689,-1.530601,-0.368528,-0.763497,2
-0.431909,1.448536,1.485022,-0.453002,1.358081,1.399698,-0.354966,-1.088559,-1.088559,6
-0.539195,1.509693,1.427834,-0.492476,1.330203,1.420447,1.382113,-1.069462,-1.069462,6
-0.631862,1.481104,-0.636657,1.554799,1.348742,-0.553012,-1.38869,-1.405935,-0.639255,1
-0.7744,1.564699,-0.720659,1.40581,1.561887,-1.621526,-0.409996,-1.429782,-0.250938,4
-0.50199,1.26562,-0.523711,1.425582,1.557692,-0.25915,-1.441879,-1.379522,-0.606348,2
-0.765324,1.52999,-0.726726,1.418217,1.478378,-1.56454,-0.357272,-1.382738,-0.437761,3
-0.621516,1.359519,-0.627244,1.448534,1.531179,-0.384277,-1.363758,-0.659493,-0.709208,2
-0.619025,1.282709,1.192221,-0.696998,1.470955,1.677819,-0.358366,-1.266204,-0.528848,2
-0.698379,1.461923,1.400526,-0.713987,1.52387,1.494884,-0.622182,-1.3082,-0.697895,3
-0.597079,1.412605,-0.586498,1.320486,1.560317,-0.559679,-1.377109,-0.633361,-0.670585,1
-0.455784,1.432929,1.473541,-0.456481,1.370878,1.427526,1.183504,-1.078058,-1.078058,6
-0.453409,1.43466,1.519473,-0.428069,1.377773,1.405872,1.181428,-1.084558,-1.084558,6
-0.600096,1.280216,-0.579594,1.578669,1.632504,-0.570687,-1.40748,-1.3917,-0.64917,1
-0.483703,1.3085,-0.601343,1.420027,1.52593,-1.518498,-0.479203,-1.442473,-0.634944,2
-0.334492,1.444694,1.413282,-0.317891,1.362071,1.295821,-0.235954,-1.110517,-1.110517,6
-0.689608,1.561674,-0.630182,1.416219,1.488707,-1.388633,-0.50914,-1.297652,-0.781763,3
-0.434867,1.362936,1.553042,-0.432921,1.342277,1.426106,-0.371598,-1.083413,-1.083413,5
-0.291506,1.261971,-0.495739,1.356639,1.368278,-1.607667,-0.541728,-1.506264,-0.758635,1
-0.836121,1.600841,-0.797844,1.325171,1.570241,-1.613123,-0.472668,-1.464179,-0.151099,4
-0.894709,1.602117,-0.856719,1.448045,1.404551,-1.640808,-0.291273,-1.415359,-0.342483,3
-0.422985,1.430162,1.439488,-0.450734,1.334286,1.368153,-0.337318,-1.088639,-1.088639,6
-0.557261,1.45051,-0.593141,1.382356,1.506968,-1.322059,-0.59534,-1.448574,-0.640849,2
-0.399953,1.428403,1.337455,-0.403201,1.455535,1.386368,-0.314736,-1.095998,-1.095998,6
-0.610758,1.344354,1.335034,-0.642915,1.474915,1.659662,-0.354518,-1.355245,-0.690403,4
-0.900385,1.585632,-0.868366,1.614082,1.506521,-1.414379,-0.22802,-1.292469,-0.413893,2
-0.336957,1.473352,1.48703,-0.356519,1.333943,1.428756,-0.267196,-1.100464,-1.100464,6
-0.913202,1.592572,-0.890206,1.570734,1.533744,-0.822443,-0.205693,-1.402652,-0.554712,4
-0.680338,1.297004,1.407046,-0.678852,1.413495,1.518384,-1.482484,-0.423552,-0.581644,3
-0.457411,1.480329,1.323681,-0.46313,1.313678,1.450698,1.253283,-1.071529,-1.071529,6
-0.473583,1.35221,-0.564761,1.38849,1.569859,-0.335382,-1.443239,-1.386598,-0.609396,2
-0.637894,1.53344,-0.667496,1.357229,1.510297,-0.427488,-1.330148,-1.284432,-0.528995,1
-0.804402,1.559525,-0.823099,1.257967,1.549473,-1.650493,-0.163778,-1.465773,-0.498824,5
-0.492177,1.338089,1.565917,-0.439994,1.461027,1.410889,-0.396153,-1.083989,-1.083989,6
-0.664323,1.337628,1.365602,-0.721425,1.454069,1.634046,-0.666596,-1.476947,-0.556274,2
-0.691672,1.484612,-0.646356,1.409729,1.529469,-1.517871,-0.493807,-1.387349,-0.527631,1
-0.662382,1.412571,-0.626208,1.382456,1.555523,-1.497342,-0.38072,-1.469832,-0.631019,3
-0.539759,1.410815,-0.457646,1.416867,1.496482,-1.419501,-0.648814,-1.411528,-0.699379,1
-0.382334,1.370975,1.47347,-0.378467,1.378108,1.344882,-0.3425,-1.103368,-1.103368,6
-0.659061,1.479202,1.452905,-0.620562,1.559672,1.457752,-0.452746,-1.268393,-0.706739,2
-0.850209,1.474783,1.614894,-0.870762,1.540445,1.488941,-0.768461,-1.481857,-0.367143,5
-0.452093,1.463843,1.433805,-0.452943,1.425901,1.461472,-0.371169,-1.074745,-1.074745,6
-0.666945,1.462948,-0.758403,1.338137,1.544653,-1.499827,-0.512169,-1.415698,-0.371944,3
-0.593263,1.388903,1.338429,-0.689215,1.344227,1.476248,-1.448821,-0.50745,-0.701578,4
-0.530718,1.325469,1.187621,-0.580986,1.54572,1.617423,-0.249637,-1.244275,-0.685762,1
-0.55999,1.405148,1.407215,-0.558749,1.412826,1.496992,-1.40639,-0.646607,-0.704843,2
-0.417368,1.315381,1.362346,-0.414542,1.358565,1.467421,-0.355358,-1.10252,-1.10252,6
-0.64485,1.366142,1.489855,-0.594841,1.468655,1.509965,-0.564037,-1.357347,-0.772398,2
-0.43232,1.317562,1.36635,-0.45741,1.312028,1.441375,-0.356515,-1.083465,-1.083465,6
-0.705541,1.571111,-0.797144,1.517605,1.342474,-1.719479,-0.525158,-1.567167,-0.331424,2
-0.449569,1.301808,-0.526784,1.470828,1.539633,-1.400176,-0.714931,-1.335869,-0.69111,1
-0.34595,1.361237,1.447167,-0.333711,1.440849,1.193527,-0.269894,-1.111799,-1.111799,6
-0.422063,1.377157,1.494437,-0.427422,1.352109,1.414244,-0.351578,-1.092714,-1.092714,5
-0.636468,1.454886,1.40354,-0.695407,1.445137,1.596814,-0.413331,-1.295116,-0.637631,1
-0.677266,1.455122,-0.705577,1.373212,1.529095,-1.440379,-0.547017,-1.310322,-0.643192,2
-0.945026,1.639965,-0.844687,1.405849,1.542252,-1.496817,-0.276257,-1.383013,-0.365272,2
-0.801535,1.403649,1.581263,-0.693417,1.410657,1.532791,-0.692416,-1.433209,-0.569087,2
-0.544327,1.327987,-0.667358,1.436311,1.638362,-0.721927,-1.24364,-1.374619,-0.823661,5
-0.418379,1.447952,1.418942,-0.436523,1.439864,1.442502,-0.347069,-1.080447,-1.080447,6
-0.52048,1.471534,1.281086,-0.595524,1.346492,1.503083,-0.448763,-1.067971,-1.067971,6
-0.536092,1.436095,1.494424,-0.486863,1.420317,1.461594,1.079425,-1.053901,-1.053901,6
-0.654323,1.359088,-0.68474,1.489715,1.556214,-1.422772,-0.49882,-1.296439,-0.685202,2
-0.586475,1.245475,1.308199,-0.568409,1.399074,1.569072,-1.479545,-0.508297,-0.572001,3
-0.594765,1.339352,-0.607702,1.420473,1.496971,-0.541306,-1.424959,-1.430142,-0.595425,4
-0.425979,1.344017,1.414701,-0.429213,1.311677,1.445492,-0.329946,-1.09544,-1.09544,6
-0.651011,1.423483,-0.639062,1.657159,1.486809,-1.454048,-0.517402,-1.410914,-0.573773,1
-0.785831,1.606196,-0.87867,1.33101,1.47855,-1.543834,-0.179854,-1.394952,-0.621261,2
-0.775092,1.516156,-0.722764,1.528396,1.476987,-1.470022,-0.439889,-1.338334,-0.313017,3
-0.364508,1.342525,1.369003,-0.405022,1.35456,1.432884,-0.27863,-1.102178,-1.102178,6
-0.330765,1.072445,-0.263785,1.673457,0.912806,1.487212,-0.733718,-1.607527,-0.880176,1
-0.478176,1.45411,1.469175,-0.478071,1.423143,1.469803,1.231481,-1.07536,-1.07536,6
-0.435323,1.387597,1.444325,-0.469445,1.403805,1.365631,-0.380855,-1.086697,-1.086697,6
-0.721814,1.544127,-0.678558,1.410779,1.517737,-1.441661,-0.423071,-1.341006,-0.530637,1
-0.780781,1.594292,-0.880176,1.354969,1.374125,-1.674292,-0.194387,-1.452848,-0.231838,1
-0.428715,1.420428,1.432431,-0.473,1.29825,1.409321,-0.331885,-1.084412,-1.084412,6
-0.513405,1.446933,1.439307,-0.49531,1.421996,1.445902,-0.42058,-1.066785,-1.066785,6
-0.877392,1.516567,1.664891,-0.896834,1.391976,1.54646,-0.767108,-1.348987,-0.42188,4
-0.458548,1.447115,1.45046,-0.490499,1.399055,1.433912,-0.382567,-1.071,-1.071,6
-0.47512,1.380259,1.356986,-0.465171,1.365714,1.374247,-0.391551,-1.086482,-1.086482,6
-0.423684,1.511821,1.351955,-0.460269,1.464062,1.233469,-0.342749,-1.078295,-1.078295,6
-0.408418,1.484795,1.577302,-0.379182,1.243769,1.324566,-0.338608,-1.100132,-1.100132,6
-0.819752,1.511232,-0.722406,1.461772,1.551057,-1.548271,-0.253787,-1.469019,-0.306331,4
-0.848676,1.629733,-0.819389,1.10109,1.644302,-1.47246,-0.290419,-1.385049,-0.449131,3
-0.400171,1.448739,1.461635,-0.421864,1.373237,1.338086,1.076428,-1.097744,-1.097744,6
-0.504899,1.43513,1.400094,-0.497891,1.245305,1.433744,1.184538,-1.069799,-1.069799,6
-0.860257,1.509325,-0.917665,1.513027,1.340896,-1.514251,-0.124411,-1.446891,-0.40923,3
-0.34927,1.359382,1.428847,-0.358464,1.375044,1.364909,-0.264751,-1.110583,-1.110583,6
-0.377133,1.329331,-0.3965,1.288425,1.512984,-1.491682,-0.682085,-1.42072,-0.695425,1
-0.937507,1.620404,-0.907959,1.45321,1.400516,-1.528625,-0.546437,-1.472501,-0.210992,4
-0.718381,1.459432,-0.733531,1.660715,1.547243,-1.523859,-0.413674,-1.420954,-0.540504,4
-0.51986,1.539824,1.460646,-0.528622,1.36043,1.430001,1.227914,-1.059648,-1.059648,6
-0.458,1.452951,1.424223,-0.504149,1.444664,1.206002,-0.375316,-1.076753,-1.076753,6
-0.401757,1.3569,1.388198,-0.357646,1.258386,1.340516,-0.33872,-1.106375,-1.106375,6
-0.34069,1.314583,1.510286,-0.316705,1.263082,1.374729,-0.253046,-1.12067,-1.12067,6
-0.387354,1.340624,1.424654,-0.420534,1.382169,1.456236,-0.34312,-1.094185,-1.094185,6
-0.579133,1.355936,-0.583825,1.323255,1.469773,-1.61677,-0.472268,-1.438824,-0.707642,2
-0.660604,1.445082,1.329483,-0.662921,1.430866,1.563068,-0.607681,-1.371067,-0.662852,1
-0.793882,1.460107,1.518254,-0.78467,1.470029,1.52992,-1.426448,-0.363163,-0.540415,2
-0.49044,1.466608,1.466009,-0.550253,1.460609,1.429213,-0.426268,-1.060693,-1.060693,6
-0.594188,1.378303,1.353664,-0.600954,1.432877,1.526374,-0.536196,-1.348249,-0.70108,2
-0.782622,1.484061,1.578142,-0.815472,1.400794,-1.616905,-0.347939,-1.410313,-0.49,3
-0.450783,1.45378,1.47176,-0.5001,1.401101,1.42843,-0.387082,-1.071769,-1.071769,6
-0.703458,1.457715,-0.700636,1.273313,1.437823,-1.512589,-0.416804,-1.372511,-0.625264,2
-0.533725,1.389425,-0.529599,1.55418,1.479865,-0.501554,-1.389601,-0.630546,-0.687362,3
-0.438134,1.421693,1.589911,-0.384868,1.299687,1.396137,1.236497,-1.092467,-1.092467,6
-0.887523,1.476651,-0.744783,1.555269,1.56182,-1.571784,-0.318857,-1.499481,-0.274361,3
-0.826436,1.574198,-0.887398,1.49959,1.40904,-1.569216,0.056939,-1.399613,-0.598498,4
-0.817958,1.415033,1.429332,-0.758017,1.55321,1.645307,-0.752616,-1.400407,-0.618498,2
-0.701525,1.334145,1.227319,-0.695037,1.581063,1.645336,-0.423854,-1.302074,-0.607929,2
-0.763583,1.58085,-0.793163,1.414535,1.541303,-1.476194,-0.446337,-1.301429,-0.314124,1
-0.521729,1.258443,1.185853,-0.572684,1.482881,1.559171,-1.338945,-0.512783,-0.804564,2
-0.732348,1.539166,-0.684629,1.442156,1.495423,-1.41014,-0.427152,-1.301869,-0.7265,2
-0.723155,1.428617,1.229085,-0.670482,1.482056,1.531119,-1.384146,-0.467265,-0.579033,4
-0.475378,1.383046,1.315914,-0.429724,1.429888,1.4042,-0.403669,-1.09114,-1.09114,5
-0.518639,1.282312,-0.549967,1.307414,1.718693,-0.470804,-1.371629,-1.282951,-0.68283,1
-0.524329,1.357408,1.317533,-0.479994,1.438161,1.449867,-1.265436,-1.360946,-0.756257,1
-0.740498,1.295141,-0.742135,1.753069,1.655234,-0.659787,-1.508261,-1.348229,-0.431198,1
-0.416488,1.311713,1.512083,-0.388703,1.377795,1.447934,-0.332863,-1.086731,-1.086731,6
-0.459231,1.368982,-0.452502,1.27255,1.465624,-0.316244,-1.441177,-0.74491,-0.722369,2
