@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4,5}

@data
-0.302688,-0.492935,-0.516652,-0.600844,-0.591268,-0.498804,-0.326328,-0.180294,-0.118665,-0.105599,0.053657,0.10547,0.218505,0.307883,0.320667,0.373808,0.479109,0.517777,0.481988,0.375971,0.250695,0.11873,0.021972,0.003501,0.049817,0.104856,0.061254,-0.111581,1
-0.075239,-0.449554,-0.729495,-1.009035,-1.052253,-0.946654,-0.662386,-0.459859,-0.426782,-0.240125,-0.138649,-0.00762,0.061434,0.108772,0.176927,0.221466,0.368119,0.645326,0.684971,0.555371,0.603524,0.534463,0.572559,0.472715,0.423272,0.452233,0.327306,-0.010805,1
-0.277032,-0.626198,-0.819825,-0.875082,-0.738576,-0.569435,-0.436317,-0.420764,-0.261913,-0.161014,-0.183892,-0.081898,-0.01909,0.017468,0.066883,0.137317,0.268847,0.475073,0.561078,0.527825,0.550447,0.576025,0.54057,0.459602,0.34257,0.317537,0.356914,0.27288,1
-0.061544,-0.513441,-0.741056,-0.890492,-0.837029,-0.790306,-0.557223,-0.402372,-0.342893,-0.206261,-0.092456,-0.030937,0.035832,0.055557,0.149264,0.196529,0.340729,0.516158,0.614666,0.619415,0.646404,0.607643,0.525692,0.4149,0.391297,0.382866,0.243801,-0.274744,1
-0.168936,-0.569942,-0.789368,-0.919856,-0.838428,-0.783686,-0.592009,-0.390197,-0.355054,-0.240422,-0.133259,-0.052551,-0.00247,0.021862,0.08518,0.199178,0.299393,0.485252,0.557617,0.557901,0.551285,0.565992,0.527939,0.51183,0.472605,0.370102,0.379172,0.25087,1
0.068722,-0.593534,-0.970594,-0.940764,-0.871591,-0.655039,-0.435371,-0.359745,-0.226803,-0.15069,-0.089173,-0.055126,-0.048307,0.002769,0.047549,0.160206,0.266935,0.321867,0.451394,0.588738,0.642923,0.650189,0.576441,0.512736,0.451788,0.429656,0.440513,-0.21569,1
0.051701,-0.720137,-0.448056,-0.65839,-0.48963,-0.531686,-0.540092,-0.483362,-0.468788,-0.408079,-0.202184,-0.059144,0.018076,0.097095,0.078299,0.184814,0.327141,0.588672,0.684403,0.67762,0.730575,0.52264,0.398454,0.18207,0.065112,0.102689,0.266212,0.033973,1
0.547273,0.018064,-0.351953,-0.794356,-1.049694,-1.039623,-0.648476,-0.592218,-0.465206,-0.167133,-0.159772,-0.178085,-0.114226,-0.074233,-0.070734,-0.073884,0.008137,0.078681,0.116557,0.297095,0.504772,0.52471,0.614536,0.777636,0.785498,0.632157,0.368796,0.50568,1
-0.070729,-0.443749,-0.625051,-0.853865,-0.908305,-0.714294,-0.51589,-0.29982,-0.24203,-0.140069,-0.013588,0.034006,0.05474,0.070254,0.104207,0.171329,0.233877,0.384045,0.582674,0.725466,0.805008,0.818704,0.726809,0.352401,0.029723,-0.033149,0.010432,-0.243136,1
0.194135,-0.398298,-0.71007,-0.836662,-0.885118,-0.828674,-0.579901,-0.393946,-0.421514,-0.204399,-0.125452,-0.095251,-0.061985,-0.028093,0.074622,0.129581,0.198177,0.265676,0.431727,0.581163,0.649829,0.658757,0.621352,0.517093,0.341899,0.259429,0.420927,0.224995,1
-0.338934,-0.861598,-0.799185,-0.748411,-0.660351,-0.660441,-0.45824,-0.318276,-0.301504,-0.185395,0.024806,0.05466,0.01368,0.099307,0.195999,0.293921,0.47048,0.690422,0.740225,0.613662,0.526458,0.411742,0.372987,0.364342,0.198747,0.165395,0.201002,-0.105497,1
0.099956,-0.3555,-0.644586,-0.80897,-0.909963,-0.769547,-0.503674,-0.429614,-0.297875,-0.087421,-0.068616,-0.050107,-0.018137,0.024631,0.05789,0.095405,0.151097,0.182119,0.338979,0.56814,0.596598,0.528151,0.494827,0.44914,0.394978,0.288295,0.45087,0.222935,1
0.541474,0.242846,-0.2047,-0.500393,-0.881397,-0.935328,-0.750692,-0.51634,-0.500739,-0.375976,-0.188118,-0.130856,-0.131546,-0.103181,-0.092879,-0.026254,-0.048322,-0.044871,0.046687,0.212383,0.254974,0.343422,0.632729,0.78567,0.734839,0.576479,0.493325,0.566763,1
-0.428295,-0.705401,-0.799051,-0.808267,-0.741419,-0.680355,-0.467592,-0.336966,-0.328307,-0.189456,-0.070312,-0.012658,0.050464,0.095763,0.124716,0.212297,0.308275,0.492938,0.599209,0.613068,0.624793,0.60673,0.558129,0.41204,0.308862,0.253229,0.244084,0.063484,1
-0.037607,-0.532283,-0.734556,-0.941338,-0.914659,-0.820374,-0.498347,-0.312185,-0.262628,-0.134107,-0.017786,0.141601,0.140784,0.125527,0.19407,0.283861,0.436445,0.666507,0.806707,0.759552,0.684537,0.493697,0.325768,0.14008,0.068622,0.164611,0.093368,-0.319868,1
0.237527,-0.212699,-0.679182,-1.010339,-1.028731,-0.839304,-0.527346,-0.507186,-0.392246,-0.190518,-0.196052,-0.177092,-0.156674,-0.0487,0.014138,0.094458,0.237903,0.445126,0.647304,0.604857,0.62652,0.656495,0.573385,0.439832,0.393419,0.467929,0.505658,0.021516,1
-0.073671,-0.693826,-0.918186,-0.975893,-0.831158,-0.566026,-0.410055,-0.381402,-0.17432,-0.113357,-0.063244,-0.043158,-0.036168,0.013801,0.044057,0.129326,0.195873,0.331639,0.469703,0.673673,0.706641,0.708589,0.586403,0.477967,0.333952,0.369234,0.466034,-0.22643,1
-0.100389,-0.490982,-0.692247,-0.856454,-0.747637,-0.610497,-0.459682,-0.38119,-0.324642,-0.211415,-0.120899,-0.063198,-0.00922,0.055023,0.097451,0.133046,0.192184,0.329828,0.465311,0.487611,0.516145,0.584241,0.560569,0.48797,0.379359,0.32501,0.339001,0.115703,1
-0.107414,-0.556994,-0.95931,-1.062191,-0.848949,-0.608977,-0.53614,-0.433708,-0.253823,-0.170547,-0.160481,-0.2168,-0.104537,0.011884,0.094094,0.117926,0.218441,0.43051,0.671787,0.832041,0.73404,0.708999,0.751713,0.426153,0.394239,0.3416,0.309795,-0.023352,1
-0.055556,-0.510896,-0.742963,-0.996476,-0.882865,-0.664907,-0.421807,-0.299155,-0.229505,-0.061939,-0.061447,0.006425,0.054606,0.048679,0.080551,0.139507,0.194607,0.312702,0.541537,0.610799,0.699209,0.774227,0.739568,0.487433,0.205744,0.201506,0.123154,-0.292738,1
-0.072957,-0.661546,-0.909004,-0.967456,-0.902124,-0.701115,-0.510712,-0.449392,-0.364967,-0.193695,-0.1053,-0.115981,-0.043347,0.026115,0.106402,0.185245,0.252213,0.407618,0.574669,0.581614,0.643569,0.676901,0.651357,0.53971,0.472205,0.491984,0.470379,-0.082386,1
0.06096,-0.522854,-0.834234,-0.936418,-0.918066,-0.757644,-0.507728,-0.406774,-0.305786,-0.163607,-0.06609,-0.03595,0.015576,0.049034,0.12214,0.162393,0.270827,0.400002,0.67895,0.653874,0.680759,0.680876,0.520611,0.413042,0.303861,0.245113,0.360881,-0.163747,1
-0.166015,-0.574503,-0.663782,-0.850692,-0.888123,-0.850537,-0.524805,-0.371838,-0.312324,-0.050949,0.040723,0.094979,0.117169,0.160506,0.217153,0.271771,0.489455,0.677554,0.803976,0.840368,0.669878,0.468018,0.320844,0.073463,0.008184,0.038216,0.098772,-0.137463,1
-0.225022,-0.840064,-1.068932,-0.974777,-0.813937,-0.526493,-0.362859,-0.319127,-0.147212,-0.063464,-0.025781,-0.016727,0.026273,0.062443,0.094292,0.157372,0.257303,0.417837,0.533189,0.599855,0.627965,0.577319,0.484943,0.304111,0.376667,0.492648,0.440781,-0.068602,1
-0.033486,-0.588694,-0.811413,-0.89451,-0.886892,-0.811191,-0.603611,-0.430883,-0.425032,-0.262634,-0.140038,-0.124815,-0.046954,0.033387,0.094172,0.138832,0.237318,0.394687,0.543118,0.654284,0.703267,0.744493,0.67425,0.546113,0.457506,0.493341,0.476175,-0.13079,1
0.132551,0.027469,-0.262961,-0.586539,-0.671492,-0.606478,-0.49521,-0.405475,-0.353635,-0.237246,-0.062252,0.013365,0.134796,0.13766,0.142589,0.109858,0.160361,0.11076,0.058243,0.094002,0.236407,0.304606,0.332857,0.295467,0.318434,0.372275,0.480803,0.218788,1
-0.18137,-0.747366,-1.026799,-1.079318,-0.910812,-0.648323,-0.341297,-0.292239,-0.170756,-0.047881,-0.040749,-0.030489,-0.008359,0.078557,0.099448,0.149784,0.279629,0.453859,0.644151,0.676443,0.667798,0.608701,0.496653,0.363175,0.365044,0.435021,0.36899,-0.161493,1
-0.364166,-0.768492,-0.934453,-0.962514,-0.74045,-0.465029,-0.400929,-0.279418,-0.079055,-0.053993,-0.042,0.01043,0.004399,0.075209,0.191209,0.243496,0.335721,0.528157,0.564303,0.601311,0.597762,0.550615,0.556712,0.42701,0.400536,0.326666,0.125646,-0.448687,1
0.188724,-0.156835,-0.515846,-0.93822,-1.147477,-1.087967,-0.792861,-0.504288,-0.42928,-0.252232,-0.115131,-0.029878,0.027034,0.100584,0.126508,0.177877,0.280769,0.447527,0.559414,0.618809,0.650246,0.674719,0.642344,0.512605,0.373696,0.343676,0.340528,-0.095045,1
-0.252076,-0.021259,-0.017292,-0.603803,-0.543813,-0.490694,-0.32283,-0.144427,-0.076251,0.01817,-0.007583,-0.093482,-0.109243,-0.128482,-0.09974,0.005616,0.097714,0.194825,0.140546,0.143213,0.143266,0.230157,0.37985,0.413692,0.409372,0.225384,0.197015,0.312155,1
-0.070709,-0.431556,-0.415932,-0.541107,-0.679565,-0.668839,-0.430694,-0.310523,-0.2043,-0.01312,0.026505,0.007701,0.036502,0.110853,0.130493,0.157768,0.312523,0.496932,0.774643,0.861963,0.767005,0.607546,0.441955,0.085123,-0.188587,-0.379802,-0.25147,-0.231309,1
0.195944,-0.081164,-0.332629,-0.567059,-0.765251,-0.818319,-0.606165,-0.468101,-0.418897,-0.285366,-0.174317,-0.161823,-0.135508,-0.08549,-0.110842,-0.03261,-0.008293,0.0396,0.181013,0.36584,0.359599,0.424227,0.623987,0.704948,0.674759,0.480552,0.452004,0.549361,1
0.420267,0.307178,-0.159801,-0.541682,-0.76803,-0.989637,-0.904789,-0.699083,-0.525762,-0.534569,-0.303011,-0.209242,-0.195956,-0.153221,-0.108462,-0.052086,-0.010428,0.118819,0.193216,0.29723,0.474198,0.528944,0.661392,0.823449,0.798535,0.657814,0.418589,0.45613,1
-0.346563,-0.762384,-0.976602,-0.986329,-0.809001,-0.60378,-0.436563,-0.369389,-0.284324,-0.187814,-0.135323,-0.054736,0.022668,0.093028,0.167675,0.252708,0.383484,0.568373,0.661476,0.637413,0.674985,0.670427,0.570261,0.45078,0.419877,0.39298,0.252781,-0.266107,1
-0.476251,-0.799775,-0.864982,-0.880557,-0.689545,-0.460229,-0.369268,-0.286651,-0.140159,-0.079948,-0.038575,0.009217,0.039304,0.083006,0.140521,0.191745,0.272907,0.366884,0.540813,0.720315,0.646249,0.55672,0.441566,0.384943,0.274965,0.149758,0.116783,0.150243,1
0.104352,-0.391927,-0.628349,-0.617866,-0.523414,-0.289034,-0.151254,-0.146649,-0.027735,-0.076143,-0.089069,-0.136431,-0.125132,-0.035091,-0.052469,0.107029,0.145037,0.167119,0.116072,0.091028,0.193182,0.318753,0.335324,0.332063,0.350985,0.366767,0.304551,0.358301,1
0.488837,0.467443,0.109686,-0.419204,-0.744886,-0.977924,-0.942494,-0.746213,-0.57574,-0.575439,-0.339136,-0.202544,-0.198522,-0.219952,-0.184135,-0.112341,-0.051984,0.062874,0.135627,0.273475,0.421122,0.517359,0.606716,0.689131,0.758507,0.666276,0.508154,0.585307,1
0.028146,-0.389176,-0.761096,-0.941571,-0.963932,-0.777891,-0.601359,-0.410877,-0.370977,-0.217082,-0.054305,-0.007918,0.037461,0.069788,0.193339,0.304883,0.482479,0.615876,0.663523,0.663112,0.682587,0.646039,0.52958,0.384534,0.377675,0.266761,0.010983,-0.460584,1
-0.023812,-0.545427,-0.853966,-1.032204,-0.858131,-0.714678,-0.524196,-0.322853,-0.192884,-0.116926,-0.014661,0.071903,0.099051,0.11451,0.216476,0.373745,0.479824,0.679799,0.825562,0.800768,0.812519,0.643388,0.469592,0.203492,-0.006488,-0.091156,-0.027038,-0.466212,1
0.225467,0.220589,-0.113962,-0.473934,-0.726156,-0.993906,-0.84851,-0.580264,-0.457248,-0.368728,-0.132728,-0.065505,-0.100796,-0.044853,-0.020839,0.030838,0.097559,0.112118,0.171077,0.25866,0.511693,0.438914,0.482572,0.607924,0.624615,0.499712,0.287387,0.358302,1
0.003391,-0.49761,-0.662213,-0.925456,-0.996776,-0.76174,-0.471628,-0.441041,-0.354116,-0.207065,-0.107106,-0.131813,-0.133092,-0.033076,0.051669,0.113624,0.285703,0.565348,0.74353,0.649842,0.699097,0.795596,0.645205,0.4425,0.343242,0.287419,0.264758,-0.16819,1
0.025468,-0.477294,-0.883645,-0.973858,-0.901272,-0.768698,-0.550748,-0.444047,-0.384767,-0.232822,-0.111816,-0.090646,-0.02401,0.044678,0.06154,0.214051,0.358054,0.539842,0.59586,0.523519,0.644433,0.663949,0.551227,0.483369,0.451081,0.44673,0.366093,-0.126269,1
0.056236,-0.644502,-0.906195,-0.973475,-0.897518,-0.770007,-0.522208,-0.386162,-0.215166,-0.12161,-0.115859,-0.099894,-0.132378,-0.057618,-0.020409,0.064386,0.154729,0.245108,0.450396,0.678251,0.71823,0.792207,0.895881,0.694265,0.4416,0.260738,0.359213,0.051764,1
0.291304,0.108823,-0.312473,-0.6266,-0.890207,-0.96672,-0.74373,-0.528765,-0.501925,-0.336728,-0.126757,-0.115659,-0.117372,-0.086044,-0.042635,-0.051707,0.066966,0.105326,0.183087,0.349207,0.53805,0.524881,0.574918,0.664244,0.724906,0.519514,0.343989,0.452108,1
-0.142281,-0.514082,-0.710472,-0.845964,-0.772317,-0.685479,-0.509682,-0.29433,-0.269949,-0.149599,0.001104,0.047334,0.111863,0.180793,0.237549,0.320611,0.451896,0.647393,0.75116,0.671674,0.574358,0.366526,0.228814,0.108112,0.127327,0.214546,0.112447,-0.259351,1
0.819804,0.504269,-0.113486,-0.563645,-0.913069,-1.054607,-0.832525,-0.606195,-0.540437,-0.405516,-0.197823,-0.21456,-0.190091,-0.185818,-0.13133,-0.144485,-0.045645,0.069547,0.139706,0.186652,0.293042,0.40692,0.526537,0.676945,0.696907,0.786018,0.521542,0.511342,1
-0.111074,-0.552258,-0.725197,-0.812547,-0.835585,-0.69019,-0.551387,-0.356544,-0.353874,-0.315467,-0.100774,-0.02922,0.018568,0.0949,0.124699,0.179975,0.374252,0.615329,0.686042,0.851711,0.838108,0.666512,0.542732,0.412831,0.389298,0.275688,-0.072244,-0.564288,1
-0.147998,-0.491067,-0.611241,-0.766962,-0.870616,-0.831373,-0.6041,-0.371669,-0.326799,-0.176335,-0.027714,0.059465,0.123148,0.098812,0.1861,0.239338,0.366557,0.517053,0.702847,0.686393,0.659195,0.585528,0.43247,0.259066,0.110275,0.037788,0.16653,-0.004688,1
-0.104742,-0.768305,-0.946734,-0.963229,-0.852994,-0.615331,-0.424201,-0.380518,-0.211057,-0.102113,-0.098559,-0.064141,-0.052449,-0.016078,0.039742,0.129977,0.2337,0.299022,0.446204,0.606674,0.656641,0.633333,0.601122,0.554328,0.482035,0.394467,0.464208,0.058998,1
-0.107606,-0.48435,-0.695415,-0.904737,-0.818069,-0.645681,-0.513146,-0.434516,-0.324231,-0.20046,-0.135445,-0.122101,-0.1029,-0.099971,-0.068449,0.138273,0.238106,0.303679,0.54296,0.606373,0.605949,0.662647,0.648034,0.529906,0.394249,0.402204,0.46009,0.124605,1
-0.179481,-0.692236,-0.968034,-0.982093,-0.816531,-0.63554,-0.477965,-0.354663,-0.28215,-0.185147,-0.108135,-0.088878,-0.047976,0.006745,0.088335,0.122757,0.259906,0.383627,0.539212,0.581449,0.539421,0.561161,0.583458,0.468862,0.443765,0.43828,0.494948,0.306901,1
-0.063543,-0.278489,-0.507324,-0.649465,-0.684423,-0.772287,-0.733511,-0.545753,-0.300747,-0.351968,-0.173483,0.056268,0.081009,0.141874,0.160276,0.296622,0.466496,0.781143,0.841873,0.708922,0.624625,0.514102,0.411456,0.223088,0.030692,-0.030077,-0.024674,-0.222702,1
-0.469377,-0.806061,-0.937382,-0.931967,-0.77493,-0.560524,-0.327486,-0.269618,-0.130682,0.004651,0.082174,0.121904,0.133057,0.258884,0.368069,0.4401,0.51843,0.580702,0.596191,0.559383,0.499234,0.472089,0.37335,0.302346,0.291886,0.139405,-0.088757,-0.445069,1
0.083533,-0.226167,-0.407445,-0.609331,-0.682237,-0.616138,-0.403537,-0.176403,-0.1439,-0.024365,0.08985,0.12865,0.177616,0.199511,0.236113,0.306854,0.510729,0.691404,0.673914,0.526981,0.455487,0.291995,0.146576,-0.020691,-0.071475,-0.104661,-0.313064,-0.7198,1
0.602187,0.310756,-0.222521,-0.657447,-0.90325,-0.992855,-0.786513,-0.606235,-0.53001,-0.311614,-0.154242,-0.185313,-0.175931,-0.118256,-0.107885,-0.097248,0.01331,0.023463,0.165635,0.234609,0.372227,0.561705,0.538054,0.72287,0.733136,0.685694,0.455726,0.429949,1
-0.092461,-0.769822,-0.869891,-0.983338,-0.922164,-0.620397,-0.390469,-0.36247,-0.172203,-0.0866,-0.073264,-0.028161,-0.026216,-0.002585,0.077077,0.136884,0.213693,0.329677,0.450095,0.624932,0.671823,0.688712,0.620044,0.470792,0.448617,0.381353,0.420253,-0.133912,1
-0.290641,-0.748962,-0.902794,-0.951576,-0.734727,-0.479063,-0.323217,-0.202614,-0.065455,-0.057995,-0.041238,-0.049505,0.031639,0.071002,0.099781,0.137574,0.191375,0.3963,0.569823,0.710578,0.679545,0.651384,0.532244,0.407924,0.223841,0.095664,0.169507,-0.120395,1
0.143954,0.062069,-0.246856,-0.494861,-0.639981,-0.731403,-0.699256,-0.51332,-0.32943,-0.29423,-0.227891,-0.170622,-0.109483,-0.120894,-0.071933,-0.020717,0.034817,0.118008,0.159886,0.297936,0.465526,0.498994,0.562229,0.620174,0.547933,0.420903,0.34352,0.39493,1
-0.094339,-0.631582,-0.924628,-1.012024,-0.927288,-0.73968,-0.442081,-0.404639,-0.370097,-0.209941,-0.110101,-0.078853,-0.029754,-0.002963,0.057686,0.171187,0.230767,0.4581,0.611968,0.622742,0.655581,0.701079,0.640238,0.539573,0.488464,0.470631,0.441911,-0.111957,1
-0.062624,-0.218418,-0.419698,-0.682113,-0.79327,-0.814859,-0.694726,-0.480851,-0.264507,-0.120369,0.076027,0.126686,0.157237,0.197209,0.268168,0.482157,0.69672,0.734719,0.68106,0.560719,0.453838,0.406949,0.164003,0.01072,0.001006,-0.012833,-0.099398,-0.35355,1
-0.117114,-0.042702,-0.266516,-0.648649,-0.566612,-0.468253,-0.088738,0.010752,0.042427,0.076393,0.044888,-0.027047,-0.161189,-0.180091,-0.146547,-0.052098,0.080911,0.136476,0.091963,0.102996,0.087257,0.10426,0.195041,0.315961,0.285236,0.455681,0.507719,0.227595,1
-0.105111,-0.422702,-0.630546,-0.790354,-0.724129,-0.633829,-0.461454,-0.350539,-0.327315,-0.19051,-0.099403,-0.061301,-0.021083,0.038267,0.085537,0.136054,0.234766,0.363985,0.482771,0.534176,0.582418,0.617846,0.539495,0.428705,0.356265,0.317967,0.203352,-0.103326,1
0.425404,-0.077992,-0.460809,-0.702845,-0.937367,-0.903398,-0.629331,-0.482439,-0.482799,-0.309686,-0.138693,-0.135183,-0.122198,-0.114148,-0.09196,-0.017062,0.064098,0.108473,0.222786,0.406641,0.539254,0.619457,0.715301,0.726422,0.731387,0.54124,0.260588,0.244861,1
0.017546,-0.396767,-0.539839,-0.584924,-0.481922,-0.273371,-0.152224,-0.129302,-0.030495,-0.026862,-0.100959,-0.154458,-0.162444,-0.135161,-0.099719,-0.022494,0.061549,0.148444,0.163395,0.18709,0.186679,0.282296,0.387095,0.377609,0.342477,0.299431,0.376365,0.460964,1
-0.024889,-0.391308,-0.632247,-0.905003,-0.890725,-0.772667,-0.543187,-0.38663,-0.374413,-0.233934,-0.052556,-0.066391,0.008386,0.04686,0.146166,0.209373,0.294405,0.519014,0.681632,0.706036,0.643987,0.487728,0.372582,0.29708,0.268411,0.359843,0.318527,-0.086081,1
0.539029,0.411303,-0.152357,-0.616129,-0.874779,-1.045743,-0.925787,-0.617927,-0.541959,-0.441587,-0.254274,-0.149022,-0.154647,-0.170706,-0.071424,-0.073168,0.017888,0.150636,0.233856,0.389465,0.52031,0.637208,0.766112,0.718879,0.705056,0.391182,0.325463,0.283122,1
-0.523661,-0.921302,-1.051352,-1.014102,-0.806358,-0.587378,-0.432059,-0.379929,-0.195031,-0.113821,-0.060758,-0.026644,0.026949,0.087075,0.147364,0.24555,0.403001,0.595209,0.716316,0.668682,0.660741,0.665404,0.592723,0.440512,0.347755,0.296152,0.327468,-0.108505,1
-0.369499,-0.773013,-0.854277,-0.875812,-0.791529,-0.559822,-0.323161,-0.345832,-0.205579,-0.090471,-0.074557,0.000515,0.043183,0.070875,0.11978,0.259678,0.315965,0.453941,0.536755,0.544322,0.588943,0.537161,0.486963,0.446812,0.369502,0.312752,0.247077,-0.070672,1
-0.14904,-0.776373,-1.016258,-0.962172,-0.796163,-0.589638,-0.452225,-0.413197,-0.162113,-0.08482,-0.106356,-0.063235,-0.04523,0.085516,0.143164,0.149485,0.236446,0.338685,0.532468,0.795862,0.760543,0.632047,0.581662,0.414703,0.345184,0.224545,0.286621,0.089889,1
-0.046518,-0.644145,-0.975196,-0.98121,-1.008737,-0.837224,-0.553268,-0.474786,-0.373081,-0.134481,-0.093405,-0.110459,-0.001973,0.043235,0.112518,0.129745,0.255471,0.42613,0.565267,0.66946,0.670522,0.718741,0.673637,0.564448,0.438087,0.406861,0.514338,0.04602,1
0.550713,0.152428,-0.270467,-0.574055,-0.871258,-0.890709,-0.725851,-0.51603,-0.471543,-0.299358,-0.178483,-0.173219,-0.125439,-0.104759,-0.118453,-0.065781,0.008108,0.013414,0.119321,0.22622,0.422455,0.517631,0.538073,0.654697,0.683918,0.566411,0.420889,0.511128,1
-0.141358,-0.485893,-0.628824,-0.804349,-0.860302,-0.750602,-0.551768,-0.312239,-0.226357,-0.194266,-0.019726,0.037195,0.117269,0.188515,0.207835,0.315098,0.500171,0.697712,0.795924,0.710497,0.605119,0.422461,0.240749,0.081831,0.025986,0.080267,0.107338,-0.158284,1
-0.329341,-0.767448,-0.867175,-0.943339,-0.852259,-0.548862,-0.404349,-0.276549,-0.097807,-0.090989,-0.086277,-0.007356,0.001437,-0.012601,0.065211,0.130031,0.211106,0.328627,0.515859,0.676899,0.78654,0.867111,0.891994,0.649004,0.27359,0.094075,0.046538,-0.253672,1
-0.17265,-0.533114,-0.608115,-0.789658,-0.886675,-0.805923,-0.620603,-0.371606,-0.272479,-0.139329,0.012576,0.041754,0.056545,0.080217,0.116631,0.188971,0.191735,0.288725,0.414497,0.619887,0.782588,0.81517,0.826177,0.685092,0.283866,-0.02989,-0.057114,-0.117275,1
0.094052,-0.552207,-0.885811,-0.948976,-0.867074,-0.646806,-0.449762,-0.417351,-0.303397,-0.158734,-0.121215,-0.059399,-0.055408,-0.038262,0.106234,0.138263,0.182879,0.295468,0.555361,0.684566,0.733325,0.834464,0.69249,0.49218,0.29593,0.341524,0.30024,-0.242576,1
0.204836,-0.256783,-0.713664,-0.980686,-0.982536,-0.798924,-0.5466,-0.468572,-0.413959,-0.245119,-0.127116,-0.157321,-0.100371,-0.01138,0.071546,0.129954,0.215989,0.391478,0.562633,0.633044,0.75815,0.731667,0.714493,0.543176,0.366243,0.282072,0.245858,-0.048106,1
-0.163365,-0.505495,-0.750909,-0.855965,-0.829741,-0.761519,-0.587803,-0.363202,-0.265604,-0.171982,-0.035568,0.039874,0.080164,0.123123,0.172046,0.300054,0.445797,0.53115,0.523353,0.571004,0.548574,0.50001,0.452015,0.392435,0.366415,0.341665,0.13018,-0.226706,1
-0.27214,-0.779604,-0.916137,-0.839022,-0.653865,-0.475104,-0.424108,-0.288063,-0.185649,-0.182089,-0.123242,-0.110941,-0.102547,-0.098506,-0.038764,0.071194,0.106033,0.245365,0.473061,0.538777,0.512356,0.630783,0.588838,0.480875,0.52447,0.443445,0.433715,0.440867,1
0.26681,-0.072602,-0.501346,-0.850053,-1.014175,-0.985362,-0.905281,-0.640143,-0.408702,-0.342759,-0.201739,-0.09647,-0.015367,0.022386,0.132822,0.167315,0.186162,0.350772,0.455014,0.539714,0.528474,0.576341,0.612134,0.552323,0.514999,0.424801,0.494224,0.209708,1
-0.122115,-0.422822,-0.588609,-0.688525,-0.758096,-0.72508,-0.602917,-0.416498,-0.222972,-0.123906,-0.060533,0.039283,0.111779,0.152351,0.234022,0.353095,0.478279,0.649913,0.721342,0.712751,0.646195,0.427201,0.243237,0.058335,0.037682,0.062116,-0.007555,-0.187954,1
0.172215,-0.519246,-0.826486,-0.978754,-1.041132,-0.954832,-0.624876,-0.427198,-0.428171,-0.251029,-0.138882,-0.147583,-0.103728,0.00468,0.040788,0.086791,0.165284,0.26936,0.529478,0.725953,0.762665,0.750338,0.753472,0.62587,0.535616,0.467916,0.543717,0.007775,1
-0.29696,-0.80496,-0.979485,-0.945456,-0.781761,-0.615044,-0.472901,-0.393029,-0.274556,-0.174927,-0.162779,-0.096663,-0.042641,0.03479,0.106113,0.126427,0.248946,0.436071,0.581373,0.596857,0.613355,0.678178,0.627604,0.571603,0.48275,0.424645,0.469485,0.042967,1
0.099023,-0.345329,-0.82378,-1.008214,-0.920777,-0.773935,-0.549273,-0.481191,-0.43301,-0.22699,-0.119767,-0.089955,-0.044524,0.003774,0.054594,0.177936,0.271194,0.367711,0.528807,0.572838,0.60167,0.695685,0.670665,0.529307,0.422882,0.374293,0.401998,0.044367,1
0.226946,-0.435904,-0.856331,-0.971363,-0.969814,-0.799295,-0.527954,-0.436405,-0.3611,-0.137797,-0.124847,-0.093346,-0.089633,-0.059413,0.007345,0.081924,0.12387,0.268346,0.466165,0.668974,0.72729,0.802382,0.720731,0.606108,0.436235,0.324972,0.440002,-0.038087,1
0.419548,0.08558,-0.443542,-0.800923,-0.949588,-0.914242,-0.714269,-0.55938,-0.474849,-0.337562,-0.128302,-0.190454,-0.120326,-0.074674,-0.053664,-0.001626,0.024516,0.12595,0.194494,0.25966,0.435563,0.541971,0.671123,0.820522,0.81008,0.613097,0.315912,0.445385,1
0.29783,-0.33129,-0.742134,-1.038853,-1.083905,-0.992226,-0.847667,-0.60291,-0.435466,-0.38544,-0.206695,-0.118332,-0.063285,-0.004202,0.029006,0.11221,0.307205,0.59063,0.78673,0.847259,0.877085,0.8734,0.721735,0.588901,0.398424,0.214309,0.273244,-0.065563,1
0.287654,-0.203694,-0.471304,-0.722399,-0.923242,-0.901972,-0.658162,-0.359083,-0.265153,-0.151396,-0.013726,-0.050811,-0.057327,0.038644,0.111245,0.205394,0.324589,0.390893,0.491418,0.776373,0.863402,0.697252,0.508206,0.311394,0.067726,-0.168931,-0.119655,-0.007334,1
