@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute target {1,2,3,4,5}

@data
0.139163,-1.376842,-2.161546,-2.662971,-2.359018,-1.521427,-1.043605,-0.74677,-0.202431,-0.288704,-0.247755,-0.303493,-0.3823,-0.300556,-0.307048,-0.25988,-0.329258,-0.467132,-0.414189,-0.364498,-0.413354,-0.323521,-0.406629,-0.43321,-0.44262,-0.41487,-0.554241,-0.595887,-0.608131,-0.613626,-0.610565,-0.540235,-0.48687,-0.483448,-0.452656,-0.359096,-0.261809,-0.243992,-0.104744,-0.05507,-0.081305,-0.076114,0.000786,0.010301,0.027789,0.007872,0.088621,0.101157,0.10859,0.201497,0.115062,0.129964,0.255039,0.263273,0.214969,0.285018,0.382793,0.39729,0.478569,0.428973,0.429437,0.449193,0.38705,0.433879,0.385728,0.404467,0.396155,0.376474,0.380898,0.3185,0.264986,0.29636,0.338792,0.273456,0.290278,0.19316,0.220965,0.301733,0.318741,0.437628,0.67523,0.733863,0.861061,1.034582,1.298702,1.199668,1.121319,1.066492,0.930068,0.742433,0.457259,0.16734,0.032491,-0.127234,-0.061001,-0.043282,-0.065877,-0.217381,-0.133798,-0.115242,-0.207817,-0.098674,-0.12672,-0.09193,-0.024974,0.415048,0.914453,0.826581,0.790818,0.466214,0.263843,0.437324,0.645951,1
-0.316738,-1.950388,-2.668011,-2.57392,-1.851673,-0.864126,-0.672366,-0.192676,-0.097357,-0.132438,-0.157528,-0.143593,-0.234695,-0.191305,-0.172345,-0.214724,-0.2457,-0.191677,-0.255734,-0.260137,-0.358289,-0.295484,-0.261296,-0.396669,-0.428637,-0.35644,-0.461429,-0.487741,-0.523378,-0.504731,-0.432956,-0.399252,-0.395824,-0.290466,-0.219445,-0.224471,-0.145158,-0.073531,-0.084427,-0.052776,-0.026808,-0.004896,0.009416,0.040044,0.051214,0.076509,0.058653,0.131359,0.146429,0.151888,0.128046,0.251888,0.192392,0.248006,0.314175,0.299856,0.316395,0.359876,0.427099,0.438764,0.424977,0.398615,0.350553,0.384407,0.389647,0.341254,0.301677,0.348012,0.335101,0.304606,0.264777,0.244312,0.244516,0.229102,0.225356,0.256229,0.248051,0.230641,0.330636,0.461202,0.682258,0.837415,0.962071,1.230272,1.365894,1.252729,1.080693,0.930293,0.519522,0.454691,0.208819,-0.079179,-0.134324,-0.165817,-0.233355,-0.210785,-0.240968,-0.244185,-0.273922,-0.304651,-0.319262,-0.219599,-0.260461,-0.241376,-0.138584,0.298441,0.483525,0.567402,0.608341,0.513483,0.568783,0.8402,-0.482804,1
0.412067,-1.100946,-2.334976,-2.478296,-1.882969,-1.153161,-0.875638,-0.432381,-0.166694,-0.268419,-0.263881,-0.269062,-0.309576,-0.306978,-0.317564,-0.330587,-0.286514,-0.32139,-0.38956,-0.392409,-0.417774,-0.468334,-0.452366,-0.507619,-0.513467,-0.540816,-0.5954,-0.590851,-0.555635,-0.561395,-0.53099,-0.547201,-0.496571,-0.371438,-0.334048,-0.314112,-0.268157,-0.207764,-0.127603,-0.110931,-0.094284,-0.179673,-0.03573,-0.073344,-0.021506,-0.003461,0.066236,-0.059473,0.043388,0.04086,0.165474,0.113472,0.138662,0.16302,0.23236,0.262305,0.276196,0.302434,0.391005,0.355877,0.413925,0.414008,0.366849,0.265092,0.374147,0.365791,0.313066,0.31783,0.286889,0.272407,0.290009,0.285169,0.269255,0.255508,0.207449,0.249187,0.31892,0.330003,0.44792,0.649311,0.670996,0.778714,0.961901,1.047799,1.007089,0.983272,0.888713,0.763534,0.459215,0.352571,0.153637,-0.026458,-0.072027,-0.12441,-0.105128,-0.095382,-0.098917,-0.061874,-0.090528,-0.089254,-0.060634,0.026406,0.041012,0.148554,0.403933,0.814504,0.822722,1.026376,1.118989,0.847825,0.579617,0.525412,-0.393326,1
0.347564,-1.116577,-2.354431,-2.314523,-1.537142,-0.752006,-0.652789,-0.131476,-0.178436,-0.122641,-0.093775,-0.083415,-0.136272,-0.123551,-0.183918,-0.210233,-0.245933,-0.364624,-0.294914,-0.292168,-0.343665,-0.388128,-0.554245,-0.514294,-0.589962,-0.632845,-0.71285,-0.701274,-0.78019,-0.858152,-0.823168,-0.796291,-0.732804,-0.77,-0.714626,-0.571042,-0.41336,-0.290792,-0.317286,-0.204822,-0.071904,-0.063399,-0.119762,-0.098653,-0.04493,0.020812,0.013646,-0.008856,0.029377,0.070499,0.07144,0.122255,0.072686,0.135632,0.208022,0.233914,0.204764,0.275344,0.294831,0.25087,0.323067,0.338513,0.399289,0.394726,0.405734,0.434469,0.484311,0.318429,0.376065,0.3365,0.313121,0.320015,0.320451,0.208811,0.23971,0.252565,0.164215,0.240965,0.357451,0.558918,0.691472,0.751822,0.900684,1.100233,1.15008,1.284614,1.243368,1.105962,1.018272,0.782915,0.474509,0.078454,-0.163361,-0.192696,-0.154695,-0.151316,-0.120878,-0.158878,-0.173946,-0.134967,-0.126129,-0.214718,-0.133266,-0.091405,0.143754,0.873211,0.906891,0.72426,0.694456,0.407373,0.373109,0.484969,0.792994,1
0.772482,-1.125237,-2.084759,-2.370297,-1.774162,-0.985197,-0.797005,-0.366224,-0.296928,-0.218556,-0.289593,-0.307017,-0.271214,-0.336774,-0.337791,-0.353154,-0.31682,-0.325948,-0.351104,-0.408517,-0.452419,-0.434077,-0.494605,-0.488718,-0.532701,-0.54579,-0.579601,-0.618628,-0.629128,-0.720311,-0.652208,-0.687519,-0.704089,-0.696373,-0.651519,-0.607125,-0.552972,-0.487054,-0.42753,-0.369733,-0.270712,-0.226912,-0.130442,-0.094208,-0.053688,0.007887,-0.034866,-0.006891,0.070332,0.100784,0.189928,0.205552,0.220431,0.245987,0.290028,0.364886,0.416241,0.440311,0.457516,0.512847,0.495538,0.511399,0.510374,0.531085,0.49986,0.509863,0.52384,0.485443,0.384178,0.404277,0.35037,0.468952,0.322925,0.313176,0.28269,0.27616,0.275187,0.300461,0.306038,0.281977,0.445773,0.557094,0.6522,0.850538,0.983713,1.135821,1.158344,0.977329,0.945276,0.745177,0.433573,0.167472,-0.019215,-0.074425,-0.050867,-0.078406,-0.070243,-0.002104,-0.048789,-0.056229,-0.053754,-0.029511,-0.001203,-0.011479,0.234561,0.715576,0.665337,0.63049,0.595221,0.649945,0.623543,0.743192,-0.276843,1
0.407222,-1.425041,-2.480895,-2.449168,-1.736354,-0.941188,-0.72109,-0.321083,-0.106669,-0.197223,-0.200439,-0.177583,-0.207603,-0.281115,-0.264233,-0.235624,-0.232964,-0.348391,-0.368672,-0.352056,-0.380388,-0.423714,-0.441549,-0.493169,-0.521801,-0.580233,-0.664855,-0.635514,-0.663396,-0.685452,-0.573358,-0.567175,-0.453314,-0.422018,-0.335593,-0.26564,-0.183196,-0.089604,-0.099672,-0.084709,-0.058613,-0.108526,-0.100665,-0.002398,0.004012,0.021659,0.058807,0.070197,0.061899,0.097871,0.047326,0.040156,0.129695,0.159877,0.190973,0.21632,0.293445,0.324887,0.303847,0.327014,0.311012,0.343234,0.216686,0.279452,0.315337,0.255949,0.284023,0.264885,0.251912,0.246773,0.178047,0.23021,0.225084,0.213326,0.189631,0.246293,0.265633,0.330414,0.458561,0.630734,0.638088,0.766471,1.004163,1.180913,1.115868,1.111649,0.963819,0.796305,0.6518,0.299548,0.086756,-0.092758,-0.11127,-0.177532,-0.167987,-0.152719,-0.166976,-0.113212,-0.175247,-0.158345,-0.142001,-0.135908,-0.099602,-0.032079,0.432254,0.902453,0.893028,1.059158,1.183716,0.894231,0.625485,0.742048,-0.232584,1
0.208504,-0.679035,-1.521057,-2.197627,-2.601821,-1.909886,-1.188224,-0.918647,-0.229765,-0.180654,-0.277614,-0.282137,-0.304461,-0.187814,-0.218554,-0.291522,-0.231124,-0.288518,-0.368835,-0.401032,-0.333626,-0.304728,-0.35565,-0.352279,-0.354772,-0.134514,-0.254315,-0.244493,-0.249041,-0.188987,-0.187929,-0.216285,-0.201504,-0.266054,-0.417815,-0.311365,-0.309357,-0.160618,-0.097465,-0.101239,-0.038895,0.010562,0.009084,0.028364,0.091371,0.13235,0.021005,0.023954,-0.017419,0.038205,0.192506,0.122287,0.058328,0.107476,0.138298,0.198615,0.251835,0.278402,0.343673,0.354932,0.389338,0.429912,0.415931,0.457368,0.480866,0.511597,0.513112,0.427167,0.412523,0.451922,0.400859,0.32732,0.277161,0.398054,0.405597,0.346483,0.430642,0.49564,0.563753,0.634002,0.776298,1.00656,1.314585,1.427214,1.37734,1.307084,1.075655,0.851453,0.730718,0.546093,0.107245,-0.072112,-0.169493,-0.163351,-0.145857,-0.15394,-0.138005,-0.193642,-0.211537,-0.253684,-0.257476,-0.135686,-0.11505,-0.019366,0.432617,1.174768,0.8691,0.253298,-0.386386,-0.835351,-0.86033,-0.440469,-0.700613,1
0.248268,-1.482826,-2.189193,-2.447012,-2.324789,-1.682419,-1.018536,-0.763074,-0.387989,-0.184941,-0.25316,-0.200168,-0.179094,-0.241717,-0.219623,-0.220735,-0.278912,-0.266581,-0.253418,-0.230534,-0.274233,-0.256808,-0.314797,-0.299199,-0.380292,-0.367601,-0.312177,-0.35592,-0.344279,-0.360571,-0.335973,-0.328904,-0.312305,-0.265627,-0.110178,-0.143473,-0.125727,-0.073061,0.039702,-0.03376,-0.000057,-0.009917,-0.017121,0.016911,-0.002131,-0.007454,0.024505,0.092874,0.057774,0.069826,0.044658,0.111951,0.103723,0.0988,0.148398,0.219202,0.216044,0.263444,0.284454,0.345197,0.336514,0.388891,0.37988,0.261519,0.344462,0.342777,0.34332,0.384258,0.30693,0.264587,0.310018,0.270307,0.241281,0.267969,0.302578,0.329792,0.478292,0.550404,0.631917,0.830359,1.074821,1.30875,1.360572,1.276287,1.075547,1.035143,0.78742,0.524461,0.200401,0.045017,-0.098276,-0.113251,-0.173476,-0.111592,-0.13879,-0.153946,-0.188615,-0.148753,-0.13879,-0.121209,-0.041013,-0.061595,-0.026671,0.247827,0.570338,0.580186,0.615848,0.553404,0.22321,0.165058,0.400225,0.330133,-0.954171,1
0.16313,-1.454322,-2.241019,-2.568916,-2.317485,-1.928408,-1.071775,-0.85532,-0.305653,-0.169189,-0.092125,-0.160094,-0.106296,-0.175143,-0.108792,-0.102221,-0.154639,-0.229625,-0.126393,-0.165597,-0.092943,-0.19845,-0.325406,-0.244548,-0.356198,-0.433091,-0.260597,-0.290349,-0.330697,-0.371628,-0.195116,-0.219537,-0.301531,-0.183993,-0.045138,-0.139851,-0.015786,0.171696,-0.088714,0.014255,0.111335,0.104966,0.000208,0.045241,0.039623,0.107981,0.073989,0.127129,0.066218,0.12132,0.003951,0.064918,0.070156,0.080846,0.128603,0.112224,0.184527,0.244196,0.133965,0.23065,0.323014,0.317236,0.239039,0.282276,0.393518,0.455777,0.461781,0.207648,0.458877,0.397785,0.398293,0.336149,0.309174,0.36018,0.436083,0.315596,0.530644,0.728605,0.80257,0.782773,1.111195,1.204043,1.113355,1.063827,0.807123,0.661453,0.636449,0.329596,-0.108659,-0.062305,-0.153702,-0.111358,-0.23322,-0.114147,-0.122134,-0.10541,0.050515,-0.210542,-0.262016,-0.183845,-0.214235,-0.054499,0.204949,0.509825,0.741516,0.690791,0.854336,0.904238,0.444859,-0.173974,-0.251094,-0.284601,-1.193888,1
-0.558582,-2.526787,-2.639549,-2.534943,-1.98423,-1.147275,-0.832261,-0.46428,-0.221683,-0.292237,-0.26101,-0.242228,-0.244998,-0.315334,-0.267944,-0.274507,-0.278502,-0.270327,-0.294961,-0.300911,-0.350273,-0.431517,-0.40978,-0.450003,-0.37842,-0.414852,-0.437854,-0.470882,-0.467819,-0.44448,-0.419317,-0.368222,-0.306999,-0.300418,-0.2654,-0.200008,-0.146619,-0.13337,-0.099056,-0.060936,-0.049252,-0.031064,-0.034744,0.021106,-0.016402,0.009408,-0.090165,0.075522,0.021049,0.027639,0.059466,0.046177,0.075342,0.129486,0.112767,0.211708,0.176913,0.239793,0.229935,0.345896,0.283468,0.331855,0.288774,0.327392,0.281365,0.241427,0.262946,0.241452,0.203413,0.187397,0.165005,0.2237,0.166517,0.176144,0.199621,0.257153,0.307806,0.378405,0.517786,0.613448,0.855945,1.080579,1.324157,1.274328,1.340867,1.052369,0.912843,0.650751,0.541837,0.091918,-0.056136,-0.118281,-0.048679,-0.134857,-0.102362,-0.123156,-0.115164,-0.033933,-0.059556,-0.096043,-0.001777,0.047602,-0.031229,0.129038,0.438178,0.89639,0.898886,0.954554,0.843887,0.70666,0.707388,0.977171,0.488945,1
0.077317,-2.449661,-2.520627,-2.420437,-2.379728,-1.540222,-1.032699,-0.739271,-0.383355,-0.305703,-0.312413,-0.279649,-0.320017,-0.304321,-0.268386,-0.28048,-0.255289,-0.268585,-0.266129,-0.270014,-0.258152,-0.241416,-0.310814,-0.290619,-0.374455,-0.306723,-0.296344,-0.340681,-0.368675,-0.303091,-0.278876,-0.328391,-0.276841,-0.246972,-0.170036,-0.141142,-0.135385,-0.077236,-0.05073,-0.015596,-0.012667,0.009927,-0.01291,-0.010151,0.024086,0.052295,-0.004063,-0.02338,-0.048373,-0.008122,0.007584,0.028114,0.000711,0.051732,0.10819,0.115731,0.160642,0.174508,0.21615,0.238033,0.307665,0.273815,0.304555,0.364836,0.322356,0.321363,0.28691,0.36223,0.264848,0.288825,0.306994,0.27082,0.19805,0.222883,0.252335,0.35401,0.411819,0.524778,0.579708,0.711534,0.795435,1.02264,1.07113,1.039534,0.921951,0.87418,0.768856,0.589814,0.492285,0.201339,0.056553,0.040459,-0.020109,0.001587,0.017543,0.005439,-0.055009,0.021444,0.046987,0.018346,0.089449,0.142331,0.196166,0.437664,0.787622,0.68033,0.760769,0.778515,0.73343,0.404673,0.604899,0.55586,-0.74864,1
-0.786307,-1.965959,-2.29872,-2.527105,-2.376092,-1.742179,-0.983995,-0.710417,-0.178393,-0.003781,-0.158943,-0.220365,-0.104216,-0.106419,-0.156477,-0.206612,-0.1655,-0.233304,-0.24476,-0.276551,-0.242661,-0.209394,-0.177096,-0.151617,-0.201429,-0.219182,-0.250775,-0.194014,-0.206815,-0.20779,-0.203609,-0.188203,-0.192711,-0.181482,-0.071822,0.040568,0.067041,0.017412,0.133704,0.129147,0.132764,0.094567,0.126527,0.061634,0.077712,-0.020859,-0.192171,0.033793,0.045244,0.025967,0.0799,-0.007091,0.006877,-0.003722,0.002941,0.12544,0.139156,0.182402,0.19072,0.227024,0.275215,0.319204,0.360265,0.289472,0.366664,0.352554,0.293697,0.41405,0.392855,0.385638,0.365049,0.32908,0.36492,0.285882,0.277805,0.283097,0.377399,0.499884,0.603722,0.660363,0.78088,1.074047,1.256236,1.233304,1.068488,0.937754,0.868575,0.65725,0.447824,0.339042,0.005277,-0.127386,-0.18929,-0.144191,-0.152024,-0.168086,-0.197342,-0.266041,-0.243957,-0.177165,0.015047,-0.072422,-0.123722,-0.037168,0.506926,1.204351,1.154275,1.013527,0.717123,0.056784,-0.62479,-0.867626,-0.814315,1
-0.240169,-2.22746,-2.681705,-2.633253,-2.508183,-1.63584,-0.739765,-0.532764,0.02912,-0.129129,-0.140682,-0.112706,-0.177587,-0.15629,-0.132848,-0.145651,-0.135772,-0.177162,-0.167652,-0.196635,-0.229741,-0.334352,-0.23578,-0.277248,-0.3087,-0.372505,-0.375229,-0.419814,-0.422918,-0.427964,-0.441412,-0.403346,-0.390334,-0.382288,-0.327062,-0.235032,-0.204495,-0.168556,-0.096457,-0.080472,-0.067271,-0.08054,-0.042976,-0.019088,-0.018759,-0.049555,0.020607,0.02998,0.034997,0.082914,0.081474,0.019797,0.095783,0.134719,0.157075,0.224219,0.192178,0.22135,0.248254,0.259049,0.260144,0.292117,0.181796,0.35973,0.340248,0.305077,0.310852,0.184344,0.229141,0.253319,0.231356,0.240694,0.144901,0.214086,0.170897,0.321905,0.367914,0.403557,0.565621,0.667427,0.788344,0.955544,1.145515,1.148033,1.070232,0.965785,0.844838,0.6395,0.540996,0.251975,0.036503,-0.057003,-0.109051,-0.149981,-0.088197,-0.054264,-0.120328,-0.178715,-0.081493,-0.063577,-0.150446,-0.011315,0.009875,0.071333,0.322965,0.598466,0.778741,0.900992,0.957525,0.986653,0.730077,0.777768,-0.050786,1
-0.878142,-2.369572,-2.762181,-2.748797,-2.038058,-0.935685,-0.677567,-0.235188,-0.248133,-0.176603,-0.212895,-0.220293,-0.196527,-0.157007,-0.010263,-0.049571,-0.156499,-0.200521,-0.061147,-0.073599,-0.113773,0.06548,0.07791,0.039961,0.037904,0.116045,0.065292,0.100914,0.08167,0.127918,0.114535,0.100229,0.142359,0.026156,0.138687,0.145568,0.090616,0.131494,0.217474,0.245448,0.159686,0.195553,0.117055,0.049714,0.11188,0.091638,-0.00863,-0.000444,0.109646,0.139836,0.133091,0.003682,0.005011,0.063365,0.200259,0.150701,0.087969,0.119754,0.123275,0.255276,0.163543,0.226681,0.291497,0.325885,0.365747,0.276706,0.264136,0.193685,0.314375,0.25672,0.2328,0.166702,0.182536,0.165978,0.146536,0.169201,0.201888,0.237951,0.319095,0.404415,0.437525,0.633083,0.930276,1.198013,1.196253,1.18094,0.988423,0.857185,0.693099,0.36203,0.084587,-0.122498,-0.178197,-0.135311,-0.192169,-0.200983,-0.1977,-0.129529,-0.113666,-0.142567,-0.100809,-0.148964,-0.096919,-0.068688,0.266196,0.91769,1.045822,0.478219,-0.24134,-1.076684,-1.199454,-0.870746,-0.611149,1
3.289881,-0.898039,-2.281249,-2.325881,-1.56827,-0.361476,0.00815,0.562984,0.773078,0.724079,0.686217,0.685285,0.563637,0.548595,0.568246,0.545274,0.479696,0.352498,0.371972,0.270731,0.193804,0.190741,0.102609,-0.011647,-0.041944,-0.133401,-0.259766,-0.277412,-0.328426,-0.374096,-0.435067,-0.385596,-0.367769,-0.277836,-0.240565,-0.09405,-0.006866,0.136047,0.210859,0.178115,0.203736,0.298428,0.136881,0.188108,0.217192,0.256679,0.260004,0.191877,0.216398,0.194092,0.106017,0.240057,0.263837,0.300916,0.196284,0.353094,0.31177,0.325083,0.266024,0.408976,0.256092,0.264176,0.241236,0.180175,0.17215,0.15322,0.052568,0.091566,0.068399,-0.009663,-0.004259,-0.120796,-0.003051,-0.044576,-0.116112,-0.241736,-0.061957,-0.139689,-0.020856,0.165256,0.488585,0.445883,0.618734,0.926648,1.1058,0.92305,0.732868,0.565406,0.335187,-0.049631,-0.317235,-0.596901,-0.816179,-0.818692,-0.87669,-0.842459,-0.981679,-0.875571,-0.931322,-0.972768,-0.990856,-0.935828,-1.013927,-1.010223,-0.750844,-0.045489,0.06558,0.148639,0.298691,0.085253,0.202248,0.431637,-1.138654,1
-0.797682,-2.484974,-2.955274,-2.709391,-2.099909,-1.042913,-0.642787,-0.217287,0.156145,0.139,0.132994,0.098709,0.142341,0.091094,0.079926,0.087708,0.087735,-0.016644,-0.004415,-0.005346,-0.067188,-0.155773,-0.159408,-0.189109,-0.203215,-0.238937,-0.325599,-0.313534,-0.343785,-0.317407,-0.311566,-0.261998,-0.237208,-0.160455,-0.141624,-0.106972,-0.008421,0.035729,0.117871,0.065187,0.128721,0.117825,0.134446,0.138075,0.137091,0.178605,0.124357,0.10852,0.156059,0.135135,0.177198,0.145941,0.203037,0.184265,0.236746,0.2336,0.270388,0.310613,0.301565,0.434646,0.402616,0.405713,0.406626,0.418144,0.372353,0.32089,0.314168,0.299433,0.254458,0.2544,0.260238,0.184158,0.217242,0.221577,0.308091,0.409696,0.564562,0.600175,0.672011,0.836185,0.951166,1.095203,1.076284,1.026549,0.839089,0.768879,0.612158,0.395801,0.063433,-0.185331,-0.329166,-0.411425,-0.407467,-0.425193,-0.387033,-0.406447,-0.466258,-0.46266,-0.378362,-0.419311,-0.368976,-0.380164,-0.355594,-0.162276,0.245172,0.521467,0.388464,0.415965,0.432857,0.221,0.259638,0.385318,-0.447963,1
-1.015927,-2.116624,-2.492754,-2.169471,-1.592692,-1.0659,-0.933548,-0.584821,-0.532554,-0.47711,-0.49767,-0.49053,-0.447649,-0.473703,-0.480124,-0.513176,-0.506341,-0.437788,-0.447882,-0.495921,-0.48806,-0.52922,-0.573316,-0.598165,-0.612003,-0.529941,-0.556595,-0.623941,-0.64298,-0.616644,-0.558034,-0.538537,-0.526123,-0.466853,-0.401128,-0.358929,-0.299409,-0.220654,-0.174689,-0.165391,-0.096264,-0.079336,-0.067654,-0.06061,-0.03706,0.005518,-0.042209,0.016762,0.049686,0.074077,0.071304,0.087047,0.148644,0.162577,0.181835,0.288634,0.336258,0.324298,0.384321,0.370304,0.346414,0.361891,0.342406,0.418873,0.355885,0.367922,0.326941,0.362776,0.338178,0.317853,0.309837,0.330493,0.315591,0.299102,0.284594,0.365393,0.322189,0.394753,0.468491,0.654578,0.688705,0.772423,0.914498,1.111854,0.970853,1.006389,0.905365,0.798161,0.618039,0.548316,0.325171,0.161087,0.196239,0.167748,0.137847,0.147505,0.14746,0.144453,0.147741,0.186466,0.133513,0.128446,0.169224,0.199541,0.494071,0.81612,0.825549,0.883702,0.839598,0.800449,0.717322,1.075707,0.670941,1
-1.734165,-1.078144,-1.835025,-2.438485,-2.102877,-1.577784,-0.710042,-0.187465,0.23517,0.665566,0.604471,0.45508,0.403556,0.44105,0.528907,0.578455,0.643114,0.661187,0.722712,0.691227,0.611539,0.802153,0.862013,0.769288,0.578073,0.53624,0.473795,0.460686,0.416694,0.394482,0.122587,0.116966,0.039607,0.10772,-0.239704,-0.13392,-0.13428,-0.219869,-0.264837,0.085385,0.114105,0.168662,0.277552,0.188533,0.226197,0.226807,0.14748,-0.006537,-0.004438,0.048075,-0.187438,-0.187655,-0.200261,-0.146535,-0.172542,-0.169984,-0.179496,-0.189887,-0.258321,-0.345615,-0.280213,-0.263839,-0.210463,-0.299084,-0.203217,-0.176946,-0.259339,-0.147866,-0.212754,-0.172817,-0.134107,-0.251914,-0.275732,-0.285089,-0.360672,-0.132853,-0.313318,-0.165039,-0.140776,-0.041929,-0.24486,-0.163488,-0.125148,-0.111467,-0.107869,-0.05248,0.150275,0.354221,0.478551,0.833664,1.247691,1.313056,1.275253,0.886267,0.625183,0.254892,-0.434627,-0.554604,-0.690144,-0.637027,-0.765553,-0.65728,-0.579624,-0.521282,-0.533746,-0.66547,-0.246389,0.389917,0.458662,0.898632,0.873506,0.804161,0.875266,1
-0.609202,-2.119714,-2.666837,-2.607863,-2.294983,-1.173175,-0.899725,-0.531606,-0.185252,-0.364931,-0.335781,-0.291467,-0.331312,-0.377172,-0.27673,-0.277368,-0.325437,-0.274956,-0.21621,-0.266463,-0.274836,-0.292881,-0.305295,-0.248768,-0.216142,-0.165704,-0.205214,-0.208356,-0.202873,-0.221812,-0.148353,-0.102564,-0.104183,-0.121296,-0.010036,0.029489,0.053668,0.104507,0.005804,0.09627,0.134182,0.16272,0.031075,0.154314,0.123956,0.10189,0.026747,0.101614,0.14221,0.132829,0.14161,0.092236,0.117469,0.135118,0.169902,0.259304,0.244599,0.258834,0.322863,0.412047,0.362041,0.359654,0.353646,0.348272,0.377791,0.382335,0.419739,0.393144,0.292244,0.33605,0.325482,0.27171,0.304495,0.251204,0.249839,0.273051,0.37594,0.369485,0.53135,0.658186,0.818577,1.012686,1.221801,1.320055,1.194385,1.120878,1.018764,0.836478,0.644104,0.407739,0.185886,-0.022606,-0.191535,-0.209216,-0.167491,-0.131537,-0.19211,-0.200651,-0.172202,-0.182785,-0.155129,-0.155601,-0.192863,-0.112092,-0.081164,0.403638,0.927987,0.689894,0.135707,-0.444653,-0.543159,-0.360621,0.040415,1
1.127324,-1.199146,-1.571107,-1.688776,-1.778739,-1.466724,-0.911653,-0.803979,-0.349961,-0.237194,-0.388385,-0.393717,-0.435171,-0.504748,-0.482391,-0.530548,-0.521002,-0.562331,-0.559892,-0.587143,-0.568434,-0.677277,-0.68147,-0.662974,-0.703125,-0.691828,-0.654706,-0.694795,-0.670346,-0.722951,-0.721721,-0.708814,-0.638718,-0.636496,-0.598081,-0.522029,-0.470686,-0.420443,-0.319627,-0.308701,-0.294624,-0.344746,-0.206149,-0.205046,-0.229165,-0.215494,-0.163544,-0.162628,-0.148843,-0.123629,-0.070103,-0.10222,-0.051428,-0.041812,0.03565,0.067713,0.065227,0.088634,0.126828,0.135112,0.191077,0.232247,0.199373,0.264803,0.244102,0.267215,0.283263,0.218465,0.261805,0.259805,0.219314,0.236902,0.330306,0.296237,0.303478,0.36791,0.308799,0.375888,0.478573,0.627697,0.756628,0.847258,0.986864,1.083102,0.987171,0.997554,0.944979,0.89757,0.769404,0.603168,0.411907,0.330417,0.363345,0.3749,0.352103,0.376164,0.421372,0.501812,0.485639,0.428522,0.39513,0.376473,0.355497,0.395483,0.622756,0.958528,0.917022,0.996821,1.05806,0.865516,0.9053,1.022917,0.002134,1
