@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
-3.383643,6.442137,-0.208793,4.94084,7.133374,-4.196525,-5.376507,-5.350883,3
-3.462464,6.368819,-0.153178,5.118548,6.963783,-4.069355,-5.387519,-5.378634,3
-3.401021,6.372823,-1.319868,5.939535,7.125212,-4.128025,-5.308027,-5.280629,3
-3.518687,6.61464,-1.255622,5.802748,7.068856,-4.090737,-5.314188,-5.30701,3
-3.353856,6.394631,-0.259085,5.168788,6.906288,-4.065571,-5.401912,-5.389282,3
-3.324787,6.362419,-0.279548,5.191746,6.964583,-4.062805,-5.438228,-5.413381,3
-3.510525,6.730938,-0.14854,4.91015,6.926689,-4.22113,-5.344864,-5.342718,3
-3.41009,6.85389,-0.907617,5.524815,6.736681,-4.003317,-5.392333,-5.40203,3
-3.210911,5.861518,0.577162,5.295091,6.730012,-4.082244,-5.598714,-5.571913,3
-3.580882,6.820833,-1.208857,5.351165,7.143152,-4.092654,-5.221331,-5.211428,3
-3.489895,6.780746,-0.662186,5.260215,6.970802,-4.110615,-5.376858,-5.372208,3
-3.447922,6.728231,-0.869416,5.230839,7.112691,-4.101745,-5.330787,-5.321892,3
-3.3678,6.33059,-0.319072,5.71731,6.603702,-3.950905,-5.501094,-5.512732,3
-3.409522,6.562808,-0.077704,5.176854,6.55594,-3.943137,-5.429327,-5.435913,3
-3.608352,6.748539,-1.390877,6.023429,6.856291,-4.131851,-5.249005,-5.248174,3
-3.342839,6.320269,1.18105,3.461981,7.1876,-4.127358,-5.36289,-5.317815,3
-3.419234,6.870494,-1.377489,5.574907,7.017971,-4.102507,-5.285787,-5.278354,3
-3.387231,6.788959,-1.100147,5.273907,6.935829,-4.001787,-5.254091,-5.255439,3
-3.49043,6.892056,-0.118808,4.294655,7.1692,-4.173576,-5.298119,-5.274979,3
-3.547274,6.547865,-0.064322,5.001353,6.908755,-4.084981,-5.381838,-5.379559,3
-3.314601,6.11153,0.377658,4.251964,7.205143,-4.148591,-5.269705,-5.213398,3
-3.482678,6.728253,-0.945685,5.373781,7.208045,-4.053411,-5.408138,-5.420167,2
-3.490055,6.720653,-0.031851,4.513046,7.065718,-4.10021,-5.349274,-5.328028,3
-3.275821,6.438526,1.039643,3.67269,6.793284,-4.0505,-5.333152,-5.284671,3
-3.582361,6.988785,-1.0448,5.376259,7.005674,-4.081435,-5.328298,-5.333823,3
-3.441237,6.63728,-0.085247,4.975497,6.821358,-4.122565,-5.393844,-5.391242,3
-3.359351,6.295037,-0.674112,5.780495,6.943734,-4.036826,-5.477747,-5.471229,3
-3.55968,6.610026,-0.587291,5.384602,6.856973,-3.939337,-5.37776,-5.387533,3
-3.41042,6.420224,-0.588636,5.192483,7.043474,-3.975619,-5.34266,-5.338846,3
-3.553604,7.401692,0.614723,3.567349,6.63601,-4.139634,-5.281431,-5.245105,3
-3.683398,6.971821,-0.814712,5.034035,7.061373,-4.039907,-5.261215,-5.267996,3
-3.683498,7.527415,1.478407,2.038169,7.65383,-4.404947,-5.33571,-5.273665,3
-3.565983,6.469981,-1.521779,6.170224,7.180094,-4.066997,-5.328603,-5.336938,3
-3.46938,6.683747,-1.18703,5.743697,7.04369,-4.060146,-5.373,-5.381576,3
-3.397019,6.360317,-0.894641,5.747024,7.140106,-4.084043,-5.436011,-5.435733,3
-3.594393,6.759007,-0.785677,5.303367,6.980755,-4.074854,-5.29008,-5.298124,3
-3.584045,6.656024,-1.355579,5.839884,7.100225,-4.115858,-5.273821,-5.266829,3
-3.307171,5.91619,-0.077059,5.743109,6.736246,-4.056442,-5.488595,-5.466278,3
-3.405216,6.23015,0.125969,4.63916,7.123946,-4.053144,-5.347943,-5.312922,3
-3.358392,6.440968,-0.89495,5.431411,7.076789,-4.072083,-5.323719,-5.300023,3
-3.271002,6.201871,-0.400837,5.152738,7.155241,-4.160369,-5.361271,-5.316371,3
-3.434096,6.796225,-0.811544,5.146454,7.03299,-4.078921,-5.325527,-5.325582,3
-3.538125,6.554546,-0.186959,5.055296,6.913984,-4.093933,-5.353398,-5.351412,3
-3.477552,6.779648,-1.394084,5.750674,7.122093,-4.185364,-5.301985,-5.293432,3
-3.369512,6.729781,-1.22544,5.660844,6.981552,-4.074763,-5.357716,-5.344746,3
-3.347688,6.506622,0.51698,4.625216,6.794115,-4.231383,-5.445047,-5.418814,3
-3.448934,5.937793,1.146571,4.631608,6.89224,-4.21583,-5.484892,-5.458556,3
-3.606451,6.831886,-1.105382,6.158035,6.461393,-4.103889,-5.307182,-5.328409,3
-3.378099,6.665745,-0.087603,4.77613,7.034784,-4.249162,-5.39321,-5.368586,2
-3.538235,7.084486,-1.120333,5.100243,7.023234,-4.022675,-5.264459,-5.262261,3
-3.342261,6.19182,0.699717,4.365341,7.147851,-4.138874,-5.4792,-5.444393,3
-3.347732,6.467392,0.111723,4.689841,6.888239,-4.082007,-5.384007,-5.343449,3
-3.563526,6.796961,-1.096192,5.315478,7.065263,-4.014898,-5.253244,-5.249844,3
-3.497211,6.680482,-0.767171,5.434568,6.858446,-4.177687,-5.278204,-5.253222,3
-3.509787,6.66529,-1.366205,5.899631,6.995303,-4.123873,-5.285014,-5.275347,3
-3.443524,6.730784,-1.014888,5.44681,7.107623,-4.114854,-5.353277,-5.358674,3
-3.544968,6.382667,-0.633719,5.577813,7.130948,-4.159333,-5.380028,-5.373379,3
-3.237447,7.235411,-1.458283,4.376084,7.491165,-4.059067,-5.192283,-5.155581,3
-3.306709,6.580989,-0.857672,5.528644,6.904568,-4.096817,-5.386137,-5.366867,3
-3.341983,6.094705,-1.07738,6.106976,7.077848,-4.056644,-5.410064,-5.393459,3
-3.177974,6.130604,-0.315157,5.237498,7.013728,-4.08419,-5.424057,-5.380453,3
-3.458014,6.132959,0.618076,4.285996,7.159882,-4.106825,-5.334896,-5.297179,3
-3.354381,6.148878,-0.134085,5.299098,6.82772,-4.125696,-5.33939,-5.322143,3
-3.464418,6.745395,1.007433,3.229673,7.134183,-4.019137,-5.324932,-5.308197,3
-3.453704,6.491388,-0.305862,4.981534,7.084358,-4.096295,-5.354038,-5.347382,3
-3.581399,6.906737,-0.925086,5.011626,7.271555,-4.06844,-5.309607,-5.305386,3
-3.416355,6.310444,-0.045774,5.005708,7.037665,-4.110851,-5.401464,-5.379374,3
-3.476839,6.982663,-0.70461,5.149396,6.934244,-4.21306,-5.348709,-5.323085,3
-3.605858,6.526466,-1.334166,5.892631,7.321099,-4.187627,-5.30947,-5.303073,3
-3.461141,6.46571,-0.118019,4.982219,6.900366,-4.027702,-5.372927,-5.368507,3
-3.562989,7.075398,-1.533907,5.644488,6.896125,-4.078568,-5.223469,-5.217078,3
-3.454446,6.858259,-0.968432,5.67831,6.475719,-3.844955,-5.363526,-5.380928,3
-3.557981,6.862482,-0.827727,5.400415,6.986604,-4.204669,-5.329014,-5.330112,3
-3.629699,6.660496,-0.851324,5.577479,7.055711,-4.129886,-5.340323,-5.342454,3
-3.678736,6.7789,-1.12982,5.5757,7.150624,-4.178108,-5.252131,-5.26643,3
-3.424201,6.168445,0.820911,4.28827,6.86079,-4.07272,-5.33443,-5.307064,3
-3.436715,6.561745,0.015307,4.766929,6.989525,-4.072275,-5.42579,-5.398726,3
-3.393217,6.342785,0.586409,4.462959,6.752338,-4.063189,-5.361631,-5.326455,3
-3.582092,6.910591,-1.653745,5.742619,7.166018,-4.022578,-5.271859,-5.288956,3
-3.415007,6.92803,-0.310436,4.524823,6.878004,-4.015181,-5.299906,-5.290327,3
-3.093366,7.812955,3.113691,1.899126,4.787604,-3.88089,-5.339136,-5.299985,3
-3.57488,6.663445,-1.138228,5.573987,7.184393,-4.14396,-5.284811,-5.279947,3
-3.335497,6.143374,-1.253774,5.956506,7.314092,-4.150852,-5.353711,-5.320139,3
-3.332038,6.612961,0.108,4.578542,6.972698,-4.157195,-5.405958,-5.377008,3
-2.646717,6.438852,0.568788,2.663816,8.375022,-2.322107,-6.03003,-7.047625,2
-2.565002,6.66171,-1.491116,6.200458,7.377336,-2.435064,-6.445339,-7.302983,2
-2.914724,7.059457,0.093415,3.664937,7.792254,-1.892665,-6.997529,-6.805145,2
-2.833922,6.432601,0.357705,4.145786,7.777549,-1.902764,-9.168644,-4.808311,2
-3.329469,6.806887,-1.134209,4.703526,7.665362,-2.056651,-7.672427,-4.983019,3
-3.065689,6.899543,-1.105471,5.180294,7.727965,-1.489386,-8.507467,-5.63979,3
-2.792005,7.15027,-2.580102,5.428563,8.276545,-1.504589,-7.694641,-6.284042,3
-2.614355,6.395067,-1.719698,5.353359,8.457234,-1.905237,-6.655262,-7.311108,2
-2.993161,6.041633,-0.676355,4.804537,8.42538,-1.688275,-7.665785,-6.247973,3
-3.187579,7.379509,0.035066,4.163157,7.504672,-2.330534,-7.009616,-6.554676,3
-2.475674,6.886262,2.045052,2.53406,7.330069,-2.237592,-7.536252,-6.545925,3
-3.573474,6.531766,-0.853389,4.99218,8.017202,-1.403889,-7.471575,-6.238821,2
-2.598601,6.204505,1.039689,3.925782,7.381478,-1.51406,-7.84684,-6.591954,2
-2.818911,7.493744,-0.752734,3.464761,7.954821,-1.718591,-7.332558,-6.290533,2
-3.324782,7.56008,-1.643422,3.588131,8.35038,-1.766046,-6.114736,-6.649605,3
-3.41656,7.258073,-1.973914,4.852448,7.939219,-2.218445,-6.222173,-6.218647,2
-2.621593,6.748716,0.746299,4.457057,6.734718,-2.011983,-7.635169,-6.418045,2
-2.545514,6.836628,1.260728,3.225925,7.639105,-1.497147,-7.404535,-7.51519,2
-3.355511,7.51402,-3.607724,5.414234,8.354851,-2.390386,-6.240401,-5.689082,2
-2.519421,7.563533,-0.124804,3.167964,7.627512,-1.649083,-7.805419,-6.260282,2
-3.83387,7.215139,-1.629376,4.500961,7.222388,-3.062202,-6.169979,-4.243061,2
-3.382808,7.207705,-2.063604,5.112409,8.048383,-2.062032,-6.603811,-6.256242,2
