@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute target {1,2,3}

@data
0.571508,0.58066,0.585008,0.582316,0.568841,0.548882,0.51754,0.47615,0.428263,0.379729,0.332224,0.285977,0.242945,0.206499,0.176124,0.153386,0.13229,0.111423,0.090808,0.074965,0.06205,0.050524,0.038636,0.019735,-0.000578,-0.022398,-0.04751,-0.073577,-0.104511,-0.139064,-0.180127,1
0.582038,0.586045,0.590135,0.585118,0.571024,0.548135,0.519797,0.489757,0.456286,0.412949,0.366251,0.316197,0.264587,0.215227,0.172109,0.128579,0.086226,0.043834,-0.001047,-0.044376,-0.083301,-0.119374,-0.15296,-0.18072,-0.201951,-0.216286,-0.22506,-0.230247,-0.235367,-0.243765,-0.255182,1
0.524011,0.537992,0.548549,0.552112,0.546422,0.532351,0.506014,0.469389,0.421364,0.367229,0.312209,0.259446,0.208899,0.162942,0.123169,0.089238,0.060706,0.034687,0.008275,-0.01632,-0.040272,-0.063924,-0.086672,-0.104476,-0.116114,-0.123477,-0.128874,-0.1346,-0.144072,-0.153982,-0.166504,2
0.53685,0.545529,0.556471,0.560151,0.552999,0.535364,0.50681,0.470973,0.42729,0.378117,0.331197,0.281246,0.230091,0.185295,0.14667,0.115288,0.090848,0.069438,0.047119,0.025487,0.001355,-0.022458,-0.043353,-0.06147,-0.07371,-0.08417,-0.092169,-0.099075,-0.10672,-0.117598,-0.131886,2
0.507546,0.521419,0.529846,0.529903,0.517833,0.494327,0.461044,0.420095,0.374596,0.330765,0.286657,0.245062,0.206196,0.176332,0.155282,0.142803,0.142527,0.142967,0.144704,0.149089,0.150865,0.149127,0.140279,0.122625,0.095993,0.062732,0.024333,-0.013797,-0.053341,-0.093739,-0.136435,2
0.531801,0.545723,0.55689,0.560502,0.553839,0.537802,0.506894,0.466028,0.420752,0.368276,0.315532,0.265848,0.218786,0.174621,0.137247,0.102801,0.072473,0.045234,0.018038,-0.009212,-0.033073,-0.05718,-0.077877,-0.093838,-0.104591,-0.109944,-0.118741,-0.127542,-0.138186,-0.14926,-0.164298,2
0.473646,0.496121,0.51379,0.522051,0.517847,0.505558,0.478766,0.440323,0.390357,0.336208,0.283253,0.236518,0.19367,0.15739,0.126979,0.101086,0.080698,0.060177,0.037351,0.0164,-0.00613,-0.027676,-0.045496,-0.060222,-0.071733,-0.078562,-0.08294,-0.088362,-0.093465,-0.098416,-0.108445,3
0.55871,0.56507,0.570237,0.568851,0.557605,0.536255,0.508394,0.472407,0.429021,0.381755,0.329366,0.27639,0.225843,0.180413,0.136892,0.098278,0.066728,0.037545,0.01175,-0.009745,-0.027551,-0.047374,-0.066226,-0.082013,-0.096267,-0.106891,-0.118094,-0.132277,-0.149398,-0.167018,-0.188736,2
0.523822,0.543267,0.559509,0.567503,0.565014,0.550367,0.525098,0.491071,0.449586,0.398062,0.335729,0.277239,0.222883,0.172337,0.12587,0.085996,0.053739,0.027619,0.007691,-0.013463,-0.03263,-0.054685,-0.077202,-0.097198,-0.115135,-0.127891,-0.135577,-0.143143,-0.151234,-0.157913,-0.164365,2
0.520886,0.534196,0.547681,0.55324,0.55013,0.537637,0.513641,0.477563,0.431608,0.379325,0.325478,0.272539,0.222713,0.177316,0.137368,0.103805,0.07889,0.057207,0.036293,0.013686,-0.006871,-0.027416,-0.0453,-0.059907,-0.069767,-0.078903,-0.087733,-0.098166,-0.109706,-0.121567,-0.135916,2
0.50109,0.516248,0.527795,0.530546,0.522454,0.502615,0.470123,0.430936,0.389576,0.347005,0.306258,0.266749,0.224152,0.183351,0.146929,0.119924,0.098856,0.079164,0.060458,0.038965,0.019734,0.000437,-0.016169,-0.032147,-0.045544,-0.05813,-0.069476,-0.080701,-0.09187,-0.104143,-0.11817,2
0.486856,0.503388,0.516675,0.521197,0.518439,0.505712,0.48108,0.443434,0.395422,0.342134,0.286043,0.231907,0.181211,0.135122,0.097187,0.068329,0.051727,0.038235,0.022254,0.007918,-0.00834,-0.024282,-0.038999,-0.05581,-0.067863,-0.075499,-0.082416,-0.088561,-0.094765,-0.101056,-0.109378,2
0.521331,0.537855,0.55029,0.552387,0.549484,0.536439,0.51582,0.481399,0.435447,0.382897,0.331117,0.28509,0.240126,0.198513,0.163697,0.135969,0.113159,0.090504,0.066267,0.042129,0.011511,-0.020244,-0.051134,-0.076025,-0.093675,-0.103617,-0.107348,-0.110718,-0.113923,-0.12093,-0.130162,2
0.556802,0.562764,0.568793,0.569635,0.560014,0.540142,0.510448,0.47119,0.42575,0.377536,0.329061,0.281307,0.234914,0.191662,0.153698,0.122058,0.090398,0.060276,0.029999,0.003305,-0.022573,-0.046413,-0.068375,-0.083442,-0.095054,-0.103444,-0.112146,-0.126076,-0.140219,-0.156288,-0.176338,2
0.50324,0.52253,0.536615,0.542352,0.535143,0.517135,0.486655,0.445959,0.397112,0.342726,0.289698,0.240562,0.190615,0.150238,0.118743,0.092457,0.069759,0.048299,0.023948,0.000517,-0.019467,-0.037577,-0.057151,-0.073524,-0.089992,-0.09826,-0.103544,-0.107071,-0.111439,-0.118852,-0.12809,2
0.567703,0.57755,0.588175,0.591011,0.580998,0.561338,0.530003,0.489941,0.437655,0.379768,0.320934,0.266312,0.215576,0.172888,0.138531,0.112313,0.092342,0.074958,0.057829,0.040919,0.019577,-0.004707,-0.027091,-0.051229,-0.075434,-0.094805,-0.111376,-0.128787,-0.146357,-0.165155,-0.185543,2
0.582316,0.590115,0.595527,0.591556,0.577462,0.554669,0.524026,0.483113,0.435589,0.386338,0.33556,0.285737,0.238935,0.197664,0.161448,0.129247,0.099747,0.071031,0.042441,0.016712,-0.009367,-0.034582,-0.054728,-0.071043,-0.084478,-0.097307,-0.113494,-0.130444,-0.152637,-0.178896,-0.210476,1
0.494296,0.516578,0.534758,0.544645,0.541638,0.527925,0.500122,0.46417,0.418269,0.367048,0.313355,0.262884,0.216706,0.175068,0.139658,0.110711,0.08985,0.068528,0.045199,0.023575,-0.000691,-0.023851,-0.046103,-0.066068,-0.081693,-0.089407,-0.095978,-0.100582,-0.107309,-0.112701,-0.120522,2
0.467686,0.491052,0.50868,0.515946,0.512592,0.49681,0.472479,0.434695,0.385563,0.332435,0.280458,0.233539,0.190822,0.148904,0.11445,0.087097,0.071353,0.054017,0.034744,0.013852,-0.003915,-0.025186,-0.050882,-0.074119,-0.093314,-0.103315,-0.105008,-0.107179,-0.106341,-0.106768,-0.107879,2
0.540527,0.55907,0.571755,0.573689,0.564865,0.543655,0.509263,0.468486,0.413563,0.354091,0.299211,0.251325,0.206191,0.170532,0.14338,0.121299,0.106879,0.091021,0.072213,0.049584,0.022838,-0.006713,-0.037669,-0.065709,-0.089216,-0.105963,-0.118802,-0.130535,-0.142552,-0.154376,-0.169071,2
0.52715,0.539578,0.549192,0.552165,0.54585,0.528446,0.501198,0.463233,0.416606,0.365643,0.314298,0.26579,0.220624,0.179922,0.143397,0.113183,0.08932,0.065745,0.040849,0.016984,-0.009017,-0.031543,-0.050577,-0.06386,-0.074558,-0.082517,-0.089871,-0.098428,-0.108073,-0.118932,-0.13229,2
0.566382,0.574592,0.581852,0.580744,0.571795,0.551639,0.523156,0.487703,0.445136,0.398193,0.349741,0.302696,0.2577,0.220653,0.18901,0.163804,0.139434,0.112155,0.083966,0.05761,0.031871,0.010313,-0.005683,-0.019831,-0.035522,-0.046926,-0.062388,-0.079488,-0.100733,-0.124319,-0.150011,1
0.553063,0.563823,0.571271,0.569533,0.55921,0.539273,0.506762,0.465513,0.416957,0.366325,0.31529,0.264257,0.21494,0.173204,0.136613,0.10679,0.080072,0.057537,0.034215,0.009897,-0.012302,-0.032653,-0.054897,-0.074206,-0.088885,-0.100662,-0.1115,-0.12204,-0.133772,-0.14688,-0.163469,1
0.507078,0.522564,0.533528,0.535877,0.527349,0.509342,0.480623,0.441372,0.394724,0.341831,0.288946,0.236898,0.187934,0.14541,0.108208,0.076067,0.049444,0.026409,0.00477,-0.015402,-0.036992,-0.060212,-0.080592,-0.100132,-0.115585,-0.124093,-0.127948,-0.12991,-0.132322,-0.137533,-0.146891,3
0.508073,0.52144,0.53016,0.535619,0.533112,0.526026,0.505798,0.471615,0.42625,0.373352,0.319133,0.26765,0.218053,0.173694,0.130636,0.09789,0.071997,0.049105,0.025945,0.002327,-0.0237,-0.048858,-0.074604,-0.097983,-0.115936,-0.12906,-0.140982,-0.152042,-0.155657,-0.155372,-0.154596,2
0.562035,0.572592,0.578653,0.579356,0.567496,0.550718,0.521271,0.481032,0.43248,0.378596,0.326653,0.275455,0.2285,0.183759,0.14419,0.115597,0.093738,0.075621,0.057775,0.040728,0.02758,0.008902,-0.017608,-0.054137,-0.094844,-0.127824,-0.149624,-0.161266,-0.168273,-0.171417,-0.177002,1
0.489502,0.505162,0.514959,0.517656,0.51185,0.491843,0.467908,0.43609,0.395957,0.35532,0.315785,0.278608,0.245149,0.213306,0.184605,0.157015,0.125621,0.092762,0.057359,0.018702,-0.020246,-0.058567,-0.092398,-0.11426,-0.125676,-0.126817,-0.12126,-0.113718,-0.104794,-0.096857,-0.096344,2
0.524358,0.539994,0.554336,0.559729,0.553757,0.53907,0.511429,0.474512,0.430438,0.376576,0.316792,0.259003,0.205156,0.15524,0.111046,0.072083,0.035342,0.000202,-0.03183,-0.064697,-0.0943,-0.117258,-0.136683,-0.148482,-0.158483,-0.16335,-0.165586,-0.168639,-0.172781,-0.176117,-0.181402,2
0.478874,0.497205,0.515929,0.527349,0.52821,0.517747,0.495658,0.462161,0.415795,0.361476,0.304228,0.245824,0.192259,0.145964,0.107286,0.080297,0.061007,0.047774,0.037783,0.031774,0.027054,0.025277,0.019973,0.012089,0.001108,-0.012428,-0.029724,-0.046959,-0.06592,-0.085623,-0.106464,3
0.524704,0.53888,0.546709,0.54954,0.542843,0.524885,0.495205,0.454936,0.407337,0.357129,0.308154,0.261026,0.216024,0.175794,0.141397,0.114143,0.089368,0.06776,0.049599,0.034975,0.021375,0.009916,-0.000854,-0.011557,-0.024938,-0.04063,-0.057672,-0.077673,-0.100137,-0.125943,-0.152127,1
0.587473,0.594812,0.598563,0.59519,0.582528,0.558616,0.528345,0.488902,0.441809,0.391995,0.339622,0.28828,0.238655,0.193111,0.151222,0.117104,0.088479,0.061387,0.031485,0.001149,-0.02886,-0.056278,-0.082015,-0.10711,-0.127185,-0.143536,-0.156921,-0.169446,-0.182911,-0.196533,-0.213405,2
0.515267,0.532311,0.543425,0.54861,0.54192,0.527722,0.500065,0.462911,0.413118,0.357933,0.304648,0.254996,0.207401,0.16611,0.132092,0.102943,0.081187,0.062403,0.041895,0.017462,-0.011676,-0.04055,-0.06877,-0.098996,-0.121335,-0.132677,-0.136072,-0.14078,-0.143834,-0.148643,-0.155588,2
0.553368,0.563111,0.567914,0.566399,0.556328,0.534816,0.501307,0.457205,0.406807,0.353224,0.299949,0.247956,0.202725,0.161974,0.131286,0.106606,0.089612,0.070991,0.053847,0.033821,0.011461,-0.008513,-0.027078,-0.046594,-0.064537,-0.081291,-0.0966,-0.113082,-0.129261,-0.148073,-0.168666,2
0.479955,0.504663,0.523112,0.530808,0.526849,0.509128,0.47607,0.430805,0.376989,0.32291,0.272079,0.226775,0.187942,0.157196,0.135546,0.118231,0.104722,0.091124,0.078719,0.062356,0.038269,0.010817,-0.016843,-0.036875,-0.052952,-0.059573,-0.061113,-0.063669,-0.068012,-0.072291,-0.080106,2
0.459918,0.48101,0.501919,0.514755,0.515897,0.50754,0.489268,0.45824,0.414505,0.363526,0.311422,0.259459,0.20962,0.165478,0.127219,0.096159,0.070623,0.047959,0.027211,0.006154,-0.013255,-0.031758,-0.049676,-0.064099,-0.073958,-0.080909,-0.086271,-0.091129,-0.096552,-0.104425,-0.114776,3
0.457726,0.480612,0.499735,0.509606,0.509599,0.497641,0.471297,0.432766,0.385022,0.332453,0.279533,0.226977,0.179035,0.13749,0.107197,0.082188,0.061398,0.044064,0.026188,0.00689,-0.015837,-0.038486,-0.058107,-0.071948,-0.082378,-0.08675,-0.089267,-0.091933,-0.094576,-0.097461,-0.102112,2
0.579265,0.589438,0.596335,0.596809,0.585592,0.563537,0.527902,0.483269,0.429308,0.371273,0.313646,0.259121,0.207549,0.159005,0.121907,0.090838,0.059446,0.025835,-0.008886,-0.043091,-0.076844,-0.110846,-0.144175,-0.172152,-0.193735,-0.208074,-0.214817,-0.2201,-0.223272,-0.229507,-0.238814,2
0.505611,0.52382,0.536926,0.54644,0.544323,0.529334,0.503896,0.46672,0.420083,0.365195,0.311931,0.262067,0.215616,0.171768,0.134721,0.103993,0.075944,0.051471,0.024537,-0.006525,-0.034776,-0.059577,-0.079907,-0.096789,-0.109504,-0.114939,-0.121439,-0.125033,-0.127276,-0.131816,-0.138828,1
0.519562,0.529754,0.536772,0.538065,0.532656,0.521293,0.498285,0.467672,0.432993,0.389567,0.343923,0.296639,0.252293,0.20919,0.169371,0.131777,0.098885,0.071161,0.051184,0.031414,0.011367,-0.012162,-0.03521,-0.05313,-0.067808,-0.078479,-0.087618,-0.097538,-0.107468,-0.117682,-0.13085,2
0.551524,0.561108,0.568383,0.56737,0.556032,0.535461,0.504313,0.460088,0.408263,0.355347,0.30129,0.249528,0.201951,0.158809,0.121783,0.091645,0.070915,0.05304,0.035379,0.021022,0.008168,-0.005822,-0.025213,-0.041877,-0.055666,-0.066253,-0.080241,-0.093575,-0.110422,-0.12776,-0.150274,1
0.574259,0.578701,0.578092,0.57079,0.554565,0.5298,0.496869,0.456785,0.409545,0.358681,0.309174,0.258325,0.214064,0.176032,0.145472,0.120368,0.099863,0.081677,0.067753,0.057777,0.045978,0.033942,0.019946,0.01023,-0.001668,-0.017662,-0.037597,-0.062199,-0.089977,-0.119725,-0.153284,1
0.464772,0.483997,0.502294,0.51277,0.511184,0.500731,0.479895,0.445993,0.402135,0.349994,0.296877,0.245314,0.196023,0.150082,0.113504,0.083149,0.059936,0.039915,0.021346,0.004075,-0.014662,-0.032024,-0.047836,-0.059198,-0.069517,-0.075631,-0.079484,-0.083122,-0.087069,-0.091328,-0.097261,3
0.595755,0.597795,0.596663,0.588752,0.576184,0.553629,0.52248,0.484992,0.441087,0.39389,0.342796,0.292424,0.245111,0.20055,0.16238,0.127877,0.097941,0.070933,0.045886,0.018912,-0.006511,-0.031501,-0.053081,-0.071901,-0.087299,-0.102538,-0.118281,-0.133861,-0.152962,-0.177033,-0.203217,1
0.566517,0.577179,0.584092,0.581717,0.56869,0.547409,0.519188,0.482671,0.440076,0.392821,0.347156,0.300895,0.253818,0.212914,0.174442,0.137817,0.106773,0.07617,0.049451,0.02461,0.006305,-0.006655,-0.019502,-0.032605,-0.048062,-0.064042,-0.079011,-0.097597,-0.11803,-0.139754,-0.16551,1
0.476699,0.496877,0.514373,0.522104,0.522487,0.512711,0.491912,0.457845,0.412509,0.359282,0.305389,0.252194,0.202704,0.16041,0.125622,0.095495,0.07357,0.053151,0.032152,0.011327,-0.008918,-0.02808,-0.045477,-0.057534,-0.066906,-0.072538,-0.077204,-0.083045,-0.090228,-0.097629,-0.108004,2
0.477561,0.497481,0.516166,0.527321,0.526207,0.513529,0.489057,0.453621,0.408495,0.357721,0.305412,0.254176,0.206744,0.163998,0.128734,0.100586,0.078879,0.058235,0.037602,0.015924,-0.003627,-0.022769,-0.037791,-0.050562,-0.058339,-0.065499,-0.074091,-0.082027,-0.091313,-0.100522,-0.1111,2
0.501139,0.512888,0.521435,0.52062,0.509058,0.485284,0.450434,0.407285,0.358202,0.305827,0.25445,0.20544,0.160528,0.122865,0.094111,0.075193,0.067024,0.063569,0.060275,0.058849,0.053996,0.048928,0.04157,0.03196,0.018936,0.00169,-0.016242,-0.036302,-0.056956,-0.07889,-0.104584,2
0.482179,0.50094,0.518209,0.52508,0.522825,0.507841,0.480054,0.437974,0.386194,0.329933,0.273358,0.222377,0.17591,0.137886,0.111176,0.091294,0.075781,0.060162,0.045794,0.028182,0.008446,-0.011862,-0.029162,-0.045419,-0.056215,-0.063976,-0.069223,-0.073869,-0.078088,-0.082435,-0.086851,3
0.494873,0.510573,0.525251,0.535339,0.533083,0.518674,0.493467,0.462646,0.423224,0.374708,0.323712,0.271914,0.223025,0.176708,0.135735,0.101406,0.074181,0.050181,0.027981,0.004557,-0.018228,-0.042439,-0.065494,-0.085404,-0.099145,-0.10733,-0.111383,-0.112596,-0.116633,-0.122528,-0.131806,3
0.536877,0.547422,0.554278,0.552052,0.539799,0.517052,0.483807,0.440497,0.389296,0.336065,0.284873,0.237168,0.191536,0.150472,0.113874,0.084643,0.062476,0.043349,0.020921,-0.002993,-0.028869,-0.057255,-0.085796,-0.109099,-0.127764,-0.141471,-0.151621,-0.159082,-0.165506,-0.173416,-0.183051,3
0.497054,0.519836,0.53968,0.546914,0.53928,0.519647,0.484923,0.440133,0.388206,0.334596,0.283032,0.237467,0.195718,0.164107,0.138942,0.122969,0.115216,0.10741,0.09715,0.086043,0.074273,0.056501,0.037079,0.019811,0.002324,-0.016089,-0.035015,-0.05315,-0.072203,-0.091967,-0.110392,2
0.622168,0.620449,0.617647,0.609876,0.592996,0.568835,0.536098,0.49597,0.448617,0.397567,0.346785,0.296169,0.246713,0.201246,0.161991,0.129344,0.09856,0.067947,0.038785,0.009228,-0.021229,-0.048049,-0.069545,-0.090012,-0.105465,-0.120871,-0.136916,-0.15514,-0.172521,-0.19189,-0.214491,1
0.527664,0.542053,0.555583,0.560465,0.557323,0.543418,0.515424,0.475452,0.424181,0.368839,0.315666,0.265296,0.217966,0.17122,0.129071,0.093109,0.064589,0.04599,0.028891,0.013264,-0.000706,-0.014165,-0.028047,-0.040792,-0.05428,-0.06774,-0.081652,-0.095697,-0.111024,-0.127596,-0.146351,2
0.590612,0.59211,0.589554,0.583965,0.569952,0.546073,0.516803,0.479318,0.437454,0.390888,0.342228,0.292832,0.243022,0.193614,0.151132,0.115231,0.087496,0.066386,0.045168,0.023527,0.001261,-0.017571,-0.036323,-0.051989,-0.06686,-0.081054,-0.097565,-0.117036,-0.138539,-0.161398,-0.189275,1
0.526754,0.54119,0.553646,0.557554,0.54985,0.530423,0.498355,0.456335,0.406947,0.355231,0.301448,0.24706,0.199645,0.159544,0.127066,0.101946,0.080146,0.059643,0.038771,0.016412,-0.00461,-0.024703,-0.050728,-0.072824,-0.08846,-0.098835,-0.105913,-0.114067,-0.120916,-0.130758,-0.141631,2
0.553856,0.566479,0.575573,0.577041,0.567672,0.548418,0.520015,0.479934,0.433379,0.379341,0.326528,0.273846,0.223175,0.177587,0.137379,0.10591,0.079995,0.053481,0.026438,-0.000429,-0.030368,-0.060515,-0.088111,-0.112757,-0.13387,-0.147335,-0.15823,-0.167729,-0.176321,-0.184154,-0.194486,2
0.564239,0.57241,0.573393,0.569099,0.554687,0.534882,0.513144,0.48124,0.442423,0.39981,0.356318,0.315868,0.272258,0.230188,0.192854,0.158895,0.128215,0.094746,0.057576,0.019532,-0.021148,-0.059069,-0.097135,-0.133627,-0.165725,-0.189475,-0.204531,-0.212642,-0.217052,-0.220869,-0.225534,2
0.541552,0.553412,0.559695,0.562113,0.558179,0.542852,0.517705,0.480107,0.432611,0.378234,0.324053,0.271992,0.221147,0.172211,0.131341,0.097592,0.067857,0.040333,0.011317,-0.017911,-0.050213,-0.083601,-0.111899,-0.137493,-0.155293,-0.168863,-0.174736,-0.177159,-0.176552,-0.175459,-0.175182,2
0.493186,0.508943,0.523647,0.531001,0.527105,0.511598,0.489555,0.455713,0.412165,0.360646,0.306817,0.253843,0.202673,0.157794,0.120178,0.09087,0.066214,0.043846,0.025374,0.007217,-0.011111,-0.027588,-0.0426,-0.056751,-0.067718,-0.076717,-0.082745,-0.090724,-0.099521,-0.10936,-0.12159,3
0.523429,0.535395,0.544119,0.544442,0.535373,0.515909,0.485835,0.447319,0.400769,0.348766,0.295071,0.244015,0.197166,0.155198,0.121722,0.094366,0.074581,0.059126,0.042981,0.027154,0.012698,-0.002752,-0.017326,-0.030868,-0.042672,-0.056695,-0.072422,-0.088863,-0.106029,-0.124585,-0.145214,2
0.456486,0.478295,0.495461,0.504579,0.498636,0.482396,0.450858,0.409185,0.362061,0.311461,0.261085,0.210432,0.161773,0.116755,0.081585,0.056053,0.039932,0.030247,0.024163,0.017349,0.009831,0.002128,-0.010529,-0.023713,-0.033903,-0.045979,-0.057446,-0.067855,-0.079071,-0.089336,-0.099424,2
0.497301,0.513122,0.528742,0.536108,0.535232,0.523015,0.499395,0.473691,0.443023,0.403419,0.358687,0.312673,0.264149,0.217031,0.172998,0.132048,0.096984,0.066008,0.034432,0.003622,-0.029703,-0.059295,-0.090376,-0.11649,-0.136706,-0.150353,-0.156585,-0.155575,-0.152083,-0.149153,-0.148498,2
0.498947,0.518006,0.537148,0.547698,0.546446,0.532104,0.50443,0.462877,0.408361,0.349438,0.290162,0.237857,0.190099,0.147459,0.108691,0.076093,0.052813,0.037296,0.024473,0.011701,-0.005184,-0.022267,-0.037999,-0.052206,-0.067193,-0.081146,-0.094723,-0.105651,-0.114476,-0.122451,-0.131323,2
0.55633,0.564168,0.571884,0.573155,0.564472,0.543701,0.510856,0.469167,0.419933,0.369734,0.31803,0.26584,0.216894,0.172994,0.13822,0.110194,0.08568,0.062879,0.039561,0.017263,-0.005735,-0.025759,-0.042563,-0.053538,-0.062397,-0.068215,-0.080513,-0.096662,-0.115723,-0.137521,-0.161729,1
0.476246,0.493245,0.509109,0.515876,0.512532,0.499673,0.476907,0.443256,0.398104,0.347253,0.293378,0.241624,0.192434,0.148335,0.111511,0.082948,0.061162,0.04397,0.030573,0.017444,0.001884,-0.014847,-0.03093,-0.045109,-0.054517,-0.061555,-0.064598,-0.068448,-0.07412,-0.081238,-0.090913,2
0.497068,0.511798,0.519127,0.516905,0.504549,0.47889,0.438963,0.387522,0.333382,0.282686,0.234879,0.190638,0.152497,0.121958,0.099852,0.084071,0.070805,0.055139,0.035234,0.013049,-0.013106,-0.038863,-0.063641,-0.083966,-0.096361,-0.104447,-0.110997,-0.114059,-0.118571,-0.122278,-0.130944,2
0.449235,0.472352,0.492669,0.505907,0.50627,0.496301,0.473459,0.438604,0.394951,0.346261,0.296061,0.246829,0.200036,0.160582,0.128782,0.103131,0.079794,0.058334,0.036525,0.014626,-0.008826,-0.029468,-0.046703,-0.060003,-0.067233,-0.07193,-0.073079,-0.073663,-0.074345,-0.078167,-0.083045,3
0.48753,0.503754,0.523319,0.537292,0.540693,0.532553,0.50884,0.472094,0.422732,0.363496,0.29989,0.240215,0.186598,0.138943,0.101984,0.075438,0.058506,0.045685,0.034338,0.022988,0.010793,0.000232,-0.014133,-0.028121,-0.041013,-0.054364,-0.067661,-0.08231,-0.097678,-0.112526,-0.127482,3
0.565307,0.570981,0.572784,0.569566,0.561599,0.542579,0.514798,0.476667,0.430574,0.383078,0.332431,0.282992,0.235379,0.191626,0.152774,0.11828,0.086835,0.056773,0.02828,-0.00038,-0.029484,-0.054092,-0.07399,-0.08884,-0.102645,-0.112441,-0.119285,-0.128206,-0.139992,-0.155594,-0.175192,1
0.504443,0.522294,0.537602,0.543729,0.542463,0.529449,0.502953,0.466143,0.421484,0.371274,0.319066,0.267456,0.217378,0.171679,0.133726,0.102764,0.078026,0.054719,0.030226,0.000671,-0.027866,-0.058148,-0.086115,-0.108347,-0.126565,-0.136761,-0.141828,-0.144112,-0.146621,-0.149083,-0.154142,3
0.492441,0.508204,0.521224,0.528104,0.524226,0.509755,0.485479,0.455927,0.415788,0.366948,0.314412,0.263058,0.214234,0.17145,0.136641,0.109054,0.088575,0.071721,0.054548,0.041808,0.032608,0.023397,0.012779,0.002923,-0.007145,-0.018137,-0.03072,-0.047305,-0.066012,-0.084641,-0.107794,1
0.483533,0.493886,0.506143,0.51735,0.524337,0.518084,0.502504,0.476748,0.437326,0.388265,0.33535,0.281559,0.230004,0.180945,0.13339,0.096153,0.067123,0.045353,0.025701,0.005929,-0.016895,-0.039248,-0.055805,-0.069126,-0.08113,-0.085477,-0.087594,-0.08917,-0.090558,-0.093316,-0.106437,2
0.480523,0.498562,0.516641,0.525745,0.523709,0.509353,0.485938,0.449227,0.402438,0.352373,0.299176,0.248433,0.200853,0.160678,0.128847,0.104034,0.083592,0.066067,0.046812,0.029828,0.014507,0.000633,-0.010257,-0.021133,-0.03005,-0.039069,-0.051159,-0.063088,-0.076695,-0.091728,-0.106359,3
0.595741,0.599373,0.60104,0.593679,0.5811,0.559059,0.527509,0.490504,0.450436,0.400941,0.350952,0.298801,0.249241,0.202235,0.161123,0.127044,0.097796,0.069656,0.04186,0.011447,-0.019154,-0.047748,-0.071965,-0.090007,-0.105662,-0.118853,-0.133469,-0.149607,-0.169303,-0.189594,-0.214525,1
0.539989,0.551425,0.56038,0.561977,0.552998,0.533255,0.502192,0.460587,0.413168,0.361468,0.308697,0.256953,0.210988,0.168585,0.132375,0.103435,0.083946,0.064747,0.047306,0.032958,0.019449,0.005384,-0.009838,-0.02292,-0.037904,-0.052334,-0.067532,-0.083616,-0.102476,-0.123525,-0.146843,2
0.467337,0.480714,0.494436,0.501556,0.499094,0.485805,0.4615,0.427362,0.3813,0.329058,0.274388,0.223052,0.177256,0.13853,0.107462,0.086885,0.074579,0.067659,0.061562,0.054906,0.050705,0.043886,0.036679,0.029716,0.020926,0.009746,-0.003555,-0.018411,-0.035529,-0.055033,-0.07542,2
0.552823,0.566107,0.576226,0.577883,0.568992,0.549695,0.519004,0.478089,0.431206,0.383819,0.338369,0.292183,0.246804,0.203338,0.16404,0.130941,0.102214,0.073578,0.044634,0.011199,-0.019768,-0.04941,-0.078361,-0.102298,-0.119011,-0.131055,-0.137606,-0.143699,-0.149312,-0.155959,-0.165663,1
0.44592,0.468159,0.488231,0.496718,0.493928,0.481311,0.464871,0.434941,0.394747,0.343654,0.289957,0.239573,0.192886,0.149875,0.11368,0.088091,0.069932,0.053464,0.03428,0.017055,-0.00309,-0.026112,-0.04707,-0.06286,-0.07093,-0.076432,-0.078505,-0.080059,-0.080605,-0.081043,-0.083652,2
0.655451,0.643236,0.629234,0.611284,0.588397,0.562119,0.531096,0.494911,0.454147,0.409979,0.364046,0.316085,0.265657,0.217053,0.170362,0.125898,0.08457,0.046227,0.0118,-0.019165,-0.047059,-0.070135,-0.089438,-0.104163,-0.116649,-0.130053,-0.146908,-0.168676,-0.195552,-0.227163,-0.26369,3
0.658817,0.645015,0.630312,0.611762,0.588302,0.560472,0.531526,0.498251,0.461313,0.421023,0.377912,0.331113,0.282373,0.231898,0.180361,0.131988,0.086487,0.044206,0.005534,-0.029659,-0.062115,-0.089251,-0.112292,-0.130185,-0.145624,-0.159958,-0.174433,-0.191835,-0.213111,-0.239483,-0.271455,2
0.63721,0.626799,0.615915,0.601641,0.582889,0.559496,0.531402,0.498594,0.46044,0.417247,0.370287,0.320136,0.269899,0.220018,0.172308,0.127522,0.086016,0.049626,0.017525,-0.008625,-0.028353,-0.043558,-0.055516,-0.06576,-0.077537,-0.09283,-0.112286,-0.136181,-0.164619,-0.197705,-0.235509,3
