@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute target {1,2,3,4,5}

@data
0.390076,0.226256,-0.138997,-0.789026,-1.35544,-1.908333,-2.450866,-2.901777,-3.137128,-3.120573,-2.420462,-1.70789,-1.094923,-0.438638,-0.159667,0.194235,0.324414,0.242546,0.243225,0.262023,0.221724,0.210138,0.307669,0.24314,0.205256,0.210584,0.240825,0.245584,0.21957,0.299723,0.224709,0.188662,0.229923,0.211864,0.210529,0.163812,0.179114,0.166824,0.16347,0.163023,0.171801,0.119472,0.115763,0.166266,0.081258,0.096828,0.13157,0.120081,0.12525,0.078788,0.082758,0.049107,0.051442,0.035746,0.035145,0.022598,0.015558,0.061641,0.116222,0.036974,0.048248,0.119682,0.223056,0.243201,0.199922,0.281914,0.271754,0.327942,0.410538,0.403792,0.40514,0.45164,0.456292,0.425994,0.447212,0.523969,0.480953,0.538636,0.500627,0.464349,0.541045,0.499917,0.511713,0.516864,0.517676,0.477813,0.493159,0.54949,0.502138,0.518492,0.498128,0.550627,0.48548,0.514104,0.570331,0.517704,0.491908,0.533238,0.573597,0.602144,0.656227,0.668251,0.672598,0.610064,0.651497,0.710822,0.741079,0.772931,0.767164,0.729473,0.72177,0.695049,0.764386,0.7457,0.753435,0.785516,0.693588,0.637799,0.466023,0.418519,0.510121,0.499482,0.467861,0.376165,0.314001,0.265209,0.344465,2
0.22702,-0.260946,-0.726745,-1.148145,-1.589677,-1.987316,-2.267295,-2.544112,-2.777218,-3.001987,-2.476616,-2.072499,-0.924738,-0.200844,-0.183799,0.016525,0.509212,0.777511,0.750675,0.78843,0.771375,0.732574,0.679859,0.621836,0.604693,0.5813,0.659982,0.634134,0.635589,0.760506,0.76912,0.73457,0.721089,0.750402,0.626128,0.516893,0.545542,0.505888,0.525893,0.491861,0.528366,0.622828,0.58039,0.548242,0.507705,0.51205,0.409065,0.310381,0.36845,0.38137,0.3342,0.181305,0.20183,0.293317,0.279459,0.299584,0.214744,0.184565,0.131977,0.057779,0.018045,-0.071802,0.005536,0.066041,0.042363,0.055255,-0.005127,-0.051986,-0.015207,-0.009413,0.020943,0.092755,0.000737,-0.071986,0.070327,0.091355,0.028343,0.174605,0.286798,0.277828,0.315374,0.316023,0.366378,0.446131,0.411051,0.424614,0.483125,0.454401,0.467745,0.56969,0.548441,0.528782,0.638754,0.643548,0.622315,0.622761,0.575848,0.566401,0.566354,0.578091,0.613008,0.63279,0.594563,0.615617,0.724453,0.712305,0.670865,0.712784,0.661671,0.582933,0.585688,0.610134,0.693068,0.688442,0.613385,0.602093,0.421223,0.16604,0.143475,0.196327,0.16141,0.127531,-0.018673,-0.238653,-0.370697,-0.592901,-0.634116,2
0.458999,0.055272,-0.350759,-0.661628,-0.971338,-1.307652,-1.802246,-2.26441,-2.467749,-2.81046,-2.677162,-3.068588,-2.174866,-0.55233,-0.467629,-0.277816,0.197585,0.48463,0.463809,0.445586,0.447012,0.465437,0.435659,0.390521,0.459952,0.47768,0.402405,0.411688,0.486643,0.498266,0.417475,0.404326,0.38359,0.364855,0.407141,0.401819,0.4363,0.446046,0.382495,0.396455,0.355826,0.320534,0.316995,0.265186,0.363878,0.257113,0.206046,0.284451,0.255479,0.295789,0.185548,0.197926,0.242426,0.149584,0.195855,0.174248,0.104934,0.16806,0.087544,0.00723,0.029156,-0.018586,-0.013508,0.041316,-0.003711,-0.077557,0.007962,0.029514,-0.03222,0.00792,-0.001096,-0.009252,0.042814,0.026635,0.095847,0.186469,0.193497,0.232171,0.216152,0.218744,0.273838,0.368473,0.398357,0.386725,0.465437,0.50378,0.551916,0.602258,0.61544,0.533297,0.468931,0.571467,0.616577,0.610194,0.619502,0.614483,0.653203,0.677162,0.656291,0.673036,0.686255,0.645727,0.591556,0.60973,0.661802,0.656291,0.655184,0.658688,0.662957,0.695573,0.692266,0.680798,0.741115,0.801603,0.796759,0.766061,0.760747,0.684145,0.581693,0.529055,0.421442,0.3491,0.314709,0.232524,0.133485,-0.030232,-0.170744,2
0.696355,0.334959,-0.055823,-0.56525,-0.826652,-0.940369,-0.889425,-0.792883,-0.941627,-1.270838,-1.516418,-1.600177,-1.583831,-0.213808,-0.213174,-0.242649,-0.226923,-0.26305,-0.289277,-0.252227,-0.1913,-0.192043,-0.2596,-0.234471,-0.274374,-0.295295,-0.229247,-0.26377,-0.262546,-0.243241,-0.262589,-0.282812,-0.316254,-0.246617,-0.30437,-0.310124,-0.276184,-0.324867,-0.306183,-0.284485,-0.266845,-0.296566,-0.267586,-0.24843,-0.260963,-0.259384,-0.240194,-0.202236,-0.221385,-0.265995,-0.257458,-0.180407,-0.160057,-0.16236,-0.138759,-0.159284,-0.138803,-0.078389,-0.082152,-0.038429,-0.07633,-0.157947,-0.079871,-0.085901,-0.09293,-0.088193,-0.08335,-0.08929,-0.054363,-0.046406,-0.046918,-0.08575,-0.133404,-0.102972,-0.0806,-0.046058,-0.072758,-0.078523,-0.118626,-0.087084,-0.038294,-0.120456,-0.1291,-0.082158,-0.057312,-0.022624,-0.012013,-0.038771,-0.041767,0.009641,0.08335,0.079911,0.07965,0.077208,0.068523,0.088022,0.118159,0.144166,0.154468,0.116151,0.063058,0.11557,0.126729,0.176768,0.147729,0.176508,0.187689,0.260082,0.312474,0.440014,0.546898,0.636037,0.734098,0.863739,1.019365,1.227596,1.416547,1.552772,1.732731,1.937125,2.164281,2.317922,2.495958,2.698535,2.94185,3.01225,2.817312,2
0.120724,-0.243419,-0.747853,-1.478923,-1.963621,-2.32873,-2.475741,-2.508726,-2.554728,-2.507461,-1.977013,-1.589072,-0.758948,-0.242164,0.210145,0.343047,0.268869,0.276014,0.346492,0.322919,0.321445,0.335345,0.327344,0.385853,0.325055,0.35885,0.376864,0.264349,0.293612,0.259097,0.254057,0.238266,0.294588,0.25034,0.150226,0.231011,0.156043,0.214905,0.25575,0.181067,0.156142,0.073689,0.064077,0.051431,0.031934,0.070515,0.047434,0.05092,-0.023598,-0.14459,-0.034856,-0.043516,-0.122035,-0.128507,-0.181705,-0.178637,-0.102857,-0.070956,-0.164575,-0.173092,-0.126413,-0.113833,-0.050432,-0.061123,-0.073082,0.01577,-0.005569,0.008423,0.081722,0.118014,0.231011,0.273545,0.284363,0.316655,0.359424,0.382553,0.434316,0.502279,0.46486,0.48777,0.508175,0.518483,0.584828,0.583014,0.606613,0.668427,0.629812,0.590849,0.63353,0.643187,0.601824,0.62748,0.689755,0.648661,0.622565,0.679185,0.684479,0.669761,0.669213,0.647906,0.687828,0.746416,0.747149,0.729662,0.762052,0.794414,0.771479,0.862905,0.98926,0.900295,0.909327,0.981633,0.940481,1.016825,0.99817,0.974652,0.854977,0.705816,0.710211,0.669213,0.709421,0.629711,0.46404,0.385693,0.278781,0.235784,0.356212,2
0.161023,-0.435137,-1.08891,-1.570191,-1.8717,-2.153206,-2.367224,-2.619689,-2.670197,-2.636812,-2.146974,-1.642552,-0.791005,-0.608023,-0.279743,0.142719,0.354016,0.405821,0.34412,0.315341,0.370404,0.371843,0.397865,0.415754,0.373853,0.376369,0.368882,0.387532,0.43711,0.395284,0.425376,0.44425,0.38415,0.413776,0.380849,0.325914,0.353686,0.32495,0.28077,0.293065,0.329232,0.357002,0.268877,0.190918,0.241861,0.296716,0.233691,0.126657,0.134557,0.167772,0.134241,0.013371,0.056318,0.186095,0.060792,-0.022402,-0.014493,-0.0193,-0.030064,-0.092171,-0.123666,-0.125612,-0.104565,-0.103847,-0.099412,-0.137832,-0.111558,-0.039391,-0.117916,-0.049035,0.014916,-0.02866,0.044298,0.104945,0.12265,0.145983,0.233206,0.279212,0.271946,0.348373,0.432163,0.452913,0.463655,0.498314,0.533638,0.599745,0.63836,0.618096,0.620835,0.598211,0.628592,0.714031,0.774122,0.779784,0.707042,0.692461,0.714429,0.745248,0.834539,0.834255,0.78213,0.833226,0.866367,0.864352,0.864054,0.868908,0.85958,0.785515,0.814192,0.944054,0.963032,0.949486,0.971198,0.967499,0.96936,0.940329,0.88169,0.736774,0.604676,0.549194,0.576267,0.665594,0.53798,0.397585,0.245099,0.060807,-0.053877,2
-0.050057,-0.011367,-0.213559,-0.675209,-1.134337,-1.574739,-1.858492,-2.256578,-2.581957,-2.972749,-2.742913,-2.509494,-1.48912,-0.62113,-0.448211,-0.360688,-0.259811,0.052682,0.352238,0.494646,0.550754,0.473288,0.448177,0.48089,0.447066,0.443644,0.451736,0.410335,0.415694,0.451609,0.467466,0.483646,0.450148,0.408741,0.420552,0.45409,0.491878,0.460674,0.399405,0.411067,0.405802,0.352506,0.377298,0.4348,0.390076,0.31191,0.305651,0.290263,0.262672,0.300507,0.293119,0.2294,0.245514,0.268205,0.26151,0.234613,0.166121,0.160631,0.218377,0.271747,0.184896,0.127859,0.146721,0.146923,0.206374,0.144326,0.163337,0.210613,0.15175,0.172594,0.166121,0.162458,0.17622,0.144052,0.18205,0.26468,0.257001,0.242913,0.29115,0.335042,0.353068,0.407743,0.408769,0.427229,0.473288,0.417731,0.480082,0.530679,0.501578,0.522322,0.559769,0.626871,0.618611,0.559515,0.555091,0.592642,0.642219,0.642457,0.626871,0.661254,0.667904,0.675109,0.681064,0.63134,0.65662,0.665266,0.635754,0.724787,0.645191,0.593061,0.662452,0.66977,0.703662,0.638207,0.633351,0.649744,0.603458,0.506459,0.333723,0.281309,0.303862,0.26749,0.185967,0.002122,-0.260075,-0.434043,-0.678586,2
-1.34727,-1.63713,-1.536599,-1.497777,-1.420478,-1.380761,-1.338739,-1.42609,-1.764812,-2.258201,-2.317249,-1.738265,-1.117976,0.201891,0.128595,0.123571,0.173968,0.081362,0.188996,0.207594,0.120684,0.154144,0.202503,0.16678,0.167757,0.173812,0.103164,0.10722,0.158565,0.087965,0.068763,0.12183,0.120948,0.112082,0.081099,0.05549,0.020141,0.041534,0.032884,0.023588,0.035019,0.023442,0.063493,-0.030297,0.00192,-0.023961,-0.042555,-0.013107,-0.003288,-0.054921,-0.082977,-0.070549,-0.058848,0.002395,0.019422,-0.026406,-0.002437,0.035284,0.059477,0.122162,0.11045,0.109558,0.14588,0.223636,0.229409,0.302437,0.328475,0.314312,0.374715,0.377301,0.417055,0.39352,0.448076,0.434638,0.445381,0.520619,0.472836,0.478359,0.462284,0.506778,0.56583,0.501554,0.512375,0.560076,0.543343,0.531533,0.59554,0.52067,0.617373,0.629495,0.681996,0.628099,0.67159,0.729906,0.665869,0.691068,0.720607,0.819291,0.762875,0.805977,0.820237,0.840068,0.807784,0.803034,0.83202,0.869376,0.862891,0.884232,0.931452,0.868726,0.85497,0.867663,0.784949,0.74767,0.808959,0.785499,0.855498,0.770576,0.741091,0.68809,0.497701,0.367505,0.317156,0.371101,0.354012,0.147805,0.051644,2
-0.208991,-0.59063,-1.069038,-1.599603,-2.03679,-2.609465,-3.043814,-3.032589,-2.577804,-1.900764,-1.183098,-0.734954,-0.486298,-1.058926,-1.000251,-0.748069,-0.559758,-0.536681,-0.425106,-0.290415,-0.199908,-0.093936,-0.068675,-0.106993,-0.126322,-0.203914,-0.336498,-0.384779,-0.278588,-0.113761,-0.040612,-0.051664,-0.104154,-0.186562,-0.130046,0.013483,0.012109,-0.034513,-0.092547,-0.163473,-0.132313,-0.054642,-0.016758,0.011229,0.079495,0.079179,0.022997,0.049747,0.071754,0.055134,0.098533,0.157329,0.125667,0.079229,0.117449,0.146498,0.153271,0.225188,0.322689,0.357961,0.337618,0.323076,0.310558,0.307115,0.345058,0.35046,0.312461,0.361406,0.463495,0.520507,0.462458,0.348081,0.413307,0.544082,0.598636,0.657876,0.687321,0.631268,0.54687,0.563201,0.573332,0.543393,0.649567,0.770246,0.765269,0.757784,0.810433,0.830887,0.806588,0.829186,0.868327,0.828926,0.769355,0.796259,0.821209,0.808037,0.845429,0.788395,0.728327,0.822082,0.812634,0.676004,0.602112,0.702554,0.987868,1.175536,1.118211,1.028519,0.981121,1.014221,1.05461,0.979988,0.982981,1.052259,1.011616,1.021132,1.074077,1.095869,0.990819,0.619345,0.632503,0.912421,0.732294,0.475706,0.439577,0.463022,0.37372,2
0.814907,0.286193,-0.146309,-0.807462,-1.210847,-1.26931,-1.147987,-0.970582,-1.09843,-1.435006,-1.635297,-1.570475,-1.486369,-0.132875,-0.161806,-0.171926,-0.214823,-0.159375,-0.148783,-0.169975,-0.158916,-0.111852,-0.175145,-0.165442,-0.178589,-0.188009,-0.222053,-0.217286,-0.197161,-0.188758,-0.242942,-0.238159,-0.213653,-0.268115,-0.290829,-0.2516,-0.302544,-0.344544,-0.357672,-0.361377,-0.322414,-0.343222,-0.379419,-0.408068,-0.387475,-0.405202,-0.464365,-0.437935,-0.378424,-0.376753,-0.419242,-0.321575,-0.332038,-0.294752,-0.226458,-0.254371,-0.188654,-0.194776,-0.087538,-0.13487,-0.071978,-0.008468,-0.072586,-0.046866,-0.022947,-0.061661,-0.093136,-0.033927,-0.065954,-0.065943,-0.040629,-0.05107,-0.005375,-0.038215,-0.02556,-0.05986,-0.03961,-0.052443,-0.056952,-0.012587,0.01976,0.008779,0.032571,0.0106,0.032324,-0.004732,0.023978,0.099469,0.129575,0.123123,0.185341,0.203046,0.240278,0.205576,0.178866,0.208544,0.257346,0.275816,0.261575,0.298241,0.293309,0.252256,0.21162,0.231189,0.280134,0.340246,0.388721,0.395083,0.433918,0.585202,0.695301,0.774933,0.990573,1.082497,1.110494,1.278898,1.484101,1.698545,1.772788,1.897041,2.01952,2.2249,2.413544,2.546165,2.683498,2.833919,2.763011,2
-0.511083,-0.781839,-0.930171,-1.283874,-1.625225,-1.988611,-2.234906,-2.567158,-2.61345,-2.570013,-2.17262,-1.776949,-1.055421,-0.586079,-0.34531,-0.274888,-0.246939,-0.202998,-0.167855,-0.191389,-0.161253,-0.16079,-0.256256,-0.177346,-0.09438,-0.142066,-0.105961,-0.002658,0.014609,0.045803,-0.016513,-0.01561,0.074768,0.060596,0.09917,0.095281,0.12558,0.136299,0.15092,0.257908,0.177189,0.144537,0.219967,0.15627,0.158862,0.181233,0.164709,0.18119,0.225423,0.296057,0.304155,0.324008,0.344035,0.344648,0.397861,0.431667,0.446051,0.462064,0.495257,0.496877,0.470112,0.54952,0.557656,0.54392,0.543034,0.56791,0.603707,0.602852,0.637399,0.632838,0.667265,0.641668,0.576362,0.630076,0.589189,0.557575,0.553053,0.522681,0.529557,0.537602,0.609355,0.631607,0.582511,0.573586,0.61068,0.53156,0.581614,0.557887,0.515453,0.576944,0.501891,0.504944,0.528579,0.56638,0.664723,0.654185,0.650178,0.643545,0.694292,0.714504,0.67248,0.693902,0.676837,0.669642,0.686847,0.736596,0.819445,0.802232,0.751435,0.796638,0.84385,0.777055,0.731445,0.77308,0.806877,0.691999,0.599945,0.651284,0.512283,0.466351,0.521137,0.639734,0.668418,0.435625,0.280134,0.179665,0.064604,2
0.503845,-0.238249,-0.575974,-1.315557,-1.78516,-2.277524,-2.591808,-2.844525,-2.803688,-2.735075,-1.880202,-1.793106,-0.420115,-0.298562,0.152093,0.590367,0.74013,0.727909,0.738295,0.727647,0.635338,0.544653,0.524294,0.583967,0.620709,0.615629,0.619069,0.532931,0.494207,0.628643,0.64732,0.591608,0.613708,0.610622,0.653572,0.565566,0.456647,0.451943,0.4066,0.430789,0.391634,0.342765,0.34287,0.350262,0.386321,0.324772,0.267735,0.302447,0.255032,0.153072,0.134615,0.109166,0.068752,0.058311,0.015771,-0.003592,-0.041771,-0.097547,-0.016993,-0.006919,-0.130811,-0.104822,-0.073476,-0.066962,-0.025854,-0.108398,-0.07366,-0.063873,-0.129038,-0.12,-0.167655,-0.062088,0.082324,0.092468,0.200662,0.272289,0.224128,0.323993,0.370685,0.28369,0.355595,0.40986,0.359797,0.382551,0.420905,0.477802,0.460536,0.482971,0.52105,0.475914,0.539138,0.547145,0.588809,0.616623,0.596343,0.58519,0.442068,0.47509,0.612471,0.538365,0.518319,0.570764,0.523033,0.55647,0.587475,0.550505,0.569128,0.659262,0.632606,0.522557,0.634601,0.742698,0.768964,0.728292,0.607861,0.613982,0.533006,0.343808,0.296121,0.369948,0.351982,0.31458,0.335707,0.205412,0.137917,0.088786,0.196266,2
0.643684,0.197149,-0.387828,-0.888128,-1.085837,-1.075788,-1.056976,-1.215691,-1.35747,-1.483273,-1.44274,-1.162073,-0.852917,-0.233415,-0.267893,-0.266229,-0.237034,-0.237513,-0.191551,-0.174746,-0.23158,-0.253639,-0.221831,-0.188645,-0.258698,-0.239712,-0.239973,-0.281164,-0.294453,-0.211417,-0.281725,-0.271465,-0.258681,-0.32136,-0.360361,-0.363203,-0.389716,-0.415508,-0.409224,-0.382309,-0.416616,-0.433129,-0.453836,-0.458136,-0.464047,-0.458356,-0.490346,-0.548509,-0.529134,-0.483078,-0.46801,-0.451713,-0.417431,-0.411242,-0.356183,-0.32023,-0.293444,-0.283515,-0.232607,-0.198166,-0.151325,-0.101399,-0.087512,-0.109031,-0.069173,-0.021838,-0.014728,-0.002863,0.019262,-0.007669,-0.048134,-0.042223,-0.039753,-0.097511,-0.040589,0.034028,0.003731,-0.019897,-0.023528,0.00819,0.019516,0.016038,-0.040507,0.047085,0.090111,0.04472,0.035636,0.059904,0.028695,0.049046,0.035134,0.035856,0.105687,0.171808,0.18704,0.179282,0.206776,0.167832,0.176202,0.155097,0.280901,0.251685,0.208959,0.268242,0.334391,0.332457,0.419452,0.479423,0.611791,0.734148,0.870665,0.997179,1.031885,1.126689,1.325608,1.500476,1.68483,1.842288,1.929733,2.144825,2.384387,2.549753,2.673023,2.924797,2.912215,2.768674,2.439076,2
-0.08755,-0.799545,-1.192706,-1.604911,-1.79358,-2.046142,-2.274285,-2.47141,-2.282246,-1.851863,-1.245916,-0.877873,-0.290205,-0.789343,-0.477959,-0.311565,-0.244146,-0.291077,-0.308646,-0.328033,-0.25365,-0.238218,-0.170037,-0.229114,-0.279418,-0.213951,-0.254321,-0.221177,-0.208758,-0.226027,-0.228791,-0.230771,-0.269481,-0.16209,-0.015922,-0.142836,-0.24983,-0.249156,-0.287905,-0.234369,-0.229766,-0.1925,-0.229725,-0.287781,-0.203722,-0.271765,-0.32287,-0.249506,-0.246345,-0.220712,-0.177439,-0.175121,-0.296767,-0.320039,-0.18037,-0.171811,-0.189091,-0.271794,-0.339429,-0.219751,-0.11687,-0.090735,0.023133,0.05618,-0.042005,0.013729,0.141449,0.146692,0.180217,0.27379,0.37544,0.367976,0.421013,0.527288,0.476014,0.479186,0.45019,0.4399,0.546476,0.671957,0.737707,0.731633,0.74527,0.802328,0.853265,0.842656,0.743914,0.625113,0.531115,0.650788,0.789916,0.797965,0.811598,0.7324,0.763586,0.913163,0.965552,0.997945,0.995003,0.883272,0.901029,0.980796,1.015542,1.051232,1.006749,1.123204,1.233331,1.292279,1.359733,1.231311,1.230683,1.254357,1.08927,1.150848,1.244475,1.242693,1.155735,0.990305,0.964787,1.061992,1.105741,0.984333,0.841273,0.789827,0.673013,0.570962,0.748654,2
0.521487,-0.133414,-0.94349,-1.690559,-2.233107,-2.732714,-3.134131,-3.22491,-2.96516,-2.492216,-1.573961,-1.057498,-0.503307,-0.617841,-0.522547,-0.300116,0.050793,0.270641,0.311363,0.311084,0.322111,0.356951,0.366108,0.316966,0.292248,0.308482,0.337022,0.372531,0.344158,0.282879,0.338254,0.374963,0.287522,0.277578,0.257392,0.30494,0.363403,0.242784,0.254869,0.282745,0.27783,0.251623,0.151415,0.156877,0.161281,0.172054,0.168488,0.133954,0.140966,0.122419,0.118321,0.111413,0.050321,0.058766,0.05608,-0.011353,0.041964,0.104857,0.092612,0.077976,0.065995,0.136979,0.20244,0.159382,0.197835,0.237399,0.217738,0.27213,0.306009,0.357002,0.418725,0.427652,0.450391,0.462629,0.476416,0.493821,0.463106,0.523341,0.57365,0.49937,0.526119,0.577776,0.567889,0.553466,0.565477,0.59619,0.580374,0.583806,0.614772,0.615008,0.645308,0.6506,0.613856,0.659468,0.648449,0.566146,0.624182,0.669766,0.617341,0.63123,0.614001,0.597755,0.620852,0.659494,0.727008,0.711295,0.736728,0.733915,0.716883,0.770091,0.749546,0.783921,0.82153,0.729918,0.651966,0.563738,0.532963,0.680485,0.706273,0.597801,0.545037,0.468469,0.372731,0.312377,0.398248,0.633718,0.614839,2
-0.341716,-0.969645,-1.277278,-1.9176,-2.360203,-2.611826,-2.860621,-2.894724,-2.811778,-2.37204,-1.565989,-1.175446,-0.385958,-0.273859,-0.019807,0.300012,0.390893,0.414242,0.491795,0.423563,0.456919,0.528059,0.459827,0.415067,0.37222,0.409007,0.489786,0.491554,0.508564,0.507422,0.481898,0.441261,0.390424,0.438857,0.503168,0.477444,0.429144,0.411867,0.404305,0.380338,0.397502,0.413798,0.358738,0.378237,0.444268,0.384669,0.283016,0.254673,0.287603,0.310951,0.326267,0.341504,0.293919,0.26798,0.265535,0.213539,0.224931,0.247945,0.166699,0.123251,0.148699,0.123182,0.106729,0.124796,0.10871,0.110029,0.141662,0.17451,0.223746,0.224316,0.18129,0.199855,0.203973,0.19282,0.308945,0.398168,0.388295,0.407858,0.451205,0.510288,0.498968,0.496661,0.570999,0.533035,0.533784,0.60126,0.555596,0.579264,0.673872,0.651841,0.543301,0.488603,0.541584,0.602248,0.643912,0.636652,0.613184,0.716159,0.745477,0.672164,0.706685,0.736819,0.732637,0.642689,0.552132,0.650893,0.659614,0.614042,0.706743,0.725392,0.681508,0.675081,0.642999,0.57526,0.509446,0.460457,0.415494,0.414026,0.450267,0.433638,0.388701,0.331445,0.228594,0.12469,0.124623,0.277726,0.291409,2
0.284623,-0.233279,-0.801744,-1.132528,-1.46002,-1.929234,-2.412581,-2.763533,-2.929456,-2.787919,-2.207295,-1.556853,-0.89287,-0.92224,-0.86778,-0.541807,-0.134783,0.097903,0.135416,0.078639,0.11974,0.144343,0.146179,0.188792,0.219093,0.190623,0.083851,0.130266,0.18821,0.184075,0.23958,0.187035,0.146445,0.18956,0.187159,0.147752,0.160952,0.162217,0.112373,0.169838,0.190133,0.154788,0.203346,0.200626,0.163056,0.139597,0.081656,0.025968,0.068243,0.118199,0.066193,0.081915,0.140975,0.091566,0.058203,0.077159,0.061006,0.049262,0.012007,0.004195,0.041876,0.056615,0.078703,0.048332,0.049356,0.082585,0.051502,0.076616,0.133318,0.133976,0.167922,0.236839,0.176738,0.157992,0.254174,0.219162,0.273741,0.349051,0.312323,0.338333,0.366348,0.475508,0.532961,0.477742,0.543025,0.597266,0.574037,0.635566,0.666125,0.656291,0.653174,0.638965,0.706818,0.744624,0.72644,0.755713,0.78527,0.843667,0.865381,0.783794,0.819948,0.861512,0.836978,0.881463,0.862645,0.857458,0.935313,0.952243,0.906844,0.946774,0.981815,0.919527,0.964396,1.002729,0.967558,0.929001,0.824506,0.776355,0.795091,0.853965,0.868971,0.785254,0.721224,0.63407,0.470947,0.361131,0.528264,2
-0.272256,-0.696081,-1.006057,-1.488926,-1.872845,-2.200423,-2.508376,-2.737275,-2.918474,-2.678555,-2.096785,-1.735087,-0.901535,-0.449261,-0.309759,-0.122552,0.087357,0.24685,0.24382,0.152813,0.127512,0.153841,0.178289,0.229436,0.272735,0.251392,0.212399,0.223142,0.258802,0.262159,0.246786,0.261928,0.283023,0.281336,0.31503,0.350505,0.312627,0.295611,0.332215,0.329819,0.263288,0.206784,0.239922,0.267511,0.309469,0.393252,0.315059,0.244748,0.282276,0.228397,0.216,0.226597,0.196235,0.240438,0.266125,0.266007,0.233132,0.179957,0.197141,0.168139,0.155284,0.236568,0.266452,0.264332,0.261453,0.246103,0.233799,0.201024,0.219166,0.314792,0.41892,0.472139,0.447421,0.445403,0.491067,0.477725,0.468559,0.562308,0.630736,0.624976,0.608133,0.555257,0.578146,0.64182,0.612202,0.626421,0.632673,0.585533,0.576203,0.540288,0.573587,0.655826,0.658568,0.680675,0.697683,0.657175,0.603179,0.571196,0.5969,0.604935,0.613912,0.670834,0.683494,0.658953,0.608248,0.607061,0.651156,0.585481,0.604831,0.696073,0.66126,0.713635,0.77441,0.68385,0.579799,0.500654,0.494624,0.541658,0.665058,0.820833,0.781881,0.708772,0.661627,0.496739,0.385094,0.35707,0.355382,2
