@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute target {1,2}

@data
2.063003,1.896333,1.240131,-1.375114,-1.350066,-0.333838,-0.370189,-0.579359,-0.813906,-0.797563,-0.897514,-0.864705,-1.029129,-0.813335,-0.707064,-0.16401,0.733216,1.000229,1.134559,0.606961,1.054228,1.449532,1.016267,0.707521,0.794909,0.749967,0.557193,0.188387,0.148609,-0.197606,-0.842119,-0.841074,-0.476413,-0.425191,-0.766571,-1.008939,-0.945602,-1.043187,-1.435383,-1.420724,-1.516323,-1.453568,-1.564935,-1.361239,-1.40446,-1.132024,-0.81042,-0.166623,-0.056406,0.584024,1.833686,2.063786,2
1.890985,-1.326542,-0.428065,-0.390546,-0.612265,-0.897528,-1.047994,-1.413277,-1.465252,-1.135664,-0.938028,-0.81417,0.26199,1.287338,1.277197,1.171722,0.360312,0.3585,1.257871,1.481084,1.392663,0.535557,0.578992,0.468656,0.266598,-0.088846,-0.118493,-0.187716,-0.541145,-0.487302,-0.618081,-0.850398,-0.865574,-1.21327,-1.139028,-1.337622,-1.301833,-1.451974,-1.38356,-1.558924,-1.3137,-1.252676,-0.700731,-0.64106,0.087945,0.143357,0.379386,0.443714,1.329579,1.721779,1.846135,1.909107,1
1.853792,1.51103,-0.824398,-1.359048,-0.280757,-0.248742,-0.364491,-0.385021,-0.646318,-0.697249,-0.823589,-0.81983,-0.991094,-0.786094,-0.444232,-0.398345,0.44037,0.674718,1.16571,1.2563,1.531953,1.605904,1.709838,1.678569,1.60799,0.95416,0.482512,0.414033,0.092608,-0.259957,-0.193131,-0.220111,-0.336354,-0.426801,-1.211076,-0.90025,-1.383229,-1.276036,-1.58194,-1.391773,-1.409672,-1.594689,-1.332741,-1.367595,-1.079292,-1.076483,-0.443557,-0.320863,1.505253,1.628495,1.595273,1.856883,2
1.827001,1.56781,0.520414,-0.784555,-0.802075,-1.019403,-1.135637,-1.080737,-0.372647,-0.350037,-0.503995,-0.74261,-0.885888,-1.113921,-1.235752,-1.034282,-1.068714,-0.512605,-0.161868,0.168959,0.837599,1.076807,1.087545,0.7424,1.474356,1.576475,1.391497,1.004508,0.796805,0.269825,0.204608,-0.068723,-0.378582,-0.355345,-0.563174,-1.073413,-1.079858,-1.511775,-1.549195,-1.719886,-1.62767,-1.106542,-1.089402,-0.821492,-0.789845,-0.410328,-0.350065,0.685009,0.817354,1.557118,1.759734,1.828786,1
1.832572,1.710219,0.411773,-1.095136,-1.596967,-1.641225,-0.268695,-0.38648,-0.660857,-0.69771,-0.946707,-1.128016,-0.533141,-0.60795,-0.356904,-0.235638,0.316319,0.678464,0.86352,0.85642,1.300733,1.176546,0.751648,1.238811,1.613919,0.845145,0.465628,0.396843,0.068075,-0.00034,-0.370687,-0.349978,-0.639161,-0.764815,-1.118918,-1.162708,-1.095788,-1.49546,-1.425765,-1.588443,-1.394076,-1.397917,-0.913235,-0.904115,-0.66614,-0.585706,-0.236344,-0.111829,1.079252,1.569041,1.709655,1.83231,2
2.132452,1.997943,1.498055,0.576163,-0.969645,-1.586173,-1.522326,-0.288964,-0.451639,-0.778509,-0.764828,-1.026008,-0.81201,-0.61285,-0.781116,-0.143366,-0.098774,0.344931,0.331944,0.525873,0.976483,1.103891,0.739012,0.31137,0.808565,1.107646,1.325713,1.398498,0.831536,0.518669,0.516006,0.058415,0.077936,-0.643449,-0.62781,-0.767859,-0.717034,-1.00682,-1.046864,-1.268633,-1.269868,-1.60629,-1.425693,-1.541795,-1.309834,-1.30253,0.528689,0.596286,1.063568,1.607642,1.886382,2.134327,2
1.78235,1.653898,0.86406,-1.355937,-0.506151,-0.23182,-0.538575,-0.685327,-1.039517,-1.169278,-1.097251,-0.977334,-0.768997,-0.731882,-0.466416,0.008067,0.26195,0.555366,0.900868,1.108067,1.14993,0.882864,1.247985,1.573235,1.635699,1.169351,0.901113,0.841696,0.346321,0.378288,0.316102,-0.258588,-0.251643,-0.475034,-0.419118,-0.89853,-0.824307,-1.270274,-1.281659,-1.480141,-1.485389,-1.674361,-1.514934,-1.502261,-0.813496,-0.74005,-0.332443,-0.283747,0.759831,1.387855,1.65971,1.780349,2
1.871083,0.436384,-0.758506,-1.458108,-1.679955,-0.556004,-0.531658,-0.651593,-0.720223,-1.058073,-0.508652,0.058122,0.040232,0.521644,0.583096,0.813565,0.790118,1.098265,1.105238,0.796986,1.210248,1.562566,1.511059,1.166158,1.001986,0.469274,0.41517,-0.407383,-0.527757,-0.511579,-0.727224,-0.74303,-1.279111,-1.183884,-1.235489,-1.553699,-1.333443,-1.444124,-1.308386,-1.425327,-1.12041,-1.114475,-0.869048,-0.823481,-0.056203,-0.04964,0.283034,0.350409,1.084008,1.53057,1.608915,1.875299,1
2.011092,1.759889,-1.565605,-0.069779,-0.402192,-0.82661,-0.834542,-0.989517,-0.799867,-0.827407,-0.586916,-0.517074,-0.247241,-0.166723,0.393954,0.972828,1.108849,0.637117,0.546209,1.251279,1.316525,1.272702,1.423675,1.449515,1.361465,0.923569,0.76433,0.090684,0.025236,-0.23503,-0.268102,0.034905,-0.117797,-1.209279,-1.004149,-1.269459,-1.222807,-1.634313,-1.49351,-1.561694,-1.692952,-1.608293,-1.290742,-1.218624,-0.51212,-0.503891,1.122836,1.370977,1.413149,1.592257,1.71104,2.002496,2
1.822495,1.533109,1.048174,-1.86201,-0.43635,-0.545591,-0.733861,-0.834811,-0.829176,-0.722848,-0.565004,-0.525762,-0.046464,0.091793,0.49866,0.574774,0.850179,1.317659,1.394599,1.30356,0.971149,1.257557,1.358309,1.390465,1.345491,1.060011,0.538987,0.192157,0.225095,-0.181707,-0.795069,-0.794136,-0.568323,-0.552321,-0.928327,-0.963652,-1.094146,-1.166109,-1.521754,-1.191361,-1.185286,-0.742002,-0.705359,-0.019592,0.146191,0.647897,0.73573,1.32945,1.473742,1.53374,1.652735,1.827786,1
1.880837,1.717612,1.124198,0.084144,-0.053161,-0.256854,-0.384535,-0.984966,-1.045195,-0.315136,-0.116338,-0.190318,-0.366809,-0.545949,-0.694983,-0.757509,-1.350418,-1.118193,-1.190476,-0.958014,-0.093422,0.114085,0.583851,0.915928,1.0525,1.161127,1.015191,1.552879,1.681912,1.630308,1.237893,0.494648,0.435179,-0.038516,0.041724,0.003968,-0.350756,-0.401193,-1.048671,-1.154964,-1.387191,-1.716707,-1.485705,-0.998631,-0.871932,-0.367922,0.090561,0.382699,0.627377,0.880246,1.678856,1.875341,1
1.907518,1.80899,1.526301,-0.005913,-0.580311,-1.219941,-1.285438,-1.470839,-0.17004,-0.144299,-0.237647,-0.493236,-0.544781,-0.869257,-0.980239,-0.868078,-0.65034,-0.665036,0.042578,0.298618,0.318268,0.687223,1.050541,1.12774,0.691098,1.05483,1.549584,1.629519,1.529047,0.519823,0.333422,-0.114764,-0.09088,-0.37342,-0.516325,-1.038323,-1.051189,-0.891184,-1.14741,-1.551513,-1.300721,-1.440562,-1.736527,-1.33516,-1.060022,-1.167534,-0.338118,-0.245944,0.100821,1.366288,1.691538,1.90661,1
1.858685,1.797577,1.565379,-1.609131,-0.298082,-0.329611,-1.016422,-0.997679,-0.84345,-0.83358,-0.676083,-0.676172,-0.347884,-0.069697,0.516295,1.169508,1.430555,0.732837,1.310986,1.38067,1.332217,0.81321,0.219992,0.263019,0.150555,-0.255159,-0.123645,-0.15677,-0.351409,-0.43311,-0.830411,-0.748437,-1.040528,-1.138464,-1.342504,-1.341162,-1.516402,-1.463695,-1.59652,-1.596993,-1.421993,-0.977324,-0.904492,-0.556374,-0.436857,0.084566,0.217631,1.078971,1.167033,1.392533,1.636676,1.85352,2
1.702924,0.992986,-0.668573,-1.402798,-1.831031,-1.862481,-0.691377,-0.365163,-0.477207,-0.453694,-0.573027,-1.042428,-1.167256,-0.948165,-0.981812,-0.772364,-0.773617,-0.491128,-0.546738,0.010727,0.051417,0.456996,0.530841,0.665397,0.823858,1.067092,1.201051,0.936215,1.290245,1.511316,1.649503,1.355584,0.693223,0.311088,-0.091432,-0.106461,0.052805,-0.018767,-0.29638,-0.260988,-0.325993,-1.071283,-1.177198,-1.235631,-1.504589,-1.188025,-0.708532,0.160803,1.360008,1.353175,1.665884,1.713639,2
1.913522,1.763118,1.303007,-1.169214,-1.80908,-0.41277,-0.548037,-0.744837,-1.075431,-0.901462,-0.667856,-0.73601,-0.672625,-0.412314,-0.433982,-0.157946,0.120487,0.282076,0.757841,1.278558,1.374253,1.177009,1.368052,1.465592,1.420422,1.110511,0.748355,0.770963,0.64884,0.473971,0.379914,-0.019525,0.051281,0.005683,-0.484199,-0.396178,-1.015856,-1.070462,-1.35554,-1.247999,-1.442252,-1.22819,-0.896563,-0.876871,-0.504209,-0.431498,-0.109611,-0.059142,0.220079,1.273005,1.803026,1.913125,1
2.000331,1.873613,1.52722,-0.70421,-1.272718,-0.225177,-0.402892,-0.678835,-0.804892,-1.115212,-1.033343,-0.491267,-0.314872,-0.146211,0.21449,0.323756,0.582289,1.373541,1.3077,0.81043,1.237921,1.223658,1.299351,1.242413,1.01743,0.028396,0.162894,0.153256,-0.094752,-0.659002,-0.472172,-0.432663,-0.717006,-0.697985,-1.055864,-1.444361,-1.390769,-1.713898,-1.489724,-1.537499,-1.315924,-1.306978,-1.018168,-1.06091,-1.018952,0.043815,0.189802,0.553644,1.451986,1.567244,1.859928,1.9944,1
1.754643,1.679055,1.309586,0.774764,-0.580217,-0.798803,-1.54236,-1.717499,-1.539137,-0.275599,-0.340205,-0.461492,-0.703343,-0.97243,-1.014876,-0.867769,-0.86504,-0.499836,-0.519507,-0.05039,0.889861,1.148263,0.949004,1.383325,1.603346,1.40201,1.156828,0.899281,0.931735,0.452751,0.198182,-0.300396,-0.586333,-0.478157,-0.451121,-1.008245,-1.210338,-1.306189,-1.650958,-1.714271,-1.564952,-1.338831,-0.321461,-0.000515,0.031725,0.544849,0.696016,1.142212,1.241602,1.512896,1.58496,1.737642,1
1.883273,1.844235,1.521943,0.672082,0.086284,0.0409,-1.290978,-1.528741,-1.447544,-0.335437,-0.307049,-0.423645,-0.603993,-0.978738,-1.051169,-1.284679,-0.808684,-0.757359,0.201187,0.297197,0.785768,0.919522,1.330578,1.258585,0.857975,1.259664,1.540733,1.206766,0.639485,0.489155,0.225965,0.038013,-0.149422,-0.157312,-0.639392,-0.569343,-0.784779,-0.923872,-1.295129,-1.209184,-1.381952,-1.312395,-1.576327,-1.069943,-1.009135,-0.422503,-0.306041,0.615453,0.851544,1.155926,1.735701,1.871532,1
1.876546,1.785598,1.44278,-0.824966,-1.457429,-1.579678,-0.302554,-0.43093,-0.676022,-1.054773,-0.956545,-1.033148,-0.85572,-0.946158,-0.751839,-0.722664,-0.018282,0.106551,0.659192,1.218053,1.187439,0.801798,1.557869,1.729037,1.615571,1.026887,0.937322,0.438711,0.359977,-0.458102,-0.323528,-0.832334,-0.845229,-1.24158,-1.19443,-1.337163,-1.527657,-1.390191,-1.508132,-1.240042,-1.208072,-0.935907,-0.864684,-0.448057,-0.358503,0.030152,0.061553,0.601321,0.714867,1.232359,1.777132,1.875442,2
1.890792,1.420846,-1.571733,-0.482932,-0.284884,-0.475721,-0.369104,-0.474713,-0.445047,-0.737137,-1.012225,-1.260978,-1.268869,-0.863288,-0.676885,-0.625073,-0.322687,-0.074824,0.441264,0.481186,0.840864,1.144102,1.13007,0.915934,1.367503,1.626532,1.563878,1.276995,1.068963,0.735512,0.230379,0.344131,0.289531,-0.421178,-0.388915,-0.798081,-0.764966,-1.119932,-1.362811,-1.326415,-1.725357,-1.359587,-1.350699,-1.143843,-0.651092,-0.629466,-0.216631,0.53587,0.938104,1.160546,1.499006,1.872136,2
1.846549,1.574747,-0.310819,-0.72901,-1.337428,-1.31459,-0.474831,-0.266673,-0.250683,-0.742554,-0.680387,-0.733017,-0.682027,-0.314214,0.202086,0.588354,0.97848,1.128069,0.870771,1.621975,1.711571,1.606237,0.858463,0.393653,0.532792,0.507593,0.068094,-0.399217,-0.196228,-0.599804,-0.838469,-0.804504,-0.995727,-1.315179,-1.260293,-1.45225,-1.420049,-1.660403,-1.571112,-1.818841,-1.748852,-1.485107,-1.177895,-0.576538,-0.535992,0.052463,0.126052,0.90636,1.128637,1.781997,1.908487,1.864189,1
