@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2}

@data
4.180799,5.964672,0.598582,3.278552,5.742868,-2.451393,-4.641953,-4.992664,-5.102359,-5.077299,-4.73858,-4.421596,3.081784,5.177347,3.401239,2
-6.221051,-6.078762,5.788313,6.38461,-5.966863,-0.220878,2.440082,2.80295,3.040387,3.202193,3.31636,2.121923,2.559797,-6.798901,-6.370162,2
-5.409286,-5.227896,-3.861611,0.197403,-6.030246,-5.079524,5.170323,5.066769,4.950831,5.023203,5.026352,5.589396,5.679043,-5.568406,-5.526352,2
-7.585549,-4.408822,8.776867,9.77127,-11.224649,0.942338,1.043436,1.110744,1.139019,1.186277,1.260096,1.320767,1.47152,1.907114,-6.710429,2
-5.177735,-5.13396,7.275723,-5.742373,4.545299,4.719705,4.697344,4.472283,4.366976,4.202877,1.928642,-4.648921,-4.962559,-5.177705,-5.365597,1
5.001309,5.002907,3.978942,3.5625,5.511762,5.028555,-5.362905,-5.464668,-5.665556,-5.663018,-5.764182,-4.799444,-4.5095,4.164205,4.979093,2
-5.955258,-6.71011,9.541138,-0.440599,-5.098004,3.825815,3.829139,3.847002,3.867811,3.760942,2.801601,2.342088,-4.404163,-5.501257,-5.706142,2
-5.828881,-5.72655,6.04158,6.664585,-5.787265,-4.655931,2.888859,3.103176,3.272253,3.413166,3.51592,2.39771,2.553262,-5.946414,-5.905473,2
-5.48693,-5.587966,-5.367494,0.561845,-6.16929,-6.456107,5.529357,5.229415,4.958418,4.8101,4.739431,4.986929,4.391616,-0.921134,-5.218193,2
-6.094284,-6.175407,2.484563,1.210926,-6.641147,4.777687,4.243863,4.084739,3.969271,3.868795,3.723132,3.453249,-1.234591,-5.698136,-5.972662,2
5.294276,5.019457,0.539691,-1.43932,4.831259,0.667241,-3.358161,-3.953562,-3.881063,-3.774405,-4.061717,-3.900752,-2.750072,5.391657,5.375474,2
2.285687,2.968771,10.48727,-4.16297,3.092256,3.739174,-3.818715,-3.325546,-3.220229,-3.307363,-3.234762,-3.180747,-3.32922,2.683939,2.322454,2
-6.227418,4.440251,11.816604,-13.469419,-0.190759,0.006526,0.190135,0.258599,0.345829,0.382926,0.405906,0.455061,0.552518,0.576075,0.457164,1
-5.530539,-5.533122,6.26412,4.947421,-5.054699,0.347768,2.836965,3.149378,3.276279,3.296304,2.718864,1.875981,-1.836015,-5.285258,-5.473448,2
-5.278007,-5.16203,-3.684343,10.454964,-7.175694,-6.39753,3.341525,3.385883,3.554445,3.626543,3.632092,2.909653,2.237002,-0.264043,-5.180459,2
-5.347957,-5.118367,-1.223732,-1.340898,-6.293479,-6.202034,5.519235,5.097418,4.932992,4.879258,4.865246,5.166615,4.914832,-4.480182,-5.368945,2
-6.098677,-5.990989,1.75633,-1.726884,-5.871456,0.421832,4.288335,4.216467,4.132625,4.155286,4.389841,4.625671,4.331634,-6.435212,-6.194804,2
1.799623,2.119625,2.853061,-0.810666,3.579907,10.084623,-4.711456,-3.111145,-2.758027,-2.31533,-2.199614,-2.211264,-2.282857,-2.45215,2.415671,2
-6.79264,-3.938135,9.082392,9.766995,-9.950869,1.520289,1.487299,1.540837,1.579819,1.651394,1.699963,1.818173,2.237971,-6.046267,-5.657223,2
-6.329475,-3.435981,8.799651,5.247648,-4.22995,2.293789,2.264476,2.249464,2.238175,2.237592,2.155715,1.419477,-4.680496,-4.965845,-5.264239,2
-7.650026,-4.775382,8.75202,7.159156,-7.748169,1.233461,1.24997,1.232205,1.245259,1.272314,1.256321,1.245578,1.224607,0.606972,-6.304287,2
-5.906519,-5.494013,-1.350409,9.223338,-7.444603,-4.83685,2.410852,2.823929,3.084294,3.263052,3.363172,2.84337,2.214246,2.010867,-6.204727,2
5.350547,5.222337,2.482651,3.714093,5.169375,4.474307,-5.147309,-5.305896,-5.480338,-5.513393,-5.673633,-5.131747,-5.544568,5.896016,5.48756,2
6.433567,6.190697,5.479614,1.799727,6.47563,5.475051,-4.615358,-4.818324,-5.018332,-5.152149,-5.190065,-5.034825,-4.202302,-4.742733,6.919805,2
-5.794728,-5.420804,-0.803998,4.739144,-6.24973,-2.869806,3.531278,3.836196,3.983287,4.122927,4.234992,4.434259,5.072037,-6.741794,-6.073262,2
5.064237,4.85022,1.619664,-3.342284,5.11545,3.272204,-3.517546,-4.265901,-3.96017,-4.04715,-4.147768,-4.034508,-2.893482,5.152216,5.134818,2
-6.509503,-4.115811,8.866013,7.184395,-6.331678,1.684969,1.701401,1.718145,1.69657,1.675782,1.652568,1.502907,-0.402875,-5.091433,-5.231451,2
-7.296992,-4.299988,8.876276,9.822169,-11.049582,0.846335,1.04667,1.109403,1.136147,1.185001,1.208475,1.246788,1.268062,1.099468,-6.19823,2
-6.58481,-6.146795,-1.528854,4.794156,-8.009575,-7.704822,4.115832,3.829983,3.831327,3.867994,3.89964,3.986818,4.144674,4.722458,-7.218023,2
-6.961712,-4.261424,8.647114,4.628624,-4.809191,1.800089,1.793552,1.775971,1.787623,1.793801,1.815485,1.770628,1.677558,-5.788879,-5.669237,2
-7.025444,-4.234602,8.836406,7.326162,-7.132315,1.695932,1.649056,1.688557,1.675529,1.703143,1.751722,1.821832,2.095602,-6.07766,-5.773918,2
-5.685272,-5.387019,1.044875,-1.656609,-5.870553,-4.565546,4.785888,4.732732,4.672163,4.726346,4.940784,5.055271,5.580948,-6.467816,-5.906195,2
-5.494808,-5.352045,-2.732947,5.544305,-7.064221,-6.266788,4.161414,4.052111,4.040416,4.025742,3.997155,3.930236,3.722098,-1.208278,-5.354392,2
4.044754,3.930136,1.747211,-2.513563,5.366848,10.495381,-5.222643,-4.461792,-4.235457,-4.073095,-4.344187,-4.061553,-3.952086,3.273261,4.006783,2
-5.422412,-4.95808,1.117184,8.48867,-6.362897,-3.431724,2.714092,3.158442,3.436073,3.634187,3.8124,2.616477,3.091807,-6.197929,-5.696287,2
-5.24714,-4.969083,1.034271,-1.441544,-5.335006,-0.907355,4.493063,4.573292,4.585096,4.588176,4.761405,4.39467,-0.233572,-5.005019,-5.291252,2
-5.138639,-5.21312,6.737133,-6.240199,4.774653,4.755812,4.733669,4.695972,4.627965,4.408857,2.021388,-4.860988,-5.036304,-5.109034,-5.157166,1
-6.069197,-6.380039,4.185079,-0.097456,-5.416822,3.207903,4.043599,4.023113,3.985184,3.910907,3.790537,3.52623,-1.216431,-5.599301,-5.893304,2
5.416732,5.248794,2.778805,3.821115,4.991006,1.306239,-4.561902,-5.022868,-5.261185,-5.490894,-5.560159,-4.434367,-4.838304,6.022707,5.584284,2
-6.620084,-6.24521,-3.521962,4.465006,-7.024994,-5.184784,3.462504,3.618209,3.721392,3.80266,3.885893,3.982672,4.159379,4.750482,-7.251164,2
-5.201387,-5.026027,-2.901248,10.540988,-7.082159,-5.580207,3.06636,3.264672,3.432736,3.539694,3.584331,2.75284,2.290669,-1.566477,-5.114782,2
-5.792827,-5.960297,3.097625,-2.61091,-5.142355,3.236157,5.093351,4.935359,4.838271,4.904644,5.594769,6.037077,-6.504782,-5.92213,-5.803956,2
-6.0702,-5.800116,0.941192,3.330566,-5.961306,-0.944746,3.370959,3.655572,3.782825,3.868428,3.942635,4.043795,4.35839,-6.300435,-6.217558,2
3.545321,3.034992,1.598078,-1.374314,2.508218,5.444509,-1.328573,-2.273272,-2.512331,-2.411974,-2.708247,-3.053589,-3.053352,-0.888249,3.472782,2
-6.315466,-6.090856,-4.831634,-0.575038,-6.926311,-6.751799,5.269618,4.753164,4.595862,4.565305,4.576273,4.762999,4.760697,4.998879,-6.791693,2
5.415871,3.866837,-0.401015,3.123963,0.3836,-4.850704,-5.387699,-5.652287,-5.86459,-6.005548,-6.573984,4.102993,4.825922,5.950837,7.065803,1
4.198699,3.70004,0.202654,-1.82476,3.37746,1.934481,-2.348053,-3.172454,-3.421644,-3.381048,-3.391125,-3.356654,-1.078106,4.238595,4.321917,2
-6.598858,-6.298483,-5.025333,5.929934,-7.398894,-5.235167,3.485734,3.673876,3.790275,3.856211,3.955646,4.045444,4.224121,4.813805,-7.218311,2
2.081314,2.125652,2.612767,-2.336531,3.484013,13.190627,-4.376982,-3.197298,-2.753192,-2.636401,-2.528073,-2.528456,-2.588964,-2.730768,2.182293,2
-5.742187,-5.420118,3.365389,6.565504,-5.987076,-0.442498,2.626296,3.028492,3.258997,3.408967,3.338036,2.080123,1.933456,-6.117417,-5.895964,2
5.783136,6.112022,1.077086,3.930424,5.673395,-3.973809,-4.89067,-4.984327,-5.056852,-5.01911,-4.935007,-3.801034,-1.063298,5.458054,5.68999,2
2.466052,2.670745,9.792437,-3.995871,2.875858,6.612848,-4.165023,-3.693494,-3.483181,-3.391091,-3.475231,-3.50323,-3.741174,2.63079,2.399565,2
4.549612,4.464381,3.726554,-3.831907,4.909786,10.562494,-3.083146,-3.52114,-3.494737,-3.46851,-3.530225,-3.980599,-3.797365,-4.313646,4.808447,2
-5.509131,-5.435336,3.29055,2.359967,-4.717887,0.016035,4.130069,4.368566,4.472745,4.572929,4.705841,5.191004,-6.148068,-5.712158,-5.585127,2
2.395619,3.031205,9.484276,-5.354748,2.273025,4.91955,-4.550882,-3.735156,-3.475119,-3.301187,-3.158108,-2.992734,0.539892,1.836223,2.088145,2
-7.085661,-4.429253,8.783046,4.713404,-5.029312,1.768072,1.781145,1.773858,1.770644,1.802326,1.765875,1.826722,2.017295,-5.679464,-5.778699,2
4.61132,5.553316,1.93594,4.253746,5.110063,-3.149638,-5.137893,-5.367819,-5.551578,-5.588332,-5.284254,-4.814368,4.258559,5.010956,4.159983,2
-5.416915,-5.195039,-2.54782,5.712182,-6.798599,-5.909491,4.31423,4.261112,4.2787,4.290523,4.323599,4.345635,4.405143,-4.610898,-5.452362,2
-5.622533,-5.602311,5.995255,4.501039,-5.384715,2.875987,3.434438,3.600376,3.718854,3.743037,3.163087,2.928945,-5.983377,-5.71586,-5.652221,2
-6.70543,-3.91675,8.825838,9.691868,-10.338074,1.034338,1.293698,1.325092,1.353982,1.335646,1.323355,1.307328,1.157417,-2.356297,-5.332012,2
-5.99445,-5.94181,1.669826,-1.947234,-5.763633,-1.465438,4.286727,4.32163,4.313712,4.363929,4.450597,4.916282,5.108476,-6.211854,-6.106759,2
4.699781,5.115608,4.460806,3.582071,5.318859,4.478867,-5.344792,-5.448936,-5.597699,-5.714619,-5.89715,-4.961142,-4.929412,5.353203,4.884552,2
-5.176976,-5.019736,-3.116731,10.544848,-7.011682,-5.524671,3.116411,3.340103,3.522233,3.653761,3.695899,2.638975,2.24413,-1.823405,-5.08316,2
5.567317,5.832515,1.194335,4.005828,5.470683,-4.093031,-4.961149,-5.054937,-5.131341,-5.066104,-4.70794,-4.279633,0.656145,5.141106,5.426205,2
1.957896,1.756273,-0.765634,-0.624974,-0.257912,4.108467,-0.39116,-1.032855,-1.254725,-1.324937,-1.544722,-1.696803,-1.899157,1.043413,1.926828,2
-6.271411,-3.636674,9.209367,9.173627,-8.292669,1.918,1.82101,1.792939,1.812168,1.795822,1.79513,1.642674,-2.945016,-4.843424,-4.971543,2
2.393397,-0.674543,-0.781969,1.376653,3.990144,-2.467778,-2.619551,-2.638836,-2.806744,-2.912676,-3.072811,0.593377,1.842231,3.244359,4.534748,1
2.857691,3.267888,6.909905,-4.787136,3.831484,8.63102,-4.960128,-3.817265,-3.318441,-3.20083,-3.017331,-3.130417,-2.983508,1.144435,2.572632,2
4.704965,4.231635,2.32682,-3.240734,4.606484,6.324687,-3.923503,-3.820492,-3.748852,-3.73365,-4.245423,-4.507991,-4.814555,4.95756,4.883051,2
4.93202,5.264459,1.404351,5.022743,-4.343571,-5.25137,-5.411037,-5.544002,-5.63306,-5.506821,-4.205867,4.740906,4.800164,4.843639,4.887447,1
-5.938807,-6.283513,7.703985,4.556561,-5.393775,2.999647,3.426668,3.505495,3.582651,3.554428,2.432372,2.128785,-4.794428,-5.674432,-5.805638,2
4.671881,5.322486,-0.635151,-1.188819,5.264742,-0.634836,-3.526043,-4.349886,-4.116183,-3.922981,-4.007891,-3.668914,1.174729,5.284516,4.332351,2
-5.181359,-4.784316,-0.563212,9.749656,-6.814602,-5.139029,3.069133,3.369362,3.604161,3.783567,3.927041,2.821003,3.041786,-5.50117,-5.382022,2
3.956673,3.795954,4.130775,-3.136918,4.2854,6.783621,-3.526706,-3.8437,-3.686609,-3.894763,-3.953023,-4.293311,-4.56362,4.030593,3.915634,2
-6.081123,-5.987717,2.925828,3.448388,-5.945886,-4.48262,3.862942,3.933819,3.995777,4.023811,4.087347,4.147217,4.439019,-6.204756,-6.162047,2
-6.212068,7.163114,11.09908,-7.085856,1.760139,2.033725,2.180954,2.261944,2.349205,2.374305,2.076238,-5.152994,-5.005481,-4.939179,-4.903127,1
-5.47023,-5.218178,-2.546201,5.769331,-6.665675,-4.78066,3.918811,4.051172,4.137326,4.178845,4.224849,4.267451,4.344945,-4.692033,-5.519754,2
-6.536487,-6.143902,-3.375243,5.148442,-7.657288,-6.797856,3.871059,3.811534,3.831827,3.907788,3.975652,4.068805,4.239972,4.822669,-7.166971,2
5.177333,4.239208,1.719215,2.443724,4.364,1.780534,-4.801311,-5.42646,-5.632555,-5.764965,-5.238674,-4.625343,1.795649,4.395091,5.574554,2
-6.34254,-6.245835,2.61274,1.675955,-5.485734,-0.696793,3.508822,3.757145,3.864548,3.944353,4.033623,4.180999,4.804459,-7.106991,-6.504749,2
5.046419,4.861627,-1.77675,0.230269,4.247868,0.682196,-3.752421,-4.074973,-4.058326,-4.05238,-3.997307,-3.751873,0.641274,4.776324,4.978051,2
-6.134889,-5.813569,0.912728,3.299188,-5.915147,-0.899303,3.388328,3.693492,3.811909,3.938383,4.056499,4.22353,4.835806,-7.015709,-6.381247,2
-5.66632,-5.58953,1.782635,-2.477733,-5.719979,3.448868,4.89976,4.539279,4.429797,4.428857,4.91031,4.630343,-2.630736,-5.341059,-5.644491,2
-6.802274,-4.201833,9.007372,8.783501,-8.94202,1.465274,1.40455,1.433569,1.432687,1.438607,1.417664,1.388784,1.328897,-3.715422,-5.439356,2
3.868121,3.544368,0.38605,-2.149355,2.565831,2.62971,-2.824102,-3.684631,-3.71996,-3.917454,-3.940688,-4.018621,3.251935,4.018628,3.990169,2
-6.257461,-6.58127,4.032912,1.519948,-6.450829,4.908876,4.347472,4.154354,4.035824,3.938482,3.819088,3.595022,-3.165817,-5.816901,-6.079698,2
2.071773,2.712694,8.009252,-4.276707,0.560741,1.258989,-2.18498,-1.712927,-1.518717,-1.496019,-1.400071,-1.352959,-1.316575,-1.291308,1.936811,2
-6.560405,-6.332591,-5.242383,5.598508,-7.453362,-7.309108,4.472595,4.146686,4.10347,4.107348,4.155797,4.198923,4.337938,4.880458,-7.10387,2
4.756982,5.091139,3.590256,3.803224,5.746783,4.961736,-4.891475,-5.104123,-5.129484,-5.186621,-5.158035,-4.509471,-3.889845,1.066721,4.85221,2
-5.158776,-4.884885,-1.371751,9.711703,-7.034098,-5.645286,2.983973,3.193229,3.373319,3.507591,3.57246,2.543122,2.181834,-1.865499,-5.106933,2
-6.123593,-6.840236,9.327704,-0.218763,-5.111984,3.306685,3.578067,3.635733,3.576526,3.485656,2.716729,1.903406,-1.920344,-5.463229,-5.852355,2
4.781062,5.104873,3.170305,3.742199,5.485558,4.634836,-5.132397,-5.34816,-5.440661,-5.602108,-5.779109,-5.189278,-5.688153,6.285582,4.97545,2
-6.629904,-3.814495,9.054058,9.914613,-10.545889,1.349932,1.373926,1.367286,1.375771,1.404636,1.414474,1.384577,1.297746,-3.631989,-5.314744,2
-5.557923,-5.553954,2.217348,-4.456087,-6.075346,5.279403,5.190964,5.015243,4.932669,4.961931,5.411872,5.261995,-5.478069,-5.584026,-5.566019,2
-6.138831,-6.780608,1.602163,-4.962441,-6.002243,4.596195,4.867649,4.716955,4.649801,4.587148,4.753187,4.387194,1.226364,-5.601033,-5.901501,2
-5.972894,-5.94645,2.826846,1.840601,-5.317375,-0.57522,3.55635,3.759129,3.824049,3.838983,3.833741,3.754469,2.499874,-5.949946,-5.972153,2
-5.60282,-5.2139,-0.710375,5.485525,-6.738792,-4.699908,3.7818,3.978231,4.093638,4.188325,4.299217,4.469852,4.906472,-6.382373,-5.854894,2
-6.172342,-6.145309,1.723148,-2.188828,-6.129756,2.144035,4.188911,4.083337,4.006258,4.080595,4.427689,4.545445,4.266384,-6.58223,-6.247336,2
-6.403965,-3.725476,8.988403,5.801623,-4.670242,2.163671,2.156971,2.165723,2.183962,2.191036,2.28012,2.472428,-5.256352,-5.184857,-5.163047,2
-6.948757,-3.962923,9.039153,9.994777,-10.625347,0.914077,1.113497,1.165473,1.203955,1.231025,1.211042,1.206007,1.079727,-1.097332,-5.524377,2
-5.096981,-5.411928,7.403093,-5.050927,0.071547,4.424271,4.738647,4.859861,4.996312,5.163716,5.768711,-6.006303,-5.414659,-5.26,-5.185362,1
-5.705459,-5.796601,-5.639176,0.443021,-6.342248,-6.646261,5.662441,5.066373,4.775612,4.624856,4.577442,4.741898,4.417556,1.302798,-5.482253,2
-5.804411,-5.363081,-0.754648,4.774178,-6.275584,-3.082447,3.536261,3.837551,3.968361,4.076857,4.150788,4.270339,4.615608,-5.976789,-5.972981,2
-6.04723,-6.449742,7.935893,2.348753,-4.851785,0.49043,2.886333,3.174242,3.291389,3.310734,2.996574,1.878803,0.831676,-5.884606,-5.911463,2
5.524026,5.6009,1.443083,3.642643,5.851134,-4.961188,-5.174184,-5.180837,-5.296215,-5.244694,-4.855227,-4.459442,2.522467,5.181663,5.405871,2
-6.199572,-3.815129,8.936001,5.254077,-4.523476,2.137446,2.165833,2.209126,2.15382,2.207844,2.25823,2.591014,-5.644198,-5.029784,-4.701231,2
-5.326743,-5.199739,-2.835522,-0.548136,-6.17681,-4.128478,4.875868,4.590892,4.500154,4.487584,4.528394,4.871036,4.566779,-2.941819,-5.263459,2
-6.320011,-3.557437,9.05596,7.59639,-6.456424,2.064493,2.041823,2.054802,2.082106,2.073193,2.158058,2.295807,-4.966666,-5.066479,-5.055615,2
-5.393247,-5.215776,4.745995,6.810078,-5.751789,1.324594,2.919308,3.193821,3.317546,3.353088,2.760615,2.007313,-3.346328,-5.307421,-5.417794,2
-6.617602,-6.764626,4.051232,1.810169,-5.409505,-0.685194,3.488733,3.728383,3.814939,3.872787,3.941745,4.079456,4.665384,-7.269416,-6.706487,2
-6.378605,-3.746428,8.895285,2.264413,-2.565729,2.331679,2.2926,2.303459,2.290217,2.278299,2.274217,2.297562,-4.462286,-5.003062,-5.071621,2
-5.992228,-5.923503,1.767365,-1.907626,-5.810056,-1.417411,4.220447,4.233379,4.200622,4.229181,4.236306,4.647591,4.543431,-5.055308,-5.97219,2
-5.419231,-5.097373,-2.550851,-0.310327,-6.144618,-5.196303,5.193778,4.989569,4.896946,4.908732,5.023324,5.400907,5.432382,-5.571403,-5.555533,2
3.959532,3.422735,0.691247,-1.193699,3.506895,6.732893,-3.179131,-3.272166,-3.513013,-3.778131,-3.773802,-3.969859,-4.491123,4.648437,4.209184,2
-6.271595,-6.117321,0.652715,2.970109,-6.389359,-1.572156,3.003145,3.249484,3.331312,3.371752,3.378805,3.335587,3.15406,0.049014,-6.145551,2
-5.733387,-5.363417,-0.78288,4.713232,-6.200686,-2.852356,3.515534,3.822999,3.969763,4.072368,4.186549,4.354261,4.780846,-6.505688,-5.977138,2
4.646269,4.455043,2.339379,5.398953,-5.2552,-5.643837,-5.603664,-5.715772,-5.685891,-5.427821,-1.452859,4.217631,4.486735,4.590495,4.65054,1
-5.424655,-5.354058,7.463232,6.368795,-5.680133,1.356668,2.552989,2.781634,2.957302,2.999639,2.361289,1.732188,-3.405764,-5.293632,-5.415497,2
-6.919456,-4.242869,8.751103,4.983679,-1.979468,1.495492,1.609997,1.625323,1.614008,1.587503,1.534668,1.414539,-0.569379,-5.37337,-5.531768,2
-5.886615,-5.92406,2.762437,1.649248,-5.69012,2.813299,3.89561,3.916092,3.909397,3.840145,3.755486,3.515591,-1.208612,-5.550119,-5.797781,2
4.147583,4.316247,0.872766,3.737783,-0.637768,-6.097771,-6.537209,-6.663637,-6.267454,-4.817189,1.676338,3.912223,4.075345,4.128227,4.154517,1
-6.012916,-5.57712,0.534396,7.893446,-7.052063,-4.810191,2.385306,2.763712,3.002327,3.15443,3.245123,2.761003,2.107555,1.915209,-6.310219,2
-4.900097,-4.435972,-0.013766,6.024599,-6.003669,-4.034997,4.28451,4.4455,4.543035,4.594266,4.630271,4.68107,-3.80682,-4.919742,-5.088186,2
-5.405702,-5.227797,-3.908316,-0.090399,-6.002325,-4.875586,5.309461,5.006759,4.928971,4.872143,4.928832,5.23469,5.050065,-4.432848,-5.387948,2
5.112154,5.06112,3.208134,3.790305,5.390451,4.302445,-4.920053,-5.237493,-5.27585,-5.380871,-5.422621,-4.423545,-4.01175,2.800696,5.006878,2
-5.880162,-6.214395,8.233217,4.939561,-5.257095,2.881737,3.181897,3.289674,3.412453,3.401954,2.583029,2.576856,-5.629556,-5.738457,-5.780711,2
2.809081,3.43221,10.286683,-5.129364,2.330114,2.739103,-3.691488,-2.991015,-2.910192,-2.785001,-2.689795,-2.649595,-2.413998,1.210819,2.45244,2
-5.417604,-5.230131,-2.855829,-0.690655,-6.397662,-5.529794,4.972359,4.662062,4.55355,4.482886,4.524885,4.765498,4.345076,-0.95162,-5.233019,2
-6.497816,-6.212505,-1.54649,4.094693,-7.252351,0.036845,2.825345,3.084877,3.190831,3.271095,3.309888,3.276957,3.212858,1.766487,-6.560712,2
-4.941777,-5.777669,7.420622,-5.965271,4.201822,4.829055,4.810278,4.546676,4.775803,4.428199,0.602525,-4.831144,-4.835658,-4.702968,-4.560494,1
-5.456972,-5.202925,3.622069,6.733981,-6.177605,-6.100487,3.460576,3.428871,3.561371,3.660113,3.68411,2.632111,2.45802,-4.810773,-5.492462,2
-6.493973,-3.743348,8.738391,4.788918,-4.611328,1.960976,1.964401,1.9436,1.917699,1.85506,1.787192,1.595485,-1.63712,-4.933699,-5.132253,2
-6.25404,-6.494537,2.779124,-2.272795,-6.212008,3.684905,4.497963,4.352347,4.15166,4.100567,4.368897,4.089283,1.229809,-5.898548,-6.122627,2
-5.678673,-5.33106,-2.602775,5.761656,-6.474419,-2.8797,3.589959,3.89877,4.071912,4.189651,4.325036,4.503355,5.074606,-6.512731,-5.935584,2
3.784838,3.892738,7.12429,-3.95046,4.411284,7.992616,-3.972997,-3.631291,-3.480195,-3.496961,-3.449715,-3.371651,-3.324957,-2.222668,3.69513,2
-5.851093,-5.630599,1.039764,4.609157,-6.552297,-3.204636,3.233208,3.517002,3.605923,3.661802,3.686592,3.664747,3.561424,-3.546712,-5.794279,2
5.516143,5.127025,2.5143,3.913157,5.55525,6.054227,-5.722323,-5.475344,-5.42465,-5.352124,-5.317916,-4.860696,-4.266611,2.582871,5.156692,2
-5.160425,-4.886956,-1.375311,9.703693,-7.033773,-5.642378,2.943609,3.181107,3.396854,3.542713,3.565603,2.642691,2.122726,-1.891282,-5.108871,2
5.454024,5.753219,1.168334,3.383842,4.922122,-1.09364,-4.698915,-4.978118,-5.038175,-5.135117,-4.95058,-4.119597,-1.225637,5.169395,5.388838,2
-5.199666,-4.87336,1.144085,8.435679,-6.800271,-6.363732,3.356775,3.364192,3.454779,3.592567,3.622337,2.574182,2.289508,-3.401757,-5.19532,2
3.625533,3.780222,5.947471,-4.153537,4.217476,5.268486,-4.264464,-3.372571,-3.155928,-3.112817,-3.00328,-3.049941,-2.699226,0.661622,3.310952,2
-5.610035,-5.540116,-4.287013,-0.254467,-6.38199,-5.125729,4.777072,4.582468,4.516053,4.465349,4.480724,4.691532,4.198762,0.942402,-5.455011,2
5.486565,5.746278,0.730099,3.218829,5.307254,-4.347698,-5.147827,-5.291491,-5.394355,-5.400513,-5.03773,-4.803812,4.155342,5.332776,5.446283,2
4.002235,3.835405,2.623959,-3.558178,5.192293,10.794248,-5.284905,-4.443849,-4.371712,-4.282845,-4.188725,-4.269182,-4.657689,4.523944,4.085003,2
-6.2355,-6.545367,2.450711,-2.725666,-6.201359,4.002342,4.762372,4.400297,4.276652,4.19356,4.143806,4.121774,1.273911,-5.838343,-6.079188,2
-7.043152,-4.33604,8.670764,4.893695,-5.134448,1.782163,1.780359,1.794805,1.798366,1.810815,1.817942,1.910211,2.16064,-6.09643,-5.809688,2
-6.17816,-6.426981,2.11006,-3.447216,-5.669005,2.623892,4.46201,4.377369,4.366454,4.318303,4.480071,4.272263,2.801551,-6.004,-6.086614,2
-5.130955,-4.844882,-1.360598,9.601851,-6.940001,-5.549129,3.110975,3.376035,3.512637,3.658835,3.697243,2.778681,2.338597,-3.127546,-5.121742,2
-6.82143,-4.160283,9.231215,9.863909,-10.157271,1.407585,1.375506,1.371156,1.390143,1.405341,1.418544,1.395665,1.290912,-3.616532,-5.394461,2
-6.041762,-5.617339,-1.983091,9.257882,-7.457781,-4.885988,2.443728,2.850987,3.109332,3.292455,3.427405,3.001562,2.406733,2.767577,-6.5717,2
-5.607903,-5.564686,1.683515,-3.158589,-5.625946,4.482036,5.216754,4.944083,4.873989,4.918181,5.599965,5.945023,-6.244489,-5.79024,-5.671689,2
-6.662784,-6.384643,0.458511,2.862792,-6.609112,-3.447255,2.983868,3.246748,3.351535,3.418899,3.447824,3.494728,3.532978,3.226785,-6.920871,2
1.52306,2.326258,10.610631,-4.18762,0.326688,0.94191,-2.392661,-1.968225,-1.895128,-1.770789,-1.65169,-1.581972,-1.483251,0.040713,1.162075,2
-5.606111,-5.423573,2.419813,-1.276205,-5.380001,2.689123,4.668075,4.633202,4.646131,4.758284,5.38572,5.381271,-5.524221,-5.662178,-5.709331,2
1.902761,0.761065,5.740076,-0.013876,3.101802,0.011927,-2.355185,-2.854732,-2.765141,-2.824703,-3.018547,-3.019515,0.896674,2.254506,2.182888,2
4.674063,2.845342,2.970528,4.579333,-1.1298,-4.976682,-5.267527,-5.425404,-5.49024,-5.369979,-5.296646,3.485304,4.768956,4.830578,4.802175,2
-6.502056,-7.271866,5.451729,-2.244906,-5.783035,4.247084,4.26373,4.138677,4.02275,3.919332,3.773995,3.512984,0.599372,-5.904771,-6.223016,2
-5.023756,-4.766716,-2.61964,10.313892,-6.756806,-5.80233,3.627661,3.781963,3.961691,4.116709,4.203477,2.813807,2.740914,-5.419012,-5.171852,2
2.425531,3.086513,8.342487,-4.974016,1.29964,2.010361,-2.800392,-2.345913,-2.158345,-1.977993,-1.805209,-1.843847,-1.607207,0.335607,2.012785,2
-6.269429,-6.530494,8.014553,4.592868,-4.989368,-1.370319,2.584137,2.928668,3.167358,3.310144,3.335143,1.886785,2.187621,-6.575159,-6.27251,2
-5.290696,-5.483989,1.981924,-5.162302,4.361179,5.101221,5.306896,5.384568,5.374681,5.235543,3.902431,-4.843826,-5.074409,-5.291367,-5.501856,1
3.939569,3.347704,2.513364,-1.589186,3.161657,4.841879,-2.479529,-3.261505,-3.473636,-3.681916,-3.924824,-3.985108,-3.862211,4.356981,4.096761,2
-7.577463,-4.419586,8.744103,9.743519,-11.285009,1.04272,1.021294,1.12016,1.161944,1.218503,1.263396,1.299503,1.477491,1.928258,-6.738834,2
5.482248,5.519748,1.935124,3.944718,4.974011,0.928212,-4.536523,-4.956698,-5.125592,-5.229398,-5.27122,-4.62101,-4.296908,5.727849,5.525438,2
