@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
0.547085,0.549476,0.551666,0.553303,0.554091,0.553692,0.552153,0.549762,0.546779,0.543498,0.540044,0.536511,0.532727,0.528779,0.524665,0.520452,0.515992,0.510834,0.504844,0.498286,0.491293,0.483435,0.474426,0.464517,0.453628,0.441642,0.42916,0.416597,0.40363,0.389697,0.374033,0.356582,0.337944,0.318233,0.296898,0.273496,0.248716,0.223577,0.198523,0.173461,0.147929,0.121208,0.093107,0.064443,0.036123,0.008754,-0.017586,-0.043452,-0.069,-0.0934,-0.115056,-0.13364,-0.150806,-0.168276,-0.186501,-0.204599,-0.221404,-0.236518,-0.250166,-0.262764,-0.274474,-0.285388,-0.29555,-0.305105,-0.314086,-0.322528,-0.33033,-0.337301,-0.343086,-0.347555,-0.350663,-0.352682,-0.354146,-0.355595,-0.357508,-0.360201,-0.363594,-0.367778,-0.372741,-0.378631,-0.385342,-0.392807,-0.401044,-0.409924,-0.41937,-0.429392,-0.439819,-0.45046,-0.461147,-0.471721,-0.482111,-0.492255,-0.502105,2
0.532811,0.535823,0.538496,0.54053,0.541672,0.541535,0.54017,0.5377,0.534504,0.531037,0.527451,0.523828,0.520143,0.516396,0.512497,0.508489,0.504337,0.499782,0.49457,0.488845,0.482637,0.475435,0.466836,0.456844,0.445269,0.43219,0.418276,0.404153,0.389809,0.374861,0.358725,0.341036,0.322303,0.302862,0.28219,0.259814,0.23618,0.212186,0.188195,0.16389,0.138813,0.112506,0.084997,0.057221,0.030021,0.003947,-0.020929,-0.045416,-0.069492,-0.092045,-0.111678,-0.128591,-0.144593,-0.160846,-0.178066,-0.195582,-0.21213,-0.227201,-0.240811,-0.253522,-0.265515,-0.276894,-0.287829,-0.29833,-0.308328,-0.317632,-0.326055,-0.333577,-0.339953,-0.345027,-0.348708,-0.351212,-0.353118,-0.354994,-0.357259,-0.360177,-0.363744,-0.368038,-0.373021,-0.378802,-0.385296,-0.392494,-0.40041,-0.408931,-0.41799,-0.42754,-0.437455,-0.447559,-0.457704,-0.467796,-0.477723,-0.48742,-0.49689,2
0.536762,0.538831,0.540605,0.541643,0.541737,0.540585,0.538092,0.534374,0.529849,0.525042,0.520252,0.515601,0.510955,0.506303,0.501674,0.497161,0.492586,0.487625,0.48203,0.475776,0.468814,0.460706,0.450973,0.439392,0.425606,0.409796,0.392899,0.375616,0.358299,0.341041,0.323233,0.304318,0.284576,0.264315,0.24312,0.220383,0.196426,0.171871,0.146837,0.12109,0.094194,0.065913,0.036685,0.007525,-0.020683,-0.047492,-0.072844,-0.097195,-0.120739,-0.142471,-0.161403,-0.177912,-0.193451,-0.209359,-0.226036,-0.242902,-0.259015,-0.273977,-0.28783,-0.300848,-0.31328,-0.325415,-0.337289,-0.348836,-0.35983,-0.369882,-0.378704,-0.386363,-0.392886,-0.398261,-0.402367,-0.40535,-0.40767,-0.409765,-0.412005,-0.414678,-0.41781,-0.421431,-0.425528,-0.430245,-0.435561,-0.441429,-0.447837,-0.45469,-0.461884,-0.469385,-0.477171,-0.48517,-0.493272,-0.501353,-0.50932,-0.517165,-0.524879,2
0.526034,0.528475,0.530566,0.531933,0.532246,0.531109,0.528403,0.52416,0.51885,0.513241,0.507764,0.502575,0.497497,0.492572,0.487928,0.483589,0.479366,0.474954,0.470101,0.464673,0.458345,0.45057,0.440855,0.428664,0.413449,0.395518,0.375989,0.355902,0.336177,0.317414,0.29911,0.280283,0.260956,0.24162,0.221899,0.201088,0.179281,0.156721,0.133191,0.10824,0.081628,0.053387,0.024172,-0.0046,-0.032006,-0.057792,-0.081893,-0.104679,-0.126263,-0.145839,-0.162602,-0.177079,-0.190985,-0.205458,-0.220746,-0.236458,-0.251882,-0.266602,-0.280547,-0.293935,-0.307054,-0.320183,-0.333323,-0.346338,-0.358851,-0.370178,-0.379935,-0.388318,-0.395577,-0.401847,-0.406984,-0.411016,-0.414321,-0.417282,-0.420255,-0.423488,-0.427042,-0.430927,-0.4351,-0.439717,-0.444854,-0.450502,-0.456611,-0.463032,-0.469616,-0.476329,-0.483172,-0.490132,-0.497185,-0.504231,-0.511199,-0.518083,-0.52489,2
0.521918,0.5238,0.525344,0.52602,0.525706,0.524008,0.520772,0.516183,0.510711,0.504929,0.499161,0.493642,0.488291,0.483049,0.477946,0.472988,0.468145,0.463208,0.457854,0.451998,0.445397,0.437515,0.427759,0.415617,0.400543,0.382781,0.363468,0.343627,0.324048,0.305262,0.286812,0.267817,0.248341,0.228697,0.208438,0.186984,0.164386,0.140953,0.116598,0.09099,0.063774,0.035061,0.00555,-0.023706,-0.051759,-0.078062,-0.102678,-0.125849,-0.147654,-0.167609,-0.18475,-0.199466,-0.213576,-0.228213,-0.243386,-0.258979,-0.274419,-0.289129,-0.303044,-0.316499,-0.329648,-0.342664,-0.355712,-0.368724,-0.381224,-0.392574,-0.40244,-0.410979,-0.418456,-0.424987,-0.43041,-0.434749,-0.438347,-0.441596,-0.444788,-0.448089,-0.451581,-0.455281,-0.459163,-0.463287,-0.46773,-0.4725,-0.477554,-0.482792,-0.488132,-0.493586,-0.499163,-0.504878,-0.510707,-0.516569,-0.522411,-0.528217,-0.534013,2
0.542604,0.54488,0.546836,0.54812,0.548574,0.547758,0.545702,0.542553,0.538731,0.534706,0.530582,0.526419,0.522131,0.517783,0.513427,0.509072,0.504464,0.499344,0.493476,0.486992,0.479956,0.471865,0.462397,0.451526,0.438952,0.424755,0.409781,0.394615,0.379228,0.363367,0.346397,0.327992,0.308546,0.288275,0.266674,0.243229,0.218415,0.193063,0.167525,0.141684,0.115012,0.087001,0.057851,0.02852,-0.000133,-0.027635,-0.053819,-0.079083,-0.103757,-0.127084,-0.147583,-0.165247,-0.18167,-0.198554,-0.216123,-0.233498,-0.249926,-0.26504,-0.278919,-0.291924,-0.304254,-0.316057,-0.327375,-0.33826,-0.348632,-0.358316,-0.367102,-0.374976,-0.381794,-0.387463,-0.39187,-0.395139,-0.397753,-0.40019,-0.402834,-0.405881,-0.409333,-0.413234,-0.417585,-0.422515,-0.427979,-0.43397,-0.440492,-0.447462,-0.454833,-0.462568,-0.470572,-0.478771,-0.487076,-0.495368,-0.503548,-0.511591,-0.519495,2
0.529676,0.532064,0.53414,0.535462,0.535835,0.534931,0.532501,0.52869,0.524041,0.519118,0.514206,0.50936,0.504546,0.499844,0.495163,0.490584,0.486061,0.48129,0.475979,0.470097,0.463493,0.455697,0.446197,0.434591,0.420451,0.404054,0.38643,0.368372,0.350384,0.332733,0.314801,0.295844,0.276168,0.256213,0.235499,0.213359,0.190044,0.166071,0.141491,0.116061,0.08938,0.06125,0.032125,0.003175,-0.024655,-0.051065,-0.075954,-0.099691,-0.12254,-0.143408,-0.161428,-0.177071,-0.191586,-0.206653,-0.222844,-0.239324,-0.255236,-0.270156,-0.284098,-0.29728,-0.309996,-0.322507,-0.334881,-0.347014,-0.358535,-0.369056,-0.378282,-0.38626,-0.393141,-0.398922,-0.403453,-0.406868,-0.409584,-0.412058,-0.414632,-0.417563,-0.420884,-0.424577,-0.428672,-0.433326,-0.438526,-0.444256,-0.450487,-0.457105,-0.464006,-0.471191,-0.478605,-0.486195,-0.493869,-0.501497,-0.509011,-0.516428,-0.523746,2
0.532447,0.53385,0.534901,0.535204,0.534587,0.532639,0.529185,0.524373,0.518693,0.512747,0.50686,0.501147,0.495591,0.49016,0.484849,0.479745,0.47467,0.469364,0.463525,0.457093,0.449844,0.441254,0.430814,0.418021,0.402418,0.38434,0.364867,0.344903,0.325169,0.306154,0.287361,0.267888,0.247783,0.227416,0.206303,0.183855,0.160262,0.135906,0.110706,0.084311,0.056426,0.027078,-0.003036,-0.032696,-0.06119,-0.088128,-0.11314,-0.136624,-0.158924,-0.179193,-0.196629,-0.211741,-0.225991,-0.240784,-0.256426,-0.272146,-0.287344,-0.301853,-0.315595,-0.328769,-0.341636,-0.354377,-0.36701,-0.379449,-0.39125,-0.401867,-0.41099,-0.418791,-0.425519,-0.431261,-0.435888,-0.439444,-0.442259,-0.444744,-0.447273,-0.450075,-0.453164,-0.456538,-0.460203,-0.464267,-0.468769,-0.473703,-0.47898,-0.484507,-0.490236,-0.49613,-0.502169,-0.508366,-0.514675,-0.520994,-0.527273,-0.533488,-0.539649,2
0.543665,0.546095,0.548109,0.549491,0.549988,0.549048,0.546766,0.543299,0.538962,0.534313,0.529691,0.525093,0.520354,0.51558,0.510834,0.506241,0.501593,0.496522,0.490748,0.484333,0.477234,0.469044,0.459364,0.447942,0.434472,0.419142,0.402777,0.386016,0.369171,0.352331,0.334878,0.316316,0.296898,0.276885,0.255811,0.233083,0.209061,0.184473,0.159552,0.13395,0.107194,0.079069,0.049847,0.020579,-0.00777,-0.034653,-0.060074,-0.084722,-0.108714,-0.131127,-0.150592,-0.167388,-0.183201,-0.19923,-0.216054,-0.233228,-0.249536,-0.264603,-0.278615,-0.291821,-0.304427,-0.316607,-0.328361,-0.339677,-0.350386,-0.36015,-0.368688,-0.376048,-0.382259,-0.38733,-0.391136,-0.393782,-0.395785,-0.397625,-0.399748,-0.402394,-0.405559,-0.409336,-0.413684,-0.418744,-0.424495,-0.430914,-0.437956,-0.445496,-0.453455,-0.461792,-0.470413,-0.47922,-0.488085,-0.496897,-0.505594,-0.514143,-0.522513,2
0.529484,0.531119,0.532448,0.533043,0.532579,0.53073,0.527419,0.522718,0.517064,0.511085,0.505209,0.499578,0.494074,0.488671,0.483415,0.47841,0.473474,0.468328,0.462709,0.456473,0.449394,0.441004,0.430721,0.418014,0.402459,0.384308,0.364619,0.344381,0.324464,0.305452,0.286691,0.267333,0.247413,0.227301,0.206546,0.184511,0.16139,0.137461,0.112598,0.086477,0.058766,0.029558,-0.000439,-0.030088,-0.058479,-0.085198,-0.110093,-0.133479,-0.155506,-0.175497,-0.192786,-0.207959,-0.222404,-0.237284,-0.252737,-0.268306,-0.283481,-0.29803,-0.311892,-0.325236,-0.338317,-0.351291,-0.36428,-0.377141,-0.389327,-0.400289,-0.409701,-0.417772,-0.424837,-0.430966,-0.435976,-0.439896,-0.443079,-0.445904,-0.448721,-0.451769,-0.455061,-0.458604,-0.462407,-0.466561,-0.471087,-0.475995,-0.481246,-0.486698,-0.492261,-0.497942,-0.503772,-0.509747,-0.515839,-0.521979,-0.528089,-0.534159,-0.540191,2
0.531193,0.533832,0.536186,0.538092,0.539339,0.539528,0.538747,0.537255,0.535318,0.53313,0.530703,0.528008,0.524975,0.521786,0.518386,0.514726,0.5107,0.505928,0.500151,0.493798,0.487132,0.479718,0.471384,0.462473,0.452991,0.442855,0.432481,0.422122,0.411188,0.398804,0.384157,0.367307,0.349018,0.329369,0.307749,0.283746,0.258124,0.232249,0.206941,0.18224,0.157484,0.131787,0.104555,0.076278,0.048002,0.020458,-0.006205,-0.032821,-0.059795,-0.085491,-0.108304,-0.128045,-0.145993,-0.163892,-0.182234,-0.200583,-0.217596,-0.232644,-0.246012,-0.25814,-0.269316,-0.279707,-0.289252,-0.298158,-0.306644,-0.314866,-0.322877,-0.330539,-0.337346,-0.34299,-0.347258,-0.35035,-0.352887,-0.355343,-0.358064,-0.361277,-0.365014,-0.369329,-0.374156,-0.379601,-0.385607,-0.392148,-0.399247,-0.406883,-0.41505,-0.423735,-0.432849,-0.442224,-0.451688,-0.461066,-0.470295,-0.479397,-0.488332,2
0.53295,0.53521,0.537099,0.538179,0.538279,0.537061,0.534433,0.530468,0.525648,0.520583,0.51554,0.510604,0.505718,0.50093,0.496199,0.491611,0.487025,0.482163,0.476821,0.470977,0.464443,0.456722,0.447286,0.435704,0.42159,0.405205,0.387555,0.369456,0.351459,0.333848,0.315971,0.297066,0.277458,0.257537,0.236796,0.21471,0.191482,0.167541,0.142986,0.117495,0.090676,0.062459,0.033284,0.004272,-0.023722,-0.05032,-0.075191,-0.098696,-0.121495,-0.14258,-0.160653,-0.176179,-0.190782,-0.2058,-0.221679,-0.237968,-0.253702,-0.268474,-0.282236,-0.295365,-0.30808,-0.320516,-0.332837,-0.344883,-0.356327,-0.366831,-0.376057,-0.384005,-0.390806,-0.396551,-0.401093,-0.404458,-0.407143,-0.409592,-0.412181,-0.41516,-0.418531,-0.422335,-0.426579,-0.431377,-0.436705,-0.442547,-0.448889,-0.455626,-0.462691,-0.470044,-0.477621,-0.485374,-0.493222,-0.501057,-0.50881,-0.516466,-0.52399,2
0.523121,0.524819,0.526001,0.526394,0.525929,0.524084,0.52054,0.515434,0.509415,0.503163,0.497025,0.491144,0.485498,0.480057,0.474736,0.469642,0.464752,0.459706,0.454146,0.447968,0.440916,0.432441,0.421914,0.408659,0.392228,0.372997,0.352145,0.330731,0.309732,0.289881,0.270565,0.250745,0.23047,0.210266,0.189591,0.167739,0.14485,0.121173,0.096455,0.07018,0.042105,0.01254,-0.01764,-0.047172,-0.075148,-0.101155,-0.125353,-0.148149,-0.16949,-0.188425,-0.204531,-0.218816,-0.232443,-0.246288,-0.26105,-0.276441,-0.291606,-0.306011,-0.319748,-0.333251,-0.346599,-0.359754,-0.372939,-0.386113,-0.398668,-0.409825,-0.419218,-0.427214,-0.434137,-0.440063,-0.444865,-0.448612,-0.451643,-0.454286,-0.456836,-0.459539,-0.462463,-0.465592,-0.468898,-0.472558,-0.476639,-0.48115,-0.485964,-0.490932,-0.49605,-0.501279,-0.506586,-0.512035,-0.517599,-0.523197,-0.528764,-0.534278,-0.539756,2
0.516551,0.518239,0.519434,0.519851,0.519323,0.517345,0.513661,0.508261,0.501747,0.495,0.488495,0.482299,0.476294,0.470577,0.465215,0.460248,0.455505,0.450707,0.445564,0.439804,0.433096,0.424942,0.414551,0.401162,0.384183,0.364042,0.342016,0.319281,0.297067,0.276396,0.256793,0.236952,0.216809,0.196971,0.177055,0.156316,0.134688,0.112142,0.088285,0.062673,0.034962,0.005455,-0.024562,-0.053676,-0.081095,-0.106547,-0.130094,-0.151857,-0.171825,-0.18944,-0.204381,-0.217406,-0.229869,-0.242795,-0.256646,-0.271101,-0.285601,-0.299855,-0.313703,-0.327229,-0.340683,-0.354276,-0.368118,-0.382035,-0.395339,-0.407167,-0.417063,-0.42535,-0.432535,-0.438886,-0.444261,-0.448609,-0.452219,-0.455367,-0.458358,-0.461418,-0.464627,-0.467953,-0.471374,-0.475017,-0.47904,-0.483443,-0.488114,-0.492938,-0.497799,-0.502639,-0.507495,-0.512456,-0.517516,-0.522594,-0.527645,-0.532681,-0.537744,2
0.511515,0.512901,0.513884,0.514055,0.5132,0.510912,0.507026,0.501501,0.494854,0.487975,0.481321,0.475002,0.468887,0.46296,0.457246,0.45187,0.446738,0.441612,0.436231,0.430278,0.423381,0.415057,0.404554,0.391093,0.374169,0.354148,0.332269,0.309691,0.287669,0.267178,0.247684,0.228004,0.208015,0.188217,0.168245,0.147378,0.125508,0.102677,0.078588,0.052747,0.024876,-0.004676,-0.034779,-0.064054,-0.09163,-0.117143,-0.14071,-0.162553,-0.182665,-0.200628,-0.21583,-0.228859,-0.24139,-0.254738,-0.268889,-0.28336,-0.297762,-0.311874,-0.325612,-0.339097,-0.352514,-0.366097,-0.379969,-0.393847,-0.407051,-0.418784,-0.428691,-0.437031,-0.444324,-0.450757,-0.456188,-0.460612,-0.464237,-0.467411,-0.470426,-0.47346,-0.476593,-0.47979,-0.48304,-0.48645,-0.490135,-0.494086,-0.4982,-0.502394,-0.5066,-0.510801,-0.515016,-0.519297,-0.523711,-0.528211,-0.532722,-0.537237,-0.541776,2
0.526068,0.527603,0.528796,0.529243,0.528717,0.526835,0.523496,0.518789,0.51316,0.507249,0.5014,0.495799,0.490321,0.484955,0.479744,0.47475,0.469816,0.46464,0.458942,0.452644,0.445501,0.437017,0.426638,0.41382,0.398123,0.379885,0.360154,0.339908,0.31999,0.300859,0.281901,0.262291,0.242089,0.221658,0.200525,0.178055,0.154414,0.12997,0.10471,0.078306,0.050326,0.020823,-0.009425,-0.039163,-0.06744,-0.094053,-0.118872,-0.142106,-0.164038,-0.183923,-0.201125,-0.216038,-0.230202,-0.244796,-0.259978,-0.27562,-0.290871,-0.305317,-0.319021,-0.332192,-0.345141,-0.358004,-0.370845,-0.38357,-0.395701,-0.406638,-0.416097,-0.424263,-0.431372,-0.437512,-0.442509,-0.446436,-0.449655,-0.452495,-0.455257,-0.458175,-0.461291,-0.464604,-0.468082,-0.471831,-0.475939,-0.480414,-0.485214,-0.490225,-0.495363,-0.500609,-0.505985,-0.511514,-0.51715,-0.522789,-0.52841,-0.534013,-0.539581,2
0.520805,0.522417,0.523662,0.524102,0.523545,0.521586,0.518083,0.512979,0.506793,0.500393,0.494163,0.488181,0.482351,0.476687,0.471238,0.466114,0.461131,0.456111,0.450775,0.444863,0.438043,0.42988,0.419681,0.406656,0.390276,0.370864,0.349742,0.328058,0.306824,0.28685,0.267595,0.247955,0.227855,0.207768,0.18736,0.165986,0.143628,0.120431,0.0961,0.070163,0.042329,0.012876,-0.017255,-0.046701,-0.074593,-0.10074,-0.125006,-0.147512,-0.168527,-0.187395,-0.203436,-0.217397,-0.230666,-0.244488,-0.259122,-0.274179,-0.289103,-0.303566,-0.317418,-0.330814,-0.344099,-0.357478,-0.37099,-0.384446,-0.397301,-0.408827,-0.418586,-0.426775,-0.433807,-0.439923,-0.445027,-0.449066,-0.452301,-0.455103,-0.457827,-0.460699,-0.463756,-0.466963,-0.470344,-0.474012,-0.478039,-0.482457,-0.487184,-0.492083,-0.497079,-0.502149,-0.507302,-0.512552,-0.51788,-0.523248,-0.528588,-0.533914,-0.53925,2
0.514664,0.516005,0.516885,0.517,0.516118,0.513759,0.509802,0.504312,0.497726,0.490825,0.484134,0.477798,0.471647,0.465712,0.460024,0.45469,0.449553,0.444321,0.438688,0.432426,0.425215,0.416525,0.405697,0.391946,0.374652,0.354294,0.332179,0.309418,0.287193,0.266465,0.246693,0.226718,0.206425,0.186241,0.16572,0.144171,0.121614,0.098134,0.073402,0.047002,0.018684,-0.011229,-0.041608,-0.071089,-0.098945,-0.124767,-0.148482,-0.170364,-0.190623,-0.208509,-0.223616,-0.236801,-0.249391,-0.262578,-0.276534,-0.291012,-0.30543,-0.319452,-0.333034,-0.346296,-0.359486,-0.372813,-0.386362,-0.399887,-0.412704,-0.424019,-0.433491,-0.441432,-0.448319,-0.454339,-0.459329,-0.463276,-0.466465,-0.469241,-0.471883,-0.47459,-0.477435,-0.480392,-0.483457,-0.486739,-0.490328,-0.494231,-0.498361,-0.502596,-0.506846,-0.511111,-0.515447,-0.519889,-0.52443,-0.529021,-0.53361,-0.538187,-0.542776,2
0.528583,0.530287,0.53172,0.53235,0.531968,0.530196,0.526828,0.521884,0.515863,0.509521,0.503357,0.497484,0.491704,0.486052,0.480641,0.475539,0.470535,0.465335,0.459648,0.453338,0.44618,0.437672,0.42716,0.414055,0.397853,0.378865,0.358286,0.337066,0.316141,0.296334,0.277014,0.25717,0.236825,0.216409,0.195563,0.173652,0.150653,0.126823,0.101998,0.075737,0.04772,0.018144,-0.012155,-0.0419,-0.070126,-0.096458,-0.120835,-0.143585,-0.164934,-0.184189,-0.200623,-0.214878,-0.22843,-0.242472,-0.257464,-0.272858,-0.287894,-0.302365,-0.316265,-0.329814,-0.343107,-0.356312,-0.369531,-0.382614,-0.395098,-0.406274,-0.415705,-0.42363,-0.430411,-0.436241,-0.440991,-0.444662,-0.447598,-0.450161,-0.452656,-0.455287,-0.458155,-0.461257,-0.464576,-0.468293,-0.472522,-0.477255,-0.482397,-0.487818,-0.493404,-0.499097,-0.504912,-0.510855,-0.516883,-0.52292,-0.528914,-0.534852,-0.54073,2
0.518321,0.519616,0.520436,0.520492,0.51954,0.517133,0.513173,0.50763,0.500995,0.494084,0.487359,0.480955,0.474782,0.468811,0.463112,0.457783,0.452617,0.447384,0.441791,0.435592,0.428465,0.419844,0.409066,0.395365,0.378153,0.357914,0.335871,0.313192,0.291068,0.270371,0.250604,0.23065,0.210355,0.190154,0.169696,0.148321,0.125999,0.102766,0.078257,0.05205,0.023931,-0.005773,-0.035957,-0.065273,-0.093005,-0.11887,-0.142799,-0.164819,-0.185003,-0.203041,-0.21837,-0.231766,-0.244639,-0.258071,-0.272319,-0.286942,-0.301445,-0.315607,-0.329383,-0.342913,-0.356407,-0.369974,-0.383696,-0.397405,-0.410418,-0.421956,-0.431675,-0.439857,-0.446975,-0.453246,-0.458537,-0.462751,-0.466185,-0.46921,-0.472088,-0.475016,-0.47806,-0.4812,-0.484444,-0.487893,-0.491618,-0.495652,-0.499909,-0.50426,-0.508622,-0.512991,-0.517406,-0.521904,-0.526505,-0.531181,-0.535878,-0.540585,-0.54532,2
0.526988,0.52892,0.530597,0.531745,0.532102,0.531289,0.529347,0.526517,0.523129,0.519519,0.515805,0.512027,0.508118,0.504153,0.500119,0.496008,0.491618,0.486705,0.481025,0.474732,0.467941,0.460186,0.451118,0.440707,0.428753,0.415371,0.401313,0.387099,0.372605,0.357485,0.34097,0.322816,0.303511,0.283194,0.261295,0.237321,0.21183,0.185935,0.160139,0.134254,0.107668,0.079846,0.050897,0.021513,-0.007362,-0.03493,-0.060931,-0.086139,-0.111277,-0.13484,-0.155323,-0.172991,-0.189338,-0.205846,-0.223162,-0.240614,-0.256996,-0.271885,-0.285427,-0.298048,-0.310114,-0.321672,-0.332752,-0.343524,-0.353934,-0.363937,-0.373404,-0.382187,-0.390116,-0.396995,-0.402601,-0.407038,-0.410768,-0.414199,-0.41761,-0.421193,-0.424962,-0.428905,-0.433025,-0.437416,-0.442102,-0.447068,-0.452323,-0.457839,-0.463629,-0.469729,-0.476103,-0.482688,-0.489392,-0.496138,-0.502879,-0.509601,-0.516293,2
0.518351,0.520068,0.521377,0.521878,0.521347,0.519323,0.51566,0.510503,0.504331,0.497861,0.491558,0.485566,0.479761,0.474133,0.468684,0.463588,0.45868,0.453705,0.448363,0.44239,0.435492,0.427183,0.416845,0.403758,0.387369,0.367988,0.346869,0.325077,0.303709,0.283586,0.264147,0.244424,0.224332,0.204326,0.18402,0.162676,0.140349,0.117217,0.092897,0.066913,0.039101,0.009715,-0.020268,-0.049469,-0.077128,-0.102841,-0.126556,-0.148644,-0.169287,-0.187895,-0.203476,-0.216988,-0.230066,-0.243755,-0.258233,-0.273106,-0.287919,-0.302295,-0.316048,-0.329377,-0.342589,-0.355915,-0.369481,-0.383038,-0.39594,-0.407462,-0.417206,-0.42539,-0.43247,-0.438616,-0.443688,-0.447683,-0.450903,-0.453739,-0.456529,-0.459458,-0.462552,-0.465823,-0.469261,-0.47295,-0.476978,-0.481398,-0.486133,-0.491043,-0.496049,-0.501108,-0.506237,-0.5115,-0.516878,-0.522283,-0.527662,-0.533016,-0.538357,2
0.517033,0.518637,0.520247,0.52154,0.522294,0.522167,0.521228,0.519701,0.517902,0.515997,0.513917,0.511656,0.509165,0.506519,0.503665,0.50056,0.496997,0.492646,0.487248,0.481263,0.475033,0.468059,0.460084,0.451516,0.442415,0.432716,0.422894,0.413163,0.402802,0.390859,0.376685,0.360466,0.342814,0.323667,0.302349,0.278602,0.253264,0.227685,0.202676,0.178227,0.153607,0.127744,0.100099,0.071177,0.042022,0.013523,-0.014179,-0.041997,-0.070149,-0.097014,-0.120933,-0.141659,-0.160456,-0.17898,-0.19775,-0.216013,-0.232695,-0.247535,-0.260834,-0.273018,-0.284437,-0.29521,-0.305344,-0.314975,-0.324422,-0.334023,-0.343821,-0.35356,-0.362793,-0.37109,-0.378174,-0.384113,-0.389263,-0.394,-0.398608,-0.403202,-0.407793,-0.412376,-0.416946,-0.421494,-0.425972,-0.430373,-0.434771,-0.439281,-0.444036,-0.449117,-0.454541,-0.460288,-0.466272,-0.472425,-0.478718,-0.485147,-0.491693,2
0.526175,0.52972,0.533035,0.535735,0.537726,0.538589,0.538287,0.537148,0.535583,0.533824,0.531807,0.529591,0.527241,0.524802,0.522286,0.519634,0.516624,0.513029,0.508579,0.503513,0.498005,0.491673,0.484351,0.476363,0.467689,0.458136,0.448253,0.438357,0.427885,0.416126,0.40251,0.386942,0.370132,0.352368,0.333136,0.311957,0.28939,0.266521,0.244003,0.221728,0.19906,0.175185,0.149696,0.123077,0.096273,0.070002,0.044245,0.018219,-0.007938,-0.032916,-0.055297,-0.074625,-0.092549,-0.110801,-0.129696,-0.148346,-0.165617,-0.181107,-0.194962,-0.207547,-0.219083,-0.229768,-0.239569,-0.248718,-0.25754,-0.266181,-0.274467,-0.282199,-0.28894,-0.294473,-0.29865,-0.30159,-0.303939,-0.306276,-0.309038,-0.312524,-0.316674,-0.321592,-0.327284,-0.333852,-0.341164,-0.349174,-0.357885,-0.367219,-0.377146,-0.38767,-0.398638,-0.409872,-0.421201,-0.432478,-0.443592,-0.4545,-0.465194,2
