@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute target {1,2}

@data
-2.059121,-1.753291,-2.033548,-0.863886,1.470455,3.170003,9.170639,12.7938,15.332682,13.92754,9.209135,5.648584,2.718742,2.551277,-0.132449,-0.167929,-0.378172,0.795373,0.731652,0.256011,-0.334969,0.053485,0.568257,1.330085,0.926258,0.644677,1.148187,0.86076,0.016746,-1.687032,-3.831935,-4.172018,-4.409952,-4.491349,-4.323851,-3.843051,-4.073694,-4.746673,-4.963865,-4.722928,-4.67913,-4.199319,-3.395795,-3.295712,-4.447749,-5.139903,-5.177027,2
-1.551764,-1.086002,-1.515476,-0.378895,2.174685,3.853195,8.499427,12.52123,16.126819,13.817951,9.090927,5.492467,2.974783,2.591069,0.08237,-0.317962,-0.788589,0.276011,0.522369,0.165998,-0.462961,-0.206297,0.278984,0.876165,0.493917,0.344071,0.892837,0.804144,0.080265,-1.450021,-3.577252,-3.980789,-4.2715,-4.356998,-4.401144,-4.350028,-4.825958,-5.298557,-5.154917,-4.663224,-4.569084,-4.215453,-3.674917,-3.511401,-4.200231,-4.564131,-4.586132,2
-2.198584,-1.818755,-2.135392,-1.147031,1.650703,3.964443,9.531312,13.014057,15.016183,13.26397,9.324872,5.928421,2.616589,2.123166,-0.596258,-0.331669,-0.510018,0.787138,0.811788,0.654163,-0.077206,0.169197,0.480108,1.248949,0.881621,0.695213,1.317176,0.965997,-0.000439,-1.937635,-3.994392,-4.378901,-4.586767,-4.611873,-4.154049,-3.356415,-3.659584,-4.515695,-4.925732,-4.735829,-4.487525,-3.934573,-2.990422,-3.264477,-4.781538,-5.598599,-5.71571,2
-2.300219,-1.950743,-2.205125,-1.072876,1.458333,3.554974,9.57055,12.640498,14.637505,13.148078,9.225462,5.892966,2.559036,2.152582,-0.45699,0.148434,0.448517,1.867748,1.346007,0.719764,-0.005711,0.415944,0.87978,1.57006,1.045048,0.688951,1.136585,0.780495,-0.245125,-2.335293,-4.311131,-4.73527,-4.979864,-4.973726,-4.528095,-3.698819,-3.877115,-4.769135,-5.219282,-5.003789,-4.637215,-3.606295,-2.172943,-2.533661,-4.581968,-5.753229,-5.933697,2
-2.119299,-1.336224,-1.666352,-1.185475,2.531906,5.578385,9.279801,13.105334,15.078522,12.334666,8.709547,6.038385,2.873003,1.746752,-0.71348,-0.170038,-0.201157,1.029782,0.907086,0.900919,0.071567,0.1724,0.438181,1.097463,0.674183,0.549041,1.205358,0.849314,-0.285354,-2.244868,-4.263822,-4.692445,-4.93215,-4.890297,-4.469702,-3.705626,-4.114765,-4.853845,-5.04002,-4.851262,-4.512752,-3.685235,-2.308801,-2.742273,-4.732564,-5.64725,-5.80654,2
-2.941691,-2.461175,-2.616059,-1.270088,1.159774,3.241679,9.522911,12.323551,14.623494,13.191224,9.484635,6.00505,2.599389,2.403828,-0.285432,0.278772,0.524631,2.076008,1.569133,0.908842,0.090938,0.461874,0.941442,1.638468,1.0365,0.643066,1.036669,0.692572,-0.266345,-2.347924,-4.58979,-4.944566,-5.138373,-5.13161,-4.733979,-3.888486,-3.831665,-4.324422,-4.645726,-4.592554,-4.551163,-3.546589,-1.985265,-2.117194,-4.387192,-5.824829,-6.032332,1
-2.602054,-2.31639,-2.459191,-1.194707,1.084322,2.775079,9.249552,12.713085,15.036756,13.931576,9.430231,5.847679,2.549155,2.550139,-0.259802,-0.037163,-0.047066,1.27125,1.013021,0.431333,-0.20855,0.223425,0.744349,1.52249,1.07318,0.680575,1.141721,0.870795,0.024942,-1.906649,-4.041792,-4.433801,-4.596815,-4.628596,-4.268603,-3.525036,-3.451919,-4.174965,-4.633425,-4.602029,-4.688945,-4.073592,-3.048499,-3.244504,-4.702629,-5.460689,-5.557243,1
-2.096858,-1.302399,-1.686302,-1.038589,2.510187,5.359204,9.669251,13.355667,15.389452,12.764866,8.344142,5.917988,3.156743,2.171463,-0.846755,-0.631018,-0.661124,0.464582,0.374682,0.080685,-0.565256,-0.045692,0.518386,1.239119,0.831083,0.436536,0.939809,0.763609,-0.112282,-1.804395,-3.902496,-4.235306,-4.4936,-4.545161,-4.332433,-3.757498,-3.906217,-4.476612,-4.754841,-4.58981,-4.564294,-4.15517,-3.357819,-3.464653,-4.550374,-5.159318,-5.251181,1
-2.428248,-1.753596,-2.019639,-1.222962,1.905178,4.449855,9.5261,13.104751,15.229975,13.086411,8.68628,5.948809,3.056322,2.34126,-0.600814,-0.252204,-0.196175,0.991182,0.708157,0.276006,-0.378289,0.096814,0.647904,1.380376,0.909488,0.50869,1.022017,0.781894,-0.103475,-1.950735,-4.040614,-4.385583,-4.60713,-4.703184,-4.432116,-3.721381,-3.687863,-4.430314,-4.8886,-4.704483,-4.605903,-3.984239,-2.979188,-3.155938,-4.563159,-5.360374,-5.501263,1
-2.125714,-1.281499,-1.611104,-0.834316,2.723933,5.66208,10.067444,13.224426,15.071889,12.355196,8.371899,6.05342,3.330763,2.243859,-0.870791,-0.443287,-0.292575,0.903635,0.615684,0.213628,-0.482291,-0.008526,0.489179,1.064079,0.695555,0.210785,0.571556,0.530548,-0.190637,-1.970431,-4.055415,-4.48403,-4.739118,-4.85814,-4.722588,-4.238056,-4.212954,-4.672704,-4.853198,-4.699025,-4.585214,-3.913563,-2.937488,-2.955581,-4.202482,-5.016628,-5.142204,1
-2.704736,-2.247302,-2.433859,-1.166682,1.342292,3.307945,9.609084,12.728827,14.794824,13.708365,9.362748,6.082994,2.784278,2.56566,-0.481564,-0.161549,-0.118798,1.219243,0.979803,0.449346,-0.228225,0.212521,0.656653,1.427974,0.977095,0.566343,1.002839,0.835778,0.099523,-1.814455,-3.932634,-4.332367,-4.563198,-4.734695,-4.502405,-3.796822,-3.629588,-4.322688,-4.915584,-4.898766,-4.718691,-4.113204,-3.055317,-3.088507,-4.390591,-5.155467,-5.206442,1
-2.890783,-2.526735,-2.535295,-1.089099,1.19941,2.990761,9.817619,12.534705,14.301708,13.7094,9.668039,6.166863,2.589827,2.560449,-0.375832,0.118594,0.277068,1.785168,1.316827,0.707802,-0.017593,0.334333,0.706169,1.446064,0.958821,0.480331,0.87828,0.646499,-0.122679,-2.124184,-4.253238,-4.680384,-4.867289,-5.015927,-4.68985,-3.882686,-3.617033,-4.099251,-4.631947,-4.741162,-4.697742,-3.904815,-2.566569,-2.637276,-4.362722,-5.385774,-5.47887,1
-1.867433,-1.04594,-1.463283,-0.820937,2.825767,5.809263,10.002038,13.334905,15.264967,12.46085,8.171794,5.943294,3.332725,2.243027,-0.90782,-0.649896,-0.641441,0.481809,0.388164,0.041263,-0.62657,-0.133874,0.406673,1.008486,0.70747,0.282134,0.63899,0.662959,-0.03466,-1.749775,-3.864229,-4.269563,-4.536834,-4.626481,-4.443592,-3.960062,-4.07733,-4.605825,-4.869822,-4.678735,-4.642394,-4.169447,-3.440684,-3.495505,-4.410755,-4.950258,-5.023432,1
-2.284314,-1.601607,-1.876612,-0.937262,2.254263,4.887673,10.057706,13.108015,14.9421,12.778467,8.645901,6.002214,3.087633,2.341194,-0.729294,-0.305553,-0.179626,1.101926,0.772084,0.291558,-0.40143,0.097308,0.597088,1.222231,0.8263,0.339159,0.678874,0.607847,-0.120614,-1.953851,-4.09999,-4.510335,-4.750304,-4.818379,-4.618103,-4.02025,-4.033184,-4.583196,-4.88048,-4.757353,-4.644305,-3.959065,-2.906635,-2.9675,-4.305244,-5.138915,-5.256143,1
-2.29589,-1.660001,-1.971707,-0.996937,2.124225,4.618147,9.662034,13.103006,15.239882,13.034404,8.788442,6.021434,3.093216,2.356051,-0.764052,-0.46406,-0.477758,0.724638,0.604981,0.248809,-0.391269,0.029365,0.527374,1.229022,0.865915,0.450103,0.883889,0.77,0.058825,-1.794349,-3.919741,-4.309007,-4.507452,-4.684932,-4.42491,-3.734515,-3.612248,-4.197585,-4.693775,-4.651552,-4.638274,-4.178452,-3.413028,-3.509617,-4.567703,-5.230911,-5.344035,1
-2.753715,-1.98603,-2.237165,-1.222444,1.863755,4.43892,9.597816,12.791681,15.034974,12.780605,8.805765,6.12651,3.11641,2.379538,-0.660069,-0.114907,0.097434,1.374861,1.069847,0.572927,-0.134761,0.256939,0.732327,1.396618,1.00211,0.61021,0.927498,0.769006,0.089,-2.041185,-4.23654,-4.608882,-4.745073,-4.950436,-4.604632,-3.732397,-3.310353,-3.945836,-4.732984,-4.9116,-4.785365,-4.103192,-2.985148,-3.144201,-4.645797,-5.554182,-5.687855,1
-2.991299,-2.387162,-2.581623,-1.351356,1.463585,3.874818,9.569919,12.548697,14.655999,12.846759,9.231436,6.291833,2.959343,2.304239,-0.735345,0.017762,0.321147,1.776423,1.350072,0.809797,0.076644,0.395111,0.849917,1.563602,1.154434,0.745672,1.063004,0.798223,0.080658,-2.212539,-4.424689,-4.78256,-4.855161,-5.072746,-4.609448,-3.579973,-3.162369,-3.902152,-4.67915,-4.972747,-4.859254,-3.924519,-2.534553,-2.7021,-4.622867,-5.812178,-5.993306,1
-2.448775,-1.681769,-1.949203,-1.135191,2.219744,4.987055,9.804535,13.070388,14.980563,12.562722,8.611933,6.103614,3.183593,2.261518,-0.79081,-0.19996,-0.002184,1.240856,0.865537,0.428852,-0.253088,0.162992,0.625587,1.28132,0.874139,0.46251,0.844643,0.674625,-0.092795,-2.066246,-4.177336,-4.58757,-4.758927,-4.917802,-4.657164,-3.933306,-3.758266,-4.342853,-4.89821,-4.796611,-4.677324,-3.942607,-2.775801,-2.936009,-4.504286,-5.417225,-5.545408,1
-1.971869,-1.276629,-1.658124,-0.864157,2.396379,5.026321,9.771883,13.23617,15.289281,12.808925,8.459105,5.879276,3.201989,2.387124,-0.694423,-0.486526,-0.541917,0.557473,0.545033,0.176722,-0.468901,-0.082704,0.437677,1.062821,0.836602,0.440272,0.735051,0.731558,0.100075,-1.662181,-3.831274,-4.242149,-4.461546,-4.566737,-4.302784,-3.809519,-3.899981,-4.654664,-5.102695,-4.905945,-4.826599,-4.274868,-3.519852,-3.571696,-4.450057,-4.949351,-5.002589,1
-3.027733,-2.448536,-2.599998,-1.482352,1.184599,3.498043,9.046731,12.360807,14.788524,13.077852,9.368881,6.259631,2.933997,2.436956,-0.400599,0.219956,0.397971,1.805828,1.478028,0.99906,0.273158,0.398108,0.835482,1.579322,1.138392,0.755684,1.099666,0.825463,0.178863,-2.107174,-4.378528,-4.731497,-4.720589,-4.995189,-4.635477,-3.704056,-3.217553,-4.145672,-5.158681,-5.106187,-4.846532,-3.856558,-2.439454,-2.555807,-4.577366,-5.810445,-5.995018,1
-2.127776,-1.643113,-1.963993,-0.993553,1.877748,4.125541,9.405876,12.871638,15.308454,13.307319,8.935184,5.901011,3.021114,2.510404,-0.415588,-0.306999,-0.403917,0.819544,0.829344,0.398823,-0.292977,0.023976,0.610655,1.281659,0.883623,0.476904,0.787555,0.764047,0.139989,-1.704331,-3.825064,-4.194983,-4.41531,-4.608634,-4.392716,-3.868885,-3.896348,-4.597429,-5.0611,-4.886477,-4.830502,-4.262189,-3.443274,-3.479116,-4.493182,-5.065639,-5.107315,1
-1.963195,-1.272017,-1.63763,-0.892816,2.377088,5.018502,9.635444,13.243767,15.407661,12.91545,8.457916,5.885604,3.245468,2.391595,-0.676418,-0.499715,-0.604332,0.424528,0.417795,0.064237,-0.539516,-0.125242,0.386101,1.024425,0.819901,0.466135,0.824331,0.742229,0.064237,-1.671762,-3.826135,-4.184534,-4.371127,-4.439948,-4.196537,-3.690249,-3.865149,-4.644799,-5.068687,-4.843367,-4.768806,-4.275546,-3.615853,-3.635629,-4.485022,-4.97844,-5.039941,1
-2.118651,-1.28172,-1.575185,-0.958712,2.547507,5.512189,9.868532,13.207292,15.041965,12.337862,8.406572,6.097366,3.284494,2.243397,-0.763763,-0.265541,-0.147142,1.019168,0.737513,0.410508,-0.305326,0.057509,0.507751,1.081577,0.756821,0.298396,0.596666,0.533153,-0.177124,-2.043414,-4.152277,-4.603176,-4.782939,-4.886409,-4.660068,-4.137965,-4.174484,-4.785094,-5.026901,-4.800964,-4.669181,-3.86466,-2.777508,-2.868163,-4.299892,-5.142853,-5.277123,1
-2.487575,-1.809018,-2.114872,-1.256462,1.742713,4.078176,9.330754,13.013844,15.393291,13.377211,8.776532,5.842723,2.948217,2.393609,-0.637849,-0.385378,-0.453223,0.740346,0.568385,0.168781,-0.44837,0.092216,0.672861,1.459131,1.062493,0.786141,1.275959,0.971287,-0.009241,-1.841689,-3.991817,-4.320862,-4.450963,-4.397062,-4.015329,-3.324628,-3.554898,-4.31278,-4.776833,-4.686703,-4.646002,-4.187839,-3.324757,-3.535239,-4.774943,-5.426092,-5.524248,1
-2.510212,-2.165681,-2.386909,-1.119244,1.166737,2.869415,9.199639,12.669871,15.075211,13.917689,9.375296,5.798354,2.655198,2.651782,-0.177839,-0.018536,-0.118765,1.180214,0.969924,0.442651,-0.211944,0.194519,0.693389,1.487432,1.031429,0.669873,1.133585,0.902361,0.065382,-1.788977,-4.018138,-4.3674,-4.594153,-4.629734,-4.33384,-3.622305,-3.676423,-4.3763,-4.750349,-4.738349,-4.70196,-4.097512,-3.134171,-3.170727,-4.545641,-5.397862,-5.496982,1
-2.054994,-1.774257,-2.03994,-0.929656,1.721379,3.701841,9.900721,13.25469,14.928468,13.5397,8.954174,5.775654,2.634267,2.402877,-0.491921,-0.290431,-0.391048,0.848248,0.720191,0.291088,-0.34369,0.118301,0.622936,1.350567,0.90449,0.442325,0.83286,0.738427,-0.083297,-1.80691,-3.887583,-4.328707,-4.61286,-4.671495,-4.423293,-3.931736,-4.119268,-4.662121,-4.875522,-4.643034,-4.567231,-3.961689,-3.094616,-3.250895,-4.37199,-4.988266,-5.086753,1
-2.305613,-1.723235,-2.063188,-1.216911,1.762148,4.158651,9.403466,12.941545,15.087747,13.140953,8.775338,5.913216,2.990353,2.368202,-0.53131,-0.10687,-0.005017,1.213016,0.87024,0.387333,-0.27813,0.193287,0.740645,1.492561,1.002846,0.602945,1.094239,0.838573,-0.04204,-1.967116,-4.087303,-4.457032,-4.665356,-4.765501,-4.495664,-3.715053,-3.756809,-4.546017,-5.037032,-4.766829,-4.596281,-3.927549,-2.866089,-3.093764,-4.659116,-5.570913,-5.731567,1
-1.754213,-0.560175,-1.037379,-0.729143,3.65583,7.234827,10.053475,13.565572,15.430722,11.621979,7.507962,5.949099,3.725687,2.095711,-1.120314,-0.8738,-0.860111,0.106787,0.046696,-0.173482,-0.832676,-0.298004,0.250623,0.773108,0.499912,0.074986,0.490272,0.555818,-0.139049,-1.708364,-3.732563,-4.127852,-4.429075,-4.523231,-4.495574,-4.155715,-4.313266,-4.777049,-4.885442,-4.61401,-4.527126,-4.164329,-3.551308,-3.533003,-4.250657,-4.702894,-4.769262,1
-2.423466,-1.775847,-2.002127,-1.049567,2.05376,4.632768,9.83296,13.080365,14.995624,12.838719,8.872939,6.081007,3.094629,2.37455,-0.719225,-0.295168,-0.275865,1.000242,0.761846,0.419735,-0.265594,0.110513,0.553072,1.253551,0.885005,0.467538,0.869298,0.677763,-0.066832,-1.946404,-4.09067,-4.462675,-4.61875,-4.746301,-4.461897,-3.744323,-3.655053,-4.234666,-4.739897,-4.764582,-4.653798,-4.094931,-3.128238,-3.222796,-4.554228,-5.373507,-5.489479,1
-2.7355,-2.355809,-2.437426,-0.998435,1.362543,3.241438,9.920246,12.695305,14.420816,13.577475,9.506013,6.096328,2.614787,2.453765,-0.506288,0.015656,0.187227,1.66262,1.232265,0.64237,-0.072223,0.304389,0.697295,1.420486,0.928922,0.436989,0.83101,0.64364,-0.15232,-2.162227,-4.278875,-4.701556,-4.898264,-5.022543,-4.739129,-3.976681,-3.72831,-4.109643,-4.597283,-4.640406,-4.605441,-3.795495,-2.53751,-2.624386,-4.321835,-5.377848,-5.51615,1
-1.873737,-1.058621,-1.470297,-0.810825,2.873591,5.859283,10.003154,13.354049,15.291819,12.432409,8.160327,5.936272,3.340799,2.22809,-0.917919,-0.652509,-0.640533,0.489777,0.379063,0.036285,-0.631415,-0.140532,0.391353,0.996099,0.691291,0.256151,0.622056,0.634853,-0.056716,-1.787383,-3.895787,-4.301889,-4.565054,-4.647216,-4.468135,-3.965812,-4.052691,-4.513499,-4.743263,-4.587025,-4.622698,-4.172155,-3.446042,-3.504845,-4.433181,-4.968784,-5.04816,1
-2.255829,-1.585912,-1.836575,-0.90211,2.303531,4.931358,10.071653,13.137805,14.976899,12.75903,8.593423,5.986574,3.076173,2.312695,-0.750679,-0.31901,-0.163292,1.105489,0.77038,0.272517,-0.416674,0.091746,0.590183,1.221525,0.80614,0.315757,0.671762,0.588763,-0.171077,-2.004645,-4.128626,-4.522689,-4.772286,-4.857021,-4.667141,-4.031192,-4.042362,-4.543498,-4.728619,-4.65344,-4.61912,-3.929978,-2.907581,-2.98272,-4.329536,-5.173293,-5.288499,1
-2.306447,-1.68586,-1.95018,-0.970823,2.149177,4.656192,9.641471,13.032441,15.23808,13.050631,8.831038,6.025349,3.116026,2.387291,-0.725313,-0.441105,-0.4725,0.756728,0.625194,0.26042,-0.388553,0.011712,0.512275,1.21471,0.849447,0.424162,0.857004,0.752338,0.029361,-1.81584,-3.948044,-4.303332,-4.51854,-4.689563,-4.463084,-3.755433,-3.636831,-4.237951,-4.653714,-4.654019,-4.603933,-4.150685,-3.387469,-3.485854,-4.572897,-5.244641,-5.358439,1
-2.569836,-1.85925,-2.129775,-1.190148,1.919497,4.513479,9.602771,12.834539,15.06681,12.786348,8.791862,6.124139,3.116785,2.328788,-0.74754,-0.194092,0.036092,1.319533,1.021745,0.504722,-0.183567,0.205574,0.719158,1.383282,0.979802,0.585982,0.939431,0.753681,0.042744,-2.076577,-4.246582,-4.617175,-4.7502,-4.952417,-4.572941,-3.725208,-3.400938,-4.098435,-4.659411,-4.752882,-4.700521,-4.021304,-2.945677,-3.13405,-4.67784,-5.61318,-5.757217,1
-3.090732,-2.444237,-2.605231,-1.384175,1.443997,3.895884,9.566287,12.565471,14.677468,12.830018,9.199383,6.298178,2.997168,2.361044,-0.63502,0.065445,0.374575,1.797829,1.346732,0.772922,0.074133,0.378691,0.838043,1.530939,1.122958,0.70882,1.044751,0.756684,0.048143,-2.173067,-4.450812,-4.795467,-4.844536,-5.045362,-4.611738,-3.683299,-3.242848,-3.961458,-4.719339,-4.867809,-4.918782,-3.883412,-2.471897,-2.584074,-4.539745,-5.777648,-5.964875,1
-2.536229,-1.71314,-1.973594,-1.127745,2.262733,5.07912,9.842251,13.120674,15.028396,12.54575,8.581974,6.083778,3.195798,2.257784,-0.790257,-0.211877,-0.013908,1.222692,0.815626,0.384589,-0.31921,0.140583,0.594287,1.250904,0.833395,0.431925,0.831964,0.647252,-0.160512,-2.105203,-4.214009,-4.596107,-4.796188,-4.925483,-4.64885,-3.932257,-3.789163,-4.337389,-4.680415,-4.718213,-4.610987,-3.893092,-2.750091,-2.9066,-4.486086,-5.394657,-5.520215,1
-2.036679,-1.300685,-1.671448,-0.868034,2.443213,5.075216,9.805994,13.321763,15.365632,12.785741,8.389719,5.831455,3.180429,2.344544,-0.755706,-0.516986,-0.582962,0.532128,0.503413,0.146472,-0.50298,-0.083148,0.435076,1.066383,0.815639,0.426671,0.754439,0.734313,0.050125,-1.723739,-3.87975,-4.282246,-4.505546,-4.571212,-4.298518,-3.755651,-3.840239,-4.442031,-4.808486,-4.719943,-4.774061,-4.273643,-3.562702,-3.639009,-4.521671,-5.016173,-5.075114,1
-2.92251,-2.413685,-2.591231,-1.535137,1.170259,3.424459,8.95956,12.349629,14.82609,13.03417,9.352887,6.266266,2.935814,2.425043,-0.392154,0.243781,0.472565,1.865256,1.511291,1.047725,0.302794,0.411849,0.850285,1.596626,1.180526,0.763099,1.079459,0.815751,0.2201,-2.144918,-4.437197,-4.761876,-4.7446,-5.100902,-4.686249,-3.719286,-3.082969,-4.022585,-5.005924,-5.077686,-4.85678,-3.872799,-2.442735,-2.635942,-4.69428,-5.882983,-6.080859,1
-2.150233,-1.682087,-2.03473,-0.992489,1.863859,4.120838,9.382036,12.84494,15.342989,13.346004,8.953235,5.885893,2.995517,2.508967,-0.447354,-0.315406,-0.401782,0.8376,0.823528,0.390026,-0.285817,0.011209,0.603937,1.281279,0.886081,0.493191,0.788539,0.756428,0.165271,-1.691882,-3.84031,-4.203105,-4.374697,-4.619949,-4.377406,-3.901418,-3.860313,-4.553994,-5.026805,-4.863641,-4.792115,-4.230529,-3.451697,-3.491018,-4.499968,-5.070378,-5.122246,1
-2.005689,-1.248742,-1.6443,-0.883001,2.406585,5.043139,9.613683,13.240454,15.440893,12.913661,8.40743,5.843221,3.21828,2.367219,-0.68469,-0.480852,-0.583023,0.454236,0.432071,0.087021,-0.50969,-0.103741,0.410678,1.054837,0.830709,0.468493,0.829902,0.742124,0.04344,-1.720572,-3.861388,-4.206365,-4.388318,-4.479101,-4.207827,-3.658002,-3.745371,-4.465361,-4.938854,-4.743601,-4.772069,-4.3143,-3.655564,-3.736009,-4.593067,-5.074306,-5.144274,1
-2.180127,-1.283968,-1.580713,-0.98016,2.623277,5.65213,9.795853,13.192852,15.070737,12.298295,8.339858,6.095408,3.341774,2.225847,-0.777509,-0.247328,-0.133571,1.029361,0.732493,0.409916,-0.311574,0.075198,0.517418,1.092202,0.745646,0.325338,0.608089,0.537861,-0.230959,-2.078621,-4.1802,-4.602209,-4.825614,-4.890398,-4.657823,-4.123956,-4.240347,-4.740043,-5.041138,-4.872494,-4.702377,-3.899145,-2.698593,-2.831791,-4.269142,-5.105079,-5.224674,1
-2.378794,-1.792205,-2.066588,-1.253113,1.803397,4.13591,9.285283,13.022261,15.486009,13.400021,8.749019,5.828844,2.963411,2.36426,-0.668444,-0.423961,-0.481793,0.703034,0.533646,0.14222,-0.472829,0.043524,0.620477,1.42017,1.046884,0.764244,1.263626,0.93989,-0.049184,-1.897007,-4.039304,-4.375884,-4.505991,-4.469354,-4.060185,-3.336945,-3.484493,-4.156169,-4.41897,-4.482356,-4.631072,-4.204437,-3.349177,-3.603657,-4.855062,-5.474091,-5.585064,1
-2.996316,-2.226092,-2.427042,-1.536516,1.347996,3.595221,8.942553,12.520767,15.245359,13.528593,9.014223,5.97618,2.955158,2.432747,-0.566387,-0.129279,-0.027484,1.173118,0.849293,0.371234,-0.254356,0.284371,0.884682,1.732684,1.288156,1.017641,1.56422,1.052901,-0.027557,-2.059329,-4.198235,-4.525251,-4.608107,-4.605531,-4.031109,-3.070362,-3.223093,-4.194868,-4.799997,-4.798967,-4.776588,-4.029455,-2.902611,-3.243768,-4.883819,-5.737391,-5.897588,1
-2.273124,-1.391208,-1.768916,-1.226219,2.479093,5.530489,9.484952,13.09571,15.339935,12.467773,8.289427,6.09996,3.388067,2.212566,-0.844861,-0.407424,-0.320043,0.782091,0.625106,0.293494,-0.372889,0.037441,0.593995,1.245077,0.944513,0.567124,0.864429,0.741995,0.045113,-1.90935,-4.10787,-4.477003,-4.633764,-4.687955,-4.307898,-3.577699,-3.577283,-4.317428,-4.887262,-4.899144,-4.8573,-4.182868,-3.188544,-3.360828,-4.660219,-5.392988,-5.498262,1
-3.574169,-2.914827,-2.979508,-2.032206,0.284619,2.142987,7.895441,11.362993,14.688078,13.734659,9.487029,5.970026,2.687251,2.468755,-0.387427,0.127039,0.395239,1.768894,1.336886,0.750207,0.157864,0.762735,1.591373,2.703604,2.147527,1.976385,2.47613,1.453946,0.076848,-2.33244,-4.529654,-4.792248,-4.660462,-4.674394,-3.662129,-2.123355,-2.024412,-3.524509,-4.674439,-4.91077,-4.851706,-4.146806,-2.790354,-3.338576,-5.624129,-6.824514,-7.073482,1
-2.17918,-1.199188,-1.639258,-1.161121,2.668379,5.761963,9.591463,13.349736,15.692355,12.467432,7.999828,5.895017,3.444912,2.212001,-0.984181,-0.691488,-0.649231,0.394428,0.205931,-0.122363,-0.733094,-0.134,0.437305,1.169383,0.796498,0.471229,1.108454,0.846641,-0.098933,-1.835895,-3.878632,-4.185944,-4.396046,-4.449399,-4.161904,-3.463089,-3.531208,-4.259176,-4.650165,-4.55375,-4.584103,-4.239984,-3.534397,-3.668122,-4.747228,-5.337529,-5.444347,1
-2.521014,-1.84394,-2.131102,-1.110049,1.992504,4.625095,9.750642,12.984487,15.052856,12.745873,8.795488,5.888137,2.897294,2.122826,-0.706117,-0.184675,-0.021092,1.352768,1.006747,0.517344,-0.234314,0.207997,0.71928,1.398058,0.950144,0.585401,0.998539,0.747014,-0.18332,-2.137638,-4.296367,-4.653987,-4.852381,-4.842908,-4.442544,-3.749287,-3.887004,-4.599104,-4.894741,-4.759855,-4.662222,-3.800718,-2.527562,-2.69161,-4.443433,-5.494889,-5.666622,1
-2.310279,-2.016618,-2.180639,-0.989387,1.353627,3.22324,9.632949,12.954074,14.822047,13.65726,9.247276,5.914315,2.709804,2.511826,-0.405099,-0.076938,-0.10181,1.141035,0.962471,0.473196,-0.157902,0.201633,0.643568,1.356537,0.975449,0.539324,0.887865,0.782104,0.094199,-1.82783,-3.996867,-4.400082,-4.570925,-4.7104,-4.525638,-3.859253,-3.757876,-4.407871,-4.953653,-4.845355,-4.736293,-4.090375,-3.096936,-3.210855,-4.454757,-5.154765,-5.245396,1
-2.02818,-1.401115,-1.784368,-1.01646,2.266307,4.88172,9.74995,13.451045,15.348522,12.849246,8.444177,5.816487,3.0965,2.279213,-0.763231,-0.5584,-0.663541,0.445293,0.403106,0.097819,-0.509562,-0.036625,0.497405,1.224276,0.893232,0.513597,0.97973,0.809898,0.015128,-1.717351,-3.780378,-4.147692,-4.356535,-4.437233,-4.20539,-3.645085,-3.806387,-4.573234,-4.947574,-4.74118,-4.69365,-4.277468,-3.540424,-3.634694,-4.576893,-5.072635,-5.147367,1
-2.585989,-2.311419,-2.158445,-1.135068,0.897141,2.581977,8.891749,12.886643,13.846172,13.51589,9.350123,5.82073,2.960786,3.333336,2.073636,2.487089,1.85479,2.074354,1.188741,0.423969,-0.182147,-0.048798,0.185281,0.854848,0.459462,0.219837,0.673104,0.412082,-0.249221,-1.86691,-4.352003,-4.582922,-4.628959,-4.731072,-4.823994,-4.468968,-4.551311,-5.201144,-5.623145,-5.096337,-4.648054,-3.452479,-2.595132,-2.541152,-4.212162,-5.424453,-5.520452,1
