@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute target {1,2,3,4,5}

@data
0.346723,-0.640826,-1.158656,-1.32049,-1.409171,-1.236596,-0.851529,-0.569612,-0.588198,-0.243793,-0.077123,-0.05652,-0.066968,-0.033899,-0.001079,-0.002754,0.022503,0.089731,0.289343,0.454501,0.485594,0.488726,0.432931,0.252032,0.065105,-0.018972,0.286892,0.039064,-0.034746,-0.034505,-0.037192,-0.110919,-0.099039,-0.216791,-0.17246,-0.130447,-0.171489,-0.145307,-0.197946,-0.153348,-0.054511,-0.019384,0.188174,0.328083,0.461689,0.529592,0.645302,0.771156,0.896181,0.913804,0.903984,0.914683,0.75709,0.677032,0.62198,0.503892,1
-0.479266,-1.213694,-1.127907,-1.112466,-1.076718,-1.09048,-0.702658,-0.460846,-0.425317,-0.324944,-0.06756,0.001734,-0.135108,-0.15962,-0.077569,-0.027105,0.160269,0.448243,0.558072,0.492699,0.438583,0.319374,0.233899,0.245886,0.159282,0.243721,0.318787,-0.193567,-0.128435,-0.333454,-0.306104,-0.202328,-0.035801,-0.015383,-0.091613,-0.104421,-0.115785,0.023927,0.163356,0.134048,0.236861,0.487697,0.606352,0.775459,0.935797,1.053691,1.013454,0.795105,0.658269,0.550294,0.581621,0.542026,0.257944,0.047905,0.024323,0.026608,1
0.22079,-0.555789,-1.035162,-1.294358,-1.40712,-1.177204,-0.70698,-0.584526,-0.382287,-0.040623,-0.033783,-0.000033,0.018947,0.060561,0.047337,0.085119,0.1612,0.160265,0.324449,0.638886,0.651403,0.496192,0.344627,0.18787,0.105787,0.030622,0.371114,0.004923,-0.081294,-0.055065,-0.058723,-0.080889,-0.164228,-0.15806,-0.198715,-0.197245,-0.171257,-0.157618,-0.120866,-0.125219,-0.073762,-0.029265,0.073718,0.110835,0.135942,0.2149,0.360774,0.462021,0.514391,0.576089,0.720128,0.841044,0.828765,0.674803,0.570505,0.549953,1
1.025791,0.50293,-0.201826,-0.676958,-1.279761,-1.366146,-1.006219,-0.598787,-0.580816,-0.373602,0.011897,0.019449,0.054551,0.034909,0.070655,0.140712,0.10231,0.067515,0.132007,0.344871,0.360526,0.398447,0.710254,0.824362,0.856467,0.588767,0.414354,0.594383,-0.185,-0.14728,-0.209013,-0.235546,-0.283851,-0.289101,-0.367403,-0.39267,-0.380625,-0.379536,-0.488139,-0.356313,-0.41069,-0.310315,-0.33818,-0.276702,-0.274271,-0.213449,-0.081292,0.013651,0.096645,0.260885,0.516441,0.727632,0.552397,0.558049,0.611781,0.525332,1
-0.696357,-1.125596,-1.311899,-1.306607,-1.184358,-1.075385,-0.756841,-0.526904,-0.500268,-0.30866,-0.156098,-0.122715,-0.071839,-0.081389,-0.086933,-0.049579,0.047842,0.246262,0.368061,0.419112,0.474723,0.477658,0.4236,0.300755,0.186021,0.211132,0.339497,0.06667,-0.026203,-0.07511,-0.02978,-0.060757,-0.077011,-0.08781,-0.033719,-0.052059,-0.070364,-0.010651,0.058368,0.152428,0.233917,0.361491,0.442191,0.605111,0.698925,0.862951,0.94593,0.904003,0.849898,0.800337,0.759923,0.578967,0.493123,0.316374,0.100963,0.058705,1
-0.221852,-1.051544,-1.390232,-1.700704,-1.647351,-1.521516,-0.909082,-0.53191,-0.529692,-0.297744,-0.145156,-0.031747,-0.035885,-0.151208,-0.094448,-0.081756,0.080352,0.392594,0.548054,0.482783,0.380853,0.130969,0.057484,-0.186258,-0.268544,-0.038782,0.110514,-0.384075,0.23876,0.246608,0.248957,0.197711,0.184379,0.231339,0.117757,0.017402,0.13797,0.111348,0.173268,0.401622,0.405789,0.540629,0.626847,0.832285,0.970586,1.077375,1.194686,1.174706,1.140063,1.03779,0.728195,0.629586,0.574371,0.469701,0.067648,-0.223557,1
0.345895,-0.383293,-1.080828,-1.630113,-1.628371,-1.226245,-0.717443,-0.629259,-0.402562,-0.092928,-0.074826,-0.068145,-0.077869,0.009873,-0.009446,0.095936,0.175187,0.425391,0.629926,0.44326,0.426912,0.429543,0.295407,0.162863,0.141847,0.255454,0.46245,-0.210335,0.074976,0.043192,-0.076712,-0.080678,-0.129271,-0.258894,-0.242202,-0.324076,-0.376772,-0.336904,-0.37789,-0.340512,-0.274883,-0.136559,0.049515,0.092242,0.331976,0.474729,0.67337,0.847254,0.925933,0.996925,0.990351,0.855287,0.770777,0.786641,0.570472,0.369292,1
-0.030854,-1.074471,-1.379991,-1.462435,-1.204151,-0.743245,-0.484001,-0.460056,-0.109865,-0.003668,0.051907,0.045315,0.028902,0.08882,0.074433,0.108553,0.078903,0.167278,0.367377,0.597573,0.558141,0.600567,0.43592,0.170173,0.041753,0.161181,0.372819,-0.66418,-0.137896,-0.122858,-0.225479,-0.24608,-0.271669,-0.300197,-0.299138,-0.26342,-0.271002,-0.27789,-0.23597,-0.175868,-0.133774,-0.098728,-0.001508,0.160486,0.371328,0.57818,0.623192,0.787821,0.92939,0.870623,0.812127,0.939658,0.77225,0.681313,0.605856,0.430196,1
-0.002391,-0.660709,-0.984994,-1.257183,-1.066635,-0.844195,-0.592153,-0.42297,-0.3796,-0.183794,-0.069465,-0.038784,-0.00532,0.04388,0.052117,0.043071,0.10138,0.229845,0.378941,0.394603,0.443547,0.557081,0.565605,0.455527,0.343541,0.286815,0.355583,0.051652,-0.247386,-0.236393,-0.253127,-0.255359,-0.26914,-0.259949,-0.260976,-0.31852,-0.242205,-0.252847,-0.19805,-0.099818,-0.015069,0.071737,0.16545,0.268008,0.328391,0.479802,0.594867,0.627122,0.625042,0.62498,0.553016,0.536635,0.433085,0.382304,0.314129,0.211779,1
-0.040109,-0.815003,-1.493902,-1.599598,-1.191422,-0.774915,-0.592722,-0.530052,-0.183507,0.004141,-0.073989,-0.149948,-0.067311,0.029126,0.043386,-0.039992,0.11087,0.332897,0.580973,0.733597,0.594872,0.494682,0.594656,0.261049,0.143218,0.189772,0.323425,-0.114475,-0.208371,-0.169981,-0.157423,-0.256079,-0.335239,-0.36007,-0.451267,-0.289192,-0.359297,-0.432579,-0.29022,-0.317079,-0.160376,-0.013978,0.170156,0.354803,0.379798,0.576929,0.808008,0.979707,0.942794,1.030475,0.987297,0.673808,0.770772,0.569343,0.28935,0.113332,1
-0.063159,-0.852865,-1.225016,-1.58658,-1.433082,-1.023729,-0.58023,-0.40248,-0.327707,-0.0046,0.020577,0.050399,0.089246,0.077572,0.092405,0.128438,0.176347,0.344095,0.657528,0.675366,0.707432,0.792825,0.730964,0.415077,0.096411,0.053138,-0.050417,-0.765242,-0.044151,0.002056,-0.019884,-0.111319,-0.05754,-0.126675,-0.184173,-0.144166,-0.082202,-0.147946,-0.184483,-0.059537,0.002647,0.005341,0.062771,0.15611,0.221997,0.265613,0.367551,0.513948,0.686875,0.746329,0.752473,0.595967,0.369745,0.424057,0.38351,0.416018,1
-0.072535,-1.046808,-1.422785,-1.491809,-1.372923,-1.069605,-0.728038,-0.556935,-0.456633,-0.152122,-0.061949,-0.142348,-0.076813,-0.051279,0.000788,0.048953,0.094113,0.23615,0.387913,0.369855,0.427014,0.527561,0.538192,0.413645,0.386419,0.498198,0.603773,-0.20442,-0.07359,-0.083654,-0.138331,-0.180926,-0.195927,-0.148381,-0.184723,-0.288076,-0.227468,-0.256054,-0.170326,-0.07643,0.006851,0.142208,0.264821,0.389682,0.489363,0.66482,0.854804,0.899252,0.968402,0.90091,0.821105,0.728808,0.600885,0.482662,0.27029,0.100666,1
-0.118376,-1.103641,-1.511243,-1.611787,-1.556564,-1.241893,-0.818866,-0.658744,-0.439833,-0.165849,-0.036774,-0.067299,-0.042812,-0.038215,0.00985,0.001539,0.067337,0.225974,0.514501,0.481191,0.553204,0.625347,0.436085,0.251228,0.237861,0.271361,0.577004,-0.110335,0.329964,0.348327,0.181278,0.076636,0.039681,-0.031272,-0.041022,-0.028819,-0.104715,-0.160243,-0.110064,0.011074,0.103158,0.179907,0.290576,0.403673,0.576062,0.661043,0.925623,0.912899,0.872092,0.764169,0.647401,0.655763,0.402861,0.20574,0.036697,-0.243864,1
-0.397152,-1.055826,-1.15874,-1.431067,-1.489014,-1.37526,-0.8761,-0.561683,-0.442849,-0.112069,-0.053749,0.017076,-0.054736,-0.076669,-0.039924,-0.033485,0.176499,0.356627,0.62039,0.633504,0.414005,0.183269,-0.034232,-0.358322,-0.347474,-0.142421,0.024985,-0.258671,0.180691,0.147481,0.078654,0.019871,0.013213,-0.063451,0.002136,-0.087072,-0.116535,0.040731,0.182431,0.211834,0.375027,0.516267,0.60277,0.729654,0.95889,1.158944,1.079356,1.150665,1.053688,0.895142,0.853458,0.72114,0.541672,0.309171,0.209454,0.044349,1
-0.325468,-1.346369,-1.715028,-1.555634,-1.255932,-0.77438,-0.475303,-0.416001,-0.105073,-0.016429,0.012676,0.060124,0.071331,0.098508,0.106722,0.157182,0.236638,0.443705,0.64606,0.58953,0.517028,0.466045,0.330249,0.222927,0.304922,0.560492,0.488573,-0.429528,-0.074353,-0.080607,-0.09979,-0.103491,-0.150945,-0.154663,-0.194193,-0.173817,-0.210421,-0.134017,-0.083466,-0.132003,-0.041313,0.008346,0.075647,0.157657,0.2883,0.379036,0.363883,0.615343,0.79437,0.744229,0.716984,0.425887,0.484285,0.390882,0.369094,0.472785,1
0.000162,-0.917941,-1.232665,-1.379051,-1.343634,-1.202384,-0.845298,-0.572127,-0.568977,-0.27954,-0.124408,-0.152401,-0.100406,-0.042355,0.004999,-0.039446,0.05803,0.203855,0.335781,0.453309,0.515195,0.597586,0.522588,0.364855,0.339564,0.458461,0.564218,-0.336462,-0.083958,-0.094825,-0.179535,-0.1677,-0.201778,-0.224402,-0.241079,-0.219016,-0.209115,-0.237276,-0.163484,-0.083436,0.033225,0.147001,0.227931,0.406249,0.50625,0.680936,0.854124,0.955746,0.985374,0.964855,0.901743,0.818001,0.634419,0.54566,0.34411,0.177718,1
0.072022,-0.104557,-0.596986,-1.062842,-1.190488,-1.112225,-0.860118,-0.748416,-0.584134,-0.42038,-0.145196,0.037541,0.163196,0.229622,0.224412,0.168933,0.248535,0.162219,0.05417,0.12093,0.33753,0.447227,0.465843,0.439414,0.386191,0.375811,0.548084,0.029529,0.223344,0.225507,0.238076,0.127915,0.107001,0.152142,0.052153,0.108937,-0.007886,0.037454,0.062163,-0.0229,0.092194,-0.000284,0.019855,0.021246,0.028099,0.03357,0.064351,0.05361,0.084722,0.090674,0.133379,0.079545,0.216798,0.366972,0.379882,0.502676,1
-0.391321,-1.350398,-1.779161,-1.795754,-1.521081,-1.024365,-0.517927,-0.441889,-0.252146,-0.03326,-0.03367,-0.035384,0.031787,0.073446,0.063092,0.103594,0.199453,0.470401,0.659437,0.619504,0.611697,0.593808,0.526818,0.349385,0.359592,0.460475,0.366231,-0.440582,0.133556,0.157182,0.101743,-0.004665,0.004591,-0.084261,-0.076352,-0.067765,-0.048671,-0.069813,-0.051367,-0.023147,-0.068578,0.086223,0.153983,0.21907,0.399894,0.429045,0.621222,0.761853,0.751949,0.63104,0.451405,0.383859,0.373221,0.39684,0.373129,0.25714,1
-0.540486,-1.196727,-1.477126,-1.493501,-1.112405,-0.716261,-0.550914,-0.353487,-0.042016,-0.029454,-0.029008,-0.005133,0.001937,-0.000577,0.095215,0.115974,0.212098,0.42823,0.438617,0.383434,0.399846,0.355408,0.318118,0.189154,0.189148,0.154904,-0.106025,-0.953008,-0.099685,-0.126138,-0.120443,-0.166032,-0.182518,-0.088179,-0.175951,-0.168314,-0.134614,-0.090801,-0.061488,0.033776,0.008092,0.188888,0.335199,0.434779,0.521156,0.678047,0.752832,0.928125,0.894636,0.843426,0.914604,0.783795,0.717619,0.584309,0.473154,0.307795,1
0.265304,-0.321483,-0.855267,-1.515687,-1.827256,-1.734296,-1.199466,-0.709441,-0.598297,-0.316192,-0.070372,0.010255,0.041867,0.091678,0.078209,0.070619,0.255026,0.461557,0.596329,0.589887,0.674227,0.807691,0.784127,0.6118,0.428689,0.346102,0.378841,-0.306103,0.073853,0.090138,-0.006714,-0.072019,-0.12781,-0.118474,-0.182953,-0.196559,-0.175755,-0.156291,-0.182269,-0.090079,0.004784,0.113942,0.198957,0.338763,0.319383,0.426482,0.504042,0.662193,0.614274,0.475261,0.42967,0.363814,0.291207,0.340037,0.28306,0.221542,1
-0.74705,-0.349793,-0.318071,-1.26649,-1.150762,-1.018313,-0.649652,-0.354303,-0.232313,-0.070276,-0.087776,-0.231389,-0.28577,-0.315968,-0.270248,-0.105516,0.049204,0.188173,0.112158,0.115724,0.144505,0.279847,0.574952,0.611811,0.598522,0.318288,0.266575,0.456064,0.490384,0.47154,0.433875,0.390228,0.366612,0.300734,0.167403,0.170386,0.157842,0.150838,0.112705,0.113378,0.155547,0.152746,0.156023,0.172315,0.170478,0.204804,0.18313,0.184447,0.141409,0.155623,0.087196,0.116514,0.125647,0.086029,0.092676,0.096291,1
-0.149232,-0.743083,-0.681004,-0.931729,-1.123614,-1.064236,-0.640365,-0.423735,-0.284034,0.046513,0.105623,0.051781,0.096651,0.146216,0.12449,0.142339,0.323556,0.537593,0.801337,0.835448,0.696412,0.510622,0.263041,-0.286498,-0.755294,-1.022388,-0.725963,-0.594268,0.047074,0.035735,-0.018324,0.044827,-0.01349,-0.075743,-0.116187,-0.140704,-0.0847,-0.102569,-0.092171,-0.05842,-0.05372,0.057809,0.139497,0.180911,0.295973,0.435939,0.734601,0.901736,0.872894,0.752932,0.710325,0.642555,0.661472,0.584077,0.460269,0.31313,1
0.398612,-0.053173,-0.468844,-0.803401,-1.151425,-1.174876,-0.755389,-0.517822,-0.427111,-0.192103,-0.023255,-0.007315,0.062361,0.098339,0.071992,0.114901,0.134467,0.147939,0.275228,0.500398,0.442977,0.493011,0.713768,0.774761,0.796665,0.515743,0.447453,0.667135,-0.10806,-0.123151,-0.128308,-0.212546,-0.185989,-0.283484,-0.382328,-0.393519,-0.406575,-0.425262,-0.40091,-0.393585,-0.432311,-0.361234,-0.385092,-0.253875,-0.222432,-0.122908,0.039692,0.164001,0.234532,0.32105,0.489316,0.600228,0.491901,0.427766,0.458831,0.372699,1
0.814897,0.609894,-0.128085,-0.681809,-1.107672,-1.394963,-1.275277,-0.862871,-0.619731,-0.557382,-0.205653,-0.024805,-0.058713,-0.005283,0.029065,0.047043,-0.019574,0.039086,0.065747,0.173993,0.395316,0.361096,0.496031,0.740786,0.703713,0.561374,0.244898,0.415768,-0.171678,-0.146896,-0.207374,-0.331493,-0.258569,-0.381649,-0.349057,-0.453402,-0.384809,-0.500348,-0.449048,-0.485898,-0.401821,-0.375127,-0.314754,-0.200779,0.003292,0.238418,0.38442,0.482086,0.59252,0.780717,0.909432,0.947445,0.940768,0.802475,0.679125,0.516673,1
-0.496334,-1.220716,-1.522655,-1.560168,-1.280493,-0.913152,-0.596333,-0.488155,-0.301396,-0.151936,-0.126026,-0.065967,-0.052059,0.018643,0.059756,0.105444,0.202508,0.408162,0.482905,0.466213,0.497309,0.524902,0.423521,0.294976,0.334629,0.410932,0.312345,-0.415095,-0.121907,-0.074886,-0.157522,-0.125571,-0.101764,-0.139721,-0.196909,-0.19124,-0.258716,-0.241631,-0.149269,-0.037889,0.134759,0.204604,0.329553,0.473604,0.654948,0.80869,0.929333,0.894214,0.941499,0.888714,0.790372,0.684487,0.54775,0.366051,0.163435,-0.042626,1
-0.789381,-1.298256,-1.417275,-1.456239,-1.136279,-0.75489,-0.605473,-0.440409,-0.230282,-0.202758,-0.144851,-0.100954,-0.106521,-0.141427,-0.085991,-0.021229,0.016463,0.087526,0.323488,0.505448,0.416675,0.334117,0.16414,0.086804,-0.047154,-0.195854,-0.143341,0.00192,-0.006556,-0.052053,-0.036542,-0.017035,-0.019444,-0.018237,-0.01496,-0.056013,-0.004976,0.104266,0.120839,0.174474,0.258042,0.419655,0.480289,0.511204,0.657573,0.785921,0.8668,1.042616,0.990611,0.890625,0.857704,0.832153,0.758142,0.668178,0.506968,0.372727,1
-0.166899,-0.90654,-1.224162,-1.226702,-1.06838,-0.656931,-0.363257,-0.294101,-0.104641,-0.059155,-0.131883,-0.248205,-0.205382,-0.099562,-0.136144,0.093409,0.203594,0.224097,0.126773,0.096748,0.25826,0.47427,0.509087,0.489869,0.540028,0.512053,0.413308,0.44447,0.511228,0.379992,0.26537,0.295389,0.294035,0.262811,0.166751,0.07453,0.087625,-0.101624,-0.024849,0.03123,-0.004756,0.061614,0.073044,0.12746,0.057201,0.081652,0.100021,0.082448,0.095565,0.085476,0.074679,0.095354,0.067419,0.148837,0.141416,0.229047,1
0.930879,0.943308,0.310665,-0.475172,-1.030317,-1.43265,-1.329031,-0.983785,-0.652094,-0.628015,-0.264567,-0.074427,-0.027384,-0.059721,-0.057335,-0.010922,-0.059237,0.0249,0.022161,0.117085,0.358485,0.34987,0.394658,0.466627,0.55125,0.411903,0.226341,0.431228,-0.174225,-0.246355,-0.191783,-0.335251,-0.316739,-0.295835,-0.362689,-0.389855,-0.461208,-0.496575,-0.450991,-0.394719,-0.455229,-0.460298,-0.374336,-0.264469,-0.041105,0.119835,0.305826,0.508059,0.515078,0.768594,0.924803,1.022887,1.069392,1.047835,0.930872,0.816426,1
0.015072,-0.633397,-1.224738,-1.531344,-1.512212,-1.223731,-0.901286,-0.5648,-0.53983,-0.284913,-0.061047,-0.084794,-0.060731,-0.037573,0.040691,0.121262,0.332487,0.445763,0.479965,0.492183,0.55656,0.533257,0.369968,0.185906,0.316544,0.249883,-0.091231,-0.759977,0.047758,-0.022844,-0.065632,-0.056912,-0.141513,-0.109132,-0.151469,-0.179992,-0.117696,-0.115335,-0.044193,0.107396,0.184749,0.23083,0.422309,0.580315,0.707467,0.871045,0.938861,0.919505,0.871627,0.815212,0.768997,0.682475,0.469373,0.292078,0.164305,-0.011494,1
-0.083709,-0.892163,-1.318988,-1.65247,-1.539398,-1.329987,-1.009986,-0.547696,-0.335811,-0.331916,-0.183146,-0.142308,-0.106916,-0.134529,-0.094839,0.085891,0.083524,0.376039,0.567889,0.538234,0.636656,0.451068,0.206464,-0.104266,-0.32073,-0.311098,-0.011674,-0.568145,0.066034,-0.025322,-0.156433,-0.101804,0.16377,0.208285,0.204489,0.014412,0.021508,0.205559,0.238067,0.393219,0.408001,0.488069,0.683448,0.805527,1.074275,1.135439,1.212071,1.194569,1.076314,0.931869,0.864284,0.665128,0.464875,0.238758,-0.050085,-0.313312,1
0.379792,0.374511,-0.076589,-0.619083,-1.03747,-1.474716,-1.19159,-0.68617,-0.521629,-0.357904,0.086239,0.168386,0.133598,0.109188,0.155981,0.199526,0.221187,0.293473,0.288406,0.37679,0.794653,0.654317,0.655872,0.689864,0.52964,0.39618,0.063412,0.198915,-0.00602,-0.010295,-0.170021,-0.25621,-0.259186,-0.272692,-0.333892,-0.421406,-0.360676,-0.384963,-0.461178,-0.41634,-0.452386,-0.275914,-0.286068,-0.222196,-0.087883,-0.159914,-0.004917,0.081466,0.087253,0.11581,0.222621,0.485015,0.767077,0.65501,0.623349,0.597383,1
-0.075801,-0.882774,-1.152247,-1.564767,-1.586925,-1.214477,-0.74196,-0.618054,-0.514022,-0.254166,-0.112008,-0.129551,-0.1547,-0.067699,-0.020731,0.016778,0.15788,0.510848,0.688425,0.452922,0.521335,0.623971,0.457046,0.209538,0.060105,0.055124,0.163106,-0.365528,0.122179,0.080137,0.072837,0.03351,-0.111552,-0.082634,-0.066131,-0.175521,-0.114257,-0.136414,-0.099753,-0.135207,-0.100681,0.018858,0.160268,0.258893,0.477436,0.647099,0.826188,0.945223,0.965741,1.053032,0.927442,0.791942,0.767946,0.635863,0.417237,0.127817,1
0.100259,-0.721278,-1.347359,-1.507621,-1.372212,-1.109012,-0.718858,-0.539601,-0.483819,-0.221067,-0.094772,-0.073213,-0.05588,-0.010927,-0.022976,0.064286,0.183477,0.406447,0.421247,0.332455,0.564938,0.599317,0.509992,0.454299,0.447828,0.569757,0.497182,-0.251641,-0.086718,-0.111318,-0.188074,-0.173215,-0.19486,-0.258228,-0.298584,-0.300716,-0.23619,-0.250456,-0.13738,-0.116796,0.023795,0.128084,0.188314,0.438698,0.619918,0.739933,0.85778,0.810116,0.763674,0.760897,0.61308,0.526973,0.45596,0.26219,0.16946,0.061789,1
0.072822,-1.046298,-1.423189,-1.531709,-1.305238,-1.055512,-0.608387,-0.474256,-0.212908,-0.02021,0.017039,0.022554,0.005413,0.055424,0.038763,0.093566,0.147782,0.216465,0.420866,0.720603,0.730514,0.665838,0.731833,0.39705,0.107155,-0.178395,0.097361,-0.188647,0.031357,-0.04181,-0.130705,-0.136125,-0.285937,-0.341749,-0.39294,-0.254021,-0.218552,-0.273708,-0.315205,-0.283567,-0.339065,-0.227182,-0.109168,0.020616,0.16515,0.288072,0.49469,0.614723,0.699804,0.981761,1.141954,1.140087,0.943268,0.919437,0.75199,0.412381,1
0.621172,0.241973,-0.354107,-0.83328,-1.240964,-1.371701,-1.05039,-0.632081,-0.579439,-0.262328,0.045257,0.075588,0.061255,0.072343,0.079546,0.06689,0.141011,0.131115,0.22965,0.338227,0.576888,0.47778,0.422416,0.45362,0.477892,0.182013,-0.041061,0.16238,-0.203498,-0.090902,-0.250023,-0.316579,-0.364073,-0.359247,-0.28374,-0.373792,-0.385653,-0.448328,-0.384778,-0.402529,-0.385313,-0.323624,-0.225906,-0.229601,-0.044101,0.066642,0.113242,0.365678,0.479792,0.595532,0.803671,0.98018,1.095425,1.025766,0.921563,0.8867,1
-0.278634,-0.884497,-1.210894,-1.44131,-1.358836,-1.198664,-0.885249,-0.563782,-0.488717,-0.333161,-0.122708,-0.124137,-0.11612,-0.048883,-0.045937,-0.004401,0.101455,0.3336,0.508381,0.416586,0.274377,0.000178,-0.166585,-0.295875,-0.195459,0.034747,0.00473,-0.494843,0.06225,0.04154,0.040161,0.047054,0.107461,0.084298,0.05367,0.109848,0.058203,0.125743,0.186822,0.304541,0.453838,0.525308,0.662778,0.808129,0.977557,1.118083,1.115327,1.054306,1.024329,0.916047,0.821914,0.714093,0.611505,0.484245,0.274022,0.093886,1
1.408078,0.964354,-0.126895,-0.790538,-1.362358,-1.581065,-1.145249,-0.784358,-0.65978,-0.446605,-0.067056,-0.090927,-0.025254,-0.115518,-0.089592,-0.153326,-0.10029,-0.033036,-0.049893,-0.028712,0.120129,0.182963,0.2238,0.344152,0.428311,0.534807,0.275751,0.255601,-0.062605,-0.185859,-0.093371,-0.223305,-0.239134,-0.26492,-0.363439,-0.338951,-0.361422,-0.343882,-0.393974,-0.400009,-0.437348,-0.291269,-0.193937,-0.131223,0.036324,0.223421,0.424104,0.509699,0.552411,0.742855,0.980643,1.176134,1.099801,1.162835,0.890229,0.894953,1
-0.208006,-0.885732,-1.22312,-1.317884,-1.316247,-1.139427,-0.83588,-0.553594,-0.553386,-0.433836,-0.100368,-0.067936,-0.101092,-0.040395,-0.051313,0.040316,0.253694,0.484384,0.506271,0.709484,0.704853,0.441253,0.229785,0.135314,0.284279,0.233021,-0.261816,-0.989447,0.034324,-0.052046,0.021687,-0.05454,-0.114591,-0.016336,-0.124648,-0.06097,-0.054605,-0.137913,-0.101382,0.028854,0.198057,0.297844,0.388717,0.389463,0.55509,0.811746,0.955699,1.065053,1.037991,1.004401,1.012153,0.829108,0.546827,0.339689,0.212113,0.07345,1
-0.302389,-0.875152,-1.073316,-1.332642,-1.500486,-1.465118,-1.066928,-0.661815,-0.58821,-0.416348,-0.19888,-0.099492,-0.070527,-0.146359,-0.095749,-0.100204,0.060977,0.260861,0.471853,0.475617,0.464339,0.374526,0.192553,-0.050924,-0.250955,-0.244704,0.034373,-0.168386,0.083587,0.08506,0.081873,0.081557,0.07419,0.119244,0.090142,0.063548,0.065317,0.183683,0.229034,0.2979,0.413662,0.466568,0.608873,0.748651,0.824926,0.901342,1.049339,1.002556,0.951479,0.90203,0.792344,0.724051,0.652121,0.461526,0.364765,0.240859,1
-0.119179,-1.224194,-1.501317,-1.494949,-1.277364,-0.873005,-0.575597,-0.484115,-0.180606,0.02727,0.003358,0.02456,0.033986,0.034304,0.07299,0.134397,0.147908,0.187216,0.370777,0.597538,0.596238,0.447195,0.396923,0.352693,0.289167,0.185694,0.387714,-0.207331,-0.083087,-0.084471,-0.11486,-0.16565,-0.216437,-0.22882,-0.197107,-0.225122,-0.256734,-0.296187,-0.251434,-0.197193,-0.182102,-0.091651,-0.010132,0.123347,0.362389,0.466731,0.559345,0.620379,0.747246,0.912539,0.90742,0.85678,0.771337,0.707627,0.578949,0.458491,1
-0.031756,-0.687578,-1.013869,-1.31443,-1.148517,-0.903817,-0.629006,-0.486364,-0.307024,-0.136584,-0.053081,-0.023942,-0.09361,-0.061193,-0.055519,0.046976,0.113826,0.247037,0.464221,0.499667,0.43081,0.489197,0.480814,0.364037,0.22701,0.288084,0.384894,-0.032128,-0.221381,-0.179509,-0.217732,-0.290198,-0.322397,-0.258476,-0.339355,-0.356743,-0.350043,-0.296274,-0.258992,-0.269341,-0.116835,-0.158137,-0.087843,0.275219,0.424525,0.388641,0.661069,0.766432,0.868658,0.922821,0.898865,0.778711,0.645109,0.573383,0.572883,0.359705,1
-0.219069,-1.081761,-1.459956,-1.481025,-1.193623,-0.921049,-0.595157,-0.425087,-0.338153,-0.1189,-0.041484,-0.026851,-0.068656,-0.047221,0.026295,0.049106,0.121489,0.192083,0.382712,0.425535,0.34569,0.41085,0.472214,0.346637,0.340372,0.445932,0.637963,0.359884,-0.120098,-0.10795,-0.23015,-0.233695,-0.250892,-0.207277,-0.302176,-0.249027,-0.198145,-0.284518,-0.20811,-0.181919,-0.016955,0.087694,0.181394,0.233235,0.467532,0.670944,0.773963,0.815321,0.830018,0.786626,0.750325,0.6522,0.598855,0.426802,0.280426,0.227426,1
-0.217853,-0.528879,-0.917638,-1.198449,-1.229985,-1.366612,-1.217147,-0.950131,-0.58463,-0.587269,-0.417079,-0.117676,-0.082492,-0.036229,-0.064202,0.073736,0.227067,0.630588,0.678238,0.52556,0.46148,0.29136,0.17013,-0.09097,-0.286838,-0.289608,-0.188512,-0.430078,0.167922,0.097096,0.108147,0.174012,0.13392,0.119202,-0.008058,0.060815,0.125077,0.000983,0.191911,0.317184,0.326262,0.409029,0.496992,0.63095,0.825639,1.006976,1.087326,0.983964,0.869342,0.848215,0.773444,0.694174,0.506988,0.359219,0.221083,0.088363,1
