@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute target {1,2,3,4,5}

@data
1.622487,0.323646,-1.020994,-1.63775,-2.063343,-1.74561,-1.292869,-1.145574,-0.523886,-0.086788,-0.274374,-0.370661,-0.35774,-0.300232,-0.266161,-0.280532,-0.300796,-0.338097,-0.290963,-0.378292,-0.355449,-0.402922,-0.273746,-0.437106,-0.408267,-0.431538,-0.398847,-0.498251,-0.444743,-0.553833,-0.525543,-0.587629,-0.597324,-0.575537,-0.593501,-0.587011,-0.544879,-0.512997,-0.521399,-0.37874,-0.391612,-0.309813,-0.187182,-0.185707,-0.104913,-0.090735,-0.067921,0.011208,-0.00638,-0.012874,-0.001886,-0.01479,0.032052,-0.003513,0.020414,0.025925,0.100498,0.023219,0.136212,0.191299,0.134566,0.310924,0.21189,0.270785,0.281321,0.278204,0.325909,0.265382,0.249668,0.311694,0.300541,0.274324,0.295834,0.28498,0.272489,0.279089,0.302066,0.278118,0.263636,0.263402,0.177166,0.221818,0.180936,0.181089,0.152747,0.113342,0.074556,0.22369,0.198212,0.170553,0.186753,0.313039,0.436336,0.568685,0.663201,0.842526,1.085117,1.153698,1.145567,1.076311,0.956939,0.781713,0.572358,0.351482,0.023976,-0.055807,-0.089751,-0.14519,-0.162934,-0.143976,-0.032957,-0.124604,-0.125015,-0.112303,-0.100734,-0.070182,-0.071007,-0.158538,-0.140366,-0.080156,0.35581,0.69628,0.910975,1.182866,1.173169,0.670375,0.511706,1
0.557718,-0.022993,-0.207962,-0.774604,-0.956008,-1.097043,-1.144795,-1.110961,-1.039678,-0.888926,-0.521341,-0.197268,-0.081047,-0.032431,-0.002365,0.089467,0.198086,0.261097,0.348914,0.342135,0.236986,0.200391,0.188605,0.198498,0.238839,0.286444,0.275175,0.112782,-0.000969,0.072789,0.144423,0.177841,0.197488,0.181631,0.175087,0.139469,0.091444,0.08079,0.095265,0.191674,0.290147,0.260975,0.200186,0.166498,0.155599,0.212993,0.298499,0.251825,0.068993,-0.044762,-0.061066,-0.064835,0.010814,0.073121,0.08046,0.120914,0.118127,0.120697,0.191389,0.176233,0.112909,0.130293,0.144418,0.144552,0.185152,0.206794,0.199991,0.196976,0.20557,0.190849,0.219266,0.296167,0.274187,0.262605,0.277938,0.237071,0.168571,0.106444,0.135489,0.211474,0.240778,0.27188,0.263046,0.226496,0.235806,0.238559,0.218037,0.172608,0.193974,0.285954,0.337326,0.320286,0.278784,0.280249,0.277668,0.266031,0.292729,0.261902,0.186256,0.186163,0.205416,0.219264,0.241125,0.225942,0.19164,0.147654,0.140199,0.256915,0.367624,0.339102,0.290747,0.239977,0.144821,0.080145,0.083695,0.085333,-0.043441,-0.184792,-0.451203,-0.911616,-1.334345,-1.738963,-2.019419,-2.046839,-1.59307,-1.515855,0.007242,2
0.246015,-0.105551,-0.049811,-0.335311,-0.522339,-0.654313,-0.800763,-0.949262,-1.027907,-1.023382,-0.997179,-0.874925,-0.657768,-0.387359,-0.197662,-0.12101,-0.012364,0.085017,0.141532,0.226216,0.25162,0.205714,0.199577,0.218755,0.221789,0.228403,0.222884,0.224675,0.249375,0.214199,0.161115,0.196932,0.231788,0.217123,0.211765,0.217749,0.232966,0.213609,0.193768,0.25079,0.304682,0.289455,0.255798,0.23637,0.228708,0.229598,0.223521,0.222999,0.267769,0.294068,0.243925,0.200564,0.194142,0.204439,0.218488,0.218707,0.225485,0.196619,0.17926,0.206248,0.166657,0.13785,0.195674,0.22739,0.252211,0.294445,0.25695,0.221612,0.233332,0.195778,0.200187,0.277493,0.297109,0.280262,0.276886,0.264148,0.2786,0.303455,0.318995,0.371254,0.402562,0.381147,0.359438,0.344628,0.336019,0.308773,0.254364,0.302279,0.379286,0.329522,0.317549,0.362667,0.357525,0.349107,0.339331,0.350922,0.362504,0.293763,0.249501,0.300005,0.311505,0.297647,0.2848,0.258749,0.278804,0.263652,0.244198,0.224584,0.135113,0.096075,0.036755,-0.108216,-0.195048,-0.252415,-0.361558,-0.498785,-0.667643,-0.897771,-1.151767,-1.41481,-1.744465,-1.952601,-1.989346,-1.722208,-1.24563,-1.04176,0.093641,2
0.888095,0.337278,-0.112353,-0.607381,-0.87295,-1.085982,-1.114216,-0.974392,-0.778814,-0.41249,-0.095342,-0.085537,-0.166591,-0.043928,0.112684,0.146345,0.150251,0.158076,0.121748,0.111046,0.209256,0.149388,0.115144,0.111992,0.121678,0.119994,0.147445,0.091219,0.070509,0.115104,0.096868,0.101048,0.063754,0.069084,0.063376,0.060484,0.060137,0.023135,0.026717,0.079708,-0.006323,0.002406,0.026999,0.020458,0.014268,0.007091,-0.012794,-0.008993,-0.022695,-0.021087,-0.033121,-0.045743,-0.020304,0.009299,0.001714,0.032636,0.086746,0.085502,0.035838,0.111696,0.086885,0.117799,0.170331,0.174445,0.185168,0.187482,0.169665,0.189855,0.25712,0.203102,0.258201,0.232679,0.204603,0.226032,0.224935,0.225778,0.223356,0.188789,0.20439,0.260856,0.215839,0.226968,0.213403,0.222572,0.226731,0.248728,0.202558,0.182318,0.218134,0.246031,0.259056,0.292982,0.30012,0.296532,0.30998,0.340964,0.355922,0.378647,0.3716,0.337479,0.333476,0.310574,0.338099,0.339498,0.347432,0.289918,0.260261,0.119972,0.090103,0.185006,0.187954,0.178655,0.144229,0.132268,0.188864,0.357372,0.436108,0.326743,-0.12477,-0.645574,-1.090191,-1.542885,-2.050813,-2.305719,-1.931656,-1.421471,-0.726668,2
1.641053,0.607294,-0.03658,-0.53411,-0.791752,-0.984111,-1.04328,-0.976794,-0.724982,-0.38383,-0.085398,0.058483,0.105965,0.091193,0.192576,0.369101,0.407131,0.448149,0.441021,0.418233,0.384328,0.342747,0.335959,0.319539,0.352622,0.362218,0.418324,0.415255,0.388588,0.385735,0.434909,0.342569,0.258731,0.271933,0.260446,0.256536,0.279559,0.338966,0.292616,0.270039,0.239337,0.260987,0.199189,0.139725,0.143149,0.118433,0.039786,0.071494,0.149132,0.125093,0.15131,0.082769,0.06021,0.026924,-0.009522,-0.047499,-0.001417,0.031882,0.000087,0.017578,-0.033576,-0.076239,-0.056413,-0.051305,-0.036829,-0.074633,-0.107514,0.011775,0.009135,-0.078334,0.033275,0.118317,0.117152,0.135277,0.155101,0.190849,0.161036,0.174458,0.226625,0.189151,0.185985,0.261635,0.259631,0.266486,0.280205,0.272885,0.276209,0.238017,0.235195,0.235536,0.24184,0.265455,0.280547,0.282163,0.320267,0.30821,0.281289,0.328223,0.284525,0.213762,0.21118,0.217023,0.246775,0.228928,0.205311,0.084514,-0.091287,-0.073911,-0.007577,-0.031439,-0.043271,-0.128547,-0.2468,-0.345933,-0.372796,-0.25355,-0.332831,-0.46394,-0.556068,-0.956926,-1.239844,-1.542472,-1.89735,-2.282704,-2.08015,-1.92806,-0.373273,2
2.164916,1.304156,0.5947,0.02126,-0.288796,-0.548364,-0.7561,-0.841279,-0.800632,-0.519026,-0.205534,-0.097164,-0.040324,-0.012292,0.085768,0.258036,0.291804,0.296438,0.305358,0.324806,0.296559,0.246077,0.296725,0.314295,0.287702,0.299216,0.298192,0.244484,0.242713,0.225864,0.204579,0.24057,0.230643,0.245165,0.242259,0.231898,0.206719,0.184624,0.185674,0.135011,0.243951,0.156406,0.107726,0.142004,0.135138,0.104325,0.115178,0.142488,0.055141,0.109869,0.095137,0.029394,0.073276,0.036328,0.010388,-0.011963,-0.007871,0.029824,-0.018727,-0.094989,-0.016134,0.008263,-0.032574,-0.020758,-0.021477,-0.002663,-0.016294,0.03624,0.104446,0.093469,0.124018,0.109858,0.109056,0.137494,0.164674,0.168603,0.223023,0.241688,0.273968,0.314227,0.333219,0.27988,0.238612,0.269099,0.275963,0.281891,0.277517,0.308921,0.325619,0.298956,0.308888,0.319826,0.300547,0.286728,0.299955,0.290991,0.287275,0.286666,0.284533,0.311526,0.306914,0.292686,0.316429,0.328522,0.317451,0.313907,0.257083,0.181905,0.157676,0.074851,0.017512,-0.015361,-0.078898,-0.16716,-0.263419,-0.380435,-0.622396,-0.664663,-0.568412,-0.773372,-1.025113,-1.418757,-1.842513,-2.281538,-2.535362,-3.466537,-2.176462,2
-0.045664,-0.608991,-0.847924,-1.043567,-1.047517,-0.929603,-0.716446,-0.529038,-0.485651,-0.4498,-0.300604,-0.148882,-0.085934,-0.089461,-0.108927,-0.118048,-0.12995,-0.106668,-0.065742,-0.073939,-0.141242,-0.110924,-0.139513,-0.158713,-0.136263,-0.138814,-0.132427,-0.14711,-0.161339,-0.190826,-0.115378,-0.167032,-0.175927,-0.154746,-0.166748,-0.159647,-0.153131,-0.174294,-0.147265,-0.132575,-0.148224,-0.151437,-0.14301,-0.123497,-0.130441,-0.12821,-0.089288,-0.085112,-0.093665,-0.073697,-0.100415,-0.093617,-0.054703,-0.055591,-0.053956,-0.079942,-0.032571,-0.047291,-0.055918,-0.052852,-0.050127,-0.060901,-0.042259,-0.040287,-0.050604,-0.070127,-0.048236,-0.034559,-0.00606,-0.034458,-0.035866,-0.071344,-0.059945,-0.046891,-0.056591,-0.03591,-0.024243,-0.001066,0.003267,-0.026806,-0.038825,-0.011035,0.029965,0.034326,0.035171,0.032751,0.048077,0.070662,0.091187,0.103655,0.077171,0.035306,0.057758,0.069149,0.06565,0.082786,0.084606,0.135987,0.157085,0.248758,0.320437,0.379386,0.446724,0.534494,0.648258,0.755925,0.827552,0.938981,1.067398,1.220305,1.307919,1.409741,1.518052,1.588125,1.516808,1.37536,1.300215,0.990989,0.44416,0.109432,-0.130928,-0.323427,-0.565485,-0.967452,-1.323652,-1.571652,-1.705137,2
0.511216,-0.240984,-0.773242,-1.386527,-1.587878,-1.541757,-1.263592,-0.941733,-0.719409,-0.58248,-0.571777,-0.531108,-0.246052,0.034945,0.117707,0.119245,0.145625,0.127409,0.127668,0.138687,0.124106,0.18173,0.127866,0.14062,0.141794,0.123918,0.104382,0.101734,0.090522,0.148399,0.111426,0.015082,0.081653,0.040378,0.055421,0.040178,0.025168,-0.027802,-0.023721,-0.030979,-0.050975,-0.014737,-0.031472,-0.032209,-0.065975,-0.052238,-0.069718,-0.126986,-0.121746,-0.170846,-0.17332,-0.112243,-0.078659,-0.11616,-0.113395,-0.103429,-0.068938,-0.086319,-0.101112,-0.016466,-0.044083,-0.042822,0.003396,0.03186,0.07171,0.088133,0.112251,0.141431,0.151062,0.18855,0.249045,0.217986,0.229621,0.242859,0.264541,0.268492,0.288396,0.337871,0.296187,0.256798,0.295034,0.308794,0.289045,0.300193,0.296362,0.289778,0.333479,0.331713,0.316373,0.317669,0.294,0.315004,0.345644,0.350359,0.36341,0.378487,0.357114,0.434846,0.548608,0.453141,0.447418,0.494865,0.48137,0.489552,0.474136,0.400853,0.305236,0.339298,0.311275,0.370926,0.33751,0.246382,0.206511,0.188712,0.260717,0.411841,0.516471,0.372307,0.006576,-0.381946,-0.776351,-1.17854,-1.538563,-1.73044,-1.34822,-0.963665,0.182539,2
1.252789,0.013988,-0.854346,-1.367239,-1.505276,-1.509895,-1.394399,-1.151773,-0.750604,-0.463634,-0.348863,-0.307392,-0.327074,-0.162742,0.042954,0.130198,0.1306,0.129819,0.179925,0.175266,0.198196,0.218191,0.185301,0.186161,0.185482,0.197983,0.184759,0.209173,0.221988,0.16488,0.203198,0.181943,0.137976,0.151307,0.139722,0.137287,0.153313,0.165283,0.087983,0.022125,0.074522,0.133146,0.101849,0.043476,0.037389,0.02088,-0.038076,0.010248,0.12388,-0.000962,-0.073128,-0.06386,-0.066138,-0.073341,-0.095687,-0.10171,-0.09246,-0.096019,-0.093406,-0.134848,-0.11706,-0.049943,-0.098647,-0.071144,-0.057832,-0.022404,0.009331,0.011295,0.019625,0.089981,0.122921,0.105916,0.144988,0.183701,0.200204,0.222623,0.246377,0.295471,0.322426,0.297651,0.301204,0.281715,0.295182,0.32946,0.339066,0.30464,0.302608,0.321482,0.340229,0.419539,0.421762,0.37985,0.399471,0.409149,0.409927,0.410788,0.399402,0.329423,0.34972,0.463165,0.476895,0.464558,0.469971,0.46562,0.44809,0.408711,0.304791,0.210121,0.172411,0.194314,0.277632,0.206514,0.122071,0.029611,-0.034495,-0.029842,0.099739,-0.044783,-0.188917,-0.452953,-0.786358,-1.103934,-1.486903,-1.754612,-1.5114,-1.035129,0.154706,2
1.371975,1.187166,0.944229,0.453342,0.050343,-0.220328,-0.440354,-0.660861,-0.796091,-0.751286,-0.526471,-0.324961,-0.162453,-0.057294,0.008214,0.117252,0.268729,0.345911,0.371787,0.292606,0.271285,0.306226,0.279481,0.273521,0.273075,0.26707,0.280162,0.285608,0.294398,0.260976,0.219985,0.224729,0.243275,0.263847,0.248532,0.238139,0.228573,0.191958,0.219052,0.27516,0.237624,0.171465,0.165856,0.15705,0.149397,0.144491,0.111969,0.130785,0.150306,0.145232,0.128265,0.071112,0.057935,0.078563,0.076509,0.052461,0.064132,0.06143,0.113222,0.044,0.05628,0.099452,0.062036,0.065377,0.062065,0.063723,0.042095,0.073414,0.141123,0.122036,0.097723,0.126379,0.152656,0.166715,0.179453,0.191919,0.217879,0.162999,0.220854,0.264085,0.230611,0.237274,0.252547,0.270702,0.25512,0.255743,0.281771,0.31625,0.306723,0.28307,0.307284,0.309002,0.309434,0.303279,0.306239,0.305876,0.282734,0.36543,0.282262,0.225439,0.277208,0.278344,0.288791,0.272468,0.269901,0.234111,0.162765,0.022992,-0.008976,0.020299,-0.004526,-0.062514,-0.181545,-0.316249,-0.469862,-0.652533,-0.67073,-0.807726,-1.003384,-1.225089,-1.518835,-1.831174,-2.136831,-2.428701,-2.317788,-2.318456,-1.055321,2
-0.919987,-1.475454,-1.438186,-1.404194,-1.249768,-0.934294,-0.658275,-0.535945,-0.446082,-0.220905,0.078957,0.176758,0.166657,0.108689,0.094422,0.089298,0.12194,0.118141,0.045713,0.082902,0.128859,0.092542,0.090765,0.097529,0.069376,0.071525,0.040018,0.035007,0.080645,0.075,0.069536,0.046404,0.030726,0.008195,0.011479,0.008287,0.013014,0.00554,0.041342,-0.050945,-0.011177,-0.030613,-0.048118,-0.037098,-0.041202,-0.054913,-0.049027,-0.042524,0.006581,0.016013,-0.034605,-0.021569,0.001659,0.015582,0.032767,0.038243,0.06241,0.113995,0.101666,0.161366,0.177583,0.155368,0.190445,0.195947,0.203354,0.225934,0.214347,0.224221,0.292608,0.239189,0.244179,0.225382,0.245401,0.265434,0.26388,0.283185,0.266221,0.256432,0.317407,0.22946,0.309264,0.313903,0.344969,0.337926,0.354789,0.322493,0.34603,0.365456,0.453875,0.385687,0.415756,0.422668,0.432476,0.426037,0.436071,0.453869,0.443815,0.461386,0.508379,0.449065,0.436106,0.449588,0.415552,0.413584,0.408218,0.449708,0.37977,0.374532,0.356255,0.210012,0.11308,0.065591,0.060304,-0.00958,-0.081547,-0.25587,-0.2661,-0.130942,-0.11102,-0.129411,-0.45512,-0.864626,-1.302263,-1.842503,-2.07031,-1.521738,-0.735832,2
-0.515891,-0.761966,-0.979967,-1.275027,-1.428097,-1.628022,-1.671765,-1.607405,-1.436317,-1.12003,-0.786543,-0.578629,-0.551169,-0.545415,-0.428683,-0.354375,-0.285962,-0.203185,-0.14831,-0.069154,-0.055382,-0.08999,-0.094763,-0.131124,-0.182152,-0.165153,-0.091771,-0.05939,-0.079446,-0.126772,-0.210804,-0.177843,-0.071205,-0.065285,-0.087955,-0.115924,-0.100978,-0.054895,-0.039306,-0.027958,0.030423,0.032755,-0.011061,-0.001212,0.007195,0.023556,0.050943,0.020228,-0.018748,0.019007,0.040848,0.03452,0.07311,0.122056,0.135014,0.132547,0.127977,0.128225,0.16255,0.164635,0.119126,0.142585,0.201444,0.227331,0.204238,0.235032,0.311136,0.335891,0.378654,0.406312,0.365272,0.300149,0.308077,0.318696,0.350721,0.40756,0.394687,0.387614,0.436042,0.452925,0.426678,0.437624,0.459912,0.446621,0.449037,0.460712,0.452156,0.489958,0.438946,0.380939,0.470507,0.490078,0.442451,0.456084,0.575634,0.670493,0.610433,0.542684,0.511705,0.550717,0.601113,0.563403,0.568981,0.58512,0.602011,0.645344,0.670573,0.600478,0.266616,0.278237,0.534841,0.472315,0.379395,0.371366,0.339036,0.249304,0.072727,-0.266618,-0.585595,-0.904628,-1.243054,-1.474043,-1.320016,-0.808975,-0.255461,-0.004986,0.145102,2
0.351523,-0.400985,-0.805205,-1.096679,-1.106868,-0.937704,-0.703038,-0.568409,-0.522292,-0.405703,-0.123038,-0.018853,-0.034493,-0.06213,-0.073321,-0.078528,-0.077178,-0.091006,-0.080052,-0.03718,-0.102338,-0.089973,-0.098258,-0.101969,-0.115375,-0.112827,-0.112378,-0.146307,-0.134016,-0.106636,-0.157056,-0.178861,-0.143212,-0.167383,-0.18527,-0.189408,-0.173727,-0.192437,-0.219107,-0.239681,-0.211706,-0.21706,-0.259956,-0.24983,-0.230439,-0.233571,-0.180796,-0.198982,-0.170603,-0.112789,-0.153892,-0.102645,-0.113935,-0.061378,-0.052212,-0.026524,-0.06177,-0.032168,-0.009588,-0.045897,-0.078572,-0.026186,-0.041687,-0.040598,-0.034681,-0.016477,-0.038469,-0.0241,-0.055956,-0.032058,-0.043313,-0.051868,-0.028118,-0.013351,-0.007437,-0.016174,-0.002069,-0.038069,-0.015153,0.048274,0.069668,0.057008,0.088101,0.09927,0.09439,0.084958,0.109553,0.146213,0.155838,0.134432,0.164703,0.165952,0.147767,0.140478,0.159345,0.189549,0.212886,0.200144,0.211798,0.326202,0.399795,0.441232,0.551515,0.611903,0.707195,0.831335,0.965526,0.981287,1.055882,1.118604,1.249936,1.368715,1.454463,1.530518,1.508027,1.287121,1.127621,0.985775,0.316821,-0.246381,-0.504906,-0.668027,-0.841516,-1.204208,-1.536987,-1.668652,-1.661692,2
-0.153412,-0.781409,-0.956573,-1.285231,-1.447913,-1.477954,-1.348739,-1.044437,-0.660893,-0.461784,-0.585559,-0.557422,-0.330858,-0.182977,-0.139334,-0.117512,-0.100354,-0.113865,-0.088262,-0.090586,-0.19164,-0.126776,-0.054678,-0.079301,-0.059961,-0.032969,-0.017995,-0.057917,-0.049599,0.033075,0.006903,0.038338,0.032032,0.049588,0.060425,0.087941,0.050392,0.040877,0.111532,0.04548,0.050178,0.07343,0.063224,0.073926,0.099352,0.115187,0.129566,0.141777,0.136227,0.180275,0.203656,0.210228,0.217203,0.233565,0.2364,0.264073,0.263079,0.249936,0.247688,0.266509,0.295504,0.288938,0.309261,0.308379,0.307287,0.284028,0.320779,0.28351,0.261212,0.265059,0.239532,0.244416,0.246402,0.273427,0.269935,0.270136,0.294182,0.225881,0.284378,0.265074,0.223634,0.276888,0.244008,0.248702,0.268858,0.317832,0.299672,0.29436,0.283394,0.32844,0.349078,0.318607,0.326375,0.323141,0.331482,0.360921,0.41443,0.385622,0.330049,0.36727,0.412448,0.373497,0.347529,0.348177,0.297202,0.250032,0.299651,0.168111,0.125242,0.158388,0.242316,0.268184,0.161462,0.08585,0.02471,0.077299,0.176859,0.178697,0.053176,-0.196373,-0.533953,-0.935429,-1.401252,-1.697962,-1.502557,-0.998849,-0.028694,2
1.228513,-0.165573,-0.363112,-1.16278,-1.389391,-1.522195,-1.383637,-0.931508,-0.482375,-0.396176,-0.286722,-0.253039,-0.193845,0.048606,0.265647,0.332908,0.353322,0.350063,0.284084,0.217759,0.205521,0.259219,0.289767,0.28739,0.285046,0.267591,0.319936,0.316105,0.265835,0.291054,0.28536,0.336152,0.282765,0.215381,0.199045,0.189705,0.163323,0.131531,0.136955,0.143647,0.184306,0.136151,0.087398,0.096136,0.06587,0.041788,0.021863,-0.005678,-0.006799,-0.040058,-0.047432,-0.070986,-0.116749,-0.087027,-0.099173,-0.095539,-0.080617,-0.079258,-0.042131,-0.126709,-0.090632,-0.071861,-0.108489,-0.101725,-0.079649,-0.015912,-0.015686,0.064976,0.111794,0.042055,0.12238,0.166641,0.115248,0.138223,0.139018,0.153907,0.178552,0.218287,0.190529,0.206153,0.241966,0.203321,0.235024,0.246693,0.260236,0.249812,0.240868,0.119066,0.158997,0.297275,0.236241,0.215049,0.239166,0.234961,0.244721,0.22389,0.242776,0.320401,0.288694,0.167402,0.238918,0.304292,0.314323,0.281773,0.268481,0.208518,0.07102,0.054115,0.139537,0.130526,0.102608,0.123369,0.076397,0.062926,0.131569,0.333866,0.265729,0.068375,-0.085709,-0.501161,-0.809232,-1.22988,-1.665943,-1.95181,-1.312262,-1.476334,0.668383,2
-0.132003,-0.699559,-0.942848,-1.151223,-1.159883,-1.025992,-0.844928,-0.65858,-0.630498,-0.55966,-0.310547,-0.094292,-0.092039,-0.123225,-0.128806,-0.123173,-0.10658,-0.103237,-0.150263,-0.164666,-0.132314,-0.094309,-0.151129,-0.143251,-0.144491,-0.15133,-0.12156,-0.171313,-0.152492,-0.134084,-0.187222,-0.216474,-0.213857,-0.226215,-0.235195,-0.231013,-0.248251,-0.255771,-0.268774,-0.267507,-0.269674,-0.257229,-0.271247,-0.299956,-0.29062,-0.279218,-0.268652,-0.247148,-0.25071,-0.206836,-0.183231,-0.165376,-0.161975,-0.134376,-0.11041,-0.084599,-0.078119,-0.096018,-0.061334,-0.023301,-0.024153,-0.020271,-0.006739,-0.019553,-0.030103,-0.035108,-0.070066,-0.018609,0.043744,0.008363,-0.014513,-0.02223,-0.005394,0.000031,-0.006955,0.035647,0.054705,0.010936,0.006783,0.035457,0.007938,0.026195,0.025036,0.038451,0.069958,0.080083,0.076225,0.10238,0.062915,0.072312,0.039412,0.127505,0.124524,0.126359,0.152448,0.15032,0.208537,0.234029,0.32582,0.40059,0.488124,0.574301,0.615482,0.697308,0.796389,0.903071,0.990316,1.014124,1.157816,1.319566,1.416568,1.47106,1.561544,1.525019,1.38389,1.322138,1.181526,0.564884,0.090263,-0.126877,-0.222965,-0.379908,-0.700849,-0.936369,-0.985447,-0.828574,-0.576827,2
-0.470549,-1.365331,-1.583771,-1.777317,-1.673623,-1.626918,-1.462777,-1.110413,-0.753924,-0.706454,-0.915235,-0.905025,-0.594492,-0.395196,-0.298211,-0.271057,-0.26837,-0.269597,-0.206916,-0.201594,-0.132943,-0.183834,-0.230915,-0.19005,-0.199757,-0.192396,-0.198507,-0.19925,-0.202928,-0.247226,-0.155389,-0.011666,-0.092005,-0.15764,-0.166868,-0.160342,-0.158218,-0.134433,-0.169221,-0.221135,-0.126457,-0.176903,-0.219622,-0.182522,-0.170912,-0.15296,-0.15677,-0.242774,-0.247491,-0.107893,-0.099637,-0.09965,-0.142921,-0.169285,-0.120043,-0.088119,-0.017912,-0.006727,-0.104481,-0.055341,0.058513,0.059892,0.078742,0.128894,0.164601,0.202948,0.268366,0.218139,0.228604,0.201675,0.179576,0.248218,0.326526,0.367041,0.386985,0.425072,0.46167,0.456134,0.381499,0.292065,0.203925,0.279039,0.362724,0.380106,0.371136,0.402571,0.50851,0.53449,0.558858,0.565848,0.470566,0.474496,0.517094,0.541072,0.544949,0.622164,0.694134,0.730734,0.796656,0.6754,0.67514,0.706861,0.645213,0.667848,0.667439,0.613568,0.500978,0.504565,0.611505,0.675773,0.608319,0.528764,0.50094,0.475156,0.568984,0.642874,0.473182,0.254504,-0.052846,-0.374039,-0.557846,-0.820321,-1.032805,-0.916108,-0.334998,0.240137,1.107498,2
0.955493,0.257195,-0.472934,-1.065565,-1.300711,-1.422438,-1.474803,-1.44711,-1.244322,-0.919725,-0.615802,-0.385102,-0.271718,-0.232254,-0.115578,0.027527,0.082398,0.096667,0.114058,0.149777,0.163461,0.123386,0.103273,0.111433,0.124733,0.126114,0.106523,0.149631,0.174453,0.091002,0.089778,0.067533,0.097643,0.139147,0.104572,0.108101,0.10282,0.083281,0.004817,0.024054,0.031525,0.043831,0.046202,0.028387,0.02562,0.020877,0.014125,-0.027591,-0.009999,-0.006893,-0.075376,-0.037506,0.008878,0.010326,0.011842,0.040934,0.072615,0.031971,0.068112,0.101565,0.072875,0.110904,0.132377,0.161229,0.183687,0.20011,0.209484,0.219922,0.233891,0.195951,0.245138,0.293431,0.254018,0.263804,0.270452,0.267374,0.278704,0.30286,0.283248,0.283063,0.309007,0.306653,0.322555,0.324468,0.333293,0.322892,0.268928,0.330837,0.374284,0.322532,0.33864,0.332166,0.328407,0.345299,0.374521,0.367318,0.389645,0.385007,0.365133,0.416318,0.394691,0.410518,0.422,0.385836,0.34691,0.34348,0.46993,0.489627,0.399582,0.380565,0.349881,0.314187,0.316494,0.39779,0.402579,0.198437,-0.072074,-0.421636,-0.751311,-1.155248,-1.583001,-1.913183,-1.867869,-1.523951,-0.801185,-0.505531,0.0418,2
