@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute target {1,2,3,4,5,6}

@data
0.401329,0.386381,0.373289,0.35924,0.342793,0.323942,0.300608,0.273192,0.242031,0.20642,0.166424,0.125071,0.081886,0.038185,-0.006395,-0.050336,-0.088673,-0.120598,-0.147213,-0.168373,-0.18288,-0.192675,-0.197059,4
0.384707,0.373442,0.361739,0.346975,0.330877,0.31225,0.291417,0.267501,0.240265,0.208606,0.173192,0.13397,0.093507,0.05105,0.008471,-0.033644,-0.07315,-0.107628,-0.135494,-0.155669,-0.16898,-0.176096,-0.179069,2
0.393262,0.378638,0.364689,0.350525,0.334756,0.316506,0.296735,0.273469,0.245116,0.212453,0.173859,0.131251,0.087363,0.04166,-0.004518,-0.048953,-0.089089,-0.123826,-0.151471,-0.174749,-0.191158,-0.200576,-0.203104,2
0.370242,0.359047,0.350486,0.341212,0.33056,0.318117,0.302054,0.282476,0.255725,0.222393,0.183734,0.140807,0.095124,0.047072,-0.0004,-0.04719,-0.089199,-0.124742,-0.153485,-0.175252,-0.189811,-0.197077,-0.197485,2
0.360111,0.347908,0.33762,0.327969,0.315803,0.301699,0.285869,0.266828,0.242228,0.211798,0.172747,0.128205,0.082205,0.034002,-0.016603,-0.067616,-0.112644,-0.151802,-0.182814,-0.206688,-0.22272,-0.22914,-0.226803,3
0.395849,0.384634,0.373456,0.360206,0.344409,0.325864,0.303698,0.278985,0.250099,0.21558,0.176769,0.135766,0.092245,0.046785,0.00013,-0.045117,-0.086574,-0.121825,-0.153011,-0.177491,-0.196051,-0.208285,-0.215181,2
0.379401,0.366948,0.355796,0.344394,0.331617,0.316823,0.299588,0.278376,0.254245,0.224373,0.18892,0.149572,0.107146,0.061836,0.014398,-0.034233,-0.081913,-0.123303,-0.156924,-0.183073,-0.201813,-0.212745,-0.216981,2
0.409579,0.398626,0.387799,0.373829,0.355804,0.333358,0.306252,0.275056,0.239757,0.201457,0.159535,0.11657,0.074328,0.031488,-0.012389,-0.05499,-0.094222,-0.12973,-0.1608,-0.188044,-0.211041,-0.228934,-0.243731,6
0.375795,0.361453,0.349156,0.336385,0.323264,0.30772,0.29033,0.269883,0.246252,0.214428,0.176413,0.13536,0.091017,0.044833,-0.003179,-0.051867,-0.097268,-0.136501,-0.170135,-0.196927,-0.21451,-0.225026,-0.231827,2
0.379317,0.366896,0.355314,0.343702,0.329867,0.313974,0.295441,0.274684,0.249038,0.214962,0.176702,0.135707,0.092878,0.04819,0.000764,-0.0466,-0.090605,-0.128625,-0.158415,-0.181087,-0.19737,-0.206841,-0.208856,2
0.368219,0.354826,0.342548,0.329907,0.316238,0.301594,0.284476,0.265829,0.240405,0.208701,0.16949,0.127714,0.085061,0.041119,-0.00505,-0.053672,-0.101678,-0.144744,-0.17895,-0.207565,-0.227138,-0.238359,-0.243262,2
0.4086,0.397969,0.386544,0.372948,0.355458,0.333656,0.306982,0.276309,0.241408,0.203126,0.161017,0.117911,0.075423,0.03229,-0.012533,-0.056875,-0.099227,-0.137943,-0.17306,-0.203724,-0.23073,-0.252953,-0.270531,6
0.361485,0.34961,0.340415,0.331446,0.322023,0.311424,0.298642,0.283442,0.263304,0.234569,0.198705,0.158815,0.115699,0.07004,0.021632,-0.029255,-0.078673,-0.12243,-0.157802,-0.186381,-0.206774,-0.218057,-0.221487,2
0.356843,0.347505,0.338721,0.33118,0.321844,0.308903,0.293441,0.276834,0.254128,0.224862,0.190736,0.153664,0.113239,0.067838,0.021433,-0.023437,-0.064919,-0.102425,-0.133642,-0.159092,-0.177512,-0.189215,-0.195255,5
0.385064,0.367752,0.353042,0.339022,0.323791,0.306839,0.287768,0.267136,0.24414,0.214413,0.178699,0.140031,0.099217,0.055794,0.010782,-0.034844,-0.078152,-0.117261,-0.150217,-0.175777,-0.193295,-0.20389,-0.207227,2
0.364522,0.351026,0.33968,0.329426,0.31797,0.304702,0.289435,0.271951,0.250754,0.222966,0.186704,0.145202,0.101165,0.054135,0.003428,-0.047996,-0.095319,-0.138656,-0.174927,-0.203644,-0.223872,-0.235521,-0.23879,3
0.416744,0.404826,0.391777,0.375854,0.357557,0.334989,0.308001,0.276638,0.241414,0.202833,0.160289,0.117057,0.074507,0.031993,-0.012197,-0.057546,-0.100611,-0.141275,-0.177874,-0.210547,-0.239138,-0.263085,-0.282702,6
0.409078,0.398948,0.387808,0.373819,0.357173,0.33623,0.310461,0.280395,0.246018,0.207791,0.165965,0.122564,0.079861,0.036242,-0.008545,-0.053146,-0.094411,-0.133371,-0.168806,-0.199973,-0.226996,-0.249878,-0.268161,6
0.402605,0.391875,0.379912,0.366653,0.350814,0.331211,0.309751,0.286183,0.257549,0.224646,0.188598,0.150387,0.108501,0.065635,0.021649,-0.021057,-0.059367,-0.092788,-0.121473,-0.143798,-0.16041,-0.170584,-0.175804,1
0.363191,0.353023,0.342282,0.331854,0.319544,0.307331,0.292365,0.274515,0.254475,0.228863,0.195821,0.157111,0.115902,0.072885,0.025008,-0.027381,-0.079413,-0.125728,-0.163641,-0.194728,-0.218378,-0.233624,-0.240093,4
0.364467,0.353616,0.344074,0.333062,0.320039,0.303135,0.284584,0.263629,0.239004,0.208154,0.170485,0.130797,0.088082,0.042874,-0.004442,-0.052147,-0.095751,-0.13332,-0.163162,-0.186546,-0.202044,-0.210082,-0.211818,2
0.415852,0.403781,0.391032,0.375597,0.356471,0.333201,0.306098,0.274881,0.239948,0.201568,0.159567,0.115709,0.074123,0.031553,-0.012394,-0.056694,-0.098807,-0.138002,-0.173111,-0.203572,-0.229424,-0.250857,-0.2679,6
0.394477,0.378037,0.364627,0.350714,0.336472,0.319265,0.299414,0.277802,0.251306,0.219704,0.183813,0.144185,0.102031,0.05778,0.011746,-0.035146,-0.077959,-0.116301,-0.148886,-0.17544,-0.195015,-0.207607,-0.214078,4
0.412155,0.400785,0.38883,0.374554,0.356528,0.334531,0.308636,0.279028,0.244578,0.206407,0.164496,0.12124,0.078373,0.035827,-0.006239,-0.049907,-0.092106,-0.130472,-0.165017,-0.195913,-0.222757,-0.245111,-0.263405,6
0.420018,0.406688,0.393145,0.378898,0.361187,0.3391,0.312872,0.282472,0.247771,0.210826,0.169219,0.125309,0.082429,0.040505,-0.002375,-0.046966,-0.089904,-0.129054,-0.164567,-0.196082,-0.223685,-0.247464,-0.267142,6
0.410095,0.399697,0.387987,0.373905,0.355857,0.333674,0.30766,0.277278,0.242084,0.203398,0.160788,0.117062,0.073966,0.03018,-0.014766,-0.058904,-0.100078,-0.138448,-0.172564,-0.20292,-0.22904,-0.250879,-0.268493,6
0.342937,0.332768,0.325037,0.316544,0.306162,0.293232,0.277651,0.258894,0.236076,0.204104,0.167886,0.128562,0.087056,0.04199,-0.004846,-0.052541,-0.094669,-0.130381,-0.157983,-0.177218,-0.185982,-0.186685,-0.179729,2
0.41369,0.394956,0.379143,0.363687,0.346138,0.327497,0.30764,0.285275,0.260411,0.231203,0.196455,0.158479,0.118202,0.074905,0.029911,-0.012752,-0.05123,-0.08687,-0.118886,-0.143998,-0.163245,-0.176495,-0.184713,1
0.412023,0.401177,0.390108,0.37588,0.357743,0.335039,0.307676,0.276285,0.240087,0.200235,0.157335,0.11427,0.071205,0.027224,-0.017819,-0.061858,-0.102144,-0.138847,-0.171551,-0.19998,-0.224399,-0.244266,-0.260773,6
0.384936,0.370764,0.35664,0.342705,0.327393,0.309419,0.290655,0.272031,0.248538,0.218627,0.183637,0.145836,0.104133,0.060693,0.015921,-0.028088,-0.069147,-0.102797,-0.130077,-0.151255,-0.165199,-0.171213,-0.171189,2
0.392251,0.378948,0.367203,0.353639,0.33937,0.321497,0.301884,0.280608,0.253336,0.219765,0.180795,0.137085,0.091315,0.044572,-0.004246,-0.051717,-0.094009,-0.130345,-0.159646,-0.181597,-0.196805,-0.205303,-0.208497,1
0.394656,0.380375,0.36666,0.351644,0.334971,0.315074,0.292657,0.268799,0.242558,0.209017,0.171724,0.131743,0.090475,0.047788,0.004626,-0.037772,-0.076869,-0.111019,-0.137221,-0.157926,-0.173141,-0.181527,-0.187435,2
0.398169,0.385336,0.371715,0.357067,0.340402,0.323149,0.304966,0.282655,0.253978,0.221605,0.186768,0.14837,0.107437,0.064434,0.020323,-0.023354,-0.062175,-0.094903,-0.1211,-0.140618,-0.152373,-0.157977,-0.159126,3
0.363277,0.353625,0.344032,0.334274,0.321588,0.307062,0.289488,0.268293,0.241184,0.208246,0.169576,0.12858,0.086586,0.042442,-0.003943,-0.051917,-0.098257,-0.138522,-0.171842,-0.197438,-0.215832,-0.226592,-0.230814,2
0.343519,0.334573,0.327299,0.319271,0.308664,0.296164,0.281682,0.263304,0.23941,0.210937,0.174952,0.136187,0.093461,0.046313,-0.005452,-0.055717,-0.103732,-0.144147,-0.178853,-0.206597,-0.225488,-0.235237,-0.236899,4
0.415958,0.397452,0.37852,0.360794,0.342191,0.3226,0.302194,0.280539,0.255101,0.225385,0.191128,0.152988,0.111081,0.067921,0.023964,-0.019682,-0.060976,-0.09708,-0.126026,-0.146879,-0.160215,-0.167493,-0.169856,1
0.371061,0.359668,0.349953,0.338351,0.326189,0.312141,0.294929,0.27458,0.251573,0.222575,0.188208,0.149466,0.106417,0.061489,0.01585,-0.028077,-0.068595,-0.10316,-0.132926,-0.15657,-0.173398,-0.183462,-0.186977,2
0.3847,0.370405,0.356159,0.342944,0.328147,0.310555,0.290913,0.270601,0.24772,0.220253,0.185908,0.147105,0.105869,0.062132,0.015974,-0.029473,-0.072232,-0.112319,-0.145539,-0.171676,-0.191003,-0.203074,-0.209924,2
0.402875,0.38841,0.374907,0.360393,0.343675,0.323578,0.302026,0.275838,0.245392,0.211542,0.174506,0.133306,0.090747,0.045519,-0.000302,-0.046352,-0.086552,-0.121771,-0.149424,-0.170825,-0.18539,-0.194292,-0.196819,3
0.414706,0.402309,0.389838,0.375781,0.357898,0.335666,0.308808,0.277217,0.242374,0.203554,0.161595,0.118415,0.075812,0.03177,-0.013354,-0.057215,-0.097357,-0.133855,-0.166298,-0.194573,-0.218469,-0.237938,-0.253324,5
0.339741,0.329555,0.322773,0.315522,0.306573,0.295029,0.281222,0.263856,0.242343,0.212736,0.175991,0.134972,0.090688,0.04193,-0.010011,-0.060103,-0.104935,-0.143101,-0.174529,-0.198597,-0.214993,-0.2223,-0.221063,4
0.397195,0.380777,0.366125,0.350832,0.334203,0.316745,0.297184,0.276033,0.249734,0.218246,0.183169,0.143327,0.099967,0.054948,0.008298,-0.036754,-0.078522,-0.11492,-0.145935,-0.169577,-0.18633,-0.196168,-0.198901,2
0.410126,0.394189,0.378891,0.361509,0.34575,0.327986,0.30983,0.28962,0.263984,0.234744,0.201765,0.165442,0.125426,0.08344,0.040721,-0.000223,-0.035781,-0.065535,-0.089239,-0.105776,-0.114983,-0.121615,-0.125198,1
0.406382,0.397036,0.386405,0.372737,0.354796,0.332336,0.305261,0.274248,0.239756,0.201746,0.159351,0.115634,0.072847,0.029588,-0.014952,-0.059481,-0.10131,-0.139707,-0.174371,-0.20607,-0.234931,-0.258831,-0.278076,6
0.398314,0.381892,0.365896,0.349303,0.332132,0.312226,0.291474,0.268858,0.243549,0.212148,0.176732,0.138429,0.097987,0.054248,0.009404,-0.035145,-0.075283,-0.111759,-0.142499,-0.165863,-0.18209,-0.190414,-0.193465,4
0.412439,0.400901,0.390049,0.376958,0.36018,0.339259,0.313754,0.283639,0.248851,0.210414,0.167596,0.124108,0.081488,0.039235,-0.003894,-0.047422,-0.088994,-0.127537,-0.162385,-0.192974,-0.218995,-0.240669,-0.257802,6
0.40033,0.385336,0.370449,0.35577,0.339516,0.322172,0.303146,0.282845,0.255371,0.221934,0.182427,0.140787,0.097292,0.050753,0.002887,-0.045262,-0.08986,-0.129019,-0.162235,-0.187674,-0.208003,-0.219623,-0.224137,2
0.389231,0.373701,0.360193,0.346633,0.33186,0.315124,0.29546,0.27325,0.248063,0.216074,0.178147,0.136631,0.092444,0.045816,-0.003348,-0.051513,-0.095023,-0.132095,-0.163954,-0.189808,-0.207374,-0.217772,-0.221549,2
0.379938,0.367546,0.355093,0.344151,0.330722,0.316236,0.300035,0.28185,0.260608,0.231285,0.196328,0.157337,0.114617,0.06992,0.022479,-0.026451,-0.072832,-0.114127,-0.148153,-0.174674,-0.191497,-0.200866,-0.20281,2
0.411694,0.400831,0.389911,0.37591,0.357759,0.335127,0.307987,0.276844,0.242101,0.204266,0.162344,0.119707,0.077949,0.035073,-0.009661,-0.053502,-0.094055,-0.131423,-0.16521,-0.194107,-0.218044,-0.238058,-0.254027,6
0.392905,0.377428,0.36307,0.349793,0.335009,0.318989,0.300111,0.278577,0.251661,0.219012,0.181517,0.140739,0.096084,0.050267,0.002598,-0.043399,-0.087611,-0.1239,-0.152958,-0.173979,-0.189897,-0.19912,-0.201658,3
0.399821,0.385506,0.369958,0.356139,0.341169,0.323795,0.303486,0.281981,0.258283,0.22825,0.191917,0.152398,0.11013,0.065084,0.016928,-0.032162,-0.079303,-0.120803,-0.154766,-0.181284,-0.2004,-0.212352,-0.217474,1
0.3762,0.363235,0.352157,0.339921,0.326359,0.310181,0.292698,0.271319,0.244189,0.212179,0.17593,0.136838,0.094887,0.048789,0.002445,-0.041191,-0.080313,-0.113778,-0.138069,-0.156866,-0.166964,-0.170107,-0.168799,1
0.414903,0.403166,0.390828,0.376036,0.35699,0.333615,0.305756,0.273945,0.238441,0.198769,0.15606,0.114405,0.07224,0.030078,-0.013027,-0.055725,-0.095822,-0.131893,-0.163546,-0.19111,-0.214465,-0.233751,-0.248493,6
0.372071,0.358417,0.345684,0.33206,0.315967,0.29655,0.274816,0.250186,0.22334,0.193259,0.159628,0.123449,0.083797,0.040685,-0.003233,-0.047104,-0.085851,-0.11707,-0.140494,-0.156338,-0.163296,-0.163977,-0.160679,2
0.412404,0.408856,0.401326,0.387602,0.365895,0.338895,0.309662,0.27803,0.243826,0.209851,0.172408,0.137684,0.102654,0.064325,0.019984,-0.027074,-0.074346,-0.119441,-0.157877,-0.188532,-0.211307,-0.226406,-0.233836,1
0.413329,0.401349,0.38977,0.376082,0.359033,0.338701,0.313568,0.283324,0.249521,0.212047,0.17187,0.128792,0.085571,0.041675,-0.003659,-0.048927,-0.091594,-0.13137,-0.167098,-0.198894,-0.226613,-0.24996,-0.268795,5
0.408072,0.397886,0.387515,0.374312,0.357504,0.335945,0.310374,0.280762,0.24649,0.208643,0.167028,0.123043,0.079104,0.035106,-0.009064,-0.053382,-0.095298,-0.133578,-0.168493,-0.19933,-0.225784,-0.248174,-0.266108,6
0.410272,0.399396,0.38762,0.372823,0.354232,0.331539,0.304313,0.27299,0.238114,0.200656,0.159883,0.116475,0.073342,0.029992,-0.01406,-0.058624,-0.100988,-0.140217,-0.174903,-0.205157,-0.23166,-0.253408,-0.270839,6
0.356923,0.347506,0.339723,0.33126,0.320646,0.306948,0.289478,0.271119,0.247491,0.216051,0.176876,0.134613,0.090523,0.043486,-0.006677,-0.056393,-0.101827,-0.143144,-0.178508,-0.206066,-0.226038,-0.237957,-0.241559,2
0.384874,0.371987,0.359964,0.349098,0.336138,0.322796,0.308103,0.288386,0.264529,0.235429,0.201352,0.163948,0.122974,0.078612,0.032862,-0.013808,-0.05678,-0.093686,-0.1244,-0.147481,-0.163662,-0.173099,-0.176398,4
0.401133,0.385386,0.370413,0.355172,0.339306,0.321945,0.303328,0.282366,0.256882,0.225241,0.190375,0.152039,0.111054,0.067411,0.022799,-0.022169,-0.063938,-0.101014,-0.134901,-0.161192,-0.179722,-0.191982,-0.197567,1
0.374341,0.361055,0.349115,0.33852,0.326371,0.311984,0.294781,0.275556,0.253871,0.223384,0.187485,0.148646,0.106521,0.062887,0.016985,-0.028737,-0.072196,-0.108516,-0.139114,-0.161925,-0.177052,-0.184405,-0.185053,1
0.40096,0.396034,0.386061,0.369733,0.349633,0.328264,0.304569,0.278938,0.25166,0.222334,0.18862,0.15287,0.115854,0.074044,0.026073,-0.025636,-0.076738,-0.122136,-0.160814,-0.192217,-0.216743,-0.232244,-0.239876,1
0.375472,0.362428,0.352407,0.342361,0.329703,0.314531,0.296452,0.27896,0.255612,0.223023,0.186121,0.146113,0.102644,0.055868,0.005332,-0.043879,-0.089313,-0.129218,-0.162296,-0.186867,-0.203663,-0.21407,-0.2169,2
0.378985,0.368064,0.3585,0.347702,0.3345,0.318092,0.298834,0.275641,0.247847,0.215346,0.179353,0.140126,0.098932,0.057137,0.015676,-0.02479,-0.060532,-0.090329,-0.114305,-0.131584,-0.142129,-0.146952,-0.147171,2
0.405113,0.395101,0.384373,0.37067,0.353953,0.333122,0.307844,0.278359,0.243869,0.205664,0.163967,0.119476,0.075936,0.031554,-0.014482,-0.059521,-0.102041,-0.140348,-0.17419,-0.204173,-0.230223,-0.252047,-0.269455,6
0.388519,0.375012,0.362407,0.348819,0.332629,0.313431,0.29129,0.267462,0.239626,0.208162,0.171859,0.131523,0.089594,0.045722,0.002902,-0.039184,-0.076724,-0.109773,-0.136936,-0.156723,-0.169753,-0.176171,-0.178464,2
0.415769,0.40334,0.391486,0.376927,0.358536,0.336215,0.309551,0.278457,0.243166,0.204451,0.161518,0.117279,0.074089,0.031887,-0.011321,-0.056291,-0.100088,-0.141014,-0.178604,-0.212334,-0.242777,-0.268619,-0.289705,6
0.413859,0.402477,0.390237,0.375248,0.356433,0.333338,0.305876,0.274109,0.238017,0.198835,0.156419,0.114184,0.071625,0.028592,-0.015383,-0.057817,-0.096489,-0.131334,-0.162222,-0.188275,-0.209525,-0.226209,-0.239824,5
0.406481,0.395951,0.384518,0.369996,0.35162,0.329107,0.302316,0.271333,0.236297,0.198208,0.156073,0.112238,0.068225,0.024283,-0.019775,-0.063455,-0.104776,-0.14272,-0.177187,-0.208102,-0.234291,-0.256414,-0.274241,6
0.364818,0.351165,0.341257,0.331464,0.320191,0.307358,0.290682,0.270342,0.247206,0.217587,0.181114,0.141628,0.098806,0.053255,0.0062,-0.040192,-0.083607,-0.119032,-0.145848,-0.165098,-0.175661,-0.178526,-0.176488,4
0.362397,0.350133,0.339526,0.329151,0.316548,0.3014,0.282032,0.260132,0.236485,0.206874,0.170699,0.132724,0.090294,0.044784,-0.002503,-0.053152,-0.102348,-0.147204,-0.18371,-0.212579,-0.233209,-0.244538,-0.246333,5
0.333406,0.325231,0.318796,0.312458,0.30465,0.2957,0.283901,0.269009,0.249066,0.222623,0.188861,0.150217,0.109044,0.063154,0.012972,-0.038224,-0.085409,-0.125405,-0.159016,-0.183799,-0.199542,-0.206106,-0.205292,2
0.391575,0.377077,0.364076,0.350077,0.333899,0.315963,0.296106,0.273596,0.246296,0.21327,0.175788,0.135131,0.092238,0.047069,0.000719,-0.043736,-0.083823,-0.118868,-0.147686,-0.170459,-0.186433,-0.195879,-0.198942,1
0.413681,0.401896,0.390305,0.375984,0.357717,0.334864,0.307418,0.276232,0.240048,0.199973,0.157363,0.115078,0.072558,0.028982,-0.016093,-0.060414,-0.101903,-0.139804,-0.174074,-0.203782,-0.229075,-0.249725,-0.265784,6
0.40101,0.392006,0.382513,0.36993,0.353077,0.331812,0.306423,0.277243,0.243476,0.206198,0.164961,0.121506,0.078113,0.033957,-0.010712,-0.054625,-0.09544,-0.133248,-0.166812,-0.196444,-0.221835,-0.242791,-0.259537,6
0.364831,0.355743,0.346196,0.335559,0.322795,0.307488,0.288604,0.267415,0.24091,0.208728,0.171765,0.130577,0.087592,0.041932,-0.004563,-0.048971,-0.089312,-0.12466,-0.153761,-0.174453,-0.18778,-0.193456,-0.192337,2
0.425986,0.404958,0.384926,0.36529,0.344677,0.324757,0.302791,0.280753,0.251786,0.218976,0.182316,0.14243,0.099451,0.052918,0.007053,-0.037944,-0.076789,-0.111198,-0.140835,-0.165656,-0.183427,-0.194891,-0.200888,1
0.401994,0.390741,0.377345,0.362184,0.344594,0.325202,0.302602,0.276705,0.249231,0.217209,0.178982,0.136929,0.093224,0.048918,0.003241,-0.045165,-0.092356,-0.135902,-0.172257,-0.20086,-0.221705,-0.234318,-0.240121,4
0.3984,0.38541,0.372325,0.357402,0.340252,0.319637,0.296296,0.270649,0.241664,0.209774,0.178147,0.142998,0.105245,0.06511,0.02317,-0.018103,-0.057152,-0.092997,-0.120756,-0.141235,-0.154075,-0.159642,-0.160238,1
0.377836,0.366561,0.35682,0.345746,0.33304,0.317034,0.298342,0.276544,0.251127,0.218685,0.180352,0.138695,0.094244,0.047659,0.000795,-0.044816,-0.089859,-0.127871,-0.159985,-0.185552,-0.203914,-0.215094,-0.219427,2
0.349543,0.338883,0.330086,0.321031,0.311419,0.30084,0.286276,0.268623,0.244843,0.216099,0.17924,0.137061,0.092826,0.04473,-0.006771,-0.056628,-0.10364,-0.143367,-0.176731,-0.204429,-0.223551,-0.233392,-0.235557,3
0.375703,0.365138,0.355293,0.345755,0.333549,0.318694,0.299121,0.275026,0.24881,0.216116,0.177465,0.136236,0.092686,0.047723,0.00186,-0.043949,-0.088088,-0.126925,-0.158133,-0.183575,-0.203094,-0.215178,-0.219931,2
0.403274,0.392924,0.382342,0.369455,0.352516,0.330997,0.305184,0.275783,0.242043,0.204583,0.163268,0.119481,0.075592,0.031877,-0.011831,-0.054849,-0.096374,-0.132898,-0.164503,-0.192632,-0.216425,-0.235747,-0.250599,6
0.338488,0.327738,0.318696,0.309125,0.29731,0.282728,0.265695,0.246753,0.224578,0.195773,0.161989,0.12475,0.083522,0.037258,-0.011969,-0.061047,-0.105966,-0.143008,-0.172764,-0.194051,-0.207546,-0.210849,-0.207134,1
0.389502,0.37688,0.364581,0.350258,0.333765,0.315234,0.295068,0.272807,0.244637,0.211366,0.175212,0.137488,0.096563,0.051969,0.00625,-0.039004,-0.079812,-0.115711,-0.14485,-0.16719,-0.182323,-0.190206,-0.191426,1
0.370893,0.36116,0.350601,0.338616,0.32383,0.306422,0.287667,0.265126,0.240263,0.208924,0.173019,0.133941,0.092438,0.048366,0.002155,-0.044654,-0.087717,-0.125184,-0.156555,-0.181042,-0.198109,-0.207281,-0.208562,3
0.408079,0.397686,0.386041,0.371252,0.352778,0.32971,0.302187,0.270315,0.234291,0.19484,0.151451,0.107618,0.064238,0.020108,-0.025137,-0.068898,-0.109409,-0.146112,-0.179239,-0.208689,-0.233933,-0.25465,-0.270711,6
0.388166,0.376534,0.364964,0.351662,0.336199,0.318264,0.296203,0.271826,0.243969,0.20983,0.171791,0.12966,0.085001,0.039448,-0.006406,-0.051442,-0.091718,-0.128329,-0.15821,-0.182051,-0.198076,-0.207796,-0.210838,2
0.393829,0.376717,0.361503,0.347117,0.333028,0.317221,0.298999,0.28107,0.258998,0.229454,0.193849,0.154303,0.111161,0.065287,0.018078,-0.028457,-0.072067,-0.10992,-0.141078,-0.165661,-0.181142,-0.188993,-0.189176,1
0.398353,0.3859,0.373183,0.35929,0.343259,0.32524,0.305129,0.282024,0.256528,0.226151,0.189549,0.147656,0.104106,0.058514,0.011042,-0.035001,-0.07643,-0.112587,-0.142157,-0.166325,-0.184188,-0.195668,-0.201205,2
0.345378,0.336875,0.32982,0.322164,0.312499,0.299761,0.284213,0.265735,0.242809,0.213811,0.178609,0.137154,0.094431,0.049434,0.000166,-0.05028,-0.098949,-0.142119,-0.178701,-0.207767,-0.229373,-0.242694,-0.24782,2
0.412724,0.401819,0.390037,0.375301,0.356569,0.333585,0.306292,0.27505,0.24,0.201434,0.158869,0.116065,0.073218,0.029789,-0.013587,-0.057326,-0.098331,-0.135862,-0.169734,-0.198689,-0.223752,-0.244634,-0.261892,6
0.364428,0.350855,0.339006,0.329243,0.318489,0.306899,0.292786,0.276807,0.256924,0.229163,0.195365,0.156168,0.11462,0.07027,0.024148,-0.022168,-0.064676,-0.102094,-0.133712,-0.157395,-0.174114,-0.183188,-0.186345,2
0.411652,0.400522,0.388522,0.373539,0.3546,0.33141,0.303938,0.272013,0.235819,0.195324,0.151584,0.107503,0.064953,0.021872,-0.022494,-0.06628,-0.10712,-0.144119,-0.176839,-0.204936,-0.228805,-0.248496,-0.26344,6
0.41081,0.400677,0.38953,0.375764,0.358128,0.335917,0.308836,0.277438,0.241039,0.20128,0.157927,0.114544,0.071685,0.027784,-0.017867,-0.061632,-0.101737,-0.139115,-0.17268,-0.202775,-0.229156,-0.251223,-0.268469,6
0.375243,0.361541,0.34873,0.334815,0.319857,0.302054,0.282011,0.258279,0.23181,0.200867,0.167443,0.129692,0.088802,0.043786,-0.004863,-0.052406,-0.09552,-0.134672,-0.166691,-0.19067,-0.206784,-0.214028,-0.214159,3
0.371206,0.358468,0.346694,0.334467,0.320149,0.304213,0.285577,0.264624,0.240183,0.208571,0.172343,0.13152,0.088986,0.04357,-0.002737,-0.048207,-0.088964,-0.123437,-0.1522,-0.172777,-0.187871,-0.196717,-0.198219,4
0.409692,0.392561,0.377857,0.36086,0.343184,0.323069,0.302743,0.280124,0.251435,0.218434,0.18252,0.144457,0.103691,0.061133,0.017194,-0.025016,-0.063226,-0.095579,-0.121403,-0.141397,-0.155579,-0.16356,-0.165968,1
0.418165,0.405943,0.393052,0.377771,0.359351,0.336348,0.308934,0.277036,0.241356,0.202001,0.158918,0.114732,0.071839,0.029067,-0.015112,-0.059375,-0.101456,-0.139461,-0.173438,-0.202882,-0.228784,-0.250948,-0.268343,6
0.411736,0.399909,0.38832,0.374097,0.356227,0.333942,0.307228,0.27635,0.241452,0.202932,0.160895,0.116637,0.073041,0.03048,-0.013206,-0.058173,-0.102203,-0.142632,-0.180207,-0.214065,-0.243676,-0.268561,-0.288735,6
0.3727,0.36053,0.349148,0.336637,0.323144,0.307981,0.291212,0.271774,0.249576,0.220948,0.186075,0.146824,0.104165,0.06012,0.013915,-0.029453,-0.069555,-0.103588,-0.129846,-0.148674,-0.159192,-0.164862,-0.165144,1
0.394696,0.381025,0.367538,0.352859,0.335657,0.315193,0.291946,0.266368,0.235962,0.200377,0.161279,0.121075,0.07652,0.028234,-0.021045,-0.068541,-0.109192,-0.143005,-0.171482,-0.192574,-0.206089,-0.213023,-0.213164,2
0.392917,0.377815,0.363503,0.349344,0.334846,0.318539,0.298846,0.277552,0.252354,0.221239,0.186295,0.148849,0.109118,0.06564,0.021714,-0.021577,-0.060403,-0.094155,-0.122209,-0.145161,-0.161134,-0.170414,-0.175258,1
0.411138,0.400665,0.388926,0.374709,0.356461,0.333356,0.305586,0.273316,0.237957,0.199151,0.15604,0.112972,0.070763,0.02726,-0.017543,-0.060494,-0.100494,-0.137006,-0.169316,-0.197141,-0.222623,-0.243943,-0.260452,6
0.37206,0.358746,0.345928,0.333062,0.319346,0.303211,0.285072,0.26442,0.238237,0.206964,0.17043,0.130765,0.088272,0.043435,-0.002962,-0.050172,-0.093975,-0.133103,-0.164217,-0.188225,-0.203638,-0.210502,-0.209158,3
0.410764,0.400063,0.389278,0.375454,0.358643,0.33745,0.311903,0.281547,0.246905,0.209131,0.166864,0.124193,0.081715,0.038552,-0.005991,-0.049549,-0.0908,-0.128408,-0.162074,-0.191168,-0.216161,-0.236641,-0.252719,6
0.409745,0.399349,0.387703,0.373837,0.355648,0.332874,0.305498,0.274302,0.238307,0.199472,0.156723,0.113555,0.070958,0.028691,-0.015622,-0.05964,-0.101087,-0.139225,-0.172965,-0.202985,-0.229061,-0.250978,-0.268021,6
