@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3}

@data
-1.917138,0.021607,3.634009,2.788498,-0.202035,-2.233693,1.512554,3.973215,4.174572,1.292936,-1.337179,-1.994129,-3.133477,-0.921025,-2.97606,-2.682655,2
-1.821876,0.766803,3.404959,2.529549,-1.163644,-1.669974,2.220367,3.635791,4.234527,0.817143,-0.75899,-2.669441,-3.188206,-0.130473,-2.9831,-3.223436,3
-1.601075,0.81994,3.179337,2.641461,0.684921,-1.43238,2.257684,3.356835,3.874142,1.21253,-1.369486,-3.007831,-3.335273,-1.085276,-2.917347,-3.278182,1
-1.67302,1.108887,3.521917,1.977264,-1.386026,-1.205262,2.643094,3.681338,4.25747,1.310921,-1.060216,-2.971382,-2.951647,-0.866663,-3.203703,-3.182974,2
-2.169044,0.499646,3.669539,1.999889,-1.214769,-1.820709,2.269635,3.780351,4.222924,1.068756,-1.294978,-2.68563,-2.912122,0.309951,-2.110303,-3.613135,2
-1.723639,0.839762,2.952213,2.807319,0.786114,-1.972615,1.209361,3.992664,3.894746,1.517182,-1.058849,-3.283288,-2.889993,-0.927004,-3.145157,-2.998817,1
-1.61476,0.00448,3.450552,2.818178,-0.181879,-2.468568,1.336766,3.737197,4.176233,1.248314,-0.540348,-2.731656,-3.26061,0.147975,-3.155212,-2.966661,2
-1.613501,1.158552,3.312015,2.423984,0.192771,-0.634979,2.41879,3.481055,3.689806,1.228618,-2.266568,-2.670829,-2.690941,-2.691825,-2.683388,-2.65356,3
-1.554612,0.971007,3.05035,2.955573,0.69971,-0.891168,1.921612,3.55351,3.625219,1.390325,-2.257205,-2.676337,-2.701108,-2.706106,-2.702273,-2.678495,2
-1.760646,0.827578,3.565328,2.505493,-0.760248,-0.209392,2.738895,3.448712,3.558761,1.384868,-2.220166,-2.604527,-2.623787,-2.626296,-2.621914,-2.602659,3
-1.589891,0.983241,3.105657,2.612545,0.091435,-0.350241,2.808515,3.261987,3.647333,1.214566,-2.274294,-2.693539,-2.715207,-2.716688,-2.708337,-2.677083,3
-1.571036,1.115731,3.385563,2.607358,0.466292,-0.806104,2.121267,3.400426,3.472837,1.475995,-2.230697,-2.674793,-2.699187,-2.702214,-2.695261,-2.66618,3
-1.739903,0.961209,3.659487,2.572321,-0.237447,-0.725902,2.168665,3.482166,3.740066,1.353473,-2.228788,-2.590829,-2.609273,-2.611684,-2.607032,-2.586528,3
-1.622811,0.861576,3.407675,2.47443,-0.063626,-0.745289,2.197542,3.467016,3.850625,1.51784,-2.227148,-2.611402,-2.632724,-2.635972,-2.630809,-2.606924,3
-1.683016,1.329969,3.630373,2.360577,-0.144771,-0.455038,2.45142,3.414203,3.553706,1.119038,-2.271979,-2.647766,-2.669191,-2.672772,-2.668429,-2.646325,3
-1.610113,1.20426,3.302716,2.086728,-0.1273,-0.116232,2.885962,3.225606,3.665287,1.32054,-2.266548,-2.700497,-2.724284,-2.727865,-2.722336,-2.695926,3
-1.69073,1.309589,3.298335,1.942927,-0.658153,0.078398,3.134267,3.125687,3.831564,1.317543,-2.27779,-2.6709,-2.69189,-2.694593,-2.689086,-2.665166,3
-1.699828,1.232578,3.319766,2.415675,-0.23807,-0.336893,2.84148,3.213705,3.717329,1.198015,-2.28008,-2.668015,-2.687314,-2.68884,-2.68232,-2.657188,3
-1.638761,1.160237,3.402006,2.19808,-0.519031,-0.132913,2.825297,3.218549,3.741894,1.357624,-2.244949,-2.664187,-2.684801,-2.686303,-2.679343,-2.6534,3
-1.635543,1.028851,3.056041,2.737896,0.091717,-0.664177,2.603426,3.47019,3.657059,1.194878,-2.259055,-2.649551,-2.66925,-2.669962,-2.661274,-2.631247,3
-1.622514,1.137154,3.333675,2.416994,0.279535,-0.504863,2.588219,3.502111,3.390716,1.264274,-2.25463,-2.692589,-2.716238,-2.719538,-2.713928,-2.688378,3
-1.62354,1.023297,3.303559,2.537584,-0.072977,-0.512296,2.393763,3.454383,3.57817,1.49112,-2.22469,-2.651851,-2.677412,-2.682766,-2.679353,-2.656991,3
-1.50803,1.159309,3.464068,2.320587,-0.250522,-0.161517,2.641609,3.269409,3.466282,1.344992,-2.196582,-2.694131,-2.722564,-2.726244,-2.718777,-2.687889,3
-1.572304,1.108251,3.53546,2.267238,-0.232438,-0.500334,2.403166,3.361966,3.651567,1.465341,-2.219892,-2.640283,-2.66354,-2.667039,-2.661498,-2.635663,3
-1.499469,1.302659,3.324546,2.368329,-0.130387,-0.337688,2.679653,3.306427,3.553063,1.250789,-2.250145,-2.703542,-2.727286,-2.72897,-2.720198,-2.687784,3
-1.678175,1.150219,3.455877,2.596093,-0.18991,-0.634287,2.51011,3.133789,3.689767,1.440562,-2.225348,-2.636172,-2.658375,-2.661658,-2.656945,-2.635548,3
-1.605242,0.939368,3.418499,2.874901,0.238123,-1.041061,1.951837,3.476088,3.647024,1.63314,-2.205708,-2.643743,-2.671378,-2.67832,-2.676656,-2.656874,3
-1.702614,1.207562,3.433912,2.170331,-0.97176,-0.004317,3.014379,3.404899,3.533532,1.389765,-2.247106,-2.635288,-2.654808,-2.657024,-2.651778,-2.629686,3
-1.734865,1.487082,3.722057,2.003527,-0.613393,-0.1766,2.874472,3.434642,3.492354,1.079692,-2.277527,-2.647334,-2.666864,-2.669441,-2.664631,-2.643169,3
-1.617062,1.064904,3.474211,2.430717,-0.523696,-0.249085,2.626955,3.334293,3.592593,1.411759,-2.242629,-2.653545,-2.673119,-2.673711,-2.665511,-2.637072,3
-1.677171,1.157316,3.43108,2.401627,-0.291384,-0.507335,2.564947,3.381897,3.654706,1.388262,-2.253727,-2.640837,-2.660649,-2.662466,-2.655923,-2.630343,3
-1.632365,1.206867,3.215524,2.407451,-0.537381,-0.107246,3.017269,3.213223,3.605395,1.396324,-2.281253,-2.691396,-2.711067,-2.712641,-2.706491,-2.682211,3
-1.627155,1.074149,3.605022,2.463366,-0.12016,-0.718014,2.198484,3.546596,3.645878,1.420665,-2.276142,-2.634473,-2.652224,-2.653867,-2.647985,-2.624142,3
-1.599354,1.123081,3.44428,2.44833,-0.140062,-0.547663,2.26844,3.35502,3.527502,1.689433,-2.193773,-2.654834,-2.683555,-2.68976,-2.685887,-2.661196,3
-1.552605,1.210314,3.1784,2.695182,1.000861,-0.883161,1.942501,3.329265,3.326837,1.683377,-2.216007,-2.720867,-2.752609,-2.759244,-2.754761,-2.727483,3
-1.552187,1.090981,3.331622,2.460272,-0.150167,-0.43419,2.482287,3.347153,3.443328,1.594788,-2.211855,-2.668331,-2.693001,-2.695588,-2.687844,-2.657269,3
-1.671459,1.037104,3.087899,2.916035,0.116882,-0.844055,2.185807,3.433884,3.727252,1.529848,-2.24228,-2.636173,-2.661343,-2.667618,-2.665628,-2.646156,3
-1.527794,1.214265,3.388941,2.207273,-0.554924,0.005096,3.020742,3.270421,3.547025,1.149702,-2.236999,-2.684183,-2.708673,-2.711484,-2.70435,-2.675058,3
-1.589116,1.03684,3.205891,2.59095,-0.155717,-0.289499,2.554521,3.260127,3.542546,1.5082,-2.208715,-2.674199,-2.701058,-2.705592,-2.700394,-2.674783,3
-1.598404,1.226132,3.396249,2.633503,-0.34487,-0.255433,2.74987,3.253411,3.498264,1.176623,-2.254989,-2.688057,-2.709219,-2.709849,-2.701181,-2.67205,3
-1.501189,1.302141,3.34872,2.466144,-0.127966,-0.22556,2.693881,3.207408,3.495405,1.205661,-2.241417,-2.711469,-2.737366,-2.740391,-2.732773,-2.701229,3
-1.594108,1.209625,3.614389,2.311353,-0.611232,-0.346747,2.555115,3.506391,3.489722,1.313356,-2.213463,-2.636269,-2.658253,-2.660347,-2.653391,-2.626141,3
-1.692218,1.023706,3.432297,2.527079,-0.246956,-0.404518,2.583175,3.467627,3.481606,1.334271,-2.233421,-2.640122,-2.662779,-2.666609,-2.662368,-2.640771,3
-1.71552,1.242589,3.688812,2.615052,-0.323846,-0.628799,2.286236,3.476899,3.52259,1.22091,-2.243966,-2.617663,-2.637066,-2.639427,-2.634305,-2.612495,3
-1.51217,1.048273,3.333306,2.677729,0.295672,-0.731223,2.296077,3.344141,3.468022,1.524707,-2.203713,-2.693704,-2.720366,-2.723453,-2.71621,-2.687088,3
-1.70105,1.39622,3.436783,2.441624,-0.023008,-0.483887,2.695908,3.25836,3.487332,1.231319,-2.286513,-2.682667,-2.702002,-2.703022,-2.695735,-2.669666,3
-1.552562,1.449195,3.478997,2.051216,0.163863,-0.734372,2.291033,3.192602,3.487061,1.868676,-2.191481,-2.68101,-2.710546,-2.716277,-2.711512,-2.684883,3
-1.604648,1.009826,3.248599,2.562144,-0.184714,-0.177601,2.698917,3.359401,3.559091,1.407893,-2.284812,-2.707563,-2.730443,-2.733027,-2.725923,-2.69714,3
-1.641694,1.093249,3.685525,2.263605,-0.336007,-0.266172,2.723603,3.397204,3.526387,1.166694,-2.241375,-2.663841,-2.685367,-2.687277,-2.680414,-2.65412,3
-1.741716,1.049623,3.338472,2.531227,-0.212223,-0.294762,2.69469,3.322278,3.537288,1.387762,-2.265852,-2.65696,-2.678165,-2.681325,-2.67646,-2.653877,3
-1.608491,1.360255,3.464895,2.228801,-0.618858,0.229116,2.275183,3.350471,3.638654,1.371864,-2.243399,-2.680051,-2.70223,-2.703844,-2.695904,-2.666461,3
-1.534918,1.250658,3.298592,2.616576,-0.372443,-0.168707,2.808192,3.084202,3.456627,1.360222,-2.269246,-2.694445,-2.717632,-2.720252,-2.713191,-2.684234,3
-1.616889,1.227033,3.489013,2.355102,-0.284767,-0.330638,2.627766,3.321076,3.627081,1.250145,-2.25815,-2.668398,-2.690791,-2.694165,-2.689007,-2.664412,3
-1.640149,1.127653,3.316452,2.554873,0.16905,-0.527167,2.466546,3.405679,3.560396,1.277332,-2.259139,-2.675177,-2.699343,-2.703659,-2.698981,-2.674366,3
-1.486314,1.12903,3.021542,2.495479,0.024787,-0.350651,2.70325,3.285779,3.614844,1.442638,-2.244369,-2.718445,-2.742895,-2.743974,-2.733583,-2.697119,3
-1.678994,0.940443,3.336338,2.110016,-0.349243,-0.252776,2.806524,3.382747,3.660791,1.598237,-2.26956,-2.647732,-2.666863,-2.668862,-2.66285,-2.638216,3
-1.684351,1.065453,3.379166,2.291729,-0.691062,-0.140888,2.814468,3.205848,3.757927,1.478762,-2.253271,-2.633406,-2.653295,-2.656138,-2.651457,-2.629485,3
-1.511853,1.070225,3.24469,2.736007,0.285701,-0.680487,2.353196,3.138317,3.541805,1.584323,-2.219348,-2.695428,-2.721532,-2.724329,-2.716352,-2.684933,3
-1.715253,1.075066,3.59946,2.401513,-0.174805,-0.708669,2.253506,3.43852,3.741453,1.411649,-2.24778,-2.606069,-2.623957,-2.625766,-2.620333,-2.598536,3
-1.467318,1.209653,3.318273,2.621195,0.335818,-0.631411,2.059125,3.260625,3.566489,1.550734,-2.188188,-2.707432,-2.738231,-2.743716,-2.737855,-2.707762,3
-1.436549,1.380377,3.112841,2.534833,0.214936,-0.176334,2.729891,3.060217,3.414584,1.307739,-2.263642,-2.765692,-2.791855,-2.793256,-2.782783,-2.745307,3
-1.552344,1.239483,3.318441,2.531419,-0.02425,-0.436748,2.466294,3.211913,3.649562,1.292064,-2.236675,-2.681605,-2.704885,-2.706719,-2.698457,-2.667492,3
-1.576589,1.087912,3.075569,2.776742,0.215599,-0.74983,2.276707,3.329471,3.805328,1.278407,-2.246376,-2.647889,-2.667812,-2.668465,-2.659632,-2.62914,3
-1.56001,1.146138,3.443677,2.607458,0.199902,-0.83061,2.05148,3.475424,3.679415,1.334443,-2.205349,-2.653413,-2.678631,-2.68252,-2.676877,-2.650528,3
-1.644859,1.157973,3.284979,2.519412,0.128478,-0.395994,2.611995,3.362133,3.449831,1.369342,-2.283313,-2.702684,-2.724111,-2.725722,-2.71807,-2.689389,3
-1.586083,0.963073,3.354901,2.331793,-0.240855,-0.212328,2.730064,3.228084,3.463115,1.664636,-2.21021,-2.678887,-2.706593,-2.711874,-2.70726,-2.681578,3
-1.675919,1.269362,3.23342,2.324338,-0.180271,-0.14399,2.891531,3.168037,3.52355,1.43314,-2.2764,-2.700049,-2.723618,-2.727055,-2.72122,-2.694855,3
-1.650752,1.003077,3.525614,2.520351,0.071216,-0.542362,2.329464,3.362485,3.659363,1.293075,-2.2678,-2.649435,-2.670052,-2.672975,-2.6677,-2.64357,2
-1.68883,1.023513,3.479686,2.664532,-0.533942,-0.310707,2.660252,3.429277,3.408201,1.34596,-2.269431,-2.632158,-2.650727,-2.652858,-2.647597,-2.625171,3
-1.511214,1.198751,3.309464,2.521397,-0.26593,-0.314718,2.535164,3.312581,3.417072,1.503053,-2.199612,-2.684368,-2.712799,-2.717274,-2.710749,-2.68082,3
-1.689357,1.130018,3.445189,2.432075,0.063091,-0.71079,2.292291,3.25728,3.789449,1.543842,-2.246292,-2.647942,-2.67022,-2.673859,-2.669107,-2.64567,3
-1.728114,1.118063,3.528519,2.301417,-0.539298,-0.274088,2.773505,3.559398,3.462432,1.167019,-2.256389,-2.61389,-2.632251,-2.633888,-2.627861,-2.604573,3
-1.512704,1.137514,3.418083,2.344344,-0.449071,-0.193229,2.67883,3.249547,3.509229,1.46456,-2.187954,-2.673794,-2.702698,-2.707605,-2.701715,-2.673336,3
-1.605974,1.223283,3.517553,2.46312,0.316581,-1.078164,1.696135,3.562123,3.787373,1.667863,-2.247954,-2.648507,-2.670351,-2.673315,-2.667508,-2.642258,3
-1.627481,1.510506,3.437309,2.413549,0.017177,-0.33364,2.753729,3.169549,3.398228,1.181279,-2.292361,-2.714553,-2.736318,-2.738638,-2.732339,-2.705997,3
-1.60622,1.429826,3.421349,2.044824,-0.124836,-0.187496,2.390557,3.391579,3.713754,1.375886,-2.261942,-2.701483,-2.727029,-2.731652,-2.726682,-2.700435,3
-1.396004,1.222527,3.220724,2.07749,0.002931,-0.033407,2.780552,3.085411,3.417398,1.547543,-2.181612,-2.728709,-2.761852,-2.767309,-2.760006,-2.725678,3
-1.683075,1.147975,3.426857,2.741592,0.153773,-0.745659,2.31566,3.375159,3.498753,1.320244,-2.254822,-2.651127,-2.670141,-2.671225,-2.664357,-2.639608,3
-1.721584,0.760137,3.412772,2.430669,-0.270332,-0.305696,2.759943,3.39379,3.786288,1.26722,-2.267221,-2.64028,-2.658624,-2.660361,-2.65472,-2.632002,3
-1.521906,1.085905,3.387394,2.44788,-0.298357,-0.172948,2.848591,3.153003,3.459095,1.433287,-2.256864,-2.703356,-2.7269,-2.728525,-2.719568,-2.68673,3
-1.626536,0.949611,3.487842,2.824928,0.577207,-0.960153,1.759167,3.544901,3.479202,1.47608,-2.205216,-2.641514,-2.668941,-2.675218,-2.672139,-2.64922,3
-1.578387,1.251155,3.408197,2.575385,0.186859,-0.691964,2.335794,3.251633,3.665273,1.274296,-2.280611,-2.673931,-2.692798,-2.693107,-2.684224,-2.653569,3
-1.468449,0.951425,3.347649,2.670885,0.9007,-0.836982,1.927069,3.301378,3.397041,1.698621,-2.200407,-2.715885,-2.748218,-2.754809,-2.749785,-2.720233,3
-1.557457,1.251243,3.262216,2.163111,-0.625658,0.143654,3.066224,3.34782,3.48471,1.288874,-2.266054,-2.705252,-2.726034,-2.726246,-2.716705,-2.684446,3
-1.546533,1.121415,3.444526,2.299292,-0.268803,-0.301189,2.651559,3.361131,3.623836,1.261027,-2.183235,-2.678867,-2.704841,-2.707631,-2.700342,-2.671345,3
-1.594428,0.924806,3.30509,2.267258,0.296788,-0.492077,2.607692,3.289774,3.585296,1.56182,-2.24356,-2.685979,-2.710998,-2.715284,-2.710486,-2.685713,3
-1.519461,1.10804,3.414429,2.31659,-0.031487,-0.314076,2.703934,3.185057,3.412222,1.538042,-2.217767,-2.702303,-2.729998,-2.734364,-2.728415,-2.700444,3
-1.724346,1.075101,3.553481,2.515376,-0.137197,-0.520197,2.37106,3.480801,3.603667,1.220347,-2.254826,-2.625327,-2.645261,-2.648038,-2.64315,-2.62149,3
-1.584433,1.400327,3.416499,2.145659,-0.326261,-0.227192,2.682594,3.219041,3.545499,1.432412,-2.23704,-2.677568,-2.703138,-2.707593,-2.70248,-2.676327,3
-1.5961,1.264629,3.534013,2.227093,-0.185526,-0.537529,2.54338,3.458092,3.599986,1.256036,-2.24585,-2.65444,-2.675297,-2.676928,-2.669623,-2.641936,3
-1.723812,1.234679,3.364018,2.186254,-0.386861,-0.22959,2.833913,3.282214,3.670177,1.391724,-2.263199,-2.656483,-2.678948,-2.6835,-2.680375,-2.66021,3
-1.681942,1.043536,3.519234,2.52428,-0.722086,-0.193014,2.708961,3.349989,3.573727,1.27029,-2.241768,-2.617644,-2.638449,-2.64175,-2.637364,-2.615999,3
-1.670026,1.015972,3.475295,2.307284,-0.633917,-0.040673,2.972354,3.438399,3.531586,1.114131,-2.258973,-2.64348,-2.661557,-2.662096,-2.654704,-2.629593,3
-1.640711,1.25871,4.000553,2.985123,0.571143,-0.914973,1.945239,2.902743,3.138118,1.379682,-2.21885,-2.663649,-2.690165,-2.695069,-2.690652,-2.667242,3
-1.63585,1.105627,3.446554,2.56452,-0.261022,-0.322847,2.707873,3.32288,3.613204,1.136356,-2.230564,-2.672419,-2.698126,-2.702822,-2.698499,-2.674867,3
-1.682618,0.882895,3.34716,2.324347,-0.50093,-0.034321,2.946228,3.323412,3.697045,1.227202,-2.265405,-2.645903,-2.664966,-2.665991,-2.658192,-2.629964,3
-1.641535,1.231044,3.214504,1.988449,-0.680881,-0.13546,2.98034,3.297506,3.936771,1.353322,-2.245369,-2.648797,-2.670079,-2.672577,-2.66646,-2.640777,3
-1.421527,0.601685,2.956796,3.008386,0.339381,-1.009308,1.970134,3.417579,3.928363,1.529087,-2.190814,-2.623847,-2.64429,-2.643046,-2.629934,-2.588642,3
-1.551449,1.32147,3.407423,2.175078,-0.817786,0.300531,3.127807,3.260149,3.257951,1.404949,-2.209926,-2.712124,-2.745205,-2.752424,-2.747728,-2.718717,3
-1.526383,0.927001,3.391562,2.635012,0.040006,-0.590401,2.378801,3.352954,3.559716,1.437812,-2.22076,-2.666161,-2.689986,-2.692146,-2.684031,-2.652996,3
-1.670619,0.997605,3.487279,2.813289,0.31665,-0.881808,2.009102,3.493697,3.598433,1.406091,-2.229643,-2.654637,-2.677382,-2.680314,-2.675042,-2.652701,3
-1.598803,1.090666,3.516319,2.603167,0.134214,-0.700337,2.248265,3.327351,3.363214,1.561085,-2.194511,-2.652245,-2.679499,-2.684438,-2.679664,-2.654785,3
-1.565286,1.299494,3.443698,2.548902,0.354251,-0.675472,2.316421,3.251029,3.562646,1.296943,-2.259357,-2.704879,-2.727924,-2.729417,-2.720881,-2.690165,3
-1.675404,1.146093,3.649019,2.438837,-0.588575,-0.245098,2.634895,3.431601,3.411338,1.281397,-2.245063,-2.637861,-2.657526,-2.659469,-2.653669,-2.630515,3
-1.670071,0.924316,2.972115,3.069655,0.883857,-1.106259,1.907634,3.350851,3.809074,1.464537,-2.248152,-2.658724,-2.681351,-2.684532,-2.678905,-2.654046,3
-1.638842,1.007119,3.262783,2.433677,-0.6054,-0.002164,2.908302,3.412726,3.506725,1.30669,-2.241868,-2.658909,-2.681092,-2.683523,-2.676756,-2.649469,3
-1.546501,1.206241,3.442384,2.605406,-0.020597,-0.761902,2.267921,3.360888,3.540311,1.455193,-2.232827,-2.658657,-2.678651,-2.678185,-2.667565,-2.633459,3
-1.628392,1.322888,3.356554,2.382173,-0.171282,-0.371626,2.641177,3.332445,3.616284,1.260807,-2.267881,-2.685345,-2.706268,-2.707715,-2.700354,-2.673467,3
-1.722804,1.087568,3.537395,2.24262,-0.395379,-0.63389,2.367295,3.619868,3.776164,1.283191,-2.209734,-2.575959,-2.597546,-2.601733,-2.598262,-2.578792,3
-1.749807,1.024785,3.417812,2.574774,0.006254,-0.676621,2.367229,3.461696,3.700496,1.333186,-2.272601,-2.628941,-2.64658,-2.64822,-2.642682,-2.620779,3
-1.628306,1.18349,3.462418,2.511961,-0.227854,-0.507972,2.399509,3.467786,3.585392,1.21828,-2.248749,-2.631487,-2.652784,-2.655821,-2.650297,-2.625565,3
-1.612625,1.071648,3.492813,2.203169,-0.677683,-0.12131,2.85248,3.41796,3.517068,1.322913,-2.234843,-2.637432,-2.658355,-2.65998,-2.65229,-2.623533,3
-1.640911,1.105977,3.602501,2.238837,-0.584564,-0.066129,2.794944,3.398369,3.556906,1.143481,-2.230423,-2.64949,-2.6732,-2.676927,-2.671837,-2.647533,3
-1.62217,1.14521,3.394722,2.101593,-0.690619,0.082467,2.989087,3.399735,3.664458,1.111481,-2.280053,-2.651485,-2.670382,-2.671731,-2.664616,-2.637697,3
-1.674806,0.677661,3.233592,2.795793,0.064588,-0.544996,2.551823,3.411255,3.642701,1.419545,-2.249458,-2.657062,-2.676916,-2.678011,-2.670774,-2.644933,3
-1.663064,1.12483,3.276683,2.161014,-0.31643,-0.192699,2.82013,3.388884,3.729859,1.383958,-2.274149,-2.67649,-2.697174,-2.69981,-2.694498,-2.671044,3
-1.658769,1.070276,3.347467,2.164487,-0.528502,-0.0981,2.964229,3.367995,3.734085,1.306898,-2.262544,-2.669067,-2.690526,-2.693505,-2.688553,-2.665872,3
-1.485496,0.920258,3.422096,2.490343,0.04055,-0.35916,2.418993,3.42023,3.353792,1.437429,-2.180016,-2.678767,-2.708021,-2.7125,-2.705575,-2.674157,3
-1.693579,1.199782,3.425772,2.448549,0.047853,-0.565237,2.579245,3.372062,3.59537,1.189464,-2.247079,-2.656922,-2.679536,-2.682962,-2.678003,-2.654782,3
-1.549056,1.016502,3.421895,2.322165,-0.021422,-0.470471,2.385035,3.407215,3.622691,1.437713,-2.206382,-2.656651,-2.683766,-2.688493,-2.682748,-2.654227,3
-1.758973,1.035416,3.34302,2.360856,-0.183352,-0.594668,2.375676,3.401837,3.947718,1.452629,-2.263782,-2.614012,-2.631863,-2.63402,-2.628985,-2.607495,3
-1.667071,1.125268,3.367928,2.176177,0.224896,-0.645394,2.39453,3.547692,3.542936,1.508775,-2.236695,-2.655297,-2.67763,-2.680527,-2.674884,-2.650703,3
-1.543546,1.230264,3.353796,2.27544,0.009872,-0.369901,2.532738,3.201037,3.591906,1.507952,-2.221822,-2.697697,-2.724161,-2.728156,-2.722353,-2.695369,3
-1.613641,0.863333,3.406622,2.756895,-0.433408,-0.64459,2.092692,3.542744,3.863794,1.426949,-2.192316,-2.601384,-2.623806,-2.626948,-2.621225,-2.595711,3
-1.714401,1.142842,3.513731,2.302322,-0.301316,-0.316746,2.646037,3.443866,3.728138,1.098024,-2.261192,-2.647309,-2.666375,-2.667745,-2.66144,-2.638437,3
-1.541655,0.960239,3.27738,2.614551,0.01614,-0.579918,2.397842,3.37069,3.515349,1.532499,-2.208701,-2.655835,-2.682249,-2.686294,-2.679756,-2.650281,3
-1.545539,1.156647,3.332684,2.384621,-0.247456,-0.125111,2.893236,3.260433,3.634276,1.027288,-2.29819,-2.688224,-2.707865,-2.708552,-2.699754,-2.668495,3
-1.535715,1.062682,3.076799,2.505862,-0.055123,-0.655784,2.300542,3.594934,3.772915,1.422763,-2.265337,-2.639438,-2.658047,-2.658614,-2.649769,-2.618669,3
-1.698032,0.898123,3.513946,2.669476,-0.094954,-0.909842,2.106992,3.535365,3.824741,1.317863,-2.222347,-2.579077,-2.59791,-2.600011,-2.594158,-2.570176,3
-1.607041,1.319833,3.340117,2.237884,-0.536048,0.003852,2.847286,3.289308,3.483124,1.293241,-2.232689,-2.672036,-2.697729,-2.701947,-2.696504,-2.670649,3
-1.585584,1.03036,3.411208,2.656699,-0.056895,-0.613454,2.41873,3.433982,3.590236,1.305246,-2.238865,-2.660321,-2.682283,-2.684222,-2.676785,-2.648051,3
-1.520716,1.408041,3.279759,2.575669,-0.263587,-0.104574,2.676195,3.049082,3.549622,1.247998,-2.224911,-2.715222,-2.744903,-2.750322,-2.745072,-2.717058,3
-1.513534,0.983083,3.297244,2.757784,0.550202,-0.565271,2.329219,3.124921,3.338851,1.57684,-2.223227,-2.710641,-2.740823,-2.746951,-2.742414,-2.715279,2
-1.641098,0.96875,3.588936,2.773132,0.257277,-0.961883,1.770442,3.501237,3.723917,1.401483,-2.225042,-2.61995,-2.641742,-2.644621,-2.638491,-2.612346,3
-1.705127,0.927221,3.400264,2.531225,0.016535,-0.607609,2.37078,3.489382,3.637832,1.399966,-2.216946,-2.631196,-2.656131,-2.661331,-2.657994,-2.63687,3
-1.570577,1.23774,3.495369,2.287808,-0.404735,0.08977,2.909055,3.191102,3.497201,1.158875,-2.291412,-2.709727,-2.731551,-2.73379,-2.726827,-2.698302,3
-1.659503,1.176258,3.292815,2.092671,-0.222923,-0.343979,2.751748,3.246256,3.807518,1.447644,-2.260075,-2.653,-2.674602,-2.677966,-2.673116,-2.649744,3
-1.615916,1.228873,3.517552,2.279957,-0.238778,-0.286921,2.678445,3.34706,3.618073,1.194048,-2.264432,-2.683646,-2.704081,-2.7049,-2.696808,-2.668526,3
-1.671168,1.042376,3.502073,2.442155,-0.471545,-0.330709,2.632431,3.442409,3.671035,1.229029,-2.249904,-2.638103,-2.657933,-2.659786,-2.653514,-2.628846,3
-1.545713,1.224649,3.405166,2.104974,-0.739414,0.057409,2.912558,3.215775,3.557024,1.449503,-2.235177,-2.672395,-2.694407,-2.695728,-2.687291,-2.656935,3
-1.602411,1.07798,3.429798,2.484312,-0.471388,-0.225258,2.666359,3.254229,3.51311,1.472314,-2.207713,-2.661233,-2.688231,-2.693012,-2.687772,-2.661085,3
-1.672847,0.996685,3.155965,2.992768,0.643668,-0.956493,1.957724,3.46194,3.670784,1.409804,-2.272076,-2.663772,-2.685435,-2.68927,-2.685381,-2.664064,3
-1.554103,1.143746,3.376584,2.592087,-0.024395,-0.514363,2.291619,3.418678,3.549223,1.375419,-2.221286,-2.673105,-2.69835,-2.701603,-2.69464,-2.665511,3
-1.670119,1.090784,3.414935,2.393342,-0.502389,-0.385906,2.520848,3.434517,3.739937,1.372726,-2.252348,-2.619894,-2.639715,-2.642668,-2.637995,-2.616054,3
-1.784549,1.024088,3.283622,2.908989,0.011997,-0.63064,2.582063,3.48858,3.503494,1.015782,-2.275699,-2.62146,-2.63673,-2.63629,-2.628643,-2.604604,2
-1.599353,1.198251,3.298303,2.561304,0.074615,-0.589228,2.44219,3.351502,3.717306,1.175519,-2.269982,-2.661466,-2.682563,-2.685063,-2.678833,-2.652502,3
-1.612594,1.137138,3.268129,2.480691,0.036151,-0.458776,2.526493,3.332134,3.666681,1.348727,-2.255515,-2.68332,-2.705805,-2.707915,-2.700491,-2.671726,3
-1.685963,1.078096,3.346384,2.205556,-0.626041,0.025047,3.033532,3.382684,3.657566,1.202331,-2.257592,-2.658754,-2.681039,-2.684514,-2.679867,-2.657427,3
-1.635606,1.11982,3.386103,2.162931,-0.682936,-0.093634,2.860839,3.390231,3.69698,1.294654,-2.23827,-2.640586,-2.662085,-2.664851,-2.659127,-2.634464,3
-1.569413,1.24563,3.322623,2.436215,-0.030741,-0.414646,2.580911,3.365932,3.490726,1.360604,-2.248701,-2.696017,-2.720189,-2.722634,-2.715057,-2.685241,3
-1.512933,1.150147,3.29522,2.333245,-0.006941,-0.441717,2.443258,3.444321,3.674986,1.399777,-2.230591,-2.698766,-2.723604,-2.725659,-2.716863,-2.683882,3
-1.60824,1.133459,3.477513,2.635976,0.04205,-0.603502,2.391099,3.4054,3.510345,1.230157,-2.303505,-2.656255,-2.673281,-2.67407,-2.666886,-2.64026,3
