@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.569859,-0.524961,-0.231126,0.102398,0.544721,0.915869,1.315668,1.67895,1.720478,1.673123,1.818326,1.766508,1.463631,1.199215,0.857125,0.457962,0.060993,-0.326367,-0.554467,-0.518179,-0.280548,0.004545,0.324825,0.710006,1.097043,1.361937,1.66845,1.761567,1.597574,1.659476,1.644102,1.581684,1.675582,1.702378,1.369078,1.162876,0.754448,0.447733,-0.004313,-0.194055,-0.798408,-1.426745,-1.288575,-1.364436,-1.313186,-1.351264,-1.321388,-1.345661,-1.325464,-1.342554,-1.32792,-1.340556,-1.329586,-1.339137,-1.330815,-1.338055,-1.331783,-1.337178,-1.332588,-1.33643,-1.333291,-1.335763,-1.333931,-1.335142,-1.334539,5
-0.732773,-0.636523,-0.407521,-0.005429,0.433473,0.875034,1.227521,1.711752,1.743718,1.791438,1.775152,1.780109,1.537315,1.242343,0.802565,0.34331,-0.040715,-0.463037,-0.686811,-0.727993,-0.721058,-0.425466,-0.092164,0.310045,0.725733,1.156134,1.571463,1.757586,1.786,1.750395,1.704639,1.718142,1.75186,1.88567,1.80114,1.354726,0.875339,0.370104,-0.074564,-0.491595,-0.708486,-0.716693,-0.840656,-1.067029,-1.29786,-1.405211,-1.624652,-1.715938,-1.610357,-1.403391,-1.196621,-0.972166,-0.790233,-0.806605,-0.974526,-1.107297,-1.28953,-1.397456,-1.566663,-1.608803,-1.551035,-1.42969,-1.244085,-1.074727,-0.877349,1
-0.574272,-0.409061,-0.14451,0.214728,0.627727,1.026599,1.308807,1.603496,1.753367,1.670306,1.720166,1.74669,1.475295,1.195897,0.829281,0.473334,0.079879,-0.279776,-0.487614,-0.507493,-0.356226,-0.099084,0.245325,0.617419,1.017765,1.364425,1.685404,1.739694,1.602479,1.686268,1.659657,1.632827,1.609903,1.758288,1.468136,1.138207,0.74179,0.413883,-0.0285,-0.22506,-0.794293,-1.435236,-1.289658,-1.371343,-1.315231,-1.357483,-1.323965,-1.351449,-1.328403,-1.348032,-1.331128,-1.345795,-1.333008,-1.344183,-1.334416,-1.342935,-1.335537,-1.341914,-1.33648,-1.341035,-1.337308,-1.340246,-1.338067,-1.339508,-1.338791,6
-0.521331,-0.408403,-0.158562,0.223727,0.585251,0.98059,1.238031,1.533346,1.722294,1.694585,1.746592,1.835646,1.592884,1.299161,1.00632,0.626975,0.22377,-0.140323,-0.476286,-0.646194,-0.520982,-0.24251,0.079616,0.444634,0.818902,1.169973,1.542475,1.73124,1.545657,1.660788,1.691285,1.690254,1.588015,1.734766,1.579961,1.250132,0.813703,0.486745,0.048362,-0.182913,-0.79538,-1.430729,-1.284403,-1.367804,-1.309717,-1.353977,-1.318508,-1.347848,-1.323057,-1.344313,-1.325902,-1.341959,-1.327897,-1.340234,-1.329413,-1.33888,-1.330638,-1.337758,-1.331678,-1.336784,-1.332601,-1.335902,-1.333452,-1.335073,-1.334266,6
-0.749939,-0.661382,-0.384988,0.035404,0.447285,0.78927,1.189815,1.504698,1.67431,1.718122,1.718205,1.600511,1.398705,1.021431,0.611748,0.106329,-0.359199,-0.719612,-0.848232,-0.702594,-0.432434,-0.064567,0.274184,0.709762,1.054854,1.487746,1.764657,1.782247,1.830517,1.803574,1.684484,1.80281,1.913665,1.944552,1.719078,1.241829,0.767132,0.321873,-0.119902,-0.418115,-0.693355,-0.920233,-1.03747,-1.223988,-1.376758,-1.509475,-1.677266,-1.707045,-1.506799,-1.313489,-1.115155,-0.90579,-0.756895,-0.871494,-1.020665,-1.176307,-1.309747,-1.421695,-1.505624,-1.53416,-1.452983,-1.382813,-1.197573,-1.038121,-0.802935,1
-0.988869,-0.880615,-0.618272,-0.141065,0.349412,0.822926,1.127075,1.595126,1.840186,1.687374,1.712233,1.942328,2.023313,1.740173,1.326946,0.836125,0.397249,-0.083765,-0.544926,-0.910026,-0.985095,-0.77029,-0.450954,-0.043427,0.391371,0.857242,1.333058,1.621015,1.649732,1.605121,1.62624,1.608257,1.734138,1.792891,1.604497,1.104524,0.66941,0.108534,-0.241246,-0.788445,-0.606863,0.052004,-0.350879,-0.615777,-0.988397,-1.338723,-1.654519,-1.939072,-1.820123,-1.481768,-1.152426,-0.801476,-0.629408,-0.758213,-1.048726,-1.437958,-1.714489,-1.820702,-1.683113,-1.602888,-1.419735,-1.086873,-0.912761,-0.600642,-0.245975,5
-0.541312,-0.435227,-0.180923,0.204052,0.568204,0.966334,1.306174,1.713167,1.842584,1.761363,1.803427,1.935131,1.773568,1.45209,1.08903,0.714962,0.336274,-0.030037,-0.326157,-0.592257,-0.569367,-0.379922,-0.071662,0.261453,0.629616,0.982712,1.37305,1.635554,1.597021,1.678231,1.700211,1.663919,1.54115,1.702278,1.476957,1.113526,0.726445,0.396834,-0.016022,-0.194329,-0.787581,-1.41634,-1.275843,-1.354166,-1.300511,-1.340876,-1.308853,-1.335128,-1.313074,-1.331879,-1.315666,-1.32975,-1.317457,-1.328212,-1.318802,-1.327018,-1.319877,-1.326037,-1.320783,-1.32519,-1.321583,-1.324428,-1.322317,-1.323713,-1.323019,6
-0.449983,-0.434649,-0.209234,0.181211,0.541916,0.959342,1.31638,1.666275,1.701398,1.658263,1.802226,1.792553,1.547122,1.225069,0.909471,0.549027,0.17563,-0.227581,-0.518533,-0.509505,-0.377667,-0.126208,0.185298,0.534619,0.873148,1.277445,1.575659,1.835147,1.671629,1.55134,1.605498,1.653238,1.572329,1.651904,1.553464,1.185339,0.793611,0.47343,0.049039,-0.131129,-0.756103,-1.44938,-1.288973,-1.380795,-1.316516,-1.365759,-1.326084,-1.359072,-1.331064,-1.355187,-1.334206,-1.352572,-1.336434,-1.350636,-1.338145,-1.349101,-1.339542,-1.347815,-1.340739,-1.346689,-1.341808,-1.345664,-1.3428,-1.344696,-1.343752,6
-0.631725,-0.583934,-0.301811,0.110388,0.490776,0.903492,1.301467,1.631018,1.800465,1.786555,1.825652,1.798495,1.558049,1.29172,0.971415,0.633997,0.236768,-0.135359,-0.492043,-0.652878,-0.548135,-0.278182,0.032856,0.391665,0.777829,1.180317,1.531178,1.76794,1.67636,1.712594,1.754707,1.797904,1.72025,1.797395,1.466676,1.087566,0.692507,0.35938,-0.061684,-0.285832,-0.820813,-1.387931,-1.256313,-1.33174,-1.278982,-1.319318,-1.286905,-1.313778,-1.291029,-1.310564,-1.293622,-1.308413,-1.295448,-1.306831,-1.296841,-1.305586,-1.297969,-1.304552,-1.298929,-1.303651,-1.299782,-1.302836,-1.300569,-1.302069,-1.301322,6
-0.609399,-0.631648,-0.329179,0.053143,0.497351,0.779373,1.106059,1.428959,1.620627,1.674123,1.684216,1.60986,1.386951,1.015222,0.678725,0.273983,-0.213596,-0.481353,-0.602522,-0.511973,-0.235006,0.120439,0.446997,0.841134,1.168708,1.462489,1.659848,1.766021,1.737234,1.627102,1.64469,1.725016,1.895781,1.654566,1.559011,1.33363,0.889327,0.468295,0.044863,-0.288809,-0.586446,-0.797054,-0.940538,-1.107588,-1.385028,-1.602049,-1.739918,-1.788322,-1.609794,-1.35975,-1.131548,-0.95197,-0.876002,-0.984793,-1.093127,-1.297573,-1.451757,-1.577511,-1.705597,-1.682771,-1.610935,-1.47893,-1.251281,-1.077634,-0.862342,1
-0.638463,-0.525724,-0.252947,0.154207,0.553681,0.959071,1.244766,1.499036,1.620625,1.662709,1.568196,1.458715,1.065315,0.826303,0.479741,0.017736,-0.370723,-0.573752,-0.688198,-0.555435,-0.306656,0.023867,0.407937,0.817476,1.185483,1.610926,1.904056,1.84895,1.814265,1.669042,1.686052,1.747406,1.907012,2.009489,1.636786,1.212468,0.782674,0.370993,-0.030739,-0.369215,-0.643227,-0.819888,-0.94312,-1.114767,-1.248081,-1.431994,-1.537271,-1.586509,-1.606781,-1.506648,-1.321302,-1.13899,-1.016838,-1.068255,-1.160394,-1.298938,-1.487373,-1.565811,-1.669153,-1.589582,-1.465481,-1.293086,-1.110609,-1.003389,-0.805645,2
-0.934835,-0.81179,-0.567059,-0.134037,0.360236,0.843196,1.264461,1.785228,1.855942,1.788659,1.82736,1.971893,1.797378,1.426191,1.024846,0.497493,0.064324,-0.45802,-0.835817,-0.917339,-0.821866,-0.517059,-0.15571,0.221706,0.673346,1.111608,1.549015,1.697999,1.712179,1.711953,1.7566,1.75156,1.784013,1.773275,1.496104,0.987038,0.547517,0.092449,-0.231971,-0.629242,-0.713632,-0.464471,-0.680142,-0.92903,-1.278977,-1.548874,-1.856512,-1.820418,-1.54658,-1.256054,-0.962443,-0.647004,-0.407097,-0.403505,-0.704465,-0.977676,-1.221296,-1.442088,-1.652189,-1.773945,-1.632228,-1.42404,-1.246785,-1.00642,-0.762954,1
-0.63583,-0.504769,-0.250935,0.078048,0.447964,0.866178,1.226687,1.570695,1.837782,1.813597,1.841597,1.913083,1.736768,1.442653,1.053592,0.739725,0.322135,-0.052135,-0.428187,-0.606401,-0.518029,-0.285287,0.027631,0.422872,0.753802,1.140639,1.319026,1.559183,1.690853,1.662092,1.787901,1.729231,1.635141,1.741292,1.453438,1.114104,0.72343,0.392579,-0.047697,-0.307617,-0.856991,-1.392673,-1.270654,-1.339986,-1.291726,-1.328515,-1.299006,-1.323443,-1.302771,-1.320516,-1.305129,-1.318561,-1.306787,-1.317126,-1.308051,-1.315996,-1.309075,-1.315057,-1.309947,-1.314239,-1.310722,-1.313498,-1.311437,-1.312801,-1.312122,5
-0.805951,-0.660828,-0.325105,0.085102,0.427232,0.951726,1.343941,1.593832,1.633449,1.614143,1.649084,1.536711,1.140412,0.783567,0.362835,-0.108619,-0.549702,-0.732969,-0.799251,-0.693365,-0.318681,0.04794,0.464885,0.897887,1.348361,1.632571,1.953899,1.747979,1.574607,1.568538,1.766795,1.847393,1.938913,1.774236,1.582213,1.350688,0.813074,0.333965,-0.070656,-0.430326,-0.805192,-0.757745,-0.753248,-1.049921,-1.197374,-1.38779,-1.632171,-1.801492,-1.716102,-1.486146,-1.222325,-0.945262,-0.687453,-0.535598,-0.736178,-0.938637,-1.170828,-1.38627,-1.550658,-1.709256,-1.656068,-1.589108,-1.37658,-1.186765,-0.992358,1
-0.906084,-0.792005,-0.411028,0.026296,0.505732,0.931734,1.421818,1.679987,1.682908,1.757161,1.81884,1.678186,1.367058,0.910654,0.448016,-0.034687,-0.432769,-0.709993,-0.827291,-0.761965,-0.450105,-0.21362,0.199312,0.627649,1.064981,1.580025,1.881209,1.878887,1.687838,1.531938,1.752609,1.7444,1.8927,1.987113,1.634517,1.118816,0.67736,0.177199,-0.232167,-0.689476,-0.705513,-0.581756,-0.855336,-0.957012,-1.201987,-1.47929,-1.667714,-1.742508,-1.64649,-1.342875,-1.093826,-0.938646,-0.764929,-0.593907,-0.739769,-1.010625,-1.278444,-1.47032,-1.585756,-1.673371,-1.605057,-1.420157,-1.190084,-0.962576,-0.695802,2
-0.479088,-0.391562,-0.089533,0.266021,0.638592,0.972292,1.255074,1.6237,1.702308,1.663935,1.683994,1.760241,1.550733,1.286768,0.937979,0.556341,0.138229,-0.190776,-0.477844,-0.529828,-0.419068,-0.15258,0.147933,0.507201,0.844745,1.22403,1.528201,1.738905,1.618472,1.647876,1.62792,1.598113,1.537332,1.784583,1.630527,1.24706,0.822702,0.475746,0.035922,-0.127823,-0.723552,-1.464021,-1.289768,-1.389946,-1.319792,-1.373468,-1.330307,-1.366113,-1.335783,-1.361845,-1.339228,-1.358985,-1.341657,-1.35688,-1.343513,-1.35522,-1.345019,-1.353837,-1.346302,-1.352633,-1.347444,-1.35154,-1.348499,-1.350512,-1.34951,6
-0.861669,-0.740593,-0.410287,-0.028252,0.449333,0.929618,1.336538,1.622824,1.708178,1.637991,1.711167,1.692549,1.475074,1.108917,0.67991,0.237937,-0.182681,-0.593463,-0.803343,-0.748378,-0.562421,-0.280748,0.130787,0.515538,1.006622,1.385805,1.808299,1.83287,1.780124,1.689103,1.627594,1.681237,1.839258,1.895443,1.652644,1.19873,0.720166,0.254821,-0.171957,-0.583501,-0.693187,-0.602059,-0.911808,-1.065605,-1.40203,-1.636765,-1.829718,-1.749672,-1.513689,-1.261883,-0.981077,-0.797482,-0.572332,-0.695792,-0.895725,-1.188754,-1.403248,-1.619364,-1.749117,-1.784531,-1.608665,-1.300732,-1.078274,-0.763158,-0.537117,3
-0.925724,-0.770569,-0.423485,0.000037,0.454031,0.940732,1.466231,1.770835,1.727944,1.696554,1.745903,1.715537,1.490349,0.993553,0.52348,0.162666,-0.349231,-0.716709,-0.927304,-0.800759,-0.476979,-0.122829,0.269948,0.704675,1.112358,1.588,1.746737,1.686179,1.583771,1.621691,1.695819,1.657482,1.801953,1.839852,1.637731,1.118391,0.688704,0.212934,-0.139805,-0.569264,-0.719476,-0.572048,-0.773256,-0.973951,-1.30144,-1.543647,-1.666253,-1.834047,-1.7268,-1.471328,-1.225825,-0.92295,-0.606041,-0.453035,-0.642732,-0.878183,-1.156359,-1.392632,-1.630966,-1.719112,-1.690248,-1.485452,-1.265015,-1.047444,-0.733179,1
-0.605907,-0.559705,-0.21601,0.163845,0.672878,1.125985,1.415443,1.629761,1.661685,1.683317,1.6301,1.547176,1.224738,0.776124,0.401166,-0.097682,-0.421433,-0.709082,-0.756994,-0.474304,-0.180329,0.185111,0.542533,0.917926,1.294799,1.546819,1.500913,1.577213,1.651368,1.731479,1.669863,1.715836,1.822586,1.725707,1.651144,1.290407,0.892463,0.470533,0.052724,-0.228304,-0.666978,-1.010478,-1.051575,-1.175188,-1.348112,-1.531893,-1.641309,-1.682298,-1.503342,-1.349754,-1.156984,-1.022199,-0.905494,-0.945885,-1.123402,-1.291477,-1.385848,-1.504545,-1.620789,-1.601841,-1.4512,-1.396367,-1.326541,-1.212348,-1.016049,4
-0.776379,-0.618169,-0.322243,0.055364,0.472887,0.90107,1.334507,1.584607,1.713781,1.742073,1.724432,1.498158,1.208449,0.748875,0.380495,-0.106059,-0.489234,-0.770423,-0.729925,-0.548871,-0.203648,0.125062,0.509399,0.896976,1.335176,1.693135,1.928988,1.791483,1.746874,1.683612,1.604271,1.75752,1.964034,1.95063,1.511788,1.103511,0.58036,0.246263,-0.100557,-0.420704,-0.758597,-0.872636,-0.956996,-1.135844,-1.358157,-1.560342,-1.55445,-1.579819,-1.526285,-1.467517,-1.246614,-1.061578,-0.874549,-0.770275,-0.854354,-1.043636,-1.170655,-1.298615,-1.502693,-1.635589,-1.672652,-1.457658,-1.26514,-1.106579,-0.976343,2
-0.685274,-0.563858,-0.239486,0.177433,0.489642,0.923689,1.22352,1.521913,1.710262,1.704247,1.714273,1.612009,1.330394,0.943641,0.525658,0.211777,-0.27994,-0.609244,-0.697159,-0.678494,-0.413964,-0.081078,0.313033,0.72391,1.145711,1.581155,1.779111,1.733515,1.725662,1.705319,1.710842,1.716141,1.725161,1.781697,1.726207,1.262076,0.807413,0.366373,-0.039003,-0.405947,-0.647958,-0.755146,-0.939894,-1.123727,-1.359265,-1.59369,-1.749694,-1.733822,-1.583776,-1.334462,-1.115355,-0.950782,-0.833547,-0.934593,-1.085092,-1.308521,-1.430099,-1.576061,-1.612978,-1.60135,-1.475733,-1.355265,-1.211493,-1.054508,-0.831529,2
-0.891747,-0.824643,-0.428446,-0.011019,0.477307,0.857204,1.261959,1.610582,1.776556,1.822293,1.824363,1.719225,1.402774,1.019716,0.564193,0.131105,-0.293273,-0.66555,-0.813356,-0.631808,-0.369739,-0.02999,0.354701,0.789406,1.22095,1.620267,1.621577,1.513845,1.726359,1.734557,1.784685,1.906326,1.907777,1.785863,1.48685,0.995699,0.58586,0.148244,-0.200259,-0.624795,-0.698777,-0.626895,-0.859187,-1.128032,-1.404878,-1.646037,-1.810564,-1.685461,-1.464515,-1.185618,-0.902808,-0.683671,-0.647293,-0.870392,-1.03471,-1.241989,-1.462562,-1.596829,-1.633122,-1.678308,-1.471653,-1.346107,-1.143638,-0.951159,-0.691413,2
-1.026128,-1.006353,-0.661986,-0.143454,0.329588,0.846985,1.284916,1.695849,1.928797,1.809096,1.829674,1.925819,1.72278,1.366247,0.964177,0.538952,0.086392,-0.405962,-0.767654,-1.032228,-0.987234,-0.77676,-0.406735,0.031346,0.471135,0.934344,1.363462,1.694486,1.894944,1.692755,1.753528,1.735724,1.930692,1.847777,1.60385,1.073876,0.673187,0.124172,-0.23349,-0.796108,-0.607068,-0.042827,-0.458223,-0.706199,-1.013165,-1.314827,-1.663991,-1.864395,-1.748755,-1.456774,-1.194258,-0.821304,-0.640359,-0.633598,-0.886796,-1.203626,-1.471785,-1.667207,-1.748839,-1.598997,-1.376618,-1.107496,-0.883196,-0.561357,-0.238793,3
-0.746129,-0.602798,-0.276964,0.134046,0.543318,0.850033,1.236735,1.593252,1.695819,1.765888,1.799513,1.729857,1.406079,1.019217,0.673821,0.227572,-0.129508,-0.520561,-0.735515,-0.683941,-0.467206,-0.123708,0.209818,0.600326,0.988355,1.443487,1.687435,1.714632,1.77341,1.777897,1.772701,1.818389,1.831583,1.846095,1.605871,1.175312,0.72467,0.328085,-0.090355,-0.423952,-0.738759,-0.916092,-0.935799,-1.110229,-1.274102,-1.439808,-1.595661,-1.560482,-1.444894,-1.351636,-1.166816,-1.053523,-0.981286,-1.015022,-1.100164,-1.212412,-1.352084,-1.479738,-1.558837,-1.582096,-1.495585,-1.402588,-1.288943,-1.115903,-1.000115,2
-0.836169,-0.781866,-0.451513,-0.048229,0.368312,0.678891,1.149299,1.599772,1.707228,1.713558,1.802179,1.850826,1.74781,1.334846,0.855253,0.364534,-0.072543,-0.473907,-0.766028,-0.88104,-0.661281,-0.294384,0.113656,0.489451,0.91265,1.345534,1.790483,1.826129,1.728192,1.678085,1.705469,1.753408,1.888581,1.86505,1.570856,1.072765,0.650187,0.177855,-0.202535,-0.590969,-0.70105,-0.603232,-0.819268,-1.028161,-1.220501,-1.445617,-1.645046,-1.715625,-1.597383,-1.348946,-1.101158,-0.893051,-0.887502,-0.769147,-0.814885,-1.055454,-1.328915,-1.492362,-1.586774,-1.674985,-1.585612,-1.377793,-1.221047,-0.995927,-0.770956,2
-0.554771,-0.501136,-0.164406,0.21032,0.613765,0.984584,1.298611,1.595369,1.744957,1.680113,1.773141,1.764388,1.504822,1.167969,0.788898,0.453724,0.014925,-0.290331,-0.601291,-0.616482,-0.418781,-0.122127,0.188101,0.578801,0.944201,1.309092,1.610702,1.835741,1.750382,1.579109,1.697813,1.644415,1.50152,1.667379,1.554335,1.257171,0.880062,0.527155,0.06361,-0.170755,-0.782187,-1.428267,-1.276496,-1.364458,-1.302293,-1.350274,-1.311382,-1.343881,-1.316172,-1.340122,-1.319228,-1.337567,-1.321415,-1.335658,-1.323109,-1.334132,-1.324501,-1.332847,-1.325702,-1.331715,-1.326779,-1.33068,-1.327781,-1.329701,-1.328745,6
-0.787973,-0.68997,-0.359288,0.023469,0.490167,0.844159,1.316897,1.743955,1.810631,1.864566,1.891371,1.844296,1.573294,1.107856,0.78358,0.301453,-0.118156,-0.230096,-0.409186,-0.773242,-0.727951,-0.496534,-0.264558,0.135817,0.563262,1.072938,1.512701,1.806855,1.796287,1.75365,1.711674,1.703639,1.775135,1.854826,1.675483,1.246286,0.785328,0.311885,-0.086955,-0.52024,-0.681204,-0.651482,-0.872299,-1.007329,-1.295813,-1.534501,-1.769694,-1.806587,-1.599293,-1.322118,-1.060713,-0.812797,-0.651588,-0.629294,-0.848429,-1.088443,-1.307761,-1.442998,-1.61529,-1.713279,-1.654019,-1.502445,-1.262788,-0.986155,-0.720993,2
-0.822952,-0.677774,-0.350624,0.058016,0.480569,0.789628,1.271658,1.646422,1.738075,1.771554,1.792011,1.826096,1.56291,1.121517,0.585981,0.156521,-0.274671,-0.654733,-0.845977,-0.701148,-0.426649,-0.073095,0.31935,0.676553,1.026864,1.45673,1.761825,1.822186,1.700878,1.704814,1.698115,1.722003,1.789797,1.843268,1.582189,1.080982,0.641335,0.209141,-0.174033,-0.574295,-0.726113,-0.720128,-0.909501,-1.056454,-1.326798,-1.551186,-1.750011,-1.721822,-1.51873,-1.287781,-1.078348,-0.86835,-0.752677,-0.839878,-1.023629,-1.153167,-1.294531,-1.458077,-1.586602,-1.612777,-1.548827,-1.3711,-1.217404,-1.073636,-0.81351,2
-0.88597,-0.757765,-0.402842,0.020155,0.474699,0.89952,1.374387,1.795054,1.895583,1.749268,1.735337,1.800687,1.808099,1.394265,0.916826,0.515039,0.017134,-0.282504,-0.683869,-0.856596,-0.864474,-0.71048,-0.334648,0.048944,0.508305,0.96306,1.422911,1.761538,1.694175,1.757764,1.765906,1.726721,1.665248,1.7277,1.746176,1.321385,0.818215,0.263402,-0.149596,-0.592945,-0.716041,-0.629646,-0.841349,-0.922062,-1.206917,-1.437621,-1.720559,-1.847769,-1.659736,-1.386311,-1.056626,-0.760442,-0.55558,-0.643309,-0.831012,-1.078381,-1.269753,-1.45324,-1.592167,-1.66004,-1.603397,-1.413693,-1.216752,-0.911601,-0.651808,2
-0.563975,-0.469857,-0.207857,0.1768,0.578041,0.956016,1.281831,1.614102,1.7559,1.702938,1.808699,1.876362,1.707223,1.423265,1.06116,0.718234,0.328354,-0.078281,-0.381461,-0.572234,-0.568765,-0.305685,-0.025028,0.32066,0.673376,1.075194,1.386694,1.764521,1.695199,1.588433,1.630612,1.649667,1.623669,1.736928,1.556822,1.165663,0.753572,0.417028,0.001098,-0.191266,-0.775553,-1.427703,-1.271183,-1.363101,-1.29753,-1.348495,-1.306962,-1.341814,-1.311999,-1.337839,-1.315246,-1.335112,-1.31759,-1.33306,-1.319416,-1.331411,-1.320924,-1.330016,-1.322228,-1.328785,-1.323401,-1.327657,-1.324494,-1.326589,-1.325546,6
-0.959346,-0.894395,-0.537962,-0.237072,0.208476,0.677607,1.14362,1.627931,1.734195,1.738253,1.756271,1.902611,1.868526,1.459346,0.983193,0.559047,0.093164,-0.339646,-0.713949,-0.907829,-0.806777,-0.469461,-0.095499,0.315467,0.767622,1.250033,1.693979,1.733338,1.774456,1.741028,1.713019,1.665699,1.799577,1.833427,1.597207,1.078318,0.643307,0.146875,-0.228572,-0.696708,-0.668871,-0.450379,-0.776494,-0.930854,-1.281859,-1.514471,-1.800243,-1.800438,-1.567399,-1.235261,-0.992721,-0.751582,-0.483429,-0.559888,-0.790563,-1.06794,-1.345984,-1.560895,-1.675581,-1.701146,-1.609087,-1.398714,-1.190812,-0.881685,-0.582079,2
-0.840566,-0.720294,-0.487082,-0.011125,0.39068,0.750521,1.244283,1.614041,1.695896,1.804976,1.902467,1.744912,1.411325,0.986568,0.536868,0.128329,-0.306805,-0.595514,-0.72567,-0.70816,-0.402689,-0.024128,0.370658,0.806653,1.222548,1.625671,1.873643,1.749261,1.65236,1.668655,1.715169,1.778671,2.007992,1.863661,1.402589,0.979875,0.537724,0.150594,-0.252401,-0.570759,-0.796888,-0.981784,-1.098585,-1.332186,-1.531285,-1.657157,-1.684003,-1.515336,-1.349029,-1.084527,-0.919958,-0.725339,-0.539563,-0.601466,-0.729839,-0.911035,-1.126284,-1.382202,-1.497438,-1.579896,-1.634691,-1.567134,-1.430037,-1.247495,-1.048241,5
-0.635803,-0.595042,-0.327086,0.063883,0.530912,0.869201,1.195166,1.580525,1.680102,1.647678,1.69364,1.640345,1.40301,1.087976,0.691356,0.206035,-0.226063,-0.569298,-0.72742,-0.602389,-0.341684,-0.008208,0.327347,0.736773,1.151936,1.5995,1.837408,1.760437,1.643685,1.550529,1.614704,1.746606,1.707178,1.750513,1.679329,1.204527,0.756485,0.317922,-0.067045,-0.355146,-0.654735,-0.873062,-1.070592,-1.274504,-1.417035,-1.593858,-1.762482,-1.876166,-1.630654,-1.405983,-1.147139,-0.877409,-0.638615,-0.640955,-0.854067,-1.04554,-1.276462,-1.447657,-1.591771,-1.722661,-1.665441,-1.519663,-1.30287,-1.107769,-0.822429,2
-0.96153,-0.837493,-0.560339,-0.126324,0.324748,0.782787,1.180561,1.619374,1.802833,1.733972,1.853536,1.9814,1.801269,1.503806,1.114604,0.641667,0.210485,-0.273117,-0.671118,-0.908528,-0.885169,-0.645351,-0.236925,0.128693,0.554953,0.998958,1.449194,1.733362,1.72425,1.706662,1.75794,1.771283,1.744794,1.805115,1.614108,1.102549,0.652153,0.139985,-0.25297,-0.710441,-0.687514,-0.366733,-0.621314,-0.83805,-1.190676,-1.473696,-1.810971,-1.915441,-1.6527,-1.352053,-1.092186,-0.798203,-0.549062,-0.513854,-0.774191,-1.111272,-1.411062,-1.603897,-1.707382,-1.644574,-1.541383,-1.333036,-1.089028,-0.787708,-0.499752,3
-0.500094,-0.352515,-0.120065,0.186351,0.592174,0.964331,1.279736,1.612345,1.746725,1.668982,1.72695,1.873586,1.758891,1.509674,1.166488,0.812804,0.427106,0.025222,-0.335038,-0.476066,-0.486675,-0.300434,-0.031725,0.324697,0.658242,1.049793,1.385097,1.576398,1.542822,1.607202,1.696536,1.607893,1.472607,1.590276,1.522701,1.222493,0.85066,0.522886,0.049199,-0.141861,-0.759993,-1.459438,-1.295956,-1.390014,-1.323969,-1.374668,-1.33376,-1.367812,-1.338875,-1.363816,-1.34211,-1.361121,-1.344408,-1.359122,-1.346176,-1.357534,-1.347622,-1.356203,-1.348862,-1.355036,-1.349971,-1.353972,-1.351,-1.352968,-1.351988,6
-0.60332,-0.467269,-0.221906,0.096939,0.52592,0.902357,1.266639,1.596807,1.766768,1.726408,1.825804,1.881634,1.658552,1.420396,1.103743,0.721642,0.366074,-0.032756,-0.390897,-0.589201,-0.512056,-0.248167,0.083929,0.427362,0.811251,1.161293,1.48778,1.694859,1.566801,1.634931,1.713447,1.660912,1.586693,1.716517,1.484529,1.110869,0.717266,0.383889,-0.039539,-0.254536,-0.824569,-1.417241,-1.280472,-1.358698,-1.303998,-1.345846,-1.312177,-1.340133,-1.316428,-1.33682,-1.319104,-1.334597,-1.320995,-1.332957,-1.322443,-1.331659,-1.323622,-1.330575,-1.32463,-1.329627,-1.325529,-1.328766,-1.326362,-1.327953,-1.327161,6
