@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute target {1,2}

@data
0.099376,0.098985,0.098637,0.098136,0.097302,0.096003,0.094199,0.091925,0.089296,0.086372,0.083323,0.080135,0.076762,0.073237,0.069579,0.065787,0.061784,0.057408,0.052533,0.047232,0.041596,0.035362,0.02834,1
0.089539,0.088752,0.087984,0.08707,0.085812,0.084033,0.081688,0.078789,0.0755,0.072,0.068476,0.064939,0.061349,0.057714,0.05405,0.050363,0.046562,0.042482,0.037985,0.033071,0.027746,0.021726,0.014729,1
0.096856,0.09737,0.098031,0.098594,0.098744,0.098334,0.097426,0.095954,0.094036,0.091716,0.089124,0.086231,0.083031,0.079617,0.07598,0.072096,0.06791,0.063292,0.05812,0.052486,0.046547,0.040094,0.032996,1
0.094479,0.093285,0.09217,0.091059,0.08981,0.088254,0.086411,0.084413,0.082352,0.080203,0.077953,0.075535,0.072943,0.07024,0.06742,0.064404,0.06109,0.057321,0.052975,0.048267,0.043377,0.038061,0.032197,1
0.090614,0.088074,0.085581,0.083044,0.080311,0.077264,0.073835,0.070168,0.066441,0.06275,0.05917,0.055693,0.052311,0.049012,0.045746,0.042465,0.039021,0.035101,0.030486,0.025467,0.020268,0.014472,0.007875,2
0.086196,0.083694,0.081263,0.07879,0.076125,0.073185,0.069934,0.066468,0.062925,0.059438,0.056104,0.05288,0.049763,0.046733,0.04372,0.040711,0.037587,0.03407,0.02997,0.025473,0.020732,0.015396,0.009234,2
0.086753,0.085353,0.08416,0.082955,0.081489,0.079734,0.077714,0.075467,0.073112,0.070706,0.068275,0.065737,0.063127,0.06046,0.057652,0.054713,0.051537,0.047852,0.043489,0.038698,0.033778,0.028451,0.022567,2
0.084095,0.082339,0.080543,0.078725,0.076802,0.074561,0.071877,0.068895,0.065855,0.062809,0.05972,0.056665,0.053625,0.050626,0.047737,0.044789,0.04158,0.037912,0.033602,0.028952,0.024122,0.018687,0.012476,2
0.089176,0.087115,0.084967,0.08281,0.080588,0.078044,0.075083,0.07187,0.068625,0.06539,0.062115,0.058929,0.055783,0.052679,0.049727,0.046721,0.043455,0.039738,0.035347,0.030619,0.025716,0.020185,0.013849,2
0.088196,0.085877,0.083526,0.081262,0.079056,0.076649,0.073963,0.071202,0.068557,0.065976,0.06334,0.060711,0.058086,0.055482,0.052925,0.050238,0.047222,0.043661,0.03937,0.034754,0.030032,0.024772,0.018881,2
0.08421,0.082192,0.080232,0.078258,0.076136,0.073731,0.071001,0.068095,0.065175,0.062281,0.059421,0.05659,0.053791,0.051029,0.048284,0.04548,0.042442,0.038889,0.034632,0.029985,0.025196,0.019864,0.013814,2
0.086686,0.084148,0.081657,0.079187,0.076607,0.073755,0.070605,0.067318,0.064072,0.060922,0.057845,0.054836,0.051888,0.048998,0.046153,0.043245,0.040096,0.036413,0.032009,0.027214,0.022286,0.016843,0.010715,2
0.083605,0.081665,0.079773,0.077823,0.075644,0.073109,0.070192,0.066972,0.063565,0.060095,0.056674,0.05331,0.050003,0.046743,0.043515,0.040306,0.036967,0.033207,0.028833,0.024043,0.018989,0.013284,0.006699,2
0.085541,0.082874,0.080289,0.077687,0.074914,0.071896,0.068602,0.065136,0.061648,0.058234,0.054936,0.051738,0.048647,0.045627,0.042617,0.039578,0.036353,0.032633,0.028221,0.023382,0.018346,0.012752,0.006419,2
0.087391,0.085393,0.083377,0.081363,0.079231,0.07675,0.073875,0.070768,0.067614,0.064486,0.061418,0.058433,0.055493,0.052611,0.049795,0.04691,0.043784,0.040174,0.035888,0.031228,0.026397,0.020999,0.014843,2
0.084281,0.086218,0.088256,0.090188,0.091719,0.092553,0.092698,0.092217,0.091251,0.089762,0.087854,0.085595,0.083034,0.080279,0.077359,0.07421,0.070718,0.066647,0.061837,0.056619,0.051252,0.045387,0.038906,2
0.085906,0.083934,0.081945,0.07988,0.077623,0.074999,0.071971,0.068652,0.065217,0.061772,0.058379,0.055082,0.051858,0.048697,0.045609,0.042517,0.039257,0.035577,0.031274,0.026587,0.021661,0.016085,0.009641,2
0.083485,0.08132,0.079026,0.076575,0.073854,0.070647,0.066866,0.062597,0.058058,0.053426,0.048862,0.044442,0.040155,0.036014,0.032006,0.028003,0.023852,0.019332,0.014223,0.00862,0.002513,-0.004523,-0.01282,2
0.083054,0.081222,0.079226,0.077215,0.075151,0.072681,0.069701,0.066442,0.063145,0.059835,0.056517,0.053321,0.050198,0.047175,0.044355,0.041505,0.038397,0.034814,0.030518,0.025867,0.021006,0.015425,0.008953,2
0.084282,0.083559,0.082677,0.081801,0.080926,0.079632,0.077813,0.075706,0.07357,0.071329,0.06888,0.066393,0.063856,0.061327,0.058952,0.056455,0.053591,0.050201,0.046088,0.041676,0.037133,0.031955,0.026028,2
0.077997,0.077584,0.077268,0.076969,0.076545,0.075836,0.074809,0.073533,0.072145,0.070612,0.068865,0.066886,0.064679,0.062268,0.059657,0.056769,0.053511,0.049708,0.045195,0.04029,0.035298,0.029912,0.024057,2
0.086124,0.085015,0.084026,0.083069,0.081996,0.080639,0.078989,0.077169,0.075301,0.073343,0.071234,0.068929,0.066454,0.063839,0.061071,0.058078,0.054728,0.050802,0.046131,0.041043,0.035859,0.03029,0.024245,2
0.084455,0.082131,0.079866,0.077628,0.075302,0.072764,0.070005,0.067167,0.06441,0.061742,0.059121,0.056554,0.054043,0.051584,0.049138,0.046612,0.043839,0.040552,0.036578,0.032236,0.027771,0.022818,0.017234,2
0.080588,0.082325,0.084127,0.085846,0.087255,0.087989,0.088,0.087383,0.086302,0.084735,0.082782,0.080521,0.077974,0.07525,0.072418,0.069375,0.066011,0.062138,0.057605,0.052707,0.04764,0.042055,0.035811,2
0.086553,0.085397,0.084272,0.083182,0.082024,0.080524,0.078618,0.076494,0.074367,0.072155,0.069806,0.067382,0.064864,0.06229,0.059685,0.056879,0.053704,0.049929,0.04537,0.040451,0.03547,0.030008,0.023965,2
0.084408,0.082413,0.080324,0.078202,0.075969,0.073342,0.070237,0.066799,0.06326,0.059737,0.056291,0.053013,0.049839,0.046765,0.043846,0.040929,0.037829,0.034308,0.030148,0.025632,0.020884,0.015456,0.009151,2
0.087032,0.084661,0.08227,0.07989,0.077429,0.074682,0.071586,0.068311,0.065054,0.061859,0.058734,0.055697,0.052725,0.04983,0.047019,0.04415,0.041022,0.037363,0.032969,0.028209,0.02332,0.017865,0.011703,2
0.108457,0.106783,0.105002,0.102976,0.10053,0.097501,0.09381,0.08944,0.084601,0.079602,0.074718,0.070012,0.06541,0.060882,0.056497,0.05229,0.048155,0.043922,0.03941,0.034492,0.029033,0.022712,0.015125,2
0.094465,0.093603,0.092854,0.092124,0.091239,0.090003,0.088415,0.086565,0.084582,0.082425,0.080088,0.077584,0.074916,0.072112,0.069191,0.066083,0.062716,0.058967,0.054743,0.050232,0.045537,0.04038,0.03462,2
0.091586,0.09179,0.091936,0.092084,0.092134,0.09179,0.091005,0.089918,0.088698,0.087207,0.085345,0.083177,0.080702,0.078014,0.075205,0.072116,0.06866,0.06473,0.060202,0.055407,0.050499,0.045111,0.039158,2
0.086789,0.086152,0.085497,0.084873,0.084202,0.083212,0.081857,0.080315,0.078736,0.076962,0.074903,0.072637,0.070161,0.067545,0.064879,0.061995,0.058748,0.054977,0.050519,0.045744,0.040882,0.035545,0.029634,2
0.081006,0.081888,0.082675,0.083489,0.084241,0.084602,0.084486,0.083975,0.083202,0.082001,0.080326,0.078317,0.076042,0.07363,0.071199,0.068586,0.065677,0.062351,0.058442,0.054235,0.049876,0.04502,0.039627,2
0.084902,0.085342,0.085748,0.086216,0.086628,0.086619,0.086131,0.08532,0.084352,0.083067,0.081381,0.079392,0.077068,0.074487,0.071746,0.068692,0.065239,0.061265,0.056609,0.051625,0.046543,0.041015,0.034954,2
0.078212,0.078908,0.079628,0.080267,0.080641,0.080554,0.079951,0.078899,0.077486,0.075667,0.073505,0.071041,0.068288,0.06532,0.062206,0.058924,0.055413,0.051514,0.047058,0.042216,0.037115,0.031453,0.02505,2
0.082092,0.080515,0.078998,0.077447,0.075694,0.0736,0.071116,0.068353,0.06549,0.062558,0.059587,0.056597,0.053575,0.050554,0.047534,0.04445,0.041166,0.037439,0.033084,0.028355,0.023429,0.017942,0.011718,2
0.091625,0.093806,0.096015,0.098097,0.09974,0.100646,0.100752,0.100108,0.098924,0.097199,0.094969,0.092346,0.089388,0.086186,0.08283,0.079216,0.075248,0.070773,0.065625,0.060059,0.05425,0.047882,0.040799,2
0.088939,0.087053,0.085166,0.083232,0.081102,0.078593,0.075618,0.072308,0.068877,0.065408,0.061971,0.058619,0.0553,0.052022,0.048823,0.045597,0.042179,0.038334,0.033868,0.029036,0.023988,0.018321,0.01182,2
0.087896,0.088382,0.088928,0.089434,0.08971,0.08949,0.088654,0.087302,0.085678,0.083774,0.081569,0.079107,0.076425,0.073582,0.070613,0.067455,0.06395,0.059863,0.055044,0.049822,0.044447,0.038573,0.032085,2
0.087787,0.09174,0.095645,0.09947,0.102994,0.105754,0.107578,0.108524,0.108825,0.108334,0.10702,0.105068,0.102516,0.09954,0.096339,0.092727,0.088604,0.083923,0.078549,0.072798,0.066856,0.060419,0.05343,2
0.087384,0.086697,0.085958,0.085218,0.084359,0.083037,0.081101,0.078737,0.076194,0.073461,0.070504,0.067458,0.064326,0.061147,0.058021,0.054764,0.051202,0.047176,0.042499,0.03747,0.032256,0.026459,0.019929,2
0.089791,0.088423,0.08688,0.085321,0.083783,0.081901,0.079497,0.076798,0.074044,0.071178,0.068113,0.065063,0.061945,0.058803,0.055863,0.052797,0.049384,0.045569,0.041135,0.036415,0.031495,0.025908,0.019516,2
0.086773,0.084714,0.082549,0.080405,0.078253,0.075785,0.072871,0.069736,0.066632,0.063534,0.060343,0.057221,0.054131,0.051087,0.048229,0.045291,0.04203,0.038308,0.033913,0.029212,0.024365,0.018893,0.012666,2
0.093035,0.091167,0.089264,0.087301,0.085173,0.082683,0.079737,0.076489,0.073137,0.069722,0.066293,0.062925,0.059568,0.056236,0.052984,0.049675,0.046166,0.042271,0.037803,0.032983,0.027928,0.022269,0.015786,2
0.09673,0.095673,0.094612,0.09358,0.092487,0.091061,0.089212,0.087132,0.085002,0.082733,0.080201,0.077483,0.074605,0.071624,0.068625,0.065463,0.061963,0.057983,0.053393,0.048473,0.04341,0.037877,0.031784,2
0.090887,0.088918,0.086934,0.084984,0.082987,0.080719,0.078078,0.07525,0.07246,0.069664,0.066765,0.063835,0.060874,0.0579,0.054984,0.051963,0.048623,0.044757,0.040201,0.035297,0.030271,0.024748,0.018608,2
0.090921,0.089862,0.088877,0.087881,0.086782,0.085427,0.083769,0.081866,0.079829,0.077644,0.075271,0.07271,0.070002,0.067216,0.064358,0.061364,0.058113,0.054385,0.050052,0.045391,0.040583,0.035315,0.029448,2
0.085875,0.084074,0.082343,0.080612,0.078781,0.076691,0.074297,0.071709,0.069061,0.066368,0.063622,0.060842,0.058033,0.055227,0.052436,0.049547,0.046417,0.04281,0.038546,0.033934,0.029188,0.023939,0.018022,2
0.096214,0.095667,0.095165,0.094595,0.093785,0.092547,0.090856,0.088808,0.086561,0.084123,0.081535,0.078784,0.075858,0.072792,0.06961,0.066285,0.062738,0.058773,0.054259,0.049378,0.044247,0.038605,0.032306,2
0.091943,0.092279,0.092699,0.093042,0.093087,0.092618,0.091639,0.090224,0.088516,0.0865,0.084226,0.08166,0.078806,0.075743,0.072487,0.069021,0.065291,0.061103,0.056356,0.051221,0.045825,0.039957,0.033492,2
0.092765,0.092899,0.093083,0.093085,0.092717,0.091769,0.090194,0.088035,0.085439,0.082514,0.079443,0.076226,0.072865,0.069393,0.065824,0.062179,0.058395,0.054293,0.049723,0.044758,0.039456,0.033535,0.02677,2
0.089499,0.090722,0.091998,0.093214,0.094141,0.094585,0.094522,0.094037,0.093212,0.091947,0.09028,0.08821,0.085768,0.083052,0.080107,0.07691,0.073379,0.069361,0.064718,0.059631,0.054325,0.048554,0.042194,1
0.094464,0.094219,0.094036,0.093831,0.093392,0.092571,0.091407,0.089928,0.08823,0.086304,0.084194,0.08191,0.079384,0.07669,0.073905,0.070949,0.067698,0.063977,0.05965,0.054928,0.050044,0.044712,0.038816,1
0.092564,0.091693,0.090797,0.089789,0.088533,0.086881,0.084761,0.082247,0.079518,0.076662,0.073782,0.070826,0.067773,0.064699,0.061606,0.058413,0.055043,0.051334,0.047106,0.042478,0.037568,0.032077,0.025768,1
0.092522,0.092276,0.092041,0.09176,0.091205,0.090144,0.088617,0.086732,0.084611,0.082267,0.079718,0.077016,0.074202,0.071277,0.068289,0.065181,0.061845,0.058122,0.053858,0.0492,0.044287,0.038818,0.032638,1
0.086506,0.086087,0.085673,0.085191,0.084425,0.083222,0.081573,0.079512,0.077195,0.074677,0.072061,0.069351,0.066496,0.063525,0.060482,0.05732,0.053936,0.050156,0.045846,0.041145,0.036128,0.0305,0.024062,1
0.089171,0.089128,0.08911,0.089054,0.088766,0.088115,0.087072,0.085712,0.084217,0.082543,0.080702,0.078678,0.076415,0.074017,0.071499,0.068768,0.065752,0.062283,0.058248,0.05384,0.049225,0.044154,0.038484,1
0.088266,0.088851,0.08951,0.090151,0.090531,0.090503,0.090054,0.089251,0.088243,0.08694,0.085337,0.08342,0.081193,0.07871,0.076036,0.07314,0.069893,0.066114,0.061757,0.057021,0.052082,0.046735,0.040837,1
0.090186,0.088994,0.087803,0.086527,0.085009,0.083098,0.080739,0.078018,0.075124,0.072134,0.069124,0.066101,0.063036,0.05993,0.0568,0.053614,0.050258,0.046541,0.042312,0.037694,0.032771,0.027248,0.020899,1
0.088087,0.087801,0.087542,0.087247,0.086671,0.085657,0.084197,0.08235,0.080299,0.078069,0.075675,0.073129,0.070407,0.067548,0.064603,0.061503,0.05816,0.054411,0.050105,0.045396,0.040417,0.034892,0.028625,1
0.093733,0.092951,0.092175,0.091329,0.090239,0.088753,0.086868,0.084647,0.082277,0.079791,0.07723,0.074567,0.071781,0.068906,0.06595,0.062852,0.059496,0.055709,0.051371,0.046647,0.041666,0.036135,0.029868,1
0.09463,0.094717,0.0948,0.094831,0.094595,0.093829,0.092555,0.090866,0.08891,0.086714,0.084349,0.081802,0.079045,0.076152,0.073161,0.069989,0.066564,0.062723,0.058279,0.053436,0.048323,0.042645,0.036274,1
0.09416,0.094915,0.095721,0.096434,0.096849,0.096751,0.09615,0.095114,0.093758,0.092098,0.090157,0.087879,0.085345,0.082628,0.079695,0.076499,0.072988,0.069019,0.064463,0.059472,0.054194,0.048415,0.042023,1
0.091264,0.091303,0.091295,0.091206,0.090884,0.090065,0.088716,0.086894,0.084772,0.082418,0.079891,0.077189,0.074307,0.071288,0.06817,0.064921,0.061458,0.057618,0.053224,0.048403,0.043308,0.037656,0.031241,1
0.090776,0.089605,0.088397,0.087134,0.085664,0.083811,0.081553,0.078994,0.076299,0.073505,0.070684,0.067837,0.064917,0.06196,0.058978,0.055916,0.052669,0.049044,0.044894,0.040357,0.035554,0.030204,0.024088,1
0.093061,0.094009,0.094953,0.095795,0.096347,0.096407,0.095973,0.095131,0.093985,0.092458,0.090588,0.088368,0.085844,0.083115,0.080187,0.077056,0.073635,0.069742,0.065285,0.060481,0.055451,0.049879,0.04368,1
0.091417,0.090372,0.089381,0.088361,0.087197,0.085691,0.083796,0.081593,0.079275,0.076866,0.074338,0.071708,0.068979,0.066203,0.063391,0.060474,0.057326,0.053739,0.049585,0.045067,0.040353,0.035128,0.029205,1
0.091747,0.090474,0.089161,0.087804,0.086252,0.084345,0.082038,0.079436,0.076703,0.073865,0.071006,0.068093,0.065098,0.062091,0.059095,0.056023,0.052749,0.049105,0.044936,0.040389,0.035592,0.030235,0.024109,1
0.087456,0.087159,0.086868,0.086514,0.085905,0.084818,0.083215,0.08115,0.078788,0.076203,0.073465,0.07058,0.067574,0.064483,0.061321,0.058044,0.054576,0.050747,0.046426,0.041745,0.036766,0.031174,0.024792,1
0.096418,0.095866,0.095318,0.094719,0.093881,0.092553,0.090725,0.088551,0.086186,0.083644,0.080986,0.078222,0.075385,0.072464,0.069465,0.06636,0.063022,0.059272,0.054993,0.050359,0.045513,0.040127,0.034013,1
0.092988,0.092645,0.092311,0.09197,0.091443,0.090556,0.089317,0.087852,0.086246,0.08438,0.082283,0.079974,0.077475,0.074823,0.072028,0.069058,0.065804,0.062079,0.057732,0.052995,0.048107,0.04278,0.036881,1
0.088653,0.087859,0.087086,0.086281,0.085319,0.083999,0.082321,0.080389,0.078312,0.076144,0.073916,0.071553,0.069049,0.066437,0.063721,0.060848,0.057704,0.054114,0.04995,0.045419,0.040704,0.035512,0.029667,1
0.094545,0.094254,0.094043,0.093734,0.093116,0.092008,0.090444,0.088536,0.086384,0.083943,0.081337,0.078568,0.075625,0.072578,0.069423,0.066116,0.062593,0.058667,0.054191,0.049337,0.044241,0.038624,0.032284,1
0.087481,0.086158,0.084783,0.083314,0.081593,0.079412,0.07672,0.073618,0.0703,0.06691,0.063569,0.060259,0.056958,0.053703,0.050497,0.047275,0.043937,0.040296,0.036206,0.031717,0.026828,0.021257,0.014706,1
0.093077,0.092721,0.092366,0.091951,0.09126,0.090138,0.088616,0.086732,0.084611,0.082273,0.079772,0.077128,0.07433,0.071388,0.068313,0.06509,0.061633,0.057756,0.053345,0.048548,0.043483,0.037859,0.031523,1
0.088118,0.08857,0.089116,0.089627,0.089863,0.089672,0.089078,0.088166,0.086997,0.085542,0.083865,0.081891,0.079608,0.077076,0.074305,0.071301,0.067986,0.064133,0.059658,0.054801,0.049742,0.044235,0.03818,1
0.090538,0.089353,0.088161,0.086904,0.085402,0.08347,0.081086,0.078346,0.07545,0.07248,0.069482,0.066445,0.063348,0.060225,0.057083,0.053878,0.0505,0.046762,0.042513,0.037856,0.032891,0.027324,0.020904,1
0.088595,0.088275,0.087965,0.087614,0.087026,0.085984,0.084497,0.082642,0.080557,0.078278,0.075826,0.073198,0.070412,0.067507,0.064496,0.061342,0.05795,0.054113,0.049713,0.04494,0.039909,0.034321,0.027986,1
0.093743,0.092937,0.092179,0.09141,0.090403,0.088945,0.087067,0.084898,0.082573,0.080113,0.077547,0.074859,0.072052,0.069144,0.066144,0.063001,0.059619,0.05581,0.05143,0.046666,0.041646,0.036065,0.029762,1
0.095265,0.095195,0.095159,0.095023,0.0946,0.093706,0.092332,0.09053,0.088427,0.086058,0.083546,0.080861,0.077953,0.074931,0.07182,0.068519,0.064947,0.060963,0.05645,0.051532,0.046319,0.040569,0.034105,1
0.092809,0.09383,0.094754,0.095547,0.096129,0.09628,0.095887,0.095001,0.093804,0.092281,0.090455,0.088325,0.085873,0.083164,0.080255,0.077138,0.073704,0.06977,0.065266,0.060345,0.055166,0.049483,0.04312,1
0.090756,0.090899,0.091065,0.091099,0.090827,0.090088,0.088816,0.087054,0.084983,0.082667,0.080194,0.077548,0.074703,0.071712,0.06864,0.065445,0.061989,0.058134,0.053757,0.048991,0.043919,0.038257,0.031834,1
0.092164,0.091,0.089845,0.088597,0.087118,0.085231,0.082922,0.08033,0.077606,0.074771,0.071887,0.06897,0.066006,0.063018,0.059991,0.056868,0.053566,0.049873,0.045654,0.04106,0.036182,0.030728,0.024505,1
0.09474,0.095527,0.096273,0.096954,0.097471,0.09751,0.096966,0.095901,0.094557,0.092831,0.090814,0.088532,0.085889,0.083056,0.080094,0.076914,0.073463,0.069576,0.065104,0.060247,0.055143,0.049502,0.043221,1
0.091616,0.090617,0.089642,0.088656,0.087481,0.085922,0.084007,0.081851,0.079574,0.077185,0.07473,0.072201,0.069561,0.06682,0.06403,0.061141,0.057996,0.054418,0.050275,0.04577,0.041031,0.035755,0.029806,1
0.093748,0.092466,0.091147,0.089802,0.088207,0.086181,0.083789,0.081054,0.07815,0.075181,0.072213,0.069236,0.066176,0.06308,0.059962,0.05678,0.053427,0.049698,0.045442,0.040792,0.035877,0.030391,0.024126,1
0.086556,0.086454,0.086313,0.086059,0.085493,0.084437,0.082876,0.080863,0.078561,0.075996,0.073283,0.07044,0.067471,0.064427,0.061283,0.058031,0.054614,0.050851,0.046617,0.042004,0.037059,0.031523,0.025183,1
0.097689,0.096979,0.09627,0.095519,0.094503,0.09308,0.091209,0.088934,0.086444,0.083772,0.081004,0.078147,0.075212,0.072216,0.069129,0.065924,0.06253,0.058741,0.054394,0.049702,0.044781,0.039292,0.033082,1
0.097917,0.098235,0.098605,0.098894,0.098864,0.098253,0.097062,0.095413,0.093475,0.091266,0.088863,0.086271,0.083513,0.080621,0.077644,0.074514,0.07116,0.067387,0.063051,0.058344,0.053381,0.047903,0.041732,1
0.094499,0.093955,0.093399,0.092737,0.091764,0.090309,0.088389,0.086024,0.083381,0.080506,0.077533,0.074492,0.071368,0.068188,0.064969,0.061703,0.058262,0.054455,0.05017,0.045502,0.040515,0.034905,0.028463,1
0.112161,0.113117,0.11411,0.115008,0.115573,0.115451,0.114738,0.113453,0.111691,0.109548,0.10701,0.104163,0.101076,0.097784,0.094329,0.090658,0.086678,0.082295,0.077397,0.072146,0.066684,0.060735,0.054195,1
0.096531,0.095625,0.094615,0.0935,0.092133,0.090286,0.087941,0.085177,0.082154,0.078971,0.075759,0.072525,0.069255,0.065978,0.062708,0.059405,0.055954,0.052139,0.047828,0.043148,0.03812,0.032439,0.025916,1
0.090277,0.090595,0.090941,0.091184,0.091168,0.090647,0.089555,0.088041,0.086283,0.084221,0.08193,0.07944,0.076724,0.073812,0.070759,0.067538,0.064058,0.060106,0.05557,0.05068,0.045521,0.039787,0.033316,1
0.090322,0.089828,0.089345,0.088799,0.0881,0.087025,0.085581,0.083909,0.082109,0.080136,0.078003,0.075701,0.073215,0.070576,0.067799,0.064839,0.061612,0.057952,0.053709,0.049126,0.044405,0.039229,0.033455,1
0.092942,0.091819,0.090684,0.089436,0.087935,0.086058,0.083835,0.081304,0.078613,0.075854,0.073051,0.070185,0.067265,0.064322,0.061347,0.058291,0.055043,0.051419,0.047279,0.042763,0.037986,0.032636,0.026498,1
0.087895,0.088017,0.088195,0.088338,0.088364,0.088204,0.087781,0.087174,0.08638,0.085046,0.08318,0.080899,0.078256,0.07537,0.072348,0.069218,0.065839,0.062029,0.057705,0.053091,0.048308,0.043104,0.037406,1
0.093112,0.09161,0.090174,0.088736,0.08714,0.085266,0.083114,0.080819,0.078513,0.076137,0.073694,0.071165,0.068559,0.065907,0.063198,0.060369,0.0573,0.053801,0.049726,0.045318,0.040753,0.035717,0.030077,1
0.079184,0.079217,0.079341,0.079444,0.079353,0.078933,0.078186,0.07721,0.076152,0.074968,0.073652,0.072167,0.070502,0.068696,0.066731,0.06452,0.061925,0.058737,0.054845,0.050504,0.045923,0.040864,0.035225,2
0.071334,0.073329,0.075383,0.077351,0.07905,0.080254,0.08099,0.081332,0.081441,0.081227,0.080696,0.07981,0.078602,0.077183,0.075509,0.073506,0.071082,0.068039,0.064269,0.060015,0.05546,0.050385,0.044767,2
0.084811,0.084225,0.083704,0.083206,0.082558,0.081563,0.080248,0.078786,0.077292,0.075672,0.073924,0.072022,0.069969,0.067786,0.065474,0.062982,0.06019,0.056912,0.053001,0.048695,0.044206,0.039268,0.033758,2
0.076945,0.077644,0.07844,0.079182,0.079721,0.079874,0.079621,0.079087,0.078477,0.07768,0.07661,0.075309,0.073803,0.072101,0.0702,0.068031,0.065475,0.062309,0.058405,0.054062,0.049493,0.044417,0.038758,2
0.081616,0.081415,0.081365,0.081329,0.081123,0.080634,0.079892,0.078996,0.078082,0.077047,0.07585,0.074466,0.072888,0.071143,0.069222,0.067061,0.064552,0.061487,0.057728,0.053519,0.049058,0.04412,0.038623,2
0.079699,0.082235,0.084814,0.087269,0.089286,0.090577,0.091174,0.091084,0.090462,0.089288,0.087686,0.085659,0.083233,0.080506,0.077517,0.074233,0.070603,0.066447,0.061647,0.056394,0.050859,0.04478,0.038014,2
0.072153,0.077858,0.08363,0.089215,0.094225,0.098289,0.101443,0.103622,0.104964,0.105315,0.104903,0.103833,0.102108,0.099875,0.097239,0.094174,0.090673,0.086607,0.081858,0.076674,0.071259,0.065372,0.058929,2
0.077835,0.081333,0.08486,0.088237,0.091172,0.093329,0.094727,0.095366,0.095383,0.094712,0.093489,0.091744,0.089527,0.086951,0.084048,0.080809,0.077229,0.073139,0.068423,0.063334,0.058055,0.052303,0.045956,2
0.077543,0.080955,0.084424,0.08777,0.090663,0.092814,0.094274,0.095049,0.095268,0.094846,0.093897,0.092456,0.09053,0.088258,0.08567,0.082712,0.079353,0.075413,0.070753,0.065658,0.060372,0.054604,0.048257,2
0.086696,0.084444,0.082284,0.08019,0.077999,0.075599,0.073022,0.070385,0.067841,0.065397,0.063001,0.060605,0.058191,0.05575,0.053268,0.050696,0.047929,0.044758,0.041058,0.037056,0.03288,0.028221,0.022921,2
0.090935,0.088272,0.085763,0.083344,0.080889,0.078273,0.075521,0.072763,0.070099,0.067526,0.064995,0.062471,0.059936,0.057368,0.054732,0.051975,0.049012,0.045688,0.041897,0.037819,0.03355,0.028804,0.02342,2
0.093229,0.090782,0.088454,0.086188,0.083856,0.081379,0.078735,0.07605,0.073434,0.070859,0.068311,0.06577,0.063201,0.060588,0.057929,0.05516,0.052183,0.048831,0.044984,0.040844,0.036538,0.031788,0.026438,2
0.092901,0.092407,0.092074,0.091753,0.091233,0.090306,0.089016,0.08745,0.085714,0.083763,0.081608,0.079277,0.07678,0.074121,0.071327,0.068361,0.065158,0.061602,0.057635,0.053384,0.048939,0.044073,0.038623,2
0.098823,0.097874,0.097085,0.096293,0.095341,0.094039,0.092394,0.090478,0.088431,0.08623,0.083867,0.081356,0.078709,0.075957,0.073065,0.06999,0.066701,0.063052,0.058937,0.054534,0.049948,0.044918,0.039291,2
0.087743,0.087162,0.086704,0.08626,0.085655,0.084669,0.083321,0.081708,0.079937,0.077959,0.075801,0.073471,0.070999,0.068423,0.065709,0.062811,0.059685,0.056194,0.052226,0.047955,0.043498,0.038589,0.033088,2
0.094387,0.094035,0.093822,0.093622,0.093223,0.09242,0.091241,0.089748,0.08806,0.086151,0.084042,0.08173,0.079211,0.076523,0.073695,0.070666,0.067364,0.063663,0.059471,0.054977,0.0503,0.045164,0.039433,2
0.085635,0.083501,0.081453,0.079484,0.077481,0.075291,0.072897,0.070449,0.068087,0.065772,0.063479,0.061197,0.058892,0.056538,0.054116,0.051584,0.048824,0.045653,0.041949,0.037933,0.033746,0.029084,0.02379,2
0.082623,0.085114,0.0878,0.090459,0.092736,0.094364,0.095415,0.095885,0.095859,0.095219,0.094063,0.092436,0.09033,0.087809,0.084905,0.081654,0.078098,0.074177,0.069849,0.065217,0.060341,0.055075,0.049291,2
0.087643,0.086331,0.085055,0.083718,0.082162,0.080227,0.077907,0.075269,0.07246,0.069559,0.066653,0.063737,0.060801,0.057851,0.054865,0.051823,0.048651,0.045209,0.041357,0.037161,0.032677,0.02761,0.021709,2
0.092231,0.092081,0.091966,0.091776,0.091309,0.090313,0.088742,0.086651,0.084176,0.081381,0.078442,0.075388,0.072188,0.068863,0.065465,0.062004,0.058419,0.054573,0.050353,0.045788,0.040852,0.035295,0.028886,2
0.094251,0.093892,0.093527,0.093096,0.092378,0.091187,0.089533,0.087531,0.085344,0.082974,0.080435,0.077736,0.074936,0.07209,0.069197,0.066167,0.062899,0.059238,0.055054,0.050506,0.045732,0.040444,0.034451,1
