@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute target {1,2}

@data
-0.784991,-0.784212,-0.783162,-0.781729,-0.778757,-0.778566,-0.775386,-0.771334,-0.765669,-0.757209,-0.743368,-0.717122,-0.650791,-0.231684,0.582007,0.333245,0.165167,0.071359,-0.005314,-0.05574,-0.106434,-0.137975,-0.178122,-0.744905,-0.782194,-0.790532,-0.793048,-0.793138,-0.790395,-0.787774,-0.785097,-0.778308,-0.766198,-0.740288,-0.654068,0.434209,0.567247,0.624119,0.652596,0.669842,0.681571,0.682559,0.679174,0.673574,0.671165,0.67424,0.660673,0.65675,0.653358,0.651474,0.648311,0.645325,0.645918,0.64641,0.647034,0.643387,0.63637,0.636041,0.635882,0.633995,0.627339,0.62541,0.623058,0.626222,0.634673,0.633676,0.632456,0.634124,0.635069,0.636153,0.644694,0.642826,0.650837,0.681459,0.702294,0.701736,0.700221,0.698034,0.691472,0.684682,0.680051,0.669518,0.66228,0.649152,0.637173,0.598265,0.503436,-0.314819,-0.656209,-0.719175,-0.744271,-0.757756,-0.766072,-0.771646,-0.77559,-0.778485,-0.780658,-0.782311,-0.783572,-0.784526,-0.785228,-0.785718,-0.786021,-0.786153,-0.78612,-0.785922,-0.785552,2
-0.836924,-0.833378,-0.832949,-0.83615,-0.835295,-0.834317,-0.833036,-0.831348,-0.829113,-0.826119,-0.822079,-0.813697,-0.80441,-0.788453,-0.754423,-0.632981,0.537784,0.630781,0.661205,0.680718,0.691514,0.703628,0.717946,0.749604,0.920271,-0.861124,-0.869763,-0.86696,-0.864868,-0.861387,-0.857887,-0.850461,-0.849773,-0.844813,-0.838352,-0.827496,-0.813858,-0.789524,-0.735365,-0.431599,0.369023,0.454166,0.489732,0.50654,0.516474,0.526086,0.530475,0.533756,0.540245,0.539675,0.541388,0.542968,0.544617,0.54232,0.545501,0.546523,0.547301,0.547924,0.548344,0.54603,0.550182,0.550324,0.550598,0.550865,0.551106,0.551314,0.551486,0.551623,0.551722,0.551782,0.551801,0.551773,0.551687,0.55151,0.550997,0.552502,0.551818,0.547891,0.545017,0.544557,0.543762,0.546361,0.544931,0.540362,0.542581,0.540543,0.538056,0.534818,0.530431,0.524206,0.514791,0.499133,0.468642,0.387382,-0.238217,-0.693547,-0.764487,-0.79498,-0.805835,-0.814886,-0.820732,-0.824761,-0.827631,-0.829707,-0.831204,-0.832256,-0.832946,2
0.684545,0.713182,0.719977,0.723768,0.724931,0.706785,0.720082,0.734284,0.732998,0.727727,0.732205,0.740382,0.75551,0.792116,0.920772,-0.212264,0.194227,0.307989,0.366917,0.412497,0.416153,0.423917,0.421686,0.418987,0.752022,0.708893,0.687625,0.70412,0.701372,0.700026,0.692124,0.670439,0.682903,0.657938,0.662461,0.619212,0.531077,0.326488,-0.607315,-0.638326,-0.661775,-0.668095,-0.684373,-0.707615,-0.714015,-0.72108,-0.724323,-0.739432,-0.721814,-0.724674,-0.726559,-0.731302,-0.738373,-0.739672,-0.740346,-0.740725,-0.740745,-0.739231,-0.757092,-0.756805,-0.756823,-0.756909,-0.75701,-0.757107,-0.757194,-0.757267,-0.757325,-0.757366,-0.757387,-0.757388,-0.757366,-0.757327,-0.757313,-0.757734,-0.738202,-0.70684,-0.679163,-0.656521,-0.640532,-0.639059,-0.63907,-0.620543,-0.621964,-0.621899,-0.621436,-0.62059,-0.619074,-0.615993,-0.60799,-0.573572,0.84998,0.728659,0.717373,0.714216,0.712885,0.711084,0.731276,0.750649,0.770051,0.789541,0.809139,0.828879,0.848818,0.869075,0.889912,0.912026,0.938013,2
-0.907985,-0.909873,-0.911601,-0.91323,-0.914814,-0.916405,-0.918074,-0.921819,-0.921595,-0.923876,-0.926565,-0.929789,-0.932963,-0.926106,0.496453,0.626858,0.332949,0.141681,-0.004265,-0.100446,-0.158435,-0.217426,-0.279243,-0.705589,-0.887483,-0.890664,-0.894842,-0.89767,-0.899576,-0.900828,-0.901526,-0.901521,-0.902533,-0.900506,-0.897236,-0.890282,-0.863236,-0.579545,0.239365,0.561684,0.602457,0.620105,0.634202,0.634634,0.633403,0.629122,0.622766,0.620099,0.609214,0.603548,0.598593,0.596849,0.597126,0.590326,0.584532,0.586707,0.578071,0.577445,0.579232,0.580831,0.574087,0.573153,0.574938,0.572628,0.573755,0.575058,0.572346,0.569631,0.567729,0.566783,0.56634,0.565996,0.565833,0.569033,0.566794,0.569538,0.571657,0.576394,0.587781,0.601928,0.613153,0.615552,0.606142,0.599873,0.595801,0.588826,0.582605,0.580102,0.573619,0.568573,0.562412,0.55471,0.543481,0.530963,0.507351,0.456971,0.207188,-0.734867,-0.826404,-0.858752,-0.874861,-0.886028,-0.892039,-0.896775,-0.900443,-0.903396,-0.90586,2
-0.822535,-0.822566,-0.822743,-0.823104,-0.823712,-0.82467,-0.826153,-0.828485,-0.832311,-0.839104,-0.85294,-0.889708,-1.084615,0.801754,0.779872,0.779789,0.778401,0.785612,0.791848,0.811601,0.855063,1.035393,-1.019427,-0.935572,-0.89823,-0.881668,-0.873717,-0.87058,-0.871055,-0.875278,-0.884853,-0.904745,-0.952654,-1.145219,0.833606,0.691904,0.657923,0.640012,0.62634,0.623577,0.621381,0.621493,0.61474,0.612051,0.612518,0.610418,0.609363,0.608573,0.607941,0.607415,0.602993,0.609376,0.609058,0.60867,0.606297,0.609621,0.609202,0.6091,0.609093,0.609144,0.609245,0.609397,0.609642,0.610646,0.6084,0.611943,0.608376,0.611956,0.61064,0.610681,0.611939,0.614188,0.611546,0.612587,0.617285,0.617274,0.618184,0.619915,0.623631,0.626949,0.630247,0.641023,0.64966,0.669999,0.711135,0.848279,-1.106888,-0.934996,-0.887872,-0.866463,-0.854348,-0.846594,-0.841224,-0.837297,-0.834309,-0.831968,-0.830091,-0.828561,-0.827298,-0.826247,-0.825367,-0.824631,-0.82402,-0.82352,-0.823122,-0.822823,-0.822625,2
-1.131603,-1.127402,-1.124141,-1.117878,-1.114886,-1.108108,-1.090957,-0.292731,-0.351921,0.562436,1.051724,1.222329,1.223172,1.290564,1.260825,1.253519,1.256134,1.253664,1.245368,1.234974,1.222623,1.198679,1.15171,-0.782809,-0.990559,-1.054325,-1.087653,-1.120241,-1.185437,-0.363772,-0.08414,0.18527,0.266313,0.289069,0.289861,0.286088,0.288939,0.282148,0.285055,0.284112,0.285147,0.280015,0.280799,0.284579,0.28144,0.282505,0.278579,0.280674,0.27597,0.277133,0.280261,0.278641,0.279724,0.283109,0.282277,0.286087,0.28535,0.276667,0.284553,0.280025,0.275937,0.282945,0.279381,0.284279,0.281236,0.284404,0.274512,0.287085,0.28145,0.28161,0.282236,0.274555,0.27024,0.278624,0.279103,0.277841,0.272583,0.281009,0.281371,0.277528,0.278734,0.280941,0.28614,0.330861,-0.291106,-0.685334,-0.713813,-0.717545,-0.724414,-0.72504,-0.725619,-0.72599,-0.726212,-0.726323,-0.726347,-0.726293,-0.726163,-0.725952,-0.725648,-0.725226,-0.724651,-0.72386,-0.722745,-0.721102,-0.718488,-0.713735,-0.702548,2
0.725276,0.72547,0.72273,0.738983,0.724123,0.738725,0.733743,0.729237,0.723081,0.702046,0.708857,0.685674,0.631773,0.299673,0.170743,0.355194,0.393046,0.416551,0.42605,0.423453,0.44195,0.450458,0.486015,0.717453,0.730918,0.739227,0.757341,0.75658,0.756119,0.754769,0.745824,0.741589,0.737666,0.743048,0.708905,0.072147,-0.614439,-0.646266,-0.655368,-0.689357,-0.687235,-0.705862,-0.724971,-0.726511,-0.72664,-0.741564,-0.738081,-0.727634,-0.745449,-0.730182,-0.746037,-0.743473,-0.741218,-0.758972,-0.757789,-0.75741,-0.757252,-0.757233,-0.757566,-0.7703,-0.769418,-0.768843,-0.766637,-0.777109,-0.772002,-0.770642,-0.773806,-0.753638,-0.767234,-0.783964,-0.778152,-0.756553,-0.753847,-0.703534,-0.682753,-0.668849,-0.668457,-0.668249,-0.6681,-0.667986,-0.667901,-0.667865,-0.667951,-0.668411,-0.670228,-0.678876,-0.768477,0.684385,0.729345,0.723994,0.742379,0.743662,0.744801,0.745503,0.745919,0.746144,0.746232,0.746217,0.746116,0.745942,0.745699,0.74539,0.745014,0.74457,0.744058,0.743495,0.742991,2
0.592969,0.588466,0.582679,0.57405,0.535982,0.517013,0.532784,0.551775,0.52201,0.485049,0.422802,0.289043,-0.28355,1.897694,-0.177022,-0.350883,-0.428262,-0.46948,-0.494648,-0.570987,-0.477254,-0.500446,-0.436318,0.633606,0.698359,0.686311,0.657974,0.728104,0.738204,0.753093,0.731764,0.751963,0.834729,0.816466,1.13343,4.023004,0.343107,-0.735177,-0.903703,-0.704592,-0.586071,-0.563931,-0.610034,-0.602661,-0.58026,-0.560173,-0.555849,-0.591013,-0.530657,-0.532256,-0.530671,-0.52814,-0.52204,-0.577512,-0.577532,-0.525845,-0.505088,-0.516016,-0.517428,-0.517955,-0.519472,-0.545503,-0.482705,-0.553796,-0.570793,-0.562254,-0.55983,-0.558571,-0.557701,-0.556936,-0.556058,-0.554645,-0.55089,-0.518187,-0.570175,-0.563769,-0.61176,-0.606473,-0.605866,-0.606289,-0.607326,-0.608944,-0.611031,-0.568644,-0.579458,-0.62214,-0.635799,-0.652717,0.848905,0.690087,0.655676,0.641237,0.633263,0.628104,0.624387,0.621483,0.61906,0.616925,0.614953,0.613057,0.611169,0.609231,0.607189,0.604985,0.602554,0.599819,0.596673,2
-0.721567,-0.720752,-0.719776,-0.718609,-0.717209,-0.71552,-0.71346,-0.710907,-0.707678,-0.703478,-0.697808,-0.689739,-0.677349,-0.655923,-0.610186,-0.446841,1.129543,1.249655,1.290815,1.312512,1.327657,1.341694,1.36034,1.401098,1.624073,-0.741333,-0.76622,-0.764613,-0.761427,-0.758354,-0.755492,-0.752684,-0.749667,-0.745984,-0.740616,-0.730565,-0.702073,-0.432636,0.326774,0.451141,0.448003,0.448772,0.453884,0.46147,0.468455,0.471958,0.476197,0.477859,0.480721,0.485851,0.491816,0.495003,0.499472,0.50545,0.50921,0.514086,0.514246,0.517686,0.519495,0.522818,0.523002,0.526222,0.52933,0.530742,0.532179,0.533433,0.53354,0.533465,0.532317,0.532107,0.531684,0.530628,0.508579,0.438768,0.364112,0.350582,0.348469,0.34762,0.345519,0.344167,0.343486,0.336992,0.334168,0.330151,0.321974,0.302165,0.246455,-0.261341,-0.67797,-0.694241,-0.705123,-0.71148,-0.715493,-0.718182,-0.720054,-0.721385,-0.722335,-0.723006,-0.72346,-0.723739,-0.723873,-0.723879,-0.72377,-0.723552,-0.723226,-0.722791,-0.722242,2
0.843809,0.828198,0.836439,0.837713,0.839157,0.819157,0.821479,0.822329,0.822975,0.823603,0.8238,0.838887,0.818766,0.810766,0.0081,0.166589,0.241309,0.288856,0.351024,0.378234,0.424143,0.453538,0.497081,0.763879,0.803073,0.813863,0.818124,0.841484,0.83639,0.841547,0.848969,0.858365,0.894538,0.928161,0.986026,1.676064,-0.306412,-0.711792,-0.697204,-0.696781,-0.706163,-0.697133,-0.704216,-0.700848,-0.702719,-0.703389,-0.721909,-0.719467,-0.717823,-0.716635,-0.716085,-0.719278,-0.725391,-0.725385,-0.724883,-0.724212,-0.723271,-0.72074,-0.739668,-0.738627,-0.738199,-0.724425,-0.723473,-0.723097,-0.722992,-0.723458,-0.736406,-0.736303,-0.736316,-0.736309,-0.736303,-0.736302,-0.736294,-0.736224,-0.735792,-0.729821,-0.671913,-0.653618,-0.61704,-0.617301,-0.571346,-0.5685,-0.550627,-0.551484,-0.552985,-0.555103,-0.558021,-0.562132,-0.546917,-0.57681,-0.592504,-0.624845,-0.725781,1.107166,0.932028,0.870802,0.871199,0.865057,0.85684,0.851945,0.848564,0.846119,0.844317,0.842994,0.842069,0.841539,0.841597,2
-1.207154,-1.179236,-1.171392,-1.169167,-1.162868,-1.154941,-1.139126,-0.321347,-0.423343,0.520789,1.01986,1.178079,1.237837,1.249377,1.21893,1.22891,1.228441,1.22567,1.21903,1.213244,1.195964,1.165265,1.055181,-0.364176,-0.986596,-1.07236,-1.106187,-1.117267,-1.127893,-1.148555,-0.46496,-0.054905,0.143496,0.243466,0.237957,0.239861,0.250039,0.250498,0.250838,0.250142,0.251262,0.250579,0.248236,0.247724,0.247456,0.243374,0.247826,0.24782,0.248208,0.252005,0.249814,0.248258,0.247679,0.252634,0.252666,0.253003,0.249771,0.245906,0.245833,0.246965,0.251287,0.253367,0.250125,0.248144,0.245631,0.250541,0.250993,0.247217,0.246367,0.247094,0.247207,0.246643,0.255191,0.252324,0.256834,0.253314,0.245589,0.250398,0.252142,0.252666,0.250747,0.251529,0.256838,0.259232,0.262876,0.271212,0.282134,0.305446,0.39073,-0.791215,-0.799276,-0.791072,-0.786231,-0.783018,-0.780692,-0.778884,-0.777387,-0.776074,-0.774854,-0.773653,-0.772401,-0.771008,-0.769346,-0.767194,-0.764087,-0.758827,-0.747023,2
-0.822666,-0.821772,-0.82089,-0.819986,-0.81902,-0.817944,-0.816691,-0.815167,-0.81323,-0.810647,-0.807021,-0.801605,-0.792834,-0.776861,-0.741454,-0.620261,1.049657,1.128636,1.155693,1.165151,1.16559,1.158484,1.141222,1.103627,0.976518,0.136835,-0.605338,-0.704839,-0.744087,-0.764758,-0.777565,-0.78646,-0.793286,-0.799119,-0.804831,-0.811561,-0.821823,-0.844706,-0.95282,0.207403,0.442787,0.443489,0.451105,0.457811,0.465872,0.468326,0.474164,0.475925,0.479492,0.482163,0.484476,0.487823,0.488555,0.492411,0.493302,0.495784,0.498388,0.501032,0.50357,0.505826,0.507092,0.508427,0.511351,0.511841,0.514959,0.515092,0.516224,0.517786,0.518751,0.520055,0.521306,0.520353,0.520671,0.521729,0.520601,0.520655,0.515348,0.489067,0.438911,0.38761,0.357093,0.350356,0.35032,0.351567,0.353108,0.35426,0.356826,0.360974,0.367546,0.372743,0.385156,0.41458,0.501307,-1.067889,-0.912495,-0.873316,-0.856022,-0.846379,-0.840253,-0.836019,-0.832915,-0.830533,-0.828638,-0.827082,-0.825768,-0.824626,-0.823606,2
0.771027,0.754874,0.754672,0.773872,0.764455,0.785301,0.776423,0.766452,0.790841,0.805383,0.803086,0.858834,-0.716805,0.021915,0.24263,0.297193,0.335468,0.361265,0.379644,0.403439,0.419137,0.795507,0.739817,0.752065,0.735525,0.749512,0.747632,0.749478,0.751979,0.755196,0.759552,0.765266,0.801976,-0.256704,-0.700716,-0.693075,-0.698789,-0.696667,-0.695919,-0.696081,-0.701457,-0.70036,-0.7101,-0.72756,-0.725133,-0.739655,-0.737885,-0.748775,-0.747954,-0.747416,-0.746913,-0.74644,-0.745995,-0.745576,-0.745184,-0.744825,-0.744514,-0.744306,-0.744494,-0.757377,-0.757099,-0.76558,-0.766787,-0.766624,-0.76604,-0.764212,-0.754605,-0.752742,-0.765488,-0.766626,-0.746404,-0.728402,-0.690339,-0.670823,-0.66885,-0.667253,-0.647652,-0.664201,-0.647705,-0.664297,-0.647145,-0.639516,-0.646163,-0.62833,-0.546769,0.596607,0.723264,0.72678,0.729933,0.750099,0.752357,0.754199,0.755712,0.756987,0.758092,0.759075,0.759971,0.760805,0.761597,0.762363,0.763118,0.763874,0.764645,0.765446,0.766299,0.767248,0.76844,2
0.749873,0.74667,0.753124,0.75111,0.750471,0.750089,0.749804,0.733422,0.734641,0.73438,0.733551,0.731655,0.726351,0.702196,-0.632104,-0.063377,0.115362,0.160895,0.210309,0.230982,0.268817,0.276024,0.322657,0.666099,0.694759,0.719152,0.738572,0.722867,0.738938,0.72086,0.729432,0.730486,0.734226,0.756169,0.74904,0.801351,0.193007,-0.596737,-0.695961,-0.707024,-0.717126,-0.718942,-0.731637,-0.73335,-0.739023,-0.744538,-0.747091,-0.756563,-0.757666,-0.758271,-0.758983,-0.762403,-0.752801,-0.773486,-0.773329,-0.774181,-0.780705,-0.784766,-0.785649,-0.786188,-0.786649,-0.787118,-0.787673,-0.788568,-0.806313,-0.787261,-0.788349,-0.789077,-0.78976,-0.790437,-0.790871,-0.764504,-0.748081,-0.729041,-0.729345,-0.730588,-0.732217,-0.734094,-0.735481,-0.758214,-0.749831,-0.756399,-0.767691,-0.787701,-0.830918,-0.980718,1.021918,0.863791,0.818705,0.797301,0.78507,0.777195,0.771714,0.767683,0.764597,0.76216,0.760187,0.758558,0.75719,0.756024,0.755019,0.75414,0.753363,0.752664,0.752022,0.751405,0.750755,2
-0.859514,-0.861382,-0.863449,-0.865808,-0.868594,-0.872012,-0.876396,-0.88233,-0.890805,-0.905828,-0.933353,-1.008203,1.047662,0.820492,0.77073,0.748567,0.735099,0.729019,0.719081,0.704088,0.651385,-0.928034,-0.83912,-0.832391,-0.831003,-0.830716,-0.827394,-0.827048,-0.825713,-0.827368,-0.82385,-0.818264,-0.80806,-0.785785,-0.71434,0.390722,0.52967,0.526936,0.539526,0.544851,0.549515,0.551865,0.555745,0.557076,0.558137,0.562547,0.556161,0.558487,0.558968,0.559248,0.559479,0.560174,0.555836,0.556386,0.556394,0.5561,0.558734,0.555117,0.558616,0.558383,0.558152,0.557908,0.557659,0.557437,0.557462,0.553664,0.553482,0.553268,0.554323,0.55468,0.551005,0.55046,0.549794,0.549027,0.548154,0.547159,0.54602,0.544705,0.543167,0.541342,0.539138,0.536409,0.532912,0.528071,0.525224,0.514394,0.500099,0.473943,0.417123,0.05131,-0.677398,-0.766363,-0.79771,-0.813944,-0.82389,-0.830655,-0.835603,-0.839424,-0.842508,-0.845088,-0.847319,-0.849305,-0.851122,-0.852831,-0.85448,-0.856114,-0.857776,2
0.548003,0.549112,0.554749,0.534344,0.531816,0.527332,0.52117,0.512681,0.500377,0.480825,0.44408,0.341796,5.941201,-0.020286,-0.456221,-0.55453,-0.620793,-0.643843,-0.651811,-0.669248,-0.728704,-0.879317,0.854194,0.720303,0.682664,0.665263,0.65588,0.650038,0.652187,0.653603,0.660941,0.678805,0.729043,1.418132,-0.550623,-0.626072,-0.610767,-0.599357,-0.650917,-0.631659,-0.631897,-0.613779,-0.623733,-0.679151,-0.64731,-0.629585,-0.681763,-0.666282,-0.682482,-0.672197,-0.723707,-0.666069,-0.646509,-0.628325,-0.628177,-0.62557,-0.631543,-0.620975,-0.66141,-0.665766,-0.677205,-0.653422,-0.647412,-0.652131,-0.67147,-0.666301,-0.653066,-0.672747,-0.652039,-0.651345,-0.66578,-0.631768,-0.704269,-0.671312,-0.667672,-0.697813,-0.668517,-0.693961,-0.678204,-0.74006,-0.80295,0.828766,0.657934,0.61743,0.599893,0.590137,0.583883,0.579484,0.576176,0.573557,0.571396,0.569551,0.567928,0.566464,0.565112,0.563838,0.562615,0.561421,0.560238,0.559047,0.557834,0.556584,0.555282,0.553914,0.552469,0.550947,0.549385,2
-0.842724,-0.842067,-0.841412,-0.840728,-0.839978,-0.839119,-0.838089,-0.836802,-0.835125,-0.832845,-0.829591,-0.824668,-0.816623,-0.8019,-0.769342,-0.6628,1.062208,1.127281,1.151459,1.159535,1.158992,1.150909,1.132269,1.091681,0.97986,0.149474,-0.614541,-0.71717,-0.757432,-0.778359,-0.790985,-0.799341,-0.805245,-0.809655,-0.813182,-0.816402,-0.82041,-0.829568,-0.88548,-0.037478,0.364198,0.39001,0.404253,0.41602,0.421821,0.430821,0.433421,0.435173,0.446736,0.450114,0.451812,0.454674,0.454977,0.462444,0.468387,0.468455,0.471041,0.473534,0.475852,0.477125,0.484096,0.48507,0.486412,0.488187,0.491321,0.491441,0.494554,0.494406,0.493697,0.494328,0.495446,0.49662,0.495156,0.496034,0.497747,0.495435,0.495343,0.49423,0.479965,0.429361,0.367194,0.331581,0.327791,0.324821,0.325415,0.326817,0.327519,0.327258,0.329572,0.330782,0.332524,0.336662,0.340001,0.347125,0.35904,-1.043956,-0.900021,-0.871872,-0.860798,-0.855017,-0.851492,-0.84912,-0.847406,-0.846097,-0.845051,-0.844177,-0.843416,2
-1.122124,-1.136687,-1.134171,-1.133796,-1.127847,-1.125021,-1.106473,-0.314052,-0.38598,0.524465,1.09706,1.191624,1.252076,1.260367,1.240046,1.23682,1.236265,1.243097,1.234345,1.219749,1.201687,1.175754,1.059295,-0.343914,-0.983876,-1.045186,-1.074544,-1.092167,-1.103951,-1.127611,-0.4733,0.072025,0.112076,0.187111,0.240777,0.263685,0.267827,0.266802,0.274093,0.268848,0.268375,0.268114,0.265606,0.255851,0.258094,0.25496,0.256363,0.263425,0.267705,0.260785,0.267845,0.264429,0.257075,0.257951,0.257833,0.262136,0.263143,0.264143,0.259735,0.263623,0.267222,0.264834,0.269616,0.25967,0.268201,0.264027,0.266841,0.258751,0.261232,0.262145,0.263097,0.264603,0.26476,0.264878,0.260203,0.26245,0.261553,0.261112,0.265537,0.256269,0.256221,0.254806,0.258357,0.25389,0.257185,0.258913,0.310609,-0.666048,-0.71669,-0.731914,-0.736022,-0.738156,-0.739399,-0.740161,-0.740629,-0.740892,-0.740997,-0.740964,-0.740797,-0.740484,-0.739997,-0.739278,-0.738228,-0.736647,-0.734104,-0.729458,-0.718502,2
-0.821611,-0.821818,-0.822095,-0.822449,-0.822887,-0.823421,-0.824065,-0.824836,-0.825746,-0.826792,-0.827885,-0.828566,-0.826351,-0.799974,1.508816,1.30276,1.268053,1.253105,1.242246,1.230598,1.213668,1.180818,1.082797,-0.172286,-0.747532,-0.753559,-0.763588,-0.770026,-0.773887,-0.775845,-0.776072,-0.774184,-0.768699,-0.754466,-0.704622,0.118203,0.381581,0.404655,0.414316,0.423199,0.432216,0.438727,0.445518,0.446298,0.449814,0.455312,0.459816,0.464952,0.469463,0.47399,0.474411,0.479173,0.482566,0.485361,0.48576,0.491349,0.494039,0.494624,0.495081,0.497089,0.500055,0.501452,0.502888,0.504042,0.506462,0.506416,0.507164,0.507351,0.506437,0.50797,0.506884,0.507494,0.500104,0.459593,0.411704,0.380461,0.344947,0.337573,0.334538,0.333995,0.335158,0.338021,0.340177,0.343272,0.347376,0.354032,0.366583,0.397152,0.54816,-0.869753,-0.851019,-0.840147,-0.834111,-0.830362,-0.827846,-0.82607,-0.824771,-0.823799,-0.823064,-0.822506,-0.822088,-0.821782,-0.82157,-0.82144,-0.821383,-0.821394,-0.82147,2
-1.265573,-1.28499,-1.279461,-1.278184,-1.271012,-1.262213,-1.246219,-0.401308,-0.536501,0.430057,0.929654,0.976036,1.029576,1.070746,1.112756,1.166348,1.17038,1.263119,1.202903,1.196267,1.199784,1.205425,1.213907,1.225532,1.250264,1.301333,0.725487,-1.350426,-1.347913,-1.336644,-1.333633,-1.329973,-1.324037,-0.594405,-0.177103,0.02732,0.073332,0.11434,0.118678,0.127409,0.126443,0.12706,0.130612,0.127227,0.12831,0.129021,0.129639,0.13021,0.13075,0.131269,0.131787,0.132376,0.136504,0.132214,0.130337,0.13031,0.133908,0.137994,0.137194,0.132312,0.136923,0.139738,0.140456,0.137144,0.140754,0.145355,0.147871,0.143866,0.142898,0.14275,0.14308,0.143469,0.14388,0.144306,0.144739,0.145168,0.149435,0.149537,0.149946,0.150287,0.148719,0.153089,0.153235,0.149999,0.155236,0.15429,0.15108,0.152894,0.158898,0.16103,0.164331,0.169152,0.176356,0.190028,0.218276,0.317149,-0.928658,-0.920168,-0.905623,-0.897277,-0.891593,-0.887162,-0.883259,-0.879356,-0.874824,-0.868376,-0.855607,2
0.294452,0.297454,0.300787,0.304514,0.308726,0.313552,0.319183,0.325918,0.334244,0.345023,0.359935,0.382778,0.424397,0.533717,2.971042,-0.493375,-0.434989,-0.388651,-0.360954,-0.340101,-0.320916,-0.299292,-0.221155,0.22108,0.295242,0.322884,0.343313,0.362573,0.383015,0.406321,0.434342,0.469639,0.51583,0.531695,0.706135,0.921127,1.422237,5.082729,1.170994,-1.267244,-0.860371,-0.787328,-0.667339,-0.602204,-0.54921,-0.505815,-0.508988,-0.487471,-0.470773,-0.457435,-0.448609,-0.412043,-0.427296,-0.417924,-0.411155,-0.406885,-0.37771,-0.372234,-0.367531,-0.363251,-0.359305,-0.355643,-0.352226,-0.349024,-0.346013,-0.343169,-0.340475,-0.337912,-0.335464,-0.33311,-0.330825,-0.328555,-0.326141,-0.322731,-0.351214,-0.347742,-0.378495,-0.320031,-0.330488,-0.362435,-0.353264,-0.352561,-0.344089,-0.359236,-0.354845,-0.353352,-0.352636,-0.352552,-0.353307,-0.355465,-0.36044,-0.372622,-0.414636,0.391896,0.32446,0.316283,0.281726,0.280226,0.279706,0.279946,0.280717,0.281879,0.283352,0.285089,0.287069,0.289283,0.291739,2
