@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.020139,-0.024394,-0.064067,-0.100205,-0.132478,-0.15847,-0.178442,-0.192443,-0.201128,-0.204394,-0.206915,-0.209036,-0.210006,-0.209274,-0.207223,-0.202057,-0.195764,-0.189825,-0.184998,-0.181728,-0.179371,-0.177124,-0.175527,-0.174824,-0.174201,-0.171892,-0.170028,-0.166022,-0.158726,-0.149281,-0.138788,-0.127953,-0.118925,-0.112487,-0.108736,-0.109259,-0.11344,-0.121757,-0.132614,-0.145612,-0.160265,-0.173987,-0.1858,-0.193919,-0.198673,-0.201994,-0.204901,-0.206238,-0.205388,-0.204133,-0.202917,-0.203102,-0.202634,-0.203787,-0.205938,-0.209077,-0.212993,-0.217369,-0.223165,-0.226417,-0.224812,-0.218412,-0.207516,-0.193209,-0.178796,-0.16429,-0.149512,-0.129673,-0.103869,-0.072067,-0.034989,7
0.032731,-0.008699,-0.050078,-0.088779,-0.123017,-0.152814,-0.176936,-0.195486,-0.208548,-0.216731,-0.219939,-0.219292,-0.218507,-0.217201,-0.215712,-0.21527,-0.21717,-0.217179,-0.21288,-0.204464,-0.193553,-0.181697,-0.167324,-0.149903,-0.131539,-0.112442,-0.094261,-0.077408,-0.061671,-0.048129,-0.036813,-0.028039,-0.021906,-0.01891,-0.018779,-0.02184,-0.0281,-0.037509,-0.049941,-0.065208,-0.083129,-0.103501,-0.125642,-0.149505,-0.174288,-0.199732,-0.224482,-0.247909,-0.26794,-0.286525,-0.302369,-0.314285,-0.322353,-0.325986,-0.326076,-0.324805,-0.321079,-0.312441,-0.302186,-0.291482,-0.280726,-0.269991,-0.259068,-0.248029,-0.235874,-0.219137,-0.197232,-0.169868,-0.137114,-0.09914,-0.05667,3
0.001497,-0.043208,-0.08338,-0.120544,-0.153516,-0.180242,-0.200828,-0.215323,-0.223869,-0.230769,-0.237295,-0.243365,-0.246007,-0.245487,-0.241208,-0.234676,-0.228069,-0.222144,-0.21729,-0.213908,-0.210435,-0.207576,-0.205223,-0.204565,-0.204082,-0.202424,-0.201285,-0.197143,-0.190545,-0.1818,-0.172241,-0.16217,-0.152825,-0.145586,-0.140861,-0.139517,-0.141149,-0.147151,-0.155228,-0.165602,-0.177357,-0.188289,-0.198128,-0.205885,-0.209763,-0.211691,-0.213833,-0.214195,-0.213372,-0.212669,-0.212133,-0.212453,-0.212049,-0.212136,-0.214097,-0.216648,-0.219576,-0.223221,-0.228181,-0.230125,-0.227319,-0.219682,-0.20758,-0.193717,-0.179777,-0.165761,-0.148496,-0.125262,-0.096016,-0.060755,-0.020236,7
0.020601,0.007389,-0.006607,-0.020583,-0.034516,-0.048117,-0.061736,-0.075224,-0.088759,-0.102208,-0.115578,-0.128799,-0.141293,-0.150722,-0.156935,-0.159604,-0.158626,-0.154594,-0.148369,-0.138339,-0.124257,-0.106445,-0.085226,-0.060981,-0.033964,-0.008222,0.016281,0.038106,0.056535,0.070281,0.081023,0.090334,0.098326,0.10523,0.1105,0.112567,0.11249,0.110026,0.105036,0.099102,0.09217,0.084305,0.075232,0.061593,0.043712,0.021897,-0.001777,-0.026808,-0.052579,-0.078109,-0.100926,-0.120157,-0.135213,-0.146021,-0.153473,-0.158313,-0.159288,-0.156277,-0.149612,-0.13925,-0.125556,-0.108724,-0.090584,-0.072387,-0.054124,-0.035822,-0.017466,0.000919,0.019334,0.038285,0.057903,1
-0.051849,-0.064517,-0.070407,-0.074553,-0.078661,-0.082703,-0.087605,-0.092874,-0.099672,-0.107463,-0.115913,-0.12503,-0.134561,-0.144908,-0.15694,-0.170394,-0.179987,-0.184746,-0.184171,-0.178575,-0.167714,-0.151446,-0.130831,-0.108913,-0.083688,-0.054446,-0.024837,0.001063,0.022063,0.041561,0.061246,0.080533,0.098169,0.113646,0.123461,0.127634,0.128813,0.12774,0.124998,0.118979,0.107212,0.089999,0.071846,0.052354,0.032443,0.011973,-0.01325,-0.041537,-0.07089,-0.10091,-0.12757,-0.149581,-0.166208,-0.180044,-0.190576,-0.19527,-0.194066,-0.189375,-0.182337,-0.171072,-0.15534,-0.13583,-0.112745,-0.088056,-0.062179,-0.035344,-0.008469,0.018508,0.046009,0.076647,0.106382,2
-0.006598,-0.052062,-0.092488,-0.130902,-0.163828,-0.19112,-0.21238,-0.228083,-0.238286,-0.244527,-0.247996,-0.248564,-0.246163,-0.241087,-0.233189,-0.223171,-0.212571,-0.201809,-0.191635,-0.182527,-0.173645,-0.163391,-0.152638,-0.141637,-0.128909,-0.114051,-0.097776,-0.08023,-0.062025,-0.043377,-0.025638,-0.010387,0.001622,0.009835,0.013128,0.010811,0.003026,-0.008982,-0.023981,-0.042133,-0.062458,-0.083696,-0.104014,-0.123159,-0.140976,-0.157005,-0.170928,-0.182449,-0.190293,-0.194588,-0.196419,-0.198297,-0.201236,-0.205406,-0.210692,-0.216854,-0.223623,-0.230637,-0.236655,-0.239654,-0.23946,-0.236147,-0.229567,-0.220241,-0.207855,-0.190789,-0.168182,-0.140077,-0.105739,-0.066302,-0.021676,6
0.00359,-0.03936,-0.079829,-0.119526,-0.154297,-0.185345,-0.213083,-0.234633,-0.250431,-0.260066,-0.263602,-0.262047,-0.259707,-0.259344,-0.260151,-0.25672,-0.249021,-0.239198,-0.229244,-0.220449,-0.212909,-0.206481,-0.199934,-0.19538,-0.193086,-0.193361,-0.195188,-0.195143,-0.192287,-0.187137,-0.181183,-0.174777,-0.168144,-0.161822,-0.15765,-0.156278,-0.157036,-0.159926,-0.165629,-0.174034,-0.18457,-0.195047,-0.204858,-0.213255,-0.218642,-0.220986,-0.223443,-0.224161,-0.222385,-0.218902,-0.21554,-0.212762,-0.211054,-0.209267,-0.208778,-0.20958,-0.211456,-0.214225,-0.218741,-0.22121,-0.218875,-0.211891,-0.200167,-0.184062,-0.166026,-0.147894,-0.129785,-0.110272,-0.085537,-0.054926,-0.01895,7
0.001697,-0.009907,-0.021213,-0.032303,-0.043053,-0.053567,-0.06373,-0.073636,-0.084984,-0.097848,-0.112295,-0.127687,-0.138844,-0.147172,-0.153743,-0.158577,-0.159515,-0.153745,-0.141552,-0.125341,-0.10804,-0.085817,-0.05853,-0.027696,0.002566,0.031871,0.059138,0.083781,0.104292,0.119839,0.135375,0.150458,0.163344,0.172978,0.179772,0.183395,0.183176,0.177387,0.167488,0.156319,0.140507,0.122195,0.102669,0.083789,0.059834,0.03128,0.001959,-0.028542,-0.059565,-0.091015,-0.121491,-0.145232,-0.162399,-0.176036,-0.186951,-0.192626,-0.194243,-0.192801,-0.186773,-0.176001,-0.1616,-0.143941,-0.122976,-0.101979,-0.079801,-0.057029,-0.034197,-0.011204,0.013492,0.040754,0.066368,2
0.063721,0.046324,0.028931,0.011837,-0.00521,-0.022209,-0.039141,-0.056041,-0.072917,-0.089653,-0.106278,-0.120419,-0.131199,-0.138704,-0.142513,-0.142695,-0.13903,-0.133542,-0.124225,-0.110876,-0.093429,-0.072371,-0.048152,-0.02321,0.000941,0.023959,0.044472,0.060659,0.0724,0.082558,0.09174,0.10006,0.106952,0.110854,0.112126,0.110351,0.106481,0.100137,0.0927,0.084107,0.074374,0.063123,0.047426,0.027964,0.005235,-0.019985,-0.046921,-0.072823,-0.095974,-0.116248,-0.133052,-0.146219,-0.15539,-0.160775,-0.163492,-0.163274,-0.159482,-0.152082,-0.141645,-0.128391,-0.115043,-0.101527,-0.08796,-0.074366,-0.060649,-0.046926,-0.033156,-0.0193,-0.005396,0.007997,0.020651,1
0.048721,0.036089,0.023599,0.011464,-0.000602,-0.012516,-0.024356,-0.036086,-0.047942,-0.059308,-0.07042,-0.081465,-0.092462,-0.101934,-0.108216,-0.111134,-0.112109,-0.110368,-0.104878,-0.09575,-0.083378,-0.067469,-0.048556,-0.026896,-0.003889,0.017789,0.036137,0.051226,0.061666,0.069754,0.07702,0.083319,0.088731,0.092614,0.093874,0.093239,0.089457,0.082702,0.072814,0.060602,0.046842,0.031674,0.014966,-0.00439,-0.027749,-0.054701,-0.082475,-0.110223,-0.135085,-0.156679,-0.174761,-0.188567,-0.19815,-0.204048,-0.207145,-0.206585,-0.202074,-0.193826,-0.182184,-0.167293,-0.150648,-0.133942,-0.117049,-0.100024,-0.082902,-0.065823,-0.048727,-0.031432,-0.013193,0.006889,0.026454,1
-0.047975,-0.083482,-0.118088,-0.147961,-0.172648,-0.190443,-0.201418,-0.20736,-0.213124,-0.215457,-0.211733,-0.202031,-0.192159,-0.182294,-0.172519,-0.163012,-0.15402,-0.14597,-0.139231,-0.134211,-0.131487,-0.133855,-0.141152,-0.151448,-0.161108,-0.170298,-0.179113,-0.187559,-0.195526,-0.203242,-0.210593,-0.217536,-0.224256,-0.230518,-0.235755,-0.2388,-0.237789,-0.234786,-0.229904,-0.223941,-0.218611,-0.213809,-0.209489,-0.205611,-0.202097,-0.19886,-0.19581,-0.192778,-0.18898,-0.181233,-0.169356,-0.158362,-0.149102,-0.142184,-0.137125,-0.134466,-0.133375,-0.133571,-0.138233,-0.146358,-0.152923,-0.1552,-0.151786,-0.142579,-0.128157,-0.108497,-0.083275,-0.055839,-0.028523,-0.000921,0.031838,4
-0.076761,-0.098369,-0.113201,-0.121195,-0.122777,-0.123084,-0.12332,-0.123764,-0.124974,-0.127186,-0.130707,-0.134688,-0.139072,-0.14623,-0.156834,-0.169983,-0.180237,-0.185937,-0.187548,-0.184732,-0.17673,-0.163434,-0.144744,-0.124066,-0.102607,-0.077945,-0.051506,-0.024832,-0.00189,0.016192,0.033559,0.051035,0.068149,0.087479,0.106154,0.119611,0.127641,0.130981,0.130361,0.125824,0.121466,0.112095,0.096707,0.077138,0.057232,0.035688,0.013498,-0.010363,-0.038377,-0.067097,-0.096372,-0.125582,-0.149264,-0.166671,-0.178394,-0.188942,-0.196463,-0.199166,-0.19882,-0.193794,-0.183478,-0.168632,-0.149511,-0.126169,-0.09842,-0.067935,-0.036112,-0.001722,0.032752,0.067258,0.100406,2
0.013507,0.003627,-0.006193,-0.015988,-0.025748,-0.036175,-0.046917,-0.059323,-0.073386,-0.087398,-0.101326,-0.115192,-0.127684,-0.137166,-0.143472,-0.146218,-0.145469,-0.141082,-0.133147,-0.123371,-0.109742,-0.092139,-0.070796,-0.046085,-0.01974,0.005949,0.030425,0.053478,0.073606,0.090225,0.1027,0.11076,0.117075,0.122235,0.126229,0.129039,0.130019,0.128734,0.12653,0.123375,0.119098,0.113759,0.105823,0.092995,0.076102,0.055667,0.033055,0.008949,-0.016109,-0.042022,-0.067541,-0.090518,-0.109532,-0.124544,-0.136642,-0.1454,-0.15014,-0.150995,-0.147895,-0.141186,-0.130942,-0.117351,-0.100579,-0.081299,-0.061916,-0.042458,-0.022978,-0.003433,0.016167,0.035499,0.053702,1
-0.066923,-0.052418,-0.032527,-0.013501,0.003705,0.020907,0.037837,0.054142,0.067426,0.077332,0.083874,0.086714,0.088081,0.089079,0.090315,0.091786,0.093235,0.094658,0.096054,0.09727,0.098309,0.099707,0.100883,0.103684,0.108535,0.116568,0.127204,0.140765,0.156752,0.172234,0.186909,0.200669,0.213506,0.224637,0.234005,0.241301,0.245278,0.246735,0.247113,0.242948,0.237887,0.230639,0.21837,0.203696,0.187166,0.168995,0.149588,0.130094,0.113495,0.100531,0.091513,0.086303,0.084648,0.086363,0.091127,0.099117,0.109325,0.12075,0.132288,0.144146,0.156063,0.166134,0.172953,0.176394,0.17681,0.174256,0.170379,0.168879,0.168907,0.168877,0.168059,5
-0.040429,-0.077773,-0.112278,-0.145861,-0.174719,-0.197824,-0.214024,-0.223177,-0.225208,-0.225493,-0.225481,-0.224221,-0.221764,-0.214232,-0.20166,-0.185558,-0.169446,-0.154096,-0.140034,-0.127955,-0.118832,-0.115757,-0.118787,-0.127915,-0.142067,-0.158915,-0.175212,-0.191171,-0.206766,-0.221949,-0.236823,-0.251425,-0.265711,-0.279219,-0.290739,-0.300014,-0.303711,-0.300691,-0.294425,-0.286103,-0.277406,-0.269186,-0.261403,-0.254012,-0.246946,-0.240123,-0.233461,-0.226802,-0.219901,-0.210405,-0.197051,-0.185517,-0.176492,-0.169834,-0.16548,-0.163063,-0.162595,-0.163269,-0.167083,-0.174495,-0.178502,-0.17691,-0.169805,-0.156812,-0.138467,-0.115087,-0.089437,-0.063905,-0.038272,-0.011133,0.021746,4
-0.040661,-0.021871,-0.003028,0.015888,0.034744,0.051792,0.065653,0.076179,0.083231,0.086679,0.086889,0.087245,0.088137,0.089597,0.090983,0.092268,0.093606,0.094855,0.095804,0.096737,0.097746,0.098998,0.102052,0.107871,0.116536,0.128157,0.142434,0.158407,0.173626,0.188106,0.201771,0.214304,0.225465,0.234893,0.242328,0.247104,0.248617,0.249936,0.247043,0.243694,0.237856,0.227226,0.214358,0.199576,0.183216,0.165526,0.147286,0.129723,0.115339,0.104699,0.097707,0.094313,0.094272,0.09729,0.103406,0.111395,0.120537,0.130054,0.139945,0.150052,0.160381,0.170184,0.176623,0.179585,0.179202,0.175825,0.171839,0.167992,0.164152,0.16031,0.155206,5
0.02301,0.040294,0.057629,0.074984,0.092366,0.107776,0.119837,0.128389,0.133374,0.134946,0.134996,0.13283,0.130667,0.128905,0.127424,0.126355,0.125672,0.125477,0.125537,0.125675,0.126916,0.129859,0.135647,0.144218,0.155836,0.170638,0.189063,0.207797,0.225769,0.242384,0.257447,0.270616,0.281753,0.2892,0.293766,0.296193,0.295052,0.291962,0.284444,0.275028,0.263688,0.247407,0.228709,0.20823,0.186668,0.168123,0.149131,0.130557,0.115225,0.103708,0.095909,0.0914,0.089598,0.090711,0.094273,0.099473,0.104763,0.110917,0.117764,0.125281,0.132971,0.140016,0.143549,0.143347,0.139675,0.1344,0.129845,0.124951,0.116897,0.10882,0.100081,5
-0.03661,-0.075569,-0.109243,-0.140142,-0.170287,-0.19562,-0.214993,-0.227191,-0.232253,-0.230566,-0.227977,-0.225042,-0.223346,-0.21858,-0.20821,-0.193829,-0.178355,-0.163808,-0.150797,-0.139841,-0.131162,-0.125484,-0.126038,-0.131966,-0.142989,-0.15492,-0.166641,-0.178129,-0.189424,-0.200621,-0.211751,-0.222824,-0.233864,-0.244872,-0.255022,-0.263494,-0.268566,-0.267224,-0.263705,-0.25848,-0.253392,-0.248433,-0.243555,-0.238719,-0.23395,-0.229078,-0.224037,-0.218795,-0.213053,-0.205881,-0.194816,-0.182047,-0.171091,-0.162742,-0.156859,-0.153392,-0.152089,-0.15248,-0.156066,-0.16396,-0.169071,-0.168782,-0.162823,-0.150986,-0.133661,-0.110246,-0.083513,-0.05553,-0.027576,0.00052,0.028842,4
-0.162187,-0.183921,-0.201159,-0.215392,-0.227218,-0.237457,-0.245501,-0.248226,-0.245519,-0.237646,-0.224969,-0.208945,-0.193277,-0.177418,-0.161358,-0.145486,-0.131146,-0.120624,-0.11134,-0.104304,-0.098741,-0.094212,-0.089934,-0.084061,-0.075459,-0.064077,-0.049988,-0.03334,-0.014523,0.006176,0.02794,0.047188,0.063413,0.076364,0.085077,0.090257,0.094364,0.097725,0.100459,0.102331,0.102094,0.100174,0.097527,0.094295,0.089105,0.083271,0.076653,0.06802,0.055465,0.041442,0.026458,0.012514,-0.001447,-0.014935,-0.028175,-0.040731,-0.05193,-0.059974,-0.06386,-0.063694,-0.059527,-0.051489,-0.039455,-0.023611,-0.004056,0.019179,0.045994,0.076133,0.109408,0.144169,0.178157,1
0.003142,-0.031545,-0.066238,-0.100613,-0.13364,-0.164588,-0.191304,-0.215294,-0.234471,-0.248169,-0.257151,-0.259964,-0.25665,-0.249243,-0.244436,-0.239927,-0.233166,-0.224007,-0.214174,-0.205022,-0.197213,-0.190776,-0.184361,-0.17841,-0.174023,-0.171098,-0.167294,-0.162666,-0.157839,-0.150559,-0.140178,-0.128258,-0.115781,-0.104744,-0.095955,-0.090374,-0.088662,-0.091813,-0.09966,-0.111796,-0.126368,-0.142865,-0.160662,-0.177235,-0.19065,-0.202994,-0.212904,-0.219926,-0.22253,-0.221023,-0.215273,-0.205874,-0.196461,-0.186928,-0.178294,-0.169179,-0.16155,-0.15785,-0.15655,-0.155907,-0.15527,-0.153447,-0.147908,-0.137879,-0.123237,-0.104113,-0.080627,-0.052486,-0.023872,0.004849,0.03246,7
-0.00629,-0.05144,-0.09136,-0.127845,-0.161348,-0.188748,-0.20983,-0.224842,-0.233778,-0.238866,-0.243671,-0.248233,-0.249342,-0.249699,-0.246612,-0.240678,-0.233593,-0.227314,-0.222035,-0.218378,-0.215702,-0.213133,-0.211312,-0.209951,-0.209037,-0.206301,-0.203938,-0.199545,-0.19179,-0.181575,-0.170522,-0.159267,-0.148809,-0.140591,-0.13549,-0.133406,-0.134174,-0.138789,-0.145526,-0.154539,-0.164692,-0.174512,-0.183435,-0.189429,-0.192331,-0.194425,-0.195951,-0.195726,-0.194766,-0.193848,-0.193822,-0.19424,-0.195367,-0.197721,-0.201112,-0.205245,-0.208974,-0.214484,-0.219839,-0.221965,-0.21957,-0.212568,-0.200831,-0.184586,-0.167641,-0.150412,-0.133126,-0.11139,-0.083713,-0.050134,-0.011822,7
-0.004185,-0.047788,-0.087272,-0.124682,-0.155969,-0.181076,-0.200213,-0.213415,-0.220626,-0.225333,-0.229748,-0.2339,-0.237168,-0.23687,-0.235495,-0.231355,-0.225049,-0.218502,-0.212856,-0.208341,-0.205305,-0.202178,-0.200183,-0.198362,-0.197436,-0.194959,-0.190823,-0.187005,-0.180589,-0.171307,-0.160329,-0.148722,-0.137969,-0.129389,-0.123085,-0.120921,-0.122373,-0.128433,-0.137255,-0.148638,-0.162383,-0.176128,-0.188337,-0.197139,-0.203009,-0.2089,-0.213241,-0.215576,-0.214546,-0.212773,-0.210851,-0.209959,-0.208975,-0.209219,-0.210621,-0.212974,-0.215776,-0.220171,-0.224307,-0.223614,-0.21839,-0.208552,-0.195615,-0.182588,-0.169119,-0.155655,-0.138894,-0.116422,-0.088079,-0.053911,-0.014782,7
0.017501,-0.020921,-0.056486,-0.091636,-0.125591,-0.155868,-0.182322,-0.203443,-0.218745,-0.228258,-0.231947,-0.22986,-0.225942,-0.221662,-0.217004,-0.214181,-0.214204,-0.211823,-0.205317,-0.194674,-0.181727,-0.167416,-0.15213,-0.133191,-0.113173,-0.092419,-0.072429,-0.053604,-0.036044,-0.020527,-0.007262,0.003577,0.011763,0.017225,0.019731,0.019294,0.015838,0.009144,-0.000351,-0.012681,-0.027303,-0.044206,-0.062068,-0.081826,-0.103249,-0.125862,-0.149603,-0.173491,-0.196372,-0.217786,-0.235537,-0.251926,-0.265299,-0.274398,-0.280713,-0.285369,-0.287247,-0.284764,-0.277597,-0.265056,-0.250868,-0.235022,-0.21905,-0.203096,-0.186984,-0.170872,-0.15465,-0.133588,-0.107226,-0.075383,-0.038683,3
0.026182,-0.017228,-0.058312,-0.097239,-0.129762,-0.155786,-0.17557,-0.189352,-0.199365,-0.20948,-0.219999,-0.233593,-0.244136,-0.250184,-0.25224,-0.251298,-0.24828,-0.244787,-0.238368,-0.231295,-0.225455,-0.220727,-0.216679,-0.212672,-0.209408,-0.208342,-0.207915,-0.206807,-0.20455,-0.199683,-0.192258,-0.183629,-0.174295,-0.164481,-0.156471,-0.150467,-0.147296,-0.147718,-0.152141,-0.159219,-0.1684,-0.178552,-0.18756,-0.195386,-0.20125,-0.2038,-0.204732,-0.205121,-0.205264,-0.207693,-0.21148,-0.215769,-0.219609,-0.223973,-0.229054,-0.234483,-0.239958,-0.244034,-0.246105,-0.247045,-0.24327,-0.235679,-0.227963,-0.220152,-0.210907,-0.199611,-0.182254,-0.158603,-0.1286,-0.092172,-0.049901,7
-0.017332,-0.000113,0.016943,0.033091,0.049256,0.06549,0.080304,0.091923,0.099972,0.104552,0.106141,0.106649,0.105794,0.105032,0.104808,0.104672,0.104785,0.105169,0.105649,0.106342,0.107219,0.108469,0.111621,0.117561,0.126283,0.137814,0.152671,0.169811,0.186577,0.202564,0.217772,0.231204,0.243192,0.253216,0.260504,0.263638,0.265079,0.26475,0.260444,0.254657,0.247136,0.234539,0.219393,0.202368,0.183721,0.163796,0.142999,0.12451,0.109456,0.098468,0.091262,0.087474,0.08699,0.089472,0.095102,0.102435,0.110185,0.118265,0.126557,0.135193,0.144122,0.152175,0.156912,0.158305,0.156613,0.152111,0.147002,0.143061,0.139115,0.135158,0.130962,5
0.0196,-0.020919,-0.058089,-0.095206,-0.131079,-0.162755,-0.190597,-0.212674,-0.228962,-0.239496,-0.244304,-0.243558,-0.240881,-0.238079,-0.234865,-0.233674,-0.235797,-0.234918,-0.229643,-0.220403,-0.207671,-0.19331,-0.178781,-0.16041,-0.140283,-0.119433,-0.099168,-0.079995,-0.062157,-0.046647,-0.033387,-0.022572,-0.014536,-0.009363,-0.007094,-0.007806,-0.011732,-0.018567,-0.028467,-0.041007,-0.05608,-0.073306,-0.092314,-0.113066,-0.135274,-0.158472,-0.182267,-0.205158,-0.227036,-0.245748,-0.262643,-0.277208,-0.288273,-0.295037,-0.298666,-0.301104,-0.301769,-0.297942,-0.289404,-0.276725,-0.262353,-0.247811,-0.233162,-0.218454,-0.203643,-0.188841,-0.170915,-0.147492,-0.118502,-0.084069,-0.045047,3
0.02598,0.014341,0.003547,-0.007126,-0.01774,-0.028294,-0.040039,-0.051766,-0.063265,-0.074743,-0.086188,-0.097564,-0.108883,-0.118808,-0.125519,-0.128827,-0.128662,-0.127062,-0.121735,-0.11266,-0.099863,-0.083597,-0.063938,-0.041237,-0.016249,0.008798,0.031721,0.051057,0.066935,0.077879,0.08758,0.096193,0.103815,0.110312,0.114552,0.116131,0.115393,0.111518,0.104521,0.095316,0.084802,0.073202,0.060185,0.04419,0.024385,0.001273,-0.0235,-0.049824,-0.076744,-0.102969,-0.125906,-0.144687,-0.15937,-0.169842,-0.176501,-0.180834,-0.181009,-0.177211,-0.169574,-0.158376,-0.143912,-0.126202,-0.107596,-0.089011,-0.07014,-0.05123,-0.032307,-0.013385,0.005561,0.024781,0.045212,1
-0.01878,-0.062018,-0.102383,-0.138326,-0.168101,-0.191828,-0.209673,-0.221348,-0.227141,-0.230336,-0.232988,-0.235523,-0.237916,-0.239568,-0.239459,-0.234712,-0.226855,-0.217946,-0.209458,-0.202397,-0.196717,-0.192496,-0.188019,-0.185507,-0.185126,-0.185902,-0.187388,-0.186514,-0.182651,-0.176989,-0.170517,-0.163646,-0.156686,-0.151062,-0.147959,-0.147117,-0.148578,-0.152154,-0.158664,-0.1675,-0.177856,-0.187981,-0.197284,-0.204683,-0.20892,-0.21075,-0.212484,-0.212514,-0.211338,-0.210128,-0.209314,-0.209891,-0.210165,-0.211993,-0.214989,-0.218981,-0.222989,-0.226696,-0.229687,-0.22936,-0.224181,-0.214473,-0.201934,-0.189233,-0.176394,-0.162188,-0.142227,-0.11634,-0.084531,-0.04686,-0.004078,7
-0.005322,-0.044611,-0.077439,-0.106312,-0.13451,-0.159261,-0.17847,-0.190903,-0.197141,-0.202981,-0.208348,-0.213246,-0.212573,-0.206124,-0.194336,-0.183912,-0.174607,-0.166318,-0.159338,-0.154035,-0.150777,-0.149754,-0.150941,-0.153634,-0.156828,-0.159602,-0.161965,-0.164199,-0.166238,-0.168153,-0.1701,-0.172004,-0.174,-0.176011,-0.178136,-0.180329,-0.181896,-0.183751,-0.185858,-0.186503,-0.187258,-0.188142,-0.189141,-0.190149,-0.191217,-0.192188,-0.193075,-0.193745,-0.194122,-0.194137,-0.190499,-0.182853,-0.17179,-0.161992,-0.154248,-0.148677,-0.144854,-0.142538,-0.143889,-0.151071,-0.158605,-0.164511,-0.165328,-0.160266,-0.14944,-0.132969,-0.111459,-0.083809,-0.053499,-0.023014,0.007235,4
0.001872,-0.034723,-0.071289,-0.106296,-0.137384,-0.164534,-0.185955,-0.201716,-0.211774,-0.21629,-0.218268,-0.219954,-0.221568,-0.22313,-0.221838,-0.216105,-0.208638,-0.200054,-0.189208,-0.175801,-0.161686,-0.145073,-0.12519,-0.104031,-0.082163,-0.060975,-0.040642,-0.021634,-0.003996,0.011768,0.025244,0.036457,0.045101,0.051024,0.053899,0.054054,0.051063,0.045422,0.037153,0.026294,0.012964,-0.001673,-0.018235,-0.036242,-0.055684,-0.076168,-0.09758,-0.11949,-0.140739,-0.16099,-0.178492,-0.193546,-0.206444,-0.218826,-0.230361,-0.240846,-0.246693,-0.247992,-0.244851,-0.236635,-0.22468,-0.211241,-0.19772,-0.184166,-0.170493,-0.156749,-0.139262,-0.116224,-0.087713,-0.053689,-0.014992,3
-0.009827,-0.049451,-0.084609,-0.118479,-0.150761,-0.178288,-0.200416,-0.214957,-0.221797,-0.224937,-0.22705,-0.227765,-0.224558,-0.219356,-0.209128,-0.196105,-0.182638,-0.170427,-0.159411,-0.149787,-0.141689,-0.1357,-0.131911,-0.13204,-0.138434,-0.149524,-0.160491,-0.171368,-0.182149,-0.19279,-0.203495,-0.213997,-0.22463,-0.234985,-0.244393,-0.251472,-0.256646,-0.258922,-0.259108,-0.257354,-0.254655,-0.251162,-0.246484,-0.240974,-0.234412,-0.226962,-0.218421,-0.208724,-0.19809,-0.186305,-0.177515,-0.171321,-0.167116,-0.164408,-0.162819,-0.162015,-0.161729,-0.161997,-0.162227,-0.166072,-0.173626,-0.178536,-0.178988,-0.172714,-0.160221,-0.142026,-0.117907,-0.089815,-0.060078,-0.030455,-0.000487,4
