@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.206338,0.084546,-0.023116,-0.116055,-0.193952,-0.256775,-0.308699,-0.351312,-0.386965,-0.416097,-0.440433,-0.464746,-0.488856,-0.520188,-0.559245,-0.597521,-0.634285,-0.669086,-0.701162,-0.721968,-0.729949,-0.721951,-0.702572,-0.66962,-0.625562,-0.572707,-0.517008,-0.455067,-0.388608,-0.327428,-0.275351,-0.234136,-0.203849,-0.181869,-0.160399,-0.139442,-0.115282,-0.098156,-0.087909,-0.084221,-0.085117,-0.08579,-0.086762,-0.077693,-0.062965,-0.047394,-0.020968,0.011874,0.051441,0.094051,0.137835,0.17936,0.221592,0.260583,0.284436,0.29211,0.286155,0.277512,0.270208,0.267328,0.264615,0.258373,0.245723,0.224001,0.186338,0.134871,0.068708,0.001087,-0.060948,-0.110445,-0.14758,-0.171664,-0.182065,-0.188083,-0.185681,-0.1709,-0.158435,-0.146352,-0.13539,-0.135387,-0.148361,-0.176952,-0.217966,-0.271101,-0.325362,-0.378292,-0.429146,-0.482312,-0.538153,-0.597366,-0.656824,-0.709573,-0.751457,-0.777235,-0.788027,-0.78603,-0.769435,-0.741064,-0.703847,-0.66443,-0.622987,-0.581724,-0.547557,-0.517696,-0.487543,-0.457268,-0.422373,-0.380982,-0.333213,-0.275185,-0.204257,-0.117683,-0.017004,0.097188,0.223896,7
0.203583,0.064881,-0.064524,-0.183264,-0.291734,-0.388818,-0.473814,-0.546552,-0.606773,-0.654865,-0.691106,-0.714106,-0.723687,-0.720259,-0.705364,-0.682666,-0.660472,-0.637455,-0.612168,-0.579277,-0.542696,-0.50498,-0.466381,-0.427618,-0.388998,-0.350557,-0.31374,-0.280081,-0.241352,-0.197398,-0.147158,-0.091632,-0.032013,0.030449,0.093849,0.148038,0.190781,0.221099,0.238864,0.244076,0.236709,0.217522,0.193111,0.166393,0.140439,0.10752,0.065743,0.022882,-0.011817,-0.043773,-0.066574,-0.077879,-0.078038,-0.067672,-0.046216,-0.017836,0.008712,0.035222,0.052571,0.058294,0.053688,0.046729,0.03787,0.026499,0.011165,-0.002808,-0.009386,-0.006281,0.001639,0.013916,0.027292,0.04046,0.047266,0.044914,0.03204,0.017176,0.004966,-0.010919,-0.034614,-0.065749,-0.106685,-0.156876,-0.215543,-0.281108,-0.35364,-0.428489,-0.49462,-0.553276,-0.603186,-0.644339,-0.67851,-0.713257,-0.747983,-0.781694,-0.811108,-0.83203,-0.848785,-0.861955,-0.868857,-0.874384,-0.873226,-0.859831,-0.834623,-0.797669,-0.748809,-0.688446,-0.617011,-0.534711,-0.441652,-0.338628,-0.22641,-0.105387,0.023839,0.160378,0.301975,3
0.21515,0.092711,-0.016588,-0.112513,-0.194118,-0.261067,-0.317127,-0.362555,-0.401888,-0.434969,-0.463393,-0.492104,-0.523575,-0.558329,-0.594664,-0.630142,-0.663927,-0.69556,-0.721844,-0.736041,-0.737356,-0.723732,-0.699244,-0.663724,-0.618998,-0.567817,-0.515205,-0.454546,-0.391397,-0.333927,-0.285579,-0.247382,-0.219252,-0.194411,-0.169667,-0.145201,-0.124899,-0.115386,-0.111852,-0.114552,-0.121776,-0.128792,-0.127914,-0.11802,-0.103892,-0.085953,-0.058137,-0.024992,0.012899,0.052771,0.093843,0.134217,0.177148,0.208244,0.224308,0.225758,0.222877,0.217339,0.213402,0.212079,0.208195,0.200087,0.186164,0.159785,0.120255,0.065637,0.004181,-0.056554,-0.111082,-0.153438,-0.183168,-0.199862,-0.210996,-0.216887,-0.213404,-0.200727,-0.187887,-0.174284,-0.162901,-0.160613,-0.169918,-0.194397,-0.232576,-0.274224,-0.315546,-0.356249,-0.405473,-0.460645,-0.517099,-0.573448,-0.628811,-0.675953,-0.712182,-0.732986,-0.741546,-0.735762,-0.716081,-0.682398,-0.643701,-0.602902,-0.560321,-0.518871,-0.484233,-0.453128,-0.421437,-0.389245,-0.354314,-0.313134,-0.26566,-0.209936,-0.143022,-0.061394,0.034206,0.14407,0.265789,7
0.073895,-0.045657,-0.163571,-0.27776,-0.386961,-0.486365,-0.578302,-0.660332,-0.731461,-0.791389,-0.839827,-0.876403,-0.900982,-0.913331,-0.913118,-0.900573,-0.877755,-0.845333,-0.807007,-0.760286,-0.710108,-0.659279,-0.608636,-0.558912,-0.510411,-0.463761,-0.419815,-0.381423,-0.349425,-0.325673,-0.305059,-0.283193,-0.255578,-0.219169,-0.175197,-0.128396,-0.076441,-0.021811,0.034524,0.091094,0.145882,0.201636,0.25819,0.315266,0.368872,0.410288,0.44152,0.461834,0.47192,0.473932,0.472273,0.469145,0.463936,0.457147,0.44801,0.436438,0.423656,0.415537,0.411701,0.413017,0.418901,0.428787,0.439028,0.446582,0.451755,0.454724,0.455716,0.454244,0.450622,0.436994,0.416404,0.384831,0.342145,0.286998,0.222935,0.158938,0.095263,0.032578,-0.029254,-0.090011,-0.148547,-0.203381,-0.253433,-0.294825,-0.327383,-0.350746,-0.366888,-0.389619,-0.418188,-0.45287,-0.490859,-0.530127,-0.570725,-0.611719,-0.652558,-0.693103,-0.731938,-0.768676,-0.805199,-0.833984,-0.852886,-0.8609,-0.857921,-0.842516,-0.814618,-0.774201,-0.721555,-0.657293,-0.581269,-0.494422,-0.397,-0.290942,-0.176874,-0.05892,0.061357,1
-0.000501,-0.13042,-0.253859,-0.363999,-0.459555,-0.540188,-0.608582,-0.664929,-0.717142,-0.761363,-0.791644,-0.807852,-0.816685,-0.815005,-0.808887,-0.800405,-0.783151,-0.753566,-0.711887,-0.658376,-0.603003,-0.547953,-0.493534,-0.43227,-0.366861,-0.30597,-0.254043,-0.214914,-0.189097,-0.168704,-0.149621,-0.131614,-0.114619,-0.100285,-0.088435,-0.077233,-0.063859,-0.046982,-0.022754,-0.000826,0.020169,0.041599,0.070915,0.103349,0.140137,0.182242,0.229454,0.268429,0.295198,0.309475,0.319682,0.327784,0.333706,0.329767,0.318052,0.304989,0.290956,0.276759,0.263512,0.25236,0.249252,0.253391,0.265622,0.28045,0.298575,0.318164,0.334654,0.34112,0.345564,0.358186,0.366119,0.362238,0.345707,0.317616,0.278467,0.22737,0.161961,0.100225,0.039015,-0.021355,-0.07475,-0.120747,-0.162956,-0.202806,-0.241268,-0.277445,-0.307546,-0.328424,-0.341744,-0.350565,-0.371866,-0.400319,-0.432458,-0.466802,-0.503981,-0.543352,-0.580798,-0.607726,-0.630518,-0.653335,-0.671473,-0.684662,-0.693283,-0.693197,-0.683866,-0.665309,-0.634874,-0.597818,-0.546348,-0.479245,-0.402488,-0.316421,-0.217595,-0.105244,0.018121,2
0.074681,-0.049802,-0.162369,-0.261473,-0.346688,-0.417688,-0.474795,-0.520969,-0.558472,-0.586406,-0.605992,-0.620663,-0.633817,-0.646449,-0.658104,-0.668433,-0.676914,-0.683163,-0.686671,-0.687193,-0.682012,-0.664683,-0.632718,-0.586365,-0.529754,-0.463596,-0.391672,-0.315513,-0.239526,-0.169165,-0.104904,-0.047118,0.003965,0.048434,0.085062,0.10955,0.120072,0.119614,0.108713,0.089129,0.060362,0.037922,0.015226,0.000383,-0.009129,-0.018582,-0.017748,-0.014856,-0.001693,0.02158,0.05314,0.085497,0.115906,0.140066,0.155533,0.163139,0.164943,0.162026,0.157477,0.154035,0.147219,0.135582,0.117398,0.090577,0.058071,0.027685,-0.000492,-0.026359,-0.040892,-0.045547,-0.038307,-0.030848,-0.013411,0.006191,0.027715,0.052997,0.069769,0.085678,0.089803,0.080408,0.056538,0.01948,-0.029854,-0.087168,-0.148332,-0.213988,-0.283184,-0.355562,-0.430645,-0.505222,-0.574193,-0.635407,-0.68336,-0.716943,-0.738187,-0.750784,-0.752594,-0.743664,-0.731486,-0.717176,-0.702094,-0.686518,-0.670278,-0.653315,-0.632331,-0.603993,-0.566301,-0.519088,-0.460029,-0.387731,-0.302239,-0.203752,-0.092955,0.029511,0.160958,6
0.223059,0.099314,-0.010848,-0.106874,-0.188366,-0.254649,-0.309217,-0.353986,-0.391768,-0.422875,-0.448467,-0.473297,-0.498021,-0.529441,-0.567427,-0.60486,-0.640906,-0.675149,-0.707318,-0.732382,-0.744751,-0.742826,-0.725605,-0.698283,-0.659512,-0.610916,-0.558448,-0.4993,-0.435061,-0.372892,-0.319948,-0.277223,-0.245551,-0.22414,-0.207369,-0.191467,-0.172642,-0.152495,-0.137729,-0.129629,-0.126918,-0.12483,-0.122536,-0.120183,-0.10995,-0.090352,-0.065852,-0.041449,-0.007284,0.027823,0.057515,0.087522,0.115375,0.144998,0.172072,0.194086,0.201097,0.195087,0.18228,0.174949,0.175519,0.178326,0.178828,0.173773,0.156639,0.123091,0.07625,0.016705,-0.04387,-0.102989,-0.153001,-0.190238,-0.21491,-0.226623,-0.232713,-0.234715,-0.22869,-0.211202,-0.196638,-0.182951,-0.170967,-0.169711,-0.18259,-0.210662,-0.253521,-0.308031,-0.362728,-0.415753,-0.465036,-0.516717,-0.577813,-0.638058,-0.690401,-0.728564,-0.751242,-0.758319,-0.753035,-0.732537,-0.698217,-0.650922,-0.598575,-0.546367,-0.500316,-0.456939,-0.412921,-0.368771,-0.324543,-0.279,-0.228028,-0.170786,-0.105424,-0.030014,0.059831,0.164172,0.281611,7
-0.088186,-0.21495,-0.333976,-0.442622,-0.536164,-0.614016,-0.678142,-0.729463,-0.77136,-0.810525,-0.837129,-0.849937,-0.849022,-0.844548,-0.832911,-0.816595,-0.793403,-0.757775,-0.709312,-0.649944,-0.581737,-0.516062,-0.452443,-0.383816,-0.311385,-0.242957,-0.183343,-0.135325,-0.099019,-0.073903,-0.051036,-0.029103,-0.008351,0.01635,0.039902,0.063382,0.089867,0.117362,0.144392,0.174808,0.204458,0.233968,0.266121,0.306763,0.348927,0.387863,0.416065,0.431772,0.434996,0.425695,0.406156,0.38959,0.371958,0.345335,0.308941,0.271329,0.243654,0.226453,0.218597,0.219677,0.229915,0.251675,0.283623,0.313635,0.334702,0.355139,0.37468,0.390972,0.399742,0.402304,0.393582,0.374284,0.342722,0.297264,0.241553,0.180617,0.121264,0.063738,0.013471,-0.02951,-0.069106,-0.110272,-0.148594,-0.183579,-0.21355,-0.233561,-0.25329,-0.274846,-0.306089,-0.348281,-0.395101,-0.448943,-0.507077,-0.565274,-0.614916,-0.662618,-0.708653,-0.74972,-0.778859,-0.796718,-0.808348,-0.817561,-0.816981,-0.803641,-0.783575,-0.755288,-0.714608,-0.661877,-0.600379,-0.529664,-0.446321,-0.34783,-0.235465,-0.110253,0.021582,2
0.038723,-0.085631,-0.205487,-0.316606,-0.419389,-0.512144,-0.594294,-0.665286,-0.724647,-0.772157,-0.807381,-0.829832,-0.839709,-0.83881,-0.826941,-0.804428,-0.770887,-0.736831,-0.701667,-0.664468,-0.62549,-0.586206,-0.546734,-0.507734,-0.469806,-0.433156,-0.401542,-0.377167,-0.359283,-0.339879,-0.311429,-0.273989,-0.22854,-0.179211,-0.1259,-0.070018,-0.012277,0.046733,0.106631,0.167302,0.228267,0.289237,0.344375,0.388607,0.421835,0.444997,0.456797,0.463695,0.468676,0.471529,0.472537,0.47136,0.467772,0.461718,0.452866,0.446644,0.4449,0.447651,0.454296,0.464177,0.471502,0.476127,0.478638,0.478694,0.476819,0.473224,0.467252,0.453891,0.430187,0.395798,0.351472,0.294658,0.231843,0.169368,0.107836,0.046917,-0.013033,-0.072364,-0.129959,-0.185163,-0.235092,-0.280048,-0.316127,-0.343549,-0.361773,-0.377095,-0.399101,-0.427696,-0.462495,-0.501742,-0.543684,-0.587059,-0.631982,-0.677717,-0.723226,-0.768363,-0.811257,-0.84706,-0.87541,-0.895,-0.904629,-0.901929,-0.887261,-0.860218,-0.821493,-0.771237,-0.709323,-0.636088,-0.552079,-0.457967,-0.356716,-0.247879,-0.13534,-0.020437,0.09575,1
0.016488,-0.102577,-0.217144,-0.325906,-0.425429,-0.517897,-0.599378,-0.669063,-0.726949,-0.772161,-0.803841,-0.82212,-0.826837,-0.819856,-0.802305,-0.772869,-0.736868,-0.694178,-0.649513,-0.603342,-0.557258,-0.510928,-0.465247,-0.420497,-0.378372,-0.339475,-0.307336,-0.282082,-0.264908,-0.250046,-0.230586,-0.202283,-0.165857,-0.122883,-0.076648,-0.024586,0.029195,0.083521,0.1357,0.182148,0.224043,0.265283,0.303928,0.343373,0.381946,0.412007,0.431715,0.443568,0.453343,0.461429,0.46764,0.472107,0.474631,0.47573,0.475,0.471142,0.464242,0.457605,0.454362,0.454981,0.456131,0.453373,0.44773,0.439183,0.428298,0.415138,0.399466,0.381964,0.36288,0.340019,0.309819,0.26929,0.218765,0.156594,0.086293,0.013924,-0.056484,-0.125737,-0.192388,-0.257036,-0.318639,-0.376053,-0.429085,-0.476383,-0.514596,-0.543044,-0.561848,-0.579249,-0.603821,-0.633668,-0.663771,-0.693819,-0.724024,-0.753633,-0.782667,-0.809635,-0.834246,-0.857473,-0.879737,-0.892929,-0.894922,-0.886542,-0.866406,-0.834761,-0.792167,-0.738195,-0.673448,-0.598056,-0.512695,-0.416937,-0.311658,-0.198011,-0.07645,0.049657,0.173754,1
0.017433,-0.038524,-0.076911,-0.098277,-0.104794,-0.099632,-0.089722,-0.079144,-0.068763,-0.058031,-0.047121,-0.035861,-0.035311,-0.039322,-0.043956,-0.04878,-0.054278,-0.06114,-0.07027,-0.082621,-0.099866,-0.116925,-0.131753,-0.142677,-0.150431,-0.1547,-0.155807,-0.154215,-0.149824,-0.144049,-0.14154,-0.149223,-0.170249,-0.204664,-0.249784,-0.302954,-0.358269,-0.402278,-0.429692,-0.441773,-0.453509,-0.465445,-0.476829,-0.479001,-0.465562,-0.442711,-0.419186,-0.385261,-0.339618,-0.277798,-0.199591,-0.123321,-0.063028,-0.013347,0.032419,0.073743,0.107476,0.127054,0.128473,0.111934,0.082227,0.045918,0.006276,-0.036449,-0.083168,-0.132402,-0.182041,-0.235544,-0.288524,-0.340299,-0.375872,-0.394296,-0.396238,-0.39059,-0.383692,-0.369189,-0.338792,-0.301919,-0.260457,-0.218914,-0.179438,-0.146795,-0.110154,-0.07896,-0.064088,-0.064912,-0.078057,-0.096837,-0.116917,-0.137207,-0.157362,-0.176599,-0.192984,-0.19861,-0.193276,-0.177375,-0.151364,-0.119825,-0.091273,-0.066315,-0.042988,-0.021044,-0.008503,-0.003735,0.000711,0.004538,0.008512,0.012254,0.015624,0.01846,0.022867,0.039124,0.067049,0.108343,0.164265,4
-0.012244,-0.140492,-0.262999,-0.379292,-0.484318,-0.574115,-0.648751,-0.709932,-0.759075,-0.798824,-0.837363,-0.861852,-0.870257,-0.871888,-0.875509,-0.870528,-0.854117,-0.826504,-0.7893,-0.741357,-0.681823,-0.609716,-0.537954,-0.469133,-0.403165,-0.330243,-0.257392,-0.196018,-0.147919,-0.114708,-0.085011,-0.057716,-0.033115,-0.010595,0.005397,0.016118,0.025017,0.030043,0.03771,0.050103,0.07445,0.092553,0.106271,0.120298,0.144455,0.170468,0.200714,0.236421,0.275853,0.305925,0.323283,0.328037,0.330754,0.332432,0.331419,0.31635,0.292392,0.267129,0.241417,0.214627,0.19383,0.18132,0.177796,0.182845,0.197265,0.215012,0.235031,0.253544,0.262834,0.270404,0.275213,0.285472,0.28804,0.28032,0.259878,0.228038,0.184332,0.135438,0.080378,0.024532,-0.029714,-0.081562,-0.129249,-0.174734,-0.215336,-0.253122,-0.288668,-0.320912,-0.347478,-0.363206,-0.376238,-0.393421,-0.421344,-0.451191,-0.483606,-0.516348,-0.549105,-0.574224,-0.590107,-0.604035,-0.614952,-0.626042,-0.633681,-0.632675,-0.620369,-0.599561,-0.570012,-0.537592,-0.499219,-0.446496,-0.378906,-0.29729,-0.20306,-0.09436,0.022502,2
0.076528,-0.03791,-0.147236,-0.252508,-0.353605,-0.45154,-0.543886,-0.631849,-0.714639,-0.786376,-0.84658,-0.894856,-0.930868,-0.954362,-0.965158,-0.963067,-0.948757,-0.923072,-0.887131,-0.844917,-0.793825,-0.737511,-0.680133,-0.622533,-0.565201,-0.509072,-0.454653,-0.402726,-0.354956,-0.312804,-0.277161,-0.249021,-0.221128,-0.190883,-0.152452,-0.106453,-0.054922,0.000312,0.058682,0.1186,0.179539,0.238556,0.292283,0.346189,0.400103,0.450957,0.489636,0.516938,0.53346,0.538606,0.535067,0.526199,0.515189,0.502227,0.487214,0.469876,0.453184,0.440902,0.433633,0.431516,0.434062,0.441246,0.452986,0.467993,0.480585,0.490974,0.499249,0.505216,0.505251,0.494773,0.473188,0.443578,0.406785,0.357887,0.296537,0.22635,0.156824,0.088441,0.021273,-0.044012,-0.107444,-0.167975,-0.221513,-0.266469,-0.302867,-0.33011,-0.354885,-0.386632,-0.423544,-0.465085,-0.508398,-0.552995,-0.598436,-0.644257,-0.689731,-0.73351,-0.775683,-0.816067,-0.853562,-0.882401,-0.900045,-0.907093,-0.901325,-0.883617,-0.853477,-0.811693,-0.758008,-0.692932,-0.616543,-0.52948,-0.432314,-0.325699,-0.213546,-0.09816,0.018228,1
-0.11113,-0.200813,-0.278029,-0.346899,-0.407836,-0.456073,-0.492544,-0.518074,-0.542125,-0.562241,-0.585265,-0.612589,-0.636155,-0.658703,-0.676908,-0.691076,-0.702524,-0.712379,-0.721264,-0.728844,-0.735326,-0.738731,-0.738266,-0.733409,-0.723554,-0.708802,-0.687177,-0.655786,-0.61479,-0.572063,-0.528876,-0.485384,-0.441729,-0.397887,-0.353886,-0.309906,-0.26607,-0.227674,-0.189055,-0.149781,-0.102844,-0.047578,0.008572,0.07222,0.144414,0.225949,0.317656,0.409395,0.500127,0.588689,0.675207,0.758771,0.838441,0.913661,0.983427,1.047913,1.109544,1.163972,1.20651,1.237058,1.25542,1.261571,1.255292,1.236812,1.206198,1.163578,1.108055,1.04959,0.987374,0.920351,0.847522,0.769932,0.688404,0.603251,0.514988,0.423468,0.328852,0.240508,0.16024,0.087566,0.019145,-0.043011,-0.098899,-0.153724,-0.205365,-0.257573,-0.314776,-0.375982,-0.438008,-0.500629,-0.563522,-0.62497,-0.678243,-0.720799,-0.752088,-0.771792,-0.778314,-0.776134,-0.766493,-0.751849,-0.73128,-0.705157,-0.675133,-0.641346,-0.604961,-0.57057,-0.54176,-0.516888,-0.494967,-0.475283,-0.450823,-0.419721,-0.381963,-0.332489,-0.275087,5
0.082601,0.027387,-0.010846,-0.032555,-0.04148,-0.038482,-0.032305,-0.02576,-0.018905,-0.011745,-0.004341,0.003082,-0.001383,-0.007889,-0.015122,-0.022631,-0.030906,-0.040725,-0.052905,-0.068805,-0.090275,-0.110253,-0.126886,-0.140029,-0.149126,-0.154872,-0.157051,-0.156274,-0.152443,-0.15023,-0.156694,-0.176437,-0.209281,-0.254684,-0.30891,-0.370875,-0.42505,-0.462107,-0.482537,-0.490309,-0.498226,-0.506399,-0.514491,-0.517562,-0.508745,-0.485462,-0.455998,-0.425417,-0.384036,-0.329257,-0.258498,-0.186821,-0.115863,-0.059905,-0.022866,-0.001753,0.014796,0.026965,0.033142,0.033748,0.027668,0.018335,0.005282,-0.011462,-0.032284,-0.057422,-0.094102,-0.147429,-0.214367,-0.284938,-0.33814,-0.374211,-0.393306,-0.400164,-0.401838,-0.400955,-0.389313,-0.361502,-0.327663,-0.290552,-0.253533,-0.216961,-0.189639,-0.16125,-0.132423,-0.107832,-0.099161,-0.106014,-0.126826,-0.157224,-0.18881,-0.220065,-0.249911,-0.272181,-0.283214,-0.282326,-0.269224,-0.243431,-0.206879,-0.165104,-0.125927,-0.087449,-0.05456,-0.033177,-0.012833,0.007368,0.027287,0.047252,0.066694,0.085278,0.103493,0.121967,0.149307,0.187949,0.239683,4
-0.201931,-0.280655,-0.347216,-0.400872,-0.441789,-0.474428,-0.502948,-0.530704,-0.554485,-0.582971,-0.61346,-0.638241,-0.658396,-0.673524,-0.685657,-0.695209,-0.703302,-0.710629,-0.717263,-0.722149,-0.723787,-0.721656,-0.715013,-0.70312,-0.686229,-0.662095,-0.629678,-0.589863,-0.549136,-0.507847,-0.466333,-0.424669,-0.382685,-0.340556,-0.298285,-0.256381,-0.2193,-0.181858,-0.14373,-0.096508,-0.0426,0.0132,0.077161,0.150295,0.233498,0.325812,0.417229,0.507255,0.595546,0.681458,0.764001,0.842561,0.91633,0.984478,1.047836,1.109365,1.16272,1.203905,1.232778,1.249349,1.253276,1.244889,1.223879,1.19064,1.144569,1.086669,1.026357,0.963915,0.895802,0.822456,0.744107,0.662106,0.576589,0.487824,0.396069,0.30191,0.216398,0.139341,0.07025,0.007342,-0.051636,-0.102103,-0.150414,-0.195666,-0.241075,-0.292956,-0.347049,-0.402242,-0.458149,-0.514507,-0.570892,-0.624619,-0.669078,-0.702509,-0.723883,-0.733211,-0.734204,-0.72922,-0.718618,-0.703442,-0.683689,-0.659799,-0.632215,-0.601715,-0.56843,-0.5335,-0.503162,-0.476982,-0.453994,-0.432203,-0.408686,-0.383986,-0.348194,-0.302189,-0.24647,5
-0.231485,-0.30494,-0.365401,-0.412934,-0.447776,-0.474596,-0.499433,-0.523627,-0.544957,-0.57081,-0.601849,-0.62801,-0.648845,-0.664802,-0.676602,-0.684339,-0.689202,-0.691473,-0.692038,-0.691166,-0.687788,-0.680812,-0.668662,-0.651435,-0.628064,-0.595673,-0.551349,-0.504156,-0.457052,-0.410292,-0.363516,-0.317648,-0.272003,-0.226714,-0.181823,-0.141514,-0.101559,-0.058142,-0.013599,0.039029,0.099999,0.161486,0.229901,0.306768,0.39247,0.47704,0.559221,0.639295,0.717662,0.794247,0.868276,0.93855,1.003351,1.063466,1.12261,1.173948,1.21249,1.239343,1.254235,1.25705,1.247561,1.22666,1.193796,1.148973,1.094743,1.036585,0.975808,0.909484,0.838522,0.763313,0.685679,0.605296,0.522577,0.436514,0.346793,0.263186,0.187439,0.115466,0.049011,-0.009833,-0.067236,-0.120147,-0.172317,-0.225274,-0.284408,-0.345386,-0.407007,-0.469134,-0.530468,-0.58131,-0.631336,-0.678941,-0.717475,-0.745352,-0.764272,-0.775676,-0.78225,-0.78342,-0.77992,-0.771212,-0.75929,-0.743127,-0.723465,-0.699145,-0.670558,-0.639795,-0.612906,-0.586486,-0.561913,-0.540605,-0.509068,-0.470103,-0.426882,-0.37095,-0.303563,5
0.044664,-0.018554,-0.064541,-0.093375,-0.107192,-0.107925,-0.100145,-0.092078,-0.08391,-0.075629,-0.067239,-0.058722,-0.057936,-0.063753,-0.069539,-0.076196,-0.083921,-0.093133,-0.104362,-0.118417,-0.135787,-0.151869,-0.165089,-0.173686,-0.177567,-0.177113,-0.172617,-0.164306,-0.152939,-0.141741,-0.138349,-0.148214,-0.172392,-0.210542,-0.260217,-0.321138,-0.381861,-0.428639,-0.458623,-0.472306,-0.472505,-0.473071,-0.473922,-0.474807,-0.473315,-0.457986,-0.430222,-0.396183,-0.360847,-0.314436,-0.254217,-0.183637,-0.11239,-0.04403,0.006426,0.037602,0.053452,0.063502,0.068152,0.067339,0.061623,0.051901,0.038271,0.020056,-0.002984,-0.029083,-0.065208,-0.113915,-0.17666,-0.242241,-0.304799,-0.350211,-0.378497,-0.390021,-0.387351,-0.381783,-0.371938,-0.35171,-0.316206,-0.275348,-0.23229,-0.190826,-0.161493,-0.144484,-0.129928,-0.116421,-0.107785,-0.113429,-0.133031,-0.163144,-0.196604,-0.228769,-0.257925,-0.281314,-0.292801,-0.29139,-0.276219,-0.249601,-0.211779,-0.173343,-0.136721,-0.101038,-0.070654,-0.051309,-0.033072,-0.01491,0.002842,0.021044,0.039141,0.056872,0.074602,0.09354,0.12383,0.166562,0.223672,4
0.090655,-0.035574,-0.152566,-0.259571,-0.355527,-0.441931,-0.524644,-0.6036,-0.679303,-0.750628,-0.814369,-0.870327,-0.921412,-0.965394,-0.998513,-1.020828,-1.035104,-1.046503,-1.048434,-1.043211,-1.028431,-1.006681,-0.973295,-0.929669,-0.876037,-0.813495,-0.744254,-0.673267,-0.604626,-0.538884,-0.477085,-0.422689,-0.37532,-0.33511,-0.302859,-0.276892,-0.251208,-0.225135,-0.197801,-0.166245,-0.130033,-0.089432,-0.042792,0.008993,0.062325,0.116582,0.16999,0.218697,0.261023,0.294718,0.321247,0.351764,0.383859,0.418202,0.453238,0.486169,0.51066,0.53107,0.550231,0.567635,0.58291,0.595656,0.60612,0.613581,0.617342,0.617475,0.613797,0.610193,0.609947,0.609424,0.605388,0.59827,0.588492,0.575935,0.559635,0.534495,0.500046,0.460095,0.4148,0.366431,0.313689,0.249745,0.174108,0.087982,-0.007614,-0.107833,-0.204095,-0.295168,-0.380704,-0.456559,-0.522535,-0.581182,-0.636982,-0.683704,-0.719607,-0.743423,-0.755027,-0.759158,-0.759401,-0.75591,-0.749044,-0.738965,-0.726324,-0.711231,-0.692836,-0.666092,-0.62906,-0.581717,-0.52272,-0.452219,-0.370521,-0.278395,-0.175726,-0.063044,0.057589,1
