@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute target {1,2}

@data
-2.276071,-2.256808,-2.296841,-2.232641,-2.327278,-2.190775,-2.391646,-2.083001,-2.671977,-0.123883,2.547279,1.780074,2.282464,1.884779,2.262479,1.722523,-1.915998,-2.4445,-2.123428,-2.425309,-2.118147,-2.460282,-2.032375,-2.675942,-0.461754,1.996652,1.531176,1.781198,1.624996,1.749602,1.656416,1.726888,1.667613,1.710024,1.677207,1.701802,1.680744,1.705838,1.688095,1.706217,1.689679,1.702473,1.678104,1.693654,1.6808,1.691764,1.682456,1.68966,1.682141,1.695234,1.683768,1.689525,1.686486,1.693027,1.683344,1.692917,1.689808,1.704562,1.67946,1.735837,1.49897,-2.070295,-2.312398,-2.254694,-2.280198,-2.265911,-2.274976,-2.268782,-2.273215,-2.269952,-2.272387,-2.270569,-2.271904,-2.270965,-2.271564,-2.271272,2
1.615668,1.746683,1.6894,1.74205,1.676224,1.771188,1.63323,1.822747,1.37733,0.076865,0.674173,0.777612,0.839606,1.047936,1.703897,1.725221,1.653393,1.812534,1.582411,1.995224,-0.046951,-2.654779,-2.233718,-2.642004,-2.421468,-2.686288,-2.519317,-2.72004,-2.565923,-2.740146,-2.618474,-2.742018,-2.622136,-2.737565,-2.637365,-2.784439,-2.659112,-2.784462,-2.656078,-2.791532,-2.571482,-2.467439,-2.136845,-2.133642,-1.963293,-2.127791,-1.934892,-2.173567,-1.852652,-2.370856,0.450654,2.008416,1.542279,1.794418,1.622347,1.749385,1.648788,1.729696,1.662865,1.719168,1.671177,1.712498,1.676507,1.708029,1.680292,1.704947,1.682932,1.702643,1.684761,1.701161,1.685931,1.70094,1.686575,1.702204,1.682156,1.72211,1
-2.460728,-2.486942,-2.433141,-2.517548,-2.397205,-2.562537,-2.336335,-2.653811,-2.1771,-3.03289,0.443752,4.006456,3.061608,3.635368,3.207017,3.588348,3.008735,-2.041289,-2.611925,-2.375222,-2.53394,-2.418639,-2.499165,-2.455757,-2.455081,-2.49732,-0.231146,1.301356,0.998726,1.246529,1.092541,1.260903,1.149066,1.271949,1.187207,1.290543,1.23419,1.313858,1.262097,1.324698,1.284298,1.335284,1.293884,1.332913,1.319536,1.34484,1.335724,1.345841,1.348381,1.345142,1.3554,1.340863,1.362941,1.326095,1.338042,1.15244,1.088683,0.913744,0.894337,0.804374,0.89665,0.78427,0.92013,0.744109,0.973605,0.663345,1.193222,-0.797088,-2.776478,-2.309057,-2.566316,-2.400341,-2.512883,-2.437261,-2.484234,-2.461664,2
-2.092174,-2.118364,-2.064922,-2.147894,-2.031747,-2.19241,-1.977213,-2.264808,-1.853015,-2.54155,-0.035499,2.510801,2.036866,2.20844,2.213001,2.02914,2.536859,0.091841,-2.559925,-1.849408,-2.257203,-1.998386,-2.14922,-2.1054,-2.013995,-2.374181,-0.269484,2.268339,1.493646,2.015914,1.614438,1.964581,1.66663,1.936729,1.69269,1.904145,1.709468,1.895545,1.724262,1.890712,1.727483,1.875515,1.743368,1.866819,1.740432,1.86169,1.749015,1.858704,1.762719,1.849968,1.75829,1.839809,1.761188,1.841309,1.769284,1.835472,1.776357,1.824006,1.805055,1.661362,-1.849089,-2.13144,-2.09759,-2.095267,-2.115688,-2.11524,-2.145666,-2.14334,-2.172906,-2.172875,-2.1993,-2.202948,-2.225325,-2.233306,-2.251069,-2.264046,2
-2.326401,-2.316313,-2.3344,-2.304889,-2.347089,-2.291007,-2.372361,-2.264687,-2.413526,-2.185979,-2.574822,-0.100624,1.646088,0.282875,0.137798,-0.383674,-0.316028,-0.720882,-2.14034,-2.425072,-2.233822,-2.411429,-2.22716,-2.435163,-2.179872,-2.571634,-1.081095,1.448642,1.794422,1.956688,1.975852,1.997084,1.940101,1.935283,1.899575,1.883195,1.876469,1.878091,1.865185,1.859684,1.848553,1.839855,1.831884,1.81674,1.819812,1.819372,1.819364,1.816014,1.827865,1.821826,1.837408,1.843082,1.848754,1.884245,1.928693,1.951223,1.938646,1.919288,1.896848,1.881524,1.858111,1.860386,1.813603,1.867673,1.61357,-2.117504,-2.364295,-2.308169,-2.33224,-2.328558,-2.343784,-2.347718,-2.358634,-2.36532,-2.374246,-2.382635,2
2.199391,2.173215,2.167126,2.219049,2.153407,2.238666,2.136716,2.269411,2.055115,2.451265,1.051176,0.521247,1.438251,1.26872,1.517436,1.428668,1.586162,2.142301,2.181212,2.182302,2.152552,2.212127,2.113827,2.240602,2.040038,2.417315,0.824963,-1.926807,-1.675245,-1.952513,-1.836526,-2.008093,-1.935249,-2.031675,-1.985923,-2.074127,-2.044532,-2.082077,-2.050405,-2.075299,-2.057575,-2.066864,-2.080692,-2.107732,-2.103653,-2.099588,-2.110466,-2.092994,-2.117367,-2.084738,-2.140249,-2.126814,-2.147717,-2.068552,-2.035491,-1.76317,-1.717557,-1.588333,-1.698637,-1.564716,-1.726694,-1.526279,-1.785224,-1.422567,-2.030807,0.28936,2.556738,2.015118,2.324784,2.118199,2.265637,2.157748,2.236346,2.181184,2.216359,2.199216,2
-2.093564,-2.096833,-2.089976,-2.101188,-2.084028,-2.110611,-2.065714,-2.15993,-1.793761,3.494509,3.867797,3.758139,3.830127,3.755839,3.87241,3.438405,-1.797623,-2.162773,-2.059849,-2.118655,-2.074436,-2.110669,-2.088657,-2.00863,0.764017,1.221933,1.145794,1.198331,1.210666,1.23649,1.255611,1.271555,1.299858,1.29214,1.328298,1.315807,1.35401,1.336041,1.38178,1.360034,1.416866,1.382139,1.420198,1.37674,1.42394,1.374238,1.434297,1.362731,1.434761,1.258669,1.109816,0.977886,1.075417,0.959261,1.089747,0.924357,1.127288,0.828461,1.317577,-0.552969,-2.396314,-1.935376,-2.199217,-2.017909,-2.153234,-2.04755,-2.1323,-2.063311,-2.119844,-2.073546,-2.111156,-2.081135,-2.104355,-2.087376,-2.098497,-2.092994,2
1.000862,0.93153,1.073749,0.850915,1.16773,0.734997,1.319895,0.528063,1.713083,-0.187319,3.879646,9.759747,-2.935011,0.041644,-1.901573,-0.453554,-1.651207,-0.481335,0.461289,1.446343,0.61969,1.383116,0.599897,1.378027,0.536359,1.450285,0.375937,3.055532,0.531292,-1.398819,-0.943106,-1.098078,-1.012333,-0.998017,-1.024198,-0.923021,-1.031724,-0.935118,-1.042643,-0.946537,-1.049722,-0.974972,-1.080983,-0.967307,-1.055104,-0.964082,-1.056177,-0.963707,-1.056142,-0.964083,-1.055302,-0.966114,-1.041841,-0.962019,-1.065585,-0.975354,-1.084802,-0.986862,-1.091182,-0.943461,-1.050261,-0.939289,-1.136819,-0.885417,-1.210802,0.012508,1.122094,0.869866,1.001742,0.919148,0.974961,0.935992,0.963292,0.944716,0.956299,0.95073,2
-2.379899,-2.381005,-2.378787,-2.382137,-2.377581,-2.383703,-2.378458,-2.384848,-2.375048,-2.404174,-2.240155,1.363877,1.223883,0.204856,0.051388,-0.434089,-0.237401,-1.472957,-2.532105,-2.310266,-2.41782,-2.361567,-2.383345,-2.39556,-2.339792,-2.493582,-1.580256,1.221671,1.726147,1.849899,1.874122,1.927878,1.879492,1.885999,1.823837,1.835123,1.791993,1.811202,1.791156,1.806373,1.761861,1.780998,1.752172,1.763329,1.746817,1.755264,1.750113,1.774589,1.766808,1.779239,1.778087,1.787999,1.787479,1.796837,1.837598,1.908216,1.904138,1.904342,1.866493,1.852992,1.834416,1.824065,1.821324,1.791148,1.845776,1.602717,-2.175447,-2.419763,-2.365349,-2.388992,-2.387266,-2.401205,-2.406523,-2.41692,-2.424093,-2.433617,2
-2.637228,-2.656732,-2.62124,-2.67937,-2.595173,-2.712179,-2.550303,-2.780301,-2.429486,-3.067442,-0.421129,2.309146,1.5635,2.038126,1.673761,2.010386,1.518685,-2.31649,-2.773296,-2.549998,-2.724178,-2.573814,-2.706253,-2.600623,-2.56224,1.099533,1.489473,1.443668,1.449863,1.466657,1.430182,1.472625,1.437778,1.47604,1.438062,1.472306,1.429971,1.468126,1.431391,1.467017,1.432157,1.469111,1.442136,1.471327,1.442588,1.471175,1.447398,1.468361,1.445521,1.467628,1.446934,1.47102,1.442789,1.458067,1.433644,1.45053,1.433915,1.45,1.434416,1.44956,1.43509,1.454012,1.43185,1.462268,1.429227,1.493605,1.245107,-2.424901,-2.686032,-2.62391,-2.655718,-2.637278,-2.649074,-2.641403,-2.646083,-2.643854,2
-1.946075,-2.060746,-2.092044,-1.980542,-2.181688,-1.848997,-2.451291,0.871668,2.668153,2.286207,2.345216,2.635965,-0.372174,-2.487634,-1.810582,-2.215789,-1.961866,-2.079999,-2.157688,0.898282,2.39426,1.746538,2.228924,1.816933,2.155763,1.916698,2.136706,1.885116,2.11124,1.896189,2.106789,1.941538,2.128591,1.923518,2.099997,1.8561,1.939958,1.911168,2.089314,2.021602,2.079797,1.949213,2.089436,1.946405,2.063786,1.935208,2.057653,1.926115,2.065019,1.902499,2.066617,-1.481842,-2.181367,-2.002068,-2.082935,-2.017325,-2.022924,-1.989844,-1.976603,-1.95716,-1.935052,-1.921451,-1.895314,-1.884467,-1.85665,-1.84689,-1.818372,-1.808863,-1.780257,-1.77088,-1.74213,-1.733606,-1.7039,-1.697375,-1.661183,-1.678606,1
-2.248526,-2.237633,-2.259782,-2.225582,-2.27325,-2.209642,-2.293846,-2.178589,-2.357846,-1.891389,3.203696,3.731567,3.420704,3.760684,3.30189,4.072612,0.996261,-2.695241,-1.992553,-2.41611,-2.121529,-2.339597,-2.175431,-2.295606,-2.217339,-2.248411,-2.260955,-0.042028,1.403221,1.090005,1.361482,1.192869,1.371652,1.24449,1.383907,1.283161,1.410256,1.328656,1.432144,1.357207,1.449841,1.383175,1.463319,1.401703,1.476609,1.424029,1.488412,1.438633,1.492804,1.442623,1.487394,1.443106,1.473342,1.433264,1.349958,1.050483,0.987632,0.9475,0.971118,0.949032,0.964603,0.952835,0.953211,0.979172,0.803361,-2.094615,-2.270927,-2.239366,-2.246873,-2.246716,-2.244269,-2.247479,-2.244357,-2.246953,-2.24512,-2.246064,2
-3.08609,-3.201021,-3.158807,-3.239851,-3.056756,-1.614755,1.651556,3.305751,3.544871,3.737476,3.589825,3.662449,3.615508,3.631396,3.681457,3.276411,-2.421239,-3.187975,-3.061266,-3.289013,-2.401149,-0.349935,0.625936,0.774529,0.723277,0.76536,0.74379,0.77586,0.739063,0.781406,0.751047,0.770376,0.737199,0.768359,0.754947,0.766399,0.755007,0.771869,0.750382,0.771599,0.752937,0.774374,0.7642,0.765098,0.749135,0.762961,0.756094,0.768485,0.755815,0.759493,0.753654,0.770718,0.764727,0.774265,0.763824,0.764962,0.749149,0.754964,0.756307,0.786659,0.658947,-1.800048,-2.13635,-2.063691,-2.102922,-2.076943,-2.09595,-2.081286,-2.092922,-2.083576,-2.09108,-2.085132,-2.089714,-2.086371,-2.088558,-2.087476,2
-2.327558,-2.322825,-2.329279,-2.317714,-2.333586,-2.317265,-2.338045,-2.320098,-2.238716,1.335396,1.761508,0.761651,0.460147,0.087448,0.035671,-0.299269,-2.186548,-2.374502,-2.28264,-2.359491,-2.29077,-2.360171,-2.30013,-2.269701,0.749404,1.741391,1.805877,1.886556,1.902244,1.899537,1.892236,1.869566,1.87605,1.842367,1.859189,1.833356,1.850627,1.805244,1.819435,1.761029,1.797579,1.769059,1.824951,1.744905,1.818584,1.746156,1.820914,1.767692,1.84002,1.763936,1.931795,1.961709,2.054245,1.89458,2.00559,1.843018,2.020443,1.811223,2.060256,1.708653,2.28255,0.042445,-2.639814,-2.149626,-2.442519,-2.243051,-2.390297,-2.276979,-2.366176,-2.295271,-2.35159,-2.307395,-2.341143,-2.316696,-2.332606,-2.324763,2
-2.364457,-2.371886,-2.35682,-2.379971,-2.347973,-2.39005,-2.335844,-2.405926,-2.31175,-2.455419,-2.092726,1.721146,2.11827,1.877995,2.148153,1.76861,2.4224,-0.167536,-2.813046,-2.118619,-2.539805,-2.230097,-2.482101,-2.258768,-2.494579,-2.090698,1.368941,1.692986,1.55842,1.67847,1.572749,1.666506,1.583566,1.652814,1.582013,1.65017,1.591155,1.651319,1.597086,1.647375,1.596128,1.646685,1.601029,1.645193,1.603945,1.632433,1.602529,1.633849,1.60404,1.629912,1.610377,1.632206,1.603804,1.626606,1.602331,1.624257,1.611333,1.629069,1.613647,1.61998,1.619714,1.609786,1.65837,1.427914,-2.170657,-2.402117,-2.354407,-2.370897,-2.36464,-2.366641,-2.366564,-2.365807,-2.366827,-2.365862,-2.366589,-2.366203,2
1.596053,1.562007,1.632326,1.520847,1.682088,1.456559,1.771607,1.319466,2.013657,0.756328,6.026799,0.793094,-2.2554,-0.882947,-1.941796,-1.106326,-1.620577,1.840406,1.233547,1.966004,1.180683,2.041192,1.054505,2.271092,0.485648,3.630664,5.759067,-2.431397,-0.715747,-1.477617,-0.907362,-1.397722,-1.02366,-1.348948,-1.050756,-1.31165,-1.153173,-1.197098,-1.069011,-1.198415,-1.113041,-1.335726,-1.213856,-1.313012,-1.229748,-1.292654,-1.182067,-1.313033,-1.227391,-1.308278,-1.191635,-1.278184,-1.249058,-1.29021,-1.208882,-1.259449,-1.274215,-1.215646,-1.19217,-1.296106,-1.245737,-1.28709,-1.248851,-1.287516,-1.243129,-1.309001,-1.112882,1.431379,1.638922,1.618047,1.589101,1.585164,1.589837,1.586091,1.588632,1.587355,2
-2.502955,-2.49808,-2.499186,-2.503433,-2.503993,-2.504446,-2.49735,-2.495259,-2.521232,-2.337979,1.549879,1.992634,1.876562,1.946601,1.887583,1.966759,1.693042,-2.269093,-2.547042,-2.478435,-2.510366,-2.490086,-2.508087,-2.48372,-2.542313,-2.295307,1.33428,1.543306,1.522918,1.524574,1.537681,1.517646,1.542655,1.520902,1.553001,1.517747,1.557734,1.519127,1.549062,1.510683,1.554808,1.510348,1.559883,1.510119,1.564741,1.502827,1.560716,1.499097,1.564531,1.494937,1.569124,1.489817,1.57491,1.482988,1.575372,1.467605,1.592391,1.462057,1.608349,1.441894,1.635369,1.403402,1.695258,1.295845,1.951971,-0.497224,-2.879364,-2.303963,-2.622642,-2.412576,-2.561142,-2.453215,-2.53139,-2.476764,-2.511491,-2.494597,2
2.093059,2.082264,2.080408,2.084692,2.101976,2.075651,2.098566,2.013908,2.145165,1.874056,0.189826,0.951759,1.195773,1.231138,1.382984,1.269528,1.751321,2.151402,2.034776,2.06873,2.113767,2.052758,2.1106,2.012549,2.192321,1.853203,2.489209,1.015665,-2.154299,-1.668989,-2.098082,-1.832192,-2.109557,-1.921432,-2.130537,-1.955809,-2.114255,-1.968197,-2.103101,-1.991621,-2.141751,-2.012588,-2.135747,-2.016537,-2.132744,-2.019127,-2.129542,-2.035623,-2.175069,-2.038885,-2.148672,-2.013973,-2.174378,-2.045325,-2.143396,-1.91585,-1.945295,-1.736285,-1.904052,-1.684002,-1.890616,-1.612118,-1.910808,-1.509546,-2.154008,0.198039,2.425014,1.897316,2.168558,2.028734,2.239461,2.216467,2.35855,2.386168,2.486966,2.55168,2
-2.322407,-2.332921,-2.311617,-2.344306,-2.299222,-2.358331,-2.28249,-2.380001,-2.249985,-2.446097,-1.958341,3.15878,3.715047,3.372059,3.752995,3.237311,4.094885,0.598315,-2.885271,-2.025205,-2.523518,-2.182514,-2.428659,-2.255373,-2.353541,-2.38107,-1.597488,1.064008,1.051992,1.261431,1.124241,1.3004,1.179635,1.323564,1.217634,1.347898,1.258053,1.358583,1.282545,1.386471,1.322139,1.406214,1.347667,1.420958,1.363712,1.438453,1.388149,1.444662,1.39378,1.441489,1.395872,1.43924,1.39076,1.42298,1.329986,1.12254,0.937292,0.926494,0.888599,0.909722,0.885651,0.902271,0.88739,0.892103,0.912964,0.738234,-2.171214,-2.35108,-2.317804,-2.326753,-2.325259,-2.324089,-2.326069,-2.324131,-2.325598,-2.324818,2
2.073375,2.085067,2.086752,2.12119,2.096731,2.141118,2.067547,2.161702,1.810125,-0.405671,0.752,0.929906,1.07888,1.086585,1.14867,1.189434,2.048241,2.084793,2.120447,2.06991,2.133967,2.074532,2.093871,2.070074,2.086184,-0.946284,-2.01385,-1.909128,-2.060378,-2.006117,-2.101845,-2.060343,-2.114796,-2.058394,-2.131123,-2.103902,-2.148426,-2.100581,-2.150876,-2.097815,-2.155798,-2.12798,-2.174917,-2.136277,-2.193561,-2.169657,-2.21743,-2.123069,-2.240038,-2.121496,-2.236681,-2.053448,-1.988657,-1.829465,-1.972829,-1.811506,-1.96151,-1.738347,-2.017841,-1.633503,-2.270225,0.138531,2.500985,1.896524,2.238555,2.02203,2.183575,2.058901,2.157183,2.078976,2.141144,2.092328,2.129624,2.102595,2.120191,2.111515,2
-2.268946,-2.293905,-2.242614,-2.323253,-2.207939,-2.366979,-2.148336,-2.456999,-1.989608,-2.832108,0.620191,4.178959,3.228953,3.806677,3.380051,3.743922,3.20593,-1.51041,-2.514821,-2.108955,-2.41308,-2.151219,-2.392023,-2.159737,-2.394961,-2.141927,-2.419052,0.068971,1.32286,1.172404,1.272821,1.254893,1.2964,1.295441,1.323226,1.334381,1.333561,1.350474,1.358437,1.361869,1.372331,1.383617,1.395835,1.392019,1.422725,1.421633,1.442595,1.424205,1.451948,1.424333,1.458514,1.414937,1.464023,1.397812,1.324382,1.040378,0.996722,0.896148,0.998386,0.881921,1.030852,0.854711,1.084301,0.778767,1.301035,-0.664264,-2.587392,-2.113871,-2.378508,-2.202619,-2.327901,-2.236346,-2.302982,-2.256246,-2.286035,-2.271521,2
1.342163,1.345077,1.302124,1.269343,1.343736,1.222667,1.405899,1.130018,1.561655,0.814957,2.548411,3.685345,-2.492222,-0.642585,-1.990067,-0.745187,-2.067314,0.414069,1.231782,1.579215,0.949444,1.703209,0.817155,1.871151,0.481176,2.496858,-0.256692,8.618322,4.605501,-2.798304,-0.349368,-2.016226,-0.823029,-1.736773,-0.951108,-1.53848,-1.006164,-1.401171,-1.01301,-1.361472,-1.085602,-1.444727,-1.150913,-1.417743,-1.171924,-1.400002,-1.187286,-1.386583,-1.19899,-1.376531,-1.207232,-1.370765,-1.207863,-1.408293,-1.31362,-1.401304,-1.293908,-1.329403,-1.337227,-1.43172,-1.261533,-1.208186,-1.272927,-1.203812,-1.24463,-1.105491,1.194367,1.302847,1.301833,1.287992,1.304218,1.289043,1.301878,1.291957,1.298683,1.295291,2
-2.433924,-2.422618,-2.445774,-2.409588,-2.460844,-2.391131,-2.486215,-2.363708,-2.537731,-2.275369,-2.721434,-0.234425,1.710533,0.242521,0.130311,-0.440244,-0.345683,-0.774167,-2.243581,-2.536211,-2.337326,-2.525162,-2.330838,-2.556887,-2.271935,-2.717246,-1.015196,1.561177,1.632585,1.880786,1.821442,1.912156,1.817449,1.863851,1.788486,1.827736,1.763614,1.817558,1.767688,1.802457,1.743183,1.79007,1.742867,1.792391,1.720627,1.783171,1.723191,1.783685,1.716204,1.79923,1.72304,1.81093,1.730714,1.828245,1.743822,1.931576,1.841269,1.906836,1.740078,1.864996,1.680228,1.871529,1.619118,1.912642,1.497909,2.185339,-0.363638,-2.82357,-2.236146,-2.560562,-2.349756,-2.495821,-2.393052,-2.46355,-2.419244,-2.440662,2
2.071295,2.078124,2.074573,2.115991,2.05977,2.125493,2.072411,2.185796,1.860645,-0.505082,0.440913,0.714493,0.851684,0.905858,0.92744,1.02944,2.041675,2.11579,2.07118,2.125905,2.047628,2.111331,2.019372,2.158802,-0.668465,-2.142835,-1.921166,-2.053423,-1.947702,-2.072146,-2.017909,-2.12762,-2.030097,-2.123061,-2.066576,-2.137618,-2.112853,-2.155488,-2.130499,-2.160811,-2.162838,-2.175661,-2.1664,-2.192163,-2.173464,-2.184378,-2.16088,-2.200297,-2.176735,-2.154838,-2.050017,-2.018152,-1.952416,-1.967945,-1.950755,-1.945185,-1.964994,-1.959871,-2.02137,-1.751775,1.874105,2.126012,2.067803,2.110923,2.109732,2.109335,2.110998,2.108725,2.111207,2.108759,2.111024,2.109037,2.110683,2.109419,2.110274,2.109843,2
1.627842,1.646714,1.611552,1.621107,1.603781,1.626042,1.598923,1.645156,1.614086,1.619457,1.917828,-1.103956,-1.707754,-1.426177,-1.658026,-1.490806,-1.590672,1.586544,1.517443,1.80927,1.40234,1.869814,1.287679,2.062734,0.896668,3.412734,8.769401,-2.106265,-1.079649,-1.83528,-1.219155,-1.666171,-1.329382,-1.622726,-1.321261,-1.533402,-1.376758,-1.552646,-1.424675,-1.566881,-1.425577,-1.535902,-1.439382,-1.52438,-1.449588,-1.515832,-1.44297,-1.474067,-1.41907,-1.449448,-1.428667,-1.442594,-1.492597,-1.44214,-1.485182,-1.400714,-1.49853,-1.427537,-1.508958,-1.360473,-1.542018,-1.278258,-1.787939,0.061335,1.925244,1.447232,1.724565,1.532987,1.675409,1.565833,1.651193,1.584993,1.635184,1.598981,1.622484,1.610912,2
-2.304137,-2.302807,-2.305526,-2.301302,-2.30735,-2.303506,-2.303814,-2.319323,-2.164912,1.70012,1.37575,0.351968,0.065942,-0.256664,-0.289844,-0.574431,-2.185087,-2.350038,-2.268829,-2.335264,-2.273974,-2.331431,-2.286433,-2.219749,1.080323,1.796346,1.814459,1.905901,1.965285,1.970849,1.976214,1.943099,1.933951,1.879987,1.883879,1.836752,1.864976,1.822664,1.868365,1.812264,1.84696,1.804656,1.841878,1.783142,1.851497,1.790218,1.851041,1.789559,1.860342,1.78564,1.877549,1.789342,1.982676,1.973522,2.014495,1.850021,2.006437,1.794582,2.051492,1.712907,2.286547,0.054173,-2.620866,-2.129074,-2.419327,-2.220123,-2.367542,-2.253883,-2.343481,-2.27217,-2.32887,-2.284338,-2.318366,-2.293703,-2.30976,-2.301843,2
-3.170727,-3.329484,-3.278725,-3.368738,-3.173267,-1.712148,1.400133,3.262396,3.597466,3.74209,3.606429,3.647979,3.607475,3.634372,3.636494,3.41039,-2.238957,-3.354122,-3.131478,-3.467246,-2.437605,-0.573796,0.224018,0.6188,0.643083,0.71596,0.672514,0.712397,0.676615,0.712293,0.681511,0.705856,0.690889,0.71279,0.692579,0.711708,0.690826,0.704952,0.694492,0.708439,0.691822,0.7064,0.693252,0.702301,0.69148,0.707297,0.696692,0.699294,0.688466,0.698897,0.687809,0.694601,0.698251,0.707099,0.702798,0.705117,0.69906,0.706191,0.697634,0.708612,0.685,0.728714,0.541356,-1.974008,-2.221338,-2.168558,-2.194078,-2.178497,-2.189179,-2.18139,-2.187243,-2.182813,-2.186117,-2.18376,-2.18528,-2.184534,2
-2.269376,-2.272015,-2.26672,-2.274729,-2.263822,-2.278243,-2.258067,-2.2991,-2.121658,1.448317,1.272115,0.235049,0.119557,-0.368618,-0.134721,-1.395849,-2.39775,-2.227437,-2.275645,-2.290169,-2.224613,-2.349716,-2.136502,-2.54879,-0.773492,1.925008,1.642587,2.002869,1.841893,2.024841,1.870137,1.972882,1.855198,1.933763,1.836287,1.91135,1.853514,1.903629,1.851694,1.909904,1.846984,1.890776,1.838721,1.879731,1.839037,1.873408,1.843559,1.887042,1.862012,1.904353,1.88268,1.993225,2.022136,2.001441,1.947134,1.933251,1.905779,1.904273,1.891443,1.879686,1.917193,1.676961,-2.065433,-2.307487,-2.257684,-2.274673,-2.268531,-2.270098,-2.270651,-2.269131,-2.271008,-2.269123,-2.270807,-2.269454,-2.270394,-2.269913,2
-2.30787,-2.318761,-2.296705,-2.330511,-2.283961,-2.344863,-2.26694,-2.366757,-2.234341,-2.43258,-1.945259,3.116476,3.67198,3.3278,3.708817,3.196812,4.029859,0.558305,-2.853814,-2.023512,-2.497747,-2.178876,-2.403504,-2.251843,-2.327667,-2.3793,-1.560941,1.094111,1.11354,1.294677,1.18035,1.337001,1.244254,1.3767,1.289231,1.387302,1.320786,1.400817,1.339618,1.401746,1.360228,1.41295,1.382343,1.429016,1.40635,1.436745,1.42494,1.439943,1.43119,1.434756,1.436277,1.429827,1.444042,1.422542,1.32037,1.104163,1.035026,0.903386,0.97182,0.880602,0.992932,0.850262,1.028635,0.773734,1.217307,-0.485315,-2.556445,-2.175147,-2.399243,-2.247676,-2.356773,-2.276456,-2.33523,-2.293845,-2.320295,-2.307387,2
-3.362276,-3.45093,-3.378639,-3.513266,-3.24027,-1.960444,1.044334,2.910279,3.218604,3.378248,3.550969,3.436851,3.527657,3.338109,3.637832,3.161415,4.027098,0.380623,-3.836524,-3.017467,-3.635319,-3.189502,-1.666043,0.209824,0.293112,0.637589,0.433481,0.637843,0.465659,0.622614,0.481382,0.611317,0.487368,0.598145,0.496931,0.589134,0.497045,0.581087,0.506807,0.569265,0.516705,0.578749,0.523107,0.576577,0.539161,0.563171,0.533651,0.55053,0.529066,0.553002,0.554196,0.550669,0.561024,0.548432,0.566362,0.536591,0.577036,0.529761,0.591715,0.517577,0.605603,0.482456,0.636573,0.407029,0.805103,-0.755811,-2.527982,-2.18426,-2.395981,-2.252241,-2.35612,-2.279382,-2.335692,-2.29596,-2.321391,-2.308969,2
-2.497854,-2.509131,-2.48901,-2.522303,-2.476924,-2.537995,-2.45947,-2.560348,-2.426245,-2.627182,-2.130862,3.003135,3.570151,3.215824,3.610975,3.075117,3.976464,0.483737,-3.071815,-2.196028,-2.701319,-2.358299,-2.608458,-2.43109,-2.542484,-2.477897,-0.283684,1.236055,0.951489,1.248526,1.060013,1.265786,1.111818,1.279902,1.159667,1.291817,1.187183,1.306285,1.218706,1.31518,1.237744,1.33822,1.260463,1.338751,1.274788,1.351343,1.29171,1.358151,1.307636,1.362054,1.310451,1.359772,1.314223,1.356761,1.281855,1.178788,1.043825,0.9759,0.844289,0.852607,0.82201,0.841941,0.822747,0.839136,0.833586,0.831723,0.859433,0.676725,-2.338508,-2.529289,-2.491488,-2.505168,-2.498782,-2.493276,-2.488001,-2.481549,2
