@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute target {1,2}

@data
-1.412361,-0.223173,1.584624,3.231697,3.576104,3.773863,3.39044,1.651976,0.157733,-1.39097,-0.988339,0.364675,2.15571,3.372751,3.429561,3.272506,3.384359,2.296468,0.512426,-1.006153,-2.204979,-2.428227,-2.84877,-2.959975,-2.655072,-2.263032,-2.357369,-2.656848,-2.908735,-2.817584,-2.719941,-2.313365,1
-1.832163,-0.335249,1.40659,3.096982,3.791182,3.875312,3.006217,1.287571,-0.479553,-1.94488,-1.468291,0.058825,2.004078,3.616037,3.727562,3.727008,3.669147,2.148603,0.248393,-1.361104,-1.462173,-1.856255,-2.815349,-3.274446,-2.616089,-1.663939,-1.603311,-2.32255,-2.888882,-3.214318,-2.736743,-1.788214,1
-0.844247,0.139556,1.491456,2.663008,3.121212,3.06284,1.969281,0.634966,-0.807753,-0.505054,0.826377,2.370063,3.08431,3.105045,3.126432,3.253081,3.426515,2.633348,0.923436,-0.566154,-1.64749,-2.49527,-3.498592,-3.858433,-3.030232,-1.908465,-2.091024,-2.860942,-3.612462,-3.298457,-2.844864,-1.961487,2
-1.033348,0.176358,1.786025,2.985382,3.7204,3.118992,2.099791,0.563359,-0.676272,-0.31787,0.883612,1.196911,1.922724,3.244019,3.47173,3.556897,3.591226,2.506783,0.564442,-0.811634,-1.786359,-2.64605,-3.49405,-3.668803,-2.799826,-1.868157,-1.9985,-2.854828,-3.506593,-3.47252,-2.648905,-1.804939,1
-1.624707,-0.179885,1.730691,3.076458,3.459355,3.845229,2.725585,1.039751,-0.802708,-1.675591,-0.591565,0.87317,2.792056,3.49372,3.102889,3.458856,3.772031,2.179475,0.392884,-1.314118,-1.358355,-1.442391,-2.385463,-3.216212,-3.465673,-2.521163,-1.690476,-2.071786,-2.932338,-3.412093,-3.063336,-2.194291,1
-1.858722,-0.684421,1.195795,3.0252,3.506279,3.76174,3.442693,1.368364,-0.540463,-1.819569,-1.057292,0.432807,2.519415,3.411891,3.275275,3.443124,3.559824,2.413725,0.203943,-1.2345,-0.982698,-1.784206,-3.076022,-3.722325,-2.973726,-1.577113,-1.263431,-2.262302,-3.29741,-3.407842,-2.619555,-1.398478,2
-1.851287,-0.661782,1.179887,3.241309,3.5027,3.505957,3.843864,2.269389,0.432609,-1.604885,-1.719819,-0.389772,1.573308,2.978059,3.295653,3.315055,3.289346,2.762906,0.532097,-1.166848,-0.984444,-1.650611,-2.940083,-3.916029,-3.112415,-1.883043,-1.055688,-1.785998,-3.189274,-3.472181,-2.800064,-1.537918,2
-1.850479,-1.0159,0.749981,2.630754,3.775695,3.597933,3.747344,2.056093,0.107338,-1.59235,-1.56479,-0.224082,1.612615,3.302557,3.58899,3.51101,3.702533,2.506111,0.322218,-1.157811,-0.931425,-1.70125,-3.090441,-3.693839,-2.626047,-1.476769,-1.561199,-2.890185,-3.376728,-3.128016,-2.337095,-0.992763,2
-2.071711,-0.625746,1.381236,3.2272,3.463174,3.646877,2.895092,1.193118,-0.782696,-2.176597,-1.49415,0.105154,2.118767,3.909848,3.63713,3.4218,3.931071,2.357124,0.121606,-1.499165,-1.352306,-2.322022,-3.395218,-3.101408,-2.639139,-1.134104,-0.68777,-1.574014,-2.738435,-3.534475,-2.776255,-1.503982,1
-1.603281,-0.21074,1.418057,2.937452,3.452396,3.351603,2.197075,0.373148,-1.257209,-1.122588,0.260833,2.081147,3.365215,3.43858,3.292001,3.770273,3.663235,1.933953,0.117706,-1.247451,-1.431794,-2.1121,-3.173735,-3.452725,-2.729963,-1.87601,-1.929132,-2.684494,-3.300875,-3.391402,-2.553984,-1.57519,2
-1.351803,-0.277217,1.359198,2.943583,3.567892,3.205003,2.013657,0.095007,-1.31657,-1.343887,0.008168,1.618247,3.315162,3.562385,3.506008,3.519028,3.697561,2.39728,0.622774,-0.71933,-1.586856,-2.296808,-3.275158,-3.434626,-2.726683,-1.88898,-1.536383,-2.24135,-3.242064,-3.521334,-2.833052,-1.838851,2
-1.685399,-0.423278,1.181759,2.798104,3.649271,3.637666,2.483366,0.493892,-1.028102,-1.62379,-0.540866,0.979663,2.881345,3.859889,3.598908,3.641992,3.807519,2.294002,0.328709,-1.169627,-1.599765,-2.268136,-3.197897,-3.301241,-2.462459,-1.493703,-1.483413,-2.41513,-3.164367,-3.298205,-2.724495,-1.756211,2
-1.660893,-0.322844,1.536643,3.151334,3.6062,3.499133,2.320026,0.422434,-1.274251,-1.694597,-0.424397,1.099893,3.03094,3.596562,3.312399,3.892167,3.742589,2.251301,0.36903,-1.110326,-1.64979,-2.22246,-3.311782,-3.317675,-2.418461,-1.563995,-1.599697,-2.477006,-3.132337,-3.13187,-2.67935,-1.838921,2
-1.398347,-0.191159,1.652074,3.132003,3.293378,3.676836,3.029805,1.134257,-0.613056,-1.475941,-0.608855,0.837131,2.748002,3.659071,3.391454,3.168992,3.47475,2.308415,0.508732,-1.025084,-1.756553,-2.128344,-3.071155,-3.519361,-2.892812,-1.977046,-1.60779,-2.292617,-3.155263,-3.327785,-2.85089,-2.122843,1
-1.830579,-0.421968,1.647743,3.3262,3.560499,3.917257,2.722903,0.523382,-1.252027,-2.210853,-1.085878,0.565843,2.550382,3.436369,3.432125,3.612493,3.534337,2.278283,0.282725,-1.407895,-1.004684,-1.720519,-3.461607,-3.621911,-2.491019,-1.15895,-0.671617,-1.821731,-2.87544,-3.471231,-3.032436,-1.850196,2
-1.736924,-0.283562,1.855644,3.268116,3.411209,3.800014,2.580173,0.61378,-1.172895,-1.662081,-0.540914,1.080884,2.947748,3.319623,3.124473,3.416223,3.779206,2.305338,0.298566,-1.195359,-1.415934,-2.293214,-3.514369,-3.474203,-2.596457,-1.365301,-1.2867,-2.401069,-3.163341,-3.358972,-2.750072,-1.589627,1
-1.511324,-0.39002,1.449069,3.171376,3.562757,3.814539,3.048746,1.308582,-0.329615,-1.523014,-0.959027,0.423443,2.311701,3.481534,3.445664,3.644718,3.572944,2.133797,0.434226,-1.007182,-1.649423,-2.207832,-3.152007,-3.404699,-2.632947,-1.828972,-1.755743,-2.52968,-3.072112,-3.253477,-2.735444,-1.860577,1
-1.807411,-0.466459,1.610785,3.250928,3.623047,3.858583,2.466027,0.451178,-1.438338,-1.768781,-0.403162,1.332839,3.115655,3.382776,3.552974,3.741198,2.723706,2.149345,0.553795,-1.304222,-1.697087,-2.520684,-3.64869,-3.305755,-2.175763,-1.064769,-0.860127,-1.933374,-2.791234,-3.392678,-3.120832,-2.11347,1
-1.450466,-0.424959,1.418721,3.231288,3.540987,3.823586,2.972911,1.232548,-0.57485,-1.637079,-0.810559,0.538984,2.160936,3.199117,3.55635,3.545043,3.8179,2.387989,0.492924,-0.929042,-1.531931,-2.201196,-3.055057,-3.409937,-2.679777,-2.031949,-2.063596,-2.565418,-3.177193,-3.163811,-2.558258,-1.654203,1
-1.656277,-0.514223,1.46677,3.188802,3.730692,3.939681,3.251793,1.67045,-0.107635,-1.614836,-1.233543,0.183073,2.09045,3.285805,3.551242,3.600884,3.24138,2.068963,0.471855,-1.350601,-1.516854,-1.366731,-2.41925,-3.482892,-3.270888,-2.270902,-1.53116,-1.967588,-2.873993,-3.304691,-2.986299,-2.273477,1
-1.817274,-0.253783,1.72775,3.28209,3.531364,3.748876,2.695146,0.843221,-0.928407,-1.95353,-0.752186,0.875256,3.039496,3.650932,3.149293,3.391614,3.442099,2.351368,0.154796,-1.291114,-1.337993,-2.059876,-3.194685,-3.471753,-2.875236,-1.577013,-1.659161,-2.546519,-3.22402,-3.16668,-2.426606,-1.347467,1
-1.92678,-0.584179,1.359045,3.280017,3.693917,3.96956,3.157722,1.419383,-0.449075,-1.879116,-1.442387,-0.031765,1.841745,3.564111,3.558816,3.44436,3.6545,2.150338,0.130762,-1.31771,-1.102184,-2.034911,-3.418901,-3.482926,-2.336462,-1.142755,-1.221942,-2.384508,-3.169382,-3.307842,-2.654537,-1.336915,2
-2.074835,-0.518018,1.385353,3.464125,3.71846,3.915149,3.017904,1.096956,-0.837772,-2.129961,-1.348208,0.485301,2.55462,3.826843,3.440366,3.681843,3.112839,1.565788,-0.012502,-1.524236,-0.896773,-1.912385,-3.338618,-3.614591,-2.286135,-1.047132,-1.08286,-2.25141,-3.111314,-3.309823,-2.666529,-1.302444,2
-1.640825,-0.439988,1.363243,3.005802,3.70164,3.601087,2.386461,0.816924,-0.717551,-1.679266,-0.588019,1.00366,2.761915,3.79669,3.598102,3.671326,3.700997,2.17031,0.427768,-1.161314,-1.764904,-2.319092,-3.144156,-3.185572,-2.427866,-1.780182,-1.832136,-2.480576,-3.052473,-3.197978,-2.689169,-1.904859,1
-1.671802,-0.268866,1.450952,2.858463,3.320337,3.375953,2.418808,0.629778,-1.126827,-1.449905,-0.200804,1.391977,3.391849,3.717354,3.034702,3.615608,3.806116,2.222625,0.3062,-1.113129,-1.589748,-2.193499,-3.400378,-3.548403,-2.445325,-1.348059,-1.495547,-2.574276,-3.466565,-3.531759,-2.650598,-1.465233,2
-1.66665,-0.355074,1.433136,3.291,3.662595,3.68038,3.433132,1.642765,-0.124792,-1.673681,-1.462459,-0.089112,1.65859,3.40994,3.553382,3.470917,3.724337,2.286101,0.296203,-1.141034,-1.348733,-2.04702,-3.118397,-3.389294,-2.714892,-1.788902,-1.709229,-2.54077,-3.101972,-3.115848,-2.550121,-1.604497,1
-1.76667,-0.349623,1.609964,3.287668,3.470562,3.820663,2.822461,0.653071,-1.084531,-1.812722,-0.686363,0.928843,2.96998,3.081236,3.08275,3.602702,3.614402,2.399913,0.225165,-1.207517,-1.220687,-1.951599,-3.411589,-3.738869,-2.660057,-1.295225,-1.168456,-2.393565,-3.273188,-3.395939,-2.725683,-1.4271,2
-1.7114,-0.582823,1.309395,3.071917,3.600427,3.837882,3.236384,1.344709,-0.498423,-1.788684,-1.21349,0.139231,2.036188,3.527481,3.564466,3.40534,3.872254,2.318636,0.364406,-1.298723,-1.140143,-1.622861,-2.780318,-3.512228,-3.005368,-1.941922,-1.465966,-2.042996,-3.083949,-3.298437,-2.858436,-1.782547,1
-2.150704,-0.693792,1.165646,2.98244,3.788254,3.759833,3.692287,1.839194,0.05274,-1.911769,-1.833054,-0.340154,1.460551,3.296602,3.503807,3.384677,3.725374,2.359795,0.198892,-1.514342,-0.677349,-1.516079,-2.903895,-3.6772,-2.807762,-1.484209,-1.482231,-2.594382,-3.372139,-3.025607,-2.287881,-0.937546,2
-1.237113,-0.038613,1.352825,2.823909,3.464699,3.212144,2.03481,0.33673,-0.943091,-0.880546,0.677321,1.817914,2.325883,3.446367,3.251667,4.024064,4.068951,2.326974,0.41179,-1.050321,-1.764563,-2.440101,-3.285016,-3.375814,-2.738001,-2.002094,-1.939498,-2.526642,-3.489759,-3.330061,-2.619771,-1.915047,1
-1.266093,-0.05721,1.508841,2.787407,3.36747,3.011455,1.743676,-0.017848,-1.471554,-1.041294,0.306134,2.035912,3.606427,3.712962,3.37568,3.30315,3.835454,2.422053,0.38764,-0.96184,-1.737018,-2.36232,-3.469098,-3.392712,-2.526623,-1.669918,-1.789861,-2.687078,-3.431472,-3.419243,-2.490268,-1.612813,2
-1.52714,-0.377448,1.155156,2.666067,3.426366,3.374628,2.192374,0.315821,-1.268919,-1.490053,-0.032385,1.631816,3.598227,3.956963,3.421509,3.287826,3.593652,2.455801,0.423863,-1.022906,-1.539189,-2.277533,-3.420784,-3.453746,-2.655525,-1.550815,-1.545502,-2.482524,-3.369641,-3.309242,-2.529758,-1.646961,2
-1.548792,-0.441326,1.325089,3.205584,3.766854,3.635559,3.649321,1.813752,0.140576,-1.52086,-1.172296,0.033642,1.890902,3.249227,3.417591,3.376419,3.559567,2.235366,0.391725,-1.235263,-1.575934,-1.667761,-2.629,-3.371115,-3.062769,-2.129586,-1.67786,-2.180281,-2.83763,-3.264339,-3.073839,-2.30252,1
-1.737195,-0.522632,1.404467,2.960951,3.155456,3.187686,1.923168,-0.151053,-1.623287,-1.579736,-0.190415,1.581051,3.547927,4.302634,3.237548,3.352273,3.998915,2.463016,0.378067,-1.182933,-1.327052,-2.21339,-3.520186,-3.329952,-2.248314,-1.739955,-1.374865,-2.26443,-3.178873,-3.351392,-2.638645,-1.318855,2
-1.492953,-0.23069,1.507253,2.993252,3.269553,3.496805,2.318343,0.471688,-1.160436,-1.472577,-0.025482,1.598405,3.437111,3.811789,3.19162,3.188486,3.702984,2.387253,0.412936,-1.033111,-1.728444,-2.193348,-3.150887,-3.480066,-2.636592,-1.587948,-1.658772,-2.484727,-3.020883,-3.382328,-2.940888,-2.107345,1
-1.583166,-0.211159,1.385647,3.052675,3.408054,3.729941,3.1678,1.183918,-0.578876,-1.630501,-0.681556,0.762185,2.650574,3.536468,3.175981,3.472379,3.594655,2.217966,0.273615,-1.122418,-1.622008,-2.431213,-3.506185,-3.515952,-2.497437,-1.2995,-1.239041,-2.277911,-3.046913,-3.381737,-3.083335,-1.902951,2
-2.122828,-0.62385,1.4521,3.227576,3.518821,3.808573,3.499283,1.691769,-0.087637,-1.908202,-1.707842,-0.108797,1.773912,3.431511,3.50106,3.409224,3.515014,2.088102,-0.008546,-1.48152,-0.897372,-1.848683,-3.608715,-3.627096,-2.248865,-1.016341,-0.849,-2.199681,-3.26927,-3.500726,-2.652836,-1.149135,2
-1.241948,-0.099302,1.560146,3.022121,3.380717,3.461135,2.098716,0.386143,-0.977434,-1.132985,0.12926,1.62544,3.15532,3.397356,3.321292,3.505056,3.724853,2.387266,0.545589,-0.872242,-1.755437,-2.467668,-3.246748,-3.272046,-2.597832,-2.073622,-2.365075,-2.885454,-3.411178,-3.193639,-2.462382,-1.64542,1
-1.583352,-0.308965,1.524911,3.185785,3.48413,3.60875,2.929769,1.232159,-0.539752,-1.611207,-0.835062,0.613158,2.420478,3.547285,3.346512,3.627912,3.720218,2.198561,0.335892,-1.143742,-1.375916,-1.843045,-2.885701,-3.530232,-2.865736,-1.878085,-1.607475,-2.307499,-3.352814,-3.481183,-2.749067,-1.876685,1
-1.703131,-0.450736,1.398473,3.229326,3.55243,3.534816,2.596282,0.686098,-1.059202,-1.650808,-0.499158,0.969521,2.926076,3.683659,3.339926,3.607106,3.718042,2.281417,0.306183,-1.126498,-1.66929,-2.392294,-3.419597,-3.221349,-2.46732,-1.375467,-1.506942,-2.510071,-3.153623,-3.290576,-2.664729,-1.668564,2
-1.351494,-0.326524,1.413192,3.09113,3.577837,3.595917,3.094654,1.344015,-0.346924,-1.445437,-0.77469,0.5339,2.282567,3.44551,3.452923,3.463742,3.659786,2.482857,0.681313,-0.946389,-2.167476,-2.53347,-3.125877,-3.039341,-2.597887,-1.975597,-1.883965,-2.427048,-2.929708,-3.071427,-2.853186,-2.322903,1
-1.437062,-0.157436,1.775213,3.475028,3.904741,3.446033,1.523657,-0.368673,-1.636152,-1.223444,0.211733,2.218919,3.335103,3.378596,3.609415,3.715458,3.064324,1.456441,0.666672,-1.049766,-1.52443,-2.226517,-3.100141,-3.314566,-2.622324,-1.887079,-1.879466,-2.593361,-3.217066,-3.121681,-2.628589,-1.793577,1
-1.36953,-0.123962,1.42374,2.737668,3.473993,3.240052,2.020314,0.442603,-1.107609,-1.302188,0.163206,1.720597,3.371283,3.597874,3.272741,3.401407,3.946283,2.423106,0.557425,-0.920911,-1.64232,-2.337364,-3.184265,-3.183534,-2.891383,-2.093666,-1.783259,-2.587528,-3.279651,-3.295396,-2.763279,-1.926447,2
-1.161032,-0.207446,1.343798,2.812619,3.601566,3.502914,2.37061,0.753123,-0.792388,-1.368323,-0.349936,1.220681,2.853876,3.613683,3.423771,3.764745,3.853703,2.152634,0.553559,-0.944696,-2.109375,-2.814944,-3.332035,-3.04022,-2.466047,-1.757925,-1.83072,-2.46611,-2.86153,-3.151904,-2.858955,-2.307696,1
-1.234547,-0.124725,1.502628,2.5266,2.607415,2.263854,0.646204,-0.996171,-1.12765,0.177612,1.438547,3.075439,4.230438,3.668005,2.599484,3.413252,4.037072,2.693554,0.841067,-0.742031,-1.608444,-2.044104,-2.892489,-3.384278,-3.079899,-2.560486,-2.305578,-2.857181,-3.370501,-3.054432,-2.473144,-1.865514,1
-1.815662,-0.677591,1.26343,3.232524,3.743105,3.83966,3.246829,1.277589,-0.649495,-1.948799,-1.124093,0.304551,2.239068,3.421681,3.497034,3.582715,3.545736,2.039274,0.130938,-1.199764,-1.2072,-1.917555,-3.427601,-3.538748,-2.434797,-1.090832,-1.027527,-2.156411,-3.147213,-3.47655,-2.761655,-1.762643,2
-1.614106,-0.422069,1.387074,2.964636,3.738722,3.750244,2.722544,0.949057,-0.724336,-1.689856,-0.665857,0.866408,2.578586,3.613651,3.649504,3.684255,3.684621,2.103796,0.340724,-1.17745,-1.954903,-2.396921,-3.145628,-3.083861,-2.52426,-1.769403,-1.619699,-2.23124,-2.750211,-3.16086,-2.871821,-2.231338,2
-1.592981,-0.47414,1.28245,2.956346,3.842718,3.808883,2.563514,0.759981,-0.935871,-1.55827,-0.433395,1.263304,2.965359,3.846258,3.586534,3.714446,3.272772,1.877198,0.285805,-1.182133,-1.924893,-2.44726,-2.958562,-3.138288,-2.463816,-2.103108,-1.882169,-2.398808,-3.06063,-3.058386,-2.527722,-1.885137,2
-1.67257,-0.388495,1.488488,3.071246,3.432083,3.54971,2.399901,0.394453,-1.257141,-1.56711,-0.012025,1.66605,3.423023,3.583902,3.290369,3.491717,3.71667,2.116731,0.169076,-1.42313,-1.91409,-2.323893,-3.025478,-3.367471,-2.725193,-1.747913,-1.138972,-1.802878,-2.643053,-3.211266,-3.185324,-2.387415,1
-1.481739,-0.351227,1.222643,2.683877,3.642325,3.502336,2.383162,0.843427,-0.724424,-1.385693,-0.406853,1.152135,3.01774,3.75109,3.507352,3.563638,3.800151,2.394179,0.539288,-1.009485,-1.71505,-2.32084,-2.758483,-3.153766,-2.780941,-2.306487,-2.333914,-2.561919,-3.227455,-3.092474,-2.567255,-1.825338,1
-1.217292,-0.202614,1.676739,2.967874,3.4876,3.149882,1.971165,0.510998,-0.878967,-0.984642,0.181618,2.036778,3.225124,3.462706,3.471125,3.35102,3.525343,2.287723,0.51755,-0.818305,-1.741333,-2.478226,-3.320562,-3.465319,-2.554584,-1.874974,-2.237094,-2.787667,-3.155021,-3.266429,-2.837567,-2.002649,2
-1.851073,-0.693867,1.182317,2.77834,3.648934,3.620516,2.37271,0.505545,-1.243568,-1.797795,-0.647448,0.869798,2.754942,3.929341,3.687505,3.880988,3.975183,2.31466,0.357679,-1.257471,-1.542481,-2.307134,-2.904803,-3.131996,-2.642669,-1.808091,-1.424224,-2.176995,-3.027997,-3.146379,-2.550248,-1.724217,2
-1.095562,0.012927,1.404133,2.809021,3.398624,3.452779,2.245217,0.356735,-1.099218,-0.983176,0.292369,1.920523,3.232188,3.405281,3.272903,3.477747,3.56657,2.281653,0.650178,-0.841932,-1.95565,-2.690374,-3.330839,-3.271984,-2.436569,-2.04586,-1.985468,-2.296567,-3.074321,-3.576283,-2.98176,-2.113284,1
-1.209814,-0.120605,1.445567,2.694754,3.348673,3.217957,2.243034,0.689599,-1.081675,-1.353793,-0.091054,1.521529,3.022927,3.547379,3.323892,3.399881,3.734374,2.765817,0.879984,-0.78677,-1.662517,-2.371042,-3.369104,-3.586094,-2.727098,-1.724625,-1.820408,-2.609631,-3.416437,-3.360857,-2.729677,-1.814168,2
-1.288261,-0.273535,1.239387,2.639511,3.219681,3.139793,2.124018,0.366699,-1.075817,-1.140513,0.457096,2.238297,3.779152,3.505321,3.102989,3.542395,3.851501,2.200349,0.356239,-0.95531,-1.679392,-2.444262,-3.435234,-3.428608,-2.73656,-1.873356,-1.75859,-2.573037,-3.223264,-3.304006,-2.673349,-1.899335,2
-1.443008,-0.142258,1.591355,3.118035,3.625041,3.423211,2.421065,0.460929,-1.08981,-1.681364,-0.669857,0.865421,2.980583,3.90741,3.330905,3.653602,3.487815,2.480167,0.340225,-1.152715,-1.591053,-2.287626,-3.488809,-3.36571,-2.549895,-1.5361,-1.595837,-2.473923,-3.140714,-3.21968,-2.550256,-1.707149,2
-1.777812,-0.559207,1.157663,2.764776,3.4753,3.441197,2.994347,0.895502,-0.883893,-1.801913,-0.583855,1.011863,3.033174,3.509641,3.374536,3.515752,3.73682,2.459207,0.47465,-1.108987,-1.312968,-1.887866,-3.257497,-3.761054,-2.688714,-1.767338,-1.305199,-2.444399,-3.243237,-3.274831,-2.729845,-1.455812,2
-1.39205,-0.090601,1.522279,3.126134,3.505734,3.778055,2.769349,0.83878,-0.791618,-1.449155,-0.51229,0.845269,2.621179,3.584852,3.282079,3.540663,3.773243,2.29322,0.465707,-0.968019,-1.819902,-2.3872,-3.21204,-3.111495,-2.59921,-2.188049,-2.147816,-2.686015,-2.941858,-2.96357,-2.689036,-1.996619,1
-1.572305,-0.489951,1.417113,3.325368,3.698002,3.922986,3.077031,1.180035,-0.618705,-1.744186,-0.870197,0.464839,2.260801,3.488137,3.45151,3.551396,3.555755,2.214704,0.3488,-1.028544,-1.847525,-2.378255,-3.178719,-3.098157,-2.461741,-1.738043,-2.01895,-2.630719,-3.162895,-3.045795,-2.439204,-1.632583,1
-1.65913,-0.323673,1.4588,3.232457,3.498456,3.678235,2.751225,0.986843,-0.832416,-1.786901,-0.767203,0.739893,2.512334,3.626145,3.527436,3.616707,3.763985,2.36302,0.529483,-1.114078,-1.957668,-2.44609,-3.092341,-3.018501,-2.425798,-1.966216,-1.998577,-2.460308,-3.011858,-3.05389,-2.478248,-1.892122,1
-1.864711,-0.428771,1.460874,3.127753,3.699277,3.535198,2.253951,0.41223,-1.407396,-1.832733,-0.433884,1.182316,3.02714,3.749112,3.612605,3.899314,3.692222,2.026541,0.034135,-1.471559,-1.373406,-1.984752,-3.078969,-3.303081,-2.569748,-1.679427,-1.570339,-2.381265,-3.042753,-3.13157,-2.578065,-1.580239,2
-1.494664,-0.735519,1.141252,2.924318,3.549133,3.525611,2.372966,0.570259,-1.087724,-1.381165,-0.210865,1.258461,3.054246,3.661149,3.481444,3.494773,3.786571,2.558811,0.606001,-0.961727,-1.653938,-2.231852,-3.171092,-3.303808,-2.645524,-1.802454,-1.817427,-2.475625,-3.100901,-3.308618,-2.699865,-1.902227,2
-1.140578,-0.242679,1.601394,2.767191,3.371985,3.143923,2.113578,0.574649,-0.934659,-1.065192,0.282615,1.695783,3.153494,3.52105,3.257081,3.425537,3.74187,2.50648,0.814556,-0.675566,-1.77299,-2.483274,-3.226563,-3.449212,-2.872242,-2.079053,-2.303657,-2.852652,-3.407871,-3.153068,-2.491952,-1.819979,2
-1.291935,-0.385758,1.047288,2.555098,3.405135,3.317478,2.286967,0.845641,-0.682161,-1.06191,0.1465,1.757552,3.410729,3.597638,3.224515,3.532407,3.687104,2.317892,0.556316,-0.81005,-1.593294,-2.357705,-3.2301,-3.423813,-2.935345,-1.999418,-1.833811,-2.523926,-3.293319,-3.447038,-2.842423,-1.976255,2
-1.197798,-0.03051,1.630106,3.110352,3.459461,3.57397,2.555064,0.800772,-0.73829,-1.216058,-0.081999,1.177694,2.817296,3.576979,3.332568,3.517843,3.654907,2.193376,0.538699,-0.901729,-2.305564,-2.613885,-2.927253,-2.896409,-2.548028,-2.40665,-2.314351,-2.632004,-2.930598,-2.942045,-2.821357,-2.43456,1
-1.587265,-0.209557,1.433479,2.855599,3.533883,3.365794,1.906333,-0.127329,-1.495472,-1.315159,0.06473,1.723362,3.468938,3.621346,3.291891,3.863658,3.864255,2.051759,0.498072,-1.089987,-1.608542,-2.092655,-3.115475,-3.354629,-2.866643,-1.809866,-1.521752,-2.285809,-3.059804,-3.329072,-2.777247,-1.896833,2
-1.811832,-0.540713,1.482715,3.102038,3.709219,3.791703,2.698193,0.958924,-0.841827,-1.901939,-0.971795,0.649363,2.510948,3.684208,3.640016,3.724917,3.607815,2.103159,0.232121,-1.254167,-1.375179,-1.921166,-3.008892,-3.433246,-2.627448,-1.68718,-1.648175,-2.481481,-3.232153,-3.120727,-2.475438,-1.561981,2
-1.618548,-0.194345,1.61629,3.191519,3.517427,3.567496,2.468431,0.828321,-0.899976,-1.742139,-0.536541,1.080789,2.999111,3.394328,3.156233,3.410336,3.618526,2.551508,0.408422,-1.096223,-1.47493,-2.319473,-3.585066,-3.489991,-2.536209,-1.26498,-1.365857,-2.351651,-3.223483,-3.402425,-2.878466,-1.828433,2
-0.959932,-0.069786,1.55498,2.80672,3.319049,3.34686,2.376785,0.777885,-0.706477,-0.985119,0.110423,1.600932,3.236663,3.197052,3.181707,3.571138,3.707673,2.479518,0.650731,-0.713163,-2.311132,-2.790355,-3.078924,-3.007047,-2.72763,-2.236045,-2.237143,-2.63794,-3.08794,-3.100755,-2.833123,-2.435606,1
-1.588986,-0.418992,1.287553,2.964633,3.721789,3.753701,3.324047,1.304249,-0.380533,-1.557716,-1.070965,0.355887,2.087629,3.644217,3.764275,3.797677,3.658368,1.931117,0.247867,-1.305124,-2.123789,-2.670415,-3.082265,-2.749184,-2.161963,-1.976864,-2.28543,-2.794373,-3.027038,-2.720684,-2.090566,-1.83812,1
-1.607564,-0.37612,1.303044,2.911455,3.578437,3.64524,2.798398,0.983916,-0.730874,-1.660721,-0.733181,1.049213,3.016956,3.628521,3.465236,3.759567,3.666747,1.93907,0.165707,-1.090514,-1.628516,-2.256037,-3.224156,-3.255034,-2.49304,-1.817468,-1.798693,-2.684293,-3.136416,-3.084888,-2.59993,-1.734064,2
-1.404396,-0.114971,1.488538,2.921972,3.601527,3.536095,2.370662,0.705528,-0.868015,-1.489626,-0.358802,1.058919,2.826943,3.538613,3.599654,3.668456,3.707517,2.37237,0.567167,-0.964757,-1.85348,-2.248278,-3.04909,-3.127808,-2.627383,-2.066836,-2.109914,-2.557585,-3.096914,-3.138976,-2.751972,-2.135157,2
-1.533966,-0.531962,1.050501,2.571921,3.52989,3.638194,2.848031,1.19148,-0.454537,-1.490768,-0.61095,0.828386,2.876383,3.622956,3.391622,3.571472,3.66188,2.579119,0.513461,-0.949119,-1.558258,-2.194773,-3.280231,-3.521382,-2.745937,-2.18312,-1.686632,-2.381002,-3.114506,-3.178608,-2.69135,-1.768198,2
-1.339117,-0.366466,1.336943,2.800329,3.373936,3.528303,2.609776,0.992982,-0.689072,-1.309705,-0.214025,1.556365,3.056047,3.550547,3.240695,3.550425,3.694908,2.218402,0.508211,-0.998275,-1.919505,-2.481363,-3.24756,-3.334214,-2.679605,-1.852757,-1.686106,-2.435361,-3.138152,-3.393626,-2.781276,-2.151684,1
-1.609139,-0.465396,1.258639,2.804515,3.578848,3.262449,1.909225,-0.034729,-1.458789,-1.440792,0.023863,1.673253,3.526725,3.584913,3.448399,3.563244,3.959854,2.409264,0.441448,-1.085455,-1.486595,-2.20472,-3.333441,-3.410219,-2.711172,-1.564943,-1.392795,-2.329481,-3.155752,-3.355115,-2.625693,-1.780413,2
