@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute target {1,2,3,4,5,6}

@data
0.642252,0.731324,0.800694,0.841963,0.849972,0.824121,0.765482,0.685377,0.592621,0.494608,0.394701,0.298943,0.221996,0.165536,0.122691,0.09953,0.111863,0.151674,0.207456,0.268916,0.349744,0.453363,0.575638,0.717333,0.864505,0.995654,1.099438,1.171214,1.208711,1.210834,1.178184,1.111075,1.010957,0.878981,0.759981,0.634446,0.509456,0.375663,0.225945,0.062515,-0.115229,-0.290505,-0.447835,-0.580878,-0.693154,-0.777436,-0.837557,-0.873987,-0.885426,-0.883192,-0.869819,-0.883786,-0.900123,-0.91815,-0.938041,-0.956188,-0.968616,-0.968167,-0.959162,-0.943219,-0.921886,-0.894439,-0.870406,-0.8482,3
0.617853,0.693836,0.746814,0.776197,0.77462,0.741346,0.679087,0.599997,0.513922,0.428519,0.345208,0.268694,0.208647,0.162088,0.142438,0.15151,0.189573,0.244763,0.306527,0.377745,0.463889,0.571974,0.700496,0.842858,0.984263,1.104796,1.19604,1.255354,1.279114,1.269433,1.226777,1.149932,1.043806,0.908042,0.774342,0.643691,0.512559,0.373621,0.219743,0.053601,-0.120164,-0.290486,-0.443108,-0.577023,-0.687828,-0.774646,-0.839964,-0.886023,-0.909735,-0.916821,-0.917368,-0.926669,-0.939156,-0.95153,-0.961667,-0.969716,-0.975347,-0.978839,-0.977506,-0.972647,-0.962677,-0.94933,-0.93506,-0.92133,2
0.653898,0.728347,0.784397,0.813288,0.816504,0.788562,0.733982,0.655876,0.567949,0.477877,0.385732,0.298781,0.225699,0.169807,0.133979,0.129167,0.157301,0.206436,0.269322,0.339201,0.425024,0.530675,0.651593,0.788687,0.929467,1.051386,1.14666,1.213174,1.246615,1.24458,1.209183,1.140835,1.041958,0.915756,0.783251,0.648391,0.514797,0.374832,0.220497,0.057326,-0.114483,-0.285707,-0.436244,-0.565146,-0.673893,-0.759787,-0.823525,-0.869237,-0.893385,-0.901002,-0.901219,-0.907018,-0.916385,-0.92856,-0.942627,-0.954031,-0.961741,-0.968215,-0.969255,-0.968129,-0.964979,-0.959109,-0.951611,-0.941512,2
0.527509,0.585892,0.622006,0.632923,0.609469,0.559628,0.491354,0.414609,0.332903,0.251003,0.183233,0.138252,0.111598,0.095868,0.107415,0.153213,0.211607,0.276337,0.354932,0.445355,0.549686,0.676927,0.821907,0.97798,1.119728,1.228368,1.301635,1.337362,1.336679,1.299645,1.227777,1.121021,0.981056,0.832759,0.713414,0.590756,0.466573,0.333236,0.181587,0.010428,-0.174678,-0.347788,-0.494554,-0.615683,-0.714691,-0.798457,-0.855717,-0.886664,-0.893277,-0.884362,-0.868256,-0.877712,-0.888115,-0.902433,-0.915583,-0.926584,-0.930611,-0.922331,-0.912873,-0.899816,-0.882261,-0.85827,-0.827298,-0.807169,3
0.666044,0.728088,0.768712,0.785843,0.778108,0.742317,0.682913,0.610996,0.536096,0.465768,0.397206,0.34088,0.301458,0.27679,0.265491,0.282274,0.319266,0.375992,0.437591,0.5081,0.589838,0.682435,0.793634,0.920209,1.042447,1.139782,1.208047,1.247869,1.26043,1.245283,1.201159,1.129477,1.029522,0.910186,0.74978,0.597163,0.451632,0.309711,0.17087,0.025719,-0.127841,-0.28064,-0.419928,-0.544674,-0.65719,-0.75747,-0.844036,-0.915611,-0.972372,-1.015947,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,-1.050374,6
0.634406,0.704753,0.752844,0.774454,0.765575,0.727524,0.666028,0.586315,0.496591,0.401291,0.309146,0.224607,0.155007,0.103535,0.074739,0.077891,0.111663,0.173715,0.249704,0.33522,0.43323,0.551563,0.691474,0.839812,0.983744,1.102251,1.191369,1.247431,1.270587,1.260443,1.21661,1.141473,1.034061,0.902124,0.766487,0.623994,0.483255,0.339185,0.185548,0.019277,-0.149552,-0.314395,-0.462211,-0.589459,-0.694818,-0.779357,-0.840584,-0.876782,-0.894856,-0.901099,-0.902933,-0.916745,-0.932098,-0.947952,-0.964077,-0.977501,-0.983745,-0.984695,-0.975835,-0.958345,-0.936533,-0.912068,-0.886495,-0.869258,2
0.691355,0.784747,0.859014,0.903944,0.918695,0.901355,0.851198,0.774355,0.67933,0.573297,0.46036,0.354735,0.267165,0.196972,0.143059,0.112502,0.11256,0.140227,0.188015,0.247869,0.327668,0.422688,0.534035,0.662712,0.798427,0.92551,1.0287,1.103337,1.146428,1.154826,1.129914,1.071783,0.983359,0.86733,0.755552,0.631038,0.499605,0.357081,0.207183,0.048761,-0.122,-0.295346,-0.452453,-0.585676,-0.692216,-0.7729,-0.82957,-0.86439,-0.878154,-0.878092,-0.870699,-0.885785,-0.903903,-0.921382,-0.938448,-0.953962,-0.967589,-0.969282,-0.958867,-0.944522,-0.928851,-0.910766,-0.896059,-0.880602,3
0.599339,0.684052,0.746596,0.780949,0.78331,0.751149,0.691636,0.60966,0.514435,0.417229,0.315049,0.228167,0.161324,0.112507,0.083087,0.077411,0.105126,0.155068,0.215177,0.28915,0.380421,0.493221,0.627513,0.779765,0.935017,1.067613,1.170151,1.240434,1.273973,1.269475,1.227899,1.157574,1.053631,0.917666,0.783514,0.654835,0.521212,0.382345,0.231241,0.069457,-0.10606,-0.279333,-0.435272,-0.568208,-0.676968,-0.762397,-0.825648,-0.866584,-0.890589,-0.891937,-0.881453,-0.886933,-0.892663,-0.90071,-0.911024,-0.918898,-0.925328,-0.924435,-0.921021,-0.910464,-0.897558,-0.882506,-0.866884,-0.850751,3
0.741516,0.819996,0.882788,0.920661,0.929615,0.907129,0.859192,0.786923,0.70041,0.606411,0.510256,0.426829,0.362828,0.312386,0.269969,0.24314,0.244906,0.274675,0.322677,0.380432,0.447405,0.52302,0.613006,0.719698,0.842807,0.960091,1.052408,1.117971,1.155207,1.163328,1.144075,1.095901,1.020414,0.919137,0.770168,0.614862,0.463999,0.318027,0.178245,0.039406,-0.105653,-0.258186,-0.403637,-0.533378,-0.648707,-0.750034,-0.836601,-0.910039,-0.968597,-1.013626,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,-1.047176,6
0.674872,0.752578,0.807841,0.842753,0.84417,0.812836,0.750462,0.666658,0.572349,0.472305,0.372314,0.285514,0.217408,0.163675,0.12661,0.118658,0.142395,0.189391,0.250426,0.323737,0.410171,0.516785,0.638829,0.773396,0.914522,1.036848,1.13049,1.192831,1.222505,1.219784,1.183144,1.113591,1.012256,0.88521,0.762775,0.635627,0.508797,0.372949,0.225642,0.069851,-0.093275,-0.262326,-0.417477,-0.551555,-0.666439,-0.756255,-0.826144,-0.875443,-0.90321,-0.911264,-0.909815,-0.929839,-0.948456,-0.96952,-0.9913,-1.012024,-1.02792,-1.032473,-1.027298,-1.012349,-0.994227,-0.970397,-0.948213,-0.923666,2
0.597407,0.664712,0.712666,0.730419,0.719787,0.677783,0.61459,0.535651,0.455241,0.374549,0.29545,0.225466,0.169252,0.134703,0.125544,0.152159,0.206182,0.271544,0.3442,0.426458,0.529235,0.650202,0.786226,0.929845,1.065167,1.174677,1.253108,1.298304,1.309148,1.286249,1.230494,1.142044,1.022402,0.877985,0.736498,0.598057,0.464092,0.319805,0.16271,-0.002868,-0.173025,-0.337283,-0.476731,-0.596709,-0.697679,-0.77705,-0.837498,-0.876531,-0.896596,-0.89896,-0.892398,-0.893216,-0.89827,-0.907543,-0.914845,-0.91754,-0.921569,-0.924244,-0.928188,-0.931267,-0.931251,-0.924414,-0.916339,-0.904537,2
0.702513,0.771555,0.820082,0.841084,0.833082,0.796375,0.734974,0.655321,0.570151,0.487463,0.407272,0.336216,0.27923,0.235482,0.211066,0.212808,0.24175,0.293029,0.360005,0.433992,0.517934,0.618726,0.740349,0.871488,0.994876,1.095384,1.168123,1.212895,1.229956,1.218399,1.180205,1.114167,1.020636,0.900949,0.745504,0.588237,0.438041,0.292816,0.145693,-0.00919,-0.165047,-0.310785,-0.443068,-0.56189,-0.668116,-0.760886,-0.83979,-0.905518,-0.956417,-0.993725,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,-1.020613,6
0.720409,0.804793,0.869596,0.907391,0.918218,0.899005,0.852824,0.782303,0.697423,0.608089,0.516375,0.428163,0.352625,0.293761,0.244513,0.215355,0.212558,0.235042,0.27937,0.341703,0.415467,0.499054,0.603089,0.721741,0.849391,0.965949,1.058825,1.124903,1.162811,1.172751,1.15456,1.108091,1.033379,0.934541,0.79266,0.641097,0.485326,0.334719,0.189105,0.03867,-0.11375,-0.266263,-0.407504,-0.534664,-0.647591,-0.746443,-0.83095,-0.901,-0.955857,-0.996182,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,-1.024754,6
0.658686,0.745701,0.812519,0.848754,0.855123,0.830643,0.774439,0.692336,0.592507,0.489423,0.387069,0.292478,0.21218,0.152724,0.111376,0.095558,0.111209,0.152629,0.2124,0.286188,0.371823,0.47666,0.601353,0.740489,0.886516,1.014589,1.11609,1.186404,1.222738,1.226314,1.194865,1.13041,1.033594,0.90784,0.770494,0.626481,0.482256,0.336214,0.181276,0.019657,-0.142804,-0.301993,-0.444646,-0.570916,-0.676972,-0.765103,-0.832998,-0.87878,-0.904321,-0.909572,-0.90574,-0.909,-0.914256,-0.920978,-0.926369,-0.930122,-0.934245,-0.938164,-0.939162,-0.934025,-0.922955,-0.911074,-0.895822,-0.886429,2
0.589534,0.650752,0.690141,0.703957,0.687585,0.642054,0.573436,0.491483,0.408955,0.327645,0.248091,0.17673,0.123947,0.087568,0.07546,0.094528,0.146363,0.216054,0.295433,0.384874,0.488559,0.611159,0.755388,0.908766,1.054982,1.1731,1.258035,1.308669,1.324931,1.308307,1.256476,1.170288,1.053065,0.907533,0.762475,0.624092,0.48541,0.339444,0.184819,0.017902,-0.155737,-0.322953,-0.469567,-0.596373,-0.699714,-0.784366,-0.848507,-0.887858,-0.904885,-0.905589,-0.897584,-0.898496,-0.905859,-0.91227,-0.918218,-0.927431,-0.936222,-0.939974,-0.937325,-0.928905,-0.912403,-0.892876,-0.871994,-0.860739,2
0.628878,0.705604,0.757182,0.780799,0.773357,0.734022,0.672063,0.589636,0.498347,0.402002,0.306344,0.221238,0.154457,0.105932,0.075108,0.07113,0.103205,0.155045,0.216239,0.294324,0.392678,0.511678,0.647796,0.795606,0.94486,1.071601,1.166896,1.231079,1.261668,1.255023,1.214874,1.139757,1.030003,0.894485,0.770648,0.646727,0.520451,0.382681,0.230434,0.066832,-0.111848,-0.290412,-0.447648,-0.581399,-0.690092,-0.773604,-0.833062,-0.870297,-0.884987,-0.879791,-0.868678,-0.877721,-0.885586,-0.899461,-0.91111,-0.922934,-0.933945,-0.936757,-0.932735,-0.924133,-0.910311,-0.893127,-0.874049,-0.855866,3
0.664517,0.761315,0.838471,0.890308,0.909295,0.894789,0.848987,0.773709,0.679589,0.576683,0.466055,0.361193,0.272629,0.204829,0.151231,0.115203,0.108099,0.135566,0.182884,0.243674,0.317751,0.408784,0.520439,0.650377,0.791678,0.922551,1.029999,1.109208,1.156063,1.169465,1.147362,1.09243,1.00355,0.885918,0.768292,0.640801,0.50693,0.366051,0.215892,0.05262,-0.117821,-0.290677,-0.444693,-0.57422,-0.679351,-0.761083,-0.819596,-0.85544,-0.870542,-0.869918,-0.862318,-0.876759,-0.894161,-0.911004,-0.92647,-0.939974,-0.949969,-0.951834,-0.944419,-0.932672,-0.919465,-0.90421,-0.888551,-0.873535,3
0.744132,0.824027,0.88646,0.922159,0.927781,0.903146,0.849445,0.773226,0.68509,0.593017,0.502881,0.420904,0.358791,0.308519,0.266947,0.246836,0.250598,0.277465,0.322196,0.381891,0.450836,0.528299,0.621531,0.731456,0.856757,0.973217,1.064157,1.126956,1.161473,1.167425,1.144211,1.093234,1.016124,0.914844,0.769506,0.617202,0.462575,0.313488,0.171309,0.02915,-0.116714,-0.269068,-0.41383,-0.543002,-0.657413,-0.757818,-0.844348,-0.915966,-0.974119,-1.017942,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,-1.049957,6
0.719279,0.834057,0.926244,0.986632,1.011453,1.001219,0.953721,0.875803,0.767929,0.641533,0.503793,0.372309,0.265432,0.181939,0.107322,0.049481,0.022377,0.026496,0.059801,0.107479,0.170876,0.25512,0.357027,0.482528,0.630762,0.772725,0.896842,0.99374,1.056782,1.083907,1.074561,1.02881,0.948483,0.836765,0.731228,0.609413,0.482406,0.351356,0.208793,0.060112,-0.102636,-0.279145,-0.434972,-0.566442,-0.672275,-0.752386,-0.803825,-0.834831,-0.843759,-0.83612,-0.816476,-0.825049,-0.833322,-0.841266,-0.852335,-0.864182,-0.877482,-0.880771,-0.875258,-0.86647,-0.854432,-0.841042,-0.82966,-0.823814,5
0.691788,0.788446,0.865741,0.912249,0.926031,0.907937,0.856134,0.778203,0.67855,0.567177,0.449077,0.334828,0.237151,0.16076,0.101097,0.056437,0.037351,0.052487,0.096768,0.158109,0.238049,0.331583,0.43791,0.566286,0.709027,0.855477,0.97683,1.070104,1.129064,1.154608,1.144688,1.099202,1.019107,0.910475,0.797238,0.669029,0.529083,0.381296,0.227486,0.069452,-0.101487,-0.275485,-0.437838,-0.573643,-0.686222,-0.773515,-0.836291,-0.875206,-0.892444,-0.893757,-0.888736,-0.904206,-0.923711,-0.940646,-0.95813,-0.969205,-0.972473,-0.959062,-0.937641,-0.914837,-0.89186,-0.866899,-0.841471,-0.828578,2
0.645434,0.722411,0.778617,0.809241,0.814642,0.79042,0.734166,0.653496,0.560681,0.46574,0.368895,0.278697,0.202293,0.147229,0.113283,0.107467,0.133246,0.185744,0.249467,0.323778,0.417425,0.522853,0.642089,0.778492,0.924419,1.050226,1.145825,1.209936,1.241453,1.238676,1.204057,1.136813,1.038067,0.912141,0.774412,0.632911,0.497906,0.351429,0.194428,0.02781,-0.142783,-0.318277,-0.470319,-0.596974,-0.701556,-0.783071,-0.848469,-0.892605,-0.915393,-0.919962,-0.916622,-0.918645,-0.924111,-0.93509,-0.944951,-0.95311,-0.956803,-0.959072,-0.951798,-0.940966,-0.92806,-0.912681,-0.899882,-0.882888,2
0.677859,0.7689,0.837325,0.88095,0.893575,0.872822,0.818406,0.737362,0.641124,0.535813,0.427154,0.328304,0.249208,0.185226,0.134884,0.108375,0.114084,0.151504,0.20364,0.269837,0.349104,0.446122,0.560106,0.689682,0.830473,0.958886,1.062272,1.134017,1.172388,1.177958,1.149585,1.08811,0.995596,0.873644,0.752061,0.621816,0.488383,0.347739,0.197481,0.037526,-0.131752,-0.304948,-0.460141,-0.590645,-0.696376,-0.777214,-0.836197,-0.871246,-0.885955,-0.889211,-0.885065,-0.901346,-0.91915,-0.939475,-0.957767,-0.973659,-0.982908,-0.981234,-0.969687,-0.954168,-0.93593,-0.914623,-0.892795,-0.873562,3
0.65128,0.73262,0.792172,0.829429,0.832929,0.804309,0.743585,0.659584,0.565556,0.474373,0.379154,0.291096,0.219431,0.165454,0.134322,0.131169,0.156066,0.202447,0.264629,0.339437,0.429664,0.540212,0.669933,0.813836,0.949769,1.064947,1.149784,1.210811,1.237715,1.228313,1.183532,1.105788,0.995548,0.863065,0.730206,0.591488,0.451844,0.302722,0.142912,-0.027743,-0.203694,-0.366887,-0.509677,-0.627477,-0.725708,-0.799842,-0.854855,-0.889239,-0.907299,-0.90481,-0.894979,-0.90035,-0.905988,-0.916714,-0.924507,-0.932136,-0.938291,-0.9387,-0.933062,-0.923743,-0.914806,-0.904108,-0.894413,-0.882553,2
0.624789,0.704988,0.760509,0.794159,0.79662,0.770531,0.717624,0.644553,0.552198,0.454634,0.354721,0.263593,0.187123,0.128924,0.088018,0.073119,0.092773,0.140006,0.207377,0.283497,0.374207,0.483695,0.607547,0.747083,0.89434,1.028596,1.134558,1.208014,1.249739,1.257272,1.229603,1.165889,1.07098,0.945172,0.814343,0.675304,0.540212,0.396381,0.244079,0.081197,-0.090751,-0.26683,-0.42365,-0.555405,-0.662093,-0.750987,-0.819288,-0.864527,-0.8856,-0.888917,-0.882308,-0.889137,-0.897612,-0.909774,-0.920222,-0.931768,-0.941026,-0.942711,-0.935943,-0.929591,-0.920711,-0.909592,-0.895334,-0.881334,2
0.662246,0.743932,0.806131,0.840896,0.843544,0.813516,0.756602,0.675038,0.581118,0.485161,0.388675,0.300306,0.228038,0.174365,0.138787,0.128421,0.14951,0.193508,0.244393,0.307588,0.393265,0.491144,0.612758,0.751867,0.897412,1.023662,1.123663,1.192793,1.228906,1.230928,1.200188,1.135858,1.038634,0.912448,0.78419,0.658213,0.532397,0.393395,0.252807,0.097409,-0.071358,-0.244866,-0.403477,-0.548763,-0.671344,-0.769329,-0.841757,-0.891987,-0.921757,-0.931375,-0.928654,-0.934196,-0.94072,-0.952141,-0.964315,-0.978756,-0.991588,-0.999011,-0.998184,-0.988989,-0.9723,-0.954088,-0.934018,-0.91723,2
0.728409,0.812675,0.881687,0.926591,0.942783,0.930845,0.890789,0.826906,0.743449,0.65204,0.560598,0.468293,0.390265,0.330434,0.280534,0.24804,0.243866,0.262896,0.30382,0.359367,0.424505,0.500678,0.59424,0.702585,0.823863,0.937543,1.03138,1.099686,1.141416,1.154382,1.137712,1.093032,1.021461,0.924239,0.781169,0.627506,0.472643,0.322772,0.17694,0.027976,-0.122897,-0.276962,-0.41802,-0.544728,-0.656833,-0.754948,-0.838842,-0.908051,-0.963928,-1.006651,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,-1.039036,6
0.706788,0.776302,0.825404,0.847691,0.840316,0.804599,0.743069,0.664311,0.580439,0.498691,0.417638,0.34442,0.28794,0.243605,0.218157,0.220152,0.248072,0.296776,0.361249,0.434804,0.517626,0.614836,0.72996,0.858982,0.979962,1.082068,1.157438,1.204868,1.2253,1.218227,1.182926,1.119182,1.027684,0.909511,0.754478,0.597,0.445008,0.298214,0.151666,-0.000059,-0.155942,-0.30287,-0.436543,-0.557152,-0.664851,-0.760047,-0.841925,-0.90935,-0.962562,-1.002482,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,-1.030576,6
0.678633,0.779635,0.862545,0.915248,0.935208,0.922467,0.875092,0.798609,0.700968,0.594311,0.482815,0.377568,0.291133,0.226089,0.173442,0.13414,0.119248,0.132716,0.166844,0.212831,0.278825,0.360513,0.463082,0.587171,0.727107,0.867677,0.985599,1.072883,1.125903,1.143122,1.125153,1.071948,0.986312,0.871032,0.764965,0.648714,0.526639,0.390139,0.246911,0.087358,-0.087869,-0.268172,-0.439328,-0.58277,-0.698097,-0.783827,-0.843377,-0.877324,-0.888323,-0.882768,-0.867322,-0.881843,-0.897518,-0.914723,-0.929531,-0.945853,-0.958212,-0.960796,-0.953519,-0.938375,-0.91927,-0.898086,-0.875488,-0.853204,3
0.716759,0.785251,0.832747,0.854374,0.847567,0.815726,0.758307,0.681832,0.595822,0.509736,0.424788,0.350754,0.294034,0.251518,0.227278,0.229121,0.256764,0.304161,0.365724,0.43744,0.518585,0.618277,0.730423,0.856318,0.976075,1.075816,1.151683,1.201004,1.220227,1.211586,1.172956,1.107475,1.013657,0.895418,0.741164,0.586838,0.436803,0.291177,0.140409,-0.010814,-0.166483,-0.313278,-0.445596,-0.566709,-0.674072,-0.767329,-0.847108,-0.911939,-0.964825,-1.004007,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,-1.032946,6
0.634265,0.705718,0.756756,0.780238,0.772963,0.733436,0.668471,0.585841,0.502184,0.414597,0.328904,0.249671,0.182169,0.135041,0.110644,0.115315,0.146322,0.196934,0.262008,0.341937,0.434707,0.547161,0.67708,0.822178,0.971182,1.094875,1.187913,1.248013,1.275914,1.269487,1.229981,1.157766,1.054755,0.929528,0.799429,0.663083,0.524963,0.384319,0.234387,0.07528,-0.096028,-0.270195,-0.430538,-0.567651,-0.680286,-0.773251,-0.842862,-0.893426,-0.921944,-0.93362,-0.938055,-0.948273,-0.960527,-0.974912,-0.988238,-1.001443,-1.008784,-1.005252,-0.996127,-0.978608,-0.959318,-0.93984,-0.918333,-0.905438,2
0.605722,0.671615,0.715425,0.727893,0.705878,0.658263,0.585913,0.502222,0.412045,0.320409,0.234957,0.166535,0.113717,0.076208,0.064506,0.087155,0.133397,0.196817,0.273491,0.365702,0.470085,0.584285,0.713916,0.863837,1.012922,1.134933,1.224468,1.279331,1.298478,1.28359,1.232505,1.147725,1.027835,0.882909,0.753073,0.62237,0.487428,0.34803,0.206675,0.053426,-0.116801,-0.292812,-0.451385,-0.583785,-0.694567,-0.784278,-0.849256,-0.88799,-0.902962,-0.903872,-0.893403,-0.902204,-0.915695,-0.931983,-0.94705,-0.960581,-0.971055,-0.971286,-0.959215,-0.93894,-0.916281,-0.889311,-0.858734,-0.840655,2
0.604447,0.676347,0.724591,0.750806,0.74737,0.713265,0.655372,0.585957,0.510423,0.430195,0.349047,0.277572,0.223375,0.182647,0.163069,0.170298,0.208738,0.260858,0.326663,0.406151,0.500263,0.605804,0.729974,0.86441,1.003368,1.122223,1.208774,1.26648,1.290453,1.2785,1.235353,1.15651,1.046651,0.910174,0.773332,0.631966,0.493719,0.354216,0.213884,0.062624,-0.09908,-0.273268,-0.433073,-0.569278,-0.685374,-0.783227,-0.855723,-0.906965,-0.933104,-0.943647,-0.944228,-0.947212,-0.954217,-0.966983,-0.983736,-1.002534,-1.016276,-1.02013,-1.011714,-0.994778,-0.975265,-0.951313,-0.923673,-0.906566,2
0.719778,0.819449,0.896781,0.944589,0.958588,0.938467,0.886706,0.80425,0.700372,0.5849,0.465835,0.350565,0.25555,0.18182,0.121959,0.07681,0.060691,0.080457,0.124519,0.182448,0.256169,0.35259,0.462673,0.590977,0.729197,0.863297,0.975355,1.055778,1.104614,1.119242,1.099119,1.045403,0.959865,0.846644,0.736878,0.615606,0.491587,0.358172,0.210171,0.058515,-0.107678,-0.280462,-0.44251,-0.579297,-0.688895,-0.772632,-0.828416,-0.857962,-0.865205,-0.858125,-0.843104,-0.854016,-0.870859,-0.890338,-0.908863,-0.925898,-0.94253,-0.949039,-0.937679,-0.918229,-0.898551,-0.878555,-0.857553,-0.843189,4
0.753356,0.842134,0.913317,0.956993,0.97213,0.956675,0.911668,0.840099,0.750087,0.653644,0.557631,0.458179,0.367752,0.295314,0.238754,0.199161,0.187854,0.203057,0.243559,0.303425,0.376783,0.462357,0.564736,0.683462,0.804457,0.915902,1.008065,1.075623,1.117414,1.128618,1.112476,1.06716,0.994973,0.896391,0.758946,0.608852,0.453339,0.299055,0.147871,-0.005222,-0.160494,-0.306807,-0.439025,-0.55636,-0.661701,-0.753483,-0.830363,-0.894516,-0.944341,-0.980812,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,-1.005555,6
0.686429,0.785076,0.859696,0.903397,0.911145,0.883783,0.823748,0.733361,0.621458,0.499898,0.379797,0.281529,0.197784,0.122531,0.063629,0.030646,0.023623,0.052857,0.105605,0.176199,0.255076,0.350849,0.465411,0.599022,0.753081,0.898189,1.016698,1.101583,1.152953,1.166993,1.143644,1.086344,0.995539,0.875133,0.762954,0.638193,0.505866,0.371886,0.227181,0.072264,-0.097359,-0.279283,-0.438307,-0.570527,-0.675459,-0.752415,-0.802458,-0.828605,-0.834989,-0.824052,-0.805773,-0.817894,-0.833176,-0.850058,-0.865859,-0.878926,-0.890014,-0.891654,-0.884171,-0.874697,-0.865114,-0.853632,-0.84455,-0.83854,5
0.648625,0.728449,0.788322,0.822319,0.825074,0.796739,0.740009,0.661429,0.57621,0.489091,0.401981,0.324587,0.256266,0.207156,0.179295,0.18026,0.205394,0.249874,0.299202,0.36654,0.449356,0.549498,0.66871,0.801171,0.938702,1.05901,1.150452,1.212093,1.240669,1.23816,1.200748,1.131358,1.030434,0.905319,0.77345,0.641826,0.504442,0.359049,0.205671,0.039961,-0.133596,-0.307854,-0.464806,-0.595895,-0.705257,-0.793516,-0.858692,-0.902164,-0.92635,-0.939774,-0.948115,-0.961405,-0.97692,-0.995264,-1.01086,-1.023271,-1.027012,-1.022451,-1.009801,-0.992042,-0.977273,-0.960981,-0.944139,-0.930821,2
0.746535,0.822504,0.878,0.907647,0.911257,0.886259,0.833611,0.757911,0.671085,0.580099,0.485699,0.398277,0.326333,0.269124,0.227488,0.209883,0.222545,0.256401,0.311243,0.378606,0.457096,0.546811,0.651037,0.77143,0.893414,1.000514,1.08315,1.139181,1.168059,1.16987,1.142842,1.086857,1.00413,0.895358,0.747822,0.593122,0.440093,0.289727,0.142854,-0.004917,-0.157288,-0.303859,-0.438465,-0.559469,-0.666375,-0.760089,-0.840088,-0.906137,-0.958615,-0.998173,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,-1.026306,6
0.723572,0.797653,0.856918,0.891401,0.899955,0.881933,0.836932,0.767925,0.686206,0.598304,0.508536,0.421412,0.34953,0.295765,0.249661,0.227056,0.230221,0.261554,0.313521,0.376136,0.446212,0.528317,0.630938,0.752188,0.878637,0.991215,1.079419,1.140106,1.173716,1.178558,1.155894,1.105507,1.028084,0.925202,0.776942,0.621645,0.469147,0.324132,0.181584,0.033086,-0.122923,-0.276025,-0.416666,-0.54235,-0.652924,-0.750275,-0.832841,-0.902406,-0.957464,-1.00058,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,-1.032936,6
