@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.834916,0.750811,0.603614,0.421496,0.291818,0.192204,0.171839,0.152636,0.133579,0.120703,0.08712,0.08243,0.190732,0.308518,0.292995,0.170708,0.106975,0.106986,0.124698,0.137324,0.152858,0.167245,0.212364,0.299033,0.423533,0.627354,0.746242,0.80432,-1.158831,-1.025049,-0.831689,-0.61402,-0.394682,-0.16605,0.063889,0.168113,0.225612,0.211262,0.184713,0.105416,-0.116999,-0.332617,-0.55144,-0.762438,-0.940458,-1.112713,-1.266016,-1.404339,-1.253182,-1.065605,-0.777797,-0.628768,-0.352763,-0.06669,0.225234,0.497539,0.702035,0.780101,0.676568,0.537258,0.404762,0.294587,0.264717,0.478035,0.692597,0.892932,0.739376,0.518689,0.295346,0.078538,-0.137179,-0.361797,-0.279354,-0.320617,-0.473306,-0.319941,-0.280747,-0.217353,0.025126,0.24793,0.467936,0.6382,0.816968,0.648904,0.455444,0.318897,0.442729,0.561001,0.590161,0.455861,0.217519,-0.084924,-0.386948,-0.651836,-0.851429,-1.091945,-1.289266,-1.342356,-1.189566,-1.035509,-0.859713,-0.673811,-0.459887,-0.248565,-0.029864,0.053989,0.081738,0.111527,0.025205,-0.141303,-0.389792,-0.592208,-0.777077,-0.978924,-1.132477,-1.206713,7
0.674683,0.600974,0.53098,0.47563,0.428697,0.384716,0.354889,0.320569,0.304215,0.295833,0.287313,0.248951,0.133418,0.052749,0.096888,0.231516,0.324198,0.329698,0.334969,0.343384,0.357095,0.381568,0.407199,0.436508,0.472396,0.524148,0.58299,0.620057,-1.487859,-1.475287,-1.432116,-1.373262,-1.268055,-1.171429,-1.037629,-0.888211,-0.725707,-0.553657,-0.375507,-0.189626,0.002754,0.200619,0.386308,0.526994,0.650649,0.700144,0.716086,0.59008,0.628598,0.560621,0.422943,0.29111,0.150723,0.016523,-0.110734,-0.250312,-0.415169,-0.330139,-0.169267,0.031926,0.233651,0.415323,0.605809,0.730579,0.588033,0.39407,0.183833,-0.020711,-0.219145,-0.410635,-0.572837,-0.531718,-0.415227,-0.251645,-0.336923,-0.553144,-0.569742,-0.450911,-0.330087,-0.1234,0.083785,0.286357,0.461696,0.660213,0.74067,0.546126,0.380122,0.190345,0.002415,-0.106271,0.024899,0.149537,0.264673,0.270585,0.168825,0.196723,0.276982,0.216912,0.149157,-0.009363,-0.177801,-0.327537,-0.485771,-0.637876,-0.782835,-0.919442,-1.046296,-1.161772,-1.264128,-1.351482,-1.421933,-1.473667,-1.505258,-1.515742,-1.504783,-1.437813,3
0.844738,0.785212,0.658491,0.463781,0.347549,0.260472,0.243181,0.226338,0.214781,0.201802,0.204696,0.193463,0.23761,0.266253,0.229523,0.110716,0.053923,0.062223,0.084895,0.10246,0.117572,0.136,0.211317,0.313941,0.45607,0.669328,0.758024,0.842864,-1.12324,-0.980182,-0.813373,-0.620492,-0.431463,-0.213441,0.011605,0.120283,0.225236,0.186504,0.156548,0.074814,-0.150971,-0.374828,-0.596247,-0.801126,-0.986589,-1.148689,-1.298166,-1.342018,-1.153757,-0.953467,-0.695762,-0.553806,-0.294542,-0.037291,0.217652,0.46023,0.651022,0.723642,0.600859,0.470275,0.332511,0.223408,0.313785,0.528865,0.745607,0.729341,0.510609,0.292527,0.075543,-0.141902,-0.361436,-0.348495,-0.299421,-0.377294,-0.44842,-0.314207,-0.303826,-0.205274,0.042386,0.278714,0.515435,0.73413,0.638358,0.444627,0.261144,0.373811,0.484857,0.605542,0.561167,0.353754,0.089287,-0.194281,-0.477594,-0.657032,-0.892936,-1.114341,-1.311453,-1.343311,-1.195114,-1.033824,-0.86224,-0.682535,-0.476153,-0.272793,-0.068119,0.071018,0.10424,0.136226,0.111035,-0.000459,-0.218922,-0.411225,-0.61111,-0.795029,-0.959946,-1.102899,7
0.651869,0.525266,0.374573,0.27069,0.19552,0.132933,0.086206,0.052203,0.023066,0.017359,0.010731,-0.017515,-0.070634,-0.071511,-0.072202,-0.070703,-0.049668,0.017232,0.024821,0.027783,0.046481,0.080647,0.122255,0.178981,0.248808,0.336278,0.463774,0.594428,-1.096228,-1.057336,-1.136729,-1.214965,-1.291884,-1.332562,-1.228905,-1.195009,-1.085646,-0.946075,-0.799565,-0.646792,-0.482783,-0.312017,-0.136852,0.051259,0.229707,0.349766,0.49014,0.609796,0.68644,0.605059,0.470954,0.34247,0.206733,0.091084,-0.016702,-0.115737,-0.220615,-0.299768,-0.383651,-0.438929,-0.480731,-0.38652,-0.199636,-0.013386,0.175122,0.363629,0.553266,0.743984,0.897528,0.996845,1.189831,1.3846,1.575438,1.659429,1.472192,1.286728,1.099574,0.912354,0.746809,0.555302,0.377102,0.186189,0.003081,-0.183035,-0.36386,-0.499201,-0.464181,-0.414846,-0.344176,-0.262395,-0.184171,-0.079291,0.026994,0.141792,0.264202,0.393395,0.509106,0.635326,0.488675,0.379149,0.24264,0.104037,-0.07898,-0.262469,-0.4477,-0.623539,-0.780987,-0.942604,-1.075898,-1.200762,-1.267924,-1.315377,-1.238663,-1.159769,-1.064764,-0.983455,1
0.64826,0.562607,0.460744,0.199971,0.019629,-0.056478,-0.132819,-0.142385,-0.154395,-0.129539,-0.094756,-0.063752,-0.022315,0.08649,0.120412,0.036591,-0.004637,-0.030562,-0.060143,-0.068787,-0.068832,-0.055735,-0.012948,0.061137,0.155573,0.307902,0.50745,0.706022,-1.150746,-1.243944,-1.320442,-1.388137,-1.244536,-1.063039,-0.870047,-0.689248,-0.556066,-0.571996,-0.507986,-0.250821,-0.012083,0.003065,0.161787,0.283643,0.376565,0.462791,0.583602,0.696545,0.821519,0.693674,0.501379,0.313698,0.360233,0.383784,0.191347,-0.016247,-0.228363,-0.392828,-0.538963,-0.671448,-0.780241,-0.878288,-0.814528,-0.70753,-0.534,-0.288,-0.049784,0.154865,0.14985,0.379016,0.630816,0.882564,1.134806,1.387272,1.63971,1.879152,1.752867,1.499618,1.249824,0.999869,0.744433,0.491358,0.242091,0.032321,-0.200556,-0.437225,-0.654277,-0.790229,-0.873532,-0.764673,-0.656092,-0.511352,-0.369674,-0.163792,0.053683,0.206704,0.144175,0.288205,0.528495,0.616994,0.514414,0.386625,0.292083,0.212797,0.106806,-0.083122,-0.099214,-0.336702,-0.561273,-0.601978,-0.635477,-0.774903,-0.953399,-1.121551,-1.285865,-1.340259,2
0.611608,0.490853,0.384282,0.292655,0.21672,0.194494,0.175527,0.159159,0.145064,0.132858,0.122548,0.112041,0.119047,0.107083,0.096058,0.081652,0.072607,0.073569,0.081012,0.092234,0.100354,0.110605,0.132598,0.209638,0.28898,0.400807,0.522559,0.644067,-1.317148,-1.176624,-1.01454,-0.852571,-0.657663,-0.448715,-0.230082,-0.020083,0.101596,0.155615,0.236998,0.282164,0.225219,0.071518,-0.079966,-0.224301,-0.360787,-0.4921,-0.613935,-0.72369,-0.817868,-0.826921,-0.645926,-0.386577,-0.11162,0.149055,0.395092,0.589741,0.762107,0.846245,0.793678,0.751189,0.719047,0.679937,0.676395,0.650111,0.504562,0.29558,0.087873,-0.171415,-0.350548,-0.580829,-0.447986,-0.609347,-0.525259,-0.509671,-0.644384,-0.467081,-0.527177,-0.328806,-0.11966,0.119889,0.324768,0.525693,0.613192,0.613042,0.623289,0.643849,0.674602,0.709784,0.690409,0.546713,0.369923,0.134441,-0.128246,-0.325066,-0.407013,-0.549727,-0.688146,-0.607416,-0.490201,-0.363615,-0.224236,-0.086236,0.062804,0.136064,0.114079,0.036062,-0.049891,-0.205053,-0.401509,-0.59622,-0.786986,-0.954311,-1.106226,-1.221884,-1.346401,-1.432017,6
0.85293,0.75801,0.664593,0.463743,0.336577,0.243856,0.210041,0.18876,0.171127,0.156379,0.140629,0.13622,0.235238,0.335957,0.314402,0.198082,0.137245,0.141587,0.157089,0.169108,0.177888,0.192644,0.240694,0.331247,0.446733,0.639625,0.761554,0.830706,-1.18453,-1.042852,-0.862506,-0.663648,-0.461744,-0.247005,-0.011479,0.119415,0.193002,0.182259,0.162254,0.107527,-0.089626,-0.306915,-0.522626,-0.726563,-0.916335,-1.088503,-1.250694,-1.400178,-1.37377,-1.186923,-0.958813,-0.688933,-0.506259,-0.19857,0.109912,0.397705,0.627042,0.737516,0.680536,0.545481,0.419256,0.2865,0.180577,0.25614,0.465577,0.68415,0.797417,0.625252,0.405253,0.188846,-0.026988,-0.238083,-0.452027,-0.419583,-0.32841,-0.353503,-0.518579,-0.375237,-0.320553,-0.296178,-0.058589,0.146649,0.382429,0.61365,0.770348,0.608013,0.446759,0.353312,0.460588,0.562577,0.503486,0.301537,0.028937,-0.257868,-0.540874,-0.721069,-0.988947,-1.191998,-1.368306,-1.311508,-1.144097,-0.978249,-0.803435,-0.602271,-0.388469,-0.17277,0.006058,0.0617,0.09006,0.063328,-0.020887,-0.239743,-0.459729,-0.672116,-0.86494,-1.032901,7
0.647538,0.417102,0.179534,0.046678,-0.073062,-0.161904,-0.208605,-0.217939,-0.167803,-0.105475,-0.045718,-0.045543,-0.005565,0.020862,0.024098,0.037417,0.014398,-0.044794,-0.078468,-0.099481,-0.112109,-0.078389,-0.022284,0.06164,0.14489,0.281855,0.462195,0.604,-1.131277,-1.195085,-1.274335,-1.324899,-1.289157,-1.106348,-0.902903,-0.759647,-0.563177,-0.435747,-0.494116,-0.249111,0.005877,0.172285,0.16362,0.361008,0.501826,0.563171,0.678318,0.807727,0.933659,0.998198,0.740368,0.510388,0.527591,0.571793,0.379455,0.149438,-0.0708,-0.238696,-0.377786,-0.509092,-0.616337,-0.702348,-0.548106,-0.399803,-0.1985,0.034894,0.261678,0.375167,0.418352,0.640397,0.891173,1.136878,1.382867,1.625942,1.669899,1.409244,1.149533,0.904428,0.654642,0.412008,0.243404,-0.018563,-0.271119,-0.520028,-0.748896,-0.680801,-0.586837,-0.47437,-0.345404,-0.201953,0.036461,0.256087,0.352266,0.232218,0.414605,0.621113,0.750444,0.638259,0.495215,0.378737,0.31225,0.190003,0.019147,-0.045406,-0.158173,-0.371356,-0.576255,-0.603566,-0.634779,-0.775871,-0.991581,-1.168244,-1.320641,-1.419172,-1.349215,-1.272673,2
0.594266,0.447465,0.32481,0.241421,0.173946,0.116828,0.066964,0.036866,0.015212,0.011242,0.002376,-0.042402,-0.071,-0.071556,-0.073089,-0.067726,0.008944,0.021625,0.025533,0.028724,0.058235,0.0925,0.140528,0.202417,0.272885,0.40594,0.549677,0.697069,-1.109964,-1.200518,-1.290912,-1.346851,-1.275129,-1.215116,-1.104546,-0.975125,-0.830175,-0.669806,-0.504809,-0.325385,-0.133944,0.053329,0.189011,0.328068,0.457472,0.607708,0.586597,0.457439,0.334597,0.206176,0.084319,-0.030152,-0.136374,-0.233372,-0.320178,-0.395737,-0.475849,-0.509266,-0.527841,-0.347032,-0.167701,0.016618,0.204756,0.384204,0.57191,0.75711,0.940117,1.12714,1.315326,1.50355,1.695152,1.707479,1.51597,1.324909,1.15234,0.961703,0.79355,0.606867,0.42018,0.236408,0.049016,-0.137797,-0.31798,-0.498948,-0.506818,-0.44806,-0.393338,-0.309902,-0.231418,-0.127278,-0.02895,0.091958,0.206407,0.327959,0.464055,0.577969,0.53927,0.416019,0.283665,0.173771,-0.009261,-0.176972,-0.358295,-0.521038,-0.675221,-0.836817,-0.986373,-1.12099,-1.23593,-1.261469,-1.299652,-1.220158,-1.140641,-1.045665,-0.966483,-1.108253,1
0.652934,0.464636,0.313398,0.244883,0.177338,0.122636,0.075416,0.048854,0.042503,0.038263,0.020863,-0.02964,-0.038216,-0.038435,-0.041167,0.014819,0.035678,0.032012,0.032847,0.06288,0.081752,0.119382,0.168071,0.243011,0.337415,0.479989,0.615907,0.726949,-0.971012,-1.058898,-1.142926,-1.209809,-1.234099,-1.152247,-1.141316,-1.006712,-0.850171,-0.676085,-0.488071,-0.272079,-0.064392,0.150348,0.309226,0.430673,0.592425,0.711658,0.775242,0.647329,0.508457,0.375252,0.238376,0.107355,-0.005765,-0.122023,-0.217653,-0.314858,-0.402016,-0.463451,-0.525145,-0.475094,-0.29385,-0.117035,0.055147,0.234799,0.420533,0.60672,0.779611,0.889272,0.905375,0.984781,1.172796,1.3097,1.492587,1.58785,1.494273,1.302895,1.13083,0.940566,0.751054,0.561557,0.372402,0.183083,0.027195,-0.143924,-0.333396,-0.521856,-0.601115,-0.560742,-0.506597,-0.440572,-0.37661,-0.286315,-0.201274,-0.091736,0.02574,0.136549,0.254563,0.316752,0.219546,0.078767,-0.04308,-0.206043,-0.372549,-0.521184,-0.676779,-0.809363,-0.946739,-1.058987,-1.188371,-1.286547,-1.350012,-1.407862,-1.391742,-1.290325,-1.186836,-1.085978,1
1.218284,0.935066,0.660823,0.397706,0.146945,-0.069084,-0.176036,-0.26731,-0.35245,-0.423488,-0.486209,-0.366081,-0.354562,-0.372053,-0.385111,-0.508385,-0.598584,-0.558371,-0.504577,-0.42283,-0.21814,-0.008158,0.207259,0.431753,0.661516,0.886965,1.116353,1.298276,0.341518,0.571905,0.804735,1.040632,1.2708,1.448595,1.540853,1.430129,1.17742,0.923405,0.671264,0.418468,0.167172,-0.083775,-0.333784,-0.582156,-0.829659,-1.074375,-1.316538,-1.551999,-1.785434,-2.025538,-1.867734,-1.623382,-1.313731,-1.006251,-0.692432,-0.381689,-0.070839,0.237707,0.514767,0.647163,0.574268,0.409838,0.238361,0.094978,-0.054253,-0.229309,-0.14285,0.100974,0.308839,0.066382,-0.190894,-0.425307,-0.39895,-0.178975,-0.144131,-0.368607,-0.298789,-0.182727,0.069182,0.320673,0.420359,0.185411,0.176702,0.366728,0.547289,0.630277,0.516524,0.280276,0.018583,-0.244039,-0.514994,-0.779447,-1.043383,-1.3066,-1.531251,-1.718477,-1.747937,-1.48845,-1.244407,-1.000798,-0.743615,-0.483556,-0.22952,0.027964,0.29095,0.543316,0.807399,1.061123,1.315484,1.504939,1.399663,1.284651,1.112516,0.812882,0.522582,0.235907,4
0.626482,0.475048,0.391015,0.308981,0.164695,-0.06102,-0.142136,-0.195317,-0.218487,-0.192362,-0.185559,-0.175008,-0.062537,0.06686,0.124648,0.023378,-0.030828,-0.009944,-0.022169,-0.04396,-0.075844,-0.060623,-0.004955,0.071559,0.17088,0.303767,0.503051,0.65681,-1.071145,-1.136817,-1.224094,-1.288955,-1.356375,-1.272055,-1.068493,-0.866753,-0.695028,-0.53274,-0.432748,-0.558955,-0.363401,-0.101623,0.077703,0.036897,0.243922,0.381293,0.469654,0.578725,0.700579,0.834112,0.96491,0.770517,0.545697,0.367011,0.528799,0.544792,0.354809,0.1322,-0.074836,-0.245892,-0.405248,-0.550937,-0.680752,-0.792316,-0.746853,-0.599785,-0.544235,-0.302747,-0.060937,0.171435,0.179692,0.309932,0.498506,0.761605,1.024319,1.288677,1.540861,1.761683,1.602728,1.354844,1.107554,0.852001,0.596046,0.336625,0.076718,-0.173943,-0.40307,-0.639169,-0.878521,-0.869826,-0.780522,-0.656655,-0.529293,-0.359721,-0.214442,0.00077,0.011183,-0.024052,0.166141,0.315705,0.487474,0.386984,0.266898,0.148354,0.069107,-0.022497,0.074038,0.109873,-0.072649,-0.27254,-0.447866,-0.578633,-0.768485,-0.881452,-1.056846,-1.240319,2
0.525651,0.374601,0.246149,0.158737,0.109106,0.067249,0.081585,0.108178,0.095717,0.085655,0.074591,0.025983,-0.003495,-0.003776,-0.0053,-0.006146,-0.007984,0.001213,0.076975,0.082564,0.086463,0.10269,0.128519,0.164788,0.219133,0.284913,0.356046,0.417343,-1.401323,-1.276778,-1.110767,-1.149949,-1.219339,-1.284938,-1.330893,-1.311666,-1.239333,-1.148867,-1.008043,-0.852152,-0.684283,-0.506853,-0.321786,-0.130558,0.065663,0.242778,0.394914,0.530041,0.681192,0.769965,0.747601,0.624418,0.496068,0.373727,0.258064,0.149831,0.04981,-0.055229,-0.13677,-0.207487,-0.266554,-0.313178,-0.311963,-0.132029,0.049088,0.234249,0.417711,0.602227,0.789497,0.97602,1.086216,1.104953,1.295393,1.486875,1.591269,1.403162,1.213965,1.025705,0.835586,0.663785,0.481554,0.294134,0.107193,-0.07667,-0.262076,-0.350908,-0.318674,-0.273278,-0.200285,-0.1311,-0.051044,0.039024,0.138232,0.245742,0.360751,0.482514,0.596703,0.6033,0.475147,0.328478,0.1979,0.001172,-0.171544,-0.353621,-0.514346,-0.682607,-0.837526,-0.989363,-1.122942,-1.239177,-1.334388,-1.311998,-1.241494,-1.168615,-1.079367,-1.094153,1
0.1421,-0.04933,-0.179453,-0.300054,-0.462468,-0.516625,-0.515801,-0.416072,-0.295911,-0.173187,-0.035953,0.092486,0.167902,0.177106,0.192691,0.202016,0.21607,0.217733,0.161364,0.054851,-0.07207,-0.182618,-0.290177,-0.338273,-0.330668,-0.31609,-0.297878,-0.276566,-1.728807,-1.559265,-1.382358,-1.20069,-1.015797,-0.828637,-0.635533,-0.449782,-0.265883,-0.188001,-0.009432,-0.041021,-0.089104,0.084701,0.061958,0.008758,-0.064551,-0.163455,-0.293948,-0.449314,-0.572306,-0.698361,-0.800311,-0.873539,-0.929495,-0.959242,-0.99379,-0.956103,-0.820573,-0.629811,-0.446995,-0.263674,-0.077578,0.108947,0.299459,0.491407,0.683864,0.865285,0.886013,0.970555,1.168793,1.367086,1.568875,1.769206,1.971394,2.174582,2.381511,2.587743,2.458213,2.272661,2.084557,1.897174,1.706617,1.516563,1.327082,1.133747,0.940775,0.89285,0.812256,0.646337,0.46943,0.287207,0.106941,-0.079426,-0.254952,-0.427007,-0.594738,-0.800409,-0.867916,-0.895937,-0.841907,-0.817784,-0.75882,-0.676636,-0.583187,-0.473312,-0.364094,-0.25073,-0.192096,-0.135391,-0.095669,-0.155444,-0.158064,-0.160071,-0.317666,-0.415476,-0.625493,-0.823216,5
1.356587,1.080682,0.803976,0.538249,0.282637,0.042387,-0.115535,-0.217654,-0.305695,-0.38995,-0.449827,-0.321857,-0.3337,-0.358679,-0.366493,-0.435412,-0.5774,-0.550722,-0.487723,-0.389998,-0.163743,0.048911,0.270347,0.494087,0.724019,0.95771,1.186861,1.383251,0.431092,0.666516,0.904344,1.139979,1.352961,1.466083,1.560818,1.402422,1.144828,0.886669,0.629038,0.372408,0.115913,-0.139846,-0.394595,-0.648469,-0.901187,-1.150311,-1.398382,-1.642985,-1.88229,-2.104519,-1.879138,-1.598025,-1.285543,-0.960028,-0.646887,-0.320519,-0.007122,0.31347,0.49749,0.472615,0.312044,0.154659,-0.009135,-0.1607,-0.298129,-0.22283,0.033127,0.273765,0.395882,0.134887,-0.129268,-0.382607,-0.486722,-0.383952,-0.2027,-0.266405,-0.480937,-0.401572,-0.238916,0.018271,0.271146,0.530735,0.393204,0.151137,-0.013507,0.175937,0.357964,0.498779,0.515682,0.290203,0.032055,-0.236936,-0.511448,-0.78537,-1.052261,-1.323244,-1.566679,-1.734383,-1.72124,-1.461165,-1.211404,-0.955459,-0.692465,-0.43417,-0.176188,0.082843,0.353381,0.61361,0.87441,1.12884,1.368317,1.350378,1.244886,1.015933,0.724219,0.436067,4
0.079282,-0.113404,-0.308726,-0.49788,-0.573803,-0.506955,-0.401348,-0.283421,-0.152847,-0.021707,0.067718,0.079428,0.064386,0.071995,0.095385,0.105403,0.121365,0.14402,0.136026,0.012563,-0.112589,-0.231155,-0.342436,-0.445548,-0.48453,-0.453602,-0.366154,-0.230647,-1.510518,-1.326694,-1.13921,-0.953998,-0.761734,-0.568223,-0.374022,-0.210986,-0.137413,0.043177,-0.026528,-0.0204,0.129925,0.092466,0.029941,-0.058963,-0.15637,-0.305313,-0.453073,-0.59406,-0.710659,-0.806009,-0.882622,-0.934616,-0.961232,-0.990876,-0.94619,-0.837575,-0.643677,-0.458615,-0.271849,-0.081296,0.110707,0.305529,0.502133,0.69991,0.883111,0.901444,0.985832,1.187031,1.390127,1.596841,1.803914,2.0113,2.223969,2.437137,2.613036,2.437205,2.247688,2.054668,1.866704,1.670279,1.474185,1.278471,1.083195,0.909872,0.899679,0.763075,0.591857,0.407571,0.225305,0.036509,-0.140916,-0.324771,-0.495027,-0.682221,-0.853898,-0.907914,-0.887412,-0.856357,-0.810273,-0.753635,-0.656106,-0.55421,-0.43899,-0.315493,-0.211755,-0.128129,-0.064027,-0.018076,-0.020539,-0.099039,-0.039831,-0.170873,-0.274347,-0.452416,-0.656754,-0.859699,5
-0.146269,-0.324962,-0.355451,-0.529423,-0.60108,-0.522331,-0.41562,-0.298421,-0.173664,-0.039387,0.068677,0.076868,0.082036,0.086369,0.097544,0.106609,0.1182,0.123943,0.095495,-0.0355,-0.174948,-0.30683,-0.427386,-0.433537,-0.436072,-0.532188,-0.395182,-0.236006,-1.437452,-1.247734,-1.048723,-0.855645,-0.661444,-0.474174,-0.278873,-0.161572,-0.073283,0.085194,0.033543,-0.026476,0.148093,0.131096,0.067964,-0.012489,-0.103143,-0.224504,-0.353406,-0.493636,-0.631509,-0.744816,-0.822823,-0.850058,-0.877983,-0.865971,-0.767454,-0.560178,-0.38927,-0.214843,-0.034629,0.155534,0.32731,0.513702,0.697231,0.872557,0.930395,1.037092,1.229227,1.421468,1.612385,1.802627,1.992715,2.183543,2.373971,2.558569,2.433964,2.240921,2.048806,1.857367,1.666058,1.476052,1.285396,1.093964,0.92547,0.908365,0.77268,0.59606,0.416334,0.231921,0.04981,-0.129133,-0.299728,-0.472217,-0.64746,-0.754328,-0.814337,-0.786241,-0.760477,-0.707388,-0.64389,-0.526401,-0.418775,-0.298023,-0.207932,-0.133045,-0.074236,-0.031503,-0.110369,-0.136311,-0.099249,-0.246053,-0.301911,-0.47113,-0.663255,-0.865647,-1.056678,-1.25255,5
1.336739,1.077992,0.82534,0.577722,0.331243,0.09975,-0.095234,-0.195453,-0.280167,-0.350888,-0.412064,-0.340743,-0.28401,-0.314264,-0.315386,-0.376943,-0.518495,-0.500756,-0.452373,-0.397547,-0.302011,-0.094198,0.12247,0.349696,0.588816,0.824955,1.063663,1.266087,0.190704,0.436671,0.684634,0.935316,1.186814,1.377764,1.508449,1.506511,1.257308,1.002458,0.747916,0.493746,0.240028,-0.013133,-0.265595,-0.5118,-0.761677,-1.009892,-1.255832,-1.498552,-1.736519,-1.967116,-2.004704,-1.754571,-1.426471,-1.080102,-0.733499,-0.386744,-0.039888,0.289622,0.526639,0.538436,0.388674,0.20997,0.042326,-0.11251,-0.319171,-0.31519,-0.146011,0.102942,0.337421,0.487778,0.223034,-0.038656,-0.292148,-0.467033,-0.301806,-0.176984,-0.234668,-0.438468,-0.344175,-0.160551,0.112693,0.382834,0.624324,0.433591,0.201776,0.088759,0.261606,0.429128,0.502242,0.366974,0.096989,-0.198926,-0.504109,-0.803713,-1.102141,-1.398945,-1.607205,-1.77941,-1.630025,-1.388969,-1.13932,-0.887237,-0.637874,-0.386918,-0.134756,0.118347,0.372194,0.626638,0.881571,1.131181,1.35662,1.262827,1.134574,0.87029,0.606978,0.347837,4
0.475972,0.377696,0.338041,0.299049,0.218168,0.070761,0.016656,-0.016829,-0.028403,-0.03801,-0.049479,-0.041604,-0.047508,-0.052489,-0.045009,0.004746,0.134722,0.170236,0.241488,0.278806,0.30693,0.306816,0.308306,0.32238,0.342486,0.370661,0.409946,0.439823,-1.525109,-1.530381,-1.42558,-1.339459,-1.227676,-1.083191,-0.985039,-1.061386,-1.13619,-1.224817,-1.280032,-1.238917,-1.191633,-1.196308,-1.170175,-1.030865,-0.874697,-0.707609,-0.531929,-0.349429,-0.161467,0.02889,0.115322,0.283792,0.412035,0.560299,0.684923,0.760958,0.710533,0.576344,0.447167,0.323593,0.206292,0.081619,-0.021367,-0.115661,-0.206039,-0.290871,-0.354005,-0.404795,-0.333341,-0.152578,0.026412,0.202905,0.383355,0.569106,0.752995,0.894658,0.92928,0.920341,0.849389,0.824752,1.030838,1.246646,1.442301,1.611385,1.672869,1.495689,1.322807,1.151202,0.969262,0.781868,0.588671,0.395531,0.202464,-0.002843,-0.202029,-0.401214,-0.462149,-0.412159,-0.349021,-0.273674,-0.187125,-0.090427,0.006633,0.080116,-0.001206,-0.138818,-0.269262,-0.438486,-0.601686,-0.757507,-0.887476,-1.022484,-1.141473,-1.256483,-1.333711,-1.392176,1
