@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
2.492989,12.523187,-3.991025,16.437563,3.494881,-10.516389,-10.153222,-10.287985,3
2.66527,12.064829,-3.277701,16.44499,3.700325,-10.698147,-10.383842,-10.515725,3
2.456157,12.657271,-3.553602,15.726856,4.435538,-10.836525,-10.334708,-10.550987,3
1.872686,13.891846,-4.636712,15.556568,3.859484,-10.619536,-9.79842,-10.125919,3
2.058907,14.243524,-3.849656,14.441138,4.686767,-10.999947,-10.095761,-10.484974,3
2.618345,12.565091,-3.532396,15.78454,4.233967,-10.776078,-10.357714,-10.535754,3
2.365046,12.684155,-4.177655,15.914466,4.400466,-10.68571,-10.141095,-10.359672,3
2.182032,13.007656,-3.852913,16.052398,3.620049,-10.602291,-10.108392,-10.298538,3
2.454029,12.447781,-3.95328,16.165312,4.129008,-10.684393,-10.178211,-10.380247,3
2.263173,11.395545,-3.538115,17.109892,3.783714,-10.427573,-10.266869,-10.319769,3
2.254769,13.211932,-3.665271,15.463032,4.228116,-10.768676,-10.2527,-10.471201,3
2.339623,13.692606,-4.067653,15.297933,3.946625,-10.710873,-10.126997,-10.371266,3
2.653727,10.270958,-2.693834,17.445996,3.832985,-10.508719,-10.504536,-10.496578,3
2.051764,12.458108,-4.116945,16.580801,3.791284,-10.518347,-10.030046,-10.216616,3
2.751744,11.424786,-3.000832,16.417411,4.338049,-10.743064,-10.547794,-10.6403,3
2.277528,12.360341,-2.976976,16.143228,3.955457,-10.723014,-10.457943,-10.578619,3
2.631693,11.730562,-3.131217,16.445975,4.008419,-10.682592,-10.452948,-10.54989,3
2.415594,12.507245,-3.604804,16.006144,4.170355,-10.752582,-10.271896,-10.470055,3
2.565906,12.032451,-3.711061,16.577567,3.712798,-10.58283,-10.232316,-10.362517,3
2.094109,13.891687,-4.784367,15.054399,4.609665,-10.750815,-9.876888,-10.237787,3
2.324129,11.672784,-3.659407,16.834718,3.936488,-10.538173,-10.228906,-10.341634,3
2.157022,12.334496,-3.733242,16.381689,3.944574,-10.542253,-10.207527,-10.334757,3
2.261861,11.708315,-3.456937,16.816608,3.880283,-10.592399,-10.244066,-10.373664,3
2.71256,11.680097,-3.250238,16.464102,3.888368,-10.587095,-10.426503,-10.481293,3
1.976249,13.567787,-3.960778,15.067564,4.832793,-10.922035,-10.107987,-10.453592,3
1.007573,14.069231,-3.967184,15.421205,4.163847,-10.711393,-9.809004,-10.174275,3
2.182905,12.939686,-4.461154,15.802306,4.517108,-10.618678,-10.070846,-10.291327,3
2.580968,11.511892,-3.223097,16.827678,3.580513,-10.501217,-10.368829,-10.407909,3
2.445974,12.83081,-3.922884,16.033234,3.744537,-10.644608,-10.147719,-10.339342,3
2.669754,10.734821,-2.804768,17.219456,3.652851,-10.511443,-10.478833,-10.481839,3
2.502382,11.288476,-3.990579,17.378326,3.384787,-10.30462,-10.103456,-10.155315,3
2.509789,11.747061,-3.598988,16.623559,4.021896,-10.58745,-10.301957,-10.413911,3
2.073141,11.408992,-3.581395,17.138387,3.900148,-10.4647,-10.191045,-10.283527,3
2.426213,14.01963,-3.926481,14.366609,4.744816,-10.958633,-10.165131,-10.507023,3
2.317322,13.997874,-3.85168,14.482325,4.683,-10.957521,-10.164459,-10.506863,3
2.181882,12.879367,-3.849941,15.975925,4.103837,-10.760179,-10.137873,-10.393019,3
2.385623,12.64474,-3.853078,16.256716,3.653221,-10.589568,-10.168661,-10.328993,3
2.120801,13.033695,-4.067258,16.218298,3.540551,-10.582886,-10.024322,-10.23888,3
2.435438,12.436587,-3.800298,16.596244,3.322696,-10.629299,-10.079299,-10.282068,3
2.237501,12.717441,-4.067865,15.898973,4.438871,-10.691337,-10.15777,-10.375816,3
2.449584,12.697506,-3.790619,15.942469,4.103042,-10.763068,-10.206935,-10.431979,3
2.224816,11.792389,-3.359804,16.810848,3.683291,-10.51095,-10.280581,-10.360008,3
2.286271,11.955499,-3.429472,16.786152,3.521267,-10.50897,-10.262804,-10.347943,3
2.616639,12.310069,-3.736089,16.102084,4.205557,-10.716269,-10.307335,-10.474658,3
2.484343,12.803567,-3.927909,15.753727,4.259603,-10.745569,-10.202304,-10.425458,3
2.393205,11.23668,-3.449179,16.900427,4.246559,-10.572602,-10.331761,-10.42333,3
2.566857,10.167201,-2.29558,17.520404,3.478039,-10.402994,-10.554188,-10.479739,3
1.939414,13.349503,-3.704177,15.441452,4.4351,-10.849209,-10.157043,-10.455042,3
2.369542,13.700938,-4.258521,15.206612,4.177677,-10.778249,-10.060659,-10.35734,3
2.479285,13.919787,-4.347869,14.738055,4.511362,-10.835751,-10.071638,-10.393234,3
2.27461,10.884357,-3.293955,17.584021,3.368593,-10.318736,-10.248279,-10.250609,3
2.577149,11.46522,-3.461758,16.884342,3.694384,-10.495338,-10.300907,-10.363095,3
2.524211,11.344541,-4.1293,17.127247,3.888073,-10.394621,-10.13816,-10.221992,3
2.488783,11.008854,-2.533024,17.003505,3.670375,-10.583032,-10.52044,-10.53502,3
2.360236,12.84515,-3.503948,15.822833,4.011015,-10.714282,-10.327981,-10.493024,3
2.051193,12.667799,-3.815972,16.131704,4.140104,-10.625856,-10.182171,-10.366799,3
2.23226,12.158156,-3.580928,16.389984,4.134754,-10.654572,-10.262095,-10.41756,3
2.331402,13.52195,-3.956134,15.426189,3.914617,-10.750762,-10.115565,-10.371698,3
1.954509,13.883744,-4.503785,15.054681,4.626352,-10.826179,-9.905645,-10.283677,3
2.42893,13.14918,-4.321308,15.333065,4.75773,-10.761974,-10.166266,-10.419357,3
2.467627,12.029246,-3.634062,16.727962,3.520447,-10.53151,-10.23668,-10.343029,2
2.249483,11.04185,-3.638571,17.317723,3.980386,-10.468962,-10.194274,-10.287635,3
2.248137,12.033488,-3.195654,16.032449,4.620201,-10.690912,-10.471178,-10.576531,3
2.065128,14.764281,-4.387877,13.885521,4.969115,-10.956844,-9.954922,-10.384402,3
2.258265,12.848386,-4.042763,15.903639,4.223028,-10.640875,-10.177754,-10.371924,3
2.577981,12.355736,-3.724087,16.393722,3.630821,-10.618135,-10.235481,-10.380556,3
2.454128,12.082444,-3.460927,16.222793,4.278274,-10.716963,-10.35294,-10.506809,3
2.652139,11.175166,-3.47454,17.314824,3.32933,-10.421742,-10.266681,-10.308497,3
2.058595,12.897342,-3.975193,16.111035,3.962968,-10.677325,-10.068573,-10.308848,3
2.300478,12.322562,-3.720208,16.468487,3.806949,-10.594122,-10.217507,-10.366638,3
2.478746,12.142807,-3.952866,16.720223,3.553703,-10.567194,-10.104408,-10.271011,2
2.710269,11.402551,-3.126784,16.725263,3.889178,-10.583152,-10.488063,-10.529263,3
2.543373,11.034645,-3.242191,17.311637,3.399006,-10.387752,-10.32667,-10.33205,3
2.362272,14.083419,-3.723109,14.686807,4.207508,-10.888941,-10.215191,-10.512763,3
1.855202,12.856629,-4.018087,16.153847,4.094659,-10.595765,-10.067268,-10.279217,3
2.285853,12.504529,-4.232197,16.266665,4.142215,-10.558389,-10.117106,-10.29157,3
2.460256,12.873827,-3.938063,15.814876,4.024166,-10.652471,-10.201982,-10.380607,3
2.677376,11.637312,-3.642901,16.884213,3.433922,-10.398716,-10.281511,-10.309696,3
2.402204,12.830251,-3.91008,15.861479,4.144766,-10.752314,-10.169751,-10.406555,3
2.395994,13.053604,-3.48282,15.387165,4.295752,-10.804181,-10.316986,-10.528529,3
2.634939,12.176294,-3.304251,16.29021,3.725678,-10.656835,-10.378611,-10.487423,3
2.682964,12.520806,-3.894744,15.910809,4.247331,-10.672308,-10.321791,-10.473068,3
2.545643,11.123951,-3.584228,17.523619,3.092685,-10.318476,-10.178555,-10.204636,3
2.260549,13.319442,-4.026409,15.62414,4.024441,-10.697886,-10.136291,-10.367986,3
2.635163,11.785897,-3.848585,16.719353,3.752098,-10.473522,-10.246157,-10.324247,3
2.182135,11.877483,-3.667283,16.660665,4.074629,-10.529331,-10.24379,-10.354507,3
2.11559,12.402834,-4.199735,16.612104,3.76745,-10.493523,-10.015103,-10.189616,3
2.503483,11.772699,-3.798085,16.664681,3.999392,-10.542785,-10.243708,-10.355677,3
2.214524,14.033295,-4.422197,14.871984,4.38,-10.76224,-9.996859,-10.318509,3
2.269308,14.386159,-4.177547,14.363491,4.549004,-10.912878,-10.05354,-10.423995,3
2.791141,12.971086,-4.046471,15.558585,4.166237,-10.741862,-10.245914,-10.452802,3
2.647214,13.717678,-4.312887,14.83854,4.501074,-10.814668,-10.144127,-10.432826,3
2.576037,12.391955,-3.908311,16.016596,4.356343,-10.706375,-10.27311,-10.453134,2
2.592229,11.557707,-4.164987,16.974946,3.82177,-10.420305,-10.132227,-10.229133,3
2.43924,12.059262,-3.925141,16.704049,3.690021,-10.504411,-10.170276,-10.292742,3
2.465688,12.628017,-4.125169,15.906116,4.356431,-10.658257,-10.190742,-10.382083,3
2.307465,13.666142,-4.211013,15.231383,4.219982,-10.77339,-10.076096,-10.364473,3
2.507808,13.550668,-3.903266,15.415527,3.690333,-10.67466,-10.195692,-10.390718,3
2.732379,10.467671,-2.903214,17.397863,3.598526,-10.446534,-10.429485,-10.417206,3
2.271131,13.378932,-4.289848,15.305016,4.586006,-10.764986,-10.104853,-10.381397,3
1.796909,12.694525,-4.364385,16.429349,4.054235,-10.521818,-9.931285,-10.157529,3
2.351883,14.4363,-3.935434,14.413822,4.136687,-10.873778,-10.102696,-10.426785,3
