@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute target {1,2,3,4}

@data
0.706791,0.716888,0.74545,0.693354,0.82247,0.763102,0.774931,0.76287,0.693049,0.752254,0.696788,0.664825,0.7002,0.729049,0.800056,0.807086,0.747441,0.76241,0.743385,0.812129,1.274065,4.747155,1.315239,-2.358776,-2.406077,-2.458935,-2.405089,-2.370843,-2.421228,-2.415554,-2.36132,-2.290237,-2.269979,-2.143342,-2.173445,-2.102155,-1.978751,-1.931408,-1.908688,-1.788062,-1.699795,-1.607331,-1.581733,-1.440564,-1.3792,-1.272204,-1.149162,-0.962213,-0.919646,-0.821999,-0.797842,-0.630394,-0.498542,-0.40487,-0.313553,-0.196729,-0.160646,-0.08262,0.005457,0.071063,0.137419,0.248054,0.197662,0.322372,0.358309,0.332283,0.443768,0.441354,0.49242,0.51655,0.528525,0.581599,0.612233,0.617037,0.614587,0.577526,0.669241,0.60641,0.662359,0.614056,0.695755,0.629969,0.707119,0.730907,0.679457,0.756088,0.733406,0.733553,0.693747,0.723069,0.686313,0.737729,0.725231,0.703383,0.730489,0.780008,0.773352,0.720945,0.739538,0.77942,0.678764,0.76849,0.723101,0.732239,0.734564,0.70856,0.781755,0.773997,0.736092,0.724623,1
-2.180571,-2.506019,-2.470421,-2.545791,-2.497115,-2.486998,-2.569171,-2.525843,-2.55454,-2.564116,-2.566359,-2.50593,-2.522427,-2.575449,-2.525486,-2.431272,-2.526639,-2.430498,-2.33948,-2.219427,-1.963589,-1.734072,-1.216909,-0.782119,-0.345205,0.007917,0.17103,0.418676,0.488907,0.547717,0.60697,0.609298,0.611762,0.599924,0.681195,0.692996,0.723133,0.736826,0.692112,0.693651,0.737983,0.628345,0.700143,0.720041,0.667201,0.695596,0.674602,0.689366,0.679825,0.682294,0.74326,0.667773,0.656951,0.659109,0.684561,0.658654,0.673466,0.664618,0.733834,0.679545,0.672938,0.744979,0.659773,0.689077,0.730579,0.650875,0.690525,0.632453,0.681491,0.668831,0.709279,0.64085,0.702403,0.705068,0.657126,0.675178,0.598916,0.664112,0.711581,0.589665,0.626532,0.64493,0.749646,0.635182,0.700864,0.647913,0.709183,0.67122,0.698211,0.65252,0.679792,0.626294,0.692187,0.736343,0.740028,0.627396,0.681656,0.712145,0.735983,0.688798,0.652105,0.680513,0.613286,0.694972,0.661417,0.671436,0.691903,0.62983,0.635847,0.542337,4
-1.267776,-1.508185,-1.542243,-1.583443,-1.535566,-1.596858,-1.533909,-1.510338,-1.557127,-1.556914,-1.543857,-1.597845,-1.541787,-1.527395,-1.568042,-1.535492,-1.525316,-1.56836,-1.564076,-1.537501,-1.487608,-1.585785,-1.592083,-1.564693,-1.54882,-1.580493,-1.545896,-1.575795,-1.581772,-1.532971,-1.505782,-1.573235,-1.505928,-1.509927,-1.554978,-1.54631,-1.511418,-1.485263,-1.433903,-1.411281,-1.284326,-1.193246,-1.040545,-0.793875,-0.486809,-0.149858,0.195275,0.419251,0.630224,0.724699,0.909153,0.950251,0.995681,1.018367,1.07182,1.090641,1.087486,1.090425,1.069031,1.044971,1.059119,1.05563,1.040437,1.071899,1.075283,1.12225,1.104494,1.042408,1.155247,1.09726,1.139518,1.074705,1.078767,1.071678,1.09163,1.047926,1.098716,1.102318,1.084988,1.09932,1.068912,1.153053,1.074704,1.050162,1.117674,1.057631,1.073988,1.034193,1.047561,1.113236,1.027217,1.052026,1.066953,1.117242,1.072605,1.075088,1.084854,1.109748,1.102378,1.113389,1.080782,1.054148,1.072068,1.101945,1.092948,1.03291,1.085659,1.03099,1.034585,1.075111,4
0.984599,1.005855,0.879436,0.913892,1.014896,0.959327,0.96726,1.02334,1.021472,0.983176,0.982083,0.959315,0.999793,0.938082,0.999799,0.923241,0.987987,0.977711,1.008457,0.995317,1.050507,1.018759,0.986312,1.030627,1.037823,0.964656,1.018167,1.022979,0.957508,1.019938,1.028727,0.902472,-2.020649,-2.460606,-2.475414,-2.497893,-2.429215,-2.438076,-2.466387,-2.434661,-2.324658,-2.346057,-2.362548,-2.243628,-2.226698,-2.13288,-2.04975,-2.095004,-1.934191,-1.897386,-1.846475,-1.773008,-1.701712,-1.630729,-1.491707,-1.377391,-1.26827,-1.247529,-1.085014,-1.0315,-0.933283,-0.89508,-0.727238,-0.666836,-0.515543,-0.394521,-0.325465,-0.206932,-0.162303,0.00899,0.078953,0.163293,0.156651,0.183615,0.321532,0.434043,0.464498,0.461787,0.546776,0.624466,0.640518,0.68198,0.661262,0.72391,0.760244,0.761298,0.792111,0.768296,0.747699,0.771622,0.882322,0.876953,0.826608,0.831129,0.850009,0.901734,0.882337,0.855321,0.886595,0.867361,0.925716,0.868554,0.938747,0.92212,0.949059,0.862563,0.983035,0.894198,0.890712,0.904103,2
0.732361,0.798448,0.746982,0.798199,0.779086,0.803426,0.754314,0.829401,0.842269,0.740125,0.821769,0.77447,0.836474,0.777322,0.756085,0.77533,0.804501,0.753216,0.818013,0.82629,0.692502,0.766682,0.771252,0.818707,0.723874,0.742203,0.795046,0.758597,0.778967,0.773029,0.823462,0.785478,0.744697,0.819348,0.751931,0.809617,0.752025,0.878738,0.759274,0.815681,0.757827,0.873288,0.821819,3.786637,4.654182,-0.334842,-2.185699,-2.357387,-2.275965,-2.272781,-2.272809,-2.174505,-2.202167,-2.242799,-2.107726,-2.193864,-2.129545,-2.063524,-2.064275,-1.957264,-1.86612,-1.831029,-1.901828,-1.744888,-1.680543,-1.600371,-1.486026,-1.499575,-1.333471,-1.26036,-1.129196,-1.028398,-0.974912,-0.889654,-0.819463,-0.700488,-0.657175,-0.492767,-0.377955,-0.392777,-0.229221,-0.179524,-0.107476,-0.005835,0.011442,0.105184,0.148714,0.207984,0.215614,0.28933,0.31955,0.422281,0.476948,0.433555,0.485766,0.498806,0.568089,0.561305,0.563878,0.61198,0.605182,0.624923,0.6414,0.702751,0.666033,0.660398,0.753626,0.706886,0.770902,0.74873,1
0.763651,0.727326,0.745057,0.79842,0.705887,0.801271,0.767379,0.812139,0.74178,0.822236,0.750239,0.820361,0.821539,0.736304,0.835271,0.831589,0.821208,0.815121,0.796311,0.815481,0.75509,0.825081,0.822632,0.862177,2.972146,4.681708,-1.579383,-2.551988,-2.52851,-2.449951,-2.422925,-2.406224,-2.498964,-2.341513,-2.351704,-2.196097,-2.260244,-2.210821,-2.155077,-2.132458,-2.017451,-1.960941,-1.794241,-1.776175,-1.774453,-1.602772,-1.594695,-1.439185,-1.393811,-1.274287,-1.153935,-1.108607,-0.995258,-0.796351,-0.70323,-0.691169,-0.53834,-0.391787,-0.277376,-0.179879,-0.130038,-0.060701,0.06501,0.03645,0.093379,0.232477,0.290489,0.329993,0.412337,0.315661,0.459772,0.413188,0.559343,0.518348,0.556778,0.614073,0.6491,0.635756,0.539355,0.661118,0.651903,0.711501,0.650826,0.670981,0.642565,0.727021,0.684968,0.699743,0.747663,0.703803,0.688879,0.756937,0.716479,0.71457,0.74898,0.71924,0.707072,0.723352,0.744532,0.736022,0.760038,0.776321,0.704571,0.788166,0.681962,0.739794,0.806128,0.778558,0.792932,0.735003,1
0.958143,0.820713,0.818613,0.957262,0.800874,0.866168,0.864045,0.803223,0.871785,0.897655,0.896562,0.86375,0.87505,0.89005,0.816732,0.912991,0.788048,0.918549,0.871035,0.900788,0.90512,0.898674,0.917535,0.859336,0.949177,0.94043,0.94126,0.939785,0.963223,0.854186,0.953908,0.880795,0.995865,0.985857,0.926251,1.038957,-0.811806,-2.607632,-2.616985,-2.565554,-2.498704,-2.492296,-2.529923,-2.510604,-2.452012,-2.466755,-2.476869,-2.378237,-2.348891,-2.248325,-2.173261,-2.169888,-2.131822,-2.006739,-1.951744,-1.747608,-1.6714,-1.585687,-1.433947,-1.321571,-1.204979,-1.088637,-1.035673,-0.873913,-0.828113,-0.644954,-0.48069,-0.368733,-0.398422,-0.183185,-0.138613,-0.046698,0.061673,0.179494,0.238128,0.338924,0.363083,0.380574,0.428286,0.556084,0.546346,0.582824,0.623606,0.633768,0.625525,0.670738,0.735182,0.73085,0.760852,0.866781,0.730062,0.712173,0.824753,0.751582,0.874852,0.846646,0.855508,0.839056,0.809436,0.811964,0.8473,0.805452,0.947792,0.863523,0.799747,0.835369,0.978027,0.902721,0.873654,0.91614,2
0.669244,0.802143,0.668879,0.732724,0.692971,0.722564,0.754396,0.705245,0.613636,0.735342,0.737233,0.723151,0.803609,0.709646,0.76292,0.770282,0.779206,0.749824,0.722611,1.918701,4.870325,2.792136,-2.388725,-2.435595,-2.433682,-2.454798,-2.445458,-2.354013,-2.419547,-2.293987,-2.283435,-2.264869,-2.220884,-2.172748,-2.105638,-1.9941,-1.987952,-1.938841,-1.829931,-1.760049,-1.554651,-1.5487,-1.442832,-1.34587,-1.203049,-1.109342,-1.048315,-0.932095,-0.780013,-0.71751,-0.631231,-0.508318,-0.365017,-0.341686,-0.243979,-0.125974,-0.025092,-0.125813,0.015233,0.115261,0.270188,0.213242,0.308256,0.320148,0.328414,0.444623,0.403864,0.441848,0.513008,0.459929,0.557336,0.510582,0.625011,0.542635,0.619841,0.657346,0.578981,0.616194,0.698476,0.627619,0.635435,0.671958,0.64478,0.651865,0.621423,0.692973,0.660459,0.713057,0.67812,0.699717,0.673849,0.652077,0.73497,0.60868,0.691444,0.783351,0.668646,0.720872,0.687671,0.658846,0.705444,0.694064,0.733628,0.650232,0.727832,0.695018,0.662766,0.681335,0.665245,0.763161,1
0.747275,0.787001,0.75704,0.706685,0.753205,0.745767,0.774182,0.734725,0.848284,0.782148,0.77376,0.732438,0.762628,0.787013,0.8201,0.861952,0.86574,0.8414,0.746996,0.843009,2.926696,4.794475,-1.563769,-2.500208,-2.454268,-2.472834,-2.401776,-2.387291,-2.371893,-2.319587,-2.243732,-2.30376,-2.276664,-2.196627,-2.110366,-2.082894,-2.055838,-1.964832,-1.888078,-1.799185,-1.747273,-1.680427,-1.52033,-1.424432,-1.404971,-1.345618,-1.210062,-1.073899,-0.922497,-0.869888,-0.745297,-0.695993,-0.504722,-0.411701,-0.355835,-0.230834,-0.138966,-0.117089,-0.01517,0.153573,0.15285,0.193497,0.293358,0.299138,0.358561,0.461033,0.442158,0.473969,0.566979,0.549757,0.598365,0.587382,0.602997,0.690478,0.662752,0.62674,0.648035,0.667837,0.660112,0.643178,0.688873,0.67602,0.735555,0.685281,0.718301,0.773669,0.771112,0.75142,0.736888,0.737031,0.71993,0.758798,0.754256,0.735627,0.750957,0.732154,0.726264,0.756985,0.749649,0.77249,0.729081,0.753815,0.715191,0.707774,0.747433,0.691965,0.782821,0.732225,0.715803,0.775966,1
-1.987153,-2.234366,-2.326585,-2.321385,-2.33609,-2.312008,-2.301347,-2.273395,-2.293927,-2.318151,-2.34855,-2.364367,-2.282531,-2.261904,-2.295995,-2.319367,-2.309224,-2.297153,-2.271503,-2.244496,-2.142447,-2.148768,-2.087961,-1.870313,-1.54016,-1.165078,-0.791724,-0.45385,-0.054283,0.175345,0.360363,0.586922,0.625896,0.672545,0.696982,0.783963,0.746506,0.725841,0.71533,0.739323,0.699581,0.748065,0.748975,0.753865,0.738213,0.719186,0.740387,0.775383,0.77901,0.754301,0.704155,0.756814,0.727477,0.735067,0.66867,0.707249,0.734614,0.718225,0.79059,0.754729,0.745247,0.747279,0.891479,1.425073,1.168387,0.761503,0.470788,0.079471,0.424229,0.656465,0.704421,0.770168,0.733736,0.672953,0.717213,0.763691,0.770568,0.658776,0.68684,0.752162,0.712987,0.76775,0.67878,0.757011,0.715539,0.737902,0.755759,0.710817,0.703924,0.742903,0.681621,0.694957,0.726427,0.773331,0.742884,0.708883,0.771205,0.831453,0.751533,0.650094,0.712192,0.711867,0.776418,0.751148,0.681285,0.681316,0.734737,0.763889,0.692252,0.6492,3
-1.477075,-1.681115,-1.637336,-1.707757,-1.782518,-1.71073,-1.718827,-1.739496,-1.651446,-1.750681,-1.675955,-1.733504,-1.75743,-1.719725,-1.734451,-1.673065,-1.740145,-1.768357,-1.772849,-1.810766,-1.761042,-1.782492,-1.677444,-1.813408,-1.752694,-1.736686,-1.757868,-1.73542,-1.733539,-1.671605,-1.688182,-1.771466,-1.634047,-1.604886,-1.553036,-1.350065,-1.173062,-0.966568,-0.689148,-0.366907,0.032575,0.334437,0.412232,0.708093,0.788696,0.858177,0.941209,1.010381,0.901562,0.920431,0.950685,0.932919,1.011834,0.914266,1.007587,0.952561,0.953529,0.95359,0.980889,0.998144,0.936694,0.990982,0.956298,0.950524,1.008722,0.977976,0.976063,0.990362,0.933337,0.952845,0.906696,0.952043,0.896064,1.00734,0.937659,0.97894,0.912214,1.015714,1.366583,1.544996,1.19084,0.928392,0.522333,0.393295,0.696049,0.924443,1.001936,0.930175,0.982132,0.936061,0.944822,0.911161,0.939094,1.024912,0.970797,0.987546,0.913521,0.954996,0.967019,0.990936,0.973539,0.994732,0.995682,0.951702,0.961483,0.947478,0.953068,0.961493,0.946479,0.910822,3
-1.438202,-1.646882,-1.700729,-1.664068,-1.706386,-1.710402,-1.71035,-1.678762,-1.640441,-1.669131,-1.736548,-1.683752,-1.666704,-1.738152,-1.686502,-1.7032,-1.728437,-1.681137,-1.671369,-1.721453,-1.680642,-1.664591,-1.679497,-1.687613,-1.645488,-1.602401,-1.703728,-1.711488,-1.640327,-1.755449,-1.684344,-1.687881,-1.651238,-1.64187,-1.616311,-1.501435,-1.39581,-1.217327,-0.987116,-0.701538,-0.377099,-0.03748,0.31116,0.509843,0.661671,0.782366,0.861425,0.876033,0.995314,0.956607,1.004067,0.967756,0.948328,1.01552,0.994617,0.957026,1.006004,1.022163,0.9709,0.944566,0.948477,0.984379,0.973316,0.978415,0.929046,0.979983,0.994193,0.952731,1.00315,0.98975,0.992281,1.012024,0.968802,0.929955,1.003281,1.000116,1.007713,1.014367,0.932222,1.015065,1.130852,1.417008,1.52042,1.310651,0.961621,0.701969,0.404219,0.451372,0.929523,1.030156,1.008333,0.998366,1.015705,1.008061,0.984203,1.022022,0.947227,0.964449,0.956689,0.992306,1.061873,0.963769,0.986542,0.915282,0.953087,0.983623,0.946217,0.973966,0.978641,0.940497,3
-1.835994,-2.004731,-2.07155,-2.084656,-2.095821,-2.113399,-2.122808,-2.063344,-2.051333,-2.079519,-2.103417,-2.104914,-2.016404,-2.062569,-2.024113,-2.051384,-2.05215,-2.031676,-2.048577,-1.98632,-2.060837,-2.069384,-2.052696,-1.975835,-1.93354,-1.963857,-1.822367,-1.702713,-1.53378,-1.303232,-0.911094,-0.483598,-0.22081,0.099479,0.332301,0.519923,0.704998,0.739529,0.730074,0.820786,0.761135,0.753335,0.820648,0.785069,0.786302,0.849087,0.839485,0.789289,0.788975,0.829501,0.823899,0.779867,0.846123,0.875282,0.80211,0.883996,0.829674,0.822663,0.779079,0.799589,0.804411,0.870906,0.832302,0.805436,0.834963,0.832993,0.887234,0.876127,1.131113,1.432023,1.265973,0.872186,0.495231,0.156668,0.386757,0.726841,0.85623,0.865747,0.807713,0.821156,0.824779,0.812567,0.814471,0.848831,0.874538,0.84993,0.761448,0.791052,0.816183,0.796005,0.864556,0.786212,0.836413,0.800301,0.825943,0.772111,0.795297,0.782141,0.875462,0.771221,0.754984,0.839107,0.845236,0.830696,0.797051,0.7737,0.817175,0.773085,0.807452,0.74626,3
-1.877123,-2.054575,-2.087651,-2.086207,-2.082361,-2.088312,-2.109635,-2.127393,-2.122624,-2.086771,-2.108227,-2.125668,-2.058106,-2.098334,-2.071722,-2.176711,-2.088667,-2.116252,-2.098382,-2.061242,-2.086428,-2.042746,-2.071536,-2.088064,-1.914279,-1.886631,-1.744218,-1.557946,-1.282614,-1.047904,-0.683753,-0.295506,-0.136498,0.186911,0.433519,0.556298,0.649204,0.669188,0.731219,0.792975,0.808976,0.738626,0.83094,0.835177,0.806755,0.894068,0.767006,0.782238,0.776372,0.860608,0.833327,0.801043,0.793476,0.801851,0.834189,0.783664,0.859206,0.80808,0.830089,0.875078,0.812575,0.742145,0.805009,0.780422,0.795375,0.791789,0.783061,0.860449,0.803329,0.788448,0.809372,0.851411,1.005719,1.313401,1.394698,0.987197,0.856787,0.420496,0.187645,0.423269,0.738104,0.821018,0.809193,0.848208,0.796612,0.776959,0.824499,0.873004,0.827634,0.788122,0.820417,0.816241,0.788612,0.798161,0.855332,0.786435,0.80903,0.824907,0.778271,0.80467,0.841061,0.759225,0.777853,0.778873,0.726334,0.801982,0.798069,0.853372,0.762445,0.726762,3
0.631461,0.698702,0.767649,0.757476,0.74023,0.632251,0.764962,0.70932,0.737388,0.7703,0.739568,0.725477,0.77928,0.696475,0.728276,0.683106,0.715505,0.687762,0.776326,0.686696,0.729916,0.697316,0.768281,0.747436,0.68777,0.72612,0.78637,0.708455,0.700696,0.767363,0.78867,0.781415,0.863033,0.900848,4.216205,4.628527,-1.518724,-2.453973,-2.470607,-2.431141,-2.387937,-2.378746,-2.373186,-2.31962,-2.286128,-2.282436,-2.247569,-2.206873,-2.096093,-2.055208,-1.996754,-1.969626,-1.868643,-1.780163,-1.707054,-1.686518,-1.541812,-1.481228,-1.335474,-1.288305,-1.129456,-1.064397,-0.950897,-0.876543,-0.733177,-0.680196,-0.542358,-0.393542,-0.25172,-0.154647,-0.168786,-0.085963,0.043459,0.070257,0.180456,0.179638,0.299755,0.312507,0.386674,0.456588,0.496885,0.490958,0.545182,0.526834,0.533665,0.508341,0.637522,0.640254,0.56556,0.69399,0.640771,0.60277,0.684246,0.656806,0.710331,0.695941,0.674363,0.669939,0.690935,0.640751,0.644488,0.734589,0.72785,0.696533,0.728296,0.673085,0.689312,0.674432,0.72596,0.738945,1
-1.784599,-1.956993,-1.953181,-1.984463,-2.032009,-2.006433,-1.966178,-1.991547,-2.025063,-2.069223,-2.051517,-2.03129,-2.031432,-1.991489,-2.048487,-2.067788,-2.005598,-2.001334,-1.953582,-2.018339,-2.004407,-2.025263,-2.013731,-1.980649,-1.930747,-1.958705,-1.872597,-1.796387,-1.683608,-1.500037,-1.273716,-0.994674,-0.595536,-0.180772,0.056447,0.379798,0.557029,0.588164,0.724284,0.752001,0.799327,0.809497,0.829124,0.837802,0.841941,0.845767,0.838036,0.793516,0.807297,0.804444,0.894084,0.812155,0.872842,0.805255,0.838285,0.823377,0.832675,0.888922,0.853806,0.842879,0.766611,0.90475,0.900494,0.855213,0.874212,0.786833,0.848582,0.871639,0.832076,0.846948,0.861617,0.794003,0.858292,0.830479,0.856111,0.835004,0.772976,0.848554,0.770653,0.856238,0.840851,0.866318,0.826118,0.818145,0.86048,0.903804,0.832775,0.901684,0.830594,0.900398,0.825889,0.868802,0.864378,0.863588,0.864855,0.832619,0.808053,0.817968,0.828385,0.937275,0.851724,0.837798,0.834947,0.799029,0.852175,0.767253,0.825956,0.808071,0.832703,0.778694,4
-1.997009,-2.261206,-2.3505,-2.270971,-2.342087,-2.284447,-2.337216,-2.322747,-2.336106,-2.300634,-2.307154,-2.317803,-2.33296,-2.330888,-2.258322,-2.308841,-2.295939,-2.257611,-2.262047,-2.204576,-2.113878,-2.069189,-1.945594,-1.760965,-1.668446,-1.37371,-1.041313,-0.732482,-0.30705,-0.066014,0.26499,0.427974,0.527169,0.655004,0.772954,0.693398,0.716297,0.716826,0.795796,0.749375,0.73105,0.777573,0.738694,0.701471,0.750017,0.769972,0.747347,0.737238,0.806731,0.744674,0.767169,0.693576,0.7431,0.737855,0.779755,0.732342,0.706589,0.793728,0.759265,0.735455,0.754385,0.770242,0.807782,0.768876,0.804003,0.73333,0.81423,0.752373,0.780307,0.837897,0.772047,0.828308,0.714568,0.738966,0.756233,0.739631,0.70997,0.731323,0.737532,0.768319,0.712372,0.671298,0.724995,0.812933,0.722943,0.751503,0.809231,0.711548,0.762007,0.739004,0.728931,0.715525,0.699528,0.794103,0.767742,0.720709,0.745956,0.739139,0.795898,0.702802,0.691804,0.730218,0.727572,0.830023,0.726929,0.750204,0.766686,0.733849,0.738513,0.640029,4
-1.37121,-1.618437,-1.663099,-1.641243,-1.664641,-1.680719,-1.614133,-1.681307,-1.69817,-1.673763,-1.697051,-1.635263,-1.673296,-1.709077,-1.642119,-1.689778,-1.644275,-1.703514,-1.686429,-1.696532,-1.645504,-1.692767,-1.659224,-1.721788,-1.671061,-1.655997,-1.698731,-1.693719,-1.687054,-1.660425,-1.667544,-1.686603,-1.640719,-1.62288,-1.658282,-1.521933,-1.417908,-1.319474,-1.153322,-0.943141,-0.591167,-0.299679,0.021306,0.306619,0.55161,0.707133,0.819503,0.869482,0.949373,1.000154,1.000346,1.01254,1.026957,0.992021,0.965714,0.947453,1.025821,1.004397,1.06317,0.9665,1.00101,1.025602,0.991472,1.035496,0.96329,1.02339,0.99436,0.992919,1.04959,1.024168,1.010198,1.049285,1.048877,0.975954,0.928267,0.965929,1.044394,1.047723,0.97238,1.02135,0.96978,1.001251,1.013192,1.035224,1.031865,1.047138,0.966613,1.049112,0.954968,1.000634,0.981876,1.00061,0.97789,1.044644,1.008095,1.041036,0.97748,1.0326,0.979395,0.989424,1.035862,1.017842,1.000011,0.967107,0.99254,0.968226,1.000301,0.992645,0.967297,0.952568,4
1.002738,0.936774,0.907033,0.919282,0.923354,0.939602,0.846411,0.96222,0.937984,0.867673,0.926098,0.932627,0.906216,0.952575,0.90552,0.954354,0.988648,0.916027,1.034644,0.952273,0.942727,-0.044173,-2.580078,-2.602444,-2.619038,-2.523994,-2.487904,-2.469828,-2.457347,-2.520097,-2.488391,-2.378675,-2.263547,-2.289267,-2.293795,-2.152331,-2.142189,-1.999683,-2.049724,-1.919794,-1.805098,-1.665341,-1.638995,-1.498378,-1.385011,-1.279877,-1.121245,-1.125239,-0.996974,-0.810515,-0.745478,-0.612101,-0.504053,-0.418862,-0.297487,-0.197258,-0.156354,0.004265,0.043236,0.118098,0.27674,0.321442,0.301148,0.3722,0.504938,0.476395,0.526384,0.558453,0.60479,0.674223,0.644212,0.676166,0.692701,0.736308,0.774095,0.774382,0.792777,0.784163,0.771288,0.840673,0.786737,0.840635,0.877232,0.859601,0.904941,0.885817,0.905163,0.879032,0.888677,0.877968,0.99207,0.881328,0.860934,0.924686,0.845745,0.879039,0.884128,0.853699,0.913681,0.898337,0.925521,0.881824,0.837461,0.917005,0.952174,0.909632,0.944814,0.857267,0.874558,0.877005,2
-2.057274,-2.37843,-2.421683,-2.374209,-2.4747,-2.427422,-2.454852,-2.456191,-2.413413,-2.379187,-2.452188,-2.456955,-2.412455,-2.423233,-2.391047,-2.484633,-2.420798,-2.350882,-2.369909,-2.335181,-2.215852,-1.919374,-1.691569,-1.408667,-1.057325,-0.648639,-0.273712,0.113453,0.26524,0.456724,0.521284,0.582049,0.641128,0.715104,0.737902,0.763785,0.702142,0.748109,0.703026,0.75513,0.724631,0.677269,0.737854,0.752632,0.762457,0.71016,0.65962,0.734582,0.706446,0.7076,0.754978,0.73409,0.703339,0.738163,0.673172,0.731202,0.685952,0.737345,0.685274,0.765245,0.722895,0.624697,0.712978,0.73296,0.72061,0.704004,0.741867,0.733024,0.728269,0.67763,0.704726,0.7343,0.698631,0.69589,0.707367,0.70546,0.65067,0.720266,0.701149,0.718736,0.771417,0.723786,0.717001,0.755938,0.709584,0.697697,0.708077,0.761614,0.713958,0.686206,0.750732,0.683948,0.680377,0.633207,0.688649,0.660483,0.685381,0.706946,0.687223,0.676579,0.696363,0.687922,0.727561,0.707727,0.673354,0.70629,0.654175,0.728084,0.647859,0.598416,4
-1.678839,-1.847321,-1.892791,-1.893083,-1.935787,-1.868114,-1.903751,-1.931884,-1.876543,-1.912368,-1.908674,-1.86966,-1.920003,-1.949911,-1.976497,-1.905938,-1.840024,-1.934194,-1.905116,-1.897424,-1.863094,-1.859907,-1.943725,-1.884278,-1.890995,-1.875564,-1.824727,-1.825103,-1.774087,-1.673176,-1.566793,-1.343604,-1.260239,-0.961917,-0.674263,-0.457955,-0.103064,0.191187,0.266595,0.545592,0.642211,0.789449,0.794525,0.815204,0.888389,0.864966,0.928998,0.8813,0.859898,0.897095,0.904239,0.894294,0.88994,0.882455,0.854216,0.832919,0.854001,0.89923,0.865884,0.932873,0.878983,0.914401,0.897707,0.911409,0.910703,0.908365,0.897597,0.84039,0.873744,0.845892,0.925025,0.869175,0.866022,0.953395,0.908603,0.863683,0.941281,1.047809,1.331832,1.473252,1.301837,0.931937,0.757381,0.410926,0.312895,0.679307,0.856987,0.838015,0.89988,0.912706,0.92546,0.850306,0.855533,0.879192,0.913723,0.872824,0.934573,0.875824,0.890504,0.830438,0.888464,0.896472,0.859006,0.894,0.851229,0.795016,0.924465,0.880348,0.837365,0.839072,3
