@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute target {1,2}

@data
-0.693786,-0.733685,-0.714675,-0.646655,-0.625798,-0.629427,-0.609855,-0.608111,-0.588576,-0.536681,-0.404732,-0.293784,-0.219243,-0.093193,-0.045702,0.055523,0.111227,0.383628,0.846612,1.128666,1.370921,1.676832,1.772225,1.805201,1.964268,2.249752,2.398664,2.310583,2.298811,2.200875,1.705756,1.450815,1.578728,1.454259,1.049047,0.707719,0.516197,0.416397,0.39899,0.46503,0.464158,0.320679,0.105336,-0.011481,-0.001529,0.013178,0.025378,0.048489,0.072999,0.099938,0.156729,0.243468,0.311816,0.353401,0.353149,0.32146,0.290637,0.259616,0.206927,0.158757,0.152251,0.141483,0.119462,0.120092,0.165768,0.229326,0.290032,0.362516,0.445242,0.521528,0.586014,0.599755,0.592601,0.562818,0.522451,0.487311,0.465614,0.492968,0.525086,0.533974,0.501877,0.441186,0.336154,0.235663,0.173696,0.124965,0.026947,-0.096069,-0.279985,-0.460548,-0.61639,-0.739333,-0.804476,-0.840811,-0.862634,-0.851855,-0.814893,-0.783411,-0.797973,-0.794423,-0.81592,-0.771808,-0.720567,-0.652452,-0.524855,-0.410527,-0.329285,-0.250875,-0.202085,-0.19767,-0.219384,-0.264601,-0.366194,-0.510516,-0.628616,-0.696822,-0.758462,-0.811952,-0.875015,-0.8461,-0.891106,-0.886286,-0.895815,-0.851802,-0.813451,-0.753101,-0.644524,-0.540653,-0.47485,-0.425629,-0.44606,-0.533515,-0.640264,-0.766339,-0.920979,-1.041623,-1.141147,-1.19784,-1.222312,-1.238202,-1.246048,-1.254652,1
-0.359263,-0.391603,-0.360225,-0.273917,-0.24807,-0.272833,-0.306812,-0.317708,-0.317832,-0.282236,-0.15638,-0.039067,0.074379,0.284309,0.49501,0.664783,0.719373,0.906636,1.277262,1.529112,1.773616,2.076091,2.136736,2.150263,2.323953,2.539706,2.521243,2.326951,2.243098,2.089915,1.563991,1.345867,1.478072,1.394482,1.048979,0.768552,0.614077,0.53364,0.510659,0.499417,0.423971,0.25677,0.042521,-0.087768,-0.105247,-0.0834,-0.080773,-0.06913,-0.054617,-0.027195,0.024871,0.09633,0.163183,0.191016,0.189241,0.173996,0.150798,0.123168,0.072469,0.022691,-0.006052,-0.029379,-0.047663,-0.043902,-0.013615,0.021454,0.050736,0.084245,0.123632,0.159784,0.188951,0.191437,0.184356,0.170182,0.14082,0.091833,0.055733,0.055305,0.091104,0.133442,0.157775,0.160477,0.132983,0.09001,0.046336,0.010255,-0.057329,-0.120503,-0.237827,-0.391542,-0.525544,-0.634973,-0.696328,-0.7424,-0.767714,-0.77609,-0.782499,-0.779296,-0.789598,-0.799531,-0.798143,-0.788862,-0.784453,-0.763041,-0.73324,-0.699604,-0.671545,-0.657717,-0.651841,-0.662321,-0.684418,-0.728064,-0.777754,-0.800322,-0.808058,-0.821754,-0.803502,-0.782046,-0.788782,-0.78794,-0.772486,-0.766118,-0.754945,-0.726398,-0.69468,-0.646967,-0.564369,-0.491487,-0.433359,-0.392968,-0.397183,-0.451761,-0.522333,-0.606604,-0.706196,-0.787708,-0.847687,-0.881864,-0.899521,-0.909826,-0.91478,-0.923544,1
-0.323357,-0.352901,-0.337653,-0.275713,-0.270631,-0.305833,-0.325058,-0.330444,-0.326254,-0.2778,-0.146658,-0.029946,0.065033,0.235647,0.382798,0.494815,0.529762,0.771771,1.186205,1.46431,1.77346,2.1361,2.188351,2.13854,2.259937,2.505357,2.540122,2.37514,2.333627,2.212369,1.659995,1.403701,1.516864,1.400343,1.048455,0.771277,0.609696,0.509874,0.470974,0.499644,0.467224,0.315022,0.093685,-0.047822,-0.080134,-0.065853,-0.063569,-0.059039,-0.05339,-0.041547,-0.000042,0.064479,0.130592,0.161046,0.165902,0.161836,0.144158,0.119047,0.066759,0.017324,0.001367,-0.012527,-0.033719,-0.036395,-0.011742,0.020665,0.045556,0.071404,0.112332,0.150707,0.182934,0.191995,0.187085,0.171095,0.143765,0.097158,0.059234,0.048035,0.074423,0.117202,0.141944,0.146318,0.124799,0.09825,0.070044,0.042325,-0.014358,-0.072228,-0.192428,-0.344824,-0.479547,-0.586809,-0.650061,-0.699852,-0.729916,-0.741708,-0.746806,-0.743342,-0.755635,-0.769747,-0.784794,-0.783187,-0.790414,-0.773563,-0.747023,-0.725577,-0.701448,-0.678245,-0.670414,-0.670957,-0.669365,-0.695094,-0.731256,-0.782453,-0.808563,-0.816997,-0.819704,-0.82418,-0.797614,-0.80431,-0.794955,-0.772874,-0.767961,-0.746232,-0.71153,-0.672309,-0.608515,-0.549299,-0.508109,-0.470902,-0.474862,-0.516597,-0.56632,-0.631825,-0.703587,-0.761565,-0.803023,-0.827819,-0.839318,-0.845781,-0.848875,-0.857176,1
-0.3335,-0.380024,-0.362537,-0.311603,-0.303654,-0.339673,-0.355539,-0.361266,-0.348542,-0.307011,-0.179336,-0.066079,0.025868,0.196613,0.341335,0.447579,0.478255,0.732028,1.149161,1.440836,1.76847,2.146541,2.219212,2.162857,2.239378,2.478746,2.52029,2.383056,2.370065,2.251232,1.6734,1.397305,1.49758,1.378078,1.023474,0.744366,0.580329,0.477193,0.433857,0.472703,0.451864,0.306022,0.084978,-0.055108,-0.08153,-0.065372,-0.060419,-0.053547,-0.048789,-0.039018,0.008241,0.076039,0.138357,0.16238,0.166025,0.156064,0.138909,0.111569,0.059022,0.010486,-0.004904,-0.01463,-0.03366,-0.031225,-0.002399,0.032745,0.056434,0.082681,0.122454,0.167652,0.208417,0.224507,0.221897,0.200952,0.17005,0.127529,0.095551,0.101208,0.140855,0.186432,0.208887,0.205849,0.173097,0.129991,0.087759,0.053537,-0.010533,-0.071759,-0.193467,-0.348165,-0.482146,-0.590107,-0.649509,-0.695804,-0.722579,-0.730012,-0.733575,-0.730505,-0.745502,-0.760181,-0.774464,-0.772283,-0.76711,-0.743032,-0.693565,-0.660766,-0.625487,-0.596336,-0.585576,-0.583675,-0.598687,-0.633875,-0.706862,-0.751046,-0.802525,-0.814881,-0.834131,-0.827378,-0.809954,-0.793904,-0.788406,-0.76686,-0.758136,-0.737797,-0.712799,-0.675443,-0.611894,-0.552286,-0.509332,-0.475438,-0.486014,-0.540894,-0.600861,-0.675252,-0.757668,-0.822922,-0.871358,-0.897194,-0.910233,-0.917086,-0.92178,-0.929847,1
-0.442155,-0.481168,-0.459923,-0.42141,-0.413224,-0.424864,-0.37912,-0.304651,-0.150913,-0.030123,0.006408,-0.006223,0.016451,0.151614,0.263677,0.360828,0.454815,0.861838,1.453787,1.715623,1.858745,2.082407,2.047684,1.971534,2.019807,2.202507,2.303857,2.239688,2.261646,2.206821,1.77312,1.66351,1.867735,1.714197,1.222416,0.793649,0.570827,0.483907,0.471506,0.509056,0.468098,0.293694,0.041427,-0.107194,-0.140982,-0.126456,-0.105661,-0.080447,-0.049929,-0.013932,0.060766,0.164513,0.235707,0.260887,0.27034,0.259756,0.235748,0.188024,0.105658,0.03532,0.009055,-0.01042,-0.031267,-0.03387,-0.013538,0.018789,0.051222,0.096262,0.116409,0.116985,0.140861,0.158787,0.163532,0.153956,0.121402,0.065695,0.020595,0.013451,0.045225,0.091369,0.128798,0.135498,0.109957,0.071068,0.03509,0.01236,-0.05249,-0.124379,-0.262463,-0.413548,-0.560661,-0.665661,-0.722489,-0.762453,-0.781547,-0.784,-0.758017,-0.730909,-0.74188,-0.757508,-0.772823,-0.776499,-0.773847,-0.764096,-0.72231,-0.681013,-0.630362,-0.571937,-0.527531,-0.494741,-0.479571,-0.499312,-0.557111,-0.634545,-0.712262,-0.717214,-0.779143,-0.857327,-0.798547,-0.808084,-0.824413,-0.821027,-0.827782,-0.792291,-0.774631,-0.74832,-0.661733,-0.57197,-0.521982,-0.46355,-0.453293,-0.476781,-0.521113,-0.596551,-0.701445,-0.793347,-0.86685,-0.916699,-0.936999,-0.947962,-0.957227,-0.966251,1
-0.310789,-0.361641,-0.349181,-0.289107,-0.288713,-0.329837,-0.339656,-0.344395,-0.344101,-0.303224,-0.161746,-0.050962,0.033237,0.197363,0.320678,0.415146,0.446013,0.70364,1.121978,1.410868,1.753436,2.14274,2.212404,2.148504,2.259427,2.528474,2.589184,2.435109,2.400515,2.285505,1.705309,1.407238,1.485614,1.358105,1.008025,0.739542,0.585007,0.480474,0.442718,0.489497,0.481778,0.337904,0.112766,-0.032847,-0.071532,-0.074017,-0.08331,-0.088265,-0.092863,-0.090188,-0.053007,0.012583,0.073851,0.110232,0.122478,0.122241,0.110428,0.083843,0.029148,-0.019278,-0.036926,-0.048179,-0.059652,-0.053417,-0.025872,0.007281,0.034273,0.066282,0.114335,0.164836,0.207277,0.219354,0.217923,0.206436,0.180669,0.142298,0.104422,0.100249,0.130105,0.174731,0.202753,0.203476,0.17354,0.132636,0.09495,0.05697,0.000153,-0.049251,-0.154934,-0.305432,-0.444515,-0.549458,-0.611795,-0.65837,-0.682707,-0.69495,-0.696205,-0.693252,-0.711145,-0.723184,-0.72617,-0.722273,-0.71448,-0.69587,-0.660066,-0.635418,-0.608405,-0.587516,-0.588629,-0.597286,-0.618467,-0.662422,-0.716753,-0.780172,-0.77909,-0.827268,-0.817551,-0.812582,-0.800592,-0.804945,-0.79268,-0.782809,-0.783107,-0.767435,-0.751536,-0.722592,-0.67561,-0.629037,-0.597357,-0.570694,-0.575545,-0.610055,-0.646014,-0.695733,-0.748556,-0.791295,-0.822773,-0.837751,-0.845709,-0.848738,-0.851239,-0.857825,1
-0.314157,-0.354054,-0.325064,-0.271371,-0.271655,-0.305728,-0.3182,-0.314796,-0.285595,-0.215501,-0.047092,0.072422,0.143363,0.26778,0.299715,0.370667,0.443916,0.700319,1.094932,1.34003,1.603124,1.922637,2.012446,2.036997,2.23108,2.572166,2.677359,2.455068,2.333305,2.288302,1.834687,1.552384,1.607546,1.434532,1.021476,0.712389,0.552524,0.465026,0.445506,0.491083,0.50351,0.419227,0.26498,0.17852,0.18056,0.194608,0.165514,0.122955,0.087463,0.066633,0.079591,0.116843,0.159823,0.17873,0.185366,0.182825,0.177435,0.168541,0.125251,0.07361,0.044167,0.012819,-0.019497,-0.04265,-0.043589,-0.035322,-0.023811,-0.002246,0.030699,0.064932,0.09022,0.081231,0.068336,0.057868,0.038352,0.003496,-0.018916,-0.002744,0.042697,0.086451,0.106182,0.109445,0.09097,0.061375,0.02546,-0.006267,-0.057314,-0.097648,-0.201542,-0.358793,-0.486315,-0.596881,-0.65921,-0.709133,-0.736896,-0.74708,-0.749546,-0.754205,-0.767071,-0.779572,-0.788056,-0.792165,-0.800119,-0.797721,-0.782029,-0.772133,-0.760945,-0.758915,-0.761069,-0.770298,-0.785674,-0.807343,-0.822511,-0.831441,-0.839434,-0.818142,-0.813701,-0.790284,-0.77367,-0.763461,-0.762423,-0.756407,-0.764437,-0.746464,-0.727544,-0.688983,-0.626918,-0.573961,-0.52402,-0.472369,-0.453271,-0.47324,-0.526348,-0.599438,-0.674969,-0.728957,-0.767636,-0.787859,-0.797893,-0.804132,-0.808639,-0.814986,2
-0.332781,-0.387163,-0.38014,-0.34284,-0.358339,-0.38267,-0.382095,-0.368359,-0.340987,-0.283837,-0.161788,-0.071844,0.010369,0.159488,0.266411,0.354845,0.419996,0.728808,1.173059,1.485664,1.86121,2.266892,2.281962,2.104364,2.106266,2.279292,2.319934,2.221583,2.259937,2.200959,1.727127,1.477096,1.51928,1.357806,1.001972,0.719657,0.552104,0.448423,0.418649,0.476257,0.501997,0.423491,0.311437,0.284394,0.332052,0.366028,0.356384,0.330501,0.296468,0.262739,0.254969,0.262395,0.259123,0.233934,0.206595,0.187395,0.169462,0.149394,0.108841,0.066495,0.044059,0.021225,-0.007742,-0.02747,-0.029719,-0.02307,-0.01965,-0.006423,0.024591,0.064652,0.096347,0.101723,0.093743,0.072425,0.043569,0.009532,-0.005619,0.02055,0.076355,0.132611,0.162071,0.165587,0.137863,0.095369,0.041695,-0.021091,-0.079824,-0.121753,-0.217974,-0.356762,-0.488711,-0.598678,-0.6654,-0.717509,-0.747536,-0.761651,-0.776858,-0.785797,-0.801474,-0.814247,-0.821279,-0.828905,-0.829327,-0.820183,-0.802309,-0.787068,-0.770672,-0.764024,-0.767418,-0.780625,-0.808424,-0.842284,-0.871186,-0.890149,-0.893964,-0.883647,-0.868149,-0.858693,-0.822526,-0.804885,-0.786203,-0.762789,-0.737393,-0.703881,-0.671361,-0.627652,-0.552597,-0.481502,-0.430414,-0.391428,-0.398052,-0.458522,-0.534768,-0.624003,-0.710684,-0.764764,-0.796093,-0.809424,-0.816069,-0.826105,-0.841242,-0.859004,2
-0.521671,-0.570372,-0.546866,-0.486858,-0.486216,-0.517387,-0.519756,-0.505955,-0.480899,-0.419996,-0.281774,-0.161822,-0.070537,0.085406,0.195218,0.291553,0.335696,0.61969,1.072688,1.363549,1.680591,2.030569,2.080799,2.018654,2.125039,2.371599,2.41777,2.272741,2.262634,2.154589,1.594826,1.331371,1.445569,1.334324,0.976783,0.702703,0.541183,0.426682,0.378733,0.410738,0.390275,0.250504,0.064148,-0.020766,0.011645,0.077589,0.133863,0.191703,0.249729,0.31919,0.409446,0.49646,0.541267,0.518573,0.449091,0.374358,0.300829,0.237222,0.166064,0.105248,0.082709,0.071889,0.068159,0.091725,0.134155,0.171744,0.200986,0.232352,0.268231,0.303065,0.327978,0.317237,0.28554,0.23494,0.180648,0.126062,0.09162,0.105613,0.154817,0.197654,0.214521,0.202159,0.144838,0.08004,0.022508,-0.037278,-0.120523,-0.197225,-0.333703,-0.502629,-0.642604,-0.754228,-0.811298,-0.851452,-0.871419,-0.873929,-0.877514,-0.871911,-0.884322,-0.898362,-0.891787,-0.895334,-0.894849,-0.878901,-0.85394,-0.807815,-0.763976,-0.727754,-0.692925,-0.686277,-0.703659,-0.725773,-0.762318,-0.773186,-0.806133,-0.833959,-0.840378,-0.811156,-0.801303,-0.800119,-0.779962,-0.735387,-0.705038,-0.6542,-0.569251,-0.464884,-0.307081,-0.165998,-0.068144,0.003075,-0.016815,-0.139155,-0.288532,-0.468603,-0.666061,-0.823275,-0.935798,-1.005524,-1.04186,-1.06172,-1.070321,-1.084745,2
-0.58364,-0.609344,-0.567501,-0.464504,-0.420928,-0.440417,-0.461238,-0.475774,-0.474666,-0.446475,-0.336433,-0.212635,-0.084248,0.134086,0.388727,0.588435,0.651846,0.810021,1.158589,1.414405,1.672856,2.005371,2.109818,2.135047,2.319086,2.537914,2.514382,2.334081,2.257548,2.085215,1.509898,1.252699,1.370412,1.29769,0.994545,0.748071,0.610619,0.527794,0.474277,0.437618,0.359259,0.211613,0.018084,-0.095358,-0.093714,-0.055612,-0.021042,0.018539,0.061389,0.116596,0.180833,0.241183,0.279491,0.268768,0.221038,0.166782,0.126827,0.095258,0.041823,-0.001712,-0.01938,-0.030652,-0.030918,0.006617,0.061484,0.111061,0.140987,0.175083,0.221432,0.266562,0.319995,0.348365,0.326631,0.265436,0.208613,0.170856,0.144644,0.169694,0.248929,0.316567,0.344352,0.321859,0.236678,0.136409,0.061224,0.00335,-0.077005,-0.144792,-0.267417,-0.425089,-0.570957,-0.679982,-0.734877,-0.762522,-0.764527,-0.760374,-0.74413,-0.73418,-0.759622,-0.772355,-0.775715,-0.776373,-0.764357,-0.724809,-0.662239,-0.589666,-0.516565,-0.435063,-0.371445,-0.34645,-0.350093,-0.40511,-0.45146,-0.530462,-0.603148,-0.645704,-0.6748,-0.680362,-0.735046,-0.764084,-0.791221,-0.770217,-0.744919,-0.735991,-0.718471,-0.678666,-0.579526,-0.483898,-0.4162,-0.37253,-0.397879,-0.496937,-0.613916,-0.746597,-0.891576,-1.009935,-1.094976,-1.14329,-1.170113,-1.182414,-1.190322,-1.198792,2
-0.447392,-0.440447,-0.411563,-0.345106,-0.314201,-0.329879,-0.344464,-0.331832,-0.315978,-0.283521,-0.170325,-0.076809,0.01074,0.21175,0.410968,0.561706,0.605646,0.810257,1.189556,1.438719,1.740745,2.11074,2.206396,2.181137,2.275407,2.486668,2.495379,2.355549,2.328079,2.198965,1.622242,1.354584,1.450291,1.334579,1.010369,0.764384,0.609293,0.510458,0.462873,0.462093,0.41725,0.269511,0.068148,-0.062316,-0.078424,-0.061136,-0.03511,-0.020487,0.009062,0.038886,0.091869,0.150331,0.190808,0.198084,0.173338,0.145553,0.115766,0.078843,0.026431,-0.015311,-0.039892,-0.039067,-0.044168,-0.025272,0.013266,0.061697,0.089202,0.121029,0.164019,0.207851,0.244328,0.25803,0.241443,0.205152,0.169714,0.124463,0.088408,0.091787,0.133217,0.183788,0.216711,0.218616,0.16314,0.103555,0.044533,-0.009318,-0.070356,-0.115434,-0.222765,-0.374451,-0.51477,-0.624651,-0.686545,-0.7193,-0.730636,-0.728975,-0.72457,-0.712478,-0.733079,-0.73484,-0.741258,-0.746542,-0.726676,-0.721199,-0.706474,-0.655564,-0.620378,-0.576317,-0.558238,-0.549388,-0.57876,-0.622235,-0.668876,-0.725362,-0.751861,-0.775736,-0.807538,-0.838639,-0.868453,-0.84921,-0.816099,-0.804672,-0.776369,-0.772262,-0.72303,-0.687052,-0.603684,-0.533664,-0.482871,-0.448777,-0.463972,-0.532246,-0.601539,-0.689301,-0.784091,-0.856179,-0.908759,-0.943515,-0.956539,-0.963202,-0.968383,-0.977627,2
-0.345743,-0.372682,-0.330935,-0.257188,-0.218474,-0.236847,-0.266567,-0.288514,-0.291446,-0.269866,-0.158016,-0.046077,0.077626,0.306804,0.555682,0.734371,0.771085,0.919627,1.232156,1.472452,1.745443,2.091123,2.183731,2.191602,2.342456,2.543863,2.507818,2.298819,2.204378,2.03429,1.469035,1.220184,1.322494,1.242451,0.967144,0.757224,0.639565,0.567595,0.515637,0.480302,0.404786,0.262998,0.073706,-0.041819,-0.049523,-0.011277,0.017205,0.047709,0.084,0.126822,0.179449,0.237363,0.272808,0.270974,0.235141,0.193115,0.150118,0.113831,0.063039,0.016754,-0.004776,-0.018586,-0.028046,-0.010543,0.024639,0.065296,0.102081,0.131471,0.167763,0.198565,0.211066,0.199278,0.178154,0.153634,0.116976,0.067463,0.028669,0.023263,0.04351,0.079501,0.103249,0.104903,0.08166,0.051054,0.009133,-0.043216,-0.105949,-0.157273,-0.270113,-0.421025,-0.557347,-0.663077,-0.725703,-0.77794,-0.806473,-0.820229,-0.833547,-0.841563,-0.859969,-0.86638,-0.866989,-0.869743,-0.867757,-0.862769,-0.847521,-0.834821,-0.822801,-0.811057,-0.808765,-0.809203,-0.825946,-0.834072,-0.8462,-0.864005,-0.857445,-0.854699,-0.830421,-0.797215,-0.785516,-0.796282,-0.778437,-0.750986,-0.735418,-0.686364,-0.621821,-0.555653,-0.458253,-0.367793,-0.306635,-0.261989,-0.273396,-0.345118,-0.429902,-0.533636,-0.644197,-0.734036,-0.795695,-0.836544,-0.856175,-0.867543,-0.873516,-0.883045,2
-0.331831,-0.343805,-0.29899,-0.188179,-0.118036,-0.134828,-0.186191,-0.218237,-0.246656,-0.241182,-0.143473,-0.023231,0.131405,0.422579,0.775263,1.034249,1.094605,1.131422,1.343186,1.527053,1.737131,2.039996,2.149515,2.237142,2.449662,2.619574,2.514876,2.258469,2.096131,1.861357,1.32701,1.118862,1.243002,1.196162,0.97004,0.788456,0.6983,0.652714,0.594738,0.489806,0.358692,0.212437,0.026949,-0.097018,-0.112581,-0.074589,-0.049296,-0.018702,0.019622,0.062845,0.108595,0.152003,0.187672,0.188427,0.1622,0.126474,0.094946,0.067102,0.028717,-0.007655,-0.031328,-0.055002,-0.070679,-0.055996,-0.016807,0.028677,0.064999,0.097633,0.133925,0.161123,0.172163,0.162193,0.14481,0.12376,0.091769,0.049553,0.015579,0.007792,0.029076,0.066122,0.096486,0.100738,0.078872,0.047651,0.0038,-0.044573,-0.103225,-0.153514,-0.266086,-0.414724,-0.551698,-0.655501,-0.717567,-0.763159,-0.792272,-0.80324,-0.813659,-0.819459,-0.832821,-0.841787,-0.84372,-0.840595,-0.8415,-0.834933,-0.816766,-0.796464,-0.782847,-0.770184,-0.766259,-0.769966,-0.792748,-0.808172,-0.829218,-0.841379,-0.837842,-0.831911,-0.808265,-0.792074,-0.780927,-0.778838,-0.770813,-0.759069,-0.737865,-0.691183,-0.643946,-0.586614,-0.493801,-0.416793,-0.359178,-0.32335,-0.336257,-0.403807,-0.484448,-0.579612,-0.679189,-0.756503,-0.810749,-0.845187,-0.862101,-0.871115,-0.876642,-0.885699,2
-0.433534,-0.463862,-0.424892,-0.329848,-0.283443,-0.302855,-0.328779,-0.342084,-0.347662,-0.326121,-0.214099,-0.091152,0.029401,0.262602,0.511389,0.702903,0.763657,0.907972,1.217518,1.454225,1.699262,2.01374,2.109197,2.151283,2.318858,2.512184,2.462852,2.247542,2.145568,1.957498,1.422838,1.193639,1.308984,1.24565,0.974414,0.753976,0.635729,0.558899,0.513756,0.466077,0.38425,0.246928,0.070682,-0.025064,-0.009847,0.043702,0.087342,0.132359,0.185777,0.244262,0.310539,0.370057,0.398463,0.385505,0.332271,0.266757,0.20846,0.165161,0.11088,0.067137,0.042515,0.020333,0.013537,0.034515,0.077194,0.125292,0.161919,0.192451,0.228318,0.25992,0.272054,0.254363,0.229548,0.198455,0.149557,0.09943,0.055383,0.051148,0.076354,0.109897,0.125948,0.11521,0.080774,0.037368,-0.004617,-0.053567,-0.123331,-0.185839,-0.310027,-0.466914,-0.61016,-0.726097,-0.78949,-0.831716,-0.860575,-0.865453,-0.868523,-0.870946,-0.891032,-0.906275,-0.899063,-0.897954,-0.901941,-0.885802,-0.854214,-0.825831,-0.79444,-0.765841,-0.749795,-0.74443,-0.757863,-0.763738,-0.801358,-0.837074,-0.832371,-0.839736,-0.846401,-0.818364,-0.811755,-0.83384,-0.829664,-0.80865,-0.763893,-0.723594,-0.647201,-0.549976,-0.413576,-0.296669,-0.210894,-0.151203,-0.165121,-0.259057,-0.36978,-0.502184,-0.65555,-0.781487,-0.869723,-0.924251,-0.954567,-0.969021,-0.978494,-0.98946,2
-0.730795,-0.749222,-0.731528,-0.613224,-0.534766,-0.568115,-0.568473,-0.558887,-0.571163,-0.540574,-0.426091,-0.301949,-0.18068,0.036979,0.258817,0.452581,0.516165,0.657277,0.986542,1.22532,1.479888,1.808215,1.914997,1.987349,2.182646,2.418244,2.388709,2.196287,2.098698,1.938236,1.398456,1.159234,1.284118,1.234018,0.948304,0.707386,0.569964,0.486767,0.437043,0.396873,0.320428,0.189537,0.019069,-0.04172,0.015494,0.108361,0.19059,0.274508,0.363542,0.464607,0.576855,0.667844,0.697724,0.651753,0.552816,0.445826,0.345774,0.268838,0.192227,0.135686,0.101367,0.091215,0.091531,0.12033,0.181234,0.236566,0.267725,0.296948,0.33037,0.362698,0.40024,0.407814,0.368619,0.293769,0.226661,0.180668,0.164652,0.206407,0.283647,0.343495,0.347141,0.299683,0.217168,0.12043,0.029685,-0.047564,-0.159244,-0.264317,-0.434297,-0.601272,-0.758063,-0.865286,-0.924628,-0.957046,-0.973785,-0.969113,-0.95985,-0.960563,-0.974842,-0.96264,-0.966929,-0.948854,-0.909635,-0.873408,-0.78566,-0.712728,-0.629353,-0.534692,-0.477303,-0.434633,-0.442207,-0.466504,-0.479672,-0.553023,-0.607894,-0.647573,-0.667697,-0.73008,-0.734481,-0.752344,-0.784632,-0.73817,-0.689201,-0.631906,-0.567632,-0.452612,-0.265129,-0.084988,0.040861,0.12119,0.062505,-0.111957,-0.323428,-0.562378,-0.812363,-1.007723,-1.137743,-1.224028,-1.263321,-1.287534,-1.301595,-1.314507,2
