@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute target {1,2}

@data
-0.463863,0.109737,0.731841,-1.751234,-1.391526,-1.238821,-1.861042,4.180087,4.232551,-3.274378,-1.492448,-1.472459,-1.358766,-1.246631,-1.088204,2.239009,1.823197,-1.07462,0.085095,3.869767,1.600309,0.039252,-1.914035,1.159754,-3.12919,0.815672,-0.970055,0.707805,-1.621953,1.541292,0.416613,-2.154582,-1.626399,1.947445,-0.513603,-1.934341,-0.120146,0.858199,-2.154165,-1.900831,3.73721,3.512955,-0.698112,0.072447,-1.058129,3.248103,-1.704031,-1.987526,1.589522,2.978678,-0.295452,1
-2.378239,0.963868,-0.447919,0.556728,-3.782161,-1.916511,-2.913503,-2.975349,-0.795225,0.221229,-0.756117,-0.05964,-2.234233,1.167424,-2.756634,-0.886418,-1.683818,1.853859,-2.613956,-0.428179,-2.780957,-2.569826,-0.646496,4.395658,-2.423908,0.31532,5.152264,-0.030191,2.875133,-2.045054,0.741328,-0.595567,-0.454843,-0.388966,2.565981,3.170459,2.49284,-0.712548,-1.825541,-2.435295,3.935342,3.419247,1.520038,5.571384,2.037818,3.775147,0.034624,1.605102,1.404797,-3.477512,-2.760987,1
-1.505241,1.383498,-3.34789,3.431602,-2.149089,4.554461,-2.692824,1.528456,-1.89822,1.605061,4.246382,0.828077,-0.642658,2.058583,2.564561,1.242044,1.419173,-2.383221,-2.121215,-0.227371,-1.800317,1.140985,-0.608253,1.755102,-0.931743,7.794706,-2.309782,-0.377475,-1.148961,-0.794261,-2.591118,-1.959412,1.286267,-0.687472,-2.935169,0.407534,0.308936,-2.918941,0.382233,-0.501975,2.685677,0.161842,-1.742696,-1.941631,0.641639,-2.614872,-2.29384,1.75713,3.674296,-1.897781,0.16518,2
-0.556638,0.897479,-3.170226,1.173433,-1.443914,2.045105,1.320733,1.535247,-1.377781,1.476976,1.256707,1.455313,1.428118,-2.366228,-2.018119,-2.232423,1.593612,2.209204,-0.000774,0.635762,0.115697,-2.626583,1.928281,-0.126273,0.150782,-2.324576,-0.511347,1.571089,-0.066411,-2.777587,-0.353966,2.470138,0.942914,-2.522369,0.746502,2.413913,-2.076717,-1.538625,-3.507202,5.215061,-0.0811,3.75722,3.45653,-1.973752,-0.973568,-1.600323,-1.861381,-0.307679,-1.476987,0.349051,-0.272318,1
1.082706,-0.485659,-1.8317,0.559657,0.660729,-1.447796,-0.898374,6.814887,0.158568,5.356084,1.600588,-4.298412,-0.641005,1.282599,-1.736511,-1.042059,4.248007,6.398786,1.074176,1.400403,-2.67508,-3.156849,-1.000294,-2.794586,-2.09607,-4.175165,-3.672842,-3.628421,-2.983837,2.85896,-2.321242,1.793659,-2.172353,0.876585,2.317482,2.531417,-0.747204,-1.661446,-1.077538,-1.772702,-0.470076,-1.172262,1.587696,2.041277,-0.585659,2.083532,-1.882659,-0.997629,1.05026,-0.119426,5.766796,1
-2.718022,2.128824,-2.576436,-3.266534,5.255796,1.295427,-2.077846,1.195307,8.234998,2.26132,-1.272336,-3.433752,-2.983566,-3.075017,1.784877,-2.162428,1.548008,2.787796,-1.445769,-1.454307,0.753997,-1.835339,-0.463494,-2.440904,2.823656,3.850247,3.542737,-3.138846,4.489386,-2.574133,-2.691212,-0.298856,-0.611158,-1.405914,-1.77249,-1.554195,-0.227633,-2.46177,-2.418406,2.478551,-0.337355,7.64257,-1.695471,-0.32441,-2.253463,-0.357858,5.584586,-3.036501,-2.818589,5.336092,-1.810165,2
-2.515653,-0.028393,0.809977,-1.829512,-1.129186,-2.589161,0.008864,1.528777,-2.712668,-0.164719,0.877287,3.570731,-2.300009,-0.395753,11.462835,-4.261417,2.286136,-1.958322,4.198996,-1.39905,1.517674,0.219889,-2.521802,-2.264824,1.397396,-0.246253,-2.075728,0.279208,1.601792,-1.660668,4.492385,-2.026622,-1.942648,-1.84526,3.107955,-0.142355,1.360459,8.336983,-1.622876,1.537193,-2.97312,0.23086,-2.323759,0.366078,-1.770773,-1.530983,2.915039,-2.883146,1.518042,-2.826216,-1.683684,1
3.32797,2.125301,-0.691173,-0.949351,-0.939632,-1.431997,-1.404824,-1.537051,-2.026545,1.666356,-0.580574,-0.679157,0.452012,-2.46353,-2.440449,-0.200242,-1.345884,-2.038377,1.501034,-0.505787,1.010133,1.553084,-1.35683,5.555514,0.457685,-3.210974,3.30652,4.160378,0.282895,6.145199,-2.367543,-1.641004,-1.428188,3.688013,-2.42433,-2.54824,1.509076,-0.887497,-1.140828,-1.252852,-1.347212,-1.525192,3.005194,-0.934796,6.278927,-1.799819,2.50685,-1.12338,-1.301092,-1.419703,-1.588083,1
-0.016109,-0.744128,-4.223037,2.411945,-3.236589,-2.437148,-1.052819,-0.935907,-2.259422,-2.392292,-2.32402,-1.136583,2.489589,-2.657696,-3.588176,-4.293582,2.880438,2.093282,-0.853777,-1.568934,0.196124,-3.892079,1.593672,-1.473793,-4.038551,2.255293,-0.84524,2.088504,-1.168457,0.281197,1.854574,0.616875,-0.621796,9.726439,2.778479,4.215445,-1.5359,0.808852,1.667944,-1.340313,-0.233106,-1.67937,-1.726266,0.026642,2.9556,-1.813479,2.053554,-2.420399,5.803377,5.735832,1.975312,1
1.693595,-2.507744,4.993198,-1.921249,-3.67094,-0.002695,1.340003,-1.783067,-0.010232,0.511863,3.8779,2.879205,1.983233,0.884193,-0.66452,2.858713,-2.213159,-0.38162,0.127607,-0.874158,2.148002,-0.148626,-2.174425,3.21797,-1.627924,5.065886,2.824489,-1.794502,-2.408428,0.354343,-1.571029,-1.715134,-2.045604,-2.503584,-2.719109,-0.833667,10.052952,-1.320518,-1.920396,1.532334,0.448523,-2.56442,-2.503148,-3.106067,3.042611,-1.642373,-2.487716,-0.425767,-0.531361,1.616336,-1.379772,1
-2.696647,-1.289459,-4.536298,-3.596942,2.946775,1.426451,1.4832,-2.386861,-1.054945,1.89889,-0.755898,2.136174,4.209481,0.594202,-6.166586,-2.960569,0.857791,2.749072,4.245833,-0.450679,-1.003539,0.598417,1.786938,-1.837013,0.206184,-3.061906,1.509346,0.557752,-0.011159,-2.409167,4.831391,1.839232,3.454927,-1.552669,1.942744,-3.154173,2.772034,-2.482952,-2.411523,-3.410645,2.587638,-1.070651,2.121695,2.545889,-2.09953,-2.54715,1.351357,-2.03979,4.653345,0.575411,-0.895422,1
1.05131,1.695926,0.434645,-1.423036,0.737438,1.419494,-2.006198,0.251147,-2.746837,-0.852941,-1.179481,-3.293932,-1.880982,-0.516431,-0.621382,-1.324844,1.018708,-3.344407,-3.538314,-0.463194,-2.268142,-0.056837,-2.314062,-1.226968,-0.406879,-0.368244,1.927461,0.87243,2.750068,4.398126,1.743468,3.224503,-1.01914,-0.586927,-0.213315,1.349299,-0.516206,0.243722,2.312207,0.539359,-1.582976,4.299922,1.341107,-3.457732,1.039277,-0.701649,-0.217036,0.406741,0.669325,-0.64138,5.043788,2
0.032074,0.039024,-2.434345,-2.310425,0.564434,-1.682655,-2.720054,1.215891,-1.909972,0.126047,3.000965,0.966048,-4.953002,0.812504,1.517948,3.627196,0.652469,-1.015438,2.142392,-3.397999,-0.743419,3.129189,2.347003,1.051314,1.028711,1.058785,0.268795,2.719529,-4.138264,0.600221,-2.358919,-0.749305,4.732774,-2.232018,-0.670032,-3.108244,2.198435,-1.500763,6.109524,3.135969,-1.394065,-2.098958,-1.647285,-1.357323,-0.1225,-1.092221,-0.332389,-0.435616,2.99707,0.337968,-2.00707,2
-1.826912,1.747308,-3.256679,-2.344297,-2.439693,-1.376992,-3.041829,-3.157115,1.445813,2.183349,-2.38694,-0.893556,5.471165,-2.067328,3.490916,1.209588,0.906611,1.89202,0.05319,5.454537,0.224462,0.01774,-0.484409,-1.688592,0.84161,-0.507654,-2.563692,0.284175,-0.854987,-3.125274,-2.106737,0.701804,1.208237,-0.511046,4.835992,3.297164,2.102288,0.973556,3.635057,-0.242976,2.983785,-4.025243,2.013868,-3.283852,-1.748796,-2.519993,3.45984,2.305586,-2.822141,-2.808139,-0.654789,2
1.735939,3.251018,-2.622213,-1.285613,0.096191,0.333612,-1.577684,1.223424,-1.035461,-2.773406,0.853842,-1.366832,1.897345,-0.137355,2.136606,0.535673,-0.579833,5.853318,1.32233,-2.532986,2.588836,0.966737,0.583239,-0.665493,-0.187697,3.369306,0.206303,2.612438,-0.632258,3.608379,0.661052,-2.177596,-2.533607,-0.265763,-2.575695,-3.205218,-0.080582,-2.921103,-1.576504,-0.591468,0.278805,1.076318,0.521549,-3.997155,-4.414844,3.851702,-3.727851,0.952491,3.426515,-0.339998,-0.138748,1
-1.361363,-0.451508,-2.099058,-1.582078,0.462224,3.067318,-1.439643,-0.778711,-1.667244,0.888475,-3.239029,-2.443599,-2.198411,0.230998,3.062665,-1.687857,-2.208191,1.205351,5.176399,-0.713156,-2.11989,3.980155,-0.528651,-0.206007,-1.646377,1.468255,-2.556043,-0.564348,0.290514,3.088415,1.553182,0.384517,0.158419,-0.137068,0.047458,-2.179813,1.677955,-2.276292,-1.610208,6.24005,1.099243,0.362746,-0.337632,0.520296,2.157683,-2.980779,2.620061,-0.274718,0.101782,2.350706,-2.907195,1
-2.234049,0.803604,2.362827,1.185201,-1.842937,2.509659,2.324596,0.613746,-3.579174,-0.238495,-0.177313,-0.239725,-2.067772,-1.985524,5.529343,2.032604,-3.930255,-3.193903,0.481497,-1.025252,2.325903,-2.174323,-3.785034,3.184657,-0.113723,4.092276,0.527059,-0.431721,-0.763289,-4.174275,0.369011,-1.944462,0.450488,-1.503088,-2.129534,-2.930363,2.49315,-0.061008,-4.663991,0.948763,0.465672,3.501501,1.39535,1.147696,-0.213544,2.170415,-1.742491,2.401884,3.303219,0.481305,0.043816,1
-0.517623,-2.084471,0.618477,2.187297,0.486025,-0.283723,-1.40722,6.668888,-2.973586,2.45163,0.507333,-0.778454,-4.054826,0.297227,0.649336,5.039645,-0.774765,-0.535125,-1.822328,-0.321905,-2.873791,2.032198,-3.152114,-1.890298,-2.606551,1.896026,-1.328846,0.646594,3.62729,-0.259073,-1.779578,5.560669,-3.78848,-1.294926,-0.212685,1.883597,-0.033504,-1.08912,0.420596,-4.168551,0.825014,-0.966364,0.685149,-1.640317,5.732007,0.241769,-2.642602,-1.764844,2.145438,0.773986,1.669478,1
-3.664566,-3.071273,-1.02667,1.95238,-2.549387,3.677553,-0.454654,-2.227111,-0.695502,-2.192861,-0.018971,-2.415445,-0.647617,-1.276727,-1.793798,4.40648,-2.083519,1.40604,8.76454,0.057746,-2.08195,-1.952949,0.875532,-0.04269,-2.261347,-2.135358,0.626182,2.107998,1.274241,-1.268051,-0.583632,-3.198343,-0.129938,-1.449734,3.080842,-0.341636,2.252175,-2.272236,0.701196,0.134528,3.161067,2.93959,1.775731,-0.296845,-2.016439,2.406628,-1.736957,1.324456,0.110374,0.542643,2.308281,1
-2.448527,0.234727,-0.028633,-2.759637,2.217112,2.973268,-3.688457,-2.81237,2.212538,0.484878,-2.694095,-2.605019,-2.426698,0.900285,2.993456,-0.635009,-1.444623,0.037923,1.183624,5.354231,0.411631,-0.334279,2.730214,-0.648919,0.216191,-0.861275,-0.48757,-1.326934,-0.512881,1.801739,-0.721535,-0.809292,1.093185,1.051057,-1.130432,-1.340087,-1.845913,4.238818,1.099617,2.397185,0.761679,-2.29882,-0.718439,-0.767274,2.350494,-1.856968,4.372192,1.685706,-1.532799,-1.635274,-2.429993,1
2.076287,-2.262326,-0.501283,-3.290212,-1.787103,-1.635022,-3.080044,-0.03324,-0.326382,-2.822955,0.030899,2.384386,-2.01934,0.515167,-2.240071,-0.12211,-3.029697,-0.032033,0.222092,0.203541,1.176167,-1.580926,-1.98761,-2.598659,-0.561543,-1.338321,-2.260849,3.032738,1.029467,3.725336,-2.480051,2.677782,4.137629,0.874092,9.931444,-0.91561,-2.461305,0.974973,3.797848,2.092849,0.572568,2.718288,1.177361,-1.009242,-1.953292,-1.048835,-0.147478,-2.338232,1.955519,-0.947031,1.504369,1
-1.411793,2.338886,3.333676,3.157818,2.590492,-1.284254,-0.495544,0.655556,1.216261,1.777316,-0.067569,1.717,0.88686,2.556662,0.213599,-3.059178,3.135323,-2.003146,3.827042,1.469062,-1.15169,4.902266,0.026607,-1.631875,-1.89128,-2.068336,1.933853,-2.432227,-0.8084,-1.971916,-2.75983,1.584879,0.402763,2.874359,0.51634,-2.078525,-2.499163,-1.475631,-0.531839,-1.316625,-2.116227,-2.404554,-1.169894,-1.980759,-2.55224,-0.396361,5.652747,-0.906232,-0.253447,-2.101504,-1.949326,1
6.80681,-3.10484,1.464601,-1.322386,4.071106,-2.079932,-1.835207,-1.185102,-2.791884,3.70904,-2.005809,-2.017759,-2.023678,-2.032071,-2.04912,-2.090377,-2.281605,-1.670134,-1.904131,-1.944738,0.994919,-2.245545,-2.446731,0.420711,-2.867943,0.411602,5.265399,-1.14656,1.785136,-1.498289,-1.917358,5.422801,2.079246,-2.010841,-0.723603,-0.739079,2.36353,4.777649,-1.923995,2.586475,1.356409,4.137375,-0.959021,-2.851738,1.748722,-1.656108,5.603782,0.121872,2.51084,-2.331053,0.018614,1
4.344014,-0.744418,-0.698774,0.333121,-1.720958,-1.129177,-0.904275,-0.678661,-0.232481,4.840958,-2.049273,-1.265016,-0.096105,-2.315981,-0.974775,-1.377331,4.30769,0.540964,1.010888,-2.544576,1.722084,-1.280567,1.649604,0.825666,-1.031306,-0.96944,-0.717591,1.159664,-2.247301,-1.696273,-1.809895,-0.500715,-0.785892,0.161107,-2.247427,2.19493,6.872493,-0.713805,-0.530368,2.647627,-1.424546,4.427131,-0.101516,-1.446465,-2.003434,1.532325,-0.401483,-0.580875,-0.593921,-0.514943,-0.240701,1
2.274688,-0.138566,-2.444072,-0.450863,-0.828384,3.612325,-3.409075,3.291565,0.107763,5.694445,-2.095044,-0.859314,-3.134576,-0.207091,4.070894,2.793526,0.639445,-2.322198,-1.083447,-0.539993,-2.750842,-2.963127,-1.790754,0.706772,-1.625364,-1.149806,-1.25351,-0.096568,-0.981345,1.470092,-2.259674,-2.187568,-1.052561,-0.507528,-1.986435,2.29093,3.271524,-2.969188,5.585621,-1.769536,1.180056,0.110138,-0.529233,-3.174724,2.581605,-0.466303,-0.703705,8.394824,-2.19534,3.106983,-1.257458,1
-0.930226,-0.900499,-0.822319,-0.590885,2.206611,-1.83821,-1.411977,-1.264077,-1.160529,-1.162756,3.150779,-3.071413,-1.179873,-1.295418,-1.088706,0.959928,-2.051246,-2.05835,2.870218,-2.407857,8.639254,-1.06948,3.552367,-2.252679,-2.350944,0.398506,-0.889802,-0.798691,1.006965,1.676144,-1.720724,-1.683132,-1.70608,-1.96278,2.795345,-2.942161,0.906763,-2.128574,10.953667,2.600552,-0.602812,3.68047,-1.876697,1.913917,-0.846557,-1.258218,3.384212,-0.676952,-0.850937,-0.911133,-0.933006,1
6.629079,-2.44683,-2.809123,-0.605017,3.832997,3.472223,0.893329,-1.778405,0.381603,2.080806,-0.014754,-0.557433,-0.393549,-1.246524,1.234608,-3.841498,4.456991,-0.659198,3.587155,1.459453,-2.795011,4.950818,0.962934,2.266109,-2.128266,2.341469,-1.339784,0.717067,-1.403681,-1.540158,-2.769951,-0.194486,4.108502,2.558272,-0.464946,-1.477467,-0.372778,2.776081,0.493833,-1.195255,0.209556,-2.367676,-0.813209,-2.154867,-3.031842,-3.719883,-1.630826,-0.328695,-0.450814,-3.811932,-1.069027,1
-0.114176,0.673944,1.176324,-0.992973,-2.243422,-2.651018,2.806361,7.399301,-0.438293,-1.449008,5.867021,0.775517,3.890128,-1.504085,0.690957,-1.579118,1.976561,-1.565492,-1.447944,-2.649125,-2.410424,-2.533751,4.910511,1.121527,-1.704471,-0.95204,-2.045881,-2.212638,-1.003513,0.983084,-2.980549,-1.124876,1.287623,-0.774022,-2.614218,-0.10378,0.6296,-2.0241,0.863368,3.604408,-2.377024,1.928477,-2.029015,3.060465,-0.283344,3.782857,-0.548171,-3.175172,-2.205848,-1.500542,3.81,2
2.355313,4.504465,0.708541,-1.609268,1.288977,-4.043888,-0.579001,-2.752057,-0.779706,-1.632176,-3.124866,6.08894,-1.167512,1.441783,-1.814451,-2.156703,-1.976018,2.093048,2.754033,-1.380689,0.201355,4.816691,-4.114923,2.10223,1.44131,0.723885,-0.669796,-3.272792,-0.569436,4.479267,-2.630829,2.156028,-0.356384,-1.507547,0.943098,0.330186,-0.136028,1.067938,-1.427647,-0.603296,2.179587,0.695163,2.440038,-0.600616,1.304394,-0.7625,0.92604,-2.583183,-2.906052,-1.046302,-0.838642,1
-0.213759,1.823874,-2.393419,-1.636134,-1.532336,-0.842736,3.58127,6.893219,0.988148,2.035997,-1.950703,-2.344631,-0.522878,2.891221,1.515269,-1.481683,-2.046992,-1.707151,-0.817279,0.477469,-1.100317,0.602182,4.421592,-2.939918,-1.331219,-0.683458,1.087524,1.263135,1.70504,5.544997,-2.653765,-1.698327,4.54287,-2.105344,-1.660863,1.490971,-1.688645,-0.144906,2.602635,-2.049905,-1.707545,-0.106828,-3.09921,-1.201241,-2.123129,2.77059,1.767432,-1.039116,-1.136827,-1.101691,-0.943483,1
-3.437275,-0.114142,1.774357,-0.557617,-2.473101,3.431587,-1.862661,0.731821,-0.844423,-0.716224,0.801544,3.59945,-2.752457,-0.786381,-1.191066,0.401161,2.527918,0.40336,-2.478175,-1.600264,-2.391215,-2.47517,0.283385,0.002558,-0.092227,0.478084,0.095739,-1.433855,5.017709,0.584952,-0.335368,-2.671877,-0.208191,5.07153,1.181061,-2.334138,-2.147125,4.369985,-2.592942,-0.562508,-0.139904,-2.468394,-2.278393,-2.423068,3.155163,1.687374,0.00124,3.104634,-0.399274,0.946642,4.116179,1
0.005426,0.642371,1.606922,-2.780633,2.75051,3.518261,-0.471849,2.686123,5.469681,-1.661217,0.895301,-0.530444,-3.424724,0.383882,1.956139,-4.45979,3.121394,-1.938966,1.478781,-3.243782,-1.808273,-1.626493,2.204966,0.571647,-1.359592,2.261086,-4.060363,-0.807666,1.214953,2.663799,-1.589714,3.622492,-0.730725,-1.032986,-0.664762,0.741876,-1.549282,-1.36852,-0.048446,1.854465,1.508551,2.881636,-0.728213,-0.286643,-1.255926,-1.736197,-0.949321,-1.82886,-0.877981,-1.150549,-0.068346,1
2.736498,2.079234,1.561784,4.736555,-0.256183,0.811141,2.642483,-1.819842,5.93245,1.067078,-0.709688,-0.157299,-0.252284,0.585411,-1.066225,1.847309,-2.08891,0.836286,-0.85921,-0.8446,-0.987304,1.429636,0.262074,-2.656202,-1.31735,-3.964645,-0.116166,-1.24262,-0.720635,2.980702,-1.348072,-1.052193,-1.543604,-3.241717,-2.829103,-2.148345,2.202848,3.128873,1.85618,-3.030303,-0.617982,4.338614,-3.464369,1.349064,1.830067,-1.491302,-2.931698,-1.120436,0.073385,-2.452207,2.042823,1
1.318169,1.996173,-2.588457,-1.094895,-1.040075,-0.617638,0.011687,-0.698536,0.993108,-1.589144,-0.619712,1.331875,-1.181014,0.099732,1.081321,1.357483,0.488342,-0.251471,-3.191808,0.424069,-0.360946,-0.907399,-0.538872,3.060906,-2.171326,-2.279706,-2.505208,-3.189347,3.094349,-2.756149,1.37238,-0.460619,-1.308005,-1.680759,-2.248798,-0.718432,4.060252,1.625492,1.326951,2.340831,2.222319,0.185326,-0.103508,1.110712,6.119709,-1.723805,1.570689,1.073144,-1.962779,0.940804,-1.417415,1
-0.276839,2.789854,9.401658,9.429615,2.713024,-4.288995,-0.036807,-2.194389,-1.527671,-2.127002,2.363816,-0.027033,1.473997,-1.775897,0.756298,-1.383237,-1.962936,1.00346,-4.067946,0.160344,-0.791382,0.316366,-0.443266,-0.378641,-1.829747,0.665139,2.051596,-3.462617,-2.267411,-2.262633,-1.837493,2.519483,-0.604931,4.28001,-4.164338,0.420118,-1.310239,-2.323548,1.482097,-2.836837,2.233759,-2.547518,-1.760657,3.72815,2.143416,-1.647915,1.3862,-1.266435,1.591894,0.301908,-1.807843,1
2.306387,-3.409755,1.908248,1.624887,0.066825,1.924861,0.561296,-0.948322,-2.360921,-1.992595,-1.159354,4.728978,2.317806,-1.068761,4.041653,-2.657982,-1.728626,-2.378387,-1.202895,-4.382662,0.982076,4.450893,1.176373,3.017957,1.181261,-0.23905,-2.142954,3.129782,-0.391146,1.796879,-0.360955,0.820607,0.302114,-2.414516,2.074888,4.609106,-3.078053,-2.549339,1.448177,-2.451575,-0.950084,-1.713307,1.11895,-0.531058,1.205808,-2.039605,-0.374016,-1.93065,-2.028863,-2.193921,1.883538,1
-2.370747,1.138141,-2.669813,-3.18025,1.735015,-1.965931,2.998384,-0.65558,2.573158,-2.752614,-1.567101,1.194451,-0.074484,-0.232833,5.476417,3.333028,1.055843,-2.082375,1.822611,6.284828,4.35605,-0.359423,-2.868075,0.810491,1.899276,-0.587818,-1.047871,1.062321,0.715067,0.186491,-2.26512,-2.535299,-3.347881,2.031658,0.557327,2.898498,1.164248,-0.141216,-3.012929,0.492932,-1.128624,0.64174,-0.406897,-2.006477,-2.080014,-2.015338,2.302254,-2.712246,-0.428994,-0.085848,-2.148428,1
0.191434,-1.312775,1.502893,-1.427622,-1.586053,2.636118,-1.648264,-0.714702,4.450085,1.291671,-0.138348,0.284087,0.911551,-0.894922,-1.20614,-1.06588,-0.772677,9.244577,0.940163,-2.153798,-0.518473,2.947978,-0.665012,-0.294635,-1.659784,-1.685932,-1.916167,1.285891,1.078117,-2.141298,-1.989368,7.68532,-2.048423,-1.465556,-1.097004,0.173978,4.670724,-1.265093,-3.463867,-3.401392,-1.265023,-0.639702,-1.494904,-1.649006,-1.374641,4.08106,-2.559665,1.969705,-0.514161,2.123029,-1.438098,1
-0.880334,3.683753,-3.825539,-1.469974,4.867489,0.910206,-0.993441,-2.682959,-2.339169,2.385166,0.888509,-1.748783,-0.804329,-1.102781,-0.700252,-2.398181,0.218997,3.619739,-2.500851,0.801136,0.324003,-2.443139,0.486338,-0.631318,-3.024993,-0.111063,-0.873008,2.610381,0.809227,-0.214876,0.310201,-0.564871,2.104121,5.144261,0.023747,-2.059474,-1.95991,-1.772157,1.553368,2.231221,-2.706422,-0.008678,-0.610639,1.623757,1.705048,-1.164527,-0.063273,0.694799,0.818998,2.73717,-0.896694,1
0.471843,-1.482745,-1.43175,-2.396733,-0.71259,-2.308039,3.016374,-2.293049,-1.148274,5.193512,0.687757,-0.63017,-1.302063,0.307721,-0.551838,1.204258,0.915955,-1.147005,1.26663,4.255251,-3.220854,0.331743,1.207799,-0.333544,-1.280208,1.113578,-0.607837,2.318319,-0.090762,2.086407,-2.38663,5.569561,-0.427662,1.548042,-1.310946,-0.734206,6.758448,-2.422667,-1.681878,1.82157,2.755109,-3.414551,-2.321386,2.904761,-3.744786,2.112753,-2.230552,-2.439117,-2.837302,0.558059,-1.516308,1
-0.876599,-3.20698,-2.732059,-2.24169,-3.976108,0.929672,-0.101359,-3.43348,-0.675787,1.234614,4.275758,-0.021879,4.825006,-0.331634,0.900558,-1.322662,-3.264784,0.954375,0.071686,-2.398513,-0.878015,-0.102011,-1.584935,4.447005,3.112835,-1.560105,6.491458,-2.114781,-0.757986,1.021636,-1.523929,-1.771545,-1.098612,-0.1733,1.036978,2.971515,0.610731,-1.487566,-2.323948,0.359052,4.716499,3.110269,-1.3618,-2.222106,-0.903647,-2.819253,2.575537,-2.964993,5.756292,1.8163,-0.985711,1
-1.594852,3.822516,2.804234,1.17509,-4.050144,-0.193751,-3.085411,-1.942207,-0.040099,2.060395,4.914279,1.997078,-2.149408,0.380643,-0.050759,-1.746684,1.14026,0.795391,1.78163,-3.260089,-0.068523,-1.941455,5.885725,-0.125504,-2.173852,0.57497,-2.816864,-0.290192,1.007238,-1.71526,-0.051712,2.395561,-1.752822,2.276556,3.002982,-2.085437,-1.384375,-0.172602,0.051676,-1.869944,2.894489,-1.628734,-2.461058,-1.956316,1.099346,-2.426161,0.935288,-1.084133,3.710737,0.668729,-1.256467,1
0.267847,-0.182325,-0.127229,0.853486,-3.298066,3.318252,-1.913835,0.849107,0.932808,-0.349746,3.120002,-1.285111,0.761086,-2.670296,3.103378,1.882177,2.803334,1.287764,-0.605612,4.599296,3.900259,-4.638742,0.525588,2.568268,3.116647,-1.228894,-3.660064,0.225928,-0.378318,0.503201,-1.752592,-2.380924,-3.707067,0.229113,-3.092651,0.455897,-3.913074,1.644721,1.796846,2.085923,3.17427,-0.383379,-4.005418,-0.036371,-2.40505,-1.867717,-1.875605,0.914854,-0.480496,0.344697,0.973833,1
1.847516,-3.60508,-1.259213,0.38652,-1.805024,-0.799916,0.289959,-2.436899,-1.842007,-1.674007,-3.140308,-3.342766,0.936995,-2.298282,4.018769,0.629179,2.205054,-2.465508,-3.186393,4.525526,-0.991542,2.735571,1.072433,1.131164,-0.574102,-3.486046,0.041512,4.334859,-1.837442,-1.561793,0.77516,0.948842,4.534776,-2.555183,0.51113,-2.679399,4.463701,-1.265951,1.058112,0.199316,-1.941873,3.984639,-0.250577,7.317319,2.263704,-2.328751,-3.030552,0.651088,-0.593084,0.413211,-0.324357,1
-0.638716,-1.107406,3.154953,-2.67357,0.844753,0.298602,0.955241,0.038048,3.732685,0.25932,-1.239055,-0.689758,-1.93307,1.876679,-1.325283,0.804776,-1.436567,2.466574,-1.481166,-2.202777,-1.887182,1.817275,-3.64388,-2.30291,-0.528223,1.464331,1.085392,4.556356,-0.983269,-2.598297,-0.000356,-2.32124,1.067974,-0.241839,1.738024,-1.974816,3.620919,1.783418,0.233191,0.728719,5.194037,-0.196889,0.157128,-2.275788,2.702959,-0.2218,-1.687235,1.499153,-1.342205,-3.595389,-1.55182,1
3.0927,-0.96689,-4.515419,1.262014,3.611095,-4.520225,-0.019909,1.90146,-0.750398,6.825602,1.838692,2.316612,1.125722,-1.08194,-1.285596,0.070233,-0.786313,3.510249,-0.773166,-0.409167,-0.04803,2.182341,2.952329,-0.409406,-2.141859,-1.951114,2.232563,-2.615704,-3.044734,0.448825,-1.620945,-2.913909,-3.060055,-0.955117,-2.957496,3.141039,1.576127,1.932713,-4.095759,-1.978774,6.053822,0.498222,2.140473,-2.282876,0.735688,-2.925763,2.913935,0.967721,-2.939988,0.000623,-2.280245,2
