@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute target {1,2}

@data
0.567327,-0.28802,-0.28802,-0.28802,0.539502,-0.28802,-0.28802,0.042139,0.019467,0.023718,0.458734,0.030803,-0.28802,-0.28802,0.005297,0.651445,0.112988,-0.28802,-0.28802,-0.28802,0.146996,-0.003205,0.387884,-0.28802,-0.28802,-0.28802,0.101652,-0.28802,-0.28802,0.06056,-0.28802,1.641921,-0.28802,0.445981,0.008131,-0.28802,0.008131,-0.28802,0.013799,-0.004622,0.219263,-0.28802,-0.28802,0.14983,0.179587,0.390718,0.325537,-0.28802,0.025135,0.047807,-0.28802,1
0.000551,-0.427421,0.701796,0.066415,0.192233,0.502584,0.149245,-0.210385,-0.197803,-0.427421,-0.427421,0.053833,-0.154815,-0.214579,0.244657,-0.187318,-0.177882,0.197475,0.690263,-0.133846,-0.427421,0.209009,-0.201997,-0.192561,-0.193609,-0.427421,0.5267,0.928269,0.116742,-0.427421,-0.125458,0.139809,-0.0961,0.229979,0.030766,-0.209336,0.196427,-0.127555,-0.18627,0.095772,-0.427421,-0.1999,0.075851,-0.206191,-0.217724,0.697603,0.707039,-0.170543,0.027621,-0.136991,-0.205143,1
0.419598,-0.302016,-0.305668,0.139038,-0.291323,-0.50459,0.238499,-0.222465,0.227979,0.715721,0.011842,-0.030237,0.011842,-0.015892,-0.273152,-0.033106,-0.294192,-0.277934,-0.10292,-0.26837,0.139038,-0.297061,-0.203338,0.022362,-0.078055,-0.094313,-0.50459,0.232761,0.28536,0.297793,-0.060841,-0.50459,-0.054146,-0.023543,-0.291323,0.349436,0.031926,-0.290366,0.473763,0.359956,-0.01111,-0.50459,0.579918,-0.261676,-0.045539,0.292055,-0.035019,0.509148,0.573224,0.104609,0.154339,2
-0.016105,0.709642,-0.019192,0.205852,-0.242295,0.490066,0.852852,-0.238415,-0.441149,0.047739,-0.141414,0.010879,0.352324,0.050649,0.314493,-0.441149,-0.018222,0.07393,0.08169,0.08751,0.268903,-0.187005,-0.234535,0.12922,-0.441149,-0.018222,0.10497,-0.441149,0.309643,-0.079333,0.224282,-0.180214,0.044829,-0.233565,0.408585,0.155411,-0.441149,-0.441149,0.061319,-0.088063,-0.189915,-0.038592,-0.168574,0.009909,0.138921,0.391125,-0.441149,-0.186035,0.163171,-0.244235,-0.145294,1
0.037204,0.311394,0.355371,-0.385702,-0.241999,-0.629663,-0.277925,-0.445022,-0.167642,0.359548,-0.257874,-0.236151,-0.206909,-0.024774,0.206655,0.110574,-0.041484,-0.113335,-0.037306,0.462312,-0.439173,0.487377,0.506593,0.292709,0.74387,-0.152603,-0.304661,-0.013913,0.385448,0.047913,0.205819,-0.629663,0.189945,-0.413273,0.220022,0.124777,-0.033129,0.316938,-0.119184,0.097206,-0.019761,0.161539,0.670347,-0.387373,0.325293,0.46649,-0.196883,-0.24367,-0.455048,-0.435831,-0.210251,1
-0.088999,-0.366425,-0.366425,-0.027987,0.74067,0.815241,-0.075024,0.621356,-0.038312,-0.366425,0.193432,-0.075024,0.149837,-0.084202,-0.366425,0.225555,-0.366425,-0.029134,-0.109441,-0.366425,-0.052079,-0.366425,-0.366425,-0.013072,-0.123208,0.02364,0.172782,0.007578,-0.073877,-0.031428,0.160162,0.586939,-0.366425,-0.122061,-0.366425,0.178518,0.485981,0.131481,-0.366425,0.726903,-0.366425,0.195727,0.255384,0.161309,-0.366425,-0.366425,-0.366425,-0.016514,0.066088,0.97012,-0.366425,2
-0.367328,-0.14304,-0.367328,0.225718,-0.367328,0.334597,-0.13567,0.563939,-0.367328,-0.084705,0.226876,-0.367328,-0.12177,0.585947,0.007959,-0.367328,-0.063855,-0.016365,-0.367328,-0.010574,0.234984,0.165487,-0.073122,-0.367328,0.402936,0.158537,0.253517,-0.099762,-0.367328,-0.056906,0.16317,-0.118295,-0.367328,-0.073122,-0.036056,0.197919,0.574364,0.245409,0.151587,0.177069,0.199077,-0.059222,0.223401,-0.111345,-0.041848,-0.117137,0.320698,0.775907,-0.367328,-0.367328,-0.367328,1
0.274454,-0.218057,1.16985,-0.218057,-0.218057,0.614687,-0.218057,-0.218057,0.231816,-0.218057,-0.218057,-0.218057,-0.218057,0.218416,-0.218057,0.243303,-0.218057,-0.218057,-0.218057,-0.218057,-0.218057,0.233731,0.266275,-0.218057,-0.218057,1.210052,-0.218057,-0.218057,-0.218057,0.191615,0.168643,-0.218057,-0.218057,-0.218057,0.547685,-0.218057,-0.218057,0.683604,-0.218057,0.222245,0.210758,-0.218057,-0.218057,-0.218057,-0.218057,0.754435,-0.218057,-0.218057,-0.218057,-0.218057,0.166728,1
-0.18402,-0.531069,-0.015886,-0.068701,0.246338,-0.071481,-0.12059,0.178698,-0.531069,-0.332779,-0.037197,0.326025,-0.531069,-0.108545,0.15368,-0.314247,0.19445,0.347337,-0.069628,0.103644,-0.337412,-0.32444,0.357529,0.263017,0.303787,-0.090013,0.309346,0.323245,0.438142,0.403858,0.124955,0.03693,-0.301275,-0.039051,0.731871,0.111057,0.279696,0.329731,-0.531069,-0.343898,-0.043684,-0.32166,-0.323513,-0.100205,0.578984,0.014691,-0.327219,0.266723,-0.531069,0.479839,-0.301275,1
-0.338124,0.00919,0.225723,0.007035,0.225723,0.62753,-0.065422,-0.338124,0.319258,-0.027218,0.549803,-0.069374,-0.338124,-0.338124,-0.338124,0.248119,-0.338124,-0.338124,-0.338124,0.296863,0.739509,-0.338124,-0.338124,0.242849,0.274467,-0.338124,-0.338124,0.23231,-0.338124,0.066318,0.017574,0.033383,0.018891,0.61699,0.26788,-0.338124,0.007035,-0.338124,0.277102,-0.338124,-0.053566,-0.338124,-0.338124,-0.062787,-0.338124,0.213866,-0.072009,0.317941,0.999036,0.311354,-0.338124,1
0.122972,0.262995,0.380614,-0.015902,-0.052237,0.209212,0.204472,0.28188,-0.064875,0.537799,0.265293,-0.040388,0.397202,-0.018272,0.067824,0.057556,0.136543,0.238437,-0.211001,0.426427,0.005424,-0.21969,0.312685,0.003055,-0.290778,-0.195204,0.317424,0.239227,0.306366,-0.386353,-0.786819,-0.078302,-0.074353,-0.452702,-0.387143,-0.254444,0.179196,0.127065,0.390883,-0.335801,-0.274981,-0.071194,0.210791,-0.129644,0.168138,-0.072773,0.040969,-0.53011,-0.170718,-0.213371,-0.601989,1
-0.022169,0.026673,0.208736,0.205957,0.016062,-0.515644,0.134631,0.157789,0.520905,0.399557,-0.515644,0.359726,-0.308149,-0.02099,-0.272022,0.165199,0.263389,-0.138633,-0.515644,-0.007096,-0.315559,-0.311854,0.618168,0.079052,0.058673,0.00402,-0.33038,-0.083054,0.434757,-0.515644,-0.29518,-0.089538,-0.074717,-0.086759,0.099431,0.493115,0.510715,-0.515644,-0.286843,-0.515644,-0.138633,0.556105,0.163347,0.211515,0.344905,0.21522,0.122589,0.016062,-0.515644,0.099431,-0.095096,2
0.0588,-0.543284,-0.248014,0.235041,-0.287398,0.218162,-0.290613,-0.320352,-0.016533,0.305772,0.179582,-0.122629,0.20048,0.439195,0.000345,-0.284183,0.046963,0.107245,0.517962,-0.279361,-0.122629,-0.204612,-0.148349,0.33551,0.355604,0.067057,0.377306,-0.106554,-0.237566,0.295323,0.001953,-0.32839,-0.294632,0.375698,0.126535,0.509121,-0.062347,-0.330801,-0.229528,-0.17005,0.022047,0.165115,-0.12504,-0.298651,0.12332,-0.14433,-0.474673,0.145021,0.252724,0.402222,-0.145134,2
-0.482211,-0.006522,0.53058,-0.482211,0.514228,-0.17868,-0.235912,-0.251242,-0.275769,-0.040712,-0.482211,0.33027,0.456997,-0.482211,0.244423,1.45037,0.237269,0.043091,-0.253286,-0.261462,0.257709,-0.220582,-0.221604,-0.238978,-0.134735,0.192302,-0.258396,-0.259418,0.454953,0.764615,-0.201164,-0.482211,-0.028448,-0.232846,-0.008008,-0.001876,0.026739,0.247489,0.609273,0.01141,-0.482211,0.017541,-0.004942,-0.171526,-0.001876,-0.25022,0.464151,0.358886,-0.262484,0.005278,-0.274747,2
-0.127306,0.482425,-0.557801,-0.557801,-0.059049,-0.35884,-0.12837,-0.053647,0.599952,0.270452,0.127308,-0.366943,-0.369644,0.096699,-0.138273,0.646767,0.653068,0.015674,0.202031,0.78901,-0.557801,-0.109464,-0.150877,-0.370544,-0.364242,-0.374145,-0.344436,0.104801,-0.109464,0.137211,0.084995,0.284856,-0.360641,-0.124769,0.06879,0.530631,-0.116666,0.112003,-0.111265,0.470313,-0.207594,0.360479,-0.32463,0.128208,-0.092359,0.030078,-0.116666,-0.045545,-0.069852,0.512626,-0.075254,1
0.117164,-0.027478,0.410883,0.159496,0.1054,0.100096,-0.412226,-0.109924,-0.048403,0.304813,-0.412226,-0.131138,0.077821,-0.412226,-0.412226,-0.412226,0.108582,-0.179931,-0.185234,-0.197963,0.388609,-0.412226,0.119189,-0.172506,-0.017643,0.328148,-0.412226,0.383305,-0.141745,0.125553,0.411944,-0.412226,-0.412226,0.250717,0.542411,-0.14811,0.334513,0.475587,0.296327,0.637875,-0.412226,-0.170385,0.156314,0.596507,-0.412226,0.094792,-0.412226,0.396034,-0.412226,-0.188417,0.146767,1
0.499419,0.103036,0.223502,-0.075078,-0.081713,-0.041903,0.119236,-0.024841,-0.240008,0.421607,-0.316786,0.707865,0.393171,-0.330056,-0.309203,0.186535,0.301228,-0.295933,0.176108,-0.54238,-0.137638,-0.304464,-0.04759,-0.31489,0.38464,-0.107306,-0.34617,0.137245,-0.085505,-0.083609,0.178952,0.43393,-0.327213,0.0908,-0.090244,0.145776,-0.106358,-0.006831,-0.106358,-0.54238,-0.114889,0.761894,0.428243,-0.054225,0.09933,-0.340483,0.160942,-0.120576,-0.081713,-0.090244,-0.347118,1
-0.272024,-0.013007,-0.271658,0.109912,0.129041,-0.171986,0.446177,-0.477041,0.133068,0.096824,-0.200176,0.005207,-0.477041,-0.000834,-0.156885,0.181393,-0.248502,-0.477041,0.219651,0.631424,0.328383,0.059573,-0.477041,0.059573,0.20757,0.040444,-0.154871,-0.26461,0.224685,0.0636,0.023329,-0.017949,0.164278,0.033397,0.545848,0.196495,-0.039091,-0.477041,0.505577,-0.477041,-0.227359,0.458258,0.293146,-0.046139,-0.26159,0.494502,-0.253536,0.17938,-0.169973,0.080715,-0.250515,1
-0.186636,-0.174445,0.263408,-0.200797,0.026148,-0.180165,0.405764,-0.416394,-0.090419,-0.416394,0.12002,-0.416394,0.039558,0.285071,-0.205955,0.107641,0.556373,0.407827,-0.18326,0.079789,-0.07804,-0.154376,-0.186355,0.135494,-0.106924,-0.167787,0.829737,0.290229,-0.192544,-0.188418,0.276818,0.193261,-0.416394,0.432585,0.098357,-0.416394,-0.416394,-0.160566,-0.095577,0.074631,-0.416394,-0.188418,-0.416394,0.364501,0.321176,0.013769,0.077726,0.0736,0.110736,0.055032,0.468689,1
0.18766,0.091921,0.152728,-0.037024,-0.284651,0.451588,0.148933,-0.516149,-0.516149,-0.214442,-0.114822,-0.321652,-0.282753,0.886121,0.016107,0.2125,-0.1319,0.244758,-0.033229,-0.252393,-0.25429,-0.074026,-0.318806,-0.278009,0.254246,0.584415,-0.302677,-0.106284,-0.007612,0.187833,0.233373,-0.012356,-0.516149,0.516104,0.149882,-0.305523,-0.278958,0.509463,0.643238,0.184986,0.290299,0.499975,-0.106284,-0.050307,-0.306472,-0.516149,-0.073077,-0.029434,0.125214,0.158421,-0.516149,1
-0.369728,-0.140779,-0.095379,0.528335,-0.123243,0.326861,-0.107167,-0.369728,-0.369728,0.205761,-0.369728,-0.096451,-0.369728,-0.102881,0.555127,0.577632,-0.093236,-0.111454,-0.096451,-0.369728,0.125386,0.482253,-0.016075,0.010717,0.384731,0.175755,-0.369728,0.382588,-0.144676,-0.369728,-0.114669,-0.040724,0.65265,0.031079,0.004287,-0.369728,0.744814,0.353652,-0.102881,-0.106096,-0.369728,-0.097522,0.162894,0.016075,-0.369728,-0.369728,-0.090021,-0.111454,-0.080376,0.310786,0.327932,1
-0.175771,-0.128573,-0.034075,0.713085,0.216483,0.371107,-0.001345,0.128449,0.348534,-0.096151,-0.127753,0.404966,0.128449,-0.051005,-0.385083,0.391423,-0.056648,-0.385083,0.107005,-0.385083,-0.385083,0.594578,0.32709,-0.110823,-0.385083,-0.385083,0.079918,0.636338,0.357563,-0.141296,-0.126624,-0.110823,-0.385083,-0.08035,-0.155969,-0.108566,-0.385083,-0.385083,-0.012631,-0.148068,0.377879,0.164566,0.223255,0.200682,-0.096151,0.255986,-0.385083,-0.124367,-0.157097,-0.385083,0.283073,1
0.00238,-0.010069,-0.312579,0.792517,0.513162,0.603541,0.057156,0.001011,-0.012683,-0.022269,0.031137,-0.312579,-0.312579,0.128364,-0.312579,0.365268,0.24887,0.06948,0.028399,-0.312579,-0.312579,0.499468,-0.312579,0.298168,-0.312579,-0.312579,0.295429,0.095499,-0.008575,-0.312579,-0.312579,0.013335,-0.312579,-0.016791,0.107823,-0.312579,0.013335,-0.025007,0.474819,-0.014052,0.743219,-0.312579,-0.312579,0.307754,0.348835,-0.312579,-0.312579,-0.312579,-0.004467,-0.312579,0.014705,1
-0.228078,0.936541,0.180463,0.204494,0.169371,0.768318,0.73874,-0.228078,-0.228078,-0.228078,-0.228078,0.670342,-0.228078,-0.228078,-0.228078,-0.228078,-0.228078,-0.228078,-0.228078,0.729497,-0.228078,0.226678,0.145339,-0.228078,-0.228078,0.152733,-0.228078,-0.228078,-0.228078,0.598246,-0.228078,-0.228078,-0.228078,-0.228078,0.705465,-0.228078,0.189706,-0.228078,-0.228078,-0.228078,-0.228078,0.916206,-0.228078,-0.228078,-0.228078,0.57976,-0.228078,-0.228078,-0.228078,-0.228078,-0.228078,1
0.135405,0.00994,0.478739,0.162421,-0.477267,-0.242547,0.32058,-0.235495,-0.108565,-0.047115,-0.044093,-0.226429,0.309498,-0.244562,-0.053159,-0.202252,0.080823,-0.273776,0.187605,-0.477267,-0.247584,0.047579,-0.477267,0.018365,-0.02193,0.543211,0.435421,-0.477267,-0.187141,-0.244562,-0.186133,-0.082373,0.44751,0.560337,0.547241,-0.144831,-0.001783,-0.477267,-0.259672,0.254092,0.008291,0.298417,-0.033011,0.248048,0.702377,-0.477267,-0.477267,-0.246576,-0.000775,0.000232,0.864566,1
0.530801,0.155888,0.561631,0.570152,0.254884,-0.237616,-0.237616,-0.237616,-0.237616,-0.237616,-0.237616,-0.237616,-0.237616,-0.237616,0.227617,-0.237616,-0.237616,-0.237616,0.312825,-0.237616,-0.237616,0.159451,0.144114,0.21228,0.566744,0.23273,-0.237616,-0.237616,-0.237616,0.72523,-0.237616,-0.237616,0.525844,0.169676,-0.237616,-0.237616,0.123664,-0.237616,0.275334,-0.237616,-0.237616,-0.237616,0.179901,-0.237616,0.120256,0.317937,0.287263,0.167972,-0.237616,-0.237616,-0.237616,1
0.221503,0.049445,-0.227379,0.324557,0.148176,0.337439,-0.167924,0.194748,-0.036133,0.373112,-0.17486,0.03323,0.29483,-0.462224,-0.258097,0.066921,0.318612,0.61093,-0.004424,0.020348,0.054039,-0.462224,0.540575,-0.462224,-0.221433,0.923066,0.296812,0.161057,-0.462224,0.648584,0.036203,-0.462224,-0.254133,-0.249179,-0.462224,-0.245215,0.013412,-0.462224,0.223485,0.418693,-0.256115,0.061967,-0.033161,-0.462224,-0.263051,-0.111442,0.317621,-0.215488,-0.462224,0.169976,-0.008388,1
-0.301018,0.121561,-0.190891,0.164388,0.335768,0.003182,-0.020294,0.358462,-0.387312,-0.204195,-0.147068,0.51732,-0.079769,-0.136895,0.278641,0.088481,-0.183066,-0.341142,-0.003861,0.631573,-0.017164,0.141694,0.092393,-0.357575,0.016486,-0.046119,0.475845,-0.244887,0.223862,-0.262104,-0.109506,0.101001,0.25673,0.122913,-0.056292,-0.309057,-0.203412,0.241079,-0.113418,-0.221411,-0.13846,-0.161154,-0.161154,0.521233,0.043092,-0.093072,0.217602,-0.016382,0.029789,-0.525824,0.067352,2
0.093371,-0.482727,-0.128773,0.081795,0.199111,0.59217,-0.271156,0.918048,0.238216,-0.025494,0.235208,-0.266143,0.667373,0.032662,-0.205981,0.105859,-0.482727,0.016619,-0.011457,-0.261129,-0.251102,-0.230046,-0.041538,-0.23907,-0.029505,-0.281183,0.341494,0.468838,0.139951,-0.245086,-0.213,0.201116,-0.262132,-0.268148,-0.003435,0.24724,0.017622,0.050711,-0.482727,-0.00143,-0.251102,0.450789,0.763632,0.21014,0.1951,-0.482727,-0.170886,-0.217011,-0.245086,-0.273162,0.095832,1
-0.30712,0.060628,0.323417,0.012467,0.434264,-0.30712,0.303262,-0.30712,-0.30712,-0.30712,-0.30712,0.431385,0.117556,-0.000489,0.07149,0.370923,-0.30712,0.641564,0.059973,0.805676,0.352208,-0.30712,0.031182,-0.30712,-0.30712,-0.30712,0.339252,-0.30712,0.088765,0.042698,-0.30712,0.075809,0.283108,0.437144,-0.30712,0.110359,0.025423,-0.001929,0.011027,0.41411,0.376681,-0.30712,-0.30712,0.545112,-0.30712,-0.30712,0.018225,-0.30712,-0.30712,-0.30712,-0.30712,1
-0.073545,-0.193834,-0.405923,-0.158697,0.075762,-0.156375,-0.151733,-0.166822,-0.094859,0.267275,0.153528,-0.141286,-0.136644,0.324149,-0.170304,0.140761,-0.101823,-0.102984,0.114065,-0.159857,0.124511,0.235937,-0.154054,-0.051914,-0.141286,0.168617,-0.111109,0.387987,-0.084413,0.097815,0.129154,0.492449,0.150046,0.092012,-0.405923,0.736193,0.422807,-0.09718,-0.109948,0.168617,-0.405923,-0.051914,-0.161018,-0.115751,-0.076288,-0.405923,0.357809,0.104779,-0.157536,-0.109948,0.137278,1
-0.266786,-0.205,-0.192563,0.303488,0.379396,0.072233,-0.053987,0.158733,-0.171379,-0.104298,-0.401752,0.186977,0.01486,0.238171,-0.411461,0.036044,-0.009854,0.133136,-0.414991,0.235523,-0.215512,0.05811,0.378513,0.333498,0.429707,0.059876,-0.202272,0.262886,0.182564,-0.203155,0.519737,0.309666,0.103126,-0.602996,-0.39469,-0.082231,0.228462,0.227579,0.262886,0.021039,-0.602996,-0.217277,0.160498,-0.423818,-0.386746,0.177268,-0.10165,-0.042512,0.233758,0.194039,-0.146665,1
0.459682,0.186454,-0.270006,0.145161,0.489012,-0.035678,0.320907,-0.106147,0.453353,-0.529804,0.135822,0.517878,0.427883,-0.353209,-0.158785,0.157048,-0.35236,0.332793,0.254684,0.272513,0.334491,-0.176615,0.355717,-0.022094,-0.07728,-0.142654,-0.355756,-0.106147,0.471182,-0.073884,0.553537,0.200347,0.072995,-0.529804,-0.329437,0.340434,-0.165577,-0.029735,-0.529804,-0.095109,-0.107845,0.690228,-0.107845,-0.529804,-0.529804,-0.215669,-0.338776,-0.529804,0.098466,-0.315853,-0.219914,1
-0.379143,0.719981,0.750689,0.396597,-0.379143,-0.06116,-0.118234,-0.065819,-0.132211,-0.113575,-0.120563,-0.103092,0.126369,0.027363,-0.379143,0.991797,-0.111245,-0.379143,-0.13687,-0.142694,0.162477,-0.379143,-0.124058,0.815916,-0.379143,-0.106586,0.257989,0.164807,-0.131046,-0.126387,-0.379143,0.388443,-0.379143,-0.379143,0.318557,0.702933,0.464154,-0.125222,-0.379143,0.110062,-0.129882,-0.379143,-0.105421,0.486285,0.317392,-0.379143,-0.140365,-0.115904,-0.078631,-0.379143,-0.018063,1
-0.33824,-0.186313,0.041661,-0.263032,-0.554798,0.038891,0.64089,0.051817,0.858791,-0.554798,0.073977,-0.317507,-0.128228,0.309421,-0.127305,-0.294424,-0.102376,-0.179934,-0.139308,0.292801,0.510703,0.314961,0.708291,0.33158,0.630733,0.196777,0.059204,-0.07006,0.156151,-0.130075,-0.242719,0.103523,-0.146695,-0.116225,0.813549,0.160768,-0.554798,0.152458,-0.554798,-0.292578,-0.554798,0.166308,-0.121765,-0.316584,0.166308,-0.33228,0.141378,0.293725,-0.106069,-0.275958,-0.160544,1
0.121357,-0.293717,-0.052076,0.011974,0.021123,-0.261609,0.032103,0.214187,-0.216774,-0.280824,-0.017306,0.270916,0.223337,-0.235074,0.415485,0.805271,-0.16096,0.067788,0.194972,0.091578,-0.018221,0.345031,-0.273504,-0.468397,0.441105,-0.057566,-0.266184,-0.165535,-0.073121,-0.254289,-0.253374,0.811676,-0.468397,0.512474,-0.468397,-0.17926,0.279151,-0.277164,-0.229584,0.3798,0.088833,-0.468397,-0.008156,0.095238,-0.057566,0.527114,0.239807,-0.214944,-0.284484,-0.094166,-0.074036,1
-0.40068,0.072523,-0.40068,0.458069,0.141627,-0.40068,0.153093,0.491318,0.374372,-0.088824,0.435138,-0.128953,0.12099,-0.40068,0.145067,0.116404,-0.020033,-0.40068,-0.155323,-0.40068,-0.141565,-0.40068,0.142774,-0.093411,0.153093,0.454629,-0.150737,0.025828,-0.40068,0.141627,-0.40068,0.642659,0.360614,0.440871,-0.40068,0.36176,-0.40068,0.118697,0.42138,0.378958,-0.007421,-0.101436,-0.40068,-0.40068,-0.40068,-0.159909,-0.40068,0.33883,0.528007,0.170291,-0.097997,1
0.272659,0.254517,0.272054,-0.319969,0.472943,-0.319969,0.572722,0.000655,0.826827,0.000655,-0.031275,-0.019301,-0.319969,0.021941,-0.319969,-0.044578,-0.319969,0.334583,-0.020631,0.411745,0.274715,0.119059,-0.319969,-0.319969,-0.319969,0.615295,-0.319969,-0.319969,0.029923,-0.319969,0.277376,-0.319969,0.579374,-0.319969,0.023271,-0.319969,-0.319969,-0.043248,0.024602,-0.319969,-0.319969,0.740351,-0.031275,0.023271,0.033915,-0.029944,0.329261,-0.319969,-0.319969,0.055201,-0.319969,1
-0.118478,0.101999,-0.127766,-0.396114,-0.145731,-0.396114,-0.138994,-0.118784,-0.117661,0.636857,-0.109801,0.053004,-0.165941,0.338194,-0.396114,0.520087,-0.396114,-0.396114,0.08781,0.328089,0.489771,-0.396114,0.19223,-0.114293,0.176511,-0.107556,0.494262,0.603173,-0.164818,-0.130012,-0.396114,-0.165941,0.097916,0.741277,0.101284,-0.396114,0.494262,0.12374,0.236019,0.159669,-0.061521,0.160792,-0.140117,-0.170432,-0.396114,0.490894,-0.396114,-0.158082,-0.396114,-0.147977,0.134968,1
-0.062004,-0.0813,-0.327328,-0.008939,0.400986,0.290877,0.065352,0.292203,-0.327328,0.257711,-0.012919,-0.030165,0.045452,-0.327328,-0.026185,-0.327328,0.708762,-0.327328,-0.327328,-0.327328,-0.327328,-0.327328,-0.327328,0.277611,-0.327328,-0.019552,0.024226,0.373127,-0.019552,0.259038,-0.044758,-0.327328,-0.327328,-0.056697,0.224546,-0.327328,-0.327328,0.714068,0.780399,0.459357,0.064025,-0.327328,0.040146,-0.327328,-0.014246,-0.062004,-0.046084,0.385067,0.479257,-0.327328,0.248425,1
0.24407,-0.454667,0.091262,0.477106,0.055346,0.038927,0.549965,0.244163,-0.242247,-0.196069,0.055346,-0.454667,-0.234038,0.310865,0.111786,-0.17965,-0.454667,-0.213514,0.387828,-0.220697,-0.17144,-0.029827,-0.216592,0.321127,-0.137576,0.058424,0.506865,-0.213514,-0.215566,0.106655,-0.454667,-0.241221,-0.204278,0.021482,0.295472,0.280079,-0.454667,0.039953,0.095367,0.303682,-0.12321,0.016351,0.147702,-0.156048,0.261608,0.006089,-0.115,0.061503,0.281106,0.244163,-0.209409,1
0.047501,-0.369231,-0.05906,-0.274519,-0.336586,-0.341906,0.161719,0.331072,0.050886,0.330185,0.082806,-0.562685,-0.354319,-0.369392,0.374518,-0.115807,0.562491,0.054433,0.060639,0.049113,-0.098073,0.126253,0.420625,0.182999,-0.184966,0.478258,0.558058,-0.090093,0.520818,-0.363186,-0.562685,-0.191173,-0.13354,0.04468,0.260139,0.131573,-0.083887,0.182999,-0.286046,-0.17078,0.172359,-0.562685,0.161719,0.03404,0.166152,0.089013,0.602391,-0.562685,-0.163686,0.191866,-0.16014,1
0.096274,0.174554,-0.149409,-0.586224,-0.382616,-0.068683,-0.205917,-0.179008,-0.387101,-0.329696,0.12147,-0.370956,0.10981,-0.586224,1.321592,-0.004103,0.046126,-0.586224,0.233589,0.34212,-0.188875,-0.202329,0.374411,-0.403246,0.259601,0.122367,0.004867,-0.586224,0.270364,0.287406,-0.383513,-0.21399,-0.201432,0.324181,-0.346738,-0.137749,-0.128779,-0.586224,0.448858,0.173494,0.554698,0.08918,0.428228,-0.207711,-0.027424,0.094562,0.460518,0.041642,-0.36109,0.651569,0.752924,1
0.052697,-0.124118,0.588205,0.235198,0.400563,-0.046693,-0.017561,0.170081,-0.136658,-0.062972,-0.392845,-0.145226,0.223203,0.277182,-0.041552,0.571069,0.271185,0.314882,-0.615616,0.116101,0.394566,0.163226,-0.186353,0.113531,-0.140942,-0.221483,-0.152081,-0.615616,0.156372,0.061265,-0.429688,-0.615616,0.134095,0.322593,0.069834,0.670459,0.107533,-0.065543,0.296889,-0.427118,0.111817,-0.615616,0.415986,-0.200062,0.035561,-0.615616,0.031277,-0.24376,-0.259182,-0.060402,0.134095,1
-0.040945,0.258087,0.029966,-0.091221,-0.035436,0.637822,0.245409,-0.228758,0.041508,0.325238,0.425265,-0.480749,-0.266268,0.034775,0.044393,0.275225,0.28869,-0.168164,0.43873,-0.191248,-0.279733,-0.260497,0.252141,-0.264344,-0.056596,-0.266268,-0.480749,-0.215293,0.381022,-0.480749,0.301193,-0.480749,0.235791,-0.25665,0.255027,0.341589,-0.480749,0.167503,0.038622,-0.207598,0.054011,-0.258573,-0.257612,-0.480749,-0.024856,0.275225,0.226173,0.424303,0.237714,0.231944,-0.234528,1
0.354889,-0.061743,-0.142654,0.363084,-0.116086,0.173313,0.261557,-0.149296,0.188495,0.145797,-0.272646,0.311846,0.095508,-0.107546,0.263454,0.323232,0.134411,0.261557,0.11828,-0.043973,-0.543069,-0.001275,-0.338117,-0.117984,-0.32768,-0.543069,-0.339066,-0.344759,0.173313,-0.113239,-0.097109,-0.339066,-0.543069,0.301408,0.210319,0.073684,-0.33527,0.180904,-0.296368,0.038577,0.157183,0.385856,0.343158,-0.116086,0.812839,0.11828,0.488332,-0.337168,-0.340964,-0.242283,-0.099007,2
