@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute target {1,2}

@data
-0.274456,-0.292487,-0.096803,0.18732,0.530389,0.434517,0.471768,0.496927,0.800121,1.099544,1.221789,1.095939,0.892985,0.784377,0.43269,0.200214,0.091363,0.008577,0.004095,-0.244045,-0.33294,-0.187072,-0.087637,0.100832,0.316966,0.306368,0.565377,0.717419,0.596489,0.538454,0.696508,0.58947,0.576055,0.634111,0.6876,0.68844,0.631845,0.348507,0.061667,0.066825,-0.175779,-0.183491,-0.29846,-0.454169,-0.662019,-0.872199,-1.055672,-1.143689,-1.025597,-0.799159,-0.605063,-0.336622,-0.164099,-0.201283,-0.344105,-0.549617,-0.69736,-0.862406,-0.95434,-0.99392,-0.943261,-0.782138,-0.637138,-0.408738,-0.209784,1
-0.470394,-0.406271,-0.283384,-0.151287,0.08992,0.333793,0.561676,0.649753,0.728673,0.834573,0.895738,0.829121,0.715065,0.624507,0.495479,0.315217,0.080271,-0.177551,-0.410547,-0.459383,-0.352336,-0.188944,0.047505,0.289161,0.538084,0.799778,0.890777,0.870968,0.834164,0.870786,0.815268,0.842974,0.948014,0.989427,0.790335,0.683717,0.385473,0.109582,-0.11013,-0.370227,-0.518005,-0.403462,-0.503562,-0.62249,-0.716184,-0.851106,-0.970048,-0.924993,-0.762901,-0.636787,-0.499462,-0.346262,-0.166655,-0.049626,-0.184553,-0.365151,-0.543933,-0.657197,-0.807999,-0.903072,-0.887939,-0.795679,-0.622968,-0.452274,-0.287037,1
-0.248401,-0.276344,-0.090798,0.091644,0.311095,0.50128,0.646182,0.73939,0.80207,0.877797,0.844589,0.731816,0.618843,0.410857,0.417211,0.291726,0.198323,0.035585,-0.134314,-0.228,-0.25978,-0.23038,-0.041075,0.168335,0.378671,0.621007,0.85484,0.894514,0.814315,0.769743,0.743607,0.770571,0.870167,0.909592,0.900754,0.824063,0.630813,0.389453,0.141957,-0.101844,-0.218333,-0.588888,-0.671129,-0.746954,-0.768755,-0.780967,-0.784997,-0.780616,-0.696781,-0.646915,-0.604045,-0.61574,-0.618224,-0.695838,-0.721848,-0.701635,-0.597622,-0.571439,-0.667512,-0.772487,-0.78386,-0.761567,-0.63804,-0.563644,-0.592037,1
-0.666151,-0.502472,-0.319267,-0.126099,0.14651,0.324726,0.592595,0.778519,0.856132,0.97256,0.924477,0.844488,0.727388,0.540244,0.386342,0.241514,0.046378,-0.1598,-0.400868,-0.550475,-0.526258,-0.404187,-0.160684,0.066903,0.325628,0.584028,0.884383,0.889824,0.915488,0.965581,0.940529,0.954885,0.962985,0.985143,0.824679,0.55824,0.271733,0.020279,-0.215766,-0.325509,-0.563021,-0.191027,-0.257122,-0.356109,-0.511898,-0.72173,-0.90787,-0.980217,-0.83581,-0.69107,-0.529364,-0.378991,-0.209559,-0.147073,-0.262241,-0.366234,-0.519712,-0.722193,-0.880289,-0.879156,-0.768524,-0.599281,-0.461214,-0.315834,-0.119104,2
-0.188442,0.025111,0.112322,0.276537,0.203086,0.380046,0.565865,0.635939,0.760803,0.768424,0.690546,0.636217,0.604611,0.459426,0.170474,0.032013,-0.211293,-0.456685,-0.645028,-0.430991,-0.26206,-0.063358,0.176468,0.426064,0.678182,0.935936,1.216277,1.2393,1.014124,0.77509,0.701118,0.690136,0.679434,0.870251,0.967404,0.819082,0.5083,0.189576,-0.059537,-0.360709,-0.342096,-0.479268,-0.518201,-0.584699,-0.669249,-0.754591,-0.838881,-0.865446,-0.825752,-0.705871,-0.634384,-0.567101,-0.44182,-0.356913,-0.463662,-0.496956,-0.576628,-0.671883,-0.775654,-0.811979,-0.759652,-0.660518,-0.645362,-0.56451,-0.51898,1
-0.548017,-0.642041,-0.450209,-0.1864,0.106529,0.312025,0.49456,0.667671,0.846705,0.913601,0.823569,0.709337,0.545289,0.449647,0.419971,0.262736,0.105133,-0.092677,-0.380359,-0.546739,-0.508028,-0.330168,-0.190618,0.085099,0.352822,0.6207,0.936399,1.081727,1.037958,0.998653,0.834954,0.920226,0.902422,0.945713,0.922307,0.75147,0.504287,0.221487,-0.054174,-0.263003,-0.482426,-0.289189,-0.371332,-0.571566,-0.6763,-0.802,-0.892275,-0.860211,-0.681417,-0.637647,-0.57239,-0.436089,-0.284565,-0.199185,-0.212287,-0.325256,-0.546189,-0.712262,-0.804809,-0.882684,-0.832419,-0.682897,-0.433875,-0.283736,-0.107554,2
-0.744202,-0.54751,-0.327059,-0.055369,0.107411,0.401088,0.530605,0.589999,0.598504,0.605551,0.495177,0.414649,0.151538,0.05816,-0.203823,-0.423819,-0.569356,-0.481407,-0.293857,-0.048457,0.22295,0.462623,0.671072,0.932053,1.121916,1.018841,0.827795,0.707394,0.588118,0.560466,0.698822,0.917083,1.093451,1.134623,0.933584,0.656262,0.378359,0.099729,-0.172859,-0.387109,-0.641077,-0.260845,-0.348833,-0.582404,-0.69859,-0.876473,-0.897903,-0.803795,-0.742291,-0.637774,-0.486422,-0.233005,0.033119,0.174394,0.029936,-0.133288,-0.368483,-0.644502,-0.795635,-0.918839,-0.926158,-0.860442,-0.585107,-0.377518,-0.141058,2
-0.680386,-0.560843,-0.327668,-0.069607,0.24972,0.438003,0.559366,0.757867,0.819135,0.807144,0.915909,0.828553,0.727042,0.629385,0.463755,0.243326,0.062337,-0.177587,-0.40171,-0.587079,-0.542494,-0.356027,-0.146626,0.09998,0.353178,0.614978,0.831719,0.879398,0.89347,0.91712,0.888364,0.82842,0.892528,0.940761,0.89864,0.703404,0.441951,0.150669,-0.107578,-0.34327,-0.572464,-0.221886,-0.270943,-0.412403,-0.489324,-0.750195,-0.875227,-0.865858,-0.795448,-0.627974,-0.492602,-0.339477,-0.255804,-0.234698,-0.275854,-0.477104,-0.53778,-0.73902,-0.840267,-0.875781,-0.765711,-0.758626,-0.52743,-0.341704,-0.191667,2
-0.468943,-0.375034,-0.249384,0.000357,0.224251,0.519384,0.717813,0.894427,1.00483,0.869612,0.8679,0.729381,0.563509,0.531457,0.293294,0.082816,-0.164886,-0.410859,-0.578673,-0.500783,-0.32405,-0.169427,0.073549,0.308802,0.515326,0.479213,0.615149,0.869284,0.980813,0.982033,0.951176,0.888813,0.879323,0.990679,0.951525,0.679662,0.423811,0.174924,-0.062232,-0.278089,-0.46558,-0.382559,-0.405656,-0.420498,-0.612002,-0.758035,-0.795201,-0.793092,-0.813223,-0.660277,-0.567818,-0.541394,-0.505819,-0.355294,-0.355189,-0.422756,-0.510575,-0.620937,-0.771203,-0.833768,-0.79978,-0.650093,-0.579342,-0.490878,-0.369781,1
-0.513542,-0.387916,-0.180845,-0.221247,-0.259585,-0.057485,0.20833,0.493291,0.677366,0.719695,0.877764,0.875808,0.845709,0.768836,0.521633,0.355512,0.18512,0.192063,-0.077817,-0.313665,-0.399753,-0.279913,-0.068225,0.194799,0.449121,0.635816,0.757486,0.98899,0.870228,0.842344,0.87856,0.968039,0.953354,1.035022,0.951028,0.81929,0.563043,0.272069,-0.016919,-0.239503,-0.4787,-0.371772,-0.471631,-0.501637,-0.650247,-0.755981,-0.899715,-0.915803,-0.773106,-0.680079,-0.503408,-0.370146,-0.315489,-0.411182,-0.493835,-0.613492,-0.608678,-0.671801,-0.782488,-0.771638,-0.799573,-0.647263,-0.580139,-0.4708,-0.345298,1
-0.819007,-0.72812,-0.432416,-0.153994,0.159515,0.293883,0.615418,0.911522,1.149055,1.269535,1.137444,1.045035,0.938816,0.570969,0.308883,0.20657,0.263261,-0.028048,-0.194977,-0.440977,-0.465235,-0.513816,-0.299355,-0.121408,0.125689,0.346034,0.225266,0.175286,0.472914,0.721941,0.921958,0.939851,1.080183,1.131974,0.955143,0.630962,0.333812,0.037682,-0.248419,-0.491334,-0.668442,-0.304518,-0.109027,-0.185721,-0.385702,-0.703731,-0.92376,-0.909856,-0.696072,-0.592216,-0.35144,-0.115392,0.253973,-0.09258,-0.360098,-0.58711,-0.736533,-0.684971,-0.412332,-0.469955,-0.523724,-0.676747,-0.677015,-0.626844,-0.491682,1
-0.858858,-0.613322,-0.376714,-0.203221,0.03673,0.295891,0.518167,0.672183,0.667673,0.83446,0.821683,0.760039,0.691854,0.605169,0.49589,0.209988,-0.042517,-0.315505,-0.580026,-0.585,-0.550295,-0.358865,-0.133136,0.149084,0.436184,0.741417,0.951584,0.788191,0.746879,0.730965,0.72948,0.929764,1.079626,1.130055,1.041761,0.722909,0.417738,0.115117,-0.169982,-0.39159,-0.693917,-0.058519,-0.133041,-0.355246,-0.506616,-0.820583,-1.02402,-1.035462,-0.867959,-0.642526,-0.373504,-0.169147,-0.106411,0.054284,-0.078481,-0.294971,-0.539763,-0.784986,-0.89111,-0.909333,-0.816538,-0.584065,-0.404312,-0.13559,0.030367,2
-0.708518,-0.514228,-0.231352,0.0578,0.377134,0.62656,0.716262,0.787134,0.861209,0.741318,0.757043,0.671211,0.536921,0.35723,0.092351,-0.154909,-0.323862,-0.390301,-0.207436,-0.149365,-0.302613,-0.063316,0.072473,0.342203,0.592102,0.758944,0.936348,1.076238,0.980914,0.936075,0.908365,0.845365,0.969158,1.040884,0.90128,0.61542,0.356654,0.153442,-0.099564,-0.41008,-0.636864,-0.379687,-0.402564,-0.547485,-0.617691,-0.681298,-0.78418,-0.913789,-0.803125,-0.741174,-0.593724,-0.423428,-0.226154,-0.268183,-0.353663,-0.510423,-0.607764,-0.756643,-0.796436,-0.853053,-0.730565,-0.601848,-0.545645,-0.434298,-0.302813,1
-0.530725,-0.40242,-0.209892,-0.016507,0.117548,0.291922,0.514704,0.666548,0.785459,0.883076,0.863549,0.875505,0.76214,0.63821,0.385617,0.247487,0.050255,-0.094135,-0.35391,-0.511815,-0.492975,-0.326621,-0.062478,0.178842,0.454369,0.736778,0.994265,0.941732,0.84589,0.891645,0.85978,0.94495,0.90095,0.931515,0.926393,0.625851,0.406211,0.144113,-0.100354,-0.344964,-0.55891,-0.298788,-0.312282,-0.407228,-0.648806,-0.748154,-0.835548,-0.797974,-0.922785,-0.815023,-0.628323,-0.499325,-0.319491,-0.194155,-0.257433,-0.25167,-0.427699,-0.671392,-0.777174,-0.901822,-0.880124,-0.759633,-0.676376,-0.495375,-0.333017,2
-0.701979,-0.472333,-0.274453,-0.011345,0.214172,0.351133,0.465864,0.675363,0.747022,0.780414,0.831341,0.802836,0.723825,0.602315,0.484428,0.320581,0.150027,-0.107087,-0.338027,-0.503608,-0.560066,-0.395385,-0.180515,0.026304,0.284922,0.525259,0.799448,0.974041,0.925656,0.917495,0.860638,0.892146,0.85747,0.895882,0.869803,0.788471,0.489504,0.217244,-0.069316,-0.337731,-0.566697,-0.010404,-0.077681,-0.212995,-0.417817,-0.609607,-0.799038,-0.97476,-1.232044,-0.987858,-0.785611,-0.624459,-0.438059,-0.231179,-0.133272,-0.203131,-0.404047,-0.605366,-0.855208,-0.976352,-0.92678,-0.72163,-0.506359,-0.26364,0.042232,2
-0.667361,-0.527777,-0.348102,-0.137342,0.10154,0.374992,0.557334,0.724027,0.858737,0.880787,0.889186,0.8239,0.660806,0.436158,0.283644,0.158048,-0.031591,-0.277659,-0.497464,-0.586407,-0.488693,-0.330955,-0.096896,0.105298,0.343787,0.569142,0.811694,0.970077,0.983686,0.869951,0.889384,0.944843,0.981698,1.011423,1.012043,0.701525,0.461766,0.185939,-0.068045,-0.335813,-0.545897,-0.18226,-0.23367,-0.325618,-0.476337,-0.680402,-0.877255,-0.966038,-0.87977,-0.71592,-0.555582,-0.386601,-0.247368,-0.096568,-0.216676,-0.369637,-0.576029,-0.722099,-0.847449,-0.868017,-0.787822,-0.641213,-0.528418,-0.328521,-0.142143,2
-0.729979,-0.514711,-0.317658,-0.077424,0.204445,0.327755,0.256921,0.35747,0.486873,0.798695,0.883232,0.866055,0.749437,0.583093,0.447621,0.290813,0.02545,-0.255124,-0.475906,-0.572224,-0.519836,-0.368514,-0.120857,0.103063,0.358601,0.625347,0.865611,1.026372,0.959159,0.843599,0.932589,0.931954,1.029914,1.089999,1.001324,0.672508,0.412822,0.125219,-0.113374,-0.364494,-0.623246,-0.19624,-0.283378,-0.436992,-0.6549,-0.870309,-1.019653,-0.995567,-0.808739,-0.61412,-0.43915,-0.218369,0.00975,0.108949,-0.017927,-0.202957,-0.369536,-0.661908,-0.823342,-0.938561,-0.938427,-0.77477,-0.591267,-0.350497,-0.114683,2
-0.709495,-0.598436,-0.385318,-0.149379,0.08332,0.365266,0.591779,0.779582,0.924101,0.920932,0.89112,0.774074,0.562316,0.388804,0.286177,0.094122,-0.118068,-0.349616,-0.379,-0.569428,-0.555308,-0.395686,-0.187415,0.022058,0.280772,0.520974,0.80249,0.941801,0.951106,0.938963,0.946085,0.852643,0.971492,1.036618,0.969322,0.736765,0.467169,0.169916,-0.136984,-0.372789,-0.638085,-0.176977,-0.275822,-0.354691,-0.480516,-0.708076,-0.910114,-0.997279,-0.894217,-0.68834,-0.549274,-0.36336,-0.147055,0.090192,-0.016665,-0.170292,-0.46863,-0.653141,-0.810494,-0.896508,-0.819547,-0.698694,-0.470707,-0.24493,-0.019623,2
-0.661085,-0.566887,-0.340409,-0.193854,-0.172793,0.149663,0.413916,0.626509,0.618764,0.853948,0.866411,0.795531,0.665105,0.545973,0.469912,0.290091,0.177344,-0.005088,-0.278133,-0.494694,-0.581177,-0.421227,-0.197002,0.056333,0.324702,0.601701,0.891768,1.015036,0.923631,0.87422,0.748927,0.852746,0.856145,0.911439,1.079389,0.950349,0.588915,0.287162,-0.005394,-0.292825,-0.559848,-0.12875,-0.237592,-0.367852,-0.569249,-0.811182,-1.020839,-1.028901,-0.857076,-0.663844,-0.462371,-0.270992,-0.048468,-0.027789,-0.173102,-0.367346,-0.654671,-0.836116,-0.978486,-0.980879,-0.885259,-0.635975,-0.426951,-0.218149,-0.013373,2
-0.510918,-0.39297,-0.149191,0.160629,0.324107,0.193519,0.535639,0.744067,0.895925,0.998373,1.04653,0.894329,0.685674,0.581211,0.31121,0.133649,0.034542,-0.228436,-0.46709,-0.452042,-0.379226,-0.24051,-0.00513,0.289277,0.498106,0.807606,0.940726,0.763289,0.553298,0.495334,0.64748,0.76635,0.744046,0.878043,1.014271,0.874543,0.530042,0.262235,-0.013634,-0.21816,-0.489344,-0.175201,-0.229791,-0.51745,-0.641722,-0.829742,-1.046341,-1.074586,-0.962048,-0.758299,-0.537928,-0.37686,-0.208955,-0.112677,-0.262164,-0.477508,-0.63411,-0.843917,-0.92705,-0.915311,-0.871558,-0.666057,-0.532261,-0.303469,-0.1524,1
-0.538449,-0.270419,-0.154293,0.097914,0.447676,0.497098,0.593052,0.776066,0.901226,0.8668,0.899328,0.863257,0.916099,0.843648,0.5856,0.407607,0.147596,-0.134538,-0.358528,-0.430596,-0.277983,-0.276425,-0.431986,-0.198556,-0.014887,0.273299,0.600562,0.771413,0.819652,0.802938,0.743419,0.836276,0.873497,0.906897,0.930415,0.902883,0.572555,0.288095,-0.020396,-0.281838,-0.469528,-0.354078,-0.384784,-0.557257,-0.717323,-0.805564,-0.936482,-0.958873,-0.787776,-0.614465,-0.511323,-0.385364,-0.323041,-0.314619,-0.449888,-0.563597,-0.759353,-0.794695,-0.812156,-0.777401,-0.748518,-0.690491,-0.491302,-0.35138,-0.216717,1
-0.455714,-0.31529,-0.16232,0.036763,0.230001,0.302797,0.464156,0.543986,0.550232,0.414871,0.319842,0.249487,0.133815,0.010912,-0.015071,-0.230711,-0.308168,-0.406339,-0.321293,-0.122379,0.137524,0.37555,0.664698,0.894283,1.127107,1.272367,1.048566,0.880543,0.692705,0.525335,0.521146,0.768672,0.905239,1.091299,1.175851,0.911988,0.617387,0.323603,0.051367,-0.232674,-0.417956,-0.385492,-0.431173,-0.577538,-0.644232,-0.844253,-0.947462,-0.914058,-0.842231,-0.68203,-0.553288,-0.460912,-0.304011,-0.206681,-0.33992,-0.464887,-0.539778,-0.69296,-0.8635,-0.892091,-0.790579,-0.690752,-0.521131,-0.363588,-0.301628,1
-0.307945,-0.302916,-0.210076,-0.010415,0.241412,0.311121,0.555111,0.688271,0.82109,0.782586,0.847701,0.762825,0.639669,0.581645,0.404829,0.207865,-0.017379,-0.232409,-0.418324,-0.374269,-0.270887,-0.117878,0.07416,0.286667,0.462964,0.674317,0.845363,0.985053,0.904963,0.875441,0.822249,0.930434,0.912723,0.971918,0.887863,0.770089,0.538418,0.268244,0.033403,-0.173078,-0.309328,-0.454208,-0.499431,-0.616373,-0.670622,-0.779901,-0.812679,-0.837314,-0.825136,-0.724859,-0.660442,-0.554249,-0.507818,-0.328715,-0.365627,-0.456469,-0.545531,-0.631855,-0.699166,-0.781391,-0.852673,-0.831498,-0.740255,-0.604847,-0.562432,1
-0.474074,-0.457429,-0.312765,-0.074889,0.087424,0.358704,0.545947,0.687356,0.789794,0.919976,0.907004,0.828668,0.75449,0.571227,0.493075,0.271506,0.040137,-0.231315,-0.445791,-0.568817,-0.478761,-0.276972,-0.080895,0.148266,0.38054,0.653021,0.70531,0.796998,0.82682,0.850107,0.913089,1.08882,0.972204,0.949926,0.907677,0.73024,0.449656,0.208074,-0.027527,-0.299048,-0.458264,-0.296436,-0.343491,-0.477871,-0.620184,-0.812152,-0.889222,-0.883482,-0.732243,-0.60999,-0.45645,-0.314135,-0.137509,-0.234951,-0.346904,-0.434301,-0.599494,-0.755699,-0.932524,-0.92732,-0.793199,-0.637142,-0.632779,-0.448055,-0.333975,2
-0.82562,-0.623568,-0.347778,-0.142379,0.168992,0.417105,0.596882,0.715819,0.781471,0.974429,0.842099,0.705949,0.611917,0.442631,0.349805,0.100611,-0.111322,-0.1632,-0.494118,-0.450324,-0.516294,-0.364786,-0.147954,0.120373,0.403728,0.695941,1.03565,1.031283,0.950958,0.845574,0.934845,0.853697,0.974988,1.103755,0.957034,0.670517,0.36393,0.081449,-0.20045,-0.391473,-0.650322,-0.134025,-0.177485,-0.370773,-0.640665,-0.80432,-0.933978,-1.02751,-0.863688,-0.63804,-0.467199,-0.254089,-0.172541,-0.123,-0.267815,-0.480719,-0.603847,-0.719121,-0.83077,-0.885761,-0.777659,-0.644479,-0.375488,-0.175334,0.066464,2
-0.424271,-0.381623,-0.199041,-0.001223,0.20118,0.318669,0.559772,0.748543,0.798877,0.883111,0.802437,0.692378,0.589229,0.365267,0.203593,0.06167,-0.028267,-0.303132,-0.35694,-0.355123,-0.340539,-0.160458,0.081456,0.308619,0.566454,0.81382,0.88859,0.826217,0.754285,0.816354,0.873331,0.854182,0.824296,0.735158,0.942979,0.89626,0.581253,0.288901,0.011506,-0.28153,-0.42342,-0.114995,-0.173238,-0.416696,-0.593367,-0.846016,-1.065393,-1.134963,-0.982373,-0.789491,-0.573854,-0.355614,-0.169609,-0.037037,-0.182224,-0.344222,-0.609966,-0.799465,-0.970345,-1.048809,-0.949346,-0.765162,-0.592971,-0.366633,-0.151031,2
-0.148025,-0.17365,0.010984,0.148045,0.255151,0.382951,0.439051,0.521779,0.582373,0.582263,0.544162,0.475885,0.337831,0.303301,0.300112,0.202736,0.083127,-0.180617,-0.214184,-0.190581,-0.187951,-0.01876,0.190849,0.419823,0.65702,0.920884,1.169269,1.315458,1.28189,1.120806,0.909776,0.738229,0.583328,0.509252,0.612467,0.679183,0.51971,0.466849,0.269301,0.001196,-0.131428,-0.417708,-0.408756,-0.531988,-0.655502,-0.771667,-0.851009,-0.863574,-0.841991,-0.809717,-0.706689,-0.6056,-0.59434,-0.458001,-0.498936,-0.578943,-0.73064,-0.688543,-0.731558,-0.802929,-0.837163,-0.916131,-0.774779,-0.659165,-0.554516,1
-0.291712,-0.401433,-0.192541,-0.035686,0.009764,0.245106,0.455751,0.610868,0.729064,0.87454,0.88321,0.851555,0.762062,0.622294,0.566097,0.352725,0.174931,-0.05007,-0.142212,-0.301276,-0.321461,-0.170159,-0.008075,0.173191,0.389721,0.638286,0.885952,0.943742,0.925664,0.89855,0.948506,1.041582,0.925759,0.962223,0.786947,0.617623,0.388462,0.162193,-0.063453,-0.198945,-0.372645,-0.477494,-0.546226,-0.62456,-0.710394,-0.681263,-0.697387,-0.729641,-0.720195,-0.672278,-0.661717,-0.59993,-0.570356,-0.525996,-0.562791,-0.607864,-0.654737,-0.745642,-0.795657,-0.766615,-0.732877,-0.64167,-0.579978,-0.520437,-0.450996,1
-0.523805,-0.554622,-0.336654,-0.269239,-0.042901,0.237306,0.416617,0.599359,0.703765,0.786411,0.758608,0.677677,0.523498,0.31028,0.077562,-0.18423,-0.414045,-0.623152,-0.423286,-0.239039,-0.050486,0.152937,0.396048,0.649253,0.93212,1.126514,1.03761,0.921335,0.76109,0.647216,0.743977,0.976577,1.123133,1.140711,1.038325,0.754357,0.44766,0.150381,-0.144514,-0.462763,-0.600035,-0.264753,-0.286529,-0.441704,-0.543441,-0.642114,-0.747458,-0.840832,-0.873097,-0.736419,-0.591945,-0.495013,-0.450568,-0.27095,-0.279934,-0.406274,-0.529761,-0.639061,-0.766479,-0.818967,-0.775046,-0.639457,-0.550072,-0.368403,-0.263282,1
-0.553925,-0.517339,-0.266142,-0.040647,0.155761,0.407578,0.567345,0.707843,0.82993,0.950198,0.80011,0.70289,0.536093,0.432033,0.311301,0.112339,-0.062596,-0.336167,-0.411533,-0.341035,-0.185773,-0.029995,0.269532,0.517133,0.751267,0.907354,0.891826,0.784758,0.812686,0.817599,0.874712,0.891542,1.016097,0.947276,0.872277,0.572077,0.343448,0.088879,-0.158158,-0.36465,-0.522927,-0.324476,-0.427934,-0.51737,-0.676369,-0.783868,-0.904232,-0.864568,-0.791754,-0.644219,-0.475866,-0.362968,-0.275025,-0.376298,-0.470475,-0.573993,-0.722851,-0.875336,-0.909158,-0.802993,-0.714168,-0.591564,-0.44455,-0.34055,-0.210408,2
-0.607235,-0.444728,-0.279801,-0.27999,-0.080585,0.189782,0.402666,0.668486,0.676213,0.85497,0.961944,0.840557,0.677305,0.534277,0.288465,0.07324,-0.156408,-0.34565,-0.585572,-0.589559,-0.455712,-0.220888,0.023209,0.262147,0.525423,0.808722,1.058465,0.823328,0.821689,0.769726,0.877429,0.942528,1.061002,1.126204,1.0145,0.716776,0.402526,0.156114,-0.021889,-0.293095,-0.493662,-0.215732,-0.212043,-0.435788,-0.58467,-0.734822,-0.90895,-0.938624,-0.892666,-0.734271,-0.549662,-0.352278,-0.119867,-0.061062,-0.216505,-0.357103,-0.523675,-0.750287,-0.873484,-0.95029,-0.845086,-0.678587,-0.472646,-0.243605,-0.051213,1
-0.628951,-0.458883,-0.304634,-0.043808,0.24414,0.553164,0.653222,0.841003,0.940374,0.848408,0.734098,0.666466,0.695682,0.772622,0.67684,0.548041,0.419935,0.186462,-0.084118,-0.348414,-0.520758,-0.480814,-0.279308,-0.056022,0.21054,0.497383,0.732004,0.691447,0.780118,0.801795,0.805202,0.647833,0.624156,0.725122,0.822435,0.792883,0.564898,0.255723,-0.032062,-0.217252,-0.48611,-0.095289,-0.055947,-0.177979,-0.47048,-0.733901,-0.992117,-1.100297,-1.06832,-0.858332,-0.668795,-0.432438,-0.332956,-0.207358,-0.124586,-0.300175,-0.429639,-0.719191,-0.97133,-1.070997,-1.017064,-0.80241,-0.602684,-0.377188,-0.181388,1
-0.456243,-0.381739,-0.10141,0.206023,0.44989,0.205322,0.24496,0.426589,0.683628,0.87689,1.081773,1.125458,1.029474,0.935435,0.772814,0.634152,0.416385,0.186838,-0.153853,-0.355616,-0.482906,-0.575849,-0.537032,-0.278133,0.015164,0.322132,0.655299,0.941515,1.203905,1.142806,0.914778,0.699301,0.60642,0.589497,0.397603,0.097437,0.052643,0.176729,-0.02459,-0.240545,-0.532247,-0.229946,-0.312824,-0.522705,-0.626282,-0.80841,-0.992094,-0.964934,-0.901812,-0.66997,-0.468243,-0.266861,-0.120997,-0.150369,-0.316104,-0.510229,-0.536487,-0.646775,-0.776707,-0.861617,-0.786561,-0.633213,-0.485869,-0.29818,-0.08351,1
-0.777781,-0.704632,-0.443038,-0.174833,0.086434,0.355288,0.500653,0.609776,0.716591,0.758014,0.824122,0.779132,0.64868,0.55021,0.471399,0.265345,0.074556,-0.207986,-0.438392,-0.571784,-0.547198,-0.374177,-0.143332,0.097763,0.372015,0.644395,0.94474,1.063605,0.873104,0.818008,0.89865,0.858059,0.958142,1.031597,1.065391,0.761188,0.422766,0.149876,-0.110269,-0.41381,-0.694022,-0.072749,-0.153348,-0.37032,-0.499296,-0.774394,-0.920824,-1.088154,-1.018525,-0.769525,-0.538107,-0.30377,-0.162575,0.015047,-0.135819,-0.30772,-0.443693,-0.666729,-0.90837,-0.987501,-0.826648,-0.648278,-0.359254,-0.144393,0.086696,2
-0.514484,-0.416042,-0.37806,-0.157181,0.106988,0.410244,0.630846,0.717248,0.709932,0.911125,0.803208,0.685017,0.544666,0.348946,0.110597,-0.093088,-0.234079,-0.521562,-0.593043,-0.461723,-0.300603,-0.107304,0.166803,0.385837,0.655826,0.828258,0.975636,0.974495,0.882216,0.84208,0.794068,0.887259,0.992477,1.036021,1.076289,0.742487,0.50586,0.232323,-0.001536,-0.256016,-0.442591,-0.255743,-0.271911,-0.425995,-0.572896,-0.799907,-0.949698,-0.999201,-0.824351,-0.628892,-0.435668,-0.302005,-0.326229,-0.127704,-0.298333,-0.509517,-0.610076,-0.775818,-0.763767,-0.684355,-0.714938,-0.672598,-0.67145,-0.521788,-0.336602,1
-0.861818,-0.586335,-0.384934,-0.11626,-0.019652,0.273266,0.541763,0.661534,0.728097,0.829246,0.881068,0.827478,0.595167,0.530053,0.399031,0.161551,-0.048219,-0.087202,-0.296071,-0.430069,-0.571739,-0.464306,-0.331606,-0.121159,0.140878,0.390831,0.681297,1.013324,1.039433,0.949931,0.963267,0.959516,1.009483,1.044109,0.974569,0.663823,0.384433,0.109498,-0.159121,-0.41857,-0.717035,-0.064277,-0.200308,-0.358047,-0.544383,-0.758847,-0.959345,-1.034613,-0.878006,-0.621153,-0.416286,-0.170074,-0.023571,0.165155,-0.020335,-0.278182,-0.418508,-0.74099,-0.923321,-0.949332,-0.798332,-0.569226,-0.445005,-0.195551,0.063984,2
