@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute target {1,2}

@data
1.69033,2.022644,1.543906,1.074505,0.686222,0.375618,0.167438,0.018901,-0.051094,-0.026018,0.414019,2.324776,1.932372,0.070507,0.31116,0.478437,-0.404119,-0.590947,-0.67926,-0.811234,-0.878046,-0.939345,-0.970881,-0.973305,-0.940761,-0.908655,-0.878955,-0.852164,-0.814866,-0.707091,-0.677336,-0.733084,-0.694599,-0.62841,-0.6035,-0.672247,-0.73611,-0.68747,-0.440996,-0.476308,-0.428715,-0.407339,-0.52827,-0.578997,-0.548232,-0.816592,-0.834038,-0.899609,-0.862375,-0.768744,-0.645365,-0.453087,-0.159402,0.253905,0.882858,1.771836,2.994192,4.302628,5.053114,4.745133,3.912608,2.639701,1.290482,0.117845,-0.818886,-1.544691,-2.072804,-2.452845,-2.704845,-2.867868,-2.905629,2
1.689594,2.022894,1.54374,1.075825,0.684473,0.374403,0.16438,0.017048,-0.055621,-0.028985,0.41135,2.336638,1.946075,0.066401,0.309816,0.47964,-0.40922,-0.595166,-0.683051,-0.815083,-0.879394,-0.94229,-0.973745,-0.975416,-0.943065,-0.909936,-0.881557,-0.853736,-0.816349,-0.707019,-0.675068,-0.732155,-0.693023,-0.626664,-0.600519,-0.670952,-0.735079,-0.685478,-0.436066,-0.470886,-0.422968,-0.402073,-0.524146,-0.575575,-0.544531,-0.815286,-0.831872,-0.897742,-0.86103,-0.769793,-0.644585,-0.453793,-0.159773,0.252558,0.88007,1.765911,2.984891,4.302931,5.046723,4.744336,3.91216,2.643023,1.291992,0.1195,-0.820651,-1.544838,-2.072739,-2.452918,-2.704187,-2.867215,-2.905135,2
1.691571,2.022665,1.545207,1.079256,0.687125,0.378447,0.168598,0.01909,-0.053577,-0.028895,0.409294,2.32719,1.937515,0.06221,0.306914,0.477231,-0.413468,-0.600672,-0.686904,-0.81552,-0.880263,-0.942262,-0.97363,-0.976642,-0.945278,-0.912208,-0.882675,-0.855355,-0.81847,-0.708542,-0.678035,-0.734149,-0.69608,-0.6292,-0.604982,-0.67509,-0.739455,-0.68977,-0.442062,-0.475162,-0.428729,-0.40638,-0.527953,-0.579655,-0.547159,-0.813951,-0.828999,-0.894259,-0.856163,-0.763842,-0.639655,-0.448591,-0.156394,0.2541,0.878842,1.76502,2.981753,4.298099,5.057244,4.750669,3.918764,2.646915,1.298565,0.122374,-0.818628,-1.543834,-2.069367,-2.448115,-2.697557,-2.860127,-2.896952,2
1.560666,1.898129,1.452394,0.999098,0.624916,0.344775,0.170444,0.061183,0.018196,0.094807,0.66835,2.914182,2.416964,0.323472,0.594667,0.74726,-0.262075,-0.491874,-0.640157,-0.79318,-0.85631,-0.935831,-0.975406,-0.978802,-0.940356,-0.904561,-0.871675,-0.839501,-0.792364,-0.666643,-0.63627,-0.701749,-0.662022,-0.590851,-0.565229,-0.644398,-0.717414,-0.658372,-0.376662,-0.414888,-0.363029,-0.355108,-0.499184,-0.557673,-0.546581,-0.865759,-0.905487,-0.999448,-0.974739,-0.89339,-0.777641,-0.604836,-0.322142,0.080392,0.706234,1.604336,2.841137,4.178766,4.942676,4.625537,3.792406,2.508533,1.156931,0.010543,-0.899046,-1.603673,-2.127554,-2.50794,-2.753895,-2.91374,-2.949543,2
1.561152,1.899686,1.453205,0.997826,0.626771,0.345208,0.168245,0.058591,0.015969,0.096904,0.672881,2.927328,2.429035,0.322925,0.598012,0.74928,-0.265154,-0.498004,-0.644469,-0.797473,-0.861544,-0.939254,-0.981022,-0.985683,-0.947489,-0.910237,-0.876958,-0.845246,-0.795747,-0.669034,-0.638125,-0.704177,-0.663288,-0.591833,-0.567041,-0.64703,-0.72064,-0.660695,-0.376907,-0.414749,-0.359788,-0.350591,-0.497365,-0.55755,-0.543759,-0.863722,-0.90256,-0.998462,-0.975908,-0.891571,-0.777128,-0.597404,-0.315847,0.085622,0.709714,1.599754,2.830859,4.169837,4.935614,4.626075,3.7964,2.515788,1.161613,0.011408,-0.898785,-1.603485,-2.124525,-2.503231,-2.749379,-2.908716,-2.944126,2
1.564271,1.904091,1.455624,1.000704,0.627272,0.347461,0.172516,0.062525,0.016176,0.097008,0.670035,2.917613,2.419617,0.319966,0.594718,0.74841,-0.264443,-0.497158,-0.643093,-0.795349,-0.860566,-0.938891,-0.98065,-0.984072,-0.946804,-0.910076,-0.878113,-0.845395,-0.795908,-0.669954,-0.640027,-0.704926,-0.664332,-0.593069,-0.567447,-0.646658,-0.720312,-0.660492,-0.377541,-0.415506,-0.360734,-0.352031,-0.498089,-0.557461,-0.546637,-0.863643,-0.903897,-0.998581,-0.975339,-0.891558,-0.774766,-0.597521,-0.316565,0.085229,0.712316,1.603354,2.833074,4.171284,4.943804,4.626464,3.795892,2.51105,1.158889,0.011429,-0.899222,-1.603336,-2.124351,-2.503512,-2.749261,-2.909342,-2.944163,2
1.609407,1.948222,1.494951,1.043299,0.667157,0.382356,0.191296,0.058744,-0.011565,0.036262,0.478152,2.288244,1.913382,0.178447,0.382769,0.49473,-0.33151,-0.525998,-0.628478,-0.765118,-0.835134,-0.909865,-0.946772,-0.948341,-0.920194,-0.888971,-0.855026,-0.827887,-0.795268,-0.698407,-0.677385,-0.732539,-0.70419,-0.651089,-0.63403,-0.69841,-0.756036,-0.707736,-0.484652,-0.508522,-0.463379,-0.449205,-0.567451,-0.616109,-0.595812,-0.847769,-0.872682,-0.935562,-0.898564,-0.806212,-0.679705,-0.488578,-0.192401,0.22534,0.867133,1.773887,3.034574,4.383403,5.120781,4.780511,3.905128,2.597633,1.234142,0.075939,-0.837982,-1.543337,-2.063819,-2.441846,-2.687687,-2.849306,-2.885358,2
1.613288,1.951408,1.499346,1.042946,0.671008,0.380408,0.191582,0.059029,-0.010682,0.037486,0.479041,2.291514,1.918423,0.177963,0.384448,0.496996,-0.330982,-0.525501,-0.628939,-0.765548,-0.834877,-0.910613,-0.947928,-0.949667,-0.921996,-0.890776,-0.855691,-0.829339,-0.796083,-0.698514,-0.678121,-0.733027,-0.704848,-0.649283,-0.634019,-0.69766,-0.755282,-0.707553,-0.482577,-0.508753,-0.462218,-0.448828,-0.567483,-0.614722,-0.594736,-0.849459,-0.873048,-0.93585,-0.899075,-0.807303,-0.678328,-0.491585,-0.193932,0.223825,0.864142,1.770211,3.026743,4.377741,5.133736,4.768454,3.90318,2.597987,1.233428,0.076944,-0.838719,-1.542418,-2.064008,-2.440684,-2.686867,-2.848494,-2.885263,2
1.61694,1.954089,1.503913,1.048382,0.675551,0.385517,0.195682,0.062865,-0.006978,0.037222,0.477582,2.285738,1.915424,0.17846,0.382511,0.495655,-0.331402,-0.526711,-0.628541,-0.765105,-0.833521,-0.908953,-0.945642,-0.946956,-0.919469,-0.886881,-0.854641,-0.827372,-0.794886,-0.698417,-0.677195,-0.732861,-0.705695,-0.652064,-0.635792,-0.699707,-0.756087,-0.70917,-0.486173,-0.51098,-0.465834,-0.453823,-0.57138,-0.617579,-0.598204,-0.850526,-0.875799,-0.938563,-0.900876,-0.808365,-0.678812,-0.492096,-0.194988,0.221625,0.863291,1.771962,3.029731,4.382736,5.125174,4.773106,3.900154,2.593814,1.232014,0.076109,-0.83537,-1.540374,-2.061118,-2.439352,-2.687057,-2.848573,-2.885363,2
1.621702,1.959254,1.503756,1.0547,0.682628,0.38418,0.183941,0.044613,-0.026838,0.004467,0.434947,2.289833,1.914154,0.102584,0.330727,0.470037,-0.385693,-0.5729,-0.657584,-0.782996,-0.857362,-0.921072,-0.95072,-0.955604,-0.922561,-0.886667,-0.855404,-0.830761,-0.795879,-0.694413,-0.671264,-0.730238,-0.699265,-0.644459,-0.626009,-0.696237,-0.757877,-0.708283,-0.471581,-0.498332,-0.454052,-0.442369,-0.564174,-0.612598,-0.590753,-0.842513,-0.86029,-0.924938,-0.889447,-0.797951,-0.669731,-0.480004,-0.1871,0.224864,0.865141,1.769386,3.028634,4.381201,5.13975,4.783321,3.927375,2.621274,1.258982,0.098577,-0.815412,-1.520066,-2.041218,-2.4204,-2.668947,-2.831183,-2.866878,2
1.61773,1.954769,1.501121,1.05411,0.680072,0.382307,0.184204,0.045393,-0.02719,0.00474,0.438464,2.291531,1.917457,0.104961,0.333263,0.473832,-0.385346,-0.571849,-0.657155,-0.783925,-0.856776,-0.920749,-0.950239,-0.9541,-0.922104,-0.88637,-0.854294,-0.829722,-0.795829,-0.693029,-0.670235,-0.729964,-0.697971,-0.643539,-0.625604,-0.69595,-0.757309,-0.708041,-0.47072,-0.498139,-0.454051,-0.442191,-0.563605,-0.613262,-0.589697,-0.842924,-0.861515,-0.925384,-0.89116,-0.798553,-0.670798,-0.481434,-0.188091,0.223558,0.860877,1.766784,3.025819,4.388389,5.134716,4.790443,3.92155,2.620555,1.257898,0.098929,-0.815103,-1.519923,-2.041588,-2.421072,-2.668287,-2.831148,-2.867536,2
1.617661,1.955958,1.50214,1.05267,0.677984,0.381787,0.183282,0.042099,-0.027018,0.002449,0.434315,2.285481,1.910067,0.100356,0.328703,0.468908,-0.387211,-0.574043,-0.658356,-0.784187,-0.857771,-0.921479,-0.951193,-0.953593,-0.921838,-0.886802,-0.854411,-0.829604,-0.795421,-0.69453,-0.670795,-0.728365,-0.699063,-0.643543,-0.626341,-0.695811,-0.757567,-0.70777,-0.470572,-0.498692,-0.454528,-0.442323,-0.563832,-0.612721,-0.588586,-0.842777,-0.860245,-0.923362,-0.886485,-0.796924,-0.666637,-0.478564,-0.187963,0.22547,0.863135,1.771281,3.03251,4.387266,5.142032,4.790782,3.926595,2.6225,1.257013,0.098542,-0.815387,-1.519834,-2.040465,-2.419235,-2.668453,-2.829804,-2.866883,2
1.59993,1.93653,1.485746,1.038428,0.66538,0.373134,0.177472,0.041478,-0.025694,0.005945,0.447442,2.337129,1.948661,0.108858,0.342885,0.486083,-0.377284,-0.566495,-0.657242,-0.787287,-0.855778,-0.919703,-0.949769,-0.951013,-0.916554,-0.885087,-0.85536,-0.829905,-0.794021,-0.688095,-0.662355,-0.720733,-0.690038,-0.633583,-0.617591,-0.688084,-0.749912,-0.699104,-0.460716,-0.488768,-0.447343,-0.436237,-0.556966,-0.600777,-0.578436,-0.842722,-0.862789,-0.930123,-0.89303,-0.803051,-0.690077,-0.49946,-0.196233,0.217127,0.858171,1.772225,3.035613,4.391881,5.137337,4.775807,3.910884,2.604253,1.241394,0.087348,-0.827282,-1.532615,-2.050459,-2.428192,-2.67418,-2.835155,-2.871846,2
1.602898,1.935813,1.488738,1.039378,0.670156,0.375652,0.179457,0.042588,-0.024077,0.006712,0.447955,2.331633,1.939104,0.104774,0.339418,0.483326,-0.378425,-0.566633,-0.658102,-0.786837,-0.856337,-0.919954,-0.949749,-0.951345,-0.918995,-0.885863,-0.856275,-0.831374,-0.794927,-0.689569,-0.664727,-0.722047,-0.692416,-0.636188,-0.619542,-0.690252,-0.752358,-0.702362,-0.463809,-0.490134,-0.447992,-0.438274,-0.558303,-0.604852,-0.5822,-0.842832,-0.862638,-0.93035,-0.895101,-0.805667,-0.691245,-0.498124,-0.194273,0.219351,0.857786,1.77087,3.034941,4.390984,5.133608,4.785127,3.915711,2.610986,1.24551,0.091834,-0.823955,-1.528378,-2.045373,-2.423316,-2.669832,-2.83138,-2.867929,2
1.599804,1.936664,1.48386,1.034551,0.667105,0.373076,0.179741,0.041727,-0.023105,0.00709,0.45003,2.337522,1.950568,0.110078,0.346208,0.488883,-0.376278,-0.565597,-0.656561,-0.786295,-0.85525,-0.919143,-0.948639,-0.949555,-0.916528,-0.883963,-0.853998,-0.82855,-0.791899,-0.688436,-0.662062,-0.720044,-0.691345,-0.634249,-0.619176,-0.688946,-0.749987,-0.700018,-0.461025,-0.48974,-0.447913,-0.437621,-0.558244,-0.601954,-0.581145,-0.842623,-0.86363,-0.932806,-0.896977,-0.806313,-0.696048,-0.501164,-0.1995,0.215692,0.858147,1.775339,3.038045,4.392465,5.142288,4.776545,3.910318,2.599544,1.237459,0.085726,-0.827741,-1.531624,-2.049287,-2.426876,-2.673125,-2.833574,-2.869918,2
1.582684,1.916956,1.468504,1.021408,0.657134,0.367623,0.177315,0.038851,-0.023852,0.016391,0.478508,2.439584,2.036845,0.132319,0.376803,0.527574,-0.373617,-0.570548,-0.659496,-0.791589,-0.861449,-0.92642,-0.955498,-0.956775,-0.923741,-0.892666,-0.863476,-0.836714,-0.798415,-0.687342,-0.661104,-0.721666,-0.686125,-0.62545,-0.610772,-0.683506,-0.745334,-0.693287,-0.444941,-0.474933,-0.433106,-0.424392,-0.55051,-0.597053,-0.576345,-0.846438,-0.868779,-0.938769,-0.903621,-0.815615,-0.703335,-0.513922,-0.210365,0.201382,0.840785,1.752299,3.008944,4.369525,5.122907,4.764982,3.901013,2.58884,1.225147,0.074903,-0.838118,-1.541317,-2.055463,-2.429005,-2.672999,-2.8328,-2.868557,2
1.560423,1.895494,1.451845,1.012483,0.648956,0.364511,0.176257,0.041323,-0.019876,0.02221,0.484457,2.431738,2.0312,0.138218,0.382207,0.524935,-0.366123,-0.563116,-0.654273,-0.785738,-0.855545,-0.920078,-0.949522,-0.950893,-0.917343,-0.886063,-0.857703,-0.831142,-0.792487,-0.684727,-0.658798,-0.718771,-0.683607,-0.624497,-0.611783,-0.684577,-0.745755,-0.692452,-0.44685,-0.474314,-0.434248,-0.429351,-0.555544,-0.602185,-0.582788,-0.849973,-0.871857,-0.941361,-0.908155,-0.820122,-0.709825,-0.517705,-0.217074,0.197869,0.840851,1.756687,3.022324,4.388576,5.141556,4.779689,3.901008,2.58124,1.211036,0.064034,-0.843804,-1.542807,-2.055974,-2.427515,-2.670657,-2.829667,-2.864483,2
1.560952,1.895001,1.45499,1.012423,0.650614,0.366108,0.175355,0.042233,-0.021422,0.020484,0.48232,2.422503,2.024313,0.136053,0.37945,0.521697,-0.369112,-0.565418,-0.653402,-0.785493,-0.85635,-0.921308,-0.950859,-0.952459,-0.919671,-0.889294,-0.859369,-0.833291,-0.794794,-0.685661,-0.660849,-0.720004,-0.685782,-0.627377,-0.613167,-0.685382,-0.745761,-0.69475,-0.449291,-0.476988,-0.435879,-0.429974,-0.55727,-0.603513,-0.583665,-0.849683,-0.87076,-0.939951,-0.907834,-0.818377,-0.706732,-0.513163,-0.212654,0.204015,0.844952,1.757321,3.021489,4.389788,5.143332,4.777946,3.908198,2.586274,1.215418,0.066657,-0.842408,-1.540834,-2.052517,-2.424397,-2.665702,-2.825855,-2.861462,2
1.581471,1.914573,1.468761,1.029446,0.665883,0.377334,0.187164,0.049863,-0.017041,0.01099,0.429136,2.210053,1.860655,0.109824,0.324591,0.455114,-0.36121,-0.549131,-0.644549,-0.776423,-0.842677,-0.913267,-0.945363,-0.945706,-0.915485,-0.888038,-0.863503,-0.838866,-0.801843,-0.702694,-0.677534,-0.730893,-0.700775,-0.646574,-0.633795,-0.698446,-0.752741,-0.707309,-0.481127,-0.504318,-0.466494,-0.45961,-0.573854,-0.613505,-0.596768,-0.840893,-0.858385,-0.918699,-0.880802,-0.78713,-0.669291,-0.474798,-0.16911,0.254397,0.903746,1.826285,3.090834,4.447792,5.193652,4.814726,3.910866,2.591801,1.223442,0.069781,-0.842913,-1.544733,-2.052981,-2.413852,-2.650508,-2.807102,-2.841444,2
1.57546,1.909984,1.465548,1.022427,0.664556,0.377184,0.185844,0.051695,-0.015794,0.012778,0.434702,2.218418,1.862303,0.113221,0.329976,0.460131,-0.355988,-0.542817,-0.639993,-0.771386,-0.839928,-0.909096,-0.94244,-0.942214,-0.911817,-0.88525,-0.86241,-0.837749,-0.800055,-0.700807,-0.678062,-0.730598,-0.701474,-0.648036,-0.636578,-0.699595,-0.754496,-0.709145,-0.483958,-0.508398,-0.470344,-0.464513,-0.576844,-0.614445,-0.601287,-0.844801,-0.864573,-0.925189,-0.886043,-0.7916,-0.674463,-0.47941,-0.173374,0.248988,0.899274,1.823834,3.091141,4.453811,5.206546,4.812742,3.904492,2.59115,1.219807,0.071442,-0.841592,-1.542359,-2.048478,-2.410122,-2.647608,-2.803801,-2.838522,2
1.571375,1.907413,1.458676,1.020149,0.65959,0.373824,0.185774,0.052291,-0.013747,0.015572,0.435316,2.211756,1.863562,0.121265,0.335143,0.460796,-0.349852,-0.53605,-0.635229,-0.769235,-0.836594,-0.90805,-0.943093,-0.942872,-0.909111,-0.88337,-0.858823,-0.833996,-0.79637,-0.69907,-0.67518,-0.72705,-0.699952,-0.645614,-0.633431,-0.696448,-0.751182,-0.705037,-0.48175,-0.506552,-0.469172,-0.463967,-0.577174,-0.612942,-0.600602,-0.845101,-0.866713,-0.925432,-0.887114,-0.790622,-0.675841,-0.482834,-0.175999,0.249355,0.905148,1.833874,3.103643,4.454672,5.199815,4.809975,3.899347,2.584601,1.214895,0.067799,-0.847072,-1.547527,-2.055263,-2.418298,-2.655892,-2.812675,-2.847729,2
1.548107,1.877533,1.432991,0.989766,0.631961,0.352411,0.170589,0.042206,-0.013555,0.045374,0.536553,2.590717,2.160971,0.169139,0.421318,0.5847,-0.349707,-0.562938,-0.6717,-0.805725,-0.87152,-0.94111,-0.976072,-0.974484,-0.935351,-0.90338,-0.872894,-0.838676,-0.785858,-0.664225,-0.632992,-0.697844,-0.667757,-0.607967,-0.592486,-0.667344,-0.729193,-0.670536,-0.410222,-0.445726,-0.405221,-0.402586,-0.534424,-0.5788,-0.56812,-0.855942,-0.88078,-0.957068,-0.927779,-0.838207,-0.73152,-0.544998,-0.250327,0.159746,0.798917,1.715664,2.975799,4.334606,5.105594,4.752579,3.868422,2.565529,1.203156,0.056975,-0.85658,-1.558745,-2.070901,-2.440631,-2.682399,-2.84086,-2.876174,2
1.5523,1.879843,1.433772,0.98988,0.631921,0.353174,0.170063,0.040285,-0.013406,0.041347,0.536402,2.58474,2.152314,0.167187,0.417612,0.58108,-0.34955,-0.56445,-0.673563,-0.805861,-0.873089,-0.942798,-0.977417,-0.975322,-0.936235,-0.903912,-0.874619,-0.840827,-0.788792,-0.664725,-0.634034,-0.698998,-0.668211,-0.608123,-0.592074,-0.667208,-0.72897,-0.671958,-0.411043,-0.444906,-0.405012,-0.400539,-0.533198,-0.579562,-0.56825,-0.85364,-0.877167,-0.95499,-0.924897,-0.837025,-0.727765,-0.542212,-0.247663,0.164593,0.80278,1.718855,2.973917,4.331826,5.112508,4.752799,3.871516,2.570022,1.203622,0.057954,-0.857552,-1.560328,-2.071083,-2.440586,-2.682809,-2.841986,-2.875958,2
1.551889,1.881081,1.435262,0.995006,0.635657,0.355567,0.17368,0.044985,-0.011612,0.044795,0.537522,2.581177,2.154266,0.168622,0.421398,0.583238,-0.349988,-0.561591,-0.671122,-0.804828,-0.869988,-0.939576,-0.975944,-0.97319,-0.9344,-0.901972,-0.873098,-0.840238,-0.787456,-0.664653,-0.634829,-0.698409,-0.668573,-0.609773,-0.594263,-0.670341,-0.73135,-0.673493,-0.414859,-0.448614,-0.4088,-0.406552,-0.537188,-0.580663,-0.571447,-0.85648,-0.880516,-0.95854,-0.927292,-0.839841,-0.729433,-0.544622,-0.249314,0.160849,0.80021,1.71848,2.97427,4.333353,5.108386,4.755775,3.872398,2.566584,1.203388,0.059736,-0.854468,-1.557956,-2.070554,-2.439901,-2.683146,-2.84117,-2.875529,2
1.575822,1.909641,1.468075,1.02083,0.652021,0.361942,0.173896,0.04541,-0.016384,0.030102,0.5046,2.499619,2.09298,0.15197,0.408214,0.559662,-0.360343,-0.564389,-0.671979,-0.799487,-0.860941,-0.923624,-0.955876,-0.959701,-0.922957,-0.888936,-0.862516,-0.838004,-0.7942,-0.676403,-0.648284,-0.714415,-0.680949,-0.621751,-0.603763,-0.680037,-0.746847,-0.693866,-0.436719,-0.468996,-0.425972,-0.417075,-0.544375,-0.595287,-0.578494,-0.850517,-0.876863,-0.954875,-0.925012,-0.833461,-0.717388,-0.528899,-0.234735,0.172312,0.809797,1.718379,2.981107,4.340563,5.117338,4.753719,3.890791,2.591213,1.21223,0.082308,-0.83062,-1.538918,-2.056031,-2.432993,-2.677839,-2.839209,-2.874614,2
1.578584,1.912793,1.465907,1.021653,0.651187,0.362023,0.170891,0.042281,-0.018651,0.026494,0.498414,2.48931,2.091887,0.150112,0.400229,0.555375,-0.359947,-0.564583,-0.669062,-0.797719,-0.858766,-0.922744,-0.955504,-0.957963,-0.922659,-0.887974,-0.860255,-0.837354,-0.795453,-0.676755,-0.648598,-0.712009,-0.680478,-0.622111,-0.600692,-0.678933,-0.744124,-0.692194,-0.436098,-0.465134,-0.42209,-0.413147,-0.540436,-0.590562,-0.573424,-0.846335,-0.874241,-0.954164,-0.924328,-0.831094,-0.713253,-0.52607,-0.230946,0.177553,0.815823,1.725285,2.98822,4.346135,5.108152,4.75099,3.884848,2.587788,1.213041,0.079365,-0.835093,-1.543148,-2.06243,-2.439317,-2.683159,-2.84449,-2.880851,2
1.579718,1.92565,1.473916,1.028505,0.656359,0.365416,0.174844,0.043674,-0.016563,0.028406,0.502325,2.505812,2.095245,0.15457,0.407211,0.561025,-0.359798,-0.564423,-0.669502,-0.796879,-0.86088,-0.923168,-0.95759,-0.95928,-0.922377,-0.888735,-0.860931,-0.837312,-0.793648,-0.67633,-0.647545,-0.710963,-0.679403,-0.61975,-0.598922,-0.678664,-0.742688,-0.690152,-0.43346,-0.466117,-0.420893,-0.409947,-0.538861,-0.588003,-0.570049,-0.846039,-0.872811,-0.953437,-0.9218,-0.829925,-0.713718,-0.524894,-0.232603,0.178379,0.813349,1.723654,2.988968,4.337393,5.0856,4.729016,3.887175,2.581513,1.209142,0.074298,-0.836721,-1.547096,-2.068391,-2.446193,-2.691272,-2.854687,-2.888744,2
