@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute target {1,2,3}

@data
-0.973289,-0.999224,-0.874944,-0.638142,-0.609038,-0.605556,-0.367199,-0.007935,-0.068605,-0.385337,-0.620867,-0.579019,-0.626796,-0.843198,-0.702999,-0.412588,-0.279328,-0.241997,-0.690695,-1.106791,-1.161267,-1.201406,-0.988562,-0.836077,-0.611191,-0.728176,-0.895822,-1.021002,-1.095022,-1.110056,-1.050749,-0.901449,-0.925122,-1.273247,-1.387516,-1.431592,-1.445308,-1.382677,-1.181621,-0.697509,0.064215,-0.003163,-0.426887,-0.735764,-1.047886,-0.831528,-0.445744,-0.251336,-0.5535,-1.363802,-1.231891,-0.647245,0.431179,1.697012,2.907816,4.374239,5.755551,5.531107,4.625069,4.516515,4.853469,5.851127,7.558979,10.360186,13.698558,16.067573,16.450728,14.381779,11.337611,7.908653,4.67559,1.822468,-0.644432,-2.335626,-3.416976,-3.476185,-3.582067,-4.616731,-5.874473,-6.569872,-6.860246,-7.063397,-7.205387,-7.33396,-7.418668,-7.497956,-7.558034,-7.6119,-7.637196,-7.668654,2
-0.926961,-0.966819,-0.849992,-0.631142,-0.59748,-0.622356,-0.367657,-0.031834,-0.130724,-0.516684,-0.753906,-0.726263,-0.715023,-0.968813,-0.93758,-0.715894,-0.586655,-0.55344,-0.908724,-1.222761,-1.250095,-1.247396,-1.050118,-0.912784,-0.733947,-0.813778,-0.942923,-1.044404,-1.103463,-1.107715,-1.025968,-0.862666,-0.887951,-1.221042,-1.337094,-1.378212,-1.396152,-1.335607,-1.167564,-0.677477,0.109856,0.049353,-0.363185,-0.68774,-0.991236,-0.820619,-0.47815,-0.352379,-0.601323,-1.238096,-1.078969,-0.483566,0.545865,1.808527,2.999892,4.408807,5.753613,5.530039,4.682945,4.637437,5.027579,6.032275,7.736952,10.527956,13.808988,16.147301,16.265917,14.222156,11.330235,7.947986,4.746426,1.900093,-0.539876,-2.259937,-3.395992,-3.721825,-4.034062,-4.932625,-5.911476,-6.473352,-6.747782,-6.943228,-7.081202,-7.207096,-7.299364,-7.370309,-7.43451,-7.485283,-7.512967,-7.546985,2
-0.87469,-0.923735,-0.826937,-0.607498,-0.601962,-0.678307,-0.45121,-0.115896,-0.299267,-0.763656,-0.964501,-0.947904,-0.848338,-1.13299,-1.26713,-1.125893,-1.054335,-1.072643,-1.284571,-1.414352,-1.391659,-1.332587,-1.188677,-1.043249,-0.903611,-0.946143,-1.028522,-1.109008,-1.143082,-1.133591,-1.017456,-0.83866,-0.864447,-1.168717,-1.282853,-1.320862,-1.332473,-1.28754,-1.14525,-0.682765,0.108518,0.067993,-0.354121,-0.659276,-0.942451,-0.848845,-0.552173,-0.506191,-0.704567,-1.075654,-0.881008,-0.346829,0.606059,1.747776,2.842864,4.154769,5.447789,5.348194,4.700249,4.786777,5.28725,6.336808,8.085983,10.807673,13.940965,16.178455,16.416021,14.253124,11.386219,8.136642,4.943276,2.122039,-0.308023,-2.056307,-3.285844,-4.012784,-4.586888,-5.230196,-5.830321,-6.223834,-6.486441,-6.669757,-6.809859,-6.933973,-7.025453,-7.092678,-7.158381,-7.208912,-7.232328,-7.26538,2
-0.860745,-0.903585,-0.820299,-0.596876,-0.584221,-0.668303,-0.434862,-0.101699,-0.284542,-0.744682,-0.952759,-0.933088,-0.829407,-1.117063,-1.264375,-1.133302,-1.056636,-1.078337,-1.278004,-1.410495,-1.378266,-1.324821,-1.180182,-1.03816,-0.895867,-0.936146,-1.019524,-1.096391,-1.132358,-1.115904,-1.003691,-0.827485,-0.849752,-1.163454,-1.274599,-1.318204,-1.330423,-1.28509,-1.139409,-0.673289,0.120379,0.078369,-0.337556,-0.650137,-0.934629,-0.842391,-0.542711,-0.520785,-0.699956,-1.077316,-0.864223,-0.333646,0.637659,1.784361,2.885742,4.183235,5.467039,5.39248,4.701213,4.795505,5.272562,6.336758,8.070431,10.788594,13.979053,16.140929,16.298344,14.324931,11.342446,8.082776,4.902779,2.094739,-0.334869,-2.075976,-3.313638,-4.051134,-4.636574,-5.269624,-5.860898,-6.24138,-6.502434,-6.684622,-6.830771,-6.949236,-7.042169,-7.111382,-7.176525,-7.22459,-7.25213,-7.282727,2
-0.90324,-0.926289,-0.818818,-0.566658,-0.580572,-0.680716,-0.456548,-0.116739,-0.316963,-0.797078,-0.986344,-0.947664,-0.822125,-1.126545,-1.294507,-1.152866,-1.084332,-1.111532,-1.313263,-1.440589,-1.394709,-1.341467,-1.190924,-1.030331,-0.878795,-0.919984,-1.003338,-1.089294,-1.12642,-1.114004,-1.008873,-0.822935,-0.843429,-1.146759,-1.261986,-1.295634,-1.314252,-1.262814,-1.116212,-0.6455,0.159759,0.131565,-0.290569,-0.620045,-0.911072,-0.818163,-0.509739,-0.485672,-0.682667,-1.065904,-0.865263,-0.318695,0.66409,1.844571,2.969317,4.309004,5.616847,5.500368,4.825641,4.888151,5.325358,6.355016,8.045092,10.728763,13.953363,16.162226,16.242816,14.145601,11.303761,8.010547,4.86462,2.041251,-0.38673,-2.134733,-3.35931,-4.106099,-4.685005,-5.30319,-5.880731,-6.261239,-6.517904,-6.700965,-6.841413,-6.959205,-7.051225,-7.11815,-7.181547,-7.234002,-7.258399,-7.289044,2
-0.905945,-0.932935,-0.825352,-0.580308,-0.597095,-0.688519,-0.473885,-0.137934,-0.32468,-0.823793,-1.011187,-0.98763,-0.862397,-1.170821,-1.333028,-1.191167,-1.106439,-1.134421,-1.334334,-1.444841,-1.409663,-1.342551,-1.201493,-1.0385,-0.894823,-0.934549,-1.019293,-1.091566,-1.129492,-1.110676,-1.003515,-0.814315,-0.833841,-1.142365,-1.257622,-1.297684,-1.31457,-1.263717,-1.120839,-0.632352,0.166509,0.141399,-0.277412,-0.608239,-0.912366,-0.816368,-0.505235,-0.494779,-0.697865,-1.0618,-0.860074,-0.288955,0.678605,1.892878,3.026749,4.357737,5.649135,5.538178,4.835556,4.871005,5.306142,6.328101,8.019061,10.705501,13.856623,16.292359,16.28276,14.189776,11.29654,7.970266,4.848147,1.997229,-0.396979,-2.143277,-3.358933,-4.120258,-4.704088,-5.310151,-5.863495,-6.240726,-6.493708,-6.674952,-6.811453,-6.931333,-7.022163,-7.089117,-7.152652,-7.203731,-7.229604,-7.260402,2
-0.961559,-1.00054,-0.902543,-0.686598,-0.638623,-0.679576,-0.433863,-0.10197,-0.227248,-0.64704,-0.86667,-0.850106,-0.799584,-1.062557,-1.131988,-0.940238,-0.838617,-0.81926,-1.11128,-1.344314,-1.347115,-1.307191,-1.126273,-0.964156,-0.805226,-0.862483,-0.979998,-1.058018,-1.115342,-1.100713,-1.006921,-0.832435,-0.861483,-1.191755,-1.316886,-1.362363,-1.380463,-1.314571,-1.156597,-0.65135,0.155242,0.102486,-0.336961,-0.654531,-0.956116,-0.81293,-0.488387,-0.414613,-0.641788,-1.156751,-0.966976,-0.380344,0.669891,1.915823,3.107734,4.511635,5.824788,5.61337,4.739802,4.706288,5.077091,6.080173,7.755578,10.520324,13.822098,16.206901,16.346174,14.33118,11.328079,7.957738,4.766179,1.911194,-0.514622,-2.240444,-3.400863,-3.898154,-4.346919,-5.107399,-5.882566,-6.352727,-6.614158,-6.797862,-6.934606,-7.057619,-7.144862,-7.213287,-7.276447,-7.329051,-7.355014,-7.388259,2
-0.890667,-0.935796,-0.845892,-0.617574,-0.587515,-0.635038,-0.388668,-0.058761,-0.20426,-0.639698,-0.865423,-0.854765,-0.78862,-1.071171,-1.171543,-1.012199,-0.916071,-0.907073,-1.164451,-1.347779,-1.336291,-1.293701,-1.121852,-0.967779,-0.816767,-0.87032,-0.973651,-1.065346,-1.104356,-1.092648,-0.985655,-0.82063,-0.848557,-1.165714,-1.286461,-1.331325,-1.349339,-1.290736,-1.139407,-0.659264,0.152939,0.102282,-0.329304,-0.653369,-0.939588,-0.822088,-0.502798,-0.44996,-0.663063,-1.106904,-0.90903,-0.340465,0.695259,1.889411,3.037787,4.397161,5.689749,5.540286,4.716652,4.744776,5.166541,6.200475,7.938952,10.671356,13.923878,16.183862,16.22634,14.076459,11.305204,7.973074,4.813662,1.959933,-0.467452,-2.204685,-3.39095,-4.010186,-4.538684,-5.250744,-5.92521,-6.345434,-6.610001,-6.794053,-6.93375,-7.057056,-7.147565,-7.218738,-7.284348,-7.333705,-7.359457,-7.394691,2
-0.773889,-0.775921,-0.633991,-0.378773,-0.430587,-0.549321,-0.3287,0.033674,-0.122163,-0.630005,-0.839416,-0.810654,-0.724871,-1.054269,-1.212357,-1.067556,-0.984747,-0.995463,-1.212874,-1.359214,-1.344592,-1.304352,-1.152203,-1.013468,-0.86999,-0.911658,-1.009397,-1.082914,-1.120023,-1.101558,-1.001402,-0.800464,-0.836006,-1.160656,-1.275542,-1.330052,-1.349503,-1.29456,-1.163892,-0.707185,0.062769,0.001549,-0.399688,-0.67359,-0.953591,-0.86152,-0.550035,-0.521404,-0.721835,-1.113982,-0.944886,-0.407105,0.560968,1.72078,2.840126,4.161451,5.470095,5.318721,4.627123,4.718206,5.15335,6.242322,7.968547,10.783941,13.979078,16.244778,16.32556,14.113452,11.357062,8.061458,4.902804,2.056862,-0.37731,-2.139744,-3.359996,-4.072646,-4.65596,-5.318342,-5.912289,-6.305611,-6.563299,-6.749102,-6.891952,-7.013228,-7.105405,-7.177031,-7.239378,-7.29318,-7.316974,-7.351406,2
-0.778059,-0.774181,-0.627235,-0.375191,-0.431672,-0.53996,-0.324447,0.040504,-0.111988,-0.631339,-0.834645,-0.824714,-0.730697,-1.063669,-1.240194,-1.101556,-1.011451,-1.026668,-1.233719,-1.372914,-1.353175,-1.300932,-1.15723,-1.012198,-0.877072,-0.9236,-1.012494,-1.084723,-1.120265,-1.09586,-0.994054,-0.796165,-0.828147,-1.156425,-1.269619,-1.322915,-1.33764,-1.290461,-1.151801,-0.704001,0.072293,-0.000034,-0.399478,-0.675233,-0.943195,-0.856298,-0.545523,-0.539042,-0.729444,-1.111971,-0.934699,-0.387038,0.57755,1.733054,2.857692,4.176181,5.463029,5.325804,4.618964,4.712759,5.192067,6.257953,7.991294,10.773085,13.941393,16.218544,16.319271,14.200894,11.34959,8.037527,4.877828,2.047448,-0.389686,-2.142194,-3.369451,-4.101968,-4.69199,-5.333034,-5.912302,-6.296922,-6.557513,-6.740417,-6.881464,-7.004449,-7.0976,-7.165003,-7.230516,-7.280577,-7.307148,-7.337461,2
-0.854534,-0.841386,-0.687247,-0.430502,-0.466556,-0.575863,-0.339834,0.040008,-0.092501,-0.585344,-0.807236,-0.788006,-0.716471,-1.042552,-1.163141,-0.995623,-0.896523,-0.902864,-1.144751,-1.344645,-1.328109,-1.300885,-1.14896,-0.992745,-0.831962,-0.889385,-0.998877,-1.07113,-1.120834,-1.105557,-1.005241,-0.809632,-0.848913,-1.179638,-1.298015,-1.347683,-1.374236,-1.306573,-1.164896,-0.701338,0.087386,0.010475,-0.399323,-0.671733,-0.953084,-0.850564,-0.520304,-0.460505,-0.701013,-1.156669,-0.995937,-0.423293,0.565662,1.758773,2.903287,4.277138,5.587686,5.450625,4.671528,4.708462,5.103691,6.144902,7.835584,10.66625,13.892477,16.190904,16.329602,14.238171,11.385203,8.016579,4.844544,2.003267,-0.423846,-2.193539,-3.387502,-3.993885,-4.493805,-5.201469,-5.904174,-6.345564,-6.607976,-6.795267,-6.932742,-7.0585,-7.149749,-7.218328,-7.283728,-7.335059,-7.361307,-7.393152,2
-0.850636,-0.836508,-0.674478,-0.408143,-0.447261,-0.554961,-0.325445,0.060082,-0.083674,-0.585838,-0.805569,-0.774793,-0.701452,-1.021178,-1.165006,-1.000598,-0.907677,-0.920563,-1.162707,-1.349369,-1.340629,-1.304152,-1.146059,-0.991644,-0.841175,-0.895426,-0.999186,-1.079472,-1.121149,-1.108125,-1.010038,-0.80602,-0.840968,-1.178164,-1.298039,-1.348748,-1.370593,-1.310494,-1.156996,-0.70172,0.093306,0.009558,-0.39393,-0.664652,-0.952265,-0.8519,-0.514813,-0.482694,-0.70478,-1.158886,-0.985195,-0.423307,0.57339,1.765902,2.907884,4.303401,5.608805,5.438588,4.689317,4.714118,5.138,6.153402,7.859082,10.60834,13.891931,16.18424,16.326626,14.195879,11.374602,8.048592,4.847397,2.001299,-0.452858,-2.204129,-3.399861,-4.034826,-4.543493,-5.227439,-5.911503,-6.344431,-6.61078,-6.794028,-6.93328,-7.056618,-7.14655,-7.217417,-7.280524,-7.330052,-7.357697,-7.391177,2
-0.830597,-0.842343,-0.708355,-0.481956,-0.498788,-0.58585,-0.370834,-0.005019,-0.149938,-0.637135,-0.853107,-0.839536,-0.759294,-1.071683,-1.193877,-1.035553,-0.945141,-0.931293,-1.160449,-1.331143,-1.3112,-1.271197,-1.129383,-0.990119,-0.848169,-0.902079,-0.997336,-1.076227,-1.109598,-1.107882,-1.000262,-0.809655,-0.840766,-1.169529,-1.28878,-1.337374,-1.353749,-1.293262,-1.15228,-0.700209,0.069699,0.000694,-0.401117,-0.683012,-0.952823,-0.858067,-0.539185,-0.509437,-0.712174,-1.147839,-0.96166,-0.424952,0.549369,1.68416,2.82654,4.147416,5.468639,5.340032,4.618113,4.707151,5.17901,6.22919,7.956983,10.746467,14.044754,16.143828,16.332688,14.188709,11.394613,8.111462,4.892263,2.075154,-0.378892,-2.112337,-3.332691,-3.99378,-4.51407,-5.185727,-5.889856,-6.311212,-6.585101,-6.759855,-6.911829,-7.031168,-7.124745,-7.192914,-7.259563,-7.309383,-7.336085,-7.366516,2
-0.86253,-0.876143,-0.744224,-0.495882,-0.526727,-0.611077,-0.385597,-0.021794,-0.153084,-0.631832,-0.852743,-0.830103,-0.760868,-1.0726,-1.192156,-1.018619,-0.913793,-0.912702,-1.152728,-1.335102,-1.322475,-1.28661,-1.134802,-0.991691,-0.857464,-0.910162,-1.004188,-1.087101,-1.127695,-1.113208,-1.017192,-0.816919,-0.849063,-1.185771,-1.30795,-1.357172,-1.369022,-1.306798,-1.159816,-0.702837,0.072058,0.000321,-0.404501,-0.674508,-0.957225,-0.862923,-0.539732,-0.484928,-0.712875,-1.163522,-0.99082,-0.441377,0.538752,1.710368,2.832946,4.178332,5.517119,5.364908,4.64903,4.726722,5.149181,6.213448,7.914472,10.644413,13.862707,16.307166,16.304508,14.270285,11.460631,8.104513,4.929569,2.077609,-0.356513,-2.117543,-3.314914,-3.960942,-4.430341,-5.120786,-5.863098,-6.311572,-6.58068,-6.765198,-6.906678,-7.028758,-7.121057,-7.194034,-7.257799,-7.307588,-7.334576,-7.366331,2
-0.850615,-0.837565,-0.688981,-0.435185,-0.456863,-0.541532,-0.305629,0.068911,-0.081393,-0.585014,-0.818792,-0.803876,-0.738138,-1.060205,-1.200157,-1.0388,-0.952899,-0.961408,-1.193161,-1.365625,-1.350176,-1.295837,-1.128145,-0.975237,-0.827502,-0.887738,-0.993913,-1.086151,-1.116292,-1.103721,-1.002572,-0.804307,-0.837681,-1.174705,-1.298634,-1.353783,-1.377049,-1.311236,-1.157148,-0.692798,0.121373,0.04216,-0.382254,-0.674451,-0.95216,-0.851225,-0.525159,-0.499307,-0.714391,-1.152186,-0.961573,-0.390693,0.630611,1.842271,3.006012,4.393821,5.693723,5.48531,4.674552,4.698827,5.107997,6.141368,7.849508,10.593878,13.846822,16.230903,16.353145,14.15344,11.341039,8.012607,4.826727,1.966057,-0.474688,-2.222087,-3.423333,-4.075494,-4.623495,-5.284741,-5.928243,-6.334218,-6.593265,-6.775268,-6.918585,-7.037121,-7.128328,-7.193628,-7.259459,-7.308202,-7.339048,-7.368,2
-0.843416,-0.83673,-0.693978,-0.438486,-0.467573,-0.548853,-0.31771,0.053039,-0.096572,-0.612008,-0.83898,-0.825394,-0.74667,-1.078377,-1.236053,-1.082203,-0.998819,-1.016162,-1.231459,-1.377228,-1.359416,-1.289657,-1.130044,-0.968513,-0.825364,-0.879945,-0.989129,-1.072136,-1.101057,-1.08241,-0.976832,-0.77956,-0.818043,-1.156142,-1.279421,-1.335624,-1.358288,-1.29554,-1.145707,-0.663972,0.144669,0.073369,-0.369346,-0.65174,-0.939164,-0.838238,-0.519371,-0.501565,-0.719832,-1.116864,-0.931677,-0.351117,0.680506,1.890473,3.047031,4.42706,5.728148,5.501846,4.683293,4.72502,5.117585,6.169097,7.849785,10.658447,13.921829,16.19061,16.307353,14.090154,11.287162,7.96269,4.797886,1.946425,-0.494919,-2.241559,-3.441243,-4.147875,-4.718475,-5.358562,-5.942362,-6.330603,-6.58967,-6.769,-6.907588,-7.029403,-7.121545,-7.186063,-7.254275,-7.302264,-7.327227,-7.358461,2
-0.776723,-0.778778,-0.638935,-0.392814,-0.44448,-0.547539,-0.340756,0.018093,-0.12892,-0.64266,-0.862665,-0.831467,-0.755893,-1.071334,-1.219899,-1.053653,-0.961395,-0.963944,-1.187563,-1.343962,-1.327981,-1.287761,-1.150887,-1.008392,-0.875818,-0.930547,-1.022175,-1.092569,-1.129904,-1.118103,-1.023985,-0.821794,-0.852996,-1.173661,-1.288201,-1.339784,-1.360726,-1.299827,-1.162553,-0.725763,0.03159,-0.027811,-0.421841,-0.682101,-0.967776,-0.866598,-0.560684,-0.518498,-0.729213,-1.143112,-0.967482,-0.428303,0.518423,1.662039,2.754156,4.115899,5.369904,5.279975,4.579554,4.691288,5.160222,6.24432,7.967437,10.749995,13.995673,16.206048,16.338366,14.275302,11.460551,8.119874,4.951642,2.091384,-0.337677,-2.106782,-3.321771,-4.01153,-4.546697,-5.221368,-5.869329,-6.294747,-6.554174,-6.743395,-6.879132,-7.009007,-7.095933,-7.168684,-7.233329,-7.283853,-7.312501,-7.341598,2
-0.760461,-0.75312,-0.61609,-0.369247,-0.403465,-0.519423,-0.297658,0.06646,-0.080675,-0.594941,-0.811947,-0.78825,-0.712115,-1.044165,-1.202275,-1.054013,-0.982986,-0.990965,-1.203673,-1.35341,-1.341633,-1.299141,-1.156948,-1.014979,-0.88326,-0.933042,-1.022342,-1.099545,-1.134727,-1.123672,-1.016486,-0.822564,-0.854363,-1.177212,-1.29435,-1.338415,-1.355722,-1.299986,-1.170461,-0.731056,0.033953,-0.036708,-0.426022,-0.690327,-0.968914,-0.882524,-0.56661,-0.531535,-0.745214,-1.129361,-0.958184,-0.423807,0.534346,1.66211,2.747285,4.084901,5.358499,5.2377,4.562341,4.710874,5.167679,6.256244,7.98241,10.804867,13.96666,16.206465,16.265366,14.259377,11.460211,8.132855,4.952143,2.100328,-0.328612,-2.096611,-3.330058,-4.056486,-4.624756,-5.283397,-5.896937,-6.298295,-6.55771,-6.746877,-6.886583,-7.011916,-7.102908,-7.173235,-7.240542,-7.290418,-7.31328,-7.346465,2
-1.084651,-1.145505,-1.061599,-0.825271,-0.713809,-0.69439,-0.360405,-0.002267,-0.170952,-0.615601,-0.880743,-0.910286,-0.836459,-1.136421,-1.238233,-1.069405,-0.968914,-1.002527,-1.238476,-1.389229,-1.360672,-1.278076,-1.08647,-0.895243,-0.7507,-0.831956,-0.949128,-1.03642,-1.058615,-1.055094,-0.935246,-0.755783,-0.804805,-1.16178,-1.302326,-1.364501,-1.389423,-1.310346,-1.113327,-0.574883,0.279152,0.214147,-0.313599,-0.674353,-0.960305,-0.82104,-0.487676,-0.451571,-0.698235,-1.176169,-0.95576,-0.323151,0.764234,2.086664,3.346787,4.833902,6.254375,5.926436,4.932677,4.760455,5.070868,6.02043,7.708164,10.450092,13.745069,16.104401,16.344883,14.163341,11.252599,7.839274,4.630042,1.784682,-0.631858,-2.335253,-3.476821,-4.186515,-4.596208,-5.102543,-5.875273,-6.326597,-6.593827,-6.76575,-6.90822,-7.020648,-7.112484,-7.174548,-7.240126,-7.286602,-7.313452,-7.34415,3
-1.127775,-1.195492,-1.107963,-0.872804,-0.771915,-0.749049,-0.425871,-0.063426,-0.228785,-0.67807,-0.92383,-0.94958,-0.872276,-1.164782,-1.274932,-1.123254,-1.023055,-1.055041,-1.280457,-1.428269,-1.400949,-1.319073,-1.133053,-0.943762,-0.792208,-0.860013,-0.979038,-1.060029,-1.078668,-1.066267,-0.943814,-0.763071,-0.810748,-1.16695,-1.309111,-1.374843,-1.393644,-1.315775,-1.125688,-0.573897,0.283598,0.219058,-0.315994,-0.678587,-0.966723,-0.837193,-0.496419,-0.476644,-0.717083,-1.178057,-0.950967,-0.324948,0.785946,2.089726,3.363877,4.852697,6.282832,5.936064,4.918952,4.764489,5.064153,6.028067,7.679855,10.4569,13.792503,16.140043,16.471303,14.294307,11.239332,7.847699,4.635574,1.80375,-0.612454,-2.312517,-3.456382,-4.172566,-4.600882,-5.09163,-5.822646,-6.256894,-6.518878,-6.691357,-6.828214,-6.939923,-7.030861,-7.092376,-7.157512,-7.204797,-7.230131,-7.260862,3
-1.252723,-1.321879,-1.237867,-1.006735,-0.861591,-0.800471,-0.458705,-0.101431,-0.283702,-0.736619,-0.995531,-1.018815,-0.933509,-1.206436,-1.286258,-1.116492,-1.008,-1.060207,-1.305443,-1.469162,-1.430806,-1.338365,-1.123523,-0.902684,-0.72837,-0.797143,-0.931763,-1.028534,-1.042832,-1.02579,-0.911172,-0.736989,-0.793483,-1.150652,-1.296883,-1.359767,-1.377114,-1.307169,-1.081459,-0.501421,0.391006,0.326281,-0.229334,-0.639271,-0.937502,-0.781386,-0.425693,-0.401152,-0.660328,-1.16571,-0.929765,-0.251064,0.941781,2.341087,3.66532,5.236304,6.674945,6.240279,5.066546,4.808588,5.033477,5.93758,7.533116,10.289188,13.61246,16.104512,16.395394,14.138859,11.174441,7.699701,4.516011,1.662533,-0.757537,-2.441589,-3.552794,-4.229553,-4.603722,-5.099319,-5.851031,-6.300302,-6.557264,-6.725987,-6.862832,-6.966707,-7.055379,-7.114497,-7.176881,-7.222766,-7.247449,-7.275099,3
-1.234073,-1.309498,-1.244268,-1.028362,-0.885375,-0.839172,-0.508677,-0.166291,-0.352344,-0.819253,-1.07102,-1.080259,-0.980579,-1.257818,-1.344803,-1.1675,-1.033204,-1.080832,-1.322791,-1.480504,-1.436807,-1.347535,-1.135537,-0.922368,-0.757217,-0.832189,-0.941185,-1.021323,-1.034371,-1.024731,-0.903366,-0.730072,-0.761195,-1.128467,-1.278412,-1.346348,-1.360577,-1.287124,-1.066734,-0.491558,0.417202,0.356622,-0.205051,-0.613511,-0.910542,-0.772892,-0.41619,-0.41877,-0.663508,-1.143119,-0.897877,-0.222398,0.961912,2.351576,3.686503,5.256744,6.685001,6.292965,5.119646,4.844269,5.068366,5.979907,7.584753,10.30096,13.691334,16.042936,16.328013,14.186227,11.127822,7.69203,4.500924,1.647097,-0.754684,-2.420077,-3.54652,-4.236073,-4.64654,-5.139654,-5.850058,-6.277403,-6.534767,-6.700174,-6.836603,-6.945289,-7.031369,-7.095337,-7.152671,-7.200423,-7.223883,-7.253688,3
-1.22932,-1.311007,-1.250218,-1.032614,-0.89973,-0.838437,-0.496547,-0.159365,-0.364561,-0.823837,-1.073896,-1.068349,-0.963113,-1.221722,-1.306348,-1.137491,-1.026975,-1.076875,-1.326377,-1.495971,-1.451826,-1.37111,-1.16248,-0.930499,-0.753125,-0.801565,-0.926111,-1.010449,-1.020921,-1.002196,-0.885629,-0.703915,-0.761663,-1.131647,-1.266854,-1.33408,-1.35463,-1.27252,-1.062094,-0.466719,0.452827,0.380357,-0.193937,-0.5971,-0.89393,-0.754453,-0.39852,-0.406214,-0.664229,-1.132922,-0.88702,-0.211765,0.985508,2.376884,3.708707,5.293614,6.735804,6.302574,5.125417,4.852479,5.064623,5.987947,7.578866,10.356615,13.689581,15.989402,16.344995,14.077087,11.086522,7.64701,4.465102,1.631405,-0.780197,-2.446648,-3.565055,-4.265896,-4.684279,-5.18772,-5.879807,-6.295005,-6.550306,-6.711915,-6.849176,-6.959237,-7.043717,-7.107135,-7.16925,-7.215606,-7.239805,-7.269696,3
-1.2752,-1.352952,-1.290473,-1.056101,-0.911105,-0.837407,-0.493647,-0.135187,-0.332319,-0.790284,-1.038657,-1.055096,-0.956489,-1.216058,-1.284404,-1.11196,-0.995262,-1.053569,-1.309739,-1.488685,-1.454452,-1.372412,-1.155181,-0.924728,-0.74908,-0.808207,-0.938728,-1.032797,-1.055256,-1.039927,-0.924673,-0.74743,-0.806025,-1.166823,-1.312539,-1.376386,-1.391532,-1.31369,-1.094137,-0.496816,0.433084,0.348907,-0.221773,-0.619968,-0.917611,-0.76566,-0.410795,-0.399495,-0.663176,-1.159893,-0.933197,-0.239098,0.955589,2.345624,3.695128,5.288151,6.704875,6.276395,5.128564,4.823668,5.028204,5.916818,7.527541,10.253201,13.613082,16.075831,16.35195,14.247974,11.216274,7.717569,4.52042,1.658923,-0.75639,-2.425055,-3.538322,-4.209501,-4.572385,-5.066449,-5.83126,-6.277175,-6.536678,-6.702194,-6.83449,-6.945031,-7.032303,-7.090332,-7.15612,-7.199421,-7.222662,-7.255927,3
