@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute target {1,2}

@data
-1.917873,-0.580508,1.342415,2.97374,3.542172,3.134553,2.239954,1.0808,-0.217616,-1.751675,-1.805489,-0.048743,1.957681,3.862554,3.567016,3.384419,3.39164,2.681255,1.08273,-1.063628,0.108857,-0.893213,-2.884203,-4.23744,-3.237998,-1.437579,-1.287459,-2.734065,-3.989145,-3.609239,-2.287801,-0.36611,2
-1.631078,-0.157829,1.701984,2.891831,3.15001,2.143618,0.669998,-1.091135,-1.98821,-0.449874,1.221039,3.137005,4.007243,3.022407,3.169877,4.02645,4.018075,2.46389,0.638714,-1.252029,-1.954651,-2.276539,-2.922407,-3.123976,-2.582484,-1.954561,-1.686166,-2.238472,-2.894755,-3.131266,-2.771925,-2.154782,1
-1.839514,-0.453959,1.00637,2.668813,3.636767,3.302915,2.403074,1.142646,0.107784,-1.649623,-1.922967,-0.237022,1.866215,3.819527,3.981074,3.469885,3.824786,2.667756,0.277005,-1.505487,-0.546321,-1.181895,-2.741628,-4.114582,-3.356934,-1.589284,-0.35215,-1.203573,-2.927985,-3.868019,-3.184546,-1.499125,2
-2.041274,-0.316005,0.817857,2.674365,3.586856,3.560374,2.966202,1.088671,0.637893,-0.431952,-1.940166,-0.752336,1.459682,3.517365,3.2332,3.321193,3.957461,3.311273,0.799002,-1.290843,-1.533568,-2.548125,-3.783055,-3.103975,-2.089256,-1.027552,-0.318667,-1.890862,-3.48503,-3.668225,-2.976854,-1.733647,1
-2.439087,-0.930728,1.115622,2.708877,3.307017,2.741751,1.651318,0.061384,-1.838447,-2.414516,-0.643463,1.279889,3.691232,4.437468,3.340619,3.366263,4.089593,2.280571,0.078929,-2.094097,-0.732384,-0.490621,-2.447122,-3.778602,-3.216033,-1.412196,-0.131506,-0.370032,-2.180131,-3.460371,-3.521495,-2.049705,2
-1.744162,-0.191084,1.806553,3.152597,3.393072,2.854386,1.043174,0.411182,-0.491793,-1.796472,-0.464489,1.171874,3.522706,4.093937,3.399671,3.52405,4.03033,2.687177,0.681205,-1.148122,-1.850702,-2.116384,-2.840487,-2.984364,-2.779781,-2.19682,-2.014335,-2.41117,-3.014963,-2.906042,-2.611947,-2.208798,2
-1.90022,-0.883112,1.668143,3.699256,5.13905,5.177056,4.326517,3.326009,1.686482,-0.225271,-1.524033,-1.766134,0.095483,1.958814,1.974706,0.860402,1.586039,2.497314,1.016394,-0.966488,-1.73551,-2.690628,-2.28015,-2.335544,-2.178295,-2.52953,-2.169638,-1.978254,-2.644248,-2.906282,-2.571513,-1.726815,1
-1.998576,-0.556249,1.855842,3.204816,2.980541,3.028636,2.18396,1.271628,0.039592,-1.869166,-1.819707,-0.280779,2.143512,3.892116,3.30853,3.333423,4.149736,3.21804,0.890985,-1.093775,-0.98418,-1.989487,-3.417521,-3.72011,-2.682859,-1.369491,-1.020715,-2.360283,-3.127326,-3.374379,-2.66606,-1.170696,1
-1.530436,-0.163838,0.398735,2.467584,3.075971,2.802517,1.578694,1.080238,0.206885,-1.438316,-0.857744,1.447903,3.90492,4.039473,2.744203,2.624855,4.159323,3.642132,0.891614,-0.93723,-1.498419,-2.333087,-3.810816,-3.539134,-2.437354,-1.36863,-1.679873,-2.733625,-3.179556,-3.476576,-2.606457,-1.473956,2
-2.234766,-0.812634,0.800642,2.069549,3.0292,2.989462,0.32016,-1.617917,-1.326911,-0.761912,-0.972605,0.171817,2.600343,5.002426,3.846075,2.428906,2.878111,3.569924,1.709976,-1.131157,1.396775,0.004798,-3.155303,-4.952491,-2.695124,-0.831856,-1.510015,-0.102784,-2.112566,-4.390115,-3.483632,-0.726377,1
-2.106968,-1.378348,0.632873,1.92576,3.272632,3.510907,2.678675,1.363731,-0.048245,-1.7475,-1.821887,-0.254622,2.159492,4.058837,3.796019,3.713127,4.442306,2.816087,0.497089,-1.459753,-1.136003,-1.934024,-3.165737,-3.649072,-2.608663,-1.388568,-0.79796,-0.895659,-2.247237,-3.692241,-3.031174,-1.503869,1
-1.658797,-0.255813,1.461165,2.842101,3.196599,3.4798,2.29628,0.80136,0.202457,-1.602219,-1.838648,0.158007,2.532226,3.490202,3.029566,3.449687,3.746906,2.919901,0.199122,-1.378528,-0.389248,-1.68751,-4.07889,-4.166851,-2.780464,-0.917191,-0.32816,-1.855744,-3.517224,-3.989383,-2.604299,-0.75641,2
-1.458833,-0.350013,1.314969,2.84255,3.609908,3.325864,2.363217,1.181429,-0.258568,-1.770895,-1.173889,0.544448,2.625489,3.689641,3.438871,3.430541,3.454017,2.848175,0.827636,-0.880462,-1.176994,-2.137063,-3.499957,-3.752937,-2.666815,-1.280292,-1.529675,-2.558797,-3.637448,-3.559667,-2.430081,-1.374367,1
-1.966691,-0.526115,1.076499,2.655456,3.688194,3.204311,2.003897,0.273021,-1.688128,-1.956046,-0.420855,1.26646,3.271294,3.766077,3.588389,3.695681,4.202176,2.679232,0.276758,-1.4174,-1.504515,-1.984184,-3.221383,-3.228658,-2.43513,-1.511683,-1.229761,-2.033013,-2.886873,-3.359787,-2.629465,-1.647759,2
-1.62467,-0.254343,1.353166,2.583522,2.869206,2.205863,0.769044,-0.68009,-1.872893,-0.804523,1.068053,3.366575,3.312936,2.334847,3.172632,4.4974,4.595262,2.649137,0.381156,-1.250409,-1.017278,-1.968473,-3.532589,-3.525542,-2.583143,-1.292113,-1.806912,-2.662898,-3.380892,-3.526416,-2.097196,-1.278421,2
-1.668478,0.01713,0.617118,1.621553,4.094057,3.872362,3.911683,2.666963,1.054707,-0.899692,-1.911308,-0.693977,1.372567,2.412378,3.088997,3.523811,3.706738,2.87427,0.616116,-1.105609,-1.365688,-1.951558,-3.225716,-3.618932,-2.427325,-1.543607,-1.556595,-2.536167,-3.208643,-3.318234,-2.687335,-1.731587,2
-1.062105,0.39956,2.193366,2.026514,4.180198,4.625194,3.027268,0.963265,0.102608,-0.827518,-1.126797,0.632788,1.789665,2.541298,2.357401,2.443941,2.545832,2.992136,1.198515,-0.149727,-0.891306,-1.994117,-3.822267,-4.378895,-3.032893,-1.168098,-1.036232,-2.524082,-3.78682,-4.017812,-2.989696,-1.211184,1
-1.644949,-0.656464,1.145709,2.564274,3.273473,3.458805,2.508406,1.400705,-0.751503,-1.865683,-0.820196,1.062567,3.042031,3.532759,3.330337,3.614939,3.806164,2.612919,0.23091,-1.342382,-1.695903,-2.411144,-3.680462,-3.565018,-2.425408,-1.036116,-0.492634,-1.872993,-3.078555,-3.773569,-2.921265,-1.549752,1
-1.192273,0.097171,1.797728,2.895977,3.440731,3.062025,2.018344,1.272931,0.348542,-0.957538,-0.801318,0.607281,2.558693,3.575761,2.941384,3.266954,3.746788,3.181141,1.407975,-0.600341,-2.463764,-2.953471,-3.14741,-2.981138,-2.547305,-2.410072,-2.868377,-2.641117,-2.491368,-3.255251,-2.725178,-2.183505,1
-2.00427,-0.610199,1.192315,3.003636,3.799643,3.522084,2.418777,1.092483,-0.575071,-2.194463,-1.619723,0.202474,2.382643,3.616564,3.688712,3.874606,3.823255,2.284661,-0.135982,-1.415703,-0.770535,-1.413449,-3.221625,-3.724692,-2.658159,-1.208561,-0.987337,-1.952915,-3.453636,-3.477531,-2.418816,-1.059188,2
-0.520874,0.79158,1.496744,2.546618,2.960573,2.695527,1.799928,0.326196,-1.694117,-1.819543,-0.120435,1.620495,3.967453,4.78257,3.189369,2.432178,3.442249,3.225131,0.513541,-1.154444,-2.012881,-2.357356,-3.176275,-3.371356,-2.839102,-1.975133,-1.778507,-2.20731,-2.925417,-3.178786,-2.623342,-2.035276,1
-2.203189,-1.153399,1.120758,2.618845,3.648926,2.995515,1.98932,1.140971,-0.398242,-2.123868,-1.466939,0.312423,2.63308,4.210207,3.898118,3.526602,3.769421,2.956192,0.660148,-1.196181,-1.181388,-2.159556,-3.367262,-3.277361,-2.633104,-1.577932,-0.795815,-1.715248,-3.174162,-3.631666,-2.408744,-1.016473,2
-2.226793,-0.567593,1.326014,2.33154,2.350096,1.79108,0.237317,-1.571501,-2.165971,-0.298621,1.674675,3.929061,4.28467,2.771415,2.363773,3.740673,4.588767,2.495559,0.175268,-1.729499,-1.079292,-2.357793,-3.634212,-3.250707,-2.549433,-0.509056,0.330394,-1.218039,-2.962753,-3.92601,-3.117687,-1.225341,2
-2.177897,-0.548941,1.474877,2.957586,3.623736,3.399325,2.643676,1.081315,-0.609273,-2.420141,-1.613557,0.323985,2.409719,3.5089,3.658768,3.499016,3.759597,2.785239,0.366051,-1.396926,-0.87767,-1.564992,-3.297149,-3.465467,-2.455871,-1.203664,-0.955718,-2.12903,-3.332606,-3.561258,-2.694892,-1.18674,2
-1.746847,-0.425082,1.712732,3.446354,3.923395,3.102091,1.953695,0.49831,-1.64722,-2.056226,-0.623132,1.33836,2.412078,3.334366,3.988965,3.318449,3.931723,2.718997,0.536166,-1.278525,-1.555737,-2.058922,-3.077859,-3.180316,-2.519076,-1.959247,-1.509746,-1.775013,-2.96598,-3.364501,-2.630627,-1.841625,1
-1.504525,-0.488884,-0.504947,1.79236,3.166718,3.640609,3.125992,1.52037,0.31109,-1.168612,-1.383339,0.751292,2.621526,3.64219,3.313794,3.693019,4.035191,3.210786,0.804972,-1.073499,-1.601353,-2.13838,-3.342415,-3.637041,-2.558394,-1.393624,-1.807109,-2.551736,-3.040294,-3.126506,-2.650058,-1.659191,1
-2.9321,-1.012057,1.013309,3.363775,4.793474,4.287627,2.547668,0.812191,0.288272,-1.662761,-1.806494,-0.680576,1.106007,1.120552,3.095717,4.056761,4.585682,2.556255,0.010912,-2.122246,-0.979016,-0.677229,-3.129456,-3.516663,-2.078381,-0.083243,-0.692898,-2.752841,-2.026173,-2.034969,-2.996694,-2.454405,1
-2.31767,-0.773174,0.939695,2.644495,3.203704,3.170293,2.433481,1.028578,-1.228323,-2.51289,-1.683642,0.426417,2.762718,3.312248,2.889947,3.772886,4.458189,2.846949,0.154803,-1.652278,-0.200625,-1.338031,-3.613615,-4.092906,-2.262489,-0.450561,-0.148204,-1.767471,-3.63219,-3.721273,-2.270913,-0.378148,2
-2.158723,-0.018307,2.227681,3.213076,3.390985,2.900828,1.656674,-0.46837,-1.225126,-0.850223,-0.928353,1.324666,3.05685,4.03372,3.478958,3.526262,3.989177,2.469003,0.372083,-1.682431,-1.486664,-1.916713,-2.955436,-3.379297,-2.870462,-1.392322,-1.245725,-2.245341,-3.268429,-3.345761,-2.583037,-1.619242,1
-1.696722,-0.221467,1.143156,2.630015,3.449364,3.585533,2.764514,1.05331,-0.470566,-2.124321,-1.407086,0.613548,2.944953,3.629929,3.345796,3.643887,3.723182,2.601457,0.3431,-1.530093,-1.157372,-1.80332,-3.222413,-3.470957,-3.036957,-1.484851,-1.066621,-1.459087,-2.873422,-3.642673,-3.129499,-1.67432,2
-1.952386,-0.338216,1.248306,2.479657,3.430124,3.300038,2.724861,1.341671,-0.267974,-2.074742,-1.783246,0.018485,2.21284,3.645267,3.501237,3.355271,3.527509,2.790813,0.551268,-1.377758,0.030522,-1.017349,-2.717055,-4.280934,-3.76774,-2.121808,-0.809896,-0.980926,-3.178393,-3.942695,-2.863362,-0.683386,2
-2.07709,-0.743791,1.162077,2.788372,3.604484,3.455972,2.096091,0.71909,-1.068944,-2.323336,-1.316828,0.424002,2.394847,3.936112,3.62509,3.593976,3.971764,2.827546,0.478512,-1.385226,-0.665332,-1.264732,-3.04785,-3.776131,-2.787637,-1.261559,-0.762732,-1.945748,-3.420099,-3.539421,-2.592765,-1.098713,2
-2.124261,-0.503134,1.061258,1.333577,2.911369,3.632708,2.537874,1.313194,-0.903097,-2.320301,-1.514094,0.38841,2.536533,4.010024,3.412724,3.722499,4.269033,2.719221,0.230896,-1.501622,-0.770304,-1.787337,-3.750242,-3.75631,-2.36304,-0.546024,0.114524,-1.230589,-3.111153,-3.970848,-2.952043,-1.089444,2
-2.196825,-0.860336,1.186615,2.928985,3.870795,3.27912,1.910765,0.490162,-1.119902,-2.342461,-1.809867,0.0661,2.143388,3.727579,3.618439,3.655851,4.036226,3.007379,0.388585,-1.446635,-0.726238,-1.400889,-3.188265,-3.82747,-2.715109,-1.062446,0.01299,-1.401753,-3.163494,-3.734031,-2.573006,-0.754252,2
-1.950022,-0.938266,0.340553,2.446027,3.240361,3.334777,2.297653,1.288326,0.078929,-1.971437,-1.906635,0.164098,2.450228,3.921512,3.292718,3.265016,3.749775,3.470208,0.796697,-1.108049,-0.586984,-1.539682,-3.649483,-4.009302,-2.459957,-0.809052,-0.439648,-2.104762,-3.830133,-3.884585,-2.28704,-0.66184,2
-1.626264,0.137458,1.469469,2.896302,4.258503,3.828191,2.164474,0.63957,-0.665136,-1.904395,-0.791292,0.806218,3.121429,2.903907,2.072107,2.706725,3.450602,3.292794,0.751515,-0.968283,-0.719935,-1.711382,-3.635043,-4.214889,-2.784942,-1.116223,-0.83916,-2.337439,-3.79333,-3.76901,-2.614315,-1.008227,1
-1.517037,-0.030983,1.735495,2.791468,3.699399,3.507076,3.227967,1.818229,-0.486229,-1.627531,-0.994524,-0.943863,1.277122,3.132411,3.317882,3.337713,3.858661,3.20686,0.96194,-1.267185,-1.420392,-2.198096,-3.455688,-3.624563,-2.416235,-1.539273,-1.558927,-2.732831,-3.324774,-3.189985,-2.322722,-1.221384,1
-1.471876,-0.079266,1.238313,2.089168,1.96876,1.103551,0.379989,-0.866461,-1.646842,-0.586,1.500577,3.646677,4.936225,3.659889,2.248565,2.798505,4.376806,3.644932,1.07817,-1.024062,-1.546768,-2.153543,-3.5248,-3.572206,-2.619013,-1.450934,-1.22868,-2.194413,-3.277724,-3.586344,-2.508388,-1.332808,1
-1.427982,-0.42328,1.329336,2.715857,3.403975,3.15612,2.334736,0.986247,-0.835105,-1.603656,-0.435342,1.008076,2.756228,3.735538,3.498123,3.515586,3.87072,2.944331,0.900951,-0.913872,-1.849229,-2.440454,-3.194711,-3.280108,-2.866879,-2.057113,-1.397857,-2.057753,-2.652929,-3.327298,-3.162334,-2.229921,1
-1.785049,-0.619432,1.295219,2.651773,3.626256,3.466051,2.598765,1.25681,-0.785949,-2.287943,-1.23393,0.556601,2.461993,3.283156,3.531698,3.975137,3.749647,2.753894,0.603176,-1.170258,-1.203143,-1.926755,-3.458317,-3.309893,-2.305809,-1.030508,-1.221308,-2.132075,-3.525587,-3.546371,-2.69724,-1.57061,2
-2.292893,-0.535752,1.459006,2.869364,3.594108,2.996529,2.037986,0.538441,-1.017751,-1.976025,-1.717635,0.352639,2.790641,4.107247,3.265805,3.509943,4.237468,2.684546,0.024291,-1.591562,-0.544714,-1.580277,-3.460656,-3.72825,-2.540061,-0.773706,-0.805419,-2.209225,-3.3642,-3.61893,-2.218682,-0.492273,2
-1.473103,-0.211921,1.290319,2.832366,3.551814,2.93056,1.724405,0.356351,-0.663053,-1.562401,-0.713732,1.117578,3.218719,3.261897,3.274492,3.508196,3.038533,3.205209,0.836667,-1.033347,-0.424465,-1.489557,-3.711677,-4.349571,-2.985973,-1.029568,-0.534502,-1.929104,-3.748104,-4.217077,-2.918244,-1.151705,2
-0.772075,0.420602,1.360498,1.916021,2.476955,2.033877,1.435157,0.889749,-0.334037,-0.873391,-0.204483,1.62168,3.70854,5.259365,4.539026,2.803287,2.130854,2.303587,1.752196,-0.183284,-1.715375,-2.123454,-3.278867,-3.482104,-3.124689,-2.232489,-1.899316,-2.461371,-2.968938,-3.408764,-3.311711,-2.277046,1
-1.430936,-0.330133,0.903096,2.416221,3.397381,3.513676,2.834238,1.551111,0.057574,-1.248967,-0.890309,0.627446,2.556679,3.787356,3.634073,3.849205,3.75995,2.442841,0.477045,-1.027319,-2.014534,-2.52519,-2.837235,-2.84048,-2.824226,-2.35703,-2.245777,-2.575089,-3.167273,-3.013624,-2.523661,-1.956109,1
-1.865746,-1.007017,0.418277,2.177295,3.03587,2.820465,1.499309,-0.570585,-2.185746,-1.121011,0.498418,2.54614,4.430035,3.780124,2.6337,3.82597,4.539815,2.788492,0.308027,-1.769716,-1.019844,-1.70829,-2.789232,-3.422287,-2.793463,-1.725873,-1.153352,-1.878147,-3.044837,-3.394945,-2.513742,-1.338107,1
-1.928054,-0.339758,1.401586,2.736867,3.549099,2.967263,1.829644,0.617935,-1.053018,-1.475764,-0.024815,2.149561,3.539044,3.378033,3.346689,3.813457,3.736448,2.28848,0.13141,-1.448295,-1.368575,-2.234167,-3.42006,-3.5732,-2.368115,-1.434336,-1.748365,-2.756965,-3.740023,-3.129324,-2.18466,-1.258018,2
-1.549981,-0.866305,0.174616,2.449096,3.420445,3.489875,2.140488,0.447742,-1.469576,-2.458584,-1.037393,0.912919,3.15239,3.64664,3.17468,3.834844,4.380665,2.822699,0.412582,-1.099426,-0.887549,-1.506432,-3.284002,-3.692855,-2.745536,-0.997013,-0.66176,-1.924529,-3.339752,-3.786387,-2.497689,-0.654913,1
-1.919896,-0.514715,1.693724,3.249671,3.6387,2.719638,2.948602,2.298068,0.988628,-1.379781,-2.001002,-0.356607,1.883907,2.943411,3.189777,2.641581,3.000206,3.04644,0.7748,-1.194817,-0.234052,-0.778537,-3.295183,-4.348152,-3.223152,-1.578197,-0.565728,-1.402517,-3.604281,-4.336114,-3.085536,-1.198887,1
-1.590101,0.283409,1.235856,1.604952,3.538235,4.538283,3.848428,2.646749,0.723577,-1.315112,-2.248993,-1.21533,1.281432,3.950518,4.599343,2.617296,2.139343,0.521907,0.649634,-0.840941,-0.895153,-1.814899,-3.541442,-3.903281,-2.531426,-0.825703,-0.993249,-2.21148,-3.093015,-3.595833,-2.520741,-1.042261,1
-2.439472,-0.916337,1.233518,2.321198,3.19076,3.249105,2.32296,1.210116,-0.52082,-2.418594,-1.589949,0.271465,2.749214,3.845887,3.17664,3.478517,3.997345,2.972607,0.272847,-1.455875,-0.324555,-1.410422,-3.226018,-4.056849,-2.933384,-0.774424,-0.43645,-1.588622,-3.484398,-3.97583,-2.333719,-0.406458,2
-1.845556,-0.950882,1.429375,2.9085,3.260033,2.871629,1.493833,-0.27112,-1.886794,-1.9837,-0.439799,1.522291,3.483465,3.840263,3.263659,3.580565,4.253913,2.987111,0.726234,-1.197863,-0.935045,-1.623781,-3.390169,-3.749314,-2.286137,-1.003372,-0.956032,-2.4934,-3.174166,-2.762073,-2.912966,-1.758703,1
-2.354712,-0.777713,1.072468,2.636344,3.397619,3.503817,2.282841,0.776962,-0.671946,-1.725472,-2.27727,-0.498826,1.577571,3.951021,3.741719,3.785885,4.074455,2.634229,0.095414,-1.602424,-0.271414,-1.389198,-3.45135,-3.875932,-2.316587,-0.443086,0.098015,-1.628597,-3.640646,-3.801278,-2.347522,-0.554387,2
-1.80363,-0.178717,1.264868,2.132193,1.788863,1.073849,-0.169946,-0.952568,-1.951271,-0.364467,1.501012,3.766469,4.056784,2.357909,2.197762,4.340705,5.096132,2.87678,0.41157,-1.383648,-0.445349,-1.617065,-3.475882,-4.008151,-2.61725,-0.701789,-0.285171,-1.832689,-3.809574,-4.077677,-2.435169,-0.754882,1
-1.508687,-0.337261,1.519123,2.845433,3.476914,3.196173,2.133761,1.039027,0.030175,-1.495056,-1.30867,0.436043,2.376,3.625928,3.4822,3.623735,3.866261,3.026468,0.773894,-1.003676,-2.129003,-2.881653,-3.673635,-3.166626,-2.062047,-0.771302,-1.110576,-2.258048,-2.781886,-3.27895,-3.331554,-2.352506,1
-0.809745,-0.239795,0.002452,-0.157654,-0.533132,-0.86152,-1.055631,-0.39348,0.333227,-0.354694,1.329426,3.173295,4.57623,5.437906,5.987886,5.180713,2.940153,1.117108,-1.014561,-1.133167,-0.287005,-1.397486,-2.642381,-3.291062,-2.535004,-1.205678,-1.376971,-2.410381,-3.141911,-2.75073,-1.833287,-0.65312,1
-1.920715,-0.376352,1.42269,2.742138,2.939549,2.685837,1.67154,0.768216,-0.340866,-1.515001,-0.934651,1.290426,2.942634,2.913268,2.869279,3.499709,4.450459,2.951019,0.395199,-1.241,-0.364933,-1.794124,-3.840881,-4.403441,-2.712262,-0.538115,-0.24644,-2.197934,-4.181156,-4.209793,-2.381427,-0.342872,2
-0.936249,0.375573,1.457066,2.371312,2.616746,2.119181,1.17354,0.639805,-0.365172,-1.336514,-0.08032,1.748705,4.110238,4.045607,2.493644,2.784806,3.834221,3.716763,1.052558,-0.915788,-1.403348,-2.527391,-3.723435,-3.888657,-2.622902,-1.426172,-0.913155,-1.815345,-3.256095,-4.08926,-3.344666,-1.895298,1
-1.984947,-0.574489,1.04512,2.803166,3.671198,3.15772,2.007134,0.804029,-0.909551,-2.323408,-1.495215,0.330752,2.427461,3.98844,3.959619,3.653714,3.836837,2.83878,0.565726,-1.324642,-0.839078,-1.597298,-3.478203,-3.556429,-2.144076,-1.096414,-0.945747,-2.345715,-3.413347,-3.468771,-2.556041,-1.036326,2
-1.639368,-0.298264,0.736716,2.456854,3.568033,3.482083,2.712984,1.308703,-0.117801,-1.783765,-1.637642,0.147372,2.173339,3.800043,3.624002,3.762674,4.020567,2.991905,0.829827,-1.108168,-1.859009,-2.506291,-3.29792,-3.042849,-2.073879,-1.433568,-1.984825,-2.701605,-3.251724,-2.983033,-2.074773,-1.820616,1
-1.171935,-2.039096,-0.091655,2.166454,3.771985,3.78524,2.358323,0.851525,-1.010703,-2.693559,-2.018244,0.095082,2.386297,3.850207,3.057345,3.352906,4.265657,3.363454,0.634802,-0.875838,-0.370442,-1.342703,-3.155846,-3.782702,-2.575871,-0.731388,-0.426436,-1.904196,-3.581811,-3.591633,-2.1334,-0.441821,1
-1.942708,-0.57743,1.274204,2.909585,3.702652,3.465463,1.295406,0.56762,-0.271736,-1.943274,-0.899513,0.746073,3.100198,3.517756,3.219943,3.724841,4.007599,2.98249,0.592462,-1.32071,-1.407222,-2.261108,-3.57778,-3.567091,-2.484227,-1.41412,-1.050641,-2.200577,-3.350242,-3.519578,-2.25105,-1.067286,1
-1.852938,-0.495894,1.388451,2.892681,3.6644,3.228045,2.505295,1.227652,-0.433245,-2.018976,-1.304447,0.36906,2.499951,3.449692,3.171715,3.309978,3.710006,3.18033,0.559839,-1.109721,-0.987899,-1.859303,-3.587115,-3.929241,-2.586014,-1.086252,-1.027712,-2.230372,-3.625065,-3.855317,-2.310052,-0.857531,1
-1.921027,-0.512526,0.835495,2.24675,3.19448,2.570671,2.136288,0.979624,-0.986959,-1.763246,-0.676049,1.286584,3.581397,4.228062,3.078885,3.162775,4.046383,3.477498,0.765093,-1.316024,-1.188112,-1.916682,-3.548736,-3.584792,-2.533852,-1.026471,-1.149837,-2.35686,-3.304666,-3.340862,-2.870656,-1.592628,2
-1.892666,-0.381492,1.502692,2.683887,3.614486,3.050029,1.968532,0.958355,-0.478784,-1.882468,-1.459156,0.406968,2.565132,3.881386,3.382517,3.682304,4.144188,2.925791,0.502114,-1.376504,-1.077968,-1.900291,-3.465381,-3.693143,-2.541562,-1.247718,-1.074293,-1.878011,-3.164743,-3.672889,-2.777774,-1.303537,2
-1.102097,0.22548,1.233284,1.464016,0.803033,0.091331,-0.924945,-1.640604,-0.494202,1.718809,3.837532,3.659575,1.788247,1.622736,3.393655,5.20238,5.164064,2.783916,0.301214,-1.338044,-1.281223,-2.56362,-3.272602,-3.400971,-2.498746,-1.561021,-1.887538,-3.346207,-3.644988,-2.648351,-1.171588,-0.512525,1
-2.261,-0.583236,1.364216,2.960888,3.872136,3.336465,2.330799,0.849096,-0.507086,-2.050927,-1.993677,-0.025752,1.985052,3.486988,3.642754,4.01186,4.187249,2.466329,0.134309,-1.700438,-0.917324,-1.827501,-3.235055,-3.624466,-2.30807,-1.143196,-0.668252,-1.758587,-3.266956,-3.704918,-2.254055,-0.797642,2
-1.483483,-1.121624,0.305522,2.590564,3.446236,3.78543,2.999641,1.802221,-0.135307,-2.010726,-1.721536,-0.749898,1.061113,2.758105,3.398278,3.502044,3.749828,3.498249,0.967583,-1.097447,-0.340904,-1.388075,-3.499853,-4.076623,-2.803053,-1.084902,0.067751,-1.250528,-3.346045,-4.17438,-2.926647,-0.721533,2
-1.512643,-0.244596,1.037943,2.526084,3.439706,3.239758,1.871664,-0.047796,-0.340172,0.804037,-1.227128,-0.748616,1.4191,4.168207,3.920471,3.128799,3.603246,3.585682,0.991733,-1.37528,-0.739425,-1.584664,-3.724077,-4.05872,-2.722372,-1.196641,-0.580516,-1.922642,-3.415653,-4.049451,-2.993359,-1.252678,2
-1.252222,0.140566,1.438656,2.15759,2.964687,2.351546,1.311087,-0.094102,-1.458128,-1.231351,0.269546,2.037003,4.084542,3.560258,2.613471,3.606887,4.475649,3.262105,0.93518,-0.773973,-1.485633,-2.171748,-3.078459,-3.358823,-3.178561,-2.003137,-1.75381,-2.479942,-3.540237,-3.431297,-2.49941,-1.417941,1
-1.89608,-1.088005,-0.179117,1.351965,2.877837,3.488049,2.872526,1.662657,0.014315,-2.01419,-2.06699,-0.2898,1.889504,3.745751,3.654437,3.329919,3.897788,3.446137,0.903129,-0.942217,-0.622542,-2.209708,-4.161878,-3.70619,-1.483792,-0.084567,-1.16059,-3.178431,-4.299215,-3.081326,-1.066585,0.397209,2
-1.966652,-0.522975,1.217923,3.03847,4.10837,3.918652,2.880916,1.212922,-0.608414,-2.013355,-1.909297,-0.36737,1.622106,2.803639,3.633065,3.765211,3.50462,2.927799,0.557934,-1.450035,-0.371235,-1.409169,-3.092153,-3.801644,-2.9411,-1.355385,-1.554042,-2.640024,-3.177022,-2.872779,-2.345389,-0.793589,2
-2.265909,-0.915761,1.260308,3.246594,3.863604,3.048654,1.443349,-0.847102,-2.660592,-2.100714,-0.371302,1.562789,3.338123,3.850185,3.848224,3.571695,3.020622,2.509023,0.283382,-1.587334,-0.227791,-0.957217,-2.76718,-3.592783,-3.10308,-1.265615,-0.447768,-1.507031,-3.204092,-3.552197,-2.615224,-0.85786,2
-1.87574,-0.232759,1.73279,3.634255,3.306213,2.271933,4.114353,3.921619,2.772008,1.056355,-1.119522,-1.72562,-0.248846,1.827663,2.685539,2.454525,2.550391,2.740282,1.032405,-1.13087,-1.332103,-2.460891,-3.706265,-3.647447,-2.115113,-1.120183,-1.912145,-2.625286,-3.231999,-3.463301,-2.61895,-1.53329,1
-2.261415,-0.760707,1.382756,2.819019,3.637289,3.296182,1.831068,-0.310888,-1.995289,-1.780469,-0.14836,1.835779,3.642592,3.72083,3.453253,3.539952,3.740415,2.296517,0.055482,-1.600365,-1.148848,-1.850345,-3.423068,-3.394687,-2.060432,-0.774645,-0.898014,-2.151756,-3.360496,-3.436444,-2.631007,-1.263898,2
-1.646444,-0.239228,1.233189,2.558407,3.50785,3.22834,2.540493,1.663029,0.08777,-1.443556,-1.352931,0.431496,2.606423,3.721232,3.425067,3.457294,3.594993,2.704835,0.420519,-1.008208,-1.205641,-2.043386,-3.576295,-3.732279,-2.85926,-1.577241,-1.002688,-2.061387,-3.305696,-3.82297,-2.98695,-1.316775,2
