@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3,4,5,6}

@data
-3.307214,6.642882,1.703093,3.303347,6.353144,-3.896082,-5.401227,-5.397945,6
-3.64348,7.470369,-0.551138,4.581092,7.227094,-3.083181,-6.252298,-5.748458,3
-3.456195,7.175626,0.097499,4.051434,6.77111,-4.063969,-5.293293,-5.282214,5
-2.45636,6.096016,-0.621372,5.717637,6.979335,-2.392105,-7.018478,-6.304671,1
-2.833809,7.683852,-0.754606,4.498311,7.628808,-2.051333,-6.904189,-7.267035,4
-3.479758,7.401867,1.059264,2.948644,7.189311,-2.512069,-6.052248,-6.555011,3
-3.52945,7.086451,-0.023015,4.652861,6.53173,-4.028002,-5.341773,-5.348802,6
-3.007875,7.044431,-1.85754,5.768626,7.249599,-2.827182,-6.258333,-6.111726,2
-3.505186,6.74881,0.419085,4.5882,6.51553,-4.023185,-5.369166,-5.374088,6
-3.302281,6.445944,-1.447677,6.11751,7.483964,-3.258262,-5.568049,-6.471148,4
-3.778713,7.413846,-0.847633,4.881086,7.359297,-3.346259,-5.594254,-6.087369,2
-3.34642,6.981485,0.743033,3.783933,6.56017,-3.966702,-5.377253,-5.378245,6
-3.548971,7.900566,-0.812832,4.024592,7.397104,-2.395694,-7.371068,-5.193696,4
-3.463825,7.28119,-1.06144,5.091577,7.499424,-2.865288,-6.51575,-5.965889,3
-3.516459,7.05178,0.991881,3.14133,6.889256,-4.05896,-5.255234,-5.243594,6
-2.78695,6.755736,-1.230554,5.747872,7.353129,-2.84083,-6.503129,-6.495275,2
-3.081467,7.415199,-0.769731,4.703502,7.340503,-3.041236,-6.018874,-6.547897,1
-3.468984,7.254484,-0.199465,3.789926,7.449869,-3.067658,-6.481996,-5.276176,5
-3.46655,6.912235,0.469411,4.185194,6.645374,-4.149043,-5.310633,-5.285988,6
-3.19523,6.712429,-1.592689,6.005381,7.528065,-2.952674,-6.680352,-5.82493,2
-3.195146,7.112785,-1.24748,5.571579,7.354983,-3.195905,-5.827042,-6.573774,1
-3.251068,7.115755,-0.866547,5.495233,6.950717,-3.363901,-6.179295,-5.900894,3
-3.124882,6.414847,-0.613549,5.957801,7.142667,-2.974226,-6.430235,-6.372422,1
-3.431215,6.802979,0.939221,4.103776,6.421467,-4.059293,-5.38939,-5.387544,6
-3.371833,7.461953,-1.000916,5.172968,6.80177,-3.546842,-5.644364,-5.872736,2
-3.678631,7.442845,0.420984,3.371945,7.373,-2.671731,-6.030504,-6.227906,5
-3.471124,7.091499,0.255104,3.922175,6.771805,-4.042684,-5.265247,-5.261527,6
-2.832592,7.231339,-0.456396,4.267427,7.382097,-2.599188,-6.076861,-6.915828,3
-3.337684,7.38785,-1.798279,5.591675,7.105948,-3.0694,-5.731579,-6.148531,4
-2.934548,6.715438,-1.490147,5.93884,7.300333,-2.887282,-6.347104,-6.295529,1
-3.328406,7.046887,-0.346095,5.018955,7.013224,-2.691713,-6.212046,-6.500807,2
-3.466521,6.715278,-0.037804,5.063102,6.638931,-4.101756,-5.408512,-5.402718,6
-3.458079,7.433142,-1.433568,5.459266,7.255989,-2.963275,-6.300846,-5.99263,2
-3.437353,6.810848,-0.20141,4.645616,6.799488,-4.038016,-5.294531,-5.284643,6
-2.971853,7.250273,-0.047578,4.499266,7.127324,-1.497921,-7.828308,-6.531203,2
-2.941213,6.446999,-1.485031,6.184206,7.195154,-3.016389,-6.012997,-6.370729,1
-3.387641,6.708653,0.686518,4.584383,6.244999,-3.988792,-5.423313,-5.424807,6
-3.478583,6.84116,0.572019,4.208625,6.585616,-4.04128,-5.341595,-5.345964,5
-3.361054,7.165755,-1.47053,5.233507,7.404652,-3.345272,-5.656242,-5.970816,1
-3.371566,7.374935,-1.119979,4.631727,7.386705,-3.178637,-5.690191,-6.032995,2
-3.661178,7.503538,0.449991,3.125502,7.530336,-2.836439,-5.545304,-6.566447,2
-3.600175,7.24294,0.332537,3.628578,7.499312,-2.856459,-6.092164,-6.154568,2
-3.140209,6.678597,-2.394286,6.388347,7.509437,-3.070663,-6.299888,-5.671334,5
-3.396013,6.94964,0.211685,4.057912,6.796372,-4.04172,-5.296368,-5.281508,6
-3.519989,7.014295,-0.436131,4.645829,6.964457,-4.148902,-5.266464,-5.253095,6
-3.702362,7.536572,0.161947,3.871681,6.593069,-4.087519,-5.182429,-5.190959,6
-3.430901,6.839757,-1.347047,5.517458,7.353399,-3.284925,-5.762644,-5.885097,2
-2.996979,6.51436,-1.536439,6.095447,7.649219,-2.672276,-6.833026,-6.220306,3
-3.06349,6.743882,-1.083387,5.931662,7.255004,-2.996432,-6.2303,-6.55694,4
-3.478887,6.878112,0.585719,4.37119,6.544457,-4.117053,-5.398892,-5.384644,6
-3.008789,6.754899,-1.587819,6.385292,7.034074,-3.007117,-6.09072,-6.47982,1
-3.669458,7.63321,-1.450792,4.308405,7.434821,-2.461039,-6.260473,-5.534673,2
-3.228779,7.250421,-0.169674,4.088715,7.426769,-2.915167,-5.422876,-7.029409,3
-3.329784,6.766969,0.309349,4.411982,6.651848,-4.021884,-5.400516,-5.387962,6
-2.808168,5.118533,-0.658551,7.992768,6.628471,-2.625641,-7.676356,-5.971056,1
-3.551125,6.957033,0.66303,3.731189,6.854801,-4.104237,-5.280399,-5.270292,6
-3.529893,7.044204,0.239276,4.460817,6.539897,-4.094644,-5.33288,-5.326777,6
-3.286146,7.617799,-1.149323,4.778613,7.300589,-2.832624,-6.229675,-6.199234,1
-2.932844,7.648988,0.054739,3.56631,7.214331,-2.2163,-6.731435,-6.603789,1
-3.519068,7.067323,0.158604,4.400781,6.603846,-4.056562,-5.327686,-5.327237,6
-3.548111,7.046634,0.167319,4.084847,6.781223,-4.088753,-5.226267,-5.216892,6
-3.676229,7.77535,0.181608,3.092809,7.563629,-2.824905,-5.828927,-6.283334,4
-3.447059,6.806596,1.276259,3.071197,6.804931,-4.033861,-5.244583,-5.233481,6
-3.660737,6.899663,1.451388,3.652052,6.583757,-4.161239,-5.383892,-5.380993,6
-3.511695,7.177729,0.723542,3.581193,6.591515,-3.991685,-5.28219,-5.288409,6
-3.451137,6.862033,0.873046,4.272841,6.289354,-4.076804,-5.385397,-5.383936,6
-3.257496,7.202561,0.477005,3.850655,7.296283,-2.557704,-5.750744,-7.260561,4
-3.737543,7.6196,-0.613973,4.085136,7.785591,-3.125389,-5.723574,-6.289849,3
-3.356761,6.976463,0.457324,4.20353,6.430631,-3.999735,-5.359077,-5.352375,6
-3.639783,7.085237,0.307638,4.036669,6.805768,-4.086379,-5.252294,-5.256855,6
-3.296872,7.593526,-2.319446,6.330842,6.70312,-3.097449,-5.536866,-6.376854,3
-3.349661,6.663278,1.151904,4.027951,6.331268,-3.978011,-5.422705,-5.424023,6
-2.698187,6.32775,-0.411719,5.586878,7.132401,-2.901567,-6.303947,-6.731611,1
-3.108533,7.458056,0.05696,4.0499,7.469481,-1.718406,-7.304921,-6.902537,4
-3.328222,6.980828,-0.217507,4.4717,7.121853,-2.57951,-6.438003,-6.011138,4
-3.644903,7.268685,1.313222,2.785597,6.84055,-4.103657,-5.229888,-5.229606,6
-3.406183,6.94916,0.371134,3.815506,6.765059,-3.999164,-5.250519,-5.244994,6
-3.406808,6.80579,0.999641,4.127492,6.337577,-4.068863,-5.399434,-5.395395,6
-3.262398,6.672253,1.228147,4.030412,6.316804,-4.033123,-5.483727,-5.468368,6
-3.371647,6.786915,0.440739,4.175968,6.692473,-4.040998,-5.347761,-5.335687,6
-3.270311,6.78358,-0.981043,5.554878,7.209958,-2.679522,-7.019727,-5.597812,2
-3.507665,7.2708,-1.234823,5.026987,7.373196,-3.273469,-5.468548,-6.186477,1
-3.617805,7.338298,0.044214,3.793143,7.436243,-3.08742,-6.075419,-5.831254,2
-3.450891,7.087505,0.377857,3.448594,6.996256,-4.089547,-5.194579,-5.175198,6
-3.431746,7.113858,-1.153706,5.334444,7.412644,-3.099624,-5.985758,-6.190113,2
-3.438885,7.18665,2.314947,2.394839,7.106479,-2.405543,-7.353762,-5.804726,3
-3.431422,7.079673,0.219077,3.801397,6.888122,-4.068647,-5.253193,-5.235008,6
-3.422945,7.213292,-0.845962,5.125922,7.259054,-3.001684,-5.988369,-6.339309,2
-3.050715,6.910984,-0.822501,5.755481,7.105672,-2.990249,-6.572879,-6.335792,3
-3.472756,6.841486,1.390763,3.462076,6.560702,-4.082995,-5.354716,-5.344561,6
-3.102427,7.350501,-0.822469,5.071311,7.4118,-3.319942,-5.692183,-6.896591,3
-4.022197,7.221794,0.364031,3.484568,7.111037,-3.079911,-5.571561,-5.507761,4
-3.772147,7.229024,-1.231772,5.435082,7.640903,-3.02218,-6.362423,-5.916486,2
-3.249065,7.223055,-1.950949,5.971084,7.434945,-3.380733,-5.81341,-6.234927,2
-3.173015,7.403286,0.098897,3.378681,7.562339,-2.644212,-6.04484,-6.581136,1
-3.068603,6.670743,-1.42844,5.366772,7.511626,-3.573286,-5.715687,-5.763125,2
-3.769166,7.415734,-1.264584,4.973617,7.324625,-3.22029,-5.765892,-5.694043,2
-3.432368,7.328173,-1.00844,5.019052,7.352898,-3.255963,-5.639887,-6.363464,4
-3.431323,6.811021,0.251046,4.560756,6.557619,-4.106461,-5.325012,-5.317647,5
-2.973651,6.327738,-1.709397,6.235997,7.776045,-2.888626,-6.2037,-6.564406,1
-3.141068,6.884208,-0.617964,5.48678,6.920653,-3.24366,-6.023017,-6.265932,1
-3.138327,6.827818,-2.234102,6.448976,7.357241,-3.067406,-5.922028,-6.272172,1
-3.430016,6.830481,0.963409,3.544876,6.817113,-4.058822,-5.339755,-5.327286,6
-3.235727,6.84315,-1.09009,5.937801,6.974095,-3.040278,-5.889358,-6.499592,2
