@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute target {1,2}

@data
-0.090554,-0.769044,-0.30077,-0.221511,-0.194961,-0.188014,-0.194932,-0.220541,-0.289799,-0.551611,-0.036616,0.015602,0.008009,0.004555,0.006009,-0.000121,-0.683697,-0.214287,-0.128176,-0.088217,-0.061665,-0.103945,-0.615792,-0.358971,-0.310435,-0.354477,-0.801169,-0.106373,-0.099426,-0.116355,-0.17518,-0.601886,0.172718,0.589676,-0.624018,-0.394999,-0.395218,-0.823267,-0.116642,-0.097388,-0.092469,-0.088089,-0.081537,-0.068108,-0.025945,0.326677,0.166148,-0.906233,-0.131031,-0.098737,-0.09708,-0.11302,-0.183036,0.517108,0.527569,-0.148525,-0.04073,0.055843,0.106511,-0.22064,-0.10488,-0.07367,-0.05467,-0.038252,-0.021249,-0.001585,0.023074,0.056142,0.101802,0.118327,0.397797,0.395329,16.516377,0.501977,-0.420822,-0.341561,-0.282597,-0.252563,-0.913512,-0.431011,-0.339697,-0.3022,-0.284127,-0.277591,-0.296455,0.396603,-0.028017,-0.099442,-0.124776,-0.136202,-0.141995,-0.14513,-0.146926,-0.148137,-0.149679,-0.155441,-0.211881,0.936525,-0.077745,-0.138126,-0.159353,-0.176536,-0.200304,-0.245888,-0.371444,0.141607,0.052511,0.008625,-0.079618,0.350054,-0.334928,-0.305901,-0.151442,-0.787171,-0.279214,-0.115604,0.382148,-0.277595,-0.171331,-0.240979,-0.634749,0.535824,0.108827,0.011045,-0.033623,-0.059511,-0.077066,-0.090761,-0.103129,-0.116229,-0.132648,-0.157191,-0.201848,1.457874,0.214768,0.088589,0.045149,0.027116,0.020404,0.008673,-0.679374,-0.214051,-0.132323,-0.098605,1
-0.548958,-0.548228,-0.547523,-0.546841,-0.546181,-0.545541,-0.544919,-0.544315,-0.543726,-0.543152,-0.542591,-0.542043,-0.541507,-0.540982,-0.540466,-0.53996,-0.539462,-0.538973,-0.53849,-0.538014,-0.537544,-0.537079,-0.53662,-0.536165,-0.535713,-0.535266,-0.534821,-0.534378,-0.533938,-0.5335,-0.533062,-0.532626,-0.53219,-0.531754,-0.531317,-0.53088,-0.530442,-0.530001,-0.529559,-0.529114,-0.528666,-0.528214,-0.527759,-0.527299,-0.526834,-0.526364,-0.525887,-0.525404,-0.524914,-0.524416,-0.523909,-0.523393,-0.522867,-0.52233,-0.521782,-0.52122,-0.520645,-0.520056,-0.51945,-0.518828,-0.518187,-0.517526,-0.516843,-0.516137,-0.515406,-0.514647,-0.513859,-0.513039,-0.512183,-0.511289,-0.510354,-0.509372,-0.508341,-0.507254,-0.506107,-0.504892,-0.503603,-0.502231,-0.500767,-0.499198,-0.497514,-0.495697,-0.493731,-0.491595,-0.489264,-0.486708,-0.483891,-0.480772,-0.477299,-0.473412,-0.469042,-0.464114,-0.458565,-0.452404,-0.445896,-0.440305,-0.44169,-0.501446,0.840144,0.909698,11.659207,12.270696,11.143165,11.588733,11.432766,14.724787,-1.519808,-0.947597,-0.800984,-0.733566,-0.694181,-0.668065,-0.649342,-0.635191,-0.624081,-0.615102,-0.607678,-0.601426,-0.596081,-0.591452,-0.587399,-0.583816,-0.580623,-0.577756,-0.575165,-0.572809,-0.570656,-0.568678,-0.566853,-0.565163,-0.563591,-0.562124,-0.560751,-0.559461,-0.558247,-0.5571,-0.556014,-0.554983,-0.554003,-0.553068,-0.552176,-0.551321,-0.550502,-0.549715,1
-0.95845,-0.958858,-0.959233,-0.959576,-0.959888,-0.960172,-0.960431,-0.960668,-0.960885,-0.961084,-0.961267,-0.961435,-0.96159,-0.961733,-0.961864,-0.961985,-0.962097,-0.962201,-0.962296,-0.962384,-0.962464,-0.962538,-0.962605,-0.962666,-0.962722,-0.962771,-0.962815,-0.962854,-0.962887,-0.962914,-0.962936,-0.962953,-0.962965,-0.96297,-0.96297,-0.962964,-0.962952,-0.962933,-0.962907,-0.962874,-0.962833,-0.962783,-0.962724,-0.962655,-0.962575,-0.962483,-0.962378,-0.962257,-0.962119,-0.961961,-0.961782,-0.961576,-0.961341,-0.961071,-0.960759,-0.960396,-0.959971,-0.959467,-0.958864,-0.958129,-0.957212,-0.956033,-0.954451,-0.95219,-0.948633,-0.942123,-0.926745,-0.867364,0.327855,12.749957,11.983656,13.759161,12.395074,12.829598,-0.105375,0.093611,0.224581,0.2086,0.212412,0.236255,0.237518,0.222349,0.310796,0.302781,0.310585,0.384501,0.271827,0.268812,0.252137,0.263453,0.31026,0.252718,-1.149808,-1.0747,-1.060387,-1.062068,-1.079128,-1.152304,0.37721,0.382769,0.379868,0.245499,0.271339,0.297327,0.326149,0.367763,0.294062,0.360014,0.341472,0.343893,0.381206,0.296416,0.243176,0.314636,0.259737,0.187648,0.104816,0.130035,0.140369,0.145525,0.148065,0.148928,0.148452,0.14663,0.143114,0.136953,0.125562,0.099183,0.180589,0.250291,0.297278,0.355602,0.61156,0.455289,0.200453,0.196546,0.358856,-0.966173,-0.958788,-0.956932,-0.956799,-0.957115,-0.957553,-0.958011,1
-0.394278,-0.393425,-0.392555,-0.39167,-0.390766,-0.389844,-0.3889,-0.387934,-0.386943,-0.385927,-0.384882,-0.383807,-0.382699,-0.381555,-0.380373,-0.379149,-0.37788,-0.376562,-0.375191,-0.373762,-0.37227,-0.37071,-0.369073,-0.367354,-0.365545,-0.363634,-0.361613,-0.35947,-0.357189,-0.354755,-0.35215,-0.349352,-0.346336,-0.34307,-0.339521,-0.335644,-0.331388,-0.326688,-0.321466,-0.315623,-0.309032,-0.30153,-0.292905,-0.282866,-0.271018,-0.256798,-0.239375,-0.217474,-0.189022,-0.150382,-0.094511,-0.005591,0.161382,0.608195,9.971867,13.994751,15.033429,16.262798,0.319641,-1.018127,-0.811546,-0.717254,-0.660632,-0.622185,-0.594105,-0.572572,-0.555469,-0.541515,-0.529888,-0.520033,-0.511559,-0.504185,-0.497701,-0.491948,-0.486804,-0.482171,-0.477973,-0.474146,-0.470641,-0.467415,-0.464433,-0.461665,-0.459087,-0.456678,-0.454419,-0.452295,-0.450292,-0.448398,-0.446603,-0.444897,-0.443273,-0.441724,-0.440242,-0.438823,-0.43746,-0.43615,-0.434889,-0.433672,-0.432496,-0.431358,-0.430255,-0.429185,-0.428145,-0.427133,-0.426146,-0.425184,-0.424244,-0.423324,-0.422424,-0.421541,-0.420674,-0.419823,-0.418985,-0.41816,-0.417347,-0.416544,-0.415751,-0.414967,-0.414191,-0.413422,-0.412659,-0.411902,-0.411149,-0.4104,-0.409654,-0.408911,-0.40817,-0.407429,-0.406689,-0.405948,-0.405206,-0.404463,-0.403717,-0.402967,-0.402214,-0.401456,-0.400692,-0.399922,-0.399144,-0.398359,-0.397564,-0.39676,-0.395945,-0.395118,1
-0.882466,-0.893978,-0.903241,-0.910876,-0.917293,-0.92277,-0.927508,-0.931652,-0.935313,-0.938572,-0.941497,-0.944139,-0.946539,-0.948731,-0.950743,-0.952599,-0.954316,-0.955913,-0.957401,-0.958794,-0.960101,-0.961332,-0.962493,-0.963591,-0.964633,-0.965624,-0.966567,-0.967468,-0.96833,-0.969155,-0.969948,-0.970711,-0.971445,-0.972154,-0.972839,-0.973502,-0.974144,-0.974768,-0.975374,-0.975964,-0.97654,-0.977101,-0.977649,-0.978185,-0.978711,-0.979226,-0.979731,-0.980228,-0.980717,-0.981198,-0.981673,-0.982141,-0.982604,-0.983062,-0.983515,-0.983964,-0.984409,-0.984851,-0.985291,-0.985728,-0.986164,-0.986598,-0.987032,-0.987465,-0.987897,-0.988331,-0.988765,-0.9892,-0.989637,-0.990076,-0.990517,-0.990962,-0.99141,-0.991862,-0.992318,-0.99278,-0.993248,-0.993721,-0.994202,-0.99469,-0.995186,-0.995692,-0.996207,-0.996734,-0.997272,-0.997823,-0.998388,-0.998968,-0.999565,-1.000181,-1.000816,-1.001474,-1.002156,-1.002865,-1.003604,-1.004377,-1.005188,-1.006041,-1.006944,-1.007903,-1.008927,-1.010029,-1.011223,-1.012529,-1.013974,-1.015596,-1.017447,-1.019605,-1.022188,-1.025386,-1.029518,-1.035155,-1.043415,-1.056753,-1.081549,-1.139754,-1.34332,5.762215,5.463287,5.42793,5.471921,5.680962,5.96195,5.643487,5.370433,5.915374,5.346237,5.942291,6.083646,5.440268,5.652729,5.90343,6.910758,7.41878,6.640845,5.858458,6.306395,1.689145,-0.491011,-0.696189,-0.776156,-0.819894,-0.847954,-0.867703,1
-0.479078,-0.479527,-0.47995,-0.480351,-0.480731,-0.481092,-0.481436,-0.481764,-0.482078,-0.482378,-0.482667,-0.482943,-0.483209,-0.483466,-0.483713,-0.483953,-0.484184,-0.484408,-0.484625,-0.484837,-0.485042,-0.485242,-0.485437,-0.485627,-0.485812,-0.485994,-0.486171,-0.486345,-0.486516,-0.486684,-0.486848,-0.48701,-0.48717,-0.487326,-0.487481,-0.487634,-0.487785,-0.487934,-0.488082,-0.488228,-0.488372,-0.488516,-0.488658,-0.4888,-0.48894,-0.48908,-0.489219,-0.489358,-0.489496,-0.489633,-0.489771,-0.489908,-0.490044,-0.490181,-0.490318,-0.490454,-0.490591,-0.490728,-0.490865,-0.491002,-0.491139,-0.491277,-0.491415,-0.491552,-0.491691,-0.491829,-0.491967,-0.492105,-0.492242,-0.492379,-0.492516,-0.492651,-0.492784,-0.492916,-0.493045,-0.49317,-0.493291,-0.493406,-0.493514,-0.493614,-0.493702,-0.493777,-0.493835,-0.493874,-0.493888,-0.493875,-0.493833,-0.493761,-0.493671,-0.493597,-0.493638,-0.494067,-0.495736,-0.501974,-0.5369,0.966356,1.065696,1.166758,1.429562,9.44716,11.887528,13.936951,1.157554,-0.398032,-0.49367,-0.524009,-0.540341,-0.552784,-0.564324,-0.573729,-0.559136,1.515967,14.291898,6.932235,-0.107508,-0.279517,-0.348173,-0.383986,-0.405802,-0.420427,-0.430889,-0.438729,-0.444817,-0.449677,-0.453643,-0.456941,-0.459726,-0.462108,-0.464168,-0.465969,-0.467556,-0.468966,-0.470227,-0.471362,-0.472389,-0.473324,-0.474178,-0.474962,-0.475686,-0.476355,-0.476976,-0.477555,-0.478095,-0.478602,1
-1.349796,-1.351348,-1.352318,-1.353165,-1.354028,-1.10544,-1.356043,-1.357315,-1.358899,-1.361035,-1.364311,-1.370775,-1.396031,-1.299821,-1.342711,-1.351072,-1.355647,-1.359378,-1.363285,-1.36826,-1.375942,-1.390639,-1.375307,5.141433,5.062865,5.342217,4.807817,4.264707,4.320682,4.050614,3.23073,-1.292011,-1.065332,-1.327912,-1.33551,-1.340674,-1.344655,-1.34809,-1.351416,-1.355105,-1.36001,-1.368643,-1.395807,-1.160449,-1.31821,-1.332344,-1.336294,-1.333707,-1.295478,-1.395936,-1.375028,-1.37375,-1.378632,-1.403285,-1.306891,-1.349792,-1.358238,-1.362873,-1.366508,-1.369926,-1.373493,-1.127951,-1.38219,-1.388034,-1.395698,-1.406444,-1.422877,-1.450235,-1.358896,4.502943,5.51255,5.866599,6.224848,5.509028,4.388389,4.59838,4.542138,4.271252,4.307493,4.649136,4.499953,4.36024,3.883892,3.249903,4.441908,4.206864,1.377081,-1.032113,-1.17229,-1.222639,-1.247083,-1.259022,-1.26001,-1.219745,-1.306778,-1.228034,-0.244928,4.233917,3.37019,-1.304071,-1.30278,-1.311087,-1.06638,-1.318344,-1.31848,-1.313945,-1.274311,-1.373399,-1.350767,-1.34677,-1.345882,-1.346141,-1.347065,-1.348585,-1.350911,-1.354747,-1.362513,-1.388951,-1.152966,-1.310173,-1.3238,-1.32727,-1.32421,-1.285481,-1.385352,-1.363626,-1.360879,-1.361924,-1.365537,-1.37356,-1.402176,-1.313193,-1.375407,-1.481666,3.747684,4.61574,4.546676,5.034404,4.764504,-1.583799,-1.425229,-1.417551,-1.308892,-1.345427,2
-1.279476,-1.263903,-1.100344,-1.347516,-1.322934,-1.319767,-1.323675,-1.334241,-1.355234,-1.38085,-1.793284,4.995178,5.224464,5.41557,5.332062,5.038772,4.773727,4.529322,4.866132,5.064316,-1.283688,-1.232023,-1.310646,-1.274007,-1.261499,-1.254485,-1.249829,-1.246432,-1.243797,-1.241669,-1.239913,-1.238469,-0.977517,-1.236581,-1.236424,-1.237456,-1.241798,-1.265702,-1.163157,-1.205557,-1.212347,-1.216187,-1.222483,-1.247305,-0.998204,-1.157899,-1.167552,-1.166356,-1.159895,-1.146266,-1.093144,-1.179739,-1.130674,-1.079988,-0.957229,1.497563,4.550023,4.663533,5.253563,5.285833,4.886828,-1.315432,-1.308741,-1.280214,-1.262894,-1.250488,-1.240596,-1.232207,-1.225011,-1.21949,-1.218265,-1.234252,-1.390869,5.281117,-1.400194,-1.144097,-0.969624,0.727767,5.00826,5.310062,-1.382257,-1.233585,-1.112007,-0.041421,5.300313,5.753146,-1.746445,-1.415665,-1.440972,-1.377947,-1.34782,-1.326345,-1.305534,-1.251408,-1.343773,-1.310836,-1.298644,-1.292474,-1.303796,-1.035458,-1.158887,-1.068039,3.451931,4.980509,5.402955,4.946398,5.20506,4.980129,2.900022,-0.948911,-1.091488,-1.137915,-1.157245,-1.164005,-1.160419,-1.116598,-1.214117,-1.181682,-1.164619,-1.144906,-1.116456,-1.069065,-0.9799,4.691869,6.112906,-1.924157,-1.530759,-1.425302,-1.371546,-1.328339,-1.145672,-1.377942,-1.340317,-1.324254,-1.313623,-1.305309,-1.297952,-1.290276,-1.27907,-1.232208,-1.330363,-1.302082,-1.293163,-1.286834,2
-0.689648,-0.574576,1.201759,6.708814,1.170771,-0.756719,-0.837066,-0.855127,-0.860561,-0.862109,-0.862208,-0.861716,-0.860983,-0.860161,-0.859324,-0.858505,-0.85772,-0.856976,-0.856272,-0.855609,-0.854985,-0.854396,-0.853839,-0.853313,-0.852813,-0.852338,-0.851884,-0.851449,-0.851031,-0.850628,-0.850236,-0.849854,-0.84948,-0.849111,-0.848744,-0.848376,-0.848005,-0.847626,-0.847234,-0.846825,-0.84639,-0.845922,-0.845407,-0.844831,-0.844172,-0.8434,-0.842472,-0.841322,-0.839854,-0.837909,-0.835221,-0.831314,-0.825266,-0.815087,-0.795782,-0.751432,-0.602574,2.923543,6.543349,4.879203,-0.611264,-0.762105,-0.81551,-0.869105,-0.562254,-0.777658,-0.798717,-0.805073,-0.802282,-0.752146,-0.88958,-0.869961,-0.793342,8.577539,7.791162,-1.164259,-0.924796,-0.822954,-0.935684,-0.894689,-0.882676,-0.876948,-0.874028,-0.872843,-0.873072,-0.874875,-0.879133,-0.889079,-0.924493,-0.609156,-0.821035,-0.842012,-0.851995,-0.860367,-0.871906,-0.908307,-0.782268,-0.843053,-0.858747,-0.871393,-0.886725,-0.910859,-0.967971,-0.6925,-1.000355,-1.456026,8.399217,8.063841,8.068484,8.137832,7.915484,-1.161687,-0.917255,-0.863312,-0.84169,-0.830429,-0.48942,-0.818582,-0.814635,-0.811039,-0.807336,-0.80303,-0.797289,-0.788034,-0.766617,-0.55336,-0.866405,-0.827669,-0.813092,-0.802321,-0.790809,-0.773369,-0.707821,-0.825183,-0.773937,-0.735743,-0.67175,-0.496151,2.372807,6.156084,7.352057,7.345841,0.95443,-0.655249,2
-0.542719,-0.542774,-0.542778,-0.54271,-0.542544,-0.542237,0.090235,-0.540919,-0.539644,-0.537609,-0.534234,-0.528204,-0.515798,-0.480855,-0.083703,-0.683136,-0.618468,-0.601482,-0.594785,0.039731,-0.592055,-0.593748,-0.597532,-0.604699,-0.620315,-0.683831,-0.43998,-0.548639,-0.570038,-0.58198,-0.591808,-0.601849,-0.613739,-0.629945,-0.657188,-0.733498,-0.147959,-0.56268,-0.621702,-0.672342,-0.77058,-0.212752,-0.669925,-0.806223,-1.035532,-1.850607,9.060283,0.377092,0.050066,0.023862,-0.285868,-0.253752,-0.243744,-0.21037,-0.109815,0.520714,3.250777,13.511813,2.853797,-0.028003,-0.307269,-0.364735,-0.380387,-0.378616,-0.363384,-0.329562,-0.255489,-0.038541,2.561365,4.591384,2.191361,0.502985,-0.560965,-0.576138,-0.570148,-0.488044,-0.801169,-1.074086,15.304313,13.815823,-0.814379,-0.576848,-0.522182,-0.471696,-0.066539,-0.660808,-0.592196,-0.571785,-0.561806,-0.555852,-0.551895,-0.549081,-0.546986,-0.545375,-0.544105,-0.543087,-0.54226,-0.54158,-0.541018,-0.540551,-0.540163,-0.539839,-0.53957,-0.539349,-0.539167,-0.53902,-0.538903,-0.538813,-0.538747,-0.538702,-0.538676,-0.538668,-0.538674,-0.538696,-0.53873,-0.538776,-0.538834,-0.538901,-0.538979,-0.539065,-0.539161,-0.539264,-0.539375,-0.539493,-0.539618,-0.53975,-0.539888,-0.540032,-0.540181,-0.540336,-0.540496,-0.54066,-0.540828,-0.540999,-0.541173,-0.541349,-0.541526,-0.541703,-0.541877,-0.542048,-0.542212,-0.542366,-0.542506,-0.542626,2
2.329627,4.116799,-1.325033,-1.433478,-1.24765,-1.474827,-1.437647,-1.422987,-1.414494,-1.409023,-1.405478,-1.403438,-1.402904,-1.404459,-1.410507,-1.436167,-1.192327,-1.353383,-1.36748,-1.372545,-1.375126,-1.376723,-1.377862,-1.378771,-1.379566,-1.38031,-1.381043,-1.381788,-1.125912,-1.383381,-1.384252,-1.385186,-1.386191,-1.387276,-1.38845,-1.389722,-1.391102,-1.3926,-1.137575,-1.395985,-1.397878,-1.399883,-1.401932,-1.403822,-1.404909,-1.402453,-1.365089,-1.471643,-1.454282,-1.456894,-1.458907,-1.324414,-1.614703,-1.688413,-2.06675,4.745946,0.733337,-0.99661,-1.156741,-1.216359,-1.238012,-1.100056,-1.360237,-1.346696,-1.349378,-1.351354,-1.319605,-1.433249,-1.426034,-1.446331,-1.489657,-1.556959,4.710562,4.614926,4.914445,2.69159,-1.036579,-1.177126,-0.974535,-1.261729,-1.283019,-1.300534,-1.317619,-1.338015,-1.369462,-1.439087,-1.7658,5.395605,4.879141,-1.4841,-1.336821,-1.309163,-1.297834,-1.288144,-1.273285,-1.241359,-1.140884,0.219392,4.337944,4.90396,4.867854,3.02399,-1.141513,-1.255119,-1.294405,-1.317995,-1.353642,-1.260918,-1.309424,-1.321357,-1.328761,-1.33491,-1.340965,-1.347768,-1.356378,-1.368689,-1.132389,-1.430148,-1.50238,4.539478,4.836142,5.336109,4.84539,4.409559,4.327963,4.151962,4.40754,4.427299,4.42331,4.423418,4.425926,4.381308,5.133836,4.827347,4.254885,4.444573,5.289493,3.641224,4.738379,-1.519806,-1.351102,-1.296536,-1.240989,-1.118076,2
-1.001884,-1.00233,-1.00278,-1.003234,-1.003693,-1.004157,-1.004628,-1.005105,-1.005591,-1.006084,-1.006587,-1.0071,-1.007624,-1.00816,-1.008709,-1.009273,-1.009852,-1.010448,-1.011062,-1.011696,-1.012353,-1.013033,-1.01374,-1.014475,-1.015241,-1.016042,-1.016881,-1.017762,-1.018689,-1.019667,-1.020703,-1.021803,-1.022975,-1.024228,-1.025573,-1.027023,-1.028593,-1.030302,-1.032172,-1.034232,-1.036517,-1.03907,-1.04195,-1.045231,-1.049014,-1.053437,-1.058696,-1.065077,-1.073016,-1.083217,-1.096886,-1.11629,-1.146248,-1.199089,-1.318286,-1.828918,8.288242,5.928247,6.193708,6.138994,6.116217,6.006921,6.896348,5.871462,6.72229,6.071696,5.808242,6.329475,6.599921,5.858852,6.485306,5.97016,2.530208,-0.64523,-0.805476,-0.862803,-0.89235,-0.910501,-0.922862,-0.931863,-0.938721,-0.944107,-0.948416,-0.951884,-0.954644,-0.956751,-0.95818,-0.958795,-0.958277,-0.955917,-0.950076,-0.936665,-0.912386,5.768257,5.638607,5.826713,2.236107,-0.826219,-0.910921,-0.940014,-0.954024,-0.962146,-0.96745,-0.971213,-0.974054,-0.976301,-0.978146,-0.979706,-0.981056,-0.982248,-0.983317,-0.984289,-0.985181,-0.986009,-0.986783,-0.987511,-0.988201,-0.988857,-0.989485,-0.990087,-0.990667,-0.991228,-0.991772,-0.992301,-0.992816,-0.99332,-0.993812,-0.994296,-0.994771,-0.995239,-0.9957,-0.996156,-0.996607,-0.997054,-0.997498,-0.997939,-0.998377,-0.998815,-0.999251,-0.999687,-1.000124,-1.000561,-1.001,-1.001441,2
-0.370712,-0.370303,-0.369904,-0.369514,-0.369133,-0.368759,-0.368393,-0.368033,-0.367679,-0.367331,-0.366989,-0.366651,-0.366317,-0.365988,-0.365662,-0.365339,-0.36502,-0.364703,-0.364388,-0.364075,-0.363764,-0.363454,-0.363146,-0.362838,-0.36253,-0.362223,-0.361916,-0.361608,-0.3613,-0.36099,-0.36068,-0.360368,-0.360054,-0.359737,-0.359419,-0.359097,-0.358772,-0.358444,-0.358112,-0.357776,-0.357435,-0.357088,-0.356737,-0.356379,-0.356014,-0.355643,-0.355264,-0.354877,-0.35448,-0.354075,-0.353659,-0.353232,-0.352793,-0.352341,-0.351875,-0.351394,-0.350897,-0.350382,-0.349848,-0.349294,-0.348717,-0.348116,-0.347489,-0.346832,-0.346145,-0.345422,-0.344662,-0.34386,-0.343013,-0.342114,-0.341159,-0.340141,-0.339053,-0.337885,-0.336629,-0.335273,-0.333802,-0.3322,-0.330447,-0.32852,-0.326389,-0.324018,-0.321364,-0.318369,-0.314962,-0.311049,-0.306506,-0.301168,-0.294804,-0.287088,-0.277544,-0.265447,-0.249642,-0.228178,-0.197502,-0.150434,-0.070184,0.092842,0.567236,7.825365,17.404824,15.627025,7.012804,-0.176253,-0.34391,-0.386887,-0.400775,-0.405077,-0.405652,-0.404668,-0.403033,-0.401156,-0.39923,-0.397347,-0.395549,-0.393852,-0.392262,-0.390775,-0.389386,-0.388087,-0.386873,-0.385735,-0.384667,-0.383663,-0.382717,-0.381824,-0.380979,-0.380178,-0.379417,-0.378693,-0.378003,-0.377343,-0.376713,-0.376108,-0.375528,-0.37497,-0.374432,-0.373913,-0.373413,-0.372928,-0.372459,-0.372003,-0.371561,-0.371131,2
-0.924158,-0.92406,-0.92396,-0.923858,-0.923756,-0.923651,-0.923545,-0.923438,-0.923328,-0.923216,-0.923102,-0.922985,-0.922866,-0.922743,-0.922618,-0.922489,-0.922357,-0.92222,-0.92208,-0.921934,-0.921784,-0.921629,-0.921467,-0.9213,-0.921125,-0.920943,-0.920753,-0.920555,-0.920346,-0.920127,-0.919896,-0.919652,-0.919393,-0.919119,-0.918827,-0.918516,-0.918182,-0.917823,-0.917436,-0.917016,-0.91656,-0.916061,-0.915512,-0.914905,-0.91423,-0.913473,-0.912618,-0.911643,-0.910519,-0.909207,-0.907655,-0.905787,-0.903491,-0.900599,-0.896838,-0.891744,-0.884455,-0.873192,-0.853653,-0.812529,-0.684054,1.222206,6.412778,6.295853,9.457068,6.264213,6.999374,6.79324,6.319758,6.77055,6.215542,6.984621,6.75786,6.60842,6.721843,6.737878,6.733271,6.689861,5.867556,-0.975154,-0.9337,-0.931035,-0.93098,-0.931125,-0.931196,-0.93118,-0.9311,-0.930977,-0.930828,-0.930663,-0.930489,-0.93031,-0.930131,-0.929953,-0.929777,-0.929605,-0.929437,-0.929273,-0.929113,-0.928957,-0.928806,-0.928658,-0.928515,-0.928376,-0.92824,-0.928108,-0.927979,-0.927853,-0.92773,-0.927609,-0.927492,-0.927376,-0.927263,-0.927153,-0.927044,-0.926937,-0.926831,-0.926728,-0.926625,-0.926524,-0.926425,-0.926326,-0.926228,-0.926132,-0.926036,-0.925941,-0.925847,-0.925753,-0.925659,-0.925566,-0.925474,-0.925381,-0.925289,-0.925196,-0.925104,-0.925012,-0.924919,-0.924826,-0.924732,-0.924639,-0.924544,-0.924449,-0.924353,-0.924256,2
