@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute target {1,2}

@data
2.957294,0.603477,1.367211,1.646134,1.61497,1.559753,1.724564,1.798688,1.715329,1.523835,1.52399,1.758303,1.817824,1.924101,2.115955,2.114293,2.019864,2.00608,2.172935,2.030804,2.061196,1.995321,2.03168,1.940978,1.867915,1.638607,0.545365,-0.542828,-1.650496,-2.993598,-3.500605,-4.041995,-5.036793,-6.286639,-5.163828,-5.397344,-5.982905,-6.902919,-7.953347,-7.631423,-6.059645,-6.44633,-6.820315,-5.967404,-4.205365,-3.08825,-2.852126,-2.704307,-2.918003,-3.781074,-3.943345,-4.863445,-5.86513,-6.278426,-6.373844,-6.297055,-6.560222,-6.873136,-6.859246,-5.951664,-5.674027,-5.54313,-5.060574,-3.826231,-3.562481,-2.054055,-0.586333,0.027953,2.659653,3.79572,3.480062,3.434637,3.985679,6.916676,7.068397,7.009321,7.196693,7.32998,7.950923,8.101161,7.817715,7.837713,7.861986,7.874244,8.039896,7.745211,7.635893,7.588757,7.181958,7.48319,1
4.306343,2.395462,1.812983,0.299443,-2.373393,-4.02909,-4.08092,-4.181114,-4.304777,-3.968319,-3.968085,-4.109251,-3.78945,-1.924597,0.604603,1.58508,0.529173,-0.958136,-1.917091,-2.160203,-3.636935,-5.588059,-7.251715,-6.4443,-5.952302,-3.798876,-2.99297,-1.25497,-1.845146,-2.612788,-3.272396,-3.377029,-3.435319,-4.040777,-5.092756,-5.647694,-5.214648,-3.430937,-2.032764,-0.157655,1.504934,2.119832,1.036696,-0.701074,-1.428718,-3.037196,-4.572377,-5.711789,-6.842128,-6.628708,-6.269147,-6.473685,-6.214907,-3.565023,0.633455,0.759424,-2.07227,-3.628359,-2.622946,-0.437579,-0.507052,-0.337764,-0.381674,-0.195971,-0.419027,-0.545141,1.930138,3.694392,3.510938,5.512518,9.328178,8.260677,6.03579,4.470401,2.305771,2.842269,4.234338,5.671372,6.112861,6.904508,5.298212,5.855451,7.035024,8.844548,12.681767,13.432467,12.060401,10.685907,9.295263,7.84638,1
-0.430411,-5.617933,-5.963594,-7.749513,-5.411754,-2.304381,0.091213,1.339539,3.51912,3.647785,2.848519,2.604142,2.279076,2.187376,2.686261,4.338598,6.10362,7.400993,7.687955,5.693811,4.913866,4.388212,0.731862,-0.579792,-0.534366,-0.996278,0.177057,-1.765428,-4.156255,-2.985173,-0.819912,1.343853,3.647195,4.89096,4.622201,4.792067,4.490517,3.51299,2.55083,0.024613,-1.462096,-3.032951,-5.097308,-5.414273,-5.54542,-4.349536,-3.943685,-1.893186,0.898648,1.552134,5.319366,7.087424,6.905625,4.884477,1.127546,-2.894052,-2.208074,-1.320647,0.591796,0.374842,2.285251,2.807705,0.725073,0.454514,0.371675,-1.654764,-0.237214,3.996638,4.974373,6.998819,8.06613,7.56723,5.279496,0.466712,-3.719768,-6.096054,-9.492055,-12.044579,-14.604104,-13.13609,-11.004698,-9.353351,-7.604054,-4.638632,-0.001665,0.510065,-0.57381,-1.609044,1.301602,5.184529,1
2.480143,0.416273,0.125265,0.094081,0.041615,0.113983,-0.446406,-2.35996,-2.284015,-1.646743,-2.081958,-2.434424,-3.443757,-4.22519,-4.855943,-5.691674,-5.340338,-4.974709,-8.398649,-9.012138,-8.344991,-7.261351,-4.407806,-1.144031,-0.328193,-0.709455,1.752458,6.401386,7.054337,6.450545,9.009046,8.698611,8.493072,6.762432,5.321577,3.953211,2.075491,1.705456,-1.601218,-2.521233,-1.62293,0.339091,4.519141,6.921571,7.2534,6.553194,6.316508,5.794988,3.591552,1.409829,-1.354872,-3.242069,-4.756429,-6.26385,-6.202644,-4.647544,-2.16435,1.564322,5.54892,7.534157,8.185142,5.694229,3.098812,1.900058,5.154584,6.051945,5.596634,0.784819,-3.732234,-4.401689,-7.63732,-9.115827,-9.812887,-10.702447,-8.288132,-5.075747,-1.654828,1.480868,3.801119,3.010326,2.470537,0.670633,-1.298549,-1.795806,-3.340725,-2.971586,-2.267928,-0.127871,3.767949,6.029137,1
-2.201044,-0.371725,3.679209,5.501145,7.136737,7.396894,7.832158,6.026164,4.680459,2.286752,-0.081068,-3.902807,-4.584772,-3.979293,-1.868189,0.234994,1.647671,2.508212,2.923955,2.71281,2.831148,0.716562,-1.418834,-3.303658,-5.241706,-6.277607,-7.034521,-8.964693,-7.407143,-5.60431,-3.07737,-0.862264,1.481968,3.395861,4.542226,4.761848,3.840892,0.394403,-3.305296,-5.179195,-7.468204,-6.117315,-4.067497,-0.73138,1.697192,5.548362,6.406744,6.303565,4.339515,-0.902312,-4.974831,-6.713656,-6.41805,-6.946371,-4.017791,-2.489524,-1.62706,1.794687,1.721758,0.284792,-1.932394,-4.897656,-6.834921,-9.704706,-10.317471,-10.076347,-7.752889,-4.494829,-2.139398,-0.383521,2.555208,3.756509,3.79806,5.688536,5.591041,3.109838,-0.629739,-2.691232,-1.58948,0.582449,2.923682,5.202297,6.739156,6.97191,8.176805,8.750012,8.815283,6.767213,5.130149,1.397237,1
-0.135345,-2.571931,-5.419755,-7.910766,-6.861341,-5.093525,-5.172378,-5.76054,-4.944064,-6.771145,-8.412602,-5.641132,-1.191125,3.339325,7.64323,11.918444,10.767994,8.634268,6.603952,2.904901,-1.080878,-3.751574,-4.598415,-5.607277,-3.422912,0.588608,2.35253,3.50315,2.533051,5.393248,4.781801,2.042694,-2.156431,-2.861099,-4.564952,-7.25703,-6.895787,-9.110383,-7.097664,-3.848696,0.720286,4.943394,3.945269,4.752991,5.856944,4.084629,0.774865,0.635467,-3.520853,-5.849889,-5.673454,-3.495462,-0.573316,3.963982,7.269055,6.51269,3.020147,0.155542,-3.472337,-2.209083,0.457126,1.549825,6.228166,7.765967,4.6011,0.717924,-0.213029,1.385422,-2.174398,-3.489676,-3.574684,-1.603642,0.271582,3.103894,4.280264,2.66696,0.863383,-0.547212,-2.523239,-4.845307,-4.006359,2.599648,5.387216,9.651049,10.598176,7.37656,0.179632,-3.179641,-5.956386,-4.279637,1
-2.089624,0.467883,0.698032,1.855221,1.795102,2.439581,-2.077831,-0.781033,-0.447732,0.376535,-1.047717,-2.880696,-4.781698,-4.586051,-6.641373,-8.428854,-6.853356,-5.428458,-3.783421,-1.688936,-2.77044,-0.03117,0.767843,-0.755738,-1.494413,1.983171,5.274671,5.099388,5.10703,5.753906,8.393726,7.486301,6.187391,5.017261,5.801765,5.845502,3.761202,4.232962,4.732708,3.587025,3.293119,4.118654,4.317821,4.190281,3.647421,3.993661,4.07465,3.648161,3.338551,3.492641,4.471653,4.551542,4.126904,3.890798,4.424244,4.664396,4.464753,4.010195,3.554299,3.967292,4.787494,5.440276,2.927147,2.09911,2.085214,2.283628,1.382254,0.651659,1.463147,1.518239,0.272806,-2.855535,-4.724123,-3.030433,-4.501456,-7.037309,-9.354135,-8.407846,-9.020179,-9.53058,-9.151073,-7.714421,-7.404584,-8.45418,-8.231665,-6.114434,-6.168308,-6.747166,-9.017486,-7.78276,1
3.743721,4.08742,4.802266,4.593923,-0.998076,-5.057943,-4.662395,-4.24117,-3.535001,-1.254797,-2.306889,-5.276782,-6.099427,-5.755455,-3.483111,-0.815975,2.205241,3.787194,1.668222,-1.662285,-4.790039,-5.644708,-4.883327,-4.006235,-4.826287,0.077344,2.387898,7.01323,10.591766,10.993742,7.254815,1.236706,-5.824206,-7.055224,-6.382381,-4.730588,-4.864885,-4.152519,-1.236666,0.736114,4.530773,7.059531,7.028097,4.199005,-0.466748,-4.679835,-4.888839,-1.786104,1.905108,4.066711,5.323998,7.965258,9.206917,7.592524,2.591509,-1.765287,-5.232983,-5.899079,-5.123113,-2.697469,0.576872,3.495628,4.696661,4.373848,2.120228,-2.511904,-6.17757,-7.22866,-5.911306,-0.757289,3.672781,5.654401,6.711085,5.763375,1.518734,-3.678707,-7.209576,-4.846864,-0.764903,3.976504,6.412188,5.347161,5.186689,-2.635017,-9.180818,-6.893,-1.824275,2.100611,1.773465,5.676453,1
-4.533567,-1.28963,-0.857111,-1.800798,-1.902369,-1.79792,-1.49762,-1.31816,-1.531441,-1.514127,-1.420643,-1.724713,-1.79741,-1.439261,-1.483002,-1.782914,-1.532071,-1.610809,-1.512871,-1.518623,-1.511088,-1.149857,-1.436949,-1.643458,-1.683192,-1.589584,-1.678508,-1.538929,-1.632066,-1.541739,-1.469849,-1.397281,-1.536291,-1.685071,-1.759918,-1.826147,-2.09574,-2.288655,-2.341189,-2.233979,-2.256714,-2.20313,-2.085346,-1.903731,-1.761473,-1.914013,-1.85417,-2.039783,-3.283842,-3.35199,-4.141404,-5.202945,-4.313047,-3.219256,-5.552786,-8.258086,-10.359032,-6.752691,-2.790207,0.13868,2.621448,3.241725,5.441856,7.340474,6.847586,6.44742,7.018519,8.321824,10.321136,9.063959,8.757231,9.168959,9.90542,8.905625,8.587745,9.792691,10.84636,10.694143,8.504676,7.715311,6.284604,4.070736,4.900369,1.559474,0.692853,-3.725746,-7.661985,-8.275838,-8.700324,-7.67874,1
6.963805,11.632016,11.439545,11.134316,13.087597,13.311921,11.999096,11.387888,12.46372,12.860161,11.719183,7.890086,3.321104,3.730403,4.027728,3.770007,3.469909,-0.699567,-1.51729,-5.579208,-4.701524,-3.780365,-4.682554,-4.769245,-4.852073,-3.470645,-3.30361,-4.040031,-5.374669,-5.289225,-4.999343,-3.532751,-2.849278,-2.808979,-4.181228,-2.845318,-3.050739,-3.658517,-4.008054,-2.917496,-1.871228,-2.476891,-3.836939,-2.982359,-2.423365,-1.56336,-2.563345,-2.945764,-2.624415,-2.133755,-1.777241,-1.566804,-2.244277,-2.162893,-2.028199,-1.36207,-0.703147,-1.868676,-0.87741,-0.816901,0.128714,-0.159345,-1.449647,-0.977839,0.598158,0.958984,0.582534,-1.797874,-0.817039,-0.583218,-1.622036,-1.767317,-2.676417,-1.28786,-0.671896,-0.782533,-0.835225,-1.355037,-1.679858,-1.145625,-0.923913,-1.430092,-1.186272,-0.628108,-0.624539,-0.838103,-1.145353,-1.400092,-0.859335,-0.091553,1
-2.832578,-9.756372,0.423919,-0.653325,-6.8301,-4.951584,5.033528,11.44081,5.148899,-0.40854,-2.284898,0.070012,-0.342968,-0.703186,-1.054546,-1.402197,-1.748452,-2.095529,-2.438532,-2.780495,-3.121672,-3.466292,-3.805726,-4.144228,-4.483476,-4.854962,-0.101041,8.856327,3.818523,3.340866,2.893297,2.422752,1.92641,0.11645,-1.05049,3.099607,3.962765,-0.716379,-7.880465,-15.106945,-14.709195,-8.090174,-2.556987,-4.83842,-4.700131,-5.655131,2.252687,-2.211999,-3.68772,0.851592,6.249821,11.198031,4.59484,1.677255,1.467847,1.264938,1.076513,0.892306,0.701346,0.513286,0.33369,0.150485,-0.035584,-0.210567,-0.390165,1.401335,5.324847,4.04238,-2.856035,-5.421142,-0.101233,7.817018,4.968368,-4.417094,-8.681766,-0.330653,7.09004,6.211995,-2.496199,-2.002281,-0.836933,0.347625,1.527503,2.710462,3.881879,5.041704,6.169792,6.748173,6.751982,7.430482,1
-0.743212,4.324321,5.745529,1.050928,-4.79282,-5.757141,-1.319518,4.816191,7.061357,3.226203,-2.660383,-8.728895,-8.173537,-0.080705,4.811522,3.704737,-2.595284,-6.561882,-4.238394,2.655012,6.957794,5.444796,-0.367238,-4.628454,-8.24253,-2.536879,4.597475,6.109188,3.431915,-3.111047,-6.320209,-2.630409,5.207859,6.844737,2.347539,-4.285661,-7.30577,-1.073913,4.820744,4.882992,2.719339,-3.339959,-8.182134,-5.237152,2.564953,7.292218,4.298125,-1.82021,-4.609517,-4.03903,-1.039184,3.553405,6.880601,7.449818,3.681342,-1.889657,-8.20291,-5.945998,0.549328,5.268032,5.12832,3.834421,-0.688066,-4.360548,-8.362661,-8.337127,-2.565533,-3.599704,0.220623,3.006367,9.710137,11.799485,11.328267,4.443744,0.299196,-1.346086,-4.549605,-3.420447,1.622586,-2.264518,3.104589,2.686848,-2.47034,-4.316087,0.500827,-1.402574,-5.94073,-5.835797,-2.354697,2.290742,1
5.059589,3.335398,0.160007,-2.632106,-2.466215,-6.799774,-5.839996,-1.314567,3.027111,5.585159,6.612485,6.07616,4.730306,3.986561,1.035265,-0.364028,-1.219432,-2.239435,-1.328563,-1.057115,-0.912779,-0.352282,-0.202096,0.28879,1.81243,-0.314807,1.733963,1.49697,3.325175,5.488293,5.715303,5.414283,2.825994,3.386641,0.859457,-4.270293,-5.04812,-6.744057,-6.05047,-5.820387,-5.021672,-5.077677,-4.980919,-5.085251,-5.33464,-5.774802,-4.309915,-0.941626,3.421078,5.469235,6.9089,8.199898,7.152028,6.102097,2.840564,1.023237,-2.905215,-4.523807,-7.219676,-10.728686,-12.720133,-14.689452,-11.463146,-5.91022,-0.856577,1.01828,-0.170753,-1.134498,-0.76288,-0.776153,1.386645,4.278728,8.259576,11.039384,8.592025,5.146158,1.612903,-2.931848,-2.03083,-0.3947,2.635676,4.503658,6.216554,6.499446,3.21635,0.007695,-1.190294,-2.774847,-2.243032,-0.555685,1
1.582716,4.451322,4.856764,4.070534,6.539956,6.34896,6.780855,6.921043,6.357186,5.639706,4.447696,4.437679,3.846569,3.58181,3.23809,2.266939,3.058609,3.568023,3.183277,0.118864,-0.79283,0.083819,0.652194,1.108277,0.367321,0.763107,-0.047835,-0.520192,-1.527797,-1.188129,-0.703416,-0.838067,-1.321436,-1.031457,-1.271942,-0.72875,1.123268,5.047897,7.144782,7.495366,7.373098,7.563287,9.440591,11.014282,8.36098,1.398133,-3.454527,-5.65119,-8.462682,-10.539747,-9.360728,-7.454512,-6.220666,-5.883857,-5.499061,-5.463648,-4.729019,-5.436582,-6.718031,-5.932081,-6.148598,-5.65818,-4.690641,-4.417164,-5.494404,-5.273372,-4.866653,-5.299219,-5.544459,-4.786254,-2.293004,0.814538,1.750535,1.827678,2.999774,4.242472,3.826889,3.263553,2.711593,2.345404,3.317202,3.793806,2.874802,1.208527,-1.881196,-2.653357,-6.300128,-9.326875,-9.178712,-4.619379,1
-5.357673,-2.905202,-1.121323,-0.332351,1.62881,3.142689,5.136424,4.944758,5.679838,8.9904,8.983269,8.364737,8.104411,7.019998,6.060584,4.256568,0.770724,-1.12767,-3.214719,-4.560951,-5.612156,-4.632328,-3.237475,-2.483991,0.749504,2.510388,5.057246,6.610267,7.272807,6.517442,6.780115,5.707825,3.96368,3.608228,2.312771,0.497099,-2.012041,-4.164355,-5.119508,-9.238078,-8.885391,-7.672037,-6.671658,-7.036612,-5.562065,-5.389187,-4.605647,-2.849739,-2.703039,0.355116,1.45666,2.549864,5.621589,5.079749,5.093884,4.933408,4.897638,4.839103,3.515797,3.836057,3.906519,1.963981,2.02001,-1.131885,-4.194199,-5.354067,-6.513895,-5.752878,-4.178864,-2.086622,-2.544888,0.418619,2.709051,5.147469,6.720932,5.631079,0.806898,-3.332316,-2.875124,-3.63409,-7.78902,-9.860713,-9.960173,-7.72232,-4.871754,-1.603725,-1.122222,-0.970308,-1.345188,-2.834557,1
-1.363549,3.770621,4.629132,3.795061,1.991142,-2.178074,-6.307234,-8.783363,-9.455875,-5.170023,0.252499,6.003425,5.726828,3.995611,-0.83871,-4.494556,-8.549677,-7.154825,-3.578631,1.649028,5.760993,6.821248,2.909474,-2.93755,-8.947505,-8.108575,-6.240278,-1.182183,2.956826,5.059443,4.095176,-0.570631,-4.443353,-5.43425,-4.967463,-1.166983,4.595923,6.520023,6.414605,1.330141,-2.44477,-3.473527,-1.755555,1.786326,5.343919,7.380881,4.240384,-2.185037,-6.343388,-5.025198,-1.48703,4.517127,6.878933,9.487618,5.298449,-1.134794,-5.895618,-5.416163,-5.522822,-2.863567,1.231968,3.57862,4.573733,2.148309,-1.535809,-6.331791,-5.839923,-3.996585,-0.052754,5.458414,7.387441,7.233452,2.089112,-4.587296,-7.646864,-5.670788,0.392805,5.293862,6.38969,2.57484,-2.165191,-3.374471,-3.461869,-3.010948,-3.302003,-0.23251,4.728134,7.873647,8.992076,3.472614,1
-3.128584,-1.75111,-2.194167,-2.831707,-2.338969,-2.920379,-3.121379,-3.040861,-2.862064,-3.208421,-3.122902,-2.681929,-2.520307,-3.183882,-3.207441,-3.200914,-2.903445,-2.674257,-2.766226,-3.160213,-3.739495,-2.354644,5.515395,8.268072,10.318296,10.705465,9.154227,8.062367,7.111006,6.22906,8.099081,9.895726,8.909034,7.29406,5.873307,2.789693,1.945185,-0.202642,0.279317,0.100075,-2.629569,-4.703158,-5.121465,-7.496337,-8.641074,-7.78245,-7.673878,-8.563939,-9.857153,-11.023024,-9.126832,-7.704586,-5.373714,-3.294832,-0.432309,1.837754,4.54378,5.297561,3.436954,4.579566,5.029693,4.886593,4.979005,4.363386,4.611733,5.319741,4.526505,3.156665,2.824477,3.100549,2.998199,2.07044,2.471245,1.360956,0.211321,0.884085,1.898391,0.093318,-1.699698,-0.032465,0.658035,1.222332,0.603935,-1.462742,-3.411256,-4.633561,-4.794938,-3.819618,-2.895179,-2.225871,1
-7.032329,-4.032383,-3.390728,-1.491473,-0.033667,0.478532,0.836414,0.895953,0.477826,0.057977,-1.396704,-1.398262,-1.499575,-3.640976,-2.836517,-0.875556,-1.001447,-1.232288,-1.015954,-0.448059,1.145234,1.619122,2.311719,3.633013,3.509927,4.229529,6.095695,5.619649,4.630515,3.777783,2.239264,1.282383,-0.646744,-4.077955,-5.741861,-6.747449,-7.686683,-7.018737,-6.017438,-5.97626,-7.167228,-7.075238,-2.896259,-0.170916,0.571666,1.088913,2.210314,2.645347,3.877023,4.952691,4.612817,7.18072,8.12005,7.940605,8.081973,6.842246,6.210552,5.321593,5.369554,5.101772,4.601663,4.89556,4.736752,5.537144,6.211134,6.798413,5.416188,4.911637,5.515232,5.666712,4.199821,3.738549,4.060923,2.445553,-0.106935,-1.272342,-2.486522,-4.793677,-6.15678,-6.04832,-5.731723,-6.928045,-7.882251,-6.940977,-6.521478,-7.529298,-8.127618,-9.67829,-9.572669,-9.378044,1
-0.051991,1.861853,1.593433,0.939123,-1.260199,-0.542236,-3.543073,-4.920188,-7.074884,-7.067223,-6.860323,-6.646377,-6.431293,-6.218929,-6.004623,-5.791507,-5.575718,-5.347395,-5.162639,-1.453393,0.892945,3.271071,2.382017,4.559825,6.536207,7.41794,8.349215,6.956202,6.763463,6.397488,6.160345,6.395248,6.849633,7.067115,4.420702,1.583116,-1.528832,-3.558075,-5.891106,-9.863129,-11.935908,-9.966052,-7.092034,-5.47861,-3.817267,-2.141179,-2.655433,-4.345553,-5.361899,-4.005229,-1.145107,2.370763,4.916896,3.615278,5.61173,7.460509,5.562433,2.870984,-0.988886,-3.23278,-2.749106,-0.980462,1.548463,2.695458,4.945562,5.858103,6.983492,9.124844,7.394623,4.374949,1.527306,0.302217,-2.04399,-1.702425,-0.34932,1.086018,2.193385,2.525291,0.351072,-2.900769,-5.322862,-5.999716,-4.586533,-1.722863,2.204893,4.257122,6.237168,5.341032,1.117944,-1.55736,1
3.064276,2.348584,1.514726,-1.751654,-2.553496,-3.451739,-0.938461,2.288581,4.008766,3.451836,1.279069,-1.602807,-2.728496,-1.675477,1.66751,4.393694,5.181899,7.051751,6.2574,4.455079,2.566183,2.043954,-0.280694,-1.775388,-3.998584,-3.686515,-1.992219,0.356085,3.019163,5.892372,4.028526,1.716426,-1.010407,-3.877314,-3.129556,0.784384,5.486167,5.777006,3.60897,0.634539,-1.88743,2.460912,5.474579,7.678082,7.685633,4.494134,1.856632,2.670858,1.93892,-5.34177,-7.308027,-8.079979,-8.8491,-9.619218,-10.999048,-9.651242,-2.713146,3.714358,4.792635,1.593285,2.436081,6.861735,4.841919,4.516259,1.936414,1.096,0.668053,2.919451,4.039312,0.816313,-1.890956,-4.517321,-10.754091,-11.024786,-11.051926,-11.069409,-11.103327,-10.398132,-5.02805,1.100851,2.079289,-0.296433,-2.208341,-3.042529,0.194103,4.521116,5.335151,5.590833,4.20996,0.887253,1
0.025869,1.649031,1.402573,1.31272,2.44679,4.448751,4.255138,1.226085,-1.712365,-3.870494,-4.340739,-3.484738,-3.11569,-3.596178,-4.176962,-3.642529,-2.494694,-1.328447,2.112049,3.950418,2.999625,0.852832,-2.495687,-6.004015,-7.895526,-6.74718,-5.989265,-2.617816,-0.472195,1.719203,4.130964,8.046362,6.975854,3.631495,4.389937,2.528032,6.826066,5.412869,1.116635,-0.057777,0.685981,1.923475,-3.581067,-6.101093,-7.56681,-9.880451,-9.89716,-9.09291,-7.417689,-3.657665,0.194071,4.412495,5.746547,4.188163,1.460875,-0.783665,-0.253066,-1.091299,-3.45721,-4.729235,-2.461408,-0.254656,2.778277,7.126859,9.480782,9.209355,5.102065,-0.221798,-2.351588,-4.847067,-2.389088,2.355369,6.375437,8.49572,9.789018,7.81238,5.543665,2.290267,7.744479,8.176733,3.60986,-0.49271,-2.617827,-4.675939,-9.027274,-8.863892,-6.470022,-3.148174,-3.551833,-3.03628,1
8.696871,5.766562,1.965714,-0.662304,-2.970272,0.867087,5.481627,6.278387,4.779061,1.658025,-3.217085,-4.619699,-5.972013,-3.460565,0.791233,3.400405,1.666756,-1.834855,-5.792204,-3.255583,2.982626,5.682603,5.529403,10.058918,11.972553,10.185818,7.941011,7.884688,6.059589,3.693335,5.980771,8.781721,7.240429,3.728598,-0.976109,-3.103998,-6.403509,-8.601628,-6.044251,-1.459345,2.3954,1.788182,-1.473722,-2.836254,-4.779471,-6.308615,-5.120264,-2.849147,0.027397,1.205466,2.929281,3.993069,2.298465,-1.129702,-3.258213,-4.835908,-7.668602,-4.767376,-1.338132,1.648762,2.485528,0.690303,-0.459501,-0.402338,-1.289743,-2.092283,-5.009782,-6.664732,-5.406283,-1.473492,4.924226,8.2272,6.678226,5.190443,1.162381,-0.907122,-4.112809,-6.78735,-6.66568,-4.37906,0.22023,1.471593,0.444939,-3.319642,-5.232143,-7.86905,-7.895902,-6.748269,-4.415766,-0.985109,1
-5.812649,-7.895963,-8.191631,-3.570258,-2.274649,-1.039196,-6.296697,-7.82936,-10.049123,-10.188755,-6.005688,-3.072355,1.902553,2.361317,3.730902,4.182698,5.723319,9.188242,6.948917,6.46457,6.458899,8.389746,2.727015,-1.678703,-4.108478,-6.824478,-9.150479,-6.694372,-7.383731,-7.431837,-6.795279,-5.798585,-1.175854,5.44668,7.993588,7.012522,2.674213,0.117886,-0.560271,-1.711191,-0.488423,-0.426605,-0.105907,-0.40797,2.423492,4.852267,6.380461,8.464645,6.285205,1.04718,-3.970679,-4.891861,-2.53884,0.340058,3.138293,4.957828,5.745153,6.881142,5.092686,3.409197,4.479213,1.633702,-2.616331,-2.027127,1.439686,-1.160256,-4.739727,-2.95543,1.558917,4.960069,5.68198,1.246795,-5.041718,-7.69058,1.187621,2.839656,1.939254,-0.199866,-3.340858,-4.229323,-3.861356,-2.881175,-1.472217,-0.055012,1.518718,3.800655,5.171944,5.731698,4.112393,-1.002127,1
0.046986,5.542037,5.42477,1.907871,-5.770667,-6.104399,0.999794,5.778926,3.985516,-3.308444,-8.234805,-2.307173,3.57748,5.019376,0.11307,-7.363137,-11.048818,-8.08367,-0.669867,4.799155,3.727828,1.752534,5.88068,6.198126,-0.163338,-5.583116,-3.412006,2.230244,5.085987,5.411583,5.259515,2.753802,1.128923,-1.121683,-4.367812,-7.828531,-11.850593,-10.296006,-10.324515,-5.548781,-0.037798,4.761552,5.636496,2.710032,-1.56345,-4.598896,-0.511722,4.04696,6.238377,4.096754,-2.157168,-5.768114,-3.970042,2.315777,6.499288,5.397344,-3.11001,-8.573379,-3.939108,2.946439,5.994693,4.570491,-0.2188,-6.59378,-7.642144,-2.698205,3.430388,5.031452,3.123395,-3.263201,-4.256136,0.31436,3.556595,4.797037,6.664217,0.146356,-5.598125,-3.485046,3.173394,7.983944,5.654409,-1.88943,-4.190666,-3.489164,-1.936102,-0.685516,2.161244,4.916531,5.857453,4.914181,1
1.711849,7.632126,7.83345,7.778948,7.657145,7.506984,7.343113,7.171239,6.994114,6.814317,6.631501,6.447216,6.261653,6.074867,5.887984,5.699808,5.511368,5.322517,5.133085,4.944039,4.754075,4.56414,4.374026,4.183519,3.993552,3.802793,3.612168,3.421453,3.230419,3.039989,2.848822,2.657837,2.466803,2.275487,2.084808,1.89342,1.70224,1.511034,1.319568,1.128758,0.937256,0.74598,0.554693,0.363161,0.172298,-0.019242,-0.210544,-0.401844,-0.593376,-0.784226,-0.975741,-1.167004,-1.358251,-1.549717,-1.740486,-1.931904,-2.123054,-2.314171,-2.505486,-2.696083,-2.887306,-3.078236,-3.269102,-3.460136,-3.650415,-3.841277,-4.031799,-4.222203,-4.412709,-4.602387,-4.792559,-4.982286,-5.171768,-5.3612,-5.549615,-5.738292,-5.92623,-6.11355,-6.300336,-6.485463,-6.669985,-6.852564,-7.032797,-7.209922,-7.381359,-7.545468,-7.695391,-7.817632,-7.872133,-7.670373,1
