@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute target {1,2,3}

@data
0.278918,0.285522,0.294813,0.30913,0.323384,0.340174,0.355584,0.379502,0.419845,0.463467,0.499691,0.521201,0.522632,0.522606,0.520325,0.530432,0.550929,0.58123,0.611582,0.631877,0.652033,0.670223,0.689185,0.707919,0.7208,0.723261,0.746975,0.760777,0.751962,0.721524,0.665055,0.584663,0.482371,0.359307,0.230544,0.112825,0.012297,-0.074329,-0.155904,-0.226466,-0.290583,-0.353218,-0.422902,-0.490666,-0.553948,-0.612565,-0.669349,-0.721523,-0.772213,-0.811887,-0.839521,-0.885928,-0.922178,-0.935701,-0.92981,-0.901395,2
0.28584,0.287516,0.297453,0.309477,0.323222,0.337689,0.3538,0.368012,0.38411,0.400318,0.407361,0.404238,0.401782,0.400825,0.40187,0.414826,0.440892,0.481109,0.521914,0.56013,0.595465,0.626249,0.653052,0.667661,0.681208,0.687873,0.719259,0.735897,0.732916,0.713657,0.673734,0.608359,0.518856,0.406734,0.283951,0.164726,0.059576,-0.039361,-0.130582,-0.207496,-0.278169,-0.337439,-0.404639,-0.477407,-0.544295,-0.612144,-0.674814,-0.731049,-0.779281,-0.816935,-0.83887,-0.884092,-0.91302,-0.922445,-0.915768,-0.89249,2
0.326936,0.323351,0.328627,0.334177,0.351103,0.372563,0.405958,0.438806,0.47219,0.497553,0.511795,0.521335,0.520974,0.513914,0.513993,0.517371,0.533642,0.556232,0.591764,0.631952,0.656553,0.673923,0.686107,0.697659,0.707497,0.715725,0.75236,0.771953,0.770598,0.747865,0.700314,0.625682,0.523992,0.398704,0.268241,0.15044,0.048844,-0.040721,-0.116887,-0.186599,-0.245433,-0.307325,-0.375224,-0.459231,-0.547694,-0.633532,-0.714411,-0.788375,-0.84971,-0.894846,-0.92296,-0.967057,-0.99339,-0.998444,-0.989726,-0.960638,2
0.378229,0.379147,0.391722,0.409955,0.427143,0.444273,0.464023,0.484793,0.498862,0.510617,0.516599,0.517292,0.514088,0.514465,0.525601,0.536087,0.548737,0.569795,0.592728,0.617782,0.639231,0.661178,0.684625,0.707781,0.726054,0.735374,0.746382,0.745863,0.729315,0.692885,0.63601,0.556872,0.457588,0.352638,0.244456,0.141523,0.045322,-0.04426,-0.13114,-0.218205,-0.291971,-0.36794,-0.449242,-0.53273,-0.611173,-0.684378,-0.754004,-0.821374,-0.874664,-0.916161,-0.942262,-0.970675,-0.998016,-1.009753,-1.005461,-0.988687,2
0.307198,0.313847,0.325649,0.337321,0.348582,0.367088,0.385197,0.405508,0.431833,0.45245,0.465699,0.467188,0.457026,0.456798,0.461351,0.477413,0.505423,0.546877,0.583261,0.616741,0.646807,0.670535,0.684647,0.697712,0.698735,0.699282,0.731213,0.747581,0.747383,0.721703,0.667182,0.588112,0.48641,0.362391,0.233001,0.113697,0.013937,-0.075797,-0.156323,-0.223865,-0.292499,-0.365904,-0.450278,-0.535365,-0.615707,-0.685741,-0.74569,-0.798949,-0.844759,-0.878719,-0.895801,-0.9383,-0.961724,-0.97026,-0.959408,-0.923361,2
0.353806,0.358038,0.372607,0.392318,0.411955,0.436045,0.463769,0.496376,0.519883,0.53066,0.526639,0.521405,0.518287,0.521767,0.530248,0.544387,0.555082,0.575936,0.617439,0.665623,0.704093,0.732777,0.759801,0.777047,0.780976,0.781599,0.797062,0.803742,0.789705,0.750042,0.686631,0.596237,0.483505,0.355428,0.228876,0.115229,0.01122,-0.087135,-0.175991,-0.253187,-0.319762,-0.370397,-0.42602,-0.501781,-0.583784,-0.66494,-0.742191,-0.813983,-0.879504,-0.931844,-0.971208,-1.019814,-1.061317,-1.082418,-1.080351,-1.057717,2
0.333601,0.358323,0.391801,0.429154,0.465339,0.508498,0.545705,0.578357,0.601472,0.612975,0.618873,0.616495,0.610747,0.614845,0.625692,0.648392,0.673446,0.703767,0.735839,0.764232,0.787647,0.806618,0.827557,0.84039,0.84078,0.831032,0.821907,0.799254,0.753959,0.689586,0.60084,0.502348,0.387869,0.269707,0.159701,0.052247,-0.04502,-0.132878,-0.219517,-0.302797,-0.389898,-0.473952,-0.561705,-0.650956,-0.730808,-0.806381,-0.875781,-0.937013,-0.982476,-1.009736,-1.025645,-1.048895,-1.060141,-1.059232,-1.047378,-1.021792,1
0.290708,0.296854,0.314649,0.334063,0.352324,0.371343,0.393307,0.415675,0.444406,0.476408,0.489678,0.493269,0.493071,0.493366,0.49345,0.503576,0.52158,0.551301,0.585777,0.617362,0.633675,0.649282,0.666115,0.68228,0.692477,0.697885,0.736302,0.754867,0.755227,0.730951,0.684508,0.606936,0.512664,0.392131,0.257687,0.137031,0.032499,-0.059658,-0.143229,-0.214134,-0.282153,-0.34188,-0.414245,-0.495378,-0.570212,-0.635058,-0.696984,-0.758322,-0.814416,-0.855863,-0.876698,-0.928258,-0.95603,-0.969846,-0.956353,-0.925551,2
0.324141,0.326444,0.329116,0.332274,0.334893,0.336199,0.347384,0.357434,0.368429,0.390476,0.410865,0.423482,0.426535,0.427064,0.428138,0.437149,0.464522,0.494786,0.526277,0.553763,0.580928,0.602336,0.61138,0.615969,0.614426,0.61123,0.655659,0.688244,0.699617,0.69029,0.657421,0.597575,0.511956,0.402697,0.274395,0.150051,0.043595,-0.044891,-0.129257,-0.199238,-0.262956,-0.321816,-0.386752,-0.456789,-0.526059,-0.588759,-0.652708,-0.713144,-0.764207,-0.801054,-0.81786,-0.865675,-0.902603,-0.912299,-0.903826,-0.873179,2
0.323162,0.335797,0.354005,0.376235,0.400518,0.42762,0.45404,0.486038,0.492532,0.493507,0.497415,0.496151,0.495275,0.495535,0.507573,0.529652,0.567016,0.613394,0.659198,0.696161,0.721912,0.740141,0.749848,0.759488,0.7608,0.757892,0.782342,0.789506,0.771144,0.729213,0.659689,0.564486,0.450934,0.334594,0.214676,0.101006,0.006498,-0.082893,-0.154472,-0.220813,-0.287055,-0.353258,-0.431352,-0.514772,-0.596993,-0.676237,-0.753566,-0.825186,-0.890905,-0.939233,-0.969818,-1.019947,-1.050576,-1.056247,-1.037964,-0.997831,2
0.308657,0.312453,0.322845,0.334383,0.34755,0.364161,0.385043,0.406407,0.430062,0.450823,0.464064,0.473789,0.476357,0.480279,0.485431,0.500251,0.523482,0.553691,0.587442,0.62354,0.650939,0.676392,0.69952,0.72284,0.737562,0.745643,0.766702,0.775539,0.769947,0.74415,0.69273,0.617353,0.52006,0.403151,0.280462,0.164531,0.057792,-0.035109,-0.120436,-0.198637,-0.273884,-0.344843,-0.422201,-0.505743,-0.589571,-0.668973,-0.739477,-0.800674,-0.850561,-0.886677,-0.910676,-0.946445,-0.972395,-0.986093,-0.982014,-0.957309,2
0.273048,0.287117,0.309436,0.333558,0.36366,0.394244,0.434085,0.478275,0.522112,0.560684,0.579293,0.581807,0.578443,0.579575,0.588801,0.603049,0.625705,0.65869,0.70087,0.739322,0.774107,0.806775,0.837236,0.857439,0.860764,0.859716,0.862066,0.854267,0.82793,0.77993,0.709034,0.612227,0.497131,0.368159,0.235702,0.12019,0.023585,-0.063044,-0.138269,-0.210782,-0.275441,-0.346837,-0.43438,-0.532938,-0.624102,-0.710364,-0.78615,-0.848602,-0.8971,-0.931809,-0.953567,-0.986842,-1.013243,-1.029396,-1.028569,-1.009055,1
0.365556,0.370858,0.379155,0.388729,0.401354,0.415313,0.430202,0.446347,0.468417,0.488646,0.503955,0.504372,0.498175,0.496344,0.504406,0.525226,0.551546,0.588079,0.627993,0.658075,0.683812,0.705722,0.719564,0.73095,0.740355,0.740571,0.756787,0.763388,0.750337,0.717066,0.663233,0.583322,0.484678,0.365496,0.244003,0.126624,0.024142,-0.068294,-0.149935,-0.231181,-0.311645,-0.391403,-0.473004,-0.559563,-0.638281,-0.708417,-0.771027,-0.829358,-0.879362,-0.918124,-0.941896,-0.979787,-1.007468,-1.017881,-1.010827,-0.99017,1
0.372451,0.374837,0.380031,0.387787,0.397029,0.405156,0.414376,0.424606,0.436635,0.44467,0.449781,0.449617,0.443494,0.443575,0.454208,0.472062,0.494412,0.528478,0.558834,0.585633,0.605623,0.619394,0.632926,0.636889,0.640552,0.641706,0.670291,0.687026,0.683966,0.65767,0.613528,0.54687,0.458138,0.352814,0.238993,0.128111,0.024179,-0.067625,-0.152755,-0.237792,-0.319928,-0.395525,-0.47566,-0.549294,-0.616438,-0.679607,-0.739819,-0.794111,-0.837152,-0.871723,-0.889892,-0.926186,-0.946845,-0.948611,-0.932736,-0.907311,3
0.405233,0.399999,0.401132,0.401325,0.401197,0.412758,0.424788,0.438315,0.448718,0.44462,0.445684,0.453111,0.451567,0.442485,0.436103,0.440579,0.44528,0.454749,0.479553,0.507742,0.531974,0.555209,0.570812,0.58499,0.598472,0.610913,0.642881,0.659187,0.669914,0.665028,0.639295,0.586808,0.504914,0.403781,0.302084,0.192582,0.08219,-0.015462,-0.095096,-0.174831,-0.2448,-0.301287,-0.35654,-0.427663,-0.503088,-0.579374,-0.652925,-0.720021,-0.780956,-0.830345,-0.869033,-0.924845,-0.96327,-0.981228,-0.975772,-0.948488,2
0.42595,0.446401,0.444514,0.439053,0.424057,0.424498,0.425457,0.433204,0.449217,0.471482,0.503873,0.519994,0.521415,0.517287,0.514922,0.524651,0.537113,0.567026,0.616003,0.672277,0.729917,0.769798,0.783814,0.770243,0.734456,0.69812,0.698782,0.712792,0.71966,0.710936,0.676937,0.617085,0.52886,0.415744,0.28571,0.149433,0.030916,-0.064415,-0.149768,-0.226542,-0.293457,-0.349637,-0.415784,-0.500454,-0.59082,-0.674757,-0.751994,-0.819031,-0.878517,-0.924145,-0.953767,-0.99803,-1.035325,-1.056206,-1.053769,-1.030941,1
0.283623,0.27623,0.2761,0.281858,0.295234,0.307792,0.336722,0.373519,0.412349,0.452599,0.484192,0.505159,0.516121,0.515231,0.516113,0.513114,0.520947,0.541225,0.570341,0.598096,0.620743,0.639637,0.65481,0.670033,0.682833,0.695382,0.734094,0.753818,0.753454,0.728466,0.675895,0.599094,0.498661,0.379564,0.25804,0.147378,0.052058,-0.025823,-0.088619,-0.146902,-0.199083,-0.269704,-0.3557,-0.455624,-0.560692,-0.661235,-0.756771,-0.839606,-0.898552,-0.934186,-0.949016,-0.976613,-0.981253,-0.963042,-0.922179,-0.868583,2
0.452095,0.450334,0.451377,0.454595,0.455,0.461108,0.465506,0.471423,0.474279,0.473415,0.46746,0.455603,0.448971,0.445435,0.443466,0.443672,0.443322,0.45654,0.481452,0.507614,0.531844,0.554664,0.57285,0.589906,0.594162,0.596621,0.629653,0.657295,0.664863,0.652515,0.617032,0.557353,0.477601,0.386598,0.279738,0.166125,0.062403,-0.038658,-0.134955,-0.221374,-0.299507,-0.372639,-0.456135,-0.545112,-0.637008,-0.720445,-0.78918,-0.846216,-0.886869,-0.911129,-0.923321,-0.960826,-0.994573,-1.010425,-1.004749,-0.979836,2
0.165026,0.189021,0.222052,0.25873,0.296839,0.336464,0.37607,0.407938,0.425383,0.439156,0.44767,0.445227,0.440419,0.446933,0.456683,0.469094,0.483585,0.508548,0.556157,0.607359,0.660506,0.715083,0.760103,0.790416,0.802099,0.792722,0.805389,0.809806,0.795968,0.75958,0.699031,0.615247,0.516384,0.406207,0.283796,0.160786,0.046421,-0.055902,-0.155006,-0.24211,-0.308501,-0.36157,-0.413,-0.480591,-0.543811,-0.606398,-0.664528,-0.720158,-0.766239,-0.799883,-0.817579,-0.864837,-0.903723,-0.927808,-0.930826,-0.911958,3
0.236811,0.265501,0.298915,0.339206,0.382323,0.421812,0.460614,0.497643,0.52335,0.539383,0.547476,0.548727,0.543207,0.540657,0.544853,0.553923,0.575277,0.609853,0.649895,0.692432,0.729058,0.767997,0.800975,0.822062,0.825861,0.812598,0.81226,0.794503,0.759874,0.703362,0.627957,0.529795,0.41223,0.291325,0.174875,0.068833,-0.026676,-0.11116,-0.189068,-0.262058,-0.325636,-0.396542,-0.474333,-0.550697,-0.622483,-0.686307,-0.748164,-0.802682,-0.845177,-0.875737,-0.893857,-0.927604,-0.94985,-0.960149,-0.955249,-0.93221,1
0.459901,0.46192,0.467697,0.4768,0.486467,0.498821,0.51798,0.53904,0.564934,0.588202,0.596315,0.598789,0.597757,0.598778,0.599012,0.605401,0.618451,0.640135,0.6577,0.675211,0.686674,0.695222,0.701445,0.707197,0.712868,0.715044,0.727705,0.729429,0.71358,0.678589,0.618411,0.538711,0.438764,0.318685,0.195788,0.08293,-0.022229,-0.120446,-0.212555,-0.296568,-0.371194,-0.441493,-0.517361,-0.59473,-0.672914,-0.744394,-0.807778,-0.865475,-0.921416,-0.967238,-1.002115,-1.041546,-1.068321,-1.079403,-1.071655,-1.045221,2
0.398649,0.397327,0.395676,0.39879,0.402871,0.41725,0.4318,0.444149,0.455701,0.474846,0.488321,0.495191,0.497147,0.499166,0.502436,0.514735,0.530938,0.562211,0.591915,0.616484,0.630481,0.639191,0.64612,0.637678,0.631053,0.631884,0.667295,0.691173,0.69843,0.680969,0.638195,0.568331,0.481673,0.370534,0.241019,0.120975,0.014802,-0.082346,-0.166945,-0.238252,-0.308849,-0.368565,-0.437404,-0.508125,-0.581559,-0.653832,-0.720291,-0.78366,-0.83567,-0.873723,-0.897237,-0.939439,-0.972733,-0.986098,-0.978254,-0.949371,2
0.328283,0.336704,0.352057,0.372564,0.402298,0.430889,0.462996,0.492299,0.514304,0.530184,0.531281,0.528703,0.528725,0.533247,0.542175,0.557408,0.578979,0.609338,0.642922,0.671425,0.698751,0.726957,0.753462,0.769437,0.777805,0.778452,0.789519,0.783771,0.760234,0.710357,0.638743,0.539617,0.422111,0.29931,0.176263,0.068618,-0.032791,-0.123276,-0.2093,-0.279603,-0.344195,-0.399755,-0.467355,-0.535228,-0.603782,-0.675829,-0.743984,-0.807618,-0.862625,-0.906879,-0.941034,-0.982719,-1.009936,-1.018756,-1.006503,-0.976074,2
0.171924,0.18517,0.205088,0.227874,0.252315,0.277762,0.303799,0.333111,0.368355,0.400947,0.419304,0.423852,0.420518,0.418929,0.428881,0.448368,0.483679,0.536482,0.604685,0.667704,0.711436,0.742546,0.763795,0.782531,0.787919,0.787985,0.824157,0.841136,0.833743,0.801382,0.740495,0.648342,0.528499,0.385624,0.244872,0.124854,0.029699,-0.044634,-0.104536,-0.15779,-0.211906,-0.274235,-0.354233,-0.447247,-0.542991,-0.634899,-0.720912,-0.79748,-0.856281,-0.893822,-0.907132,-0.946383,-0.968473,-0.969767,-0.945964,-0.900707,2
0.284603,0.291488,0.304959,0.325419,0.347129,0.374173,0.406112,0.418716,0.42644,0.434054,0.443169,0.449197,0.44696,0.446981,0.446845,0.454115,0.471769,0.495466,0.523393,0.546154,0.569448,0.588747,0.606872,0.625755,0.63571,0.635234,0.670531,0.698879,0.704092,0.684666,0.640908,0.572424,0.497765,0.40257,0.292998,0.179676,0.069722,-0.027719,-0.116024,-0.192407,-0.261798,-0.330524,-0.399547,-0.468972,-0.533845,-0.595957,-0.652262,-0.706223,-0.753952,-0.783626,-0.797052,-0.843073,-0.881138,-0.897195,-0.893517,-0.870461,3
0.28224,0.283501,0.295715,0.307441,0.324103,0.341608,0.359692,0.380859,0.405962,0.427333,0.44277,0.444185,0.43967,0.435018,0.437585,0.445881,0.463503,0.491137,0.522748,0.54964,0.568831,0.584697,0.599486,0.613674,0.624902,0.633211,0.677723,0.703755,0.711772,0.695096,0.653674,0.582903,0.484672,0.364083,0.237573,0.116297,0.00977,-0.0816,-0.160037,-0.22319,-0.281506,-0.340708,-0.40301,-0.470371,-0.53586,-0.600506,-0.661668,-0.715701,-0.757571,-0.789658,-0.806711,-0.856256,-0.88762,-0.900924,-0.890018,-0.857898,2
0.575137,0.570368,0.570344,0.56929,0.568652,0.564863,0.560612,0.557759,0.558286,0.558866,0.557021,0.551589,0.540185,0.527788,0.528966,0.529443,0.527017,0.525313,0.537165,0.550809,0.569376,0.578899,0.58073,0.58018,0.580421,0.583394,0.608508,0.622326,0.624328,0.602532,0.562211,0.495192,0.408779,0.30033,0.18368,0.070272,-0.033348,-0.125086,-0.209779,-0.285153,-0.347768,-0.408125,-0.473642,-0.554936,-0.636992,-0.723063,-0.800591,-0.869079,-0.924484,-0.967891,-0.999543,-1.038142,-1.062526,-1.070871,-1.061545,-1.039838,2
0.347146,0.353405,0.361111,0.375414,0.391161,0.406952,0.425967,0.444969,0.467087,0.480157,0.491827,0.497254,0.49457,0.491215,0.494087,0.501375,0.504887,0.528086,0.555964,0.575905,0.593209,0.610632,0.629631,0.648366,0.657412,0.664075,0.694235,0.712742,0.717465,0.697484,0.651715,0.581824,0.488471,0.373079,0.250232,0.132036,0.026879,-0.063338,-0.147679,-0.224644,-0.293389,-0.353,-0.425144,-0.50689,-0.588956,-0.66276,-0.729785,-0.789445,-0.841944,-0.87642,-0.893953,-0.937114,-0.962808,-0.972017,-0.961116,-0.929371,1
0.332525,0.331098,0.332457,0.338568,0.356582,0.381759,0.407753,0.438895,0.484203,0.525791,0.555785,0.571501,0.580041,0.581418,0.584812,0.58058,0.575811,0.576272,0.593384,0.623712,0.647559,0.662342,0.675124,0.685894,0.698182,0.706598,0.72841,0.741088,0.737562,0.70873,0.660826,0.588818,0.496449,0.381784,0.253343,0.132062,0.021777,-0.075455,-0.163038,-0.24607,-0.317026,-0.37804,-0.43395,-0.491015,-0.560884,-0.624825,-0.686666,-0.745544,-0.792153,-0.833798,-0.863555,-0.903647,-0.936163,-0.952498,-0.944094,-0.922525,2
0.288125,0.299238,0.318343,0.338506,0.359665,0.383219,0.410608,0.433871,0.454759,0.468171,0.470131,0.461931,0.453629,0.44829,0.453026,0.4696,0.500647,0.548463,0.602496,0.658467,0.711292,0.750236,0.774912,0.796809,0.811809,0.814924,0.822979,0.818423,0.796234,0.7524,0.687702,0.598019,0.486306,0.361766,0.242524,0.13245,0.037125,-0.049727,-0.130672,-0.209459,-0.28631,-0.358817,-0.442384,-0.531738,-0.616423,-0.694956,-0.76188,-0.825338,-0.880563,-0.923141,-0.94743,-0.983462,-1.005572,-1.017078,-1.007921,-0.988251,1
0.193519,0.219436,0.250697,0.287305,0.322844,0.358735,0.398921,0.440324,0.471158,0.485198,0.490504,0.491018,0.493787,0.507586,0.536902,0.578676,0.632685,0.693248,0.758754,0.824184,0.876416,0.915538,0.940793,0.961332,0.966136,0.954998,0.937966,0.905486,0.854275,0.786285,0.700864,0.594818,0.473246,0.347932,0.232163,0.127844,0.025632,-0.065658,-0.155523,-0.245959,-0.33794,-0.432959,-0.529894,-0.623248,-0.708631,-0.78446,-0.847655,-0.900902,-0.940872,-0.969472,-0.990323,-1.01316,-1.029885,-1.03423,-1.025734,-1.007433,1
0.256874,0.260682,0.273914,0.290999,0.308859,0.331126,0.353758,0.376297,0.40298,0.424831,0.434437,0.435291,0.433682,0.431744,0.436264,0.445056,0.464918,0.490784,0.522909,0.555382,0.582443,0.609232,0.634311,0.656394,0.667898,0.67267,0.707312,0.730675,0.734542,0.713509,0.670336,0.606033,0.515688,0.40129,0.275156,0.159317,0.055336,-0.041636,-0.13158,-0.209256,-0.278758,-0.345046,-0.410955,-0.480218,-0.547232,-0.611767,-0.67328,-0.729982,-0.77479,-0.806933,-0.823932,-0.86628,-0.896919,-0.908679,-0.896164,-0.864858,3
0.40321,0.409948,0.41689,0.428717,0.45053,0.470985,0.495623,0.525002,0.557002,0.580658,0.588009,0.592533,0.594965,0.598014,0.610269,0.631043,0.652098,0.681707,0.717649,0.743245,0.763153,0.772123,0.782523,0.787845,0.788974,0.7883,0.785643,0.776436,0.748786,0.701837,0.636273,0.549336,0.444982,0.325173,0.207123,0.097583,-0.007684,-0.104743,-0.196914,-0.285509,-0.37529,-0.456217,-0.539841,-0.625877,-0.705421,-0.776175,-0.835124,-0.888686,-0.931648,-0.963571,-0.993376,-1.022205,-1.044158,-1.05471,-1.055903,-1.042708,1
0.288711,0.305847,0.330826,0.356749,0.381605,0.413573,0.456285,0.496843,0.526919,0.539679,0.543797,0.543705,0.540199,0.538265,0.542549,0.555493,0.59428,0.641549,0.686631,0.725864,0.76331,0.803429,0.836784,0.859286,0.856416,0.844323,0.848511,0.837358,0.806684,0.755774,0.681245,0.582091,0.468498,0.353233,0.245964,0.150515,0.058085,-0.032564,-0.112436,-0.193665,-0.27986,-0.380733,-0.48921,-0.587729,-0.676643,-0.750699,-0.816738,-0.875788,-0.924495,-0.95254,-0.972406,-1.006532,-1.032551,-1.042745,-1.035283,-1.012264,1
0.255886,0.265558,0.284001,0.304655,0.32857,0.358082,0.385786,0.410933,0.432052,0.447942,0.460657,0.462866,0.459337,0.457194,0.461901,0.473366,0.498038,0.532442,0.563281,0.589877,0.615516,0.639038,0.66276,0.683377,0.695311,0.697512,0.728196,0.744745,0.739554,0.716404,0.66734,0.598038,0.504758,0.392967,0.270622,0.15012,0.041522,-0.053929,-0.136373,-0.210656,-0.282376,-0.350899,-0.42614,-0.498977,-0.567223,-0.633352,-0.695199,-0.753714,-0.798444,-0.829122,-0.842588,-0.882605,-0.910835,-0.92001,-0.911662,-0.883347,2
0.261136,0.271023,0.286952,0.306371,0.327378,0.347643,0.370994,0.395667,0.419025,0.440492,0.45197,0.454667,0.454599,0.452433,0.454899,0.464542,0.48935,0.524295,0.55697,0.581954,0.608151,0.633087,0.65783,0.678839,0.693361,0.693985,0.723938,0.74538,0.748271,0.725036,0.679416,0.60712,0.511575,0.397966,0.274949,0.158854,0.053685,-0.041112,-0.124437,-0.197432,-0.263371,-0.331593,-0.407825,-0.481766,-0.550105,-0.615404,-0.678625,-0.733411,-0.779962,-0.810038,-0.824984,-0.87212,-0.909435,-0.930897,-0.926081,-0.901615,2
0.157139,0.175816,0.207854,0.243816,0.281388,0.317521,0.353332,0.38199,0.407002,0.427308,0.436141,0.436775,0.43032,0.428108,0.438733,0.459389,0.50072,0.546902,0.594299,0.65502,0.714159,0.766771,0.809004,0.835967,0.848644,0.845139,0.849961,0.835016,0.797425,0.736727,0.653047,0.547535,0.432581,0.309402,0.184346,0.072759,-0.025895,-0.109264,-0.182378,-0.250511,-0.309003,-0.366671,-0.419764,-0.473749,-0.537323,-0.606166,-0.668914,-0.725864,-0.772046,-0.810772,-0.841758,-0.882444,-0.90762,-0.911337,-0.894508,-0.862215,2
0.242572,0.240949,0.247887,0.256142,0.268078,0.278388,0.288882,0.300569,0.318195,0.338213,0.346572,0.356109,0.356121,0.355624,0.364309,0.382533,0.406535,0.43485,0.473629,0.52851,0.577,0.619828,0.66091,0.688931,0.712684,0.721787,0.760931,0.788531,0.794018,0.777572,0.737294,0.671227,0.57538,0.454192,0.321653,0.200145,0.088646,-0.004301,-0.079852,-0.141956,-0.199946,-0.254974,-0.314526,-0.38204,-0.472146,-0.560108,-0.643551,-0.719234,-0.77977,-0.825115,-0.849738,-0.899377,-0.93627,-0.950193,-0.942442,-0.910996,3
0.365186,0.365728,0.366529,0.371048,0.375419,0.381935,0.387448,0.404252,0.42444,0.447602,0.467829,0.480781,0.486355,0.484533,0.486294,0.495264,0.513594,0.539291,0.568259,0.587811,0.605284,0.615576,0.619903,0.621795,0.624237,0.62456,0.655418,0.683972,0.69963,0.690747,0.655413,0.599487,0.521039,0.422008,0.301815,0.179595,0.063047,-0.040305,-0.131116,-0.214825,-0.292452,-0.365231,-0.438929,-0.512297,-0.578697,-0.64174,-0.700454,-0.75089,-0.792604,-0.822526,-0.839221,-0.878184,-0.909164,-0.932897,-0.935803,-0.919025,3
0.414168,0.414821,0.420324,0.428121,0.438056,0.449457,0.461632,0.477228,0.497691,0.512536,0.52373,0.532359,0.536145,0.542458,0.544786,0.55108,0.565825,0.587952,0.609703,0.629887,0.64147,0.647953,0.652735,0.658255,0.660839,0.659587,0.680023,0.688231,0.675982,0.641543,0.584647,0.505982,0.403765,0.280902,0.159594,0.046015,-0.058024,-0.153074,-0.241514,-0.317038,-0.381794,-0.440874,-0.501253,-0.567861,-0.635874,-0.699208,-0.762463,-0.824327,-0.876452,-0.916367,-0.942529,-0.983266,-1.006395,-1.006994,-0.988374,-0.950749,3
0.163781,0.188439,0.219093,0.25034,0.285859,0.317929,0.352311,0.392494,0.422802,0.436174,0.439357,0.436345,0.433512,0.445319,0.461542,0.492482,0.541018,0.592751,0.648303,0.696733,0.744658,0.778636,0.809322,0.831409,0.84095,0.830326,0.851233,0.860267,0.843488,0.792701,0.721364,0.617534,0.487772,0.35361,0.233018,0.126707,0.038589,-0.042076,-0.117106,-0.183657,-0.246544,-0.310586,-0.377931,-0.454004,-0.524647,-0.596112,-0.665635,-0.735164,-0.791787,-0.836302,-0.862504,-0.921262,-0.966566,-0.987894,-0.976634,-0.942149,2
0.431616,0.434488,0.443481,0.45294,0.463202,0.478156,0.492238,0.509299,0.52606,0.543439,0.557559,0.562569,0.563484,0.561724,0.564027,0.579123,0.601459,0.629151,0.670997,0.709276,0.738839,0.764913,0.78692,0.797854,0.811972,0.812719,0.80641,0.791813,0.766812,0.722789,0.659513,0.579958,0.482642,0.371173,0.251694,0.136011,0.029769,-0.070058,-0.159232,-0.240046,-0.320436,-0.404339,-0.493257,-0.593427,-0.69082,-0.781297,-0.861011,-0.92601,-0.977879,-1.022902,-1.05446,-1.080243,-1.102094,-1.111854,-1.106568,-1.088494,1
0.292094,0.303458,0.321351,0.343262,0.367924,0.393625,0.418743,0.441785,0.46107,0.473192,0.480601,0.478754,0.479493,0.479947,0.484509,0.496187,0.518993,0.551016,0.588563,0.627084,0.661818,0.693963,0.721932,0.744145,0.758114,0.763234,0.780648,0.789815,0.777669,0.746722,0.693211,0.612106,0.50912,0.387292,0.264485,0.150731,0.051839,-0.043561,-0.137508,-0.226368,-0.309968,-0.389814,-0.459036,-0.530781,-0.600555,-0.66323,-0.722293,-0.778025,-0.825729,-0.866675,-0.898713,-0.943952,-0.981209,-0.999717,-1.001915,-0.985914,2
0.356992,0.360421,0.370877,0.39113,0.418352,0.444324,0.468558,0.488046,0.514635,0.539003,0.545423,0.547027,0.545051,0.54729,0.5619,0.585215,0.614564,0.655361,0.696374,0.731129,0.757835,0.780964,0.794682,0.809052,0.818383,0.824231,0.823799,0.808231,0.776799,0.721553,0.647823,0.565047,0.47059,0.360272,0.242772,0.139033,0.038637,-0.059007,-0.160062,-0.259637,-0.354753,-0.439571,-0.522589,-0.606037,-0.684074,-0.755313,-0.816106,-0.867329,-0.91303,-0.952104,-0.986338,-1.01893,-1.042302,-1.053877,-1.044349,-1.026373,1
