@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2}

@data
0.21824,0.214653,0.209,0.200703,0.187487,0.168673,0.144203,0.114313,0.080483,0.043218,0.005101,-0.031225,-0.065718,-0.097886,-0.130048,1
0.216416,0.218686,0.218117,0.21445,0.204771,0.188449,0.165636,0.136593,0.101462,0.063281,0.022425,-0.017063,-0.055347,-0.092665,-0.130222,1
0.20898,0.210576,0.20781,0.200309,0.185695,0.165682,0.138648,0.106757,0.071806,0.034219,-0.003909,-0.038714,-0.071223,-0.10219,-0.132537,1
0.207369,0.211394,0.211793,0.206774,0.195292,0.177124,0.152801,0.123371,0.088573,0.050615,0.010267,-0.027431,-0.061386,-0.093212,-0.124048,2
0.202895,0.209181,0.211263,0.206532,0.195496,0.177868,0.153977,0.123798,0.088209,0.049847,0.007953,-0.03019,-0.064272,-0.095994,-0.125581,2
0.219242,0.217725,0.215044,0.208036,0.195249,0.176814,0.152948,0.124188,0.091974,0.055223,0.01689,-0.020456,-0.056641,-0.091092,-0.124118,1
0.22228,0.223703,0.220993,0.21267,0.197888,0.177182,0.149302,0.117378,0.08288,0.045563,0.008714,-0.026784,-0.058503,-0.088994,-0.117246,2
0.212439,0.212341,0.209102,0.200865,0.187434,0.168714,0.144527,0.114804,0.080927,0.044312,0.005527,-0.032059,-0.066887,-0.098992,-0.128938,1
0.21211,0.216406,0.215636,0.209198,0.195827,0.175329,0.149855,0.118488,0.081286,0.041492,0.002978,-0.033691,-0.067352,-0.099455,-0.129269,2
0.210988,0.213444,0.213581,0.209808,0.199687,0.183168,0.159607,0.130055,0.096591,0.059708,0.019741,-0.018512,-0.054041,-0.088035,-0.120659,1
0.199794,0.203904,0.204359,0.199209,0.187071,0.167655,0.143422,0.114954,0.083805,0.050084,0.013877,-0.022797,-0.055512,-0.084292,-0.110248,2
0.228626,0.225065,0.219137,0.207882,0.192052,0.17077,0.143439,0.112099,0.07927,0.04356,0.007751,-0.028189,-0.062698,-0.096367,-0.126446,1
0.224176,0.221282,0.214594,0.20374,0.187398,0.165257,0.137567,0.105907,0.071283,0.035745,0.000942,-0.034402,-0.066547,-0.096848,-0.124526,2
0.217265,0.21754,0.214153,0.206026,0.192334,0.173043,0.147847,0.119109,0.086614,0.052091,0.017557,-0.017179,-0.050672,-0.083026,-0.112271,2
0.222095,0.221797,0.219862,0.21452,0.203084,0.186538,0.164279,0.136441,0.103105,0.064922,0.023243,-0.018683,-0.056932,-0.092802,-0.127643,1
0.20624,0.208971,0.208947,0.203058,0.191489,0.173333,0.149518,0.11931,0.084307,0.046883,0.010528,-0.023247,-0.055057,-0.083278,-0.108942,2
0.227613,0.226669,0.222573,0.213813,0.200104,0.180819,0.156893,0.126494,0.09207,0.053432,0.015346,-0.021113,-0.056234,-0.090876,-0.123413,1
0.219986,0.222445,0.220623,0.213814,0.200799,0.181685,0.157067,0.128134,0.094148,0.05581,0.015141,-0.022956,-0.058925,-0.092834,-0.124979,2
0.202553,0.210078,0.213806,0.211237,0.200157,0.181771,0.156312,0.124925,0.08956,0.05013,0.009774,-0.026392,-0.058847,-0.088073,-0.116379,2
0.228365,0.221952,0.212972,0.200819,0.183604,0.161278,0.134574,0.103374,0.068431,0.033021,-0.002901,-0.037429,-0.070459,-0.101957,-0.132585,1
0.223593,0.2244,0.221975,0.214793,0.201938,0.182271,0.155693,0.123195,0.087045,0.048604,0.009359,-0.027479,-0.062991,-0.095736,-0.128242,1
0.216158,0.217502,0.215433,0.208191,0.194764,0.176446,0.152138,0.122665,0.087636,0.049638,0.010521,-0.026443,-0.060907,-0.092903,-0.123725,2
0.224016,0.220672,0.215602,0.207535,0.194557,0.176609,0.15333,0.125126,0.092128,0.056452,0.017766,-0.021484,-0.058525,-0.094092,-0.129424,1
0.220184,0.21774,0.212723,0.203399,0.188331,0.167117,0.139985,0.108593,0.073273,0.03411,-0.005555,-0.044079,-0.081606,-0.115958,-0.147371,1
0.226804,0.224658,0.219723,0.209764,0.194292,0.173182,0.146977,0.117038,0.084343,0.048765,0.012673,-0.024114,-0.059398,-0.092786,-0.123365,2
0.224204,0.220631,0.213471,0.204252,0.190752,0.172612,0.149375,0.121678,0.090409,0.055402,0.017144,-0.02075,-0.057683,-0.09423,-0.129304,1
0.227474,0.221807,0.213796,0.201636,0.184125,0.162638,0.135705,0.10638,0.073686,0.041105,0.009336,-0.020517,-0.049496,-0.077147,-0.10216,1
0.212386,0.217245,0.217741,0.213996,0.204366,0.187872,0.164439,0.133846,0.098955,0.060567,0.019916,-0.018979,-0.055157,-0.088757,-0.121261,2
0.216229,0.215776,0.214201,0.208151,0.197571,0.180884,0.158027,0.130785,0.0989,0.062285,0.02327,-0.015649,-0.053266,-0.090098,-0.126235,2
0.212967,0.211804,0.208825,0.20215,0.189697,0.171918,0.148521,0.120417,0.089085,0.054341,0.017014,-0.020252,-0.056466,-0.092044,-0.126425,2
0.210683,0.214796,0.216695,0.213137,0.203817,0.187933,0.166236,0.138242,0.104769,0.066456,0.025748,-0.012884,-0.050518,-0.087373,-0.122401,1
0.221929,0.217371,0.212643,0.203376,0.189372,0.170365,0.145338,0.117941,0.086644,0.053819,0.01797,-0.018137,-0.053483,-0.087364,-0.119072,1
0.233982,0.227211,0.220022,0.208503,0.192816,0.172179,0.146439,0.1151,0.081,0.043171,0.006464,-0.031485,-0.066973,-0.100704,-0.131575,2
0.204334,0.207682,0.208678,0.204042,0.193957,0.17838,0.156242,0.127943,0.096305,0.062177,0.026552,-0.009823,-0.04475,-0.07877,-0.110258,2
0.230473,0.226351,0.219648,0.21065,0.195858,0.175836,0.150727,0.121355,0.086172,0.048647,0.0098,-0.027165,-0.063442,-0.097201,-0.130723,1
0.228389,0.224403,0.21885,0.208754,0.192172,0.171101,0.14332,0.113109,0.079389,0.044039,0.008516,-0.027277,-0.061434,-0.093772,-0.123291,2
0.224297,0.220884,0.215084,0.206731,0.1922,0.172119,0.146761,0.118835,0.086928,0.052172,0.016237,-0.018265,-0.05117,-0.083064,-0.112673,2
0.214228,0.213125,0.209116,0.200628,0.186011,0.165421,0.139791,0.10885,0.075135,0.038015,0.000149,-0.036602,-0.070857,-0.103116,-0.133913,2
0.21213,0.214477,0.214458,0.208637,0.196254,0.177637,0.153176,0.125146,0.093833,0.058571,0.020979,-0.015465,-0.049537,-0.079715,-0.107291,2
0.221274,0.217103,0.210686,0.200021,0.184445,0.164304,0.139935,0.112153,0.080212,0.043243,0.005313,-0.030896,-0.066143,-0.10136,-0.135507,1
0.215038,0.21213,0.207116,0.199138,0.185894,0.167281,0.142925,0.113803,0.080113,0.043543,0.004567,-0.031277,-0.065923,-0.099371,-0.132119,1
0.214093,0.212611,0.209073,0.201054,0.187988,0.169504,0.145676,0.116656,0.083209,0.046783,0.008795,-0.026769,-0.060587,-0.093869,-0.127559,1
0.207728,0.21001,0.209099,0.20308,0.190766,0.172389,0.147878,0.119578,0.085695,0.048891,0.011064,-0.026034,-0.060564,-0.093451,-0.123891,2
0.221782,0.219229,0.215489,0.208906,0.197402,0.181695,0.159107,0.130998,0.098278,0.061347,0.024161,-0.012881,-0.04777,-0.081561,-0.114304,2
0.229895,0.22169,0.213593,0.20213,0.18654,0.164397,0.136577,0.105507,0.072818,0.03866,0.003606,-0.031074,-0.06401,-0.095811,-0.125655,2
0.231074,0.227613,0.222074,0.212927,0.199732,0.18066,0.156491,0.128473,0.096255,0.061169,0.025143,-0.011251,-0.046387,-0.080716,-0.111586,2
0.229562,0.223414,0.215923,0.204551,0.188919,0.168643,0.143681,0.115842,0.082839,0.046008,0.008664,-0.028486,-0.06573,-0.10246,-0.138314,1
0.216985,0.217625,0.215661,0.208534,0.195348,0.176446,0.151107,0.122193,0.088451,0.052345,0.014216,-0.021976,-0.057774,-0.091457,-0.122933,2
0.210904,0.211885,0.210411,0.204176,0.191938,0.172934,0.147455,0.117743,0.084229,0.047873,0.01072,-0.025189,-0.060168,-0.093076,-0.125013,2
0.221089,0.222662,0.220932,0.213735,0.20026,0.178848,0.15296,0.122166,0.085943,0.045992,0.006947,-0.029963,-0.066314,-0.100368,-0.131426,2
0.23419,0.226689,0.217755,0.205984,0.190503,0.170058,0.144327,0.115085,0.082806,0.047597,0.011086,-0.024937,-0.060847,-0.097114,-0.131721,1
0.210355,0.205934,0.200179,0.191127,0.176786,0.157562,0.134568,0.10775,0.078413,0.046199,0.011931,-0.023411,-0.057051,-0.089966,-0.123867,1
0.218273,0.216497,0.213146,0.203829,0.18962,0.170213,0.14646,0.118371,0.086153,0.051698,0.014578,-0.021472,-0.056332,-0.090015,-0.121392,2
0.226937,0.223144,0.21733,0.207665,0.192806,0.172415,0.146974,0.117957,0.085378,0.049908,0.012051,-0.024917,-0.061805,-0.096766,-0.131294,2
0.214413,0.213809,0.211662,0.20466,0.192084,0.174977,0.15289,0.125529,0.094442,0.062019,0.02662,-0.01056,-0.04519,-0.078291,-0.110333,2
0.226953,0.2244,0.219782,0.212351,0.199038,0.180381,0.155937,0.126384,0.093016,0.056647,0.019519,-0.016343,-0.051822,-0.086029,-0.120439,1
0.21438,0.215467,0.214215,0.207884,0.195714,0.177584,0.153464,0.124476,0.091572,0.055924,0.018697,-0.017356,-0.052012,-0.084619,-0.115149,2
0.232947,0.230247,0.223737,0.212998,0.196415,0.174404,0.148259,0.117712,0.081831,0.044182,0.005524,-0.031164,-0.066259,-0.099067,-0.13028,2
0.227004,0.224438,0.218383,0.207754,0.191343,0.169431,0.142302,0.110285,0.075123,0.039078,0.002687,-0.032278,-0.065545,-0.096858,-0.126771,2
0.229828,0.224459,0.21707,0.206036,0.189935,0.168847,0.143936,0.113503,0.079486,0.042925,0.006493,-0.029277,-0.064562,-0.099897,-0.13337,1
0.224619,0.220335,0.214202,0.205164,0.19068,0.171422,0.147656,0.119533,0.08609,0.048408,0.009726,-0.027748,-0.064572,-0.098887,-0.132453,1
0.214632,0.216825,0.218105,0.213672,0.203129,0.185952,0.163183,0.132984,0.098644,0.059245,0.018737,-0.019676,-0.055735,-0.090328,-0.124163,1
0.22131,0.222015,0.220002,0.214266,0.203024,0.185132,0.160703,0.13164,0.096713,0.058598,0.019396,-0.018967,-0.055521,-0.090665,-0.123935,2
0.220278,0.220833,0.218196,0.210394,0.195759,0.175003,0.147371,0.115811,0.078823,0.039438,0.002987,-0.031386,-0.064132,-0.095737,-0.127331,2
0.238424,0.230848,0.221285,0.210045,0.194111,0.172191,0.145686,0.11607,0.08438,0.049923,0.014029,-0.021647,-0.056421,-0.089602,-0.121169,1
0.207923,0.212041,0.213582,0.209184,0.198195,0.180617,0.15581,0.124074,0.087037,0.048164,0.010542,-0.024688,-0.058116,-0.089501,-0.118214,2
0.216789,0.218976,0.219855,0.215448,0.206021,0.189549,0.167525,0.138897,0.105434,0.067533,0.027358,-0.012605,-0.052326,-0.090627,-0.125353,1
0.234473,0.229716,0.222108,0.210717,0.193846,0.172492,0.146422,0.116124,0.082087,0.047127,0.012771,-0.018648,-0.048309,-0.076119,-0.100991,1
0.213908,0.214465,0.212238,0.206792,0.195519,0.177779,0.153237,0.124324,0.091036,0.05316,0.014267,-0.023651,-0.059233,-0.093045,-0.124926,2
0.221624,0.218228,0.213375,0.206485,0.195306,0.178779,0.15732,0.130237,0.099111,0.064631,0.027612,-0.010866,-0.047625,-0.083286,-0.117507,1
0.203431,0.21022,0.213848,0.211873,0.201953,0.184701,0.161137,0.131473,0.095676,0.055733,0.01649,-0.021073,-0.057005,-0.091309,-0.123299,2
0.219292,0.218366,0.214538,0.206704,0.192656,0.172685,0.14683,0.116093,0.082231,0.0443,0.006881,-0.031435,-0.06724,-0.101063,-0.132139,2
0.21897,0.214798,0.20853,0.198221,0.183386,0.16261,0.136709,0.10618,0.072884,0.037729,0.002414,-0.032134,-0.066102,-0.09775,-0.128518,2
0.214928,0.212453,0.207951,0.199726,0.186835,0.168227,0.144766,0.117152,0.085777,0.051515,0.015108,-0.021122,-0.056001,-0.089376,-0.11964,2
0.219387,0.220924,0.220021,0.214692,0.203869,0.187046,0.164846,0.138214,0.104929,0.067547,0.027633,-0.011361,-0.04806,-0.082919,-0.115514,2
0.220565,0.222105,0.219783,0.212453,0.199031,0.179171,0.153464,0.12171,0.085867,0.046564,0.006163,-0.032096,-0.06798,-0.101324,-0.133653,2
0.202949,0.207026,0.208161,0.203332,0.191675,0.173485,0.14875,0.11985,0.084968,0.049544,0.011151,-0.02596,-0.058881,-0.089047,-0.119127,2
0.231574,0.224416,0.216285,0.204701,0.188315,0.168018,0.143428,0.115471,0.083149,0.049017,0.013472,-0.022484,-0.057956,-0.092788,-0.125971,2
0.208036,0.210963,0.211564,0.205439,0.193057,0.174109,0.148026,0.117339,0.082595,0.045078,0.005995,-0.031751,-0.065337,-0.095886,-0.124574,2
0.216988,0.218254,0.217464,0.212436,0.202088,0.185387,0.161256,0.132081,0.098722,0.061284,0.021705,-0.017079,-0.054157,-0.088791,-0.120998,2
0.22874,0.226313,0.220895,0.210549,0.194752,0.17419,0.147878,0.118186,0.085292,0.049872,0.013223,-0.023215,-0.057889,-0.089996,-0.118402,2
0.226465,0.223772,0.217955,0.207304,0.191892,0.170966,0.145241,0.116308,0.082779,0.044598,0.005264,-0.032592,-0.069955,-0.104161,-0.136035,1
0.219783,0.222006,0.221006,0.215093,0.203224,0.184621,0.16162,0.131081,0.09511,0.056899,0.016949,-0.020916,-0.056663,-0.090695,-0.122901,2
0.216735,0.214638,0.213331,0.211131,0.204451,0.19138,0.171648,0.145333,0.112499,0.075907,0.034538,-0.007588,-0.048016,-0.088218,-0.128372,1
0.215987,0.2177,0.216517,0.211112,0.199357,0.180948,0.156317,0.125214,0.091047,0.054457,0.01729,-0.018133,-0.052026,-0.084692,-0.114561,2
0.216883,0.21998,0.220488,0.215837,0.205338,0.188944,0.166178,0.13605,0.101169,0.061688,0.01875,-0.022079,-0.060891,-0.097576,-0.132622,1
0.221965,0.22151,0.218864,0.210381,0.196173,0.177121,0.153269,0.124611,0.091755,0.05509,0.017847,-0.017283,-0.05148,-0.084613,-0.11638,2
0.215366,0.213451,0.209696,0.202359,0.191407,0.175169,0.152962,0.125721,0.094344,0.060275,0.02298,-0.0148,-0.05101,-0.08552,-0.117263,2
0.225785,0.222015,0.215232,0.20394,0.187569,0.165565,0.13995,0.109845,0.076456,0.042104,0.005447,-0.030969,-0.066187,-0.099476,-0.130232,2
0.230384,0.227793,0.223137,0.215439,0.201961,0.18375,0.1605,0.130743,0.097059,0.060868,0.023288,-0.014113,-0.050236,-0.085536,-0.117753,2
0.201976,0.207027,0.209954,0.206744,0.197094,0.181431,0.159241,0.13015,0.096927,0.059381,0.021568,-0.014248,-0.04726,-0.078661,-0.106757,2
0.218868,0.219805,0.217889,0.211743,0.199611,0.182039,0.15805,0.129097,0.095373,0.056788,0.016242,-0.021991,-0.058837,-0.095173,-0.13068,2
0.222616,0.22529,0.224121,0.217494,0.204798,0.187231,0.16264,0.132833,0.096861,0.056964,0.016686,-0.023968,-0.062487,-0.100008,-0.134239,1
0.219969,0.217658,0.214583,0.206659,0.194085,0.175256,0.150002,0.121016,0.088444,0.053194,0.017113,-0.018897,-0.054383,-0.087181,-0.117964,2
0.219635,0.21807,0.213326,0.206396,0.193823,0.175222,0.152531,0.124865,0.092852,0.056521,0.018015,-0.019419,-0.054742,-0.088901,-0.12069,2
0.217315,0.21766,0.215212,0.210384,0.199913,0.184371,0.163016,0.135731,0.103912,0.067245,0.028547,-0.0108,-0.047245,-0.08234,-0.115353,2
0.23425,0.2281,0.221013,0.209391,0.19193,0.168923,0.140593,0.108985,0.07454,0.038924,0.00295,-0.032531,-0.066014,-0.097416,-0.125374,2
0.219278,0.220122,0.217953,0.209605,0.194969,0.173962,0.147763,0.116658,0.081018,0.043413,0.005016,-0.031449,-0.064981,-0.09678,-0.127268,2
0.194771,0.204522,0.210859,0.210728,0.203241,0.187503,0.164604,0.135141,0.099593,0.062264,0.022896,-0.016037,-0.050322,-0.08131,-0.11007,2
0.214119,0.215141,0.213137,0.206287,0.193099,0.174322,0.150148,0.12079,0.088699,0.053803,0.01662,-0.020501,-0.05637,-0.090895,-0.124059,2
0.207347,0.210791,0.209572,0.201741,0.186952,0.166432,0.140905,0.112288,0.080311,0.044857,0.006275,-0.030848,-0.063259,-0.093591,-0.121097,2
0.208272,0.208956,0.211381,0.211861,0.206264,0.194583,0.17677,0.154055,0.126703,0.092187,0.05046,0.005948,-0.035453,-0.075104,-0.113274,1
0.224989,0.224507,0.221467,0.213502,0.200434,0.180172,0.154693,0.123139,0.086857,0.047324,0.007935,-0.03016,-0.066703,-0.101026,-0.132386,2
0.214572,0.217151,0.216452,0.210998,0.200454,0.183965,0.161444,0.134304,0.100988,0.062773,0.02249,-0.015982,-0.053357,-0.089517,-0.123845,2
0.202815,0.208048,0.209558,0.20521,0.193156,0.174317,0.148939,0.117753,0.082806,0.04569,0.006686,-0.030239,-0.063369,-0.093231,-0.121564,2
0.22084,0.221327,0.217996,0.208398,0.193667,0.172506,0.144849,0.114122,0.079299,0.041831,0.003987,-0.032362,-0.06613,-0.096714,-0.12543,2
0.221471,0.219591,0.215804,0.207268,0.19276,0.172006,0.146688,0.117064,0.081553,0.044644,0.008611,-0.02804,-0.06207,-0.094214,-0.123529,2
0.21838,0.216661,0.213454,0.205895,0.192417,0.173707,0.149965,0.121418,0.088639,0.05146,0.012371,-0.025309,-0.060902,-0.095682,-0.129955,1
0.222305,0.2183,0.21239,0.202557,0.187517,0.16708,0.142143,0.113346,0.08185,0.046958,0.011383,-0.024931,-0.059882,-0.093539,-0.125405,2
0.213319,0.212841,0.210387,0.205296,0.194134,0.177389,0.153699,0.125598,0.093829,0.058432,0.021463,-0.014402,-0.049021,-0.080913,-0.110186,2
0.203124,0.21057,0.214231,0.210909,0.198725,0.179194,0.152526,0.120629,0.086628,0.04967,0.011167,-0.025376,-0.058102,-0.089208,-0.118726,2
0.229492,0.226232,0.221538,0.212064,0.198026,0.178067,0.151131,0.119172,0.084877,0.047694,0.010411,-0.025849,-0.060873,-0.094417,-0.125586,2
0.229388,0.224168,0.2169,0.206006,0.190465,0.170837,0.147077,0.119022,0.08486,0.047732,0.010254,-0.026824,-0.06198,-0.096307,-0.128585,1
0.237006,0.232305,0.224369,0.211958,0.196123,0.174436,0.148103,0.118668,0.086185,0.0519,0.017796,-0.014753,-0.045575,-0.074622,-0.099198,2
0.209913,0.21385,0.21467,0.210887,0.199226,0.18151,0.160227,0.13395,0.101668,0.064175,0.026866,-0.009752,-0.044428,-0.076588,-0.108449,2
0.194823,0.201863,0.205393,0.202596,0.191324,0.172423,0.147831,0.11904,0.085535,0.047531,0.008542,-0.026328,-0.057756,-0.087357,-0.117252,2
0.213071,0.209474,0.203983,0.194187,0.178977,0.159119,0.134194,0.104492,0.070818,0.034483,-0.002501,-0.037243,-0.070372,-0.10324,-0.137181,1
0.229369,0.22284,0.214695,0.20257,0.185936,0.165203,0.140455,0.112282,0.079332,0.045729,0.011381,-0.023804,-0.059549,-0.093698,-0.125822,1
0.225685,0.220966,0.216687,0.210831,0.200875,0.185246,0.163254,0.136772,0.103208,0.064581,0.025041,-0.013822,-0.051757,-0.088822,-0.125554,1
0.207697,0.212408,0.215089,0.210885,0.198881,0.179065,0.153629,0.122741,0.088538,0.051472,0.012669,-0.023367,-0.056618,-0.088344,-0.117822,2
0.223761,0.221208,0.218445,0.210674,0.19708,0.177613,0.152207,0.12162,0.086816,0.048982,0.010882,-0.02611,-0.061277,-0.094237,-0.125109,2
0.211658,0.21193,0.213276,0.212636,0.206214,0.193491,0.172843,0.144671,0.108833,0.068263,0.024022,-0.016973,-0.054511,-0.090878,-0.127419,2
0.210755,0.215695,0.217638,0.213288,0.202712,0.184923,0.161087,0.132196,0.098007,0.060826,0.02157,-0.015786,-0.050877,-0.082645,-0.112765,2
0.221187,0.221253,0.217265,0.209384,0.195983,0.177204,0.153282,0.124281,0.090339,0.053383,0.014666,-0.022416,-0.057791,-0.092004,-0.125291,1
0.221948,0.21957,0.218043,0.213592,0.202934,0.186411,0.16368,0.135807,0.102897,0.06525,0.023169,-0.018706,-0.058225,-0.096571,-0.134744,1
0.213204,0.214043,0.211581,0.203758,0.190621,0.171835,0.147132,0.11715,0.083141,0.045906,0.008414,-0.027366,-0.062214,-0.095345,-0.127681,2
0.229046,0.224363,0.217618,0.207037,0.19203,0.171817,0.146759,0.116447,0.082777,0.045835,0.006419,-0.030821,-0.067423,-0.103019,-0.136693,1
0.213752,0.215158,0.214846,0.209723,0.198977,0.180625,0.155803,0.124378,0.087207,0.047232,0.008156,-0.028842,-0.06383,-0.095892,-0.126879,2
0.216486,0.216505,0.213757,0.205655,0.192122,0.17278,0.147405,0.115667,0.078431,0.038474,-0.000437,-0.036533,-0.070341,-0.102961,-0.134319,2
0.22073,0.220751,0.217682,0.209825,0.194868,0.174002,0.147861,0.118594,0.085814,0.050575,0.014142,-0.020625,-0.05213,-0.082491,-0.111349,2
0.216701,0.215397,0.211557,0.204117,0.190329,0.172668,0.149469,0.12175,0.09122,0.056286,0.019164,-0.018155,-0.054002,-0.088364,-0.121661,1
0.212337,0.213299,0.2111,0.204128,0.191819,0.173151,0.148616,0.118822,0.085817,0.04938,0.010242,-0.027248,-0.063506,-0.099316,-0.133933,1
0.20045,0.200509,0.196024,0.187239,0.172003,0.150749,0.123796,0.094265,0.061215,0.026129,-0.009044,-0.04187,-0.073341,-0.10263,-0.132164,1
0.232784,0.221991,0.209614,0.196601,0.180703,0.161634,0.13879,0.112742,0.082458,0.048854,0.012679,-0.024366,-0.061781,-0.099074,-0.136775,1
0.240809,0.228928,0.216236,0.20124,0.18246,0.160111,0.134187,0.103992,0.070833,0.036316,0.000918,-0.034955,-0.071457,-0.109292,-0.146351,1
0.233303,0.222649,0.21078,0.196968,0.180022,0.159505,0.135901,0.10831,0.076872,0.042654,0.006466,-0.030281,-0.067625,-0.105163,-0.143408,1
0.231449,0.221417,0.210702,0.197369,0.18091,0.160969,0.137204,0.109718,0.07869,0.044955,0.008314,-0.028622,-0.065774,-0.102961,-0.14094,1
0.229375,0.220354,0.21108,0.198973,0.183326,0.163977,0.140985,0.114052,0.08289,0.048986,0.011313,-0.026611,-0.064104,-0.10199,-0.141265,1
0.228909,0.218666,0.2081,0.195725,0.179857,0.160013,0.135948,0.108658,0.077036,0.042466,0.004046,-0.034453,-0.072492,-0.110637,-0.149558,2
0.225594,0.217356,0.208679,0.197533,0.182377,0.163547,0.14049,0.113127,0.082268,0.048398,0.010758,-0.027435,-0.066135,-0.105695,-0.145256,1
0.230893,0.220738,0.2096,0.197161,0.182292,0.163132,0.140223,0.112972,0.082636,0.04962,0.012769,-0.024976,-0.063035,-0.101525,-0.14146,1
0.228726,0.21964,0.209382,0.196849,0.180821,0.160905,0.137284,0.110004,0.078873,0.045677,0.009257,-0.027863,-0.064799,-0.102545,-0.140669,1
0.231719,0.220953,0.210425,0.19797,0.182947,0.164019,0.14099,0.114167,0.084202,0.05123,0.0151,-0.022645,-0.060426,-0.098471,-0.137245,1
0.225072,0.216372,0.206492,0.194315,0.179031,0.159863,0.136972,0.110372,0.080045,0.04676,0.010682,-0.02631,-0.063717,-0.102827,-0.141983,1
0.231442,0.22144,0.210683,0.197511,0.180977,0.160681,0.136548,0.108631,0.076914,0.042481,0.005207,-0.031909,-0.069309,-0.107126,-0.145771,2
0.233246,0.222761,0.211687,0.198683,0.182277,0.16208,0.138096,0.110132,0.078939,0.044955,0.0081,-0.029108,-0.067047,-0.104713,-0.143479,1
0.229337,0.220199,0.209909,0.197534,0.181673,0.162179,0.139318,0.112619,0.081691,0.047694,0.010249,-0.028177,-0.066049,-0.104528,-0.144026,2
0.223419,0.215702,0.206588,0.195494,0.180693,0.162127,0.13938,0.112511,0.082247,0.048236,0.011545,-0.025306,-0.062827,-0.101955,-0.141419,1
0.232026,0.221711,0.210869,0.197869,0.181132,0.16059,0.136108,0.108153,0.076953,0.042089,0.004558,-0.032049,-0.069103,-0.106154,-0.144034,2
0.226551,0.217752,0.208325,0.196283,0.181592,0.163286,0.141072,0.115161,0.084852,0.051278,0.014635,-0.024463,-0.062726,-0.101728,-0.142184,2
0.229937,0.22097,0.211038,0.198239,0.18195,0.161487,0.137044,0.109277,0.078841,0.04482,0.008122,-0.028385,-0.065514,-0.104437,-0.144587,2
0.231843,0.221856,0.211448,0.198953,0.182909,0.162975,0.139245,0.112564,0.082466,0.049455,0.012966,-0.024532,-0.062431,-0.099527,-0.137617,2
0.23583,0.225215,0.21363,0.199709,0.182343,0.161033,0.135512,0.106783,0.073571,0.037384,-0.000117,-0.03754,-0.075681,-0.114617,-0.153361,1
0.234918,0.223691,0.211782,0.19769,0.180475,0.159931,0.135697,0.107792,0.075835,0.040415,0.001979,-0.035132,-0.071671,-0.108443,-0.14623,1
0.231547,0.221038,0.210178,0.197549,0.181802,0.162312,0.139221,0.112226,0.081102,0.046485,0.008624,-0.029194,-0.06581,-0.102793,-0.140605,1
0.23257,0.222324,0.212061,0.199271,0.183146,0.162885,0.139236,0.111855,0.081122,0.047882,0.011024,-0.02573,-0.062633,-0.10078,-0.140661,2
0.237718,0.2259,0.213232,0.199146,0.182155,0.161546,0.137037,0.108438,0.07676,0.042529,0.005632,-0.03118,-0.067804,-0.105998,-0.145861,2
0.226855,0.218821,0.210008,0.198335,0.183202,0.164451,0.142019,0.115932,0.08587,0.052808,0.016299,-0.022779,-0.06131,-0.098537,-0.135183,2
0.230906,0.220957,0.210258,0.196916,0.180226,0.16005,0.135909,0.107877,0.07605,0.040301,0.00186,-0.035763,-0.072902,-0.110658,-0.149651,2
0.230415,0.220884,0.211157,0.198654,0.182714,0.162763,0.138716,0.11113,0.07932,0.044299,0.006599,-0.031247,-0.069092,-0.107741,-0.147325,2
0.234463,0.222873,0.211684,0.198325,0.18218,0.162243,0.138492,0.11175,0.081029,0.046687,0.010059,-0.026463,-0.063023,-0.100131,-0.138515,1
0.233919,0.223226,0.21219,0.198749,0.181876,0.161301,0.136803,0.108399,0.077039,0.04303,0.005242,-0.032728,-0.070135,-0.107912,-0.146473,2
0.231486,0.221068,0.210327,0.19757,0.182104,0.162626,0.138784,0.111283,0.079592,0.044872,0.006642,-0.031268,-0.069388,-0.108715,-0.148899,1
0.239424,0.226168,0.213004,0.198112,0.180867,0.160491,0.137197,0.110714,0.080982,0.047154,0.010822,-0.026135,-0.064571,-0.103096,-0.140977,1
0.235118,0.223707,0.212383,0.199482,0.18342,0.163701,0.140057,0.112078,0.080971,0.046266,0.008405,-0.028986,-0.066156,-0.103925,-0.142741,1
0.228805,0.219863,0.210115,0.198015,0.18271,0.163392,0.139872,0.112121,0.081111,0.046724,0.010495,-0.026072,-0.063175,-0.10206,-0.140186,2
0.234096,0.222532,0.211235,0.197631,0.181715,0.162025,0.138452,0.111148,0.080839,0.047538,0.011326,-0.02605,-0.063087,-0.100317,-0.138531,2
0.231568,0.221425,0.210458,0.198139,0.182091,0.162505,0.138846,0.111651,0.080742,0.046364,0.009422,-0.027844,-0.064816,-0.102282,-0.14029,2
0.229512,0.220261,0.210715,0.198273,0.183143,0.164161,0.140786,0.113597,0.082935,0.049696,0.0134,-0.024892,-0.062977,-0.101016,-0.139923,2
0.230216,0.221007,0.210548,0.197218,0.180594,0.159871,0.135769,0.107705,0.076352,0.042253,0.005574,-0.031446,-0.069,-0.107166,-0.146673,2
