@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute target {1,2}

@data
1.110583,1.125141,1.145209,1.17456,1.221671,1.310193,1.539999,3.713805,-1.75334,-1.334636,-1.260382,-1.188636,-1.230632,1.134708,1.051679,0.978614,1.051325,1.09585,1.163184,1.279883,6.34861,-1.301076,-1.246926,-1.115449,-1.117453,-1.001401,-1.111226,-1.010163,-0.962205,-1.042129,-0.952345,-0.948277,-1.031311,-0.972553,-0.97503,-0.99184,-0.990996,-0.972723,-1.008387,-0.948048,-0.90742,-0.92146,-0.97062,-1.000661,-0.995495,-0.939108,-0.990751,-1.008066,-0.983989,-1.026645,-1.170771,1.160305,1.107823,1.084082,1.077087,1.075538,1.076789,1.079949,1.084739,1.0912,1.099619,2
-1.608783,-1.605654,-1.607473,-1.606159,-1.609898,-1.603809,-1.591079,-1.553645,0.741494,1.032361,1.057235,1.041928,0.964311,0.016045,-1.453759,-1.541271,-1.568046,-1.583309,-1.593747,-1.607434,-1.603654,0.993815,0.947405,0.941212,0.939153,0.937238,0.926097,0.929727,0.924986,0.9274,0.925833,0.92319,0.921747,0.924176,0.923046,0.921907,0.921107,0.920291,0.919487,0.918699,0.917977,0.918162,0.914921,0.914274,0.913147,0.91176,0.910062,0.907915,0.905059,0.900975,0.894475,0.882149,0.848955,0.55739,-1.53662,-1.574886,-1.588166,-1.594949,-1.599088,-1.601868,-1.603813,2
-1.440387,-1.437991,-1.435409,-1.432459,-1.42884,-1.423945,-1.416149,-1.398483,-1.26255,1.262383,1.285763,1.308229,1.358132,1.563665,-1.742781,-1.570572,-1.531055,-1.516879,-1.514971,-1.529482,-1.600002,1.180156,1.061508,1.047639,1.037075,1.033935,1.032281,1.031557,1.034238,1.035189,1.035471,1.035853,1.036393,1.037137,1.032205,1.033409,1.034124,1.035384,1.038895,1.041076,1.039793,1.039949,1.041513,1.043322,1.05166,1.050283,1.056083,1.067565,1.07508,1.10569,1.248372,-1.610511,-1.508915,-1.48227,-1.466768,-1.459514,-1.454563,-1.45083,-1.447792,-1.445156,-1.442734,2
1.075866,1.195134,1.16905,1.183809,1.21387,1.371762,-0.382519,0.293483,0.421258,0.438877,1.185237,1.141572,1.155131,1.135331,1.165457,-0.67708,-1.238739,-1.282127,-1.317364,-1.370845,-1.3889,-1.38741,-1.386271,-1.385633,-1.383902,-1.420985,-1.419255,-1.421851,-1.440361,-1.468294,-1.469981,-1.470302,-1.47061,-1.4706,-1.479901,-1.49371,-1.462216,-1.461114,-1.466027,-1.471623,-1.443903,0.764021,1.095236,1.110434,1.123628,1.129944,1.133055,1.135597,1.138086,1.139909,1.140974,1.142062,1.143626,1.144965,1.145707,1.146625,1.148168,1.149902,1.151049,1.151918,1.150782,1
-1.363373,-1.369899,-1.378538,-1.39054,-1.408543,-1.439264,-1.506615,-1.801578,2.931538,2.683959,2.532275,2.24377,1.987456,0.730404,-1.078935,-1.193826,-1.240572,-1.273631,-1.314195,-1.447206,0.844198,0.817877,0.803787,0.799466,0.803872,0.806035,0.810422,0.818714,0.821317,0.828689,0.835594,0.846143,0.851192,0.859916,0.863314,0.868992,0.86536,0.865096,0.868131,0.86357,0.823857,0.634326,0.578785,0.575705,0.575212,0.577389,0.588031,0.610912,0.710658,-1.445703,-1.372699,-1.355553,-1.348971,-1.346226,-1.345374,-1.345671,-1.346794,-1.348608,-1.351084,-1.354271,-1.358292,2
-1.92114,-2.045662,-2.062098,-2.071397,-1.204849,1.098321,2.150333,2.369545,2.302263,2.300981,2.321995,2.344193,2.480146,-1.796472,-2.038263,-2.018522,-0.686696,0.241531,0.374905,0.394443,0.389741,0.400304,0.410003,0.411588,0.419986,0.415099,0.423169,0.419163,0.423261,0.422415,0.426412,0.421798,0.425615,0.425001,0.421622,0.423062,0.426963,0.422547,0.426328,0.426187,0.422822,0.427232,0.430469,0.429546,0.428016,0.42529,0.425251,0.411034,0.386045,0.17157,-1.310883,-1.339227,-1.34742,-1.351572,-1.354143,-1.355989,-1.357523,-1.359037,-1.360877,-1.363779,-1.370647,2
-1.410808,-1.414041,-1.418389,-1.424638,-1.434479,-1.452212,-1.500385,-1.694901,1.589163,1.430924,1.403167,1.413961,1.508524,-1.60135,-1.469122,-1.448616,-1.44862,-1.459417,-1.485395,-1.64061,1.277028,1.142862,1.114292,1.111822,1.101227,1.096573,1.0898,1.089643,1.087167,1.085126,1.086518,1.086584,1.082588,1.0847,1.074821,1.077904,1.073879,1.073349,1.075138,1.073204,1.075548,1.072602,1.071587,1.073494,1.071452,1.074473,1.073464,1.072596,1.075974,-1.297541,-1.383724,-1.392107,-1.395296,-1.397246,-1.398771,-1.400144,-1.401496,-1.402908,-1.404453,-1.406208,-1.408276,2
0.98805,1.046125,1.0633,1.048221,1.051818,1.041953,1.007273,0.26189,0.448616,0.546674,0.600463,0.92048,1.065841,1.059227,1.091367,1.056849,0.935595,-1.485346,-1.521616,-1.56961,-1.598215,-1.613358,-1.641424,-1.640302,-1.664656,-1.66378,-1.662513,-1.660887,-1.69095,-1.689284,-1.688517,-1.688847,-1.678683,-1.489753,-1.336638,-1.267824,-1.257493,-1.253742,-1.246777,-1.226935,-1.018336,1.04612,1.040327,1.046808,1.049871,1.050657,1.051512,1.052195,1.053143,1.053663,1.053585,1.053569,1.053984,1.05415,1.05369,1.053271,1.05325,1.05316,1.052188,1.050459,1.04614,1
-1.492461,-1.492658,-1.491874,-1.49006,-1.486938,-1.481772,-1.472389,-1.451145,-1.270637,2.158397,2.180156,2.210059,2.27207,2.545428,-1.897611,-1.672108,-1.616292,-1.591274,-1.577188,-1.568464,-1.571417,-0.219056,0.666758,0.689002,0.708219,0.728289,0.742522,0.753422,0.764711,0.782776,0.792495,0.801574,0.807826,0.815455,0.811432,0.821913,0.827787,0.832308,0.835707,0.837998,0.838006,0.839414,0.840583,0.832791,0.773609,0.667614,0.575962,0.522447,0.517518,0.512363,0.504071,0.493601,0.476928,0.416536,-0.570645,-1.394202,-1.453336,-1.473557,-1.483172,-1.488342,-1.49115,2
-1.288429,-1.280748,-1.280465,-1.280659,-1.284219,-1.280311,-1.278574,-1.270471,-1.16493,1.387693,1.36147,1.351616,1.339099,1.29144,-0.788222,-1.173717,-1.21163,-1.220284,-1.216679,-1.202705,-1.14002,-0.44069,0.997282,1.074866,1.097189,1.11264,1.121003,1.128252,1.121908,1.127039,1.130603,1.136173,1.12822,1.128637,1.134034,1.127437,1.129344,1.128222,1.129618,1.128596,1.123762,1.120118,1.116174,1.112645,1.105474,1.093325,1.068986,0.997746,-0.226767,-1.155597,-1.221134,-1.240795,-1.26361,-1.281685,-1.297377,-1.311698,-1.32515,-1.338,-1.350382,-1.362301,-1.373362,2
-1.423196,-1.419733,-1.419373,-1.418349,-1.416531,-1.415424,-1.409388,-1.394076,-1.367609,-0.135,0.641205,0.105703,-0.1409,-0.275768,-0.383713,-1.449318,-1.441041,-1.434157,-1.425766,-1.414142,-1.371434,-0.932919,0.860226,1.114456,1.194774,1.210407,1.19046,1.173754,1.158585,1.154388,1.150765,1.145262,1.139418,1.132607,1.12642,1.117287,1.118767,1.119408,1.119861,1.123942,1.124061,1.132998,1.134268,1.168063,1.196633,1.186699,1.166361,1.145931,1.122078,1.101652,1.056179,0.973124,-0.323071,-1.282963,-1.361363,-1.389365,-1.408914,-1.422937,-1.434109,-1.443541,-1.451641,2
1.381947,1.351887,1.374532,1.356379,1.348421,1.368263,1.353165,1.353853,1.277838,0.475811,0.805616,0.862468,0.894738,0.879989,1.402831,1.373542,1.345191,1.36046,1.339229,1.327033,1.295344,0.877278,-1.066039,-1.120046,-1.170273,-1.201602,-1.233807,-1.239918,-1.255989,-1.283346,-1.284241,-1.285325,-1.286485,-1.288059,-1.30425,-1.311279,-1.312702,-1.313733,-1.314633,-1.315375,-1.315255,-1.342706,-1.329224,-1.317893,-1.200191,-1.060943,-1.034554,-1.040094,-1.045465,-1.053184,-1.066598,-1.097291,-1.241577,1.526267,1.439004,1.41222,1.39998,1.3929,1.388246,1.384966,1.382677,2
-1.249055,-1.24079,-1.230094,-1.215191,-1.19207,-1.149163,-1.0335,0.390694,2.181796,2.30842,2.366615,2.425025,2.566942,-1.614663,-1.407701,-1.35631,-1.326602,-1.297966,-1.245156,-0.72552,0.623237,0.666898,0.701705,0.732491,0.754379,0.776406,0.791662,0.807301,0.821856,0.833954,0.844572,0.858007,0.872878,0.884543,0.883541,0.886779,0.888915,0.892695,0.893624,0.886453,0.734816,0.673558,0.676415,0.679391,0.687755,0.698725,0.725087,0.85073,-1.505079,-1.357903,-1.32404,-1.308297,-1.298598,-1.291566,-1.28587,-1.280864,-1.276173,-1.271539,-1.26675,-1.261592,-1.25581,2
0.439909,0.420696,0.394585,0.359888,0.311296,0.23786,0.128716,-0.139061,-1.049474,8.721814,0.386899,-0.090885,-0.298434,-0.375123,-0.398531,0.823182,0.791753,0.767162,0.745887,0.745937,0.723303,0.824465,2.455202,-0.850712,-0.733495,-0.686908,-0.665234,-0.659702,-0.634965,-0.64371,-0.633613,-0.659951,-0.637144,-0.661647,-0.689145,-0.669095,-0.672209,-0.675241,-0.678365,-0.681604,-0.684957,-0.688234,-0.681075,-0.70832,-0.700193,-0.704121,-0.726319,-0.718844,-0.691831,-0.71248,-0.755705,-0.754887,-0.8096,0.584181,0.524503,0.504175,0.490555,0.478624,0.466714,0.453927,0.439581,2
-1.485832,-1.48484,-1.486666,-1.48925,-1.492754,-1.500453,-1.509048,-1.530799,-1.61898,1.186936,0.559293,0.103304,-0.138479,-0.287778,-1.236422,-1.419016,-1.43742,-1.443442,-1.44466,-1.443547,-1.425409,-1.166956,0.893306,1.10183,1.170784,1.192184,1.188557,1.161798,1.144352,1.132388,1.127756,1.131286,1.113041,1.109054,1.102423,1.099011,1.095716,1.098654,1.106893,1.107785,1.112545,1.117996,1.118597,1.123006,1.182649,1.18788,1.183153,1.163143,1.14657,1.137166,1.128245,1.117253,1.11609,-1.329018,-1.453571,-1.46705,-1.476385,-1.48576,-1.494315,-1.502477,-1.510317,2
-1.642644,-1.639417,-1.634535,-1.629734,-1.624394,-1.617794,-1.608201,-1.588376,-1.446596,1.164575,1.190852,1.217209,1.267983,1.485533,-1.919798,-1.740903,-1.691442,-1.662787,-1.634118,-1.575917,0.0993,0.789245,0.841544,0.865904,0.870313,0.878071,0.885914,0.890064,0.893511,0.89156,0.894197,0.896536,0.898739,0.901704,0.90666,0.908522,0.910148,0.915721,0.914166,0.915754,0.917358,0.922923,0.918888,0.918836,0.917679,0.920318,0.92353,0.927467,0.932459,0.943121,0.94963,0.972364,1.010225,1.162796,-1.913562,-1.7304,-1.692205,-1.673421,-1.662257,-1.654466,-1.648346,2
-1.151875,-1.260046,-1.271294,-1.27882,-1.293088,-1.353014,1.557679,1.543003,1.545453,1.590378,-1.217878,-1.273894,-1.269699,-1.266125,-1.257472,-1.153568,1.273581,1.263854,1.27105,1.250945,1.29618,1.257821,1.252767,1.255944,1.255795,1.283674,1.281949,1.253695,1.243824,1.157228,1.269752,1.315368,1.273056,1.252422,1.276062,1.253192,1.250926,1.238266,1.233901,1.218049,1.195468,-0.824082,-1.203875,-1.237542,-1.237359,-1.228351,-1.216305,-1.203767,-1.191246,-1.178056,-1.164091,-1.150148,-1.136675,-1.122951,-1.108619,-1.094434,-1.080832,-1.067399,-1.053493,-1.03967,-1.025614,1
-1.397924,-1.398686,-1.398712,-1.397723,-1.395045,-1.388957,-1.3741,-1.323984,1.664548,2.073544,2.106161,2.095144,2.024398,0.95282,-1.290364,-1.351571,-1.375676,-1.38867,-1.397644,-1.405969,-1.41865,-1.473167,0.412734,0.750762,0.774983,0.793959,0.804446,0.815689,0.820491,0.833528,0.848546,0.853873,0.862006,0.869784,0.875597,0.879758,0.886733,0.892048,0.893191,0.89422,0.891669,0.889717,0.882331,0.867049,0.702155,0.581381,0.564519,0.559303,0.55155,0.540232,0.516213,0.453896,-0.545432,-1.288681,-1.348489,-1.369697,-1.380512,-1.387046,-1.391378,-1.394393,-1.39651,2
-1.836575,-1.958644,-1.977379,-1.987494,-1.149872,1.228629,2.168801,2.391169,2.316314,2.332118,2.339831,2.37865,2.506793,-1.935004,-2.00488,-1.993925,-1.973342,-0.431365,0.424461,0.459331,0.462861,0.475778,0.472042,0.478168,0.48229,0.477758,0.472165,0.480145,0.480919,0.483933,0.481708,0.479725,0.480399,0.490035,0.490323,0.475942,0.480171,0.481393,0.481957,0.480968,0.477291,0.487779,0.490458,0.490359,0.486721,0.479648,0.478037,0.483776,0.488759,-1.076397,-1.27779,-1.283251,-1.285333,-1.286463,-1.287268,-1.28799,-1.288781,-1.289798,-1.291316,-1.294018,-1.300719,2
-1.42184,-1.41724,-1.414741,-1.406573,-1.39706,-1.376431,-1.317931,-0.526072,1.08518,0.515011,0.204856,0.059609,0.009658,-1.557684,-1.479236,-1.45714,-1.442702,-1.424744,-1.377941,-0.854508,0.880805,1.066885,1.131578,1.158978,1.151353,1.146264,1.141866,1.136971,1.134034,1.133622,1.12224,1.09443,1.094637,1.099518,1.104316,1.100248,1.100566,1.10246,1.120171,1.116261,1.139627,1.233136,1.23089,1.206641,1.189281,1.18824,1.182662,1.166148,1.137322,0.849086,-1.403016,-1.416883,-1.423545,-1.42673,-1.428277,-1.428893,-1.428892,-1.428416,-1.427516,-1.426186,-1.424354,2
-1.503327,-1.507214,-1.511689,-1.517135,-1.524214,-1.534264,-1.550572,-1.584199,-1.709103,1.461332,1.286535,1.244867,1.20622,1.144814,-0.983765,-1.390597,-1.440351,-1.463932,-1.483458,-1.511889,-1.595575,1.191587,1.066222,1.05137,1.032825,1.029444,1.024157,1.015481,1.012422,1.010681,1.011211,1.009111,1.004276,1.006351,1.004747,1.004718,0.995336,0.995751,0.991938,0.991358,0.992277,0.991091,0.985968,0.98291,0.982952,0.983884,0.977545,0.970305,0.965564,0.94896,0.917172,0.603119,-1.414091,-1.455889,-1.470959,-1.479221,-1.484822,-1.489176,-1.49291,-1.496368,-1.499778,2
1.023937,1.025474,1.028962,1.03531,1.046397,1.066453,1.106906,1.211582,1.827117,-1.364338,-1.170258,-1.164129,-1.159211,-1.237202,1.00852,0.888841,0.843981,0.799394,0.733442,0.611393,0.056773,5.714388,-0.188964,-0.384701,-0.518283,-0.525156,-0.596085,-0.65648,-0.625325,-0.68857,-0.652941,-0.656112,-0.616055,-0.747425,-0.747999,-0.751666,-0.757197,-0.705371,-0.755634,-0.760846,-0.766588,-0.763191,-0.769948,-0.779183,-0.737236,-0.764095,-0.73396,-0.780769,-0.78525,-0.790256,-0.797565,-0.809785,-0.836209,-0.942613,1.21369,1.092872,1.040048,1.0335,1.028354,1.025338,1.023927,2
-1.579461,-1.572045,-1.568426,-1.56388,-1.559436,-1.546013,-1.5294,-1.487416,0.627238,1.119507,1.166999,1.202839,1.25201,1.462853,-1.895183,-1.718908,-1.677769,-1.662589,-1.660023,-1.674234,-1.74529,1.069582,0.95807,0.942066,0.937404,0.929679,0.930676,0.934765,0.931139,0.934399,0.934068,0.931964,0.932071,0.932317,0.938514,0.938553,0.936523,0.936148,0.936961,0.937942,0.93905,0.940288,0.941649,0.942563,0.941091,0.947826,0.950844,0.954702,0.960065,0.968212,0.982462,1.014897,1.166314,-1.755578,-1.644649,-1.615882,-1.602357,-1.594136,-1.588297,-1.583657,-1.579621,2
1.355939,1.330799,1.317874,1.31726,1.313475,1.300072,1.283894,1.264835,0.060951,0.676629,0.791837,0.846507,0.893863,1.056828,1.279228,1.267566,1.296933,1.293952,1.259047,1.272192,1.216327,1.125002,0.100911,-1.004137,-1.123077,-1.163654,-1.200876,-1.230559,-1.233998,-1.237,-1.239242,-1.239773,-1.270137,-1.270179,-1.271432,-1.27287,-1.274476,-1.276631,-1.292311,-1.302279,-1.289834,-1.272417,-1.30328,-1.298922,-1.259072,-1.172716,-1.127866,-1.129124,-1.116267,-1.10134,-1.113736,-1.14406,-1.287529,1.478494,1.375074,1.333209,1.379246,1.429468,1.481517,1.534189,1.585677,2
-1.463044,-1.466918,-1.471645,-1.477699,-1.485934,-1.498102,-1.518545,-1.561948,-1.726863,2.526874,2.299751,2.241964,2.199458,2.118706,-0.723787,-1.292398,-1.351227,-1.373576,-1.384715,-1.389253,-1.382125,-1.161107,0.717815,0.74516,0.773151,0.787637,0.799591,0.812016,0.822395,0.833865,0.836485,0.846378,0.860391,0.865983,0.874427,0.878792,0.885849,0.891675,0.893378,0.89271,0.891849,0.89001,0.882717,0.87435,0.76353,0.610239,0.56993,0.562399,0.558416,0.556143,0.550133,0.54923,0.541044,-1.332884,-1.431104,-1.442594,-1.447592,-1.451001,-1.453914,-1.456745,-1.459724,2
1.269516,1.262202,1.266083,1.275771,1.262302,1.237889,1.13829,0.317083,0.512203,0.673915,0.707477,0.734339,0.719555,1.367116,1.350883,1.325281,1.319473,1.308684,1.281333,1.269292,0.044515,-1.088858,-1.180864,-1.221649,-1.241309,-1.269995,-1.272238,-1.27259,-1.303453,-1.303137,-1.30395,-1.304869,-1.305739,-1.333629,-1.31963,-1.328144,-1.343327,-1.3452,-1.328076,-1.34994,-1.345719,-1.314465,-1.177308,-1.163808,-1.160863,-1.133723,-1.126809,-1.113819,-1.077333,-0.744766,1.228912,1.252863,1.285064,1.291798,1.29523,1.296982,1.29769,1.297637,1.296931,1.295561,1.293335,2
-1.409177,-1.406124,-1.40289,-1.399231,-1.39476,-1.388701,-1.37896,-1.356421,-1.177274,2.237354,2.256573,2.28143,2.331279,2.526857,-1.654091,-1.52802,-1.488109,-1.470078,-1.460594,-1.456434,-1.459674,-1.505228,0.417865,0.73995,0.764569,0.78114,0.798136,0.807899,0.827231,0.826606,0.84142,0.845911,0.849965,0.866974,0.869529,0.87645,0.895044,0.897742,0.901933,0.904441,0.906611,0.905129,0.908338,0.887205,0.743316,0.619085,0.60837,0.611369,0.621164,0.628447,0.643902,0.673444,0.798104,-1.555522,-1.465358,-1.441945,-1.430894,-1.424151,-1.419353,-1.415544,-1.412247,2
0.709285,0.728119,0.693276,0.677815,0.656993,0.6249,0.569065,0.450519,0.048132,3.281347,-0.27576,-0.5373,-0.576009,-0.641275,0.668733,0.924765,0.916858,0.931629,0.954206,0.981003,1.158538,1.425307,7.569729,-1.555597,-1.157528,-1.03342,-0.977053,-0.983439,-0.884467,-0.903237,-0.853156,-0.842951,-0.834835,-0.891772,-0.886506,-0.882957,-0.880145,-0.877814,-0.875822,-0.874059,-0.872412,-0.870696,-0.868306,-0.922256,-0.886272,-0.923282,-0.872344,-0.936338,-0.938308,-0.80094,-0.876422,-0.799751,-0.840247,0.638103,0.713477,0.720668,0.721908,0.72114,0.71915,0.716088,0.711928,2
-1.502082,-1.501378,-1.500264,-1.498457,-1.495699,-1.492316,-1.486107,-1.471813,-1.431146,-0.272112,0.646191,0.091462,-0.177348,-0.308856,-0.424968,-1.527145,-1.517134,-1.51023,-1.50308,-1.487264,-1.441672,-0.948035,0.837699,1.035573,1.113695,1.127132,1.118726,1.108557,1.099368,1.093759,1.093862,1.090522,1.083501,1.078807,1.08303,1.077081,1.072271,1.07423,1.071468,1.074878,1.080465,1.08355,1.088679,1.092378,1.120377,1.168341,1.131117,1.103559,1.082558,1.073755,1.059389,1.038959,1.012565,0.710725,-1.439064,-1.480448,-1.49294,-1.49881,-1.501929,-1.503595,-1.504335,2
1.252492,1.247772,1.26095,1.266049,1.236095,1.218139,1.150232,0.331254,0.313975,0.511999,0.558922,0.590607,0.574627,1.368319,1.323636,1.312627,1.300557,1.288739,1.26707,0.966444,-1.188837,-1.250127,-1.222013,-1.250904,-1.267498,-1.299676,-1.271287,-1.297264,-1.297152,-1.321488,-1.320742,-1.318812,-1.346852,-1.344442,-1.342584,-1.340224,-1.352582,-1.341142,-1.352696,-1.34461,-1.284944,-1.242009,-1.206607,-1.213072,-1.188163,-1.179685,-1.1543,-1.082569,0.262105,1.132013,1.193116,1.247027,1.259013,1.266169,1.270639,1.273481,1.275223,1.276136,1.276349,1.275886,1.274617,2
0.973953,0.979399,0.959445,0.96324,0.966035,0.970683,1.003334,1.003331,1.17515,-1.236312,-1.168557,-1.142275,-1.168988,-1.362131,1.103671,1.000711,0.917114,0.881118,0.830414,0.729285,0.38744,7.989903,-0.840176,-0.841172,-0.836699,-0.820444,-0.886626,-0.909102,-0.859055,-0.898261,-0.922487,-0.933026,-0.918891,-0.92459,-0.927652,-0.929769,-0.930695,-0.923904,-0.923456,-0.913893,-0.91405,-0.914531,-0.973022,-0.94176,-0.910186,-0.917359,-0.923958,-0.920352,-0.917776,-0.915236,-0.951783,0.881095,0.958608,0.965819,0.967756,0.968344,0.968434,0.968337,0.968228,0.968303,0.969026,2
-1.404079,-1.4004,-1.395289,-1.387756,-1.378154,-1.351467,-1.286159,-0.362292,0.866569,0.248759,-0.036903,-0.155632,-0.195279,-1.529946,-1.461042,-1.44041,-1.424224,-1.402239,-1.34927,-0.755303,0.93885,1.077653,1.141853,1.193622,1.198317,1.196931,1.176004,1.15536,1.142043,1.137681,1.134615,1.139523,1.125437,1.129946,1.121992,1.121046,1.130367,1.126443,1.129262,1.127742,1.134786,1.139435,1.198989,1.246368,1.194099,1.188443,1.172312,1.165408,1.144747,0.854043,-1.390167,-1.401022,-1.407378,-1.410401,-1.411805,-1.412281,-1.412133,-1.411496,-1.410417,-1.408882,-1.406818,2
-1.896877,-2.051494,-2.065487,-2.072438,-1.182385,1.1103,2.188299,2.348923,2.294684,2.300234,2.312522,2.342881,2.468435,-1.816745,-2.062179,-2.074994,-2.04755,-0.496459,0.217154,0.36837,0.408419,0.417423,0.419815,0.421184,0.425489,0.424903,0.432451,0.432853,0.433319,0.432146,0.432277,0.436725,0.433253,0.436854,0.440646,0.43648,0.437597,0.440618,0.434921,0.436233,0.437329,0.433545,0.445494,0.447821,0.44687,0.44954,0.45264,0.457136,0.462246,0.480601,0.552558,-1.458594,-1.402966,-1.386442,-1.379024,-1.374915,-1.372454,-1.371064,-1.370652,-1.371681,-1.376788,2
-1.410661,-1.40665,-1.401603,-1.394564,-1.383335,-1.361336,-1.299427,-0.445667,0.765021,0.178139,-0.092153,-0.22652,-0.354929,-1.451874,-1.44859,-1.44995,-1.454444,-1.4655,-1.48977,-1.620669,1.068197,1.172356,1.214746,1.234246,1.232498,1.210155,1.198491,1.188174,1.175879,1.187134,1.178419,1.186895,1.180386,1.174747,1.172001,1.172092,1.171098,1.174079,1.18168,1.193064,1.198777,1.241521,1.290317,1.264242,1.239539,1.231868,1.235016,1.245171,1.283431,1.43991,-1.706106,-1.513385,-1.470546,-1.451711,-1.44094,-1.433792,-1.428535,-1.424338,-1.420735,-1.41742,-1.414145,2
-1.474817,-1.477347,-1.480955,-1.486049,-1.493434,-1.504817,-1.524475,-1.566935,-1.729763,2.482188,2.257634,2.200607,2.158288,2.07084,-0.735758,-1.296533,-1.354436,-1.376251,-1.386923,-1.390945,-1.383001,-1.156826,0.73362,0.767764,0.785816,0.80824,0.827452,0.840495,0.847314,0.855231,0.862232,0.862456,0.867406,0.875279,0.880163,0.887295,0.892423,0.897913,0.898719,0.898477,0.898308,0.89818,0.900584,0.887732,0.743726,0.643586,0.589087,0.585304,0.590218,0.593576,0.59718,0.622446,0.723924,-1.560964,-1.499905,-1.483409,-1.47668,-1.473606,-1.472382,-1.472326,-1.473163,2
-2.045779,-2.139906,-2.151394,-2.156687,-1.262403,0.767676,1.846167,2.063355,2.131519,2.122346,2.108548,2.100491,2.074223,1.99399,-1.023122,-1.952351,-2.079904,-2.184547,-0.638409,0.242215,0.370433,0.370049,0.371409,0.372081,0.369129,0.366442,0.361049,0.359207,0.357764,0.350327,0.355964,0.353571,0.352556,0.358945,0.35131,0.361493,0.357316,0.350706,0.347227,0.346076,0.356228,0.355738,0.355442,0.356174,0.356098,0.356105,0.360696,0.36549,0.361104,0.364788,0.368452,0.387781,0.483307,-1.527711,-1.490208,-1.4741,-1.467677,-1.464922,-1.464295,-1.465753,-1.471817,2
-1.602625,-1.605089,-1.610101,-1.615232,-1.622224,-1.633482,-1.653237,-1.696199,-1.860014,2.413224,2.185232,2.127152,2.083987,2.003754,-0.833782,-1.4169,-1.477924,-1.502279,-1.516515,-1.526278,-1.541494,-0.167207,0.643422,0.704697,0.731121,0.744715,0.754207,0.769092,0.775504,0.781378,0.788096,0.797065,0.798198,0.810455,0.813065,0.815902,0.821922,0.82583,0.829699,0.833626,0.833129,0.83259,0.833397,0.829834,0.761849,0.672954,0.597882,0.531555,0.526499,0.52432,0.527605,0.53475,0.547807,0.57187,0.700545,-1.735199,-1.640915,-1.618679,-1.608383,-1.59999,-1.594184,2
-1.326076,-1.332249,-1.332835,-1.338404,-1.347785,-1.362057,-1.392983,-1.550905,1.396899,0.661393,0.187947,0.021072,-0.116367,-1.299127,-1.291879,-1.286731,-1.283725,-1.272023,-1.235237,-0.753109,1.111956,1.249766,1.303347,1.319907,1.304677,1.267312,1.245323,1.227606,1.226894,1.21063,1.190005,1.181523,1.18935,1.203277,1.19265,1.192903,1.185586,1.198612,1.19853,1.220956,1.314633,1.334146,1.298847,1.281103,1.270923,1.25698,1.208086,0.832273,-1.228963,-1.275059,-1.294604,-1.302734,-1.307887,-1.311523,-1.314317,-1.316619,-1.318637,-1.320506,-1.322332,-1.32421,-1.326229,2
-1.624193,-1.627214,-1.629274,-1.63032,-1.629944,-1.626915,-1.617197,-1.580515,0.720342,1.015809,1.037054,1.022052,0.955007,0.047092,-1.508914,-1.58548,-1.614791,-1.633104,-1.650264,-1.676014,-1.763636,1.100658,0.973841,0.936867,0.930388,0.927711,0.920133,0.917876,0.918564,0.908865,0.907408,0.907113,0.905633,0.904115,0.902617,0.901119,0.899551,0.897557,0.89626,0.891893,0.890061,0.888336,0.886543,0.884602,0.882441,0.879966,0.877046,0.873478,0.868928,0.862797,0.853899,0.839481,0.811423,0.731389,-0.495763,-1.487226,-1.564058,-1.591412,-1.605508,-1.614158,-1.620013,2
