@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2,3,4,5,6}

@data
0.19986,0.201735,0.201434,0.196023,0.184783,0.166903,0.142937,0.113106,0.08086,0.045706,0.008204,-0.028564,-0.062558,-0.094685,-0.124435,2
0.18349,0.188266,0.188374,0.183969,0.172679,0.155482,0.1331,0.106046,0.07762,0.046635,0.013726,-0.018394,-0.046305,-0.074535,-0.105302,3
0.22042,0.213476,0.20531,0.193994,0.178919,0.160689,0.138593,0.112536,0.082898,0.049474,0.012492,-0.02652,-0.064417,-0.101615,-0.139938,5
0.221035,0.21353,0.205129,0.193884,0.179205,0.160593,0.137959,0.11123,0.080952,0.047595,0.010143,-0.028331,-0.066008,-0.103827,-0.142097,6
0.203514,0.203551,0.20019,0.191793,0.177188,0.156033,0.129098,0.098491,0.065619,0.031482,-0.003297,-0.036743,-0.067689,-0.09657,-0.126177,2
0.199458,0.200227,0.197755,0.189749,0.175899,0.155775,0.13082,0.10289,0.072351,0.040538,0.007484,-0.026195,-0.057056,-0.086103,-0.116556,2
0.194335,0.197315,0.198327,0.19406,0.183638,0.166901,0.144364,0.115511,0.083094,0.048503,0.011527,-0.024659,-0.057934,-0.089588,-0.120799,2
0.215496,0.209639,0.202251,0.192227,0.17858,0.161223,0.139804,0.114609,0.085616,0.053598,0.017942,-0.021203,-0.060095,-0.098445,-0.13767,6
0.219315,0.213029,0.205174,0.194128,0.179125,0.160704,0.138281,0.112462,0.082879,0.050052,0.013877,-0.023551,-0.060389,-0.098465,-0.136967,6
0.186336,0.191836,0.194856,0.193223,0.185732,0.171232,0.149582,0.121157,0.088485,0.053291,0.016681,-0.020687,-0.055063,-0.08707,-0.118362,5
0.220186,0.213559,0.205619,0.195523,0.182769,0.166581,0.146119,0.121786,0.094374,0.063439,0.028887,-0.008687,-0.045999,-0.082476,-0.119618,6
0.217744,0.21109,0.203767,0.194444,0.181461,0.164622,0.143599,0.118867,0.090604,0.05917,0.024892,-0.012826,-0.051429,-0.08915,-0.126802,6
0.186408,0.189545,0.18967,0.184509,0.173164,0.155567,0.131408,0.102845,0.072698,0.04211,0.01045,-0.020848,-0.049234,-0.077434,-0.10531,2
0.222853,0.21563,0.206996,0.19564,0.180939,0.162358,0.13978,0.113423,0.083125,0.04959,0.011975,-0.026036,-0.062733,-0.100449,-0.13919,6
0.21968,0.213018,0.204838,0.193724,0.179824,0.162027,0.140042,0.114105,0.084481,0.051335,0.01442,-0.024037,-0.062037,-0.100595,-0.138395,6
0.191286,0.1921,0.190464,0.1842,0.17332,0.156521,0.134452,0.108446,0.080257,0.049882,0.017643,-0.01621,-0.049049,-0.078572,-0.108952,3
0.225412,0.217004,0.2074,0.195874,0.18066,0.161562,0.138327,0.111161,0.080558,0.046397,0.008935,-0.028593,-0.064452,-0.1011,-0.137013,6
0.180412,0.186477,0.189869,0.188672,0.180795,0.166602,0.145586,0.118729,0.088312,0.055447,0.020006,-0.017182,-0.050984,-0.081357,-0.112794,3
0.188967,0.193166,0.193643,0.188425,0.176701,0.158194,0.133251,0.104535,0.074064,0.040784,0.006092,-0.02887,-0.060412,-0.089313,-0.120615,3
0.221375,0.214084,0.206198,0.195361,0.181604,0.163828,0.141882,0.116063,0.086449,0.053371,0.017545,-0.019028,-0.055907,-0.093637,-0.129667,6
0.190166,0.19328,0.192639,0.187018,0.175068,0.156732,0.132748,0.104853,0.075627,0.043017,0.008871,-0.025663,-0.058464,-0.089661,-0.122662,3
0.199868,0.200608,0.199575,0.194533,0.184406,0.167961,0.146,0.117897,0.086274,0.05219,0.016096,-0.020482,-0.056007,-0.089264,-0.120294,2
0.219419,0.213185,0.205584,0.194793,0.180491,0.162918,0.141196,0.115653,0.086739,0.054857,0.019549,-0.0193,-0.058411,-0.096486,-0.135163,6
0.216652,0.211011,0.203765,0.19341,0.17925,0.160979,0.138646,0.112392,0.081955,0.04869,0.011047,-0.026891,-0.06438,-0.102538,-0.139192,6
0.200271,0.200625,0.199492,0.19566,0.186355,0.171276,0.150072,0.122769,0.090869,0.05609,0.01854,-0.019751,-0.056901,-0.092075,-0.124748,2
0.196691,0.198956,0.198485,0.193982,0.18328,0.165918,0.142625,0.11498,0.085163,0.052412,0.017594,-0.01898,-0.053241,-0.085128,-0.116827,3
0.202857,0.201934,0.200032,0.193828,0.182953,0.166777,0.145567,0.119506,0.089702,0.056381,0.021372,-0.014594,-0.050194,-0.084734,-0.118489,1
0.193694,0.198635,0.200975,0.197648,0.187748,0.17075,0.146768,0.116298,0.081536,0.046401,0.008805,-0.028559,-0.061557,-0.091319,-0.121661,5
0.185474,0.188221,0.18827,0.183327,0.171924,0.154675,0.131966,0.105028,0.07499,0.043603,0.009563,-0.024897,-0.057174,-0.088254,-0.119459,3
0.193878,0.196963,0.198524,0.196082,0.18748,0.172289,0.150375,0.121936,0.087724,0.051199,0.011641,-0.026481,-0.061259,-0.093629,-0.124043,2
0.218812,0.212612,0.205075,0.194392,0.179953,0.161835,0.139612,0.113369,0.083666,0.050317,0.013447,-0.025367,-0.062929,-0.100974,-0.139317,6
0.218698,0.212457,0.204943,0.194228,0.179817,0.161245,0.138952,0.11266,0.082621,0.048598,0.010889,-0.027504,-0.064525,-0.101913,-0.139948,6
0.210247,0.208628,0.205919,0.199066,0.18698,0.1691,0.145641,0.11703,0.085226,0.050267,0.013469,-0.023986,-0.060681,-0.095307,-0.1273,1
0.219466,0.212698,0.205479,0.195153,0.181082,0.16367,0.14201,0.116412,0.087166,0.054791,0.019053,-0.019172,-0.057029,-0.095372,-0.133695,6
0.195497,0.19755,0.197237,0.193116,0.183407,0.167337,0.145421,0.118037,0.087133,0.053592,0.0178,-0.018394,-0.053029,-0.085527,-0.117076,2
0.222383,0.214682,0.205865,0.194437,0.179498,0.160786,0.138364,0.111704,0.08148,0.047961,0.010771,-0.027975,-0.065542,-0.102973,-0.141926,5
0.217601,0.212193,0.205161,0.194672,0.18027,0.161737,0.139661,0.113722,0.084347,0.052139,0.016019,-0.022341,-0.059449,-0.096259,-0.133926,6
0.219012,0.212699,0.204904,0.194175,0.179939,0.162222,0.140392,0.114444,0.084719,0.051481,0.014529,-0.023819,-0.061592,-0.100004,-0.138171,6
0.184204,0.186486,0.186236,0.180387,0.169362,0.15146,0.128414,0.100968,0.070843,0.038268,0.003912,-0.027338,-0.054113,-0.081409,-0.109985,3
0.220477,0.213678,0.205555,0.194566,0.179872,0.16167,0.139369,0.113529,0.084111,0.050456,0.013717,-0.023959,-0.06048,-0.098018,-0.135269,6
0.221263,0.213954,0.206098,0.195104,0.180448,0.162244,0.139896,0.113502,0.083656,0.051044,0.014684,-0.023671,-0.060784,-0.098578,-0.136158,6
0.219316,0.211988,0.203316,0.191925,0.178251,0.161457,0.140654,0.115934,0.087189,0.055222,0.019821,-0.019046,-0.057661,-0.095294,-0.133728,6
0.201805,0.202111,0.200241,0.195074,0.184324,0.167408,0.144453,0.116069,0.08399,0.049394,0.012609,-0.023957,-0.058244,-0.090928,-0.121626,2
0.218794,0.212681,0.20501,0.194564,0.181091,0.163941,0.142969,0.118028,0.089682,0.057101,0.020706,-0.016795,-0.053741,-0.091242,-0.12794,6
0.223906,0.215372,0.206226,0.19491,0.181207,0.164204,0.143201,0.117955,0.088796,0.056098,0.020227,-0.01888,-0.057248,-0.094885,-0.133399,6
0.186949,0.190564,0.191246,0.185955,0.175208,0.15745,0.132609,0.103179,0.070834,0.036793,0.001387,-0.032983,-0.063433,-0.092071,-0.123042,3
0.216335,0.210736,0.203559,0.193638,0.18026,0.163796,0.143834,0.119727,0.09203,0.061148,0.026788,-0.011106,-0.049825,-0.087964,-0.126124,6
0.192311,0.196156,0.197408,0.193495,0.183981,0.167846,0.145186,0.116179,0.084289,0.049614,0.013332,-0.023927,-0.058218,-0.088379,-0.119069,4
0.195478,0.199837,0.201825,0.198269,0.188591,0.17281,0.150048,0.120737,0.088866,0.054987,0.019059,-0.017757,-0.05058,-0.081677,-0.112666,4
0.221032,0.214341,0.20645,0.195591,0.181071,0.162649,0.140156,0.113945,0.08438,0.051207,0.014187,-0.023094,-0.059646,-0.097248,-0.13396,5
0.184176,0.18854,0.190918,0.187313,0.176659,0.15894,0.134784,0.105417,0.073157,0.037415,0.00118,-0.03191,-0.062188,-0.090212,-0.117644,3
0.220101,0.213017,0.204651,0.19332,0.178952,0.160743,0.138553,0.112134,0.082075,0.048445,0.011848,-0.026971,-0.065118,-0.104277,-0.14273,6
0.202216,0.205143,0.205711,0.203891,0.19639,0.182498,0.161854,0.135008,0.102373,0.065547,0.02749,-0.01094,-0.047493,-0.081322,-0.111811,2
0.202961,0.202978,0.201021,0.195281,0.184423,0.16762,0.145424,0.117987,0.086842,0.053309,0.018188,-0.019355,-0.056302,-0.090024,-0.122203,2
0.216849,0.21096,0.204145,0.194003,0.180002,0.162498,0.140726,0.114924,0.085463,0.052465,0.015886,-0.021912,-0.058737,-0.096665,-0.133393,6
0.185355,0.192184,0.19657,0.196039,0.188751,0.173375,0.150563,0.120685,0.085993,0.048632,0.01011,-0.027832,-0.058771,-0.086478,-0.115952,5
0.221147,0.214481,0.20648,0.19613,0.182197,0.164168,0.142088,0.116011,0.086354,0.053145,0.016727,-0.022664,-0.060683,-0.09766,-0.135847,6
0.190839,0.197078,0.200826,0.199778,0.191934,0.176993,0.155209,0.12691,0.092723,0.055572,0.016783,-0.020128,-0.053342,-0.084711,-0.113825,5
0.220605,0.21449,0.206829,0.196052,0.181344,0.162727,0.139929,0.113836,0.08361,0.050526,0.014168,-0.023694,-0.061049,-0.099301,-0.136389,6
0.21857,0.211846,0.203869,0.193188,0.179425,0.161991,0.140585,0.115136,0.085858,0.053044,0.016461,-0.022578,-0.060586,-0.097935,-0.13736,6
0.221196,0.213875,0.206026,0.195261,0.180729,0.163113,0.141257,0.115637,0.086469,0.053885,0.018164,-0.020457,-0.058174,-0.09587,-0.134972,6
0.22383,0.216394,0.207604,0.196039,0.180549,0.16097,0.137324,0.110525,0.080331,0.047354,0.011295,-0.02696,-0.063884,-0.10015,-0.136398,6
0.221181,0.214272,0.205898,0.194384,0.17914,0.16081,0.138552,0.112344,0.082352,0.048841,0.012407,-0.024183,-0.060862,-0.099076,-0.135034,6
0.201107,0.20303,0.203425,0.19976,0.190622,0.175024,0.153352,0.125953,0.09506,0.06136,0.02562,-0.010636,-0.045024,-0.078135,-0.109634,2
0.220722,0.214124,0.206629,0.196012,0.181593,0.163107,0.14043,0.113597,0.082975,0.049364,0.012697,-0.024998,-0.061684,-0.098628,-0.136114,6
0.223536,0.216411,0.20785,0.196637,0.181782,0.163768,0.14169,0.115629,0.086055,0.053119,0.016746,-0.020974,-0.057766,-0.095404,-0.132221,6
0.200115,0.200965,0.200037,0.195308,0.185633,0.169242,0.145818,0.116106,0.082907,0.046912,0.009826,-0.026644,-0.061188,-0.093071,-0.122965,2
0.193598,0.196006,0.1949,0.188624,0.17613,0.157243,0.132244,0.104104,0.073659,0.04081,0.005991,-0.029069,-0.06177,-0.092648,-0.122563,2
0.204581,0.204777,0.203347,0.19759,0.187047,0.17096,0.149425,0.123242,0.093447,0.061311,0.026686,-0.009118,-0.045691,-0.081206,-0.115036,2
0.222848,0.215289,0.206665,0.195285,0.180433,0.161728,0.139687,0.113976,0.084096,0.050653,0.014465,-0.022614,-0.059591,-0.098024,-0.136711,6
0.195972,0.19908,0.198384,0.192636,0.182135,0.165293,0.142338,0.114011,0.083444,0.0514,0.017537,-0.017194,-0.051232,-0.084017,-0.116318,2
0.219238,0.212867,0.205059,0.194324,0.18039,0.162331,0.140647,0.115456,0.086122,0.053237,0.016975,-0.021021,-0.058655,-0.0972,-0.134551,6
0.223052,0.215498,0.20676,0.195568,0.180965,0.162517,0.140191,0.113694,0.083381,0.049675,0.012539,-0.02579,-0.063655,-0.101886,-0.13931,6
0.221275,0.214901,0.2069,0.196066,0.181427,0.16288,0.140345,0.113935,0.083581,0.050251,0.012938,-0.026391,-0.063971,-0.099573,-0.136735,6
0.197033,0.200597,0.202196,0.199236,0.189738,0.173514,0.151357,0.123622,0.089926,0.053209,0.014628,-0.023784,-0.059569,-0.093132,-0.125258,2
0.222,0.214599,0.206136,0.194975,0.180881,0.162976,0.140912,0.114838,0.085113,0.051735,0.014875,-0.022822,-0.059677,-0.096707,-0.133742,6
0.191555,0.196726,0.200387,0.199046,0.190866,0.175932,0.153916,0.125316,0.090888,0.05349,0.014442,-0.024158,-0.058796,-0.090592,-0.123123,5
0.220971,0.214176,0.206104,0.194901,0.179995,0.161266,0.138627,0.111752,0.081547,0.048383,0.012162,-0.026593,-0.064371,-0.101604,-0.140121,6
0.205728,0.203192,0.198475,0.189026,0.174746,0.155366,0.130823,0.103504,0.073729,0.041229,0.006779,-0.028047,-0.062075,-0.09461,-0.124476,2
0.19965,0.201139,0.200013,0.194074,0.18222,0.164004,0.139541,0.110594,0.079167,0.044957,0.008779,-0.027735,-0.060868,-0.091462,-0.122356,2
0.21736,0.211421,0.2041,0.19353,0.179199,0.161265,0.139098,0.113174,0.083226,0.049036,0.011635,-0.026683,-0.064294,-0.102084,-0.139669,6
0.218904,0.21241,0.204768,0.194415,0.180785,0.162982,0.141246,0.115548,0.086049,0.053098,0.016831,-0.019979,-0.056612,-0.094019,-0.129188,6
0.195289,0.20047,0.203316,0.202492,0.195211,0.180587,0.158556,0.129109,0.094347,0.055509,0.014327,-0.024472,-0.05865,-0.090039,-0.119507,3
0.218246,0.211742,0.204132,0.193727,0.179916,0.162421,0.14102,0.115619,0.086472,0.053251,0.016944,-0.021963,-0.060629,-0.09889,-0.13918,6
0.189611,0.192717,0.193517,0.188858,0.177875,0.160192,0.13641,0.10756,0.075704,0.041828,0.00427,-0.032689,-0.06576,-0.096564,-0.128159,2
0.219307,0.213274,0.20593,0.195209,0.180603,0.161931,0.139358,0.112716,0.082712,0.049529,0.013236,-0.024232,-0.061836,-0.100066,-0.137593,6
0.218314,0.212442,0.20518,0.194818,0.180735,0.162688,0.140684,0.114554,0.085034,0.05269,0.016605,-0.020988,-0.058361,-0.095871,-0.134143,6
0.220864,0.214138,0.205864,0.19447,0.179189,0.15989,0.136298,0.108796,0.077825,0.044329,0.00686,-0.031783,-0.06923,-0.107455,-0.146135,6
0.184684,0.188546,0.18835,0.182574,0.169985,0.151372,0.126893,0.097736,0.066978,0.033855,-0.000886,-0.03183,-0.060296,-0.08773,-0.116832,4
0.219339,0.21294,0.205283,0.194592,0.180394,0.162171,0.140041,0.114266,0.085129,0.053516,0.017952,-0.020101,-0.057946,-0.09541,-0.134332,6
0.189817,0.194627,0.196481,0.193305,0.183462,0.166471,0.142777,0.113002,0.079637,0.042977,0.004903,-0.032051,-0.066071,-0.098564,-0.127807,3
0.182211,0.187771,0.191068,0.189097,0.179748,0.1631,0.139065,0.109241,0.075956,0.040006,0.004171,-0.030071,-0.060184,-0.089003,-0.120088,3
0.203467,0.205135,0.204379,0.19901,0.188157,0.171031,0.147835,0.119063,0.086058,0.050866,0.013283,-0.024414,-0.059615,-0.091999,-0.122705,2
0.205187,0.204311,0.20125,0.194372,0.181926,0.164561,0.14135,0.113814,0.084201,0.051841,0.017283,-0.01832,-0.05321,-0.086724,-0.11969,2
0.187835,0.190596,0.189609,0.18303,0.171157,0.15309,0.129186,0.100938,0.070679,0.039297,0.005521,-0.027666,-0.057822,-0.087068,-0.117791,3
0.219653,0.213425,0.20586,0.195025,0.180295,0.161427,0.138308,0.11167,0.081324,0.047398,0.010381,-0.026831,-0.063563,-0.099839,-0.135531,6
0.198433,0.202404,0.204079,0.201274,0.192305,0.176462,0.154465,0.126405,0.092937,0.056121,0.017614,-0.021392,-0.056606,-0.088646,-0.120088,3
0.191151,0.19442,0.194869,0.190572,0.180678,0.163951,0.140807,0.112027,0.08047,0.047082,0.01196,-0.023902,-0.057599,-0.089091,-0.120767,3
0.189261,0.194246,0.196654,0.193454,0.183789,0.168307,0.14611,0.117742,0.086824,0.052826,0.018051,-0.017701,-0.051678,-0.083458,-0.112934,2
0.219565,0.212969,0.205362,0.194858,0.180521,0.16252,0.140309,0.114111,0.083765,0.049773,0.011655,-0.027673,-0.065952,-0.104325,-0.144207,6
0.195775,0.198616,0.198774,0.19458,0.184198,0.16698,0.143173,0.113174,0.080266,0.043565,0.005483,-0.03179,-0.064294,-0.093596,-0.12015,3
0.220057,0.213214,0.205261,0.194293,0.179869,0.161884,0.139948,0.114285,0.084663,0.051878,0.015483,-0.0234,-0.061772,-0.099094,-0.13738,5
0.218782,0.212431,0.204601,0.194068,0.180316,0.163131,0.141837,0.116833,0.087932,0.055395,0.018693,-0.019489,-0.057328,-0.09464,-0.131485,6
0.195135,0.195943,0.193575,0.187141,0.175152,0.1573,0.133683,0.105509,0.07525,0.04427,0.013,-0.019184,-0.051293,-0.081173,-0.111577,2
0.203421,0.204735,0.205029,0.201014,0.190642,0.173426,0.149328,0.120079,0.086607,0.050783,0.013681,-0.024418,-0.059142,-0.091687,-0.120772,2
0.22082,0.213692,0.205306,0.193944,0.178786,0.159629,0.136657,0.109843,0.079856,0.045727,0.008434,-0.030257,-0.067754,-0.105821,-0.145154,6
0.193083,0.195569,0.194478,0.18808,0.175756,0.15667,0.13139,0.101051,0.068009,0.033159,-0.002506,-0.036832,-0.068433,-0.098175,-0.129081,2
0.196396,0.202492,0.205603,0.202258,0.192021,0.174619,0.149747,0.118347,0.083042,0.045323,0.005992,-0.031976,-0.065553,-0.095948,-0.126979,4
0.194248,0.198774,0.200798,0.197259,0.18749,0.170967,0.14795,0.118631,0.084939,0.048379,0.009905,-0.026677,-0.060207,-0.092105,-0.122135,2
0.200546,0.199338,0.196207,0.188207,0.175292,0.156359,0.132111,0.104321,0.074657,0.043885,0.010757,-0.022753,-0.053893,-0.082572,-0.108538,2
0.218783,0.212123,0.204382,0.193531,0.17906,0.160655,0.138118,0.111773,0.081905,0.048579,0.01146,-0.026418,-0.063814,-0.102322,-0.142336,6
0.221411,0.214345,0.205915,0.194452,0.179372,0.160261,0.136981,0.109764,0.079062,0.045155,0.007839,-0.031302,-0.068844,-0.105544,-0.144034,6
0.192945,0.194989,0.194462,0.189764,0.17982,0.163704,0.141591,0.114401,0.083755,0.051315,0.018013,-0.016888,-0.048936,-0.078994,-0.108094,2
0.189083,0.192273,0.193142,0.188571,0.178652,0.162294,0.139261,0.110435,0.078355,0.044321,0.008146,-0.027435,-0.059937,-0.090973,-0.122247,3
0.201243,0.202901,0.202591,0.199517,0.191451,0.178312,0.158536,0.132153,0.100972,0.065721,0.027825,-0.011033,-0.048152,-0.083289,-0.115334,2
0.18973,0.19471,0.196164,0.19131,0.179915,0.161979,0.137557,0.108079,0.076191,0.042622,0.007521,-0.026531,-0.058761,-0.087785,-0.117147,4
0.185354,0.19203,0.195832,0.194438,0.186866,0.172068,0.149829,0.120911,0.086656,0.050823,0.012673,-0.024676,-0.058142,-0.089574,-0.121622,4
0.219189,0.212465,0.204257,0.193623,0.179347,0.162055,0.140946,0.115929,0.087096,0.054399,0.018479,-0.020016,-0.05887,-0.097398,-0.136198,6
0.222715,0.214992,0.205975,0.194605,0.179813,0.161668,0.13935,0.112924,0.0826,0.049024,0.011621,-0.025299,-0.061364,-0.098553,-0.136802,6
0.183006,0.187261,0.188864,0.184241,0.1728,0.154641,0.130623,0.10248,0.071951,0.039589,0.00668,-0.02486,-0.053443,-0.081008,-0.108781,3
0.219544,0.213381,0.205854,0.195221,0.180757,0.162584,0.140633,0.115085,0.08574,0.0535,0.018244,-0.019563,-0.056435,-0.092873,-0.130322,6
0.193244,0.196396,0.198033,0.193966,0.183765,0.167085,0.144143,0.114849,0.082712,0.048427,0.012248,-0.023511,-0.056254,-0.088031,-0.11924,2
0.220936,0.213756,0.205899,0.195134,0.180782,0.162526,0.140307,0.114166,0.084181,0.051429,0.015304,-0.02321,-0.060629,-0.09758,-0.135992,6
0.206487,0.206489,0.204391,0.197489,0.184628,0.165403,0.140096,0.110004,0.078495,0.044904,0.009445,-0.02646,-0.060987,-0.093095,-0.12182,2
0.2072,0.208311,0.207068,0.201549,0.190863,0.174485,0.152133,0.123895,0.091942,0.057438,0.021786,-0.014993,-0.051071,-0.085469,-0.118601,2
0.221282,0.214989,0.207159,0.196167,0.18134,0.162623,0.139623,0.112596,0.0818,0.047711,0.010129,-0.027846,-0.063737,-0.100581,-0.140205,6
0.221369,0.214063,0.205953,0.194939,0.181059,0.163639,0.141983,0.116511,0.087285,0.055192,0.019724,-0.017622,-0.055393,-0.09336,-0.130199,6
0.218349,0.212151,0.204474,0.193635,0.179644,0.161786,0.139739,0.113571,0.083575,0.050218,0.013267,-0.02524,-0.063596,-0.103381,-0.142374,6
0.192837,0.197174,0.199048,0.195959,0.186596,0.170871,0.148683,0.120785,0.088097,0.054869,0.019137,-0.016642,-0.051336,-0.083761,-0.114653,2
0.179481,0.184262,0.184618,0.179181,0.167505,0.149496,0.125559,0.098917,0.070131,0.038916,0.005354,-0.02633,-0.05479,-0.082632,-0.112077,3
0.218957,0.212315,0.204571,0.193932,0.179868,0.162228,0.140725,0.115192,0.085853,0.052666,0.016013,-0.023255,-0.061383,-0.099584,-0.139106,6
0.18615,0.192231,0.195143,0.193483,0.185283,0.170023,0.147801,0.119143,0.085357,0.050394,0.014236,-0.021464,-0.054576,-0.085267,-0.114924,3
0.193415,0.197036,0.198427,0.195137,0.186188,0.171054,0.1487,0.119839,0.085659,0.04759,0.008358,-0.030128,-0.0652,-0.098391,-0.128534,2
0.221424,0.213874,0.205651,0.194713,0.180946,0.163798,0.142419,0.116737,0.087938,0.055766,0.019579,-0.017719,-0.054315,-0.091681,-0.128907,6
0.190282,0.191109,0.188476,0.180946,0.167176,0.147402,0.123547,0.09561,0.065462,0.033934,0.000606,-0.031831,-0.062152,-0.092022,-0.121837,3
0.215701,0.209768,0.202256,0.192159,0.178373,0.160397,0.138464,0.112266,0.082553,0.049921,0.013801,-0.02526,-0.063623,-0.102019,-0.139104,6
0.202719,0.203225,0.200512,0.192965,0.179415,0.159933,0.134089,0.104478,0.073106,0.039608,0.00375,-0.03129,-0.063957,-0.095786,-0.126852,2
0.200302,0.200683,0.199519,0.194024,0.182773,0.165769,0.142602,0.114488,0.083237,0.049761,0.01403,-0.022146,-0.057364,-0.090482,-0.1223,2
0.220964,0.214015,0.205642,0.194708,0.180145,0.161662,0.139308,0.113054,0.082581,0.049109,0.012341,-0.026071,-0.063694,-0.101228,-0.139203,6
0.2069,0.20648,0.202941,0.196345,0.183819,0.1665,0.143724,0.115777,0.084406,0.051674,0.016934,-0.017726,-0.051741,-0.083993,-0.115666,1
0.22163,0.215024,0.207178,0.196769,0.182715,0.164595,0.142273,0.115937,0.086494,0.053069,0.015982,-0.020727,-0.057418,-0.094513,-0.132059,6
0.220339,0.213818,0.206014,0.195691,0.181838,0.16408,0.14224,0.116397,0.086914,0.05424,0.018288,-0.020263,-0.057618,-0.094991,-0.13308,6
0.187548,0.193781,0.196604,0.194492,0.185815,0.171284,0.149717,0.121772,0.087568,0.050884,0.013382,-0.023524,-0.057933,-0.089809,-0.120824,4
0.194372,0.198684,0.200885,0.198742,0.190309,0.175294,0.153847,0.125631,0.091684,0.054176,0.014708,-0.024061,-0.060521,-0.094085,-0.124661,2
0.188897,0.192154,0.191768,0.185567,0.172524,0.152401,0.125578,0.095382,0.062358,0.026769,-0.009681,-0.041783,-0.071431,-0.099745,-0.12901,3
0.221486,0.214557,0.206365,0.195217,0.180402,0.161621,0.13894,0.112416,0.082281,0.04886,0.012259,-0.025969,-0.063392,-0.10156,-0.139724,6
0.212318,0.20914,0.20399,0.193838,0.17821,0.158193,0.133472,0.10542,0.076062,0.045248,0.013538,-0.019649,-0.052538,-0.083615,-0.113246,2
0.217438,0.210956,0.203136,0.192363,0.178594,0.160769,0.139282,0.113866,0.084579,0.051477,0.01486,-0.0242,-0.062133,-0.100707,-0.14079,6
0.216657,0.214,0.209867,0.202269,0.189012,0.170016,0.145133,0.116152,0.082269,0.045926,0.008321,-0.029147,-0.065066,-0.098313,-0.129614,2
0.219137,0.212723,0.205092,0.194614,0.180734,0.162851,0.140937,0.115127,0.085873,0.053034,0.016751,-0.020669,-0.057857,-0.096271,-0.135599,6
0.204601,0.20461,0.202853,0.197826,0.186975,0.170033,0.147417,0.1206,0.08977,0.055838,0.021154,-0.013974,-0.050157,-0.084277,-0.117293,1
0.194153,0.196657,0.196862,0.192997,0.182624,0.166239,0.142903,0.113662,0.080133,0.045155,0.009139,-0.026653,-0.060228,-0.091536,-0.120679,2
0.217574,0.211147,0.203622,0.193275,0.179395,0.161845,0.140425,0.115261,0.086248,0.05384,0.017331,-0.02148,-0.059855,-0.098786,-0.137237,6
0.204524,0.204607,0.202429,0.196492,0.184952,0.167478,0.144322,0.116586,0.084981,0.051229,0.016286,-0.020055,-0.055603,-0.089656,-0.121116,1
0.192271,0.195774,0.196011,0.19093,0.179895,0.162252,0.139041,0.110721,0.080313,0.047086,0.01209,-0.023039,-0.056174,-0.087676,-0.117347,2
0.220556,0.214221,0.206423,0.19554,0.180873,0.162738,0.140499,0.114323,0.084538,0.051442,0.014732,-0.024667,-0.062301,-0.09917,-0.13754,6
0.19156,0.194776,0.195136,0.190413,0.178582,0.160329,0.135522,0.106621,0.07303,0.037411,0.00084,-0.034534,-0.065898,-0.096105,-0.127567,2
0.200196,0.199894,0.19791,0.191635,0.179285,0.161478,0.138207,0.111072,0.080554,0.048242,0.013204,-0.022552,-0.056955,-0.089698,-0.119449,2
0.217395,0.211266,0.203832,0.193346,0.179293,0.161586,0.139952,0.114159,0.084578,0.051786,0.015547,-0.023687,-0.062129,-0.099657,-0.138451,6
0.183946,0.188813,0.192672,0.192446,0.18555,0.171936,0.150779,0.122905,0.090923,0.056828,0.021646,-0.013344,-0.046273,-0.076956,-0.107901,2
0.198898,0.202157,0.202768,0.199211,0.189549,0.173647,0.151521,0.123504,0.091275,0.057673,0.022164,-0.014549,-0.049432,-0.080897,-0.111584,2
0.221818,0.214167,0.205421,0.194682,0.180401,0.162187,0.140011,0.113952,0.084104,0.051703,0.01636,-0.020764,-0.058443,-0.095792,-0.133944,6
0.221522,0.214165,0.205672,0.194393,0.179375,0.161053,0.138651,0.112428,0.082375,0.048537,0.011521,-0.027975,-0.065922,-0.103107,-0.141562,6
0.188087,0.193046,0.195944,0.194245,0.18823,0.176248,0.157365,0.13177,0.099135,0.06122,0.020458,-0.019153,-0.054728,-0.087752,-0.119277,3
0.215797,0.21011,0.203436,0.193901,0.180311,0.162563,0.141204,0.115821,0.086535,0.054091,0.017873,-0.020895,-0.058939,-0.097749,-0.136014,6
0.218981,0.212516,0.204781,0.194224,0.180037,0.161691,0.139438,0.112827,0.08202,0.047553,0.009411,-0.029027,-0.065866,-0.10409,-0.143506,6
0.199137,0.200471,0.199324,0.193371,0.182056,0.164247,0.140373,0.111279,0.078772,0.043631,0.00736,-0.028454,-0.062111,-0.094658,-0.125375,2
0.217227,0.211777,0.205096,0.195774,0.182727,0.165595,0.14447,0.119216,0.090172,0.057821,0.021724,-0.016329,-0.054135,-0.092674,-0.131731,6
0.217346,0.211607,0.204317,0.19397,0.179782,0.162236,0.140438,0.114617,0.085357,0.052767,0.01656,-0.021717,-0.059864,-0.097054,-0.135109,6
0.217014,0.210894,0.203446,0.193057,0.179101,0.161323,0.139643,0.113965,0.08425,0.050652,0.013221,-0.02742,-0.070553,-0.112188,-0.154418,6
