@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
-0.056476,-0.070625,-0.083528,-0.095451,-0.107048,-0.118387,-0.12942,-0.140018,-0.150099,-0.159613,-0.168489,-0.176795,-0.18469,-0.192246,-0.19941,-0.206151,-0.212426,-0.218269,-0.223718,-0.22877,-0.233458,-0.237813,-0.241837,-0.245529,-0.248919,-0.252018,-0.254759,-0.257158,-0.259198,-0.260876,-0.26221,-0.263247,-0.264272,-0.265294,-0.266675,-0.268671,-0.272187,-0.278405,-0.28788,-0.297715,-0.302581,-0.300875,-0.294038,-0.283592,-0.270673,-0.255925,-0.239645,-0.222611,-0.204915,-0.186898,-0.168111,-0.147665,-0.125923,-0.104254,-0.082989,-0.062751,-0.04304,-0.024654,-0.007743,0.007569,0.021216,0.033312,0.043926,0.052641,0.060074,0.066276,0.070984,0.074165,0.076193,0.077136,0.077211,0.076294,0.074427,0.071898,0.068676,0.064816,0.060197,0.055025,0.049267,0.043011,0.036223,0.029021,0.021443,0.01351,0.005273,-0.003247,-0.012063,-0.021107,-0.030371,-0.039824,-0.049438,-0.059232,-0.069197,1
-0.056423,-0.070583,-0.083498,-0.095427,-0.107027,-0.118373,-0.129407,-0.140018,-0.150134,-0.159668,-0.168555,-0.176888,-0.184811,-0.192384,-0.199551,-0.206298,-0.212579,-0.218428,-0.223877,-0.228926,-0.233619,-0.237977,-0.242005,-0.245699,-0.249093,-0.252207,-0.254974,-0.257403,-0.259465,-0.261163,-0.262518,-0.263568,-0.264611,-0.265661,-0.267063,-0.269083,-0.272622,-0.278853,-0.288333,-0.29821,-0.303114,-0.301421,-0.294598,-0.284173,-0.271283,-0.256556,-0.240297,-0.223282,-0.205583,-0.187559,-0.168782,-0.148335,-0.12658,-0.1049,-0.083615,-0.063347,-0.043631,-0.025248,-0.008321,0.007011,0.020667,0.032778,0.043424,0.052173,0.05963,0.065851,0.070578,0.073777,0.075832,0.076799,0.076903,0.076021,0.074174,0.071659,0.068451,0.064606,0.059998,0.054833,0.049078,0.042822,0.036037,0.028839,0.021269,0.013343,0.005108,-0.003414,-0.012235,-0.02128,-0.030539,-0.039991,-0.049609,-0.059408,-0.06937,1
-0.05615,-0.070295,-0.083197,-0.095119,-0.106707,-0.118039,-0.129065,-0.13966,-0.149746,-0.159262,-0.168145,-0.176475,-0.184383,-0.191935,-0.199092,-0.205837,-0.212115,-0.21796,-0.223409,-0.228457,-0.233152,-0.237519,-0.241549,-0.245241,-0.248631,-0.251733,-0.254489,-0.256914,-0.25897,-0.26066,-0.262016,-0.263062,-0.264087,-0.265125,-0.266534,-0.268568,-0.272118,-0.278364,-0.287862,-0.297737,-0.302668,-0.301026,-0.294234,-0.283832,-0.270964,-0.256252,-0.240007,-0.223021,-0.205361,-0.187394,-0.168681,-0.14828,-0.126558,-0.104887,-0.083585,-0.063298,-0.043569,-0.025186,-0.008267,0.007054,0.020704,0.032805,0.043434,0.052169,0.059613,0.065825,0.070539,0.07372,0.07576,0.076722,0.07681,0.075899,0.074038,0.071516,0.0683,0.064447,0.059837,0.054675,0.048918,0.042662,0.035877,0.028681,0.021111,0.013184,0.004951,-0.003562,-0.012378,-0.021425,-0.030689,-0.040138,-0.049749,-0.059539,-0.069497,1
-0.068364,-0.082693,-0.095801,-0.107931,-0.119739,-0.131246,-0.142406,-0.153105,-0.163287,-0.172874,-0.181788,-0.190122,-0.198046,-0.205607,-0.212748,-0.219473,-0.22574,-0.231594,-0.23704,-0.242064,-0.246712,-0.251016,-0.254946,-0.258504,-0.261727,-0.264637,-0.267174,-0.269338,-0.271092,-0.272448,-0.273425,-0.27403,-0.274587,-0.275089,-0.275906,-0.277237,-0.279946,-0.285158,-0.293436,-0.30208,-0.305983,-0.303537,-0.296105,-0.285149,-0.271762,-0.256556,-0.239784,-0.222213,-0.203872,-0.18518,-0.165821,-0.144855,-0.122595,-0.100593,-0.079098,-0.058717,-0.038813,-0.020215,-0.003048,0.012531,0.026396,0.038771,0.049692,0.058637,0.06632,0.072829,0.077821,0.081207,0.083431,0.08453,0.084784,0.083985,0.082184,0.079725,0.076575,0.072782,0.068193,0.063054,0.057325,0.051114,0.044365,0.037233,0.029751,0.021927,0.013815,0.00543,-0.003271,-0.012191,-0.021327,-0.030645,-0.040113,-0.049763,-0.059569,1
-0.067117,-0.081496,-0.094641,-0.106796,-0.118612,-0.130132,-0.141317,-0.152027,-0.162209,-0.171807,-0.180742,-0.189095,-0.197028,-0.204597,-0.21175,-0.218483,-0.224738,-0.230578,-0.236023,-0.241046,-0.245696,-0.25,-0.25394,-0.257515,-0.260745,-0.26367,-0.266246,-0.268448,-0.270229,-0.271593,-0.272576,-0.273198,-0.273773,-0.274295,-0.27513,-0.276481,-0.279215,-0.284464,-0.292802,-0.301511,-0.30546,-0.30306,-0.295686,-0.284804,-0.271474,-0.256324,-0.239617,-0.222155,-0.203915,-0.185316,-0.166136,-0.145291,-0.123114,-0.101191,-0.079812,-0.059551,-0.039674,-0.021066,-0.003909,0.011639,0.025485,0.037847,0.048736,0.05763,0.06529,0.07178,0.076735,0.080078,0.082277,0.083373,0.083625,0.082808,0.080979,0.078504,0.075349,0.071554,0.066952,0.061809,0.056085,0.04987,0.043116,0.035975,0.028482,0.020637,0.012503,0.00409,-0.004638,-0.013579,-0.02274,-0.03209,-0.04159,-0.05126,-0.061091,1
-0.070079,-0.084394,-0.09748,-0.109567,-0.121305,-0.132754,-0.143866,-0.154509,-0.164641,-0.174189,-0.183073,-0.191382,-0.199262,-0.206783,-0.213893,-0.220579,-0.226791,-0.232591,-0.237981,-0.242943,-0.247535,-0.25178,-0.255656,-0.259163,-0.26232,-0.265157,-0.267638,-0.269759,-0.271467,-0.272778,-0.273707,-0.274273,-0.274789,-0.275243,-0.276009,-0.277286,-0.279948,-0.285109,-0.293346,-0.301965,-0.305819,-0.303344,-0.295937,-0.285019,-0.271658,-0.25646,-0.239693,-0.222137,-0.203783,-0.1851,-0.165736,-0.144714,-0.122387,-0.100326,-0.078788,-0.05836,-0.038417,-0.019782,-0.002576,0.013022,0.026912,0.039303,0.050233,0.05918,0.06686,0.073376,0.078382,0.08177,0.083994,0.085101,0.085367,0.084579,0.08278,0.080331,0.077199,0.07343,0.068872,0.063769,0.058088,0.051926,0.045228,0.038139,0.030697,0.02291,0.01483,0.006477,-0.002191,-0.011085,-0.020191,-0.029479,-0.038921,-0.048537,-0.058313,1
-0.06062,-0.074952,-0.088026,-0.100098,-0.111833,-0.123283,-0.134414,-0.145103,-0.155269,-0.164839,-0.173749,-0.18208,-0.189994,-0.197537,-0.204664,-0.211377,-0.217613,-0.223414,-0.228802,-0.23377,-0.238366,-0.242612,-0.246509,-0.250047,-0.253267,-0.256207,-0.258807,-0.261051,-0.262911,-0.264405,-0.265555,-0.26636,-0.267126,-0.267853,-0.268934,-0.270558,-0.273597,-0.279236,-0.288056,-0.297236,-0.30153,-0.29935,-0.292112,-0.28134,-0.268149,-0.253137,-0.236583,-0.219304,-0.201336,-0.183081,-0.1642,-0.143679,-0.121811,-0.100136,-0.078916,-0.058745,-0.039019,-0.02057,-0.003536,0.011892,0.025621,0.037861,0.048627,0.057432,0.065019,0.071459,0.076382,0.079714,0.081913,0.083019,0.083289,0.082495,0.080696,0.078239,0.075082,0.071268,0.06665,0.061475,0.05569,0.04939,0.042515,0.035229,0.027563,0.01954,0.011215,0.002601,-0.006327,-0.015478,-0.024855,-0.034429,-0.044168,-0.054092,-0.06418,1
-0.063106,-0.077395,-0.090431,-0.10247,-0.11418,-0.125586,-0.136663,-0.147297,-0.157418,-0.166944,-0.175809,-0.184095,-0.191962,-0.199479,-0.206578,-0.213249,-0.219452,-0.225225,-0.230583,-0.235526,-0.240106,-0.244337,-0.248214,-0.25174,-0.254943,-0.257845,-0.260396,-0.262611,-0.264443,-0.265902,-0.26702,-0.267805,-0.268555,-0.269254,-0.27027,-0.27183,-0.274818,-0.280375,-0.289063,-0.298133,-0.302377,-0.300178,-0.292927,-0.282135,-0.268912,-0.253867,-0.237295,-0.219962,-0.201881,-0.1835,-0.164504,-0.143879,-0.121883,-0.100065,-0.078715,-0.058457,-0.038686,-0.020232,-0.003211,0.012224,0.025984,0.038245,0.049047,0.057889,0.065485,0.071938,0.076884,0.080233,0.082448,0.083565,0.083834,0.083053,0.081268,0.078831,0.075707,0.071944,0.067374,0.062238,0.056497,0.050246,0.043426,0.036191,0.028583,0.020617,0.012347,0.003799,-0.005063,-0.014158,-0.023476,-0.03298,-0.042642,-0.052491,-0.062514,1
-0.063829,-0.078152,-0.091211,-0.103258,-0.114993,-0.126437,-0.137533,-0.148187,-0.158328,-0.167882,-0.176775,-0.185078,-0.19296,-0.200488,-0.207599,-0.214283,-0.220503,-0.226305,-0.231687,-0.236633,-0.24121,-0.245457,-0.249354,-0.252887,-0.256089,-0.258981,-0.261521,-0.263727,-0.265557,-0.267011,-0.268092,-0.268847,-0.269584,-0.270273,-0.271278,-0.272814,-0.275775,-0.281296,-0.289971,-0.299026,-0.303242,-0.301026,-0.293789,-0.283015,-0.269802,-0.254765,-0.238198,-0.22086,-0.202801,-0.184452,-0.165439,-0.144764,-0.122755,-0.100973,-0.07966,-0.059398,-0.039611,-0.021113,-0.00405,0.011426,0.025224,0.037512,0.048346,0.057211,0.064824,0.07129,0.076252,0.079615,0.08183,0.082946,0.083224,0.082462,0.080692,0.078268,0.075162,0.071413,0.066862,0.061749,0.056035,0.049818,0.043036,0.03584,0.028271,0.020338,0.012099,0.003579,-0.005261,-0.014322,-0.023607,-0.033085,-0.042718,-0.052534,-0.062518,1
-0.067628,-0.082508,-0.09609,-0.10862,-0.120732,-0.132531,-0.143947,-0.154863,-0.165217,-0.174943,-0.183973,-0.192391,-0.20034,-0.207887,-0.214994,-0.221635,-0.227779,-0.233457,-0.238698,-0.243508,-0.247932,-0.251993,-0.255683,-0.259001,-0.261948,-0.264564,-0.266829,-0.268752,-0.270283,-0.271425,-0.272197,-0.272644,-0.273027,-0.273361,-0.27399,-0.275141,-0.277684,-0.282771,-0.290998,-0.299626,-0.303483,-0.301004,-0.293604,-0.282759,-0.26955,-0.254589,-0.238146,-0.220943,-0.203074,-0.184911,-0.166049,-0.145517,-0.123692,-0.101848,-0.080355,-0.059812,-0.039793,-0.021072,-0.00379,0.011911,0.025978,0.03852,0.049621,0.058846,0.066763,0.073385,0.078463,0.081991,0.084326,0.085525,0.085806,0.08505,0.083302,0.080852,0.077682,0.073857,0.06927,0.064119,0.05837,0.052118,0.04533,0.038118,0.03053,0.022581,0.014322,0.005777,-0.003069,-0.012153,-0.021464,-0.03097,-0.040638,-0.050485,-0.060495,2
-0.067548,-0.082409,-0.095977,-0.10851,-0.120615,-0.132388,-0.143784,-0.15469,-0.16504,-0.174756,-0.183783,-0.192201,-0.200136,-0.207674,-0.214768,-0.221386,-0.227513,-0.233178,-0.238409,-0.243216,-0.247634,-0.251682,-0.255363,-0.258667,-0.261605,-0.264214,-0.266472,-0.26838,-0.269898,-0.271037,-0.271809,-0.272236,-0.272609,-0.272944,-0.273563,-0.274721,-0.277295,-0.28244,-0.290746,-0.299495,-0.30346,-0.301039,-0.293664,-0.282845,-0.269652,-0.254699,-0.238256,-0.221038,-0.203183,-0.185059,-0.166227,-0.145711,-0.123884,-0.102022,-0.080508,-0.059947,-0.039909,-0.02117,-0.003869,0.011853,0.025951,0.038528,0.049654,0.058904,0.066846,0.0735,0.078603,0.082141,0.084485,0.085697,0.085981,0.085235,0.083499,0.081063,0.077902,0.074084,0.069506,0.064365,0.058636,0.0524,0.045622,0.038423,0.030847,0.022908,0.014657,0.006124,-0.002708,-0.011776,-0.021068,-0.030557,-0.040219,-0.050056,-0.060058,2
-0.06886,-0.083737,-0.097326,-0.109872,-0.121982,-0.133768,-0.145178,-0.156089,-0.166433,-0.176151,-0.185182,-0.193596,-0.201539,-0.209074,-0.216162,-0.222778,-0.228898,-0.234561,-0.239787,-0.244578,-0.248986,-0.253026,-0.2567,-0.259993,-0.262919,-0.265508,-0.267748,-0.269641,-0.271142,-0.272268,-0.273022,-0.273435,-0.273789,-0.274097,-0.274705,-0.275853,-0.278401,-0.283513,-0.29179,-0.30049,-0.304421,-0.301975,-0.294583,-0.283755,-0.27056,-0.25559,-0.239144,-0.221942,-0.204058,-0.185888,-0.167003,-0.146431,-0.124549,-0.102642,-0.081087,-0.060487,-0.040406,-0.021612,-0.004257,0.011514,0.025651,0.038251,0.0494,0.058682,0.06665,0.073318,0.078436,0.081989,0.084343,0.085561,0.085854,0.085113,0.083376,0.080943,0.07779,0.073992,0.069434,0.064309,0.058599,0.052384,0.045634,0.038473,0.030931,0.02303,0.014823,0.006333,-0.002463,-0.011494,-0.020744,-0.030192,-0.039808,-0.049602,-0.059555,2
-0.028235,-0.042369,-0.055198,-0.067036,-0.078591,-0.089932,-0.101025,-0.111711,-0.12192,-0.131557,-0.140536,-0.148943,-0.156938,-0.16459,-0.171849,-0.178704,-0.185111,-0.191107,-0.196726,-0.201968,-0.206886,-0.211511,-0.215833,-0.219835,-0.223527,-0.226948,-0.230092,-0.232945,-0.235453,-0.237644,-0.239558,-0.241256,-0.24305,-0.244984,-0.247446,-0.250758,-0.255905,-0.264123,-0.275922,-0.288145,-0.295106,-0.295152,-0.289833,-0.280818,-0.269329,-0.256018,-0.24124,-0.225767,-0.209678,-0.193341,-0.176193,-0.157115,-0.136521,-0.115839,-0.095457,-0.07598,-0.056947,-0.039177,-0.022787,-0.007912,0.005398,0.017256,0.027684,0.036247,0.04355,0.049595,0.054111,0.057103,0.058952,0.05973,0.059655,0.058587,0.05657,0.053885,0.050496,0.046455,0.041656,0.036301,0.030347,0.023872,0.016853,0.009416,0.001599,-0.006569,-0.015045,-0.023804,-0.03287,-0.042165,-0.05169,-0.061411,-0.071303,-0.081379,-0.09163,2
-0.028863,-0.042989,-0.055824,-0.067655,-0.079204,-0.090546,-0.101627,-0.112308,-0.122512,-0.132146,-0.141116,-0.149505,-0.157485,-0.165147,-0.172408,-0.179251,-0.185645,-0.19164,-0.197268,-0.202515,-0.207417,-0.212023,-0.216323,-0.220306,-0.223984,-0.227391,-0.230514,-0.233324,-0.23579,-0.237943,-0.239835,-0.241514,-0.243277,-0.245185,-0.247647,-0.25097,-0.256137,-0.264395,-0.276246,-0.288529,-0.295568,-0.295678,-0.290414,-0.281445,-0.26999,-0.256714,-0.241952,-0.226533,-0.210515,-0.194225,-0.177117,-0.158075,-0.13748,-0.116785,-0.096396,-0.076873,-0.057799,-0.039985,-0.023541,-0.008606,0.004757,0.01665,0.027109,0.035715,0.043044,0.049116,0.053661,0.056671,0.05854,0.059333,0.059272,0.058218,0.056217,0.053554,0.050193,0.04619,0.041429,0.036118,0.030206,0.023783,0.016811,0.009424,0.001657,-0.006469,-0.014904,-0.023616,-0.032637,-0.04189,-0.051366,-0.061038,-0.070885,-0.080922,-0.091135,2
-0.028933,-0.043077,-0.055928,-0.067783,-0.079361,-0.090736,-0.101847,-0.112545,-0.122756,-0.132394,-0.141377,-0.149783,-0.157771,-0.165426,-0.172691,-0.179547,-0.185955,-0.19196,-0.197594,-0.202848,-0.207767,-0.212389,-0.216702,-0.220692,-0.224376,-0.227793,-0.230916,-0.23373,-0.236196,-0.238356,-0.240254,-0.24193,-0.24369,-0.245592,-0.248042,-0.251346,-0.256474,-0.264677,-0.276468,-0.288678,-0.29565,-0.295717,-0.290428,-0.281438,-0.269963,-0.256674,-0.241908,-0.226468,-0.210404,-0.194061,-0.17691,-0.157848,-0.137264,-0.116567,-0.09618,-0.076695,-0.057636,-0.039824,-0.023392,-0.008478,0.004863,0.016731,0.027178,0.035765,0.043075,0.049138,0.05368,0.056684,0.05855,0.059343,0.059279,0.058218,0.05621,0.053544,0.050183,0.046179,0.041415,0.036097,0.030179,0.023752,0.016776,0.009382,0.001614,-0.006512,-0.014947,-0.023663,-0.032682,-0.041936,-0.051412,-0.061085,-0.070932,-0.080966,-0.091178,2
-0.064289,-0.078873,-0.092229,-0.104595,-0.116568,-0.128221,-0.139514,-0.150328,-0.160608,-0.170299,-0.179329,-0.187776,-0.195771,-0.20337,-0.210538,-0.217267,-0.223537,-0.229376,-0.234817,-0.239849,-0.244514,-0.248837,-0.252812,-0.25643,-0.25969,-0.262624,-0.2652,-0.267441,-0.269305,-0.270815,-0.271986,-0.272834,-0.273625,-0.274363,-0.275385,-0.276891,-0.279677,-0.284763,-0.292653,-0.300806,-0.304404,-0.301951,-0.294767,-0.284206,-0.271258,-0.256471,-0.240096,-0.222866,-0.204832,-0.186443,-0.167368,-0.146638,-0.124695,-0.10293,-0.081649,-0.061428,-0.041729,-0.023328,-0.006389,0.008935,0.022608,0.034733,0.04538,0.054159,0.061663,0.067898,0.072605,0.075782,0.077811,0.078751,0.07883,0.077909,0.076035,0.073491,0.070237,0.066338,0.061679,0.05647,0.050668,0.04437,0.037546,0.030321,0.022725,0.014775,0.006514,-0.002031,-0.010887,-0.01998,-0.029301,-0.038808,-0.048474,-0.058314,-0.068312,2
-0.063975,-0.078569,-0.091944,-0.104326,-0.116309,-0.127972,-0.139278,-0.150119,-0.160422,-0.17012,-0.179148,-0.187596,-0.195599,-0.203212,-0.210398,-0.217141,-0.223406,-0.229241,-0.234674,-0.239709,-0.244379,-0.248708,-0.252685,-0.256305,-0.259561,-0.262501,-0.265111,-0.267364,-0.269237,-0.27075,-0.27193,-0.272788,-0.273588,-0.274332,-0.275363,-0.276882,-0.279683,-0.28479,-0.292719,-0.300931,-0.304573,-0.302146,-0.294985,-0.284448,-0.271531,-0.256767,-0.240408,-0.22321,-0.205212,-0.186818,-0.167687,-0.146936,-0.125011,-0.103291,-0.082069,-0.061855,-0.042161,-0.023783,-0.006845,0.008486,0.022156,0.034287,0.044941,0.053716,0.061221,0.067461,0.072173,0.07535,0.077375,0.078315,0.078391,0.077473,0.075606,0.073068,0.069825,0.065933,0.061282,0.056076,0.050283,0.043995,0.037183,0.029968,0.02238,0.014441,0.006189,-0.002355,-0.011205,-0.020293,-0.029605,-0.039108,-0.048768,-0.058603,-0.068595,2
-0.063789,-0.078419,-0.091814,-0.104212,-0.116221,-0.127911,-0.139237,-0.150097,-0.160432,-0.17016,-0.179226,-0.18771,-0.195738,-0.203383,-0.210602,-0.21737,-0.223671,-0.229531,-0.234996,-0.240056,-0.244749,-0.2491,-0.2531,-0.256736,-0.260012,-0.262964,-0.265581,-0.267856,-0.269745,-0.271274,-0.272454,-0.273318,-0.274138,-0.274891,-0.275926,-0.277445,-0.280245,-0.285337,-0.293226,-0.3014,-0.30501,-0.30257,-0.295403,-0.284856,-0.271926,-0.257151,-0.240775,-0.223544,-0.205526,-0.187131,-0.168033,-0.1473,-0.125354,-0.103611,-0.082374,-0.062176,-0.042496,-0.02412,-0.007187,0.008136,0.021787,0.033904,0.044552,0.053324,0.060814,0.067042,0.071745,0.074912,0.076934,0.077884,0.077966,0.077045,0.075168,0.072627,0.069384,0.065495,0.060843,0.055637,0.04985,0.043565,0.036746,0.029518,0.021917,0.013958,0.005689,-0.002861,-0.011721,-0.020813,-0.030129,-0.039638,-0.049309,-0.05915,-0.069147,2
-0.068962,-0.083571,-0.096947,-0.109333,-0.121331,-0.133009,-0.144318,-0.155146,-0.16544,-0.175129,-0.184154,-0.192598,-0.200595,-0.208214,-0.215403,-0.222141,-0.228398,-0.234209,-0.239613,-0.244596,-0.249205,-0.253461,-0.25735,-0.26087,-0.264032,-0.266857,-0.269329,-0.271472,-0.273227,-0.274608,-0.275637,-0.276319,-0.276942,-0.277509,-0.278349,-0.279664,-0.282306,-0.287361,-0.295393,-0.30378,-0.307495,-0.304975,-0.297601,-0.28677,-0.273513,-0.258432,-0.24179,-0.22434,-0.206125,-0.187546,-0.168271,-0.147366,-0.125257,-0.103286,-0.081734,-0.061182,-0.041149,-0.022456,-0.005235,0.010356,0.024254,0.036596,0.047449,0.056415,0.064097,0.070524,0.075425,0.078791,0.081,0.08211,0.082337,0.081541,0.079776,0.077347,0.074214,0.070442,0.065915,0.060831,0.055156,0.048975,0.042252,0.035114,0.027595,0.019715,0.011523,0.003048,-0.005732,-0.014745,-0.023975,-0.033391,-0.042967,-0.05271,-0.062619,2
-0.068757,-0.083354,-0.096699,-0.10906,-0.121034,-0.13269,-0.143988,-0.154808,-0.16509,-0.174774,-0.183801,-0.192246,-0.200238,-0.207849,-0.21503,-0.221757,-0.228013,-0.233826,-0.239226,-0.244215,-0.248825,-0.253081,-0.256975,-0.260504,-0.263668,-0.266499,-0.26898,-0.271122,-0.27288,-0.274267,-0.275293,-0.275988,-0.276629,-0.277211,-0.27807,-0.27941,-0.282074,-0.28715,-0.295212,-0.303625,-0.307365,-0.304874,-0.297504,-0.286685,-0.273459,-0.258403,-0.241771,-0.224296,-0.206066,-0.187506,-0.168269,-0.147382,-0.12523,-0.103226,-0.081662,-0.061111,-0.04111,-0.02245,-0.005239,0.01034,0.024235,0.036584,0.047454,0.056424,0.064098,0.070515,0.075409,0.078774,0.080985,0.082095,0.082322,0.081529,0.079771,0.077343,0.074204,0.070423,0.065885,0.060796,0.055109,0.048922,0.042195,0.035052,0.027532,0.019653,0.011463,0.002986,-0.005799,-0.014813,-0.024047,-0.033467,-0.043048,-0.052795,-0.062696,2
-0.069434,-0.084028,-0.09737,-0.109728,-0.121699,-0.133359,-0.144651,-0.155474,-0.16576,-0.175442,-0.184457,-0.192891,-0.200865,-0.20845,-0.215613,-0.222339,-0.22859,-0.234386,-0.239763,-0.244731,-0.249331,-0.253577,-0.257457,-0.260963,-0.264098,-0.266903,-0.269368,-0.2715,-0.273249,-0.274623,-0.275648,-0.276324,-0.276937,-0.277497,-0.27833,-0.279644,-0.282283,-0.287326,-0.295339,-0.3037,-0.307385,-0.304844,-0.297436,-0.286575,-0.273296,-0.258186,-0.241524,-0.224034,-0.205793,-0.187199,-0.167901,-0.14699,-0.12485,-0.102842,-0.081258,-0.060699,-0.040675,-0.021974,-0.004746,0.010851,0.024759,0.037114,0.047975,0.05694,0.064619,0.071049,0.075955,0.079319,0.081533,0.082646,0.082873,0.082083,0.080326,0.077898,0.074769,0.070999,0.066468,0.06138,0.055695,0.04951,0.04279,0.035655,0.028139,0.020263,0.012074,0.003603,-0.005177,-0.014186,-0.023415,-0.032832,-0.042411,-0.052155,-0.062061,2
-0.066548,-0.080994,-0.094205,-0.106424,-0.118266,-0.129817,-0.141029,-0.151774,-0.161991,-0.171609,-0.180572,-0.188952,-0.196888,-0.20445,-0.21158,-0.218281,-0.224508,-0.230283,-0.235659,-0.240623,-0.245217,-0.249466,-0.253374,-0.256936,-0.260174,-0.263099,-0.265669,-0.267896,-0.269729,-0.271177,-0.272245,-0.272979,-0.273662,-0.274295,-0.275221,-0.276654,-0.279457,-0.284726,-0.293015,-0.301653,-0.305546,-0.303127,-0.29578,-0.284949,-0.271694,-0.256612,-0.23998,-0.22253,-0.204336,-0.185828,-0.166633,-0.145787,-0.123714,-0.101795,-0.080326,-0.059862,-0.039917,-0.021324,-0.004213,0.011288,0.025113,0.037383,0.048182,0.057094,0.064713,0.071071,0.075918,0.079225,0.081379,0.082431,0.082601,0.081747,0.079924,0.077436,0.074245,0.070413,0.065824,0.060685,0.05495,0.048711,0.04193,0.034737,0.027179,0.019268,0.011048,0.002551,-0.006248,-0.015277,-0.024523,-0.033959,-0.043555,-0.053324,-0.063253,2
-0.067268,-0.081743,-0.094976,-0.107219,-0.119072,-0.130635,-0.141865,-0.15263,-0.162853,-0.172473,-0.181436,-0.18982,-0.197757,-0.205327,-0.212484,-0.219192,-0.225425,-0.231221,-0.236614,-0.241605,-0.246225,-0.250486,-0.254398,-0.257964,-0.261209,-0.264143,-0.266713,-0.268939,-0.270776,-0.272222,-0.273288,-0.274009,-0.274682,-0.275301,-0.276216,-0.277641,-0.280418,-0.285666,-0.293925,-0.302513,-0.306359,-0.303912,-0.296547,-0.285692,-0.272427,-0.257348,-0.240699,-0.223246,-0.205031,-0.186496,-0.167306,-0.146475,-0.124383,-0.102429,-0.080916,-0.060415,-0.040449,-0.021838,-0.004687,0.010858,0.024711,0.037007,0.047828,0.056756,0.064389,0.070769,0.075637,0.078965,0.081131,0.082197,0.08238,0.081547,0.079748,0.077276,0.074106,0.070301,0.065738,0.060618,0.054907,0.048696,0.041944,0.03478,0.027242,0.019352,0.011157,0.002682,-0.006099,-0.015105,-0.024329,-0.033741,-0.043314,-0.05306,-0.062969,2
-0.066336,-0.080784,-0.094,-0.106227,-0.118083,-0.129637,-0.140839,-0.151574,-0.161788,-0.171407,-0.180359,-0.188728,-0.196664,-0.20424,-0.211392,-0.218104,-0.224343,-0.230142,-0.235526,-0.240504,-0.24512,-0.24939,-0.253316,-0.256903,-0.260166,-0.263118,-0.265704,-0.267948,-0.269807,-0.271283,-0.272375,-0.273121,-0.273819,-0.274467,-0.275408,-0.276855,-0.279665,-0.284939,-0.293217,-0.301826,-0.305706,-0.303283,-0.295933,-0.285093,-0.27183,-0.256749,-0.240111,-0.222679,-0.204495,-0.185962,-0.166763,-0.145933,-0.123863,-0.101964,-0.080492,-0.060046,-0.040122,-0.021533,-0.004422,0.011068,0.024866,0.037112,0.047882,0.056768,0.064373,0.070723,0.075556,0.078856,0.081002,0.082047,0.08221,0.081361,0.079539,0.07705,0.073863,0.070037,0.065449,0.060308,0.054572,0.048332,0.041558,0.034374,0.026816,0.018906,0.010691,0.002198,-0.006599,-0.015624,-0.024865,-0.034295,-0.043889,-0.053652,-0.063576,2
