@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute target {1,2}

@data
-1.857351,-1.848256,-1.743638,-1.558782,-1.533364,-1.525021,-1.490456,-1.485293,-1.450686,-1.339405,-1.044663,-0.847087,-0.608862,-0.320468,-0.010339,0.236711,0.398129,0.908628,1.631897,2.07585,2.593884,3.157345,3.314881,3.48262,3.905975,4.298063,4.216983,3.896177,3.853088,3.456088,2.489788,2.251588,2.488016,2.232221,1.606932,1.163857,0.879369,0.724843,0.645702,0.643612,0.530634,0.296178,0.095268,0.14685,0.372443,0.630474,0.839135,1.054194,1.289619,1.560957,1.826442,2.006847,2.000534,1.809275,1.502199,1.199843,0.95007,0.760033,0.580682,0.476783,0.424386,0.408056,0.434682,0.535333,0.674337,0.793747,0.849794,0.909098,0.976783,1.062185,1.118357,1.106311,0.98926,0.79838,0.64245,0.54582,0.54198,0.656288,0.82743,0.906474,0.84214,0.700407,0.446098,0.226972,0.033575,-0.111154,-0.383478,-0.684889,-1.046855,-1.39019,-1.7255,-1.944515,-2.04836,-2.095492,-2.114464,-2.072915,-2.00565,-1.991647,-2.028933,-2.030063,-1.995774,-1.921651,-1.845712,-1.678794,-1.474798,-1.247506,-1.022017,-0.796706,-0.673968,-0.623472,-0.684316,-0.782879,-0.913044,-1.079008,-1.258113,-1.329031,-1.447356,-1.476481,-1.487598,-1.679635,-1.603128,-1.506544,-1.361439,-1.140895,-0.912548,-0.539599,-0.025897,0.392782,0.734049,0.897842,0.725138,0.285884,-0.238332,-0.92436,-1.628151,-2.198108,-2.562517,-2.780498,-2.892755,-2.942809,-2.971575,-2.981957,2
-1.463403,-1.460409,-1.396114,-1.279651,-1.27317,-1.297697,-1.275128,-1.214844,-1.102225,-0.980272,-0.691884,-0.529753,-0.305221,-0.05027,0.197284,0.353003,0.506497,1.277782,2.256805,2.807583,3.487657,4.127806,4.132915,4.003055,4.220933,4.630385,4.653634,4.4643,4.574475,4.165488,3.017884,2.72908,2.955035,2.594934,1.834323,1.301497,0.947166,0.717561,0.668934,0.772002,0.715483,0.3972,0.048358,-0.051696,0.043864,0.190067,0.310909,0.454572,0.569385,0.726294,0.910096,1.074946,1.110904,1.022396,0.857021,0.69146,0.549421,0.424106,0.274793,0.192907,0.160015,0.155977,0.178931,0.268752,0.372433,0.482424,0.54244,0.616434,0.693949,0.778198,0.844899,0.844535,0.775177,0.639384,0.500975,0.386706,0.345525,0.409133,0.53736,0.637189,0.651718,0.56218,0.377936,0.199011,0.061773,-0.063618,-0.260948,-0.462971,-0.761633,-1.073009,-1.362871,-1.564304,-1.650136,-1.708725,-1.714294,-1.677595,-1.631976,-1.614933,-1.647618,-1.652538,-1.640147,-1.625521,-1.573006,-1.506005,-1.406472,-1.26329,-1.106791,-0.978212,-0.883045,-0.866643,-0.922241,-1.04303,-1.123301,-1.294172,-1.392835,-1.448301,-1.469556,-1.51818,-1.569983,-1.575799,-1.602085,-1.586981,-1.529769,-1.430785,-1.287523,-1.056168,-0.752742,-0.472325,-0.265559,-0.146333,-0.242589,-0.527,-0.851958,-1.244885,-1.61673,-1.931003,-2.160561,-2.292224,-2.357716,-2.389254,-2.406325,-2.409307,2
-0.884566,-0.900295,-0.874152,-0.794772,-0.801256,-0.827856,-0.813615,-0.818755,-0.778787,-0.685948,-0.397888,-0.242412,-0.04425,0.199242,0.390715,0.519296,0.636484,1.27689,2.086469,2.727404,3.578051,4.364858,4.386306,4.113084,4.306164,4.79097,4.823714,4.539155,4.568363,4.222729,3.116676,2.677041,2.729108,2.347814,1.723146,1.33836,1.098834,0.929934,0.872592,0.995116,1.016844,0.843655,0.621534,0.611694,0.732848,0.847519,0.890141,0.920815,0.922403,0.947282,1.000245,1.02785,0.988216,0.875999,0.728957,0.589096,0.460723,0.338187,0.183259,0.080362,0.037906,0.028834,0.016423,0.040813,0.096736,0.163168,0.19486,0.235638,0.292474,0.358603,0.375971,0.339303,0.290031,0.235477,0.154982,0.06127,0.012061,0.031909,0.10684,0.188753,0.214699,0.189331,0.124449,0.046753,-0.06306,-0.182861,-0.314539,-0.447123,-0.680411,-0.967751,-1.236922,-1.430087,-1.560551,-1.648609,-1.698595,-1.713237,-1.715425,-1.732837,-1.763376,-1.801746,-1.803101,-1.797447,-1.819908,-1.814186,-1.799911,-1.787937,-1.761782,-1.7288,-1.695349,-1.683239,-1.68304,-1.690791,-1.682258,-1.676828,-1.624784,-1.606469,-1.577253,-1.542333,-1.51619,-1.49535,-1.501094,-1.445714,-1.414868,-1.296176,-1.170315,-0.999972,-0.764088,-0.567279,-0.417482,-0.342875,-0.412581,-0.595524,-0.821209,-1.089404,-1.336926,-1.527317,-1.650034,-1.718777,-1.759944,-1.782918,-1.79738,-1.802915,2
-0.818697,-0.857498,-0.799686,-0.726256,-0.747987,-0.815576,-0.820608,-0.82391,-0.787925,-0.665416,-0.328314,-0.170111,0.062619,0.326102,0.518412,0.638532,0.705016,1.339172,2.130538,2.698386,3.495446,4.220396,4.231715,4.11551,4.504327,5.128906,5.14877,4.769902,4.763089,4.396103,3.184308,2.746507,2.857875,2.440955,1.74808,1.321668,1.052762,0.848975,0.786847,0.894988,0.86297,0.575501,0.178139,-0.000192,0.028759,0.120765,0.170802,0.226716,0.26163,0.353795,0.495342,0.651528,0.72648,0.718438,0.64243,0.557132,0.460032,0.351705,0.203442,0.106722,0.070928,0.059182,0.051313,0.08812,0.150106,0.227944,0.270003,0.334281,0.41953,0.509467,0.546058,0.510103,0.448122,0.383908,0.295358,0.195057,0.138761,0.163597,0.2492,0.331198,0.37249,0.350495,0.268527,0.192524,0.081654,-0.033999,-0.165469,-0.287278,-0.552788,-0.855471,-1.138047,-1.332052,-1.448506,-1.535008,-1.584872,-1.603847,-1.615656,-1.631118,-1.671628,-1.674735,-1.694959,-1.717789,-1.714218,-1.715542,-1.671831,-1.638309,-1.597438,-1.564772,-1.535865,-1.528096,-1.558959,-1.618698,-1.646227,-1.66323,-1.682689,-1.654905,-1.608962,-1.555818,-1.592348,-1.551466,-1.516872,-1.470232,-1.406386,-1.304575,-1.196528,-1.031576,-0.804099,-0.629481,-0.498624,-0.432652,-0.505806,-0.706813,-0.926568,-1.193327,-1.426261,-1.596902,-1.707965,-1.776428,-1.814447,-1.831967,-1.845261,-1.848617,2
-2.106521,-2.091184,-1.997523,-1.82911,-1.799154,-1.758314,-1.70522,-1.651658,-1.552532,-1.426645,-1.165856,-0.945647,-0.744349,-0.51466,-0.306753,-0.100228,0.105215,0.774595,1.648484,2.140195,2.603612,3.084167,3.119979,3.17803,3.454935,3.77529,3.801257,3.665839,3.720157,3.30913,2.431263,2.287121,2.609124,2.402777,1.674794,1.103819,0.752165,0.539832,0.493838,0.554846,0.482707,0.221371,-0.047354,0.006993,0.252949,0.540649,0.814168,1.105581,1.374066,1.683936,2.000194,2.225495,2.242268,2.029177,1.676652,1.33396,1.049773,0.869316,0.682012,0.567393,0.520787,0.508145,0.542429,0.653046,0.77321,0.872247,0.891992,0.96106,1.023187,1.075364,1.149109,1.178928,1.036271,0.779531,0.593935,0.497098,0.504711,0.692798,0.939966,1.059885,0.9822,0.806267,0.500862,0.194916,-0.034329,-0.195,-0.523202,-0.862516,-1.209157,-1.541365,-1.833669,-1.977889,-2.038549,-2.066165,-2.033403,-1.992556,-1.920931,-1.904467,-1.966502,-1.948637,-1.944941,-1.934954,-1.854373,-1.662975,-1.407799,-1.140697,-0.808923,-0.498136,-0.286439,-0.166406,-0.20711,-0.333036,-0.448395,-0.636829,-0.828108,-1.033408,-1.17487,-1.269946,-1.445402,-1.452846,-1.47187,-1.31448,-1.173558,-0.999551,-0.779905,-0.441869,0.072462,0.547251,0.898825,1.085573,0.871377,0.313497,-0.3371,-1.112722,-1.832313,-2.40414,-2.797367,-3.032008,-3.160042,-3.216475,-3.252228,-3.263787,2
-1.528264,-1.501756,-1.38449,-1.250979,-1.183081,-1.229578,-1.241121,-1.197512,-1.156158,-1.053918,-0.744978,-0.542159,-0.293342,0.049252,0.421951,0.681061,0.841565,1.416845,2.240717,2.744202,3.305367,3.895434,3.971028,4.056016,4.425231,4.790643,4.6909,4.413554,4.404565,3.932402,2.842626,2.562594,2.79329,2.500799,1.811249,1.298906,1.015212,0.83712,0.752767,0.758164,0.62097,0.315262,-0.024619,-0.101054,-0.004964,0.134177,0.240856,0.36604,0.494866,0.663687,0.830243,0.968945,1.004761,0.90963,0.73657,0.572107,0.443754,0.349494,0.233751,0.144683,0.115018,0.100934,0.126351,0.234781,0.349318,0.459136,0.518837,0.600545,0.698694,0.796586,0.903309,0.956609,0.871005,0.714145,0.574769,0.481663,0.449757,0.559399,0.731561,0.840329,0.842698,0.72808,0.477872,0.257002,0.097788,-0.012199,-0.231725,-0.430841,-0.724353,-1.055546,-1.360514,-1.547751,-1.626682,-1.664037,-1.659454,-1.620399,-1.564994,-1.56211,-1.621031,-1.625529,-1.635477,-1.599106,-1.53813,-1.400832,-1.22519,-1.01243,-0.790096,-0.584062,-0.460797,-0.383888,-0.435164,-0.560453,-0.727698,-0.900273,-1.110799,-1.241048,-1.29317,-1.462313,-1.546249,-1.619279,-1.663543,-1.622467,-1.552057,-1.481752,-1.395551,-1.235472,-0.956766,-0.697128,-0.518115,-0.420169,-0.52839,-0.82086,-1.139928,-1.535443,-1.928646,-2.26354,-2.487742,-2.615816,-2.675221,-2.705784,-2.723884,-2.729571,2
-1.083194,-1.07973,-0.970365,-0.808855,-0.771363,-0.80154,-0.833626,-0.856786,-0.823689,-0.725406,-0.433834,-0.218625,0.059744,0.449312,0.87213,1.148026,1.274016,1.76819,2.4973,2.974246,3.571027,4.186302,4.25557,4.301345,4.667116,5.041881,4.925642,4.561628,4.485107,3.994728,2.852602,2.564099,2.78727,2.505516,1.860577,1.424539,1.163626,0.99742,0.912471,0.888309,0.745119,0.441661,0.061617,-0.089624,-0.063964,0.032889,0.103263,0.195859,0.279035,0.394559,0.529406,0.65929,0.709063,0.675317,0.569421,0.457877,0.358497,0.270569,0.15414,0.072776,0.036469,0.01289,0.0102,0.083705,0.17271,0.265947,0.325084,0.402152,0.478104,0.557569,0.601587,0.595664,0.527342,0.439195,0.346346,0.243167,0.179574,0.201474,0.288723,0.3716,0.40498,0.365497,0.23854,0.125216,0.016023,-0.080402,-0.247344,-0.396334,-0.657237,-0.959382,-1.245429,-1.44116,-1.547024,-1.610989,-1.6447,-1.631639,-1.622824,-1.641095,-1.65485,-1.681547,-1.682699,-1.675855,-1.664935,-1.592961,-1.511088,-1.424174,-1.319409,-1.232073,-1.189918,-1.194684,-1.232412,-1.311726,-1.390673,-1.474671,-1.554929,-1.493329,-1.562456,-1.580548,-1.558568,-1.602388,-1.606813,-1.573347,-1.528705,-1.427016,-1.314938,-1.121455,-0.890671,-0.702398,-0.54278,-0.476545,-0.556939,-0.753794,-0.995058,-1.268272,-1.526229,-1.743922,-1.895674,-1.982774,-2.031345,-2.051602,-2.061106,-2.066418,2
-1.772588,-1.682817,-1.605845,-1.393042,-1.31167,-1.328104,-1.323466,-1.332867,-1.325707,-1.223512,-0.973405,-0.737749,-0.43625,-0.027335,0.420713,0.72267,0.88424,1.343464,2.048507,2.499437,3.049346,3.663421,3.832421,4.005846,4.430017,4.798467,4.654666,4.309984,4.20807,3.709086,2.658636,2.384286,2.604152,2.342504,1.719765,1.300732,1.043142,0.881492,0.771964,0.721989,0.557067,0.294068,0.01214,-0.026235,0.088312,0.250988,0.38345,0.523953,0.682115,0.86562,1.02939,1.155115,1.160382,1.024957,0.817453,0.615861,0.446147,0.332588,0.214264,0.138095,0.11187,0.104219,0.158065,0.296828,0.444629,0.566833,0.62577,0.709576,0.805537,0.920413,1.032876,1.093514,0.993259,0.788882,0.642922,0.553793,0.539763,0.670689,0.859826,0.98804,0.983771,0.833852,0.549102,0.287637,0.090553,-0.041506,-0.26218,-0.472972,-0.786581,-1.133657,-1.442673,-1.632615,-1.701713,-1.72131,-1.70382,-1.645189,-1.578314,-1.56126,-1.601443,-1.63143,-1.621394,-1.581614,-1.517908,-1.36061,-1.146271,-0.919753,-0.630041,-0.396915,-0.246923,-0.161612,-0.243058,-0.409563,-0.578914,-0.88569,-1.087043,-1.181426,-1.27697,-1.315593,-1.53445,-1.583751,-1.654581,-1.632787,-1.550605,-1.508719,-1.438338,-1.204058,-0.874681,-0.612561,-0.365056,-0.248878,-0.364253,-0.687601,-1.043727,-1.492604,-1.980058,-2.383393,-2.652441,-2.804317,-2.876708,-2.912372,-2.931427,-2.937281,2
-0.995997,-1.034493,-0.972508,-0.872198,-0.864917,-0.8957,-0.880664,-0.881911,-0.857803,-0.771586,-0.488564,-0.332625,-0.117693,0.144213,0.377937,0.526912,0.647312,1.296879,2.119293,2.754138,3.630285,4.435807,4.543778,4.309086,4.356997,4.741139,4.753114,4.49969,4.556673,4.178729,3.036059,2.582109,2.617513,2.269277,1.682538,1.31106,1.065739,0.882737,0.831251,0.948309,0.953076,0.749411,0.504287,0.489163,0.616308,0.732934,0.800697,0.86704,0.896846,0.953283,1.02099,1.072201,1.035511,0.919698,0.765402,0.623892,0.481404,0.364889,0.221914,0.130839,0.088656,0.061507,0.037818,0.061294,0.115895,0.168055,0.20197,0.253131,0.312462,0.37819,0.402025,0.374154,0.327148,0.269298,0.189003,0.11529,0.076049,0.112636,0.193465,0.272476,0.296727,0.261602,0.161583,0.063258,-0.058011,-0.193078,-0.330687,-0.451902,-0.704189,-0.998318,-1.26758,-1.459913,-1.569227,-1.657951,-1.709489,-1.716826,-1.725376,-1.735518,-1.769197,-1.781443,-1.788465,-1.797512,-1.808122,-1.786232,-1.748539,-1.697979,-1.643143,-1.602348,-1.572707,-1.558433,-1.581548,-1.589273,-1.621444,-1.60018,-1.61498,-1.612185,-1.608046,-1.555308,-1.542465,-1.550857,-1.489297,-1.457949,-1.393341,-1.277484,-1.128023,-0.916046,-0.653216,-0.450189,-0.302712,-0.245419,-0.339255,-0.575793,-0.842848,-1.150384,-1.411752,-1.598334,-1.712891,-1.773388,-1.816607,-1.839773,-1.865328,-1.876903,2
-1.860404,-1.866213,-1.767977,-1.584574,-1.525021,-1.521184,-1.496987,-1.470219,-1.444651,-1.345002,-1.06387,-0.845619,-0.612631,-0.317412,-0.019479,0.232353,0.395352,0.913856,1.612661,2.046221,2.565547,3.148213,3.281891,3.465261,3.899814,4.29552,4.222658,3.890279,3.833013,3.44719,2.477464,2.227655,2.458359,2.208564,1.599636,1.165467,0.912475,0.747458,0.653417,0.65127,0.548854,0.336985,0.140526,0.205179,0.43443,0.689148,0.890155,1.103738,1.342224,1.600409,1.860954,2.016082,1.996446,1.802896,1.497726,1.193803,0.943536,0.749843,0.569792,0.476518,0.427629,0.415134,0.450309,0.556055,0.699347,0.820904,0.873657,0.934485,1.006557,1.083035,1.150108,1.136123,1.010328,0.812852,0.653779,0.562333,0.541216,0.637415,0.812485,0.880806,0.810513,0.682116,0.41222,0.195969,0.030675,-0.114867,-0.383407,-0.661901,-1.02689,-1.38053,-1.71153,-1.943505,-2.046526,-2.091916,-2.11856,-2.076952,-2.022146,-2.010687,-2.047543,-2.040964,-1.999628,-1.93306,-1.869587,-1.718311,-1.519218,-1.280865,-1.023263,-0.826757,-0.690923,-0.636389,-0.705651,-0.803343,-0.944237,-1.103451,-1.234811,-1.269607,-1.451726,-1.528567,-1.541873,-1.693973,-1.631017,-1.497088,-1.406734,-1.244779,-0.959063,-0.56192,-0.038797,0.385816,0.734305,0.887213,0.724819,0.288728,-0.242434,-0.918248,-1.604745,-2.164094,-2.527652,-2.7404,-2.861022,-2.904174,-2.929361,-2.941834,2
-1.476391,-1.461349,-1.386269,-1.313519,-1.298255,-1.294342,-1.270442,-1.211322,-1.102362,-0.971046,-0.695818,-0.536679,-0.320079,-0.047813,0.198722,0.330368,0.486575,1.269525,2.264298,2.813256,3.472514,4.125607,4.138483,4.01051,4.23017,4.639842,4.658651,4.477878,4.597647,4.194024,3.0445,2.740204,2.958262,2.599477,1.843127,1.306681,0.964343,0.729519,0.657362,0.7712,0.698489,0.388964,0.035599,-0.067635,0.023156,0.166466,0.287356,0.436535,0.554127,0.707658,0.892663,1.067761,1.100186,1.014223,0.850256,0.680438,0.541376,0.418764,0.272515,0.177969,0.149636,0.14695,0.165594,0.258044,0.372248,0.465413,0.521034,0.595729,0.682255,0.761774,0.832106,0.838242,0.756734,0.632473,0.497136,0.395932,0.352582,0.407831,0.546852,0.634559,0.647671,0.561652,0.365651,0.186803,0.050211,-0.078141,-0.268791,-0.475671,-0.76309,-1.080388,-1.377445,-1.581254,-1.670302,-1.720373,-1.732381,-1.691781,-1.634581,-1.621645,-1.644748,-1.656993,-1.628886,-1.612296,-1.583773,-1.502365,-1.385092,-1.24559,-1.087854,-0.970604,-0.884587,-0.851988,-0.904111,-1.010632,-1.041004,-1.162882,-1.34383,-1.351176,-1.365555,-1.380619,-1.482965,-1.536784,-1.553397,-1.531455,-1.539006,-1.428799,-1.292661,-1.054297,-0.742405,-0.486594,-0.273261,-0.161284,-0.263889,-0.550359,-0.880379,-1.272368,-1.653844,-1.970733,-2.194593,-2.326361,-2.392583,-2.422691,-2.441391,-2.446507,2
-0.847255,-0.896622,-0.849191,-0.772301,-0.796509,-0.831749,-0.817205,-0.813605,-0.774009,-0.673589,-0.381905,-0.236408,-0.044625,0.206178,0.398068,0.527143,0.635799,1.278011,2.096705,2.725133,3.567024,4.349936,4.368745,4.106989,4.290906,4.783386,4.815668,4.52606,4.566639,4.23053,3.130128,2.681116,2.724267,2.346836,1.726379,1.346942,1.103196,0.930403,0.88271,1.003137,1.030408,0.859785,0.63858,0.623889,0.746832,0.85421,0.89674,0.92665,0.927765,0.956466,1.003296,1.037424,0.997503,0.883481,0.73477,0.59608,0.46175,0.339089,0.187767,0.086404,0.041826,0.025462,0.018981,0.038806,0.093269,0.153255,0.185347,0.226507,0.283264,0.349252,0.368182,0.335113,0.286311,0.223066,0.145527,0.05856,0.005393,0.027151,0.09948,0.178633,0.201641,0.186016,0.110183,0.035073,-0.068066,-0.179546,-0.316376,-0.434442,-0.673794,-0.96155,-1.234605,-1.429025,-1.549177,-1.643685,-1.69545,-1.704608,-1.718839,-1.731521,-1.764681,-1.7862,-1.793409,-1.798823,-1.827477,-1.820996,-1.809255,-1.791021,-1.759518,-1.734979,-1.712707,-1.690874,-1.684349,-1.682918,-1.702245,-1.688928,-1.660752,-1.635034,-1.583881,-1.555155,-1.55033,-1.536572,-1.491795,-1.466879,-1.409508,-1.299077,-1.172546,-0.9854,-0.758536,-0.553419,-0.40737,-0.341697,-0.403877,-0.591042,-0.810389,-1.084209,-1.335924,-1.526154,-1.653006,-1.723273,-1.762715,-1.783926,-1.799334,-1.807393,2
-1.59058,-1.605115,-1.552799,-1.427278,-1.399216,-1.405667,-1.328518,-1.285079,-1.228099,-1.112451,-0.804882,-0.615906,-0.432209,-0.21791,-0.044661,0.087131,0.21959,0.868484,1.700229,2.197101,2.795411,3.39563,3.438663,3.406416,3.684168,4.109702,4.134874,3.903015,3.990918,3.670781,2.636017,2.366191,2.621711,2.340282,1.653209,1.163067,0.847881,0.632757,0.565377,0.647047,0.611557,0.387374,0.16802,0.227087,0.461523,0.726553,0.94583,1.160783,1.364307,1.62929,1.902406,2.101505,2.114244,1.926784,1.627565,1.326626,1.068822,0.883986,0.701236,0.588365,0.537972,0.519789,0.508245,0.558271,0.650142,0.734758,0.757985,0.800444,0.848115,0.899164,0.908645,0.86174,0.744225,0.599213,0.437315,0.322286,0.299915,0.369135,0.484679,0.540778,0.481085,0.361499,0.189638,0.041496,-0.113076,-0.245296,-0.508007,-0.789528,-1.136378,-1.464735,-1.767993,-1.967433,-2.094841,-2.169828,-2.200407,-2.201804,-2.184318,-2.156188,-2.18148,-2.155823,-2.142054,-2.101737,-2.046532,-1.95804,-1.838664,-1.698752,-1.546506,-1.413586,-1.336788,-1.276358,-1.290165,-1.300745,-1.372391,-1.319295,-1.386973,-1.47018,-1.530273,-1.451295,-1.396076,-1.518489,-1.471986,-1.399722,-1.232174,-0.957131,-0.667759,-0.280799,0.256689,0.685208,1.015769,1.173441,1.000274,0.523157,-0.027659,-0.691743,-1.302549,-1.798012,-2.131617,-2.341563,-2.450687,-2.497487,-2.531324,-2.545973,2
-0.89429,-0.918618,-0.856776,-0.75727,-0.778146,-0.816237,-0.818889,-0.831059,-0.78354,-0.652246,-0.334213,-0.170291,0.044596,0.308316,0.539299,0.659063,0.738288,1.375605,2.184872,2.761003,3.545772,4.271635,4.292864,4.164505,4.506933,5.078955,5.111288,4.769621,4.738272,4.352555,3.185037,2.764149,2.857792,2.457066,1.78268,1.361287,1.095697,0.881834,0.801827,0.905849,0.870266,0.580465,0.19354,0.023364,0.041814,0.123592,0.173157,0.231024,0.265947,0.354617,0.48798,0.635598,0.7119,0.697317,0.625137,0.540524,0.440555,0.341239,0.202842,0.108962,0.073639,0.056097,0.049048,0.080762,0.142291,0.214885,0.259371,0.323601,0.399242,0.483294,0.513198,0.483401,0.428308,0.370895,0.282494,0.183049,0.119448,0.141046,0.225682,0.304576,0.332185,0.315547,0.234059,0.150314,0.053907,-0.054616,-0.183955,-0.303317,-0.559516,-0.868577,-1.15224,-1.350456,-1.47387,-1.560283,-1.607636,-1.619505,-1.631752,-1.636307,-1.665282,-1.67854,-1.682964,-1.687377,-1.699024,-1.681379,-1.670434,-1.630223,-1.579429,-1.539455,-1.511339,-1.47479,-1.495813,-1.539575,-1.573189,-1.59813,-1.573438,-1.582285,-1.573664,-1.554741,-1.520936,-1.539814,-1.503839,-1.504407,-1.435296,-1.328331,-1.229289,-1.050115,-0.836505,-0.658738,-0.52035,-0.461319,-0.529594,-0.708655,-0.933692,-1.190533,-1.426369,-1.599539,-1.711699,-1.777956,-1.814459,-1.831428,-1.842106,-1.847197,2
-1.492934,-1.537248,-1.458524,-1.363444,-1.362401,-1.36976,-1.322257,-1.277421,-1.18739,-1.037297,-0.756929,-0.589767,-0.387942,-0.195089,-0.057685,0.079814,0.221355,0.898968,1.748578,2.215227,2.769249,3.322637,3.372717,3.346533,3.641714,4.070485,4.078336,3.829321,3.884237,3.562829,2.576184,2.309992,2.563151,2.271059,1.583299,1.107459,0.816454,0.622908,0.566071,0.63957,0.589744,0.367477,0.166462,0.251298,0.513533,0.784541,1.010998,1.2284,1.449599,1.714271,1.991301,2.174924,2.16716,1.976892,1.667163,1.352502,1.088469,0.889223,0.690806,0.574617,0.52852,0.522938,0.517103,0.583218,0.679532,0.769236,0.817099,0.868701,0.919696,0.965787,0.955544,0.88236,0.758159,0.60701,0.453556,0.339085,0.30037,0.364649,0.4587,0.494226,0.430295,0.324169,0.162102,0.014588,-0.125998,-0.270664,-0.518669,-0.787228,-1.147175,-1.475287,-1.772866,-1.981598,-2.101654,-2.178569,-2.21946,-2.206391,-2.199181,-2.189257,-2.239682,-2.242489,-2.226754,-2.21008,-2.143547,-2.03219,-1.906533,-1.758439,-1.605912,-1.470822,-1.388573,-1.349372,-1.352234,-1.374296,-1.422106,-1.447735,-1.498388,-1.477749,-1.466501,-1.501084,-1.477485,-1.590186,-1.561423,-1.466101,-1.29711,-1.03878,-0.718382,-0.232725,0.308979,0.760588,1.109884,1.258811,1.096647,0.637584,0.094035,-0.571338,-1.214207,-1.732019,-2.076382,-2.277586,-2.393297,-2.441648,-2.473088,-2.484366,2
