@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute target {1,2}

@data
-0.292512,-0.253496,-0.212078,-0.171393,-0.130272,-0.089409,-0.048397,-0.007465,0.033576,0.074546,0.115489,0.156619,0.197411,0.238743,0.279246,0.321024,0.36075,0.404213,0.436898,0.4314,0.428536,0.424214,0.420613,0.416931,0.41262,0.40959,0.404159,0.402773,0.393901,0.411348,0.45738,0.495833,0.538382,0.578391,0.620112,0.660669,0.702107,0.742743,0.78432,0.824653,0.866882,0.905852,0.950994,0.965658,0.962193,0.964279,0.963328,0.964168,0.963852,0.964211,0.964181,0.964382,0.964423,0.964649,0.964621,0.964912,0.964654,0.965293,0.964529,0.965953,0.963827,0.968402,0.941684,0.896767,0.8578,0.815531,0.775248,0.733646,0.692774,0.651314,0.610026,0.56852,0.527053,0.485455,0.443791,0.401986,0.360084,0.31812,0.276064,0.233907,0.191653,0.149282,0.106797,0.064258,0.02155,-0.021155,-0.064056,-0.107044,-0.150091,-0.193247,-0.23646,-0.279767,-0.323203,-0.366802,-0.410465,-0.45424,-0.498058,-0.542033,-0.586077,-0.63028,-0.674533,-0.718906,-0.763393,-0.807855,-0.852569,-0.897384,1
-0.293301,-0.293301,-0.293301,-0.293301,-0.261936,-0.225829,-0.189692,-0.153371,-0.116896,-0.080269,-0.043581,-0.006831,0.02998,0.066974,0.104091,0.141391,0.178692,0.216053,0.253568,0.291205,0.328873,0.304087,0.279485,0.254945,0.230282,0.20565,0.181109,0.15666,0.132212,0.107855,0.083498,0.059845,0.037109,0.015415,0.052807,0.091117,0.129488,0.167921,0.206415,0.244939,0.283402,0.321988,0.360635,0.399373,0.438081,0.476881,0.51565,0.554389,0.593127,0.631804,0.670451,0.677795,0.680365,0.682936,0.685445,0.68777,0.689729,0.691014,0.690953,0.689576,0.686761,0.683548,0.680059,0.67654,0.67296,0.669197,0.66528,0.661394,0.657324,0.653071,0.648787,0.644595,0.640403,0.636119,0.631743,0.627398,0.6229,0.618463,0.613873,0.575563,0.537222,0.498882,0.460541,0.422139,0.383706,0.345182,0.306658,0.268194,0.229609,0.190962,0.152223,0.113516,0.074716,0.035947,-0.002792,-0.041531,-0.080208,-0.118855,-0.157563,-0.19624,-0.234948,-0.273778,-0.312578,-0.351164,-0.389137,-0.425826,2
-0.508422,-0.508422,-0.466212,-0.423232,-0.381176,-0.338966,-0.296679,-0.254469,-0.212182,-0.169895,-0.127685,-0.085552,-0.043419,-0.001286,0.040847,0.08298,0.12519,0.1674,0.20961,0.209225,0.204603,0.200598,0.196593,0.192587,0.188505,0.184422,0.180417,0.176335,0.172175,0.16817,0.164165,0.160236,0.156231,0.198287,0.240574,0.282784,0.324994,0.367281,0.409491,0.451778,0.494065,0.536275,0.578485,0.620695,0.662982,0.705269,0.747556,0.789843,0.83213,0.83213,0.83136,0.831437,0.831437,0.83136,0.83136,0.831283,0.831129,0.831129,0.831129,0.831206,0.831283,0.83136,0.831437,0.831437,0.831437,0.831437,0.831514,0.831591,0.831668,0.831668,0.831591,0.831591,0.831591,0.831514,0.831437,0.791076,0.748789,0.706502,0.664215,0.622005,0.579795,0.537508,0.495298,0.453088,0.410801,0.368591,0.326304,0.284017,0.241807,0.199597,0.157387,0.115099,0.072812,0.030525,-0.011685,-0.053895,-0.096105,-0.138315,-0.180448,-0.222581,-0.264714,-0.306846,-0.348979,-0.391112,-0.433322,-0.475455,2
0.083406,0.122977,0.163987,0.205358,0.246639,0.28822,0.329801,0.371381,0.413052,0.454813,0.496574,0.519704,0.546315,0.541995,0.528765,0.506114,0.479324,0.449653,0.419322,0.388992,0.357311,0.326981,0.29674,0.266379,0.236049,0.205718,0.175388,0.144967,0.114636,0.084216,0.053795,0.023465,-0.006956,-0.037077,-0.008066,0.030065,0.070116,0.110826,0.151927,0.193118,0.234789,0.27625,0.31771,0.341801,0.360131,0.370001,0.374982,0.376422,0.376422,0.376512,0.376602,0.376812,0.376812,0.376902,0.376992,0.377082,0.377082,0.377172,0.377172,0.377352,0.377352,0.377442,0.377532,0.377532,0.377532,0.377622,0.377712,0.377892,0.378072,0.378252,0.378552,0.378732,0.379002,0.379002,0.379092,0.352001,0.32233,0.29236,0.262479,0.232599,0.202838,0.172958,0.143077,0.113106,0.083046,0.052985,0.022925,-0.007436,-0.037497,-0.067557,-0.097708,-0.127858,-0.158099,-0.18816,-0.21813,-0.248011,-0.278071,-0.308132,-0.338103,-0.368073,-0.398134,-0.428194,-0.458345,-0.488495,-0.518736,-0.548887,2
-0.335146,-0.335146,-0.335146,-0.335146,-0.335146,-0.335146,-0.335146,-0.335146,-0.335146,-0.310515,-0.276857,-0.239895,-0.202842,-0.165635,-0.128306,-0.090824,-0.053219,-0.015553,0.022265,0.060176,0.098209,0.136333,0.17455,0.212889,0.2396,0.215459,0.191409,0.167451,0.143646,0.119933,0.09625,0.07266,0.04913,0.025539,0.00201,-0.021489,-0.044958,-0.067753,-0.028741,0.010516,0.049803,0.089121,0.128408,0.167757,0.207167,0.246607,0.286078,0.32558,0.365081,0.404613,0.444146,0.483678,0.523241,0.562834,0.602458,0.642112,0.657136,0.663164,0.665826,0.668396,0.670813,0.673016,0.674974,0.676474,0.677086,0.676443,0.67476,0.672159,0.668824,0.665244,0.661481,0.657656,0.653709,0.64967,0.645509,0.641225,0.63685,0.632444,0.627976,0.623417,0.618919,0.61436,0.60974,0.60512,0.6005,0.595849,0.591137,0.556867,0.517549,0.478262,0.438913,0.399504,0.360063,0.320592,0.281091,0.241589,0.202057,0.162525,0.122993,0.08343,0.043837,0.004213,-0.035442,-0.075096,-0.114782,-0.154406,2
0.120876,0.159221,0.199573,0.240191,0.281016,0.32184,0.362665,0.403401,0.444018,0.484754,0.525668,0.548338,0.574698,0.569326,0.554596,0.530804,0.505772,0.477818,0.448358,0.418308,0.388464,0.35741,0.327862,0.298284,0.268706,0.238951,0.209108,0.179264,0.149509,0.119754,0.089999,0.059949,0.030194,0.000616,-0.028844,0.004778,0.042946,0.082442,0.122499,0.162645,0.203174,0.243704,0.284499,0.325205,0.348732,0.366974,0.374354,0.37645,0.377601,0.37769,0.37769,0.377867,0.378044,0.37831,0.378575,0.37887,0.379136,0.379313,0.379402,0.379402,0.379579,0.37949,0.379579,0.379667,0.379667,0.379579,0.379786,0.379786,0.379874,0.379874,0.379786,0.379608,0.379402,0.356525,0.327891,0.29852,0.269031,0.239542,0.210259,0.180888,0.15131,0.121732,0.092154,0.062665,0.033264,0.003775,-0.025626,-0.055115,-0.084605,-0.114183,-0.143672,-0.173161,-0.202562,-0.23214,-0.261629,-0.291118,-0.320608,-0.350008,-0.379675,-0.409341,-0.439008,-0.468674,-0.498252,-0.527918,-0.557585,-0.587163,2
-0.820128,-0.820128,-0.820128,-0.820173,-0.820218,-0.820218,-0.788219,-0.746209,-0.702769,-0.65839,-0.613386,-0.56789,-0.522126,-0.476228,-0.430374,-0.384566,-0.338846,-0.293306,-0.247765,-0.202403,-0.157176,-0.112127,-0.104619,-0.102876,-0.096172,-0.085088,-0.069938,-0.052374,-0.032576,-0.011482,0.010507,0.033523,0.057164,0.081208,0.105744,0.147039,0.191015,0.234992,0.278968,0.322944,0.36701,0.410942,0.454963,0.498984,0.54305,0.587116,0.631181,0.675158,0.719089,0.76311,0.807176,0.851287,0.895352,0.907508,0.909609,0.910324,0.910056,0.909251,0.907911,0.906481,0.90505,0.904246,0.904067,0.904469,0.904872,0.904827,0.904738,0.904693,0.904648,0.904604,0.904514,0.904469,0.90438,0.904291,0.904246,0.904201,0.904112,0.904157,0.904201,0.904291,0.904693,0.90505,0.905497,0.90581,0.861834,0.817857,0.773881,0.72986,0.685928,0.641907,0.597886,0.55382,0.509755,0.465689,0.421713,0.377781,0.33376,0.289739,0.245673,0.201607,0.157497,0.113386,0.069231,0.025121,-0.019079,-0.063234,2
0.948077,0.947667,0.947667,0.948077,0.948487,0.948487,0.948077,0.960792,0.932901,0.891063,0.848815,0.805747,0.762679,0.719201,0.675313,0.631424,0.587126,0.542827,0.498939,0.455051,0.410342,0.366043,0.321745,0.2877,0.264321,0.236429,0.202795,0.16793,0.132245,0.09615,0.059645,0.022729,-0.014596,-0.052332,-0.090068,-0.128214,-0.16636,-0.211479,-0.256598,-0.301306,-0.346425,-0.391134,-0.435843,-0.480961,-0.52567,-0.570379,-0.615088,-0.659796,-0.704915,-0.750034,-0.795563,-0.841092,-0.887032,-0.932561,-0.990805,-1.008853,-1.012954,-1.016646,-1.019517,-1.022388,-1.024439,-1.02567,-1.02649,-1.02649,-1.02608,-1.024849,-1.022388,-1.019107,-1.015825,-1.012134,-1.008442,-1.004751,-1.001059,-0.996958,-0.993266,-0.989574,-0.985883,-0.982191,-0.97809,-0.973988,-0.969886,-0.965785,-0.961683,-0.957581,-0.953479,-0.949378,-0.904259,-0.85914,-0.814431,-0.769722,-0.725014,-0.679895,-0.634776,-0.589657,-0.544538,-0.499009,-0.45348,-0.407951,-0.362422,-0.316483,-0.270543,-0.224604,-0.178665,-0.132726,-0.086786,-0.040847,2
0.068892,0.109768,0.151217,0.192968,0.234718,0.276558,0.318128,0.359667,0.401327,0.443078,0.484737,0.50751,0.534109,0.529108,0.514559,0.489587,0.461934,0.431781,0.401418,0.371054,0.338943,0.308669,0.278396,0.247942,0.217759,0.187576,0.157392,0.127119,0.096755,0.066482,0.035937,0.005573,-0.0247,-0.054974,-0.025754,0.012622,0.052625,0.093412,0.13465,0.175918,0.217457,0.258906,0.300446,0.32349,0.341624,0.350872,0.357318,0.359155,0.359336,0.359336,0.359246,0.359155,0.359065,0.359155,0.359276,0.359366,0.359366,0.359547,0.359728,0.360029,0.36021,0.3603,0.3603,0.36021,0.360119,0.360029,0.359728,0.359457,0.359366,0.359366,0.359366,0.359276,0.358884,0.358493,0.358312,0.358221,0.358041,0.330749,0.301048,0.270865,0.240773,0.21068,0.180587,0.150585,0.120402,0.090128,0.060035,0.029852,-0.00015,-0.030243,-0.060245,-0.090247,-0.120431,-0.150614,-0.180887,-0.21107,-0.241163,-0.271256,-0.301348,-0.331441,-0.361534,-0.391536,-0.421629,-0.451722,-0.481905,-0.512088,2
-0.232492,-0.232492,-0.232492,-0.202946,-0.168196,-0.13225,-0.096005,-0.05964,-0.023156,0.013448,0.050171,0.086985,0.123858,0.16094,0.198202,0.235613,0.273234,0.310974,0.348775,0.386575,0.374882,0.351765,0.328648,0.305591,0.282624,0.259687,0.236899,0.214141,0.191414,0.168745,0.146137,0.123589,0.10113,0.078641,0.117309,0.156036,0.194823,0.23361,0.272427,0.311184,0.349941,0.388758,0.427635,0.466481,0.505328,0.544115,0.582902,0.621689,0.660536,0.699383,0.708653,0.712661,0.715352,0.717356,0.718163,0.717505,0.715233,0.712302,0.709072,0.705633,0.701955,0.698157,0.694149,0.689903,0.685507,0.680961,0.676416,0.671721,0.666995,0.66227,0.657456,0.652551,0.647647,0.642563,0.637419,0.598991,0.560503,0.521955,0.483348,0.444651,0.405983,0.367286,0.328559,0.289772,0.250985,0.212168,0.173411,0.134654,0.095837,0.05696,0.018113,-0.020734,-0.059521,-0.098308,-0.137095,-0.175942,-0.214788,-0.253605,-0.292362,-0.331,-0.369249,-0.406421,-0.442247,-0.476578,-0.510371,-0.543955,2
-0.641133,-0.641133,-0.641133,-0.597985,-0.554759,-0.511689,-0.468463,-0.425237,-0.381933,-0.338629,-0.295325,-0.252021,-0.208639,-0.165257,-0.121875,-0.078571,-0.035267,0.008037,0.051341,0.047213,0.043085,0.039035,0.034907,0.030779,0.026651,0.022524,0.018318,0.014268,0.010296,0.006168,0.002118,-0.001932,-0.005982,0.037322,0.080626,0.12393,0.167312,0.210693,0.253997,0.297379,0.340761,0.384143,0.427525,0.470907,0.514289,0.557671,0.601052,0.644434,0.687816,0.731198,0.731432,0.731587,0.731899,0.732055,0.732211,0.732288,0.732366,0.732444,0.732522,0.732522,0.732522,0.732522,0.7326,0.732678,0.732756,0.732834,0.732912,0.732989,0.733067,0.733145,0.733223,0.733301,0.733379,0.733535,0.733613,0.733613,0.73369,0.73369,0.73369,0.73369,0.733768,0.733768,0.733768,0.73369,0.733613,0.692256,0.648952,0.605648,0.562344,0.51904,0.475658,0.432276,0.388894,0.345512,0.30213,0.258748,0.215367,0.171985,0.128603,0.085221,0.041839,-0.001543,-0.044925,-0.088307,-0.131688,-0.17507,2
-0.280984,-0.280984,-0.280984,-0.251773,-0.215808,-0.179423,-0.142858,-0.106112,-0.069216,-0.03217,0.004966,0.042221,0.079568,0.117034,0.15459,0.192416,0.230393,0.268399,0.306466,0.28323,0.259963,0.236727,0.213731,0.190825,0.167979,0.145193,0.122437,0.099772,0.077136,0.05453,0.031984,0.010339,-0.010615,0.028352,0.067379,0.106436,0.145523,0.184611,0.223698,0.262845,0.302023,0.3412,0.380377,0.419555,0.458732,0.497909,0.537086,0.576294,0.615501,0.654708,0.664705,0.667918,0.67071,0.673291,0.675663,0.677705,0.679146,0.679146,0.677765,0.675183,0.672061,0.668638,0.664856,0.660893,0.6569,0.652817,0.648584,0.644351,0.640058,0.635495,0.630842,0.626129,0.621385,0.616612,0.611779,0.606885,0.602022,0.597068,0.592115,0.558101,0.519104,0.480077,0.441019,0.401932,0.362845,0.323758,0.28461,0.245433,0.206256,0.167079,0.127901,0.088724,0.049547,0.010369,-0.028838,-0.068045,-0.107253,-0.14646,-0.185637,-0.224815,-0.263962,-0.303079,-0.342016,-0.380503,-0.417639,-0.453514,2
-0.058525,-0.020631,0.0196,0.060662,0.103069,0.146404,0.190667,0.235025,0.279384,0.323647,0.36791,0.391274,0.419438,0.419438,0.404812,0.380648,0.35258,0.321759,0.290618,0.258261,0.225904,0.191915,0.158822,0.126368,0.094011,0.061654,0.029297,-0.002964,-0.035225,-0.067582,-0.099939,-0.1322,-0.164653,-0.19701,-0.228951,-0.198034,-0.156556,-0.113829,-0.070398,-0.026552,0.017391,0.061526,0.105757,0.149892,0.175208,0.193643,0.20286,0.209325,0.213646,0.217135,0.220207,0.222063,0.223088,0.223184,0.223184,0.223184,0.22328,0.223376,0.223568,0.22376,0.223952,0.224048,0.224048,0.224048,0.224144,0.224048,0.224048,0.224048,0.224048,0.224048,0.22424,0.22424,0.224336,0.224432,0.224432,0.224432,0.224432,0.224336,0.224336,0.224336,0.224336,0.224336,0.22424,0.22424,0.22424,0.22424,0.22424,0.224144,0.224144,0.224144,0.22424,0.224336,0.210414,0.179689,0.147844,0.115999,0.084058,0.052117,0.020272,-0.011669,-0.043514,-0.075359,-0.107204,-0.139049,-0.170894,-0.202835,2
-0.723919,-0.723919,-0.692934,-0.653048,-0.610827,-0.567634,-0.524051,-0.479982,-0.435621,-0.391016,-0.346169,-0.301127,-0.255988,-0.210946,-0.165904,-0.121056,-0.076306,-0.031653,0.012757,0.018204,0.017329,0.020588,0.029295,0.04126,0.056485,0.07351,0.091945,0.111645,0.132025,0.153185,0.174927,0.197254,0.237626,0.280966,0.324305,0.367596,0.410984,0.454324,0.497615,0.540954,0.584343,0.627731,0.671168,0.714556,0.757944,0.801284,0.84472,0.888109,0.931594,0.944046,0.947694,0.949056,0.949543,0.950224,0.951537,0.95324,0.954067,0.954407,0.954456,0.954358,0.954407,0.954407,0.954602,0.954796,0.955234,0.955769,0.956401,0.957277,0.958201,0.959174,0.960439,0.961411,0.962482,0.963552,0.96467,0.921088,0.877553,0.834117,0.790583,0.747194,0.703855,0.660467,0.617127,0.573739,0.530351,0.487011,0.443623,0.400235,0.356798,0.313312,0.269924,0.226536,0.183148,0.139711,0.096323,0.052837,0.009352,-0.034182,-0.077814,-0.121543,-0.165855,-0.211286,-0.257398,-0.302878,-0.348115,-0.393205,2
0.047517,0.085867,0.126948,0.168879,0.210839,0.252709,0.294852,0.336995,0.379047,0.421007,0.462968,0.486452,0.513637,0.508691,0.494704,0.470917,0.443247,0.413331,0.382839,0.352438,0.320186,0.289876,0.259657,0.229256,0.198764,0.168181,0.13778,0.107197,0.076522,0.045757,0.015083,-0.015682,-0.046174,-0.076575,-0.047327,-0.008673,0.031831,0.072912,0.114478,0.155954,0.197884,0.239997,0.282109,0.306472,0.325981,0.334901,0.341516,0.344914,0.346764,0.34725,0.34725,0.347341,0.347432,0.347523,0.347523,0.347614,0.347705,0.347887,0.348069,0.34816,0.348433,0.348433,0.348251,0.348251,0.347978,0.347705,0.347341,0.347068,0.346886,0.346704,0.346522,0.34634,0.346036,0.345854,0.345763,0.345763,0.345763,0.345672,0.345581,0.316849,0.286751,0.256653,0.226343,0.196155,0.165845,0.135444,0.105225,0.074732,0.044149,0.013566,-0.017017,-0.0476,-0.078092,-0.108797,-0.139198,-0.169599,-0.2,-0.230401,-0.260802,-0.291112,-0.321604,-0.352005,-0.382406,-0.412808,-0.443209,-0.473792,2
-0.594649,-0.594726,-0.594726,-0.594726,-0.594726,-0.594649,-0.551283,-0.508765,-0.466094,-0.423345,-0.380596,-0.33777,-0.295021,-0.252195,-0.209369,-0.166543,-0.123716,-0.080813,-0.03791,-0.042,-0.046012,-0.049948,-0.053883,-0.057818,-0.061754,-0.065766,-0.069779,-0.073791,-0.077727,-0.081662,-0.085752,-0.089919,-0.093931,-0.051105,-0.008202,0.034702,0.077528,0.120431,0.163334,0.206237,0.249141,0.292044,0.334947,0.37785,0.420754,0.463657,0.50656,0.549463,0.592444,0.635347,0.67825,0.721154,0.764057,0.763594,0.76398,0.764211,0.764365,0.76452,0.764597,0.764751,0.764828,0.764906,0.764983,0.76506,0.764983,0.764983,0.764983,0.76506,0.76506,0.76506,0.764983,0.764906,0.764906,0.764906,0.764906,0.764828,0.764751,0.764828,0.764906,0.764983,0.76506,0.76506,0.76506,0.765137,0.765137,0.724086,0.681183,0.638279,0.595376,0.552473,0.50957,0.466666,0.423763,0.38086,0.337957,0.295053,0.25215,0.209247,0.166344,0.12344,0.080537,0.037634,-0.005269,-0.048173,-0.091076,-0.133979,2
-0.031009,0.008515,0.051321,0.09282,0.135116,0.176639,0.218835,0.260135,0.302675,0.343285,0.387124,0.392886,0.392042,0.40561,0.419782,0.437661,0.456737,0.476892,0.498786,0.519019,0.554636,0.599901,0.646349,0.694286,0.741676,0.788915,0.835968,0.882857,0.929973,0.976492,1.023701,1.039562,1.045977,1.052291,1.057368,1.062221,1.066696,1.070975,1.074926,1.078592,1.08241,1.085884,1.090371,1.091544,1.091873,1.092072,1.093012,1.092703,1.094663,1.09322,1.098286,1.082836,1.036213,0.996775,0.953524,0.91265,0.87029,0.828817,0.786771,0.745133,0.703261,0.66145,0.619594,0.577648,0.535639,0.493903,0.451837,0.410348,0.366775,0.319495,0.272094,0.224421,0.177367,0.130287,0.083359,0.03644,-0.010368,-0.057157,-0.103827,-0.150503,-0.197122,-0.243677,-0.290144,-0.33677,-0.383279,-0.42979,-0.476139,-0.522654,-0.568905,-0.616114,-0.659949,-0.702829,-0.745416,-0.78867,-0.830545,-0.874491,-0.915038,-0.962069,-0.988527,-0.983803,-0.986087,-0.984761,-0.985498,-0.985166,-0.985105,-0.985663,1
-0.550085,-0.550085,-0.550085,-0.550161,-0.550237,-0.507502,-0.46545,-0.423323,-0.381196,-0.339145,-0.296942,-0.254738,-0.212459,-0.170104,-0.1279,-0.085697,-0.043494,-0.001291,0.040913,0.083116,0.078933,0.074979,0.071025,0.066995,0.062965,0.058934,0.054828,0.050798,0.046768,0.042738,0.038707,0.034753,0.030875,0.071177,0.11338,0.155584,0.197863,0.240142,0.282422,0.324701,0.36698,0.409259,0.451615,0.49397,0.536325,0.578605,0.620884,0.663163,0.705443,0.747722,0.790077,0.832433,0.831976,0.832204,0.832357,0.832509,0.832737,0.832813,0.832813,0.832737,0.832585,0.832585,0.832661,0.832737,0.832889,0.832965,0.832965,0.832965,0.832965,0.832965,0.832965,0.832965,0.832965,0.833041,0.833041,0.833041,0.833041,0.832965,0.832965,0.790838,0.748558,0.706355,0.664152,0.621873,0.579593,0.537238,0.494959,0.452679,0.4104,0.368121,0.325842,0.283562,0.241283,0.199004,0.156724,0.114445,0.072166,0.029886,-0.012393,-0.054672,-0.096951,-0.139231,-0.18151,-0.223789,-0.266069,-0.308272,2
0.589196,0.695927,0.709579,0.678552,0.646285,0.612776,0.580508,0.54824,0.515973,0.482464,0.448955,0.415447,0.381938,0.348429,0.31492,0.282653,0.249144,0.11635,0.108903,0.111386,0.113868,0.11635,0.118832,0.121314,0.123796,0.127519,0.130002,0.132484,0.134966,0.137448,0.13993,0.107662,0.075395,0.043127,0.010859,-0.021408,-0.054917,-0.087185,-0.120694,-0.154202,-0.18647,-0.218738,-0.251005,-0.283273,-0.3143,-0.346567,-0.378835,-0.412344,-0.550102,-0.59478,-0.59478,-0.593539,-0.591057,-0.591057,-0.591057,-0.591057,-0.591057,-0.591057,-0.591057,-0.592298,-0.593539,-0.592298,-0.592298,-0.593539,-0.596021,-0.597263,-0.598504,-0.599745,-0.602227,-0.603468,-0.60595,-0.608432,-0.610914,-0.613396,-0.615878,-0.618361,-0.620843,-0.622084,-0.623325,-0.625807,-0.628289,-0.630771,-0.633253,-0.634494,-0.635736,-0.636977,-0.636977,-0.604709,-0.573682,-0.541415,-0.509147,-0.47812,-0.447094,-0.416067,-0.38504,-0.354014,-0.322987,-0.291961,-0.260934,-0.229907,-0.19764,-0.165372,-0.133104,-0.100837,-0.068569,-0.036301,2
0.866408,0.865864,0.865864,0.86532,0.865864,0.866408,0.865864,0.865864,0.866408,0.827782,0.785893,0.744548,0.703203,0.661313,0.619424,0.576991,0.534557,0.492124,0.449147,0.405625,0.362104,0.318039,0.281046,0.266901,0.246228,0.222836,0.196723,0.169522,0.141233,0.111856,0.081935,0.05147,0.020461,-0.010547,-0.042644,-0.075285,-0.120983,-0.16668,-0.211834,-0.257531,-0.302685,-0.347838,-0.392991,-0.438145,-0.483298,-0.528996,-0.574149,-0.619302,-0.664456,-0.709609,-0.754763,-0.80046,-0.846157,-0.891855,-0.938096,-0.984338,-0.99141,-0.995218,-0.99957,-1.003922,-1.007186,-1.01045,-1.012627,-1.013715,-1.014259,-1.014259,-1.013715,-1.012082,-1.009906,-1.00773,-1.00501,-1.00229,-0.99957,-0.99685,-0.993586,-0.990322,-0.987058,-0.983794,-0.98053,-0.977265,-0.973457,-0.969105,-0.964753,-0.960401,-0.956049,-0.952241,-0.907087,-0.86139,-0.816236,-0.770539,-0.725386,-0.680232,-0.635079,-0.589925,-0.544228,-0.497987,-0.451201,-0.403872,-0.355998,-0.307581,-0.258075,-0.208026,-0.157432,-0.106294,-0.054613,-0.002387,2
0.898079,0.898079,0.898079,0.898079,0.898492,0.898079,0.911296,0.883623,0.841906,0.799776,0.75682,0.713864,0.670495,0.627126,0.583757,0.539975,0.49578,0.451584,0.406976,0.362368,0.318173,0.273565,0.251261,0.224413,0.192196,0.157914,0.122806,0.087284,0.050937,0.01459,-0.021758,-0.058518,-0.095692,-0.133278,-0.170865,-0.215473,-0.260081,-0.304689,-0.349298,-0.394319,-0.43934,-0.483948,-0.528969,-0.573991,-0.619425,-0.664446,-0.70988,-0.754489,-0.799097,-0.843705,-0.888313,-0.933334,-0.977942,-1.036181,-1.053116,-1.056007,-1.058898,-1.061376,-1.063441,-1.065094,-1.065507,-1.065094,-1.063441,-1.061376,-1.059311,-1.05642,-1.053529,-1.050637,-1.047746,-1.044855,-1.041963,-1.039072,-1.036181,-1.03329,-1.030398,-1.026681,-1.023377,-1.020072,-1.016768,-1.013051,-1.009333,-0.965138,-0.92053,-0.875509,-0.830901,-0.786293,-0.741684,-0.697076,-0.652468,-0.60786,-0.562839,-0.517817,-0.472796,-0.427775,-0.383167,-0.338559,-0.29395,-0.249342,-0.204734,-0.160126,-0.115518,-0.07091,-0.026301,0.01872,0.063741,0.108349,2
-0.509223,-0.466671,-0.424876,-0.382929,-0.340983,-0.29896,-0.256938,-0.214991,-0.173045,-0.131022,-0.088924,-0.046826,-0.004804,0.037218,0.079241,0.121263,0.163285,0.205308,0.24733,0.243241,0.239304,0.235443,0.23143,0.227417,0.223404,0.219542,0.215681,0.211819,0.207958,0.204096,0.200235,0.196373,0.236503,0.278676,0.32085,0.362872,0.404895,0.446917,0.488939,0.531038,0.573136,0.615158,0.65718,0.699203,0.741225,0.783247,0.82527,0.867292,0.866762,0.866989,0.867065,0.86714,0.86714,0.86714,0.867216,0.867292,0.867292,0.867216,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.86714,0.82686,0.784762,0.742663,0.700565,0.658467,0.616369,0.574271,0.532173,0.489999,0.447826,0.405803,0.363781,0.321759,0.279736,0.237638,0.195616,0.153594,0.111571,0.069549,0.027527,-0.014496,-0.056518,-0.09854,-0.140563,-0.182585,-0.224607,-0.26663,-0.308652,-0.350674,-0.392697,-0.434719,-0.476741,-0.518764,-0.560786,2
