@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute target {1,2,3,4,5,6,7}

@data
1.774445,1.59832,1.423479,1.251573,1.080153,0.910017,0.738992,0.568087,0.395813,0.211161,0.220771,0.147894,-0.005112,-0.160249,-0.323727,-0.468477,-0.612869,-0.760681,-0.844732,-0.845161,-0.706844,-0.698173,-0.744552,-0.677147,-0.540779,-0.373558,-0.204285,-0.02852,0.082305,0.137676,0.120139,0.084581,-0.048579,-0.206138,-0.370456,-0.524419,-0.657378,-0.775731,-0.894935,-0.747231,-0.552078,-0.439749,-0.211052,0.016451,0.240451,0.418829,0.48738,0.389652,0.277927,0.179349,0.13811,0.325568,0.48951,0.437824,0.27992,0.112521,-0.054857,-0.23516,-0.147046,-0.178559,-0.24693,-0.203441,-0.168922,0.038231,0.214299,0.370734,0.54563,0.391149,0.252811,0.258379,0.344181,0.362213,0.228663,0.0118,-0.227173,-0.437864,-0.59043,-0.765668,-0.842542,-0.718504,-0.601598,-0.464906,-0.307446,-0.149651,0.017263,0.065031,0.09437,0.032506,-0.098763,-0.284664,-0.433067,-0.591668,-0.702323,-0.729397,-0.688625,-0.730795,-0.845272,-0.851398,-0.762525,-0.625915,-0.48725,-0.336485,-0.195621,-0.031527,0.132317,0.25161,0.264382,0.408861,0.572624,0.740742,0.910501,1.081011,1.251679,1.424226,1.598565,1.755929,7
1.710083,1.521746,1.354244,1.192735,1.027811,0.871458,0.718941,0.58418,0.426511,0.269407,0.11445,-0.003344,0.039485,0.034222,-0.133761,-0.282833,-0.420698,-0.544741,-0.655771,-0.753521,-0.829089,-0.882299,-0.932318,-0.925262,-0.898524,-0.857654,-0.771035,-0.686758,-0.576766,-0.45302,-0.319892,-0.180733,-0.034452,0.118547,0.261545,0.362817,0.425554,0.452328,0.328529,0.35135,0.272429,0.17451,0.064851,-0.04057,-0.149873,-0.295441,-0.216839,-0.083125,0.072449,0.212433,0.35956,0.438469,0.302344,0.138044,-0.023231,-0.178151,-0.319388,-0.340852,-0.269532,-0.144743,-0.250023,-0.323166,-0.245239,-0.164701,-0.006142,0.148267,0.277617,0.430817,0.45109,0.313831,0.168334,0.024909,-0.028856,0.077386,0.182544,0.195098,0.118731,0.158532,0.131574,0.092813,-0.034746,-0.160292,-0.281929,-0.398996,-0.509349,-0.611424,-0.703421,-0.783306,-0.848857,-0.897833,-0.928266,-0.938978,-0.931496,-0.877166,-0.824339,-0.768746,-0.68841,-0.596532,-0.490491,-0.387396,-0.266693,-0.147075,-0.02577,-0.035734,-0.005163,0.165558,0.326208,0.487076,0.643498,0.795794,0.953031,1.107939,1.254566,1.407042,1.559821,1.691646,3
1.794729,1.622244,1.455278,1.28974,1.121144,0.95683,0.785513,0.613767,0.438849,0.334764,0.236579,0.093919,-0.066355,-0.229498,-0.382426,-0.519488,-0.664243,-0.81002,-0.844925,-0.820328,-0.666388,-0.726722,-0.719741,-0.651855,-0.529798,-0.379245,-0.233069,-0.063148,0.04888,0.148741,0.104229,0.065105,-0.071189,-0.236497,-0.403918,-0.555645,-0.688487,-0.813847,-0.850348,-0.682281,-0.497343,-0.39023,-0.175524,0.027157,0.223924,0.388278,0.452659,0.33732,0.223565,0.11643,0.181556,0.348428,0.446528,0.321317,0.164164,0.002642,-0.156916,-0.191678,-0.146527,-0.215457,-0.236859,-0.209317,-0.141267,0.069261,0.260951,0.450398,0.401845,0.261806,0.163544,0.254387,0.364203,0.327043,0.145541,-0.072903,-0.30093,-0.428469,-0.616045,-0.784048,-0.845355,-0.728396,-0.605497,-0.472698,-0.320706,-0.16866,-0.016028,0.062856,0.093757,0.081051,-0.00939,-0.17929,-0.334248,-0.475873,-0.596326,-0.683147,-0.656448,-0.677067,-0.832451,-0.823353,-0.72854,-0.589567,-0.441695,-0.294374,-0.164086,-0.006308,0.161623,0.255412,0.274096,0.420755,0.582445,0.749884,0.918632,1.089386,1.263131,1.436904,1.615951,1.773342,7
1.525985,1.418523,1.268034,1.119797,0.972308,0.827213,0.682022,0.534456,0.386001,0.240029,0.091215,-0.057857,-0.209331,-0.330857,-0.379595,-0.517885,-0.641342,-0.735481,-0.816068,-0.869325,-0.895052,-0.849309,-0.761743,-0.671179,-0.705869,-0.757396,-0.80844,-0.803928,-0.770525,-0.684589,-0.57342,-0.458,-0.334864,-0.204772,-0.07173,0.06921,0.177621,0.286992,0.373772,0.406593,0.320409,0.222366,0.115218,0.027721,-0.052834,-0.13602,-0.195126,-0.259783,-0.299685,-0.252275,-0.108012,0.033112,0.176845,0.322225,0.472271,0.589856,0.685952,0.831659,0.984638,1.043595,0.882125,0.730518,0.580541,0.454505,0.306322,0.16182,0.021745,-0.119501,-0.246634,-0.278714,-0.250967,-0.198034,-0.134125,-0.063625,0.016875,0.106341,0.203949,0.305685,0.421232,0.287645,0.205371,0.099768,-0.033001,-0.171823,-0.313234,-0.44394,-0.569181,-0.67138,-0.767591,-0.810201,-0.784527,-0.734878,-0.671598,-0.651593,-0.759787,-0.858372,-0.867338,-0.828202,-0.765535,-0.67785,-0.581438,-0.441682,-0.3231,-0.258762,-0.105075,0.0435,0.191111,0.338846,0.485697,0.633305,0.781051,0.929178,1.078654,1.228331,1.380091,1.514138,1
1.628992,1.404078,1.203396,1.005126,0.866114,0.681605,0.574741,0.452088,0.317581,0.162388,0.069356,0.082014,-0.03505,-0.225849,-0.412393,-0.570351,-0.713047,-0.842182,-0.96076,-1.026351,-1.00759,-0.885048,-0.711344,-0.737478,-0.802242,-0.874198,-0.74132,-0.589,-0.436718,-0.314145,-0.332342,-0.239331,-0.049337,-0.051778,0.087633,0.177137,0.243612,0.331842,0.404984,0.462354,0.328828,0.161334,0.211119,0.208115,0.050757,-0.118058,-0.243969,-0.354917,-0.451861,-0.540262,-0.482338,-0.388522,-0.227091,-0.03477,0.146502,0.124451,0.311913,0.508232,0.704147,0.898408,1.082774,1.083555,0.905081,0.720922,0.53127,0.336723,0.141791,-0.014793,-0.196196,-0.373514,-0.490779,-0.568133,-0.469806,-0.371675,-0.271046,-0.115176,0.037608,0.078808,0.163482,0.358129,0.402375,0.304924,0.221515,0.160434,0.079785,-0.035072,-0.184587,-0.369551,-0.384066,-0.425898,-0.546619,-0.668929,-0.790633,-0.799028,-0.725322,-0.651574,-0.887858,-0.942129,-0.895914,-0.806693,-0.689281,-0.515656,-0.310894,-0.118762,0.075891,0.101303,0.158483,0.301383,0.428795,0.556486,0.701758,0.882015,1.073731,1.264197,1.451736,1.605421,2
1.704225,1.537317,1.373233,1.212352,1.052964,0.89422,0.735778,0.577675,0.419892,0.265108,0.13835,0.005012,-0.136945,-0.280984,-0.427274,-0.566443,-0.706439,-0.843344,-0.955086,-0.986352,-0.977915,-0.945602,-0.87061,-0.771279,-0.64966,-0.527178,-0.371757,-0.204131,-0.033463,0.066176,0.100937,0.156082,0.143692,0.030949,-0.081547,-0.188361,-0.289315,-0.382054,-0.461426,-0.514811,-0.441425,-0.255468,-0.046086,0.149559,0.320693,0.465737,0.536515,0.483787,0.449615,0.414933,0.412919,0.384754,0.251201,0.094456,-0.111918,-0.229136,-0.325875,-0.409657,-0.319976,-0.299608,-0.358133,-0.36518,-0.205407,-0.045355,0.137259,0.299596,0.378965,0.372883,0.38312,0.404488,0.435724,0.422813,0.294405,0.129141,-0.07827,-0.236829,-0.294116,-0.400776,-0.369354,-0.284975,-0.188741,-0.080775,0.037598,0.098313,0.071568,0.004269,-0.100207,-0.25022,-0.398159,-0.539315,-0.6612,-0.749477,-0.847663,-0.907782,-0.949242,-0.955132,-0.932381,-0.872761,-0.74469,-0.610971,-0.473404,-0.332846,-0.192062,-0.049516,0.063669,0.183654,0.310185,0.456163,0.608678,0.765353,0.920017,1.075575,1.232295,1.387879,1.546849,1.687468,6
1.795603,1.617304,1.442878,1.272047,1.102305,0.933064,0.764035,0.59506,0.425123,0.241701,0.239318,0.15451,0.003072,-0.157856,-0.315188,-0.459066,-0.611008,-0.756204,-0.83258,-0.833576,-0.708059,-0.689022,-0.722257,-0.677903,-0.550383,-0.397682,-0.240611,-0.069561,0.058,0.126288,0.111025,0.084578,-0.028756,-0.188163,-0.349718,-0.499863,-0.634647,-0.757728,-0.87478,-0.817169,-0.648771,-0.434099,-0.308467,-0.060071,0.177432,0.37402,0.466865,0.405627,0.300423,0.195006,0.102838,0.186122,0.364449,0.491978,0.357632,0.186392,0.019203,-0.149633,-0.340921,-0.300228,-0.253698,-0.348993,-0.220063,-0.180237,-0.13425,0.023913,0.199095,0.366727,0.435828,0.301886,0.20219,0.291917,0.349723,0.248046,0.050112,-0.16863,-0.384077,-0.55154,-0.716237,-0.870594,-0.802027,-0.664927,-0.529552,-0.373264,-0.208028,-0.052359,0.01941,0.049527,0.022056,-0.073326,-0.239849,-0.402903,-0.545839,-0.656441,-0.674236,-0.631375,-0.797834,-0.804244,-0.725351,-0.594576,-0.453553,-0.306472,-0.153272,0.008602,0.168667,0.283778,0.303896,0.45043,0.61087,0.775884,0.942905,1.109945,1.278098,1.448004,1.617922,1.778385,7
1.601987,1.361294,1.146909,0.938928,0.725911,0.590757,0.481029,0.383831,0.274063,0.076549,0.013762,0.017607,-0.072472,-0.273846,-0.463894,-0.617007,-0.758484,-0.888874,-0.985758,-1.04068,-1.035561,-0.94316,-0.808473,-0.73294,-0.783386,-0.823268,-0.784443,-0.630322,-0.50311,-0.334569,-0.222343,-0.210157,-0.018717,0.122757,0.086342,0.233782,0.305174,0.392637,0.486724,0.559068,0.461334,0.270499,0.298065,0.314042,0.149958,-0.025283,-0.154625,-0.26025,-0.357776,-0.443552,-0.307929,-0.189209,-0.020092,0.16472,0.256664,0.283952,0.466188,0.655142,0.839958,1.019713,0.980591,0.78375,0.596156,0.405201,0.228985,0.056385,-0.128988,-0.308025,-0.441059,-0.375901,-0.287625,-0.181457,-0.056214,0.12883,0.232196,0.104354,0.273057,0.416246,0.37153,0.26959,0.186415,0.121384,-0.003155,-0.040297,-0.129031,-0.291032,-0.349189,-0.371745,-0.492737,-0.661063,-0.795896,-0.892907,-0.829085,-0.782924,-0.858884,-1.020299,-0.993122,-0.95735,-0.885843,-0.789453,-0.59414,-0.389782,-0.180948,-0.009274,0.049743,0.062162,0.210898,0.327948,0.434352,0.565474,0.712878,0.90054,1.084924,1.271561,1.45744,1.575668,2
1.533085,1.368618,1.218591,1.070802,0.924863,0.777828,0.631724,0.484851,0.335892,0.187966,0.04081,-0.110243,-0.262994,-0.271461,-0.408558,-0.554225,-0.664012,-0.761812,-0.832114,-0.879556,-0.846423,-0.750181,-0.634705,-0.701147,-0.778702,-0.834524,-0.766273,-0.705667,-0.611929,-0.501923,-0.376276,-0.244464,-0.098054,0.051953,0.153192,0.262597,0.380108,0.378347,0.271878,0.177554,0.082372,-0.006079,-0.086682,-0.158221,-0.21963,-0.281971,-0.299421,-0.299331,-0.155744,-0.011023,0.137305,0.276705,0.422245,0.56537,0.711924,0.859859,1.007125,1.065591,0.922037,0.779779,0.64868,0.517517,0.374844,0.232386,0.091945,-0.050532,-0.188148,-0.335413,-0.320197,-0.272563,-0.206924,-0.1479,-0.064811,0.020066,0.106644,0.197259,0.29576,0.331191,0.252858,0.151623,0.069326,-0.068446,-0.20816,-0.333509,-0.451364,-0.573632,-0.683498,-0.779973,-0.786802,-0.791694,-0.734374,-0.661343,-0.593399,-0.717562,-0.817611,-0.873525,-0.853355,-0.80695,-0.744719,-0.651925,-0.542782,-0.405838,-0.301585,-0.20558,-0.055524,0.088696,0.235462,0.380141,0.528559,0.673274,0.819428,0.9648,1.110566,1.256867,1.397672,1.516446,1
1.527474,1.354509,1.198807,1.044169,0.893713,0.739838,0.59992,0.453049,0.302697,0.154168,0.004883,-0.146144,-0.207579,-0.317386,-0.466024,-0.590744,-0.707219,-0.793504,-0.854506,-0.871196,-0.809458,-0.732032,-0.598511,-0.626027,-0.692549,-0.748193,-0.766472,-0.714338,-0.633747,-0.517628,-0.382249,-0.230748,-0.067549,0.104886,0.226268,0.324703,0.434066,0.504408,0.39063,0.281197,0.176091,0.073859,-0.010568,-0.097753,-0.17114,-0.238454,-0.278702,-0.313024,-0.227259,-0.093406,0.038794,0.179537,0.325838,0.468501,0.562321,0.570068,0.656703,0.767739,0.916742,0.981922,0.878293,0.738663,0.588652,0.440784,0.293246,0.145866,0.025539,-0.1075,-0.253,-0.354819,-0.337742,-0.300786,-0.250538,-0.192557,-0.129954,-0.044066,0.048884,0.140371,0.207136,0.128001,0.014256,-0.092204,-0.219213,-0.331552,-0.452254,-0.554566,-0.646156,-0.750872,-0.825549,-0.871759,-0.882972,-0.81215,-0.743149,-0.698297,-0.798065,-0.890596,-0.831167,-0.776055,-0.704835,-0.615294,-0.47606,-0.342194,-0.247349,-0.119846,0.030086,0.173751,0.315039,0.452682,0.595252,0.742291,0.883505,1.024275,1.168892,1.313085,1.444401,1.506771,1
1.570846,1.320524,1.102001,0.897905,0.701554,0.484232,0.286393,0.07584,-0.159887,-0.06931,-0.181691,-0.368536,-0.54757,-0.705591,-0.831008,-0.922343,-0.832702,-0.704216,-0.558095,-0.397826,-0.234629,-0.057554,0.113913,0.2929,0.47077,0.651186,0.824414,0.935659,0.901219,0.711682,0.519838,0.327465,0.134313,-0.058944,-0.25168,-0.443089,-0.63295,-0.820163,-0.999009,-1.166801,-1.185229,-1.02751,-0.793411,-0.56182,-0.326429,-0.092524,0.137984,0.327781,0.352425,0.239138,0.102465,-0.011908,-0.139605,-0.133662,0.041467,0.183804,-0.0408,-0.261076,-0.270567,-0.098445,-0.133386,-0.16383,-0.111262,0.073863,0.22047,0.124018,0.101857,0.260149,0.380488,0.361446,0.195744,-0.003813,-0.205691,-0.411787,-0.615634,-0.820088,-0.982406,-1.070739,-0.913482,-0.738817,-0.556694,-0.36103,-0.166976,0.0294,0.231412,0.426693,0.622648,0.822112,0.967882,0.867872,0.747412,0.514626,0.292446,0.072988,-0.141198,-0.347789,-0.543175,-0.712935,-0.750008,-0.713515,-0.645808,-0.554639,-0.440657,-0.343131,-0.197321,-0.042882,-0.048791,0.107578,0.283438,0.476578,0.667792,0.851132,1.031914,1.227105,1.408981,1.548306,4
1.658402,1.45651,1.257334,1.061545,0.865714,0.69005,0.54519,0.418424,0.246794,0.069366,0.071864,0.065896,-0.073767,-0.267029,-0.398598,-0.555712,-0.745114,-0.882913,-0.979338,-1.035994,-1.041951,-0.921611,-0.795788,-0.698761,-0.749722,-0.790141,-0.835259,-0.733705,-0.578198,-0.448047,-0.328813,-0.291872,-0.21707,-0.017418,0.126493,0.117901,0.236729,0.30712,0.397703,0.501444,0.614168,0.493127,0.334452,0.233943,0.312212,0.20066,0.039429,-0.1091,-0.231081,-0.341729,-0.437029,-0.513051,-0.448403,-0.4039,-0.209131,-0.031209,0.092995,0.170546,0.307202,0.517296,0.724409,0.932161,1.139926,0.985163,0.781635,0.583299,0.385512,0.185628,-0.012407,-0.195797,-0.378636,-0.579321,-0.544156,-0.456606,-0.36093,-0.22606,-0.122517,-0.031245,-0.060366,0.104934,0.208011,0.261086,0.18314,0.09588,0.050858,0.032582,0.080217,-0.060964,-0.21309,-0.338518,-0.470964,-0.548588,-0.688201,-0.823123,-0.899877,-0.843333,-0.774293,-0.824302,-0.867421,-0.817059,-0.721143,-0.550189,-0.364855,-0.173743,0.01384,0.131692,0.176899,0.331564,0.459601,0.589771,0.739713,0.924354,1.113413,1.303741,1.495991,1.633631,2
1.462686,1.297028,1.146999,1.022121,0.894421,0.851994,0.782025,0.63747,0.491336,0.344686,0.198349,0.052559,-0.092249,-0.236591,-0.361298,-0.442686,-0.574453,-0.689646,-0.787139,-0.861293,-0.909489,-0.928259,-0.90251,-0.815443,-0.680536,-0.717332,-0.772439,-0.817136,-0.81862,-0.765148,-0.695284,-0.580939,-0.454378,-0.318279,-0.174931,-0.026386,0.11676,0.236407,0.336269,0.443,0.46651,0.383355,0.288265,0.197404,0.112407,0.03505,-0.048268,-0.108829,-0.160696,-0.204944,-0.2185,-0.063563,0.080469,0.221822,0.361455,0.499679,0.616805,0.640463,0.789208,0.925912,0.939844,0.798253,0.652745,0.50411,0.370572,0.228501,0.086077,-0.050702,-0.176773,-0.194401,-0.167424,-0.109817,-0.055656,0.009781,0.08485,0.168494,0.259752,0.354186,0.383528,0.281737,0.166021,0.047443,-0.086372,-0.22894,-0.350017,-0.476091,-0.594629,-0.69744,-0.781679,-0.829319,-0.791945,-0.743276,-0.676258,-0.721108,-0.829562,-0.894177,-0.878742,-0.842824,-0.785666,-0.703182,-0.574833,-0.448296,-0.349895,-0.254069,-0.104466,0.039658,0.183323,0.329751,0.474579,0.619956,0.764177,0.908389,1.052799,1.19863,1.340895,1.443855,1
0.837611,0.6703,0.623143,0.514461,0.39184,0.278897,0.321602,0.369626,0.434484,0.483204,0.417135,0.269356,0.128927,-0.007635,-0.148004,-0.271466,-0.417867,-0.561529,-0.704131,-0.841365,-0.971193,-1.091972,-1.152598,-1.03189,-0.894149,-0.752401,-0.608202,-0.461577,-0.315527,-0.166094,-0.12885,-0.035063,-0.066515,0.087745,0.048881,-0.003319,-0.073409,-0.171462,-0.295639,-0.388706,-0.476091,-0.537101,-0.581857,-0.601794,-0.602294,-0.514485,-0.366738,-0.227904,-0.086944,0.055589,0.201781,0.348402,0.489247,0.526789,0.590574,0.75753,0.915577,1.072318,1.229415,1.385778,1.537733,1.526042,1.399643,1.262118,1.122021,0.979433,0.838062,0.695598,0.56667,0.517846,0.399023,0.266039,0.127125,-0.012961,-0.148199,-0.279868,-0.405242,-0.518338,-0.555557,-0.508074,-0.491322,-0.439609,-0.371497,-0.287047,-0.204788,-0.129603,-0.080164,-0.038981,-0.096255,-0.101132,-0.181804,-0.238143,-0.408428,-0.559951,-0.707402,-0.854335,-0.995392,-1.067748,-0.984321,-0.860648,-0.721704,-0.573589,-0.422626,-0.265338,-0.111253,0.065635,0.225993,0.38486,0.424985,0.373942,0.331657,0.300227,0.359581,0.524377,0.682557,0.815712,5
1.612338,1.377482,1.156402,0.94864,0.751486,0.539294,0.327442,0.111732,-0.121669,0.004208,-0.167504,-0.358997,-0.539723,-0.696908,-0.824802,-0.897402,-0.784445,-0.65659,-0.498521,-0.340483,-0.174613,-0.002937,0.173107,0.352537,0.534796,0.716698,0.877549,0.951786,0.886168,0.695259,0.500722,0.304614,0.108029,-0.088509,-0.284332,-0.47929,-0.671864,-0.862106,-1.046241,-1.212137,-1.193588,-1.004509,-0.771872,-0.525824,-0.28368,-0.04616,0.204001,0.313721,0.24014,0.119601,-0.00776,-0.116781,-0.16013,-0.003437,0.174705,0.24823,0.019026,-0.203272,-0.311711,-0.232618,-0.148128,-0.280772,-0.217627,-0.085406,0.127328,0.344743,0.266738,0.08815,0.017344,0.166818,0.294321,0.317475,0.121051,-0.087949,-0.301729,-0.515514,-0.723049,-0.928301,-1.086053,-1.091458,-0.869039,-0.669873,-0.466946,-0.268065,-0.069381,0.131878,0.332364,0.530301,0.715817,0.845593,0.797853,0.631976,0.403958,0.182966,-0.033114,-0.242638,-0.442376,-0.624852,-0.725312,-0.694074,-0.627743,-0.553632,-0.44531,-0.323105,-0.195164,-0.033718,-0.025517,0.112081,0.298734,0.485782,0.684669,0.86669,1.054682,1.246627,1.437652,1.592955,4
0.767274,0.615072,0.466045,0.386479,0.41079,0.448971,0.500091,0.558798,0.560514,0.415646,0.251561,0.113858,-0.036215,-0.166817,-0.292076,-0.431399,-0.577254,-0.722062,-0.8646,-1.003754,-1.126785,-1.159529,-1.01966,-0.879749,-0.73437,-0.591587,-0.442063,-0.292273,-0.158004,-0.112205,0.050459,0.010721,0.092782,0.057906,0.007118,-0.066781,-0.166989,-0.279294,-0.387404,-0.471982,-0.537378,-0.580569,-0.596807,-0.611095,-0.552479,-0.413187,-0.275343,-0.133598,0.011476,0.158182,0.304874,0.447132,0.536285,0.587221,0.744422,0.898238,1.054355,1.209444,1.366051,1.515043,1.57372,1.437202,1.288383,1.143722,0.990931,0.838079,0.682711,0.536209,0.522822,0.407636,0.269587,0.132008,-0.011658,-0.149001,-0.277545,-0.420105,-0.540562,-0.554203,-0.533532,-0.497199,-0.450791,-0.372385,-0.28506,-0.187591,-0.109405,-0.049616,-0.006082,-0.001826,-0.078901,-0.064323,-0.140039,-0.273155,-0.430832,-0.585716,-0.741532,-0.889393,-1.032433,-1.073055,-0.970323,-0.838486,-0.690922,-0.538105,-0.383502,-0.24113,-0.091978,0.08217,0.2463,0.413786,0.548414,0.487902,0.439396,0.404145,0.373684,0.459889,0.624633,0.743559,5
0.738419,0.567329,0.416526,0.338695,0.375473,0.427004,0.486232,0.562049,0.603707,0.45092,0.284085,0.12071,-0.040415,-0.201385,-0.347836,-0.490779,-0.635275,-0.777387,-0.918796,-1.057815,-1.19542,-1.125201,-0.9798,-0.83119,-0.678751,-0.530916,-0.381639,-0.238019,-0.132716,-0.069959,0.067988,0.028328,0.109066,0.088325,0.033348,-0.033946,-0.118702,-0.215505,-0.323293,-0.425013,-0.497263,-0.521268,-0.54353,-0.519149,-0.400435,-0.269951,-0.136212,0.002335,0.142104,0.2835,0.422775,0.554852,0.610354,0.739214,0.881129,1.024075,1.166936,1.309642,1.451339,1.595456,1.467502,1.312582,1.160136,1.008534,0.857628,0.703648,0.557176,0.562173,0.444854,0.304409,0.160416,0.018784,-0.119606,-0.253792,-0.394171,-0.473693,-0.51081,-0.487963,-0.451033,-0.407037,-0.311502,-0.224452,-0.15007,-0.092752,-0.054058,-0.05156,-0.079156,-0.034109,-0.174117,-0.242151,-0.382363,-0.538536,-0.684156,-0.834248,-0.967748,-0.845822,-0.994388,-1.046861,-0.95403,-0.832958,-0.706529,-0.571746,-0.42508,-0.258231,-0.096481,0.086306,0.263782,0.431162,0.539425,0.461593,0.383101,0.316441,0.44804,0.58718,0.606627,0.725361,5
1.629763,1.400505,1.193347,0.989566,0.789344,0.58801,0.385051,0.17804,-0.046459,-0.046637,-0.112466,-0.293386,-0.464931,-0.62268,-0.762271,-0.878753,-0.963691,-0.823288,-0.673411,-0.511574,-0.340304,-0.162036,0.021442,0.208912,0.398984,0.591371,0.784418,0.916086,0.955763,0.764091,0.571235,0.377319,0.182724,-0.012092,-0.20709,-0.3975,-0.590007,-0.780951,-0.96876,-1.148362,-1.251208,-1.092848,-0.846913,-0.584605,-0.322019,-0.058673,0.191387,0.343044,0.288739,0.155253,0.026008,-0.087303,-0.188192,-0.103222,0.075975,0.232481,0.238048,0.044551,-0.155097,-0.292055,-0.158378,-0.147589,-0.317836,-0.205846,-0.027765,0.200251,0.434918,0.260686,0.100847,0.13564,0.25964,0.314471,0.176082,-0.050298,-0.289143,-0.522688,-0.754144,-0.962308,-1.129092,-1.00619,-0.812766,-0.619244,-0.427639,-0.235428,-0.042486,0.150773,0.343667,0.534939,0.713898,0.820073,0.741031,0.538928,0.337693,0.13924,-0.056229,-0.244455,-0.42627,-0.601136,-0.733041,-0.70725,-0.645281,-0.555498,-0.444446,-0.323634,-0.190364,-0.035008,-0.024785,0.106804,0.292108,0.471974,0.670785,0.858935,1.050678,1.255074,1.44775,1.606681,4
1.483519,1.319594,1.17208,1.026264,0.881653,0.736483,0.592149,0.4469,0.299243,0.18702,0.038828,-0.1031,-0.179299,-0.083364,-0.171712,-0.222151,-0.308209,-0.450436,-0.586633,-0.700424,-0.800707,-0.88159,-0.924562,-0.942558,-0.87988,-0.820851,-0.735475,-0.63717,-0.655707,-0.701176,-0.763184,-0.780862,-0.744178,-0.749261,-0.728687,-0.609462,-0.481003,-0.345397,-0.204656,-0.062593,0.040024,0.173834,0.267535,0.380876,0.461825,0.444185,0.339356,0.242626,0.150726,0.054982,-0.022597,-0.093304,-0.160529,-0.214489,-0.263619,-0.196275,-0.04979,0.09009,0.230724,0.37465,0.507833,0.568316,0.576742,0.525799,0.548683,0.709823,0.860885,0.987871,0.996984,0.861092,0.727438,0.58522,0.439005,0.289853,0.142007,-0.016464,-0.164253,-0.270682,-0.253138,-0.210004,-0.152049,-0.081883,-0.004113,0.065119,-0.013123,-0.124814,-0.250634,-0.376986,-0.497811,-0.598125,-0.694859,-0.788187,-0.845158,-0.883947,-0.896481,-0.818517,-0.735797,-0.734112,-0.741369,-0.666844,-0.543177,-0.416881,-0.291608,-0.159085,-0.024862,0.115311,0.247729,0.380559,0.510581,0.642874,0.781786,0.922453,1.061953,1.20506,1.347795,1.465915,1
