@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute target {1,2,3,4,5,6,7}

@data
1.975792,1.765844,1.547247,1.33001,1.113129,0.897263,0.68264,0.481561,0.296761,0.113716,-0.089928,-0.286095,-0.484525,-0.679825,-0.874216,-0.963574,-1.008108,-0.995986,-0.943709,-0.839247,-0.736443,-0.576808,-0.399564,-0.202819,-0.013362,0.098878,0.165872,0.181589,0.064095,-0.108469,-0.26616,-0.420596,-0.565172,-0.693803,-0.652419,-0.448837,-0.150646,0.144789,0.364842,0.525723,0.573256,0.513191,0.475006,0.457443,0.454338,0.245382,0.012634,-0.250092,-0.452544,-0.645644,-0.579377,-0.545964,-0.519702,-0.442716,-0.570658,-0.366832,-0.114053,0.138087,0.370613,0.448021,0.460988,0.491152,0.527484,0.557857,0.448371,0.262222,-0.01417,-0.304898,-0.457737,-0.566501,-0.516856,-0.375169,-0.22564,-0.065287,0.094071,0.119681,0.041302,-0.058068,-0.237,-0.423911,-0.60724,-0.764464,-0.884145,-0.956182,-1.001269,-0.995649,-0.951442,-0.821253,-0.642741,-0.45012,-0.258099,-0.061807,0.129367,0.296208,0.476241,0.672288,0.885723,1.100798,1.314193,1.528739,1.743758,1.939376,6
1.934808,1.703303,1.489952,1.279056,1.06923,0.859614,0.650426,0.440607,0.2604,0.086559,-0.10242,-0.294489,-0.481258,-0.672253,-0.854115,-1.029263,-1.089587,-1.086108,-1.051357,-0.970852,-0.844082,-0.70099,-0.5277,-0.333004,-0.121735,0.046174,0.121957,0.166967,0.152699,-0.005293,-0.155363,-0.298285,-0.428358,-0.538381,-0.639029,-0.458478,-0.190997,0.072286,0.328732,0.501235,0.599391,0.541749,0.51077,0.485588,0.480629,0.277832,0.048,-0.180091,-0.379934,-0.365266,-0.405284,-0.282183,-0.423822,-0.411559,-0.238543,-0.046015,0.161056,0.360825,0.432723,0.448738,0.46551,0.504205,0.512192,0.369854,0.151971,-0.104765,-0.242036,-0.374898,-0.488082,-0.3579,-0.229509,-0.085154,0.062281,0.082204,0.018271,-0.074093,-0.239787,-0.427705,-0.600181,-0.74923,-0.877199,-0.980149,-1.043129,-1.07785,-1.070954,-1.018227,-0.849494,-0.667062,-0.492149,-0.312144,-0.128154,0.041318,0.190122,0.34995,0.531297,0.732433,0.931308,1.134528,1.334046,1.534484,1.734605,1.904059,6
1.986515,1.740031,1.511773,1.287842,1.066678,0.845161,0.626336,0.410976,0.20693,0.23375,0.034837,-0.175509,-0.387701,-0.585665,-0.785103,-0.977611,-1.026821,-1.010553,-0.842111,-0.828811,-0.883598,-0.722461,-0.539123,-0.335619,-0.115797,0.076159,0.165816,0.145894,0.115068,-0.05694,-0.258109,-0.463335,-0.649872,-0.809997,-0.962512,-0.902861,-0.678948,-0.413176,-0.214816,0.057302,0.356636,0.551784,0.594318,0.45365,0.323498,0.205472,0.091185,0.31573,0.520358,0.506062,0.283231,0.073127,-0.116021,-0.146256,-0.312366,-0.202127,-0.168214,0.058465,0.25613,0.478627,0.469878,0.328174,0.430761,0.327589,0.093695,-0.163013,-0.420808,-0.603887,-0.803641,-0.938347,-0.784343,-0.622068,-0.432208,-0.216506,-0.014001,0.04815,0.078031,-0.034018,-0.262919,-0.447319,-0.628937,-0.761958,-0.814145,-0.774681,-0.919529,-0.929662,-0.751033,-0.567018,-0.385936,-0.203591,0.008815,0.220587,0.234878,0.26019,0.490192,0.712063,0.933747,1.15228,1.365204,1.576245,1.785059,1.956723,7
2.021509,1.811221,1.594578,1.377764,1.161145,0.94457,0.725971,0.508677,0.381274,0.235567,0.030214,-0.180881,-0.372941,-0.566372,-0.753587,-0.936768,-0.953777,-0.833205,-0.774187,-0.825068,-0.696206,-0.516372,-0.330444,-0.105392,0.047983,0.134825,0.115125,0.061633,-0.161425,-0.374445,-0.585166,-0.761377,-0.910204,-0.970888,-0.812402,-0.573238,-0.365919,-0.082684,0.208207,0.417169,0.485705,0.36365,0.227226,0.113057,0.295659,0.501624,0.434505,0.222332,0.012544,-0.187789,-0.306343,-0.230238,-0.301546,-0.246159,-0.211923,-0.153159,0.060623,0.295091,0.520028,0.417829,0.227705,0.331545,0.422402,0.327115,0.092844,-0.200462,-0.492767,-0.628727,-0.83553,-0.970529,-0.847728,-0.681161,-0.504944,-0.29237,-0.085003,0.034188,0.081927,0.051044,-0.078515,-0.300125,-0.515392,-0.683609,-0.796459,-0.779565,-0.838584,-0.892282,-0.837548,-0.660991,-0.472267,-0.284642,-0.072369,0.139752,0.314721,0.299215,0.464357,0.681016,0.898332,1.114827,1.331666,1.548228,1.765783,1.977702,7
0.972476,0.799415,0.615917,0.426808,0.373614,0.420509,0.484319,0.556388,0.49072,0.272736,0.063146,-0.149296,-0.342626,-0.538747,-0.737698,-0.932123,-1.120077,-1.279686,-1.173774,-0.995014,-0.805142,-0.610788,-0.414072,-0.234752,-0.124775,0.015384,-0.018697,0.089635,0.015753,-0.064785,-0.174307,-0.30783,-0.452122,-0.578095,-0.668734,-0.727248,-0.760839,-0.710815,-0.519833,-0.343717,-0.165775,0.014368,0.210694,0.380601,0.555961,0.58042,0.745169,0.939457,1.127756,1.315503,1.502631,1.682465,1.814128,1.625817,1.421863,1.21777,1.015295,0.813664,0.602217,0.570701,0.467127,0.2846,0.097231,-0.086472,-0.264283,-0.434714,-0.617091,-0.672234,-0.627687,-0.58387,-0.49677,-0.375227,-0.232535,-0.125389,-0.067201,-0.04252,-0.158022,-0.153143,-0.247329,-0.408899,-0.597632,-0.779604,-0.96001,-1.125818,-1.202815,-1.08082,-0.936723,-0.768822,-0.587301,-0.404104,-0.245085,-0.074701,0.099201,0.268565,0.466691,0.45524,0.409757,0.379215,0.374055,0.56812,0.763626,0.941462,5
1.833929,1.562401,1.304452,1.048211,0.791435,0.557745,0.301247,0.046695,-0.170483,-0.189476,-0.3998,-0.604184,-0.784225,-0.939378,-1.051212,-1.068827,-0.848704,-0.621033,-0.387689,-0.142707,0.106593,0.361052,0.618131,0.871611,1.026174,1.080603,0.81391,0.557717,0.300226,0.043873,-0.204858,-0.453966,-0.695295,-0.936827,-1.168951,-1.352836,-1.178654,-0.858565,-0.531192,-0.201073,0.118191,0.375218,0.464316,0.308861,0.14218,-0.044565,-0.144506,0.048142,0.324009,0.100672,-0.159799,-0.263098,-0.12279,-0.211533,-0.271518,-0.098703,0.164248,0.315132,0.064207,0.139119,0.31364,0.426371,0.265389,-0.045582,-0.303679,-0.575887,-0.903501,-1.152902,-1.289215,-1.017583,-0.768536,-0.526043,-0.273092,-0.030826,0.226029,0.478203,0.737946,0.968836,0.901434,0.724991,0.465119,0.208509,-0.043659,-0.287155,-0.522564,-0.736273,-0.913894,-0.864919,-0.759487,-0.610124,-0.435542,-0.230139,-0.054957,-0.139515,-0.003223,0.244951,0.502753,0.758647,1.008825,1.269016,1.525348,1.778439,4
1.799508,1.592561,1.381224,1.16249,0.954262,0.749969,0.54077,0.334428,0.126637,-0.095353,-0.150988,-0.346026,-0.471146,-0.652028,-0.790085,-0.88626,-0.956317,-0.852571,-0.701892,-0.679534,-0.776591,-0.869639,-0.838048,-0.81265,-0.694198,-0.539516,-0.3638,-0.169321,0.022457,0.204136,0.324526,0.46814,0.543458,0.406429,0.252313,0.108008,-0.029869,-0.153647,-0.263667,-0.359971,-0.434277,-0.470645,-0.284433,-0.123333,0.067534,0.253315,0.441859,0.599333,0.63708,0.60865,0.790131,0.978689,1.107615,0.947836,0.748492,0.544126,0.342433,0.142738,-0.05232,-0.253821,-0.452543,-0.460357,-0.401308,-0.327249,-0.25469,-0.143124,-0.021009,0.097189,0.233589,0.29684,0.180111,0.039555,-0.129578,-0.2937,-0.438961,-0.586085,-0.705789,-0.818761,-0.915841,-0.985097,-1.011937,-0.916696,-0.802242,-0.771534,-0.947798,-0.911691,-0.842664,-0.75083,-0.632096,-0.427868,-0.24948,-0.109905,0.067671,0.269301,0.464534,0.643838,0.840312,1.036783,1.226116,1.420416,1.610968,1.772411,1
1.817399,1.562845,1.308774,1.056388,0.813542,0.68427,0.507867,0.351977,0.131142,0.015035,0.022232,-0.118102,-0.360201,-0.592511,-0.750241,-0.954794,-1.087599,-1.139552,-1.121681,-0.940453,-0.806709,-0.887955,-0.946142,-0.859123,-0.62372,-0.453763,-0.290932,-0.435165,-0.159407,0.094989,0.075391,0.235798,0.342192,0.461291,0.573239,0.662871,0.468926,0.291405,0.350061,0.173644,-0.022054,-0.201587,-0.328279,-0.451276,-0.549649,-0.431538,-0.228425,0.008194,0.193869,0.248652,0.51141,0.764758,1.012482,1.212541,1.070804,0.817734,0.569327,0.320434,0.102885,-0.12992,-0.364162,-0.593981,-0.523618,-0.420219,-0.296729,-0.115431,0.075299,0.093702,0.216134,0.423328,0.391744,0.280572,0.187005,0.091656,-0.066492,-0.144569,-0.366901,-0.442731,-0.527917,-0.715538,-0.89265,-0.990671,-0.932701,-0.863587,-1.043973,-1.093415,-1.037692,-0.929387,-0.747385,-0.489776,-0.25642,-0.031151,0.022761,0.088352,0.316554,0.477943,0.658549,0.837428,1.086169,1.327419,1.569312,1.779586,2
1.882461,1.65941,1.45127,1.245266,1.039918,0.834949,0.630162,0.424792,0.255142,0.088772,-0.089622,-0.279907,-0.469918,-0.657457,-0.840839,-1.018084,-1.134791,-1.166951,-1.150088,-1.094105,-0.97163,-0.840668,-0.684366,-0.485418,-0.272132,-0.067024,0.046859,0.126886,0.200082,0.177325,0.022456,-0.116326,-0.25089,-0.377646,-0.491835,-0.591151,-0.651134,-0.370298,-0.104333,0.138141,0.383638,0.548761,0.629211,0.575036,0.538661,0.508366,0.499399,0.300845,0.075369,-0.150863,-0.365266,-0.245664,-0.348757,-0.430046,-0.464262,-0.371531,-0.198467,0.019051,0.217523,0.413846,0.428972,0.430579,0.443525,0.471636,0.426121,0.243458,0.025703,-0.091732,-0.199226,-0.322845,-0.318946,-0.196226,-0.057871,0.047267,0.002392,-0.039427,-0.209836,-0.392842,-0.558933,-0.721558,-0.85428,-0.951111,-1.014543,-1.051538,-1.042944,-0.971861,-0.80305,-0.630075,-0.462605,-0.285196,-0.106367,0.055338,0.208835,0.371476,0.561437,0.758571,0.956716,1.154392,1.352421,1.551266,1.74886,1.861922,6
1.998547,1.78131,1.55931,1.338657,1.118283,0.897703,0.678988,0.462356,0.259434,0.293486,0.110331,-0.101126,-0.31907,-0.502877,-0.695369,-0.887052,-0.988904,-0.988573,-0.822134,-0.863768,-0.803868,-0.641533,-0.426876,-0.205366,0.031397,0.125142,0.142942,0.115417,-0.008799,-0.226714,-0.445595,-0.639,-0.814854,-0.97005,-0.867352,-0.672587,-0.483565,-0.202629,0.086294,0.360742,0.532988,0.48157,0.345872,0.222346,0.179559,0.413847,0.644558,0.464258,0.236176,0.015146,-0.212443,-0.174242,-0.246289,-0.200143,-0.169477,-0.031528,0.188347,0.399737,0.598586,0.412291,0.230984,0.335326,0.42572,0.331826,0.084233,-0.221889,-0.489496,-0.6998,-0.907165,-0.917887,-0.759083,-0.580806,-0.383302,-0.176745,0.011701,0.051525,0.074681,-0.052744,-0.296262,-0.48803,-0.685983,-0.824931,-0.821643,-0.786961,-0.893761,-0.948961,-0.899072,-0.712276,-0.528695,-0.349624,-0.141466,0.079909,0.28023,0.25735,0.415936,0.636779,0.859255,1.080772,1.302362,1.523509,1.744921,1.955728,7
1.938392,1.708749,1.49598,1.289151,1.079862,0.876359,0.696216,0.502358,0.298585,0.090641,-0.032412,0.02613,-0.124307,-0.305758,-0.477984,-0.634992,-0.773558,-0.898035,-0.984143,-1.056149,-1.050234,-1.025574,-0.972346,-0.866829,-0.744993,-0.59589,-0.429431,-0.253017,-0.06615,0.129406,0.308312,0.439,0.483749,0.442704,0.460377,0.36945,0.232012,0.091018,-0.037809,-0.168211,-0.280549,-0.142277,0.057054,0.244937,0.428968,0.472334,0.289149,0.079168,-0.121365,-0.30955,-0.403208,-0.31188,-0.192237,-0.382957,-0.39481,-0.27253,-0.075977,0.125655,0.301376,0.485749,0.419818,0.256131,0.06122,-0.08309,0.059555,0.185943,0.199141,0.136732,0.21557,0.142382,0.015079,-0.150908,-0.302332,-0.454218,-0.596351,-0.725917,-0.839757,-0.934341,-1.005865,-1.050681,-1.065955,-1.048448,-0.984964,-0.91119,-0.827311,-0.716123,-0.587478,-0.449235,-0.293866,-0.122727,0.021059,-0.001414,0.150692,0.349697,0.546859,0.745848,0.941095,1.146445,1.340905,1.531702,1.725961,1.902658,3
2.023416,1.811623,1.600177,1.386494,1.171091,0.950492,0.732448,0.509541,0.372917,0.237032,0.030643,-0.18161,-0.389687,-0.563453,-0.752419,-0.938211,-0.989311,-0.95645,-0.790189,-0.818661,-0.772241,-0.616041,-0.425151,-0.230104,-0.000192,0.098923,0.129462,0.099605,-0.026748,-0.251745,-0.471711,-0.666306,-0.828387,-0.946386,-0.797392,-0.596719,-0.423242,-0.160498,0.09495,0.338108,0.499037,0.430046,0.302835,0.171445,0.247496,0.475902,0.52842,0.307444,0.094761,-0.113099,-0.247627,-0.195004,-0.275946,-0.204206,-0.194731,-0.026599,0.210901,0.447218,0.451467,0.27206,0.239908,0.341597,0.418001,0.250392,-0.015638,-0.304421,-0.483699,-0.719169,-0.927472,-0.919409,-0.757051,-0.5832,-0.391618,-0.190075,0.000078,0.062001,0.092837,0.028025,-0.183389,-0.374187,-0.562154,-0.725412,-0.835755,-0.762519,-0.867112,-0.913348,-0.848302,-0.660861,-0.464,-0.252212,-0.126194,0.098808,0.27595,0.259341,0.427981,0.647296,0.868896,1.08987,1.312605,1.536248,1.763365,1.978112,7
1.726169,1.584293,1.393527,1.203697,1.015089,0.828218,0.638604,0.447111,0.2587,0.069336,-0.12059,-0.296425,-0.365033,-0.550005,-0.720396,-0.844724,-0.94295,-1.00094,-1.005907,-0.915323,-0.758502,-0.778463,-0.855951,-0.924201,-0.855358,-0.823505,-0.697071,-0.551426,-0.395411,-0.226218,-0.04918,0.137353,0.258509,0.395762,0.489661,0.390704,0.25881,0.123071,0.011947,-0.086745,-0.186598,-0.270465,-0.321739,-0.299932,-0.122265,0.061686,0.248675,0.437533,0.609535,0.708376,0.90728,1.099894,1.132712,0.938445,0.749306,0.57102,0.380213,0.200189,0.014547,-0.172907,-0.339865,-0.316766,-0.263984,-0.185684,-0.106645,-0.002024,0.11091,0.233066,0.342246,0.424943,0.295945,0.154077,-0.00473,-0.187426,-0.370399,-0.532068,-0.692492,-0.821918,-0.889362,-0.900995,-0.824536,-0.734123,-0.794137,-0.911089,-0.988653,-0.958674,-0.887886,-0.77652,-0.643758,-0.458161,-0.31424,-0.208547,-0.01823,0.173198,0.363643,0.553741,0.744518,0.93538,1.126611,1.318526,1.511169,1.693197,1
1.831986,1.558334,1.302639,1.048307,0.846169,0.701934,0.526878,0.352716,0.152391,0.069201,0.092073,-0.12095,-0.373973,-0.598381,-0.779711,-0.946296,-1.08423,-1.152411,-1.062583,-0.831906,-0.820619,-0.913647,-0.994592,-0.828075,-0.636591,-0.46323,-0.411196,-0.356463,-0.089847,-0.034201,0.135344,0.242486,0.329357,0.450756,0.588162,0.427935,0.21578,0.256968,0.185707,-0.016545,-0.218507,-0.370768,-0.503767,-0.614788,-0.56209,-0.438338,-0.21185,0.012018,0.078958,0.3075,0.559395,0.812159,1.068726,1.336869,1.204108,0.94671,0.696598,0.441033,0.187864,-0.02163,-0.258074,-0.478599,-0.596191,-0.528345,-0.421923,-0.282862,-0.078649,0.121398,0.084077,0.265633,0.428616,0.331482,0.219346,0.13942,0.016586,-0.032784,-0.279295,-0.413636,-0.449389,-0.60891,-0.779956,-0.933523,-0.924705,-0.848314,-0.919038,-1.058278,-1.012408,-0.908543,-0.755752,-0.524259,-0.25577,-0.018942,0.084688,0.10914,0.303099,0.478209,0.649666,0.838896,1.086537,1.334411,1.578375,1.788689,2
1.928444,1.722237,1.51406,1.307091,1.101508,0.896368,0.691849,0.488231,0.2919,0.12417,-0.050141,-0.237134,-0.42799,-0.609685,-0.789936,-0.965932,-1.082038,-1.127402,-1.097531,-1.024249,-0.90789,-0.757642,-0.598177,-0.399091,-0.184791,0.016449,0.097043,0.17566,0.189714,0.056808,-0.090847,-0.229213,-0.359396,-0.475323,-0.572483,-0.544679,-0.308703,-0.034852,0.219718,0.418543,0.570566,0.554985,0.51625,0.479424,0.47187,0.410089,0.213868,0.003981,-0.209339,-0.456822,-0.410098,-0.355666,-0.366539,-0.287141,-0.356408,-0.140614,0.100792,0.304032,0.430516,0.431351,0.447753,0.477299,0.499227,0.38448,0.20229,-0.053721,-0.254448,-0.35179,-0.502517,-0.400232,-0.274247,-0.132978,0.013007,0.098436,0.059566,-0.020643,-0.180592,-0.377986,-0.569448,-0.730432,-0.851881,-0.973039,-1.046094,-1.092769,-1.085853,-1.042016,-0.872427,-0.700558,-0.523337,-0.341587,-0.164381,0.009655,0.161729,0.320272,0.502353,0.699525,0.90093,1.100588,1.301007,1.500786,1.703105,1.8912,6
2.021425,1.802391,1.581505,1.362415,1.143933,0.926048,0.709306,0.495463,0.292188,0.304076,0.114248,-0.095347,-0.307016,-0.491327,-0.688121,-0.875729,-0.964638,-0.972771,-0.814996,-0.836179,-0.82546,-0.659494,-0.461331,-0.255812,-0.02021,0.099899,0.127095,0.10584,0.008379,-0.204917,-0.419034,-0.615644,-0.789584,-0.952309,-0.963746,-0.761862,-0.498606,-0.315801,0.000255,0.292681,0.494122,0.489656,0.357275,0.229616,0.120141,0.246854,0.46802,0.544834,0.33416,0.116841,-0.098155,-0.324921,-0.262673,-0.22877,-0.385696,-0.258068,-0.235886,0.013094,0.241758,0.462274,0.458401,0.308623,0.281287,0.396182,0.314096,0.06869,-0.21257,-0.455817,-0.713572,-0.904833,-0.93655,-0.774476,-0.608512,-0.411962,-0.196754,0.000573,0.049895,0.052308,-0.022429,-0.250907,-0.468172,-0.659697,-0.804774,-0.798353,-0.844434,-0.90262,-0.84796,-0.677518,-0.492966,-0.303613,-0.093413,0.121744,0.314003,0.299792,0.463844,0.680687,0.898983,1.117815,1.334604,1.552537,1.768035,1.978117,7
1.808072,1.511279,1.238686,0.974017,0.739763,0.580597,0.445196,0.303558,0.065987,0.005032,0.006148,-0.182331,-0.444163,-0.642266,-0.831852,-0.999084,-1.107542,-1.184642,-1.128446,-0.964846,-0.774243,-0.860752,-0.917484,-0.842421,-0.635529,-0.488747,-0.312387,-0.36495,-0.084392,0.126234,0.135823,0.315298,0.381648,0.505289,0.627479,0.631842,0.363714,0.374031,0.317566,0.095113,-0.112558,-0.26054,-0.393967,-0.502858,-0.363795,-0.208049,0.011798,0.218698,0.273608,0.489472,0.735166,0.974173,1.18095,1.022567,0.770217,0.524842,0.276233,0.093748,-0.159602,-0.400297,-0.480719,-0.395461,-0.279746,-0.146026,0.097425,0.261914,0.148373,0.368091,0.531109,0.400693,0.268318,0.197262,0.044908,-0.03263,-0.176578,-0.400433,-0.424277,-0.507075,-0.71706,-0.884017,-1.00393,-0.92129,-0.849665,-1.015433,-1.14215,-1.12361,-1.029534,-0.914848,-0.673993,-0.408622,-0.162299,-0.000869,0.008474,0.187288,0.363471,0.497532,0.6559,0.872842,1.114759,1.35087,1.587212,1.777718,2
1.73243,1.532666,1.342761,1.153423,0.965435,0.778142,0.589068,0.399497,0.211769,0.026124,-0.157372,-0.292323,-0.422999,-0.601583,-0.751994,-0.871581,-0.951884,-1.00784,-0.910136,-0.73878,-0.806203,-0.898898,-0.965694,-0.887837,-0.791687,-0.661699,-0.509059,-0.345226,-0.161559,0.029509,0.16085,0.290514,0.438725,0.366483,0.241167,0.11227,-0.00566,-0.111847,-0.204536,-0.280887,-0.35429,-0.391789,-0.204196,-0.023097,0.164493,0.344933,0.530124,0.712781,0.899507,1.083923,1.217903,1.061986,0.879762,0.69716,0.531543,0.345446,0.163196,-0.022006,-0.199711,-0.367673,-0.332301,-0.277276,-0.192187,-0.091719,0.008611,0.126981,0.249897,0.384728,0.37786,0.25354,0.141995,-0.041732,-0.213955,-0.377929,-0.532519,-0.685231,-0.815815,-0.884652,-0.929166,-0.843042,-0.753845,-0.699972,-0.85312,-0.957621,-0.983722,-0.935062,-0.857471,-0.743216,-0.595547,-0.412497,-0.303783,-0.156618,0.032108,0.223973,0.412603,0.604237,0.792446,0.981179,1.16929,1.358484,1.550656,1.697865,1
1.731748,1.518489,1.321499,1.120749,0.925028,0.74476,0.552485,0.359713,0.168381,-0.025145,-0.224941,-0.309106,-0.481965,-0.65791,-0.794429,-0.904026,-0.97142,-0.982139,-0.86516,-0.693621,-0.691259,-0.782868,-0.852185,-0.851772,-0.82753,-0.684056,-0.517817,-0.33232,-0.117123,0.099013,0.250378,0.39314,0.505901,0.497233,0.360205,0.226762,0.092603,-0.019745,-0.127157,-0.224471,-0.305912,-0.373255,-0.311034,-0.125244,0.048111,0.229513,0.414184,0.576208,0.624644,0.700053,0.87422,1.051523,1.107558,0.942802,0.771426,0.580177,0.390164,0.200717,0.035562,-0.139638,-0.335634,-0.426307,-0.375427,-0.31104,-0.245584,-0.159755,-0.051871,0.061757,0.177435,0.208312,0.075895,-0.047202,-0.215129,-0.365406,-0.517333,-0.655184,-0.766641,-0.882251,-0.946806,-0.984534,-0.901476,-0.799838,-0.767996,-0.931574,-0.97023,-0.90579,-0.815734,-0.699923,-0.520006,-0.345687,-0.251178,-0.06432,0.128035,0.317462,0.49571,0.680147,0.868061,1.053624,1.235634,1.422554,1.599766,1.713758,1
1.764447,1.459678,1.185777,0.926601,0.663749,0.412313,0.143028,-0.146499,-0.077626,-0.257895,-0.499004,-0.716131,-0.891609,-1.019233,-0.972045,-0.801949,-0.603957,-0.395864,-0.178523,0.046613,0.281598,0.511723,0.746117,0.965903,1.094509,0.969939,0.710204,0.45737,0.205439,-0.04463,-0.293043,-0.539107,-0.781022,-1.015969,-1.237974,-1.413259,-1.193038,-0.881663,-0.571472,-0.260773,0.04989,0.34256,0.455706,0.32707,0.154866,0.011303,-0.171308,-0.046546,0.211671,-0.020883,-0.276481,-0.310664,-0.1206,-0.278906,-0.197415,-0.025054,0.219972,0.228542,0.131689,0.317701,0.454857,0.357055,0.107246,-0.155244,-0.426155,-0.690369,-0.954979,-1.170872,-1.246277,-0.97436,-0.731334,-0.474783,-0.218015,0.038287,0.299517,0.561862,0.817329,1.054901,0.969549,0.845833,0.577401,0.294449,0.013553,-0.258606,-0.519648,-0.761926,-0.896758,-0.826806,-0.729951,-0.60236,-0.430232,-0.27944,-0.049346,-0.072382,0.064334,0.303861,0.56083,0.806627,1.045031,1.290049,1.524074,1.727364,4
1.858432,1.606926,1.352871,1.100889,0.85712,0.65587,0.481466,0.278395,0.074574,0.087026,0.047054,-0.180376,-0.374241,-0.580415,-0.817466,-1.001566,-1.120981,-1.177186,-1.136124,-0.972477,-0.738897,-0.83307,-0.900607,-0.937184,-0.766846,-0.569349,-0.399308,-0.278616,-0.330252,-0.083468,0.069804,0.16483,0.294654,0.384444,0.502311,0.634902,0.562555,0.360724,0.341109,0.380645,0.171786,-0.042645,-0.210698,-0.361116,-0.486865,-0.550728,-0.414767,-0.346925,-0.099062,0.140425,0.173989,0.342789,0.606563,0.867257,1.107844,1.167518,0.935046,0.689242,0.434781,0.175651,-0.080909,-0.312649,-0.554762,-0.606726,-0.516711,-0.392817,-0.220002,-0.044812,0.005774,0.006945,0.173324,0.342176,0.216321,0.090586,0.008648,0.050912,0.063507,-0.143337,-0.327248,-0.473616,-0.598944,-0.779908,-0.93581,-1.003319,-0.898488,-0.892387,-1.053191,-0.962454,-0.821127,-0.588985,-0.344857,-0.092777,0.11082,0.121571,0.312069,0.491581,0.665751,0.871098,1.119863,1.364999,1.61086,1.820774,2
1.64965,1.446663,1.252356,1.114949,1.005108,0.946593,0.746603,0.55516,0.364187,0.173651,-0.017789,-0.210069,-0.399473,-0.444957,-0.629746,-0.786605,-0.914476,-1.000575,-1.051677,-1.050297,-0.959311,-0.806885,-0.822451,-0.889312,-0.943598,-0.918871,-0.8373,-0.699889,-0.540791,-0.36651,-0.181163,0.013126,0.189196,0.332182,0.481289,0.546063,0.455152,0.328763,0.209665,0.100074,-0.000706,-0.089731,-0.160415,-0.215762,-0.224991,-0.033152,0.152226,0.334484,0.517861,0.699584,0.765313,0.923912,1.093235,1.004689,0.822622,0.634857,0.462326,0.27812,0.090677,-0.092444,-0.23591,-0.213435,-0.162219,-0.094112,-0.013184,0.081226,0.187562,0.30458,0.422969,0.39942,0.25279,0.120796,-0.070073,-0.25403,-0.414934,-0.573324,-0.723876,-0.848753,-0.948882,-0.905628,-0.835935,-0.759992,-0.874829,-0.980378,-1.014645,-0.978429,-0.909229,-0.804428,-0.637902,-0.465889,-0.365288,-0.216807,-0.027423,0.160731,0.348812,0.536978,0.724779,0.911762,1.097883,1.28496,1.472715,1.620186,1
