@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute target {1,2,3,4,5,6,7}

@data
3.00088,2.3994,1.790041,1.210497,0.619309,0.027929,-0.456475,-0.957184,-1.402765,-1.693503,-1.622356,-1.189598,-1.395117,-1.501317,-1.312483,-0.796309,-0.157433,0.409207,0.84518,0.776402,0.354578,-0.02904,-0.344739,-0.585691,-0.467323,0.081358,0.649003,1.105076,1.339845,1.844148,1.737527,1.175101,0.590523,0.041507,-0.521481,-0.708663,-0.521657,-0.264506,0.079772,0.391995,0.051201,-0.422765,-0.88708,-1.284667,-1.621079,-1.749515,-1.445699,-1.544494,-1.658742,-1.402318,-0.946991,-0.480743,0.051324,0.62774,1.188793,1.761536,2.332935,2.888926,1
3.06889,2.210031,1.414641,0.616085,-0.174782,-0.366081,-1.094242,-1.644981,-1.72566,-1.137527,-0.481175,0.22108,0.937168,1.644263,1.834338,1.07426,0.297958,-0.472228,-1.230718,-1.957336,-2.434375,-1.590316,-0.625707,0.330284,0.772428,0.280921,-0.199095,0.165076,-0.091495,-0.508217,-0.322224,-0.205454,0.518922,0.201024,0.742049,0.377304,-0.432118,-1.250588,-1.988689,-1.922165,-1.151845,-0.355206,0.442478,1.235894,1.855399,1.461168,0.578624,-0.288735,-1.097231,-1.549187,-1.292498,-0.863208,-0.338311,-0.156456,0.527751,1.309858,2.044561,2.785393,4
3.24072,2.488667,1.708062,1.057491,0.475894,0.167492,-0.105849,-0.755705,-1.439964,-1.924001,-2.036351,-1.50648,-1.509495,-1.679908,-1.130596,-0.603455,-0.581433,0.055549,0.436573,0.74504,1.157935,0.602332,0.707445,0.133191,-0.42426,-0.860486,-0.825523,-0.39376,0.225081,0.629829,1.434174,2.169261,1.541046,0.759504,-0.038462,-0.767409,-1.041374,-0.669464,-0.159249,-0.029047,0.479829,0.34144,0.028762,0.145686,-0.403489,-0.886775,-1.354221,-1.762845,-1.536155,-1.829888,-1.460736,-0.738304,0.018399,0.264128,0.869647,1.434771,2.186108,2.950624,2
2.872258,2.285956,1.820441,1.567786,0.973138,0.386223,-0.195502,-0.69307,-1.147793,-1.584935,-1.829757,-1.818728,-1.416981,-1.543434,-1.645783,-1.39129,-0.911884,-0.354082,0.235323,0.69008,0.952413,0.591196,0.233737,-0.080403,-0.302104,-0.372105,0.183776,0.751297,1.297178,1.585304,1.884066,1.284032,0.726059,0.150578,-0.391875,-0.341931,-0.125305,0.154575,0.498925,0.763261,0.363238,-0.175638,-0.700501,-1.186007,-1.576067,-1.563233,-1.322881,-1.688718,-1.775921,-1.58143,-1.161114,-0.68858,-0.2257,0.35069,0.93369,1.511391,2.086821,2.65932,1
1.616639,1.291537,0.797089,0.699514,0.901373,0.837375,0.251974,-0.301611,-0.824827,-1.404067,-1.947722,-2.273843,-1.760433,-1.193329,-0.603261,-0.16625,-0.114281,0.075245,-0.154609,-0.579488,-0.949972,-1.153589,-1.216091,-0.753542,-0.185599,0.397187,0.99703,1.213416,1.829445,2.455742,3.113213,2.816962,2.244814,1.664618,1.126086,0.821215,0.26707,-0.295171,-0.838101,-1.103453,-0.992967,-0.746171,-0.407335,-0.186463,-0.204619,-0.328013,-0.818387,-1.43206,-2.025734,-1.962605,-1.435213,-0.841195,-0.213782,0.429764,0.83311,0.670453,0.728192,1.334721,5
3.175857,2.330103,1.526734,0.704138,-0.085962,-0.357442,-1.086858,-1.645712,-1.635429,-1.022357,-0.365161,0.334528,1.058199,1.720303,1.824164,1.035048,0.242678,-0.543133,-1.31729,-2.065428,-2.473683,-1.546466,-0.554714,0.420398,0.479191,-0.015001,-0.35102,0.368048,-0.011955,-0.613124,-0.244976,-0.526661,0.151992,0.536599,0.057254,0.605334,0.235022,-0.592152,-1.426541,-2.133653,-1.713584,-0.923882,-0.127167,0.692673,1.49789,1.58699,0.819777,-0.051861,-0.869002,-1.475092,-1.265867,-0.872303,-0.332405,-0.037852,0.568223,1.362684,2.096313,2.85359,4
1.505089,0.924481,0.795788,0.975053,1.088491,0.500942,-0.055308,-0.569845,-1.147722,-1.718974,-2.230844,-2.0247,-1.465359,-0.884188,-0.312338,0.042181,0.109209,0.002938,-0.323808,-0.769864,-1.072614,-1.208921,-1.107913,-0.549044,0.031697,0.628394,1.116847,1.477772,2.108679,2.74585,3.17316,2.56717,1.965603,1.354168,1.068518,0.538075,-0.032539,-0.581401,-1.097444,-1.06656,-0.898003,-0.573145,-0.226563,-0.022475,-0.093968,-0.318019,-0.879806,-1.507168,-2.097706,-1.934226,-1.377976,-0.764833,-0.17763,0.479338,1.027583,0.855781,0.752384,1.255712,5
1.414559,0.816952,0.720628,0.94374,1.158668,0.573253,-0.071403,-0.676674,-1.249986,-1.806713,-2.322004,-1.941481,-1.350269,-0.756076,-0.222835,0.120953,0.119324,0.056595,-0.230732,-0.64264,-0.992375,-1.08634,-0.795882,-0.245939,0.321867,0.891666,1.213481,1.777018,2.365396,2.962958,2.905835,2.313886,1.728012,1.169473,0.872841,0.314113,-0.238972,-0.770734,-1.001796,-0.89337,-0.611177,-0.271494,-0.059476,-0.16835,-0.318751,-0.766034,-1.371733,-1.963172,-2.044106,-1.894025,-1.398518,-0.833061,-0.169804,0.537105,1.057247,0.804965,0.891869,1.113522,5
3.196011,2.392858,1.590942,0.794646,0.002831,-0.220096,-0.929537,-1.512539,-1.879147,-1.357713,-0.691778,0.03253,0.788607,1.549246,1.897077,1.166408,0.385299,-0.392075,-1.157428,-1.908615,-2.514649,-1.709186,-0.642348,0.400134,0.57171,0.043988,-0.441129,0.115764,0.469182,-0.365386,-0.265545,-0.514001,-0.047539,0.747868,0.149184,0.525118,0.343073,-0.571524,-1.501855,-2.176101,-1.615343,-0.845582,-0.070631,0.714504,1.506869,1.450453,0.676403,-0.108186,-0.847215,-1.465525,-1.296601,-0.88407,-0.339984,-0.044433,0.541981,1.322983,2.081834,2.858258,4
2.925759,2.351591,1.7735,1.198784,0.627448,0.09576,-0.329485,-0.375055,-0.648475,-1.184398,-1.611797,-1.860201,-1.808056,-1.485227,-1.284265,-1.543781,-1.486445,-1.424337,-0.947788,-0.400649,0.111825,0.547238,0.927334,0.701064,0.318159,-0.035207,-0.3159,-0.499184,-0.067723,0.480769,1.037823,1.146147,1.112033,1.763607,2.00318,1.4554,0.881823,0.284433,-0.343823,-0.523612,-0.305753,-0.012583,-0.044179,-0.485114,-0.974864,-1.375217,-1.67223,-1.754423,-1.451771,-1.545925,-1.113821,-0.602039,-0.060614,0.482285,1.009279,1.553209,2.111595,2.673895,1
3.390607,2.767753,2.134188,1.50091,0.870024,0.324635,-0.06284,-0.672063,-1.240893,-1.773144,-1.84152,-1.534631,-1.544628,-1.048676,-0.372301,0.170478,0.260562,0.003929,-0.626698,-1.174542,-1.59424,-1.09036,-0.443434,0.380342,1.020555,0.794994,0.404388,0.360594,0.993895,0.711753,0.073927,-0.420716,-0.340941,0.078715,0.717693,0.815834,0.547137,0.077661,-0.76579,-1.39818,-1.412508,-0.936153,-0.340183,-0.065605,-0.187388,-0.774142,-1.286886,-1.441613,-1.632709,-1.253826,-0.726206,-0.136538,0.386074,0.610134,1.238999,1.869965,2.49978,3.133828,7
3.489599,2.828087,2.154027,1.476595,0.790308,0.588606,-0.020521,-0.670247,-1.252629,-1.719678,-1.523381,-1.545388,-1.118374,-0.483126,0.092785,0.122614,-0.255843,-0.92258,-1.470703,-1.638641,-0.942979,-0.153111,0.636701,0.877869,0.59821,0.250457,0.851731,0.515664,-0.152414,-0.402845,-0.572162,-0.39867,0.330329,0.865869,0.363036,0.716116,0.465407,-0.439597,-1.16368,-1.660011,-1.194765,-0.612968,0.028976,0.199338,-0.019949,-0.670103,-1.28364,-1.376421,-1.68039,-1.434117,-0.855269,-0.250895,0.38928,0.483066,1.174165,1.854733,2.530902,3.210626,7
3.500751,2.84084,2.174429,1.508444,0.843683,0.370564,0.061112,-0.579349,-1.15721,-1.689815,-1.709974,-1.499841,-1.245695,-0.630585,0.046084,0.199906,-0.016218,-0.673975,-1.24209,-1.649335,-1.092018,-0.368587,0.492012,0.735273,0.332309,0.521979,1.038994,0.437612,-0.243798,-0.412272,-0.418342,-0.212552,0.50841,0.931219,0.328834,0.527709,0.548582,-0.271318,-1.015615,-1.619886,-1.24432,-0.697545,-0.066111,0.128826,-0.110145,-0.794841,-1.39355,-1.402701,-1.72328,-1.434983,-0.861675,-0.262644,0.362521,0.51433,1.195709,1.865291,2.530628,3.194218,7
3.288136,2.658848,2.028767,1.398278,0.76817,0.130589,0.006599,-0.363187,-0.885136,-1.336921,-1.69166,-1.909467,-1.904785,-1.71234,-1.38567,-0.920837,-0.40614,0.161071,0.698889,1.001568,0.888451,0.667091,0.212513,-0.2165,-0.254014,0.309475,0.878476,0.413436,-0.207955,-0.577209,-0.19602,-0.588599,-0.325387,0.353238,0.945439,0.443819,0.053702,0.441284,0.333166,0.433959,0.065813,-0.449175,-0.947417,-1.359734,-1.691052,-1.880607,-1.868697,-1.651268,-1.409494,-1.014983,-0.548091,-0.058412,0.01889,0.640986,1.260891,1.883179,2.395724,2.980307,3
3.527445,2.933583,2.241309,1.816249,1.487101,0.889034,0.321912,-0.350039,-0.943792,-1.531855,-1.702184,-1.45113,-1.350486,-0.840034,-0.237029,0.18135,0.032584,-0.693976,-1.31072,-1.64838,-0.977098,-0.319331,0.441893,0.581062,0.177803,0.75697,0.902208,0.185774,-0.496273,-0.529208,-0.416185,-0.22061,0.536505,0.79598,0.230052,0.55267,0.492563,0.192051,-0.638541,-1.29713,-1.608348,-1.078482,-0.452477,0.063411,0.11578,-0.414822,-0.998016,-1.447295,-1.489924,-1.678259,-1.23127,-0.598005,0.081248,0.360678,0.931587,1.641235,2.367369,3.113497,7
1.607836,1.15511,0.670217,0.84838,1.065908,0.673406,0.056219,-0.528117,-1.111239,-1.682777,-2.204185,-2.078748,-1.513062,-0.926586,-0.333653,0.026458,0.055286,0.026078,-0.239817,-0.665175,-1.021159,-1.168712,-1.007219,-0.446919,0.110579,0.679532,1.12133,1.51808,2.116826,2.711748,3.125653,2.518387,1.921023,1.322312,1.064036,0.52456,-0.03944,-0.575793,-1.063577,-1.033692,-0.83583,-0.488186,-0.205767,-0.07867,-0.163982,-0.496131,-1.075534,-1.671689,-2.196055,-1.881515,-1.35849,-0.76915,-0.173242,0.441621,0.945932,0.774557,0.68138,1.27166,5
3.368998,2.735388,2.101042,1.466997,0.834929,0.195299,0.06813,-0.396601,-0.908971,-1.358996,-1.685266,-1.889496,-1.856583,-1.656117,-1.304921,-0.847372,-0.319397,0.252401,0.753383,0.917681,0.846946,0.520436,0.077512,-0.352975,-0.235621,0.373474,0.87808,0.293942,-0.326162,-0.647672,-0.280373,-0.687105,-0.363825,0.32668,0.891774,0.373852,-0.106596,0.283219,0.291317,0.416493,0.103039,-0.407467,-0.898807,-1.318082,-1.642518,-1.834879,-1.826464,-1.640517,-1.355585,-0.951109,-0.483188,0.009197,-0.02075,0.594631,1.220629,1.848295,2.470179,3.089472,3
3.03776,2.43345,1.92334,1.334526,0.736693,0.137609,-0.453904,-0.841748,-1.339019,-1.683263,-1.75642,-1.354721,-1.424031,-1.61266,-1.458168,-1.00863,-0.444736,0.164877,0.495873,0.914671,0.648929,0.243316,-0.106694,-0.411278,-0.610065,-0.213756,0.345486,0.932812,1.209035,1.767445,1.905717,1.336873,0.737428,0.165031,-0.427895,-0.632837,-0.440355,-0.169047,0.179679,0.537385,0.290987,-0.159246,-0.686938,-1.139032,-1.519405,-1.703414,-1.413843,-1.471859,-1.722138,-1.510429,-1.097489,-0.558277,-0.153244,0.441333,1.021762,1.608011,2.192431,2.782078,1
3.51329,2.840823,2.162144,1.48325,0.800434,0.529529,-0.006711,-0.648867,-1.232832,-1.655092,-1.455318,-1.483291,-1.053907,-0.398173,0.150202,0.181691,-0.17503,-0.842204,-1.414547,-1.703504,-1.012377,-0.271497,0.593858,0.710876,0.307431,0.540918,0.832201,0.140412,-0.475909,-0.574388,-0.444625,-0.044289,0.638059,1.051761,0.426138,0.506407,0.663292,-0.073779,-0.944772,-1.617203,-1.473935,-0.932507,-0.278484,0.09174,0.028983,-0.592594,-1.229031,-1.444103,-1.648174,-1.491281,-0.902408,-0.30914,0.354537,0.516618,1.174951,1.855083,2.530021,3.205322,7
3.167393,2.360468,1.562181,1.108219,0.535491,-0.272442,-0.377741,-1.07159,-1.616948,-1.918311,-1.385332,-0.663894,0.111512,0.913885,1.69139,1.752906,0.943953,0.148102,-0.640782,-1.414626,-2.14977,-2.100454,-1.079128,-0.027609,0.814814,0.479105,0.011691,-0.224997,0.515471,-0.143665,-0.3293,-0.397609,-0.096142,0.661073,0.138778,0.676198,0.281032,-0.692793,-1.689625,-2.191694,-1.475795,-0.702176,0.08186,0.875541,1.651604,1.487458,0.688008,-0.118017,-0.888321,-1.606796,-1.526404,-1.128702,-0.553959,-0.294876,0.337883,1.134299,1.928855,2.720331,4
3.257953,2.640674,2.017156,1.392113,0.766279,0.145811,-0.280108,-0.342905,-0.895823,-1.355661,-1.716703,-1.950178,-1.978037,-1.805509,-1.495911,-1.071281,-0.5554,-0.00021,0.568089,0.978757,0.961066,0.853679,0.412997,0.00189,-0.238174,0.335129,0.804559,0.205169,-0.384636,-0.260719,-0.210578,-0.355749,0.169703,0.827296,0.496027,0.092922,0.47729,0.750741,0.650932,0.563142,0.054428,-0.487455,-0.998713,-1.422761,-1.752172,-1.907992,-1.831193,-1.633708,-1.303543,-0.885885,-0.355913,-0.321207,-0.173376,0.459406,1.086413,1.708867,2.333638,2.959373,3
3.24988,2.582674,1.801912,0.93528,0.067709,-0.166917,-0.806192,-1.310462,-1.695186,-1.680517,-0.951888,-0.159455,0.667291,1.490293,1.922863,1.466274,0.572702,-0.335075,-1.235325,-2.11703,-2.155121,-1.430723,-0.698765,0.027778,0.678693,0.384098,-0.261331,-0.126721,0.391228,-0.449895,-0.257781,-0.533226,-0.090025,0.498805,0.037405,0.566081,0.271698,-0.506894,-1.275255,-2.032792,-1.802095,-0.979297,-0.14069,0.71272,1.555399,1.413448,0.740871,0.067056,-0.596457,-1.209441,-1.486597,-1.115474,-0.549784,-0.003953,0.26699,1.160609,1.859507,2.771101,4
3.276876,2.489127,1.707265,1.182957,0.595526,-0.090887,-0.522233,-1.113968,-1.625137,-1.815948,-1.251599,-1.500923,-1.53585,-0.987183,-0.636815,-0.375423,0.026997,0.425412,0.71576,1.020822,0.357504,0.409795,-0.2294,-0.76522,-1.18081,-1.012287,-0.418845,0.068132,0.644983,1.433567,2.162476,1.755437,0.986166,0.200972,-0.537295,-1.246394,-1.029237,-0.58881,-0.384446,-0.001244,0.342704,0.449911,0.114814,-0.252304,-0.612316,-0.948801,-1.474504,-1.684369,-1.455101,-1.691594,-1.289109,-0.566721,0.191394,0.385708,0.995886,1.558793,2.313189,3.0126,2
3.196221,2.392922,1.605135,1.089256,0.601035,0.183429,-0.46537,-1.103171,-1.649183,-1.873745,-1.50857,-1.425271,-1.547554,-0.97493,-0.585735,-0.168289,0.172148,0.556289,0.854692,0.988775,0.537344,0.208179,-0.434701,-0.870075,-0.965006,-0.673573,0.05195,0.314616,1.05829,1.715566,2.223564,1.492528,0.727436,-0.034954,-0.777119,-1.144409,-0.811182,-0.261155,0.003479,0.467855,0.409085,0.127017,-0.288052,-0.703039,-0.883295,-1.383785,-1.767485,-1.573119,-1.885188,-1.70776,-1.198962,-0.415633,0.203724,0.417651,0.918818,1.450897,2.189503,2.922908,2
1.473956,0.908612,0.706661,0.920869,1.131544,0.557149,-0.095953,-0.708436,-1.308677,-1.867963,-2.369503,-2.051189,-1.44694,-0.835958,-0.264266,0.084268,0.107142,0.036761,-0.209962,-0.60122,-0.900508,-0.964704,-0.759185,-0.20059,0.361323,0.92293,1.346914,1.776588,2.372,2.974011,2.785772,2.192073,1.589533,1.278758,0.756353,0.196158,-0.344511,-0.860837,-0.920598,-0.805624,-0.472885,-0.127849,0.065416,-0.096158,-0.255697,-0.737551,-1.345212,-1.948625,-2.298817,-1.87158,-1.333615,-0.740695,-0.088525,0.584079,1.068843,0.817402,0.649365,1.169353,5
3.230011,2.632922,2.022253,1.415092,0.797873,0.184816,-0.391928,-0.302251,-0.851904,-1.302469,-1.666851,-1.907732,-1.985965,-1.856277,-1.582553,-1.183239,-0.708078,-0.185238,0.368442,0.874216,1.022374,1.017593,0.609694,0.218834,-0.172491,0.090826,0.715159,0.306468,-0.300301,-0.20743,-0.130589,-0.330802,0.108623,0.797475,0.575693,0.145074,0.516588,0.801191,0.65436,0.614916,0.118275,-0.423837,-0.941624,-1.38702,-1.721883,-1.909802,-1.858817,-1.679258,-1.350951,-0.915296,-0.392635,-0.38035,-0.177299,0.439246,1.055348,1.670764,2.289403,2.911342,3
3.375886,2.683837,1.981555,1.288285,0.64168,0.158916,-0.47178,-1.095557,-1.679935,-1.82051,-1.732453,-1.432503,-1.001825,-0.46467,0.093872,0.360632,0.1316,-0.401888,-0.846469,-1.146937,-0.439642,0.337669,0.978244,1.004598,0.889667,0.647633,-0.041675,-0.669888,-0.721562,-0.809303,-0.668257,-0.084315,0.595138,0.79811,0.861647,0.896766,0.398107,-0.341477,-0.66051,-0.753915,-0.343815,0.120976,0.017853,-0.393794,-0.930135,-1.364317,-1.680365,-1.850407,-1.832445,-1.45911,-0.8766,-0.288738,0.229176,0.697546,1.311382,1.960054,2.602693,3.241273,6
3.528809,2.892299,2.219336,1.535121,0.843974,0.450373,0.136311,-0.526727,-1.108933,-1.667261,-1.71989,-1.495843,-1.351136,-0.807566,-0.164406,0.270473,0.196039,-0.435448,-1.109765,-1.640765,-1.379425,-0.720547,0.074653,0.812326,0.754041,0.322285,0.557473,1.020172,0.361613,-0.319448,-0.535216,-0.355953,0.109461,0.834992,0.771049,0.479748,0.665141,-0.041407,-0.849882,-1.514395,-1.493568,-0.960539,-0.325889,0.079163,0.030349,-0.51987,-1.084509,-1.432826,-1.577215,-1.551528,-0.99187,-0.374174,0.288265,0.439254,1.057558,1.743523,2.437622,3.14458,7
1.44579,0.763709,0.745518,1.008901,0.949842,0.315517,-0.282958,-0.836276,-1.504913,-2.124834,-2.164724,-1.468868,-0.754927,-0.205842,0.028144,0.161679,-0.047711,-0.366211,-0.705102,-0.972795,-1.083232,-0.972523,-0.377979,0.20983,0.801621,1.177938,1.665989,2.278423,2.870126,3.173731,2.458504,1.780451,1.18107,0.910234,0.265961,-0.349462,-0.927945,-1.053876,-0.963516,-0.726126,-0.360932,-0.027246,0.031436,-0.038775,-0.451163,-1.06778,-1.674038,-2.249629,-2.050503,-1.54014,-0.972162,-0.430336,0.122946,0.685006,1.072085,0.805012,0.63354,1.209519,5
3.24796,2.420155,1.598003,0.778926,-0.035752,-0.174917,-0.901334,-1.480232,-1.826476,-1.294784,-0.592731,0.155903,0.936753,1.693949,1.768029,0.956302,0.151835,-0.647114,-1.437113,-2.21221,-2.210138,-1.137621,-0.062187,0.624739,0.175417,-0.349014,-0.047538,0.618896,-0.152727,-0.558298,-0.396014,-0.34578,0.501383,0.355332,0.083059,0.613498,0.080543,-0.878157,-1.836154,-2.192162,-1.436332,-0.63954,0.159645,0.957457,1.711338,1.406909,0.576105,-0.225963,-0.975165,-1.54261,-1.303735,-0.840583,-0.210462,-0.195768,0.46746,1.259099,2.024626,2.815288,4
3.475597,2.788766,2.098499,1.411598,0.7264,0.401826,-0.112106,-0.760302,-1.371489,-1.785598,-1.605293,-1.554394,-1.205192,-0.614437,0.021195,0.385142,0.225308,-0.308247,-0.932954,-1.450838,-1.634762,-0.933399,-0.219639,0.660208,1.019193,0.616221,0.260887,0.780483,0.668461,-0.019654,-0.383304,-0.320591,0.058337,0.676277,0.716203,0.794852,0.445114,-0.350836,-1.025365,-1.628945,-1.209292,-0.645338,0.009988,0.166451,-0.191789,-0.80663,-1.313145,-1.359476,-1.645714,-1.442871,-0.876963,-0.286694,0.354848,0.50713,1.185551,1.85717,2.516459,3.167095,7
3.247297,2.635097,2.016041,1.394845,0.776091,0.156858,-0.404168,-0.304528,-0.865046,-1.318074,-1.684091,-1.917854,-1.976401,-1.825433,-1.521943,-1.090081,-0.600173,-0.039772,0.521638,0.928475,0.927821,0.825662,0.398028,0.005917,-0.145498,0.458094,0.702264,0.053439,-0.428237,-0.059495,-0.33651,-0.250967,0.341353,0.780787,0.201926,0.241351,0.636396,0.830209,0.840626,0.590615,0.043082,-0.512165,-1.011496,-1.435316,-1.750454,-1.913197,-1.856032,-1.660396,-1.328996,-0.883407,-0.362611,-0.40176,-0.157586,0.462077,1.079059,1.698974,2.315503,2.932164,3
3.047431,2.507984,1.963281,1.421698,0.870024,0.324421,-0.225077,-0.356822,-0.846171,-1.26904,-1.628766,-1.886656,-2.018674,-1.951429,-1.725327,-1.385857,-0.966801,-0.500071,-0.005358,0.499061,0.943854,1.090878,1.109267,0.756311,0.353227,0.021739,-0.026698,0.41483,0.853854,0.345273,0.086858,0.178719,-0.170958,0.289638,0.92253,0.670775,0.536794,0.441103,0.504588,0.231298,-0.249475,-0.723543,-1.149558,-1.499782,-1.764529,-1.885805,-1.781905,-1.609839,-1.327952,-0.94421,-0.497605,-0.325076,0.038207,0.578695,1.116608,1.657804,2.201584,2.744651,3
2.921216,2.395388,1.836376,1.286669,0.723192,0.178438,-0.349031,-0.72757,-1.211111,-1.600362,-1.841428,-1.853021,-1.679101,-1.308142,-1.406878,-1.540114,-1.410249,-1.099072,-0.62234,-0.109608,0.422945,0.835242,0.837825,0.440426,0.086073,-0.218764,-0.450009,-0.187688,0.382151,0.948441,1.106992,1.584789,2.082877,1.619101,1.070915,0.470306,-0.126163,-0.577445,-0.442839,-0.211106,0.112952,0.281616,-0.119079,-0.654515,-1.102696,-1.465379,-1.487349,-1.175948,-1.526666,-1.436504,-1.060536,-0.571742,-0.05884,0.48564,1.036284,1.594783,2.158963,2.731691,1
3.32866,2.67676,2.022506,1.371432,0.726539,0.208578,-0.379483,-0.969871,-1.543578,-1.880748,-1.863827,-1.60385,-1.139929,-0.54336,0.070803,0.264766,0.196202,-0.294293,-0.71627,-1.026055,-0.575502,0.275684,0.889958,0.957202,0.852846,0.760357,0.12194,-0.599557,-0.74599,-0.703694,-0.604088,-0.13312,0.55,0.817818,0.875723,0.949315,0.458402,-0.339048,-0.654579,-0.716817,-0.307641,0.141095,0.063916,-0.30648,-0.871996,-1.377426,-1.726007,-1.924144,-1.897252,-1.494066,-0.940222,-0.367,0.165873,0.660089,1.258673,1.891583,2.525791,3.163383,6
3.623635,3.03644,2.364624,1.68011,0.987757,0.428079,0.073828,-0.601977,-1.118788,-1.406406,-1.42536,-1.466586,-1.107063,-0.561701,0.086858,0.256272,-0.027653,-0.775128,-1.372575,-1.621103,-0.947844,-0.319936,0.433181,0.856319,0.411233,0.432159,1.016404,0.391781,-0.313693,-0.428228,-0.461265,-0.403345,0.385548,0.912374,0.342084,0.577196,0.392557,-0.402862,-1.02553,-1.649687,-1.389314,-0.829617,-0.185218,0.07697,-0.023352,-0.611188,-1.129926,-1.426153,-1.596069,-1.614335,-1.067211,-0.432455,0.247054,0.394473,1.02101,1.721375,2.433095,3.159152,7
3.317704,2.692839,2.062902,1.433972,0.807869,0.261908,-0.259741,-0.83423,-1.393658,-1.899247,-1.98429,-1.784702,-1.33554,-0.782408,-0.141598,0.169549,0.298335,-0.129041,-0.554101,-0.905907,-0.694719,0.049248,0.735001,0.942172,0.820024,0.762992,0.176217,-0.461951,-0.573977,-0.603608,-0.566965,-0.226523,0.470017,0.82696,0.879521,0.974674,0.515211,-0.327197,-0.815956,-0.655596,-0.279662,0.164546,0.145456,-0.191368,-0.826376,-1.361715,-1.762772,-1.969947,-1.929514,-1.443343,-0.907786,-0.35577,0.119681,0.630852,1.242007,1.862286,2.484536,3.11273,6
3.247326,2.630146,2.00542,1.378309,0.754414,0.128702,-0.384212,-0.332266,-0.883401,-1.353131,-1.726516,-1.951661,-2.010973,-1.860354,-1.552745,-1.10681,-0.608195,-0.056859,0.515774,0.884129,0.786859,0.915254,0.535137,0.132233,-0.28607,0.219103,0.783492,0.27614,-0.34154,-0.255263,-0.211485,-0.364997,0.138699,0.788621,0.44779,0.094905,0.496725,0.850554,0.792206,0.665486,0.12707,-0.415719,-0.934786,-1.363324,-1.686655,-1.876578,-1.832939,-1.653449,-1.330885,-0.893402,-0.364681,-0.349432,-0.16481,0.463098,1.087259,1.712976,2.335834,2.95948,3
1.577572,1.146092,0.715573,0.879017,1.113648,0.605001,0.026543,-0.511897,-1.077744,-1.642259,-2.157283,-2.040127,-1.477459,-0.89572,-0.310721,-0.002197,0.140454,-0.015357,-0.377685,-0.803531,-1.086691,-1.245937,-0.99693,-0.42523,0.145585,0.735336,1.037119,1.561729,2.174204,2.796343,3.097405,2.497566,1.904085,1.294679,1.011941,0.502821,-0.056098,-0.597345,-1.134636,-1.121574,-0.945749,-0.595262,-0.22911,-0.027467,-0.131562,-0.332757,-0.861752,-1.476201,-2.068988,-1.994431,-1.45703,-0.859708,-0.224133,0.452662,1.007189,0.815046,0.691547,1.251416,5
3.085901,2.367589,1.599986,1.094107,0.561998,0.126246,0.056253,-0.678288,-1.264213,-1.803157,-2.016345,-1.530505,-1.551192,-1.642459,-1.076457,-0.697298,-0.162389,0.130776,0.512148,0.851855,0.8031,0.43027,0.091795,-0.480968,-0.905129,-1.020747,-0.511951,0.140062,0.581785,1.332599,2.08988,2.268082,1.507671,0.750541,0.036213,-0.666787,-1.111891,-0.764976,-0.197,0.05101,0.626201,0.368891,0.112146,-0.284574,-0.856775,-1.128685,-1.601605,-1.545966,-1.702937,-1.731744,-1.351439,-0.615885,0.059596,0.24107,0.816406,1.348699,2.065328,2.793157,2
3.225029,2.609844,1.844146,1.24608,0.693962,0.10478,-0.006495,-0.741317,-1.397954,-1.826647,-1.936555,-1.365724,-1.539495,-1.478243,-0.869872,-0.744717,-0.074438,0.218021,0.537917,0.872816,0.486627,0.360273,-0.248728,-0.75951,-1.135345,-0.734711,0.005948,0.40144,1.20641,1.994044,2.259432,1.459786,0.674055,0.004913,-0.678511,-1.174212,-0.844829,-0.316231,0.016268,0.048347,0.418239,0.407677,0.153919,-0.187662,-0.78915,-1.000821,-1.57042,-1.54807,-1.654375,-1.770739,-1.349504,-0.659291,0.080055,0.210265,0.810021,1.322526,1.977219,2.753507,2
