@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute target {1,2}

@data
-2.097036,-2.099127,-2.096995,-2.094668,-2.09614,-2.095157,-2.095891,-2.095036,-2.096107,-2.097564,-2.099221,-2.101605,-2.101616,-2.102801,-2.104934,-2.105709,-2.06141,-1.855056,-1.437569,-0.886723,-0.286081,0.230587,0.618283,0.841327,0.986036,1.062363,1.102534,1.123922,1.133,1.155704,1.157162,1.1546,1.165592,1.16828,1.174464,1.177631,1.158909,1.163151,1.115732,1.104195,1.10439,1.103368,1.100884,1.110154,1.105107,1.116055,1.107513,1.110368,1.108625,1.1109,1.118518,1.118042,1.125151,1.114811,1.114417,1.120881,1.122475,1.124456,1.119007,1.128108,1.131865,1.126884,1.133206,1.128683,1.137846,1.129239,1.140848,1.136038,1.134339,1.125839,1.128645,1.126391,1.111911,1.116862,1.101687,1.118905,1.128991,1.157541,1.136627,1.125363,1.095749,1.037694,0.943495,0.826107,0.67313,0.468717,0.221753,-0.072276,-0.380984,-0.703578,-1.010601,-1.279693,-1.499616,-1.682684,-1.830514,-1.921331,-1.967614,-1.957023,-1.944924,-1.932177,-1.928263,-1.932219,-1.938089,-1.943893,-1.944069,-1.945065,2
-1.387863,-1.384186,-1.380883,-1.381719,-1.38408,-1.386584,-1.388158,-1.391266,-1.393955,-1.396359,-1.39913,-1.404047,-1.395477,-1.334094,-1.121222,-0.713981,-0.197259,0.321986,0.801121,1.140761,1.344738,1.476875,1.538088,1.543158,1.551223,1.545725,1.548153,1.554758,1.55122,1.55455,1.550753,1.554222,1.555738,1.559451,1.554747,1.561532,1.561155,1.559417,1.564415,1.560743,1.559863,1.566601,1.557002,1.569198,1.570312,1.563712,1.563792,1.565508,1.563987,1.57206,1.560941,1.562974,1.565706,1.558358,1.549042,1.552257,1.54956,1.542653,1.544508,1.539859,1.522865,1.48091,1.418633,1.313,1.164095,0.947765,0.664182,0.311043,-0.11218,-0.54814,-0.954366,-1.297394,-1.55965,-1.663865,-1.687143,-1.684704,-1.627994,-1.557916,-1.491476,-1.445949,-1.419661,-1.407717,-1.402753,-1.405192,-1.407781,-1.407702,-1.401827,-1.399197,-1.390956,-1.385467,-1.37716,-1.373603,-1.372285,-1.372726,-1.372206,-1.372524,-1.372287,-1.373181,-1.372555,-1.374852,-1.373702,-1.366458,-1.367251,-1.369035,-1.372361,-1.373435,2
-1.024589,-1.029546,-1.036957,-1.038396,-1.041615,-1.045554,-1.052092,-1.063279,-1.073179,-1.082954,-1.097104,-1.102532,-1.103233,-1.10261,-1.101874,-1.103891,-1.105808,-1.107296,-1.105375,-1.099063,-1.101624,-1.101366,-1.100784,-1.081658,-1.014247,-0.913581,-0.839062,-0.767506,-0.809875,-0.835828,-0.817526,-0.772673,-0.735518,-0.674402,-0.587051,-0.38672,-0.147402,0.226747,0.733058,1.263058,1.710707,2.025394,2.233878,2.375145,2.42837,2.43502,2.421841,2.412489,2.414307,2.413795,2.415888,2.424861,2.426091,2.429514,2.425994,2.423365,2.417974,2.411278,2.40052,2.391485,2.38152,2.357915,2.305345,2.187496,2.013763,1.769744,1.459875,1.117638,0.780053,0.477177,0.148523,-0.101375,-0.37378,-0.58333,-0.706127,-0.785613,-0.832117,-0.846781,-0.851889,-0.849246,-0.83626,-0.813123,-0.783924,-0.732918,-0.673946,-0.6364,-0.677442,-0.777447,-0.889093,-0.998796,-1.072143,-1.105587,-1.112713,-1.119149,-1.109411,-1.100736,-1.074568,-1.070871,-1.068306,-1.071697,-1.069089,-1.072628,-1.07502,-1.066084,-1.063411,-1.05504,1
-0.910728,-0.905234,-0.901377,-0.897403,-0.893817,-0.888551,-0.880128,-0.875428,-0.871256,-0.865423,-0.863856,-0.86011,-0.855907,-0.852206,-0.852623,-0.850826,-0.852524,-0.852977,-0.85644,-0.856474,-0.859626,-0.862822,-0.870288,-0.869667,-0.873282,-0.869524,-0.873969,-0.871059,-0.874825,-0.871202,-0.875558,-0.862676,-0.828487,-0.701341,-0.513257,-0.311821,-0.102478,0.272535,0.694392,0.910675,1.155513,1.481266,1.906651,2.295886,2.576942,2.704009,2.727128,2.758708,2.771694,2.796654,2.798983,2.805567,2.820646,2.819572,2.816657,2.819864,2.812943,2.779625,2.711941,2.597506,2.371119,2.091189,1.76819,1.530203,1.218226,1.02789,0.752951,0.381905,-0.128775,-0.479728,-0.75555,-0.990129,-1.064064,-1.087921,-1.061689,-1.032836,-0.992599,-0.971697,-0.949669,-0.938274,-0.926278,-0.925628,-0.908542,-0.90665,-0.896664,-0.897889,-0.896335,-0.897762,-0.8955,-0.897202,-0.899228,-0.902002,-0.901305,-0.903513,-0.902257,-0.90024,-0.898464,-0.890922,-0.884049,-0.880003,-0.87487,-0.871115,-0.865923,-0.858399,-0.85731,-0.850875,2
-0.856065,-0.865023,-0.870467,-0.871238,-0.874197,-0.876079,-0.878294,-0.882242,-0.889323,-0.89445,-0.89682,-0.903101,-0.906285,-0.911104,-0.919425,-0.928117,-0.932663,-0.936946,-0.940908,-0.942611,-0.947268,-0.950588,-0.948422,-0.920761,-0.83697,-0.7778,-0.765608,-0.780417,-0.796204,-0.778954,-0.743023,-0.726576,-0.699445,-0.561945,-0.262123,0.127596,0.606404,1.062226,1.472907,1.88883,2.314032,2.611593,2.686253,2.721727,2.745582,2.761825,2.779098,2.791672,2.795471,2.805269,2.805413,2.814602,2.80945,2.802498,2.778666,2.729926,2.64981,2.489645,2.267846,1.96871,1.641891,1.312516,0.994705,0.668972,0.352742,0.073723,-0.205715,-0.444053,-0.607227,-0.72394,-0.784034,-0.801471,-0.803228,-0.80637,-0.800488,-0.803787,-0.802097,-0.786215,-0.755254,-0.698892,-0.6328,-0.600772,-0.624343,-0.708998,-0.819823,-0.947701,-1.053012,-1.113877,-1.12346,-1.119159,-1.11471,-1.100155,-1.067796,-1.019532,-0.966529,-0.922592,-0.909666,-0.906588,-0.910223,-0.915465,-0.91549,-0.912692,-0.910397,-0.90893,-0.90661,-0.906048,1
-1.818378,-1.830469,-1.837107,-1.825317,-1.84022,-1.840032,-1.844484,-1.848845,-1.842668,-1.857003,-1.854792,-1.848662,-1.836598,-1.849192,-1.839276,-1.82555,-1.669983,-1.477124,-1.156492,-0.586268,-0.0595,0.377978,0.730658,0.947086,1.078961,1.269134,1.316188,1.402556,1.272324,1.447814,1.345268,1.29312,1.291554,1.189496,1.244917,1.228852,1.260533,1.263306,1.27507,1.233988,1.287038,1.326383,1.269669,1.302694,1.270101,1.307598,1.293698,1.309567,1.292987,1.318607,1.329918,1.308821,1.266828,1.322368,1.31756,1.317352,1.328909,1.297853,1.260276,1.259008,1.233333,1.228193,1.220851,1.224645,1.233966,1.219774,1.216981,1.300871,1.292311,1.298569,1.39104,1.28762,1.26776,1.225546,1.189522,1.13142,1.043795,0.920725,0.739092,0.496256,0.220402,-0.096466,-0.429597,-0.761178,-1.063053,-1.305901,-1.482274,-1.62374,-1.709186,-1.729866,-1.728943,-1.727075,-1.718121,-1.709024,-1.699069,-1.69695,-1.696045,-1.693698,-1.694617,-1.696474,-1.69414,-1.695117,-1.695158,-1.697959,-1.701677,-1.705424,2
-0.773609,-0.777834,-0.776932,-0.783433,-0.78888,-0.796631,-0.801756,-0.805531,-0.807382,-0.808836,-0.808518,-0.807687,-0.807749,-0.80811,-0.805769,-0.808505,-0.808425,-0.811212,-0.810751,-0.811242,-0.806589,-0.811795,-0.807838,-0.814613,-0.813083,-0.821316,-0.817761,-0.8224,-0.814928,-0.82306,-0.813896,-0.823056,-0.806297,-0.786698,-0.678509,-0.513692,-0.305576,-0.118084,0.363748,0.773767,0.941664,1.23149,1.577356,2.015633,2.383736,2.639674,2.734391,2.778435,2.819271,2.851374,2.847583,2.85896,2.863876,2.861474,2.871079,2.865905,2.855333,2.843483,2.787641,2.686722,2.485983,2.187429,1.859014,1.560226,1.302892,1.075911,0.8263,0.626194,0.174703,-0.192855,-0.467258,-0.729397,-0.951776,-1.036981,-1.053843,-1.046745,-1.025984,-0.985818,-0.965334,-0.960009,-0.967251,-0.976545,-0.986531,-0.996083,-1.00496,-1.002079,-1.006205,-0.995577,-0.987161,-0.973971,-0.971474,-0.970007,-0.970984,-0.969554,-0.973396,-0.974198,-0.97222,-0.965377,-0.957472,-0.94805,-0.935856,-0.928929,-0.924251,-0.92282,-0.921876,-0.924442,2
-2.297417,-2.296587,-2.295828,-2.295117,-2.295784,-2.295015,-2.295827,-2.294401,-2.293421,-2.292139,-2.292,-2.290109,-2.29079,-2.290449,-2.289009,-2.2775,-2.227129,-2.08247,-1.806416,-1.37578,-0.867453,-0.329274,0.161527,0.522185,0.748057,0.856411,0.920982,0.950096,0.953698,0.952306,0.948119,0.961468,0.977272,0.980712,0.987044,0.982181,0.982173,0.981395,0.983914,0.978769,0.974206,0.975887,0.979245,0.98451,0.982577,0.984243,0.979658,0.987236,0.988939,0.993095,0.992393,0.983,0.985134,0.98309,0.984812,0.987826,0.986574,0.993698,0.986993,0.989676,0.994056,0.993505,0.997815,0.997265,0.992706,0.996996,0.993098,0.989016,0.987137,0.98698,0.984222,0.985724,0.992165,0.994515,0.989619,0.987324,0.990945,0.989102,0.997323,0.99321,1.004038,0.988739,0.991532,0.986612,0.987379,0.976841,0.941337,0.912817,0.8663,0.814759,0.727807,0.623528,0.455056,0.226195,-0.078885,-0.455313,-0.86958,-1.303682,-1.7129,-2.052119,-2.310972,-2.480691,-2.568535,-2.576182,-2.564421,-2.52357,2
-1.575206,-1.576229,-1.576522,-1.579458,-1.579671,-1.581054,-1.582313,-1.586397,-1.588526,-1.586568,-1.588606,-1.588934,-1.590286,-1.587823,-1.588219,-1.585173,-1.558751,-1.418973,-1.106532,-0.627201,-0.09901,0.400603,0.825659,1.118134,1.270384,1.355412,1.393462,1.397791,1.398066,1.378089,1.363804,1.363423,1.368528,1.368308,1.370345,1.368166,1.366644,1.367135,1.360924,1.365361,1.362336,1.357199,1.359844,1.364786,1.363793,1.36549,1.363027,1.355708,1.357257,1.37066,1.356187,1.36662,1.360451,1.345851,1.351409,1.344137,1.36312,1.354056,1.357813,1.352129,1.35742,1.358448,1.357271,1.364096,1.367299,1.362836,1.366699,1.371023,1.372784,1.351565,1.351162,1.317174,1.245972,1.154109,1.000065,0.801165,0.542057,0.233545,-0.119303,-0.484376,-0.83127,-1.140742,-1.377735,-1.551854,-1.669024,-1.721251,-1.733315,-1.732672,-1.722188,-1.70384,-1.692118,-1.680574,-1.67477,-1.675516,-1.673296,-1.672688,-1.66882,-1.667121,-1.663486,-1.661326,-1.661232,-1.66367,-1.664039,-1.66357,-1.663037,-1.662514,2
-1.050342,-1.034711,-1.02126,-0.994688,-0.985412,-0.980303,-0.981641,-0.979997,-0.98275,-0.983435,-0.985402,-0.984102,-0.985363,-0.985716,-0.986451,-0.986335,-0.98778,-0.988072,-0.988834,-0.987475,-0.977998,-0.968245,-0.966248,-0.958942,-0.960237,-0.957445,-0.962006,-0.953629,-0.954058,-0.949868,-0.954131,-0.942796,-0.911884,-0.799299,-0.571199,-0.135994,0.229078,0.629245,0.869409,1.053606,1.343949,1.733152,2.105663,2.29074,2.363438,2.380845,2.40636,2.417841,2.433393,2.433773,2.434583,2.438863,2.436989,2.440859,2.437763,2.427233,2.425298,2.415263,2.405108,2.393867,2.380753,2.360282,2.31951,2.24063,2.064333,1.75713,1.415004,1.11698,0.902203,0.710667,0.503645,0.259054,-0.055649,-0.361769,-0.64282,-0.903438,-1.079527,-1.182272,-1.207134,-1.197102,-1.172496,-1.13532,-1.09771,-1.073359,-1.055728,-1.047106,-1.036768,-1.024943,-1.011639,-0.998487,-0.982259,-0.975548,-0.97349,-0.975952,-0.98636,-0.992326,-0.998489,-1.002793,-1.00695,-1.008387,-1.006375,-1.006687,-1.001297,-0.998966,-0.997016,-0.9963,2
-1.63181,-1.627535,-1.627086,-1.624803,-1.623772,-1.618665,-1.621294,-1.617799,-1.61498,-1.61646,-1.611223,-1.599432,-1.548949,-1.418121,-1.2564,-1.122906,-1.059759,-1.02497,-1.039122,-1.037293,-1.019752,-1.030369,-1.011699,-1.007584,-0.993324,-0.981313,-0.962259,-0.977655,-1.008528,-1.008668,-0.9079,-0.665143,-0.285534,0.106169,0.398404,0.667685,0.923883,1.153951,1.32815,1.466571,1.566212,1.623117,1.644737,1.683124,1.693573,1.703131,1.727169,1.715573,1.712754,1.733916,1.730838,1.734408,1.746894,1.743671,1.74121,1.755922,1.746216,1.745225,1.751412,1.753495,1.752573,1.742609,1.74103,1.751779,1.749451,1.748866,1.75012,1.743398,1.75077,1.744515,1.743203,1.724426,1.703316,1.668156,1.582062,1.443327,1.264206,1.025901,0.744148,0.449364,0.133912,-0.169956,-0.421602,-0.647225,-0.846931,-1.008934,-1.116508,-1.173115,-1.200185,-1.217729,-1.228283,-1.236093,-1.229287,-1.227314,-1.225577,-1.227852,-1.236977,-1.257615,-1.287587,-1.355762,-1.488455,-1.656758,-1.773627,-1.783892,-1.738174,-1.696994,1
-1.37339,-1.375435,-1.373571,-1.370528,-1.366035,-1.365628,-1.361535,-1.356581,-1.353115,-1.347717,-1.3246,-1.255439,-1.124134,-1.005422,-0.939452,-0.921066,-0.926857,-0.914855,-0.886744,-0.879265,-0.847454,-0.791644,-0.749731,-0.688131,-0.612803,-0.479492,-0.203696,0.116944,0.536357,0.884025,1.159455,1.40916,1.598563,1.711502,1.812008,1.849544,1.881417,1.905498,1.921451,1.921669,1.924808,1.92276,1.916986,1.904446,1.900762,1.892846,1.896191,1.894788,1.892075,1.898257,1.897467,1.904996,1.90256,1.907594,1.907421,1.902219,1.90043,1.894087,1.897161,1.881699,1.868711,1.845445,1.797084,1.718926,1.594213,1.403014,1.178368,0.920344,0.678533,0.39183,0.103489,-0.171401,-0.359563,-0.549633,-0.705756,-0.836185,-0.91557,-0.99316,-1.031927,-1.055229,-1.093019,-1.104855,-1.117794,-1.119191,-1.129146,-1.12814,-1.157148,-1.204152,-1.344513,-1.505133,-1.589397,-1.591478,-1.559424,-1.526926,-1.489091,-1.459915,-1.442192,-1.439525,-1.439671,-1.435768,-1.436537,-1.430888,-1.421796,-1.423024,-1.42516,-1.420479,1
-1.663996,-1.786363,-1.734313,-1.609617,-1.47726,-1.455737,-1.474456,-1.490896,-1.481436,-1.468623,-1.449406,-1.451488,-1.449941,-1.43666,-1.379619,-1.24364,-1.045615,-0.932388,-0.87994,-0.877208,-0.900599,-0.90387,-0.866566,-0.825741,-0.781002,-0.747724,-0.630856,-0.353805,-0.038473,0.335234,0.643208,0.921134,1.141496,1.334544,1.501052,1.636583,1.74076,1.800565,1.829107,1.83419,1.841404,1.835378,1.836687,1.844723,1.842539,1.843668,1.840513,1.828304,1.826043,1.82467,1.82301,1.822964,1.823893,1.814984,1.816656,1.811231,1.812801,1.811877,1.813064,1.808066,1.809299,1.809241,1.805072,1.792253,1.788187,1.7645,1.728236,1.647061,1.505807,1.298656,1.054398,0.753098,0.453855,0.157185,-0.143057,-0.395017,-0.626877,-0.795736,-0.907675,-0.979386,-1.013125,-1.02168,-1.02332,-1.030084,-1.049279,-1.067631,-1.082125,-1.088391,-1.092016,-1.090748,-1.108853,-1.110649,-1.11327,-1.123152,-1.155353,-1.224254,-1.361282,-1.54017,-1.703349,-1.745891,-1.688803,-1.58012,-1.508582,-1.468214,-1.46801,-1.463853,1
-1.467628,-1.467982,-1.468242,-1.473436,-1.471384,-1.47048,-1.471248,-1.478048,-1.4809,-1.485464,-1.489997,-1.489791,-1.464457,-1.350614,-1.059131,-0.590475,-0.059515,0.479947,0.87473,1.184793,1.347413,1.421747,1.431696,1.419624,1.380479,1.383906,1.395026,1.397472,1.413648,1.410763,1.415668,1.416689,1.411942,1.406579,1.41436,1.419927,1.422417,1.419742,1.426705,1.427541,1.432721,1.435044,1.435701,1.440606,1.436939,1.442916,1.43477,1.429269,1.433791,1.432419,1.434179,1.427153,1.420473,1.423173,1.416973,1.390056,1.392184,1.389748,1.37506,1.373615,1.374434,1.350137,1.342125,1.333549,1.321663,1.284547,1.21608,1.131561,1.011745,0.86421,0.68121,0.455202,0.177324,-0.160471,-0.53123,-0.88413,-1.217031,-1.502517,-1.687443,-1.734888,-1.752331,-1.747831,-1.741381,-1.715053,-1.668416,-1.639616,-1.628603,-1.613189,-1.616914,-1.612835,-1.618712,-1.619711,-1.618589,-1.619343,-1.617155,-1.615186,-1.618035,-1.620352,-1.625228,-1.625872,-1.625287,-1.630867,-1.628919,-1.628596,-1.629608,-1.629254,2
-0.799315,-0.800779,-0.800005,-0.799718,-0.798071,-0.798149,-0.796719,-0.792652,-0.795815,-0.796951,-0.795896,-0.803972,-0.81653,-0.82855,-0.830818,-0.840218,-0.847268,-0.86695,-0.887655,-0.910506,-0.922757,-0.931294,-0.928108,-0.931238,-0.923682,-0.926437,-0.914127,-0.918082,-0.903454,-0.899144,-0.84837,-0.76001,-0.55703,-0.379544,-0.075617,0.357795,0.741589,1.158687,1.357865,1.639293,1.947236,2.27635,2.502125,2.58714,2.615014,2.651616,2.655135,2.675843,2.685374,2.693623,2.692594,2.687272,2.697842,2.694561,2.688898,2.663256,2.614652,2.51891,2.367822,2.16737,1.929874,1.702313,1.490646,1.27331,1.032636,0.835973,0.555431,0.062727,-0.312507,-0.575911,-0.866187,-1.066752,-1.137309,-1.137474,-1.112541,-1.075393,-1.04101,-0.995183,-0.95894,-0.949198,-0.947776,-0.946564,-0.949605,-0.949993,-0.949178,-0.95044,-0.953788,-0.957698,-0.96508,-0.970531,-0.980056,-0.986795,-0.99182,-1.003335,-1.009236,-1.014183,-1.01836,-1.020977,-1.024816,-1.025048,-1.028104,-1.0273,-1.028646,-1.026988,-1.02305,-1.017569,2
-0.869874,-0.870243,-0.868813,-0.867273,-0.864693,-0.859799,-0.854939,-0.853752,-0.856544,-0.864422,-0.87097,-0.865724,-0.850538,-0.8369,-0.829774,-0.834426,-0.841824,-0.848226,-0.845686,-0.839523,-0.825605,-0.809301,-0.789097,-0.761185,-0.728875,-0.716128,-0.727674,-0.76679,-0.828243,-0.830392,-0.794597,-0.781443,-0.759201,-0.598117,-0.285372,0.134903,0.616246,1.059996,1.471795,1.84337,2.198347,2.475964,2.556083,2.554499,2.564047,2.56901,2.577332,2.581998,2.584902,2.597889,2.615351,2.612946,2.614467,2.607901,2.611761,2.603588,2.597303,2.574811,2.546115,2.438195,2.233883,1.949616,1.580749,1.202765,0.843353,0.508935,0.186034,-0.104676,-0.36041,-0.543056,-0.650666,-0.712297,-0.758033,-0.805758,-0.840271,-0.858341,-0.874118,-0.887282,-0.883873,-0.881596,-0.88671,-0.888462,-0.885183,-0.8806,-0.888812,-0.899562,-0.931612,-0.975844,-1.035841,-1.080584,-1.109373,-1.135541,-1.157744,-1.167215,-1.16684,-1.152827,-1.123692,-1.107137,-1.095082,-1.100982,-1.122917,-1.137876,-1.129974,-1.126137,-1.129022,-1.142243,1
-1.102009,-1.100855,-1.094784,-1.098138,-1.085574,-1.081365,-1.064958,-1.065574,-1.042225,-1.051497,-1.024856,-1.038006,-1.008309,-1.025833,-0.992201,-1.02143,-0.990146,-1.024643,-0.98796,-1.035865,-0.991547,-1.04309,-0.986328,-1.046595,-0.97555,-1.046031,-0.95169,-1.031366,-0.915498,-1.035997,-0.892535,-1.063922,-0.845679,-1.037203,-0.490631,-0.75554,-2.049202,-0.412385,0.170494,1.283201,1.044336,1.669117,1.763488,2.264793,2.325857,2.54402,2.410943,2.556853,2.453222,2.560449,2.458155,2.573088,2.474269,2.552133,2.471045,2.541073,2.467606,2.527579,2.447377,2.490358,2.404777,2.432686,2.239182,2.110538,1.815378,1.655153,1.332326,1.221295,0.923346,0.642691,0.226434,-0.190025,-0.480609,-0.794006,-0.949609,-1.029963,-1.045112,-0.99207,-0.928643,-0.854096,-0.823195,-0.801229,-0.801721,-0.787942,-0.781182,-0.755083,-0.759288,-0.74041,-0.7378,-0.72394,-0.723159,-0.722615,-0.729526,-0.725924,-0.732487,-0.72696,-0.728839,-0.721987,-0.721604,-0.724358,-0.723811,-0.72376,-0.721606,-0.716147,-0.714237,-0.713299,2
-0.994708,-0.99424,-0.99243,-0.991212,-0.991677,-0.992827,-0.993242,-0.993886,-0.994519,-0.993307,-0.991737,-0.990826,-0.988173,-0.989802,-0.989358,-0.986126,-0.983629,-0.982647,-0.979412,-0.97899,-0.978058,-0.976898,-0.976586,-0.967046,-0.915523,-0.858787,-0.846677,-0.86577,-0.893482,-0.889766,-0.839612,-0.824537,-0.789363,-0.667726,-0.377719,0.023226,0.52945,1.024539,1.492638,1.982098,2.392042,2.571225,2.593784,2.60374,2.605608,2.610463,2.608336,2.611533,2.614575,2.613903,2.608375,2.607304,2.60252,2.597733,2.598401,2.594285,2.58312,2.561773,2.502508,2.372952,2.150112,1.848671,1.495991,1.140313,0.819279,0.503993,0.140882,-0.13705,-0.397875,-0.603939,-0.732802,-0.792867,-0.833729,-0.848902,-0.851663,-0.856758,-0.861262,-0.858272,-0.850517,-0.810323,-0.756895,-0.694433,-0.614196,-0.577574,-0.605536,-0.676374,-0.777973,-0.87581,-0.960788,-1.011889,-1.029252,-1.029621,-1.029047,-1.013209,-0.9902,-0.963674,-0.940166,-0.915748,-0.904699,-0.906542,-0.905876,-0.904343,-0.903265,-0.906262,-0.907262,-0.908479,1
-2.030663,-2.02658,-2.026955,-2.026668,-2.028068,-2.027561,-2.025762,-2.021988,-2.023199,-2.019206,-2.017756,-2.015353,-2.020206,-2.007761,-1.893228,-1.590184,-1.123205,-0.547694,-0.076577,0.364836,0.684484,0.87655,0.988855,1.029612,1.05048,1.053358,1.070857,1.095502,1.095508,1.107242,1.116468,1.115656,1.116216,1.111762,1.121269,1.11542,1.115808,1.11597,1.111546,1.123384,1.118732,1.120612,1.119858,1.121094,1.121229,1.122599,1.108676,1.111151,1.115009,1.104178,1.109585,1.112888,1.114451,1.111946,1.112432,1.106416,1.10306,1.100276,1.108654,1.113406,1.116535,1.110869,1.113357,1.112932,1.111536,1.105326,1.10477,1.094273,1.100805,1.097905,1.096604,1.104229,1.096629,1.1037,1.109072,1.114049,1.112088,1.093906,1.048438,0.992694,0.925873,0.859557,0.756194,0.622826,0.397564,0.147144,-0.188455,-0.524316,-0.884319,-1.249021,-1.615842,-1.897218,-2.105466,-2.21604,-2.247965,-2.237841,-2.203815,-2.155862,-2.115148,-2.084359,-2.053568,-2.035395,-2.034554,-2.029947,-2.032101,-2.02606,2
